TEMP	PAHs	O3	C2H3NO5	NOx	CO	CFCs	PM10	PM2.5	CH4	PRES	Pb	NH3	SO2	warning	H2CO	latitude	longitude
11.25480	6.23568	6.75066	0.14720	9.18314	6.83978	31.15443	8.34280	9.98972	11.78053	1139.38581	41.73461	8.15928	12.11156	1.00000	35.34718	45.39402	9.29109
3.12089	5.85049	7.59663	0.32656	5.41901	6.10016	42.81975	9.33754	9.19450	7.22602	1126.01954	80.50228	9.19916	10.02749	1.00000	58.60552	33.95015	-118.03917
6.06581	8.29172	6.42371	0.14282	9.02552	6.18986	38.54045	7.87221	7.61302	6.57083	1152.62496	64.71997	9.90453	7.49782	0.00000	78.60293	-17.73648	168.31366
18.58948	6.45286	6.94337	0.26310	7.88765	6.72418	49.53613	9.15921	9.21792	9.58188	1180.10819	39.30495	7.67282	8.86412	1.00000	39.47311	-8.99167	125.21972
17.13014	4.31151	9.12297	0.08166	7.40457	10.65612	31.15812	6.96435	7.49355	10.15126	1147.89399	27.79097	8.87675	6.29565	0.00000	48.24854	45.9836	12.70038
9.56148	5.30888	9.34071	0.51442	4.78402	5.69156	40.32703	9.93970	7.25577	8.82274	1102.69402	73.02475	7.76692	7.85766	0.00000	71.51642	4.96667	10.7
12.61281	7.46888	7.96696	0.05413	7.43793	9.56641	54.64898	6.09532	7.04375	9.43447	1073.42454	56.11647	8.47130	5.84567	0.00000	61.51794	27.85	112.9
5.81636	8.64502	8.82493	0.90587	6.93241	6.95293	68.89508	10.51513	7.89180	12.30874	1114.62625	49.80362	8.20544	10.66345	1.00000	23.13327	23.9028	89.11943
26.32442	6.61963	7.07811	0.07934	10.04811	5.41200	65.33726		7.69436	11.56158	1168.90485	44.07199	8.15788	8.75051	1.00000	22.58349	37.31065	13.57661
21.80646	7.03033	8.39436	0.80908	9.86461	7.00480	50.91187	10.39791	7.64715	7.84271	1143.94397	42.49603	8.52306	8.50614	1.00000	42.92850	19.04222	-98.11889
10.83076	9.27524	7.87203	0.17330	11.27086	6.35832	60.62596	8.45643	7.65471	6.89411	1189.64284	46.02450	9.05353	5.84481	0.00000	59.66235	40.72816	-74.07764
31.52372	7.43541	7.80431	0.80384	6.56496	6.14450	23.60352	10.40427	8.29560	10.77738	1053.42436	71.68500	8.36380	10.38652	1.00000	61.04369	22.49396	-105.36369
14.22733	7.48603	7.84492	0.15716	9.38142	7.77379	59.42446	8.50590	7.82240	10.21561	1139.24647	33.55754	6.57230	8.51031	0.00000	45.93726	59.80917	30.38167
12.41056	8.77558	7.02931	0.06464	9.36147	7.43782	34.41091	6.48129	9.05580	7.49867	1117.16493	53.71598	7.64133	8.15726	0.00000	64.62163	-21.41222	-42.19667
5.27290	6.68573	5.63122	1.37359	8.28313	4.24841	75.99568	10.96289	8.56594	8.01207	1095.03715	33.09639	7.81828	6.29424	1.00000	70.70082	-7.73379	113.69785
11.86335	6.17877	7.49707	0.27109	5.18442	6.64678	23.96450	9.20456	8.55128	7.83951	1053.65046	67.27551	8.28978	8.89881	1.00000	64.04967	34.81667	137.4
5.14731	8.93219	7.13667	0.04299	8.68496	6.35289	58.10354	4.98528	7.49247	8.17735	1193.27385	46.63496	6.61878	7.10407	0.00000	53.82156	35.30889	139.55028
19.68454	8.56643	8.10188	0.09282	6.13154	9.00020	61.03933	6.71785	6.91864	9.49967	1129.19252	51.57509	8.11156	6.80665	0.00000	34.20005	-19.72806	-50.19556
-0.63271	4.44578	9.41506	0.13234	7.44227	9.16568	67.29234	8.03785	7.46827	10.84026	1172.31988	80.55179	9.21391	7.45419	0.00000	53.17163	53.51684	-113.3187
2.15062	3.89218	8.10583	0.29258	4.88839	5.26913	42.51262	9.19163	8.12595	6.53957	1079.52245	77.49246	7.64898	7.23180	1.00000	56.79673	-11.94306	-76.70944
11.57967	7.64261	8.67940	0.28159	6.56929	7.52713	48.88077	9.13680	8.43770	8.98681	1161.85394	43.52793	7.45721	8.79392	1.00000	49.31754	27.55898	68.21204
10.61769	9.99021	8.00338	0.46601	11.10130	5.39346	65.95429	9.76928	8.12756	5.24695	1080.02177	54.65926	8.13928	4.77023	0.00000	14.27604	-5.85746	144.23058
10.55197	5.64407	8.05172	0.21050	7.01434	8.98057	53.93534	8.90107	7.13835	9.57957	1077.94782	55.19797	7.29597	7.73041	0.00000	39.61074	29.22254	79.5286
29.22222	8.36104	9.24308	0.09589	10.64219	6.32041	65.68120	7.31545	7.26473	6.43844	1103.99869	66.60571	8.18658	6.28162	0.00000	7.03112	45.69558	4.7934
20.64825	5.36420	8.77671	0.49826	6.02315	4.97333	24.93780	9.84738	8.69872	8.62587	1064.25527	23.63015	6.83559	8.74943	1.00000	53.68952	34.25	135.31667
0.74793	7.33446	8.35229	0.10374	7.29626	4.87891	42.20330	6.56435	5.75561	8.29474	1084.51577	33.01628	9.21170	4.86398	0.00000	58.64783	33.72255	-116.37697
24.64675	8.64779	6.40583	0.55277	10.57675	7.59544	52.79154	9.98627	8.21727	6.56081	1051.00112	31.35389	7.52392	7.79980	1.00000	38.57656	34.14251	-118.25508
13.88590	7.67701	7.40743	0.12729	7.06738	8.92984	39.76742	7.62613	7.56108	10.10117	1127.65055	44.27282	7.72349	6.76599	0.00000	31.31018	-6.8	39.25
20.80871	4.18743	8.07941	0.50453	6.26347	5.43807	61.85043	9.88028	9.74981	9.37024	1083.81496	41.69159	8.97094	9.67526	0.00000	78.64405	33.7207	-116.21677
13.23493	9.38153	9.78442	0.05214	9.69070	7.63625	51.57961	5.70346	8.11323	6.47251	1157.31416	60.98797	8.03544	7.72157	0.00000	65.22629	13.70727	9.15013
24.49722	5.71388	7.77907	0.30978	7.29475	6.09696	67.67621	9.36149	7.21998	9.29642	1107.51991	26.78739	8.74180	9.39926	0.00000	27.82453	36.02506	-86.77917
22.96131	6.08459	6.77854	0.34244	5.65198	7.33348	48.96847	9.38096	7.99949	9.56110	1056.22414	48.89880	9.14361	9.42415	1.00000	28.48729	44.35056	142.45778
25.65292	6.88655	7.34766	1.02597	9.60811	5.87348	57.83185	10.65670	7.68770	8.24647	1168.78017	75.19270	9.10069	9.67427	1.00000	65.52373	44.92934	37.99117
-4.16105	6.37158	7.97612	0.10725	9.88694	6.47682	36.20089	7.87403	9.37733	9.20405	1161.75305	38.69273	7.97130	9.33776	1.00000	32.94992	22.49396	-105.36369
17.17728	7.66782	7.29298	0.25057	7.82021	6.57071	48.83023	9.06872	7.16799	9.02237	1184.46147	39.70604	7.87295	9.27077	1.00000	65.44321	25.87498	86.59611
6.66726	5.73547	7.81358	0.33595	5.36067	6.80159	47.44694	9.36594	9.38233	8.38072	1112.29924	53.71401	8.08700	11.13981	0.00000	70.39743	-44.39672	171.25364
18.31211	6.24234	9.12612	0.16276	6.63501	7.48722	45.36564	8.30090	9.42007	7.55233	1164.97451	53.83797	5.04841	8.98462	1.00000	37.56598	48.8765	2.18967
7.84097	5.78328	8.19346	0.11034	7.92204	8.60824	50.61294	7.65042	6.30541	7.44021	1057.54726	51.17516	8.70598	7.32294	0.00000	47.49993	25.49043	85.94001
4.31661	5.77455	8.66382	0.48191	6.47759	5.43405	65.82582	9.86030	9.46336	10.52801	1181.08630	52.15050	6.80881	9.13411	1.00000	64.10905	51.168	7.973
19.64864	6.97075	9.02254	0.28457	8.35555	6.51347	51.23414	9.17484	7.14718	9.93130	1180.20417	59.42988	8.16904	10.44420	1.00000	36.96243	-19.72806	-50.19556
32.27015	8.30981	8.71146	0.34051	10.14376	7.53473	53.34116	9.41090	7.57918	8.13279	1196.16436	38.88198	8.06191	10.24225	1.00000	62.10773	50.8	3.16667
16.38144	5.63108	7.10719	0.06426	7.37750	10.89215	46.59619	4.48215	7.82408	9.08367	1060.35624	60.07095	8.84185	5.25488	0.00000	44.45244	45.4473	-73.75335
10.63280	6.29903	7.82227	0.11213	4.04812	10.36914	51.33937	7.67094	7.57506	10.62695	1080.37198	51.75037	9.35794	7.98914	0.00000	38.41124	50.11861	-5.53715
29.86233	8.21449	6.55690	0.16787	8.53176	9.08716	73.74495	8.43162	7.75438	9.86729	1068.75434	67.35911	8.09069	10.24621	1.00000		5.84752	-5.682
3.54744	8.02835	7.59484	0.55670	5.11688	6.31072	59.22357	9.97951	8.03635	9.91245	1154.52823	55.84135	7.52458	10.20195	1.00000	63.27561	43.71032	-1.05366
31.67904	5.88128	7.27058	0.09514	10.37366	5.02138	50.61312	7.55421	7.52672	12.63278	1140.68936	38.20861	8.02993	7.42666	1.00000	39.04159	14.95472	120.89694
24.68289	8.67795	8.54276	0.05804	8.00689	6.44216	31.67872	4.33532	7.51376	7.90887	1063.93040	45.91766	8.12850	7.85212	0.00000	53.54299	54.48147	53.47103
-9.70241	10.48319	7.28587		7.91148	8.74904	35.66533	5.35637	8.62490	6.41203	1179.15895	35.22189	8.67323	8.46717	0.00000	78.11436	33.35283	-111.78903
25.33910	9.21761	8.48531	0.21061	8.52871	7.43984	70.13005	8.71469	6.84811	9.85172	1187.37751	55.92020	9.56490	7.93422	1.00000	42.79508	51.30001	13.10984
22.78393	5.24018	7.86758	0.14186	8.74011	6.30186	37.38009	8.09704	8.79073	10.87468	1109.30917	44.26587	7.41999	12.21174	1.00000	42.63263	45.16024	-93.08883
18.89874	6.34856	9.06538	0.31147	8.28941	7.43317	58.99850	9.21314	7.18725	11.23914	1141.93374	64.11521	8.34935	12.14314	1.00000	38.60191	18.87813	72.93924
4.29996	6.06651		0.12405	6.65542	8.26873	42.94125	7.55691	7.19454	8.96041	1088.59967	53.02424	7.04647	7.95501	0.00000	52.13913	23.15678	-81.24441
31.62003	6.96336	8.81699	0.24087	6.89750	7.96310	50.88886	8.95637	7.21411	8.26550	1083.05090	36.01958	8.08116	10.83073	1.00000	51.79904	-6.8048	110.8405
1.79556	7.67377	7.56600	0.04005	7.83905	7.82094	81.08251	6.56194	6.43337	8.50735	1130.17397	61.98003	8.06983	6.91781	0.00000	52.98139	36.53333	136.61667
7.91783	9.66370	6.79617	0.07893	11.02015	7.35633	64.38679	6.86461	6.68897	6.38176	1094.42908	60.75527	9.78665	6.75443	0.00000	37.38894	48.77275	5.16108
20.19321	8.67314	7.02915	1.05160	5.40056	4.91619	65.12729	10.68312	7.18277	9.85654	1064.69636	68.64504	9.18323	7.84247	1.00000	60.24744	14.66	120.56528
19.46168	6.27103	8.94781	0.12906	8.42722	6.83625	40.16680	8.18682	9.18930	8.73009	1102.41494	53.28604	7.83987	8.78607	1.00000	32.11765	42.52787	-70.92866
6.56811	8.98849	5.65008	0.04251	8.69858	6.96823	53.09094	3.83903	9.14227	7.86722	1070.13891	65.60889	10.95472	8.33355	0.00000	62.15249	37.49073	-2.77259
11.18415	8.57784	6.75217	2.16778	9.57856	6.39565	65.59603	11.42891	6.92874	5.65611	1062.53095	67.48166	7.68008	6.44163	1.00000	48.68256	38.47917	-1.325
14.91485	10.26549	7.51374	0.09092	10.65674	7.00346	49.15760	7.27641	7.96289	4.75745	1101.24206	65.92340	8.72297	7.20848	0.00000	45.87865	-10.91111	-37.07167
11.51106	8.93153	9.50076	0.06463	8.99379	5.73097	43.43719	5.87048	7.49265	8.16721	1182.36773	69.46881	8.70393	6.32292	0.00000	37.57967	49.03685	8.70745
22.32951	6.85119	7.84689	0.29845	7.69930	5.61424	51.61407	9.23717	8.29623	8.26224	1176.13377	32.45304	10.47767	7.56079	1.00000	54.06898	16.06213	76.0586
29.81615	6.87198	7.91403	0.21283	7.49591	6.42363	19.86327	8.79579	7.75917	7.23108	1106.06008	61.06482	8.61712	10.54350	1.00000	48.00475	5.27247	-3.59625
13.61009	8.30154	9.40997	0.05097	8.70507	6.72511	50.85616	5.37523	8.21194	8.53339	1069.85644	58.35748	8.74871	6.88231	0.00000	50.08076	43.50891	16.43915
30.46918	6.16866	7.37180	0.49806	9.56192	6.03397	48.42058	9.87359	7.55457	10.60047	1165.83381	52.69141	7.97518	9.67998	1.00000	58.62381	37.31309	40.74357
26.20118	7.88657	7.97431	0.09789	4.54524	10.33313	46.62724	7.43531	7.51891	8.45419	1066.48284	54.16897	8.58004	7.28973	0.00000	39.34804	38.47917	-1.325
25.27259	5.70727	7.18477	1.61882	4.26622	3.96150	60.15810	11.12282	9.16592	9.60165	1072.49065	59.73984	7.15465	8.25730	1.00000	64.92388	33.7207	-116.21677
17.93158	7.17713	7.98135	0.88719	8.06933	7.31524	59.20647	10.49227	8.89580	9.33021	1172.64222	40.10457	9.90654	11.21143	1.00000	41.23847	54.52156	9.5586
11.66985	8.93596	8.93492	0.07177	9.91142	8.03534	48.42544	5.81216	7.61783	5.88649	1118.73253	31.47242		8.28544	0.00000	70.86024	40.53123	17.58522
-0.27446	7.23895	6.49805	0.14276	5.01589	8.96791	57.71184	8.06365	8.19015	11.34714	1074.16249	46.57779	8.42062	8.00660	0.00000	56.04850	-1.26753	116.82887
20.37882	7.58249	8.89114	0.08021	4.38137	10.49970	48.53136	7.32065	6.96741	9.87671	1104.97118	34.68818	6.94909	7.32327	0.00000	35.34573	36.64852	51.49621
16.78369	5.55361	9.58544	0.15892	11.08915	5.58178	55.44254	8.45382	8.22214	11.06593	1108.82178	39.92393	6.36369	7.78526	1.00000	55.22535	50.7236	-3.52751
33.38461	5.33846	8.06541	0.28742	4.22397	9.36767	61.33374	9.14624	7.44563	10.97409	1190.52900	50.55240	7.14429	9.13031	0.00000	45.44978	14.67751	-60.94228
17.42788	8.58329	7.36602	0.28778	7.76432	7.66974	67.85398	9.24092	6.05986	10.18321	1096.26770	74.50007	9.41963	9.02031	1.00000	42.65778	53.51684	-113.3187
16.03049	6.83707	8.64364	0.24401	6.66276	6.94067	40.15901	9.04133	9.16138	8.81990	1092.10689	56.47919	6.79899	8.42795	1.00000	62.95146	24.05979	77.40858
8.34180	7.31242	7.66972	0.25935	10.86003	4.93855	67.02532	8.94050	7.24683	8.81926	1162.75932	51.12368	8.40905	6.59092	1.00000	34.76370	37.16911	10.03478
13.82010	6.40334	8.01520	0.23177	7.61733	7.28407	52.53885	8.86779	8.63986	11.60459	1160.45268	49.58007	8.17039	12.13033	1.00000	50.11163	9.92787	-84.13722
9.33350	9.23609	9.34728	0.05905	8.94956	6.76148	35.78222	4.85991	8.05081	8.08124	1054.94415	46.65025	8.81914	6.14342	0.00000	54.21055	48.35693	10.98461
10.94639	8.82086	9.12934	0.12861	9.66487	6.43741	36.55850	8.00107	6.88748	6.94357	1158.85613	54.99396	8.22404	5.78912	1.00000	63.33426	50.64336	7.2278
14.48076	6.54735	8.39220	0.18078	7.75684	9.09353	47.29894	8.71546	6.39760	8.43583	1171.10853	27.45284	7.63281	7.05772	0.00000	46.00321	22.88783	84.13864
8.75961	8.41488	6.27875	0.07182	7.60223	7.77159	76.59726	7.07076	6.68957	8.49392	1099.71107	43.59232	9.55499	6.91554	0.00000	34.76313	45.35	126.28333
5.10134	8.67445	9.77636	0.09029	9.89712	6.46289	73.76797	7.31012	8.73532	5.93248	1070.77712	77.42441	6.81492	7.64192	0.00000	59.84363	45.79377	8.88104
-18.67212	8.58653	7.35175	0.29072	6.89464	7.51659	49.95907	9.15194	9.95493	8.10612	1141.09667	53.32317	9.09077	9.96609	1.00000	62.15090	-19.7625	-44.31389
24.71100	9.86026	9.23202	0.16082	11.53225	6.38597	40.28438	8.48269	8.18540	5.30231	1076.55700	71.33541	8.95216	6.45579	0.00000	38.12698	40.82232	-74.15987
18.91576	7.86073	6.85014	0.08769	8.35084	3.52376	48.40199	6.60635	9.38844	8.69065	1085.89477	41.88968	7.76849	3.55732	0.00000	64.68667	7.65649	4.92235
-5.47710	7.92504	8.46186	0.43477	8.23138	6.63477	34.20543	9.71557	8.35005	9.92894	1092.50420	42.51941	8.99040	9.96580	1.00000	74.40005	3.27833	32.88667
1.93179	5.66680	7.28059	0.10489	4.88435	9.93834	37.86029	7.83990	9.36376	9.72317	1058.02225	59.40639	7.71493	8.08433	0.00000	58.49812	33.92946	-116.97725
6.29509	9.31346	8.86472	0.05606	6.44844	8.56123	44.58532	6.07377	8.58393	8.85453	1107.57460	52.69588	6.32634	6.53133	0.00000	73.50674	8.56697	123.33471
17.45382	6.63739	9.00208	0.28168	9.19910	6.98707	52.06800	9.20652	8.22599	11.34044	1081.22255	64.26845	6.94319	9.69441	1.00000	52.49551	41.9001	-71.08977
9.43116	7.10208	8.08875	0.09145	5.33490	2.25976	52.68124	7.08196	6.44306	10.95356	1158.65469	38.49311	8.17996	2.11971	0.00000	64.98695	36.76639	3.47717
24.08118	6.27727	6.90325	0.27121	7.85901	7.49482	76.60240	9.18411	8.52171	10.70664	1081.09361	44.02345	7.81430	10.76587	1.00000	60.44968	14.62578	121.12251
13.89697	7.60854	8.58054	0.07376	7.79779	9.76910	73.39595	5.28713	7.33558	8.37445	1122.39601	71.98350	7.40735	5.34600	0.00000	62.03365	40.37528	28.88222
10.77441	5.93591	7.77446	1.21096	8.33186	7.79620	48.79403	10.82395	6.97882	10.25989	1100.04699	50.99657	5.38324	9.93819	1.00000	49.91913	53.59337	9.47629
5.13901	7.73783	7.03181	0.22979	9.26532	6.45522	60.13732	9.01099	7.35437	7.54575	1151.82490	41.20071	9.39908	10.66011	1.00000	60.32000	15.58552	102.42587
31.25337	6.79235	8.48252	0.49904	5.42846	5.84340	51.92018	9.85545	8.53156	8.54498	1141.98323	54.03136	8.03523	10.53126	1.00000	74.96108	45.35	126.28333
33.18633	9.26239	8.77928	2.45039	9.54322	7.87789	45.29363	11.55646	7.66648	4.84155	1077.84196	37.25446	7.87782	9.19422	1.00000	54.09773	7.06273	-1.4001
21.99629	9.23489	7.78525	0.06342	8.36611	7.27204	57.62542	3.27284	9.07878	8.03635	1104.99282	33.84199	8.48429	7.63663	0.00000	49.43155	12.97389	123.99333
31.08334	7.17892	8.74888	0.10241	9.58023	6.02402	79.86269	7.67308	6.08771	10.91656	1140.62890	59.37337	10.03607	9.06796	1.00000	37.62025	38.37255	34.02537
5.93872	6.39699	8.06642	0.32361	5.71422	6.19853	70.44389	9.33883	7.96693	7.84405	1143.90678	53.64019	8.66359	8.43051	1.00000	42.70864	15.5439	73.7553
16.84008	7.50390	8.00432	0.11076	9.31485	6.93175	29.53439	7.64798	8.07860	9.75019	1148.21225	25.45933	10.63578	10.11937	1.00000	59.17639	44.99012	-123.02621
9.30233	6.34911	7.48534	1.20575	5.87599	4.49396	73.39440	10.83515	8.22714	10.08484	1174.49372	46.33789	7.66093	10.20377	1.00000	47.20441	50.86079	17.4674
15.32011	5.81508		0.10937	7.26104	10.09621	54.50882	7.38865	9.59328	7.35732	1125.72300	19.82637	8.21596	10.48630	1.00000	46.65382	39.46667	141.95
11.34975	9.80227	10.26708	0.06391	9.03171	7.99403	36.12889	5.01973	8.84449	7.26201	1083.12054	44.34314	8.23837	9.68927	0.00000	58.75301	51.08468	7.11393
4.63284	3.09622	6.69199	0.08698	6.60152	9.68179	45.77675	7.44503	8.46683	9.65241	1142.76351	50.38145	8.18709	7.97410	0.00000	57.98835	37.71715	-122.40433
23.12719	6.76116	8.41831	0.51102	5.89079	6.24651	54.19929	9.91798	8.33071	9.43374	1078.70226	83.70464	6.76472	9.92445	1.00000	41.49350	20.22816	-103.5687
0.36940	7.43145	7.38069	0.40587	8.20557	6.97881	58.48818	9.62576	6.23579	9.03010	1051.32071	40.49074	7.21277	8.84660	1.00000	31.14540	12.04161	75.35927
13.52165	6.96467	8.63227	0.24987	9.36174	8.31336	44.69829	9.12778	7.70010	9.43959	1183.96030	64.23754	8.91363	9.37958	1.00000	44.82616	43.32686	-2.98884
-4.86824	6.75177	9.31698	0.38016	8.25975	6.44941	32.90080	9.56073	10.02656	10.20426	1060.78302	42.11877	8.64267	8.88950	1.00000	49.00475	48.8449	17.22635
5.96202	5.59325	7.97191	2.99872	8.61623	6.93908	38.72434	11.76352	9.01396	9.78912	1050.86428	60.62614	8.20309	10.28116	1.00000	45.43301	19.64745	-102.04897
14.09771	6.57576	7.73432	0.22471	8.09700	9.03076	59.23786	8.80638	9.21002	9.84992	1119.86440	63.93231	8.21454	10.26163	1.00000	70.94368	48.15659	28.28489
22.63779	8.26915	8.32987	1.93894	7.56309	7.86443	41.58189	11.31792	8.68862	7.34145	1057.20955	57.15816	8.71498	11.36692	1.00000	15.48190	8.88649	2.59753
23.17121	9.37560	8.25509	0.04852	7.50066	8.46992	65.94310	4.52268	7.05773	7.41254	1192.61046	39.25619	6.70901	8.43581	0.00000	60.40851	-34.64966	-58.38341
21.38711	9.64280	8.59900	0.04938	7.02451	9.29075	49.14738	5.61380	8.89065	8.08056	1169.79065	53.93720	8.43226	5.60816	0.00000	43.51581	34.25628	-78.04471
15.64252	6.62674	7.89133	0.55913	5.32541	6.18955	45.59934	9.94689	8.10195	8.99790	1199.26861	67.89397	8.09107	10.20110	1.00000	47.18170	42.4251	-71.06616
4.60768	8.30577	9.07779	0.21092	9.01720	5.55797	46.25946	8.92321	7.98284	6.92559	1055.93134	28.71369	7.24952	3.62071	0.00000	67.77890	34.25807	-88.70464
41.77372	9.08313	6.51250	0.14365	10.36514	5.60705	51.35775	8.08606	9.23761	5.46064	1129.59968	63.04798	8.63539	7.05122	0.00000	48.25544	-33.88096	151.07986
37.79920	9.62082	9.51880	0.10373	10.47410	7.23999	43.32108		6.58661	5.19069	1092.51015	46.41991	7.02466	7.18587	0.00000	69.19769	15.72892	120.57224
16.89019	7.07867	7.70027	0.06219	10.66662	6.21808	59.71238	5.81716	8.78717	11.31766	1150.52276	67.37169	8.10047	7.36314	1.00000	56.15125	15.5439	73.7553
32.24189	5.51228	9.19172	0.52190	7.06705	7.26700	25.04602	9.91080	7.66313	10.34227	1107.45229	48.95718	8.33754	13.33600	1.00000	61.09899	25.87972	-97.50417
15.89117	7.56563	10.09614	0.07081	7.56601	9.05352	69.53010	6.33385	9.61483	7.78921	1096.66676	38.60469	8.64592	6.30443	0.00000	41.73846	34.5624	38.28402
23.47890	5.59345	6.60902	0.10764	9.22691	5.65256	42.84761	7.61378	9.18726	11.35495	1192.63351	50.93855	6.87308	9.25209	1.00000	35.44663	44.99012	-123.02621
22.86531	10.74487	9.67357	0.10281	9.30496	5.93806	51.62088	7.64959	7.18549	6.74727	1125.72424	43.10663	8.95939	4.19115	0.00000	48.65003	48.15659	28.28489
13.27235	8.26472	7.85662	4.72842	4.80817	4.39108	54.84223	12.21714	4.94271	11.85845	1147.54097	66.30251	9.53350	11.49053	1.00000	51.28796	40.55851	17.80774
21.10496	5.09915	6.38673	0.08292	6.93010	8.81723	43.79828	7.64689	7.65154	9.78762	1056.72395	75.26579	8.43824	7.75324	0.00000	77.66909	39.46667	141.95
4.25782	9.44182	6.16060	0.11786	9.90946	8.46105	65.70247	8.18753	5.69017	5.19773	1181.58214	59.83514	7.46583	8.09819	0.00000	56.18142	33.92946	-116.97725
18.04792	7.07661	7.98573	0.83220	6.34503	5.68759	46.74361	10.41501	7.47989	11.14933	1184.51739	30.93761	7.80238	8.75294	1.00000	67.90971	5.84752	-5.682
19.69626	9.10673	7.28435	0.05554	6.71246	5.43837	52.17303	5.53517	6.74705	8.86807	1131.14855	55.58975	6.89581	5.55809	0.00000	48.37332	58.04254	65.27258
6.43807	4.61256	8.48363	0.17498	8.71619	5.48075	63.77640	8.47690	7.10614	11.50805	1078.45249	73.98464	8.21373	9.27292	1.00000	56.16112	9.92787	-84.13722
1.65266	8.96486	8.35406	0.85702	5.79678	5.93609	50.20580	10.45563	7.95800	9.55462	1142.07648	37.36945	8.27497	9.26619	1.00000	50.21354	-15.21194	-75.11028
33.96539	7.20332	10.01905	0.07130	7.26596	9.49486	40.22923	5.06526	8.39237	10.54017	1070.94642	52.96126	7.67049	5.72713	0.00000	55.34738	-32.05251	115.88782
8.51858	7.34154	8.57190	0.74546	9.46782	7.82077	46.95072	10.27930	7.21858	7.58150	1112.06035	30.57098	7.48619	9.70137	1.00000	63.80624	-36.9256	-73.02841
5.64831	5.40057	7.69423	0.14359	7.70453	6.81052	54.12860	8.39742	7.29200	10.83893	1108.98825	63.98479	8.81124	10.72212	1.00000	58.47115	19.32889	-99.32556
16.94720	2.94174	7.83529	0.04917	7.74274	13.33445	71.48671	5.43723	8.38044	10.76973	1100.06254	49.64741	7.64776	4.34805	0.00000	50.90345	-19.72806	-50.19556
23.48804	7.74240	7.63972	0.76534	7.49425	6.17877	49.37705	10.34904	7.66481	12.28923	1154.25442	33.92884	8.67813	10.02669	1.00000	66.57537	43.16547	-77.70066
7.96429	4.46038	8.82338	0.13849	10.18770	5.88646	68.32354	8.21548	9.36919	9.52313	1057.81110	50.89465	8.19628	10.69651	1.00000	41.28319	46.09273	-88.64235
5.37872	6.20393	6.90430	0.14024	7.37622	8.02948	52.20827	8.10773	6.01286	8.26535	1163.65852	53.65659	9.85593	9.32241	1.00000	60.31966	29.84576	-90.10674
14.59387	6.51467	8.08477	0.06687	6.70721	8.73574	44.87539	6.86640	9.28366	9.09583	1121.21449	61.85094	10.11563	7.35645	0.00000	48.28899	50.74497	3.20639
16.56885	5.29099	9.28378	0.23796	7.10609	7.91199	66.12785	8.81370	7.55578	9.67592	1062.28097	56.70283	8.64746	9.09085	1.00000	36.79864	13.44581	101.18445
-9.17284	9.37992	5.62429	0.06601	8.20582	4.32613	44.36109	6.93807	7.51345	8.58740	1105.14246	41.89844	8.44914	4.91973	0.00000	34.55451	43.16547	-77.70066
25.46581	8.24310	7.06792	0.07354	7.63772	5.46351	42.86856	2.79048	8.25282	8.79354	1098.89865	56.59660	8.60021	5.55496	0.00000	52.09765	26.91756	-82.07842
9.80519	5.47178	9.38739	0.09177	6.02144	11.59503	31.05437	4.11705	7.93477	10.97634	1171.61844	83.33671	8.35974	5.37548	0.00000	63.81785	55.1904	30.2049
25.60995	8.69920	7.80288	0.11107	9.06245	7.01655	57.64521	7.55561	9.56825	6.74055	1087.77059	46.67069	5.79106	6.76408	0.00000	52.81600	33.45122	-86.99666
