PRES	latitude	longitude	PAHs	warning	TEMP	C2H3NO5	CH4	PM10	Pb	CO	PM2.5	O3	NH3	SO2	NOx	H2CO	CFCs
1091.44023	-13.7804	34.4587	8.34914	1.00000	16.88441	2.23140	6.35656	4.65729	72.01127	6.82030	7.38678	7.47557	6.61536	4.46449	7.21793	70.77458	50.05775
1062.89889	6.8485	3.64633	7.34484	1.00000	9.41277	3.19148	6.15480	3.75393	33.68611	6.09596	8.34726	6.14045	6.19014	3.65664	4.55787	51.85090	64.15405
1197.21070	53.6052	10.03988	9.27420	0.00000	19.26953	3.47523	6.19902	6.44672	48.01279	6.01046	9.80129	5.84212	6.10388	3.92302	5.94969	52.63542	55.88696
1093.93197	18.65297	-72.09391	8.03716	1.00000	5.80429	2.80074	6.25082	5.08864	55.38704	7.75290	8.00419	6.48901	6.11958	4.50818	6.77010	48.78123	72.48017
1082.12495	41.66394	-83.55521	7.58461	0.00000	29.03517	2.46959	6.76393	5.96077	41.95826	6.76133	7.89220	6.71388	6.57580	2.85527	5.39851	70.17409	57.32272
1180.31743	15.5439	73.7553	6.47019	0.00000	-1.17382	3.44343	4.10620	6.88745	50.52813	8.26218	3.92674	7.04356	6.18004	7.46450	6.97853	65.12742	49.54167
1100.61545	43.35071	46.10925	8.92354	1.00000	-0.09349	5.38151	6.77822	7.97339	34.71414	6.34157	9.89953	7.86083	8.54173	2.58558	5.77618	38.80829	34.73606
1059.11062	-4.26613	15.28318	9.07078	1.00000	31.20892	3.63874	8.13048	7.18600	56.87169	6.70826	7.95002	7.49594	6.89738	3.79619	6.31289	58.63826	29.76413
1198.88593	30.21121	74.4818	5.96223	0.00000	2.18701	2.34773	8.17721	3.50978	47.59084	7.56099	7.31941	5.07416	6.46676	10.45648	7.76092	57.76227	59.64196
1108.94943	-1.63333	13.58357	6.76406	0.00000	5.90186	3.00074	5.72871	5.05594	31.40868	9.79345	4.29024	6.11895	6.61217	6.16586	5.49304	67.54955	57.01992
1176.65282	18.03496	-66.8499	7.09361	0.00000	0.65782	3.60310	4.83372	6.02990	47.55452	6.22993	3.95360	6.73976	6.13192	9.25718	5.87712	70.66599	61.96025
1122.96195	52.66277	-2.01111	9.97312	1.00000	-0.01320	2.94803	6.93832	6.85825	31.92432	6.15532	9.31372	7.15442	5.71298	4.89814	7.88474	60.63540	62.72307
1186.57370	41.0051	-73.78458	7.05982	1.00000	-5.89000	2.92626	7.00665	5.91564	31.52749	6.60604	10.27378	6.49888	7.07728	3.03147	6.10801	37.73426	48.84480
1168.48445	-19.7625	-44.31389	7.52371	1.00000	4.99672	1.91823	10.38014	4.18429	40.19435	4.03775	7.07831	5.19955	5.86954	5.86723	6.44019	59.41222	43.58475
1101.72269	54.84444	38.16694	7.99980	0.00000	20.95387	2.43115	1.99345	5.67996	37.71301	6.84420	8.35860	7.61078	6.17173	7.52083	7.26514	55.39120	38.45572
1123.89109	41.0051	-73.78458	5.38761	1.00000	-5.24021	2.39345	8.67383	3.97245	34.69503	3.62994	7.07077	5.06523	7.15928	9.17140	7.48583	53.55010	53.45521
1064.34820	52.68333	0.93333	6.83907	0.00000	15.83916	2.20851	8.41711	3.33159	25.94709	9.98799	6.38620	5.48033	6.58322	9.21043	7.79925	46.69220	66.62081
1155.16758	49.88307	-119.48568	9.74850	1.00000	41.21488	2.56829	7.92241	6.53588	53.89227	6.65793	7.36300	6.58593	4.96157	5.24345	5.75019	52.77781	66.11872
1092.70938	50.76306	-1.29772	7.34172	1.00000	14.90669	1.56494	5.34014	3.59604	41.70598	7.12855	8.16526	7.87946	8.60866		7.22736	22.07714	66.77808
1112.65404	53.95278	32.86389	4.72553	0.00000	5.60625	2.54136	7.16793	5.31024	29.38177	6.47073	7.98145	5.43470	5.30946	7.78676	5.46645	42.82308	58.29802
1133.77049	40.49748	44.7662	5.14019	1.00000	28.72459	1.56831	8.78555	3.60049	58.31445	4.94067	6.84291	7.51406	6.12005	7.72967	8.06188	67.19728	68.37580
1084.54029	16.0438	120.4861	5.23086	1.00000	19.44064	2.10270	7.41468	3.92809	60.32099	3.89472	7.95617	5.88053	6.87851	9.65414	6.74939	63.75970	57.38621
1058.24078	33.98154	-81.23621	7.22822	1.00000	32.12753	3.03964	8.79108	5.10546	33.16144	8.64534	8.06945	7.11227	7.96452	6.16222	6.37707	43.66757	73.58979
1186.48914	50.75	2.25	8.41738	0.00000	14.22415	4.10235	7.73561	7.45376	72.78479	8.52684	9.04674	5.62431	7.80900	8.50598	7.03736		68.84544
1097.60195	3.8801	-77.03116	5.88308	0.00000	-2.90937	3.29899	8.01561	5.48005	50.27162	10.36220	7.78992	7.26387	7.35363	8.78586	6.00414	49.27177	60.81245
1067.67779	41.57721	-93.71133	8.04164	0.00000	-3.88978	2.75765	8.83140	3.71737	74.97603	4.48015	9.66125	7.26988	4.54586	7.40078	6.02231	46.15672	56.67273
1054.32439	-10.91722	-37.65	5.63342	0.00000	26.35177	2.13936	8.75337	2.30145	62.91643	3.16202	5.42613	6.34526	4.43176	8.59091	5.66770	64.11750	50.44062
1058.24371	-8.43333	114.33333	8.36731	1.00000	15.29431	4.00035	9.76800	5.72989	39.84858	3.60672	8.98600	7.66289	4.77774	6.61991	7.01756	46.71778	52.25759
1189.49096	37.56667	140.11667	6.70639	1.00000	32.28891	3.00686	7.52079	5.42084	39.08946	8.24026	9.07799	6.55390	7.55863	4.06920	7.30046	71.24720	54.00345
1137.34860	47.98372	10.18527	11.28288	0.00000	5.83940	1.89261	5.62730	4.63691	58.52987	2.54289	4.01527	7.10514	5.46557	9.73172	7.28811	76.65911	52.05692
1180.20008	40.60538	-73.75513	7.80106	0.00000	4.32225	3.25602	2.94928	5.14404	31.58170	7.44432	7.84103	7.65277	6.72718	5.84849	6.16013	61.29703	41.55257
1186.55012	17.34769	78.55757	8.02799	1.00000	16.02293	2.51165	7.29128	4.51736	32.46804	9.17595	9.06634	6.09033	5.19921	6.75367	8.37579	82.67108	46.44938
1095.91134	38.91817	-78.19444	5.38092	1.00000	14.05145	12.15838	7.91165	9.14493	33.49805	8.76490	10.01176	6.50213	5.42949	4.41588	5.76973	75.30622	54.94163
1198.22889	41.57439	24.71204	5.21731	1.00000	25.46758	2.01837	7.60022	3.97512	34.06786	5.31772	7.60279	8.56493	8.31554	7.73134	4.21861		53.44578
1161.02745	20.88098	75.11937	5.34357	0.00000	19.42976	1.87428	4.45324	2.14648	27.15011	8.94164	7.75342	5.40020	6.69087	5.65361	7.00172	52.47827	59.39611
1179.43139	45.47885	133.42825	7.75022	1.00000	10.57175	1.94420	8.80653	5.39608	36.88221	7.78520	9.21875	5.94055	7.99466	5.71585	7.89893	27.73446	43.82580
1125.78509	34.75856	136.13108	10.65311	0.00000	12.18528	2.51991	4.84755	5.53979	53.33906	7.80956	7.63007	5.95105	6.39576	8.62193	4.62360	49.99594	58.54123
1051.33853	9.57046	76.32756	5.18184	0.00000	21.50955	2.26795	7.98953	4.68937	55.09799	8.26082	7.27995	6.41901	6.96018	8.90552	5.78655	59.11098	45.22513
1152.47403	-10.91722	-37.65	8.85381	0.00000	15.58303	2.52750	7.15110	5.82033	44.12139	8.99328	4.75711	7.11940	5.48290	8.86774	6.53222	61.51799	49.79730
1070.05414	38.72706	-9.24671	9.25445	0.00000	9.32506	3.68253	5.85436	6.36931	31.36076	6.29722	3.10247	6.73126	6.83461	7.65305	6.23938	48.34111	80.50067
1093.24591	41.84364	-87.71255	7.58505	1.00000	6.48065	3.35268	7.02657	5.33173	36.56869	8.07917	7.28535	6.80331	8.66470	3.94305	8.07209	65.51597	61.57696
1127.56126	48.78232	9.17702	4.97038	0.00000	19.91523	4.01859	7.74895	7.65877	44.88366	6.31206	9.31302	8.23314	5.43346	7.98557	6.99078	46.21451	54.94641
1149.69190	53.63333	9.85	8.63301	0.00000	22.68389	4.38821	5.78076	7.26396	37.87797	10.23359	5.05006	8.69541	6.47075	9.22465	4.65054	59.59494	50.29522
1113.02829	58.7002	59.4839	6.30883	1.00000	35.11903	2.12593	7.18213	3.63402	50.99804	7.55116	9.04962	7.23737	6.41831	4.24531	6.71771	68.65290	61.20749
1109.83755	-8.66667	-35.71667	7.99431	1.00000	11.23929	1.85508	7.18659	3.82129	67.12612	7.79543	8.76928	8.60134	7.41955	6.42381	7.79100	35.27761	56.87745
1107.37811	14.67751	-60.94228	5.55527	0.00000	3.56897	2.89767	7.32731	6.61463	43.29312	7.58542	9.78586	6.98868	6.66772	7.28107	4.61886	31.14128	51.14067
1099.00445	53.37596	51.3452	8.82458	1.00000	30.98404	3.30151	6.66305	5.82544	70.73677	6.75925	8.35175	6.98732	8.37653	4.56554	7.42207	56.92900	56.57473
1071.68108	53.53395	33.72798	8.78588	0.00000	16.16244	1.57727	5.78849	3.21964	44.98771	6.31869	7.13540	6.52266	7.85232	8.38529	7.44882	49.35047	52.85291
1133.52070	54.84444	38.16694	4.22295	1.00000	12.16301	3.06934	5.82015	6.70574	66.80416	5.79955	6.78886	4.87991	6.65561	7.98130	4.66632	78.21867	49.18736
1096.86007	48.21644	9.02596	3.89504	0.00000	23.36787	2.85382	7.76322	5.66021	66.46774	8.53297	6.99991	5.88884	5.90237	7.44102	5.90065	77.64452	51.45302
1167.11103	39.43534	-84.20299	8.69735	1.00000	8.47363	2.52766	9.61943	6.64325	47.22462	9.28155	5.97586	6.31164	7.34271	6.60759	5.90351	53.71357	69.94679
1125.65834	13.8196	100.04427	3.96375	1.00000	3.85326	3.26762	7.80103	7.10329	31.11917	7.18101	7.98452	7.62508	6.26660	6.89271	6.21541	51.71738	61.80801
1192.22523	17.34769	78.55757	6.13234	1.00000	34.19269	4.08886	7.74962	7.00881	41.93540	7.42332	8.35720	6.39867	5.62823	4.67491	6.02656	39.39644	63.09177
1058.23773	39.09112	-94.41551	7.49999	1.00000	8.20642	2.61725	7.34881	5.30723	20.75783	7.18548	10.10996	6.22689	8.94858	4.23055	7.24182	54.24242	51.67711
1105.39132	31.84568	-102.36764	8.87261	1.00000	17.12400	3.14439	7.21402	6.68033	55.04498	7.10835	9.59888	7.41880	7.71319	4.76255	8.58082	53.54236	56.05862
1108.34595	-33.79176	151.08057	7.00188	1.00000	19.52436	1.99719	8.34740	4.13719	53.45514	9.75101	6.47406	6.89278	7.58420	6.42267	5.73307	72.10002	46.71999
1163.58376	53.95278	32.86389	4.58160	1.00000	8.19977	5.26394	7.24779	7.89923	17.98943	8.23183	8.07186	5.49410	6.54736	4.98143	7.34736	41.69642	58.33962
1100.47446	7.83389	-72.47417	8.54722	1.00000	11.78302	4.19019	8.26182	7.13659	49.66345	7.23830	6.42987	5.56993	6.30133	3.79823	8.18561	68.98287	49.86718
1068.27963	14.62578	121.12251	4.74016	1.00000	35.30007	2.64686	4.75221	4.96311	54.93258	3.98243	7.85696	5.97778	6.67760	10.73298	7.10222	75.81113	55.22622
1052.45648	23.0072	-82.4017	9.21491	0.00000	31.33964	2.17962	5.86081	6.01527	33.83418	10.39307	6.40441	5.04906	5.56847	8.88430	5.54238	76.31203	51.74001
1077.35329	-37.32167	-59.13316	6.21830	0.00000	6.80749	3.77610	5.70329	6.42274	33.21774	8.94267	3.24854	5.34048	6.68902	7.13371	7.29658	67.45551	58.31585
1190.80567	16.75973	-93.11308	4.52515	0.00000	15.01456	2.22109	7.95004	2.35508	47.18722	7.88216	6.72393	6.08119	7.98820	9.92837	4.75450	55.66551	55.20058
1102.71787	33.95015	-118.03917	4.45113	0.00000	4.14992	3.30325	7.59302	6.41448	39.21894	5.80967	7.90999	7.80873	6.32751	6.48757	6.28651	49.23345	58.46511
1104.09278	34.25	135.31667	4.46178	0.00000	12.55346	2.08552	7.55925	3.10177	35.25820		6.78353	5.42017	6.07889	9.55339	8.06587	64.26049	59.04573
1152.17493	39.71734	-74.96933	7.17364	1.00000	18.52493	2.52075	8.76237	3.96651	52.56832	8.70891	7.63811	6.20031	6.37582	6.71067	8.04624	35.02189	72.58648
1056.10265	15.79408	104.1451	8.47920	1.00000	20.01495	1.80099	8.60553	5.57096	35.54627	4.49006	9.06000	5.45082	6.72286	5.88576	7.09922	60.39560	47.55973
1128.62332	52.66277	-2.01111	10.06567	0.00000	4.59235	2.10934	5.42423	5.18162	57.78342	6.32644	5.98147	6.06637	5.17521	8.98560	5.55300	53.46758	61.81641
1138.26391	20.21322	-100.88023	5.14317	1.00000	28.57255	2.25634	5.79994	4.77346	9.94798	4.16647	7.44436	5.98708	6.39719	9.06336	7.29130	68.72794	68.01156
1173.28206	51.04962	12.1369	6.05751	0.00000	4.12183	3.40355	7.51869	5.79619	55.34011	7.64835	7.76915	6.71045	5.60155	8.20516	5.67779	60.64289	57.71492
1171.17180	51.168	7.973	6.23045	1.00000	24.50459	3.11888	8.19481	6.38724	42.73412	4.69971	8.03196	5.32880	6.20306	7.26155	6.83864	49.36616	71.57076
1129.57085	41.27194	123.17306	7.53127	1.00000	21.66907	3.42788	6.82629	6.66759	57.20184	4.74563	9.04819	6.80229	6.30620	6.87738	5.73356	52.92965	59.74249
1086.05869	-1.9487	30.4347	4.60509	0.00000	12.94447	2.88466	7.50739	4.05695	26.01233	5.49731	7.55111	6.35967	5.98584	7.76780	6.43974	62.86795	65.30798
1139.70636	38.06084	-97.92977	5.91012	0.00000	22.50404	2.38351	8.14142	6.45269	28.57335	8.99820	8.95792	6.66436	6.58760	7.68943	8.16594	78.34690	68.54468
1150.90693	41.77583	140.73667	5.04398	1.00000	5.13184	2.34999	8.66400	4.20026	41.16224	4.96236	5.99222	4.52190	5.84942	7.10056	6.31222	46.92445	71.25084
1193.91419	35.48199	137.02166	7.76332	1.00000	15.64993	2.51669	8.77299	4.02445	51.39225	8.74170	7.15606	6.43462	7.83540	7.18472	4.85925	62.31966	49.93598
1190.33522	41.29444	69.67639	6.85200	1.00000	24.59871	1.78535	7.44493	6.29778	50.06883	3.34923	7.65692	5.32631	5.82796	8.22089	5.75582	42.28581	50.90015
1131.55203	53.77166	38.12408	8.29271	1.00000	16.14112	2.37262	7.15749	4.34012	37.81360	8.10565	7.00434	6.90774	4.71940	5.89440	6.77811	57.90352	56.78017
1189.53016	24.96334	10.18003	9.86155	1.00000	24.30516	2.84326	6.09332	5.53423	30.49764	6.29794	9.86364	6.35481	6.64602	6.02552	6.19735	31.55423	63.51914
1148.28423	52.53048	13.29371	3.52480	0.00000	14.23654	2.52836	8.73326	4.40809	61.58829	9.77883	5.37643	6.86267	8.03710	8.15037	4.90740	39.08562	75.75406
1111.26659	-31.95224	115.8614	2.22977	1.00000	21.63016	2.58229	5.82057	3.41408	30.34052	4.51105	7.06332	5.43609	6.76650	12.18572	6.16752	56.87881	77.03629
1153.39178	40.68066	-73.47429	3.88947	1.00000	20.97016	3.57225	6.15919	7.19040	47.54479	7.77809	8.38402	6.07681	7.79269	7.10070	5.57657	47.22106	44.88287
1096.45071	6.46838	-73.26022	4.05283	1.00000	20.59532	2.87365	8.18366	5.64379	63.81578	5.91114	6.69140	8.72986	7.31407	7.49737	5.84569	40.63529	57.16964
1063.05616	34.4833	136.84186	5.71601	0.00000	28.28368	2.99356	5.15314	6.92881	35.54929	13.57050	7.43739	5.57646	6.90887	6.57428	6.55340	53.24380	72.61641
1101.52371	-10.95817	-38.79084	4.61488	0.00000	9.90588	3.04236	3.98504	5.26237	64.42361	8.62112	6.22136	6.50866	8.29555	7.15592	5.83908	59.56364	43.89038
1107.38803	7.65649	4.92235	7.07159	1.00000	17.37450	2.75883	10.02061	6.81556	39.47538	6.33797	8.60740	5.31744	6.70321	4.46784	6.55696	57.45090	74.69810
1135.55319	32.54044	-82.90375	6.66906	1.00000	26.39921	2.89922	9.74019	4.57519	42.35014	6.18124	7.73501	7.87672	7.40803	5.22565	6.23999	43.55014	65.93689
1124.39292	16.75973	-93.11308	5.74583	1.00000	26.88786	2.20005	8.94290	4.37369	64.30672	5.08617	7.08206	6.45815	6.60938	6.73147	5.48282	59.12894	46.02974
1068.43284	3.27833	32.88667	9.48590	0.00000	5.26861	2.11255	8.97825	3.96902	54.76944	5.22876	0.81459	7.36434	5.10787	8.99367	5.47806	39.72133	25.04039
1056.91860	45.53069	9.40531	6.73543	1.00000	30.93376	1.83496	9.07148	5.28522	38.94926	9.05823	9.85231	4.92982	8.79281	5.83072	7.22851	43.02558	50.69804
1082.49571	52.2	8.63333	2.59645	0.00000	-5.53150	2.21123	7.93954	2.53131	54.67864	6.46697	5.57381	6.70985	6.59752	8.71759	5.74218	69.98921	45.68193
1151.59511	48.8449	17.22635	3.71992	0.00000	6.99497	2.17369	7.00693	3.95751	33.97922	5.63070	7.74793	7.20019	7.31114	9.05098	7.11026	37.78123	32.95035
1183.71416	22.88783	84.13864	10.03053	0.00000	16.52894	2.67444	6.28284	4.73358	67.92547	5.09003	4.89031	7.04380	5.62139	9.71356	6.52315	72.54629	59.52009
1184.56280	50.76306	-1.29772	2.79636	1.00000	9.85271	3.65141	8.74347	5.79643	38.43771	7.56800	8.16516	5.02532	5.49273	8.34099	7.09110	56.16049	46.30810
1151.98932	8.35122	-62.64102	5.29127	1.00000	16.13284	1.90033	8.83009	4.07196	51.07642	4.85731	7.19721	5.40360	8.32317	7.90055	6.74881	56.08743	41.70718
1081.16779	37.74615	-25.66689	6.86882	1.00000	8.12991	3.02408	8.00645	4.32283	26.87093	9.19877	6.82891	6.48414	6.36885	5.49251	5.09968	40.99818	56.63639
1072.38057	15.48131	-86.57415	9.69959	1.00000	11.14571	2.16701	5.56640	5.11089	52.30679	6.19360	8.57977	5.37334	5.62759	5.18407	5.90373	54.22048	50.06913
1195.90179	-22.57306	-47.1725	9.82748	1.00000	5.59064	2.46074	7.17584	6.09322	43.44825	5.98637	9.04557	5.68747	6.43867	5.35070	6.22033	66.47336	57.42946
1073.77033	48.73218	11.18709	10.30065	1.00000	-4.63315	5.22312	6.89692	7.91491	31.61948	5.68320	8.02083	7.85546	7.13243	3.66115	7.35227	75.67164	46.85284
1131.21239	53.95278	32.86389	5.92603	0.00000	20.13834	2.34904	7.87202	5.51630	21.71830	9.36049	9.14637		7.42196	8.17067	5.51122	43.79297	70.28594
1101.34299	-4.83	29.65806	6.64986	0.00000	33.83342	2.49450	8.84901	4.81674	38.33892	10.74874	6.31978	4.70754	7.28144	8.47780	5.67310	61.64056	50.32342
1124.84368	9.91861	-68.30472	4.92435	1.00000	31.75018	1.82310	9.96675	2.89058	45.67050	11.59227	6.23124	5.84166	5.24862	7.49524	5.79066	73.67871	54.07790
1054.02667	60.18427	24.95034	9.46547	0.00000	38.21322	1.69685	6.16204	3.31613	35.57164	6.88196	6.60282	6.45202	6.17335	8.16829	7.35377	44.33925	69.48609
1053.56517	36.53333	136.61667	7.84277	1.00000	10.61891	1.80864	7.61659	5.13084	35.73353	9.45813	8.35527	5.56605	6.34351	6.53186	7.59734	44.63803	60.65132
1106.01849	8.88988	-79.62603	4.07650	1.00000	12.31637	2.45931	4.90631	6.09347	54.49000	4.72511	9.56198	5.46352	6.12648	11.35302	6.39274	52.90472	89.76145
1113.79989	43.1009	-75.23266	7.55504	1.00000	27.86306	3.83316	11.20236	7.56974	66.52847	9.18005	8.14921	8.78961	4.65146	5.98284	7.43991	45.26966	46.63721
1062.70188	9.58126	8.2926	6.62483	0.00000	11.73984	4.19916	4.82460	6.66496	43.83999	8.49184	4.45261	6.84382	8.09480	7.00616	5.54863	65.66829	53.40565
1110.19486	21.53889	71.57737	4.84114	0.00000	19.84051	3.01473	8.57144	6.01427	37.76066	7.22192	7.22777	7.61251	5.89318	6.96863	6.22090	52.61399	70.34967
1122.39829	16.0438	120.4861	3.68432	1.00000	17.65045	9.23529	7.34612	8.71798	36.20922	8.44319	9.82621	6.84183	8.81512	7.03073	5.17778	50.99311	46.22270
1080.66597	43.91452	-69.96533	10.00506	1.00000	17.53030	2.51059	6.74592	4.91539	41.53845	7.08374	7.20841	6.31523	8.10511	6.33874	7.11523	62.46214	67.19078
1098.85976	44.85278	65.50917	7.79978	1.00000	17.59252	2.89840	10.59635	2.97343	62.65026	4.42421	7.45014	6.12009	7.23668	5.24393	7.39029	37.72946	50.00092
1187.60829	53.53395	33.72798	5.11137	1.00000	32.22699	3.13800	8.00200	5.16807	19.50266	6.99069	8.36869	5.72489	5.93452	6.53439	6.64954	70.68935	57.84795
1168.87319	32.50611	120.14278	5.06139	1.00000	28.19627	2.09914	7.47346	5.27921	36.79375	4.60322	7.55323	8.57634	7.88789	9.02847	6.52251	69.89928	64.25856
1123.74290	37.08819	-8.2503	12.14480	0.00000	3.66046	1.60282	7.16761	3.29638	53.20727	5.31058	5.11134	6.20867	5.83435	9.37248	7.25783	57.38988	63.66222
1082.63659	47.56494	31.33078	7.60327	1.00000	23.06853	2.06709	6.51695	3.37903	62.44701	7.56506	7.77221	5.87149	8.61585	5.42695	8.22577	69.51108	80.37363
1056.48807	48.46458	9.22796	10.47532	0.00000	19.70434	2.58560	9.30953	4.85761	43.72827	7.82579	1.96880	4.90983	4.82077	8.61359	7.14687	36.47263	59.83018
1106.25962	36.82167	128.63083	9.70478	1.00000	27.98006	3.17613	12.11097	5.52436	41.01966	5.64081	10.56677	6.76355	7.53759	3.74645	6.89349	63.73849	36.51864
1058.42722	5.20856	-74.73584	8.07540	1.00000	15.60061	2.48627	8.06909	5.31921	43.05696	8.49081	7.82928	6.33131	7.62929	6.20007	7.05272	79.92393	71.45828
1066.29183	51.88333	8.51667	4.42138	0.00000	3.33355	4.61366	7.66911	7.44774	42.32095	6.34077	8.38747	7.56495	6.93301	5.38223	7.63928	67.01283	62.64281
1085.47175	51.168	7.973	6.62221	1.00000	6.15911	3.09771	8.53539	3.40717	57.63726	4.09189	8.15471	6.81370	6.38609	8.36908	8.08414	42.60229	40.24711
1122.77324	39.71734	-74.96933	4.44095	1.00000	16.21863	2.85872	5.93347	4.46162	36.03918	4.01170	8.86035	8.12691	6.81098	11.57198	6.87778	65.46808	53.72649
1196.23290	36.53333	136.61667	8.62536	1.00000	30.49528	2.24177	7.34589	5.61779	51.80549	6.87714	7.55345	6.23495	5.34264	4.93539	4.77244	52.66262	49.02255
1152.81660	39.22493	42.85693	10.89681	0.00000	7.26978	2.63626	6.77347	3.02255	64.12477	5.23069	5.45980	6.74849	8.40936	8.29204	7.18015	55.29288	62.13346
1084.07412	51.955	5.22778	3.04970	0.00000	12.37163	2.55522	7.84976	4.24809	45.50604	7.15490	6.25622	5.88083	7.61143	7.86711	7.59549	38.02384	44.66516
1144.53289	34.81667	137.4	5.13505	1.00000	11.63472	2.06609	5.50602	5.26920	51.70348	5.26664	8.45223	8.02306	8.21053	8.98196	6.24346	68.15336	53.55656
1117.54216	51.955	5.22778	7.16127	0.00000	43.70665	4.29248	7.64657	7.70010	57.25161	9.72903	10.23556	6.33811	6.90757	8.11878	6.75064	23.20009	51.73944
1095.32075	36.24624	139.07204	9.40669	0.00000	-2.37102	9.05728	8.25765	8.75091	40.36705	10.42119	10.19795	6.61548	6.32513	7.69998	5.63181	55.58029	69.45436
1114.86704	51.65333	5.2875	4.52494	1.00000	29.51073	2.09353	8.55273	4.73552	74.57621	5.99365	8.37782	7.66935	5.37586	8.21276	6.69660	32.43350	65.44309
1127.86969	33.52253	-117.70755	7.24368	1.00000	12.98387	1.78713	7.28355	6.41587	40.25513	7.41105	6.66470	8.72208	6.42190	2.46869	7.21280	56.19088	63.32287
1052.29293	14.66	120.56528	2.82201	1.00000	5.35292	2.57665	6.83324	3.78168	73.73725	6.93903	6.82481	6.57696	6.89815	8.11529	6.89877	59.52179	69.55951
1065.27931	52.66277	-2.01111	5.79375	1.00000	26.16001	3.29903	8.91063	5.66788	54.64165	4.33625	6.76228	5.36263	7.48338	7.14811	6.41949	57.27965	49.37617
1123.84496	37.56667	140.11667	8.07123	0.00000	9.31674	2.22002	8.95410	2.20142	42.69519	8.08600	3.66570	5.87503	6.80213	8.21506	7.95286	60.16358	45.21885
1051.33866	58.63667	59.80222	5.62160	0.00000	28.86826	3.06673	7.83852	5.92069	54.93193	8.44380	8.22642	4.82352	4.90558	7.47554	6.17036	65.41403	64.36714
1050.23583	18.65297	-72.09391	7.57008	0.00000	11.71019	2.37498	6.45530	5.14181	19.76055	9.22289	5.78023	7.56302	6.38189	8.28556	6.16924	59.74029	60.63370
1081.80532	39.71734	-74.96933	4.64532	0.00000	22.71840	3.31502	8.29187	4.00689	22.10018	8.00935	6.49912	7.40673	5.50581	9.21150	7.38906	49.17827	58.54449
1144.65739	55.25	24.75	9.37008	1.00000	1.20958	3.51062	8.73279	6.59888	39.73159	8.03587	7.99533	6.04218	4.58173	6.89239	7.67430	79.12955	68.87909
1060.27127	41.50343	-74.01042	4.61130	0.00000	35.91464	2.37401	2.35425	6.86759	45.51556	10.88933	6.86291	8.24434	6.24324	6.93444	6.89606	55.30194	58.66268
1175.49083	22.75218	72.68533	7.91590	1.00000	2.85402	2.58152	6.57827	4.85456	24.13395	8.23078	8.56579	6.92077	7.01364	5.32939	6.89094	39.33017	56.04724
1188.85497	38.91817	-78.19444	8.10748	1.00000	4.04534	3.00791	6.83051	3.72218	79.64220	7.22968	7.95181	5.95031	6.34065	5.96364	7.32570	74.12004	48.28529
1052.47363	-34.74785	-58.70072	9.86632	0.00000	5.97941	5.14202	5.05085	7.87487	57.50404	8.24440	4.60424	5.40529	7.27247	10.09593	6.31371	38.36536	40.53468
1061.60518	36	139.55722	4.29899	0.00000	20.64011	2.77269	7.63218	5.18702	34.83406	6.88037	7.58162	5.78853	6.82008	7.85617	6.80651	62.28090	72.49849
1084.67018	45.49428	-122.86705	8.24181	1.00000	11.01029	2.21758	6.46072	4.20396	49.64017	7.78682	7.52924	8.20504	5.08411	5.79973	7.22333	68.96234	74.79519
1069.87377	41.50343	-74.01042	3.75681	0.00000	10.55991	1.56605	8.19427	6.08595	27.34106	6.30328	7.94109	7.23058	7.29627	5.89722	4.94907	41.96827	60.21075
1081.09321	53.77166	38.12408	6.07171	1.00000	17.32078	1.58480	8.76576	3.71298	34.45864	9.89085	7.93657	6.53270	7.04147	6.78483	4.74940	72.59254	47.78171
1135.42973	58.7002	59.4839	10.73777	0.00000	11.82382	1.11872	7.66728	4.00098	41.93279	6.48976	4.42160	7.52955	8.31441	7.99348	6.72614	38.66306	60.15070
