TEMP	H2CO	PM10	Pb	latitude	PM2.5	O3	PRES	longitude	PAHs	CFCs	NH3	warning	C2H3NO5	CO	NOx	CH4	SO2
19.05559	62.92012	11.79192	66.40231	7.57944	10.10134	10.41807	1125.94262	-8.53778	9.45462	51.52055	9.65241	1.00000	3.97164	9.78536	9.14504	12.06797	9.61752
25.73891	81.89529	9.45549	48.77559	39.09112	6.43900	8.28723	1066.12349	-94.41551	10.09115	58.71301	8.27700	0.00000	0.43973	7.86022	11.50719	15.31133	9.05454
36.42086	45.30797	8.86313	48.28753	40.56754	11.63892	8.20085	1099.60473	-89.64066	11.51343	33.62363	11.97072	1.00000	0.25532	9.62560	11.16264	11.22096	7.27621
11.22541	58.78177	8.48055	47.59564	-37.32167	9.25849	10.93145	1071.82967	-59.13316	7.57982	49.09362	10.54916	0.00000	0.18236	7.75339	8.04067	8.57650	8.97109
16.27180	36.66505	8.36593	51.66642	36.82167	6.51388	9.91676	1190.89389	128.63083	5.03936	43.77531	11.17464	0.00000	0.18221	9.11401	9.44234	11.94619	11.57048
3.27702	40.35558	11.94561	39.03987	5.90702	7.46834	8.39337	1058.83312	116.10146	10.06306	29.51383	6.05548	0.00000	4.59359	8.83429	7.08198	11.91114	10.78237
13.49595	42.10165	9.36749	43.95860	9.82564	10.16203	7.78788	1127.02687	78.25795	11.85024	68.33100	8.08130	1.00000	0.40247	9.53396	12.02277	8.12236	10.42584
17.77122	57.74903	6.70920	32.04348	41.57721	9.71720	9.69952	1193.47741	-93.71133	12.14459	61.13983	7.29306	1.00000	0.08691	7.54457	9.49104	7.94837	7.87080
7.09496	41.63385	8.36417	44.78697	41.27194	12.47512	8.94916	1111.66828	123.17306	7.99877	62.75064	8.13558	1.00000	0.16164	9.66980	10.03247	7.99426	9.45644
22.84901	25.75357	10.25164	55.39502	41.55947	7.20768	9.17687	1096.86660	14.66737	6.66563	35.79802	11.62806	0.00000	0.89749	10.80004	7.31325	7.50461	9.73580
27.90490	36.05967	6.20411	48.78882	53.77166	9.23493	8.47572	1198.45845	38.12408	10.28742	51.82602	7.08287	1.00000	0.07638	7.24379	9.19487	8.18209	8.79886
11.59925	61.28367	11.61170	33.58576	41.94175	9.62606	9.29457	1148.39143	123.50266	10.65297	41.62963	8.75241	1.00000	3.31791	10.96300	13.37308	8.26965	9.22422
9.73442	62.42287	10.03804	47.13543	24.41288	14.18649	9.33445	1143.05577	76.56719	12.78149	64.79077	13.72868	1.00000	0.71630	8.24523	6.92357	8.63538	8.76741
-2.34396	57.70991	6.21575	46.59663	51.20219	12.22521	9.14958	1130.08424	7.36027	8.67267	63.20625	10.12433	0.00000	0.11091	9.00606	9.96805	9.86894	8.64950
17.30708	66.07437	11.03882	46.47955	-3.74912	8.83987	9.17339	1092.66818	-73.25383	11.04813	70.84392	9.92975	1.00000	1.89023	8.91576	9.43248	8.74789	9.53539
8.15002	49.55118	8.33200	44.18545	-6.25	11.66019	8.16876	1058.55649	38.66667	6.60956	44.70199	7.36577	1.00000	0.15779	8.63498	11.26513	6.94036	9.20195
15.46431	43.38732	9.58490	56.70537	47.4943	8.97532	8.07956	1105.22764	-122.24092	6.67071	57.72855	11.39947	0.00000	0.46640	9.31608	6.59764	6.39696	8.28804
18.97004	24.49738	11.19708	40.65559	-22.9	7.76277	9.12448	1107.76794	44.53333	8.78912	33.20669	7.29729	0.00000	2.21081	8.50229	6.98290	10.88551	8.36190
20.22686	55.02149	12.36453	62.15881	50.50301	10.14466	8.64626	1131.61938	13.63617	8.94721	35.86213	9.26336	1.00000	6.98023	8.43251	9.74086	10.43310	10.03525
10.35423	44.13068	11.26461	43.38314	3.51667	8.27128	9.32806	1079.68927	11.5	6.62955	53.79726	6.74177	0.00000	2.36292	9.65086	11.11574	7.95031	10.22116
12.65197	25.77706	6.51815	67.93046	38.58894	13.51516	9.96200	1167.15942	-89.99038	7.81387	56.93267	9.95255	0.00000	0.07096	8.74643	9.21700	8.03909	10.70832
17.80515	46.39932	8.36813	48.03647	43.54072	12.26065	8.40341	1106.23909	-116.56346	10.27240	61.63017	9.04965	1.00000	0.17454	11.54570	9.58678	8.69332	8.12851
12.27369	56.23691	7.94709	54.86064	-15.675	12.27850	7.73498	1142.20077	-38.94722	8.11794	54.03448	11.07972	0.00000	0.13940	8.40819	6.25333	5.92603	10.01553
27.62623	12.02013	6.55154	49.89259	40.98894	9.18488	8.28979	1103.54876	28.67582	12.37051	61.37028	7.70531	1.00000	0.10103	10.48809	11.39691	6.30460	9.60307
13.97067	60.82316	6.95097	40.04812	55.85	10.37541	7.95114	1126.06599	37.56667	9.82127	43.48838	6.84348		0.11736	8.65084	9.52484	7.91245	9.74906
20.09683	59.98815	10.51878	30.53641	28.54944	8.22814	7.88570	1146.23602	-81.77285	6.21991	45.55164	13.41744	0.00000	1.14752	8.23973	7.84907	7.80707	10.03057
29.80787	50.99635	10.84316	29.63226	40.58654	7.27802	9.16020	1171.66848	-122.39168	10.70006	42.31713	8.83371	1.00000	1.58394	7.88132	12.35920	6.63224	8.48223
17.38743	61.90989	7.45166	39.01508	51.62907	8.77159	9.27333	1184.08652	-0.74934	8.01193	24.12493	10.67928	0.00000	0.10335	10.50412	8.38694	9.19398	7.77850
11.82862	27.85800	6.97224	54.18207	41.24255	9.85731	12.11490	1190.87050	-82.61573	9.02605	70.91510	7.41308	1.00000	0.09712	8.40433	10.36289	7.41000	8.90686
6.23978	48.41549	11.06312	26.61099	50.75767		9.01071	1067.74967	-1.5443	8.68945	43.84963	10.33497	1.00000	1.96406	10.30664	8.55039	12.41351	9.17077
28.40661	58.56543	7.02221	50.56433	30.16688	10.37919	9.28779	1070.70687	-96.39774	10.71127	38.31578	6.70167	0.00000	0.08810	8.80688	7.94010	9.50488	9.16200
10.94343	54.82286	10.43224	58.80457	-33.75881	10.49128	7.45472	1085.12657	150.99292	8.60969	46.73659	10.75369	1.00000	1.05870	8.55536	8.71328	12.90698	10.49915
17.40354	49.29056	11.13255	60.79749	-34.74785	8.17965	10.62226	1189.99355	-58.70072	10.04437	67.12980	7.04466	0.00000	2.06709	9.56499	7.24387	12.65839	8.14355
6.22787	50.40337	8.89837	42.45909	-33.75881	12.20715	7.67027	1097.82732	150.99292	12.19584	62.76427	11.82433	1.00000	0.26314	10.07281	12.08476	10.66383	9.58738
21.81839	42.25974	7.00785	47.77140	10.66668	9.47138	10.14994	1133.57558	-61.51889	9.74249	62.21634	10.74807	0.00000	0.07419	8.53927	8.08288	9.21801	9.81400
23.49967	57.99293	10.52638	48.70195	45.44868	7.65462	9.39933	1095.91597	-73.81669	8.22537	39.72065	7.20134	0.00000	1.15214	11.87235	10.74918	10.99668	9.78869
18.00782	48.30763	10.02085	46.24025	26.18924	10.32992	8.65960	1152.63128	-98.15529	11.05101	67.29282	10.74183	1.00000	0.71555	10.00234	12.08187	9.07671	9.14898
11.34162	71.35791	5.74147	47.03108	52.68333	8.28079	8.54930	1169.37312	0.93333	7.03849	57.15823	9.43685	0.00000	0.09269		9.99035	10.87196	11.61264
19.25088	54.82942	11.00263	53.81836	33.7207	12.73817	7.86351	1109.95170	-116.21677	14.01807	35.38158	11.61669	1.00000	1.81151	7.69576	9.22264	5.92945	9.05129
21.93094	45.63636	8.20323	34.89818	-22.53722	10.79492	8.78496	1152.38379	-42.98194	6.45221	52.40702	12.06437	0.00000	0.16339	10.79793	10.84584	9.45965	9.65637
32.42620	57.35121	5.74082	55.02875	57.30185	10.09081	9.60237	1080.10750	39.85331	9.21826	57.51190	8.62475	1.00000	0.04183	8.30219	12.91670	3.60944	9.30834
12.92819	46.49221	6.36003	40.12540	11.86064	8.87429	10.34807	1125.99761	9.0027	11.88480	48.60224	7.12742	1.00000	0.07320	7.10960	11.65407	5.68569	8.28567
-2.33165	33.28390	7.64849	71.64227	30.76468	8.32409	9.70789	1141.89398	74.12286	8.08042	44.68265	11.45832	0.00000	0.10721	9.86134	8.84832	10.47295	9.43793
-1.57269	82.98350	7.15540	32.03115	31.20176	8.56765	8.97820	1064.85484	29.91582	8.40672	59.23716	10.75680	0.00000	0.06886	9.51559	9.14815	9.24893	9.80657
7.47345	46.66883	9.68007	51.69137	50.50301	12.04005	9.34036	1199.31893	13.63617	13.68799	65.05792	11.85027	1.00000	0.53678	9.93162	10.81543	7.68176	8.75538
5.19096	46.56729	12.65681	27.23292	56.85836	8.08473	9.13062	1051.38860	35.90057	9.58758	49.82743	7.71993	1.00000	9.31798	9.93206	12.39064	8.99448	8.82419
8.54130	48.92077	11.76620	43.00190	47.98372	12.36738	9.02302	1091.24475	10.18527	13.03851	66.29319	11.32481	1.00000	3.87130	10.42582	10.38991	7.17445	9.21969
16.37499	68.31283	12.11826	40.88968	28.54944	8.68345	9.49761	1063.77899	-81.77285	7.56707	44.32695	6.38408	0.00000	5.45399	9.41345	5.88330	9.10800	10.43732
6.68074	30.19208	10.89013	42.33676	-32.45242	11.53682	8.78533	1087.04459	-71.23106	12.82190	27.72348	12.15307	1.00000	1.62576	9.27185	7.48075	6.54426	10.15724
11.21433	49.82964	12.25758	34.31922	32.35126	8.31211	8.58574	1191.48890	-95.30106	7.99654	54.02521	11.28643	0.00000	6.23164	8.22077	3.04417	3.38519	10.70834
19.48805	57.93776	8.69580	27.92604	23.29549	9.05573	9.35934	1141.02871	113.82465	7.28825	40.02815	11.23347	0.00000	0.21724	9.25970	6.67352	6.61243	7.65933
18.38455	57.29912	13.13875	50.33846	51.62907	10.65960	9.78263	1109.50336	-0.74934	9.66860	68.35596	9.69971	1.00000	15.07321	8.97662	7.77888	10.48603	7.17178
21.67275	26.01731	4.70030	47.26656	54.39304	8.37944	9.68989	1136.59105	53.26023	13.40195	42.56431	7.36560	1.00000	0.07131	8.34738	10.02980	6.06004	9.30441
14.78897	60.27322	8.67325	51.20898	32.35126	12.54556	8.77609	1158.80866	-95.30106	8.31264	59.78160	10.35820	0.00000	0.22522	9.43600	7.02261	6.75846	11.83898
27.31075	38.01640	7.52232	34.13851	5.84752	10.16856	10.79112	1093.09870	-5.682	10.93374	24.64451	7.89483	1.00000	0.10645	8.39964	11.15560	7.09161	9.79194
17.12854	49.25552	6.59969	40.12538	34.15429	9.63495	8.52492	1057.53156	3.50309	10.34159	59.32382	6.37846	1.00000	0.07787	9.61101	8.92913	8.42072	9.54005
6.54920	69.58392	10.28168	25.72749	45.75279	8.54905	9.54797	1172.87018	130.57211	10.14051	64.59896	9.67319	1.00000	0.89817	9.05321	11.50406	11.14389	11.02454
16.45014	42.29264	7.17680	58.57794	40.82232	10.09042	11.05681	1058.73403	-74.15987	9.63589	51.07828	9.48177	1.00000	0.10912	10.13655	11.82879	6.51041	8.76410
20.85866	42.34030	7.18347	57.59936	30.24706	10.12319	11.15316	1180.07851	115.04814	6.69362	21.06396	10.56415	0.00000	0.10171	8.84769	8.17885	7.92345	7.54296
17.88827	52.02039	8.30003	33.02618	50.11861	10.66048	8.67364	1060.97166	-5.53715	10.95999	63.14851	8.32510	1.00000	0.20484	8.54668	10.59503	8.29605	11.44060
-7.20593	47.40309	8.08721	44.60622	23.0072	12.20684	10.09171	1146.80605	-82.4017	8.25914	53.43825	10.41919	0.00000	0.14283	7.61390	7.16206	6.41096	10.60981
18.41675	78.28926	11.39267	45.72834	39.78504	9.74333	9.49083	1086.89286	-85.76942	9.88366	73.43813	9.11865	1.00000	2.67031	8.10271	11.51089	11.24917	9.29903
26.23899	60.97361	8.52461	45.87148	41.48199	6.27458	8.61734	1073.72431	-81.79819	6.51184	65.32936	10.35651	0.00000	0.17883	9.33205	9.88575	11.81332	8.24493
17.01545	53.87901	9.56911	27.78531	13.8196	10.55183	8.34092	1059.65212	100.04427	9.90730	55.50864	11.49327	1.00000	0.48117	6.13620	12.15092	9.64400	9.24131
13.12221	56.96129	7.41376	57.43798	6.84019	10.17216	8.95106	1068.96056	79.87116	8.01290	55.79785	12.13944	0.00000	0.11595	8.63426	8.63250	9.25657	8.36252
4.29524	50.17499	10.52127	40.58158	40.5576	11.90692	9.64603	1188.12488	-74.28459	9.66168	63.82599	8.80678	1.00000	1.13578	9.74043	8.81851	12.01135	9.59165
9.55858	41.26032	6.24028	59.49968	-8.66667	11.02191	11.33809	1099.61281	-35.71667	6.71457	49.55160	9.05947	1.00000	0.06558	8.67884	7.39895	6.94243	9.36200
9.90040	54.95282	11.09673	51.38004	-27.4338	9.96397	9.10598	1156.65445	-65.61427	6.88744	28.89237	11.07968	0.00000	2.01378	9.65711	5.16518	4.31038	10.04900
-1.72357	45.83448	8.96459	37.15261	12.97389	7.68701	9.35211	1050.03202	123.99333	8.29339	71.50805	9.13141	0.00000	0.30517	8.23400	10.23082	12.51479	8.89934
32.11051	41.77916	10.37356	30.23547	50.80019	6.89100	9.54371	1100.37214	7.20769	8.49063	57.54089	8.12835	0.00000	1.01530	11.26845	10.35357	12.11829	10.36586
6.06048	59.97938	10.25430	35.30313	50.82709	12.10093	10.35335	1162.60893	6.9747	9.14913	60.55115	11.91198	1.00000	0.89939	10.75839	8.37422	11.60373	8.38762
6.38404	46.03860	6.96491	35.71602	47.83333	8.71499	10.45327	1107.21004	59.6	8.40441	52.25480	11.05735	0.00000	0.09233	8.06055	9.75158	10.68525	8.49545
4.60858	46.75460	11.51549	59.36000	33.52253	8.79679	7.48306	1056.48752	-117.70755	10.38349	50.00856	9.08569	0.00000	3.00669	9.81894	11.79454	8.66531	7.86179
14.87345	46.76555	7.29432	37.00953	5.84752	9.60066	10.45134	1097.62118	-5.682	7.42368	56.62067	10.36552	1.00000	0.09795	8.24121	8.90057	8.80603	9.40069
7.88597	47.88941	8.28241	45.71453	43.41949	7.28471	8.57178	1149.26260	77.0202	4.27726	34.18521	11.32106	0.00000	0.19545	9.57767	9.84046	8.52217	10.10940
13.98222	38.19744	12.32132	47.95107	46.7055	9.70579	9.69595	1077.20646	38.2739	10.12198	36.26505	5.05644	0.00000	6.68051	8.56698	5.37239	9.36532	9.94090
9.03687	38.48374	8.04673	76.82055	-10.95817	12.54881	9.60226	1118.97859	-38.79084	7.98737	49.77335	10.82978	0.00000	0.12857	10.65259	7.95495	6.99520	9.03514
4.84432	49.34717	7.41742	55.40171	-19.65	11.73661	11.36162	1187.28597	47.31667	10.26378	86.09347	7.67968	1.00000	0.08615	8.44202	8.41792	8.91625	8.32200
13.42540	48.12589	9.17826	39.61574	35.05266	8.94854	9.85780	1132.70539	-78.87836	13.85626	58.87291	7.44202	1.00000	0.32882	10.28941	11.80960	8.46626	8.82491
9.12238	41.22221	9.31298	59.38408	51.40148	7.62784	7.63444	1068.69930	-1.32471	8.81492	51.77679	8.94486	1.00000	0.40071	7.69925	12.75981	12.78930	8.28387
24.42731	51.68119	10.91185	54.12823	36.64852	6.56208	7.90449	1058.25525	51.49621	9.05934	53.16621	7.38673	0.00000	1.69917	9.13486	9.08929	13.77597	9.35325
18.19141	57.64395	9.54595	55.24596	44.75874	11.90029	8.52390	1064.06971	19.21437	8.02414	28.55851	6.94081	1.00000	0.46077	8.81013	9.14085	10.13028	9.43638
18.98441	34.59374	9.53873	31.38364	52.09	10.52891	8.46141	1116.78262	5.23333	11.36632	50.39054	8.70864	1.00000	0.47248	9.01500	11.54492	8.82907	9.02933
31.72694	49.68503	5.43819	38.78490	17.34769	9.90229	9.39582	1159.39546	78.55757	10.61442	36.38457	7.06718	1.00000	0.08836	8.52073	11.61080	4.15828	10.21951
-8.02231	36.47884	9.31024	28.65343	41.09246	8.80716	9.95264	1066.79349	45.36561	10.37944	64.08055	9.61160	1.00000	0.39081	8.14820	13.96450	9.87011	10.04768
23.70984	48.38586	7.33478	45.90134	53.46506	8.03119	9.16892	1191.38661	-1.47217	7.87143	38.53255	9.45902	0.00000	0.08321	8.59236	8.05033	9.85729	7.99563
8.63408	58.15601	10.54121	55.00378	36.91023	11.94008	7.74351	1134.92960	-121.75689	11.24996	48.64052	11.69812	1.00000	1.18507	8.39179	7.18269	12.89762	10.52519
30.22733	87.82956	9.89833	39.42702	52.71083	10.52260	9.10220	1078.13015	5.74861	10.03259	27.33667	9.69732	0.00000	0.63418	7.49991	13.19789	12.94679	10.51165
25.91481	61.03254	7.33555	61.00287	43.54072	8.97193	10.35749	1159.54719	-116.56346	12.05222	50.46011	7.02784	1.00000	0.09767	9.09920	11.17670	7.19942	10.50494
15.25537	36.59278	8.67439	59.00280	42.64685	11.70319	8.98038	1055.42308	-5.55835	11.14302	58.72693	11.03019	1.00000	0.21863	9.39469	12.16702	10.40120	8.23447
22.64005	60.71876	8.02260	26.65509	-10.33333	9.26214	9.56105	1157.20568	39.28333	8.09638	56.53269	11.36271	0.00000	0.15939	8.99025	7.79434	8.36591	8.60291
25.12064	21.52667	11.34783	63.21365	42.64685	10.50569	6.80295	1151.70178	-5.55835	12.40754	57.00158	10.11512	1.00000	2.54550	8.61307	10.76587	9.12548	9.65454
10.55594	57.88415		29.13336	40.65538	10.69586	7.55140	1121.99255	-74.38987	12.01192	43.19296	10.76610	1.00000	0.76061	10.29500	11.78017	10.61527	9.26264
-1.66103	58.66348	7.21025	50.22724	39.43534	10.00361	9.82890	1125.71862	-84.20299	12.92089	51.23646	7.92184	1.00000	0.10617	8.81428	10.80497	7.08848	8.60630
19.00811	26.71562	7.16324	21.86399	29.21399	10.38809	8.76236	1185.79848	78.95693	11.29400	51.84510	7.20643	1.00000	0.10051	7.95086	10.58438	6.88332	8.89160
6.59779	65.04658	12.20280	34.79218	34.61667	8.24353	8.84520	1113.38598	135.6	10.58073	49.02461	5.36761	0.00000	5.97702	8.61437	6.16884	10.95361	7.55123
10.81341	47.46556	11.81275	21.43146	50.82709	9.81325	8.20615	1186.24899	6.9747	9.80322	55.41589	9.31924	1.00000	4.03354	9.85179	10.39339	10.81064	7.78523
17.39532	74.12184	7.47737	43.60532	40.53123	10.32224	8.02359	1102.65178	17.58522	9.59904	46.91433	11.70967	1.00000	0.10412	6.79753	11.94756	11.19178	10.81743
14.41458	35.92212	8.07534	55.10202	39.12074	7.28318	9.48252	1165.87636	27.18052	7.79474	62.57031	11.40029	0.00000	0.12213	8.18917	8.26851	8.74582	9.49600
21.94553	48.67207	8.84008	53.51052	51.39323	9.66009	9.96891	1109.71413	0.47713	11.62126	46.66810	11.28868	1.00000	0.25399	8.20621	10.91552	9.82291	8.63403
22.63184	55.61450	9.86862	19.51185	48.49144	6.48820	8.23193	1134.41333	9.20427	8.43592	30.79107	8.50275	0.00000	0.61814	9.01334	7.76930	12.92849	9.89210
-5.30548	48.33739	10.58883	49.27278	-3.74912	11.24511	8.15241	1167.59954	-73.25383	9.11240	55.89160	10.79421	1.00000	1.22609	9.85881	8.58200	13.80779	10.33458
24.21699	79.06196	6.45196	40.61804	40.93121	10.58427	8.73377	1092.56187	-73.89875	10.16074	62.51224	8.07071	1.00000	0.07495	9.09930	9.73073	7.17478	7.14743
18.62998	55.82887	13.08835	24.90876	24.41288	8.55935	8.65387	1130.19109	76.56719	10.75107	51.38429	4.91743	0.00000	14.34511	8.72685	8.32975	9.47286	8.88299
19.28355	56.32322	10.85328	24.21034	31.71667	9.72548	9.02227	1065.64861	73.38333	8.92663	80.28316	8.99260	1.00000	1.58858		13.93335	10.40956	8.49981
25.98658	42.63767	11.56261	41.22506	-23.44361	8.11015	7.97086	1071.17379	-51.87389	7.84647	49.25708	6.39866	0.00000	3.15947	10.01103	9.13229	8.60270	10.05983
14.98155	48.91270	7.40845	56.22629	44.75874	7.03702	8.67983	1099.81369	19.21437	7.08937	50.99110	10.11193	0.00000	0.11857	9.42254	9.23619	9.91510	9.41554
15.97387	81.01380	7.98730	52.99115	19.64745	9.48639	8.51123	1153.33646	-102.04897	7.22092	17.07605	10.94088	0.00000	0.15946	10.08948	8.89331	8.09571	8.52144
14.01933	46.79232	9.97315	34.67522	54.52156	6.55674	8.53017	1092.28240	9.5586	5.85089	39.46846	9.16228	0.00000	0.68075	6.84686	7.05490	10.66507	10.00705
4.69361	63.06015	11.76956	57.27666	53.94313	9.14072	8.44436	1149.83407	10.30215	9.31031	49.31957	9.31965	1.00000	3.84802	9.81432	12.05220	9.46717	9.52847
18.14127	23.99745	9.89026	46.39550	-7.0981	10.89958	10.60590	1084.52987	109.3243	11.42003	40.70383	9.60926	1.00000	0.61701	10.36418	11.02584	9.68226	9.73740
4.02530	46.27370	8.14656	57.10367	34.75856	10.68914	8.62273	1089.40733	136.13108	9.28753	25.64178	6.77982	1.00000	0.15341	10.41141	9.26242	9.14884	10.31424
26.44147	42.05896	9.66357	51.06729	41.16704	11.83834	10.19525	1193.52948	-73.20483	8.75306	61.09484	8.77278	1.00000	0.49045	9.49457	12.51798	7.27485	8.78125
10.54704	56.98172	9.33675	47.69440	15.46063	11.26989	12.09437	1089.24726	99.89166	8.81054	55.53469	11.72000	0.00000	0.39695	9.71131	8.14741	8.02361	9.82660
14.66769	38.70773	10.32594	40.50936	16.75973	11.53341	10.79441	1161.96257	-93.11308	11.56234	55.33100	11.10537	1.00000	0.92423	8.77027	11.09136	10.29646	10.78769
24.31307	37.90103	10.43300	67.93965	12.1277	8.41463	9.50651	1178.09701	78.15794	9.58501	45.06385	7.94435	0.00000	1.04323	7.67699	4.54718	11.46981	10.27778
14.19144	49.83666	8.61773	61.78191	46.51872	12.61397	9.12238	1184.24788	86.00214	10.87770	58.56619	13.71101	1.00000	0.22140	8.94605	7.09870	9.56679	9.59601
4.92123	49.52298	9.08798	51.95752	25.87498	7.03209	10.38027	1054.36347	86.59611	7.06672	61.51543	8.78674	0.00000	0.32831	10.22349	10.73998	11.32108	8.75971
24.60546	65.32713	7.91018	20.79455	60.18427	10.73671	8.44936	1141.98001	24.95034	9.00134	59.96444	7.63357	1.00000	0.12486	8.10129	9.66014	8.64684	6.78018
3.38365	50.84025	9.93090	76.29603	-31.95224	8.00445	8.98307	1142.78670	115.8614	9.20348	56.15255	9.02413	1.00000	0.65595	9.63232	12.45125	10.49837	7.01270
28.54680	38.95130	8.17922	39.46287	36.02506	9.68440	8.46921	1060.17463	-86.77917	10.60054	43.89063	7.27216	1.00000	0.16967	10.28691	12.02770	6.98900	9.79500
21.99999	55.19592	9.90868	41.51873	56.85836	8.71970	9.41562	1153.98111	35.90057	11.08229	45.05347	9.29106	1.00000	0.63850	6.61225	14.04313	8.52361	9.38685
27.22527	69.46203	9.96372	43.87365	43.91452	12.27682	10.02140	1151.77779	-69.96533	12.09151	63.08395	12.52490	1.00000	0.66948	10.33165	8.98514	11.16041	8.66124
19.86080	49.13119	7.42926	40.83830	-37.9	10.17181	9.36828	1079.73353	145.18333	9.01386	66.87855	9.54953	0.00000	0.11558	10.21969	7.68071	8.48142	10.03049
14.74840	69.80389	11.36730	45.23276	50.23271	8.76757	11.21918	1097.72132	12.87117	6.96057	57.23621	8.14731	1.00000	2.61788	8.27501	10.86235	15.11116	10.66342
20.50344	58.57254	10.60267	43.11374	-7.73379	10.07014	9.06768	1191.40500	113.69785	8.41876	36.71964	10.51045	1.00000	1.24402	7.65055	8.76639	13.20638	8.42845
21.71461	30.49413	11.57545	36.98882	40.37528	8.67794	11.20107	1172.20972	28.88222	8.13809	38.12103	7.10870	0.00000	3.22587	9.06662	6.94917	10.51201	9.45766
21.68498	35.32553	8.01940	14.72614	30.76468	11.46792	7.78337	1155.77047	74.12286	10.71314	57.78889	12.67160	1.00000	0.17926	8.39208	8.92728	11.28342	8.98169
14.82456	56.85671	12.07270	41.26425	38.58894	9.87228	7.38676	1080.90684	-89.99038	9.27708	78.54992	9.14181	1.00000	5.21099	10.17898	11.85473	10.48413	8.74943
27.75572	44.03342	6.31548	67.51698	-44.39672	10.29494	8.76716	1117.01824	171.25364	8.47595	45.45932	10.81342	0.00000	0.05923	8.37133	10.07681	10.13618	7.88923
13.13660	51.73386	10.27484	61.72790	-27.4338	10.20558	10.86620	1079.65510	-65.61427	10.02650	55.35097	10.29432	1.00000	0.96331	10.24918	12.59232	6.81240	10.77648
9.07748	59.59677	10.90489	54.56140	32.9156	8.26277	9.83573	1158.98600	-117.14392	7.60975	57.63869	7.98616	0.00000	1.65336	8.38486	5.77633	10.10836	10.66952
14.31702	59.88867	7.09405	48.62719	34.85	12.19975	6.97392	1117.36086	117.33333	7.96012	24.49173	9.97787	0.00000	0.10231	8.69809	7.50761	7.10388	8.12905
30.13868	34.27913	7.00110	50.44061	10.31672	8.59741	9.22159	1109.39215	123.89071	7.29251	40.28685	9.90741	0.00000	0.09809	9.74611	9.95948	11.18604	9.50479
-4.77745	48.00440	12.21911	56.73006	32.5007	10.28647	11.08653	1082.05037	-94.74049	8.45401	34.42133	5.40866	0.00000	6.02312	8.47203	6.15941	6.90224	9.61015
17.27113	68.86944	11.10984	61.98973	36.33011	9.78043	8.37832	1145.53723	138.89585	8.46471	60.03567	9.41768	1.00000	2.04332	7.18402	10.74169	12.74800	10.21849
22.46821	82.41256	11.83556	59.11233	6.25947	8.67362	8.20373	1164.69770	102.05461	8.09364	67.68534	6.78213	0.00000	4.13575	9.82806	6.87837	8.68465	10.87304
1.84240	40.41655	11.09365	44.09762	34.08565	10.11481	9.92206	1104.24194	74.80555	8.03174	51.37730	9.91899	1.00000	1.99924	7.86858	9.81444	12.95112	8.08349
