CO	warning	CH4	H2CO	C2H3NO5	PM10	CFCs	O3	Pb	NH3	longitude	SO2	PRES	PM2.5	PAHs	latitude	TEMP	NOx
6.36439	0.00000	5.84321	46.18809	0.61233	4.60250	53.39085	7.27168	56.98660	7.91428	5.37429	7.68906	1186.61610	7.55530	7.32982	51.03427		8.80960
5.50620	1.00000	8.25391	51.00048	2.34985	8.92199	75.05055	9.64990	53.85868	7.77838	6.26667	9.51151	1188.62068	7.71528	8.25448	51.21667	29.13497	8.70885
3.32140	1.00000	7.10273	24.21634	0.65416	6.14819	69.52981	6.32836	72.03335	6.08139	78.95693	8.94556	1051.94782	6.83806	8.05406	29.21399	33.52072	6.92846
7.78611	1.00000	4.01557	57.18318	0.61115	6.42179	57.79715	7.64673	73.51704	2.60286	76.0586	7.11623	1185.14294	8.27594	6.10298	16.06213	11.98975	6.44208
8.37256	1.00000	5.53104	39.08530	0.94970	7.54422	41.69269	5.68293	64.24084	5.89555	6.26764	8.03733	1095.94919	6.89312	8.38458	4.92675	26.49248	7.83116
7.70662	0.00000	9.48614	83.75446	1.85087	8.59614	54.71050	9.67726	41.39112	7.10296	-95.63079	8.18196	1118.52146	7.39062	5.50262	31.76212	14.97906	7.56495
7.81269	0.00000	10.10981	73.58983	2.15929	8.89808	52.30343	10.17612	51.53519	6.63866	10.5511	8.05536	1070.77517	8.31427	8.39626	52.47774	14.84142	7.01427
7.32249	1.00000	7.00350	24.83190	1.73647	8.61794	48.13960	5.96453	38.11960	8.80707	13.32127	9.61554	1135.14321	6.47475	7.88323	52.59319	21.40185	5.14845
3.97320	1.00000	8.89615	51.84854	1.01812	7.34084	68.27190	10.19518	40.30381	6.95242	-94.41551	7.58942	1117.81922	7.21230	4.94954	39.09112	2.01112	7.50848
8.92514	1.00000	5.59090	35.41153	1.85165	8.57892	71.44031	6.33766	44.08249	8.68970	6.61944	7.93752	1122.96296	6.44835		52.57583	22.48198	6.27834
6.87697	1.00000	5.43788	72.46076	0.72416	6.25885	56.57697	6.51588	33.57413	6.29024	14.34085	8.19303	1199.76027	7.11789	7.97048	40.87363	15.77290	7.19447
7.97819	0.00000	8.46969	51.41095	2.26389	8.83152	18.06434	8.36344	31.45313	8.20740	39.28333	5.15214	1130.52214	6.02566	6.18180	-10.33333	25.34184	5.40680
7.21309	1.00000	10.14688	44.18375	3.80865	9.52799	46.63358	9.49018	53.86588	9.03222	32.86389	5.93325	1130.98129	6.29794	4.57477	53.95278	28.69429	7.00411
6.58219	1.00000	7.88312	56.66347	0.36068	5.41742	34.99174	4.85890	35.78943	9.12764	9.15214	8.58509	1166.75997	5.74571	12.21023	49.97704	5.56963	9.16589
7.85141	1.00000	6.65100	56.43049	0.57907	4.21192	31.68691	6.83876	51.12168	4.69197	136.51667	8.29785	1099.80416	8.07365	8.23408	35	10.98369	7.31183
7.61798	1.00000	4.24717	78.14044	0.61545	6.83668	58.59442	7.78520	25.28570	6.94512	-0.2	7.59673	1143.30519	6.53221	6.84426	51.65	4.28912	6.34621
7.19779	1.00000	9.01890	66.05807	0.73566	7.23900	63.68151	9.17114	51.47155	7.55133	-87.882	8.71617	1194.02297	7.96019	9.26093	41.85059	15.74464	6.23630
6.51356	0.00000	4.25221	56.24693	0.56281	4.09046	23.24458	8.94121	55.90191	7.48751	-53.13722	5.99508	1119.39242	5.73616	7.41007	-22.92306	6.73895	7.51308
7.62968	1.00000	7.61163	66.92790	1.50346	8.37203	65.43009	6.42022	67.82273	7.67982	92.48278	7.27177	1184.32889	7.80850	9.09802	58.23583	6.50032	7.39819
6.86505	1.00000	9.20123	62.29657	1.03492	7.99863	47.83280	9.12094	66.63208	7.57837	35.34722	6.45290	1199.25905	9.37104	9.42083	-23.85972	24.23549	8.05345
7.08144	1.00000	9.76943	63.14392	1.28253	8.01736	47.24846	10.43677	59.72990	8.52011	20.91361	9.98309	1100.01318	6.90358	8.22397	41.92361	18.11545	6.14585
6.09458	1.00000	6.03417	52.21784	0.55723	4.40443	50.15860	4.87892	66.39828	6.93149	-88.31476	8.45482	1106.93657	7.37088	9.75783	36.61033	4.76481	6.64712
	0.00000	5.25507	47.64608	0.67221	6.71588	56.25141	11.79586	63.15661	9.00966	79.41727	7.55954	1078.28903	7.82162	11.80646	12.25282	19.87761	6.29951
8.38855	0.00000	9.23498	35.37097	2.51568	9.14039	31.14136	7.17534	63.44646	7.66008	123.33471	4.80216	1142.71937	6.68074	4.38682	8.56697	13.61471	5.87059
8.21783	1.00000	5.47793	67.63111	0.88180	7.51870	54.97132	8.09488	50.89773	5.24426	3.47717	8.52600	1162.76031	6.93595	6.06378	36.76639	13.26185	6.81029
8.48520	1.00000	6.61505	62.34085	1.65716	8.46421	29.11161	4.29735	43.26850	7.13224	-101.2591	8.61188	1141.33195	9.54440	9.50289	21.01858	26.19322	6.79507
6.70703	1.00000	4.38053	32.37460	0.51507	6.54073	54.14744	5.17990	55.79533	5.85834	24.75	6.64552	1104.14763	8.07772	9.42042	55.25	18.03157	5.17121
7.71192	1.00000	7.28345	49.48951	0.68710	7.05504	67.74807	6.26413	28.45280	7.59836	35.34722	9.97330	1100.50170	8.07680	9.51729	-23.85972	18.54567	8.16906
7.26303	1.00000	8.88735	72.24017	1.66025	8.28376	36.61884	6.95090	43.68830	9.05507	-91.11667	6.94973	1183.50471	6.59721	7.61318	14.93333	16.24155	6.90846
7.41796	1.00000	8.35907	65.59509	2.56777	9.01089	54.16712	10.25846	51.65583	8.26273	111.4834	9.02090	1063.36597	5.48010	7.81895	65.93381	2.23281	5.84502
6.76898	1.00000	7.88671	44.89511	0.92683	7.61153	47.95506	8.05470	36.80131	9.73283	47.3799	4.95340	1076.90885	6.72298	5.24346	33.14447	16.24085	7.55406
7.35744	1.00000	6.63984	55.14021	0.68440	5.60491	62.62536	5.46362	41.38355	6.33417	37.56667	9.24448	1090.42847	7.95341	8.00300	55.85	11.99256	6.50707
6.27445	0.00000	6.52050	37.97272	0.66169	6.08078	55.55545	8.69312	49.27154	7.69250	4.25633	9.03682	1175.93529	8.06084	8.34473	51.21187	25.33388	6.05415
6.93890	1.00000	7.63729	59.62408	2.51347	8.93515	45.55609	6.04061	25.53739	8.60691	48.26258	8.47079	1181.94235	7.19746	6.09432	33.86419	20.16976	5.21950
5.44891	1.00000	6.96104	51.55444	1.22600	7.84010	65.28085	8.03279	60.46601	3.46679	34.86563	7.61612	1113.62703	6.76135	7.54775	31.92923	10.59641	6.27824
7.49669	1.00000	8.18161	41.39218	2.23219	8.89556	33.85404	9.01520	59.76775	8.77591	8.2926	7.36330	1156.16277	6.88831	8.55773	9.58126	1.19728	7.99436
7.79012	0.00000	5.03294	42.18231	0.68348	6.65325	67.97853	7.81869	48.51643	8.49032	19.91667	8.43940	1084.09820	7.19528	8.50888	-11.78333	25.73781	7.87049
6.14409	1.00000	6.76969	60.56746	0.49361	3.67103	64.55148	4.81244	46.83190	6.32102	49.62251	10.28848	1198.11696	6.02083	7.57689	27.0174	1.34377	6.06824
4.95242	1.00000	4.89769	55.71971	0.61073	4.57383	51.51227	4.82534	36.87882	7.27593	-73.9614	8.10091	1123.22175	7.00067	9.56697	10.15031	20.01645	6.48724
6.60560	0.00000	6.71448	61.55037	0.65931	6.80553	32.62530	8.31288	49.15470	8.87026	79.82979	9.98131	1061.83862	7.44805	8.07341	11.93381	15.71019	6.66137
6.24520	0.00000	9.40499	66.99672	1.44127	8.39885	64.56913	8.85910	53.38206	8.80956	-50.00639	5.65585	1180.32008	8.08477	4.96905	-25.42944	27.29473	6.10159
6.40783	0.00000	11.81440	57.96385	10.45202	10.59422	34.57746	8.51485	70.10430	9.04803	8.62118	6.88979	1132.58647	7.69799	5.46071	45.44694	13.31480	7.18047
7.07874	1.00000	7.68696	43.54465	0.82383	7.24962	64.34631	5.82565	57.65690	6.12175	48.26258	8.98803	1170.86077	8.61945	9.14728	33.86419	24.76750	8.62675
6.31806	0.00000	4.96386	52.81675	0.98664	6.20656	37.19187	9.10085	41.64364	9.34664	137.02166	7.55065	1078.46037	6.62482	7.70052	35.48199	25.65751	6.75057
6.38543	1.00000	5.60620	67.62746	0.44378	4.42645	26.87286	6.96337	74.52943	5.50608	-77.03116	8.32892	1170.51053	5.85269	7.93030	3.8801	13.96845	7.93160
8.69630	1.00000	5.53906	46.91134	0.56205	2.93971	33.85380	1.91264	52.43849	7.11526	53.26023	9.75488	1172.00409	6.46950	9.36831	54.39304	8.75368	7.25137
6.23061	1.00000	6.58286	51.42464	0.41463	4.26189	41.01091	2.40525	66.33747	7.73670	51.67462	8.08982	1055.45941	5.75731	12.05317	32.65246	14.78346	5.53850
7.75380	1.00000	6.06694	35.65605	0.53603	6.52706	22.19115	7.45130	35.45924	6.38762	-81.56929	11.89698	1115.96403	7.36003	10.99542	41.55838	13.32749	7.94251
8.54345	0.00000	7.28800	47.91937	0.44780	4.33638	47.39369	7.33739	55.02166	7.36812	-111.78903	8.52706	1148.65188	6.39899	7.67749	33.35283	15.50410	6.41307
7.35551	0.00000	6.53115	49.97026	0.40687	4.26719	67.76335	4.59098	54.75851	7.27542	114.10479	8.08106	1106.77963	8.79250	6.13104	22.37066	-0.36307	7.68994
6.07949	1.00000	10.37613	49.43999	1.32203	7.93884	80.34417	9.04054	23.67691	6.73862	74.80555	9.42711	1155.56824	5.74433	8.29127	34.08565	10.63081	5.81508
7.00377	0.00000	5.42505	42.56328	0.47636	5.78252	47.17528	8.87790	37.63732	7.72661	42.7125	8.19972	1070.47714	8.82782	9.67738	11.15583	12.22017	5.87710
6.59286	1.00000	4.25919	63.07085	0.86103	7.11101	57.70048	8.06314	38.46290	3.10750	-73.81669	7.78203	1099.58213	8.12674	5.07933	45.44868	19.44165	7.05255
5.78379	1.00000	9.31717		1.56391	8.29283	51.80123	6.45235	62.47338	10.51662	-4.21376	5.77412	1158.99097	6.44716	6.38067	55.82885	3.87156	7.13580
6.95017	1.00000	8.09801	64.10134	1.18111	7.94580	60.34930	7.29852	63.81519	10.51589	30.96755	9.47470	1132.30702	6.47181	6.56482	49.07866	17.87714	8.17937
7.51144	0.00000	8.38618	46.95077	1.29862	7.90167	53.47529	10.57271	50.95582	7.88476	6.51352	6.66720	1069.84819	8.37421	6.55281	51.19139	12.05104	6.20984
7.62654	1.00000	3.26229	65.19221	0.59568	5.16113	36.05610	5.39271	48.37639	6.00034	103.65309	7.26158	1090.62658	8.29078	8.09183	16.0567	1.04075	7.08459
6.83029	1.00000	3.10696	52.55846	0.62710	6.53403	50.48908	5.44860	55.31787	5.43758	-38.94722	6.48973	1195.00173	8.26841	8.19578	-15.675	21.65282	6.85586
7.53076	0.00000	5.95127	61.52868	1.92442	8.70686	29.06008	6.62167	70.22188	10.31786	4.82313	3.86815	1176.09473	7.62253	5.36405	51.24197	19.95250	9.05233
5.44122	1.00000	5.58968	49.01491	0.31386	4.67273	31.80053	7.06211	83.32979	2.55810	-87.882	7.28909	1075.53478	7.42766	7.89470	41.85059	3.41402	7.60820
7.56547	0.00000	6.48442	79.73652	0.98764	7.12095	56.74732	8.69812	78.76914	8.40516	24.6522	10.26726	1081.90140	6.26785	8.87184	60.2052	14.92484	7.37759
7.40171	1.00000	7.72370	36.99099	0.70281	6.30604	50.88205	6.51511	54.79992	5.61349	-7.95	7.71638	1149.63381	7.78408	10.39502	53.43333	18.67780	4.35570
5.63046	1.00000	6.90028	49.28782	0.81544	7.42211	20.29697	7.81539	48.82581	9.79250	121.06761	6.09427	1059.78174	7.13078	7.63400	12.35275	12.48469	6.46487
6.88189	0.00000	5.99343	15.04518	0.53763	4.63240	45.48913	6.48720	43.26992	7.08835	24.95034	8.02187	1103.79130	6.22013	6.85312	60.18427	27.92918	7.84255
7.25138	0.00000	6.32748	40.82764	0.55204	4.39558	63.87109	7.66481	10.50572	7.34817	37.38115	7.48347	1090.27042	8.37354	7.81122	55.63711	5.91286	5.42336
7.68968	1.00000	5.96506	39.31744	0.60804	5.45856	71.14728	4.87903	39.74159	7.06719	-1.60452	8.97861	1189.07637	4.76048	8.44333	42.06166	8.74524	7.85671
7.41565	0.00000	5.52123	69.51822	0.65173		51.70084	5.79620	67.12997	8.70673	8.77155	7.76765	1181.63685	7.06189	5.88217	50.23019	15.34893	6.82508
8.61955	0.00000	6.73935	51.99241	2.76152	9.16213	68.82014	8.38362	44.65142	10.36734	-0.76773	5.26460	1190.09755	7.36667	7.36546	38.38479	26.98915	8.24466
6.37297	1.00000	6.39857	57.81477	0.67268	6.10345	45.47457	6.89632	77.60850	7.34602	73.7553	7.61051	1100.84502	7.39619	9.83274	15.5439	21.74104	8.17249
5.59898	1.00000	3.07304	64.52461	0.78498	6.17921	32.87594	7.76995	55.28154	4.57911	15.87735	6.45877	1163.42279	6.83374	7.11027	4.94273	45.08144	7.08464
7.80307	0.00000	4.59916	61.26872	0.54683	5.27082	61.47817	7.92822	37.09162	8.54282	140.72287	7.23360	1106.70058	6.37964	8.98400	53.14657	31.12071	6.93990
6.86267	1.00000	6.62837	35.52060	0.29412	6.62386	40.34461	5.18805	16.13845	8.78943	28.67582	8.06584	1123.18570	7.43217	8.03841	40.98894	17.64427	6.05943
9.04247	0.00000	7.52496	38.49722	0.74805	6.39278	78.92110	10.44577	59.91830	7.00114	8.70745	8.88784	1071.79996	5.55966	6.43026	49.03685	26.40507	6.36214
8.18975	1.00000	7.90998	45.18541	1.31492	8.14058	59.16320	8.40028	69.83396	6.92560	16.91667	7.27565	1071.84901	6.16261	5.50226	-21.98333	27.71039	6.29930
6.80704	1.00000	6.82765	56.88792	0.26933	3.74603	50.97852	3.68093	43.55066	7.53438	-77.37331	9.15855	1064.17120	8.16720	10.12352	37.60876	14.34268	5.00950
8.10307	1.00000	10.00358	77.71807	4.57296	9.69368	27.10961	10.59991	64.45030	9.06815	-115.98391	9.11979	1142.79764	4.89907	6.16486	36.20829	10.98383	6.73170
7.12992	0.00000	5.85979	43.56231	0.60687	6.86779	51.09499	6.88231	44.90213	7.70629	-82.90375	10.40025	1164.41587	8.42840	5.89624	32.54044	13.48529	5.10074
6.52526	1.00000	7.71830	36.17323	1.26434	7.88286	32.08651	6.16688	57.83996	8.68574	11.412	8.06656	1103.59327	7.49559	8.13999	45.50369	15.63677	8.19111
6.23080	1.00000	4.42271	66.70966	0.58362	6.75849	38.10929	5.80404		6.71228	9.85	7.21414	1179.78580	6.51529	9.49841	53.63333	4.95760	8.45415
6.12598	0.00000	5.94741	47.97024	0.54570	6.43970	40.88313	7.90026	57.96887	8.58497	-34.88111	8.80158	1114.50577	3.80465	8.53243	-8.05389	-1.27369	5.71564
6.35126	0.00000	5.86928	43.01316	0.45061	4.94036	61.04238	10.00800	64.03848	8.71488	30.2049	7.72952	1068.45875	6.83628	10.01393	55.1904	10.68148	8.10909
8.11708	1.00000	4.56623	55.78414	0.99598	7.53994	39.79578	7.51077	65.98698	6.25741	-91.06177	7.64802	1177.64045	6.73645	7.67844	33.41012	10.52368	6.78506
7.87658	1.00000	6.20754	39.41702	1.22549	8.02771	41.22181	7.96306	55.08548	7.88464	14.34085	8.88569	1132.27595	8.11530	9.58532	40.87363	4.06037	7.28034
7.76413	0.00000	8.92278	57.85577	13.82928	10.88815	39.38359	7.49506	57.01770	9.57804	-76.43941	5.93720	1167.46309	6.32878	7.97743	39.33427	13.78269	7.33907
7.51679	1.00000	9.73786	51.89557	11.01856	10.64075	41.78805	10.01946	43.48045	8.16769	14.34085	8.26427	1193.61916	6.43601	6.52955	40.87363	2.30003	6.81335
6.96681	1.00000	6.80519	28.06160	0.54888	5.60007	51.77924	5.74714	67.38984	5.23187	14.39024	7.99839	1192.47267	5.81894	9.85977	42.22718	20.11759	6.69743
6.93877	0.00000	7.33478	60.41884	1.00272	7.38871	42.31330	8.28870	58.75825	7.82546	-79.00453	6.27463	1057.88789	6.75971	4.98571	-2.90055	18.01746	7.66411
5.67437	0.00000	4.73764	74.12968	0.71441	6.42656	68.20449	10.25112	66.65405	9.76511	14.39024	7.44056	1055.93291	5.55414	10.23076	42.22718	17.52571	8.90142
7.36012	1.00000	6.37783	31.74766	0.45471	6.67645	59.12096	5.34069	32.66034	7.74659	-1.08593	8.62902	1145.79417	7.23781	7.96611	50.79205	2.55173	6.56699
6.29884	0.00000	6.52514	35.63530	0.60896	5.67269	64.21600	8.24675	71.50699	8.35110	86.59509	8.59496	1199.19515	7.60545	8.33873	26.11527	19.76855	6.86929
6.83264	1.00000	6.94765	61.43411	0.84929	7.08812	60.61119	5.99096	46.32939	7.84235	-4.22398	7.77823	1112.69586	6.55062	8.34402	57.47908	4.24169	7.33300
7.65610	0.00000	10.38009	42.19825	3.53488	9.36573	54.19368	7.53283	55.75300	7.86812	120.33063	5.62404	1152.06385	6.08106	7.15562	37.65181	24.17253	8.70920
7.07104	1.00000	3.45365	41.29054	0.43816	5.21064	58.61440	6.50364	38.35136	3.90376	15.87735	8.14389	1071.05078	6.37740	5.79750	4.94273	-9.29209	6.90090
7.87741	1.00000	5.37202	61.28131	0.81851	6.43493	55.93554	5.02195	52.10490	6.30390	-86.99666	8.28683	1096.66387	7.28813	8.45473	33.45122	14.12641	7.98014
5.56253	0.00000	4.65990	34.81110	0.44943	5.46640	37.99407	6.67631	38.92422	7.58971	30.91105	7.62498	1120.32559	8.00903	6.02313	3.02013	21.36717	8.03301
7.85637	0.00000	6.87764	53.18602	0.67579	5.58191	32.56109	6.48704	53.53506	7.95833	51.49621	9.74339	1105.17675	7.35601	6.91838	36.64852	20.43193	7.35489
7.60749	1.00000	9.22639	64.87740	1.04978	8.18596	65.32692	9.62574	52.66725	7.57662	-73.49484	9.85479	1172.12653	8.20308	8.59708	41.14676	22.17037	7.11055
5.60825	0.00000	5.40417	44.10429	0.55962	5.85328	36.30549	8.79811	54.03364	5.74454	-97.90308	6.30077	1074.91342	6.65151	4.80900	31.12406	1.87816	7.39179
7.70266	0.00000	4.43301	45.78237	0.70075	5.64081	45.33339	6.34925	45.15151	5.82202	34.34691	7.05133	1166.34995	6.09951	8.82688	61.78491	16.87214	6.94278
5.56348	0.00000	8.20238	58.90863	2.14534	8.85062	39.04101	6.80314	64.26796	9.51964	12.16179	4.13286	1074.64560	8.37620	4.71549	48.52961	2.56321	7.68159
6.11673	0.00000	5.00796	77.93775	0.59632	5.55909	59.87395	10.25637	59.13215	8.61269	-51.50361	6.93342	1084.26179	5.69928	8.40897	-29.2975	22.83811	6.15643
7.54309	0.00000	6.09738	48.88719	0.48568	4.77923	42.77223	8.93063	71.14481	7.76626	16.91667	7.79246	1177.41726	5.53154	8.88176	-21.98333	10.39864	8.07074
6.14269	1.00000	10.65996	69.49387	0.75449	6.80366	45.81483	8.81262	47.64812	9.45434	69.67639	5.63001	1102.40453	7.46848	8.12689	41.29444	4.86559	7.01692
7.53441	0.00000	5.65450	35.10122	0.75869	6.11443	36.64165	9.28034	41.42879	8.99523	-35.03333	8.29799	1058.60338	8.47499	8.39156	-8.28333	9.59297	7.34194
6.91396	0.00000	5.86847	43.30721	0.55137	5.02209	67.79535	7.33417	47.79398	6.98627	10.5511		1050.21103	6.43685	7.16320	52.47774	4.74693	6.69343
7.11862	1.00000	7.61999	42.62867	1.77395	8.61136	66.38325	8.94025	27.74565	8.65047	146.05093	6.13112	1138.27959	7.04931	7.02059	-34.28853	15.31245	7.82965
7.59248	1.00000	7.55636	53.67159	0.58476	4.87244	26.25664	5.74211	70.02609	4.35875	-80.66756	8.95505	1178.56303	8.44006	8.41823	26.68451	12.12818	8.08110
6.02780	1.00000	8.43150	48.69279	3.39476	9.38442	52.86199	6.95078	79.86273	7.46059	33	8.20867	1178.43575	6.24876	7.86287	-2.68333	17.89873	7.34233
7.54332	0.00000	5.72191	71.34715	0.86888	6.38527	34.13027	8.29447	62.57032	8.81338	-1.08593	8.73595	1146.99902	8.11471	7.65434	50.79205	15.92475	7.24217
5.39066	0.00000	5.83531	40.72494	0.58272	4.91843	35.82427	9.70840	21.15654	9.07453	-25.66689	7.11897	1157.42506	4.54846	9.15036	37.74615	12.50561	6.56499
9.09054	1.00000	5.70083	40.97132	0.53281	6.49720	48.83002	7.18732	53.66035	5.98904	42.7125	8.09259	1140.45949	7.07347	8.06673	11.15583	3.02004	6.36157
9.03747	1.00000	7.02035	50.72004	1.01157	7.74599	70.15727	7.61661	71.23967	7.54868	46.5813	9.78706	1057.06415	6.43153	9.93065	54.8421	-4.45278	5.12651
7.30364	1.00000	8.61376	49.79609	0.62701	6.20337	44.05406	5.13975	67.56078	6.64311	35.34722	8.48731	1064.89352	6.14551	10.95469	-23.85972	15.07528	7.64352
5.78163	1.00000	3.81326	45.22119	0.61787	5.01628	8.32646	4.05826	78.17859	6.43260	2.59753	9.27365	1055.61091	4.60512	6.07933	8.88649	23.61185	9.38153
7.50028	0.00000	5.99213	42.88698	0.23750	3.29165	33.09939	7.55920	66.25384	7.28843	-85.43772	6.38043	1165.05999	7.16875	7.87123	10.63504	-2.16840	5.28959
7.06584	1.00000	8.10221	37.34175	1.60642	8.54685	34.28509	8.75073	48.98522	7.67280	-73.58248	9.11053	1121.69218	6.00825	8.39017	45.40008	28.56249	7.74484
5.18824	1.00000	4.74674	54.10975	0.36813	5.33284	28.93417	4.82771	44.89931	5.78902	-70.92866	8.25854	1052.45873	6.48724	8.45754	42.52787	34.33712	6.70251
7.33559	0.00000	9.05771	52.27868	1.16354	7.74484	57.76952	8.99373	90.72178	5.60375	103.61667	9.33451	1076.74926	7.89350	5.21878	-1.6	0.74120	6.70932
7.97308	1.00000	5.42203	48.97346	0.85762	6.68162	66.79538	5.21027	48.59657	7.47012	-2.52398	7.47602	1164.79326	7.62392	10.77283	53.19146	27.72218	7.54473
6.89374	1.00000	6.11278	64.80979	1.15289	7.70294	61.18527	6.31275	64.40311	6.64646	13.39954	9.68441	1151.13462	7.58235	10.00648	43.62558	9.09568	7.27419
7.66248	0.00000	6.77467	72.16654	1.06315	7.89107	57.82423	8.34831	62.02051	10.63238	13.44275	3.83875	1069.45518	5.42743	5.63547	38.07789	17.92297	7.89449
6.32644	1.00000	4.51860	43.54134	0.42179	4.02983	53.60684	3.37979	71.72900	5.41992	6.26667	9.32009	1121.03695	8.13405	7.25515	51.21667	22.49268	6.41541
7.05540	1.00000	8.24651	49.43954	11.28244	10.66473	48.59163	9.20298	35.30111	9.24560	-67.15407	9.30260	1081.33248	7.99382	5.37514	18.42745	11.16148	6.91993
6.03865	1.00000	5.68823	51.63985	0.85678	7.43643	57.87348	5.83602	73.62903	7.95719	89.20083	8.21745	1126.48457	7.86224	9.17502	55.54028	34.47430	7.19356
6.00723	1.00000	10.01655	66.65751	1.06204	7.96602	42.41992	7.93263	53.52656	9.44620	68.75915	6.11582	1169.63616	6.16020	6.86692	27.52948	24.69881	7.24311
5.90012	1.00000	5.06814	35.48956	0.46560	5.73425	59.00169	6.05481	67.69042	6.56817	-88.42814	8.41064	1118.26821	8.46825	7.80393	42.16808	23.84103	6.07506
4.24808	1.00000	7.06281		3.24253	9.30319	51.35562	8.60917	56.87785	8.51998	98.19151	10.55602	1111.40303	6.73674	7.58768	14.0823	17.32158	6.10981
7.68509	1.00000	7.68794	37.97844	1.33078	8.18063	74.32918	5.95212	55.80096	7.66235	38.28402	8.59124	1087.75468	7.74066	9.50361	34.5624	24.50385	7.69330
5.73644	1.00000	7.24462	48.36142	2.35927	9.02948	70.97498	7.58568	29.90039	8.88006	-51.50361	9.15251	1051.15902	6.72925	7.38575	-29.2975	17.79155	6.89058
7.60107	1.00000	7.28084	62.12335	7.08847	10.20051	54.15532	7.93698	34.28045	9.67626	99.95469	9.33355	1058.60791	6.84823	7.12976	13.51825	17.37217	7.66627
6.10242	1.00000	5.01806	66.11948	0.47862	5.55409	62.16999	5.68065	53.04611	6.27975	-80.08199	6.91603	1094.87457	5.62652	10.16841	35.88264	15.96198	6.78835
6.11530	0.00000	6.38758	60.18111	0.50270	6.47670	66.24140	9.59412	59.80569	6.50945	16.91667	7.42806	1159.75035	6.31464	6.40683	-21.98333	22.30660	6.28857
7.52812	0.00000	8.47020	28.64924	2.02267	8.65013	64.37746	5.93264	70.29138	8.02248	4.91667	9.86533	1117.10326	7.74953	7.33382	45.73333	14.73062	7.84379
5.46947	0.00000	5.33923	41.52298	0.65249	4.55782	39.35706	8.88315	26.51617	7.89200	29.41824	6.85434	1080.05710	6.33151	8.92934	45.99194	7.56426	6.20294
8.40743	1.00000	6.04283	36.34763	0.52339	5.21619	51.97259	5.72449	49.46809	4.48077	-72.27814	8.53502	1171.73633	6.78101	8.03506	42.93369	37.60026	7.70831
6.49626	1.00000	7.57937	52.16596	7.68723	10.27695	49.68368	7.35402	55.60670	7.34952	103.81667	8.80491	1092.74655	5.94739	7.85800	1.6	7.86446	6.76299
7.83371	1.00000	9.67498	46.13973	1.22575	8.08301	57.17653	8.28294	53.75457	8.46719	-117.14392	8.74580	1104.00119	6.33047	8.30407	32.9156	19.73541	5.21268
5.86975	0.00000	10.14354	23.12499	2.75192	9.20669	45.94605	10.30236	51.72200	9.84259	-0.29825	6.49635	1067.02634	4.87320	7.34007	51.39148	10.15922	7.74292
7.10242	0.00000	5.99228	50.30077	1.21566	7.95527	30.59955	4.57305	63.35297	9.36925	41.00817	3.06929	1058.64092	7.75476	4.19148	38.13708	9.74813	7.95024
6.19280	1.00000	5.32150	58.84763	0.66995	5.71400	35.16110	6.83897	52.45669	3.76963	-38.79084	7.23447	1161.31715	5.88426	8.62947	-10.95817	36.41475	6.52587
6.50432	1.00000	6.63079	46.35646	2.84371	9.16657	68.52287	5.84766	36.47907	7.78042	19.27498	6.71118	1106.19143	6.69503	9.79229	50.20528	42.43606	6.87809
6.44562	1.00000	6.85136	58.03677	0.50929	5.57941	37.26757	4.42703	58.48943	4.77636	128.9889	9.78351	1121.69278	7.10725	7.50538	37.1759	14.29376	5.66209
8.75186	0.00000	4.93676	55.23805	0.65691	6.08654	60.75192	8.70269	62.59972	8.50421	135.31667	5.89020	1131.69971	7.87479	5.35371	34.25	5.48061	5.39558
8.10710	1.00000	5.55340	48.23470	0.74348	3.55742	41.22327	3.62435	55.19127	6.31352	13.57661	9.88025	1058.81905	8.50482	7.72513	37.31065	39.77853	5.66388
