NH3	SO2	C2H3NO5	Pb	TEMP	latitude	CH4	O3	PRES	CO	PM10	longitude	H2CO	CFCs	warning	NOx	PAHs	PM2.5
6.62008	7.14852	0.49638	58.74271	6.41505	25.66795	8.55572	6.02208	1170.61134	5.67526	9.61539	85.83636	87.58040	55.67358	1.00000	8.77006	9.16341	6.96260
7.54363	6.00888	0.72730	49.32173	10.69021	-44.39672	8.76992	9.79997	1149.95380	8.58520	10.03371	171.25364	68.00860	49.23324	0.00000	8.85086	5.02550	8.74664
7.88212	7.42522	0.15296	63.24436	7.38658	36.91023	7.76529	9.62534	1075.46906	5.26758	8.26646	-121.75689	49.53479	22.16486	0.00000	7.37571	7.38829	7.71030
7.71541	6.98149	0.09607	49.85772	-1.34578	-31.4488	7.81176	8.83044	1124.90256	6.55751	6.87872	-60.93173	49.97310	50.99485	0.00000	9.70334	6.02223	8.83403
8.23726	6.48220	0.07808	51.41482	20.04556	16.68911	8.37941	9.20909	1154.62946	8.57566	7.08271	98.50893	66.94141	61.69041	0.00000	6.74679	5.12241	6.87232
7.36340	7.48159	0.23770	28.18677	16.56803	6.46838	11.64361	7.66891	1151.03650	9.06225	8.72276	-73.26022	62.96860	44.19064	1.00000	7.26299	8.46276	6.88971
6.70868	8.54084	0.09615	46.85601	13.23167	6.9909	10.46339	6.66545	1096.28988	7.27428	7.43908	79.883	41.45168	55.52530	1.00000	7.52731	8.78502	7.91367
5.20925	7.90696	0.33213	37.52374	19.03936	48.98994	6.88686	7.93980	1159.63897	8.00948	9.07968	2.1699	41.64115	51.16075	0.00000	7.99743	6.82570	6.47404
7.66633	6.42016	0.18953	69.36235	18.21907	41.72059	8.56755	7.04490	1091.07246	5.98944	8.50554	-87.70172	43.37194	41.70857	1.00000	6.64220	9.38132	7.53902
7.74519	6.79818	0.04124	55.39687	-6.63968	33.76446	10.00243	8.08957	1127.67394	6.60649	6.02660	-117.79394	41.02224	44.15372	0.00000	8.96734	6.69071	8.83053
7.84237	6.78759	0.07081	54.58211	-8.29161	53.19146	7.91707	4.86680	1129.15191	5.58414	6.28729	-2.52398	57.62622	59.81806	1.00000	9.20574	9.90436	7.98350
7.23874	7.55680	0.10331	53.63936	32.08358	17.30858	8.50683	9.42714	1050.63292	7.88944	7.60812	97.01124	61.49921	65.85675	0.00000	8.77003	5.99362	8.19078
6.93833	7.70734	1.84170	51.20883	18.49004	38.72706	10.35736	6.94633	1186.43673	6.99951	11.00478	-9.24671	51.85207	61.61942	1.00000	9.95449	5.15811	7.43167
7.39287	6.92209	0.17705	27.98795	20.52662	42.67164	11.70556	10.04106	1070.16615	9.04943	8.37104	14.01481	29.45419	33.43688	0.00000	10.06841	5.05464	6.87308
7.15675	6.96526	0.71300	54.30507	17.29745	51.82721	9.68504	7.45322	1145.85896	6.74341	10.00672	107.60627	41.74824	31.68429	1.00000	8.38543	4.82213	7.80782
8.34342	7.89935	0.04115	73.47478	17.47653	51.39323	6.47735	10.10944	1072.21226	5.33144	6.20060	0.47713	71.76871	48.75391	1.00000	6.82701	5.45268	6.37304
7.32711	5.95995	0.06198	42.02735	7.48397	41.6764	11.15015	8.36128	1082.84424	7.18913	5.09229	-91.58045	50.57282	61.07231	0.00000	9.21070	5.26495	
6.73387	4.66166	0.68548	64.09483	30.23549	30.29184	8.99163	5.74359	1173.32399	6.66133	9.99941	71.67164	47.72257	66.83602	1.00000	9.04921	10.49245	8.86161
7.89966	7.79017	0.07249	51.06720	14.46735	54.90083	7.79394	8.76422	1171.19742	7.21382	5.72836	38.07083	68.37480	47.78718	0.00000	8.23338	6.62378	8.55535
7.53565	6.70065	0.42799	54.89353	-3.12696	51.88333	8.04884	6.22913	1192.89905	5.29566	9.39540	8.51667	52.65862	43.75514	1.00000	8.29969	8.66226	6.11329
6.43142	7.04011	0.09260	45.34711	14.70831	23.73333	7.94259	9.05654	1050.98781	8.54967	7.59405	114.68333	72.81204	57.05421	0.00000	9.25375	6.49471	
8.15708	8.30750	0.06302	61.41625	23.06709	50.9803	7.00490	7.63721	1089.81679	5.66902	3.74956	11.32903	50.56925	58.33751	1.00000	8.54539	5.24536	7.38175
7.89084	7.56586	0.08282	64.32448	8.69436	25.92127	8.91641	10.89534	1177.95910	7.40608	7.34202	86.79271	60.01614	51.44650	0.00000	9.16969	5.44331	8.25425
5.70326	5.94862	0.16089	83.62068	27.83010	-8.76194	4.20901	9.39025	1162.70017	8.73151	8.02470	-63.90389	59.92503	56.57287	1.00000	8.40330	9.81881	6.30063
7.54867	6.96167	0.09884	64.47679	9.98845	43.71032	7.52853	9.92592	1104.14201	6.53104	6.92520	-1.05366	52.57711	71.50717	1.00000	8.32155	6.11207	7.70915
5.83014	6.97937	0.05140	48.03872	26.41870	31.71667	6.37645	8.20377	1063.95097	4.88460	5.56247	73.38333	40.68348	50.71808	1.00000	8.99291	7.60101	8.06996
8.76878	7.29992	0.07323	71.37554	31.12664	47.38093	8.25822	4.33260	1080.72173	5.27166	7.25615	-122.23484	65.64637	51.96494	1.00000	9.24856	11.29741	3.21088
7.50452	7.75217	0.20789	67.67791	-6.36374	17.34769	6.18381	6.32565	1070.31430	3.25393	8.55377	78.55757	48.93031	33.74621	1.00000	7.78369	6.76645	10.21027
9.02041	8.60160	0.08185	37.71518	6.48406	20.88197	10.85357	9.99699	1174.25252	9.83942	6.41025	85.83334	41.97820	44.51951	0.00000	8.35855	5.17299	5.88634
8.34912	7.29827	0.07268	56.80710	34.47398	49.13645	10.01688	8.83128	1125.71994	10.13498	7.23764	8.91229	60.32350	57.60217	0.00000	7.01747	4.52176	6.10149
6.02263	6.40486	0.19807	58.82275	15.79297	47.4943	9.90300	5.95535	1060.59049	7.19137	8.53356	-122.24092	58.37003	61.79093	1.00000	10.04838	6.21584	8.67460
7.75154	6.18460	0.07758	43.67956	19.00429	51.35084	9.77799	9.67230	1089.88704	7.21949	7.12797	-1.99421	49.31463	48.10578	0.00000	9.64234	5.59829	7.55067
7.18069	7.68468	0.06361	63.63203	16.52465	53.83333	5.94384	9.42461	1108.98724	6.89404	6.29089	-2.98333	55.87543	55.79937	1.00000	10.12971	9.14513	8.83751
7.92387	7.55311	0.92759	42.29749	21.79134	-3.14306	9.82276	7.10459	1147.41261	7.50621	10.27189	-58.44417	84.50032	53.84948	1.00000	7.50894	8.84588	7.16841
7.25615	6.01385	0.06668	59.29803	26.07479	42	9.26287	9.17581	1098.96346	9.94649	7.26549	21.32778	58.71924	50.34118	0.00000	8.50923	6.22748	6.23030
6.43204	6.41481	0.04138	30.77967	32.32776	61.78491	6.02766	8.80259	1067.02448	6.22917	6.09252	34.34691	61.95866	44.81422	1.00000	8.59078	8.67746	
8.87624	6.06872	1.86544	54.19069	25.80064	16.75973	6.56666	6.83199	1056.96258	7.85900	11.00071	-93.11308	37.50166	39.34435	0.00000	8.65949	6.19999	7.59942
6.38213	8.04323	1.23627	66.32053	10.94640	38.70734	9.65882	7.16712	1107.96289	7.16427	10.58039	-77.02303	40.53570	74.48457	1.00000	8.12402	7.51718	6.57281
6.23241	6.28429	0.05067	74.98757	2.53188	12.1277	6.86179	6.78459	1050.38849	2.01487	2.86129	78.15794	69.37223	39.84476	1.00000	9.76411	8.62538	5.23807
5.55937	6.51757	0.31707	53.09970	27.74874	21.46527	9.61209	6.83873	1174.34149	8.00592	9.08305	83.97573	53.13516	73.23411	1.00000	7.31058	10.01108	7.38485
7.16520	7.84498	1.20289	43.06441	16.76702	33.78333	8.39682	4.48360	1072.97869	4.71062	10.56156	114.51667	63.14969	44.49407	1.00000	11.54690	8.60985	8.10279
7.80603	4.50805	0.03152	50.32772	20.45551	33.92946	6.72763	8.63499	1074.97012	4.88213	4.89264	-116.97725	75.98318	29.00206	0.00000	8.65074	4.36681	6.48826
7.87065	6.46604	0.10505	43.40915	41.13728	43.71032	8.90300	9.10781	1101.17914	6.04858	6.62670	-1.05366	48.75046	56.34849	0.00000	9.58391	4.99790	7.30903
6.22100	9.03293	0.06419	55.75736	21.79758	53.0233	5.86663	8.55612	1089.53749	7.25877	6.02929	-1.48119	26.28422	72.36708	1.00000	6.82018	10.40010	7.47922
4.46738	6.36647	1.13116	25.65704	12.44353	23.18	8.85008	3.94794	1136.08082	3.97017	10.49103	88.58	49.61821	43.42756	1.00000	12.56295	9.46833	6.51848
10.07667	7.82949	0.21597	43.07771	-14.39364	36.91023	3.58858	8.60388	1107.56707	7.98076	8.59767	-121.75689	42.37042	38.28633	1.00000	11.17051	8.95187	9.47355
6.20848	6.44475	0.31689	50.93510	4.04028	45.53929	8.30871	8.32229	1079.33473	9.21675	9.13616	-122.38731	58.48412	59.08168	0.00000	7.77873	5.84998	6.34562
9.09887	6.81653	1.64181	29.12684	10.73712	-25.54073	8.22530	7.25165	1055.06506	7.61003	10.88537	152.70493	49.46756	53.07694	0.00000	8.42556	5.31347	7.66757
6.82300	8.33651	0.07646	66.69561	1.61263	30.35028	6.64370	8.85777	1179.36548	5.38213	6.36122	112.19028	57.57766	42.90245	1.00000	8.00067	6.17022	8.85211
7.08220	7.43678	0.06730	60.32205	1.62337	-31.25033	8.38781	9.28985	1091.37229	10.06032	5.97509	-61.4867	37.14547	45.13897	0.00000	8.44474	7.07978	7.41862
8.24044	7.64129	0.11506	54.65290	7.91089	26.11527	9.52057	8.90234	1132.52449	9.52507	7.27745	86.59509	68.05559	30.89264	0.00000	8.38620	6.09146	8.98136
10.80261	7.41664	0.07232	57.97556	17.17407	28.15112	5.40948	7.93353	1067.53786	6.31978	6.41730	-82.46148	67.13855	46.27712	1.00000	6.52937	8.93826	6.58639
6.50141	6.78533	0.11822	54.38756	-1.70541	32.5007	11.32181	6.08599	1061.82049	8.00649	7.59316	-94.74049	48.24468	67.32472	1.00000	8.75712	9.83194	8.53122
8.21649	7.63686	0.05485	66.41592	13.80823	41.72063	5.84967	8.21937	1140.55087	6.11993	5.38134	12.6723	49.46584	19.53878	1.00000	9.43368	10.44276	6.97669
7.80962	8.21293	1.33490	18.02688	17.33651	61.78491	9.61292	5.90826	1151.52796	7.05652	10.64072	34.34691	86.03023	44.85552	1.00000	10.08145	7.36429	7.50161
7.28045	6.93675	0.08998	41.30603	25.81303	36.72544	9.56076	8.73215	1199.61629	7.84853	7.24982	3.55665	58.75795	60.63119	0.00000	9.14295	7.61776	7.78235
9.20074	7.96639	0.16313	53.17104	2.39619	16.68911	9.87655	8.30104	1132.86382	6.56635	8.03618	98.50893	65.43860	66.17403	0.00000	9.40167	8.07130	7.13583
6.83640	7.56852	0.04114	46.37123	28.06892	-38.16604	6.13810	8.70862	1195.71130	6.95869	5.66191	145.13643	43.84258	30.13269	1.00000	6.92097	10.72934	7.46911
8.67127	9.45961	0.04507	52.13859	11.38092	50.56149	7.01138	8.11413	1152.06305	5.43208	2.43989	4.69889	70.62066	50.20613	0.00000	6.81633	4.00982	8.33062
8.54154	7.21905	0.04111	57.42504	13.34100	48.98994	5.71875	7.27964	1092.61645	5.50769	5.18512	2.1699	74.23929	51.12743	1.00000	8.67704	10.39195	8.44171
6.01106	6.59568	0.19207	37.25649	12.32075	36.08497	10.16149	7.59077	1145.75437	8.00409	8.51034	9.37082	46.34914	42.34606	0.00000	7.53698	6.98885	6.26956
7.22873	8.03571	0.04434	42.45972	23.87400	47.38093	5.68448	6.96383	1118.84492	3.09666	3.43998	-122.23484	43.73628	34.62668	1.00000	8.65037	9.80802	7.14641
6.74323	7.77586	0.04585	31.12020	2.92004	50.09019	4.77524	9.39633	1155.37303	3.17200	5.05689	8.4493	55.68271	42.37514	0.00000	7.48582	3.42284	5.28946
7.39684	6.63817	0.25376	62.47102	23.52626	38.96667	10.87449	7.42635	1198.75082	8.38777	8.84768	-0.18333	42.57292	47.18664	1.00000	7.06374	9.02882	7.92317
7.16940	9.28048	0.06463	45.62109	28.17303	51.95838	7.01862	7.15087	1120.77707	10.31240	7.33501	4.47124	76.21652	42.32090	1.00000	7.47188	7.98647	6.39086
6.94308	5.54666	0.11276	48.63725	18.53327	44.31771	8.33491	7.23593	1181.98482	9.43297	7.55373	9.32241	52.32799	49.15343	0.00000	8.61741	7.59480	6.61285
5.94069	8.38439	0.13335	64.51778	25.06619	-10.95817	5.53741	9.27845	1129.37712	8.65014	8.06973	-38.79084	44.26994	52.95892	1.00000	7.42830	9.15448	7.65883
7.46739	7.26026	0.07012	46.88007	9.11392	28.71271	9.22335	8.81967	1065.33425	7.02593	6.57168	77.656	66.90832	35.23828	0.00000	8.12581	7.14411	8.63715
7.53392	8.32800	0.06045	86.47708	19.06684	27.34089	6.48186	8.99124	1180.55024	5.62079	5.98707	117.4831	32.83674	45.98943	1.00000	6.34089	7.35084	7.37854
6.77554	6.79909	0.05798	31.49927	13.95190	55.67938	7.18895	9.16160	1099.03970	4.70067	5.33228	12.53463	51.52433	51.03978	1.00000	8.79127	6.22011	7.30753
6.79784	8.16241	0.39758	44.67316	10.39424	53.77166	9.48304	6.13624	1113.23319	6.33783	9.29997	38.12408	62.60579	52.00111	1.00000	8.83273	9.25837	7.83380
7.75734	6.25986	0.27211	41.74992	-1.32245	18.65297	9.45871	7.82141	1082.05639	9.96118	8.93384	-72.09391	47.52756	52.63672	0.00000	8.09535	5.99202	6.56508
8.34198	7.01930	0.05520	46.83646	15.07156	42	7.06264	9.47853	1131.60032	5.34094	4.86342	21.32778	38.99460	54.09422	1.00000	7.17191	8.06710	7.84294
8.18597	6.85826	0.14931	77.69758	13.71246	51.14942	7.34430	7.34065	1127.61409	10.47462	8.14644	15.00835	50.61040	61.82276	0.00000	6.12670	6.65351	6.34250
6.81998	9.09981	0.07177	48.31392	25.40861	26.2649	8.75826	9.22697	1191.85722	5.92346	6.77872	81.54855	53.84268	24.00679	0.00000	8.95957	5.48860	8.01385
7.75701	7.39837	0.19842	36.89052	-0.31069	36.20829	10.31039	5.94624	1068.43315	7.14024	8.37899	-115.98391	70.17569	39.70580	1.00000	9.88357	7.03619	8.61851
7.56318	6.04802	0.13948	35.28933	4.64238	40.49748	7.69864	4.70282	1169.49025	5.05789	8.13066	44.7662	39.00879	37.29378	1.00000	9.52936	10.00687	8.50521
6.85436	8.35558	0.08404	48.91308	14.04210	52.68333	7.17169	5.22790	1084.17660	5.88895	6.55296	0.93333	54.79835	42.46033	1.00000	7.78400	9.93374	7.31363
7.28643	6.64553	0.06820	53.82015	24.69553	26.2649	6.40192	8.20328	1092.81318	4.36176	5.15495	81.54855	45.91980	47.08685	1.00000	6.86076	7.06553	5.10728
7.47053	8.01311	0.06950	35.93318	1.12867	37.73604	9.59042	8.68325	1088.51197	6.71313	4.58443	-120.93549	30.30027	30.58904	0.00000	8.75685	4.40596	5.32134
7.02319	6.71314	0.08903	45.51018	28.62494	33.35283	7.95791	6.44933	1055.32779	6.16050	6.94658	-111.78903	81.37956	57.13131	1.00000	6.65851	8.70853	7.66699
9.21616	6.94358	0.99755	52.38398	19.73410	13.65805	9.93781	7.37153	1173.54650	7.37586	10.38521	102.56365	70.58852	36.83903	1.00000	8.54670	6.08022	6.49767
6.88627	8.41004	0.08939	46.80321	13.34529	24.96334	8.04967	8.73061	1105.87096	4.62801	6.80174	10.18003	70.38461	64.93398	0.00000	9.49790	5.06523	8.92208
6.51330	7.44478	0.25820	61.75328	26.03253	37.31065	9.84200	10.74936	1051.10848	6.16743	8.85872	13.57661	53.08399	57.66627	0.00000	9.53858	3.71680	6.33603
7.11035	8.17803	0.05804	47.67198	18.83674	50.72043	5.79039	7.77351	1118.57648	5.85808	6.36881	11.34046	53.15654	55.14082	1.00000	7.92770	8.38479	6.85147
7.86523	7.01302	0.60841	52.30338	9.68554	40.66482	8.21093	6.91514	1142.61676	6.26750	9.87289	122.22833	57.90265	61.40893	1.00000	7.91128	7.38434	8.26451
5.50291	9.48927	0.77363	47.60385	19.96800	50.64336	8.13243	6.52479	1177.57483	9.55041	10.09384	7.2278	40.22049	59.30445	0.00000	8.66285	6.29955	5.83075
7.10247	5.70465	0.06881	50.14242	20.99512	29.84576	10.04669	9.74740	1093.51707	8.38006	6.74078	-90.10674	35.48080	52.19512	0.00000	9.43772	6.81005	7.14175
6.95053	8.25788	0.06117	81.45689	7.55791	45.53929	7.09288	10.37706	1160.44769	6.83514	5.37999	-122.38731	68.18264	47.07192	1.00000	7.75091	8.87232	6.69064
7.99299	6.19002	0.10174	75.11763	7.87504	40.58654	7.52733	5.63401	1112.78807	6.30694	7.77491	-122.39168	33.27635	47.78845	1.00000	7.74587	9.26464	6.15804
9.58958	6.12944	1.10908	35.86026	14.95268	48.28259	7.61461	9.71084	1121.40312	7.79282	10.48980	9.72749	49.38832	34.09285	0.00000	7.84237	4.63176	7.44393
8.61582	6.68270	0.86080	51.66589	-5.57763	47.76232	8.75511	6.26801	1129.32778	5.82788	10.20949	-122.2054	61.20299	59.46996	1.00000	8.52116	8.95798	8.30346
6.70736	6.18955	1.82251	38.51342	26.31863	22.83957	2.40322	10.29377	1162.91184	10.56891	10.99147	91.84128	29.05630	33.18289	1.00000	7.41177	7.70515	7.32211
6.54790	6.35777	0.08182	46.05112	37.49156	0.46005	7.21633	8.87016	1173.94192	3.81135	6.84637	34.11169	60.69742	67.45598	0.00000	9.64852	4.95457	8.13648
8.87410	8.68257	0.07360	80.22814	-1.57717	51.03427	7.39364	4.20273	1076.10303	5.81213	6.74043	5.37429	52.44592	27.81476	1.00000		11.72395	
6.69569	8.56849	0.33492	57.60688	14.91076	42.35843	9.06145	7.44756	1055.99685	7.24445	9.14243	-71.05977	84.64102	48.39337	1.00000	7.39092	6.05584	7.09247
6.57856	6.06214	0.18304	61.11615	1.47181	43.32393	9.03553	5.72186	1186.44793	6.80876	8.40811	5.4584	53.72590	43.10821	1.00000	8.36684	10.36388	7.43248
7.40539	7.72507	0.05416	34.61596	11.13355	54.03876	8.07066	8.64770	1110.05438	4.19806	4.67868	43.91385	67.92054	65.09625	1.00000	10.40428	7.06539	7.22184
6.74035	7.66597	1.27914	70.48705	12.31155	37.65181	6.76358	4.27181	1133.95800	5.51379	10.61500	120.33063	77.77209	59.17731	1.00000	11.39225	7.78081	6.78710
6.59314	7.43506	0.18986	34.13753	6.30319	41.15376	8.68887	4.09675	1199.50044	4.72592	8.34174	-87.88754	63.67679	28.78091	1.00000	11.71541	9.09561	9.20206
7.49627	7.06995	0.04495	76.26124	13.39107	51.62907	7.68353	6.59978	1065.22000	1.24789	1.70216	-0.74934	70.22337	44.41511	1.00000	8.81592	8.92053	7.55146
9.21607	6.55530	0.06663	54.40533	4.71156	37.65639	10.01470	8.02745	1159.10308	7.75871	6.07196	126.835	38.35119	71.63282	0.00000	8.99741	7.57038	6.56880
7.11962	8.23232	3.93842	58.59962	10.30068	42.8139	10.44687	9.21335	1164.66193	7.43358	11.77698	-1.64295	63.16522	52.68577	1.00000	5.52723	7.85646	7.88989
7.90541	4.93704	0.09839	52.15148	9.36028	50.26729	8.49492	8.94621	1143.74206	8.57642	7.37377	-119.27337	44.56739	61.70174	0.00000	8.27052	6.08610	6.74025
8.32982	5.31992	0.87077	24.97854	6.09860	-0.71667	11.68092	9.50070	1050.71667	9.01049	10.19870	-48.52333	78.75816	64.09092	0.00000	9.89209	3.89847	7.25754
7.52802	7.29817	0.02036	50.70621	14.31176	8.79577	10.25194	7.83634	1132.15423	7.62071	4.54001	-75.69947	68.96470	75.68139	0.00000	8.56887	6.43015	8.43820
8.66544	8.25666	0.39363	65.51209	4.96713	51.21667	10.51129	5.80118	1052.94134	5.18672	9.38159	6.26667	72.23349	39.34811	1.00000	10.58457	8.09692	7.81808
6.02244	8.35845	0.06237	46.75053	16.41989	5.6561	8.94504	7.38762	1160.80083	9.21946	6.32996	-75.87877	29.51627	35.59002	0.00000	8.67886	7.42771	8.50669
7.60650	6.43098	0.13503	64.02331	22.00309	46.32374	8.95369	7.74399	1084.35826	6.70871	8.08735	-120.00865	53.06724	55.17130	1.00000	6.75881	6.63025	8.19674
6.24087	7.67276	0.02710	43.65178	28.36493	12.18441	8.39080	7.73744	1188.53354	4.08879	3.44994	18.69303	40.32501	44.09156	1.00000	10.11804	9.57242	7.91358
6.71750	6.33501	0.05025	51.31908	22.60514	47.90771	8.34189	6.81330	1074.54437	5.94631	2.41437	106.88324	65.40688	41.81082	0.00000	10.06568	4.43677	7.79852
6.60462	7.82477	0.09750	44.85031	14.21681	38.91817	9.98406	7.51359	1117.45129	7.13232	7.10509	-78.19444	71.34944	33.07445	1.00000	5.40280	11.45195	6.12805
6.82507	8.19893	0.04385	20.69833	18.83246	4.96667	6.06305	9.16224	1125.43983	5.58648	6.39417	10.7	38.20620	31.59395	1.00000	8.30691	6.69027	7.19895
6.67401	6.30187	0.05758	43.39470	31.65368	27.9247	9.47635	8.61672	1075.06965	7.08316	5.66476	78.40102	78.16550	53.33581	0.00000	8.34438	6.10747	9.00231
7.36213	7.25180	0.10877	46.44007	13.13391	22.49396	5.33251	10.00003	1099.50696	7.88484	7.84374	-105.36369	49.83041	31.67890	0.00000	7.18592	7.40836	8.98999
6.73323	7.36117	0.23260	51.29203	-0.83314	10.7375	11.79631	9.31115	1070.63960	6.94921	8.59437	122.9666	59.33473	27.94342	0.00000	7.54875	8.21152	8.68392
7.16806	6.80332	0.10626	53.24175	24.09294	50.9803	4.41732	8.93183	1128.13458	7.15632	6.93637	11.32903	45.57442	57.29801	1.00000	7.37992	8.88060	7.52096
6.05553	7.62403	0.81498	61.24888	8.45930	42.35843	7.41073	6.74427	1104.57433	5.68926	10.16148	-71.05977	40.42374	59.33639	1.00000	6.77567	9.71000	6.88060
6.65126	7.44881	0.34539	36.28304	24.95052	18.42745	4.44484	10.77531	1104.00387	8.58569	9.16330	-67.15407	54.06586	30.85351	1.00000	8.44764	6.28591	7.99365
8.95466	8.91944	0.34237	56.40818	-17.61048	55.63711	8.65196	6.41670	1191.80624	5.45265	9.21813	37.38115	47.09065	54.90777	1.00000	7.51832	10.17646	6.80840
7.96278	6.37854	7.24664	42.24271	15.88534	49.41029	10.10472	7.54535	1195.61972	10.91256	12.38742	38.15035	68.41098	50.23730	0.00000	11.47492	6.55842	7.95444
8.22626	9.81961	0.06403	20.11127	21.69290	42.28639	11.72031	8.94856	1175.48145	9.76115	6.38176	18.84	73.87427	59.33669	0.00000	10.28802	6.02042	7.94895
6.27740	8.03485	0.04344	57.14687	17.83697	55.54028	7.38744	8.48064	1109.16284	2.93219	2.73903	89.20083	41.37291	58.50129	1.00000	6.85199	8.24058	8.42209
7.89835	8.01840	0.04786	42.36733	14.84919	42.24113	5.54845	6.72840	1170.35989	4.17568	4.33619	-88.3162	46.57014	41.42391	1.00000	6.21331	9.92130	6.68840
8.09278	9.12413	0.03578	63.75417	17.47823	-33.59217	9.13041	8.10595	1098.52711	6.19248	3.93369	-70.6996	69.70844	70.40400	1.00000	9.02251	4.24828	6.19739
7.72750	8.95760	0.07125	55.07550	4.81698	40.55851	6.10389	7.89830	1062.08543	6.79880	6.96677	17.80774	66.10193	67.40279	1.00000	10.10731	8.77083	8.09373
7.04803	7.22689	0.14459	35.99136	12.72809	38.37255	6.47940	6.15339	1060.98953	8.49123	8.27631	34.02537	57.96760	42.40756	0.00000	8.40371	7.75758	6.70178
6.92746	6.25655	0.05746	52.45948	15.14380	36.20829	6.54559	8.29083	1064.69602	4.36038	5.74969	-115.98391	59.10076	64.46299	0.00000	8.86128	5.41981	7.30975
7.93753	8.30227	0.08207	66.40808	-5.40898	33.37526	8.47912	8.48151	1081.48663	5.36530	5.30307	74.3092	68.24625	35.83278	0.00000	8.46492	5.03679	7.43410
7.35855	6.64929	0.04042	43.46649	12.79330	33.93113	6.39816	8.06903	1093.92431	5.89092	5.80265	-117.54866	54.06359	55.05550	1.00000	9.24949	9.08555	7.16723
8.97806	6.89035	0.13071	45.68750	7.55493	6.03333	7.19282	8.11793	1197.93736	5.93686	8.00943	37.55	61.99186	53.07235	1.00000	5.03360	7.07754	6.37353
8.58859	6.73581	0.05992	12.28806	14.57940	0.51667	8.87140	9.04593	1159.91100	7.11937	5.17762	101.44167	29.59623	68.31626	0.00000	6.26312	6.63990	8.56312
7.23211	8.71918	0.55466	45.08187	4.48131	42	8.28920	4.93899	1106.39850	5.28200	9.72155	21.32778	51.51763	58.01952	1.00000	10.21039	9.32077	7.25309
7.08225	7.39785	0.53220	50.10848	5.91093	49.41029	9.08797	5.90399	1051.29631	11.71079	9.65780	38.15035	36.84316	56.53564	0.00000	8.35881	6.80527	8.02520
6.92101	7.23494	0.11178	75.52294	4.40435	54.90083	6.16597	3.95129	1197.24361	4.82272	7.81387	38.07083	66.93342	39.65052	1.00000	9.51259	9.80819	6.73864
8.22958	8.10200	0.34018	60.53028	11.00472	41.91886	6.84350	6.61110	1144.46469	3.67297	9.21666	8.73812	39.18783	51.82464	1.00000	7.91401	7.01766	7.37726
6.82163	5.70995	1.09451	51.92111	2.22141	39.57582	8.25465	9.19499	1069.06958	9.07865	10.47124	-105.11221	59.17254	41.66256	0.00000	8.07476	5.59593	8.16568
7.37195	6.76703	0.04415	42.91892	19.41837	35.61452	10.00851	9.29882	1057.86069	3.80947	2.77746	-88.81395	25.48594	56.40109	1.00000	5.85545	7.67287	6.83384
8.28958	7.49193	0.02931	74.63036	27.06114	35.85	8.17911	7.23728	1068.75859	8.48710	5.41237	117.7	55.55387	36.25876	0.00000	9.35901	8.55332	7.57237
6.41930	7.60967	0.79431	45.20534	30.62118	5.90702	6.64758	8.21594	1080.91699	7.62630	10.10765	116.10146	57.40248	50.38634	0.00000	9.97992	7.47663	8.32514
6.80051	7.53235	3.59330	33.36965	20.15606	41.84364	8.66335	10.22987	1097.05941	6.48021	11.67849	-87.71255	70.75236	54.83726	0.00000	9.29406	3.96611	8.17687
8.48681	6.57128	0.14702	61.72784	24.79123	41.91886	10.61717	4.89727	1089.01809	5.81295	8.20111	8.73812	30.84730	55.35007	1.00000	10.27853	11.44915	8.21842
7.99783	6.33392	0.09231	61.56951	6.98651	55.85	10.08064	8.31143	1106.28298	8.10264	6.54962	37.56667	61.66410	47.15556	0.00000	8.53642	7.94596	6.68253
