PM2.5	CH4	SO2	latitude	longitude	O3	TEMP	PM10	PRES	NH3	CFCs	warning	NOx	H2CO	PAHs	CO	C2H3NO5	Pb
8.59077	6.97684	5.42058	-21.205	-41.88778	7.04041	14.47526	9.02209	1150.39147	6.43045	79.54130	0.00000	8.32241	41.27235	6.79452	8.73034	7.19245	32.96506
7.90592	9.25721	8.43071	43.61062	-72.97261	5.47848	22.46218	8.23786	1121.27625	6.85594	56.75899	0.00000	9.42892	37.60586	11.95695	7.11394	3.04003	77.08735
10.78697	9.91360	5.47762	44.92934	37.99117	8.86010	12.42447	8.10227	1173.85083	8.66491	47.20292	1.00000	7.37194	52.70639	8.01880	9.47918	3.24260	41.42903
10.31905	8.45449	10.01616	23.02677	113.13148	6.19235	12.98290	6.33557	1121.37050	8.16059		0.00000	8.42684	67.06311	7.69851	10.84746	0.84447	77.27224
7.81160	8.00188	7.57558	44.89784	8.86374	8.83094	3.51102	9.83254	1080.99397	6.60894	55.66976	1.00000	5.73205	37.94402	6.85669	8.65885	14.06714	47.18513
6.48935	10.05874	7.47506	52.59319	13.32127	6.14018	8.63609	7.99858	1143.35341	9.59738	51.97788	0.00000	5.75138	42.46880	6.47576	8.68736	3.33106	54.24506
7.99242	9.69150	6.31578	31.84568	-102.36764	7.94666	15.00040	7.81205	1091.86088	9.69290	55.45077	0.00000	6.03659	54.85363	5.06246	10.71196	2.90137	46.46046
8.48812	10.35058	6.74852	33.98154	-81.23621	6.43423	37.35123	8.44814	1057.17459	6.40976	38.37486	0.00000	6.82125	63.15972	7.65150	9.45510	4.43889	52.35321
7.16459	7.95040	8.36753	-27.50578	153.10236	4.18948	1.58872	6.60696	1157.91362	7.86044	46.53133	0.00000	10.51079	29.75740	7.13092	8.57251	1.75492	46.49731
9.13462	7.98074	5.65264	33.43443	-5.22126	6.69799	-10.56070	8.98783	1149.01165	9.26069	71.67203	1.00000	10.04076	70.20351	5.17152	10.47333	6.27860	42.24907
6.79445	9.03422	8.72439	42.50729	1.53414	8.57460	8.11173	6.91402	1085.84962	8.81806	47.90052	1.00000	3.97056	22.40538	4.60673	8.19145	1.52736	58.29312
6.28605	3.60581	8.74298	-8.28333	-35.03333	5.31510	10.81820	8.07526	1134.39236	7.06466	39.32210	1.00000	11.86582	41.39807	4.97840	11.37572	3.78878	52.46491
9.19755	8.85448	6.29916	13.70727	9.15013	6.81990	9.83914	7.05253	1087.91097	7.25579	43.80401	0.00000	7.96673	43.12006	5.90416	10.74889	1.52853	41.48455
7.43228	7.71263	5.67998	58.1908	40.17171	7.46233	26.14582	7.22821	1056.02223	7.09329	46.32306	1.00000	8.89317	55.15277	6.61509	8.62910	2.08480	33.00589
6.86116	7.83253	8.12000	49.88307	-119.48568	8.68967	15.22453	7.93721	1118.07789	7.59940	57.76055	1.00000	4.60504	51.01036	7.04551	9.06608	2.99764	43.68558
7.75074	9.02217	8.77779	33.37526	74.3092	6.54658	22.87057	7.14385	1119.21264	8.16575	38.91354	0.00000	9.52990	40.68965	8.70301	8.60579	2.57881	61.00618
7.59974	9.32391	7.89834	34.15429	3.50309	6.38659	14.17861	8.96999	1109.17349	7.67258	64.66717	0.00000	5.56344	26.83562	5.24491	8.15503	6.54131	55.24512
7.15690	9.22455	5.19281	4.92675	6.26764	7.03178	3.04586	6.70356	1051.96248	9.03264	52.69598	1.00000	8.13383	35.92706	6.98638	9.25608	1.14267	42.22963
8.64350	9.26061	4.68362	33.4425	129.96972	6.65733	12.10228	9.22284	1193.99685	8.95302	53.90861	1.00000	8.81829	20.32795	6.38786	9.42119	8.26343	52.44811
8.38864	8.19837	5.43738	33.92946	-116.97725	11.62565	26.32973	10.22152	1134.87000	8.45742	41.35055	1.00000	7.04143	53.88152	9.16710	9.38196	20.63668	52.65996
8.12785	6.28260	6.42770	26.2173	-80.22588	7.13708	11.95451	6.16045	1106.41350	5.75709	63.00329	1.00000	9.07115	54.63068	6.26205	8.55697	0.96151	45.36397
9.67078	5.69837	6.17589	-11.48472	-37.93278	6.59732	19.85518	8.64848	1115.19964	7.71584	40.48858	1.00000	7.66886	24.04562	6.46820	7.72812	4.58487	26.57945
7.38465	4.00304	7.37359	16.06213	76.0586	5.23879	16.26698	7.35130	1075.76209	7.42818	53.17617	1.00000	7.62028	37.13397	7.07642	8.05634	2.65550	44.28392
8.43429	8.68472	9.25457	51.47805	6.8625	5.86994	18.75467	9.44136	1179.29997	8.27345	41.52189	0.00000	10.00164	69.91424	8.56529	7.69832	9.04570	56.34211
8.39679	8.29946	9.03566	40.49748	44.7662	5.10978	19.29730	7.96087	1092.89647	7.80904	56.60051	0.00000	8.90012	41.96421	9.80198	9.25366	3.36794	45.11236
9.76968	9.67503	6.93844	3.02013	30.91105	8.46318	38.83174	7.54440	1069.91830	8.29363	72.80576	1.00000	5.82699	47.38373	7.05245	8.16125	2.10170	38.90295
7.47595	10.30661	7.99205	48.28259	9.72749	5.87946	21.79992	8.02965	1168.88090	7.12272	56.69881	0.00000	6.00341	46.62517	5.73922	9.02755	3.47441	64.59219
8.19983	8.39703	9.85783	50.5107	18.30056	2.96569	18.65037	7.45507	1094.44965	8.55206	43.11583	1.00000	8.62466	42.60510	9.32081	8.69999	1.88948	46.61624
7.51334	8.72125	10.12936	43.32393	5.4584	6.31671	16.61532	7.60230	1171.33190	7.16990	42.12495	0.00000	9.51707	40.64536	9.42781	8.30906	2.44497	45.55744
7.31904	8.64841	8.08527	32.61603	44.02488	4.98146	22.28217	8.55534	1155.91351	6.75535	47.90153	0.00000	9.96799	39.76929	9.78569	8.00051	4.11298	61.94139
8.52719	9.35578	7.83910	27.92333	118.53333	5.29405	-3.97884	8.54555	1164.00709	9.01715	57.22917	0.00000	7.41324	43.21415	6.15169	9.63052	4.96123	37.09800
7.23545	6.88539	7.55449	43.61092	3.87723	9.19729	12.92421	8.58416	1169.89263	7.64065	38.00755	1.00000	11.98944	52.18054	6.62231	10.22003	4.04360	50.48771
8.13388	9.28262	7.16640	10.7375	122.9666	5.87623	12.84565	8.62698	1068.77471	8.51464	40.75214	0.00000	6.59589	55.66139	7.88254	6.22901	4.62741	66.72236
10.30750	5.49030	6.96297	-21.41222	-42.19667	7.10143	5.25300	7.82667	1091.28335	8.74966	64.65181	1.00000	9.27002	35.19668	7.17179	7.91027	2.04465	48.09528
8.05120	6.35143	6.92944	48.07667	8.64409	9.17346	5.85660	7.26470	1144.79798	9.41332	39.84184	1.00000	9.69831	39.63699	7.87828	7.33317	1.99379	61.49191
9.55747	8.61927	5.09466	38.68712	-4.10734	10.11443	15.85136	8.43179	1159.99295	7.66909	36.43369	1.00000	8.10546	34.09796	7.41138	9.18856	3.62207	42.98369
8.48760	8.12258	10.23088	38.37255	34.02537	4.21664	22.29851	7.07816	1095.85194	7.49553	43.67281	0.00000	9.51474	36.22957	9.95848	7.96656	1.39688	46.79217
7.15933	5.62562	7.13217	17.30858	97.01124	6.80991	32.22481	8.94833	1195.07983	9.18131	60.50356	1.00000	9.07838	36.99254	6.92190	8.73583	5.77637	57.89948
5.91755	11.47724	7.62695	52.59319	13.32127	8.38144	16.53432	8.29809	1186.28825	7.41416	54.17343	0.00000	7.80261	30.18451	8.03562	9.28402	3.00194	63.00352
7.68078	5.62879	7.91268	34.09668	-117.71978	6.20562	8.56964	6.80901	1129.25833	9.01823	51.31528	1.00000	10.99456	48.22862	6.66940	10.44619	1.47779	19.78269
7.32550	8.89724	6.91276	9.89206	43.38531	9.16909	7.29039	8.17314	1107.75429	6.30012	47.12148	1.00000	5.89673	39.30228	4.26254	8.39233	3.45776	45.48792
6.33001	7.29259	6.57274	34.09668	-117.71978	5.30040	5.32491	9.71388	1163.53620	7.70631	39.97380	0.00000	6.51376	49.81809	5.53808	8.75316	12.61600	43.61688
9.70241	10.27788	9.09110	-17.74431	-48.62789	8.33322	5.56742	7.33632	1085.83077	8.57379	65.95514	1.00000	3.17205	53.85545	7.25825	8.20255	1.64527	49.73796
8.15127	7.32742	8.49966	38.13708	41.00817	9.39467	15.21929	7.87026	1079.31488	6.14028	47.13095	1.00000	4.90708	41.19636	7.05937	8.68683	2.46821	54.38362
7.80253	8.31211	6.18100	21.59983	71.21169	6.81631	12.57643	7.93562	1080.60290	7.73426	49.53940	0.00000	6.61228	56.80404	5.93281	8.86799	3.07974	48.13059
9.12245	9.19165	8.90687	54.52156	9.5586	7.69642	13.92658	8.23841	1097.06755	7.19762	77.84961	0.00000	10.14973	44.48476	8.58429	8.14734	3.48758	59.67949
8.22427	10.19434	9.71239	14.14989	121.3152	7.29778	18.80879	7.88741	1116.18608	9.75768	55.76249	0.00000	7.05314	37.21645	9.29424	10.44918	2.60244	34.74870
8.01189	9.80318	5.49620	54.58048	16.86194	6.11117	1.01190	7.94323	1100.23231	7.65210	45.12270	0.00000	5.89505	40.64111	8.92395	8.78353	2.46147	55.32969
8.44488	10.32182	9.44328	50.75	2.25	5.70070	30.81537	8.40933	1117.24903	6.83860	39.32984	0.00000	7.48799	46.53453	9.57699	9.38955	4.96147	62.52614
8.27902	8.17359	8.67582	-34.28853	146.05093	5.19724	36.20851	6.58411	1100.57049	8.51167	69.17524	1.00000	10.39302	47.51685	9.61026	7.90133	1.21086	48.31931
7.24356	7.60725	8.70115	33.08014	-83.2321	4.83690	23.44529	8.04209	1177.74270	7.59538	60.23808	0.00000	10.86958	47.06863	7.09294	8.50806	3.11608	23.21761
7.59500	8.41451	5.72749	18.51957	73.85535	7.08512	26.76848	7.67615	1164.18974	8.36593	47.03985	0.00000	9.21721	53.25504	7.19836	9.07268	2.54442	32.02069
7.86732	9.10995	6.91487	42.28639	18.84	8.43366	7.72543	8.50682	1137.87600	9.31727	52.68865	1.00000	5.91592	40.05770	5.35191	9.11575	4.18644	37.19018
8.69949	7.61515	6.88127	-20.88231	55.4504	9.60948	21.50982	7.50429	1115.89922	8.18436	35.88999	1.00000	6.53040	53.65631	7.69205	8.86958	1.70718	61.16915
6.54455	7.25765	6.74955	40.68066	-73.47429	8.19568	7.87716	7.31492	1190.64151	8.30081	68.47740	0.00000	10.21908	45.36625	6.97509	9.31813	2.80904	55.40038
8.52396	6.44080	6.94224	53.19146	-2.52398	6.41899	18.05682	8.35090	1156.45017	8.80098	60.46983	1.00000	9.63155	36.36671	5.94835	9.95071	3.20773	51.24436
7.61554	8.50654	8.30362	25.66795	85.83636	4.94991	17.08782	6.82119	1083.70380	7.18268	25.14918	0.00000	8.10462	74.10594	3.54545	11.39192	2.11324	39.78115
8.10609	6.81509	5.47985	51.78967	1.15597	6.28287	31.53710	6.95601	1154.64949	9.86472	43.21009	1.00000	7.39218	59.26248	7.36788	7.58026	1.61627	57.21020
7.05063	9.59078	8.74962	47.56494	31.33078	5.77042	5.52923	7.75363	1196.49288	7.97569	54.50134	0.00000	8.02090	43.94710	9.03513	9.75780	2.70638	61.34875
8.79689	9.55937	5.63402	43.48961	-8.2194	10.98910	13.60240	8.13966	1181.02980	6.60592	61.40351	1.00000	7.34607	52.50202	8.76071	8.11081	3.65850	23.31095
6.83266	8.88192	5.26610	37.49223	15.07041	10.44311	8.86138	7.73747	1093.96234	7.15814	48.81322	1.00000	7.97301	46.55462	6.80930	8.65763	2.47253	
8.42616	7.10605	5.67757	56.11281	69.49015	6.59524	6.77793	7.04872	1186.64390	8.82284	48.38909	1.00000	8.31420	50.90689	5.82373	8.96770	1.75796	32.13922
6.66780	9.53562	7.96037	51.21667	6.26667	7.41435	-2.96407	8.24582	1075.53298	6.97560	54.10396	0.00000	7.08222	38.72331	4.86720	9.17392	3.24108	60.88815
7.32277	9.79193	6.62502	41.1053	-7.32097	7.40294	7.77339	7.22472	1111.35050	7.95469	30.91816	0.00000	6.44701	40.45135	6.42919	8.39072	1.69377	44.91808
9.58600	8.90973	8.29471	25.75728	75.37991	8.56418	11.26541	7.26005	1144.63066	8.31157	62.45910	1.00000	5.19831	53.30444	6.25090	8.19704	2.37884	44.58290
7.90803	8.60787	3.63859	34.14251	-118.25508	11.82828	10.68949	8.91268	1184.99885	5.60360	39.71240	1.00000	9.39362	52.21532	8.28473	9.11655	6.27939	41.14148
7.11897	10.08608	8.54260	19.8173	-97.35992	6.42614	11.67382	8.29339	1104.47578	7.11132	60.24449	0.00000	8.17449	42.11207	6.63588		3.83272	50.58307
6.82746	7.00275	6.58228	60.97944	76.92421	6.04855	-0.32480	8.10934	1142.63679	7.23180	45.68268	1.00000	9.73628	65.91395	5.97309	10.52906	3.67055	54.33951
8.65329	7.61511	5.82116	50.20528	19.27498	9.67015	4.33513	8.37591	1156.73053	7.82824	41.81715	1.00000	8.24971	50.67936	7.93204	8.76176	4.31378	40.06137
8.50637	9.89739	9.84230	37.19723	122.05228	6.25172	24.37791	7.48071	1095.39288	9.25833	69.01729	0.00000	7.60170	28.70494	11.05255	8.71218	1.96312	50.91841
7.04097	5.77835	5.95673	40.53123	17.58522	5.70129	7.04057	8.37968	1107.27729	7.94399	56.88840	1.00000	7.48088	45.32969	6.96780	7.34107	4.66824	43.80142
6.44729	7.06406	6.31998	9.58126	8.2926	10.29649	4.55859	8.39021	1188.89139	6.98809	45.90902	1.00000	8.04817	45.34205	7.36720	8.61132	3.81926	52.05671
7.41836	7.46388	9.66249	35.72917	10.58082	5.30888	18.14999	7.81135	1064.26488	5.78270	55.26300	0.00000	10.10766	48.53007	10.57421	8.37792	2.38522	53.89363
8.98461	7.15185	10.27527	10.58806	77.24779	2.96669	19.66710	8.32826	1122.32019	8.36077	36.89327	0.00000	8.02965	41.50552	10.23649	10.91397	4.41034	46.16834
8.18946	6.53614	5.79781	32.05971	34.8732	5.99223	5.18617	6.85771	1176.06804	8.65810	58.82610	1.00000	8.31932	27.10773	5.41098	9.05165	2.24443	57.71514
7.33816	3.55283	7.82109	38.54491	-121.74052	7.43192	12.43483	6.32449	1137.56462	5.80996	59.37005	1.00000	9.45501	58.71271	7.36670	6.93677	0.93104	59.31144
7.95065	5.53596	6.13305	54.8421	46.5813	5.94465	22.36190	6.12656	1178.70272	9.37956	64.00544	1.00000	7.88543	61.71416	6.40498	7.76352	1.89642	35.99370
8.61248	8.69725	4.71386	51.03427	5.37429	5.57771	6.96962	9.40443	1110.54563	7.82535	42.01451	1.00000	8.78175	41.19828	5.34281	10.26459	9.46546	47.22772
6.25796	10.42688	8.31173	0.76755	24.43973	4.18224	4.86425	7.13221	1087.77349	9.42603	83.38877	0.00000	5.24447	38.00071	7.42953	6.83922	2.09787	68.09670
7.40428	5.95690	9.33682	15.46063	99.89166	5.04151	6.99802	6.54140	1156.81232	6.79079	52.67671	0.00000	11.29734	48.92625	6.86856	9.94601	2.06952	59.47287
6.65471	8.15936	4.92050	38.68712	-4.10734	9.42838	14.28665	7.93344	1193.76507	6.90361	35.58835	1.00000	8.49674	61.15841	5.89860	9.48458	2.68996	50.18017
8.03045	9.19556	7.72342	24.28859	116.11768	7.62692	16.09683	10.02352	1087.18651	7.43057		1.00000	5.32905	30.75823	9.12147	9.60811	17.12623	46.09899
7.74060	7.80980	5.53638	3.27833	32.88667	6.83392	26.69790	5.62244	1122.97756	5.81176	40.63489	1.00000		61.94823	7.90508	7.90130	0.86606	47.25133
5.82846	9.42061	6.97576	42.4251	-71.06616	8.38393	9.51434	9.01390	1073.55032	7.47642	66.76308	1.00000	5.38664	59.04012	5.24696	9.03229	6.39102	29.92464
7.13413	11.39825	9.48632	40.53123	17.58522	8.23707	9.90345	8.25799	1162.88642	8.91469	47.49110	0.00000	8.67269	73.03601	10.44345	6.07958	3.46742	59.95662
7.68173	10.53227	6.07931	-7.76667	35.7	8.82126	1.53761	7.97304	1058.29558	7.55486	53.42211	1.00000	5.95240	53.49793	4.61135	8.84498	2.27213	37.05420
8.01697	8.29373	9.06170	23.1959	86.51499	8.78686	3.73097	7.08015	1111.24438	7.85997	51.11636	1.00000	4.49040	43.74173	7.88945	7.43830	2.06062	36.79907
7.14556	7.12997	5.76285	37.56667	140.11667	7.63778	11.89162	7.05530	1065.93606	10.50147	63.54609	0.00000	7.71728	28.52410	4.84960	10.14254	1.64921	89.04799
6.38402	7.84580	8.47359	37.49223	15.07041	8.17859	20.45389	7.52473	1115.76647	7.38615	35.49954	1.00000	5.13929	81.26182	5.42562	8.24015	2.27805	59.49037
8.36797	7.42363	5.69560	39.71734	-74.96933	6.01785	16.53070	7.58635	1159.21369	6.40362	55.60207	1.00000	9.24054	49.03644	4.30545	10.90176	2.57099	36.19205
7.91471	9.22523	8.60633	23.15678	-81.24441	8.99609	15.84574	8.82423	1083.23717	8.77997	51.77474	0.00000	9.93681	41.33300	7.77449	9.05885	5.74639	40.23107
8.19303	8.67535	10.29110	50.09019	8.4493	4.14413	24.08346	6.46527	1160.41273	8.78400	68.40039	0.00000	7.13840	62.39754	10.08288	10.66609	1.02572	44.76917
7.99613	8.14033	5.61162	50.75932	25.34244	7.50581	6.23338	7.57220	1127.95240	9.79572	63.49558	0.00000	6.81188	56.59098	5.63222	10.15373	2.91446	73.70084
7.74125	8.07034	6.00969	28.54944	-81.77285	9.98331	21.69175	8.68756	1149.14812	7.70544	26.18950	1.00000	7.61674	54.83576	7.59063	9.04882	5.31295	40.26426
7.32122	6.71401	5.62601	10.66668	-61.51889	6.63433	37.66461	6.55571	1091.44922	6.21109	41.46847	1.00000	7.68163	61.65637	6.52351	7.85196	1.23980	51.24534
6.53100	9.40128	8.92127	51.03427	5.37429	4.42897	11.76489	5.26453	1164.42467	7.63827	52.15450	0.00000	8.92138	49.04186	11.01649	7.32853	0.58446	53.28941
6.89549	7.16247	7.32309	47.98372	10.18527	10.78302	20.67003	6.88168	1179.65731	6.72402	50.18858	1.00000	6.38387	56.37605	7.62137	8.40327	1.58724	32.97560
8.16308	8.41080	5.26099	28.15112	-82.46148	6.06121	2.37586	8.48514	1078.18138	7.82456	45.89822	0.00000	7.08133	48.49364	7.65366	9.71410	3.78827	54.54793
8.47785	9.34085	6.23201	40.60538	-73.75513	9.22162	15.70029	7.88747	1146.40834	7.92252	41.26251	1.00000	6.98380	5.81718	7.55623	9.07898	2.45151	49.63373
7.34969	6.46938	4.81370	9.89206	43.38531	10.88378	17.96461	7.19268	1149.92221	7.37118	49.71917	1.00000	9.26972	53.35692	7.25998	8.83293	1.91586	57.15037
7.52815	8.64005	6.68829	34.8825	128.62667	8.18771		6.68788	1112.97220	8.76739	62.58928	1.00000	6.90486	41.57155	8.48664	9.58949	1.22649	58.77440
7.80788	9.59429	7.64862	45.40008	-73.58248	6.15933	-1.11859	8.43186	1120.80579	9.62346	77.55519	0.00000	7.38473	38.84749	6.19957	8.78423	4.68589	36.97039
9.93111	9.25578	4.30723	42.50729	1.53414	10.07319	10.31728	8.16020	1167.46996	7.59682	48.54373	1.00000	8.21183	38.39875	6.66019	8.95404	3.35374	28.89076
8.34712	9.21406	6.51195	40.58654	-122.39168	5.86545	20.13082	7.53309	1070.70774	9.33704	22.76598	0.00000	7.03798	46.95774	7.64083	8.26034	2.01778	41.96769
8.80850	6.86673	5.74981	-24.19436	29.00974	9.08489	12.94216	6.62842	1150.28492	7.93674	50.06365	1.00000	8.62137	54.28081	6.31593	9.37330	1.34869	51.42983
6.62918	8.19899	4.61114	8.43333	99.96667	9.61339	21.47932	7.31081	1096.35127	8.70836	54.54544	1.00000	8.59085	46.29037	5.43464	8.79186	2.15276	52.10369
7.96693	7.96173	5.67331	-36.9256	-73.02841	7.01720	-2.98590	6.76120	1184.99320	7.48117	46.06525	1.00000	8.88624	49.07191	6.08751	9.45445	1.37028	42.16454
6.90901	9.77137	6.63755	47.98372	10.18527	6.75673	15.61181	8.38941	1147.45914	6.22071	60.38862	0.00000	7.44743	20.66249	6.97126	10.09844	4.31566	38.14837
7.22474	3.78806	6.87002	23.9028	89.11943	3.84275	2.09679	7.26982	1195.75274	6.18522	39.49266	1.00000	7.17184	40.77043	6.53198	7.90580		48.13023
7.44653	5.69722	7.50567	25.95533	68.88871	4.99430	-6.30460	5.36924	1150.65219	9.20368	60.15942	1.00000	10.40845	27.43568	6.53359	10.53421	0.98178	30.66281
7.20620	8.57712	9.45108	35.06544	1.04945	5.17290	22.19887	6.01396	1111.69626	7.23130	19.53104	0.00000	9.13426	26.87107	10.24159	8.62985	1.49446	19.72532
6.77398	5.64266	6.63437	-27.4338	-65.61427	8.65887	20.27179	8.40713	1073.45941	7.58969	46.57547	1.00000	8.79990	66.80458	6.36072	7.13416	4.13629	47.56611
8.40230	9.06279	5.85900	29.53885	-95.44744	6.86191	28.77179	8.33895	1091.93917	8.81681	40.02187	0.00000	6.34766	56.40222	6.21777	9.80838	4.06516	51.07860
6.77432	11.17769	6.88004	-21.44345	-65.71875	7.04141	11.23675	8.47454	1149.81496	9.29077	48.80096	1.00000	4.87276	53.75161	6.90862	9.86924	3.90947	41.47210
6.01058	10.17606	6.51008	40.58654	-122.39168	9.20095	20.03980	5.60059	1172.51951	7.49068	54.09592	1.00000	5.53960	69.91790		8.91179	0.75297	38.17697
8.87707	10.47722	6.80143	-8.43333	114.33333	6.61854	15.45545	8.59352	1190.20075	7.70568	54.91414	1.00000	4.70143	38.84735	4.47018	10.50265	5.04522	58.95891
10.62016	7.58001	5.41864	54.8421	46.5813	5.29525	16.11534	9.29081	1191.99855	6.22816	32.56605	1.00000	7.68151	47.30900	6.53078	9.15329	8.33465	31.70957
8.27711	8.75434	3.24319	60.97944	76.92421	11.12383	21.89349	8.17861	1114.74872	7.14944	48.63580	1.00000	10.06611	33.20047	5.87900	9.46517	3.38141	29.85930
7.91248	8.70354	8.79330	-31.95224	115.8614	5.58408	-9.76333	6.48690	1097.76806	6.62561	52.68203	0.00000	5.97414	58.60116	5.16297	5.80301	0.96259	55.56853
6.96500	6.71574	5.52555	49.88307	-119.48568	11.39882	21.56175	6.45472	1188.77827	6.67910	25.21951	0.00000	7.99169	29.99021	8.43642	8.77261	1.34311	36.25575
7.61452	10.52476	7.72978	-7.73379	113.69785	11.02584	14.81437	8.51115	1180.53277	7.80978	64.33377	1.00000	9.27927	52.08188	6.28653	10.04744	4.65609	57.08145
9.18961	6.68414	6.03615	8.62261	-70.20749	4.40965	6.83090	6.97584	1163.92013	8.04473	41.83290	1.00000	8.41105	63.71094	5.72958	10.05002		55.30339
8.70308	8.83385	8.91916	48.98333	2.61667	6.03497	12.63266	8.40717	1166.11187	6.97502	42.52692	0.00000	7.47575	49.03870	10.25961	11.15114	3.66446	58.54451
6.19454	7.78211	7.11475	-10.91111	-37.07167	9.80013	22.29909	8.93621	1182.31955	8.27827	46.48160	1.00000	5.93693	45.81112	6.58506	8.30310	5.58708	61.62677
6.59177	8.23424	6.68110	53.53041	43.67663	6.27807	16.38438	8.65267	1106.58963	7.43649	37.52525	0.00000		42.64716	5.60073	8.47259	5.08889	85.95319
8.37320	11.38918	6.48068	40.64621	-73.97069	5.36335	5.09796	8.17260	1129.49940	7.38392	54.66087	1.00000	5.00964	41.96937	5.67789	11.20700	3.98830	55.47364
7.95798	6.12847	6.44456	37.73604	-120.93549	5.76151	19.68261	7.28496	1117.65139	8.18231	63.67714	1.00000	8.36577	50.55374	5.89982	9.38700	1.89033	45.96034
6.98769	6.53029	6.36605	35.64889	117.27583	6.99667	1.22679	7.33454	1117.55108	8.00423	38.16195	1.00000	9.42759	36.68041	5.98103	9.08852	2.05941	28.57426
7.29380	8.96540	8.42876	13.51825	99.95469	6.42920	26.81497	6.70756	1177.63294	8.64597	24.54068	0.00000	7.17058	61.32521	5.40517	6.65592	1.85352	43.73672
7.71106	7.21499	8.92094	36.19278	117.65694	0.00000	7.88039	7.67176	1121.74649	8.39193	51.59673	0.00000	8.90864	51.89667	9.20485	9.33157	2.13676	13.29878
8.86028	8.89431	6.83521	34.95303	-120.43572	6.66005	14.77992	8.83439	1147.59853	7.44148	61.50008	0.00000	9.09446	53.13398	6.03784	10.76956	5.08773	25.39239
7.27295	8.18911	6.66974	38.47917	-1.325	10.32016	10.49525	6.48967	1118.92490	7.35109	65.19735	1.00000	6.54894	54.92572	7.10038	8.34964	1.17541	78.18523
8.99121	10.33525	5.97560	26.32293	91.00632	8.17584	1.86046	9.31304	1086.42812	9.39797	39.82378	1.00000	6.42256	52.84106	6.98383	9.32882	8.86176	66.55312
9.43841	4.11662	7.99821	44.22639	22.53083	9.11263	-7.64703	8.75940	1083.15171	8.13986	35.28036	1.00000	9.08208	32.01736	8.77638	5.68199	5.05689	65.40012
9.87868	8.03706	5.98441	15.45144	78.14797	5.10351	19.91069	6.07829	1170.24346	8.57996	29.82306	1.00000	9.33467	52.97542	5.32822	11.48190	0.92881	50.35644
7.62413	10.73900	8.74625	48.52961	12.16179	9.08708	18.13662	6.98933	1189.32336	9.71922	40.76749	0.00000	8.45627	50.35450	9.88724	8.34865	2.19109	64.71322
7.99538	8.51740	7.21521	26.18924	-98.15529	6.14751	26.34870	5.57228	1165.39083	8.36304	30.79709	0.00000	6.25784	55.61379	6.11018	7.40753	0.38407	
7.44524	8.40321	10.05052	43.83125	5.03586	8.66813	11.61997	7.23525	1163.22720	6.12572	37.24982	0.00000	8.52605	23.34021	7.63955	11.65766	1.84682	37.40760
7.47373	10.79161	5.68569	48.77275	5.16108	7.33103	15.95622	7.95476	1146.81675	7.56355	62.94293	0.00000	4.64872	62.79033	7.96089	9.18454	3.00037	53.73788
5.24918	8.34636	5.31801	33.4425	129.96972	7.65444	13.97174	7.15401	1170.10202	8.83205	57.22227	0.00000	6.42240	39.14074	6.26640	9.54214	0.92421	40.42277
5.98886	10.56262	5.42179	31.82539	72.54064	8.55142	27.29317	8.33096	1093.58319	10.21825	42.71164	1.00000	6.64644	29.98418	6.88829	9.94350	4.02698	49.43030
8.79955	8.49134	7.58570	52.14	5.58472	8.92655	13.00287	6.91406	1159.67457	7.27742	76.53518	1.00000	5.94009	79.65588	7.07362	8.57036	1.51735	40.12031
6.50096	8.92348	8.15297	-21.41222	-42.19667	6.18564	20.15246	9.01644	1198.91540	8.80773	52.13623	0.00000	9.41241	34.83458	7.58217	9.72250	6.33566	53.61693
8.61621	9.02217	7.30982	17.94979	-94.91386	6.86493	7.57585	6.37491	1056.65947	8.47758	33.27567	0.00000	10.23579	48.80339	4.93382	9.76999	1.04186	53.34115
