PM10	PM2.5	NOx	H2CO	C2H3NO5	latitude	SO2	CH4	longitude	warning	Pb	NH3	CO	TEMP	PAHs	PRES	O3	CFCs
7.72045	9.57548	6.04725	54.82789	1.62726	44.35056	8.85620	9.42033	142.45778	0.00000	39.74442	6.47117	7.94458	26.36822	6.53171	1127.68783	8.60570	39.97949
7.20082	9.73548	9.42550	70.43840	1.49393	6.03333	7.76463	8.65055	37.55	1.00000	37.87320	7.91362	9.33195	12.76502	6.93868	1124.39633	7.58865	57.14962
7.37764	7.28685	7.34225	49.74700	1.63276	24.28859	8.20788	9.81152	116.11768	1.00000	21.26056	8.20380	6.78772	11.88100	6.32927	1064.29722	9.60581	50.68719
5.99083	6.51347	7.19686	43.18601	0.94381	-25.42778	8.18112	8.07568	-49.27306	1.00000	28.49009	7.98490		7.79153	8.42114	1091.25885	5.74514	57.51644
6.15378	7.92967	7.52422	45.63742	1.01775	36	6.61529	10.34705	139.55722	1.00000	69.60660	9.63471	6.05043	19.21608	7.12377	1188.32631	9.81702	58.06878
5.30202	7.56330	7.35426	48.40567	0.49260	-6.8048	8.71107	6.92434	110.8405	1.00000	60.36233	7.70085	9.89066	14.18353	7.98010	1144.29337	7.11793	62.56643
8.75911	6.92310	8.56770	44.23055	3.25779	39.78504	5.82332	7.29405	-85.76942	0.00000	5.30706	7.12548	10.25087	13.12031	6.22604	1173.98280	8.49476	61.73104
6.19793	7.59645	8.88394	33.16591	0.98312	42.819	8.68152	5.37262	47.1192	0.00000	59.71229	9.12587	9.98593	-9.39984	4.96416	1069.77244	9.73491	45.86585
5.65804	8.06356	7.96630	22.55822	0.28259	-34.28853	6.78785	7.55973	146.05093	1.00000	58.40806	7.97686	9.64424	4.23735	7.80325	1167.14389	7.74111	61.65429
5.94648	8.17801	6.71368	55.20853	1.25840	23.1959	8.18590	7.68070	86.51499	1.00000	32.52312	9.48948	7.35039	-2.26161	8.69452	1163.28704	5.67199	52.53929
7.10630	8.79131	7.32180	59.07790	1.11474	37.08819	9.40204	9.25198	-8.2503	1.00000	51.96927	6.68863	5.67148	18.80582	7.05165	1081.97394	9.32010	55.68676
6.20387	8.71875	8.19664	27.49983	0.90726	46.51872	7.10232	5.84410	86.00214	0.00000	56.16666	7.23696	5.70031	11.92074	10.87751	1050.37245	10.81036	41.88974
8.06950	7.93574	6.03895	23.98645	2.50626	-34.28853	8.10944	8.85921	146.05093	1.00000	72.50773	7.81219	8.06188	23.14878	5.42172	1075.10750	9.26119	26.69691
5.64579	6.61313	5.84093	56.39327	0.77547	-31.4488	8.11563	7.57047	-60.93173	1.00000	52.51662	9.87644	7.50614	11.91976	6.20103	1198.22311	4.79598	51.81845
7.41828	6.88878	10.40591	58.83030	1.44249	40.66482	8.06369	7.24797	122.22833	0.00000	66.26433	8.46159	9.51765	24.42990	7.82641	1151.12299	8.71823	55.98080
8.20723	7.06929	10.76382	45.74887	2.53962	54.60528	7.99512	5.45608	18.34717	0.00000	61.39498	9.39072	6.70218	2.01587	9.45757	1186.98551	10.60173	71.45907
5.38538	7.51939	6.66030	44.61946	0.93082	39.32011	8.48368	10.53860	-76.51552	1.00000	59.69746	6.59151	7.71269	13.30161	7.55140	1153.48792	10.80273	57.05517
6.06987	7.80169	8.86512	50.45589	0.88012	40.93333	8.29551	6.21455	73	0.00000	58.34675	9.47217	10.12688	20.86057	5.78888	1089.33305	9.07469	75.41887
4.21464	7.67058	4.97532	41.30754	0.53996	14.62072	8.84657	4.47424	74.83554	1.00000	61.54980	10.76927	11.81126	9.78367	9.71182	1128.09742	7.61146	54.74697
7.14823	6.91715	7.62519	36.45726	1.18817	52.14	8.21675	9.15664	5.58472	1.00000	52.56833	9.53634	6.51517	8.58140	7.24819	1054.81909	9.62691	56.70375
4.25971	7.29989	8.31965	35.32573	0.48272	53.19146	8.83131	3.87962	-2.52398	0.00000	58.26909	9.93329	8.68422	4.50883	2.83381	1151.46869	9.78476	67.89853
8.73639	7.34486	8.69466	51.07162	3.22151	52.31333	10.35312	8.40055	6.92917	1.00000	36.79900	9.43259	8.39736	35.13926	6.46409	1192.46431	7.38004	75.08415
6.82836	6.91823	8.24403	42.21464	0.68067	18.00747	8.69338	7.13013	-76.78319	1.00000	56.37844	10.02101	9.29274	8.30890	9.71403	1050.53175	6.93095	77.90752
7.31714	8.98380	7.54348	45.04747	1.03923	40.65538	7.90861	7.50244	-74.38987	1.00000	82.68095	8.76961	8.45046	17.88526	6.24534	1084.80813	6.05572	68.70859
5.16930	7.67419	5.79333	66.02599	0.73367	22.19303	8.01392	10.21302	88.18466	1.00000	45.96003	7.73672	6.97733	26.57486	6.76591	1182.13467	9.09338	51.25444
9.60415	9.54737	7.99178	42.40472	7.13735	38.58894	5.14045	8.62225	-89.99038	1.00000	58.41999	8.16254	7.19057	15.82882	6.09982	1186.00406	8.55183	29.32045
5.68142	7.75441	10.60895	38.25665	0.96305	27.55898	8.27592	7.44480	68.21204	0.00000	51.00523	8.94632	8.43898	10.49993	8.31534	1195.34423	9.67067	56.54449
5.93164	7.90160	7.27147	24.52935	0.83938	26.11527	8.00689	6.96326	86.59509	1.00000	42.81981	7.73233	9.95818	6.13809	6.72403	1121.63201	7.01305	53.39734
6.84976	8.66707	11.78630	32.92956	0.83250	42.93369	10.20683	7.86871	-72.27814	0.00000	67.68104	7.85700	8.87949	-0.57047	9.89667	1191.29101	9.69384	73.88772
4.77211	7.80388	6.50277	49.72868	0.93816	41.16704	9.18866	8.60012	-73.20483	1.00000	38.98878	9.24961	5.12741	14.13540	10.21764	1098.84831	10.53853	58.68739
7.36778	9.01223	10.49221	57.86083	1.25373	41.09822	7.91938	8.47733	120.74792	0.00000	51.42653	7.31273	10.64197	21.38019	9.55661	1068.81126	9.00467	53.87224
5.92430	8.18742	7.09332	13.63102	0.83177	37.30553	8.92155	8.24443	120.82747	1.00000	33.50770	8.36096	5.98632	-2.30384	8.77090	1107.63800	9.49902	29.27074
5.70705	8.77108	8.45096	58.05075	1.07243	-37.88333	9.07137	9.46721	145.06667	0.00000	38.77927	10.08062	7.70664	37.45473	7.56000	1149.12151	6.33911	44.79080
3.34961	8.28035	10.29957	66.04779	0.14845	18.42745	8.14076	10.74891	-67.15407	0.00000	30.25937	8.62354	10.36026	-9.52061	8.27978	1050.06935	5.77516	58.99084
5.92674	8.48560	9.98570	61.74171	0.87235	19.32889	7.37286	5.63881	-99.32556	0.00000	43.69719	7.57564	10.53534	15.50142	6.66077	1114.40673	9.05660	45.12795
7.00982	8.57706	6.44107	28.62508	0.90234	14.62578	9.20044	6.29178	121.12251	1.00000	66.11608	7.75194	10.59490	23.71134	8.80148	1101.57757	7.88001	61.16838
7.21860	7.59718	10.26758	49.90672	1.18018	40.82232	7.78482	7.90284	-74.15987	0.00000	81.35078	6.68879	9.19480	3.88801	8.35523	1149.49621	9.46245	43.98846
8.07545	7.33134	8.00166	65.06681	2.28689	25.6439	9.83128	8.85973	77.9129	1.00000	55.41812	9.77276	7.22320	21.56810	5.96025	1172.40960	6.67219	44.87024
6.73417	8.56223	6.60616	39.17673	1.23491	57.97472	9.24254	9.99846	33.2525	1.00000	62.22858	8.02231	7.56377	2.80052	7.03758	1175.45477	9.81067	62.13371
7.40254	8.53788	8.73118	37.12957	0.82216	42.819	7.74206	6.67356	47.1192	0.00000	35.15526	8.51177	7.75077	4.97830	8.31247	1172.85304	8.69890	47.98131
4.18343	8.31363	11.14116	32.46400	0.25121	25.6439	6.88506	8.95385	77.9129	0.00000	53.60548	8.80821	6.97986	23.59263	11.41108	1117.60267	9.53316	50.59249
8.10779	8.93182	11.55882	67.24320	2.14553	40.93121	8.35878	8.89468	-73.89875	0.00000	50.00490	8.51682	9.03087	18.29376	10.65222	1176.33967	11.06474	61.07129
4.11726	7.45613	11.55234	49.76240	0.68099	35.89972		9.16306	14.51472	0.00000	38.48056	7.44847	5.97628	17.58066	11.36441	1078.28228	9.64805	92.35045
6.83956	7.89794	8.12535	27.66201	1.19265	33.3213	8.70205	7.09618	130.94098	0.00000	51.40853	6.24571	9.40005	20.39845	5.71479	1149.08386	8.64560	56.98067
8.13673	9.59655	8.51324	32.65874	2.30476	40.49748	8.49113	7.26662	44.7662	0.00000	54.34145	8.69471	11.02943	5.71648	6.65854	1171.81585	9.71462	43.70411
7.99013	7.39025	8.29162	38.62821	2.18706	53.6052	9.58446	7.33507	10.03988	1.00000	47.72907	8.62025	9.18182	17.29620	8.07102	1092.91710	7.52472	45.44406
7.00148	9.40389	10.61486	65.73437	1.24251	51.955	7.73787	7.43815	5.22778	0.00000	31.95816	8.12400	7.90664	-24.47438	7.48390	1125.12107	7.91612	46.75130
7.89418	8.72878	7.44542	35.63561	2.00040	33.44872	9.63543	6.01329	-86.78777	1.00000	52.24688	10.12305	10.79737	19.11565	9.69697	1092.85645	8.18843	49.93130
4.64208	7.96285		60.04499	0.76218	49.28669	6.77655	7.29958	1.00288	1.00000	38.77589	7.90190	9.57260	29.11050	8.25997	1088.44097	7.37583	57.64537
6.26456	9.20956	6.24997	36.05426	0.91140	-16.25	7.11105	8.35283	-69.08333	1.00000	62.83700	7.07973	6.43077	20.68014	7.82375	1107.11825	9.22170	21.78215
5.90290	9.05774	9.79845	46.24175	0.77238	32.17629	6.30875	7.57789	75.06583	1.00000	41.87879	9.05820	9.35145	27.33814	8.97536	1118.83574	8.16903	57.80902
5.92618	9.50902	9.80384	44.17033	0.60680	39.33427	6.66943	6.89074	-76.43941	0.00000	31.70574	6.74484	6.41795	22.80588	11.72881	1124.70413	10.97842	53.06277
8.17146	7.30559	12.03780	32.49159	2.57648	41.14676	7.53716	7.11009	-73.49484	0.00000	66.14785	8.61372	8.81289	18.78789	6.65550	1112.14815	7.83106	50.72012
7.65373	7.90606	10.02615	49.66702	1.60145	47.05	7.52873	9.63769	15.46667	0.00000	40.24890	8.71090	8.79724	-2.71763	9.47095	1080.61418	10.34721	53.02211
7.04282	8.01957	6.12186	37.10271	1.20780	16.455	5.08331	7.01154	120.5875	1.00000	58.42576	6.97183	8.85242	36.37150	7.61109	1143.59163	6.83264	51.45557
9.03589	8.41703	11.21967	49.27867	4.83273	37.56667	8.66459	8.45365	140.11667	0.00000	36.61103	8.83742	10.35240	7.78632	10.10471	1120.73038	9.40943	71.05112
9.07354	9.12643	7.04367	52.53842	4.16337	-8.76194	7.07920	5.75676	-63.90389	1.00000	34.93128	8.62417	5.28087	30.37142	7.91149	1136.34139	8.11501	48.34863
6.42595	7.86145	6.63076	55.46604	1.10248	49.68369	8.50021	7.41802	8.61839	1.00000	59.31972	8.94900	8.27420	29.09449	5.22380	1198.58946	5.93974	46.90663
7.61880	9.18339	11.85938	60.33940	1.34335	48.07667	8.42533	9.59618	8.64409	0.00000	63.00097	7.86521	7.93850	1.44413	11.37028	1125.55700	10.64321	44.60975
6.44267	7.66295	6.69032	55.39308	0.59602	-19.72806	9.16244	9.06994	-50.19556	1.00000	45.12545	7.94900	6.51364	1.61269	7.94273	1076.60498	8.59967	74.64820
5.83730	8.46501	5.68130	57.34658	0.85364	26.67319	6.40463	7.10081	31.4976	1.00000	41.96032	8.64215	8.23351	-6.49305	7.94454	1055.01701	5.41766	75.33023
7.91590	7.96865	9.60640	43.73900	2.29763	43.35071	9.67569	8.75387	46.10925	1.00000	47.02170	7.62715	8.35386	21.73364	6.88425	1199.48840	6.27958	86.10537
5.88609	9.18643	10.33284	55.23435	0.83680	-8.66667	7.81752	7.50766	-35.71667	0.00000	63.24309	6.77258	7.52131	15.25683	9.26752	1168.59904	8.90549	57.63213
7.41158	6.97653	8.33717	46.20357	1.69578	34.15429	7.41838	8.59320	3.50309	1.00000	28.05337	8.49595	8.47775	22.21554	5.25661	1153.45332	6.65573	68.99305
6.86483	8.44321	9.37600	39.08082	0.94563	40.78206	7.97149	6.72025	72.34424	0.00000	56.94264	8.79059	8.60509	17.71593	6.33381	1128.28834	9.09747	56.10973
7.26795	5.56847	11.30131	54.73282	1.48980	34.65918	9.58873	7.63072	109.22921	0.00000	51.73128	7.34926	8.41960	10.44854	9.04084	1131.05820	8.52625	51.83224
4.40915	9.35389	6.26434	33.59728	0.77687	36.06523	8.01439	11.26665	-119.01677	1.00000	60.61249	8.15444	8.50878	20.41180	9.66019	1091.14761	11.19880	54.95893
6.95727	8.93382	6.67521	72.10635	1.23612	-23.44361	7.72142	6.99039	-51.87389	1.00000	45.61096	7.79417	9.16401	17.33585	5.94807	1142.80843	7.56183	34.97885
5.29851	8.50113	5.89594	67.52412	0.65415	28.88162	7.13337	8.15100	120.03308	1.00000	29.58601	9.89149	5.64454	25.00665	9.79089	1116.65799	9.48513	41.35000
8.34817	6.64414	11.41013	50.95404	2.24701	39.09112	8.10249	8.15923	-94.41551		53.45182	7.98742	9.77640	19.84954	9.76154	1075.67532	8.63392	60.50880
7.49858	8.58730	6.98091	50.99585	1.89560	40.85158	8.32598	6.17578	122.74754	1.00000	61.06038	6.87414	10.88733	4.49178	8.00893	1160.61659	8.39720	48.14541
7.27304	9.47612	5.17454	41.38093	1.04597	35.8	8.01416	9.48072	137.23333	1.00000	48.39259	8.69709	9.27815	17.16535	7.49443	1131.60143	8.72833	58.39228
9.35964	8.42148	11.80693	45.56997	6.21820	39.71734	8.28898	5.49495	-74.96933	0.00000	62.50580	8.18048	5.26148	-0.08385	7.42287	1193.27484	9.80735	51.16666
6.01505	8.39479	6.06560	44.98106	0.27653	42	6.83630	10.90676	21.32778	1.00000	53.34494	9.21462	7.92359	24.37317	5.86832	1153.44696	9.44284	46.01109
6.96505	8.32633	9.79964	34.54936	0.89303	23.02677	8.90037	4.69893	113.13148	0.00000	44.60262	8.68467	6.12424	8.77790	11.21828	1068.78127	11.91992	64.52901
6.76346	8.75305	7.49415	47.10213	1.19881	39.71734	7.21848	8.21451	-74.96933	1.00000	45.73607	7.65236	8.81470	39.78000	4.44174	1051.50014	6.83674	59.04547
5.49299	7.89407	10.99717	54.31091	0.44548	51.04962		6.87734	12.1369	0.00000	42.89761	8.98310	9.44360	17.49118	8.64085	1159.99723	8.69847	70.96770
5.64340	8.63175	5.88982	51.94156	0.90997	29.84576	9.47063	8.52003	-90.10674	1.00000	56.44831	8.83553	6.09953	4.21252	9.92665	1134.23317	9.84805	30.49901
9.26094	8.68372	5.95384	36.78214	5.83502	20.22816	8.50519	9.47824	-103.5687	1.00000	61.45421	8.09257	8.46607	4.75390	3.31794	1148.75799	7.87939	53.69219
6.84058	9.76199	9.40123	50.59119	1.46455	40.87363	8.27031	5.85630	14.34085	0.00000	55.57853	8.10801	10.59691	15.57701	6.13585	1132.44772	8.68610	71.75030
6.39218	8.16710	8.72294	61.80923	0.87351	22.75218	9.02208	9.42125	72.68533	1.00000	42.43059	9.04690	7.51076	4.58230	8.61234	1088.81168	6.97740	63.49305
8.33167	9.26948	8.44611	68.91303	2.67391	23.18	8.89587	8.12453	88.58	1.00000	46.49947	6.94125	4.91736	6.48956	4.90196	1164.00662	9.42476	50.12844
7.07854	7.62722	6.40242	33.44923	1.01902	6.03333	7.05251	9.78919	37.55	1.00000	38.07925	8.03575	8.08722	40.27940	5.89471	1159.74887	8.79771	50.02757
8.38363	8.68654	6.74693	44.44813	3.05831	48.07667	9.28131	8.16056	8.64409	1.00000	47.52826	7.48920	7.20517	12.80097	7.22115	1171.21380	9.08980	53.30345
8.40432	9.60193	10.06007	63.83435	2.15428	39.71734	7.28105	8.55354	-74.96933	0.00000	40.55507	6.61584	9.97683	8.62051	9.00013	1073.45481	9.51785	80.46806
7.58520	8.15446	7.26113	76.23020	1.59968	21.34222	6.16162	11.62608	71.30633	1.00000	48.32430	8.71489	9.37961	5.70249	4.94812	1154.65877	10.26460	41.27395
6.57429	9.87721	11.26361	39.57650	0.89612	52.4089	8.66337	7.47713	31.3237	0.00000	47.13153	9.36032	6.25534	19.39902	10.16640	1091.80263	9.95370	71.93097
7.20210	9.16681	11.10266	69.88475	1.11766	53.6052	6.55552	8.72494	10.03988	0.00000	48.12210	10.25316	8.91333	3.81632	9.60951	1168.65405	8.85634	65.79859
5.23819	7.90465	6.72439	42.42232	0.67293	-26.22861	8.22257	10.14353	-52.67056	1.00000	38.99455	8.64257	6.15161	11.95707	8.28881	1055.94618	9.60196	40.99966
8.42237	8.77682	6.95696	37.53892	2.40899	27.85	8.33453	7.16911	112.9	1.00000	41.66028	7.26073	10.23966	37.90980	6.96688	1100.98913	8.73857	72.33174
2.96416	7.41168	7.06327	74.24607	0.51809	36	7.08008	17.29377	139.55722	1.00000	32.14969	7.96877	10.89419	21.54042	5.00621	1133.35389	13.25909	52.90404
6.80957	8.45873	6.89189	62.00068	1.28628	53.7446	7.30229	8.18642	-0.33525	0.00000	54.26804	9.24770	4.67495	17.35907	7.28742	1125.53609	8.70571	53.00290
8.20258	9.17413	10.79125	59.12833	2.25957	26.11527	7.51061	5.52397	86.59509	0.00000	42.91804	7.18366	8.28771	10.29485	9.76075	1139.60103	10.75010	55.23077
3.69406	7.23417	5.16634	31.42818	0.85213	45.73333	8.69402	5.92096	4.91667	1.00000	47.96130	8.78183	9.85431	16.57545	7.00282	1199.41750	5.85107	54.36584
7.81971	8.36514	7.38013	48.85774	1.64022	33.42585	9.01072	7.69050	-6.00137	1.00000	66.40502	7.72936	8.90228	7.86291	5.94708	1099.17720	6.83218	46.57903
7.49384	8.44063	5.89202	42.50082	1.73918	51.78771	8.02897	6.38890	56.36091	1.00000	49.62889	7.85957	9.57904	18.48420	7.24798	1104.59499	6.87682	48.10315
7.26378	5.93882	7.40963	50.94685	1.07434	27.55898	8.57575	10.14306	68.21204	1.00000	36.21243	8.84137	7.29096	4.15997	5.91959	1161.01432	10.28316	64.80753
6.67330	7.59537	9.06096	43.80178	1.20786	14.62072	7.00718	7.08396	74.83554	0.00000	64.12675	8.29124	5.82876	23.97389	7.55846	1052.35699	8.07248	57.99332
4.72172	8.10436	11.84252	61.79676	0.80314	43.78956	9.61779	8.16354	7.60872	0.00000	44.90089	8.51776	7.01022	18.80615	9.16800	1179.25415	8.76860	35.19128
6.87195	8.85649	7.57410	32.25350	1.23971	22.49396	10.40127	10.34098	-105.36369	1.00000	38.44917	10.06404	7.61766	15.02716	6.14919	1177.28148	10.33073	53.33752
6.35098	7.31246	8.52883	52.23357	0.96711	52.66277	8.36491	6.38811	-2.01111	0.00000	48.95636	9.11187	7.76484	24.48953	10.07161	1112.78198	9.77569	52.25641
7.59866	8.73306	8.75897	19.06865	1.00585	53.00974	7.62302	10.04008	-3.05814	1.00000	36.32905	7.30159	6.22295	7.09330	7.75880	1092.03704	9.99960	75.16249
6.40121	6.56064	6.27266	44.47918	1.04206	30.21121	7.39705	8.88190	74.4818	0.00000	64.86235	10.67813	9.04026	9.54740	6.07137	1197.99172	5.06014	56.47548
6.07135	7.96635	9.96172	76.45415	0.79926	34.56861	6.19359	6.38995	105.89333	0.00000	60.71909	7.86417	8.23302	17.51549	6.55635	1197.43504	9.38041	37.58132
6.97266	9.99761	6.54569	52.57849	0.76328	1.6561	6.91939	9.46515	103.6032	1.00000	29.48025	8.83347	7.67670	17.88245	6.91715	1194.96376	9.42185	44.99712
8.27105	9.19178	9.07844	45.08288	2.51468	-8.66667	8.29909	8.13320	-35.71667	0.00000	53.88291	7.31359	10.00525	4.84048	7.41331	1066.57331	8.41649	58.48508
8.46383	7.56749	9.27618	65.41005	2.66607	31.96258	8.18401	5.36054	73.97117	0.00000	65.58158	6.38517	3.35127	0.67683	11.16415	1136.36825	12.04217	61.58315
5.01437	6.91652	6.34882	38.54445	1.24453	40.67705	8.42401	8.21331	-73.89125	1.00000	47.51539	8.45255	8.98807	14.42718	7.23493	1096.55759	7.15451	68.18573
6.82669	7.49192	6.54704	57.57326	1.08546	4.73245	8.61149	10.92670	-74.26419	1.00000	31.35198	10.32300	8.22442	-4.96647	5.86257	1140.39006	9.78776	49.22261
8.34900	8.31175	6.87189	42.62639	2.67010	24.41288	8.17286	7.90739	76.56719	1.00000	44.66578	8.63686	7.14371	31.94887	6.98914	1153.05277	8.99157	61.11004
7.60993	8.36018		51.19619	1.78066	43.1009	8.52450	9.45636	-75.23266	1.00000	59.59664	8.60883	7.28250	12.26084	4.38521	1125.70490	10.13949	37.12524
9.73946	9.12329	8.14225	57.44035	8.23026	-19.32556	7.26268	7.12070	-41.25528	1.00000	47.66441	8.36045	9.76423	4.82901	5.48644	1077.55206	8.23415	53.33469
6.30293	7.72461	7.68917	56.33391	0.82389	20.88098	6.95599	7.94602	75.11937	1.00000	58.72203	7.91367	8.11227	16.69778	5.48483	1180.53335	6.32372	56.80480
7.60577	8.90059	9.53285	70.86773	1.62181	46.7055	8.41364	7.08779	38.2739	0.00000	39.86823	8.86552	7.38349	2.02277	7.87885	1063.32167	8.30786	54.81050
2.08102	8.31402	7.52192	38.03628	0.62099	34.61667	8.70909	11.48712	135.6	0.00000	38.57360	7.33611	10.96096	9.79111	7.20051	1058.47918	3.84803	70.49844
6.38873	10.27591	5.36789	49.27202	0.69966	51.67822	7.78023	5.56867	33.9162	1.00000	65.06385	11.38737	11.08878	24.78078	8.49114	1175.49426	7.04727	47.69828
7.44203	8.26036	9.51877	51.76684	1.13899	34.5624	7.57713	6.66205	38.28402	0.00000	58.34229	9.06587	8.64908	-2.93173	9.83619	1190.90466	9.66360	61.39744
5.68755	7.77838	5.12600	65.23720	0.69436	50.20528	6.81233	5.25131	19.27498	1.00000	34.76226	7.93134	9.60459	15.69889	8.49308	1180.54058	6.41990	66.34666
7.11732	8.60482	6.13436	68.69094	1.35362	46.7055	7.45603	9.20705	38.2739	1.00000	47.29533	7.53754	7.05116	31.29010	7.31512	1192.09732	8.75265	45.26857
5.48095	8.43726	6.11065	50.17568	0.39814	35.89972	8.80013	5.97857	14.51472	1.00000	69.56669	8.00703	11.12751	17.74368	7.80154	1056.49817	7.94433	42.28863
7.42680	11.28752	7.46153	57.53047	1.55061	7.57944	7.52719	6.81751	-8.53778	1.00000	68.57885	8.06452	10.43514	19.05823	6.68198	1114.37004	7.43291	62.35606
6.13154	7.71212	10.16575	50.57114	1.04900	32.17629	9.10213	6.00663	75.06583	0.00000	48.49143	8.78072	7.94995	-3.23435	6.62244	1193.84528	10.39512	46.94078
7.10335	7.80082	6.24962	42.50970	1.00817	55.38752	10.08607	7.45322	36.73307	1.00000	43.17546	8.24162	5.82396	24.05268	7.85827	1189.06148	9.20585	58.62504
7.00420	7.94148	6.53165	43.56993	1.27714	30.29184	8.28263	9.83623	71.67164	1.00000	68.23433	9.65220	7.96794	29.05762	6.95047	1081.06158	9.59806	17.83724
6.20456	6.13725	10.69970	63.16413	1.11377	33.44872	10.10682	8.46342	-86.78777	0.00000	46.54504	8.99472	8.56793	21.37589	9.58626	1079.55976	11.21312	61.68584
6.12415	9.44197	8.25847	26.19693	0.81479	50.75767	6.49516	7.68661	-1.5443	1.00000	50.56522	9.65371	8.99933	12.31931	6.54287	1100.41415	6.52715	54.33223
10.27238	8.34558	7.51191	44.31530	13.65635	50.82882	8.08384	7.67394	-0.32247	1.00000	67.75229	5.94114	7.16269	8.19886	4.73549	1065.05214	7.91339	48.96685
4.34621	8.20546	8.54978	52.15103	0.67677	23.02677	6.91102	8.80470	113.13148	1.00000	56.46224	8.81237	7.90926	13.36697	9.55436	1065.09136	6.30563	54.88334
8.53191	7.83328	6.58177	37.26547	2.69564	5.27247	8.88161	7.00247	-3.59625	1.00000	54.73080	7.56747	6.95059	13.17588	7.65499	1165.89534	8.06267	41.11066
6.35888	7.55897	11.82374	45.48461	0.95124	52.47774	7.26684	6.76462	10.5511	0.00000	48.06056	7.11180	8.07006	11.25768	8.74319	1083.38922	10.26760	58.54576
7.39500	6.63266	5.71111	62.52651	1.50258	53.14657	6.89853	4.23147	140.72287	1.00000	67.56038	6.14848	11.46974	31.86082	8.81856	1197.94897	7.22278	45.95646
7.20160	9.88789	9.89172	37.80043	1.02213	50.20528	8.11760	5.69026	19.27498	0.00000	51.84792	7.62732	6.37272	15.75836	7.80498	1130.37989	9.20522	48.52256
5.87578	6.82166	7.09565	50.67359	0.58584	57.14369	8.59024	7.07963	-2.09814	0.00000	50.53545	8.72166	4.34749	23.33671	13.73506	1128.18912	12.15689	64.91826
6.49171	9.59644	10.93597	58.70933	0.95950	48.98333	7.50085	7.77016	2.61667	0.00000	29.90270	6.87387	9.37223	8.90140	9.28295	1059.75417	10.86472	43.62918
4.37715	7.91162	6.04067	52.77400	0.51679	39.32011	8.36320	11.17973	-76.51552	1.00000	27.52073	6.76883	7.92038	2.25549	8.17084	1055.71850	10.11760	69.63166
6.68899	8.16362	8.18880	34.69126	1.11006	19.04222	7.24003	6.30621	-98.11889	1.00000	22.34242	9.18053	11.24502	5.51580	7.41561	1073.20869	8.05870	64.48313
6.97872	5.94041	10.21687	61.97406	1.01685	14.0823	8.78916	7.65654	98.19151	0.00000	44.81184	8.15063	8.31832	27.30111	6.14808	1187.89580	6.80118	72.69251
9.20458	8.90304	9.91786	69.73797	5.10121	-4.24444	9.68417	4.36992	-42.29444	0.00000	66.22919	8.00301	9.14303	17.28851	8.14715	1190.07856	9.95741	59.39093
6.67708	8.28938	11.02012	67.89468	1.01759	40.2737	6.04111	5.59178	-76.88442	0.00000	76.11227	9.40038	10.26404	9.40608	7.79700	1199.28021	8.52545	51.80820
6.96671	7.26014	5.84786	35.04461	0.88910	20.14298	9.81883	6.58342	-77.43532	1.00000	37.28050	8.55547	10.59586	19.79288	7.21258	1112.45600	8.37166	50.67745
4.69305	7.58790	6.96056	26.76292	0.78916	-23.7975	5.87211	10.24879	-48.59278	1.00000	63.09162	6.94119	6.18289	8.27734	8.72544	1156.88862	11.55613	72.32922
9.83389	8.32778	7.38600	29.66489	9.43025	25.92493	8.31418	7.48162	73.66633	1.00000	12.38649	8.61412	6.76359	17.15548	6.26358	1128.29752	8.18047	59.90877
8.60798	9.52716	7.01921	49.54484	3.39239	43.4125	7.25557	7.10217	23.225	1.00000	36.57560	8.99198	9.17358	10.70716	7.02540	1109.27652	7.91512	57.72666
