TEMP	O3	C2H3NO5	CFCs	CH4	Pb	NOx	SO2	PRES	latitude	CO	warning	PAHs	NH3	PM2.5	PM10	longitude	H2CO
30.42356	7.15136	0.30217	28.21677	10.01703	51.79019	7.40217	8.34734	1109.93184	41.20485	10.09113	1.00000	8.99132	5.84508	9.90745	7.80433	-8.33147	50.02512
5.82618	7.13510	4.79824	75.67459	11.26472	40.60115	7.98340	7.83656	1123.72707	51.65	9.39123	0.00000	6.06381	8.71761	6.41827	11.06446	-0.2	35.67052
26.47285	5.40388	0.18692	33.46280	7.68229	67.38127	6.52996	7.44640	1121.72425	40.67705	5.77339	0.00000	9.86649	10.84838	10.19203	7.16564	-73.89125	41.90669
31.10718	8.05793	0.19219	62.59622	6.08549	62.80819	6.38746	6.05758	1058.50603	28.90054	7.55911		6.18077	9.05106	7.92676	7.48524	-81.26367	49.20465
22.12641	7.97565	0.06886	38.23830	5.52120	62.47450	6.06045	8.31649	1098.90478	40.72816	9.61394	1.00000	6.30632	8.44058	8.94653	5.78630	-74.07764	48.38260
10.59149	6.31629	0.11049	65.03097	10.71567	38.89711	8.98555	6.77706	1058.70605	51.4781	11.25457	1.00000	9.81146	6.07367	11.26386	5.38186	57.3552	50.43439
35.15718	6.81946	0.12823	41.96502	6.58776	57.35766	6.26425	5.62295	1139.43103	33.08014	6.69302	1.00000	5.85101	9.13803	9.84498	5.63414	-83.2321	54.81581
12.74862	5.20834	0.22793	31.21133	8.81827	61.70501	6.37540	6.98399	1141.92079	60.2052	5.85858	1.00000	7.73502	10.42205	11.08474	7.47659	24.6522	45.01492
5.97297	6.07065	3.71662	37.33084	9.54461	61.55705	6.73735	6.19572	1093.77822	-29.2975	8.68664	0.00000	6.47546	7.46406	7.18580	10.80367	-51.50361	35.15599
4.00928	6.40846	0.15748	39.94946	10.21858	35.96988	8.02788	8.07209	1058.99913	24.41288	10.58484	1.00000	8.06585	5.98567	8.87015	5.52744	76.56719	51.66757
18.65809	8.32064	0.16091	34.86503	6.59727	34.02125	6.20453	6.10040	1159.41954	34.25	7.38626	1.00000	5.72699	8.47307	8.48874	5.40359	135.31667	49.42279
22.68361	6.95274	0.27174	33.96795	7.29815	49.97306	7.41582	8.82223	1154.46737	55.38752	7.08115	1.00000	6.48787	8.64897	8.47421		36.73307	51.21182
13.47652	6.35292	0.61356	53.33211	7.35582	68.49154	8.03946	6.04894	1084.50568	45.44694	9.50985	1.00000	6.28728	9.93269	10.22966	8.86017	8.62118	48.67183
5.68825	6.78039	0.13614	61.98388	3.03261	70.63337	5.90154	6.53298	1153.88232	43.11667	8.83881	1.00000	4.05150	7.26562	7.19550	4.35417	1.6	66.05698
15.23247	7.37717	0.38566	67.47573	8.19077	58.19662	6.23370	6.36208	1090.09302	23.15678	8.67241	1.00000	7.75332	5.68424	8.04500	8.31836	-81.24441	55.50295
18.04689	8.45404	0.19496	50.09598	8.21043	47.96269	6.94251	7.39021	1140.52076	33.03699	6.28660	0.00000	10.24994	7.09495	10.65780	6.38528	-117.29198	46.42267
20.09285	8.02552	0.45975	59.53809	9.48253	58.26021	7.25212	6.24347	1173.30275	-7.81667	6.89960	1.00000	10.08189	8.46294	9.57948	8.50944	112.01667	28.70856
3.63390	7.57086	0.30931	33.70334	6.10250	39.40969	7.60311	6.78563	1142.32917	7.6	7.51035	0.00000	5.80266	5.85369	8.72284	7.73317	4.18333	54.83425
12.87764	8.64451	0.22863	41.02032	7.35298	67.72091	8.65422	6.81418	1108.75996	51.65	8.95760	1.00000	7.12739	5.90264	7.44150	6.94904	-0.2	45.44353
7.65528	8.48212	0.20609	51.98776	3.64511	38.05392	6.69122	7.27317	1143.96902	36.06523	10.57622	1.00000	6.11494	8.37146	7.18540	7.34359	-119.01677	65.82218
21.17552	8.83085	0.16205	61.34756	4.20180	41.86383	7.44199	6.69942	1062.88863	37.35813	9.46171	1.00000	5.69386	8.17397	7.96044	5.58281	-6.03731	44.64440
10.07799	4.80213	0.20377	70.96478	6.93232	68.85837	8.15843	9.06934	1144.95897	17.54907	9.78827	0.00000	1.94830	5.11783	7.47032	4.75804	82.85749	60.59583
22.29020	7.87519	0.22906	46.50786	9.33755	36.62451	8.18764	7.39405	1132.57055	41.85059	8.33577	1.00000	8.18535	5.49202	7.39904	6.80062	-87.882	49.04622
-4.48212	8.25327	0.09319	50.93658	7.07120	58.51085	7.42493	5.92859	1068.13050	51.14942	9.01127	1.00000	5.75375	7.83875	8.12578	5.07428	15.00835	43.42905
19.63458	7.10967	0.07909	49.94890	6.75999	54.58423	7.76904	7.53796	1151.65925	41.72063	7.46848	1.00000	6.26483	8.59467	8.71935	5.06031	12.6723	50.89182
2.89957	6.64943	0.04426	37.61115	4.82509	41.22320	5.99674	6.88124	1194.22865	53.59782	8.65011	1.00000	5.52303	8.21324	7.31028	5.25805	34.33825	55.12091
36.64629	5.91391	3.37470	44.97164	4.70492	61.91753	8.30844	5.82375	1051.58216	36.92574	9.01877	0.00000	5.01711	6.37599	10.02205	10.69744	14.72443	53.53669
0.00381	7.03999	0.14995	61.58273	6.74623	72.11018	6.96090	6.73708	1183.27814	32.35126	9.74058	1.00000	8.70359	6.80381	9.86346	6.20966	-95.30106	52.56119
15.90671	8.81424	0.20282	40.55863	4.96004	42.36749	6.81371	6.64255	1075.44527	20.22816	11.47833	1.00000	5.91751	8.88944	7.06777	7.54741	-103.5687	60.55931
23.35365	5.86962	0.43824	24.60240	11.19608	66.74022	7.15898	5.84114	1118.59931	42.55308	8.25839	1.00000	9.58228	6.13886	9.05647	8.20740	-87.93341	48.75344
9.49593	6.57932	4.85512	49.37391	10.66810	70.41912	7.25291	7.54032	1111.61012	47.76232	8.94785	1.00000	10.28959	5.64376	10.66763	11.07336	-122.2054	57.67213
20.51104	6.91195	0.26321	66.68530	9.43473	55.23404	7.41778	10.20688	1068.67208	41.82143	8.49497	1.00000	9.44790	5.78116	9.14187	7.84293	41.77921	46.83953
5.04764	7.45558	1.98412	48.52021	7.02523	40.43706	5.89477	6.66374	1151.14490	57.14369	11.71826	0.00000	5.96866	7.23317	11.60605	10.15950	-2.09814	74.39734
33.88694	7.26982	0.15306	46.32589	9.24863	55.08819	7.41537	9.73545	1092.62829	-24.19436	9.84430	1.00000	8.75009	6.69967	9.26295	5.36426	29.00974	66.22986
-6.97909	7.53797	4.35597	64.13815	11.88729	64.54204	7.66867	8.66543	1154.16927	50.18545	7.89325	0.00000	8.49748	5.98937	6.93966	10.96181	27.06365	53.45893
21.31953	8.03527	0.32116	33.20293	5.78929	58.43444	6.71870	6.75270	1110.41759	44.22639	8.90564	1.00000	6.25992	9.38524	9.15717	8.04737	22.53083	45.40315
11.23047	6.43508	0.16867	39.66450	6.72803	55.43291	5.77989	6.03271	1056.18315	51.82721	8.88032	0.00000	10.86661	7.44568	11.72378	6.38393	107.60627	49.83790
28.14147	8.29513	0.31181	44.39818	8.22516	51.85506	6.99995	6.95149	1180.01764	12.1277	7.71054	0.00000	9.60832	8.15610	9.98610	7.80375	78.15794	53.86669
19.47069	7.75522	0.19705	33.90981	5.10879	56.08631	7.57421	7.39375	1126.81920	40.67705	10.39194	1.00000	6.26890	9.09164	10.19905	6.41048	-73.89125	50.45750
23.87779	5.26230	0.60808	43.94558	10.07715	69.21076	8.25140	6.69984	1060.40189	28.71271	7.60124	0.00000	8.49298	5.79090	9.09431	8.75750	77.656	42.62359
-3.30145	6.17613	0.10826	39.03059		58.92095	5.98483	4.56544	1116.40094	51.82721	11.06320	1.00000	5.76417	7.00444	8.69071	3.30384	107.60627	41.70525
17.09416	7.77034	0.44014	64.37034	8.60798	44.95347	7.16327	7.41771	1059.97981	54.52156	10.13685	0.00000	7.63340	10.23780	7.74135	8.29569	9.5586	45.61537
18.62835	8.02894	0.71032	62.71858	8.30658	51.21075	8.99579	6.06210	1138.06516	6.95194	8.23992	1.00000	8.22269	7.36574	8.78307	8.94552	121.96361	59.49844
11.70019	7.70197	0.94063	37.35730	7.78572	50.85077	6.06806	6.37903	1112.04631	26.18924	5.55099	0.00000	7.87706	7.78055	7.19511	9.32788	-98.15529	75.52909
10.53340	7.66646	0.11295	60.24301	3.69927	35.00896	6.72758	7.28736	1110.18954	36	7.36101	0.00000	5.52838	5.31341	8.26748	6.04642	139.55722	50.26032
10.60472	8.49018	0.23623	53.73190	7.05818	50.20061	6.55255	8.66372	1113.78575	58.1908	7.99629	1.00000	6.02145	9.30046	8.94540	7.43661	40.17171	58.15943
19.59926	7.49866	1.82773	35.44590	8.22674	66.39741	6.39678	7.67418	1059.03514	53.43333	5.89981	1.00000	8.57733	7.28745	7.37640	10.07656	-7.95	43.45213
2.35927	6.74957	0.15010	50.38879	7.46668	53.68776	6.43627	7.07062	1124.49009	12.74482	12.61396	0.00000	8.40250		10.82507	5.29634	4.52514	43.79246
21.86815	8.20662	0.17727	67.47196	4.56920	66.15553	8.63420	6.78638	1166.86920	14.67751	7.61954	1.00000	6.10679	7.99531	7.05628	5.91599	-60.94228	66.87486
9.38779	4.53835	0.19759	27.75173	7.16116	20.88723	7.03001	6.24803	1055.72133	24.81757	7.29346	1.00000	5.73986	8.14131	8.06677	5.66801	84.63445	46.13048
6.21889	6.24844	0.15209	51.85570	4.69282	67.84269	5.28837	8.56295	1103.34162	60.97944	7.05662	1.00000	4.37340	6.75656	5.62348	3.15453	76.92421	58.76748
9.43159	7.18462	0.58188	80.96078	10.08082	74.72741	6.99425	7.63237	1113.07502	34.08565	6.87622	1.00000	10.42294	7.04873	9.53823	8.90308	74.80555	48.44168
15.96347	7.98829	4.80431	74.09484	6.92835	46.87057	4.86981	7.00750	1097.17617	51.19139	8.93545	1.00000	6.67748	4.40978	6.88096	11.05866	6.51352	48.78765
21.22395	6.76267	0.16286	67.60447	6.40297	43.69893	7.96791	7.53618	1174.25654	22.83957	8.61219	1.00000	5.94375	9.39188	10.71378	6.70321	91.84128	45.94424
9.30759	7.93882	0.31089	60.35618	6.87965	51.94021	9.08946	6.93558	1062.03028	46.1351	10.94478	1.00000	8.39743	3.95755	9.79007	7.86721	-60.1831	50.74849
19.86200	7.69488	1.47916	57.85816	7.30391	57.47884	6.84180	5.98671	1104.08207	25.87498	8.63172	1.00000	7.16894	5.88935	7.79505	9.81263	86.59611	48.79337
4.70950	7.03331	0.56952	50.75413	7.62115	20.32866	8.43529	6.17930	1066.61399	48.8449	9.03699	0.00000	7.76548	8.77975	8.09111	8.85200	17.22635	47.32583
17.09747	7.90560	0.23485		7.61500	65.37649	6.33157	7.24925	1092.55567	5.90702	6.86343	1.00000	9.43192	7.37606	8.70503	7.36279	116.10146	40.54652
8.33187	6.92063	0.12153	13.35094	6.96363		7.74376	9.29749	1153.65995	0.46005	8.80306	1.00000	6.45817	8.64543	8.84456	6.05389	34.11169	39.27400
23.62373	5.76602	0.28956	51.79097	6.32342	57.92457	7.71565	8.38702	1143.28249	50.71229	6.40814	1.00000	6.28824	9.11418	7.41837	7.98900	4.52529	44.76022
6.14835	7.94606	0.11301	48.88360	4.21039	71.37010	6.15689	8.10575	1125.81225	34.21639	8.41354	1.00000	4.09691	7.78337	5.72414	5.95624	-119.0376	57.49644
8.55770	8.56095	0.23095	46.10303	11.61391	67.73342	8.27685	7.07202	1197.54742	55.85	10.01484	1.00000		5.51416	10.07229	7.71900	37.56667	47.49214
13.29293	7.47014	0.05980	36.38362	6.49775	66.88917	8.84257	6.93241	1132.50844	10.13361	9.46603	0.00000	8.09027	6.96690	9.14945	5.78499	124.84472	27.25294
21.10716	4.33592	2.64105	39.05587	8.42278	44.77261	6.02637	6.08441	1052.96022	5.27247	9.54652	0.00000	5.88408	9.75820	6.12951	10.43992	-3.59625	55.93860
1.24049	7.21439	0.55260	53.05841	9.73393	55.58756	7.07829	8.40620	1084.46138	6.95194	8.23491	0.00000	8.55780	7.47436	9.65383	8.57206	121.96361	59.44756
7.51753	8.73250	0.41679	55.65770	5.21675	72.01158	5.96871	6.71697	1103.09301	24.96334	8.91612	0.00000	7.48678	7.32077	10.29081	8.55382	10.18003	35.16243
30.70825	8.83425	0.58382	41.26546	10.19529	44.38301	5.76425	6.05985	1068.08998	9.57046	7.97129	1.00000	8.96747	6.02666	8.50390	8.73136	76.32756	65.85819
8.00560	7.42327	0.24008	53.72374	6.36825	52.24756	7.14318	6.35244	1050.86915	3.11988	10.05042	1.00000	7.75312	9.11212	10.18836	7.47957	35.59642	50.27511
4.79350	6.03763	0.48545	50.57569	6.06327	58.91963	7.29353	8.26155	1125.72295	55.82737	7.90030	0.00000	7.98093	10.87133	7.51440	8.60955	-4.0573	36.17148
19.99776	7.75958	0.18827	45.28497	5.50226	45.62893	7.05956	6.35517	1079.89680	48.90472	9.28073	0.00000	4.28315	5.52253	8.72820	6.83217	2.2469	33.15517
17.98650	6.67879	0.19668	54.39699	6.10765	58.97341	8.46611	7.02216	1155.28285	14.37395	9.46682	1.00000	6.75073	8.22092	6.72792	6.40416	100.48528	54.59618
27.65500	6.21819	2.63452	52.19676	10.19983	44.60364	6.34597	4.36934	1188.44186	34.25	8.94946	0.00000	5.65058	9.48996	7.15863	10.43536	135.31667	29.84291
18.66265	8.31056	0.85626	63.96258	8.19756	68.08459	6.98905	6.33821	1188.21326	53.5942	8.76238	1.00000	8.80459	5.14281	8.91468	9.28966	25.8191	58.54710
13.51437	8.44375	0.18129	55.56054	9.32970	63.17685	7.96740	5.41518	1135.33149	38.70734	5.97872	1.00000	9.72435	8.28273	8.32319	7.22598	-77.02303	72.83431
15.36884	6.72912	0.22957	44.75960	7.34254	63.48506	6.40845	7.51279	1107.71239	40.72816	9.01254	0.00000	8.70388	7.73531	8.25324	7.39862	-74.07764	64.09258
21.73823	7.47583	0.50129	63.39244	9.19778	41.04347	8.75037	5.96342	1193.79304	41.72059	8.64599	1.00000	8.52718	5.77726	8.71496	8.56228	-87.70172	50.17133
26.17865	7.25168	0.12311	60.51459	7.62109	69.17390	8.78895	6.57955	1073.42012	6.95194	7.15552	1.00000	7.51924	4.31799	5.56870	6.76065	121.96361	35.57518
18.26264	7.65579	0.12012	65.82390	6.90346	50.53330	7.61232	7.19528	1190.53599	37.73604	9.23090	0.00000	5.84317	5.47244	6.97814	3.17570	-120.93549	34.80742
22.40084	7.49595	2.93570	38.97824	8.26394	49.68821	7.98556	6.72762	1089.56660	11.00599	10.08242	0.00000	5.55486	9.95045	6.24806	10.56340	77.5609	46.00797
26.77045	7.53845	0.14823	55.31168	5.19049	51.82751	7.23207	8.19192	1069.16360	38.54491	8.99402	1.00000	5.92977	7.55748	6.04667	5.51340	-121.74052	58.16926
8.00343	5.94748	0.79412	42.96751	10.11681	50.11265	6.89821	6.84727	1060.56942	10.20898	10.04513	0.00000	7.81805	7.89624	8.20672	9.18694	123.758	46.52696
23.12801	5.93498	0.27038	19.98050	11.46708	31.88325	7.42129	7.28084	1142.80018	43.2907	7.79006	0.00000	9.42615	7.62303	8.73824	7.85857	5.4384	67.95216
14.22444	4.73173	0.14760	45.08592	4.24492	33.19299	7.85730	6.36786	1175.79308	42.24113	6.94827	1.00000	5.63391	8.22463	7.09172	5.62611	-88.3162	38.01585
24.21690	7.55212	0.18903	49.99514	5.97901	72.13318	9.11863	7.58757	1134.66294	48.46458	10.24203	1.00000	5.05295	8.65517	7.25259	6.45327	9.22796	31.43327
23.49611	7.79914	0.36124	36.34121	7.45596	49.71945	7.24824	8.04418	1133.82600	42.30865	5.77409	0.00000	10.41891	7.87123	9.79903	8.03448	-83.48216	43.02725
9.17139	5.88528	1.31588	60.09386	6.98773	48.97280	8.10114	8.13342	1078.61921	45.75279	8.08978	1.00000	7.56603	7.97588	8.57880	9.69948	130.57211	73.03391
14.33862		0.12549	45.43826	5.18061	62.46673	4.57062	7.15443	1058.31526	37.95143	7.35294	1.00000	5.24883	7.16236	7.88063	4.51755	-91.77127	32.73386
14.35853	9.09048	0.08145	32.12704	6.10328	75.47189	7.26862	6.73840	1182.52393	36.46917	8.12655	1.00000	6.55949	7.46871	6.47754	5.80085	10.78222	59.44002
9.69327	7.38298	0.06623	50.83231	5.12838	76.51192	6.12336	7.14461	1130.58865	59.37722	7.92823	0.00000	6.58032	5.65725	9.22446	6.07295	28.19028	53.52701
19.49203	7.64262	0.21586	51.37866	5.83190	59.73844	6.31330	7.55028	1119.26696	36.27462	7.71564	0.00000	10.24246	11.02251	9.09286	6.88318	4.85668	34.05290
26.78451	7.23993	0.16707	54.23159	6.03354	51.26395	8.20435	8.08850	1113.63689	28.71271	7.73960	1.00000	7.51789	8.87234	8.85111	6.32310	77.656	54.55200
24.20742	7.04465	0.15736	29.73455	4.31501	67.20176	6.70116	8.61162	1107.15562	43.61058	11.32588	1.00000	3.77262	7.31524	4.68842	5.72032	1.33467	47.68229
10.14637	8.10134	0.31754	60.52706	5.57446	51.35714	7.21621	5.87703	1112.09432	55.8736	6.43478	1.00000	6.04928	8.61670	6.94691	7.90111	85.4265	36.98946
8.72632	6.77603	0.54135	15.79626	5.49666	54.03252	7.80324	8.19346	1115.81558	15.45144	8.74930	1.00000	5.68341	5.42308	6.03559	8.51175	78.14797	44.96727
15.04530	7.52931	0.16845	34.26191	6.28209	33.01957	6.05037	7.03536	1148.61765	23.9028	8.52739	0.00000	6.25677	6.04070	8.88841	7.03863	89.11943	51.27110
15.61344	5.81301	0.11147	36.62709	5.69904	58.79939	7.40563	7.18960	1177.50779	-21.44345	7.70981	1.00000	6.70560	7.05711	9.32929	3.74048	-65.71875	60.43920
26.84404	6.89309	0.15987	44.89164	6.50264	34.03303	8.25927	5.34194	1191.93473	12.74482	10.39049	0.00000	6.77362	7.59884	10.78772	6.75179	4.52514	60.13108
16.47177	6.85477	0.23320	64.47670	5.39248	53.81991	7.19260	8.75289	1112.54422	56.9083	7.87012	1.00000	6.83685	9.13528	8.74725	7.74097	60.8019	54.67295
26.50459	8.93153	0.09559	45.30837	4.79406	43.88412	7.71476		1178.74271	2.2139	5.92183	0.00000	6.04181	4.90420	5.10100	1.44666	102.3278	59.83138
20.99268	6.29565	0.63395	66.34738	8.59160	68.12537	5.93028	8.08995	1133.06627	37.35813	9.46435	0.00000	7.67007	7.48645	7.31567	8.88673	-6.03731	48.66242
21.02092	4.86530	0.12004	27.18586	8.30482	68.07687	8.08637	7.85139	1054.80841	15.46063	8.23181	1.00000	7.67240	6.63996	7.16734	5.44532	99.89166	51.41475
19.61444	6.69566	0.27619	72.23024	10.91697	50.42024	7.85933	7.12540	1073.34400	42.35843	12.77017	1.00000	8.53092	3.80806	10.39006	7.74069	-71.05977	52.46394
15.66004	7.17061	0.36285	35.44437	7.60574	37.05628	7.10461	5.15650	1150.88859	23.15678	8.85237	0.00000	7.56101	9.98744	7.23003	7.99708	-81.24441	60.99923
17.54866	7.38346	0.12771	52.61054	2.56439	54.50227	7.16106	6.17792	1090.73626	35.25064	9.41363	1.00000	4.10205	7.64884	7.42924	3.76887	-91.73625	55.83383
10.14920	8.16373	0.11013	48.33425	8.21990	64.83390	6.73097	6.35976	1170.07922	51.03427	8.14409	0.00000	7.01733	6.00693	8.02566	3.92184	5.37429	47.96518
16.73334	8.10130	0.10974	25.97118	6.02731	42.44261	6.91282	7.15888	1084.96288	27.09978	6.19363	1.00000	5.76783	7.48320	6.22071	4.39892	-82.45426	46.12986
19.85842	8.03732	0.15894	64.59422	6.78162	45.48600	6.07258	7.17668	1110.61385	40.67705	8.92141	0.00000	7.68333	7.61426	8.51076	4.93739	-73.89125	40.88756
2.39027	5.46519	0.21742	56.89486	9.70888	61.22750	6.17175	5.47544	1082.83590	40.11583	10.89809	1.00000	8.98106	3.24771		7.84090	67.84222	30.09616
7.46604	7.85226	0.46576	51.14466	6.71354	61.30647	5.85408	5.69785	1095.32010	-8.05389	5.56479	0.00000	9.62465	7.91127	9.29473	8.55314	-34.88111	50.53740
36.93244	6.91655	0.20760	24.46862	9.86754	69.70028	6.34434	8.29425	1095.47476	45.49428	13.67347	0.00000	7.82411	7.73323	7.83878	7.06035	-122.86705	65.25774
29.00397	6.70563	0.19572	43.50171	5.70580	46.44408	6.12112	7.57571	1168.92783	13.51825	9.21179	1.00000	7.02363	8.32517	8.02729	6.03149	99.95469	31.02014
10.62196	7.24753	0.38069	60.12154	10.25163	53.43724	5.56758	7.09691	1125.17282	9.57046	8.58923	1.00000	7.78965	5.93906	7.63166	8.14677	76.32756	39.92259
19.28940	7.40394	1.26717	50.65906	9.35223	71.10065	7.48499	9.57755	1098.95183	35.61452	7.22184	0.00000	7.04970	10.68330	7.34489	9.64741	-88.81395	79.46132
25.40605	7.87519	0.17636	40.17187	9.02620	57.90987	7.48718	7.44754	1082.62335	-21.41222	6.81021	0.00000	9.75392	8.90560	10.28828	7.36220	-42.19667	66.86454
29.74617	8.90281	0.14959	51.21025	8.65224	56.79176	6.71720	7.94045	1092.08500	34.86472	9.98667	1.00000	8.62624	4.97952	9.28292	6.68460	117.55417	51.88180
10.66288	9.21410	0.18144	31.46265	9.75270	56.07750	4.56583	6.17598	1123.80206	-8.43333	8.93400	1.00000	9.47382	5.76595	9.36044	6.32242	114.33333	46.46551
5.65081	7.32060	0.12744	51.79748	6.07192	55.34040	8.44752	6.72007	1067.54078	47.05	8.37887	0.00000	9.56991	9.62220	8.85203	6.96731	15.46667	30.92338
26.23213	8.42196	0.50440	54.14345	8.61783	78.92251	7.35365	6.77048	1175.26642	33.37526	6.82202	0.00000	8.72124	8.22135	8.91454	8.53677	74.3092	28.90406
-4.71292	6.30754	0.41344	65.83989	4.98333	66.43959	7.34039	8.61259	1066.25779	-37.88333	7.57501	0.00000	5.61972	6.33277	8.74227	8.04458	145.06667	50.31012
12.95042	9.06382	0.94476	53.48975	10.68571	53.95840	6.47008	6.88481	1132.15740	-6.8	5.85707	0.00000	7.35588	6.98185	8.44616	9.35199	39.25	26.75956
22.18271	6.05261	0.33336	40.77165	7.37536	50.23057	6.24063	5.86523	1062.78377	51.78967	7.46520	1.00000	7.12895	6.30207	6.48593	8.00136	1.15597	23.51854
27.35232	7.67935	0.15436	45.59359	5.10211	59.96761	7.75507	8.28352	1087.61922	48.86667	8.76911	1.00000	5.58686	8.62826	9.94730	6.04406	2.08333	42.71255
26.80703	8.80131	0.16907	26.68213	6.95373	54.38351	6.78789	6.93922	1063.77086	50.82882	8.80157	0.00000	8.62240	7.16809	9.33937	4.87909	-0.32247	55.77623
8.64460	5.55219	0.12889	67.17605	6.31212	40.75484	7.61902	7.68303	1175.96624	36.20389	8.43833	1.00000	9.01621	6.35561	8.88479	5.32101	127.08472	37.13459
3.82048	6.81565	0.14898	33.21677	7.19568	41.86228	6.35523	6.54521	1174.56231	12.37169	3.13552	0.00000	6.49751	7.68655	9.76569	2.65074	123.62494	31.84345
9.58177	6.11672	0.33724	42.18333	7.65909	50.33558	8.12911	7.18289	1124.08964	8.79577	8.10234	1.00000	9.76599	6.30258	9.67077	8.23468	-75.69947	54.64656
7.93124	7.41285	0.14887	43.58906	7.33916	46.55100	6.33100	8.48092	1072.23505	11.8659	9.14744	1.00000	8.97420	6.81187	9.73455	6.71355	34.3869	53.38093
35.14610	7.45205	0.17685	57.04085	8.60883	52.52136	7.18439	5.55809	1176.58099	48.77644	9.75467	0.00000	9.26990	8.98960	10.37277	6.74445	2.29026	57.96747
4.13139	7.30426	0.10311	46.17111	6.26285	48.42229	6.27131	6.37511	1159.18617	41.8542	9.92783	1.00000	4.96073	8.95782	9.69152	6.05268	-87.66561	53.83598
6.51903	6.48037	0.17476	31.71393	10.03820	48.33496	6.85460	6.97972	1137.87220	38.37255	8.50472	0.00000	10.26866	6.45375	10.41484	6.79336	34.02537	42.98764
25.41240	7.42077	0.12060	46.07588	5.63119	67.47018	6.82101	8.38200	1084.88064	34.25	8.48787	1.00000	7.91510	6.30975	8.05317	4.04962	135.31667	37.04182
13.33543	8.13678	1.47052	46.62801	7.01476	50.74360	6.39538	8.22272	1157.99376	53.51684	2.46812	0.00000	8.49999	9.64618	9.01046	9.83608	-113.3187	60.66353
22.52056	9.27454	0.39543	68.96998	8.61450	82.18423	7.58460	8.25073	1199.87363	5.30383	7.60070	1.00000	7.70410	9.80840	7.62249	8.21198	-1.98956	29.48486
5.73197	6.03421	0.24819	50.06787	6.19155	58.38942	8.04506	8.43631	1088.05025	47.05	9.22106	1.00000	5.26673	9.70731	7.71596	7.42158	15.46667	57.17743
24.80764	7.91436	0.25078	61.92659	6.71383	45.63229	7.10551	8.75748	1105.73506	-17.74431	6.32995	0.00000	9.53611	10.15652	9.99670	7.17521	-48.62789	57.24911
27.15395	6.90835	0.29368	90.84514	7.99744	62.48534	6.51640	7.87007	1055.21706	55.54028	6.67768	1.00000	9.47862	8.03733	9.34558	7.80008	89.20083	45.06264
8.72325	5.55265	0.40017	42.93899	7.59488	62.34628	6.38479	7.82576	1064.58028	55.38752	9.27995	0.00000		10.14098	7.41607		36.73307	33.16664
23.34770	9.89050	0.18972	39.91579	6.52225	63.35040	6.79592	8.40591	1095.74591	48.77644	7.70831	1.00000	6.88180	9.30515	9.15836	6.84837	2.29026	49.83264
32.69560	8.24426	0.19232	66.93139	5.73070	59.86400	7.34174	8.52944	1150.82137	29.53885	9.55454	0.00000	7.73332	9.29574	10.32339	6.62384	-95.44744	35.31532
30.52411	6.81868	0.14021	16.79728	6.78852	74.98435	6.05599	7.14212	1179.85821	44.80477	7.67028	0.00000	6.58052	5.86488	9.77425	5.68764	-0.59543	36.40142
36.76879	7.87433	1.86057	35.65993	8.40337	60.82913	7.50258	5.78689	1068.41354	41.27194	7.79986	1.00000	9.09841	4.73074	8.38674	10.09647	123.17306	64.25446
15.62114	6.00273	8.82961	53.72169	8.08822	55.87246	7.24407	5.60801	1194.03046	45.9836	8.31416	1.00000	8.94796	4.10999	9.11267	11.69371	12.70038	64.50494
35.32478	6.00628	0.48586	33.92227	8.87651	62.39751	8.38484	6.62898	1072.40563	46.7055	10.03364	1.00000	7.11422	10.08016	10.11212	8.58013	38.2739	65.49926
-6.88162	6.37941	0.15252	29.07561	7.05728	56.69433	4.99751	9.72171	1199.51478	11.8659	8.92042	1.00000	5.95847	8.88905	9.33564	6.69786	34.3869	44.84626
