CFCs	SO2	O3	PAHs	C2H3NO5	latitude	H2CO	Pb	CH4	NOx	PRES	PM10	TEMP	PM2.5	warning	NH3	longitude	CO
65.63617	7.33142	8.81396	6.91296	0.48062	36.02506	48.06889	27.99268	8.71815	6.90420	1147.36746	9.32370	25.43844	9.36702	1.00000	6.06161	-86.77917	8.37856
44.36911	7.25124	9.82729	7.62670	0.12727	42.55308	53.55694	72.38850	7.36200	6.02782	1115.68184	7.27354	26.33067	6.65680	1.00000	9.59646	-87.93341	8.80097
38.76383	7.72803	7.69131	9.74233	0.08430	20.88098	59.21579	45.89098	7.75537	7.84485	1124.83194	5.63870	10.76937	8.25501	0.00000	9.18973	75.11937	6.12871
51.61846	6.99844	8.26442	10.30385	0.23676	54.8421	32.35529	48.00308	7.33430	7.78567	1179.28517	8.33957	33.79074	8.46212	1.00000	9.25667	46.5813	8.65509
61.84319	6.14320	8.57909	11.29069	0.07074	42.24113		61.26431	7.43053	9.79347	1061.30473	4.03844	-3.56436	8.92658	1.00000	11.56916	-88.3162	11.04184
42.92898	7.28338	8.70157	7.71203	0.21656	43.1009	43.80747	42.41417	6.21780	7.32636	1153.21488	8.13846	6.10467	6.82240	1.00000	4.91256	-75.23266	8.86174
47.08918	4.65085	7.73139	6.37885	2.43209	13.70167	66.37322	83.80605	8.25683	6.96332	1063.37424	11.04937	8.56886	9.05763	0.00000	6.91484	-89.10944	7.87083
50.11735	6.68388	8.40047	9.82406	0.06442	47.92526	52.56393	71.08728	8.79930	9.39496	1085.44348	5.77549	31.09721	6.16772	1.00000	9.69832	-97.03285	9.26488
64.68221	4.85770	8.39045	7.09169	7.32501	32.5007	29.85559	52.57255	7.60711	6.91100	1113.29655	12.16046	24.34780	8.74626	1.00000	3.80582	-94.74049	13.29220
53.18976	10.83883	6.60003	10.67475	0.09907	-2.68333	34.37845	44.46611	6.96576	6.40009	1109.32422	6.02145	0.93705	7.10335	0.00000	7.90921	33	6.42562
25.06668	6.17853	8.71292	4.77802	0.28152	48.90982	27.43987	69.15114	8.01612	8.85381	1083.78539	8.81801	1.61243	6.87307	1.00000	4.73048	2.45012	8.78305
41.15361	7.37248	8.06346	5.89845	0.31985	39.57582	44.00912	70.38958	7.71846	7.50037	1139.22525	8.78189	5.58716	7.68041	1.00000	3.66309	-105.11221	7.32812
40.01205	8.03844	7.85408	9.45877	0.15874	42.58342	55.89097	69.17667	9.09901	7.06126	1097.69411	7.83707	10.04237	7.05765	1.00000	8.69779	-71.8023	9.01585
49.77421	6.95077	7.92758	10.19810	0.07270	44.27804	63.61192	55.29749	9.52245	8.06154	1179.37490	6.37367	8.21657	8.72646	1.00000	9.17948	-88.27205	10.53878
61.17043	5.17628	8.72500	2.62114	1.14463	-7.51611	55.50224	72.59001	10.40530	9.21463	1140.74281	10.25309	12.22347	7.28067	1.00000	5.76180	109.05389	8.66800
31.61180	6.35705	7.66448	8.73285	0.04971	14.93333	64.71495	71.86772	6.55393	6.66108	1167.56403	6.05007	17.73496	8.02648	1.00000	9.86915	-91.11667	8.50478
38.98919	5.97980	6.01381	6.52689	0.76364	45.16024	34.09577	71.91525	7.61431	6.40631	1072.85654	9.86486	20.52328	8.36014	0.00000	7.05748	-93.08883	10.36559
30.20130	6.16213	7.76021	5.85283	0.27098	50.75	38.67986	64.47784	9.94307	8.38080	1076.57823	8.59385	16.53426	8.11820	1.00000	4.02378	2.25	9.80292
56.43679	7.67699	6.19664	6.55029	0.08477	39.96097	45.96031	64.92117	6.24309	8.06988	1140.18522	6.13189	4.35719	8.77908	0.00000	11.50728	-75.60804	8.90997
71.50883	7.77452	8.13171	9.35985	0.06609	54.39304	49.07876	42.56735	7.82267	7.24466	1145.18794	6.50242	2.98074	8.80883	1.00000	9.68606	53.26023	9.05003
68.32919	6.89808	8.09651	6.72141	0.25378	-26.93366	37.94254	58.49950	8.34973	6.39942	1115.46297	8.40646	2.39868	7.56720	1.00000	4.81296	29.24152	8.97691
49.23022	5.47187	7.80202	6.06346	9.20788	29.21399	53.92292	65.87595	6.62772	4.12227	1052.90784	12.39444	24.40766	8.44458	1.00000	6.87029	78.95693	10.43224
46.19003	8.36243	9.46216	9.28913	0.04872	48.15659	39.29733	41.28433	9.90543	5.66573	1188.12457	5.62339	34.23583	8.34501	0.00000	11.67813	28.28489	6.06853
58.32789	8.30525	8.01719	7.50741	0.14523	50.82709	61.59670	74.90313	9.91067	5.16648	1140.45812	7.94526	11.54918	8.15960	0.00000	7.39281	6.9747	4.15801
41.69273	5.26687	7.31100	5.94156	0.44892	61.78491	41.60117	46.65208	7.38575	8.84773	1103.31212	9.32514	8.94530	6.95908	1.00000	3.42572	34.34691	11.24905
69.37957	5.30403	9.04676	4.61063	0.33343	41.84364	48.34106	61.50086	7.89845	8.99556	1098.58662	8.94913	27.09261	8.73853	1.00000	4.05688	-87.71255	10.03989
47.22301	10.38573	10.02396	10.44463	0.14340	52.57583	36.96426	53.32649	8.29546	6.45318	1096.60727	7.33615	27.71588	8.58808	0.00000	8.84637	6.61944	8.56070
34.23256	6.84387	9.69199	9.03998	0.08032	35.89972	59.14761		6.28629	8.01214	1111.43324	6.00042	9.61411	7.37573	1.00000	9.93881	14.51472	8.28300
30.79252	6.91399	9.64280		0.07757	54.39304	46.29535	60.06627	8.85981	7.81797	1162.17551	5.78110	7.14898	7.84897	0.00000	10.94177	53.26023	6.63033
35.92028	7.95115	8.43210	6.01221	0.12318	32.9156	56.43553	60.52985	7.90709	8.56836	1079.61199	6.58282	16.18915	9.01875	0.00000	10.22427	-117.14392	8.81975
34.23629	9.72300	8.80244	9.29087	0.17452	44.27804	41.81166	52.37158	7.65941	5.09179	1108.56761	7.83190	28.34121	7.75125	0.00000	9.98345	-88.27205	4.97258
34.59022	6.91200	7.31588	8.26055	0.82294	13.70167	54.05550	70.24236	5.67691	5.65188	1130.45509	9.92600	12.26723	7.41814	1.00000	7.80795	-89.10944	10.12636
64.18953	6.82462	7.15289	8.64836	0.09400	36.19278	64.79781	49.28379	9.26766	6.16206	1059.21749	6.68357	24.44185	6.78926	1.00000	9.76139	117.65694	8.13189
55.72455	9.37358	6.76328	8.99425	0.11306	48.98333	42.97299	27.82231	9.13310	8.64961	1166.97053	6.71042	14.56768	7.19085	0.00000	7.41771	2.61667	7.97688
37.95254	6.72363	9.88136	7.21650	0.08795	38.54491	74.83572	79.80453	7.17380	7.70845	1175.33318	6.89383	10.37600	10.16381	0.00000	10.97149	-121.74052	7.04671
54.55078	7.97446	8.66224	8.24586	0.11308	57.30185	53.30547	49.07171	6.22109	3.18514	1098.38702	7.33451	26.92742	8.85009	0.00000	6.43871	39.85331	5.99221
21.49436	3.47758	7.58604	5.29144	1.20408	26.18924	48.45414	33.65043	6.17346	7.85214	1171.74419	10.31356	19.24602	7.21314	1.00000	8.25542	-98.15529	13.42901
64.15593	6.98532	8.04633	9.51189	0.41479	42.55308	41.31028	57.64645	7.99719	6.46621	1156.34800	9.14971	19.54453	6.80982	1.00000	7.48989	-87.93341	
60.75109	7.97077	8.59987	8.26022	0.22401	26.32293		60.19728	11.62013	5.75262	1162.97318	8.15933	34.13450	8.38574	1.00000	8.45646	91.00632	8.47741
52.18026	6.81257	8.37917	6.52277	0.59087	45.79377	51.94619	53.89549	8.73603	7.47604	1107.34575	9.57319	18.64707	7.48358	0.00000	7.11587	8.88104	5.81844
56.16182	8.20130	8.07950	8.74504	0.11298	15.48131	48.49999	28.78862	8.98212	6.85653	1199.20929	7.82460	15.64550	7.74078	0.00000	10.71577	-86.57415	7.74473
59.01377	9.54692	7.38380	9.42472	0.14980	4.2475	37.84993	29.45467	9.10969	6.12653	1078.02928	7.73494	7.69634	6.43781	0.00000	9.00227	9.00472	6.02198
55.67668	8.33622	7.34952	9.54605	0.08838	42.8334	59.22728	72.46625	8.30065	7.54428	1050.95462	4.86303	8.36589	7.45932	0.00000	9.80446	-80.38297	6.56958
51.96094	5.59792	8.80195	4.16981	0.15539	51.26	28.22159	54.50730	8.76372	8.79958	1063.11994	7.34929	26.60535	8.67791	1.00000	6.50139	-2.1875	9.47945
29.96139	5.81553	9.60173	3.91804	0.37910	-21.98333	52.71475	70.25106	7.95401	8.13196	1093.56539	8.92346	13.07901	8.77814	1.00000	7.55950	16.91667	8.01873
59.60476	8.05547	7.37872	6.99114	0.44808	-1.9487	44.89232	52.28751	9.12072	5.44594	1191.92388	9.21212	23.68861	7.94827	1.00000	5.73458	30.4347	7.01417
32.45006	7.45103	8.22704	10.87822	0.20639	3.51667	53.40396	44.05286	7.78761	6.87102	1067.48849	8.15179	18.01445	7.73728	1.00000	9.60711	11.5	9.92363
22.75282	7.38716	8.26920	7.37878	0.07755	14.67751	50.90306	42.78739	7.88923	9.77951	1131.47954	5.80039	3.02055	9.60711	0.00000	8.78573	-60.94228	7.92547
47.28132	7.47117	8.06209	6.60192	0.35677	41.92361	39.92208	54.75066	6.86826	6.61311	1092.59459	8.95452	15.79575	7.59541	1.00000	6.72579	20.91361	8.24062
45.43764	6.63016	9.70576	7.31275	0.35905	18.00747	50.08424	36.11144	8.20543	6.09268	1156.66615	9.00806	29.82189	7.32082	0.00000	6.56933	-76.78319	5.87588
45.66273	7.86474	7.61312	6.23317	0.07792	-26.93366	62.06825	55.49873	6.21620	6.37872	1055.99489	6.79971	12.42884	5.87852	0.00000	9.17477	29.24152	7.38262
49.53126	3.83164	8.89795	2.42756	0.82620	4.2475	40.33690	76.66341	7.76022	8.41036	1174.94385	9.93503	2.32156	7.55884	1.00000	10.99610	9.00472	10.36934
40.68650	5.35739	7.44374	7.71302	1.20843	27.52948	62.21757	50.03420	6.73123	6.22226	1121.56513	10.31998	17.90323	8.31354	1.00000	7.03904	68.75915	12.65919
49.46665	6.10003	9.86291	6.94772	0.32780	59.33333	55.45067	65.94169	8.01622	4.91788	1171.07312	8.88513	5.51101	9.95741	0.00000	5.86806	18.28333	6.77457
64.12023	6.14540	7.04703	6.77188	0.42005	40.78206	51.28301	34.62520	8.19223	7.89810	1103.23366	9.10612	18.28897	9.11009	1.00000	5.02611	72.34424	10.72473
37.80590	7.85787	6.85703	6.84385	0.25277	34.14251	48.55320	74.12180	7.21646	5.74202	1130.35926	8.45746	15.36990	8.03823	0.00000	7.42172	-118.25508	5.76235
46.54276	6.95881	8.92100	8.72640	2.17124	9.92787	43.47660	43.37862	7.02133	5.30732	1082.20262	10.92963	13.32671	7.14859	1.00000	8.99073	-84.13722	10.76276
68.45528	8.04710	6.87968	6.95965	0.15167	45.50369	46.29287	66.63046	6.43355	6.86942	1146.28440	7.53347	16.89962	9.20498	1.00000	8.57138	11.412	7.05636
44.41925	6.79986	7.36511	7.52118	0.19998	35.50056	50.96965	59.67495	7.63467	6.68500	1117.71914	8.13842	0.27263	6.52078	1.00000	8.85450	117.63083	9.62607
51.38754	6.06683	9.61303	6.58121	0.16174	35.95664	72.67515	51.37798	5.89063	8.74784	1073.98813	7.49379	30.12095	6.24967	1.00000	6.82394	36.7138	10.44110
51.35996	7.04607	6.93369	7.07537	0.15419	37.73222	25.97637	48.63385	8.72128	6.19783	1068.68820		24.46068	10.22296	1.00000	8.15639	115.70111	9.03920
51.87105	9.60554	6.31624	9.07664	0.09701	12.25282	52.73932	54.36412	7.30151	6.72935	1079.68113	7.21069	25.94053	8.41534	0.00000	9.39760	79.41727	7.42812
67.66595	9.78631	9.20395	8.77849	0.12654	43.50891	35.91133	33.12142	7.45240	6.21392	1083.45839	7.31516	23.18184	8.38168	0.00000	8.87622	16.43915	5.99135
55.37963	6.66774	6.49918	5.32817	0.25419	41.14676	59.07057	56.51944	8.21168	8.98595	1144.30008	8.59275	19.94817	8.83490	1.00000	6.02295	-73.49484	8.55436
53.09759	7.77223	9.03097	8.38455	0.24683	45.50369	44.12592	69.36663	6.85331	6.12449	1083.11902	8.27298	15.16043	8.82235	1.00000	6.55668	11.412	8.92558
59.12604	6.44743	6.33604	7.64538	0.08354	37.51803	43.36496	53.95315	8.52854	9.36711	1145.80218	6.37359	6.10836	6.98802	0.00000	9.49615	15.00913	7.74142
43.93171	7.19386	9.22024	6.98525	0.38906	-15.21194	62.74543	39.54614	6.50268	6.17713	1087.08052	8.98047	27.33056	7.91309	1.00000	6.89207	-75.11028	8.53312
21.73051	5.70742	7.96892	9.09704	0.07944	-10.90889	39.31849	69.29913	8.28794	7.59368	1161.37986	4.86256	26.85152	7.47438	1.00000	10.25007	-37.03861	9.33242
46.24670	6.13460	7.62341	10.07323	0.06782	55.67938	50.92186	52.66908	4.89911	7.91029	1182.13392	4.92332	6.50290	7.48193	1.00000	9.02035	12.53463	12.07159
48.63626	7.51630	8.69481	8.68335	0.09826	41.92361	48.73247	61.00889	5.91822	8.09205	1062.21750	7.16129	24.57202	7.55662	1.00000	7.38104	20.91361	9.39780
51.25798	6.18215	7.74530	5.89862	0.99721	30.75545	49.32627	65.25550	7.77821	7.16307	1194.89306	10.14084	13.26852	7.33180	1.00000	6.87971	20.22625	9.58573
15.24772	7.52257	7.86804	8.81307	0.16425	26.2649	45.04144	56.26411	8.01644	8.09717	1085.89102	7.93611	21.82850	7.81490		7.41748	81.54855	7.01207
78.38160	8.09921	9.90945	10.40707	0.08898	54.39304	68.23114	52.95638	7.95188	9.61904	1149.23482	6.47060	-14.05916	7.85955	1.00000	8.40774	53.26023	10.92572
42.36664	8.04183	8.76884	7.96100	0.17379	23.18	64.56990	74.45722	8.05460	5.83298	1134.30252	7.89856	11.94773	8.87805	1.00000	5.44487	88.58	7.72379
45.30937	8.05809	6.82849	8.22757	0.11114	55.25	29.08317	50.55523	7.85877	4.93234	1156.38901	7.21965	22.48656	8.11986	0.00000	8.48087	24.75	6.09355
31.28217	7.77724	10.58977	6.00436	0.18296	55.64776	62.64463	52.11641	9.45265	6.93069	1158.48964	7.92310	30.72693	6.94142	1.00000	5.16381	38.02486	6.68957
50.27773	9.50668	6.72477	7.52256	0.13025	-3.74912	40.11893	54.89239	7.16864	5.50899	1123.36509	7.93424	17.63722	6.92826	0.00000	10.81967	-73.25383	6.24599
9.09196	5.47027	7.88085	11.68878	0.13544	13.8196	79.30740	62.54852	7.48751	7.54401	1148.91878	7.52451	19.27206	7.14810	1.00000	11.14739	100.04427	9.53105
58.83319	5.27018	9.10171	9.12436	1.39034	41.24264	45.80483	66.58077	7.24363	5.58534	1163.64550	10.46506	21.87054	7.63967	0.00000	6.37521	16.50104	6.77052
46.04706	5.08787	7.95211	6.32994	0.98565	45.44694	47.87162	27.77922	9.01501	7.50505	1180.64880	10.06954	1.65485	8.50859	0.00000	6.07841	8.62118	8.86389
38.32121	6.24511	6.89161	6.38668	0.82949	48.90982	40.79940	51.28950	8.69726	6.72790	1121.99913	9.91788	18.09117	6.74805	1.00000	4.54123	2.45012	10.05205
70.41474	5.11746	8.79826	8.04919	3.23476	-3.74912	11.31421	67.93514	7.99027	7.87834	1070.71552	11.32882	19.28675	7.28979	0.00000	4.21606	-73.25383	7.70134
42.55157	7.51344	8.09702	7.50284	0.24585	25.92127	39.55449	55.48540		6.67641	1099.70307	8.51513	6.99851	7.18320	1.00000	4.15309	86.79271	8.18911
58.27638	5.98930	8.54584	11.17954	0.10010	35.50056	32.51383	30.19271	6.76218	6.64121	1189.69212	6.26560	11.41125	6.44856	1.00000	11.03860	117.63083	10.76502
51.78606	7.18869	8.83956	6.33232	0.29373	38.55632	44.42090	55.03572	5.96859	8.27312	1126.67722	8.71512	15.88028	9.21213	1.00000	6.36110	69.01354	8.55638
49.75190	7.14900	7.77585	8.77822	0.29903	52.41667	62.44633	53.96332	8.15068	6.19312	1129.11816	8.70600	15.83420	8.85096	1.00000	8.07177	0.75	8.09119
47.07814	6.75867	7.47719	4.42923	0.45154	35.25064	71.02734	58.37229	9.07657	6.15574	1067.85811	9.28114	14.41103	7.93468	0.00000	7.71167	-91.73625	6.95983
62.89335	7.11925	8.89341	8.67304	0.43152	48.52961	61.33927	59.70115	9.53357	5.70390	1098.40777	9.14065	2.60713	9.55532	1.00000	6.89941	12.16179	10.12304
35.24415	8.92833	7.99461	8.33029	0.07725	34.06635	69.03783	56.78009	9.02938	6.31121	1070.46131	6.28408	9.13106	8.73360	0.00000	7.39334	-84.67837	5.50768
42.31671	6.02935	7.37875	10.13847	0.36670	34.09611	36.69698	70.36994	9.14342	3.26649	1111.00244	9.01524	26.58715	8.99885	1.00000	9.55784	-118.10583	9.66849
39.90424	6.17462	7.38368	8.69116	0.09342	35.74788	46.02618	58.72141	8.54394	5.89108	1059.61233	5.93951	14.55003	7.11126	1.00000	9.88027	-95.36969	8.92972
67.37281	7.89150	7.16471	6.48674	0.44699	21.34222	69.39985	51.28949	6.50242	6.27430	1129.41011	9.14224	13.78861	7.20714	0.00000	7.90962	71.30633	5.32597
35.79510	5.99864	8.30425	6.49526	0.27214	26.2173	61.05359	62.40264	7.25423	7.75242	1068.83895	8.85802	12.48431	7.15077	1.00000	7.33588	-80.22588	10.64900
46.85001	6.81728	8.43765	8.66486	0.11543	14.95472	59.87047	49.20670	9.57866	5.38522	1158.91639	5.74058	24.76893	7.54988	1.00000	10.15698	120.89694	9.14303
54.22024	4.10569	7.93802	3.71209	4.47163	41.85059	47.04539	53.59221	7.27192	7.45806	1130.27278	11.66694	-4.57806	6.11721	1.00000	5.99524	-87.882	10.88300
31.98900	7.92539	9.41313	8.70327	0.63070	52.2	59.14389	47.06738	8.52796	5.67215	1135.84874	9.64129	17.50035	6.46674	1.00000	7.36692	8.63333	9.12045
52.67452	5.77400	7.52800	8.31813	0.08549	24.81757	51.86008	65.73685	8.66807	4.84734	1062.97740	7.19898	6.39100	7.12260	1.00000	9.60352	84.63445	7.81851
64.66715	6.29282	6.60090	6.61251	0.14570	34.95303	59.16973	41.34519	6.12738	7.10189	1125.51865	7.90448	12.85967	9.36256	1.00000	8.18039	-120.43572	9.99740
51.58813	10.80722	6.18733	7.79929	0.11925	44.89784	39.55280	54.77325	8.15680	8.90238	1104.83198	7.78182	12.87707	8.57575	0.00000	6.21133	8.86374	8.58995
66.26968	7.49155	7.95524	5.87200	0.20949	38.96372	48.34027	57.85764	7.49583	8.58690	1167.31614	8.09421	7.38871	8.63152	1.00000	6.30455	-76.99081	7.43468
41.42373	9.51164	7.85076	9.68059	0.12669	18.20854	48.64550	63.52908	9.29990	5.79264	1174.83792	6.82876	21.04390	8.60959	0.00000	10.78637	-71.10077	7.69173
34.45868	6.85337	8.55908	8.34879	0.75913	-8.99167	61.95561	55.59161	8.22498	5.20163	1061.51524	9.85031	19.57812	9.18804	1.00000	6.87781	125.21972	10.14837
40.41177	10.96842	8.80688	11.55471	0.07137	46.08333	45.74460	61.66550	8.78772	4.03022	1173.73121	3.84734	14.63327	7.34026	0.00000	9.81686	122.08333	3.13598
48.71920	6.86896	7.79107	7.57697	0.09394	-24.19436	44.20078	74.75330	7.26491	7.20035	1051.04934	2.50594	25.32976	7.88413	1.00000	10.05553	29.00974	10.04630
73.38365	6.59825	6.99143	10.51235	0.13861	5.4709	54.21363	84.55295	7.72400	6.75900	1185.87126	7.84337	6.92350	7.12383	1.00000	10.23391	100.24529	8.92525
66.83166	7.31884	7.70624	7.13678	0.22030	22.88783	74.12958	51.96684	8.69208	6.96698	1054.03604	8.45483	21.79588	7.16301	1.00000	7.51479	84.13864	8.62825
63.56184	8.61666	6.89858	7.69800	0.34454	-4.06667	57.53137	68.94275	7.89076	4.01034	1172.81549	8.87504	20.55236	8.38761	1.00000	8.52655	37.73333	6.31132
27.33218	6.16867	8.98607	9.81860	0.07914	41.84364	28.08829	28.57729	9.84370	7.48584	1188.51920	5.39748	32.60241	9.11456	1.00000	10.06537	-87.71255	10.21097
25.85575	5.98849	7.88026	9.21697	0.10292	36.91023	47.60869	34.94912	7.09422	6.37750	1136.20676	6.63433	17.86458	8.68497	1.00000	9.54581	-121.75689	9.10867
71.92497	5.88782	8.49743	9.83936	0.04969	47.38093	51.59094	80.29367	6.71510	5.76746	1088.09323	5.45676	13.56354	5.93180	1.00000	11.00377	-122.23484	10.02350
36.02580	5.06838	7.35701	7.54857	0.04023	39.46667	55.49315	71.39472	6.87334	5.30565	1177.32017	3.56789	17.71732	7.16364	1.00000	10.17124	141.95	9.54795
54.68311	6.55387	6.79139	7.23850	0.07449	-44.39672	76.69606	35.63409	7.58826	5.83595	1053.32702	3.39540	13.11615	7.17561	1.00000	9.94424	171.25364	9.39438
48.24359	4.79542	7.17819	9.88316	0.91667	37.51803	51.24394	57.47089	9.34008	3.75767	1137.76205	10.00793	23.43859	7.40429	1.00000	8.74964	15.00913	8.70752
64.57525	12.17313	6.91246	10.14170	0.09017	45.53069	49.92907	53.90069	8.75267	4.34533	1163.04410	6.52802	16.71461	6.73295	0.00000	9.83452	9.40531	6.60225
61.24758	6.35338	9.60570	5.14080	0.20292	51.04962	46.94183	47.56974	8.37902	7.40247	1133.16472	8.32627	6.89312	7.58496	0.00000	8.15149	12.1369	8.63268
34.72401	10.93913	8.92327	10.57825	0.05166	26.11527	50.92784	63.21891	9.95445	5.85116	1102.98673	5.96496	15.02657	7.28921	0.00000	8.21722	86.59509	4.95633
31.22772	7.79992	7.32416	8.88919	0.05770	37.73222	69.39950	44.15304	7.00149	6.62595	1140.68706	5.82252	3.74228	7.23150	0.00000	11.26344	115.70111	6.87497
35.78513	4.15534	9.62438	4.39562	0.83758	52.4089	9.15988	40.86404	8.06364	8.34351	1174.60556	9.88303	30.24440	10.09056	1.00000	6.99525	31.3237	11.87254
57.96268	5.03773	9.04969	4.80895	2.30936	35.25064	47.62336	54.87765	7.53168	7.92863	1065.78347	10.98547	30.65234	7.10957	1.00000	6.07578	-91.73625	10.66624
41.64996	11.88794	7.16960	11.50352	1.29958	36.91023	42.44446	41.67395	8.00593	4.67723	1113.49793	10.39182	29.70079	8.28501	0.00000	7.76762	-121.75689	7.51545
42.73493	8.62101	7.43103	9.44521	0.85679	9.6531	72.08411	71.74658	9.14184	4.65088	1087.38748	9.96955	3.39742	8.64291	1.00000	6.84417	124.3697	8.21232
50.14388	6.22013	9.01626	9.20375	0.16748	52.21099	30.91866	64.16916	5.67509	7.23241	1195.09299	8.07656	6.86212	7.63279	1.00000	8.27026	7.02238	8.53034
59.75825	9.93331	8.68197	10.18941	0.23793	53.83333	48.55359	70.48222	6.97160	6.41322	1134.09110	8.43156	25.73832	6.71311	0.00000	9.53805	-2.98333	8.97448
42.70735	7.38354	7.96127	6.71637	0.36127	44.31771	41.99526	46.37577	8.24236	6.20569	1120.01725	8.86947	19.73386	5.24077	1.00000	8.37307	9.32241	8.44886
34.91990	8.72428	7.10532	8.18142	0.07254	42.06166	43.85653	56.37987	7.75851	7.87763	1068.93243	6.06489	24.36790	9.37915	0.00000	9.67789	-1.60452	7.63089
50.30610	8.03298	7.40822	7.22964	0.32458	44.27804	44.91396	62.55115	8.90146	8.63700	1082.01869	8.59366	20.88836	8.08882	0.00000	4.32677	-88.27205	5.74701
51.64751	9.48168	7.72677	10.21029	0.07404	-24.19436	61.76420	75.05866	8.77565	5.01193	1137.23172	5.76810	12.14028	6.83353	1.00000	11.16173	29.00974	5.96187
39.91187	8.58393	7.43696	7.43244	0.08501	55.85	46.33453	30.78044	6.29682	6.92013	1169.65248	4.80694	19.10937	7.95965	1.00000	9.09455	37.56667	8.78439
49.84264	6.53044	6.86338	10.15296	0.05706	40.24537	37.55250	47.79126	9.01656	6.60986	1056.64132	3.96445	3.66011	9.78069	1.00000	11.56996	-75.64963	11.09381
38.63134	5.95026	8.47080	8.90846	0.25715	26.32293	22.16526	68.57919	8.51255	3.95156	1143.23054	8.26239	24.33423	7.83268	1.00000	9.91779	91.00632	7.76039
19.93894	7.82761		6.83335	0.17268	36.02506	44.10322	60.47085	8.07237	5.95633	1091.85440	8.03685	-1.41159	8.03913	0.00000		-86.77917	5.86663
64.37935	6.46666	7.55504	7.80704	0.09597	48.35693	23.00260	61.65111	9.78343	6.99430	1181.12602	3.40191	3.55851	8.11006	1.00000	10.63975	10.98461	8.85773
60.78215	7.64569	7.50022	7.70993	0.39530	52.66277	40.36284	45.47889	8.89944	6.12455	1052.97981	9.00503	20.73096	7.87900	1.00000	7.01794	-2.01111	8.80552
54.19398	8.00760	7.58104	8.07074	0.17724	41.91886	41.18702	39.31055	6.39296	4.90291	1169.35396	8.10654	12.94275	8.76628	1.00000	8.52006	8.73812	7.91219
44.01317		6.83310	9.13411	0.06176	27.09978	62.95688	36.77645	7.58112	7.38868	1194.73892	5.51590	-3.66117	7.94637	1.00000	9.11863	-82.45426	10.12323
45.80981	6.67627	8.22380	5.11991	0.21831	-24.19436	54.48352	58.22242	8.05569	7.45499	1086.77610	8.49493	22.13981	10.31660	1.00000	5.03653	29.00974	8.01877
39.67127	7.10409	9.69267	6.97783	0.18285	-54.8	28.71326	48.41396	7.65499	6.28725	1137.47270	7.99385	-6.77684	7.78874	0.00000	8.58582	-68.3	8.71310
65.23233	8.07588	9.94547	8.14794	0.06664	-44.39672	67.01957	52.30585	6.90716	8.38078	1088.39871	6.70770	15.06279	8.40700	0.00000	6.81833	171.25364	9.08873
19.04947	10.70900	8.71585	11.26602	0.15409	40.82232	52.59701	55.95438	7.85628	5.38997	1163.20219	7.96415	13.72785	9.31706	1.00000	8.65677	-74.15987	7.14633
37.61756	7.41714	7.12346	9.26942	0.05213	41.91738	68.43525	54.82854	6.44630	8.44710	1095.11805	6.26260	7.11718	8.34200	1.00000	9.05458	3.1631	9.19087
25.22811	9.90383	7.86080	9.48307	0.03222	51.88333	50.80317	60.63035	8.70626	6.78047	1100.20326	5.94225	24.26088	8.10829	0.00000	8.44679	8.51667	5.42250
35.03975	5.81515	7.21396	6.17096	1.15118	52.2	30.99045	71.84337	7.98843	8.62747	1057.34364	10.25606	31.11121	9.16846	0.00000	6.32472	8.63333	7.73930
