PM10	TEMP	NH3	PAHs	SO2	latitude	H2CO	C2H3NO5	Pb	CFCs	NOx	O3	PRES	PM2.5	warning	longitude	CH4	CO
7.94273	4.78929	9.03524	7.23066	10.93069	31.76212	33.50742	2.43969	47.01870	60.83701	6.35328	5.73024	1083.31237	8.76345	1.00000	-95.63079	5.60769	8.12059
6.69364	1.67599	7.99344	6.04148	10.15506	45.43341	49.57592	1.59154	57.84157	68.78663	11.60698	9.52194	1116.42287	7.70911	0.00000	-73.86586	6.64780	8.61027
9.16392	8.25293	7.15598	10.40490	5.90394	55.85	52.94071	6.30180	63.16087	54.83457	6.98300	7.99918	1115.55653	11.50935	0.00000	37.56667	8.84584	7.77707
8.15658	32.68911	7.75230	6.84034	7.86711	-19.65	47.83011	2.95018	64.56394	64.15154	4.89064	6.02192	1137.50092	7.38750	1.00000	47.31667	6.64086	8.49752
8.54108	2.38133	5.63174	6.94728	6.86423	32.52515	43.85284	3.94658	40.83082	63.49347	5.36300	7.89989	1059.24026	7.18070	1.00000	-93.75018	5.78140	8.59384
9.10703	11.24270	7.77404	5.33133	8.28519	-7.76667	52.91110	6.58856	68.70761	53.47709	13.28573	10.39727	1054.78120	9.39211	0.00000	35.7	8.01912	9.11566
9.29253	18.75213	7.82329	6.26665	8.23054	39.32288	73.72103	8.07869	79.67438	64.05161	10.79427	8.83350	1064.39374	6.09928	0.00000	-76.72803	6.83744	8.06403
9.06352	3.60900	7.44945	7.70006	9.62823	-17.83333	58.19402	6.27442	61.68534	61.01256	5.19802	8.52838	1084.15142	6.30743	1.00000	48.41667	9.38005	7.55515
6.95231	19.00350	8.81373	8.10960	8.21132	14.0823	64.21643	1.26454	34.89827	74.41297	5.91353	9.56662	1088.50557	5.58991	1.00000	98.19151	9.85730	8.92744
8.63947	14.19241	7.29890	5.94564	8.49046	11.85	39.45226	4.54757	49.27824	58.25119	10.13417	13.08954	1059.80131	9.88458	0.00000	38.01667	6.44274	7.03230
9.68318	27.87008	7.16835	6.46725	7.62596	29.84576	33.84561	10.92724	66.69942	70.23533	4.48177	6.03282	1055.54057	8.13598	1.00000	-90.10674	5.00362	7.49850
7.73423	13.83150	11.40316	6.64654	7.98735	45.99194	72.62311	2.66935	48.59693		8.07426	9.46279	1091.77130	6.29669	1.00000	29.41824	9.36552	6.61398
7.72739	2.79073	7.77768	6.37910	7.43329	48.98693	40.57037	1.95094	69.03344	69.59231	6.20262	5.97690	1100.66247	9.28561	1.00000	2.44892	7.40627	8.32370
6.20338	3.78101	6.43353	9.56316	7.37880	25.6439	48.22554	1.20032	69.38462	77.41550	7.63035	6.35062	1050.85913	8.69027	0.00000	77.9129	9.98739	7.19666
8.85290	14.81403	6.08268	10.46620	9.15222	-13.7804	32.85298	5.20524	51.77215	68.66550	7.25505	8.66540	1159.17583	4.14146	1.00000	34.4587	6.62067	9.31275
7.56541	30.12762	9.41696	10.12010	8.49147	41.48199	53.77324	2.42031	15.75165	56.93838	6.83441	8.15015	1152.82814	4.67791	1.00000	-81.79819	10.81985	8.67031
8.85439	7.08481	7.30543	9.15425	9.44298	14.0823	56.43803	5.24864	50.40991	51.80008	9.45474	7.03175	1064.57737	9.11049	0.00000	98.19151	11.29772	6.94550
8.38746	25.56476	5.84298	6.69630	8.07758	4.2475	15.26179	3.40804	71.07339	61.31746	8.13020	8.27553	1133.58106	3.69008	0.00000	9.00472	6.62259	8.98899
7.88490	6.68223	9.64151	6.47894	8.79599	30.16688	47.64623	2.23661	50.15670	64.48405	7.83080	10.74343	1138.29030	7.60712	1.00000	-96.39774	9.14666	7.24398
7.91630	9.66421	7.34350	7.32218	9.23937	0.51667	52.07151	2.67809	68.38638	55.41806	7.76378	8.58852	1114.94841	3.85045	0.00000	101.44167	5.20735	8.90027
7.22549	-2.44645	5.99185	7.50021	7.68197	35.05266	56.84352	1.83214	42.60245	70.79103	8.16005	11.41252	1179.78860	6.19838	0.00000	-78.87836	5.77784	8.30696
9.15544	15.45343	9.08701	4.91350	8.53980	14.66	59.94617	5.86693	52.23253	60.18087	6.44128	9.03752	1113.35721	6.64992	1.00000	120.56528	6.86177	6.76585
9.19723	6.70398	9.65656	4.09894	7.89685	-14.66463	44.42236	7.03938	58.62843	45.79296	7.03414	8.62576	1125.99713	7.72115	1.00000	-52.35558	6.58390	8.73099
8.10405	20.79739	6.86184	11.41495	8.50186	36.61954	49.19115	2.59530	47.77614	83.23157	6.51031	12.58537	1098.26640	7.85340	1.00000	4.08282	13.68830	8.01161
8.19554	19.40189	9.30824	10.50160	8.04571	34.86472	61.54082	2.79552	42.85663	58.97531	5.66615	6.06096	1075.83625	7.22899	1.00000	117.55417	3.47852	7.29012
8.24930	30.58038	7.37230	5.65785	6.71744	17.94979	45.52083	3.08753	38.29031	59.53948	13.18400	9.03987	1149.43690	7.63626	0.00000	-94.91386	8.40211	10.91145
9.58720	25.70544	6.88555	7.63476	7.30005	53.0233	48.38347	9.73920	50.63460	69.44306	7.55062	7.38224	1173.79022	6.59293	1.00000	-1.48119	5.06980	6.46815
7.54609	12.91015	7.41251	10.14120	9.60785	-17.74431	43.45446	2.73912	70.24013	74.18955	7.03109	7.47869	1195.61006	4.63552	1.00000	-48.62789	6.87865	8.22708
8.90365	22.62415	6.97808	6.16017	8.44266	9.58126	57.17035	5.55118	32.55895	60.88209	8.37785	7.42124	1186.32313	6.92317	1.00000	8.2926		5.98558
8.23869	22.83812	10.44223		9.17690	6.33444	54.26345	3.33182	81.57884	57.86771	8.03698	4.39027	1158.08425	8.24967	1.00000	124.95278	7.80043	8.99423
8.24440	17.03213	4.88634	6.13065	8.12776	-7.51611	46.14264	3.03203	58.65452	64.93981	8.82827	9.04699	1052.25335	5.19699	1.00000	109.05389	9.52592	7.91963
8.39491	17.15528	5.02078	11.94600	9.73601	9.535	67.16656	3.19148	17.01065	55.52191	4.51880	5.48083	1051.85569	11.89293	0.00000	-13.68778	7.95176	7.20007
7.77461	24.37371	6.91000	9.84851	8.54460	41.14676	66.46845	2.42252	59.03859	63.59882	7.49648	7.27708	1143.76894	10.33564	0.00000	-73.49484	9.77555	8.02854
9.42287	11.23248	7.79681	5.86657	8.15068	33.43443	38.11231	9.19903	54.85077	71.63490	5.35174	5.50290	1147.45731	8.48438	1.00000	-5.22126	7.66004	8.71125
7.62991	11.41074	4.75261	12.80520	9.39099	51.38673	46.52192	1.91161	33.59937	73.57462	6.58559	6.57781	1190.37758	13.16039	0.00000	0.30367	7.45577	8.31755
6.96689	25.92825	8.36362	8.40078	6.64094	-20.87306	39.57505	1.41633	44.84712	46.92089	8.67088	6.20077	1071.39451	6.57203	1.00000	-48.29694	6.76780	8.94262
6.89229	27.76145	9.46262	6.29040	7.06688	2.2139	55.29504	2.02148	43.41631	77.98542	4.68707	9.92665	1051.70101	6.90999	1.00000	102.3278	10.04442	8.84669
6.21931	25.78937	6.96768	8.39110	7.05566	45.0408	50.00021	1.65983	55.05701	61.57874	8.45751	7.58365	1147.58176	5.99535	1.00000	-93.263	7.75059	10.36575
8.40145	20.05980	6.56615	8.05737	9.12246	-22.53722	50.86630	3.78855	42.05403	65.87369	10.71301	9.66335	1089.89669	10.28651	0.00000	-42.98194	9.76800	7.42706
7.31529	20.73181	6.32999	8.27051	6.88949	-11.48472	44.17057	2.02004	56.01075	66.71268	8.24973	8.19205	1130.98889	6.90776	1.00000	-37.93278	8.46821	6.95050
7.66077	9.18942	4.86979	6.95210	9.86655	37.60876	48.47933	2.47568	57.67159	62.54029	4.23856	7.90431	1133.07805	5.79799	1.00000	-77.37331	5.18831	7.04761
7.20934	16.93569	7.89021	6.79794	7.66774	40.57788	53.36182	1.68648	49.71762	60.54567	6.55150	8.83203	1082.82427	7.24220	1.00000	-73.95958	8.61946	7.62039
7.52090	10.16005	6.61140	11.35901	8.84575	51.168	62.93812	2.11966	33.08413	69.25471	4.81677	6.62094	1073.52366	11.02557	0.00000	7.973	7.61642	6.62435
7.34931	19.39264	6.33631	10.29461	7.30896	59.80917	43.72463	1.86596	38.31751	61.77931	7.67404	8.69974	1090.57448	5.55114	1.00000	30.38167	3.90152	9.28755
8.53737	27.07405	6.35625	7.64956	9.13444	6.95194	43.72077	3.76788	44.89327	51.72035	3.99851	6.87560	1085.51025	6.05476	1.00000	121.96361	4.69489	10.67337
8.54730	31.08673	6.28957	12.67197	7.73638	50.7236	40.43420	4.42744	49.61182	74.50553	6.32401	5.37305	1079.40097	11.45896	0.00000	-3.52751	8.40684	6.92204
9.97676	25.03558	8.38122	5.23525	8.34410	27.9247	26.30519	13.96828	51.42926	66.86543	8.37147	5.97370	1186.03307	8.39915	1.00000	78.40102	8.97164	6.70496
8.82928	28.57283	6.73266	8.49616	8.57605	35.6803	44.27129	5.09468	68.16942	75.17376	9.64180	6.17637	1158.54967	7.47191	0.00000	51.0193	10.32968	6.90481
8.17540	15.96384	9.29156	9.11257	7.10409	48.98333	23.97838	2.91795	76.61404	71.94799	7.76695	10.14564	1182.03360	7.92650	1.00000	2.61667	11.51143	9.22189
6.74239	48.08744	7.04667	7.79878	8.09160	15.46063	25.17136	1.29490	60.63606	58.03527	7.27314	10.79835	1091.57115	9.79030	1.00000	99.89166	9.97433	9.37154
7.86724	31.33255	8.41778	9.90423	7.45316	42.35843	44.86155	1.98863	47.53749	65.91251	6.47490	7.48678	1151.24509	9.19452	0.00000	-71.05977	8.80129	7.98231
9.06016	12.34031	5.93719	7.01844	8.17874	8.35122	59.70866	5.40199	45.07605	65.79781	1.84240	6.39838	1173.13157	6.89667	1.00000	-62.64102	5.18642	8.60358
8.07044	11.63189	10.20430	7.70948	11.15492	41.48199	53.39634	2.71946	73.77879	71.63827	6.94805	9.81857	1100.57857	7.24778	1.00000	-81.79819	10.87705	7.62138
9.06537	4.08907	6.38343	8.65320	8.43405	35.74788	69.34265	5.64581	54.97326	76.17078	6.74714	6.33137	1115.38006	8.23601	0.00000	-95.36969	10.35023	9.25733
9.11802	2.12842	7.10350	6.05822	8.65768	52.47774	40.93921	6.29133	50.18035	61.36774	6.81182	6.71997	1100.19769	6.21969	1.00000	10.5511	8.62980	9.41201
7.71860	28.23126	5.25029	7.81664	7.58877	39.09112	67.37797	1.90948	46.16636	69.80308	5.79874	8.23785	1075.34064	6.43457	1.00000	-94.41551	5.09228	7.79686
9.59475	10.81723	8.94090	8.30375	7.39263	15.5439	50.45301	9.78911	40.28286	69.56288	6.44472	9.01945	1132.56586	6.44229	1.00000	73.7553	10.49170	7.92127
7.62892	29.81156	9.85254	9.04761	7.58146	50.80019	48.82644	1.75852	36.99814	78.22682	5.86297	8.08278	1095.11969	5.09133	1.00000	7.20769	10.32508	9.06862
8.56406	18.86380	6.50664	11.84410	7.07070	34.8825	47.69153	4.49568	49.59029	77.30128	6.50028	5.61791	1169.43612	10.16816	0.00000	128.62667	8.47649	8.28357
7.66880	24.49267	10.99033	10.92222	7.61859	44.97639	47.90441	2.62218	54.29576	75.83625	6.88120	6.76865	1117.80786	3.70031	1.00000	19.61222	11.90560	8.41496
8.66047		7.16138	9.49607	8.29802	-20.88231	64.36158	4.51930	56.15573	61.73122	4.49038	6.27153	1102.62830	5.62245	1.00000	55.4504	6.26384	8.65247
9.00027	11.09085	6.29805	8.48502	7.97894	40.87363	56.40760	5.67492	57.35696	85.20014	6.83672	7.42547	1094.39955	9.65136	0.00000	14.34085	10.22590	7.70855
7.56001	30.65032	6.70412	10.24181	8.25257	50.9803	69.46759	1.89305	52.48748	66.68302	6.40405	6.98662	1084.04840	9.78146	0.00000	11.32903	8.62027	10.47666
8.01969	10.76414	6.32416	7.76553	7.70096	-16.25	32.18185	2.24868	59.51079	66.94544	11.28385	11.14143	1197.06047	11.82700	0.00000	-69.08333	9.11217	7.22912
8.09494	1.16677	9.11338	4.25990	7.05617	42.7	33.53684	2.87105	45.39162	44.65380	7.22775	10.08591	1108.44425	8.61551	1.00000	27.25	7.79751	9.13790
7.42928	14.39041	7.52086	8.48337	7.81072	60.2052	39.84740	1.98754	67.50424	60.38895	9.45172	7.41101	1135.10810	6.46505	1.00000	24.6522	8.42866	8.48534
7.06335	21.11580	7.14817	6.82740	9.31217	41.15612	58.33490	1.36771	69.65982	71.72566	5.43571	6.37337	1083.88661	7.21148	1.00000	1.10687	7.79931	10.12528
9.22070	16.44656	8.71722	5.39951	9.99797	-0.35817	76.26194	7.83373	40.95685	60.28282	10.91364	10.37139	1133.07160	5.91962	0.00000	42.54536	6.70980	8.16554
9.00968	9.46493	6.16440	7.45279	8.18391	46.32313	6.13779	6.09772	38.53882	74.57024	8.30912	10.04621	1166.33352	6.33668	0.00000	-0.45877	6.45846	7.48140
6.47996	8.20830	7.95950	7.73743	8.11575	-2.13404	61.54889	0.84488	53.43720	64.23418	9.29376	11.62482	1128.34831	7.56739	0.00000	-79.59415	5.05367	10.52892
8.14961	15.89550	8.24772	6.08701	6.92791	51.955	24.88861	2.70843	63.92740	64.86701	8.41245	8.93389	1120.88116	9.09193	1.00000	5.22778		8.51472
9.70463	25.27328	7.33296	5.79948	7.25816	42.62833	46.96614	10.81782	56.06336	78.72273	9.89620	10.84715	1104.72113	6.47471	0.00000	20.89389	5.68263	8.36801
9.66292	24.37931	7.57620	5.42652	8.43816	5.27247	49.47655	10.16561	26.04832	62.13550	8.55288	6.94422	1095.46806	9.86710	1.00000	-3.59625	7.36214	9.90081
8.62336	4.80797	8.09250	8.72805	7.70625	43.61062	68.97840	4.33196	58.62696	62.97162	8.01926	9.94807	1128.10973	10.27867	1.00000	-72.97261	8.75404	8.21038
7.80256	0.25350	5.73752	8.01842	8.89798	-22.53722	35.16785	2.41756	63.47292	53.87583	8.18190	8.47538	1085.07409	5.52903	1.00000	-42.98194	5.69671	8.76593
8.38785	3.38310	6.48736	7.77815	8.47860	32.54278	34.04837	3.68022	50.41793	58.09920	3.43930	6.21865	1180.92299	6.93581	1.00000	111.50861	6.24220	9.21056
8.91006	16.38657	8.91681	4.97185	7.99120	59.80917	68.31729	5.58097	56.86711	68.29827	4.54552	3.98337	1153.44324	8.92669	1.00000	30.38167	8.17433	10.14943
10.99680	36.01399	7.38075	8.08214	8.55543	50.8	52.74816	37.58553	67.63658	67.28650	8.49878	7.42150	1198.19156	6.42656	1.00000	3.16667	7.55001	8.47816
7.56549	13.89446	4.70679	7.62792	8.55922	39.08367	53.26172	1.52844	38.13178	62.04202	6.99345	9.04455	1109.24114	5.92525		-84.50855	8.06998	8.63102
9.38227	18.87799	10.35566	4.70999	8.34227	51.168	52.05615	8.42728	78.61949	53.41167	6.54806	9.21284	1134.44309	8.35534	1.00000	7.973	8.99955	7.60201
10.40035	17.48771	7.02981	8.01375	9.14589	43.50891	38.42442	20.66206	58.37655	64.65011	8.80130	8.67210	1073.11177	9.85344	0.00000	16.43915	10.81828	8.85299
6.89306	2.78969	7.57657	5.36317	8.94391	35.82756	54.62757	1.18936	23.87013	72.93683	8.03177	5.97594	1096.57342	6.89097	1.00000	137.95378	8.20164	8.98163
8.99411	10.53149	6.76414	8.46447	7.76629	41.29444	36.59067	6.08720	68.45397	67.15008	8.82034	7.73401	1053.20186	6.25009	1.00000	69.67639	10.96349	7.82082
6.85844	41.72188	10.80581	7.52673	9.01990	42.28639	27.32006	1.70414	49.76389	67.84270	6.43619	8.47390	1144.64286	5.49052	1.00000	18.84	10.23376	8.97334
8.37472	20.52819	7.27853	5.26517	10.66636	42.52787	57.39484	3.38778	71.10133	53.23394	9.35700	12.16932	1183.38942	4.56486	0.00000	-70.92866	4.05442	10.28011
7.95504	27.22155	6.71864	7.95562	8.15996	3.27833	53.21538	2.79333	54.86098	76.99953	9.17851	10.86749	1120.23198	8.69484	0.00000	32.88667	7.01495	7.45615
8.61987	23.06463	3.25512	5.56581	8.39301	-27.76952	47.70827	4.41631	45.04649	72.62133	2.29988	7.40216	1116.78485	7.06847	1.00000	30.79165	8.95661	8.74652
7.78746	13.86221	6.26685	10.35103	6.06908	38.40917	48.95001	2.16099	37.51004	52.14289	8.76294	9.71408	1132.62954	3.29214	1.00000	112.73333	5.68293	6.91552
7.32124	16.86734	9.68735	8.06489	9.62157	51.21187	63.63366	1.67179		47.24895	7.43956	6.79386	1197.94572	7.60454	0.00000	4.25633	11.82332	9.95756
9.81646	15.35696	7.45333	4.95200	8.78767	51.4781	45.26069	12.40836	62.60530	66.34603	10.31251	7.20727	1098.64220	7.50289	1.00000	57.3552	10.69767	7.74380
7.74843	10.04483	5.83494	11.25593	9.01288	-1.63333	56.82519	2.21015	60.87845	52.60589	8.77619	5.88144	1061.05670	10.48114	0.00000	13.58357	10.01945	7.72578
8.89475	20.27389	8.11397	8.26997	8.14661	51.65333	62.69163	5.27008	65.12945	71.00537	8.03321	6.94795	1093.32211	7.79936	0.00000	5.2875	11.19426	7.72837
8.55178	36.86074	6.15350	6.93344	8.29697	-5.85746	34.22120	4.31455	77.78987	71.72775	5.82486	10.78211	1128.24048	8.80362	1.00000	144.23058	8.81081	6.28523
8.26452	26.50627	5.88922	9.98033	9.41957	28.71271	50.31261	3.10333	54.94543	69.19845	5.72568	5.79986	1190.30494	9.65123	0.00000	77.656	9.53316	8.15383
8.15698	12.35925	7.04299	7.38924	10.42590	21.59983	49.02801	2.74715	57.45064	66.18319	6.74409	7.26992	1119.31777	7.71876	1.00000	71.21169	5.62119	8.57881
6.16635	31.14135	7.83416	8.00526	9.12161	-24.19436	35.30327	1.46890	53.36656	66.82731	9.79935	6.50988	1095.86569	6.81568	0.00000	29.00974	7.94354	7.01222
7.69278	17.56182	7.43172	7.77746	7.83420	32.57756	38.95508	2.42858	51.38485	73.14345	6.49604	6.59221	1054.54215	6.39620	1.00000	71.52847	7.35829	9.25803
7.89616	21.88501	6.15832	10.68579	8.40780	41.72059	27.13788	2.52839	77.68424	70.03330	6.50399	5.81557	1136.71891	10.32597	0.00000	-87.70172	9.63431	7.58485
6.84227	17.46241	10.07453	8.18473	8.52889	4.02219	49.46796	1.56426	49.02123	61.53375	6.69695	9.73578	1097.71676	6.14174	1.00000	101.02083	10.52048	8.44329
6.92783	23.59842	9.14494	9.44262	7.54901	29.65163	43.23199	1.52382	58.57840	63.24075	9.05245	6.04786	1116.31328	4.28253	1.00000	-82.32483	8.56853	7.70204
9.67229	19.36748	9.03648	9.09799	9.57991	53.30972	69.83273	10.78430	50.39823	75.15078	10.12994	8.97454	1058.63715	9.52418	0.00000	83.62389	10.45074	8.82615
8.52794	12.94684	7.97108	9.71434	8.28857	34.86472	47.49460	4.18337	62.99331	73.01615	8.27025	6.23111	1118.29714	8.85119	0.00000	117.55417	11.02725	6.62799
8.90390	18.95035	10.77096	6.38042	8.98577	48.15659	63.07412	5.13962	68.28892	65.48579	8.05666	7.99425	1186.70016	5.08469	1.00000	28.28489	7.58250	8.43935
7.98116	40.57298	6.20686	9.14453	8.85406	22.75218	20.99915	2.96498	70.87660	68.87623	5.51294	7.47967	1180.63626	5.28226	1.00000	72.68533	7.92683	10.54636
7.39443	16.13464	7.71250	6.76553	7.93545	35.815	72.28922	1.79744	47.33220	69.76880	5.94898	5.58979	1157.40776	7.02273	1.00000	139.6853	7.29270	7.58000
8.34809	5.03030	7.24394	10.82155	10.47981	50.75	49.34321	3.63085	71.74101	72.11233	9.69406	6.27051	1088.31610	9.11748	0.00000	2.25	10.26845	9.50251
9.49087	7.42306	6.35970	9.97522	8.33085	36.08497	19.00682	9.26773	47.27108	73.85506	6.30769	6.45717	1055.03847	10.07967	0.00000	9.37082	9.55721	8.97452
9.47748	16.04037	9.63004	8.22107	8.93615	27.92333	44.27451	8.64147	75.40294	64.63446	6.92094	9.63082	1053.17316	5.73583	1.00000	118.53333	9.03262	8.19031
9.90888	8.17048	9.12987	7.66625	9.04228	50.20528	60.35262	13.24393	54.67619	70.38922	7.81290	11.96901	1071.51378	8.79607	1.00000	19.27498	11.23366	8.53735
7.72166	12.48266	7.88845	6.48010	8.63462	27.9247	64.77084	2.67146	67.47580	68.60998	7.55967	7.47854	1113.02832	6.67060	0.00000	78.40102	11.67432	9.46103
9.66315	31.31511	6.74122	4.52207	8.61928	60.97944	32.34153	10.22018	49.50917	66.09150	6.01821	5.97058	1082.78312	8.75841	1.00000	76.92421	8.13370	9.18469
8.72095	23.23342	6.22536	6.40911	7.27253	52.2	24.82978	4.43562	53.14658	67.84552	5.78985	7.59593	1166.10000	7.29084	1.00000	8.63333	6.03853	8.33871
8.50084	1.38305	7.86310	10.12153	7.98525	17.94979	49.97356	3.48519	58.47611	75.29996	8.42744	7.38304	1105.48268	10.27757	0.00000	-94.91386	10.17041	8.80083
8.63614	12.89919	9.80443	7.53485	6.63045	42.62833	45.24628	4.42118	57.42192	72.61985	6.43530	10.05017	1140.92823	7.29877	1.00000	20.89389	10.50789	10.49310
7.71695	25.61839	7.77109	6.02412	9.42547	-31.4488	48.77671	2.06798	48.60500	77.13805	6.57771	6.26122	1110.97321	8.65338	1.00000	-60.93173	7.43157	6.93869
9.17004	8.49528	8.92076	6.64057	7.07084	51.40944	62.23212	6.79537	63.70175	85.36599	8.91098	6.07386	1118.60577	8.26335	1.00000	46.04833	6.30940	8.35510
8.24618	33.66152	6.21650	10.81046	9.20358	38.06084	39.28055	3.16738	39.49545	68.56401	5.88675	7.80725	1186.79038	11.38693	0.00000	-97.92977	7.54139	9.22349
9.39949	6.37304	6.67236	10.63621	7.99572	-23.7975	85.33348	8.23812	46.07558	67.42524	7.10354	7.38054	1186.39149	11.26788	0.00000	-48.59278	9.00114	7.96626
7.97989	29.96818	8.06895	8.38534	8.82543	41.27621	66.45201	2.33785	58.32637	76.65684	7.80795	7.01478	1171.44620	6.09836	1.00000	-72.86843	8.18116	8.10963
7.82157	28.76272	9.61489	7.57950	9.31330	18.87813	34.52317	2.49760	48.27083	62.16426	6.51830	9.49756	1183.95509	6.55906	1.00000	72.93924	10.04911	8.09452
6.99096	20.38210	6.98796	7.13540	8.43914	-28.44917	68.80926	1.69882	26.79118	66.90021	6.23851	8.86125	1106.78019	8.38991	1.00000	-52.2	9.12402	8.96552
8.18734	21.14609	6.89358	7.62711	7.28390	-22.53722	81.79660	3.09931	45.16666	73.38740	9.85767	8.89529	1129.66087	8.80115	0.00000	-42.98194	9.54514	7.46656
8.91491	-8.38173	7.41246	8.22082	7.32866	8.43333	71.69105	5.75417	50.55270	60.67070	7.84275	9.04983	1194.91543	5.93230	0.00000	99.96667	5.65531	8.02424
10.76420	6.89105	7.58997	8.42600	8.92519	10.15031	54.73813	29.68059	41.26582	70.49063	7.96011	6.67205	1161.51694	5.28886	1.00000	-73.9614	8.63140	8.77984
9.28185	10.54313	6.31252	6.70366	7.89540	28.15112	57.95330	7.45906	74.75191	69.48454	11.12480	12.84641	1167.87574	10.47721	0.00000	-82.46148	6.70648	7.47977
9.03632	11.90560	9.55657	7.92268	9.22850	-6.8	57.91925	6.24401	50.82989	63.62931	7.26931	10.18652	1081.36141	7.58890	1.00000	39.25	10.60166	7.21089
7.55913	27.31940	7.51682	5.33630	7.03087	17.94979	33.68080	1.93835	60.05347	65.70446	7.98842	6.81240	1104.47125	8.14235	1.00000	-94.91386	10.32762	9.38421
7.64717	12.65797	10.98279	6.98654	8.75108	-2.13404	60.73724	2.60986	31.14929	83.20189	7.89372	10.73852	1183.60435	5.93818	1.00000	-79.59415	9.02625	9.25031
10.58911	18.87694	10.40009	7.21289	8.16523	27.52948	39.44614	25.64201	25.80375	76.82766	6.90662	7.81510	1163.29610	5.98551	1.00000	68.75915	9.64510	8.96203
8.83153	20.83680	10.45140	3.36984	8.66142	9.89206	31.76592	5.58202	68.97056	71.00312	7.72854		1070.84159	7.70289	1.00000	43.38531	5.97871	6.10976
10.94585	16.32846	9.43885	7.42313	8.63741	34.85	53.06266	35.92336	51.15423	65.68177	7.08558	11.84455	1089.14455	8.18137	1.00000	117.33333	10.76172	7.32447
6.51487	3.55986	7.94744	5.37814	7.36949	54.60528	53.15047	1.45255	23.13641	73.17358	6.02452	6.33723	1171.46346	8.16232	1.00000	18.34717	5.36942	8.33943
7.81466	5.25532	8.23508	9.51197	8.30860	13.65805	47.15751	2.03220	63.92583	58.10640	7.41175	6.43054	1050.52627	5.63924	1.00000	102.56365	7.83274	9.51435
8.50947	20.82947	8.19955	9.66078	8.68029	6.03333	54.89387	3.96208	50.44111	75.72412	4.45477	5.73035	1121.25399	6.15306	1.00000	37.55	5.48685	7.00238
8.11648	-5.54655	10.75280	9.85232	7.66849	5.90702	59.92764	2.73270	49.48585	69.02358	6.66146	11.21231	1091.35511	7.05243	1.00000	116.10146	13.93689	8.65177
7.59626	15.95177	6.56560	6.01332	8.37752	37.08819	60.56693	2.14995	67.43774	68.02130	4.98838	5.84522	1158.08959	7.33610	1.00000	-8.2503	8.90844	7.33884
8.14067	17.90857	6.29589	7.72798	9.08553	36.61954	60.34602	3.44318	49.22920	73.49902	8.46734	8.39588	1062.69816	5.93143	1.00000	4.08282	6.41360	10.44424
8.12076	8.69853	5.53705	10.81794	8.11680	35.89972	59.58957	2.93286	68.42837	64.04772	3.89810	6.24593	1056.46358	11.28286	0.00000	14.51472	7.94437	8.05399
11.16405	13.01757	11.04979	7.41059	8.13763	-7.81667	21.99210	43.85756	87.53681	71.30264	7.16778	10.54785	1197.40335	6.71341	1.00000	112.01667	10.73281	8.09686
8.73158	16.17473	6.24908	7.12108	7.12181	9.535	57.15308	4.36979	20.89337	67.60245	5.89937	6.97222	1088.64210	7.43962	1.00000	-13.68778	8.30961	7.35261
7.21305	14.63435	8.23874	8.23214	8.28014	53.69786	52.16698	1.87532	40.73836	63.82735	6.65817	9.76345	1091.02538	6.34289	1.00000	-2.68758	9.69242	8.19331
6.67310	15.24524	8.77122	4.55109	9.90217	35.88264	21.62372	1.48102	57.53328	74.62345	5.66112	10.73936	1198.98454	8.27525	1.00000	-80.08199	8.34988	7.83525
5.70564	3.88102	7.60438	7.05700	9.12639	29.65163	20.82520	1.37015	33.94399	64.03098	5.49828	11.04968	1191.98851	7.61602	1.00000	-82.32483	10.11259	7.04275
