PRES	PM10	PAHs	PM2.5	O3	Pb	warning	NH3	CO	SO2	longitude	CH4	NOx	CFCs	H2CO	TEMP	C2H3NO5	latitude
1185.33882	6.30768	7.73157	7.77065	6.37215	55.48476	0.00000	8.80298	6.60938	7.77015	-0.45877	8.68520	8.37851	42.98117	77.20824	16.05601	1.48507	46.32313
1131.09910	6.80170	7.10176	5.97451	5.81243	25.70562	0.00000	6.02178	8.01815	7.83658	-96.72365	8.41853	7.90695	53.21277	46.38362	11.07391	3.53513	17.06542
1074.96810	7.24091	10.68071	7.36624	7.04582	62.54680	0.00000	6.35693	5.71582	7.45972	-1.08593	8.72917	7.64844	52.29503	54.51045	10.65843	4.58602	50.79205
1186.52030	7.18640	5.70107	5.32186	6.14097	44.60200	1.00000	4.00125	11.75967	7.66810	-104.83192	5.43309	9.79100	36.70049	68.11699	10.17551	3.78889	39.72943
1104.70478	8.38804	3.08474	6.91374	8.32968	44.44030	1.00000	3.44018	11.16203	5.61248	-80.58556	7.57778	10.70494	35.36062	50.47610	20.19855	8.46484	22.98212
1163.44300	5.80126	7.17783	6.58019	6.48343	56.13235	1.00000	4.97330	10.01958	8.50959	43.38531	6.37268	6.40378	67.42977	50.16561	12.08872	1.95407	9.89206
1061.38080	7.64228	7.33953	7.91260	9.06364	73.86903	1.00000	5.95976	5.97693	7.72938	-75.64963	10.24838		54.80204	54.92385	17.28831	4.70666	40.24537
1153.31523	7.74387	7.78811	7.08160	8.53511	40.08111	1.00000	5.86595	7.91590	7.12660	56.36091	8.59707	8.87669	38.71188	60.75642	34.52058	4.35174	51.78771
1184.48381	5.99973	7.64093	9.96513	9.76571	72.81602	1.00000	4.25897	6.95257	6.85370	27.25	7.36892	8.11927	76.99459	34.62247	-0.42313	1.56906	42.7
1141.31645	6.66649	10.10790	7.27718	6.29096	60.20601	0.00000	9.60363	9.96700	5.46178	-81.79819	9.76031	7.95601	46.01359	51.97459	6.07271	3.48424	41.48199
1166.52078	7.77308	7.51650	6.53458	6.40379	64.76324	1.00000	6.82614	7.62872	7.36856	17.8031	7.07112	6.06469	66.93801	64.53480	11.45929	5.43944	48.43174
1115.73421	7.39840	7.99050	8.71353	6.76043	75.33831	0.00000	5.81797	6.96023	5.62929	5.22778	8.06456	8.42155	63.78020	67.00838	25.39903	2.58758	51.955
1171.44682	8.16773	9.06298	8.09464	11.11209	49.79358	1.00000	8.87312	8.82400	7.44899	-6.03731	9.21414	6.68473	53.45674	63.38684	26.98509	7.14326	37.35813
1054.64126	7.16907	9.08610	8.97311	4.49002	75.99653	0.00000	8.97267	7.47272	7.07894	2.08333	8.22237	5.97088	44.32097	47.75469	0.14721	2.80109	48.86667
1151.99416	7.17475	5.52671	7.31693	6.87818	42.96110	1.00000	6.80884	7.92197	5.19638	103.6032	4.33110	9.33488	44.42880	39.47299	20.80373	3.94033	1.6561
1191.51319	7.06560	4.98498	7.81002	5.74286	34.05050	1.00000	5.03587	5.15745	7.92722	115.70111	9.76576	10.90413	56.54590	45.39634	17.01730	3.26948	37.73222
1109.59368	7.44874	7.07732	8.87852	7.29878	53.38564	1.00000	6.50643		7.96576	-79.62603	6.20925	6.79775	40.81451	57.55093	2.02837	4.27188	8.88988
1109.42690	6.57109	5.17243	8.56965	9.78779	51.63980	1.00000	4.71533	9.16380	7.23381	-0.45877	7.96281	8.32793	56.61552	49.92556	9.21297	2.18834	46.32313
1124.77420	8.63599	5.54492	8.39616	9.54254	55.74673	1.00000	7.29320	7.60673	7.41659	-77.43532	4.60628	9.56489	58.53366	58.12779	-1.54020	9.95664	20.14298
1147.05155	6.70867	6.96651	5.62285	6.01575	34.92040	0.00000	4.78861	6.04730	6.18264	24.6522	10.86988	9.33222	34.90307	60.23163	17.39284	2.96323	60.2052
1110.00441	6.93918	7.12323	8.08124	7.36385	35.94437	1.00000	5.50071	10.78364	7.90053	-98.15529	4.75814	8.56680	38.66941	14.85869	11.33993	3.02031	26.18924
1122.97548	8.08989	7.21866	7.13656	6.24737	50.01990	0.00000	4.30896	7.43700	7.44556	7.11393	10.19288	10.67700	51.42096	36.68864	39.29125	7.07479	51.08468
1182.75103	5.04211	6.17747	5.78809	9.54341	46.96277	1.00000	5.38327	5.41910	7.65684	4.52529	8.16748	7.62790	32.68936	76.06287	13.04545	2.51322	50.71229
1126.94002	8.14755	9.90734	6.66873	6.36834	45.48408	0.00000	7.05644	6.38297	7.95305	-111.90466	8.35379	7.13790	76.02838	42.65443	8.12054	6.24169	40.34912
1071.92980	7.42709	3.22027	8.80627	4.78302	51.78464	0.00000	6.76457	6.36037	7.46977	-49.27306	9.01239	7.65550	61.94285	44.18461	5.87655	4.65828	-25.42778
1168.43258	8.58029	6.17942	6.81308	9.62628	70.68460	1.00000	4.04447	8.81085	6.01649	31.4976	8.00610	10.55733	33.74905	49.85908	9.54228	10.07260	26.67319
1065.01215	7.14226	3.66675	8.35120	11.94308	37.96141	1.00000	4.56771	9.80524	7.23361	13.58357	6.48684	10.70038	53.02334	49.95605	20.24496	3.83658	-1.63333
1169.16901	7.30498	5.11291	8.45621	6.42825	58.65232	1.00000	5.22993	11.00214	5.80376	-79.59415	6.80963	6.68556	35.42023	57.49694	14.44826	3.64647	-2.13404
1073.89957	6.98280	7.38476	7.13526	4.97760	42.33312	0.00000	5.37304	4.78761	7.35577	-113.3187	7.28880	10.42852	60.99025	63.43339	24.44758	3.12852	53.51684
1119.99396	7.12266	8.57991	6.44493	10.61130	75.65459	1.00000	6.82976	8.66369	7.83773	2.18247	7.67064	7.67684	29.25349	48.74512	16.57884	4.16656	41.41204
1135.98610		8.98533	8.94661	4.34369	73.24061	0.00000	7.29313	5.08540	6.48763	11.04979	6.52570	9.80454	32.00922	24.97938	5.48338	6.25148	44.59445
1137.97224	8.43524	4.44961	6.51061	6.67458	53.12807	1.00000	5.84911	6.76054	6.98561	-79.59415	7.00739	10.22920	46.39031	49.45999	11.58449	7.81840	-2.13404
1152.86990	8.71504	10.81428	8.43888	8.16872	72.80034	0.00000	5.78218	6.92104	6.17278	-5.22126	10.81055	8.12321	71.25180	46.94529	12.21298	10.57288	33.43443
1086.35750	7.74533	7.46759	8.34394	13.01105	64.85579	0.00000	9.04820	4.48925	7.50656	-89.64066	4.91530	9.83354	48.53241	54.57025	22.77196	5.37277	40.56754
1085.56399	8.00704	4.94605	8.34029	10.02535	63.06116	1.00000	4.97040	10.00001	8.48907	-122.40433	7.29240	8.68734	47.74762	71.82689	17.39761	5.81824	37.71715
1111.65355	7.10604	4.35528	5.72750	8.14715	52.51179	1.00000	5.12488	8.46442	7.35879	10.7	6.10413	9.19993	48.03825	33.56813	3.56361	3.33751	4.96667
1093.14047	5.33172	7.37483	6.67787	6.80534	76.56130	0.00000		6.03975	5.60941	0.30367	9.69207	7.40189	49.51158	43.02185	22.46413	2.36566	51.38673
1088.59255	6.49761	5.10267	7.84875	7.36495	43.36604	0.00000	4.04788	12.15014	7.53778	6.92917	5.25589	9.13804	65.41894	48.86740	17.16004	2.70367	52.31333
1129.38848	9.03127	7.33397	8.11072	3.96588	59.88208	0.00000	7.02753	12.88585	7.39358	-5.22126	8.34491	8.67218	64.13981	59.98123	8.69418	13.49522	33.43443
1162.96412	6.71105	11.00087	6.99429	5.31686	64.76128	0.00000	7.94063	6.63035	7.22308	4.52514	7.79298	9.16756	33.64573	44.94583	16.55237	2.92839	12.74482
1140.92125	7.72618	10.81126	7.08049	9.06490	59.50964	0.00000	5.47038	6.25552	7.32922	78.25795	8.96111	5.99080	77.49521	60.34385	33.02303	5.38101	9.82564
1181.79163		7.76209	7.12256	9.65859	59.09772	1.00000	4.02590	5.09447	6.04741	8.55552	10.28098	9.11453	69.18285	60.18356	32.13877	2.70102	40.72586
1194.22407	7.63445	6.36776	8.13619	6.20639	47.09521	1.00000	6.41147	9.18213	8.97581	8.73812	6.15299	6.60420	51.68427	46.35359	4.33970	5.00715	41.91886
1109.60625	6.68066	5.40549	7.28460	9.76756	56.20309	1.00000	7.60493	5.55338	6.99313	-45.94722	8.64627	7.69506	64.43165	60.41907	14.10322	2.27361	-21.42917
1109.99879	7.70871	4.91467	6.50816	8.41537	53.28163	1.00000	6.39648	5.72055	8.17557	6.9747	7.90650	9.13874	14.24965	51.00777	9.98809	4.17547	50.82709
1197.38260	7.35602	7.79607	6.59576	5.95234	54.22531	0.00000	5.80542	6.13273	6.61493	-67.33122	9.11905	8.38480	28.23589	82.12024	17.95751	3.54006	10.22677
1078.46850	8.09741	6.89490	6.78183	7.99923	41.10764	1.00000	7.85994	5.39603	7.11550	-93.75018	12.65431	8.09177	61.24895	58.60503	7.51185	6.12665	32.52515
1185.65201	8.31065	6.04567	5.50923	8.55974	58.08480	1.00000	5.36098	3.90793	8.38484	-2.1875	10.71428	8.47683	52.39150	36.63563	26.59641	8.12449	51.26
1178.78743	6.90817	4.87987	6.80185	6.66623	54.10583	1.00000	3.10564	5.85730	7.27112	78.25795	7.08836	10.65466	49.22146	57.47465	16.45093	3.59867	9.82564
1105.91034	7.43104	5.05794	7.32465	5.81882	54.88600	1.00000	4.73831	11.24049	6.41788	6.51352	3.07150	9.91217	35.85238	57.80060	15.36457	5.42827	51.19139
1118.91929	6.71200	5.74075	6.81272	9.80890		1.00000	5.51916	8.90047	7.06064	-84.67837	4.97267	9.91581	76.52274	52.88825	9.10893	3.14497	34.06635
1095.26908	7.21157	5.85934	8.03539	8.02165	44.79225	1.00000	5.52230	11.18969	6.58696	-63.90389	4.56518	8.30716	26.09795	47.48589	28.08111	3.92497	-8.76194
1162.93762	6.93340	8.90983	7.61932	5.34573	71.70109	0.00000	5.99209	7.23653	7.05542	76.32756	11.24587	10.43398	65.49750	40.28433	3.05172	3.30486	9.57046
1070.15924	7.49518	8.85034	7.63008	7.67908	42.79176	0.00000	10.94920	8.58597	6.45113	-77.03116	12.97024	3.69354	17.43152	65.71397	22.32621	3.89902	3.8801
1076.10849	7.12656	12.06225	6.20551	8.66257	69.75259	0.00000	11.07143	7.89177	9.71158	-2.31938	10.22663	7.09828	46.23301	74.79005	20.92910	3.45019	6.46346
1055.62119	7.47479	6.50464	7.57649	8.70472	54.22887	1.00000	5.39993	6.70593	6.74929	106.88324	7.90374	8.55218	59.58523	37.57606	7.52396	3.54030	47.90771
1056.77693	7.31051	5.04442	7.48329	8.59675	73.48642	1.00000	6.11868	8.23730	6.27301	9.72749	6.48435	8.63740	21.79431	42.75304	14.26183	4.61158	48.28259
1146.45091	7.35391	4.59895	5.76570	8.21813	58.65509	1.00000	5.34844	4.91633	5.84055	39.85331	7.65303	8.48268	31.82436	55.74644	8.46881	5.03888	57.30185
1161.46615	7.91674	6.93438	7.31930	4.75823	55.37777	0.00000	5.03203	7.38241	5.75222	130.94098	11.15785	12.14249	37.50091	49.60578	6.01384	5.91453	33.3213
1139.70912	6.06581	7.80036	8.22935	10.15240	77.91712	1.00000	6.45063	7.09958	8.61353	-89.71472	5.61181	9.02294	66.16941	42.89629	33.37370	2.05673	13.73417
1188.14027	7.79015	4.89567	8.05822	5.33102	68.81189	1.00000	6.58196	7.37585	6.58954	-93.263	8.09538	10.47552	42.36779	59.96629	15.24232	5.88240	45.0408
1180.72647	6.13829	7.69668	6.75565	9.47640	68.79083	1.00000	6.81612	7.44968	6.56339	-59.13316	9.13225	7.60190	39.97690	48.56160	31.23785	1.64316	-37.32167
1064.70521	8.57787	9.68915	7.27439	6.09064	55.99871	0.00000	12.04371	10.49587	6.73506	-97.50417	9.69714	8.38152	66.81363	32.39603	-8.02902	9.72695	25.87972
1101.62892	7.17595	4.71064	7.18923	5.51243	67.75677	1.00000	4.94327	10.55732	5.59680	-49.27306	6.63629	7.48646	31.12349	51.34179	13.45348	4.34127	-25.42778
1166.33498	6.42772	8.41822	6.67615	8.42248	50.66084	1.00000	6.25671	8.07606	6.64912	-97.54667	9.49709	8.70945	55.52689	41.99204	-9.66353	2.22455	30.5427
1182.90530	6.85635	9.83260	6.89628	8.56352	90.41211	0.00000	4.28447	6.35195	6.94531	37.73333	9.61596	9.41209	59.74049	15.09246	0.88163	2.31518	-4.06667
1166.04175	8.50964	3.21704	7.72711	9.40973	51.07937	1.00000	4.21892	10.30824	6.43076	-1.06667	6.02506	10.41645	53.28374	44.95712	7.85666	7.78423	53.78333
1167.79368	4.85488	7.69801	7.59057	6.27472	53.36316	0.00000	7.94126	6.47618	7.21465	82.85749	7.71973	8.97905	44.37662	69.25217	10.05365	1.86281	17.54907
1181.58083	8.28606	6.22781	6.53303	6.63441	52.90528	1.00000	6.34091	10.01948	7.30791	13.28702	4.95999	6.87347	27.73931	42.71209	2.31251	7.79453	52.4581
1119.61174	6.44720	5.26217	7.41145	9.43936	45.99616	1.00000	4.71899	8.73938	7.36415	7.11393	7.58154	10.65539	25.41189	44.49814	20.19619	1.92744	51.08468
1093.27045	6.97958	4.64025	8.32915	8.89501	43.52916	1.00000	5.78629	10.24811	7.79178	139.55028	5.05800	8.38766	76.53314	66.82929	5.80881	2.61612	35.30889
1185.98974	7.04088	4.35979	7.06844	9.54235	59.08317	1.00000	5.35604	10.17776	7.14507	-91.06177	5.29961	9.77643	35.58755	60.50039	22.04062	3.47630	33.41012
1119.74677	5.49923	8.26394		10.53633	50.89429	1.00000	6.12164	8.34627	6.21975	-69.96533	6.89103	7.67060	65.10994	49.71711	9.18304	1.90201	43.91452
1059.36659	7.83059	9.61072	8.09858	5.20627	76.14441	0.00000	6.11343	6.70848	6.63760	73.7553	10.15684	12.31757	43.52050	65.94056	16.72596	5.81677	15.5439
1109.16139	7.69545	9.35780	8.04834	6.67208	57.10057	0.00000	6.29011	5.93964	7.75061	-117.54866	9.07184	6.24977	70.18018	52.28332	35.95260	5.76027	33.93113
1171.27095	6.41089	6.31807	8.93293	8.46974	49.17781	1.00000	6.50417	8.51052	6.31682	4.74161	6.72402	9.61445	67.10735	42.81971	14.03537	3.09081	7.62789
1177.11290	7.23650	9.17165	7.29494	7.84018	45.18247	0.00000	4.93181	4.19057	8.24360	88.58	9.56121	5.52986	54.05427	59.43257	22.63937	3.31636	23.18
1089.24776	6.45454	5.05879	8.26235	11.37369	45.12049	1.00000	5.19163	8.78376	8.32725	26.01649	7.03071	10.26375	44.98361	48.48313	0.01338	3.30853	44.43579
1135.70455	6.25633	5.64056	6.57029	6.78201	52.97188	1.00000	4.82229	5.13087	6.80711	115.88782	9.95589	10.08196	54.57063	38.55967	4.43892	2.69642	-32.05251
1119.28856	7.71627	5.84233	7.34186	9.15246	69.53502	1.00000	5.86670	5.94774	6.81118	43.2379	8.15540	8.82383	34.55969	49.90137	20.03724	4.00966	50.06
1056.13705	7.17883	8.78643	5.44392	8.19616	56.47638	1.00000	6.37288	7.82195	6.00218	-72.47417	4.94495	8.77098	59.10219	44.45698	14.70464	4.21222	7.83389
1085.50803	7.21140	4.65690	6.98152	8.97280	76.39028	1.00000	6.12452	9.52024	7.73784	8.86374	2.86855	10.51215	39.82571	68.75334	10.30268	3.13066	44.89784
1110.55030	6.32627	4.98043	8.40930	9.97664		1.00000	5.94095	8.98168	5.47862	77.40858	8.74527	6.00186	49.21144	58.65131	9.17309	1.84944	24.05979
1167.05521	6.19172	9.41312	8.22731	4.55614	75.18345	0.00000	6.35791	3.06080	6.63290	137.5	9.12394	9.24447	30.23562	44.09390	9.62952	2.01857	34.9
1070.31935	6.08557	7.52000	7.77889	9.62925	52.03135	1.00000	6.33461	5.12428	6.70763	8.64409	11.47569	8.87623	63.51423	49.08728	10.84071	2.03142	48.07667
1118.59013	7.86217	6.89219	7.60364	10.69386	76.43714	1.00000	6.94386	7.71876	7.59070	14.51472	6.64681	6.85224	45.52663	66.72471	17.13066	6.22191	35.89972
1088.61405	8.67842	9.02469	7.14880	7.93783	56.23910	0.00000	12.32222	6.85435	7.25884	-82.42491	10.20491	7.39371	42.78151	49.89207	5.94142	9.21798	42.97086
1148.40798	6.75565	6.28976	7.11785	8.25895	45.69570	1.00000	6.56812	9.47915	6.14801	15.46667	4.94024	8.65352	68.65098	68.70639	17.74746	1.66035	47.05
1056.11828	8.59455	8.20415	8.26627	4.30527	49.22838	0.00000	7.58456	11.61003	9.90856	112.23109	6.29114	10.88088	49.23206	48.47093	27.42591	8.17256	-7.57897
1110.26892	7.26368	7.68257	8.31979	10.16635	72.16810	1.00000	6.27638	6.70812	9.14091	12.16179	5.06987	11.01266	37.90549	70.19414	25.67614	4.41859	48.52961
1172.95683	6.53527	8.28020	8.22543	5.94537	63.44166	0.00000	5.45754	6.52385	7.76606	-1.5443	9.27294	9.90340	28.20221	72.55414	-4.44168	3.39552	50.75767
1105.70637	9.22695	5.13783	7.10392	8.15109	58.69175	1.00000	5.58943	4.59477	7.17924	-73.58248	9.51117	8.50909	55.87061	59.08128	20.97295	15.51169	45.40008
1155.13641	6.95234	11.19038	7.35911	4.14264	48.87543	0.00000	8.92062	5.09606	5.25164	111.4834	7.57946	7.73921	11.23748	40.07543	28.48216	2.84464	65.93381
1123.51303	8.34426	10.97387	7.84616	6.28490	53.37559	0.00000	6.82265	4.92199	5.23215	-84.23381	11.05972	7.40944	61.15196	53.04499	17.80257	6.63603	33.54428
1177.60908	6.42710	8.46293	5.54990	6.80472	60.39608	1.00000	7.63004	8.64305	7.41555	-75.60804	3.57138	7.06348	42.72439	58.41183	14.88962	2.08114	39.96097
1125.70109	8.54799	9.13969	7.21268	10.44548	78.58781	1.00000	10.24053	9.67480	7.32718	-2.31938	9.97537	7.19067	73.54605	65.37315	26.65709	10.05603	6.46346
1123.74088	7.08333	9.45805	7.57650	7.54435	64.77482	0.00000	8.96410	5.35777	7.28369	38.02486	9.03694	8.09664	18.74269	48.05000	23.93094	3.06035	55.64776
1189.81753	6.01723	9.36133	7.77010	7.75967	52.30995	1.00000	5.23392	8.92933	8.45284	9.37082	9.30724	9.16590	60.09097	61.34619	22.92072	2.29148	36.08497
1196.00399	8.34761	6.12286	7.53167	8.47479	50.70235	1.00000	6.43760	8.66421	6.56590	-119.27337	5.21250	8.45583	45.61589	52.70364	22.37274	6.79901	50.26729
1164.03199	7.56906	7.16070	8.06988	5.77126	68.28438	0.00000	5.83569	6.76109	8.79414	-87.45476	6.38232	9.84907	51.61363	34.89617	21.43149	4.82137	41.47892
1057.53314	7.79667	6.06004	8.20198	8.69513	53.94417	1.00000	5.72807	6.08669	6.28178	-86.19903	8.29811	9.18133	64.92631		33.09055	4.85326	11.84962
1125.04214	8.83408	5.38386	7.35922	7.36488	70.58003	1.00000	2.42615	4.70441	7.15910	13.63617	7.29865	10.75407	68.87039	56.41969	26.31203	11.13301	50.50301
1175.17907	6.74606	7.85710	9.28342	5.15006	36.68001	0.00000	5.23692	7.47893	7.40589	120.33063	6.72641	10.22327	53.73952	48.52033	24.42885	3.10913	37.65181
1154.08574	7.48589	7.27145	7.65178	5.12682	45.43379	0.00000	9.48420	9.59397	8.40221	102.05461	7.65463	9.89185	45.43707	34.25271	8.76551	4.63422	6.25947
1123.55275	7.16677	4.51310	7.26304	10.02896	69.86247	1.00000	7.50381	7.58936	7.14019	24.43973	5.38063	8.90951	35.36674	45.06389	4.68097	3.27154	0.76755
1095.42256	8.51369	5.98097	6.11193	11.47507	61.94197	1.00000	6.96271	7.45237	7.48334	7.00417	5.40821	9.48304	54.47283	61.39851	18.54406	8.86997	52.26083
1081.06577	7.38128	5.72679	8.95434	8.12387	45.87166	1.00000	5.96695	3.79773	8.09956	20.91361	11.22311	9.31789	38.91710	64.78888	13.32217	4.40106	41.92361
1088.64186	8.47923	7.96971	6.44561	5.68356	76.36392	0.00000	4.56812	3.88176	7.16500	-61.51889	11.08764	9.92426	30.39573	87.48923	7.49911	8.61026	10.66668
1115.99790	8.58866	8.18290	8.01115	5.21165	62.16450	0.00000	7.54884	6.25732	7.19035	79.87116	6.30576	6.44715	47.05116	40.32565	7.18596	9.70493	6.84019
1067.18197	7.56104	7.38573	7.13458	5.21412	59.27025	0.00000	7.37105	9.91786	8.05056	1.53414	8.59066	8.14480	52.49804	64.43535	23.07422	5.06767	42.50729
1055.24615	6.80103	6.42004	7.11744	8.14587	32.79252	1.00000	5.15278	9.00078	7.26007	-73.78458	5.36390	8.70297	18.83266	40.61026	2.85869	1.26786	41.0051
1081.51501	8.87386	4.50677	7.88077	9.29050	62.68116	1.00000	6.81719	8.31304	5.62755	35.34722	5.82775	7.88448	48.15486	48.63484	21.57284	11.24125	-23.85972
1056.70626	6.58516	6.55520	6.57277	12.27170	60.63946	1.00000	7.63881	5.79645	6.63447	-0.45877	5.67533	8.47434	57.78942	25.41626	6.90170	2.76763	46.32313
1070.09884	7.00224	8.86713	7.05557	4.73622	57.26193	0.00000	8.38090	11.15131	6.97884	-73.78458	7.07587	10.61545	44.02605	37.87805	20.75611	3.26264	41.0051
1086.66760	7.48804	9.41257	7.21222	5.90017	47.99726	0.00000	10.81488	9.78174	7.61695	10.30215	9.48112	8.47419	65.39196	35.47830	18.71062	3.74108	53.94313
1163.26729	7.89834	7.86873	7.26624	6.89791	65.55388	0.00000	12.13528	9.26369	7.12409	-74.38987	10.89075	6.60073	57.76542	55.42276	18.45948	6.65520	40.65538
1113.94170	9.18611	6.49508	7.20572	8.84612	27.15415	0.00000	5.88310	9.84858	7.42746	-97.54667	6.26549	8.09714	43.59415	48.19712	7.42451	14.40580	30.5427
1156.96568	7.11845	7.02330	7.85378	7.01897	62.59174	0.00000	9.53940	5.70367	8.85927	-82.35176	9.95571	7.43546	53.29869	56.99458	22.45901	2.94367	27.71809
1089.84471	9.18097	4.58354	5.82280	5.48245	66.72804	0.00000	8.60681	6.35196	7.92332	43.2379	8.57590	8.22587	61.48767	45.36134	23.41953	16.50252	50.06
1108.66184	6.41415	8.85614	8.37101	5.19497	69.09414	0.00000	8.33473	11.58902	7.46171	36.73307	7.80156	9.43893	54.47434	47.57155	0.09531	2.98552	55.38752
1193.90784	7.55561	7.48224	4.97289	10.27219	43.16588	1.00000	7.47519	8.07702	8.02612	-122.40433	5.02609	8.18369	26.24329	44.30498	13.99461	4.44897	37.71715
1191.58608	7.38778	8.54272	7.15853	6.22046	69.14904	0.00000	9.19822	8.83964	8.25131	8.62118	8.74016	8.54652	53.25176	44.62417	-0.26646	4.24944	45.44694
1150.71183	10.37396	4.67168	6.36913	7.05307	56.02833	1.00000	3.00086	3.31319	6.68030	-41.25528	9.02721	9.85309	42.15472	55.63018	-2.36721	46.03475	-19.32556
1092.86463	5.45743	6.12528	6.19432	11.55505	54.98438	1.00000	10.20495	4.96078	7.09309	8.86374	11.53436	6.06875	44.08788	74.45133	3.06313	2.42868	44.89784
1137.85738	7.97909	5.62794	7.82464	6.71495	62.46021	0.00000	2.86197	5.01512	7.46538	2.31889	9.00704	10.06382	52.49987	17.20946	15.61898	5.96924	35.21222
1087.18946	9.48248	7.03194	6.31357	2.84157	64.45019	0.00000	7.33560	7.18660	6.99775	49.62251	11.07742	9.87672	36.93891	26.24908	11.85782	21.46870	27.0174
1052.23097	6.66158	8.38460	8.10481	9.19541	55.74913	1.00000	6.77510	6.96984	6.41846	27.06365	6.64198	7.11246	26.95970	66.61271	-12.56776	2.49847	50.18545
1113.07359	7.67471	9.91386	6.08366	4.60928	76.96973	0.00000	7.31651	3.92212	8.36236	29.26639		8.93397	46.43665	47.21122	15.01818	5.63846	37.58105
1112.80011	6.57766	5.20259	7.25153	4.51702	66.38725	0.00000	6.29119	9.39405	6.27152	4.21372	3.99604	11.39641	64.92681	46.45664	22.68385	2.51668	51.12794
1060.83322	7.48996	4.00621	8.40729	12.64223	55.00904	1.00000	5.38532	8.97451	7.92173	-73.81669	5.28655	11.38622	79.15182	59.70429	16.66852	5.28295	45.44868
1118.51663	9.11575	8.47398	5.68805	5.00829	53.43841	0.00000	7.58221	7.37164	6.26738	-1.05366	7.80279	7.72439	77.87892	54.12438	14.43517	15.01853	43.71032
1174.33212	6.89466	5.51440	8.18323	9.52115	57.15513	1.00000	4.58483	8.93744	9.18780	-53.13722	6.40422	11.47231	68.03383	40.01155	21.60773	3.12109	-22.92306
1090.88565	8.11071	5.58900	7.97808	7.28341	53.37129	1.00000	5.80523	7.89831	7.03670	-2.52398	6.86590	9.78010	60.11677	49.06391	18.35343	6.66928	53.19146
1153.89526	6.32947	5.79713	8.04321	9.08644	81.00605	1.00000	4.11753	3.99705	6.65776	-117.71978	8.89167	7.97156	59.81690	46.15052	-2.33528	2.30642	34.09668
1166.01341	5.80801	5.26138	7.30462	8.10700	49.49385	1.00000	8.97515	6.27421	7.59725	-5.55835	9.81480	8.15154	26.08438	46.20682	10.73418	2.90904	42.64685
1125.92890	6.18382	4.98534	7.88419	3.32233	68.04222	0.00000	6.01737	9.70279	7.24784	7.2278	5.86815	11.21637	61.69407	60.24076	3.42034	1.66940	50.64336
1160.42763	7.82741	8.61184	8.24567	6.67155	52.49993	1.00000	7.26345	7.61592	8.98428	86.59509	7.39669	5.73266	67.91841	77.71826	23.94667	7.36913	26.11527
1142.38529	5.51636	5.04656	6.72530	8.21719	65.83830	1.00000	3.21948	10.63946	5.64689	68.49143	6.93670	10.84159	70.52544	45.13084	40.48324	2.43824	25.80565
1093.38697	7.82731	6.84170	6.66524	10.22086	60.16785	1.00000	6.38686	6.43780	7.48996	13.63617	8.19542	7.63633	38.58106	33.91744	9.36898	6.00497	50.50301
1050.51949	7.96714	5.66690	5.87202	9.44516	28.22983	1.00000	5.34857	8.53332	7.73216	5.74861	4.98563	11.03997	32.70297	51.21269	14.87156	5.66312	52.71083
1121.90914	7.15740	4.85382	6.26404	8.02696	67.18870	0.00000	6.69419	3.18949	7.80063	46.5813	11.84822	8.85140	45.28791	42.79193	2.16006	4.86160	54.8421
1112.71544	8.02686	6.45655	6.84411	8.40531	49.58665	1.00000	8.22292	9.64525	8.00201	-49.27306	6.15581	8.05371	67.39858	50.50735	19.24971	4.73546	-25.42778
1118.72026	9.22990	10.04258	7.34383	11.61142	58.32079	1.00000	10.13189	9.66819	7.35456	122.05228	9.94257	5.57889	52.96561	60.30053	15.43086	16.03978	37.19723
