Pb	PM10	O3	PRES	NH3	TEMP	CO	PAHs	CH4	CFCs	H2CO	warning	PM2.5	longitude	C2H3NO5	SO2	latitude	NOx
45.11790	7.67369	7.78220	1179.08679	6.73966	18.08929	7.41927	6.95046	8.05591	71.58605	60.79811	1.00000	5.72256	-111.99633	0.25007	6.09195	40.65995	7.29173
47.03800	5.25355	5.81154	1197.42708	6.00526	17.43220	5.80416	8.05853	7.80768	60.95964	57.39039	1.00000	5.92753	-122.2054	0.13713	5.90707	47.76232	3.44286
55.44412	9.14945	5.82437	1159.40025	9.29601	8.39105	9.24768	6.68825	9.28239	70.44984	42.59231	0.00000	10.15219	1.00288	0.58581	7.30176	49.28669	5.12228
58.67343	4.76767	8.01410	1101.04558	9.62912	14.63471	4.82310	5.85672	5.02955	69.68162	58.81546	1.00000	8.89884	37.99117	0.10215	7.31934	44.92934	5.30670
64.18358	7.64519	8.08369	1148.88435	8.95106	16.57569	8.56284	7.50805	8.86324	58.61972	51.78876	0.00000	7.94948	34.3869	0.18425	6.47818	11.8659	5.51344
49.98120	3.92891	7.91569	1084.06404	7.30871	34.56919	5.09327	6.52611	8.50722	85.27204	44.51986	1.00000	5.83309	13.57661	0.11874	7.19769	37.31065	3.64887
57.70269	9.24342	7.79781	1164.39843	9.10100	20.67575	8.60596	6.14287	9.48763	76.27139	36.63689	0.00000	9.76832	10.03478	0.62607	7.81164	37.16911	3.99326
28.59459	7.09839	6.36794	1059.80242	6.81301	33.99658	2.67814	5.93173	6.22819	58.71725	69.37019	1.00000	4.08479	127.08472	0.17202	6.37249	36.20389	4.27633
63.89092	7.54052	6.85109	1071.67838	6.50284	17.02956	6.28983	7.22890	7.32576	58.77596	65.84359	1.00000	5.64436	-51.50361	0.20447	6.45895	-29.2975	5.13468
53.74855	9.81128	6.32656	1162.26802	5.61516	20.57948	4.56928	6.04824	7.68831	49.45097	33.35713	1.00000	5.19774	101.96857	1.07317	8.94315	4.88441	5.63885
72.17092	8.51235	6.39014	1193.44191	10.09104	30.49569	5.89340		10.49582	78.33052	61.97669	0.00000	3.05476	88.28637	0.37931	8.58295	23.07492	3.49991
44.57850	9.59286	7.57639	1189.12224	9.58289	14.56763	7.34837	9.16102	9.00845	47.20075	65.09900	0.00000	10.53215	102.42587	0.91127	6.83514	15.58552	4.79128
53.28919	7.63855	6.78689	1074.22383	7.46444	19.64216	11.17902	7.91479	8.27914	55.94640	48.64184	0.00000	7.03739	14.43865	0.21163	7.31611	40.87329	5.00816
52.52927	5.06544	5.32443	1095.39396		5.57317	4.36132	6.69546	4.70593	64.64940	44.48848	1.00000	8.26949	-68.30472	0.09809	5.47141	9.91861	4.88905
57.45475	5.98662	6.68192	1135.76120	7.00971	19.20049	6.20157	6.80407	4.98598	85.61541	62.98448	1.00000	7.04967	-80.31727	0.13288	7.98258	25.67927	6.09849
64.58144	8.15774	7.75914	1184.61387	4.36168	8.09684	4.08571	5.15440	8.80040	64.33343	70.39492	1.00000	4.70736	-48.29694	0.27166	4.98193	-20.87306	6.28427
45.53899	4.86005	8.20060	1055.51672	7.22983	18.84281	7.27220	5.42672	5.28501	62.01228	29.00516	1.00000	8.38907	-120.45794	0.11816	6.13984	34.63915	7.70477
64.86732	8.46157	7.29051	1057.44629	4.94994	15.61168	6.54901	8.49913	9.15644	58.93078	51.52689	1.00000	5.92582	18.28333	0.36225	6.49277	59.33333	6.44724
42.70683	6.97700	6.11079	1121.26320	7.11721	14.52205	3.52571	6.67821	6.94755	70.05248	41.53191	1.00000	4.07860	51.3452	0.16010	5.73125	53.37596	4.78513
51.10056	5.98128	6.82239	1112.27216	7.90113	6.68539	9.90037	7.30008	9.86011	64.58944	64.31110	0.00000	9.21140	116.82887	0.13394	8.02841	-1.26753	5.21101
63.27769	7.46038	7.79487	1105.36143	6.34863	7.23933	4.83348	5.66172	3.03998	72.73509	26.49070	1.00000	7.38476	102.05461	0.18979	6.52177	6.25947	5.22460
60.89331	5.75545	7.01942	1147.27997	8.03375	7.92325	3.27123	6.36881	6.07164	72.99332	53.07070	1.00000	8.03532	-97.03285	0.12979	4.79141	47.92526	2.66671
30.23187	7.53251	5.65049	1127.99513	7.59981	11.94235	8.34756	8.49484	8.40139	59.44664	40.61920	0.00000	8.52436	36.36339	0.20329	7.76825	0.03813	5.61418
72.28766	7.95215	7.17445	1194.33893	6.00847	34.08932	7.38186	5.88281	6.75238	58.98598	47.40077	0.00000	7.72622	-45.94722	0.23045	7.50726	-21.42917	6.37011
58.38539	6.69384	5.80565	1190.00263	7.57742	15.42266	5.55454	7.18164	2.59720	61.92522	45.31459	1.00000	8.02994	43.38531	0.14147	6.77020	9.89206	6.45509
47.94044	8.45529	6.10389	1121.11196	5.61142	15.28968	3.21976	5.45342	8.64069	67.61520	49.62404	1.00000	4.27862	39.8302	0.37630	5.34155	64.5635	4.50364
44.34173	6.66088	6.00537	1174.90778	2.84512	11.51064	7.77316	6.67791	11.03359	65.12078	50.26337	1.00000	6.42346	76.11996	0.11790	7.56941	11.12018	7.47657
57.33094	8.36047	7.12075	1181.81736	4.91577	25.98010	4.37364	7.54021	8.74336	54.96698	47.46663	1.00000	4.76010	123.50266	0.34067	7.82768	41.94175	6.20831
49.82877	7.56675	5.82077	1060.04732	7.28963	23.88350	8.56002	8.79395	7.79111	64.88878	31.10686	0.00000	8.30618	2.2469	0.17644	6.28626	48.90472	6.22171
75.64417	10.66947	7.51680	1115.31750	4.79287	7.78352	5.14841	7.08549	9.02089	69.56466	53.52266	1.00000	6.03927	-0.76773	2.49352	7.88171	38.38479	5.12459
62.65516	6.91692	6.14079	1060.42082	4.28378	43.95170	5.84335	5.79886	10.04330	52.59619	39.12890	1.00000	5.99399	-74.07764	0.15724	6.63150	40.72816	3.99470
54.37989	4.81436	6.34192	1144.66619	6.89412	21.54925	5.18060	5.76614	8.42182	67.79074	50.13952	1.00000	7.20964	3.47717	0.12580	6.80872	36.76639	4.04859
64.04119	6.97934	5.51857	1197.86089	5.36787	-5.13816	4.93716	7.48714	8.08745	74.05495	60.43007	1.00000	5.57545	102.42587	0.12882	6.02929	15.58552	4.66196
57.24564	5.78369	6.23349	1065.17254	9.99944	9.26895	3.48433	8.60931	6.47654	61.23685	67.05817	1.00000	10.87517	104.09701	0.13980	7.45453	-1.26424	3.41880
58.15601	5.78274	8.19249	1130.45413	4.50687	14.14532	4.40962	7.02417	8.05342	75.61672	29.86429	1.00000	5.28844	68.21204	0.10828	7.71339	27.55898	4.18014
48.75635	4.63182	5.77464	1195.38753	7.97739	18.57424	7.21239	7.26028	5.88427	59.26196	40.25778	1.00000	7.15125	13.32127	0.13312	6.41594	52.59319	7.33790
44.81727	8.10606	6.95472	1103.83115	9.95871	1.76929	9.41643	5.90957	9.28019	55.64000	41.53906	0.00000	8.92499	-122.86705	0.29366	7.39093	45.49428	5.90654
60.89555	7.00235	8.37592	1166.82077	5.98266	3.20522	4.65676	7.13099	7.91893	74.86411	47.89606	1.00000	5.29877	104.1451	0.10040	6.01446	15.79408	4.82828
45.82242	9.31620	6.49151	1099.81569	9.21810	13.78823	8.48524	5.19620	9.81531	58.32606	45.13063	0.00000	6.95518	-2.12139	0.69315	7.70778	52.48173	4.95914
60.94197	8.07489	7.08141	1072.16742	5.60931	6.45825	6.73597	8.14520	8.91923	79.38734	46.55338	1.00000	5.79996	-86.78777	0.25566	9.47597	33.44872	6.12856
54.41885	9.42740	6.20592	1123.38205	7.80864	8.10383	5.96990	6.33859	7.74219	78.92122	47.60211	0.00000	8.83322	122.05228	0.72546	6.67939	37.19723	4.35534
50.34339	2.78396	6.77362	1196.80420	9.02038	22.83760	7.38623	6.28659	7.43398	62.42541	70.03789	1.00000	7.45255	-122.86705	0.10244	6.10860	45.49428	7.29991
56.79081	10.19870	7.59137	1128.67911	4.87041	-5.61567	6.29715	7.18894	8.80869	67.49880	49.47328	1.00000	5.67713	120.74792	1.60600	6.71099	41.09822	7.31837
51.75639	6.33947	5.67087	1150.22513	5.34846	2.05325	4.82801	6.93183	9.25886	61.67504	69.85775	1.00000	5.05980	-61.4867	0.13974	6.95782	-31.25033	4.94623
34.62910	5.83851	4.92982	1125.62920	8.05989	13.64661	4.52374	6.80193	8.39355	72.46633	43.85597	1.00000	7.34752	-1.64295	0.14391	8.01298	42.8139	2.92540
81.57909	6.64588	8.89904	1176.66126	9.74978	19.11457	2.39283	6.43846	6.45314	78.24225	52.04169	0.00000	8.74580	6.26764	0.13163	5.94229	4.92675	1.59261
55.85848	8.50532	4.48208	1062.03195	7.40691	15.60894	7.73110	5.98705	6.70416	79.56660	50.95649	0.00000	8.24730	-93.263	0.35685	6.63148	45.0408	7.50415
51.34795	6.10924	6.65909	1119.24673	9.02535	11.63460	4.24177	5.99277	7.27826	76.16287	50.33120	1.00000	7.98117	-2.98333	0.07961	6.84300	53.83333	3.04409
50.67294	8.60513	6.16331	1084.04464	5.08073	13.99755	7.79958	6.88559	6.38776	65.16182	38.26963	0.00000	6.26342	2.29026	0.40568	6.67948	48.77644	5.20626
53.79072	7.39879	6.68204	1112.67043	6.28193	16.30609	7.01349	7.55170	8.10119	70.32621	46.03840	0.00000	9.16850	-2.09814	0.16414	7.66499	57.14369	5.04231
72.87140	9.54193	8.91677	1149.28267	9.79724	4.74614	9.98877	7.05306	8.39584	80.06951	26.33720	0.00000	9.92563	78.25795	0.83633	7.04781	9.82564	6.71940
44.86780	8.38342	6.27091	1164.48437	5.01346	27.68360	6.92957	7.12697	8.47852	72.88358	43.20367	1.00000	5.81713	-1.60452	0.37541	7.73900	42.06166	7.63052
37.76135	3.79403	5.72297	1196.88444	9.74944	27.61805	6.37251	7.68675	5.31297	64.56327	54.08043	1.00000	8.86181	3.16667	0.13671	4.45019	50.8	7.27133
59.99445	5.09722	5.20816	1141.64607	7.61078	2.80608	5.46612	5.49781	6.39471	66.09651	54.96676	1.00000	4.80939	-50.19556	0.12422	5.72854	-19.72806	4.43003
31.98754	7.18052	7.63140	1193.97503	7.77298	18.01886		7.41780	6.30653	55.71751	49.09863	0.00000	4.93917	-3.52751	0.13384	7.21997	50.7236	4.91870
58.45597	5.88024	8.69620	1135.62505	7.51678	11.72613	5.32090	7.74942	7.10408	51.93554	37.41444	1.00000	8.74594	-74.26419	0.11405	7.25854	4.73245	4.75630
67.89431	9.37080	6.78283	1128.61011	6.06736	15.83796	3.76774	7.39037	7.57376	56.06160	59.06180	1.00000	3.99220	-88.64235	0.77079	7.15812	46.09273	7.14687
62.91639	6.41346	6.79630	1197.87762	7.53104	18.79479	4.32696	5.03561	6.45258	75.43514	71.59394	1.00000	8.50822	121.06761	0.14851	6.85230	12.35275	3.67513
62.56515	8.54142	6.66976	1100.26274	6.69568	19.66216	6.23458	6.80897	7.55180	66.59565	62.44083	0.00000	8.40576	-117.14392	0.36379	6.75959	32.9156	4.63164
63.59085	5.49493	4.69170	1134.30725	8.13819	-1.66960	6.60738	6.14301	5.94812	61.42766	36.47157	1.00000	8.77670	-98.11889	0.08161	5.35188	19.04222	6.55727
56.00806	9.48543	6.18585	1151.06699	8.84940	6.06480	8.29673	6.46140	10.30898	75.06571	61.14002	0.00000	4.12426	100.24529	0.79228	7.77020	5.4709	10.21451
59.46295	5.56488	8.25465	1125.63967	1.72250	-6.20275	6.63468	7.06381	11.69456	80.20152	39.48445	1.00000	6.44503	59.80222	0.09192	6.49105	58.63667	6.45988
51.69510	6.88264	7.61037	1114.03443	3.60112	11.89667	6.41248	7.34953	9.38274	64.86046	41.87787	1.00000	7.00625	7.60872	0.11761	7.92317	43.78956	4.21716
66.15239	10.62072	5.70445	1175.44744	4.18277	16.29081	4.46897	7.23642	7.93404	72.61758	52.19449	1.00000	5.42139	145.18333	2.29745	7.62496	-37.9	6.43582
74.23400	8.88906	5.82359	1103.08934	7.33649	25.11567	8.03532	7.27968	8.14710	67.40913	74.24382	0.00000	6.22806	-81.79819	0.50063	7.82069	41.48199	5.14637
53.56895	9.53270	6.41679	1061.79623	6.22422	4.71795	5.40450	6.79442	7.08940	76.78810	35.55124	1.00000	5.26454	34.3869	0.89792	8.07014	11.8659	6.68333
61.66075	6.35665	7.17894	1075.79193	8.91229	15.60185	4.07840	7.37222	6.23256	62.10235	65.04708	1.00000	10.65020	-1.86343	0.13499	5.34310	38.10558	4.02072
35.68489	7.45169	6.62754	1059.51376	8.26945	6.40040	8.83510	7.76132	8.91731	58.98069	55.24065	0.00000	5.00497	-46.99583	0.19288	7.85196	-22.97056	4.01433
52.01626	7.99307	5.72450	1161.19831	5.81221	15.83573	6.43872	5.64402	9.21200	51.25464	61.34511	1.00000	5.32008	137.36215	0.25531	7.45887	36.75965	6.11435
76.24374	8.81920	7.30769	1054.67325	6.23310	4.00896	6.10698	7.51394	8.24779	86.17253	73.28520	1.00000	5.77977	-51.87389	0.48513	7.87838	-23.44361	5.77039
46.64197	9.89936	6.85490	1151.55466	8.73334	5.86759	7.39852	6.68181	8.79065	53.78003	55.43765	0.00000	10.59348	-1.48119	1.19473	7.57385	53.0233	4.19755
54.36881	8.02969	6.89695	1107.92673	6.28055	13.42684	6.61099	6.63829	7.81822	70.26907	50.77266	1.00000	5.95504	121.06761	0.22473	7.02784	12.35275	5.65736
61.52986	4.00543	4.93935	1112.52503	9.66178	17.21052	6.48057	6.99973	6.42434	74.16709	31.31061	1.00000	7.15277	-71.8023	0.11173	6.66829	42.58342	6.42485
59.26957	8.58376	6.18709	1090.53738	9.44055	16.64138	7.70213	6.91123	9.12934	60.35896	49.33739	0.00000	6.63694	73.66633	0.41971	8.75253	25.92493	6.34602
56.65970	4.20740	9.37992	1138.63915	5.81752	1.62091	7.71151	6.14395	8.79808	65.95751	35.59022	1.00000	6.98222	15.28318	0.12454	6.40125	-4.26613	3.46467
46.43036	9.54398	3.92448	1082.21621	5.45884	18.59681	7.27036	6.66962	9.63041	51.07026	57.68696	1.00000	6.05400	-1.47217	0.83923	6.56043	53.46506	7.01877
40.35530	6.31049	5.93974	1127.96741	8.89970	14.13569	2.58287	7.62795	6.43283	75.25478	66.67861	1.00000	11.80772	37.99117	0.09537	7.04821	44.92934	2.57472
80.69652	5.04904	7.67662	1054.12525	7.99796	30.50041	5.91288	7.50579	6.58169	61.69545	52.55664	1.00000	7.16760	-40.7475	0.11167	6.45567	-4.16694	5.44271
90.70419	11.88531	6.78823	1107.35923	6.21420	15.22186	7.23311	7.47339	7.14334	67.19206	40.18182	1.00000	7.31967	27.46153	8.15448	7.40370	-21.44236	6.26903
65.80235	7.84907	6.29131	1199.24940	6.95140	24.19415	6.87682	6.40585	6.66621	58.89079	69.28164	1.00000	5.60182	99.95469	0.24587	6.51676	13.51825	6.29624
58.81700	8.18007	9.37975	1083.95308	6.82900	38.67110	11.70703	5.62705	8.67652	62.05998	45.08126	0.00000	6.93956	38.01667	0.32287	7.07679	-5.41667	4.77104
47.74326	8.65589	7.01887	1064.56158	6.44394	16.70643	5.15049	6.20644	8.17090	62.48594	32.20191	1.00000	5.35218	-84.20299	0.41301	7.32903	39.43534	4.82007
40.23028	6.89181	7.67356	1054.85852	8.57927	27.88745	5.45783	5.42969	5.55454	65.36301	68.32020	1.00000	6.97691	-80.31727	0.15741	6.93133	25.67927	4.59243
41.33308	7.68278	7.57055	1188.55795	7.40662	8.93783	8.94110	6.11086	8.86437	90.37657	43.81017	0.00000	9.07740	34.75699	0.23515	6.80821	31.39547	4.72902
49.22071	6.68056	6.41512	1168.30137	9.57702	25.81401	4.77320	6.72104	3.60433	65.05816	59.54222	1.00000	9.64773	-3.67029	0.16917	6.21462	37.13548	5.59256
46.19806	9.22575	7.32243	1130.78116	7.67675	26.36590	6.45155	5.67217	8.81273	72.17451	59.92454	0.00000	2.51771	-86.11084	0.63748	7.94043	41.75338	6.64474
57.60275	10.48812	8.63999	1160.16981	7.02362	22.60973	8.12786	7.76929	6.93380	75.08951	42.45707	1.00000	6.54165	-1.5443	2.10769	8.28208	50.75767	6.86015
47.46086	6.33000	7.96717	1118.81842	7.81443	19.15945	4.73591	6.15827	6.43799	66.73256	61.10435	1.00000	7.05776	77.0202	0.07699	7.22563	43.41949	3.76826
48.65578	6.84422	9.48312	1117.54399	5.25227	18.19377	5.48212	6.42647	9.59235	89.72051	43.51045	1.00000	5.06745	15.28318	0.13768	6.24313	-4.26613	5.65142
45.01044	6.64415	6.46304	1177.67165	9.14235	18.77513	7.21537	8.04180	7.94962	73.16191	36.35222	0.00000	5.34228	117.27583	0.16283	6.10865	35.64889	3.57910
57.11071	7.81798	6.28007	1189.59976	6.58181	8.24381	9.75312	5.81533	6.19768	66.15299	53.19368	0.00000	7.70718	-88.3162	0.22766	6.39584	42.24113	5.04094
51.69901	7.83839	5.61270	1176.35513	9.86240	18.09345	7.76768	7.39341	10.01575	87.59912	44.76264	0.00000	9.78359	76.32756	0.19928	5.73761	9.57046	4.27085
55.64030	5.43965	5.37779	1172.84499	8.61816	30.75010	5.15290	6.53929	7.49461	72.44233	50.11097	1.00000	8.60754	122.20488	0.06672	6.93629	29.98869	4.41434
59.19464	7.85847	6.93484	1051.14204	7.73523	5.72771	6.63005	5.76221	6.79689	62.25169	53.18269	0.00000	6.52778	8.4493	0.21198	7.96766	50.09019	6.54968
51.25538	5.76718	7.55178	1135.48528	10.01480	43.76682	3.60687	6.41869	2.23455	77.63359	37.70941	1.00000	10.46573	-86.11084	0.07242	6.60297	41.75338	5.48499
40.14627	6.68564	6.72337	1183.31746	5.05605	13.67652	5.87683	4.61176	8.25705	72.49557	48.37632	1.00000	6.06307	-97.90308	0.09929	7.44793	31.12406	4.57653
56.57183	8.53296	7.21637	1190.66972	8.75953	20.93754	6.12132	5.43768	7.73132	70.77112	44.25142	0.00000	4.01349	-79.62098	0.39542	6.34515	9.15093	7.10264
24.30861	7.62980	6.30269	1060.28473	6.93673	20.16825	5.38713	6.43754	7.42483	69.54315	33.92235	1.00000	5.58035	99.96667	0.23047	6.88507	8.43333	4.05070
66.60130	11.65242	6.38605	1179.22899	9.41518	21.84146	5.87458	7.75936	11.01324	62.92818	56.59430	0.00000	3.86399	102.42587	6.46826	6.88645	15.58552	5.86746
38.17533	11.34549	7.95422	1108.53858	6.97758	0.41188	4.27642	7.22863	6.97320	68.13591	30.26186	1.00000	5.12136	5.22778	4.82461	7.59147	51.955	6.12625
78.34645	7.65168	6.66864	1052.06898	10.40366	16.80014	8.35093	6.24938	9.04884	65.17497	48.17810	0.00000	8.11808	-1.64295	0.17479	8.03299	42.8139	5.95381
34.95644	8.12459	7.02250	1194.07448	9.72207	34.53877	8.82180	7.38820	8.32670	55.82471	94.77261	0.00000	9.56761	-2.52398	0.25486	7.24285	53.19146	7.29781
47.77774	6.69832	7.25395	1094.10378	8.24383	14.48693	6.26057	6.85277	3.38990	51.91380	36.27100	1.00000	7.85243	-94.74049	0.19211	5.93748	32.5007	6.92708
31.75105	7.63623	5.41358	1131.61442	11.24470	32.76024	7.37590	7.08097	8.89173	69.36271	51.65538	0.00000	7.28948	30.28491	0.19922	7.48417	60.02427	7.73857
71.29322	9.79556	7.84041	1195.81210	9.77865	8.59816	8.83859	7.37127	9.19204	74.56695	47.15638	0.00000	8.18307	15.07041	1.05150	6.91024	37.49223	3.61333
30.36963	5.36100	8.89766	1185.11866	10.11030	14.54243	5.02884	6.12839	6.39784	64.77425	46.07940	1.00000	10.44895	46.58333	0.07022	4.35348	-21.15	5.18875
49.90024	7.32479	6.37678	1141.96077	7.61834	32.04695	9.22582	8.95674	7.36428	60.86343	60.84140	0.00000	7.46171	-63.13414	0.17896	6.87829	46.23899	6.80467
52.83954	4.36824	7.13371	1160.33972	8.52180	23.43136	6.91907	6.52057	7.18014	59.48993	65.53196	1.00000	8.09070	114.10479	0.11893	7.25497	22.37066	6.73437
34.00203	6.44999	5.31757	1120.05406	5.11955	-1.68940	3.15850	8.65999	8.18470	83.05938	38.94300	1.00000	4.62809	1.04945	0.12654	8.17157	35.06544	3.70187
51.72035	7.24720	7.97679	1166.77884	7.46547	9.22468	8.68322	6.22246	7.47621	67.91329	60.11532	1.00000	6.48756	120.89694	0.15469	5.36716	14.95472	6.59872
49.55636	9.81528	5.66637	1169.47486	9.58051	27.30969	8.37066	6.82241	9.14658	72.63650	60.09167	0.00000	12.14228	36.25361	1.10061	4.99942	47.48444	5.86729
65.66236	9.08223	7.53625	1050.90297	8.16373	23.94448	8.81448	8.14643	7.12468	51.78775		0.00000	6.09719	4.63031	0.59892	5.80001	43.67681	6.05660
48.06162	10.47730	6.55360	1089.87492	5.99736	21.46210	1.87634	7.53901	6.94457	76.80300	41.28369	1.00000	3.99020	-87.66561	2.08377	7.42412	41.8542	4.83083
41.56410	7.99590	6.18995	1176.01680	7.32072	21.02165	4.94087	8.09905	6.11471	84.58509	33.01745	1.00000	5.69217	30.28491	0.30660	7.59723	60.02427	3.23881
47.20334	5.60020	6.60274	1114.43545	9.30029	33.76446	4.02638	7.43600	7.72029	63.52905	41.21063	1.00000	9.77257	123.62494	0.06327	7.88608	12.37169	3.33114
40.52232	8.77235	5.87448	1076.45026	8.24796	12.17404	9.60148	8.30068	8.58892	67.42701	65.51070	0.00000	8.67952	17.80774	0.44351	5.84848	40.55851	5.26625
36.83638	7.96408	7.09164	1163.38983	3.96405	28.92918	8.95335	5.72184	9.62867	58.32369	24.39563	1.00000	7.49656	32.88667	0.25438	5.59409	3.27833	6.94690
30.23623	8.23006	7.05108	1137.17442	6.50480		10.67645	6.64450	8.19369	55.01013	49.89728	0.00000	6.31411	28.28489	0.38713	6.98919	48.15659	3.85320
54.04953	6.27439	5.95014	1189.25823	6.70375	4.60594	10.24846	7.17200	7.66332	68.74523	47.43441	0.00000	5.30285	33.9162	0.14737	9.07238	51.67822	6.41972
53.32414	8.13913	5.82282	1185.89814	5.27878	11.18154	4.58008	7.43551	8.46550	75.35560	56.62053	1.00000	5.32288	107.60627	0.29909	7.09080	51.82721	4.30241
53.15665	8.95004	6.89915	1055.39454	4.95780	15.46347	6.41027	6.61500	6.41063	65.85951	48.47270	0.00000	6.31155	31.4976	0.54668	6.51613	26.67319	4.32735
45.55600	7.10977	6.87981	1152.57766	4.66152	-11.39696	3.78702	5.15374	7.93939	66.26700	45.45103	1.00000	5.58188	19.27498	0.13511	7.78096	50.20528	4.02846
54.07710	4.84709	8.89337	1189.22554	9.66313	3.61637	4.38265	6.12904	5.14712	63.62827	64.50102	1.00000	8.93510	-65.61427	0.05643	8.05796	-27.4338	4.83930
37.49787	5.65292	5.96660	1131.28073	6.02499	4.80423	3.80223	4.84356	8.19964	73.33921	38.03055	1.00000	3.66764	101.18445	0.12702	6.49810	13.44581	5.42962
57.90429	9.04368	6.58641	1155.18269	9.79025	11.85584	6.33995	5.43523	9.05275	73.95249	50.86279	0.00000	5.24207	-89.10944	0.53507	6.22289	13.70167	2.88035
37.30883	7.27242	6.90589	1117.18808	6.96674	-1.76067	3.55838	7.46654	4.88082	66.88523	53.29962	1.00000	9.09525	110.71639	0.19140	6.85611	-7.54972	3.34264
70.52682	6.63099	5.46362	1110.35251	7.85524	10.02753	7.28292	9.29242	6.00809	62.86106	73.16482	0.00000	5.71738	39.28333	0.19418	7.46295	-10.33333	3.67748
59.04528	9.64458	9.23598	1190.11964	9.67773	4.20843	8.83083	6.74215	8.77140	66.01891	53.87545	0.00000	9.33927	2.61667	0.95736	8.83183	48.98333	5.05569
49.25015	6.02869	8.23900	1071.55889	7.78296	17.88358	5.32061	6.52068	8.05790	68.97928	68.29462	1.00000	7.88559	84.63445	0.13940	5.94034	24.81757	3.86577
47.23668	5.22060	6.53333	1064.85675	7.24698	27.25055	5.96370	6.17782	7.09137	63.31129	45.27447	1.00000	7.72199	51.3452	0.13266	8.00995	53.37596	5.30396
59.11464	8.87201	4.88851	1062.43528	11.39998	8.17282	5.17164	7.18005	8.50296	79.13033	55.24176	0.00000	6.24818	-2.68758	0.50322	7.92963	53.69786	7.45426
51.04932	8.23754	5.60803	1173.16689	11.56016	6.62598	9.41338	5.65301	10.35876	70.10078	52.69093	0.00000	9.47917	71.57737	0.28593	7.68821	21.53889	5.34196
84.00113	7.72035	7.17488	1178.53751	7.12184	19.32308	9.06616	5.36462	7.01509	75.21978		0.00000	5.47259	11.5	0.26278	6.23963	3.51667	8.04576
58.76184	7.07151	5.89681	1150.25993	7.33988	22.42879	9.19403	6.31159	7.17928	67.04077	36.09695	0.00000	5.99831	8.91229	0.09191	6.57006	49.13645	3.76103
58.65495	8.78414	8.34194	1051.21086	8.43233	14.56446	7.64915	6.72846	7.65304	60.81176	31.77619	0.00000	8.40295	85.37752	0.49682	6.32328	22.10194	6.10922
50.17649	10.73702	6.11734	1116.11375	5.99726	3.44999	3.10044	6.33517	6.50297	74.93505	34.64033	1.00000	4.92954	51.0193	2.66809	5.96422	35.6803	4.89486
58.37090	3.40985	6.27615	1126.49722	6.31185	-3.56703	8.83876	7.39632	7.77778	73.92209	77.96053	1.00000	4.96140	-2.16	0.14015	8.90864	34.31	8.04324
65.62103	9.41641	7.19158	1145.02744	6.03739	16.27932	9.61139	7.55324	7.36164	65.04174	49.42556	0.00000	6.63149	69.49015	0.81299	5.78547	56.11281	6.66722
48.98436	2.96921	8.22783	1097.43571	8.19213	14.51217	6.62365	6.94296	4.94748	77.67588	51.33804	1.00000	10.28102	-2.98333	0.10258	5.72426	53.83333	8.44677
59.39220	9.52203	8.50146	1108.09103	4.79131	29.53038	2.77256	6.90730	7.81874	68.20774	47.66667	1.00000	4.66557	6.26667	0.81751	7.53724	51.21667	5.11430
57.74044	5.88811	6.04789	1168.90735	8.81128	23.78818	6.70469	6.25197	2.53678	69.07788	68.68351	1.00000	9.43630	5.16108	0.08047	6.80725	48.77275	8.47101
48.59202	5.56544	8.00238	1109.68505	8.60333	15.84504	4.92366	7.84256	5.12915		79.59699	1.00000	9.65428	-90.10674	0.07146	6.86806	29.84576	5.27359
40.94000	10.58534	6.28601	1192.66213	7.85321	27.79820	8.98654	6.77619	7.30172	66.52001	58.23239	1.00000	6.43124	-3.05814	2.26209	5.55113	53.00974	7.69252
61.28852	5.63832	7.41214	1149.23269	7.25343	11.77359	6.31067	6.61217		74.58612	33.46317	1.00000	8.52707	46.83187	0.11394	7.27728	14.53767	7.21694
