H2CO	PM10	C2H3NO5	NOx	PM2.5	NH3	CH4	warning	SO2	CFCs	TEMP	latitude	longitude	PAHs	PRES	O3	Pb	CO
43.54154	9.58969	5.96155	7.61656	6.25063	6.66923	10.14661	0.00000	6.75393	56.70282	6.45302	13.51825	99.95469	7.29187	1076.56980	9.64741	44.13712	5.99266
45.55226	8.18302	1.72673	9.45933	11.48507	5.91109	7.51785	1.00000	8.85009	31.65738	33.89693	51.04962	12.1369	9.00105	1083.30219	9.27568	59.85954	6.63835
57.57254	9.79948	7.16705	10.52959	9.56606	7.85460	7.45976	1.00000	9.14413	57.33698	21.68991	19.64745	-102.04897	8.99812	1124.08658	6.04715	51.38756	9.69255
47.79365	8.57889	2.62160	8.40419	6.25650	13.66775	8.57850	1.00000	9.90717	41.35602	19.10738	8.88649	2.59753	3.04063	1121.60205	8.99210	34.85157	9.38681
44.78764	9.11780	3.91369	6.72750	12.56836	8.16982	6.01953	0.00000	8.20261	46.38423	6.65567	-10.33333	39.28333	8.20632	1106.86225	8.45700	34.95279	8.64162
47.04235	9.36897	4.80003	7.51323	10.34673	7.91539	6.21838	0.00000	8.31540	54.81905	19.13191	36.82167	128.63083	7.03363	1075.84151	8.16493	62.00044	8.42004
50.66320	10.48243	14.16425	12.61713	8.74099	6.28454	9.07814	0.00000	12.00997	58.06675	12.18110	40.98894	28.67582	5.70697	1121.75666	9.57888	59.33332	8.42451
41.26540	7.91843	1.33967	11.35094	6.86894	8.10802	9.58134	0.00000	8.86252	65.44233	-0.75440	31.96258	73.97117	4.83176	1092.17907	11.41439	59.55953	9.81052
41.93748	9.62008	6.01339	6.61750	10.30851	6.37896	5.49419	0.00000	9.39576	48.34327	15.34656	9.3337	122.8637	10.86847	1147.72084	9.08412	61.35274	7.51932
47.45342	9.50952	5.75518	12.54850	7.99295	7.41138	9.38684	0.00000	9.28127	60.07868	19.16684	10.15031	-73.9614	7.16981	1128.62817	10.16342	61.65230	10.00918
44.95205	7.18020	1.06790	7.80104	11.35320	9.58931	7.80250	0.00000	9.44639	48.40323	13.39861	40.67705	-73.89125	4.91569	1072.14419	6.18038	55.88653	8.41255
50.90555	8.76171	2.88322	6.09690	11.64159	6.43880	5.77357		9.80088	48.37560	14.06554	53.38333	-0.76667	10.91671	1104.38907	9.12258	40.11308	8.94985
34.76469	9.56293	5.62515	7.76473	11.24879	9.29148	10.99201	1.00000	8.85920	71.73586	7.01385	49.65186	26.97253	10.01678	1108.32033	5.52520	42.88469	9.22322
38.55379	9.79299	6.87428	13.14609	8.42396	9.39021	10.29213	0.00000	9.26498	23.60007	26.05583	23.04419	-82.00919	7.36211	1130.57485	11.96357	26.16571	7.67398
51.59948	8.20123	1.72458	8.77879	10.23599	8.95824		1.00000	8.27648	55.39619	11.97824	52.53048	13.29371	11.00328	1162.42969	6.60595	63.67657	8.73216
54.39436	8.42182	2.02470	7.63184	8.39870	7.10035	10.98751	1.00000	10.21657	27.87028	-14.85463	40.85158	122.74754	9.35956	1107.54853	5.70740	47.01294	8.92272
44.26324	8.41907	2.16212	6.98991	10.27986	10.13229	9.84332	1.00000	9.10764	46.73966	19.89843	45.53929	-122.38731	6.93843	1094.32859	6.44187	28.75205	7.37857
47.26096	8.50284	2.28463	6.77814	9.61684	5.90990	6.12165	0.00000	9.42714	38.67667	6.96222	55.64776	38.02486	8.39828	1072.22295	7.48221	50.54300	7.67042
51.10076	7.10135	1.03333	7.14268	8.10506	4.19153	6.46358	0.00000	7.86332	39.49585	12.09151	30.16688	-96.39774	8.49287	1116.38558	7.78335	57.85535	6.02266
27.34911	8.16231	1.80125	8.84169	9.82323	4.59135	5.46293	1.00000	9.28579	38.83065	31.70655	50.80019	7.20769	10.63122	1176.84121	6.45218	62.61117	8.31699
42.68606	6.65661	0.61758	7.33538	10.33994	7.41275	8.18678	0.00000	7.94220	39.12036	23.22748	57.14369	-2.09814	6.68427	1117.31278	6.84820	57.18565	8.44351
56.66941	6.77985	0.52150	8.14920	5.96486	9.44169	4.62935	1.00000	9.01929	32.34409	5.04248	40.94065	-73.99681	12.11308	1146.30846	4.68631	54.17478	7.91868
32.21707	6.36173	0.72819	8.46693	6.43624	9.41620	8.56507	1.00000	8.30248	67.24173	16.91251	39.96097	-75.60804	7.61222	1093.63674	6.64981	50.19564	8.81310
64.66929	7.93325	1.54061	9.29524	8.11137	9.12029	6.62975	1.00000	8.06133	46.92744	15.29792	-27.76952	30.79165	11.21261	1093.09292	7.00594	45.17519	9.45211
50.93969	10.51407	14.35053	6.44449	11.15305	11.54548	9.46152	1.00000	8.75831	37.65803	8.71821	65.93381	111.4834	5.93886	1050.75391	8.53138	42.34965	9.84127
31.68602	5.66989	0.44818	9.47924	7.29804	7.41240	6.22611	1.00000	9.43206	52.37828	23.16780	9.92787	-84.13722	10.03890	1078.46782	4.79638	51.73328	10.87783
46.31197	7.92199	1.62302	9.20055	6.58086	5.98611	9.12761	0.00000	10.18679	75.42308	-10.14249	43.48961	-8.2194	6.43632	1162.41066	9.00974	81.61747	7.28519
28.85695	8.48441	1.89735	7.06099	10.88677	12.09374	10.13552	1.00000	7.74668	77.98131	12.70029	2.2139	102.3278	5.04584	1094.59152	9.57793	41.84656	8.74875
48.44894	10.34591	12.75362	10.33810	6.51466	6.58575	7.35045	0.00000	6.68569	42.63691	12.57302	37.31065	13.57661	7.73951	1189.39974	10.36466	39.03595	6.67842
54.27355	9.02912	3.49917	5.85852	13.60780	11.54973	10.53563	1.00000	8.85702	43.45143	0.35077	19.32932	-98.1664	6.07003	1143.13805	7.50550	37.97177	8.52218
54.19420	6.67672	0.42547	5.71779	11.93694	10.51537	10.07843	1.00000	7.87772	58.61014	0.25932	35	136.51667	5.59615	1077.07963	9.11869	45.81200	9.39017
51.96844	8.64724	2.31811	8.90622	8.18392	9.98664	2.81006	1.00000	8.41629	46.60029	11.20463	33.4425	129.96972	12.10559	1147.58017	3.67068	60.18536	9.40125
36.06405	6.79520	0.93589	7.55696	8.21472	8.32156	10.08157	1.00000		43.23354	28.44996	4.94273	15.87735	8.33488	1149.61330	7.43112	40.35217	9.45367
54.22880	7.60839	1.26515	6.11519	12.14934	7.51332	12.29774	1.00000	7.93540	67.56409	8.05417	-22.92306	-53.13722	6.45529	1093.98017	8.53003	62.69025	8.92339
55.74300	8.50750	1.86200	9.98872	10.01235	7.04012	7.66437	1.00000	7.64647	30.36118	15.04912	33.3213	130.94098	9.32449	1113.33850	5.31046	42.43216	9.38492
31.83326	8.35581	1.97598	8.30593	7.46420	9.64775	8.92661	1.00000	8.99882	63.00551	4.53414	39.32288	-76.72803	9.43690	1137.46863	6.67726	62.17936	8.55580
61.13316	8.98297	3.46607	5.94263	9.70177	4.12908	5.82394	1.00000	8.23164	58.79066	28.60332	34.09668	-117.71978	9.04539	1118.19269	6.80117	48.17600	9.97797
59.20740	9.61863	6.13670	7.10503	5.49900	8.61903	10.02756	0.00000	7.77974	46.80795	30.98032	39.32288	-76.72803	6.67883	1176.24467	10.57714	61.02784	8.02645
58.89612	8.73008	2.40445	7.86852	9.24091	11.36034	7.45524	1.00000	7.22704	34.26262	13.07629	41.66394	-83.55521	9.31432	1190.40011	4.29789	53.50888	9.45843
40.88839	8.55469	2.19179	6.76922	10.34807	8.83689	10.64935	1.00000	7.52272	59.80772	20.76696	-7.54972	110.71639	8.08086	1192.37950	6.75684	30.56907	8.03349
36.81017	8.42297	2.01901	7.96204	11.65926	10.53489	10.14137	1.00000	8.34764	32.35517	10.67255	10.20898	123.758	10.28962	1060.10045	5.20030	43.46730	7.27165
53.25980	9.92010	8.30856	8.85339	7.40641	10.17151	11.90269	0.00000	8.98224	42.18053	9.49219	42.55308	-87.93341	6.24714	1158.84069	11.06856	60.18512	9.00529
27.51335	8.67442	2.64761	7.04146	14.07665	8.87197	11.47945	1.00000	9.09383	56.55021	23.11034	50.82709	6.9747	8.74570	1055.19124		53.59538	8.15768
43.96582	9.41954	5.25522	10.11475	10.92523	6.31431	6.95857	0.00000	7.01137	67.45180	9.37447	5.90702	116.10146		1101.36138	5.32146	53.02090	7.90988
31.29086	9.58337	6.25672	9.80974	11.32110	4.78955	6.77320	1.00000	9.39201	41.98272	10.78214	34.25628	-78.04471	8.65422	1171.46783	5.52340	35.27786	7.66659
38.39996	6.34335	0.57617	9.74395	4.07845	7.71484	6.37722	0.00000	7.52347	20.98778	33.25141	13.44581	101.18445	4.99137	1050.25533	11.79843	40.47846	9.18639
50.45190	9.28714	4.49990	9.73895	10.28298	5.93180	7.85569	1.00000	8.78590	44.17148	27.82200	31.78336	35.23388	9.27836	1112.10520	8.66205	37.67795	11.09975
32.21373	9.98996	8.73710	9.57932	8.68206	6.26655	11.92522	0.00000	7.71393	43.53675	28.42269	53.59782	34.33825	7.34030	1151.47086	8.85877	45.85546	9.25881
33.41140	9.12017	3.64296	10.82261	9.90686	8.44083	6.63635	1.00000	6.96560	50.04713	2.26179	43.61062	-72.97261	10.02015	1082.96716	6.30378	36.48739	7.42198
33.27173	8.83988	2.95195	10.04622	9.12761	6.87310	8.22677	1.00000	8.88880	63.92723	21.75244	33.3213	130.94098	9.56666	1162.84306	8.87174	68.98953	10.08974
31.41604	8.56288	2.36974	7.51908	12.95577	9.44891	11.06457	1.00000	8.85011	48.04675	17.84909	33.3213	130.94098	9.43545	1172.31815	7.36049	20.51410	7.13614
60.75558	8.68329	2.56292	8.52209	11.16617	5.88176	5.57486	1.00000	6.05254	47.33041	-2.53595	53.49389	-1.29243	9.90794	1190.75776	7.51281	48.90552	7.19962
47.90781	8.53249	2.13499	9.22812	10.75918	5.46032	5.23274	1.00000	9.07160	34.79429	12.27107	54.84444	38.16694	9.53180	1116.37266	6.86999	64.03526	7.06215
27.06423	8.04107	1.38709	8.70494	7.95147	8.51266	9.60308	1.00000	8.27030	41.92356	10.15015	27.9247	78.40102	8.58073	1126.86566	6.63860	56.27361	7.93971
25.70890	9.42355	4.90750	10.42870	9.51217	5.47974	11.54568	1.00000	9.09550	37.70516	15.86304	43.61092	3.87723	7.62820	1130.93977	10.33588	57.72438	7.14558
30.70348	7.12819	0.57979	5.03788	11.79200	11.48936	10.55545	1.00000	8.34469	70.98653	-0.59509	26.2649	81.54855	4.01544	1167.07269	8.14600	27.25396	10.46414
44.77570	8.63584	2.39736	8.88164	8.19957	9.92472	5.41278	1.00000	7.56081	46.98313	4.16646	33.92946	-116.97725	11.59730	1122.06724	7.13309	48.59720	7.78299
44.48792	7.24588	1.07616	7.10195	9.76986	6.92025	7.22698	0.00000	9.80037	56.89876	14.72239	10.61285	12.19458	8.24287	1172.32220	7.52264	46.69516	8.05818
59.59285	7.98401	1.32179	5.43211	12.09919		5.77236	0.00000	8.11381	83.42553	21.20271	13.65805	102.56365	6.60110	1116.05936	5.72772	53.85920	7.32184
52.55417	6.34284	0.37077	10.06519	5.72384	9.30722	7.50114	0.00000	7.41276	46.46023	15.24060	39.12074	27.18052	9.00396	1103.78391	11.65623	46.60255	9.75857
48.09687	10.16285	10.87256	10.36736		9.41396	6.70690	1.00000	9.40246	35.96170	10.72746	41.27621	-72.86843	11.32836	1124.01108	7.35302	41.83608	7.90989
68.86884	6.49246	0.63591	9.43913	5.24365	6.35815	6.87816	0.00000	6.17691	48.50136	7.13899	53.78333	-1.06667	6.77419	1194.31915	10.16987	62.62383	7.58840
52.01521	8.10215	1.54555	5.14549	11.16609	7.60333	6.06389	0.00000	8.14172	59.29218	15.70085	33.92946	-116.97725	6.30704	1079.24295	4.03286	27.98624	8.38357
33.88520	7.21043	0.79809	7.70383	9.40779	7.35796	8.01694	0.00000	8.02467	42.81719	13.07633	32.65246	51.67462	7.50550	1062.51187	7.94817	67.50429	8.54976
44.43690	8.73428	2.90358	10.21282	7.61837	6.29284	8.34563	0.00000	8.10180	64.20679	15.72486	43.61062	-72.97261	9.59164	1134.90283	8.84070	56.85422	9.90718
43.82010	7.49909	0.77284	8.24501	5.75635	10.05728	10.47389	0.00000	9.77325	79.26024	20.48373	41.27621	-72.86843	6.23935	1140.53347	11.62754	66.60043	9.51808
40.08278	7.60328	1.12221	9.35281	10.69673	4.51833	5.35478	1.00000	6.85623	65.27368	6.33058	51.40944	46.04833	10.46818	1129.33680	4.63121	61.14500	7.11848
52.63842	8.09545	1.47712	7.62806	11.05693	9.99905	7.36251	0.00000	7.55374	46.99876	23.67781	-2.68333	33	5.54423	1052.95691	5.55571	76.93226	9.70923
39.61558	7.72491	1.30331	9.71661	8.58146	6.70213	7.69856	1.00000	8.39574	26.48310	18.03910	31.28092	74.85849	9.94776	1182.48075	8.07588	53.19407	7.52267
52.99456	8.58628	2.58844	6.54409	11.13371	9.54510	11.75776	1.00000	7.45871	38.35725	9.66940	51.39323	0.47713	4.23019	1057.43830	10.04848	56.53049	9.36229
52.65604	8.30393	1.89055	7.73495	9.25265	6.57875	7.17500	0.00000	10.02332	53.66805	32.45966	45.50369	11.412	7.70675	1108.66388	8.79863	36.87357	7.98238
27.30278	8.29415	1.45978	7.10612	9.88762	8.75946	9.20233	1.00000	10.37616	31.81552	-11.28773	47.48444	36.25361	8.78795	1055.72329	5.34879	56.45165	8.31542
48.30361	8.58724	2.32618	8.37541	10.93889	10.20892	8.81615	0.00000	8.34033	61.27712	17.24971	-23.85972	35.34722	6.00967	1064.10508	7.24409	43.07686	8.36214
31.90071	8.76872	2.68464	9.06876	9.52212	8.08814	10.19399	1.00000	8.72805	17.77004	17.71037	55.82737	-4.0573	10.43413	1154.95920	7.35401	57.14402	9.76211
52.59032	7.77443	1.44955	6.91199	9.34230	7.24995	6.15092	0.00000	7.92129	36.31982	8.09730	52.68333	0.93333	6.34405	1188.79473	6.43008	53.43129	8.62352
30.53482	8.91272	2.98791	6.74299	5.62262	6.62010	8.25244	0.00000	10.12877	68.59891	26.67400	34.15429	3.50309	7.63711	1133.99613	8.41239	71.81914	9.34114
49.50395	8.63419	2.52908	6.79958	9.29784	7.67275	10.14858	1.00000	8.84661	35.89990	14.51546	15.73628	75.96976	5.68331	1079.01244	7.87151	49.84163	8.39312
24.88477	8.22475	1.69602	9.26599	10.29855	7.04756	4.85461	1.00000	8.76002	57.06153	23.18737	20.22816	-103.5687	11.51217	1072.79986	6.67742	55.97367	8.63801
46.07945	7.21086	1.37285	6.16122	10.56204	8.77487	5.05541	0.00000	7.97580	29.53518	12.37967	31.12406	-97.90308	6.29243	1186.11700	6.33036	60.31589	8.67349
57.26947	9.30729	4.62370	7.02828	9.04845	9.63956	9.28972	0.00000	8.01551	57.51507	19.70278	26.44931	91.61356	7.78438	1130.74505	5.96827	55.49207	7.57868
48.18358	9.85879	7.94465	7.99241	8.91523	9.21495	8.82362	1.00000	7.72354	39.61502	14.66758	48.25	16.4	8.38954	1098.84278	6.69386	48.38679	9.93543
52.38279	9.04471	3.26319	7.31137	9.18279	11.28860	9.46862	1.00000	7.36461	45.10956	5.16392	53.53041	43.67663	7.13397	1192.39862	6.63155	56.23921	8.97251
31.46210	9.08753	3.63929	10.19531	11.40197	6.56105	6.52413	1.00000	9.72648	28.96243	21.51846	4.02219	101.02083	9.37603	1065.85668	6.36424	48.42944	8.34682
51.33170	10.46528	13.99614	9.20693	7.64486	4.76658	8.86891	1.00000	9.26054	69.74964	14.01133	36.82167	128.63083	8.70804	1164.59861	8.17364	39.66494	7.64830
44.56212	9.31026	4.59925	10.78179	10.26243	6.46773	8.06127	1.00000	7.40754	60.97274	-5.13111	51.14942	15.00835	9.96315	1102.13733	8.11837	45.71102	8.53108
23.66941	8.11831	1.67157	8.84683	8.52802	10.53959	7.95557	1.00000	7.39871	52.71113	14.68488	40.78206	72.34424	9.12568	1062.57904	5.98934	53.64869	8.38845
42.43741	8.83691	3.47403	9.29153	5.70245	9.37438	8.91295	0.00000	8.11315	52.34500	20.37363	41.91738	3.1631	6.45681	1166.32809	11.52358	38.36009	7.67015
29.25967	8.37271	2.10731	7.66244	11.75258	11.04677	7.95837	1.00000	9.26366	39.02783	9.75869	50.26729	-119.27337	9.90282	1125.44009	6.00236	62.77051	8.84777
47.48313	7.90644	1.71533	7.70871	10.57666	10.89976	9.58396	1.00000	7.99388	43.26353	20.35895	14.64056	104.64992	9.04306	1108.17388	6.05071	42.33833	7.38920
	7.77471	1.38287	10.44232	3.92839	7.88387	9.40929	1.00000	7.84051	63.97746	12.74169	43.61062	-72.97261	9.38482	1123.99695	6.17566	45.06584	7.86540
53.91355	8.30804	1.56459	9.82833	6.51990	5.60568	8.46233	0.00000	7.93673	49.11103	33.40367	25.95533	68.88871	5.38826	1087.29566	9.01081	44.54299	9.68573
32.30230	9.47224	5.31106	8.32239	8.34594	11.12356	8.52997	1.00000	8.92151	54.66363	30.41673	41.77583	140.73667	8.36943	1053.17477	6.38420	45.53823	9.91988
50.26124	7.87316	1.14922	7.52345	6.98954	10.26943	9.33005	1.00000	9.15756	75.95479	-6.44582	-22.97056	-46.99583	5.56047	1191.68092	7.65419	61.78040	9.62947
37.49805	8.38801	2.14630	10.05717	6.49354	8.54551	8.67717	0.00000	8.62664	46.45753	11.59448	41.84364	-87.71255	8.61775	1118.33091	11.50626	68.11120	9.11485
62.71494	9.67604	6.43271	10.06725	9.72417	4.71352	13.03152	0.00000	9.33684	65.32482	18.33758	53.93361	37.92792	10.29632	1075.17567	7.28870	35.95795	8.49732
46.60622	9.41402	5.21252	8.94646	9.26457	12.17841	8.25325	1.00000	8.46535	53.19718	34.09859	39.32011	-76.51552	8.15680	1071.28620	6.32105	53.46815	7.67906
45.84976	9.64435	6.33099	11.32096	7.89433	10.05931	12.10499	0.00000	8.11758	64.07305	15.90754	41.84364	-87.71255	6.73001	1152.60618	12.85105	41.49142	7.55695
39.86835	8.38491	1.69890	7.10214	9.37217	10.68132	10.26042	1.00000	8.92824	75.81331	32.94778	48.8765	2.18967	5.01635	1135.41098	7.60545	47.03747	9.27540
60.11133	9.42176	5.03203	7.72355	7.60333	8.22459	9.45899	1.00000	10.11246	48.02562	8.67933	-22.97056	-46.99583	8.03245	1137.97917	6.56164	23.43347	7.83066
58.61195	7.97750	1.31033	9.56655	10.43883	7.18723	6.75887	1.00000	8.21975	50.48979	29.51111	-4.06667	37.73333	9.81514	1122.41749	6.55154	43.62679	8.30849
61.30805	7.80874	1.34799	7.49500	8.91249	12.02905	8.91670	1.00000	6.71590	50.88883	16.45881	-21.42917	-45.94722	6.56266	1176.13679	7.22641	44.96768	7.01934
40.10363	7.24821	0.97878	6.92316	11.52546	11.90930	9.90433	1.00000	8.57207	50.77618	20.67998	22.49396	-105.36369	7.74295	1051.87900	7.06280	58.39516	8.39008
49.64996	9.67057	6.43293	6.59112	9.77352	9.29167	10.12947	1.00000	7.32974	28.75791	11.66865	8.48714	-13.2356	2.80761	1118.98139	8.47326	41.18017	8.41918
46.10352	7.07313	0.87471	11.91746	9.29855	6.94775	12.61071	1.00000	8.03809	55.04918	17.80407	33.37526	74.3092	7.82469	1064.39220	9.79978	47.89139	8.42400
42.20749	10.64370	16.32819	6.72009	11.69118	8.47819	6.27502	0.00000	9.29858	54.96287	11.45997	12.74482	4.52514	6.35643	1172.19914	7.12424	52.87141	7.28866
42.98626	7.93647	1.26214	11.11595	11.27126	8.56502	8.94872	1.00000	9.70982	69.42098	12.22681	48.77644	2.29026	9.03266	1175.65335	8.65294	65.65521	7.51690
43.76275	9.63234	6.29001	12.09534	8.87103	8.04381	10.67004	0.00000	7.79532	50.16727	22.81054	52.41667	0.75	7.18443	1115.24771	10.46700	54.65927	7.69802
40.61593	9.07482	3.84031	8.55145	11.03086	8.73460	9.32525	1.00000	8.14258	48.12215	27.32185	42.4251	-71.06616	11.49049	1168.98412	5.35450	52.36653	8.54033
53.74583	9.19621	3.95185	9.25778	7.50744	8.43336	4.94467	1.00000	8.40303	26.91136	17.65523	4.2475	9.00472	10.80905	1161.20937	1.92351	54.06240	10.34606
41.12486	9.19848	4.29186	9.57775	11.96708	5.85265	5.80268	1.00000	9.32985	45.24667	18.07978	51.64316	-0.36053	9.12577	1120.59207	5.29693	46.17516	9.15210
58.38274	8.38616	2.24114	10.17422	9.31827	7.68724	8.24070	1.00000	6.83986	63.80322	14.93977	-21.44345	-65.71875	10.25298	1115.67590	8.41745	68.05602	9.81279
67.38184	7.69028	1.10291	6.66645	14.88528	11.50964	11.05803	1.00000	10.72514	52.30246	9.05142	51.20219	7.36027	8.95120	1152.42201	8.10820	53.24204	9.38575
58.30952	7.22183	0.69044	9.32435	7.96238	6.28406	9.68407	0.00000	8.07522	42.92818	25.27050	30.35028	112.19028	5.09124	1068.35718	7.28869	53.45415	8.39849
33.57701	7.77495	1.36039	5.94889	8.33180	10.66328	9.28598	1.00000	9.57966	47.53470	6.33775	14.37395	100.48528	5.33325	1068.95452	8.14619	67.84446	8.33915
33.53700	8.24183	1.73484	13.29688	9.32766	6.63524	11.02320	0.00000	6.46596	50.32552	14.94834	9.3337	122.8637	7.54467	1070.31758	9.98570	74.88321	8.74757
47.00858	8.00956	1.28626	7.49714	7.20697	5.91584	8.96476	0.00000	8.48563	67.97864	23.44251	50.56149	4.69889	6.15326	1144.09045	4.86436	52.02263	6.44222
47.87541	8.97670	3.29570	10.54438	9.52921	8.81634	7.46467	1.00000	8.30185	40.21701	9.31731	41.24255	-82.61573	10.32378	1171.78442	6.13710	44.02081	8.60138
57.96448	7.21661	0.73269	9.83111	9.95559	10.93877	8.66563	1.00000	8.95641	58.94127	32.53990	32.05971	34.8732	9.05987	1188.28020	5.94641	42.37201	8.97550
51.24492	8.08723	1.82848	10.18588	9.59331	7.20178	6.84146	1.00000	9.51102	25.65398	-2.46384	41.27621	-72.86843	10.30057	1105.80798	5.60809	19.94279	7.68109
65.08557	7.12047	0.81354	8.91721	7.33389	7.10924	7.43608	1.00000	8.31828	63.23603	9.27348	11.8659	34.3869	10.18738	1069.95174	7.08085	31.28975	7.23521
51.18679	9.15415	4.21916	7.74928	10.53476	11.82301	9.34781	1.00000	8.73529	42.89725	15.48272	28.15112	-82.46148	4.67741	1053.96777	8.27096	46.12874	8.68492
55.54992	7.53914	1.41459	10.93246	10.64162	5.55716	9.60549	1.00000	7.08093	22.93442	25.99500	33.76446	-117.79394	8.44507	1191.65722	8.23939	58.95236	8.26917
36.40514	9.43803	5.44574	7.47935	8.65944	9.47867	9.22473	1.00000	7.22482		4.84402	12.95629	78.27539	5.98446	1198.59364	7.50830	43.43405	9.43699
56.43420	9.10713	3.43991	7.78898	8.24662	7.72621	10.18539	1.00000	7.96471	58.24883	10.18667	41.14676	-73.49484	8.90346	1155.88263	6.04331	61.72242	8.59078
13.98031	9.55794	5.78461	12.34031	8.09059	5.75575	8.04375	0.00000	9.07026	51.23862	23.17072	10.22677	-67.33122	6.08956	1147.84970	8.81529	64.61726	7.76286
35.68166	9.66519	6.48754	5.65518	13.68791	10.29609	11.01087	1.00000	9.25542	38.79328	3.34284	50.64336	7.2278	7.32252	1194.22032	8.86805	64.67032	8.55429
57.74681	7.07441	0.90937	6.23597	10.19904	7.83780	5.32320	0.00000	8.73704	40.30396	6.20673	40.57788	-73.95958	5.92114	1177.74848	5.42929	62.24803	9.70496
48.51889	8.91111	3.45360	7.48092	10.26822	11.99499	10.79519	0.00000	9.80334	46.71025	14.04680	50.72043	11.34046	5.25602	1165.58878	8.17543	67.29824	8.62169
64.83520	9.09358	4.01082	9.37675	8.04153	6.94578	10.81100	0.00000	8.16290	43.11165	7.62895	7.50251	5.06258	8.46492	1089.14039	9.03108	35.71004	8.38050
31.99185	8.30953	2.14580	7.55538	11.69547	9.09015	7.70819	0.00000	10.48293	45.11158	15.57080	25.95533	68.88871	6.24853	1193.05362	7.00151	39.49987	7.75128
50.79274	9.23841	4.45319	9.83016	5.89239	7.48663	8.20568	0.00000	9.05118	60.47801	12.87582	46.08333	122.08333	5.07219	1168.17671	10.56278	31.64356	7.55636
33.74770	8.31385	1.62236	7.58674	11.19240	9.86145	6.24007	0.00000	6.76013	35.01879	17.19802	21.53889	71.57737	4.30857	1066.82112	7.20272	38.07827	9.11149
34.70006	7.22027	1.05587	9.69770	8.80431	7.14513	11.50249	0.00000	7.98134	57.06945	16.09765	9.91861	-68.30472	6.49546	1084.68969	9.04336	42.54969	7.45518
57.96611	8.72206	2.71013	7.97264	8.08354	5.91788	9.20800	0.00000	8.46494	33.30016	3.63550	4.96667	10.7	5.55332	1193.19416	5.73523	44.44496	8.48451
45.60774	7.35890	0.84566	12.05217	9.90728	8.16851	10.47977	1.00000	6.32170	46.11643	13.99305	19.8173	-97.35992	9.88406	1169.72474	7.31906	57.61410	10.41484
58.74918	8.67998	2.73289	10.22929	10.07695	7.29637	9.00953	1.00000	11.02347	47.66655	16.08686	48.25	16.4	9.46596	1140.88369	9.66065	63.30272	9.92152
51.08828	7.51992	1.46643	9.61318	6.58948	6.54004	8.05427	0.00000	9.29911	59.68630	23.30458	5.6561	-75.87877	8.07778	1167.01066	9.73861	60.50072	7.52121
70.27828	7.36529	1.22479	8.57860	6.99024	12.44693	8.20005	1.00000	9.51726	36.20678	16.90774	45.99194	29.41824	5.55697	1105.20887	7.96690	16.49358	9.09991
55.77474	8.42033	2.36484	9.10594	10.23080	4.59521	8.20190	1.00000	9.34097	39.03113	5.65011	12.95629	78.27539	8.48877	1174.96780	7.02273	58.63147	9.20994
31.74874	8.66580	2.83442	7.93756	8.43860	10.61604	8.99721	1.00000	10.21515	60.61430	17.02513	38.96372	-76.99081	8.37674	1131.95934	6.40840	57.82541	8.83109
70.34398	8.99734	3.42640	5.80599	8.44400	6.62143	6.14728	0.00000	7.81349	47.27554	18.72244	30.5427	-97.54667	4.82542	1134.82943	4.10728	33.94429	7.12943
