H2CO	NOx	C2H3NO5	PM10	latitude	O3	PRES	TEMP	PAHs	longitude	Pb	CFCs	PM2.5	warning	SO2	NH3	CO	CH4
51.76515	7.96305	1.43033	6.17131	30.46907	8.24202	1092.80261	21.52039	8.50428	70.96699	61.63958	59.25345	7.42317	1.00000	8.11630	8.87764	10.57804	8.81106
61.25582	5.70851	6.53032	9.26818	50.09019	8.56654	1174.66210	-10.71606	7.66849	8.4493	56.53072	32.95449	7.26837	0.00000	7.75556	9.47352	8.51102	10.91038
72.42441	7.15227	1.86244	7.63392	-5.41667	9.29030	1191.63397	-8.99282	5.66593	38.01667	49.94725	41.11750	7.58708	0.00000	5.43792	11.16214	9.76181	9.11817
41.41212	6.15265	14.04412	10.08377	47.56494	8.21691	1180.60873	3.05020	7.50023	31.33078	61.71116	55.95113	8.16614	0.00000	7.16402	10.40827	7.56111	10.03084
47.10429	7.37129	1.35963	6.88039	-17.74431	6.12033	1128.94453	17.17320	7.58992	-48.62789	71.08383	83.21893	9.38453	1.00000	11.12952	9.81481	9.23517	7.17879
49.16490	6.91899	6.10724	9.15878	22.49396	6.27125	1076.01796	7.44785	7.16413	-105.36369	67.71389	49.06175	9.96565	1.00000	11.83537	11.68936	7.59391	8.39835
60.65010	6.21251	3.69382	8.60611	52.09	8.10850	1080.93744	17.91786	7.37025	5.23333	74.25504	60.93635	11.63496	1.00000	9.33401	9.60844	7.93810	8.07578
53.64012	13.24676	4.71989	8.91375	-1.9487	7.27018	1180.93639	14.75204	6.86501	30.4347	73.51321	53.07523	10.22011	0.00000	6.56877	6.90253	8.28085	11.60138
65.49386	8.03734	1.73753	7.46158	52.09	8.29609	1186.94616	-3.94425	7.91637	5.23333	61.56258	29.00459	5.99786	1.00000	7.60512	8.57761	8.23759	7.94836
45.50061	7.50026	1.80078	7.63924	20.88197	8.11160	1168.95567	2.93247	5.57843	85.83334	46.26540	28.03597	12.63024	1.00000	10.23833	10.97211	8.52319	7.98884
53.41818	6.99895	6.53297	9.21282	55.75556	8.34712	1166.25948	5.11026	8.18577	60.70278	29.35358	52.03473	10.28749	1.00000	9.59956		8.29488	8.79077
	8.37701	3.64302	8.41178	5.6561	7.92190	1078.52090	26.44194	4.80626	-75.87877	58.72104	64.16939	11.48827	1.00000	8.24336	10.29157	8.27277	7.75669
54.94370	8.43096	2.73975	7.96226	42.24113	9.43871	1155.43290	30.21917	5.51614	-88.3162	60.40817	41.57937	9.99480	0.00000	9.64871	11.83281	8.70851	7.76318
63.30542	4.66910	2.38464	8.26222	-23.7975	9.18336	1180.54650	9.77954	7.73026	-48.59278	34.87667	80.23155	6.08788	1.00000	6.42535	7.54448	8.43173	10.53130
10.33583	9.09244	10.34255	9.80601	53.6052	8.36145	1062.40326	37.35574	5.38522	10.03988	84.67657	18.18039	8.79354	1.00000	8.01937	4.40753	7.76202	10.05434
42.78358	7.44275	4.96148	8.89775	20.88197	10.06544	1064.85976	19.91015	6.34799	85.83334	68.65655	76.90934	10.51057	1.00000	9.02125	10.22934	5.42096	7.09310
53.41945	11.61288	4.52719	8.46474	60.02427	8.36770	1167.14304	6.72213	9.66593	30.28491	43.50861	42.84856	7.64433	0.00000	6.11808	9.66831	7.01710	9.93176
36.50545	6.37602	22.20268	10.53497	21.53889	6.24677	1052.83515	18.22707	6.19997	71.57737	53.93152	59.16190	6.03640	1.00000	6.12055	5.66994	8.22966	9.60162
56.47350	9.03358	1.88829	7.70431	14.14989	7.25340	1070.58247	3.81857	8.00451	121.3152	62.58845	65.49306	10.23708	1.00000	10.84445	11.22048	8.02733	10.05619
62.00161	9.13659	3.57492	8.42490	40.93121	8.42283	1062.51333	32.11664	7.97155	-73.89875	57.77389	36.43491	6.79673	1.00000	7.51982	8.77952	9.51229	7.85102
55.49656	5.69467	2.02585	7.21292	29.21399	8.79978	1071.59529	2.40802	8.06022	78.95693	53.14105	24.13083	6.45740	0.00000	6.63745	8.43530	9.11877	10.93640
52.01586	5.81229	91.20767	11.96384	41.15612	7.25406	1119.10473	-7.82739	7.58163	1.10687	49.82343	42.61295	9.08546	1.00000	10.29067	10.41301		6.73489
69.81871	7.89264	5.27415	8.90220	36.6009	7.88106	1132.01659	12.56938	7.76135	126.665	60.58226	55.98493	9.00510	1.00000	9.89314	9.27344	9.16366	6.30614
52.35513	8.42065	2.81013	8.23064	38.54491	8.08344	1081.47294	-4.25255	5.60374	-121.74052	42.23676	35.62876		1.00000	6.85800	10.11215	8.29889	8.82976
50.82285	7.50788	5.81882	9.15471	49.13645	9.23505	1163.24005	12.03872	6.06385	8.91229	59.17924	58.67707	7.77966	1.00000	7.24253	5.63095	9.86799	10.34138
58.38939	7.51471	3.52852	8.47088	53.43333	7.56243	1114.90928	13.22875	8.71375	-7.95	35.57958	35.87433	3.26381	0.00000	8.02459	4.87353	6.66477	11.03523
30.81242	6.59882	1.77594	7.28595	36.19278	8.90255	1149.81783	13.95428	7.91662	117.65694	65.07680	75.37424	8.30910	1.00000	9.22170	7.89123	7.11691	5.77256
46.79739	4.40588	7.85529	9.45008	37.95143	8.95918	1157.12713	6.11784	7.95645	-91.77127	80.27673	71.48272	7.77089	0.00000	7.09622	8.79291	7.50556	10.62948
60.79149	8.87062	5.84112	9.11867	32.50611	7.92670	1193.59837	40.73400	4.22315	120.14278	52.40614	59.39562	11.30662	1.00000	8.59590	9.69132	8.86301	5.87775
43.29237	6.59936	2.33020	7.75843	-5.41667	8.51049	1168.52732	14.88827	8.86224	38.01667	63.27072	50.43862	5.38857	0.00000	10.01965	11.83291	8.63806	9.67398
39.20738	6.27541	3.09197	8.34969	-0.71667	6.81453	1184.38614	21.90589	6.58862	-48.52333	49.39370	54.95874	9.88370	1.00000	9.26091	10.63902	9.60931	6.87834
58.77489	8.91982	2.12882	7.87266	47.38093	8.14747	1172.04075	16.52798	8.45550	-122.23484	47.90683	56.34458	7.19527	0.00000	8.53662	9.58422	9.59789	10.30495
60.67778	8.06846	3.44186	8.51807	0.51667	10.76682	1117.82753	32.40618	11.41358	101.44167	58.58131	64.73019	5.54573	0.00000	6.69466	10.77061	8.43980	9.00977
59.39619	6.00135	0.93744	5.47147	35.85	7.73095	1089.76312	19.47843	4.64555	117.7	69.63666	67.71377	6.99081	1.00000	6.45971	5.40199	9.07924	11.08235
35.32935	8.38488	4.35708	8.67947	40.2737	8.06702	1124.25049	20.11701	11.07540	-76.88442	72.53282	47.13173	5.95434	0.00000	6.53558	9.59267	9.87318	8.65044
61.70899	5.11498	1.66220	7.50369	16.0438	7.98101	1117.17614	23.82417	7.68053	120.4861	55.34302	54.12435	6.85828	0.00000	5.81379	8.88256	9.72037	11.04017
50.33203	5.68056	1.50690	6.71247	52.61131	8.18811	1162.56448	8.53150	8.03012	13.31783	28.05990	50.88821	10.09291	1.00000	11.60684	9.83541	7.67253	6.85455
53.26882	8.17112	0.64651	6.81126	45.40008	8.52437	1141.31386	26.47317	6.49850	-73.58248	48.99666	39.09367	5.12257	1.00000	6.76261	7.58904	9.33777	8.95554
74.38326	7.11241	1.25038	6.44021	23.04419	8.28415	1135.71538	18.99296	7.91873	-82.00919	45.86028	60.07775	9.09233	1.00000	10.12904	9.87514	8.35656	7.17474
64.71747	6.57379	29.63714	10.83749	39.96097	8.73288	1111.39540	5.01044	7.96649	-75.60804	40.42772	18.92129	5.21040	1.00000	7.26687	9.63534	8.62410	9.08380
68.05611	7.98602	2.39823	8.00943	32.44874	8.32603	1066.99514	1.86886	7.12256	-99.73314	30.67949	56.69856	9.60840	1.00000	11.23173	10.90404	7.18896	8.20035
42.88220	5.65313	5.36831	8.99407	41.91738	8.24235	1181.60369	6.83333	5.90482	3.1631	67.73165	32.61727	5.06833	1.00000	6.79243	7.36136	8.72597	10.32455
48.87444	9.83207	3.07967	8.26769	52.41667	8.87133	1181.77929	43.47718	6.78513	0.75	45.96970	47.76407	8.35771	1.00000	7.43287	11.18241	9.34186	9.00149
54.92467	7.89067	3.59563	8.45183	20.14298	8.24110	1166.84210	10.34745	10.13877	-77.43532	73.16852	24.80334	6.05686	0.00000	5.10153	7.66987	10.26664	10.88861
57.40397	8.45702	0.49409	6.66964	51.38673	9.54755	1191.72014	-3.64648	10.39524	0.30367	44.98473	41.24482	6.37165	0.00000	7.17170	9.98189	8.32455	8.65746
28.05128	6.38561	7.94362	9.52119	41.63976	8.66080	1176.44662	6.35198	6.27061	2.35739	46.14161	68.00577	9.73424	1.00000	10.87917	9.48977	7.41394	5.68953
58.54456	6.97591	5.27232	9.00595	27.76056	10.69852	1157.02334	32.68759	5.80381	-15.58602	70.42283	45.22448	11.03360	1.00000	10.87958	9.46331	8.03089	7.01593
40.30542	4.00046	6.06154	9.15701	51.82721	9.00255	1098.82861	-3.44176	8.43565	107.60627	45.64316	24.54833	5.12612	1.00000	5.35754	7.70482	6.91098	10.48831
66.64602	8.48634	3.39027	8.59609	41.48199	7.95377	1189.67317	13.43645	9.64872	-81.79819	62.95689	59.59257	6.33638	0.00000	8.17013	10.03070	6.70158	8.88384
77.44747	11.87798	2.42420	8.13490	38.54491	9.24035	1172.07898	10.14416	8.46685	-121.74052	60.00603	58.22990	8.99579	0.00000	7.25589	8.27884	6.64924	9.71274
48.53253	5.58964	1.44687	6.92091	40.68066	8.48838	1171.14890	3.64787	7.04235	-73.47429	63.93931	48.68525	9.19101	1.00000	10.56787	10.15852	9.01028	6.75004
52.60260	7.65633	8.92373	9.57328	39.57582		1183.19780	12.69392	10.57814	-105.11221	74.44622	40.02983	5.22622	0.00000	6.90824	10.65683	7.90080	9.18453
52.09302	6.62933	4.32704	8.76512	17.54907	7.10137	1185.27065	20.95565	6.90098	82.85749	38.62889	42.77117	4.28250	0.00000	9.17708	6.68796	7.94963	10.53725
56.60167	7.79340	5.72761	9.09638	37.65639	9.05531	1148.37739	17.18022	6.89839	126.835	35.29056	39.57540	9.42468	1.00000	10.12506	10.61582	8.42852	7.58639
51.00881	7.40255	1.97928	7.62192	36.19278	8.19696	1063.38259	20.87731	6.30954	117.65694	38.50212	47.46146	9.73394	1.00000	9.02132	7.43608	8.06985	5.47399
61.05535	5.68645	1.29256	7.61701	36.65	8.04079	1169.03114	9.02011	6.40104	138.31667	43.07914	43.81952	10.15948	1.00000	11.93805	11.54571	8.67149	6.91120
56.97716	6.63642	1.74940	7.73164	41.66394	8.70995	1124.12709	42.85282	7.14590	-83.55521	35.84282	40.36151	7.17272	0.00000	5.95294	9.22279	8.91213	9.50104
36.64209	8.11801	1.18810	6.90002	-27.4338	6.77016	1053.84116	21.10574	5.82435	-65.61427	70.07431	54.12767	4.48755	0.00000	10.49184	7.97368	8.43441	9.73435
59.60634	6.06525	2.44944	8.14517	42.64685	6.05358	1108.53061	-4.73882	6.10259	-5.55835	57.23965	35.39920	10.40384	1.00000	9.55603	7.44773	6.49222	4.78812
50.22971	4.36059	22.80795	10.55982	28.15112	8.19178	1092.44208	24.71454	6.34490	-82.46148	65.38014	34.96293	5.91816	1.00000	6.06401	5.99847	8.32439	11.07629
40.75354	7.44410		10.18639	51.04962	7.15676	1053.06387	16.53547	7.45712	12.1369	52.28373	39.08897	7.34910	1.00000	9.17287	9.05625	8.40494	7.32261
40.22648	10.61070	7.05263	9.32995	36.91023	12.10860	1061.16297	12.70017	10.80389	-121.75689	50.81369	38.20687	7.64009	0.00000	5.73730	8.58022	8.70546	9.74604
61.37185	8.88707	3.04495	8.20827	43.71032	7.60456	1083.46138	10.19044	8.25480	-1.05366	50.42997	81.72166	9.36042	0.00000	4.77064	11.53621	8.65819	8.55469
53.13476	9.93702	7.35727	9.42654	26.32293	9.72173	1177.03206	5.91422	10.43662	91.00632	35.14784	60.75605	6.67721	0.00000	5.40353	9.07050	10.16762	10.00755
45.02345	5.99822	8.15002	9.41017	41.15612	9.03926	1196.51292	24.92738	5.74486	1.10687	65.11245	44.31687	7.94099	0.00000	6.00730	11.73838	9.22185	9.73975
42.71351	8.89394	7.29243	9.35324	47.48444	9.32743	1095.46690	18.27709	7.95091	36.25361	41.48631	62.12104	6.18253	0.00000	5.86073	8.64958	9.16899	11.77141
48.14799	7.88792	4.38880	8.74010	46.18396	8.49796	1096.75863	10.81290	5.49378	6.10237	69.38069	58.95080	6.54200	0.00000	8.99173	10.41423	8.07405	9.10072
50.58531	3.38803	2.29712	8.19318	16.06213	7.26413	1188.67693	19.29243	9.05773	76.0586	75.12252	60.97046	11.43168	1.00000	11.11290	7.91921	9.74493	5.85899
44.16199	6.51160	5.01542	8.96062	42.67164	10.35509	1130.32659	31.20242	8.92698	14.01481	68.79479	46.06820	6.54666	1.00000	10.53598	10.14913	8.40692	6.80534
26.32795	7.14497	3.41279	8.44430	41.09246	7.05284	1067.05970	29.98662	8.09385	45.36561	42.40566	51.09814	9.59634	1.00000	10.27136	9.99313	8.60475	8.20607
39.11946	8.68281	4.12329	8.67331	-6.8048	10.31697	1113.35918	12.14626	7.20575	110.8405	48.32519	48.03673	9.29441	1.00000	7.75218	6.12652	8.39726	8.42881
57.74265	7.10734	2.72433	7.97462	20.14298	8.99291	1164.95843	-5.54573	7.62812	-77.43532	35.18150	47.86326	9.21959	1.00000	11.59243	9.50294	8.22468	6.90632
60.86148	5.33469	2.00689	7.39681	-2.90055	7.55620	1066.49803	13.68259	6.00663	-79.00453	58.05220	43.69645	8.01809	0.00000		10.55242	8.13841	9.68206
39.80629	8.08324	1.62939	7.50784	18.42745	9.30150	1074.72874	-9.64785	6.33233	-67.15407	67.09121	49.97935	9.38005	1.00000	9.12058	11.13214	6.80014	8.04057
54.98052	3.47392	6.68933	9.25202	-1.6	10.02938	1050.69774	29.09313	7.19084	103.61667	71.92180	47.60427	6.58341	0.00000	6.25256	7.94347	8.47904	11.15029
64.82549	9.50427	0.67111	6.89100	47.48444	9.41122	1181.60446	3.40254	5.82132	36.25361	73.21502	53.06088	7.32918	1.00000	8.26187	5.30885	9.10775	8.78934
55.42623	6.64430	1.27179	7.39652	52.59319	9.96493	1119.47993	15.95465	7.58071	13.32127	57.67233	24.34572	9.44355	1.00000	9.36526	7.32892	6.40010	5.43350
72.16867	6.70122	17.34577	10.24198	31.39547	9.01042	1140.13602	10.19541	6.91614	34.75699	57.95533	68.13604	11.18882	1.00000	10.37333	9.88028	8.66058	7.44147
66.18178	5.99928	3.79816	8.57758	53.53395	5.55751	1073.55843	16.48572	6.52895	33.72798	47.09207	23.01315	7.12377	1.00000	6.91178	6.74002	8.07076	10.55765
47.00538	6.67983	2.19165	7.85793	43.61092	7.00659	1119.60622	10.25089	13.18124	3.87723	52.82356	36.07268	6.63014	0.00000	9.81036	9.27344	8.11171	8.47362
46.57964	8.66080	1.32364	7.20286	45.47885	8.82784	1083.61663	-0.71850	1.79915	133.42825	40.82903	45.07845	6.79527	1.00000	8.08934	4.05016	6.79127	11.77057
67.61784	11.39647	6.91348	9.35531	40.87363	10.20445	1136.37454	6.10343	9.58355	14.34085	19.54319	76.55959	8.33062	0.00000	7.79706	9.75145	8.83790	11.86766
49.72284	7.34074	3.75655	8.58799	38.58894	7.67261	1051.49147	19.64270	4.40579	-89.99038	73.14496	41.42990	13.25364	1.00000	8.70385	8.37084		6.54116
65.95776	8.77295	0.91329	6.86689	-37.9	7.99293	1078.73017	10.15100	8.47797	145.18333	45.88433	28.27013	9.41414	1.00000	9.28396	11.21801	8.39216	9.15128
40.36196	8.07021	2.59463	7.78637	21.53889	8.02105	1146.74471	13.26219	8.48492	71.57737	52.05573	49.99803	8.44098	1.00000	9.04701	8.40779	7.00450	7.54458
36.76374	7.90197	7.29502	9.36524	48.8222	7.16234	1150.80174	25.33904	8.29184	2.12213	65.77562	43.13067	6.13821	0.00000	7.32981	7.96244	8.15514	9.87273
54.40422	10.73641	5.29613	9.00777	10.98778	8.06773	1144.87358	-10.47750	5.72786	-74.95472	24.62334	52.31936	7.79485	0.00000	9.22157	12.88207	9.34741	8.01730
43.77825	9.00431	1.78692	7.53217	37.31309	8.83412	1080.86444	4.96851	5.26286	40.74357	54.99677	47.09844	7.04791	1.00000	7.63873	6.39923	9.43509	10.27703
57.63013	6.81930	3.61182	8.72608	47.76232	8.23859	1151.56347	29.03329	8.83155	-122.2054	43.56615	41.96970	6.35446	1.00000	6.86810	8.56176	9.30009	8.28889
49.58444	7.12767	5.52115	9.06343	14.64056	6.82942	1186.75205	12.10301	6.18695	104.64992	68.04249	62.89489	7.06536	1.00000	8.08767	7.01968	10.62437	9.82515
25.84805	12.03085	1.98442	7.86011	44.89784	8.54361	1137.80397	37.22743	9.58304	8.86374	56.32409	21.80392	9.21717	0.00000	6.78332	7.90712	8.02357	11.25619
48.33237	10.46846	16.26806	10.22316	36.91023	8.14749	1132.77835	38.62262	9.87180	-121.75689	61.76698	44.42379	8.29393	0.00000	7.86172	10.03099	7.82974	10.91032
36.68272	10.46238	12.33780	9.93755	15.45144	8.49353	1082.64255	-2.69936	10.11167	78.14797	79.02053	46.49234	8.09353	0.00000	6.15355	7.77095	10.08628	9.96194
52.04883	4.52934	1.86457	7.37135	21.53889	10.31874	1102.02191	16.83917	5.04349	71.57737	51.71394	41.46411	6.56978	0.00000	8.24957	10.21011	8.03612	10.63661
38.63997	8.62933	1.22124	7.43783	18.18158	7.98293	1092.35658	20.52694	6.73213	76.03889	59.95190	43.95743	7.37157	0.00000	9.84126	9.31824	9.40128	11.64436
67.11451	5.86403	1.91693	7.01217	16.68911	9.51111	1093.71800	-6.06624	9.40027	98.50893	43.97992	42.02968	6.50527	1.00000	10.82550	8.76985	8.15093	5.89747
44.23886	7.89929	2.31009	7.55997	39.72943	6.60393	1097.73579	10.86924	8.15407	-104.83192	36.88137	43.68550	6.28386	1.00000	6.99400	7.40244	9.73259	8.98987
40.33831	7.93589	9.11733	9.58522	7.50251	9.48045	1061.99162	36.13038	6.08507	5.06258	56.80233	49.36012	11.74951	1.00000	9.29522	12.25762	8.96549	9.56194
60.74189	10.97515	5.67805	9.13401	29.53885	8.65142	1057.04814	20.00500	7.27118	-95.44744	56.96848	42.78365	8.46881	0.00000	9.74115	10.68866	8.74473	11.70181
37.00825	9.00479	6.85966	9.32537	-25.42944	8.57825	1079.40864	28.02979	5.85412	-50.00639	67.04563	47.84807	7.09614	1.00000	7.23806	5.85266	8.63057	9.93062
60.15381	5.84100	5.38124	9.05291	37.58105	9.03925	1198.81893	19.82750	9.30794	29.26639	23.68615	41.77523	6.64296	0.00000	5.15358	6.75698	8.66546	10.25671
47.73699	7.21139	5.39380	9.05860	37.58105	9.89316	1165.45565	7.72113	7.80113	29.26639	58.61186	47.24205	7.45865	1.00000	7.39198	7.80997	8.92620	9.66086
61.99608	6.17658	2.59404	8.10088	36.20389	8.26032	1095.00272	25.67595	6.57447	127.08472	62.85814	49.97363	9.94909	0.00000	2.85304	13.05557	9.98935	8.98852
76.03914	9.10903	7.15852	9.25783	51.14942	8.65936	1076.44147	10.38317	8.92599	15.00835	33.66436	43.30414	8.99471	1.00000	8.45311	9.44453	10.35236	8.32963
51.69716	4.83967	2.81705	8.04646	3.3285	8.55103	1111.67914	22.09322	7.43758	99.1625	50.42967	49.12682	10.77948	1.00000	11.85077	9.00577	8.90993	6.69523
51.18588	10.34699	1.83442	7.70885	48.52961	8.28895	1148.83265	7.96786	5.37189	12.16179	77.87604	28.75112	9.84456	1.00000	6.18471	11.07916	6.02965	8.36201
68.05440	7.27655	2.29186	7.97248	14.66	7.81639	1158.14529	6.08738	6.01060	120.56528	65.36257	59.78676	6.72367	1.00000	7.46763	6.24837	7.60733	9.72205
23.06268	7.41690	2.69458	8.21551	40.11583	9.65261	1155.44177	27.81983	6.13897	67.84222	63.73201	18.69076	5.93003	1.00000	7.45645	5.95174	7.27432	9.08711
76.64346	7.19604	2.80273	8.42537	14.14989	7.50084	1084.59865	26.15339	5.76618	121.3152	62.45535	55.42073	6.00303	1.00000	6.54612	5.91368	6.29974	9.86199
68.72119	8.95171	7.48563	9.39177	-22.57306	9.87334	1074.96804	16.75669	5.35808	-47.1725	51.07819	40.31406	7.26017	1.00000	9.12420	6.97005	9.55880	8.64352
54.94633	7.01187	0.60052	5.76803	43.62558	7.19016	1136.17365	29.59662	4.15241	13.39954	62.22639	41.29662	5.93744	1.00000	6.27525	4.02470	8.31256	10.44844
29.78089	6.12522	6.88806	9.29243	42.67164	9.77387	1095.07496	9.48594	7.53630	14.01481	51.03344	62.10165	6.52988	1.00000	7.40782	7.96761	7.42562	8.90797
50.30503	7.48003	2.45999	8.10726	46.32374	11.67997	1177.12560	26.40259	8.52214	-120.00865	53.96533	61.57327	8.22476	1.00000	7.60077	7.15880	10.02026	8.33783
48.06917	10.31621	6.04726	9.09398	38.10558	9.62335	1107.10027	17.83154	10.37861	-1.86343	74.58127	59.48161	7.36480	0.00000	5.29454	8.58443	7.84014	7.94439
53.51765	7.49760	2.70870	8.12944	52.41667	9.68291	1152.22033	-5.69806	7.89500	0.75	54.47463	49.14112	8.90799	1.00000	9.15933	11.87297	6.25492	9.27816
49.31868	7.99040	1.65734	7.84089	25.87498	7.03979	1081.37322	6.63926	5.55905	86.59611	45.15974	48.14297	5.66023	1.00000	4.38622	5.05293	8.88315	10.89018
17.40148	6.13434	3.12800	8.24766	-5.41667	9.13067	1185.27849	15.81382	5.98562	38.01667	45.01649	63.47526	5.94171	1.00000	5.81605	6.24068	7.77417	9.98381
56.82958	6.66322	2.49609	7.84037	3.11988	10.36737	1062.94361	5.69072	7.62044	35.59642	52.30876	45.11134	10.71180	1.00000	8.80000	9.46526	6.87858	8.12705
53.51468	5.83171	3.69434	8.58201	35.30889	7.12638	1144.14900	23.31226	7.71496	139.55028	39.59270	24.17052	8.66618	1.00000	11.37822	8.62426	8.49483	5.40679
47.23103	8.10884	5.33837	9.00694	37.31309	8.52020	1136.66705	19.27611	6.53091	40.74357	46.18928	67.27773	7.73174	1.00000	8.77886	12.86379	8.40455	9.03741
68.88779	6.40616	3.82465	8.65947	8.56697	8.31630	1174.27043	23.79930	6.66783	123.33471	34.63080	50.52851	9.12012	1.00000	6.78959	11.99804	7.69995	9.40071
43.70891	10.51559	14.10659	10.05891	41.48199	7.08220	1059.59874	12.43400	5.24835	-81.79819	59.71706	37.13341	7.43827	1.00000	8.72030	6.64639	9.98837	8.54233
60.65743	11.60455	2.49962	7.81119	-4.26613	8.70570	1083.68201	19.03644	8.74902	15.28318	57.72634	56.69531	8.35329	0.00000	6.24431	8.61585	6.89126	10.86473
70.42142	7.48842	3.49320	8.43103	39.96348	9.29325	1094.69151	20.77253	5.52970	-4.83076	45.06787	15.16129	9.29035	1.00000	8.28554	9.12849	9.74519	5.86837
57.01415	9.07179	2.77456	8.27984	-5.85746	10.05838	1094.58449	25.48222	4.21272	144.23058	43.59962	35.44915	11.42981	1.00000	9.17743	12.05509	10.57533	8.83922
71.72896	5.74178	2.92346	8.17020	41.6764	8.27006	1179.60139	26.66920	7.79469	-91.58045	62.59826	52.51661	9.60925	1.00000	10.73398	9.48255	11.41844	5.59656
17.64645	8.71943	3.16639	8.16430	55.62047	8.61639	1160.33426	7.83467	10.10259	37.49338	36.68555	40.29824	6.28284	0.00000	5.98411	8.66000	8.86726	8.50106
58.61353	2.49284	3.13009	8.25086	48.86667	8.63278	1198.11319	21.44741	8.95899	2.08333	41.65146	45.87394		1.00000	3.71591	7.74438	9.59815	11.79138
50.37915	4.97686	8.26934	9.51521	55.64776	7.89116	1164.87872	2.25697	8.09338	38.02486	31.22749	36.23653	7.22486	0.00000	6.58785	9.18903	8.78222	11.31220
55.00511	5.79169	8.37728	9.45540	53.0233	8.67245	1189.34915	32.66420	9.03940	-1.48119	58.41064	28.60882	7.82773	0.00000	4.65789	9.20642	8.28753	10.65208
66.22196	8.06009	3.03468	8.33693	43.32393	7.85401	1183.47308	15.98224	8.27870	5.4584	21.92593	24.64344	7.52988	1.00000	8.06349	8.70014	8.10255	7.97992
29.43636	5.54512	1.96079	7.78815	-15.21194	7.44144	1087.25860	17.98023	7.04699	-75.11028	59.10912	55.40029	6.81195	1.00000	5.99635	5.98575	9.47634	9.77505
44.65270	7.88669	4.23212	8.65559	8.56697	9.05345	1186.04951	0.15624	6.78490	123.33471	48.86340	40.54590	8.28568	0.00000	5.62584	11.37891	7.44699	8.93831
56.57372	6.09803	3.01471	8.37671	-22.92306	7.85871	1170.08070	10.76277	9.25175	-53.13722	61.24162	51.85045	8.99638	1.00000	8.43297	10.05309	8.40797	8.00015
45.54540	8.00840	8.71600	9.61715	54.8421	7.47982	1065.23290	32.08929	11.21965	46.5813	63.97250	33.68831	6.19505	0.00000	6.83173	8.64875	7.59730	11.35750
43.19212	8.79194	4.40145	8.75359	52.71083	6.95891	1090.41750	16.53744	9.40001	5.74861	61.39898	64.62220	8.67626	1.00000	8.14293	7.87064	8.73357	7.99019
66.41100	7.30377	7.35154	9.37590	41.15612	9.31409	1133.07971	16.89186	7.85583	1.10687	66.02093	61.10145	7.28596	0.00000	6.48619	8.88665	9.22155	9.30170
35.16818	7.96763	1.85616	7.69544	46.32374	7.18967	1129.64525	10.39198	6.63150	-120.00865	55.50381	42.73349	7.21842	0.00000	6.78697	9.71543	9.57420	8.58978
45.53445	8.16350	1.17768	7.56581	30.46907	9.14449	1104.28344	23.59265	7.36267	70.96699	28.18174	49.45286	11.09886	0.00000	3.11918	14.11024	8.79556	7.92251
62.22816	10.22111	4.20903	8.78116	6.9909	6.62989	1189.80853	11.98684	8.32003	79.883	54.22377	47.14203	6.90011	0.00000	6.11329	9.49992	8.88782	11.99188
47.28327	7.38534	1.10824	6.75473	5.4709	8.62497	1161.65966	45.04318	5.85936	100.24529	26.97222	34.45706	4.81281	0.00000	8.00888	7.80454	7.04628	9.45205
67.19904	10.25626	1.49222	7.15084	40.70995	8.13506	1071.73367	14.13358	10.01175	0.57856	52.69984	49.80458	5.91236	0.00000	5.03022	11.10803	8.42775	8.97802
