PAHs	H2CO	latitude	O3	CH4	CFCs	PM2.5	SO2	Pb	longitude	NOx	C2H3NO5	TEMP	PM10	CO	warning	PRES	NH3
8.17103	58.60566	55.38752	10.41686	6.27854	79.90873	8.01333	7.04015	47.40420	36.73307	7.79999	1.18436	-3.10957	7.95973	8.45417	1.00000	1112.67402	9.70300
10.39740	58.25685	10.7375	8.86264	5.87929	46.63375	7.01590	7.52286	35.08592	122.9666	7.62769	8.82771	10.28625	10.10119	7.24096	1.00000	1067.30191	12.75652
9.39458	53.05891	31.78336	9.27948	6.18965	26.01461	6.10334	8.58150	61.47683	35.23388	7.31614	4.43746	19.60902	9.37249	6.27713	1.00000	1121.20359	10.00715
9.27854	69.44974	-8.76194	8.90699	10.29479	56.90662	9.93975	7.70982	46.21139	-63.90389	13.62732	1.21070	2.88238	7.40500	7.12490	0.00000	1150.29887	9.81160
8.07001	61.77399	33.43443	7.17623	9.99706	46.63539	10.38266	7.79784	54.66876	-5.22126	8.84139	1.56022	9.03373	8.24043	8.56398	1.00000	1196.67563	10.67578
8.57505	72.25628	34.86472	8.99455	10.48933	72.61731	6.61874	7.90612	53.72603	117.55417	12.50671	3.25792	11.32918	8.89179	6.06146	0.00000	1113.71590	6.48986
6.49774	52.37165	33.54428	7.65953	9.26662	46.62912	8.74333	9.04318	46.03794	-84.23381	7.42328	0.99192	8.78854	7.50286	4.39902	1.00000	1069.96685	5.80990
9.53061	84.52689	48.35149	9.02106	6.84039	68.39601	6.76091	6.66064	56.40468	8.96317	7.53195	1.24461	22.66273	8.02267	9.16249	1.00000	1079.94717	10.13247
8.88006	46.41253	40.37528	9.02558	8.96021	70.19770	7.77992	7.82790	65.29816	28.88222	7.25447	1.10498	1.76355	7.86253	7.28250	1.00000	1082.15752	7.21289
9.93857	43.48326	31.71667	8.15328	7.07803	72.18210	7.00870	6.96709	35.28901	73.38333	7.50842	1.38535	17.31302	7.75965	9.23216	1.00000	1073.82122	8.95530
8.30032	47.81390	34.63915	7.42260	6.19056	64.04454	4.94696	9.91799	46.34828	-120.45794	6.83925	0.68149	11.21192	7.24374	4.49390	1.00000	1129.26783	10.80291
10.12948	53.04727	18.57677	9.41735	12.46968	44.86297	7.99708	7.90923	47.23995	-72.22625	6.20272	5.81580	29.41182	9.66207	11.78268	1.00000	1163.94492	9.51452
6.30741	52.13045	34.9	7.85103	7.44251	61.22188	5.49471	8.62148	61.17871	137.5	6.97285	1.49844	17.52309	7.94267	6.06293	1.00000	1132.43113	10.06924
7.92220	60.07037	14.37395	10.31655	6.29739	50.25832	10.07145	5.53383	80.20105	100.48528	8.61254	3.22823	6.14883	9.01732	9.80368	1.00000	1194.61260	9.57291
9.83643	41.65930	51.04962	6.91834	9.38941	58.61843	11.37459	8.10859	63.82284	12.1369	7.97300	0.96952	11.39518	7.48445	11.08048	1.00000	1065.63689	10.10819
8.37274	38.53675	45.78071	7.86297	8.48727	47.87666	11.18638	7.51896	62.24265	12.84052	7.18357	4.73986	27.28137	9.49465	9.67825	1.00000	1176.42551	10.23814
9.11503	82.95282	45.39402	7.45923	10.79905	54.21666	9.81342	8.27996	51.92011	9.29109	9.83706	15.44661	21.92861	10.69775	7.55304	1.00000	1110.86003	11.18019
8.53195	52.23715	42.28639	8.64095	9.58298	43.27917	10.72687	5.41271	52.37654	18.84	5.11406	3.73734	7.84660	9.20513	12.60029	1.00000	1148.01210	10.66489
6.44893	49.27093	40.78206	9.30038	5.36432	58.67745	8.23952	6.82260	39.61946	72.34424	7.69599		21.53202	7.07778	9.91869	1.00000	1110.45799	9.46794
9.28440	63.31811	19.32932	8.82475	8.35509	59.98103	10.49706	6.28674	37.38486	-98.1664	10.57255	17.76697	10.96946	10.82570	7.86012	0.00000	1069.83951	10.54142
10.81536	37.75300	34.9	8.91227	7.72686	45.25301	9.87216	7.48826	34.63830	137.5	9.15421	0.53855	26.12604	5.66004	7.30348		1098.01070	10.00009
9.08124	49.94364	8.43333	7.63639	11.27952	57.18376	6.96031	7.99136	56.00438	99.96667	10.89572	2.46098	21.22776	8.74388	5.27428	0.00000	1193.38665	9.22504
7.22528	54.21074	44.92801	7.84106	10.68265	46.72089	8.20897	6.28116	38.45434	4.8951	10.81809	3.25656	18.89315	9.11558	7.50312	0.00000	1098.12735	7.09939
7.61801	46.30594	39.22493	11.85408	10.44154	47.96061	6.07764	8.13423	42.56807	42.85693	12.15033	5.11848	-3.22626	9.57056	5.83950	0.00000	1096.24697	6.10644
8.26047	45.85562	37.58105	8.86239	9.95864	37.27618	7.06314	7.54323	23.96171	29.26639	9.35449	7.58676	22.53822	9.98093	7.71229	0.00000	1111.40476	7.32798
10.12258	58.38729	41.1053	9.02366	9.66524	45.33777	9.90144	6.07289	54.07285	-7.32097	5.44830	1.54385	20.61649	8.18403	11.48930	1.00000	1078.74326	9.87563
11.35774	60.74304	37.31309	9.94465	11.14548	49.22528	9.45956	7.22048	55.42651	40.74357	7.76976	6.57351	4.83426	9.80140	10.89524	1.00000	1131.55205	9.68939
7.09794	66.34359	50.06	8.99947	9.17570	29.40072	11.46738	7.74195	33.35896	43.2379	7.72510	21.30148	12.07888	10.99766	11.30763	1.00000	1111.40791	9.89850
8.42467	46.83753	45.78071	9.66122	9.49406	45.40005	10.31354	7.34844	57.26938	12.84052	7.52977	2.99492	18.53385	8.88554	9.60666	1.00000	1129.10235	9.88501
9.95449	43.56521	53.53395	7.30984	10.55768	45.70773	8.78304	5.72749	43.23759	33.72798	9.55909	1.23252	16.68349	7.95960	7.86363	0.00000	1163.92199	7.64338
8.54284	31.04112	37.60876	8.05282	8.34661	57.59465	5.59786	8.47029	56.87438	-77.37331	6.66395	3.36210	9.97693	9.01554	6.79096	1.00000	1098.90961	10.51936
8.32892	37.59597	43.82634	11.19343	6.90096	55.79568	5.27785	10.29283	71.11420	144.09638	7.04961	0.83337	29.92892	7.27890	3.62881	1.00000	1143.30782	6.38985
8.79327	43.75430	-7.60361	9.24513	10.79926	51.28127	7.29933	7.27359	42.14491	37.00438	11.75083	3.70818	-1.02386	9.27615	6.61087	0.00000	1073.68871	7.87636
9.42305	26.73102	21.59983	7.47681	6.23215	47.25457	8.84496	9.60512	37.29242	71.21169	10.26092	7.56624	7.90790	9.95344	8.55567	0.00000	1068.17388	9.68499
7.99786	39.05063	40.11583	8.75441	8.04843	37.42390	10.78749	6.61320	26.39385	67.84222	10.33928	2.83634	20.64459	8.86260	7.68399	0.00000	1065.27253	9.94063
6.73245	85.18244	-1.6	6.30929	10.98918	56.39649	8.89971	9.79110	61.58859	103.61667	6.88723	1.04531	29.74343	7.76616	10.03253	1.00000	1137.77534	9.87094
7.52844	45.36691	-28.44917	10.12867	9.22303	50.44041	10.67405	9.13990	55.31089	-52.2	7.32047	2.09724	16.34038	8.31523	8.47474	1.00000	1061.66569	10.88950
8.08751	56.25175	18.51957	9.84372	5.24892	76.02886	7.27580	8.38298	45.23011	73.85535	7.42055	4.65951	16.53590	9.44126	7.12395	1.00000	1135.55318	9.07468
10.31170	47.99291	47.76232	9.43187	6.62901	52.37018	6.82167	7.15431	34.60210	-122.2054	7.79434	2.86273	23.94700	8.95889	8.07036	1.00000	1157.81810	9.69953
9.35271	52.95174	49.97704	10.18714	8.33918	43.97406	9.25326	7.96579	15.63407	9.15214	7.61123	12.26968	24.21895	10.44939	6.17315	1.00000	1084.74402	8.17068
7.69392	46.85651	-37.9	9.09504	7.24068	24.59355	9.26268	8.37224	50.82136	145.18333	12.27406	2.19647	24.63131	8.44178	8.75969	0.00000	1050.52495	10.88770
9.73304	59.42829	-34.88422	9.15265	12.24308	61.80650	11.39921	2.90503	65.93408	150.60036	9.72351	3.11356	16.11309	8.96399	7.23440	0.00000	1162.76137	9.54941
10.72754	72.24965	39.71734	9.06640	7.67514	56.63957	9.22054	6.38314	45.92236	-74.96933	8.26358	2.22983	17.93395	8.71948	7.88987	1.00000	1148.75569	10.09830
9.64361	47.51098	8.88649	7.99228	6.86378	64.60347	8.02083	5.94226	49.51156	2.59753	7.65452	2.60232	15.49937	8.64696	10.80548	1.00000	1099.69457	9.63574
10.43434	59.49083	30.24706	7.75354	6.08024	40.15858	9.71277	7.88385	29.17500	115.04814	7.39200	3.03993	20.14860	8.94076	6.66267	0.00000	1069.45201	10.95158
9.93630	50.78210	19.30157	9.39010	6.29092	55.42136	6.12905	8.50923	46.93699	72.85107	7.65408	6.17964	10.32380	9.71611	5.61464	1.00000	1175.99292	9.47598
9.48681	33.44683	33.35283	9.30571	5.67795	35.48468	7.48624	5.85435	56.55389	-111.78903	7.94282	4.01925	13.80824	9.29712	10.31867	1.00000	1118.32987	12.47458
8.97489	54.59420	34.21639	9.69346	6.12037	41.92181	10.62454	8.86462	35.34185	-119.0376	9.94658	0.58034	10.40998	6.69270	7.94002	0.00000	1155.49401	12.17519
10.24504	42.38574	40.64621	6.98688	11.58429	40.24042	7.77906	7.34357	44.41933	-73.97069	3.65986	4.71549	15.92971	9.48362	11.59920	1.00000	1133.68819	9.85473
8.34859	49.45937	14.62578	7.71138	7.81238	75.56847	9.96525	6.38112	58.70910	121.12251	8.07935	0.90786	8.79887	7.93535	5.86527	0.00000	1087.71599	9.65952
8.18158	35.32473	36.76775	8.37878	6.43733	38.55063	6.31250	6.92988	41.43806	2.95924	7.75236	0.86060	21.87672	7.03668	8.56072	1.00000	1067.66226	10.42569
10.28614	42.24545	44.99012	8.28303	5.78803	34.98331	11.29096	7.59370	46.99804	-123.02621	9.28426	4.04769	10.40250	9.34451	6.60180	0.00000	1172.51073	11.59689
9.66968	61.32404	55.67938	10.83258	9.27291	43.92340	6.84369	7.17152	74.26264	12.53463	10.05964	0.97688	23.48643	7.52688	8.21519	0.00000	1160.91034	6.25987
8.65113	34.54042	53.53041	7.26551	10.17426	55.31737	11.05668	5.67344	34.15906	43.67663	9.83795	1.39805	17.41448	7.99360	10.29233	1.00000	1126.60051	10.23852
8.49762	46.99705	-6.91806	8.23968	6.82892	51.03677	7.82271	7.35004	54.78857	106.92667	7.45558	12.89945	12.83976	10.48862	7.81182	1.00000	1126.11528	12.21571
8.64143	64.26530	23.02677	10.16639	10.27005	23.12583	10.73494	6.04207	66.65311	113.13148	7.55971	0.34359	26.03506	6.46971	12.63520	1.00000	1174.21955	9.97528
8.24678	65.03698	41.84364	9.09547	6.04744	67.56833	13.34786	6.93876	47.93412	-87.71255	10.12752	1.31472	25.39454	7.77650	7.69476	0.00000	1168.76970	13.29958
	43.29289	47.05	10.17574	5.88018	46.17343	5.65649	7.00116	30.48398	15.46667	7.99530	3.75351	16.11781	9.22085	7.61707	1.00000	1073.56211	13.08307
9.45395	52.86765	34.61667	9.12314	9.22869	41.28426	11.41807	8.27982	74.21657	135.6	10.61174	11.10290	10.43100	10.37443	8.24959	1.00000	1086.61431	10.11595
9.11314	41.69888	43.62558	9.96586	7.23949	55.82736	10.45206	6.92001	44.24539	13.39954	11.46462	1.70280	3.63532	8.41123	7.59217	0.00000	1193.10198	12.53064
6.65977	52.92059	6.15038	9.97891	9.79529	87.60577	10.30284	5.72807	37.58208	6.83042	7.80818	1.08825	20.85315	7.81097	9.75928	1.00000	1136.89757	10.09710
9.24562	44.09576	41.91738	9.73069	8.76488	45.61173	10.72024	7.66579	36.05148	3.1631	5.21053	8.81907	19.98659	10.11322	10.99489	1.00000	1091.07531	10.38526
7.63318	26.28581	54.84444	11.13759	6.69404	57.01050	10.31118	8.30702	37.05653	38.16694	11.02414	2.80112	10.93743	8.93635	8.63444	0.00000	1063.65435	11.95397
8.30179	45.19210	45.9836	8.54187	6.37590	44.11834	9.12865	7.98851	47.91000	12.70038	9.40751	6.15606	11.64033	9.75943	7.03529	0.00000	1170.01198	10.36619
8.49549	47.29885	34.08565	8.07311	10.42850	61.68833	10.32724	7.00712	65.20719	74.80555	6.62124	7.70449	1.00467	9.95089	12.54670	1.00000	1178.05929	10.15898
8.93768	43.68983	43.61092	8.92266	9.93040	65.01964	5.85715	8.06581	55.78351	3.87723	8.06792	5.30252	18.43967	9.52182	6.92217	0.00000	1183.64146	7.26766
8.62958	48.63661	23.73333	8.22981	10.70141	61.73462	8.34860	9.27557	60.64421	114.68333	5.78080	8.48665	12.52312	10.06787	9.69579	1.00000	1156.00978	9.20900
9.11795	50.13830	9.82564	8.52991	5.00304	55.37295	12.84068	7.20797	33.33878	78.25795	7.70744	3.87111	0.30677	9.20871	6.08586	0.00000	1068.43771	12.84109
9.77933	46.81068	40.2737	7.79848	9.05093	42.79975	11.64350	8.42064	57.90254	-76.88442	9.48825	2.76822	-9.14237	9.06082	9.14528	1.00000	1163.26364	9.96683
8.00150	58.64729	13.70167	7.00033	11.19876	58.25394	7.53691	5.94092	56.14784	-89.10944	10.67277	5.01429	11.78157	9.55950	6.00945	0.00000	1108.86396	6.89607
8.48025	78.27811	53.53395	9.70511	11.05090	59.03418	8.39511	6.87742	52.96797	33.72798	9.43240	1.88550	29.69792	8.30525	6.40301	0.00000	1170.67016	8.83744
9.78877	51.64881	10.15031	9.45660	9.25667	62.63870	9.32397	8.01881	34.29253	-73.9614	9.12052	1.08626	12.17023	7.60988	7.82239	0.00000	1061.31661	6.44603
9.35965	85.45774	-5.85746	7.29914	10.43723	60.78256	10.89776	4.70887	66.08429	144.23058	9.09776	0.47644	18.12016	6.07059	10.71304	1.00000	1061.21500	10.74557
9.25170	54.14451	-16.25	9.22844	10.80730	56.87259	9.77259	6.37506	33.24617	-69.08333	8.28013	5.53875	20.92366	9.62150	9.53803	1.00000	1097.31731	10.71428
8.82416	51.37808	28.88162	7.86134	10.97391	47.66386	8.85658	8.44943	59.86375	120.03308	5.95116	6.33309	2.51849	9.81546	11.27386	1.00000	1100.89264	9.46399
7.96607	63.67382	27.0174	7.71878	11.48853	41.06141	8.24321	5.66792	42.03248	49.62251	7.02873	11.27389	8.98139	10.38361	7.28792	0.00000	1081.92087	8.40440
8.20992	54.51155	51.67822	10.47294	9.61120	50.77016	5.90072	9.62281	28.91227	33.9162	10.64563	2.46661		8.73017	7.30648	0.00000	1158.42194	6.52812
10.45677	64.94534	53.53041	8.08322	5.97656	35.54265	12.01711	8.89706	63.73837	43.67663	10.01662	1.33875	8.21418	7.95999	7.75065	0.00000	1114.78429	9.96050
9.04167	72.34324	44.31771	9.98703	5.50088	74.77627	8.94497	6.57093	52.25820	9.32241	8.53468	2.57737	12.04400	8.88907	6.80089	0.00000	1093.54627	10.78651
8.88153	56.12480	48.28259	10.12551	6.44741	39.56585	7.84650	7.06878	23.57755	9.72749	7.38744	10.91437	8.43854	10.31234	9.21747	1.00000	1123.88924	9.94034
8.44145	66.23757	18.57677	7.52673	10.03539	56.40960	8.99992	6.86267	31.64438	-72.22625	11.25511	10.35607	25.27986	10.28292	7.78125		1130.24658	8.18091
9.26365	36.10294	10.66668	6.97555	5.91189	51.84175	10.65475	8.32795	46.48332	-61.51889	10.37316	11.12192	3.22563	10.36368	7.24986	0.00000	1149.87003	11.88519
8.79809	39.50774	39.22493	7.98624	7.91918	56.03733	12.41743	6.71469	44.81767	42.85693	9.40404	2.00908	19.00808	8.33587	8.75035	1.00000	1193.10485	9.94710
8.09893	53.05884	56.56317	8.90022	8.35824	46.41188	9.15270	7.70405	57.38314	-2.58736	7.91667	13.11592	12.61836	10.50846	6.23407	1.00000	1059.19811	7.81025
7.13059	71.43582	37.13548	7.34304	6.02617	66.61361	5.88684	7.97739	58.56710	-3.67029	7.46117	1.60115	2.06082	8.48493	7.24169	1.00000	1152.33594	10.09286
7.97203	59.03525	40.5576	8.45014	6.64049	59.55844	11.51018	6.23904	40.51315	-74.28459	10.49493	1.15659	14.66660	7.58954	6.04484	0.00000	1118.20028	12.25692
8.91195	46.45469	33.52253	9.64648	6.54347	54.48453	12.68362	8.24369	54.33123	-117.70755	6.98378	1.20636	10.64252	7.75167		1.00000	1076.53095	9.27187
9.54498	41.60343	43.96222	8.69999	6.42225	20.35724	8.19671	6.96741	34.68335	43.63417	7.67028	4.34780	35.08056	9.43937	8.97123	1.00000	1166.56412	9.17656
8.04892	42.83075	42.58342	9.59136	9.40670	52.31105		7.36172	51.56325	-71.8023	8.01027	4.46290	24.17795	9.41252	11.15035	1.00000	1056.13855	9.40080
8.25404	49.62908	47.30997	9.34944	11.44989	22.67948	8.60476	5.40910	64.81231	8.52462	5.79677	5.03041	19.21289	9.55574	10.97420	1.00000	1127.22408	10.41222
9.57109	40.17776	25.92127	9.10700	11.13870	70.25333	9.06057	8.69469	49.40344	86.79271	7.91074	10.94243	10.63981	10.34350	9.16274	1.00000	1186.42129	10.09908
9.41667	67.69069	40.72816	8.20660	10.48171	67.71765	9.35526	6.44418	37.42646	-74.07764	7.14079	0.96455	16.20289	7.45966	9.58465	1.00000	1110.76237	9.96788
8.10868	44.77241	40.98894	9.67117	7.24584	42.15749	11.48729	6.61458	47.41654	28.67582	8.69829	0.84643	22.61958	7.66290	6.72023	0.00000	1122.17712	9.93044
9.48422	38.92687	13.70727	8.02410	7.73023	64.46777	12.09898	9.56729	46.74982	9.15013	10.45304	1.55457	17.39605	8.02330	5.82150	1.00000	1133.25854	9.95918
7.64140	39.93805	3.27833	9.26370	7.51239	48.16303	8.37504	7.38154	54.57192	32.88667	7.24315	0.72919	14.24965	6.86689	7.66653	1.00000	1097.71572	11.69861
9.31535	67.22916	45.69558	8.52575	6.41695	43.68078	9.34026	7.14172	42.88320	4.7934	7.74097	1.10492	9.78579	7.53670	8.01236	1.00000	1074.61609	11.23221
11.23281	59.62111	5.90702	6.83450	12.23812	67.93621	8.38861	7.48027	74.58797	116.10146	6.73177	1.75263	29.29515	8.46197	10.95202	1.00000	1094.58654	10.46870
9.85576	50.71594	41.54566	10.78595	11.29833	52.30722	7.19286	7.92988	24.57395	-71.29144	9.07018	0.99618	24.75577	7.87134	6.50109	0.00000	1104.84797	9.05426
9.05590	36.47106	35.61452	9.37815	10.98836	56.60915	8.88308	7.68816	38.04606	-88.81395	8.63772	2.58141	34.11846	8.74708	7.83923	1.00000	1134.09627	10.03912
10.27016	49.08129	50.5107	8.10123	7.96498	64.46650	5.98117	10.24808	35.42831	18.30056	10.56896	9.98912	20.45407	10.24237	8.48657	0.00000	1084.51987	6.16256
8.82241	33.62188	34.61667	7.48278	6.92536	37.78874	6.37789	8.51522	44.49367	135.6	7.31470	5.98709	14.25368	9.72703	5.92019	1.00000	1051.24245	11.12556
9.56433	59.57669	51.67822	6.17581	10.04154	46.59561	8.81640	5.78035	68.06803	33.9162	9.35057	3.70292	12.99352	9.22576		0.00000	1073.37355	8.74891
9.05835	49.56213	12.35275	6.84322	7.35285	53.62687	10.09573	7.66908	53.88456	121.06761	10.80778	4.74949	5.14443	9.41364	6.98870	0.00000	1116.17023	11.45641
9.23013	75.72378	9.535	6.98222	7.08224	49.09429	9.48937	7.33315	53.05812	-13.68778	11.23486	8.72335	25.27912	10.11286	7.31078	0.00000	1066.51017	11.21124
7.42475	40.76628	39.32011	10.87866	9.93454	55.92117	8.88956	7.25817	48.53964	-76.51552	7.61849	5.00930	0.59034	9.59695	5.88470	1.00000	1094.09645	10.81877
8.65863	56.35898	28.88162	9.34660	7.41534	40.83180	7.98392	7.45179	26.92502	120.03308	7.51857	3.88356	13.39109	9.21846	8.13453	1.00000	1079.31977	8.34829
9.41646	40.59610	-30.60106	9.10155	10.37973	49.83945	9.31014	6.86273	48.48985	-71.19901	6.23932	2.41995	3.91096	8.71418	10.95474	1.00000	1131.01364	9.30143
7.26901	69.52861	-4.16694	10.25025	9.35283	61.60994	12.71725	5.48854	61.79987	-40.7475	10.78493	1.20538	17.78551	7.63184	11.94105	1.00000	1143.42480	10.42263
9.01627	40.16825	-22.97056	7.90345	7.31292	41.66426	7.17036	7.88610	33.19201	-46.99583	7.37229	2.36543	17.27266	8.83968	6.79580	1.00000	1153.35744	10.52480
8.48658		22.37066	7.89889	8.79956	39.03016	8.37039	8.00301	45.40768	114.10479	12.75598	19.30520	14.90476	10.89410	8.64838	0.00000	1158.73186	6.95244
7.85008	55.59625	41.91886	8.80376	12.04819	66.81345	6.87368	8.48775	14.16306	8.73812	11.60640	2.78848	15.21737	8.90817	3.83246	0.00000	1050.50764	9.45439
8.46943	44.25926	-27.50578	9.67189	9.09314	31.77101	8.83992	7.38394	26.92883	153.10236	7.19675	1.69126	21.57040	8.19609	7.54707	1.00000	1131.55390	10.09859
8.21872	41.02348	49.68369	7.97668	13.02283	55.46653	8.74772	4.89893	51.09675	8.61839	9.81316	2.78653	4.46148	8.85215	5.36935	0.00000	1059.60884	8.97896
8.78636	55.12201	40.5576	7.97556	8.61361	54.92644	10.89349	8.70875	51.87305	-74.28459	5.63492	0.47184	12.85721	7.28831	10.56562	1.00000	1124.73651	9.70856
9.56000	53.84822	37.56667	9.58547	9.83613	70.84741	9.56593	6.56609	52.65377	140.11667	7.72618	5.11386	18.85322	9.44154	7.42452	1.00000	1083.68708	10.18268
8.30731	60.46413	33.98154	8.57105	9.49472	48.22323	8.79381	7.23672	66.55921	-81.23621	10.66415	1.78290	11.98524	8.29128	8.31288	0.00000	1126.23699	7.87768
6.68670	44.25423	18.57677	8.44008	11.26156	43.93717	7.80670	8.03172	65.16420	-72.22625	8.55561	3.53981	18.37664	9.08884	6.88309	0.00000	1119.71116	8.64222
8.02779	34.89297	42.819	9.36113	6.67467	38.43197	7.45530	7.67716	47.09928	47.1192	7.61434	3.22024	17.42748	9.02866	7.38693	1.00000	1169.32613	9.70742
9.63929	61.38491	20.21322	8.83761	6.51220	54.65490	10.78042	7.69213	69.73521	-100.88023	8.49223	4.65048	10.47230	9.51975	6.61945	0.00000	1189.04942	12.05176
8.15510	62.35314	35.74788	7.89792	5.71225	54.97095	11.34613	6.50100	41.91122	-95.36969	9.13680	2.95696	12.72450	8.79506	6.60511	0.00000	1186.55082	11.87767
7.96045	63.00308	42.97086	6.65404	5.95491	53.56264	6.18552	7.57359	29.13623	-82.42491	7.51435	0.98937	12.95033	7.84266	8.27151	1.00000	1153.22338	9.49556
9.39193	59.68596	10.58806	8.60227	7.63939	55.25001	8.00203	6.73033	45.14555	77.24779	7.83720	2.44939	-5.26867	8.65606	8.63856	1.00000	1127.32997	7.91280
10.09368	55.34361	41.55947	8.69062	9.11892	54.25361	11.52184	7.18149	77.34532	14.66737	11.57083	1.18548	33.39093	7.72941	6.77544	1.00000	1123.98976	10.68804
8.92415	55.74970	55.82885	8.40435	8.71475	62.04004	6.27477	8.16848	50.22220	-4.21376	7.01525	5.95198	32.84512	9.67988	6.98982	1.00000	1056.35093	7.98842
7.88501	50.97438	48.49144	7.69316	8.01366	59.00653	3.95919	9.99845	21.99535	9.20427	6.89366	1.92331	22.19918	8.07782	3.35828	1.00000	1059.66415	8.95678
10.36087	58.07475	65.84811	9.84756	9.65848	55.44871	9.71674	7.34317	50.22094	24.14662	7.41883	1.48384	19.27263	7.77282	8.57130	1.00000	1092.39675	9.20661
9.57806	44.75604	37.52487	9.44610	7.42506	41.06519	8.66763	6.96555	43.41316	-77.55777	7.39482	1.54109	-3.33493	8.06200	8.80087	1.00000	1159.60442	9.58746
7.64194	39.46186	35.06667	10.12900	10.69320	42.26848	8.86879	6.99696	69.46634	135.21667	6.98983	1.50915	2.54003	8.12197	9.27097	1.00000	1088.02273	9.62556
7.50688	41.14018	20.88953	8.93888	9.69602	46.01704	6.79141	7.33276	29.30547	-156.47432	7.24147	0.91517	-18.08561	7.77220	6.70557	1.00000	1059.96686	11.65418
10.89829	48.42315	-21.15	7.47752	7.83385	46.29311	12.69719	7.71799	63.95681	46.58333	9.25070	5.18261	27.41948	9.45968	7.58413	0.00000	1053.82433	9.31089
9.25581	42.89628	65.84811	9.10413	8.71080	63.71951	11.27250	7.10650	49.73737	24.14662	6.73580	1.27859	18.56916	7.88770	10.57949	1.00000	1145.02380	10.43157
7.59514	72.60665	38.37255	7.65885	11.30855	46.88539	8.86812	7.04667	66.73451	34.02537	7.99926	3.43460	21.82886	9.18001	8.51433	1.00000	1075.20922	10.90495
7.87353	39.28860	38.10558	8.20256	8.53155	31.51392	10.80062	9.21454	72.29935	-1.86343	8.88876	1.74814	25.73557	8.39233	6.62855	0.00000	1179.15925	10.07558
9.92465	50.11948	11.50526	9.37689	8.36102	45.04164	7.73134	6.32979	27.21534	77.23826	7.33483	0.73594	18.72223	6.64517	9.54233	1.00000	1132.48982	11.29726
9.04055	57.93665	43.50891	11.34649	4.86744	68.36290	7.16376	8.08055	48.36676	16.43915	7.99742	1.40589	-0.29478	8.02865	6.64805	1.00000	1171.13141	9.13982
7.88795	48.67390	12.04161	8.34447	7.88803	47.92611	10.75555	8.22222	56.89883	75.35927	11.54357	4.57810	21.39664	9.42051	8.33948	0.00000	1064.46884	8.33311
10.38170	50.54167	38.10558	8.56194	5.65406	67.17903	7.99616	5.46930	18.84394	-1.86343	8.16341	1.69867	35.30607	8.14149	11.08290	0.00000	1177.44383	10.30804
9.36137	52.50876	41.72059	9.78177	9.13571	33.43481	8.11179	8.21895	35.14336	-87.70172	7.35433	2.98316	14.67464	8.96110	5.26853	1.00000	1132.95811	10.30654
7.58699	93.67576	-0.71667	7.51255	8.89556	42.45195	7.52056	9.28293	57.73779	-48.52333	8.76044	5.89587	11.62730	9.65662	8.53428	0.00000	1172.22340	5.36091
7.89319	57.82798	60.97944	9.12693	6.08391	60.31918	7.86727	8.37277	35.01271	76.92421	7.73887	9.70213	17.75407	10.20074	6.06419	1.00000	1146.43044	8.76074
9.33625	34.67035	13.70167	7.92146	9.96096	55.90113	9.88997	6.75374	60.15815	-89.10944	7.81019	2.96899	-12.05145	8.94760	9.12305	1.00000	1107.75737	9.66995
