PM10	NH3	CH4	NOx	latitude	O3	SO2	CO	PRES	warning	Pb	TEMP	PM2.5	C2H3NO5	PAHs	CFCs	H2CO	longitude
7.56931	7.27124	5.65265	10.69782	5.30383	8.60967	7.97908	8.36400	1133.70236	1.00000	37.03799	9.14685	7.72138	9.08916	6.07041	73.51012	38.06993	-1.98956
9.20108	7.24477	3.37848	8.99831	41.24264	9.11989	5.43736	6.10613	1113.27498	1.00000	53.79027	30.64177	8.76809	28.92971	5.23469	35.62267	63.87377	16.50104
8.98142	11.80358	4.97256	6.59991	53.77166	7.30304	5.88618	4.50366	1117.37677	1.00000	32.27940	0.38384	6.68209	24.66270	5.92956	55.95748	25.29388	38.12408
6.06707	6.57349	7.53025	8.40641	58.63667	6.99069	7.78944	5.63326	1127.64516	1.00000	62.46094	35.89060	8.66361	5.46442	5.93768	21.68875	36.69025	59.80222
5.80784	9.19317	4.40988	6.23594	33.93113	7.61712	6.44387	6.67262	1197.02743	0.00000	60.44124	10.94420	6.35816	0.98723	7.41563	51.00001	58.91915	-117.54866
3.00251	7.00114	5.30842	11.05013	23.18	6.65684	7.21772	5.04803	1152.50683	1.00000	72.51865	25.21987	5.74485	6.54245	8.75221	31.19507	43.99024	88.58
5.75369	9.63668	8.06351	8.56651	23.02677	7.90890	8.99232	6.78512	1184.06941	0.00000	65.70523	9.64435	8.18367	5.24231	9.40257	50.89266	55.27489	113.13148
6.20621	10.64991	4.68805	7.35638	35.06667	6.79724	7.31958	5.73461	1050.73174	0.00000	58.06230	18.96981	8.69089	4.52723	5.76745	37.38831	63.64402	135.21667
4.70372	6.98015	4.79966	5.67041	-34.64966	8.41809	7.41723	6.57674	1191.54932	0.00000	61.78425	19.94947	7.67413	4.99232	8.98118	67.76597	63.91591	-58.38341
6.00731	6.29787	4.69024	8.36155	40.64621	6.54539	8.23096	6.27277	1171.30813	1.00000	47.11964	20.20748	7.34574	5.08615	5.13821	65.06807	59.22838	-73.97069
3.87926	7.77261	0.42655	12.52568	-37.9	7.31234	5.78572	6.46148	1121.28283	1.00000	59.29909	11.92353	6.14392	4.48224	6.56336	31.31192	61.18936	145.18333
7.72836	8.32809	6.67354	5.99035	37.05944	6.14138	7.83204	5.16523	1103.91546	0.00000	23.84175	23.72699	8.33976	8.58497	8.77181	47.35423	37.32881	37.3825
6.81738	5.66769	3.31674	7.24483	13.51825	8.70350	6.22182	6.38217	1196.13086	1.00000	81.60650	17.51138	7.44010	6.62977	5.77353	52.59398	53.85293	99.95469
7.07893	8.37573	5.47801	7.32207	33.92866	7.75784	6.56417	6.54230	1086.46138	0.00000	43.51588	25.83872	5.54529	8.35365	8.45187	65.25191	35.60768	-6.90656
8.00954	8.26668	5.57402	9.47782	55.1904	6.76717	4.88615	7.63762	1077.26598	1.00000	67.67808	8.61414	6.73253	12.11721	5.17730	70.26713	32.46929	30.2049
7.83703	8.68907	7.98166	6.90238	27.52948	8.16061	4.96860	5.33815	1149.16261	1.00000	41.27505	16.32934	8.47538	10.27452	4.95469	53.59093	51.64725	68.75915
4.27569	8.93571	5.93886	11.00416	41.15612	7.40120	6.99564	5.45035	1154.92429	1.00000	18.72955	25.48855	8.11740	5.59279	7.70010	43.80579	41.48181	1.10687
9.23355	8.23616	4.06929	8.80137	36.20389	5.81570	7.38501	3.11896	1171.18528	1.00000	58.96208	32.72502	6.85579	29.77311	6.44261	51.52279	57.94548	127.08472
8.68667	8.11318	6.45475	5.10506	42.819	8.63156	7.93329	3.20168	1137.66444	1.00000	39.50943	18.68104	7.66571	20.12516	5.79031	40.04188	71.98097	47.1192
6.26584	6.46997	4.97302	10.51943	31.76212	8.08080	9.86724	4.02968	1121.16641	0.00000	85.40070	23.18059	6.52364	6.69005	7.53993	47.07138	47.67130	-95.63079
5.89432	7.12677	5.06693	9.03416	32.65246	6.85080	8.54909	6.17626	1112.01200	1.00000	43.22883	8.35901	7.28184	6.66646	6.25792	43.53601	62.38411	51.67462
7.26565	4.96747	4.68174	7.11387	6.95194	7.38980	6.41194	6.33021	1195.41751	1.00000	29.44083	18.63937	6.36167	7.11399	3.79302	39.44969	70.81161	121.96361
8.89790	6.46599	4.84526	7.87042	34.09668	5.71211	7.86237	5.61703	1085.38890	1.00000	55.32955	18.37969	6.17940	24.53482	4.76121	49.22324	25.78852	-117.71978
5.70766	9.78697	4.14974	6.50775	-17.73648	7.57914	6.57616	4.33204	1135.68860	0.00000	41.34171	12.43717	7.72606	3.95791	6.80084	50.83579	45.02714	168.31366
3.26440	6.56812	6.38946	6.74289	42.62833	6.83463	7.62750	7.99669	1167.78477	0.00000	63.34800	26.51614	4.98664	5.00943	7.96377	30.36896	21.84599	20.89389
6.60025	6.58309	5.19860	6.22746	40.67705	6.20143	7.72904	4.59505	1089.19353	0.00000	69.18606	17.32082	8.32783	4.09752	9.08249	24.42706	45.53544	-73.89125
3.64504	8.19611	2.66645	12.09645	52.41667	7.36779	6.75876	5.66840	1148.24912	1.00000	43.29050	16.73591	7.47402	2.83358	6.78852	63.89806	56.29021	0.75
8.40806	7.35066	5.20050	7.00044	45.51667	7.67322	6.06668	5.39944	1162.17301	1.00000	60.90122	7.56096	6.14807	15.94079	3.22495	43.32648	66.61991	4.86667
5.94154	5.75213	4.90554	11.27761	29.21399	6.52476	4.92583	4.72478	1079.18705	0.00000	46.28727	12.68915	7.15888	4.27528	8.18181	26.12812	48.86001	78.95693
8.57192	8.96873	6.67367	7.28674	41.63976	7.84380	6.54855	5.72402	1128.90673	1.00000	55.91428	33.63955	7.51506	15.32423	7.98926	56.83112	59.75672	2.35739
9.17499	11.06039	4.42489	8.90893	51.26	6.22470	7.14042	3.53297	1162.15894	0.00000	67.86444	2.36895	7.15499	26.84354	7.54926	33.04825	19.61686	-2.1875
6.74717	7.68022	6.29734	9.40140	-21.42917	6.62428	5.54747	6.34107	1158.52632	0.00000	51.56304	11.54702	7.90548	3.72275	8.82360	53.49438	30.01178	-45.94722
7.61981	7.47912	7.96949	8.94408	49.13645	4.85596	6.57591	7.41054	1107.05876	1.00000	58.39911	14.25295	7.27272	10.27880	6.16592	47.41793	57.21366	8.91229
5.94772	6.70008	4.50773	9.54673	48.8222	7.00281	6.84775	5.08616	1051.07011	0.00000	49.81822	10.68616	7.58103	4.65635	7.38410	44.93576	44.98975	2.12213
5.82832	5.82285	7.37013	8.18824	30.81383	6.44289	7.72630	5.25027	1165.61875	1.00000	44.43692	7.23824	7.95796	5.19487	7.04967	48.91191	54.78683	75.16878
6.98660	4.00017	8.28089	6.49138	33.98154	6.67406	8.80836	7.42454	1156.00959	1.00000	71.17616	15.91714	6.23494	9.95069	2.50289	53.40901	54.48837	-81.23621
8.98644	8.96798	6.59553	5.95018	52.59319	6.30173	6.38815	4.55045	1179.17591	0.00000	54.14477	10.94838	7.87091	23.32144	8.68643	32.29779	29.37330	13.32127
5.36507	11.01583	4.99958	4.03380	26.91756	5.88032	7.26062	6.95273	1092.74154	0.00000	55.52210	37.62153	5.43292	3.88405	7.79152	41.65786	34.59531	-82.07842
4.29653	6.88647	7.22185	10.11728	22.83957	7.07518	5.49286	4.95952	1126.43748	1.00000	72.69305	21.41339	6.52061	5.47227	7.25081	12.91555	39.13640	91.84128
7.90355	9.43226	7.39852	6.63319	45.4473	7.75870	5.97433	5.21155	1054.48683	1.00000	59.36958	1.70864	7.31235	9.58513	5.38451	39.08635	46.41931	-73.75335
6.46681	6.38502	4.46308	8.90916	47.38093	5.63786	8.25281	3.75015	1125.99326	1.00000	33.23063	23.52328	7.52937	7.25498	4.72398	37.28393	37.54725	-122.23484
4.98954	8.27431	6.11609	5.37848	-25.54073	6.37119	8.02116	7.19289	1063.24367	0.00000	42.92383	15.68530	8.24290	2.89583	8.76416	37.84299	28.81812	152.70493
5.02141	6.72452	8.30246	9.94978	42.64031		7.90158	4.73714	1105.65506	1.00000	60.32994	3.05756	6.68131	4.82402	5.91401	43.15886	52.34447	125.51176
5.82406	7.67066	6.28623	9.79406	19.8173	6.99702	7.07184	5.27174	1112.55198	0.00000	40.59827	21.85548	7.72070	3.88553	8.36489	38.58284	42.74314	-97.35992
7.97585	9.12584	6.62608	10.82989	50.50301	6.49898	5.71785	7.32043	1184.78364	1.00000	87.25771	31.12836	8.30466	11.67063	6.14569	42.02792	46.04674	13.63617
8.72278	6.26569	5.72396	8.79211	10.12268	7.33847	6.49740	5.71144	1190.82044	1.00000	59.71671	9.46178	7.95436	20.51679	6.61849	40.79312	38.15051	77.54372
8.83895	6.20113	4.44911	8.33825	65.84811	5.80543	6.78178	6.84560	1175.79372	1.00000	41.90583	-2.77286	8.43034	20.49850	5.21630	45.21549	42.21967	24.14662
5.51856	6.76963	6.30359	5.33100	43.1122	7.06589	6.08057	6.34554	1072.86512	0.00000	63.77841	-5.55794	8.26737	3.35243	9.85584	52.92495	48.04827	12.38878
5.99520	7.10036	4.31097	8.86116	57.97472	5.62668	8.69089	5.28560	1167.07696	1.00000	13.66470	18.98421	8.28638	4.41182	6.40888	28.78890	41.76483	33.2525
4.97075	9.55984	5.82538	7.38916	44.43579	5.68753	7.46153	5.76862	1065.59088	0.00000	38.98601	24.95850	6.70545	3.23541	9.16985	29.42673	38.25691	26.01649
5.67093	9.09036	3.95155	7.91257	7.57944	6.43803	7.21699	2.96998	1120.31699	0.00000	45.05288	17.86549	8.02612	4.09038	7.56068	35.92708	52.37287	-8.53778
4.58449	6.25357	5.52515	9.16294	33.14447	8.39030	6.27060	4.21793	1078.17436	1.00000	45.51895	22.02604	7.37500	3.56996	7.56040	51.56591	65.34362	47.3799
3.67256	5.95648	4.40827	11.07810	35.82756	7.71554	8.14182	5.98688	1109.96804	1.00000	63.68743	28.23715	8.84207	6.01328	5.89548	46.23617	40.52340	137.95378
6.21349	7.03367	5.83337	10.15731	38.40917	6.92939	7.77890	4.80761	1057.02280	0.00000	51.74288	23.04460	5.30289	3.37316	8.51160	48.24170	42.61971	112.73333
5.87460	8.20256	7.11043	9.06208	40.37528	6.15430	6.73511	6.93975	1140.95463	0.00000	17.72181	24.76540	5.91538	5.28512	9.04750	24.47524	39.63886	28.88222
4.11565	8.05351	7.48445	11.63683	37.35813	7.91076	6.81531	5.73821	1153.99862	1.00000	51.21694	18.32104	5.83627		6.93931	46.94752	51.67137	-6.03731
3.92079	6.94460	5.82893	5.55444	38.91817	8.09094	7.73340	6.98185	1077.61358	0.00000	48.95721	15.80004	8.20262	3.20580	8.84027	66.51602	61.33064	-78.19444
5.27255	6.09222	3.19699	8.89773	48.73218	7.81447	8.12999	8.01036	1066.60371	1.00000	60.21085	12.60931	7.52113	4.55821	6.06498	67.94490	56.15771	11.18709
9.31881	10.07117	1.43040	8.86425	43.62558	4.53577	8.83426	4.06648	1148.76680	1.00000	49.38911	7.11746	8.41140	31.05578	3.85754	54.59277	39.65514	13.39954
8.47494	6.30038	5.80834	10.29191	46.18396	8.40400	5.73863	7.51702	1189.84191	1.00000	58.67214	14.53914	7.69967	15.30904	6.36261	31.66130	66.12577	6.10237
7.07106	8.09798	4.71173	5.99639	12.35275	6.54802	5.54466	5.15864	1061.09659	0.00000	60.65490	-2.33502	8.06510	8.91941	8.65685	55.85973	53.23409	121.06761
3.72215	4.44173	6.39960	9.64202	33.45122	6.62087	5.72972	6.53956	1098.17395	1.00000	42.53237	14.92424	7.01779	2.70190	6.48031	16.60726	26.26551	-86.99666
6.30988	9.12719	4.69493	6.68398	31.39547	5.61919	7.38067	5.54752	1051.05658	0.00000	75.94548	12.58920	6.24151	4.23974	7.29766	60.68203	41.16601	34.75699
6.95208	8.10224	5.55861	7.80960	50.18545	7.41592	8.69414	5.79804	1193.65740	0.00000	53.79744	10.63871	8.77022	8.02162	7.81579	47.64707	30.90978	27.06365
8.48211	9.93446	6.77388	9.72133	20.88098	7.21351	7.45464	6.98397	1053.42002	1.00000	52.09485	29.90444	8.70836	15.80704	9.06951	54.50592	47.82432	75.11937
4.89357	7.04838	5.69408	8.57557	3.31332	6.13722	5.27242	5.18766	1051.23258	1.00000	48.30520	13.93672	7.88183	4.70370	8.46778	46.34832	43.72347	117.59152
7.89199	4.53604	3.79063	6.50862	42.35843	5.77062	8.54117	5.81364	1142.33250	1.00000	75.22717	-2.07011	8.53477	11.47490	3.48498	41.19672	21.50465	-71.05977
8.02155	7.79018	8.01631	8.17375	6.9909	5.21609	7.57773	5.85695	1177.01909	1.00000	49.59801	19.08253	7.66875	10.49438	6.85723	25.51200	47.26664	79.883
9.07107	9.06680	6.02438	7.28403	53.77166	7.93516	6.53066	4.75091	1141.59641	1.00000	49.32426	10.11622	8.36336	25.40043	5.84939	54.04945	66.13163	38.12408
7.43100	8.79678	7.86727	7.22218	31.64615	5.54555	7.04371	5.77209	1111.46497	1.00000	74.71004	15.25981	7.14662	8.08991	7.01236	48.83941	54.09084	120.74221
7.96329	7.00666	7.61097	7.49702	-15.675	7.73891	7.10673	5.06486	1141.62045	1.00000	45.92620	4.92095	6.46140	9.82763	5.92995	50.90046	43.92648	-38.94722
6.67660	8.86171	6.39226	7.09546	41.84364	7.65730	6.65751	5.65428	1128.55267	0.00000	48.18433	48.95376	8.84646	5.31786	7.21864	41.08091	54.61931	-87.71255
4.12974	9.88218	7.35494	6.62363	34.4833	5.62650	9.34368	7.91299	1057.68569	1.00000	43.38797	13.55140	7.81975	4.34237	6.40990	39.85875	36.96601	136.84186
6.00751	9.86523	6.55716	6.15120	34.09668	6.09626	8.76990	7.47805	1080.98171	0.00000	51.45584	19.22340	7.71364	4.25180	8.77732	40.45708	52.29006	-117.71978
7.79455	8.84787	8.37178	8.76196	-21.42917	6.93579	6.49012	6.79161	1110.25718	1.00000	39.06320	19.10107	7.69750	8.88316	8.31916	54.77027	44.32271	-45.94722
7.04084	7.29599	7.07327	10.83408	-23.7975	7.61295	7.57704	9.47363	1174.83580	1.00000	53.26206	7.83189	9.33820	7.03969	5.19905	48.61078	38.73457	-48.59278
6.87050	5.37020	8.65641	6.12447	10.10649	8.06190	8.08939	6.36195	1124.12639	1.00000	48.61887	18.00305	6.69930	6.21714	6.08930	46.78689	40.50704	76.35484
9.26370	8.45086	4.47450	4.82379	52.2	7.03346	8.19148	3.41829	1124.24762	1.00000	37.55974	6.35501	7.42627	32.12009	4.53004	32.01403	36.86532	8.63333
4.81700	7.86271	2.33103	7.32225	35.82756	7.57984	7.67819	3.93327	1192.98130	0.00000	57.52481	22.78343	8.24969	1.51307	7.34056	56.03125	61.72555	137.95378
4.99463	8.92560	7.28991	8.70820	16.0438	5.61832	6.99554	6.66108	1112.63269	0.00000	39.49310	22.90572	7.18727	2.58130	8.38722	57.31537	46.58940	120.4861
6.18806	6.75019	5.22243	8.49803	44.97639	7.41919	6.50684	5.84500	1160.01543	1.00000	69.38283	18.59614	4.95726	5.14033	5.37362	32.18242	48.24303	19.61222
5.65672	8.57151	3.81494	7.42277	-1.9487	8.18570	7.07057	3.67386	1070.37340	0.00000	34.26160	5.21868	5.87086	4.87084	7.23346	60.88843	61.44637	30.4347
8.76496	8.08151	3.31640	9.33844	52.26083	8.48722	8.36764	4.86019	1119.32330	1.00000	27.13483	27.06025	6.87358	20.53802	3.90345	62.54114	57.10685	7.00417
6.53409	4.91083	7.79305	6.27485	34.81667	7.55808	7.92434	7.47466	1050.31801	1.00000	33.09316	-2.39386	7.86647	7.46869	6.49721	42.64844	40.00824	137.4
5.68617	4.24766	6.68312	7.52142	64.5635	8.43830	6.36480	4.79676	1171.11525	1.00000	46.86225	10.80196	7.11935	4.97913	5.26012	44.37080	47.57343	39.8302
6.03694	9.38697	6.73236	7.36893	33.44872	7.56286	7.28348	7.04486	1172.61372	0.00000	45.67115	8.52230	8.73090	4.89073	8.26267	46.82766	55.93937	-86.78777
6.84305	6.49030	8.07362	10.55572	50.23805	6.19362	9.13660	9.60136	1181.43603	1.00000	72.19417	25.71752	5.68310	7.16028	6.01840	43.85498	64.29022	8.86704
5.40230	6.52771	8.36850	8.14378	33.52253	6.25688	7.74663	5.47477	1090.87889	1.00000	45.83573	17.60131	5.74785	4.58940	7.23851	53.25836	45.38627	-117.70755
5.82164	4.81129	5.64085	8.83925	33.93113	6.77513	7.94996	5.43247	1189.24026	1.00000	54.43957	22.28682	7.93088	5.90831	3.75618	2.71289	46.84745	-117.54866
5.78845	6.51550	7.72724	7.67102	-2.90055	6.04540	7.61134	5.59069	1185.50226	1.00000	38.35880	23.71343	8.29697		7.48655	65.56293	45.83069	-79.00453
5.86816	7.07863	6.30684	9.91108	6.46346	8.06036	6.37650	5.91672	1158.99528	0.00000	52.28933	18.40397	6.80406	5.31828	7.99827	48.31381	51.34430	-2.31938
5.65988	5.43349	5.62794	8.63176	48	8.22329	7.16302	6.76514	1152.07616	1.00000	48.26744	-6.61239	8.90767	4.24558	5.74500	46.38438	73.22830	-4.1
4.52332	6.46577	7.68107	4.89546	18.87813	6.91278	4.88708	6.38910	1171.60826	0.00000	50.89393	23.24227	7.08058	2.59854	10.08293	59.20810	48.59192	72.93924
8.26129	7.25198	6.01782	9.00402	10.7375	8.08888	6.87398	6.82193	1077.72198	1.00000	48.03428	6.02184	7.89160	12.68013	4.85177	36.32118	33.78561	122.9666
5.40732	7.58274	5.09831	10.26567	16.75973	7.27065	7.16013	5.07412	1058.22273	0.00000	65.43755	-2.75027	8.56833	4.61293	5.73381	45.62872	28.66218	-93.11308
3.80522	3.70900	3.96962	9.21729	51.88333	7.28886	7.68575	7.20926	1147.94045	1.00000	58.88730	10.90568	7.65359	4.42437	5.14816	58.88870	48.11991	8.51667
6.02143	4.71702	5.87027	7.84542	-21.42917	7.30119	7.46853	6.15467	1073.15213	1.00000	58.16728	23.43427	8.21125	5.26603	5.01108	36.07327	53.84720	-45.94722
9.14375	7.15081	3.86852	5.87672	51.47805	9.85893	6.51136	4.41304	1182.59638	1.00000	26.51604	12.84478	7.19053	30.15964	1.53450	45.91537	18.33311	6.8625
8.14773	7.77489	5.40512	9.64097	25.6439	7.36778	7.69521	7.73493	1163.16127	1.00000	42.55474	5.83009	6.20334	13.60067	6.04493	39.15708	55.94994	77.9129
6.70093	9.44578	4.61185	6.53280	-7.60361	8.37602	8.25645	5.63506	1099.88810	0.00000	63.55353	26.33105	6.47435	7.65593	7.21704	51.82987	41.27894	37.00438
8.22516	10.88835	6.56537	7.68356	40.72371	6.80948	7.34186	5.94880	1160.22682	1.00000	63.95165	23.30373	7.70687	13.99996	7.07256	30.67163	38.41191	-73.95097
5.45778	8.07044	6.49284	9.47581	68.79833	8.69916	5.24865	6.04083	1144.55350	0.00000	39.17544	11.60143	8.17343	4.45533	9.16751	37.22128	53.02538	16.54165
5.65572	10.24709	6.77868	5.22700	37.52487	7.07715	5.61707	6.42479	1099.79210	0.00000	34.72859	21.17411	6.84291	3.94387	7.86304	50.32268	73.02995	-77.55777
7.28376	8.95252	5.93241	6.14277	23.02677	5.88573	7.17579	5.44298	1103.14359	0.00000	43.95059	24.44901	7.47369	8.01990	8.06771	41.19285	41.54796	113.13148
6.27567	6.96747	3.76642	8.74889	54.39635	9.76122	7.21921	4.13205	1158.75386	0.00000	42.72912	22.17704	7.64253	6.21785	7.41990	50.15595	54.93029	24.04142
8.49017	7.14885	3.92797	10.58452	12.74409	8.87456	8.57732	6.56960	1173.81955	1.00000	46.25780	13.10203	5.50114	16.27752	3.82789	37.18591	32.14121	-8.07257
4.43175	4.31654	7.34584	8.91042	60.97944	6.11686	4.70577	5.71495	1100.10610	1.00000	55.69609	6.19625	7.51282	5.72737	5.88078	37.54885	58.60407	76.92421
6.66912	7.41948	5.69931	4.63172	-24.19436	6.36894	7.65879	4.25299	1174.64202	0.00000	39.01867	13.27725	7.37565	8.73780	10.09022	60.04766	50.39220	29.00974
6.24493	6.63782	5.98342	10.20767	12.1277	7.43669	7.09336	6.03551	1176.80951		56.45830	13.34531	7.43654	4.32284	8.98121	51.26358	80.57252	78.15794
8.32564	9.10722	4.54086	9.24682	57.97472	6.50471	5.95817	6.99923	1103.94149	1.00000	68.05972	11.39676	7.84096	13.90423	4.30399	38.88418	56.93683	33.2525
6.77669	3.40233	6.41733	6.86856	20.74122	5.87507		6.84694	1081.00670	1.00000	35.48506	6.46229	10.39011	3.92763	3.53048	32.65559	44.17727	-100.44843
8.84986	8.74346	6.06813	7.53500	52.41667	7.89359	7.99294	4.62872	1159.52598		43.09691	28.65589		22.12776	8.35655	59.81947	44.87875	0.75
4.82662	6.68911	2.19851	10.66092	5.84752	7.91788	5.19044	6.10491	1056.58958	1.00000	62.46499	16.30965	7.72565	2.89989	5.84199	26.90778	36.95792	-5.682
8.89322	8.73093	6.11161	5.82419	38.10558	7.61827	6.30771	3.47423	1136.22061	1.00000	56.68857	4.23413	6.71203	21.98653	5.39886	27.06374	43.42031	-1.86343
5.16185	6.28487	7.18037	8.93053	-27.4338	6.48046	6.21289	4.25771	1070.62711	1.00000	54.56472	2.43475	7.21835	1.33409	7.67286	61.33897	38.88304	-65.61427
7.09893	5.21643	6.74213	6.39991	37.16911	8.16716	8.29834	6.58931	1150.91260	1.00000	44.67029	19.74816	8.62584	6.24007	4.74396	60.87081	49.68554	10.03478
5.20529	7.16178	4.80452	5.26750	-27.50578	8.66838	6.38966	5.85426	1138.79378	0.00000	75.32146	13.40822	5.54275	7.05059	9.47284	44.36645	36.13227	153.10236
8.40202	6.50293	7.84426	6.91060	46.75451	7.65735	8.20593	5.74436	1103.13081	1.00000	66.42463	17.20292	7.61385	16.13723	5.95272	40.22326	51.47750	33.34864
5.67336	6.07333	7.44801	8.24351	-34.88422	7.60205	6.91728	5.93381	1090.38997	1.00000	36.02243	-4.58089	7.25231	5.28037	6.56058	30.73627	67.83399	150.60036
5.96048	7.07033	4.73967	9.81444	-3.14306	10.69618	7.32230	4.48054	1060.91901	0.00000	27.02107	17.82575	8.12156	5.67626	7.89184	52.91241	14.73152	-58.44417
5.38454	4.36728	3.42948	8.19057	52.4089	7.39849	7.63117	6.82207	1073.72235	0.00000	58.69956	18.89975	6.99190	6.74619	5.02664	49.41635	43.10522	31.3237
5.90551	6.54529	4.87712	8.82648	43.86682	7.98428	5.97750	5.16830	1102.93352	1.00000	45.75808	32.31857	7.15161	5.08708	5.97464	57.94367	59.49523	-79.2663
3.23318	9.32803	7.09284	5.45962	31.84568	6.24609	8.23751	8.10497	1077.19676	0.00000	52.15753	23.45995	6.02419	4.29282	7.63545	52.76834	40.37051	-102.36764
5.02481	6.04095	6.65985	10.06912	16.455	8.18950	7.23918	6.46758	1080.38088	1.00000	55.67408	7.65615	6.20424	4.35335	5.40800	27.67431	58.17373	120.5875
4.98101	9.88162	6.41313	6.43322	-25.54073	7.42520	7.42881	6.89445	1160.99298	0.00000	62.11223	0.01395	6.55982	5.73625	9.22040	41.49885	52.82464	152.70493
9.49251	6.19712	4.44392	6.76698	11.15583	7.80662	7.43019	2.78547	1152.58856	1.00000	46.53016	32.87477	6.62925	36.34673	4.20062	35.38501	51.30891	42.7125
7.56343	7.78403	4.84789	5.78259	11.15583	5.63963	6.95368	4.48285	1197.27497	0.00000	38.00476	23.55757	8.21278	7.72776	9.22059	44.03027	45.84613	42.7125
6.77841	6.40757	6.31880	7.75750	36.20389	6.18448	8.56634	5.33717	1187.03800	1.00000	52.68224	20.95712	6.70813	4.28201	5.10627	31.80563	47.98935	127.08472
7.16942	6.38824	2.86917	8.60767	27.34089	7.63030	6.41434	5.36322	1129.56958	1.00000	46.04692	23.81490	6.34354	6.46484	3.58280	70.33201	32.59134	117.4831
5.23943	8.80466	4.47245	8.24676	-15.675	7.14198	7.07494	3.82989	1070.75868	0.00000	39.19401	28.32430	5.58461	4.90934	8.04163	33.59844	59.56359	-38.94722
7.67718	8.13040	6.05119	9.23313	-1.26753	6.82780	6.86535	6.91984	1182.74564	1.00000	42.44547	19.06211	7.44884	10.21477	4.16190	47.06426	44.25411	116.82887
5.96464	10.13192	5.38568	6.42571	8.79577	8.25365	8.25486	6.55468	1143.62133	0.00000	33.06062		5.86806	4.72793	6.90881	49.16730	33.56710	-75.69947
4.26238	9.56172	6.01028	7.27410	23.49668	7.83701	6.30384	6.66788	1138.68412	0.00000	56.65068	31.21640	5.57313	4.70266	8.21861	42.62629	63.86658	86.68363
8.49033	9.30998	6.10274	8.10114	53.5942	7.77468	6.45215	6.60740	1072.64616	1.00000	63.80985	4.25456	6.54925	17.46024	6.88474	29.48360	71.02997	25.8191
6.28987	6.86422	5.00031	10.60264	-11.48472	7.55977	8.20972	3.89283	1076.38074	0.00000	13.03535	2.26503	6.83509	4.21869	8.65667	53.86666	55.35919	-37.93278
8.49018	8.89973	4.25716	6.28059	44.59445	6.21801	9.76833	3.48462	1104.59741	0.00000	45.05868	24.22570	6.89682	18.81369	8.16198	50.84916	50.61625	11.04979
8.46294	8.81026	4.15512	8.23983	42.97086	6.03510	5.00837	5.90537	1131.92681	1.00000	73.55662	19.24044	7.70109	17.29507	3.16894	46.70708	51.06334	-82.42491
4.15418	7.30793	5.81525	5.49135	41.91886	7.59168	6.42903	6.43868	1153.30080	0.00000	92.03352	6.96809	7.22991	3.91443	8.76661	34.63264	55.47615	8.73812
7.33993	8.62124	7.73485	9.86766	-33.79176	7.17980	8.42154	8.86041	1177.54448	1.00000	61.86398	37.72061	7.27114	8.42975	7.20344	26.46880	53.62605	151.08057
5.62826	5.72266	7.35027	8.41798	8.43333	7.92601	5.99719	4.99817	1132.91468	1.00000	61.31937	19.64780	6.58336	4.06460	5.68625	54.84905	24.12216	99.96667
7.87908	5.84543	4.95869	9.43797	34.9	7.33070	7.41069	8.38040	1092.80832	1.00000	51.32387	23.23861	5.76966	11.04753	2.14037	47.40758	34.66013	137.5
5.07757	9.46285	8.81734	8.82724	41.84364	7.64464	5.54212	8.09902	1062.14917	0.00000	57.39487	-5.96935	6.84128	3.96635	10.92926	59.58208	25.05544	-87.71255
5.29368	6.66140	3.96380	9.72676	6.15038	6.57106	8.63177	6.04013	1139.96022	1.00000	40.17633	23.36079	6.99783	4.89170	6.52793	70.83082		6.83042
9.46542	7.13590	6.04346	5.62518	23.29549	7.61589	7.78047	3.53205	1060.13103	1.00000	22.04099	10.24801	6.49183	37.93660	6.72707	37.36320	50.02455	113.82465
