PAHs	C2H3NO5	SO2	longitude	warning	Pb	PM10	PRES	CO	NH3	TEMP	O3	CFCs	PM2.5	latitude	CH4	NOx	H2CO
6.57014	0.94000	8.49918	15.87735	1.00000	77.42903	9.00197	1083.13252	10.35735	8.01015	7.32623	7.88651	59.05052	7.24980	4.94273	8.70450	8.06292	53.66810
5.42465	0.53805	7.15815	-95.44744	1.00000	48.89284	8.31808	1105.27182	4.95034	7.15137	3.58353	8.84621	45.85953	5.80351	29.53885	6.67453	6.54730	39.93700
4.37992	0.25497	8.42558	-80.58556	1.00000	45.53481	6.94631	1086.76039	6.17604	6.85477	5.62058	6.84298	78.69009	5.19333	22.98212	5.98034	5.71044	48.54543
5.50459	0.40230	8.53514	34.02537	1.00000	20.70005	7.55173	1124.83630	5.18945	6.36650	23.56078	8.40473	42.18069	5.59050	38.37255	6.24766	4.58223	54.78774
5.84403	0.80848	6.38205	77.40858	1.00000	33.59009	8.85709	1099.19631	5.98379	8.56866	15.11222	7.02924	37.54850	5.94634	24.05979	4.97936	5.59837	34.80457
6.56469	0.22609	9.43483	-103.5687	0.00000	48.11690	6.23890	1102.11709	6.65146	7.69842	25.41020	8.18562	75.45158	6.51749	20.22816	9.18549	8.81938	48.81022
6.91359	0.29171	6.65493	124.84472	1.00000	35.02964	7.44676	1147.94019	5.66525	7.41016	25.02587	7.38360	72.49292	6.70355	10.13361	6.99226	7.25593	43.35503
7.79601	0.80618	6.10954	2.35739	1.00000	44.30331	8.70060	1134.57103	9.75502	6.77263	16.26476	9.39402	45.22808	6.98394	41.63976	9.79692	5.88933	35.12420
6.51357	0.31669	7.23583	150.99292	1.00000	61.15754	6.86650	1151.48921	5.98391	8.78673	16.87519	6.89714	70.09663	6.31183	-33.75881	6.53953	4.89994	27.66472
3.43520	2.49638	7.79597	-91.73625	1.00000	47.24713	10.04023	1127.27203	10.82023	6.81655	27.72742	6.85510	59.08160	8.00954	35.25064	7.15512	9.20063	54.42489
5.56154	4.30675	7.21075	12.6723	0.00000	32.06620	10.59158	1129.47829	3.97387	8.13299	30.28926	6.86147	44.37276	7.46421	41.72063	7.97280	7.87220	49.61873
4.73414	0.27232	8.88362	34.8732	1.00000	56.51896	6.66337	1120.46427	4.26959	8.86726	32.19725	8.33404	32.75393	5.10152	32.05971	7.45483	7.79604	56.77344
7.10333	1.08842	6.36525	88.58	1.00000	53.85699	9.17924	1129.15770	7.45634	8.13499	19.06841	9.57408	43.33106	7.23039	23.18	5.78546	6.72962	57.49738
5.34103	0.22201	8.46488	-5.22126	1.00000	41.74939	6.10495	1066.40205	6.08343	7.15012	11.69900	7.82945	78.73777	2.74184	33.43443	4.83275	10.51368	19.78075
7.29472	0.26525	8.06387	4.52514	0.00000	48.97530	6.51774	1180.97694	5.34755	7.18639	36.28441	7.23335	58.84797	4.36338	12.74482	7.71739	4.74728	49.56105
8.11548	0.07606	8.98521	-75.60804	1.00000	41.07205	5.95061	1198.54004	8.49449	6.10741	8.72299	7.07927	67.01033	7.76218	39.96097	5.58598	5.71184	53.14646
8.20208	0.12894	7.73786	16.4	1.00000	62.80462	5.36573	1135.59570	8.61125	8.51229	14.82272	7.18976	51.97462	7.65519	48.25	5.05033	6.30395	71.61471
5.96223	0.30568	8.77734	-74.96933	0.00000	49.44971	7.44035	1185.64917	4.42818	8.64003	34.29976	6.63191	55.98520	8.59883	39.71734	10.87732	8.04808	37.14581
3.04469	0.26776	6.78037	2.18967	1.00000	66.48542	7.13986	1077.47430	8.62473	7.82865	8.65980	8.72265	28.97889	5.00567	48.8765	4.74004	4.26878	31.37968
7.73099	0.13993	7.93259	74.4818	1.00000	62.92874	6.05181	1129.03276	7.20138	6.82346	12.57831	7.44784	54.79535	7.54819	30.21121	6.59340	6.51526	62.46074
6.50978	0.45792	7.56562	8.86374	1.00000	44.16435	7.70521	1169.86190	8.84860	6.67057	16.44472	8.39964	59.18116	4.62661	44.89784	8.70321	4.60195	43.48806
6.98071	0.18436	7.70810	38.07083	1.00000	70.06071	6.45921	1151.46548	10.73130	8.58369	-17.52405	8.07495	40.97639	4.92706	54.90083	6.74557	3.15134	34.36668
4.48360	1.68486	7.88588	37.99117	1.00000	39.22729	9.55531	1131.18422	8.33704	5.39240	9.65381	7.94988	60.67168	5.58174	44.92934	8.26898	6.41295	63.36812
3.74493	5.90173	8.38178	-81.38758	1.00000	37.36648	10.93053	1117.33995	7.58941	7.53571	5.84395	8.15924	50.06185	6.16577	30.17746	9.10102	8.17409	34.59731
6.14451	0.36658	8.16638	69.67639	1.00000	37.42807	7.68487	1182.70844	5.66127	7.60478	26.28682	8.13108	62.84596	6.25702	41.29444	6.10885	5.77819	41.27773
4.34807	0.41383	7.92366	12.70038	0.00000	48.99552	7.77053	1191.99586	3.30629	5.56605	8.26672	6.96306	52.72737	7.25069	45.9836	8.65677	7.60709	24.82663
8.84762	1.19493	6.57136	139.55028	1.00000	55.78350	9.26681	1199.42847	9.66267	7.04116	11.54052	9.90916	70.65669	9.03255	35.30889	10.54170	8.62225	47.00038
4.14902	3.35320	9.39190	14.01481	1.00000	38.41855	10.34700	1130.08152	7.88552	8.18916	28.04042	7.06896	33.08959	7.54028	42.67164	8.45024	8.17638	56.09184
8.70935	2.56059	8.13060	-82.45426	1.00000	33.58895	10.02787	1068.35051	8.62623	6.79957	3.56774	8.50011	68.21718	6.27432	27.09978	7.96984	6.06737	27.59872
9.78609	0.27647	8.48388	-121.75689	0.00000	52.68671	7.76598	1199.00725	9.79714	7.79102	21.88448	6.32347	42.41123	8.01886	36.91023	13.66989	9.11417	43.60737
6.32964	0.16982	9.31809	2.95924	1.00000	53.22818	3.74623	1106.23612	7.73396	6.30132	2.31556	7.60275	76.79294	6.35859	36.76775	5.69756	5.33896	40.87895
4.13659	0.51067	8.85717	-87.71255	0.00000	52.51744	7.86178	1154.26469	4.45323	6.34269	2.56193	7.03233	33.14882	7.45265	41.84364	6.97096	7.79603	43.63703
4.92022	1.14591	8.36539	115.04814	1.00000	46.72881	9.13593	1105.90734	5.24089	9.32889	5.71033	6.05712	44.52647	5.63884	30.24706	6.46519	6.52624	31.49811
7.20939	0.56766	8.97043	-91.77127	0.00000	69.95946	8.02038	1089.12245	6.18516	8.66702	21.31044	6.98063	61.19128	5.55654	37.95143	8.03241	4.36419	44.87455
5.23046	0.33866	9.42242	86.00214	1.00000	48.34616	7.10893	1165.46078	4.39745	6.81848	19.99601	8.10798	36.38093	5.22878	46.51872	6.37074	5.67362	36.27856
6.80406	2.58183	8.32907	-82.90375	1.00000	54.86024	10.07558	1130.79420	7.32149	7.86372	18.65441	4.80642	72.99425	5.91773	32.54044	11.33342	7.17184	49.05789
8.20465	0.40036	7.58849	124.3697	1.00000	36.95421	7.82615	1148.45111	7.31451	8.55474	3.88776	8.31458	35.37481	7.75772	9.6531	6.78173	9.05894	50.19675
5.47485	8.15923	8.47357	-74.13653	0.00000	47.99663	11.24859	1192.56173	5.38089	7.80300	4.38052	8.85098	33.64348	4.78122	40.63316	8.98593	7.96016	42.48077
4.59548	1.95316	8.04432	28.67582	1.00000	62.48076	9.75880	1116.75303	7.63299	8.13160	20.86337	6.98349	41.82797	8.51491	40.98894	8.19231	7.08218	52.50081
7.54084	0.44276	8.22725	48.87498	0.00000	53.56034	8.05226	1086.64708	6.77647	8.87237	17.63402	8.14866	38.11863	7.34148	38.45598	12.52754	10.10397	38.66419
6.08226	0.43484	9.93027	78.15794	0.00000	60.85610	8.13697	1178.07492	6.38808	9.19229	29.17152	7.93688	76.27082	6.45486	12.1277	6.47272	7.12371	33.96930
9.27943	2.36500	7.47069	77.40858	1.00000	44.53022	9.89632	1165.18858	8.58654	6.09860	1.78625	7.72769	47.97543	7.52667	24.05979	12.37141	8.08327	28.97249
6.76794	0.40448	8.39724	-120.00865	0.00000	49.10291	7.65916	1121.12357	6.55416	6.92851	9.21926	8.58667	45.98252	7.63826	46.32374	10.81901	8.01224	75.36844
5.60542	0.59294	9.19313	31.33078	0.00000	86.93081	8.38001	1052.56019	5.18117	8.07226	22.41105	7.47840	44.42768	6.55976	47.56494	9.72602	8.33110	60.65212
4.53570	0.09278	8.93309	-15.6	0.00000	29.56768	4.35384	1075.50464	4.93948	8.69841	25.10976	9.12784	52.71419	7.01444	13.56667	6.18383	7.29995	54.44054
4.94723	0.16248	8.25586	-71.10077	1.00000	71.03696	4.26377	1081.78371	7.53839	7.37656	-3.74247	8.04341	68.53712	5.44002	18.20854	6.04789	4.83801	47.68382
5.46108	1.35214	6.57160	136.13108	0.00000	59.85099	9.33198	1056.77138	6.78511	9.15984	19.01557	9.39861	52.80337	8.32862	34.75856	7.41645	10.33914	31.85398
6.39816	5.24774	9.52302	35.23388	0.00000	51.95680	10.79099	1140.61838	6.57045	8.22950	20.61832	8.10730	48.96462	7.13792	31.78336	6.64582	5.08785	41.07856
8.30112	0.51190	6.24511	-75.87877	0.00000	40.05901	8.24035	1199.63803	8.21998	8.25814	11.43617	7.69873	52.47329	5.45925	5.6561	7.24086	5.55059	38.30092
6.11834	0.47552	7.11280	102.42587	0.00000	66.55412	7.94992	1106.88500	5.85446	7.29935	9.30332	7.48396	76.53620	6.26973	15.58552	6.74356	7.43277	19.17796
6.38587	2.90632	7.52119	-100.44843	1.00000	53.10039	10.18330	1131.80055	8.15802	8.84891	23.29952	8.89315	49.08280	7.67479	20.74122	10.20907	6.79000	55.81214
7.96833	0.29887	8.80298	78.15794	1.00000	60.92748	6.93963	1180.89087	6.13642	8.29393	34.95421	10.90536	33.59740	7.37905	12.1277	6.55391	7.32286	46.49925
4.65862	0.20937	6.40447	14.51472	1.00000	38.90469	6.70185	1064.86442	4.34972	7.06693	11.82736	7.45948	44.13792	5.09432	35.89972	7.11935	7.64727	42.19987
7.06006	1.28441	7.86319	70.91106	1.00000	58.63359	9.17077	1067.83062	9.71280	6.45435	24.69724	6.69234	49.43708	7.42463	29.38242	10.27506	6.20114	72.44970
5.70819	5.36245	8.97983	13.58357	0.00000	75.45086	10.80706	1138.64279	4.53254	7.66444	13.32876	6.42973	48.77256	6.61445	-1.63333	5.69790	5.73193	40.49315
7.17563	0.99584	7.36667	35.23388	1.00000	37.93879	8.91833	1187.06156	10.39170	9.43253	1.33433	6.72922	55.61800	6.43842	31.78336	9.17560	6.51638	44.66912
5.83483	0.51817	8.62693	-117.79394	1.00000	45.48534	8.24630	1116.80700	5.83187	6.37245	24.92497	9.08581	13.19850	6.24885	33.76446	6.46665	6.74689	34.41279
4.88058	0.18536	8.47615	31.3237	1.00000	61.99780	6.90339	1099.82667	2.83812	8.51605	26.22877	7.32361	56.53004	5.02867	52.4089	7.57739	7.62332	40.94724
5.88203	0.23560	8.47527	-85.76942	0.00000	50.19648	7.28512	1184.53246	6.49334	8.65614	19.08105	8.28908	55.57117	5.95946	39.78504	8.26509	7.88223	72.47863
6.40480	0.14802	8.37359	127.08472	1.00000	39.19446	5.13606	1126.84178	6.85327	7.86054	-2.59881	7.45274	66.16148	6.40718	36.20389	5.75374	5.70959	59.77252
7.13144	6.27232	7.82135	-87.66561	1.00000	55.19852	10.98582	1160.24511	6.72093	8.56633	10.12638	5.62111	50.71687	7.23434	41.8542	12.38138	8.02284	53.97083
7.97272	0.18177	9.04578	3.39467	1.00000	28.18878	5.54136	1052.94727	9.36340	9.15800	19.81925	7.66988	59.38530	7.64033	6.45407	5.16986	7.03979	43.86651
9.00989	1.50897	6.52838	101.18445	1.00000	55.68390	9.50515	1105.45833	8.97147	7.86497	22.54009	8.72219	75.80191	7.37288	13.44581	12.04363	7.02865	42.22392
7.47297	0.44680	7.92655	-73.99681	1.00000	54.64640	7.56732	1147.34175	9.15685	8.77051	28.50457	8.16541	41.11865	5.16799	40.94065	7.23404	4.02068	31.98075
7.25262	0.60854	8.04167	12.16179	0.00000	70.27075	8.26949	1186.86824	6.12297	7.27408	29.43048	7.71539	59.55025	5.12837	48.52961	6.44458	5.14428	44.73888
6.10269	2.06468	9.39928	14.43865	1.00000	45.87719	9.78892	1169.62884	9.49639	7.91786	9.72608	6.99073	54.73196	8.59913	40.87329	8.66596	8.15628	48.09122
7.73846	0.20464	9.46224	-3.53261	1.00000	41.26362	4.59699	1127.91897	7.60963	7.66238	24.88775	7.27821	55.71514	7.29080	40.42386	6.21065	6.05995	32.36380
6.55518	2.51283	7.79183	86.51499	1.00000	61.34578	10.01694	1070.52520	7.68768	8.19683	15.43791	7.79869	46.89813	6.92821	23.1959	10.49164	6.36238	30.47057
3.19448	1.76739	8.10351	31.3237	1.00000	50.30717	9.66118	1103.64301	6.56949	8.68854	5.98338	8.26086	39.74065	5.71087	52.4089	8.78635	6.53005	46.64252
9.25170	0.38969	7.43881	99.96667	1.00000	56.28497	7.72999	1152.38771	10.78836	8.39315	6.31220	5.60688	56.02319	7.78276	8.43333	9.51630	6.04392	37.89807
6.03239	0.17730	7.31041	-115.98391	0.00000	46.92231	5.78334	1174.20863	6.42003	7.92243	14.39417	7.85619	54.47378	8.67788	36.20829	10.93879	8.13126	39.75041
7.16931	2.74705	6.54684	8.4493	0.00000	45.86483	10.10641	1102.05245	5.20060	8.59489	3.13962	8.07497	50.36104	5.74666	50.09019	6.75031	5.89349	65.81139
8.69957	0.19601	8.80383	-84.23381	0.00000	67.63201	4.27944	1099.75369	9.11185	5.52651	33.60726	7.05964	61.96048	7.08400	33.54428	8.29750	8.15702	53.50824
4.72801	0.20836	7.35069	-81.23621	0.00000	46.15613	6.52433	1108.18924	5.43874	6.50507	23.58937	8.40420	59.32340	3.29072	33.98154	4.59259	9.28884	22.99789
3.27713	1.57489	9.11883	116.10146	1.00000	47.79919	9.49503	1092.29463	3.52819	8.21413	22.89279	8.88985	31.41449	4.29150	5.90702	6.19685	6.23570	59.05990
6.19903	14.22935	6.78294	3.47717	0.00000	37.02739	11.80925	1163.22868	8.10593	6.95796	18.74469	8.53901	51.31660	8.91642	36.76639	6.09622	10.40538	5.56190
8.48084	1.17712	9.43686	-93.75018	1.00000	35.95607	9.18589	1165.87113	10.43947	7.64168	9.67247	8.26879	56.33779	7.27644	32.52515	10.63724	6.76301	54.24810
6.04583	0.12956	8.58108	-116.97725	1.00000	47.73273	6.42641	1155.73668	6.63422	9.48123	14.06134	10.36447	50.87878	6.12017	33.92946	6.06826	5.01879	46.79241
7.10190	0.12790	8.84863	-73.47429	1.00000	46.02690	5.07410	1144.58334	8.45936	8.32941	25.72146	6.67389	56.60125	7.10256	40.68066	5.45860	4.77830	53.96124
7.04190	0.19754	7.26279	15.07041	0.00000	50.44619	5.05766	1083.45389	8.44731	6.97695	19.62112	7.00893		7.88600	37.49223	11.30726	8.63865	48.83198
5.43941	0.18118	7.97798	-0.76773	0.00000	63.83810	6.59198	1178.34858	3.28313	7.46099	19.82639	7.67302	61.93495	5.61083	38.38479	8.63222	5.91691	48.21702
5.46966	1.37248	9.33769	-0.33525	1.00000	40.15299	9.34986	1174.69662	7.51039	7.47975	1.42381	5.78269	45.68064	4.44651	53.7446	8.82205	6.45390	29.84267
3.69149	1.44831	7.01804	139.55722	1.00000	51.20305	9.43200	1122.82665	9.12658	7.34820	8.40001	9.31482	24.92140	6.30199	36	7.22301	7.03244	51.89997
5.37053	0.43758	8.37845	77.40858	0.00000	46.56287	8.10868	1175.63932	6.13455	7.51549	26.23850	10.20381	47.39589	5.94357	24.05979	4.17205	5.95033	53.48602
4.93494	4.51120	7.05382	46.58333	1.00000	58.24820	10.63014	1184.98697	6.90650	10.04625	27.78467	6.57549	60.53430	5.08772	-21.15	10.44265	7.13903	63.30735
8.13280	0.37609	9.17425	76.35484	1.00000	54.70573	7.54928	1092.93009	7.51093	7.65361	9.07300	6.49158	61.05973	7.86947	10.10649	6.28111	4.95220	39.35907
8.37859	0.14295	8.20654	-84.13722	1.00000	63.51426	4.87621	1152.80555	6.55567	7.59345	-18.17502	7.43348	46.29610	7.47192	9.92787	6.79416	6.27920	49.53638
7.53913	1.27849	6.58791	77.70636	1.00000	64.55829	9.28775	1086.67637	10.23543	7.20183	31.84473	7.69780	42.65268	7.01820	28.98002	10.03247	7.25782	38.95661
4.25940	0.48336	6.06376	-82.45426	0.00000	26.50400	8.29931	1050.57793	2.36847	7.64757	22.94137	7.43022	74.79769	9.38945	27.09978	11.60854	7.51692	40.94790
4.70181	0.20664	8.12813	140.11667	1.00000	41.12737	5.17919	1110.15915	5.45640	4.01367	23.36608	7.13507	37.45009	5.22773	37.56667	6.96660	9.36774	36.83790
5.01621	0.20439	7.44753	139.6853	1.00000	67.97757		1155.79116	5.26300	7.57353	17.20172	8.93057	33.57145	5.36265	35.815	6.71661	8.16267	44.28046
5.28994	0.54344	8.18069	2.1699	1.00000	61.30950	8.37651	1157.37080	7.42841	7.39715	9.74601	9.29950	63.21909	4.11448	48.98994	7.47305	4.19677	54.04805
9.18655	0.17681	7.41017	-60.1831	0.00000	32.50319	2.42157	1199.32863	10.17864	7.77830	24.50532	7.99664	41.34960	6.03990	46.1351	8.17669	10.42140	55.83819
4.69076	0.95370	4.97021	-74.28459	0.00000	61.34176	8.83104	1186.87216	4.69015	8.36380	18.79053	9.03767	56.15998	7.32092	40.5576	7.17437	6.33501	46.15807
7.77536	0.27031	10.12301	78.95693	1.00000	53.56766	4.99159	1198.66810	6.72901	8.39138	2.02734	6.89884	41.78738	7.12480	29.21399	7.45325	6.91379	47.72576
6.21090	0.56184	7.97828	31.33078	0.00000	26.33090	8.32718	1189.64028	6.20545	7.28055	7.26094	6.81868	56.99784	6.06948	47.56494	5.57876	7.54070	30.35992
7.54426	2.43007	7.10001	8.51667	0.00000	47.61558	10.00841	1182.43558	9.76996	8.08324	9.30666	5.78598	56.05937	7.53656	51.88333	6.53851	8.13637	36.64697
6.68092	0.19711	7.70062	-86.78777	0.00000	76.96086	6.01653	1165.24865	6.27002	7.68205	4.88656	6.45524	37.68360	7.80333	33.44872	10.56186	8.55109	82.43846
9.18858	0.18817	5.88953	2.61667	1.00000	68.16251	5.53718	1194.55536	8.29014	7.74255	10.30502	8.09237	30.11654	8.36329	48.98333	5.59589	5.48897	47.21639
4.78253	0.33280	6.08608	-120.45794	1.00000	42.44051	7.31226	1050.38556	4.64812	8.96537	-10.15558	5.98681	38.74476	5.16473	34.63915	6.86378	6.67420	25.80666
5.74128	0.64913	5.40733	4.8951	1.00000	67.12022	8.39943	1092.77229	10.36769	6.89887	10.30757	7.24420	53.42529	4.75610	44.92801	8.04141	6.25438	42.83176
7.22900	0.22608	7.19939	-62.64102	0.00000	31.69641	6.63299	1061.51082	7.82939	8.12758	18.32767	8.28873	54.14222	5.60271	8.35122	7.26325	5.98232	58.19046
8.34273	0.15016	8.47863	8.51667	1.00000	72.02514	5.59689	1114.08091	7.79302	8.34473	12.04089	9.05220	59.61382	7.64626	51.88333	6.91217	6.61020	52.15197
6.37449	0.20442	7.65151	29.91582	0.00000	50.00599	4.71441	1198.16212	7.10873	7.64823	12.78567	7.86367	54.97603	5.85511	31.20176	5.70155	7.63889	28.90356
6.53663	0.42695	7.73655	-117.14392	0.00000	52.54649	8.00844	1143.69527	5.96232	8.94216	12.77993	6.38766	52.27957	6.85551	32.9156	9.18055	7.70866	34.78251
6.55053	0.76199	9.64303	46.5813	1.00000	64.76035	8.64643	1116.99895	10.07078	7.20421	6.54035	7.49726	50.04109	4.60818	54.8421	8.85528	6.11026	48.64098
7.19761	0.35985	7.50423	-82.45426	0.00000	54.81184	7.97853	1109.12709	7.31448	7.07657	-12.01956	7.93164	57.74580	7.96136	27.09978	12.09148	7.94565	37.70947
2.92313	0.08121	7.00095	-74.13653	1.00000	47.52017	4.49126	1159.16516	4.45657	7.10537	11.82016	7.68472	53.68342	3.50906	40.63316	6.84460	7.08504	36.04744
5.27399	0.40274	8.81574	51.0193	1.00000	63.99315	7.95123	1101.99183	9.17209	6.38628	17.84283	6.29781	47.51358	7.44269	35.6803	8.04976	6.06020	30.07492
4.64040	2.20624	6.65430	55.4504	0.00000	51.88659	9.92211	1164.53007	7.09463	8.07567	23.49019	7.25223	46.34022	7.76001	-20.88231	3.61912	7.81982	38.89984
5.43269	0.05716	8.53834	24.04142	1.00000	43.13636	4.79983	1090.36450	7.93410	9.13767	20.87901	7.88682	61.45205	6.02125	54.39635	6.17443	6.66825	54.66149
5.48987	2.35682	8.91323	-0.36053	1.00000	63.77593	9.94034	1127.54176	7.63482	7.87666	-0.44689	9.62168	52.18056	7.95956	51.64316	10.44371	8.28418	63.66205
4.74926	0.52026	7.61798	-103.5687	1.00000	76.10461	8.22157	1172.83673	10.25488	7.80191	-8.12886	7.33765	28.33668	6.89551	20.22816	7.21932	6.56817	48.90946
7.03693	0.46741	8.57634	-81.77285	1.00000	48.70714	8.05980	1126.53937	5.86377	9.13917	18.25743	7.90522	22.29499	3.93187	28.54944	9.62004	3.89614	63.35857
2.22985	2.00066	7.09833	4.85668	1.00000	52.92696	9.76989	1140.81367	7.86714	8.40941	3.51851	5.59883	40.47310	7.03190	36.27462	7.33784	6.58018	45.39561
5.56779	0.46948	8.40079	-88.42814	0.00000	49.23183	8.13516	1082.34410	7.16152	7.66457	20.51197	6.63880	48.22107	7.83633	42.16808	7.79663	8.20301	54.72706
8.34022	0.22786	7.87845	34.4587	0.00000	57.78112	4.90661	1055.74770	8.16624	7.22774	25.05355	6.94392	45.51535	5.96670	-13.7804	8.22022	9.64440	25.51013
11.23166	1.01645		-120.45794	1.00000	34.96773	8.99958	1140.79717	10.32441	8.41584	30.43647	7.15143	61.37403	7.33820	34.63915	12.31170	7.14711	44.08131
6.06129	0.13386	7.43908	-74.26419	0.00000	36.39544	5.60058	1104.19668	5.76088	6.08054	3.92464	8.69388	34.13498	8.16106	4.73245	10.12121	8.55215	43.76854
8.11243	0.23976	7.72390	-122.86705	1.00000	54.96956	6.83672	1072.34479	6.65653	7.08119	23.42702	7.60526	33.55135	7.50776	45.49428	6.36125	6.89031	49.64034
6.02949	0.73322	9.89028	178.00417	0.00000	35.21999	8.62086	1163.67276	5.90980	6.86921	9.99897	7.72565	67.29293	6.22015	-38.65333	10.21825	8.81378	31.88500
5.14789	0.55357	8.15567	78.14797	0.00000	54.79389	8.05146	1140.99252	6.78021	8.07896	26.96037	7.08934	64.66383	7.30580	15.45144	6.53139	6.45431	44.13262
6.64064	0.35575	9.62024	-37.07167	1.00000	48.99214	7.38376	1118.44087	6.53191	8.73987	21.47262	8.55217	64.19130	6.58709	-10.91111	5.32657	5.20238	61.58369
5.89207	0.29503	7.02196	37.49338	0.00000	42.64693	7.09585	1053.99202	5.32984	8.69920	3.85718	7.07448	46.64834	7.10103	55.62047	9.35854	8.25452	68.94961
9.77407	0.33772	6.98457	-121.75689	1.00000	42.56170	7.48187	1171.92940	7.04672	5.73463	4.61555	7.27345	56.28124	8.65784	36.91023	6.12658	5.35847	36.29556
8.93858	0.53030	7.08997	-74.96933	1.00000	42.19382	8.04779	1063.13194	9.56263	5.50341	13.50443	6.95109	32.39655	6.78036	39.71734	8.61645	6.72826	61.26660
6.75046	0.56423	5.83792	-73.47429	1.00000	31.22048	8.29885	1160.54169	7.48682	7.40514	24.97709	6.76431	67.26939	5.32628	40.68066	9.69784	4.07276	25.45814
6.28399	0.15632	7.49567	-120.45794	0.00000	43.76114	3.94177	1109.45920	6.73982	7.26545	12.95016	6.64736	75.11760	4.64953	34.63915	5.97364	10.10318	12.70144
7.74137	0.25721	6.64349	144.23058	1.00000	46.11324	6.83589	1131.56430	11.06136	6.45622	18.97752	7.87335	54.95243	6.16382	-5.85746	7.43327	3.64628	39.64439
6.38138	0.07928	7.09265	-91.06177	0.00000	48.94031	4.08331	1153.12548	7.23488	6.89168	22.07486	7.52404	43.35162	6.84532	33.41012	9.98297	10.41756	31.05015
4.15227	1.55242	6.02877	-74.73584	1.00000	55.92735	9.47890	1141.94977	8.69866	8.11300	4.95604	8.94529	58.56934	6.03314	5.20856	7.71941	6.66343	51.95145
8.23239	2.68646	7.78481	-102.04897	1.00000	67.60836	10.06724	1088.94590	6.90023	8.10000	11.43773	8.74983	33.08931	7.79348	19.64745	13.18780	6.31925	40.92433
5.29055	0.91065	10.03310	79.82979	1.00000	66.89411	8.88023	1083.30959	7.00680	8.26888	3.10603	9.00217	47.67363	5.69304	11.93381	8.94574	5.43695	61.79268
4.93736	1.68104	8.79902	-13.2356	0.00000	57.43660	9.62042	1132.15242	6.22368	9.12467	14.91883	6.37117	47.71051	8.24885	8.48714	6.88795	8.36744	55.57232
6.43547	0.21769	5.71023	77.5609		41.26169	6.61095	1181.76128	6.75318	8.67329	-2.12911	8.39155	53.57355	6.50259	11.00599	10.17027	9.76627	41.06726
6.59308	0.36891	6.75737	24.99798	1.00000	84.12001	6.94247	1108.53040	6.63026	4.95292	21.53540	6.42448	55.05599	6.49179	-8.73508	6.59416	7.53817	41.08662
6.31413	0.13331	8.22512	120.82747	1.00000	43.34137	5.46692	1187.62306	6.18106	7.81229	27.75505	6.87658	51.56079	6.28277	37.30553	6.36916	6.17345	34.91201
8.58132	0.25579	7.05556	-74.95472	1.00000	53.55573	3.94380	1061.54860	8.76317	7.49240	1.53433	7.28195	42.64929	7.93473	10.98778	7.22524	8.20225	45.96395
6.27448	0.20518	6.13293	-97.92977	1.00000	70.61127	3.32796	1115.70615	7.77370	9.09515	14.83855	6.26882	61.81310	6.17399	38.06084	6.14353	5.81665	66.94755
4.90310	6.48430	7.76746	8.77069	0.00000	50.15755	11.01174	1181.91521	7.61927	7.49956	-3.44963	8.31252	45.24351	9.71975	50.80904	6.47512	11.11921	61.11894
6.26202	0.33587	9.39429	121.12251	0.00000	66.26063	7.70767	1191.82431	4.06299	7.37385	6.92936	5.35630	62.31525	5.73404	14.62578	8.79983	5.99707	53.83434
10.14034	0.23494	7.01859	84.13864	1.00000	58.15283	6.16663	1098.46244	11.76890	6.24564	14.99814	7.84427	49.08597	6.88211	22.88783	8.27706	4.93471	48.71686
6.43906	0.77958	7.98171	116.10146	0.00000	52.55758	8.65161	1177.03109	5.55293	6.65438	17.02460	7.44983	60.98314	6.10566	5.90702	7.21477	5.65191	57.10164
