NH3	C2H3NO5	TEMP	Pb	PAHs	O3	CFCs	PM2.5	warning	H2CO	longitude	NOx	CO	latitude	SO2	CH4	PRES	PM10
6.65495	2.91702	15.52319	60.42414	6.94912	8.76946	72.66702	7.71758	1.00000	36.72143	114.51667	9.49162	7.91427	33.78333	8.79218	7.13285	1118.55807	7.41419
6.51013	4.70818	11.83421	41.00122	7.20526	6.36778	52.51974	5.67833	0.00000	51.40878	37.00438	7.63866	6.78933	-7.60361	7.23206	5.75492	1060.83579	7.76134
9.02392	2.94204	4.85640	52.91799	6.92635	10.05440	43.51500	5.67966	1.00000	78.88132	-77.4286	7.63026	6.62022	39.00622	12.04243	7.37879	1175.71007	7.62023
7.37845	1.07115	14.60330	35.58114	7.17371	5.24383	85.25203	8.45212	0.00000	55.76143	-1.5443	7.17424	8.17061	50.75767	5.67128	7.09723	1188.11734	6.67483
6.72847	2.58703	9.10958	36.10988	7.90067	6.22176	53.00594	5.54912	0.00000	55.35435	71.67164	9.24015	10.49347	30.29184	8.39349	6.36771	1139.00249	7.48924
7.36840	2.24776	-3.98334	32.27616	7.19673	9.95383	75.83893	5.24662	1.00000	30.93976	-2.09814	7.55131	10.04835	57.14369	9.22647	3.59962	1155.71182	6.51237
7.21733	3.23475	15.79648	40.29331	9.03540	6.45941	66.02565	5.90249	0.00000	65.40918	-97.03285	8.13978	7.67933	47.92526	8.75937	5.88863	1124.22735	7.58683
8.21157	3.12010	15.75433	29.42641	7.93322	7.94464	77.31769	6.57889	1.00000	59.69326	-58.70072	10.10055	6.68835	-34.74785	10.97097	4.64906	1089.66625	
7.70359	3.29689	20.34099	42.37969	8.95900	10.33651	61.60277	5.50362	1.00000	68.59850	104.1451	6.96882	7.24912	15.79408	11.30117	7.54605	1193.25985	7.65538
8.23626	0.91633	-3.98832	30.73040	7.74127	7.10669	65.60706	5.16467	1.00000	53.97512	1.15597	9.80415	8.29676	51.78967	5.76272	6.78079	1097.42831	5.96757
7.75345	9.62609	15.02770	51.59013	7.67887	6.48536	58.65467	6.41634	1.00000	28.24966	106.85417	8.20634	6.15383	-6.48167	6.76300	7.14786	1098.02189	9.05907
7.79238	2.96218	33.53366	36.68023	8.81612	5.41668	61.03146	4.70309	0.00000	53.67951	11.37703	3.48488	4.85579	48.06919	4.04312	11.59055	1084.91878	7.29872
6.34874	5.45226	11.69741	54.03552	7.98834	10.65604	73.84177	8.36385	1.00000	43.73236	4.52514	10.65792	5.35818	12.74482	9.74378	7.83603	1082.17855	8.23053
8.38699	9.17015	9.31079	43.97100	6.57325	5.39535	61.70590	6.29138	0.00000	56.82245	-77.43532	6.50174	7.36988	20.14298	5.91617	8.39476	1097.78556	9.08318
8.07387	12.04119	29.59612	36.77916	7.10362	8.37493	53.70906	6.35951	1.00000	45.90230	-91.11667	9.66473	7.52893	14.93333	7.64373	6.97445	1133.54303	9.26113
10.66987	2.28843	7.97912	75.50188	8.17339	10.92412	74.27194	8.38139	1.00000	36.00070	-60.94228	9.69904	9.24727	14.67751	7.97091	7.93781	1142.63514	6.65756
8.29877	2.09035	22.20462		5.68348	5.36192	43.97852	9.36179	1.00000	40.55127	-98.15529	9.55851	7.00758	26.18924	6.61110	6.49926	1110.85657	7.36545
7.67598	45.37770	18.49922	43.94791	7.11681	5.52470	60.63730	5.12794	0.00000	64.59004	4.69889	4.53938	6.12852	50.56149	5.96568	10.51731	1052.01250	10.68756
6.83169	2.69484	0.99691	37.04930	7.96765	4.66943	52.82781	3.83180	1.00000	69.98672	-89.71472	9.06772	9.96352	13.73417	5.40658	5.69162	1176.64044	7.19119
7.00360	2.25664	9.43997	35.64329	6.11704	5.63243	65.33285	5.01445	1.00000	72.15383	10.03478	10.19918	5.94208	37.16911	10.55253	3.70744	1160.47995	7.15644
6.97301	3.05998	17.96485	54.91285	7.24928	5.35693	55.72749	4.49830	1.00000	49.69612	-73.26022	9.67570	9.68648	6.46838	6.18315	5.61208	1084.53789	7.68210
5.83458	2.27518	18.93547	59.04221	6.27325	5.22889	47.09768	6.00595	1.00000	54.86389	19.27498	6.04118	5.50382	50.20528	6.98018	9.58107	1052.41941	6.78923
6.53014	1.91609	20.09587	53.17508	7.78612	6.85842	69.27299	4.19590	0.00000	54.31753	15.46667	6.21037	6.16998	47.05	7.52603	9.87401	1084.01906	6.19616
8.66735	3.03825	11.56364	34.17983	6.14573	9.52511	71.20120	4.58959	1.00000	39.93361	-46.99583	7.36508	8.97659	-22.97056	10.09669	7.40447	1063.84561	7.30586
9.18899	7.98563		53.45830	8.24684	5.12482	75.36241	6.93144	0.00000	60.57658	-2.16	10.18035	9.74856	34.31	10.42445	6.15492	1083.09830	8.69854
9.03495	1.83767	8.90274	27.49919	7.23797	6.19548	79.49034	5.12896	0.00000	45.61936	77.54372	6.90947	6.97849	10.12268	7.19527	9.32652	1071.29088	6.92702
7.10573	1.70833	8.92336	20.83193	7.68907	5.23716	71.69841	8.57779	1.00000	67.73250	107.60627	10.63865	6.49072	51.82721	8.23970	4.26067	1170.19366	6.24782
6.81941	3.35396	15.54647	60.97680	6.90821	6.15983	66.26605	6.30705	0.00000	65.59241	51.49621	8.41087	8.56068	36.64852	9.46578	7.27386	1101.62290	7.80168
8.63756	2.46472	21.26289	45.34330	6.77738	4.33595	49.34778	4.50293	1.00000	34.33488	77.656		5.59294	28.71271	6.11923		1088.51961	6.86683
6.67190	2.26791	24.85199	35.25997	6.45738	9.79036	64.70232	8.59794	1.00000	64.39426	-120.93549	9.78347	6.19332	37.73604	9.76957	5.19551	1122.04621	7.00575
6.75702	0.88617	20.58998	39.91231	8.28127	4.03004	69.42263	4.37429	1.00000	87.31381	-97.35992	8.16155	6.70263	19.8173	8.07975	7.63081	1187.78183	6.73988
7.83137	3.57250	13.29715	41.25999	7.26062	11.66804	60.95169	9.96122	1.00000	37.46056	34.3869	11.25177	7.79624	11.8659	7.16215	8.92439	1181.83255	8.08666
6.81830	5.60083	33.36406	33.24334	9.03814	6.88547	55.91321	3.04644	1.00000	52.07432	12.87117	7.71932	10.56427	50.23271	7.32377	5.52009	1085.57312	8.30295
7.04863	2.02408	11.19152	59.53420	7.31096	7.19271	52.35315	7.67682	0.00000	32.86550	4.63031	6.40304	5.31053	43.67681	7.04310	6.89272	1188.80150	5.54586
4.83459	4.03269	12.64367	50.06808	9.77332	6.37850	56.26452	5.03447	0.00000	76.91451	1.00288	7.98848	9.08888	49.28669	7.69527	7.19101	1134.71699	7.96754
5.78318	2.01105	18.38674	68.29831	8.28024	6.10767	50.61480	6.36536	0.00000	63.47137	-0.32247	5.14535	5.70036	50.82882	5.99589	8.47581	1095.00858	6.37825
7.39811	2.66633	9.41983	50.26760	8.86923	8.52087	44.57790	4.62349	1.00000	56.69446	4.08282	8.13313	9.10525	36.61954	9.92635	3.78388	1185.59374	7.56587
8.14138	1.66400	1.48838	55.00735	7.54775	6.28174	47.22063	5.69415	1.00000	39.63140	-2.77259	7.26357	5.78480	37.49073	9.47182	7.61425	1150.70726	6.09277
8.09186	3.29577	-7.16124	54.97927	9.24605	6.02296	65.29422	2.37974	1.00000	30.25154	-73.47429	5.54849	4.22705	40.68066	8.23536	8.02099	1109.76244	7.69503
7.32624	3.98825	30.52002	69.18569	5.16990	6.92478	65.12400	10.18004	0.00000	74.86060	-68.30472	10.52993	7.51519	9.91861	7.73932	5.00192	1160.51131	7.43949
6.97713	2.54245	21.24402	39.92607	6.91271	4.50592	62.76251	6.90044	1.00000	51.27666	27.02444	8.34419	8.21609	39.59611	9.10562	8.94619	1165.18733	7.09731
7.48164	4.99001	7.58390	46.80201	8.70216	12.44838	59.40908	6.11306	1.00000	40.90422	29.41824	7.93157	8.39604	45.99194	11.11223	6.18349	1097.53751	8.42392
6.05544	12.70657	15.87864	73.49239	6.83091	7.17281	56.73599	6.25150	1.00000	39.69712	117.63083	8.17333	10.40212	35.50056	7.50988	5.36154	1168.50146	9.35400
5.72220	5.74690	6.59772	58.23066	6.60519	4.35806	82.71690	9.13133	1.00000	30.09158	15.28318	11.19293	4.71915	-4.26613	5.49291	2.31196	1137.53439	8.39753
8.22831	9.51768	11.78029	42.20733	10.27686	4.94371	72.18520	4.90689	0.00000	37.14252	41.77921	10.27141	13.78757	41.82143	9.64838	9.35764	1103.54833	9.09987
7.09916	1.83617	19.72453	46.70164	7.06685	5.74369	66.10962	5.07700	0.00000	36.98421	-71.19901	8.96235	8.49313	-30.60106	5.85480	4.80023	1058.35401	6.43528
7.17362	3.50467	27.34920	59.25404	6.48532	5.82417	63.24437	7.69971	0.00000	50.22182	19.61222	6.69924	7.99769	44.97639	6.35021	8.49708	1114.12784	7.76133
6.04304	2.30870	19.83828	52.23504	6.56822	7.33123	82.41415	5.25156	1.00000	69.08478	-116.56346	10.26524	6.04303	43.54072	7.27905	4.44129	1112.09465	7.21493
6.43498	2.03421	17.43047	48.94179	7.34993	5.91460	63.06743	7.42614	0.00000	48.66387	3.47717	8.47248	6.90545	36.76639	10.24947	6.24774	1189.21877	6.49312
7.40856	10.02263	17.17878	34.95729	6.69747	5.22488	50.79626	7.43456	0.00000	50.69826	9.72749	8.91574	6.47035	48.28259	10.00963	5.76708	1099.10961	9.02129
5.45193	3.80975	19.02272	40.94180	9.16231	8.61208	52.68284	6.17418	1.00000	45.91243	139.55028	9.54852	8.64330	35.30889	6.25155	7.50892	1197.32757	7.92098
7.59615	10.02554	27.58979	66.82457	8.15622	6.95152	65.96758	7.56484	1.00000	67.90158	-120.45794	8.91710	5.75945	34.63915	9.97835	5.59799	1057.17173	9.10742
5.28914		27.28262	45.77019	7.50639	6.27894	75.60038	7.70237	1.00000	47.89066	120.14278	10.14352	6.90232	32.50611	9.53973	4.69114	1073.21720	7.67940
6.95978	1.96750	15.63623	34.30128	8.20622	5.83043	56.41790	8.29871	0.00000	56.43394	151.08057	4.46893	5.63296	-33.79176	5.15209	7.73247	1145.53318	6.21724
6.95336	2.22721	11.85296	40.06120	6.90404	9.31806	67.50917	4.90474	1.00000	41.88458	102.05461	6.51480	7.67509	6.25947	12.14817	7.01052	1068.63910	7.21364
6.79503	1.64124	18.64200	39.00500	6.98383	7.32281	51.54335	7.47868	0.00000	80.14151	51.0193	6.47748	5.13979	35.6803	6.28283	6.81095	1113.98313	6.61987
7.46083	7.12633	-6.73238	64.64511	7.34670	6.16165	71.62388	9.73374	1.00000	55.58691	-122.2608	8.92008	7.97608	38.17492	6.74147	8.51591	1131.31728	8.75165
6.55485	2.19793	20.09700	63.68680	7.08257	10.60823	59.68305	5.83015	1.00000	53.51567	-75.11028	6.71123	9.45340	-15.21194	10.91780	6.03125	1123.94407	6.41039
7.85354	0.50375	-9.47109	48.08285	8.52040	6.61505	67.19131	4.01656	0.00000	27.90818	-73.86586	8.60645	10.33991	45.43341	5.46927	5.69717	1076.54305	6.18586
6.93266	6.13146	24.24726	56.14765	6.55316	8.88479	64.23829	7.56406	1.00000	34.07993	12.87117	11.46087	9.82961	50.23271	7.80796	6.22843	1148.13590	8.55401
7.15260	3.56141	26.85905	46.15305	7.94914	7.03045	70.47366	7.03125	0.00000	47.64458	-73.99681	6.49770		40.94065	6.80507	7.28136	1158.88115	7.67602
8.27434	1.53842	12.00238	45.26625	6.25412	6.43575	49.30776	4.48390	1.00000	27.08003	-58.44417	8.99287	10.46389	-3.14306	5.64541	6.20730	1108.29453	6.92902
7.96486	2.15822	10.96887	41.89298	7.60638	8.04954	64.70037	6.20926	1.00000	65.64402	48.26258	8.46949	7.73555	33.86419	8.24198	5.64253	1191.92126	7.01309
6.17522	2.11720	6.89777	37.13992	8.74389	7.43037	53.93881	6.39000	0.00000	39.25652	3.39467	7.33320	4.77592	6.45407	6.94447	7.63847	1066.11631	6.94971
5.67875	2.18020	14.27945	65.36893	8.48373	7.73366	78.80463	7.15297	0.00000	54.05183	-52.67056	9.04080	8.55632	-26.22861	9.00393	3.35293	1100.42532	7.14177
7.73829	3.06262	16.56061	39.68469	7.34213	7.95229	69.09679	8.99092	0.00000	43.87858	-37.03861	8.32378	5.87242	-10.90889	10.58888	3.11482	1159.12525	7.72860
8.51339	1.95921	6.66907	53.27083	7.40821	4.98179	75.83190	6.15728	1.00000	42.91706	53.47103	7.64343	4.72399	54.48147	9.79506	6.40322	1089.28408	5.94924
7.83386	1.54304	11.00102	42.76807	8.69466	3.33468	64.66475	5.94625	0.00000	74.71055	-95.44744	7.84884	10.46298	29.53885	4.34574	9.61575	1109.80800	6.39369
7.66350	1.67531	41.37409	49.75170	8.91797	5.15603	56.19430	6.25721	1.00000	53.26880	5.22778	7.37822	6.48941	51.955	7.89887	8.20762	1069.00938	6.68030
7.73418	2.42100	15.36220	45.55578	6.12127	8.18534	73.99136	5.25789	1.00000	56.77568	86.51499	9.23257	10.38862	23.1959	8.48188	5.34518	1124.09183	7.64209
8.89333	8.98389	35.78363	43.90914	7.11375	8.45099	63.42776	6.41061	1.00000	64.81348	59.6	8.54674	5.63012	47.83333	10.75154	5.68004	1087.21995	9.04094
7.13324	2.50180	21.65139	39.93791	8.21246	5.88115	49.45632	7.53580	0.00000	80.60621	47.3799	4.87275	6.46928	33.14447	4.92729	9.21436	1149.25087	7.76054
7.75248		25.62663	44.93702	8.12978	5.70054	56.52579	6.45691	0.00000	75.49638	65.50917	6.61368	6.41132	44.85278	5.50995	8.41430	1139.63180	7.54845
6.16306	4.48908	0.21221	45.18989	5.97786	6.88441	71.57688	7.41673	1.00000	83.87573	-88.64235	8.70826	6.47640	46.09273	6.74376	6.62919	1158.00541	8.14601
7.11367	4.41024	30.55223	55.08175	7.04580	2.55208	71.54855	6.19368	1.00000	66.84948	-3.05	9.91798	5.91319	53.81667	7.09012	4.43016	1194.04774	8.12550
7.99292	1.20345	16.71638	11.45681	6.32291	6.70525	62.88543	3.80201	1.00000	36.68655	-83.55521	7.76881	3.98672	41.66394	10.98520	5.01645	1178.06186	6.22682
6.36663	3.14204	1.00954	60.67362	6.07679	7.93548	68.14449	6.16197	0.00000	54.10844	-67.15407	6.05940	5.93503	18.42745	7.97713	7.99618	1134.72517	7.45862
5.73287	2.54391	14.01412	45.18545	6.47130	8.77289	72.12159	8.83266	1.00000	23.60036	68.88871	10.94515	12.12133	25.95533	4.82185	4.41826	1188.47800	7.16527
7.79031	4.35035	28.66214	42.75780	6.65653	6.78291	82.62875	5.68965	1.00000	47.85447	-97.03285	9.32529	5.96171	47.92526	7.46765	5.45213	1074.78935	8.18865
7.03596	3.34854	16.62233	45.33176	7.07441	6.66503	66.34519	4.46612	1.00000	39.46030	-60.1831	5.86777	4.55706	46.1351	9.36968	8.19927	1118.79007	7.67860
7.45692	5.15221	13.62893	49.18923	5.36505	6.25877	67.40121	5.07650	0.00000	54.50549	73.85535	7.78118	8.60614	18.51957	9.01450	7.89589	1136.52733	7.96338
6.12024	3.49756	4.90969	51.14537	8.02472	8.16038	65.43780	4.84552	1.00000	48.26308	78.55757	7.02090	10.33582	17.34769	8.62856	5.12663	1136.77650	7.65732
7.77545	4.95094	27.74679	61.64638	7.94281	7.64592	61.87207	4.51909	0.00000	59.42245	28.28489	6.88569	4.43826	48.15659	9.99898	6.89014	1144.98277	8.25148
10.65522	2.56176	-1.60763	47.12140	4.99262	4.96908	77.70078	3.84202	0.00000	47.64746	-0.33525	7.80647	7.82203	53.7446	6.00308	10.48591	1173.12271	6.62299
7.30098	5.46416	28.50264	50.98516	8.37772	6.42398	69.18136	4.41829	0.00000	66.95114	2.12213	5.63205	5.88965	48.8222	6.77223	10.46115	1153.22516	8.31882
7.51874	1.34406	14.00813	46.25882	6.88364	4.95422	76.62139	9.56472	0.00000	51.58105	31.4976	10.27866	6.23191	26.67319	9.93641	3.44667	1107.57652	6.97167
5.23249	4.54982	9.12465	67.70190	9.34257	9.20291	49.01303	6.80397	1.00000	33.21210	-4.10734	10.18100	5.89528	38.68712	9.84613	7.50916	1056.60059	8.18675
7.57814	2.66416	7.22214	48.70374	5.94626	8.45201	69.22919	6.76129	1.00000	51.99401	120.14278	9.16007	8.03363	32.50611	8.06496	7.53734	1165.25227	7.59595
6.57169	7.85002	15.60461	55.22596	7.13826	5.35470	60.71943	6.16977	0.00000	55.26902	-88.31476	9.05861	8.70618	36.61033	8.33315	6.61130	1124.49756	8.71159
9.18976	2.08671	7.12998	53.81204	9.21764	5.96002	48.54510	7.52373	0.00000	74.30360	30.2049	6.45076	6.35904	55.1904	5.54641	7.09556	1159.62493	6.62457
7.08660	3.98304	31.03281	60.33001	7.58756	7.04670	67.20791	4.28861	1.00000	46.60803	7.00417	7.07995	9.47835	52.26083	9.63398	4.63669	1084.98949	8.13274
7.83276	4.55961	9.20120	45.74748	8.23520	6.34886	58.92612	9.65280	1.00000	64.38086	178.00417	11.64718	8.72690	-38.65333	6.32780	5.10275	1112.49282	8.13320
6.86178	2.02940	21.58545	57.00018	6.17818	12.75522	62.44820	8.17868	1.00000	49.72698	3.16667	8.06503	9.58835	50.8	11.94339	4.72977	1128.53263	6.37616
7.40777	1.69232	6.33069	52.90319	6.69759	5.63176	71.85445	4.02854	1.00000	47.41637	-72.22625	7.89785	7.91233	18.57677	7.70695	9.04070	1081.06311	6.25786
6.15180	3.61467	15.64759	41.45889	8.51596	6.72740	43.21281	5.73604	0.00000	63.39347	-1.4001	8.75706	11.09525	7.06273	11.13620	8.39903	1174.27632	7.70575
7.85211	4.25006	10.78375	34.70069	7.37679	4.78429	71.09901	4.75885	1.00000	65.45885	53.47103	9.29908	7.31702	54.48147	7.87580	6.52070	1183.93978	8.12570
8.35438	2.29363	27.55041	30.73291	7.42838	7.08063	53.60941	3.52071	1.00000	71.02602	2.45012	8.68528	4.68360	48.90982	10.87125	4.86564	1053.36734	6.43580
6.46547	0.91032	11.33097	36.88067	7.19648	4.99731	57.95006	3.81284	1.00000	47.27221	3.16667	7.31519	4.07201	50.8	7.51262	6.45838	1157.32084	5.74055
7.60865	3.14953	3.00838	39.26157	8.46465	8.52036	54.36481	4.95519	1.00000	65.71949	123.62494	7.37253	9.87447	12.37169	8.46578	6.10147	1108.82719	7.21691
6.18570	2.74820	11.03376	29.51625	7.83621	5.94639	63.00677	7.68347	1.00000	39.33320	128.62667	10.09816	10.01610	34.8825	7.78070	3.78698	1168.23042	7.28359
8.69475	3.38618	17.10279	73.13126	6.61391	6.55271	82.69163	4.70734	0.00000	61.38137	-71.19901	8.86468	10.64242	-30.60106	7.10099	6.17373	1181.94862	8.12528
6.75319	2.84456	12.19737	52.33504	6.07202	8.85111	64.02553	5.36732	1.00000	47.02969	129.96972	8.55064	8.29330	33.4425	9.73581	5.68500	1065.48799	7.15422
8.31877	2.11419	22.70871	39.72594	7.85368	6.78223	46.73951	6.22877	1.00000	47.98571	123.33471	8.39387	5.47642	8.56697	10.78694	7.93242	1109.35359	6.52594
7.43931	1.65340	9.24360	53.19477	9.22659	5.95931	73.63809	6.70768	0.00000	53.15151	-72.86843	9.14492	9.39337	41.27621	11.03538	7.14891	1093.68933	5.71944
7.75480	7.03216	13.35305	56.42755	8.43632	7.03329	72.34454	5.53655	0.00000	50.68003	-93.08883	7.13184	6.12697	45.16024	8.29342	5.62768	1062.58673	8.69425
7.07856	1.38650	27.89326	40.79265	8.70389	6.60061	71.31886	5.68094	1.00000	55.45932	117.63083	9.05021	5.37781	35.50056	10.14020	4.73047	1089.08110	5.23158
8.66448	3.44857	20.12255	33.69049	7.05766	6.43191	68.02699	9.94132	1.00000	72.89355	91.84128	10.67638	8.97358	22.83957	9.01263	6.60101	1104.84714	7.59006
7.81105	3.96388	34.00653	31.31775	7.41945	5.74679	58.50779	7.14840	1.00000	53.79485	-73.47429	9.79999	9.60237	40.68066	5.46515	5.13870	1098.89197	7.81206
8.29557	1.41234	17.74847	46.38194	6.34143	8.05086	51.88076	8.47409	1.00000	44.19032	36.73307	9.42131	5.83748	55.38752	10.29022	5.00424	1079.33050	6.25771
7.23668	5.52031	-3.74134	51.78479	8.70815	9.18029	65.10008	6.82989	1.00000	74.61715	29.26639	10.81109	8.52844	37.58105	8.44157	5.91642	1142.30109	8.29945
8.52209	4.01508	10.62840	42.36903	5.80593	5.70754	66.07310	6.61887	0.00000	60.18793	65.50917	9.30218	8.47147	44.85278	7.97757	5.22256	1093.39527	7.93070
6.50076	2.74275	-1.25830	49.95308	5.95530	6.34660	61.20464	5.65964	1.00000	67.10873	99.95469	8.55097	6.60047	13.51825	11.96133	6.06393	1111.84988	7.75238
7.95311	4.49690	18.87287	56.80885	7.90596	4.96568	68.46970	6.62286	0.00000	45.28945	-84.50855	6.44549	7.25474	39.08367	5.49399	9.33839	1078.57183	8.05929
7.51566	17.02706	11.46388	26.21569	7.12329	5.71763	62.09129	6.27592	1.00000	59.89122	-84.13722	9.07210	5.96512	9.92787	8.07032	5.57208	1192.50940	9.69038
9.48975	2.54506	12.97761	35.28078	5.62331	7.59975	69.24884	8.31882	0.00000	59.24169	77.23826	4.56410	3.33736	11.50526	4.99984	7.36075	1111.82275	7.41520
6.09232	6.17438	35.11096	51.12415	6.25553	5.36399	87.80345	6.77687	0.00000	53.63410	-61.4867	8.50273	8.36036	-31.25033	6.59285	8.34713	1059.29972	8.53151
7.09110	1.62627	5.13989	53.34226	6.19341	5.33457	52.98060	2.61033	0.00000	42.56377	139.55722	7.97616	10.41403	36	4.64785	8.41843	1153.09731	6.98179
6.87005	2.76745	10.82820	51.16848	7.45203	10.66336	39.50973	3.81075	1.00000	56.41907	68.88871	8.58607	8.11474	25.95533	8.61015	6.98773	1127.20707	7.14586
5.37404	14.92454	16.24912	46.85272	5.23205	5.33791	60.34384	8.08721	1.00000	76.34575	33.2525	10.14928	5.20195	57.97472	7.18789	3.80629	1154.07547	9.59479
7.57642	33.72877	15.90438	26.61948	8.06856	10.14601	56.11421	6.50763	1.00000	41.50329	-118.10583	7.55528	9.66294	34.09611	10.27959	6.32269	1180.36767	10.39527
5.98179	1.40879	6.82242	40.59151	7.77489	6.24201	55.53848	4.81010	0.00000	65.25767	-122.2608	7.18623	5.50910	38.17492	7.39336	8.91081	1182.03517	5.40444
7.93032	2.85711	-1.52754	41.83291	5.12209	7.94115	60.81506	6.12326	1.00000	28.67415	-91.77127	9.58148	8.26175	37.95143	10.17562	5.84308	1189.90882	6.92253
6.86783	1.00869	23.63878	34.76393	7.44366	7.24952	35.72803	6.80333	0.00000	77.46277	24.71204	9.01228	8.80145	41.57439	8.65124	4.19545	1131.97744	6.38640
8.27444	2.72424	13.08977	60.09881	6.62990	7.38199		3.15646	1.00000	57.29319	88.28637	9.84973	8.05093	23.07492	10.11286	6.24947	1079.21939	7.69354
5.62896	11.12531	22.92636	54.47727	8.63615	5.20910	60.45080	7.17601	0.00000	75.20721	77.0202	5.45896	7.92989	43.41949	5.93011	9.00963	1163.06349	9.26748
7.34433	16.01535	18.56405	45.16750	7.90547	5.62835	62.00484	5.53720	0.00000	20.83818	-95.44744	9.03911	9.80126	29.53885	8.80123	7.25405	1124.06306	9.64175
7.47416	9.16298	27.75264	63.99605	8.12009	8.10299	51.90287	7.71356	1.00000	64.28905	2.61667	11.03784	7.23372	48.98333	7.79101	7.50682	1064.80315	8.98015
8.73503	4.83314	9.29791	51.54919	7.59448	5.87941	61.22194	7.80282	1.00000	64.67541	12.6723	9.26534	7.46958	41.72063	8.89663	7.14855	1127.46809	8.24778
8.00037	2.27069	5.47277	42.34100	8.09301	7.60169	56.13567	5.16947	1.00000	60.10822	-91.73625	8.62512	5.78645	35.25064	10.00479	5.85495	1073.93060	7.27215
9.41191	2.61886	-0.47787	49.66407	7.15472	7.30724	75.27350	6.89308	1.00000	33.34399	-60.1831	9.57421	9.23282	46.1351	8.89399	8.31876	1069.31334	7.60994
8.04705	2.84972	26.71634	50.79000	7.39255	7.36484	74.39628	7.41646	0.00000	29.98217	-97.92977	9.56489	9.07906	38.06084	9.28832	3.60961	1181.61618	7.86033
7.95626	1.04520	22.77094	55.85791	7.36696	7.44896	57.38686	7.85196	1.00000	61.14032	-93.11308	9.65904	6.24698	16.75973	11.64432	4.94721	1075.05229	6.53961
7.79468	2.31956	20.06885	50.79241	7.37298	6.05596	71.81830	4.90415	0.00000	59.18422	-0.29825	5.42044	4.28876	51.39148	5.84558	9.16021	1121.40587	6.55678
7.45139	2.02091	31.28196	37.57636	6.77640	6.40673	58.34587	5.82254	0.00000	47.27291	-81.24441	8.59973	9.28468	23.15678	9.38439	6.80928	1102.32893	6.63237
7.82789	2.83291	10.61792	74.12823	6.05380	8.47649	55.35675	7.62057	0.00000	38.17591	74.80555	7.93976	7.39410	34.08565	11.62748	4.65067	1139.42005	7.33403
7.94770	2.76003	29.23279	75.77259	5.76225	5.52100	65.00807	6.33010	0.00000	67.43137	-96.72365	6.30278	7.15636	17.06542	5.87446	9.80407	1196.18394	7.08587
7.96217	4.54203	3.30659	65.69744	8.28692	5.56570	51.94302	7.70974	1.00000	60.20953	-122.38731	9.87442	10.49292	45.53929	7.01232	4.50632	1107.00411	7.88551
5.26284	8.70415	12.70125	45.53976	7.29276	10.37161	38.15929	5.54247	1.00000	47.11181	-79.62098	7.34480	7.14804	9.15093	12.38279	7.41263	1106.76732	8.94506
6.62690	1.79293	-0.43605	55.71549	4.12224	7.01422	66.81148	8.24180	0.00000	52.68625	75.35927	10.18955	8.08761	12.04161	8.45316	1.63521	1088.36313	7.29592
6.96058	1.91378	14.11804	40.81974	8.65413	6.14311	64.92617	7.16636	0.00000	55.69166	13.57661	9.48686	8.72655	37.31065	8.37378	4.76041	1057.19199	7.34441
8.41703	4.94517	13.94316	44.72279	8.47966	5.29078	74.19367	7.68364	0.00000	65.99045	28.88222	4.42451	5.79350	40.37528	4.37828	8.46978	1133.26178	8.13927
5.71895	2.33235	14.79788	42.72374	8.17091	6.80242	73.04621	4.57769	0.00000	63.38200	-1.06667	7.93991	8.70277	53.78333	5.14520	5.20229	1066.95893	7.30764
5.52680	1.36450	14.72267	32.21931	7.84327	4.90565	59.20683	5.82342	0.00000	50.71116	4.8951	5.92503	6.36901	44.92801	5.30487	9.29782	1160.29806	6.86061
