PM2.5	H2CO	CH4	latitude	Pb	longitude	O3	NH3	CO	TEMP	PAHs	PM10	warning	C2H3NO5	NOx	CFCs	PRES	SO2
9.94712	47.26797	9.50502	58.7002	31.94705	59.4839	12.07399	10.75269	10.51949	22.46350	7.47933	8.79828	1.00000	1.42090	7.07280	35.37970	1105.87242	11.83977
8.64842	51.20044	9.13444	37.1759	67.29891	128.9889	7.84260	8.36632	9.83491	26.94745	5.55881	8.73558	0.00000	1.34963	10.11155	73.38522	1108.78735	9.60302
7.05675	27.28470	9.80032	45.44868	59.20222	-73.81669	10.49459	9.38133	8.55349	-9.74249	9.52280	9.39931	0.00000	2.25817	5.37804	55.42247	1080.20511	10.70114
11.16922	48.24955	9.00684	43.67681	48.80995	4.63031	8.00223	10.33909	10.09620	26.12875	9.10914	7.93100	0.00000	0.67780	11.39122	41.52169	1097.01520	11.91355
8.09597	45.94508	9.53819	11.85	37.34554	38.01667	12.01664	9.99073	10.69240	24.32025	12.22351	11.36155	1.00000	13.75884	10.21538	28.39102	1184.24590	10.36158
10.61745	49.21403	8.75665	43.2907	39.42613	5.4384	9.96843	9.05847	8.61794	4.43918	7.81735	7.41638	1.00000	0.65483	6.58934	75.86435	1152.25513	9.79688
10.28619	45.68561	8.81716	14.8361	46.68754	120.97844	8.03959	9.28929	9.06812	7.39673	7.73089	11.62130	0.00000	17.96504	9.21411	54.08934	1089.58131	10.14690
8.23431	54.89155	10.58769	54.60528	51.44008	18.34717	10.44033	10.81677	9.82236	4.80409	12.09819	11.07377	1.00000		8.55749	59.24582	1074.41868	10.54421
10.03266	60.28815	9.34217	34.08565	34.10934	74.80555	9.64107	10.69756	8.95284	7.92498	7.50550	7.20393	1.00000	0.47257	8.64922	56.40058	1176.59248	10.14619
7.14354	71.55094	8.43815	-54.8	48.34942	-68.3	11.40171	7.78032	9.73036	5.57774	9.08810	7.19572	1.00000	0.51503	8.25790	58.97246	1088.34194	10.21272
8.51100	43.90216	8.49753	25.92127	55.15490	86.79271	10.55860	9.12187	9.66308	-6.36779	10.34366	5.96742	0.00000	0.40602	10.14287	58.20549	1187.95255	10.13762
10.03393	47.06012	9.59602	11.85	47.46931	38.01667	12.32894	9.63839	10.30483	28.86685	8.62746	6.94420	1.00000	0.41132	5.56267	47.78998	1113.27956	8.57329
8.75268	54.76487	9.16650	37.31309	53.04983	40.74357	9.69452	9.62199	7.62690	43.81865	9.93071	9.22265	1.00000	1.89184	8.41330	41.79640	1121.00324	11.84417
12.11261	49.70252	7.43182	12.37169	58.03928	123.62494	11.14094	9.94334	7.33171	21.47737	9.82139	8.96986	1.00000	1.42377	5.46446	41.23851	1153.40748	11.03393
8.55547	43.52720	7.87418	58.7002	35.98303	59.4839	7.64431	8.84969	9.33119	27.44362	9.74816	5.76992	0.00000	0.37073	9.77812	59.60086	1176.11725	12.06327
12.99531	71.64533	9.49979	40.5576	50.61533	-74.28459	6.06446	9.17505	9.14149	25.24942	8.12611	8.17478	1.00000	0.96852	11.52746	25.14925	1062.56251	9.75997
8.39349	50.16221	8.66922	-7.51611	53.18354	109.05389	6.20609	7.67795	7.79796	15.84490	9.54771	9.97074	0.00000	3.60658	9.30237	56.88323	1110.02295	7.21091
9.18037	30.12185	8.84065	40.5576	52.83314	-74.28459	10.50496	8.36410	8.57825	23.14117	12.73202	11.74548	1.00000	20.11504	8.46394	55.83179	1120.57894	8.89302
8.92419	47.41918	9.61542	20.88098	69.17050	75.11937	11.53850	10.35146	9.32714	41.40633	11.80503	11.14160	1.00000	11.33266	8.00211	48.75667	1055.00454	9.63567
10.21132	73.92232	10.43250	3.02013	58.39143	30.91105	7.03681	10.58139	9.00145	9.50615	5.60272	5.64753	1.00000	0.34225	10.42714	50.36143	1183.05442	7.99439
11.77542	71.73924	8.10935	20.88098	41.38641	75.11937	10.42822	8.13362	8.76507	25.38150	9.73748	7.30579	1.00000	0.49928	7.77033	35.30813	1166.44090	10.30727
8.40107	45.98414	9.52205	6.9909	45.16073	79.883	9.71712	10.72136	8.60432	9.88552	10.38180	6.22481	0.00000	0.30879	9.68691	57.79992	1168.08095	10.61559
10.67063	58.17127	9.01733	58.23583	49.67286	92.48278	11.35761	8.98130	11.18344	11.92666	8.38744	7.76504	1.00000	0.70688	6.70964	58.44131	1151.49013	11.12966
8.80968	57.71515	10.49878	15.58552	45.10789	102.42587	11.75889	7.54034	10.36151	2.73603	7.50011	5.88857	1.00000	0.40959	6.22589	18.86850	1158.23195	8.04719
12.79629	65.67769	8.25199	34.15429	58.78139	3.50309	8.69591	8.19153	10.37493	17.50720	6.27129	10.30385	0.00000	5.05989	11.11669	53.84948	1112.45561	12.33649
9.51908	31.29272	6.93117	33.72255	50.73085	-116.37697	9.42238	9.37189	9.02345	6.30964	7.04375	6.66404	1.00000	0.33908	8.74571	75.73025	1194.21060	8.87429
8.41371	42.88637	9.55021	-25.54073	52.44395	152.70493	9.39094	9.32648	9.23575	23.84283	6.50730	5.67041	1.00000	0.33567	12.54245	44.11572	1154.45104	8.38679
7.11901	66.58674	9.65343	16.0438	51.57685	120.4861	10.82161		8.46488	14.55763	6.73986	5.61894	1.00000	0.30901	9.10319	41.42588	1055.99727	9.26751
10.51623	36.08741	9.36782	48.35693	41.00844	10.98461	7.91476	9.26951	7.44702	9.10403	7.56293	10.53272	0.00000	6.23735	10.21700	27.34579	1154.59356	10.41463
12.08036	62.83161	8.92112	-22.57306	38.18911	-47.1725	5.53761	9.35321	9.75886	12.07378	10.14170	9.97406	0.00000	3.66097	12.39819	35.14425	1155.55277	10.00347
7.81012	60.08015	8.37190	47.90771	52.48769	106.88324	9.77197	9.78041	7.61560	8.42487	11.02752	6.24719	0.00000	0.44859	9.39072	60.68107	1110.61544	10.81622
13.53783	69.48608	8.80057	21.01858	43.03582	-101.2591	9.32729	9.88191	8.57765	29.62509	9.15951	11.03380	0.00000	10.08457	9.51512	60.23470	1073.76410	12.89875
10.82724	65.08270	10.47517	21.59983	46.41374	71.21169	8.28594	7.71113	8.86182	15.88799	10.57331	10.57555	1.00000	6.37439	7.37177	32.28423	1076.39227	10.15775
10.89339	42.15812	10.44103	22.4711	35.19860	88.1453	9.26679	9.11959	9.70515	15.27533	10.78152	11.68072	1.00000	18.92159	7.75725	38.91465	1064.01793	11.28884
10.27707	31.43329	7.51665	-54.8	52.73601	-68.3	11.88295	8.71532	8.57248	25.79587	9.28026	8.12822	1.00000	0.93523	6.90229	53.46881	1141.11734	10.58124
7.93977	62.86065	9.66869	36.06386	39.81559	4.62744	8.83813	9.56953	8.91358	3.95448	11.57189	10.44843	1.00000	5.67305	9.07948	67.15065	1174.00867	10.59037
9.86600	48.77113	9.27370	13.70727	70.35457	9.15013	11.89263	8.30976	8.79109	19.76286	7.96793	7.97210	1.00000	0.69624	8.15520	39.87155	1180.65249	11.76132
11.92812	56.82536	8.47758	35.8	74.08295	137.23333	9.18877	9.83524	9.07445	8.15067	9.20948	10.44732	1.00000	5.65041	6.47046	54.06519	1115.38677	11.23739
	62.28879	8.87112	60.97944	49.52141	76.92421	12.50446	10.18631	9.67237	-2.18250	10.37711	10.86398	1.00000	8.54133	5.05474	61.08827	1106.07425	11.72744
10.89778	31.24789	9.48974	55.82737	38.08865	-4.0573	11.98441	6.79244	7.80619	9.35628	11.28200	12.25076	1.00000	33.29244	8.80651	57.63847	1050.69107	10.67839
11.04537	41.09587	8.88444	6.45407	70.85800	3.39467	9.19167	8.61857	8.24490	33.85582	7.15077	7.67121	1.00000	0.61928	7.05701	61.67637	1193.60218	10.14894
9.36853	49.22738	9.69885	48.46458	47.50001	9.22796	5.88450	9.16113	9.45668	19.13733	8.48001	10.26844	0.00000	4.74327	11.98207	42.31320	1157.14777	8.66575
10.44071	64.41213	10.41773	6.33444	52.96048	124.95278	7.71211	9.37271	7.65977	6.05090	8.10129	11.05407	0.00000	10.39365	10.38719	57.92067	1172.11988	9.93515
9.11047	53.44608	9.83410	68.79833	63.36234	16.54165	11.71406	8.13579	9.21761	1.36334	9.16984	6.01578	1.00000	0.22349	8.65143	67.18960	1105.10298	9.55230
9.20509	58.55392	9.43988	-11.48472	62.67983	-37.93278	9.68433	7.80166	9.32239	24.50509	4.15355	9.63157	0.00000	2.70479	9.53186	58.09641	1111.55622	11.45138
9.85677	50.41149	8.31888	-4.5833	51.49794	15.16554	11.36952	8.39630	8.56905	9.58849	9.95973	6.08453	1.00000	0.27335	6.99690	61.06806	1074.97284	9.03803
9.06231	52.18705	8.65105	18.18158	71.30685	76.03889	10.98969	7.73120	9.86646	9.45806	8.04790	7.60333	1.00000	0.63943	9.50523	48.38727	1100.57833	9.91608
10.50912	37.63546	8.71782	29.65163	49.64863	-82.32483	9.48046	10.41569	7.23137	29.64035	7.61909	6.43802	1.00000	0.35508	8.71617	64.57521	1111.59957	9.48476
9.43468	67.69856	8.86242	25.87972	48.32749	-97.50417	8.09225	9.05734	8.44502	8.84881	6.46805	10.93293	0.00000	9.12177	9.76245	61.10584	1081.98792	9.83012
8.59383	32.61499	8.41645	54.03876	24.16838	43.91385	9.98634	9.16201	10.64320	14.16080	11.08732	7.23810	0.00000	0.65845	8.25367	47.01952	1095.17218	9.94166
10.81223	54.00574	8.09548	28.71271	36.32962	77.656	7.07956	8.20880	7.37954	21.33256	7.51662	10.51495	0.00000	6.16511	12.68688	59.11979	1067.04589	11.76765
11.50206	59.61180	9.34548	36.19278	22.96742	117.65694	7.82193	10.93441	9.07013	27.44330	6.91984	7.73441	1.00000	0.74814	7.56996	42.90199	1160.13178	8.53067
12.81479	65.11793	10.93413	14.0823	47.86254	98.19151	9.63245	10.13238	9.82084	25.79513	9.21724	10.31884	1.00000	4.98013	9.07769	68.50057	1183.12464	14.01564
12.25789	54.57431	8.62319	14.46693	56.32999	75.92694	11.08909	10.49596	8.23369	29.19123	8.99406	10.73041	1.00000	7.44031	7.63058	41.73199	1194.54134	12.25292
8.98095	49.75173	8.76008	6.03333	64.51509	37.55	10.44244	8.52743	9.41909	28.79552	12.11614	10.85950	1.00000	8.41220	9.04396	42.20838	1149.39245	8.15830
10.99548	44.39434	8.84303	48.8449	59.05211	17.22635	6.43439	11.00128	10.84014	12.22377	8.48195	11.96337	0.00000	24.98369	11.56104	23.66015	1178.32399	10.00122
10.86804	50.29974	6.95831	37.58105	52.17653	29.26639	9.27649	9.60619	8.56870	-8.44717	10.16348	10.21173	1.00000	4.55790	6.91876	27.57333	1144.10866	10.65376
9.45322	52.94797	10.54991	36	54.08376	139.55722	11.67148	11.32553	7.88223	30.02996	11.19804	10.47837	1.00000	5.96903	8.87606	54.17815	1094.77259	9.70500
7.76338	30.04726	9.29563	42.7392	53.21805	-84.62081	8.53836	7.27883	9.38076	4.43183	6.64439	7.59542	1.00000	0.62761	7.73586	60.49088	1151.01351	11.75758
12.34525	57.24778	7.85252	42.50729	58.33390	1.53414	10.47165	8.83169	8.55579	5.56946	9.10166	9.96439	1.00000	3.67643	7.20877	67.65962	1103.28141	10.68275
9.79151	55.84917	8.52891	50.20528	55.87625	19.27498	11.04627	10.96694	9.20189	5.76422	6.98472	7.50418	1.00000	0.59215	7.21340	46.52040	1155.55769	9.32242
7.56240	65.32570	10.02612	47.80527	36.47968	-122.24064	10.47073	10.20842	10.10361	25.95185	11.41334	10.76200	1.00000	7.76767	8.86745	62.18135	1139.45003	10.54040
9.99315	73.07978	8.48808	6.25947	58.19576	102.05461	7.97289	9.69763	9.00621	13.64549	12.58964	11.46924	1.00000	15.41031	6.55297	46.57880	1194.78949	7.57680
14.17490	25.49809	10.78400	48.8449	40.05689	17.22635	11.70824	7.58786	8.30149	14.77078	8.17656	9.33213	1.00000	2.26156	7.13578	29.52352	1117.68948	10.77995
12.37993	55.72575	7.63856	44.89784	50.39791	8.86374	9.09780	10.72179	8.81502	26.57922	7.25223	9.71762	1.00000	2.95104	7.17494	83.36768	1163.17516	11.16683
8.89236	42.51630	9.44286	40.5576	47.41923	-74.28459	9.32032	9.59128	10.37594	-0.61870	10.05315	7.50943	0.00000	0.57701	7.45785	55.35179	1104.80878	10.19413
9.62327	35.91686	8.66349	40.24537	57.67529	-75.64963	11.30940	9.15830	9.50663	25.04391	10.27361	9.73270	1.00000	3.06680	7.37764	35.99247	1166.69707	10.20412
8.48905	36.39048	9.03065	39.71734	31.96276	-74.96933	10.24960	8.10297	9.80214	22.09100	11.60077	8.75326	0.00000	1.34429	6.76424	31.25630	1137.79394	10.20365
14.01913	59.57276	9.18234	42.4251	25.87100	-71.06616	10.58580	8.40230	9.65572	16.42863	8.03146	9.37232	1.00000	1.98630	6.35331	54.21598	1133.99970	10.80502
13.16144	55.32182	10.45858	48.15659	36.94283	28.28489	10.60371	9.97121	9.38153	30.37521	9.52508	9.15350	1.00000	1.88884	6.21413	64.97572	1053.10935	11.72744
13.31725	53.97318	9.56914	31.96258	48.83069	73.97117	10.06189	8.57576	8.27042	17.19550	10.52758	11.63298	1.00000	18.14430	6.66528	57.92253	1177.55733	9.22890
8.22269	43.05032	7.94985	6.33444	39.69988	124.95278	9.65118	10.58026	9.29919	25.46828	12.93319	8.76029	0.00000	1.24556	7.18625	65.28092	1178.89099	11.07447
11.18217	50.38569	9.43787	33.76446	36.70916	-117.79394	9.11342	7.54940	10.50261	24.63608	7.31076	6.81533	1.00000	0.47254	10.07679	50.14681	1071.54061	9.31629
12.80604	52.68660	8.62335	43.71032	39.77862	-1.05366	11.23380	10.20850	10.34229	24.98654	9.39044	10.97639	1.00000	9.62380	7.68044	37.32143	1156.19851	10.79514
11.19261	52.93670	11.80880	21.59983	67.24697	71.21169	10.20515	8.49135	8.68193	16.54203	9.01785	9.97071	1.00000	3.72503	7.61850	35.76239	1165.88600	11.73722
9.04562	56.79386	10.57129	55.38752	38.03505	36.73307	11.51527	10.34038	11.01831	17.67799	6.89846	7.56291	1.00000	0.47197	5.80483	21.40321	1188.53018	9.05620
13.78886	57.27977	7.81375	52.09	38.11755	5.23333	8.48072	7.83281	9.35241	2.51562	10.38878	11.01076	1.00000	9.95618	6.18115	57.73661	1110.82141	9.14942
12.07473	62.20501	6.73558	50.8	47.24176	3.16667	10.27496	8.02054	7.93008	2.86584	7.37958	10.57638	1.00000	6.53981	6.72307	39.50699	1062.84607	12.24388
13.01747	31.12129	6.74743	27.55898	55.44065	68.21204	10.46514	9.32239	8.88777	22.84204	9.82590	10.83945	1.00000	8.33552	6.88761	48.71806	1148.91663	9.16333
5.80922	57.14441	8.93737	33.92866	54.53598	-6.90656	12.77279	9.53025	9.75771	9.85522	10.09565	6.80787	0.00000	0.43756	8.42583	35.08657	1149.88311	9.75040
10.06233	39.12971		41.80753	47.75341	-87.65644	8.78438	10.29802	10.37376		8.89693	12.18339	0.00000	31.26815	7.57192	50.69868	1141.55884	9.75300
10.42172	34.09895	9.02345	37.31065	46.56321	13.57661	7.23092	9.96941	9.45488	17.95176	9.23515	10.54672	0.00000	6.25068	10.39097	56.33673	1159.16853	9.77902
9.03251	70.34693	8.77869	-14.66463	28.68408	-52.35558	10.81761		8.45988	21.93619	7.99275	7.64331	1.00000	0.63714	9.57029	30.66720	1061.73273	9.60825
4.84767	22.78401	7.48668	47.38093	33.36662	-122.23484	11.26530	8.48899	9.45214	18.81078	11.77624	7.45671	0.00000	0.51773	6.89586	55.76687	1147.23605	10.83178
9.49173		8.84029	23.04419	40.52991	-82.00919	10.47605	8.58128	8.92696	13.53232	13.21990	8.00251	0.00000	0.86370	7.54436	54.83962	1076.30828	8.88041
9.42411	54.20213	9.65439	58.1908	72.08426	40.17171	9.00796	10.00557	10.09428	-0.05337	10.96951	7.46504	0.00000	0.49728	8.55859	65.12447	1098.72236	10.65205
10.01333	62.67341	10.51393	38.55632	48.40376	69.01354	8.56784	10.13673	9.69572	3.24590	6.62898	7.70008	0.00000	0.68123	7.54755	44.18420	1079.93563	10.60813
10.88999	30.11023	7.64907	-15.21194	39.90287	-75.11028	11.14549	7.71756	8.87997	11.29800	10.35173	7.74692	1.00000	0.77573	5.48166	56.02381	1166.48625	11.44319
12.83383	60.99907	9.48785	-2.68333	55.90201	33	11.43851	8.91459	9.12868	7.26500	9.73092	10.93020	1.00000	9.15457	7.33766	69.76924	1135.14851	10.35248
10.56347	66.88565	9.06014	43.31667	61.08552	-2.68333	8.74812	9.11607	10.61285	8.12085	6.62093	6.62888	1.00000	0.50654	8.72812	43.35255	1085.42883	8.33219
9.55383	65.11752	8.54564	25.67927	88.38196	-80.31727	9.23963	9.52726	8.87389	14.35181	10.28275	10.20573	1.00000	4.64829	7.59818	67.87554	1141.06836	11.30101
10.67062	45.15720	10.18056	26.18924	57.64670	-98.15529	9.46516	9.56533	6.75262	14.13702	6.69217	10.32384	0.00000	5.16894	9.86140	69.08628	1141.03247	11.51857
8.27783	30.58126	7.40656	33.41012	38.19556	-91.06177	9.85263	8.95380	8.57989	15.58148	11.53905	8.16395	0.00000	0.92773	7.23260	50.81459	1085.58958	10.43055
11.35098	48.89821	7.87675	53.95278	48.12719	32.86389	9.01793	9.00110	9.25327	-5.63366	8.72925	10.72819	0.00000	7.39827	9.06061	37.25601	1120.80411	10.77707
11.76436	50.99655	9.83884	16.0567	56.89050	103.65309	9.44117	9.43722	8.77489	18.36718	8.95864	9.05986	1.00000	1.60905	7.44645	32.46015	1186.81850	12.87134
9.48006	46.69158	9.69089	21.34222	70.55038	71.30633	12.10861	9.41318	10.19331	20.79366	10.92889	9.65152	1.00000	2.70138	9.83051	27.49436	1098.47078	9.29489
10.01338	43.18142	9.41188	46.32374	57.27363	-120.00865	8.33111	11.04641	9.52745	15.33874	5.76726	6.33651	1.00000	0.34556	8.87434	19.62343	1164.29994	8.50290
13.58746	49.44843	8.75497	-22.97056	43.70820	-46.99583	11.47999	8.07756	8.94084	11.88829	9.06225	11.36876	1.00000	13.98805	7.24332	38.48410	1141.08834	11.40654
9.87005	70.04253	7.10725	11.12018	59.30924	76.11996	8.14150	8.39738	9.44264	26.01911	11.99069	11.01148	1.00000	9.95654	6.98227	60.05575	1090.60860	8.94353
10.52823	50.18924	8.16975	51.30001	52.36334	13.10984	6.00954	9.19012	8.82531	9.27921	8.49905	9.45921	0.00000	2.47774	12.07003	22.23785	1088.85236	9.22141
11.33785	55.50527	8.89089	42.06166	69.82922	-1.60452	7.37167	7.50715	8.70018	3.97126	6.21914	7.88876	1.00000	0.68821	10.15832	67.20014	1142.75001	9.79526
12.24799	37.24364	8.50667	30.81383	48.78510	75.16878	8.50470	10.30565	10.56257	6.25263	10.16138	10.73060	0.00000	7.39046	6.18168	68.13384	1051.15642	10.21110
12.21450	48.65046	10.16544	43.61058	72.92066	1.33467	7.41479	11.09621	7.69696	0.10577	11.03201	12.03596	0.00000	26.85488	10.36065	39.07992	1134.77231	10.53930
7.24621	67.31933	7.86999	12.97389	34.31490	123.99333	10.44872	9.03858	8.74389	14.39243	11.57699	8.72802	0.00000	1.19483	7.34983	52.27261	1059.66628	11.07309
9.18999	55.05689	10.16351	43.4125	47.21734	23.225	10.10394	10.02676	9.71082	10.00218		7.46449	1.00000	0.51734	10.09132		1183.42907	11.20372
10.45628	38.75145	9.79561	47.38093	57.41349	-122.23484	7.87861	9.25765	7.12289	35.42277	7.77909	10.37631	0.00000	5.36891	11.69477	48.23021	1096.01501	11.84951
11.61648	27.76376	9.33352	39.32288	51.28893	-76.72803	7.91248	9.57560	8.51240	10.94728	7.01237	6.92117	0.00000	0.46308	8.40074	36.49160	1136.35159	8.77163
11.41979	55.85504	9.35164	41.24255	33.04116	-82.61573	3.30243	9.60081	9.51746	23.88014	12.09352	10.22516	0.00000	4.62930	13.46497	32.99921	1072.48865	8.14423
12.57931	30.09001	7.87395	25.6439	49.61339	77.9129	9.02102	8.62147	9.32059	15.55724	8.97358	11.91269	1.00000	23.80349	10.23122	61.48996	1184.33802	12.27536
10.38766	73.62009	8.69447	32.9156	33.17166	-117.14392	10.84345	9.41863	8.62816	37.77323	11.54146	10.76951	1.00000	7.91848	7.16935	44.05529	1166.67975	9.06519
9.90637	74.96405	9.47881	27.76056	38.21159	-15.58602	8.83283	10.71749	7.56856	32.99861	7.35997	7.33759	0.00000	0.58699	9.01519	45.04095	1194.47770	10.87177
10.89247	67.13206	8.59551	-3.5403	59.97242	118.9707	10.42772	10.03106	7.58229	-1.96971	10.08851	6.62173	1.00000	0.34013	6.05844	69.41131	1145.58575	9.59543
11.56327	67.63715	9.72506	-7.51611	44.45070	109.05389	9.31209	9.56907	8.89503	6.96807	7.82785	9.31513	1.00000	2.02656	9.20038	64.05567	1142.97593	11.55615
14.82736	71.36427	8.81596	-11.48472	49.41464	-37.93278	11.67790	7.29808	9.97411		7.88070	10.52875	1.00000	6.14928	7.16540	63.63308	1161.36360	11.20310
10.59158	56.99383	9.34025	42.64685	61.59177	-5.55835	7.11691	9.39605	9.55435	15.21956	8.01370	10.02890	0.00000	4.03626	10.93452	45.69281	1176.61059	9.79899
8.59367	78.09469	10.99701	31.78336		35.23388	9.73624	7.59410	10.17103	11.29980	8.33871	7.15447	0.00000	0.53615	9.19168	47.93902	1155.50057	10.73197
9.66727	57.72805	9.72483	-34.64966	62.40632	-58.38341	11.25303	9.81974	8.77883	-0.28416	9.52156	9.47643	1.00000	2.17859	8.29648	63.61644	1082.52338	10.57189
9.48120	91.72429	9.42037	32.17629	83.02266	75.06583	5.61355	9.99896	9.14596	6.10236	4.53458	5.05754	0.00000	0.39541	9.84800	65.49154	1140.81729	12.61719
8.47513	44.50704	10.72198	34.08565	31.36942	74.80555	9.98669	10.78563	7.87325	11.66075	11.00398	7.92545	0.00000	0.71762	8.45770	26.37172	1188.44459	10.55909
10.29933	39.62886	8.02536	53.14657	55.57512	140.72287	9.24208	9.39109	9.17881	25.26821	6.74427	6.26453	1.00000	0.33290	9.65894	44.39774	1055.77111	8.60403
8.80817	67.47181	9.62108	48.8449	31.94869	17.22635	7.28066	10.61602	10.08848	15.38619	6.98699	9.97346	0.00000	3.72717	11.01863	37.74741	1119.60149	9.97172
10.03085	72.29944	8.71035	-15.21194	41.56046	-75.11028	7.61875	9.35161	8.42803	9.72261	6.37230	6.54424	1.00000	0.56597	6.86905	47.85880	1133.98871	8.09821
5.64746	76.29796	8.23915	51.30001	45.00163	13.10984	6.78846	8.38187	8.15059	20.39828	4.33036	4.00869	0.00000	0.31201	11.48604	30.42723	1147.32358	14.41402
8.21770	54.67701	10.42624	10.63504	50.23569	-85.43772	13.92677	11.11781	8.07763	8.07360	11.53171	9.33160	1.00000	2.04489	9.78426	38.56428	1086.45310	8.67168
10.20076	49.99325	9.62011	48.15659	67.36139	28.28489	7.82909	7.85207	9.24085	14.61452	8.29563	10.85385	0.00000	8.47547	9.66963	46.65208	1082.15463	10.50176
8.08193	67.17653	9.13293	-17.74431	38.12799	-48.62789	14.77875	8.60127	8.59470	19.19528	8.59117	7.67891	1.00000	0.65182	6.28469	48.71978	1106.12780	11.41688
10.97519	47.41673	9.45696	40.63316	57.18831	-74.13653	8.67152	8.94764	9.43797	13.40661	6.79754	7.30437	1.00000	0.46977	7.39840	36.29234	1192.16334	8.77123
7.18814	53.33152	9.03899	42.64031	69.69429	125.51176	11.79966	8.41491	9.07678	35.17586	12.35495	12.22347	1.00000	32.44852	10.37511	74.50899	1191.31409	11.45486
9.39660	44.73773	10.75390	31.28092	55.25367	74.85849	7.65960	9.83111	9.19820	28.17294	7.45569	10.19716	0.00000	4.62405	10.16319	41.02307	1114.76850	9.92678
9.62147	60.11815	7.58140	55.67938	68.40334	12.53463	11.02645	9.48013	9.25741	8.07483	10.75006	9.31218	0.00000	2.07974	7.75880	48.34799	1110.32675	9.75283
7.27966	76.20110	10.94222	37.73604	27.45832	-120.93549	10.28706	7.21562	9.63327	26.61053	8.67255	7.58455	0.00000	0.47503	8.12756	48.94986	1062.60571	11.06541
10.26548	40.70958	7.73113	44.92801	48.39095	4.8951	10.87235	9.23621	9.07849	17.00774	10.44311	9.50213	1.00000	2.30977	8.12611	57.62782	1182.28706	9.47056
10.58888	44.12407	8.62899	33.35283	42.15937	-111.78903	9.95793	9.88304	8.78917	-2.61928	10.75919	11.13568	1.00000	11.12659	7.15251	64.98368	1083.10341	9.95339
10.01410	51.64235	10.41606	55.82737	71.43034	-4.0573	11.50556	8.17176	8.78165	16.83812	8.04625	8.03686	1.00000	0.75912	8.05858	54.50408	1126.69941	11.39489
12.68658	56.40352		45.69558	41.58199	4.7934	11.68074	9.72093	10.00547	17.27271	9.15210	10.74761	1.00000	7.60987	4.78916		1182.45449	11.99798
12.86326	70.09309	9.51050	-17.74431	47.38404	-48.62789	5.68677	7.58025	10.42609	16.53734	10.07229	11.24664	0.00000	12.41064	11.44517	37.00008	1158.20018	10.03502
11.25130	61.53478	9.14665	48.77644	38.83728	2.29026	10.75013	8.64344	9.87723	11.32634	8.38387	8.92514	1.00000	1.41146	6.53454	45.87430	1139.10136	11.58071
10.39552	53.85713	10.31779	46.18396	53.34343	6.10237	10.44142	9.75835	9.67186	23.68014	11.13958	11.96911	1.00000	25.22322	7.35081	40.70335	1192.20854	11.09142
