PAHs	warning	H2CO	SO2	O3	CO	TEMP	PM2.5	NH3	longitude	Pb	NOx	PM10	latitude	C2H3NO5	PRES	CFCs	CH4
6.54832	1.00000	33.16595	6.49284	8.76865	4.30764	6.90454	7.98971	9.10306	5.37429	45.87355	8.05564	7.76993	51.03427	3.60220	1053.15772	76.19719	9.70678
9.62393	1.00000	47.18311	6.20120	10.56226	5.09950	21.67212	5.81920	11.76770	-101.2591	46.35611	8.24215	8.72809	21.01858	7.68891	1190.42778	60.98302	6.90043
8.31671	1.00000	24.38197	7.39216	5.44990	11.18732	17.39835	8.42398	6.85576	18.69303	55.71581	7.93422	8.27505	12.18441	6.13891	1195.09239	70.61808	9.36746
8.38125	1.00000	73.89760	7.41600	7.38174	9.00170	25.52524	10.49623	7.48346	97.01124	34.69127	9.04069	7.91149	17.30858	4.92436	1158.29249	71.69085	7.42626
9.74937	0.00000	22.51808	8.70762	5.45655	7.82613	42.03771	4.26168	6.20364	4.21372	33.77767	9.28089	6.62356	51.12794	1.51309	1096.61442	70.48902	6.25666
7.14310	1.00000	56.38274	7.61811	6.93882	9.28289	0.88914	8.47788	7.88308	65.93249	64.87559	7.27322	7.82308	36.21544	4.56448	1179.85411	71.20862	9.17875
7.80391	1.00000	74.83350	6.62019	8.36483	3.46025	10.62681	7.01847	9.32159	-120.43572	23.44549	8.42555	7.07090	34.95303	3.06975	1156.90807	63.08972	7.04971
8.86576	1.00000	63.22074	7.18317	9.53548	5.87935	30.98718	7.00373	9.60588	37.73333	41.86000	6.67525	7.05785	-4.06667	2.53905	1144.18877	68.12891	7.86813
9.92227	0.00000	53.22102	6.97554	7.63658	8.12601	12.15563	6.99231	8.66262	-77.55777	46.73956	7.48329	7.64876	37.52487	2.93326	1066.38685	62.70337	6.13125
7.75448	1.00000	78.81919	7.02343	6.07629	10.00381	22.80618	9.14011	4.88038	6.26667	38.21421	8.43106	5.73238	51.21667	0.88239	1197.97112	66.64403	8.32024
7.47444	1.00000	52.11329	7.76848	6.95144	9.05975	11.77609	6.34469	5.51598	74.85849	26.82414	7.11643	10.07088	31.28092	26.82222	1113.48006	67.72441	
8.31277	1.00000	74.46706	7.05126	4.30552	10.32137	23.97690	12.63074	8.49795	65.93249	27.94791	9.58674	8.86809	36.21544	8.78783	1096.69355	60.73559	9.63984
8.07465	0.00000	46.83417	6.36290	6.64091	8.56601	9.82277	6.71340	10.27234	-93.263	50.40115	6.22366	7.98839	45.0408	4.35245	1129.66041	69.56889	7.03642
6.33835	1.00000	49.96414	7.21195	6.44539	10.65683	21.47631	9.34904	7.14048	-104.83192	51.56364	8.66925	9.24842	39.72943	13.10067	1157.67504	86.60563	8.60145
9.48139	0.00000	40.53934	4.69457	8.62748	11.23369	13.23988	6.34612	7.64621	-9.24671	64.02100	8.38122	6.99486	38.72706	1.46060	1190.23471	68.68575	4.44875
8.28271	1.00000	6.63996	6.78271	8.74023	8.28422	2.88458	5.93341	9.58275	17.22635	62.86875	6.23729	7.53947	48.8449	3.47155	1051.02008	75.02438	8.10244
8.56335	1.00000	34.35862	6.78861	8.71369	5.99812	12.02367	7.14041	10.75278	1.10687	51.68847	6.87133	6.73378	41.15612	2.06906	1173.13750	60.80710	7.44966
7.40283	0.00000	44.99364	10.33419	7.42242	10.21709	21.05423	9.61369	9.30351	5.03586	58.05970	7.32550	6.19939	43.83125	2.21917	1097.41616	76.89748	7.15447
6.79351	0.00000	35.04669	10.42206	7.18032	8.91748	11.34493	6.28712	7.44483	-58.70072	48.46782	7.81526	7.49737	-34.74785	3.55638	1187.93357	67.38778	6.59975
7.43116	1.00000	48.48044	5.80972	9.75880	7.55057	25.09559	4.88216	10.01523	75.96976	38.92393	9.01554	8.55175	15.73628	7.37627	1091.02441	78.13877	9.18178
7.67035	0.00000	47.46485	6.84547	6.08090	10.69716	16.90651	2.75349	11.61262	-97.35992	61.57263	9.31115	7.84293	19.8173	4.19242	1124.00599	71.51833	6.54117
8.20981	1.00000	51.81861	5.47135	8.32071	8.29216	26.57376	5.92882	8.43914	74.80555	68.22771	7.63580	8.31561	34.08565	5.66970	1141.54043	76.04736	10.65384
6.91246	1.00000	39.14746	5.90910	10.51060	6.66665	21.94694	5.31353	9.66514	-84.23381	36.68340	8.24834	7.50932	33.54428	3.42029	1131.17567	72.99731	9.06291
9.35278	1.00000	59.78791	6.69038	11.61445	3.98564	12.81924	5.21231	8.62067	75.06583	50.57549	7.80260	6.83602	32.17629	2.31866	1070.72166	58.49833	8.62965
6.36570	1.00000	54.58405	7.56925	10.61019	4.67850	11.89172	7.38376	7.50325	38.16694	59.88674	7.33408	7.15596	54.84444	2.42231	1138.77968	69.48511	10.82352
5.15040	0.00000	42.55226	8.47528	8.32066	9.80606	11.28593	7.21190	5.23024	-2.16	51.96664	7.80196	7.35683	34.31	2.68033	1163.74963	73.38669	7.11623
8.59973	1.00000	24.92617	6.86573	8.06020	5.27157	24.53852	7.78571	11.63519	12.19458	50.92432	6.63706	9.24015	10.61285	12.30803	1056.73794	80.87640	7.22760
6.90377	1.00000	33.60341	8.33231	8.57929	4.92690	15.02150	9.41350	8.41060	16.91667	41.02913	7.41696	9.76648	-21.98333	19.86752	1168.06540	73.12380	9.29348
9.56948	1.00000	57.71986	4.86753	7.28709	8.87668	35.08361	6.35458	10.01613	9.15214	35.35235	8.02738	7.81657	49.97704	3.49080	1140.60820	80.35344	10.61721
7.91633	1.00000	43.83805	5.88094	6.49712	10.55204	27.99933	9.06432	4.19107	-58.44417	49.07929	7.35923	9.03968	-3.14306	9.54323	1060.41795	77.20703	9.74611
7.27871	0.00000	73.77138	5.57865	7.71089	9.45123	12.05396	6.01096	8.47762	-62.64102	49.43703	8.47786	8.85272	8.35122	9.26720	1054.27627	74.44157	10.72297
8.47722	0.00000	66.84212	10.45553	7.73818	10.61539	23.58185	9.65068	8.10881	-73.49484	76.36720	8.24752	7.43700	41.14676	2.54686	1196.70255	65.83305	8.06164
7.26375	0.00000	51.63661	8.03720	5.03397	10.14075	26.39404	5.23684	5.77731	145.13643	63.51717	8.32237	8.54584	-38.16604	6.11218	1193.05847	72.82531	5.56404
8.61202	1.00000	50.22259	6.98558	8.56018	7.18400	20.43868	8.31354	8.55662	137.23333	47.55252	8.39252	6.94283	35.8	2.39205	1181.58013	72.54003	10.27723
7.97807	0.00000	44.72147	11.00980	7.85068	9.67482	13.24006	8.97714	6.15890	-87.70172	52.14171	8.57958	8.04891	41.72059	4.54927	1191.37471	57.09074	6.98197
7.94242	0.00000	29.26116	6.87571	4.09067	11.04194	16.06529	3.15961	13.42621	32.6178	67.20880	7.34828	7.84084	46.65581	3.47951	1174.86091	56.63423	8.88433
8.61973	1.00000	75.85997	5.90750	9.69131	6.07176	0.29461	5.31552	9.19379	4.7934	44.12227	7.33798	7.26477	45.69558	3.42758	1111.63386	69.36500	10.04172
6.97612	0.00000	59.53689	7.86673	5.88699	7.62280	6.82909	7.70590	8.79301	115.88782	61.01358	8.62981	8.69269	-32.05251	7.93411	1116.98315	57.25030	7.33046
6.56828	0.00000	64.87477	7.27879	4.97886	8.64950	15.19393	6.40236	9.19016	36.25361	72.72761	5.97781	6.76869	47.48444	1.90561	1105.05806	70.10736	6.51746
9.20953	0.00000	67.64902	6.87444	5.01874	8.09061	5.95641	10.54070	6.13711	20.91361	48.16142	7.74644	7.53450	41.92361	3.80273	1131.18557	60.59404	9.04543
7.53351	1.00000	26.12129	7.07063	10.59130	7.31091	12.83879	5.85998	9.30245	-77.03116	66.40366	8.72084	8.27553	3.8801	5.90486	1164.80897	74.93246	8.70968
8.56521	1.00000	49.64052	6.57168	6.73182	9.67568	21.61664	9.51095	7.88545	-91.11667	29.32482	8.10629	8.22951	14.93333	5.62662	1075.32509	84.33718	9.68412
8.16930	1.00000	54.65661	4.50319	9.40047	10.24659	15.74973	4.10910	11.01027	3.55665	69.54641	8.51282	8.67168	36.72544	7.84039	1124.99786	81.02065	9.36801
10.29027	1.00000	52.97310	6.38790	6.09872	10.32969	22.23746	11.03029	5.44193	136.61667	41.06217	7.75586	8.52155	36.53333	5.96990	1185.08388	78.61533	9.39606
8.15604	0.00000	46.84157	9.48250	6.53376	7.68775	6.20915	6.57746	5.85497	18.34717	37.02708	7.22430	10.07859	54.60528	26.46735	1074.57124	75.93336	6.98537
8.00222	1.00000	51.98704	4.92415	5.95768	7.56522	13.84375	9.18557	6.50408	-35.03333	22.46165	4.52044	8.36025	-8.28333	6.02703	1066.04351	59.99549	11.20318
8.36169	1.00000	57.66183	6.28059	6.88703	9.02810	32.30215	7.92308	6.14552	12.19458	31.63332	9.22256	6.66522	10.61285	2.32909	1171.78786	69.62799	9.35509
10.15557	1.00000	69.52797	4.50884	5.17541	6.33284	19.83635	12.78758	4.75689	79.87116	55.60510	7.12182	8.84134	6.84019	8.63699	1183.57908	70.27628	10.86694
8.74215	0.00000	53.47747	8.60498	6.75782	10.00331	7.49750	6.36636	5.02932	113.13148	51.43718	7.36168	9.09593	23.02677	11.09383	1086.04685	77.89017	6.37218
6.83954	1.00000	57.18602	6.03856	9.01662	7.96320	17.24620	5.61420	7.75319	-156.47432	46.61897	7.47295	7.26096	20.88953	2.44164	1146.86103	89.57919	10.00920
8.56141	0.00000	56.65899	6.44084	8.49884	8.02900	22.55202	7.83634	8.19942	-60.94228	51.65830	7.18153	7.56333	14.67751	3.58692	1166.49898	77.23303	5.95174
6.85457	0.00000	63.73636	8.96069	7.80517	7.90023	8.83089	5.83189	1.18689	102.05461	25.60766	8.11948	9.21942	6.25947	12.23061	1053.40982	76.87803	7.22025
7.97163	0.00000	57.90927	9.95918	5.17629	8.78804	9.67270	6.26775	9.07483	105.89333	56.92981	9.24962	8.42514	34.56861	6.02050	1061.44312	66.63976	6.50226
6.84552	1.00000	69.82890	5.07040	6.43148	10.88975	15.75126	8.91660	4.40955	5.4584	71.18239	8.41772	9.85498	43.32393	22.23994	1170.77795	64.41941	11.05323
7.37491	1.00000	70.68256	5.54369	8.85037	5.99596	9.73565	6.72536	10.04840	-60.94228		8.79321	8.05887	14.67751	4.63836	1165.39638	73.93812	9.61529
5.67044	1.00000	53.14386	5.93029	10.31154	12.03278	11.96699	4.94191	12.12608	117.33333	56.71348	8.05908	6.77113	34.85	1.76788	1158.26390	77.03513	7.77146
6.64494	0.00000	45.31679	9.04287	7.68696	9.71601	-8.25595	7.19043	5.18106	38.01667	38.86419	6.29752	8.31992	11.85	5.31331	1077.69604	70.87034	7.23258
7.86768	1.00000	39.33597	5.13264	6.92698	7.78201	5.86247	10.33627	5.54997	-72.86843	42.70765	8.64891	5.83160	41.27621	1.14326	1074.18579	62.75977	9.74274
8.81022	1.00000	31.99545	6.35918	6.31527	8.96605	6.04813	8.50298	5.55914	-113.3187	39.10944	7.67541	7.51312	53.51684	3.16141	1066.22267	60.87227	9.16676
6.71983	1.00000		6.99828	5.79167	8.19911	9.51777	9.03512	8.08808	125.51176	25.35704	8.52978	8.00015	42.64031	5.34275	1088.33041	69.70209	8.78750
9.38849	0.00000	68.37361	5.55285	6.05174	12.69158	2.22804	3.72610	9.42121	-47.53028	59.44651	8.14017	7.66758	-22.45667	2.69254	1084.37294	55.29191	5.37680
7.82184	1.00000	57.71641	5.56724	5.22821	8.96833	20.25180	8.28321	3.98345	117.59152	33.93842	9.24727	7.31713	3.31332	2.24052	1091.77894	64.01688	11.54657
6.97369	0.00000	47.21761	8.89637	6.11202	8.61605	2.54713	4.87495	7.11818	-122.24064	57.13166	7.21815	8.58608	47.80527	6.52367	1172.74572	72.99963	4.72872
4.75489	0.00000	36.55374	10.33876	8.87102	10.12322	7.95573	8.55341	4.01951	-62.64102	19.77036	7.15931	7.23494	8.35122	4.04211	1125.86210	60.64508	8.02948
8.23205	0.00000	40.58917	10.05306	6.84997	9.14547	17.67009	7.29825	5.22572	4.21372	60.49235	8.52468	5.60257	51.12794	1.54442	1092.37411	79.06045	6.94640
7.00105	0.00000	44.90674	6.29332	4.11005	8.49026	31.45774	9.72728	9.69279	-119.01677	91.19341	6.83850	6.08361	36.06523	1.53739	1073.96456	65.17488	9.29986
9.05236	1.00000	60.68216	7.54279	6.67794	7.53020	10.93589	9.63863	7.38930	-3.52751	49.23661	6.61068	7.09531	50.7236	2.02394	1094.86711	60.77044	7.19122
9.06842	1.00000	64.06129	7.35424	7.47071	4.97082	26.01590	7.54153	8.48946	145.06667	14.12749	6.91144	7.75953	-37.88333	4.74119	1059.19004	51.62656	8.40976
8.81663	1.00000	66.55088	7.30690	4.96871	11.49929	21.66794	9.39609	10.13742	-85.76942	49.00260	6.76399	8.35120	39.78504	6.08432	1158.84844	82.15714	10.77146
7.43402	0.00000	57.48090	5.99249	3.59015	10.17174	17.53588	5.94766	11.68325	140.11667	49.88962	8.96165	9.50740	37.56667	16.23795	1135.32674	63.41318	8.31682
8.74803	0.00000	49.41392	10.22766	7.51973	7.44302	9.26570	5.22143	5.74426	4.85668	64.61854	7.48430	6.17653	36.27462	1.30988	1076.24201	67.66087	6.24744
7.79239	0.00000	67.96369	10.21341	7.84777	8.65020	33.34577	7.15440	6.44725	37.3825	49.79324	6.99395	6.85488	37.05944	2.91285	1197.89147	76.14053	6.92344
8.93742	1.00000	55.95901	7.16614	9.04982	4.32059	23.91225	6.77777	5.43451	-84.62081	36.41760	8.06402	6.45431	42.7392	1.31009	1120.84058	56.36489	10.54057
6.49934	1.00000	38.75074	4.93665	8.15889	5.50400	21.11877	5.04073	11.79795	20.22625	44.32737	5.89002	8.92876	30.75545	9.08417	1162.19203	67.16517	7.66904
7.08890	1.00000	52.54110	7.23723	10.34643	7.29046	20.87882	6.35912	7.17510	130.57211	18.16351	8.27779	6.80887	45.75279	2.39728	1093.96189	74.75575	9.46701
6.85552	0.00000	36.56460	6.12703	8.65576	8.35703	5.56721	7.24212	3.21548	38.07083	38.25653	8.91859	9.85518	54.90083	21.49758	1162.69003	57.79454	8.86414
7.03774	1.00000	54.25804	6.24331	6.88002	6.64580	17.09927	10.89151	8.31561	78.55757	29.05937	9.24596	7.99109	17.34769	4.55704	1143.92153	71.76097	8.68576
7.73740	0.00000	63.01211	4.37426	8.57120	11.02655	7.73543	6.77951	8.44462	78.55757	81.15784	6.70722	8.40566	17.34769	6.01339	1055.18100	74.64666	5.21570
8.59558	1.00000	42.17373	9.35878	10.65948	2.82408	32.86081	8.30607	8.41019	-122.23484	57.97911	7.86038	8.08521	47.38093	4.62622	1102.64071	69.03656	6.83364
7.58123	1.00000	44.78900	7.62876	9.98651	8.98980	23.35119	6.69264	7.82520	-111.78903	51.50908	6.11184	6.39607	33.35283	1.71055	1130.96097	65.38817	10.66713
6.12734	0.00000	44.36785	5.87775	7.40720	10.07432	15.69215	6.91807	10.38497	115.04814	38.47680	8.09690	7.31658	30.24706	2.33488	1090.89182	70.42083	8.25723
8.49253	0.00000	41.28574	5.62274	6.30642	9.92499	12.95823	6.66479	9.55622	-8.53778	49.16135	7.87222	8.30452	7.57944	6.36190	1122.85690	79.74161	6.53894
6.48900	1.00000	64.56933	5.72968	7.06626	8.43684	0.89990	8.11245	6.96859	-87.70172	30.66552	6.58735	7.05106	41.72059	1.93063	1083.89772	83.61095	10.18985
7.06126	1.00000	42.75215	7.78770	5.81582	10.83210	16.11236	6.65962	6.27520	26.01649	62.45476	6.52713	8.72265	44.43579	8.74873	1140.20650	65.65308	9.52561
8.74728	0.00000	51.16279	8.26624	5.16499	8.04624	0.18227	4.16097	8.56871	11.5	20.64550	7.14136	7.52705	3.51667	4.16665	1163.84406	61.23203	7.11521
7.00088	0.00000	73.28139	5.76108	9.38194	9.15302	4.60351	5.60204	8.91094	-122.2608	32.72240	6.99447	9.26359	38.17492	12.51821	1190.87962	68.71310	4.71116
8.49858	1.00000	60.82831	6.68672	4.56427	8.96204	17.41593	10.62896	8.37210	-73.89125	25.39462	7.24385	8.91435	40.67705	9.53364	1191.17690	69.39655	9.75541
8.09694	1.00000	63.17565	5.90360	7.15483	7.28831	2.95164	9.58381	7.21486	-84.23381	62.30968	7.11009	7.82450	33.54428	3.19513	1088.49388	76.39583	9.07391
6.72668	0.00000	51.27778	9.48264	8.63585	9.97418	12.55819	9.12456	4.19566	141.95	55.57244	6.91943	8.72837	39.46667	7.76890	1179.01258	71.20455	8.10289
6.14198	1.00000	63.95787	5.66643	6.69318	7.31118	15.30781	11.84803	7.14727	-2.98333	37.63344	9.69118	9.97480	53.83333	24.78030	1146.17052	78.56909	8.42996
8.34836	0.00000	37.88366	8.89606	6.78877	9.07111	20.20136	6.13192	5.95660	8.63333	50.85783	6.63834	9.18168	52.2	11.17389	1196.02281	53.15969	6.47720
8.00790	0.00000	60.88363	6.12186	6.74466	9.52564	12.22776	7.94103	9.82047	86.68363	52.07655	6.55581	9.17724	23.49668	12.34407	1189.31116	78.52638	8.39089
6.88001	1.00000	58.09298	3.89009	5.22602	6.02004	33.04332	11.17510	5.23872	112.19028	49.28724	8.20976	6.76190	30.35028	2.41992	1100.65787	64.06659	11.03436
8.60278	1.00000	62.53439	6.19382	8.30809	5.55815	10.79233	6.66903	9.54211	88.58	53.87600	8.83227	7.77211	23.18	5.11560	1182.00719	58.67791	8.84930
7.65772	1.00000	36.99488	8.10751	8.28946	4.43352	19.00452	8.88500	6.45290	76.56719	52.48028	7.58026	7.37507	24.41288	3.18828	1155.22356	55.61569	10.62343
6.90312	0.00000	41.74335	6.74201	6.47798	10.83906	4.99679	6.81472	9.00698	-77.96389	49.51581	8.62991	7.86967	39.45621	3.92894	1086.57777	67.30190	8.07288
7.92726	0.00000	46.09195	6.29038	5.61283	9.99545	19.97199	7.22825	8.63668	-102.04897	59.09094	6.83068	6.89416	19.64745	2.77526	1072.21516	65.71973	6.86978
7.84983	1.00000	32.96906	7.84785	5.62363	8.18980	28.35348	11.80024	10.39513	101.44167	59.63027	9.33130	6.00831	0.51667	1.66404	1193.44612	70.33030	7.94504
7.78049	1.00000	64.78708	6.67228	5.88368	7.06887	8.83641	10.24990	8.17862	-60.94228	40.49159	9.93066	9.05279	14.67751	10.48404	1146.80802	54.94337	9.96280
7.96701	0.00000	44.26884	6.80637	5.74908	11.95752	6.91144	5.93138	9.90273	32.86389	66.31435	9.70166	6.86902	53.95278	1.47438	1187.39017	68.23071	8.86088
8.59571	1.00000	48.36517	7.51501	5.87747	10.79478	1.38708	7.70097	10.11146	11.32903	47.66694	7.66821	7.66141	50.9803	4.22327	1133.26646	72.38776	9.85099
8.02864	1.00000	64.88505	6.27395	7.82795	7.08625	8.80407	7.03662	9.68764	137.5	61.31234	8.76139	9.08913	34.9	10.67926	1181.59964	61.24143	9.44854
6.72998	1.00000	61.36304	6.34168	4.73818	8.33555	9.34051	11.94861	10.15484	110.71639	44.67650	6.81840	8.22539	-7.54972	4.39678	1096.24360	75.36123	10.94485
8.61153	0.00000	61.17342	6.92439	8.36204	8.74027	18.32009	6.51281	7.26945	117.4831	55.58044	7.95978	7.90207	27.34089	3.82025	1100.54969	60.00526	4.71779
6.85335	1.00000	66.66441	5.09825	6.19966	6.35965	10.20315	9.52568	5.61735	105.75635	46.78812	8.21941	7.65324	10.29085	3.23884	1146.11162	60.21051	10.12364
7.74067	0.00000	52.77278	5.74108	6.12834	10.49013	16.79172	4.96758	10.85879	129.96972	46.95736	7.70288	7.65597	33.4425	2.98608	1076.87529	83.17354	6.58072
6.60448	0.00000	56.95740	8.33170	5.66332	10.56211	21.43230	4.77639	7.84973	69.49015	50.32850	9.35216	8.73847	56.11281	8.45251	1075.08854	63.05480	5.50627
8.16870	1.00000	74.01760	6.84482	6.26788	8.82559	27.54887	9.21703	5.63383	-2.16	35.90295	7.74521	8.09904	34.31	4.62678	1167.29184	61.18788	8.53426
8.27304	1.00000	68.07334	6.77102	9.05368	6.14540	14.88610	6.88204	9.93003	40.17171	54.95852	6.38059	7.50142	58.1908	3.36899	1096.86357	66.45121	9.71420
6.62359	0.00000	39.15512	8.93736	3.58213	7.28365	28.20354	4.84299	11.54302	98.19151	56.10688	7.44125	8.91440	14.0823	10.01236	1109.96125	72.47413	7.90930
7.78941	1.00000	39.39230	7.28344	6.05963	7.36641	20.05663	12.32392	9.35673	137.36215	37.66147	7.86006	8.67777	36.75965	7.24570	1079.40231	53.34409	7.51243
8.39168	1.00000	48.96896	6.93766	9.16982	5.64141	10.25351	6.85592	11.36215	137.5	28.70889	8.21995	8.09975	34.9	5.12278	1095.69310	86.76889	7.06508
8.81631	0.00000	58.78234	10.33359	7.61201	8.71945	5.56601	7.17708	7.44368	31.33078	51.98370	7.41929	8.13618	47.56494	5.46641	1122.01551	71.01746	7.28736
6.93110	1.00000	54.79401	7.37762	6.18355		18.25824	7.84149	7.94532	65.93249	35.60158	7.97631	6.87233	36.21544	2.08956	1098.65694	74.27721	9.28612
8.57600	1.00000	20.62332	7.32909	9.29985	5.75341	28.01411	7.32033	8.70655	-74.28459	33.89970	9.22537	8.45939	40.5576	6.45517	1119.44442	71.48389	7.09538
6.24267	1.00000	75.85191	6.16020	7.73383	5.43054	14.44236	7.02120	9.17732	-76.51552	29.36118	5.67238	7.30481	39.32011	3.05601	1052.17205	86.14123	8.18566
7.16377	0.00000	68.23216	8.51589	4.57051	7.10531	20.50575	6.80008	11.35707	-38.79084	44.32932	9.02577	8.21313	-10.95817	5.03879	1093.53217	69.36366	9.43844
7.75084	0.00000	49.43031	4.06799	7.02727	10.90923	27.47621	7.07795	9.66436	-119.27337	81.03989	7.24246	7.62948	50.26729	3.09663	1081.69030	63.18554	6.30174
8.64649	0.00000	67.34061	8.19058	5.98248	10.04564	7.12454	6.15296	8.39691	18.69303	45.75071	6.44254	8.92556	12.18441	9.02286	1181.62653	83.64569	5.97481
8.50937	1.00000	34.85314	9.12025	10.49366	3.36386	16.52260	9.20365	8.67899	-119.01677	40.10441	8.63544	8.52571	36.06523	6.88886	1105.21411	65.32261	7.94865
9.13408	1.00000	60.99231	5.49392	5.48249	8.92428	8.79564	10.78709	7.51785	-89.66123	29.77797	9.59766	6.93256	21.28306	2.60169	1168.85765	70.97496	11.12314
6.59801	0.00000	54.67885	8.53115	4.61109	9.93112	-5.97644	7.96420	8.18005	-52.51028	70.04250	8.71272	8.26750	-28.81833	5.72417	1101.23108	56.97531	5.64250
9.97511	0.00000	50.02485	9.21929	5.86377	6.48967	13.72850	8.42528	9.72622	74.83554	41.94857	8.05617	8.49096	14.62072	7.64970	1161.83549	78.88582	9.76891
8.11372	0.00000	49.68070	5.45555	4.84941	11.10832	18.14735	3.96112	10.77545	86.59611	28.61190	6.86221	8.90046	25.87498	8.59046	1184.52239	74.91313	5.57721
8.90996	1.00000	58.12504	4.26653	8.00428	8.41214	21.18680	5.09497	9.06479	-91.06177	51.04070	8.88217	7.73489	33.41012	3.29313	1071.99777	78.64988	10.02865
7.59417	1.00000	45.88016	7.55830	5.35747	12.52057	12.63144	6.97019	8.15853	37.49338	35.79788	7.83148	6.74835	55.62047	2.99450	1074.73433	67.61280	11.51250
8.96985	0.00000	76.38130	9.53591	6.07063	7.77410	5.94909	3.06913	5.54865	82.85749	47.14350	7.93486	7.70145	17.54907	3.80934	1062.35905	67.31446	5.14578
8.40971	1.00000	61.84012	6.59802	6.26611	8.58507	17.18805	7.56605	5.62512	9.40531	32.22029	6.79567	8.46270	45.53069	6.79090	1176.73647	62.07275	9.66084
6.47158	1.00000	62.92780	7.10557	10.12603	4.72662	4.24375	7.36776	8.24227	-8.07257	35.71487	7.85439	8.00471	12.74409	4.59467	1108.33748	72.14711	
8.37299	1.00000	51.37323	8.09454	7.56540	9.84693	18.59329	7.43750	2.84099	10.58082	82.55784	9.02226	7.96501	35.72917	4.20727	1191.19340	63.45928	6.52114
9.23631	1.00000	45.90906	5.70226	10.53651	5.37293	43.47746	5.38815	8.30957	-52.2	33.06189	8.54270	7.18571	-28.44917	3.16989	1129.88402	77.41421	10.73473
8.48632	0.00000	39.58439	6.94387	8.50067	10.22175	20.04185	5.18398	8.16199	9.15214	65.23137	8.90001	7.43263	49.97704	3.78572	1066.98297	56.85605	5.40315
8.81811	0.00000	15.12218	5.04191	5.37060	10.90426	8.39080	5.34257	11.06705	-1.48119	43.73216	6.56561	6.58099	53.0233	1.66471	1076.18099	83.35909	6.85063
7.32731	0.00000	72.30944	8.46993	6.41944	9.30687	-8.23081	6.05648	6.46486	34.86563	47.97359	7.87280	8.65136	31.92923	7.31123	1149.02136	73.29449	5.42853
8.11520	1.00000	64.61474	6.93724	9.36847	8.96878	13.11936	7.17709	7.90560	35.34722	55.00806	7.40510	6.56549	-23.85972	1.43135	1177.50844	59.47135	11.08984
8.26147	1.00000	56.58767	7.23038	9.32346	6.33532	34.26734	7.70148	7.94957	-85.76942	43.95998	10.51643	5.75289	39.78504	1.82130	1120.35167	76.89989	9.99848
7.23246	1.00000	49.52712	5.75474	7.80005	8.76063	25.83345	9.24441	4.52910	73.66633	73.68664	6.74193	9.71578	25.92493	19.68355	1072.21206	80.39683	8.69703
5.19380	1.00000	53.04011	5.22011	7.25747	7.23014	13.90184	6.26010	7.68982	29.91582	57.29964	7.82190	8.36009	31.20176	6.14805	1126.67356	69.09112	11.48893
7.01258	0.00000	40.72436	6.57650	5.96905	8.80764	14.16469	5.78066	10.25827	13.32127	59.00203	7.69014	10.01092	52.59319	24.62615	1128.23968	60.72076	6.43785
7.97205	1.00000	48.88190	5.50982	7.23797	5.61091	22.88503	6.57437	7.79059	89.11943	62.05932	8.15353	7.70649	23.9028	4.57296	1059.28267	65.94558	9.75461
7.56511	0.00000	43.92696	7.63168	8.26252	7.59337	-2.63586	8.12438	8.01342	1.04945	36.02065	7.71258	7.89397	35.06544	3.96214	1145.67249	80.07092	7.07244
8.14475	1.00000	25.33802	6.40612	6.71116	8.61675	-7.63406	11.88997	9.06041	83.36889	45.89656	8.53145	8.80214	26.76628	9.29410	1122.56034	72.15046	9.05532
