CFCs	latitude	TEMP	NOx	H2CO	NH3	C2H3NO5	PM10	CO	PRES	PAHs	warning	O3	longitude	Pb	CH4	PM2.5	SO2
60.72188	13.70167	0.57885	10.69944	54.04453	6.93925	1.04433	6.44609	7.82044	1123.06552	8.76781	0.00000	5.97230	-89.10944	13.78952	9.37078	10.58785	7.38252
59.47186	29.53885	30.34978	8.57542	36.71369	6.24774	2.26940	8.28160	6.68886	1137.21951	6.73267	0.00000	8.35439	-95.44744	64.67873	9.72076	9.00576	6.77062
38.57875	8.62261	1.76291	9.30657	54.12685	7.43719	0.98232	6.35273	8.56930	1134.13098	7.72295	1.00000	8.63952	-70.20749	65.41266	6.15543	8.49265	7.74209
58.77516	-8.05389	5.25809	7.80983	47.84720	6.29431	58.24103	11.82633	6.10578	1100.45931	9.58293	0.00000	8.39803	-34.88111	55.44220	6.22889	12.75382	6.94177
48.47075	-7.73379	6.14317	8.54824	47.24706	4.85489	0.65420	4.42638	10.19879	1192.48876	8.92370	0.00000	8.14936	113.69785	52.67958	12.12887	8.01809	7.43696
55.18856	40.68066	7.13571	7.98255	64.38492	8.34186	0.80117	6.62722	9.48185	1197.09521	8.94605	1.00000	6.66298	-73.47429	67.20930	7.88667	6.77993	6.62058
59.18261	41.50343	15.76744	6.30892	59.15030	8.78473	7.18283	9.62350	10.33821	1126.65301	8.03979	1.00000	7.45630	-74.01042	52.37079	9.35423	6.88035	8.73734
61.11049	44.27804	9.22319	9.13932	51.46927	8.03468	0.98977	6.07913	9.60166	1076.24005	8.26577	0.00000	8.67445	-88.27205	65.17039	9.28313	10.73584	8.29540
55.19903	35.85	13.42473	8.16400	33.68867	6.48640	0.98085	7.05086	9.08968	1052.43680	9.00414	0.00000	9.39119	117.7	54.73424	8.40118	7.68060	7.91272
80.98394	44.97639	35.10182	10.45124	55.11482	6.07162	0.97116	6.97463	9.04026	1156.82825	9.08134	1.00000	9.52766	19.61222	47.03287	6.76053	9.70493	7.39851
36.07939	27.52948	21.08646	8.57453	48.58064	6.61449	1.49091	7.51453	10.37432	1083.59222	8.71213	1.00000	8.12666	68.75915	61.01794	8.05647	9.28322	7.58005
21.07171	32.42067	28.86917	7.29905	27.11722	8.58518	0.87922	4.91667	10.98260	1107.15079	8.18375	0.00000	6.00797	-104.22884	18.35971	11.04453	9.52120	7.59870
30.45550	33.37526	1.94813	9.64422	46.04190	5.19761	1.91040	7.97240	7.28580	1058.70498	7.33023	0.00000	8.47641	74.3092	30.65181	8.28287	8.15780	8.98629
29.55339	38.37255	15.88995	10.02867	46.35916	7.88304	1.25697	6.61132	9.27373	1068.29121	6.98215	0.00000	7.31491	34.02537	38.04901	8.84520	9.20333	7.49829
50.31576	37.58105	13.13152	6.05555	49.08016	5.50942	0.87624	7.12965	9.50366	1188.28994	8.02475	1.00000	11.01576	29.26639	48.53995	9.71454	6.40663	8.33656
58.59190	19.21667	-8.84906	9.04576	50.44462	5.18586	0.55954	6.68367	9.03501	1130.77599	8.92723	0.00000	9.78818	73.08333	43.89180	9.01939	7.95358	8.00316
71.36039	50.09019	-0.88808	11.93361	56.56713	6.28906	1.20156	4.66114	8.37364	1117.01571	6.65224	0.00000	5.32979	8.4493	47.32505	7.26592	9.41582	8.40122
88.31819	51.24197	7.30941	9.09087	28.08557	9.32030	3.90041	9.01005	8.74562	1167.64176	7.63473	1.00000	6.89098	4.82313	52.92217	9.12518	6.64023	8.73909
49.17380	8.35122	29.11473	7.73144	37.51117	6.17905	0.60041	4.35728	9.76971	1123.42747	8.79017	1.00000	7.74644	-62.64102	64.97910	7.49473	7.73981	8.99916
75.17947	41.77583	18.87541	9.05172	35.01278	5.06782	0.47270	5.35825	9.98365	1099.67283	8.27911	0.00000	9.36959	140.73667	43.06543	10.03147	8.59600	7.88051
66.10534	-19.7625	18.06013	8.86576	47.66065	5.92269	4.49821	9.07812	9.51832	1169.68224	9.30628	1.00000	9.32310	-44.31389	51.61219	7.83649	10.54252	8.27561
84.66958	23.29549	17.87085	8.77138	33.03691	7.88853	1.30960	6.64098	9.53610	1131.94411	7.06717	1.00000	8.67602	113.82465	59.51124	8.33750	6.52225	8.80235
57.18196	51.88333	10.85807	7.87875	41.88643	7.69497	0.90153	5.99351	10.48016	1074.47231	7.95563	1.00000	6.75095	8.51667	40.29050	8.47144	7.41059	5.79865
47.03983	38.96667	17.13845	6.14902	43.43214	5.68009	0.85169	6.17738	9.80915	1144.13996	8.37781	1.00000	7.62153	-0.18333	39.69450	9.66615	6.31787	7.39325
53.40856	36.82167	16.95044	9.56379	29.38006	6.95106	0.54076	4.69164	10.65296	1195.70365	5.15247	0.00000	6.72646	128.63083	50.86282	9.73715	10.43573	7.99671
61.77465	38.96667	31.65203	10.61878	43.80313	5.79879	0.94610	5.12655	9.99865	1177.30294	6.92421	0.00000	8.17251	-0.18333	56.86253	9.41283	8.68140	7.41325
41.86440	50.64336	13.12740	10.04212	58.66692	6.48936	1.26725	6.41553	9.04712	1058.95626	5.93758	1.00000	8.42406	7.2278	54.66989	8.24404	6.67300	9.23352
62.89893	-6.8048	24.27393	6.96847	30.33026	7.69111	8.92314	9.89110	9.47960	1197.20141	7.29224	1.00000	8.61353	110.8405	77.98854	8.49281	6.90632	8.25017
37.41734	49.68369	10.11213	5.99705	45.63790	7.13758	1.54927	7.68026	7.74368	1141.32851	7.43711	1.00000	7.68837	8.61839	55.39101	8.75798	7.02716	8.58162
42.44810	53.59782	4.89337	9.81203	39.91211	6.03079	1.64182	8.23442	7.90152	1063.30167	6.61815	0.00000	7.18547	34.33825	59.31902		10.76161	7.68153
39.94100	16.455	9.52845	9.32852	43.13827	4.66352	9.07638	9.92280	7.34399	1143.96128	8.19566	0.00000	7.27160	120.5875	56.31170	7.33791	7.58914	7.09423
56.41786	16.68911	12.28637	7.32955	52.35571	8.01300	1.58888	7.70596	10.46454	1131.55003	10.45078	1.00000	8.32261	98.50893	34.94936	8.58573	6.68085	8.47006
59.65514	-7.76667	18.30079	7.18058	39.73466	5.95952	1.37798	7.52241	8.14052	1070.76238	7.21628	1.00000	8.40492	35.7	57.43227	5.79966	7.21684	8.08537
28.69731	-34.74785	42.88319	9.72495	22.85055	6.46284	2.63037	8.53498	9.27841	1152.61255	8.44587	1.00000	8.27377	-58.70072	62.80311	6.29752	10.65542	7.81437
49.99100	23.5654	12.14423	8.53140	58.83144	6.51670	1.26942	7.60152	10.53749	1111.27984	9.15723	1.00000	7.87823	119.58627	52.20566	9.93697	7.82128	10.78583
55.56568	-8.05389	20.50027	5.76610	41.00881	7.57729	0.55448	5.82142	10.24714	1110.52180	6.45032	0.00000	7.64173	-34.88111	57.96074	9.14253	9.31011	10.91251
63.30835	24.28859	6.65538	6.93941	38.88311	8.45916	1.19980	5.88377	10.26561	1144.91918	7.75862	0.00000	8.09521	116.11768	35.52143	8.99707	9.23682	8.60429
64.59730	56.9083	14.62119	9.51248	26.46302	4.04851	0.86344	6.62378	8.97049	1091.93917	7.76338	0.00000	6.52821	60.8019	58.07672	9.88612	9.48154	8.49255
68.48622	-6.25	24.86644	5.61877	49.14529	6.33778	1.24578	6.43205	9.30552	1179.75100	7.98060	1.00000	7.45599	38.66667	56.78938	10.06018	6.48190	7.44772
60.00531	45.99194	9.11944	8.43802	52.18928	6.01388	0.94399	4.08139	8.17829	1110.32645	8.62326	1.00000	6.45524	29.41824	66.93076	7.88871	6.93193	6.60041
50.06509	52.47774	26.89947	9.66781	50.92180	7.81091	0.53595	2.95578	6.79836	1146.06846	8.32615	0.00000	7.93299	10.5511	58.01342	7.54153	8.49158	7.95758
47.08472	53.77166	29.91686	9.43597	57.58791	7.04079	2.08747	8.19920	8.46753	1077.27360	8.84621	0.00000	7.15006	38.12408	75.37425	6.77231	12.44847	6.80073
54.37507	50.23805	13.16986	5.64090	46.44149	5.85994	3.92881	8.86407	8.68702	1169.64700	6.28141	0.00000	6.05722	8.86704	71.85825	9.75782	6.63072	6.38326
50.09645	56.11281	22.11095	7.97496	57.02681	6.88928	0.79725	6.32013	11.54295	1125.64656	8.59541	1.00000	7.13810	69.49015	63.19286	7.13628	9.78022	8.24880
31.64165	33.50921	4.02659	6.27168	53.40965	4.51094	0.95427	4.61192	9.95808	1167.45729	7.45615	1.00000	9.83747	-111.89903	47.53218	7.81911	6.46927	7.23983
58.60227	50.80904	27.30645	5.90588	43.46001	5.58868	1.13088	6.42199	6.91589	1166.20988	8.19943	1.00000	9.22116	8.77069	37.02705	9.94470	6.61275	7.84712
32.19883	11.84962	16.36604	8.60595	59.11809	7.37105	1.18727	7.47558	9.59423	1090.29067	8.33542	1.00000	9.89367	-86.19903	74.80494	5.29201	10.86714	8.02318
47.15355	32.5007	17.54303	7.16297	45.42991	6.86044	1.08802	6.63574	4.35781	1182.17889	7.10102	0.00000	7.00209	-94.74049	47.54678	11.26705	9.50598	7.82676
49.17566	51.65333	15.29088	8.83532	41.46821	8.23899	13.45896	10.30138	11.58255	1097.74184	7.99732	1.00000	9.43875	5.2875	59.53036	10.66930	6.00121	7.83962
58.37989	53.95278	11.61595	12.14423	38.77000	5.12773	1.03107	7.37434	9.77271	1153.80365	9.48427	0.00000	6.93266	32.86389	46.59127	6.61745	8.42397	7.58063
34.58066	-23.85972	4.19750	6.10205	36.30823	3.91246	0.58645	3.46630	9.55139	1144.11249	9.80069	1.00000	7.83743	35.34722	34.30166	8.75234	6.25116	9.71709
57.23369	15.72892	16.21328	5.35110	48.26286	6.29849	1.20793	7.08757	8.75328	1133.37755	8.61924	1.00000	6.45084	120.57224	69.24791	10.14461	6.58179	5.85772
45.36561	33.92866	17.22377	4.72609	48.75388	6.69612	0.78324	5.79765	8.03118	1113.71334	5.74159	1.00000	8.01362	-6.90656	49.57720	8.84566	7.05311	6.94747
74.89996	50.56149	6.27654	5.21000	65.33256	8.04559	2.73543	8.33674	6.85143	1169.42869	8.08495	1.00000	8.57663	4.69889	62.03749	8.90979	7.32787	7.39755
71.36547	34.77453	15.57522	9.27039	31.37207	6.75345	0.96360	5.98780	9.31549	1139.80186	8.34025	1.00000	8.39830	-96.67834	48.84913	6.97054	8.23923	7.85420
47.20308	25.67927	0.16560	3.30511	63.06614	3.91819	0.58536	1.38004	7.16467	1191.53918	9.72663	1.00000	7.91870	-80.31727	46.66966	10.39285	6.52399	9.82829
41.31440	-34.74785	9.91709	8.35573	34.79105	9.52900	1.21774	7.12747	7.74596	1130.98003	7.01100	1.00000	7.36625	-58.70072	45.13835	10.13845	6.60640	8.76061
69.63551	4.96667	23.79361	6.23073	39.89476	5.90005	1.33644	6.87494	9.02940	1146.97402	8.54846	1.00000	10.38560	10.7	90.92893	10.47236	6.30033	7.02236
66.77913	37.95143	2.20356	9.26588	51.89052	6.37425	1.25917	6.95117	9.39504	1068.21637	5.69399	1.00000	6.05869	-91.77127	54.89002	6.10361	9.99845	8.51794
68.73157	33.76446	17.18789	8.27206	61.46635	7.38888	2.39130	8.31073	10.73029	1146.72741	9.35310	1.00000	8.22278	-117.79394	62.53208	7.71542	9.77870	8.39300
44.42109	25.13915	27.85394	11.07775	58.98163	6.92837	0.86930	5.44685	7.67099	1117.98741	7.29014	0.00000	8.24995	73.06784	50.53202	10.14879	11.12469	8.26106
54.00065	47.83333	19.55557	7.94248	33.03322	7.73085	0.87256	5.84280	7.83973	1054.03902	8.63875	1.00000	8.54644	59.6	60.51840	9.49322	6.52319	8.05954
39.80491	41.92361	10.81816	11.60131	49.76957	5.10336	2.96392	8.58035	9.63445	1115.95375	6.87131	0.00000	8.92906	20.91361	52.10519	7.28886	8.63300	8.40645
43.25596	46.1351	29.33768	7.38315	48.07471	7.64507	0.92901	5.92147	3.96322	1101.59262	9.46664	0.00000	6.57019	-60.1831	45.46285	13.21721	11.41826	7.21811
28.78587	35	5.62883	6.59561	50.11576	4.88186		5.56366	8.36953	1186.77774	7.42552	1.00000	7.63040	136.51667	56.85017	9.88041	6.24302	9.84091
67.99273	4.2475	18.25982	9.28373	67.80537	5.22493	3.22490	8.66067	8.02147	1148.79689	6.68903	0.00000	7.91267	9.00472	72.14860	8.13793	10.28316	8.27137
46.68554	53.69786	27.66471	7.34147	50.11480	7.80204	2.55551	8.31785	8.54428	1144.77146	7.67422	1.00000	6.70757	-2.68758	44.80461	11.19111		8.05925
70.69745	39.33427	-7.99361	9.55794	59.62670	7.13700	1.05180	7.07880	10.38698	1118.25234	7.76834	1.00000	7.61288	-76.43941	43.26832	8.00894	8.35710	8.50215
60.31177	56.9083	12.25332	10.45859	35.05562	5.48827	1.55281	6.76831	8.60262	1110.62397	8.99446	0.00000	7.73315	60.8019	36.01536	8.82222	11.05254	6.49031
69.60265	10.58806	11.03354	9.29679	58.46868	6.64442	0.93058	5.89957	8.56845	1138.10734	8.97979	1.00000	7.72363	77.24779	63.98762	7.63154	8.26393	9.51728
58.55637	48.49144	14.35738	9.04034	54.35267	6.18034	1.67940	7.75798	9.91614	1192.00351	8.17631	1.00000	8.16405	9.20427	45.25033	7.20413	9.83945	7.70924
82.75395	36.02506	26.14535	0.00000	60.31936	3.10380	0.86878	1.74338	5.47937	1096.81079	8.89969	1.00000	9.31801	-86.77917	55.34132	10.13049	7.28210	7.96888
40.32702	23.0072	24.19000	6.81554	22.47622	6.92623	1.07374	6.45608	9.43228	1130.17275	7.91826	1.00000	7.85365	-82.4017	52.70691	9.98803	6.38038	9.12378
72.22563	38.96372	4.09961	12.26968	62.68793	6.06209	0.70652	4.79683	8.26833	1093.68272	7.55433	0.00000	7.60231	-76.99081	62.70065	8.17307	10.19608	7.95188
66.81858	22.98212	8.70977	5.23277	36.54246	6.47757	1.16362	6.91669	9.81191	1050.10944	7.22409	1.00000	8.07551	-80.58556	70.16369	9.87055	11.91707	5.76794
38.38286	51.24197	23.56823	10.15034	40.54315	5.65930	1.18462	6.86623	8.45187	1168.08421	7.80765	0.00000	7.97146	4.82313	42.22292	9.19347	6.41620	7.67331
46.64149	11.85	16.79978	7.89849	49.31881	6.90301	0.72337	6.80249	4.64206	1120.04076	7.91156	0.00000	7.74864	38.01667	32.98023	10.28018	9.87955	9.07592
50.32169	23.9028	8.82693	9.30906	37.74325	6.83960	1.05194	2.95611	6.29992	1188.07084	9.45814	1.00000	8.20723	89.11943	49.44752	3.71461	7.78955	6.52651
65.09241	33.08014	20.98100	8.90716	43.30740	6.93951	0.66166	4.52952	9.60158	1087.85855	6.21998	1.00000	7.69185	-83.2321	48.73738	8.19275	6.35631	7.81760
44.25961	51.21667	9.83067	8.91902	65.48280	6.93811	0.93530	6.31965	8.99788	1159.00604	7.47332	1.00000	6.63178	6.26667	56.30076	6.77340	8.15741	7.71500
60.01110	-8.66667	4.97276	9.88351	44.27100	7.87166	2.17994	7.99040	8.27931	1079.19109	6.37562	0.00000	7.14616	-35.71667	40.47331	8.57270	11.48939	8.19302
34.08708	33.78333	30.01976	12.06933	36.67801	7.89467	0.74587	4.41105	10.66916	1121.47968	8.21439	0.00000	7.44289	114.51667	47.02795	6.79234	9.05799	7.17941
45.45710	8.62261	24.28764	10.34680	49.23435	6.68619	3.34133	8.88957	9.90666	1079.16326	7.95854	1.00000	8.35567	-70.20749	52.01857	5.68842	11.48749	7.05168
35.25422	37.65181	33.01402	7.58770	50.98646	6.65199	2.03960	8.05777	10.73245	1061.79656	7.15015	1.00000	8.10325	120.33063	53.55232	7.13253	10.99249	7.98486
71.16781	31.28092	15.80551	8.26787	46.40311	7.21420	1.05613	6.23271	5.59791	1188.11115	7.73967	0.00000	8.34832	74.85849	35.41105	9.91921	9.53257	8.41545
35.53724	45.39402	15.95249	7.06681		5.78022	0.39713	5.20011	8.98852	1072.11583	7.11978	1.00000	7.51480	9.29109	64.87887	7.93705	6.62332	9.29008
36.27915	4.92675	4.46436	8.32048	48.92176	7.38894	1.20878	7.45276	10.52604	1114.97663	7.49243	1.00000	6.71038	6.26764	66.58102	7.02735	10.32897	7.43634
43.17109	26.18924	17.75048	9.97948	48.47382	6.41691	1.43803	7.80394	8.28641	1154.80336	7.76531	0.00000	8.20272	-98.15529	69.95459	8.45930	9.12041	7.12878
30.26252	6.03333	21.93795	4.99897	60.45395	6.33743	1.13594	7.29803	8.57435	1155.78681	9.85359	1.00000	8.71718	37.55	69.08136	9.29438	6.89274	6.98418
51.09148	34.61667	7.32321	9.23191	77.36615	4.10796	0.96460	6.68636	9.24915	1117.55327	6.54619	0.00000	8.27197	135.6	54.52825	8.82681	10.18522	8.85144
47.28878	37.65639	4.21550	5.07052	42.45759	7.97318	4.57755	9.15828	8.26030	1196.06113	8.71693	1.00000	9.49806	126.835	48.42554	8.62031	7.34132	7.30072
40.72342	20.74122	11.93520	8.80290	39.37146	7.32620	1.14617	6.36419	9.05662	1071.20284	7.75869	1.00000	7.66619	-100.44843	33.93270	5.52758	9.23978	7.57665
36.34178	-6.48167	9.12229	9.71375	47.84432	6.40680	0.59609	5.97252	6.77701	1181.43627	8.51436	0.00000	7.35782	106.85417	62.02901	9.46893	9.45323	7.78114
53.79122	43.2907	28.67132	8.09589	59.46900	8.42427	5.71628	9.43373	8.17562	1135.73922	9.24845	0.00000	7.74789	5.4384	27.88139		16.23479	7.67903
52.50498	11.15583	23.69553	6.11381	29.58041	7.44000	1.34559	7.21087	10.00327	1176.57747	8.03596	1.00000	7.31695	42.7125	62.81788	9.89103	6.54221	7.12438
59.83677	39.33427	20.53229	8.81372	40.57331	6.02082	0.59941	5.58677	11.17343	1181.28022	6.91223	1.00000	7.76786	-76.43941	55.14781	9.68473	5.75630	5.65981
35.77652	41.47892	12.05861	10.02344	53.99252	9.39097	0.97700	6.21170	10.13109	1154.24379	6.98161	0.00000	7.09359	-87.45476	75.81765	9.61800	9.91787	8.59670
37.72056	52.59319	10.68920	5.24586	35.80941	5.29905	0.65271	5.34774	6.07196	1183.24125	7.55287	1.00000	8.15653	13.32127	41.25549	9.30897	6.85328	8.11901
54.39859	13.8196	8.99429	7.93932	32.70419	7.30303	0.71614	4.78401	10.20382	1194.67099	7.17277	1.00000	9.41717	100.04427	37.83046	8.28321	7.19908	6.40368
53.46824	40.68066	-0.73522	9.21819	44.19508	5.81756	2.03943	7.52331	8.42570	1065.95294	5.50104	0.00000	7.99572	-73.47429	52.05506	7.32449	8.04848	6.38822
64.21071	25.75728	9.88742	9.00733	57.03034	8.18218	1.15298	7.01059	9.35965	1158.86426	10.83632	1.00000	8.14445	75.37991	70.47608	5.80826	8.47332	8.63302
26.14831	36.06523	16.68205	9.02622	19.77393	7.20481	0.70032	6.94296	6.25148	1072.29054	8.77678	0.00000	8.13917	-119.01677	43.08493	11.20317	10.91345	7.22277
51.96206	38.58894	10.28992	10.46619	60.47399	7.27717	1.23676	6.98066	8.27520	1062.92278	7.32480	1.00000	9.26399	-89.99038	63.93181	5.51377	9.42211	8.78228
45.53321	33.52253	-6.63728	7.37627	38.65021	9.18270	4.71118	9.21477	9.37884	1170.11445	7.06810	1.00000	8.22197	-117.70755	63.55805	9.01874	6.88972	8.01934
62.78314	10.58806	28.55276	6.61220	23.76014	8.94041	1.80605	7.94895	9.31261	1050.31402	7.90499	0.00000	7.38235	77.24779	69.29862	7.32578	10.45794	8.15564
20.70695	38.13708	11.40216	8.37862	52.59224	7.36942	1.12203	5.78037	9.74174	1178.34113	8.64458	0.00000	8.23047	41.00817	44.77823	10.31248	8.31246	7.59910
47.45084	37.1759	25.24274	9.71380	45.69132	7.56360	0.56751	3.90837	7.99042	1058.39785	4.41803	0.00000	6.54165	128.9889	62.77009	6.48361	7.35276	7.58317
42.92696	31.20176	2.18980	9.87832	21.76478	7.58843	0.29874	5.55855	9.62060	1168.18501	8.26999	0.00000	7.78009	29.91582	60.17681	10.61135	7.28197	7.39294
58.61467	48.73218	16.49587	8.66836	41.68070	5.90411	1.22007		8.55309	1194.70819	10.19790	0.00000	9.16469	11.18709	47.58546	9.71972	9.21953	8.35471
58.74411	32.52515	23.12790	8.43673	35.99102	7.52466	0.77387	6.43535	9.60157	1061.79113	7.45258	0.00000	7.87378	-93.75018	61.36479	8.02363	8.80673	7.85828
74.23448	53.59337	42.98584	11.67860	45.53828	7.62994	0.72468	3.19982	10.66290	1171.77918	7.37735	0.00000	7.35264	9.47629	76.80607	11.46167	5.61443	7.24371
58.19708	51.40944	5.26528	8.87496	54.40819	5.89180	1.11377	6.77717	9.01020	1195.78525	7.74761	0.00000	8.76157	46.04833	68.49406	10.32399	10.74656	7.25172
57.77063	36.75965	3.11849	7.67926	64.75772		1.35694	7.05831	10.47615	1052.20724	8.30529	1.00000	7.80936	137.36215	72.24894	10.95385	5.80796	8.88642
46.39555	14.67751	24.68053	11.17944	29.28969	7.14511	3.40500	8.90149	8.91960	1141.91773	6.48964	1.00000	7.07285	-60.94228	47.26459	5.14943	10.85111	7.18945
59.77809	50.23271	8.77545	8.25757	58.08025	9.12526	1.12676	6.71567	9.77320	1100.47332	7.41615	0.00000	8.50642	12.87117	81.29574	8.79517	11.18686	6.95807
43.70169	33.03699	5.91976	4.59213	54.53985	7.62295	4.08992	9.04573	10.38346	1116.11969	9.72430	1.00000	9.44171	-117.29198	26.96165	10.18165	6.78630	8.31688
52.42408	29.65163	-5.57043	10.27085	49.19442	7.10267		4.52310	8.15745	1097.28945	7.65194	0.00000	7.80191	-82.32483	54.19543	8.15212	8.56416	9.74929
56.49820	-19.32556	17.67153	6.97068	24.52389	6.64300	0.99764	5.72150	11.52299	1132.99879	7.65201	1.00000	6.92687	-41.25528	79.75252	10.24514	5.97503	7.41572
56.00362	-15.21194	22.63771	6.42117	60.45256	4.96927	0.68851	5.57625	9.04235	1088.71668	8.42063	1.00000		-75.11028	41.02481	8.67950	6.48809	8.50592
54.67381	44.98901	5.17620	10.44731	35.64975	4.14015	2.51365	8.32465	7.53223	1165.69766	8.36654	0.00000	7.93918	38.94324	34.75347	7.20287	10.56025	6.12768
66.28586	-3.14306	14.92075	9.56533	33.86171	5.96109	0.90629	6.76717	7.14936	1082.06086	8.08447	0.00000	8.15879	-58.44417	43.56442	7.49525	7.97720	8.71562
46.28755	55.82737	-0.60594	6.42106	36.25016	6.31409	0.42577	5.57392	7.99012	1115.99478	8.84626	1.00000	7.11310	-4.0573	71.80263	9.60770	6.58645	7.88139
50.92044	55.8736	19.25401	9.14862	46.74705	6.00070	1.48287	7.24186	7.17056	1076.86359	8.06223	0.00000	7.94522	85.4265	25.13760	7.27767	7.56392	8.55321
60.72059	11.8659	24.70921	8.53423	32.82761	3.73637	0.84048	5.89420	9.64462	1119.17311	7.51597	0.00000	6.27263	34.3869	69.26175	10.60908	7.42644	7.41089
33.76521	36.06523	14.78492	8.02879	62.88522	6.46057	0.92981	6.88053	10.92209	1111.21379	8.62430	1.00000	6.35660	-119.01677	39.27367	8.39840	6.27299	8.21440
51.62276	40.58654	24.64593	7.46041	29.02685	7.09848	1.07118	6.50910	10.57631	1171.18364	7.14760	1.00000	8.20477	-122.39168		7.98766	9.20858	7.69962
44.42817	29.22254	26.78339	10.56342	56.12949	5.45053	1.31747	6.68638	7.93786	1114.72168	7.03205	0.00000	6.80950	79.5286	65.39296	6.89693	7.88254	9.98880
56.53052	31.76212	41.34017	5.44970	60.31695	6.51049	1.86821	7.64650	8.52294	1067.40020	5.00195	1.00000	8.11014	-95.63079	62.15361	8.59021	6.99542	8.82206
39.93283	50.23019	24.91925	9.10211	43.18512	6.47069	1.52262	7.20614	10.75749	1071.20822	7.92027	1.00000	8.56633	8.77155	60.60614	9.08862	8.00127	7.03006
52.96140	40.85158	7.06375	9.18275	33.14867	5.30573	2.61431	8.27438	8.06821	1183.56789		0.00000	9.40530	122.74754	32.05833	7.78161	10.48929	7.78637
63.15588	12.97389	24.31956	8.81136	45.45659	6.68785	3.44311	8.85072	10.75490	1110.68192	6.52500	1.00000	7.59196	123.99333	17.34418	8.26219	10.14668	7.59193
51.81034	-34.74785	20.69218	10.48849	40.13059	5.27372	2.61074	8.49755	8.32582	1121.74517	6.26746	1.00000	6.28254	-58.70072	48.07568	8.34308	9.49475	6.40455
32.15391	10.10649	2.16166	7.47691	31.71859	6.75819	1.56364	7.42012	5.20874	1187.29847	7.66587	0.00000	7.33865	76.35484	69.04732	9.83882	8.84679	7.56004
57.88816	48.06919	14.03824	8.94012	43.90552	6.12675	0.93928	6.93928	5.53757	1097.01620	6.28842	0.00000	6.23441	11.37703	66.00516	10.35821	9.93203	7.58630
34.85613	-20.87306	22.08635	8.91231	48.85986	7.40010	0.51214	6.34786	6.25958	1150.54531	7.29306	0.00000	6.24242	-48.29694	50.32256	11.03322		8.64954
27.29397	-21.41222	19.83836	5.84626	65.80036	8.21756	1.28297	7.40576	6.83423	1107.80611	7.92026	1.00000	6.59454	-42.19667	9.86386	9.47259	7.11902	8.37033
63.73160	34.61667	19.54304	7.39146	50.54485	5.53065	1.35410	6.99168	9.24214	1175.27522	8.58585	1.00000	5.79681	135.6	65.71636	9.66013	6.20300	6.87655
30.41572	49.97704	9.57189	8.91842		6.55574	0.99196	5.53281	9.26164	1179.84505	8.34446	1.00000	7.02571	9.15214	59.40025	6.17011	9.13316	7.49977
43.75889	30.29184	19.54450	6.90616	46.97364	7.45928	0.89743	6.50774	9.45900	1196.56188	7.23594	0.00000	8.46982	71.67164	38.35043	8.61576	7.91697	8.87146
56.08344	45.44868	16.22775	10.68314	40.95863	5.82835	1.37834	6.41354	9.24190	1145.59368	6.68565	0.00000	8.09287	-73.81669	42.28562	8.71165	8.76403	8.58032
35.07939	54.8421	29.52027	10.95932	67.92158	9.16211	0.76629	5.35423	9.69911	1118.50926	9.17708	0.00000	7.38421	46.5813	34.20661	10.17926	7.97949	6.95457
47.04323	51.38673	30.39747	7.69576	56.95271	6.28909	2.51039	8.35753	4.98590	1070.68903	9.29481	0.00000	7.03918	0.30367	34.99743	10.34393	9.48770	9.29909
28.77697	50.75767	26.34662	9.94222	38.97666	6.21719	0.78285	6.23641	8.40662	1180.71468	8.05043	1.00000	8.26393	-1.5443	54.94637	5.32775	9.97369	9.32964
