PM2.5	C2H3NO5	SO2	CO	warning	latitude	PM10	Pb	CH4	longitude	NOx	O3	CFCs	TEMP	NH3	PAHs	H2CO	PRES
	1.07297	7.71120	7.24624	1.00000	19.04222	8.69056	47.84444	8.87437	-98.11889	9.24034	8.72772	55.22750	6.67186	6.98449	7.46770	35.18914	1133.02591
10.02340	1.07838	6.31033	6.73486	1.00000	12.74409	8.57619	38.98243	8.08107	-8.07257	9.70039	7.90127	57.02108	15.08221	7.73110	7.18811	47.89043	1063.07498
3.74634	0.53962	7.07049	7.39569	0.00000	42.7392	7.62144	43.29254	7.47135	-84.62081	7.45943	6.64948	59.04748	16.21761	5.34426	7.79130	58.87835	1179.53508
8.62788	0.54080	7.96454	4.87573	0.00000	5.84752	7.31077	40.67153	7.42345	-5.682	7.18917	4.91888	68.78974	29.26719	6.35190	9.38716	44.82747	1118.67252
6.32625	0.41207	9.94929	9.74096	1.00000	44.43579	7.25568	33.58670	5.25767	26.01649	7.19472	7.80429	75.47722	10.19007	8.09719	8.66593	37.11751	1083.37796
6.32629	0.65251	4.39202	9.65245	1.00000	51.955	7.44151	53.70369	7.11767	5.22778	7.62592	4.75928	81.15222	18.80902	6.60293	6.82230	73.80587	1135.39094
7.67032	0.86057	5.54883	4.45290	1.00000	34.81667	8.08856	54.87006	7.20011	137.4	8.82998	7.73714	57.50538	7.18316	6.42370	9.68760	53.08721	1097.21949
7.16953	0.55618	8.78856	10.10625	1.00000	36.65	7.70736	48.80505	6.83465	138.31667	7.46629	8.42606	67.73472	13.43201	7.88621	7.68576	26.56657	1188.25181
4.92490	1.78122	6.07335	4.10739	0.00000	32.55531	9.19699	32.71374	7.01440	76.12647	9.64736	7.40893	81.40809	2.62701	8.15911	10.29914	53.22881	1081.16470
5.15620	1.36899	8.48229	8.06658	1.00000	44.27804	8.79172	57.28387	7.88878	-88.27205	5.30529	9.45764	70.16878	28.81236	7.01256	9.08275	31.15939	1105.90627
8.13957	1.04180	8.38877	5.46843	1.00000	53.7446	8.41033	64.77913	7.21420	-0.33525	7.30653	9.28060	64.95919	6.93590	6.31804	9.74516	70.00526	1089.58852
8.04874	0.21080	6.83527	5.88494	0.00000	17.30858	5.50024	58.84026	8.57662	97.01124	8.00742	6.07933	68.16339	7.96864	6.93631	9.27659	57.90862	1193.96934
3.36480	1.57419	5.28295	8.15501	0.00000	-4.06667	9.03749	52.38651	6.13524	37.73333	8.04085	7.38865	69.61598	25.37800	6.08217	11.02754	47.10604	1131.17837
4.31583	0.43561	5.05178	6.19615	0.00000	35.64889	6.99202	73.02858	5.75260	117.27583	7.56479	8.15256	64.07503	29.76624	6.88355	6.33346	74.02623	1131.37581
6.64517	5.95449	3.82441	8.21493	1.00000	-20.25333	10.48777	41.18989	7.49714	-43.80139	7.99769	9.64024	71.56604	11.26482	5.71065	7.57815	59.16838	1159.02950
6.93064	0.50151	5.87989	6.32650	0.00000	54.39304	7.52458	50.99001	7.45904	53.26023	5.75554	8.93775	58.37546	11.75470	6.52085	6.91831	49.15229	1097.56103
7.92817	0.25790	5.35102	6.25896	0.00000	40.1675	5.24869	59.22712	8.73978	34.37389	6.09301	6.82197	65.66152	3.07620	7.34828	8.65710	33.20203	1057.21133
7.08429	0.53388	5.32946	5.30404	0.00000	-22.45667	7.75085	48.42729	8.09468	-47.53028	7.61329	9.07259	71.80385	6.24047	8.51569	6.82722	64.62396	1159.27421
5.65723	0.70554	7.83021	9.28627	1.00000	28.92694	7.98611	36.08690	8.20612	78.23456	7.05103	8.15818	48.56913	16.53236	9.02396	8.57937	64.96829	1174.19902
9.34177	2.03154	4.42411	4.18390	1.00000	-4.5833	9.38495	43.67816	7.30674	15.16554	5.79181	7.73587	72.06845	22.52917	8.57852	6.26218	60.10665	1179.60493
4.25194	0.50981	7.75339	8.21548	1.00000	13.56667	7.63528	36.93056	6.12224	-15.6	8.17906	8.38328	77.61586	-0.17303	7.06214	9.73280	67.97297	1075.22562
4.39654	0.21554	4.56256	6.27414	1.00000	13.48082	6.17117	60.95507	5.27838	-86.58208	7.33044	10.88585	52.12898	24.52177	8.47654	8.14182	47.83056	1174.85339
4.53858	0.34702	7.36094	7.39226	0.00000	51.12794	6.42355	46.34169	6.77250	4.21372	6.47675	7.23932	76.26432	10.49912	9.12085	5.56542	79.38314	1166.68906
4.83697	9.96675	5.59439	4.67720	0.00000	-1.6	11.04082	54.15978	7.91887	103.61667	7.00161	9.55338	76.52411	18.34785	6.63201	12.43521	47.48055	1175.26869
7.45275		3.90269	5.93912	1.00000	48.73218	10.06329	55.06073	6.96736	11.18709	8.21024	9.16965	61.08145	7.91151		7.63699	69.19582	1188.55974
6.67160	0.57286	5.66778	6.40690	0.00000	39.08367	7.64513	31.30098	7.84731	-84.50855	5.50262	7.16244	72.28028	25.61655	8.70515	8.20239	37.57641	1095.88480
	0.49367		6.17197	1.00000	36.53333	7.65026	51.86230	6.06788	136.61667	6.72184	7.60310	61.61806	25.25130	5.56743	10.10466	59.34108	1140.01781
5.79132	2.04659	4.93235	6.69253	0.00000	18.57677	9.33624	56.12091	6.86656	-72.22625	7.76779	8.53819	74.55371	11.55570	6.89870	10.18165	45.05191	1081.92748
6.38286	0.32145	8.89129	9.72708	1.00000	-37.9	7.00556	60.02116	5.81989	145.18333	7.41299	8.61294	72.43278	23.09947	7.86413	8.21353	54.28846	1098.08619
9.46829	0.36946	6.81626	5.46993	1.00000	31.71667	7.12455	57.39867	5.68417	73.38333	6.43535	4.72257	75.54048	1.92511	7.15002	8.29525	43.39372	1122.94056
7.04403	1.71452	7.29883	8.49177	1.00000	43.82634	9.08543	40.24981	8.89516	144.09638	4.96440		52.55189	15.88475	6.17231	7.05643	40.56085	1054.68501
9.84541	0.59914	4.23461	7.94674	0.00000	38.58894	7.69181	39.49875	6.57390	-89.99038	8.31933	5.09435	62.04142	16.81919	7.55513	6.75808	53.21044	1175.18384
5.59881	2.23057	5.86837	6.24121	0.00000	-33.75881	9.51415	50.37867	8.69722	150.99292	8.08535	8.18349	72.23122	30.46810	5.62964	10.13865	53.96302	1067.15852
10.38817	0.64279	6.33438	6.14310	1.00000	18.00747	7.31305	48.69395	7.33274	-76.78319	7.11124	7.36804	69.00500	24.38805	5.91718	7.28670	43.98400	1159.78195
6.59101	3.06032	6.88893	7.11251	1.00000	41.20485	9.81279	83.06275	7.14759	-8.33147	6.98727	10.66011	65.12684	24.78350	7.07678	10.06391	48.31675	1124.77890
4.69541	0.31109	6.22887	7.72055	1.00000	-11.94306	6.00112	61.49084	5.04424	-76.70944	7.76667	10.29276	79.42206	11.25773	6.48004	8.63316	38.55366	1178.45552
7.39982	5.53260	3.74188	8.24724	1.00000	8.43333	10.45431	43.54999	7.09793	99.96667	7.92589	10.57684	57.85293	19.34588	7.49701	7.03436	58.80880	1062.43886
11.95388	2.63620	5.88539	8.21986	1.00000	51.39148	9.61443	57.02526	6.06324	-0.29825	5.93471	7.19735	68.89487	-3.00038	8.18692	4.12207	62.35535	1185.23123
4.92966	0.57687	7.68350	8.79843	1.00000	12.95629	7.60059	35.68917	7.05288	78.27539	7.84691	7.44144	77.07633	32.27658	6.02775	9.25008	56.98580	1138.03345
	2.27683	6.43091	8.66471	0.00000	-7.57897	9.45475	36.51882	6.21307	112.23109	6.65245	7.88104	56.16793	37.51624	8.64343	9.51212	70.30477	1097.17329
7.23625	1.02317	6.29591	6.39201	0.00000	11.85	8.56417	55.63244	8.57565	38.01667	8.50940	9.35477	75.07501	21.70093	7.08549	8.56009	85.15373	1142.79347
9.46007	1.95954	5.25294	7.50639	0.00000	26.2173	9.39329	34.79404	6.54165	-80.22588	6.91390	5.27460	67.10644	3.80502	8.56356	6.86702	42.94047	1134.87359
4.97629	0.44120	5.81394	7.32631	0.00000	58.63667	7.37851	60.30508	8.35332	59.80222	8.77486	7.56698		8.04314	8.12118	7.87830	57.10119	1167.73746
5.99040	0.76549	6.69494	4.00524	1.00000	15.73628	7.95823	51.61988	5.55831	75.96976	7.97447	7.87562	78.87250	-5.37999	8.12302	11.95670		1199.34518
8.96458	2.40100	5.43838	7.24122	1.00000	51.65	9.57437	51.78283	7.84182	-0.2	7.73388	9.29691	68.63831	21.00404	5.48566	7.52610	47.14847	1082.16738
5.43088	3.60284	10.00330	7.74359	1.00000	15.79408	10.01321	39.50856	6.71586	104.1451	8.83499	9.24413	62.27752	33.26230	9.57476	9.42337	56.55286	1149.43863
7.63590	6.33484	4.59259	7.46422	1.00000	-22.97056	10.57859	45.55993	9.42296	-46.99583	6.37605	9.14899	81.27546	21.89815	6.36551	7.25141	37.81886	1114.43443
7.21887	0.32561	6.70720	4.68675	0.00000	53.59782	4.56864	58.08176	7.28498	34.33825	6.26683	6.90875	66.87508	10.45331	7.35971	10.05460	42.95525	1077.72524
8.78449	0.40630	7.43079	6.06456	0.00000	-10.91722	5.36558	41.79179	7.05308	-37.65	6.85963	4.86792	58.11464	17.89193	6.17467	10.36931	59.54185	1152.19597
5.14636	17.45660	10.73488	7.17851		12.74409	11.62117	38.97135	5.74107	-8.07257	7.74126	9.44529	84.97636	12.24834	6.43421	9.86805	46.06978	1166.10484
9.30252	0.25895	3.84975	6.43228	0.00000	32.17629	5.73621	57.44335	8.03343	75.06583	5.68046	5.48083	74.36626	13.98063	8.61820	6.22287	36.51004	1087.74013
4.36913	1.45494	7.55663	4.55367	0.00000	-33.75881	8.88444	27.47649	7.05323	150.99292	7.13759	8.01773	73.61309	-11.84023	7.55630	7.94894	43.97802	1067.06945
4.34281	0.59696	8.78722	7.76181	1.00000	41.50343	7.85881	30.14429	6.78426	-74.01042	5.63581	9.40970	60.59484	13.13637	7.29885	9.89314	46.80428	1151.23369
5.24159	0.67845	7.08357	6.21325	0.00000	45.69558	7.80764	53.77731	7.92728	4.7934	7.35874	6.19519	71.01346	20.58523	6.97781	8.43125	50.66303	1198.80240
3.46386	0.32928	5.94988	7.00124	0.00000	48.35693	6.33659	39.39424	6.67463	10.98461	9.69492	5.95210	92.79349	31.15572	8.17455	7.54444	33.41290	1170.16599
7.41128	2.13509	8.89971	9.02125	1.00000	29.69221	9.41876	62.96927	9.47172	72.54566	5.93799	8.43525	53.35591	25.40762	5.78768	7.40941	81.89120	1087.81420
9.62333	1.50852	4.99476	6.94736	0.00000	65.84811	8.98938	54.85194	6.62364	24.14662	7.95185	4.27512	64.40022	19.71651	5.47612	7.10793	43.88119	1078.39336
7.73748	0.24432	6.58181	6.90447	0.00000	35.64889	5.15701	47.36668	6.16157	117.27583	6.63670	5.90493	55.93116	1.13057	9.09112	10.94125	35.28492	1136.23627
5.65683	1.85610	6.21192	6.85523	0.00000	51.03427	9.18471	56.75632	7.05686	5.37429	6.31637	9.16707	59.05619	10.57208	6.65485	9.34358	48.16905	1076.86913
8.50471	0.37951	7.54158	4.95975	1.00000	35.05266	6.52580	52.25847	7.13661	-78.87836	9.35161	8.66148	63.95833	8.60194	6.23444	11.23600	37.54979	1066.31304
5.66311	5.25682	7.63942	8.35375	1.00000	45.39402	10.37389	45.45521	7.80089	9.29109	7.32273	7.07518	66.12825	19.48038	7.66120	8.47379	49.55228	1170.54468
9.69103	1.96455	4.25554	6.90808	1.00000	13.73417	9.23784	38.52866	7.24427	-89.71472	6.24785	7.99079	64.67884	28.77992	5.59331	6.21355	67.62996	1185.87833
6.46475	4.08040	7.69156	6.49233	0.00000	53.0233	10.15223	40.87662	7.92934	-1.48119	7.07739	12.02926	63.62222	-8.29758	7.66920	10.67952	52.72666	1096.41747
8.23673	0.22229	3.93819	6.57906	0.00000	27.9247	6.29881	41.29195	9.03886	78.40102	5.75751	5.86336	78.53026	0.78355	6.03470	7.63176	51.30058	1105.52107
9.02170	3.47914	3.15455	6.21110	1.00000	50.23805	9.98345	29.79516	7.46161	8.86704	6.60381	8.73014	75.94719	-4.50633	6.56107	5.82885	50.94520	1079.15310
8.72793	0.25222	6.78406	5.78904	0.00000	43.50891	6.19868	26.13115	6.30638	16.43915	6.34036	4.99650	67.20407	15.27361	8.60392	9.44262	31.65590	1078.24655
9.35098	1.53562	2.57051	6.24847	0.00000	34.06635	9.00797	43.65873	7.53514	-84.67837	7.55109	5.57796	87.44997	7.62073	7.49711	3.56093	46.89155	1180.45139
8.83001	0.40682	4.02349	6.76560	0.00000	42.22718	7.21933	36.35851	7.97530	14.39024	8.42326	4.88514	68.16323	19.29753	7.71834	7.37629	52.80002	1050.83688
7.01053	1.50505	8.63164	8.34898	1.00000	42.8139	9.02884	33.64946	5.88377	-1.64295	7.07309	7.77129	58.30180	20.36032	6.39324	7.76558	43.00904	1141.27561
6.97694	3.69990	9.12680	8.06649	1.00000	15.48131	9.99918	54.77215	6.99736	-86.57415	6.88877	8.45590	55.59067	7.29496	6.96175	7.71735	36.57173	1058.24825
9.00134	3.23933	5.11793	9.15502	1.00000	34.25628	9.87854	44.52930	6.23081	-78.04471	8.95823	8.45448	62.07543	12.61319	6.54576	6.85887	69.00867	1073.03741
8.63408	1.44271	7.79426	11.19865	1.00000	26.2173	8.91130	28.85680	6.23023	-80.22588	7.77910	6.09637	66.15501	18.89704	6.57496	6.41846	53.48464	1065.97816
6.80053	0.23948	9.21381	4.28427	0.00000	11.85	4.64458	42.20904	7.37577	38.01667	5.55834	8.98650	58.08355	16.63707	6.99265	10.97741	75.75384	1124.26399
3.73534	0.71030	8.33887	7.90197	1.00000	-4.16694	8.00869	51.97352	6.09550	-40.7475	6.88554	9.15740	48.11569	30.49387	5.96288	10.29294	62.40496	1158.84202
9.93264	0.79337	7.53665	4.97218	0.00000	-4.83	7.63410	52.65476	7.22242	29.65806	8.44579	5.21653	66.70042	14.34482	8.89074	7.39854	50.59813	1118.40841
11.36050	0.45500	6.22154	5.37598	1.00000	38.96372	7.86947	53.19567	7.03645	-76.99081	7.28518	7.97363	70.54575	14.51835	7.18013	6.53717	51.74031	1098.55615
4.15736	0.75568	6.11790	3.25507	0.00000	51.168	8.01506	39.33691	7.46609	7.973	5.99610	8.45629	56.68252	22.66050	5.80110	8.16563	29.71758	1103.05642
6.24869	0.53374	7.28209	6.63775	0.00000	20.28527	7.14044	42.68320	5.52580	-103.42897	7.16320	7.95399	59.22017	30.50924	6.84052	6.16508	62.12696	1074.54713
8.14077	0.30626	4.10847	6.47857	0.00000	-33.75881	5.71982	61.80173	6.81353	150.99292	6.05851	5.27944	60.90531	23.58961	9.18882	7.98866	54.30900	1111.87908
8.29584	2.10681	4.76823	6.78623	1.00000	34.21639	9.36551	41.29708	7.61993	-119.0376	7.11147	9.05401	53.80654	18.33976	8.70432	7.39357	57.73552	1112.82423
8.90691	1.22692	7.25519	6.56491	1.00000	41.85059	8.64264	64.84890	8.45726	-87.882	7.25889	8.63233	62.19169	9.40373	6.57646	8.36123	49.55824	1176.36256
10.44611	0.48327	5.04783	6.11357	1.00000	51.78771	7.05184	48.23988	6.07040	56.36091	7.97844	6.30862	69.87033	9.98772	6.92698	7.65335	49.76455	1186.72696
5.15880	1.26120	6.93654	4.81898	0.00000	30.24706	8.72364	50.00390	6.80850	115.04814	7.00026	8.48598	58.20315	10.83002	7.13895	7.72694	53.19397	1114.73551
7.70872	0.25362	6.47209	3.14565	0.00000	50.64336	5.51329	57.66299	5.87443	7.2278	8.11317	7.07495	73.09543	23.86820	8.41960	7.57583	51.26888	1140.64774
9.61090	1.03620	5.73916	7.29470	1.00000	36.20389	8.55201		7.33500	127.08472	7.05025	8.79977	77.70672	23.74990	6.28206	7.46352	53.45215	1098.15371
6.95254	1.22501	8.39003	6.06106	1.00000	45.4473	8.86651	44.30789	6.82660	-73.75335	7.32786	9.79725	74.79697	24.56025	7.86933	11.46190	56.59103	1183.21630
8.50516	1.81396	5.01428	5.60571	1.00000	16.455	9.18159	66.75552	7.51214	120.5875	8.71529	7.71767	73.46052	15.81178	7.17675	7.10867	42.82750	1117.58901
7.55645	0.52773	7.05121	8.49772	1.00000	40.72371	7.71613	27.95934	6.64706	-73.95097	6.99618	9.35674	46.27196	24.99525	8.73517	6.81076	56.00398	1067.43280
8.49612	0.23505	4.54142	7.10440	0.00000	23.9028	2.79971	60.16992	6.91570	89.11943	8.16360	6.02593	79.50022	8.53158	6.77272	9.09324	42.02005	1176.92035
7.59936	0.93447	5.86173	3.33498	1.00000	45.50369	8.55371	70.42493	8.68733	11.412	6.44454	10.71147	75.20080	2.71690	6.12419	10.29303	38.06753	1192.49436
5.31946	0.13808	9.16814	11.35835	1.00000	41.09822	6.55770	59.98038	5.58660	120.74792	7.44460	6.76632	55.74599	17.78512	6.70842	9.74468	58.67649	1190.78387
8.14793	25.77663	10.41661	10.08133	1.00000	22.83957	12.01964	61.43178	8.74306	91.84128	6.83584	8.39861	74.24314	-0.09523	8.66617	7.45780	32.54603	1096.94896
3.86793	0.39770	8.44389	7.91372	1.00000	35.6803	6.62740	44.30653	6.64752	51.0193	5.97637	7.46447	72.62974	23.83603	9.04819	10.00751	54.42995	1142.18888
9.09969	0.61224	8.31437	7.45068	1.00000	43.62558	7.45892	34.63173	6.02225	13.39954	6.69666	7.75177	65.00133	23.16382	6.07106	9.27157	49.99923	1114.41229
8.96147	1.58488	6.49348	5.17515	0.00000	46.32313	9.19548	42.97529	6.63372	-0.45877	7.56875	5.94302	84.48122	0.86125	6.88825	6.80675	70.28476	1188.07377
5.89882	1.06737	8.26073	4.92416	0.00000	40.24537	8.57479	43.06163	5.87237	-75.64963	6.69160	8.01403	56.49600	10.01438	7.82759	6.96818	32.49244	1144.90814
6.55656	1.84644	5.38825	5.55956	1.00000	42.819	9.27010	53.21250	6.61627	47.1192	8.36383	8.55825	65.85134	15.62806	7.74102	9.38222	64.01491	1074.21306
6.92813	0.56139	7.83406	9.05450	1.00000	7.65649	8.18066	72.71638	7.86689	4.92235	7.72746	8.00612	53.93981	17.53124	7.73084	7.40883	56.28667	1138.48239
6.64206		7.09953	4.91434	1.00000	41.8542	8.52582	66.94977	7.47707	-87.66561	7.11963	9.35060	62.24278	11.55398	6.56053	10.25866	47.31965	1165.08464
5.23957	1.70030	9.76923	8.32799	1.00000	17.30858	9.16985	67.31398	7.44733	97.01124	8.34738	10.00150	69.79427	10.68541	5.72695	9.36010	38.16711	1135.33051
5.56612	0.79574	4.85357		0.00000	31.92923	8.07697	61.42616	7.03774	34.86563	8.82906	9.34453	70.17458	28.57745	6.87937	8.09346	69.30715	1064.87792
3.02729	0.33533	8.30057	7.51148	1.00000	36.64852	6.72666	51.09033	5.77482	51.49621	6.87816	8.74651	63.50432	26.91153	8.71439	10.68637	29.75912	1197.84238
3.68419	0.45406	8.73023	8.54634		13.73417	7.27677	70.06600	5.60743	-89.71472	8.08715	5.75525	78.92626	13.34391	7.24907	10.39522	35.75424	1179.28334
4.02121	3.50568	6.08651	7.30565	0.00000	34.25628	9.98823	60.27982	5.99341	-78.04471	6.46227	10.01501	67.70530	5.48629	7.65296	8.40184	54.44095	1102.26482
8.08272	0.35610	4.21402	5.11280	0.00000	40.5576	6.12404	44.02843	7.45633	-74.28459	6.89424	6.17224	76.10315	18.39737	8.29250	6.83628	56.62804	1053.35818
8.17288	0.76874	4.89571	4.51988	1.00000	-21.44236	8.05949	50.78832	7.21057	27.46153	6.77162	8.71103	62.93522	14.10734	4.86836	8.83724	53.38559	1125.66518
8.13475	0.57951	6.53910	5.99994	1.00000	5.6561	7.77134	20.78419	5.75814	-75.87877	5.02415	7.27977	57.07324	-3.05992	9.13370	9.11037	33.14864	1150.76719
7.54217	0.42581	7.14528	4.89881	1.00000	48.35693	7.30937	48.21413	6.09099	10.98461	6.03876	9.04653	74.75728	11.69760	7.44706	10.41614	45.22009	1087.96135
8.69759	0.76347	8.19920	7.26599	1.00000	50.8	8.16326	44.17204	7.27027	3.16667	6.14335	6.91525	68.53282	4.65249	7.60859	8.42628	67.48851	1050.57155
8.55767	0.58980	7.72214	9.10767	1.00000	46.09273	7.44359	36.06962	7.38789	-88.64235	6.77251	8.50598	64.25373	14.29550	6.11734	6.02253	28.81327	1140.53076
4.47101	1.10904	8.43361	4.66992	0.00000	51.19139	8.28886	63.15195	8.04322	6.51352	7.53186	8.42342	73.98214	8.42987	7.38701	6.89788	46.26515	1198.47929
5.36541	0.35526	8.78469	11.58409	1.00000	34.95303	5.68997	20.91803	7.18417	-120.43572	6.02156	5.46313	70.73739	16.57539	7.13364	9.38042	38.31048	1153.00796
7.51593	0.22844	5.30076	5.94749	0.00000	43.71032	4.49896	51.58024	5.57481	-1.05366	7.04617	7.08340	54.09008	10.05040	5.99485	8.82095	50.82405	1187.47363
8.80458	0.51460	6.67834	5.22802	1.00000	37.1759	7.41777	34.10960	6.19468	128.9889	7.97402	7.15749	56.97116	2.40684	9.08286	9.38606	63.49292	1068.04658
10.23818	0.74936	4.71584	5.99389	1.00000	50.86079	7.85033	47.79899	7.91559	17.4674	7.18279	8.09599	68.81544	18.64258	7.56704	6.43884	27.68251	1181.32205
9.62033	0.50249	6.02275	4.94043	0.00000	51.65	7.57223	91.02553	7.26969	-0.2	6.63647	9.38039	80.53889	22.13402	7.24689	5.87387	54.42071	1093.76598
10.39178	0.90327	5.06625	6.32147	0.00000	55.38752	8.32507	13.54921	7.38887	36.73307	7.81398	3.74105	55.28450	26.00807	6.34655	5.97832	31.69233	1087.18217
5.62747	1.15919	10.31121	8.28194	1.00000	36.27462	8.71800	47.66698	7.53032	4.85668	8.53696	9.17840	56.16998	10.27265	6.36392	9.06326	42.23152	1170.09602
7.63928	0.24236	4.62568	6.38298	0.00000	48.21644	2.39321	61.06829	7.84082	9.02596	6.05420	6.44851	48.23701	38.75289	7.32651	9.42876	38.55856	1053.38244
7.52456	1.34234	5.63444	6.05109	0.00000	53.53333	8.84075	38.16576	8.37503	-7.35	7.20573	10.26101	42.00467	8.36488	7.50430	6.83779	62.17976	1081.63405
9.53243	0.37103	7.26955	4.25733	1.00000	34.21639	6.84981	35.04377	8.42785	-119.0376	7.61830	8.08990	76.00559	11.95091	5.90912	10.04903	37.38312	1081.53958
7.86782	4.93130	5.04234	5.70428	0.00000	-7.57897	10.30015	69.61476	7.96858	112.23109	7.39137	9.45440	75.87120	-2.83584	6.70655	9.49676	29.00748	1093.65720
9.18779	0.75885	6.33672	6.68703	1.00000	47.92526	8.08015	55.06504	8.05048	-97.03285	5.84959	7.47021	63.82230	8.51730	7.41514	8.67295	56.24057	1123.03327
8.44075	3.10312	5.65711	5.46477	0.00000	33.7207	9.83949	42.75854	8.09891	-116.21677	7.80279	7.92169	60.95165	16.23889	8.12564	12.43662	49.97884	1158.98510
10.28643	0.31928	5.35824	5.36499	1.00000	34.95303	6.94846	64.82972	8.59513	-120.43572	5.97276	7.87454	80.59486	10.30775	6.72064	7.55109	74.64778	1092.35055
7.65401	1.03725	5.31930	4.60889	1.00000	42.97086	8.69861	49.95867	8.76725	-82.42491	6.79151	10.12717	60.87075	15.01005	8.28535	8.91772	31.75798	1162.70772
11.25923	0.68507	5.55461	5.55612	1.00000	43.82634	8.05335	40.45688	6.13251	144.09638	5.95341	6.63175	73.59115	22.40002	7.13123	6.35210	49.75000	1056.60094
8.64178	4.28535	7.29876	10.08416	1.00000	21.53889	10.18171	62.94079	6.71451	71.57737	6.32003	8.56324	64.38264	11.30969	8.16198	6.18081	57.50882	1115.63138
5.37888	1.04935	5.52257	4.54821	1.00000	46.51872	8.47181	39.35083	7.38686	86.00214	6.92122	9.75567	72.67438	14.49381	7.44524	11.44809	64.19723	1066.25810
8.33542	0.23316	6.78630	5.73332	0.00000	32.57756	5.77815	67.18385	7.48760	71.52847	5.41885	5.03792	53.35346	14.22891	5.32513	10.30192	19.19363	1192.58947
7.92913	0.28192	4.64225	6.09101	0.00000	36.53333	6.00025	38.97867	8.16843	136.61667	8.17275	5.89509	70.16456	4.13522	5.39447	7.86791	59.33522	1121.45124
7.95910	1.06878	8.08483	7.87170	1.00000	65.93381	8.56091	46.17163	7.23764	111.4834	5.86789	8.46215	63.78403	17.34916		9.19856	36.67565	1130.25798
4.59100	0.83891	5.10387	3.91020	0.00000	51.65333	8.18675	49.56070	6.64050	5.2875	7.99768	8.20774	74.17176	18.11866	7.56899	8.60657	67.97109	1079.29642
6.11124	0.46641	7.65185	9.54509	1.00000	65.93381	7.62659	41.48079	6.64379	111.4834	6.82945	8.35405	59.27817	20.43234	6.97801	8.10140	37.53155	1160.20851
8.22254	1.07514	6.05870	5.21022	1.00000	40.87329	8.61890	65.95920	5.57318	14.43865	7.27001	10.20599	76.64666	4.39300	6.75343	8.80545	52.54820	1053.30735
7.87527	0.77768	8.03718	10.01825	1.00000	-5.41667	7.82255	33.98464	6.68981	38.01667	7.66122	7.32221	69.93464	3.71726	7.00365	7.02370	39.81871	1132.34284
7.08708	5.96673	11.31265	9.27593	1.00000	41.54566	10.51555	51.23234	7.56964	-71.29144	5.35976	9.73025	45.28875	34.99378	7.58622	8.46977	51.66976	1081.59434
8.61702	1.68627	5.85055	6.36572	1.00000	11.8659	9.18012	36.81255	8.36819	34.3869	6.06189	6.97070	80.90777	18.17132	6.09956	7.24730	41.53953	1173.47276
4.55494	0.62768	9.19920	10.95815	1.00000	-34.88422	7.88063	59.36786	8.73170	150.60036	7.30701	7.25157	63.43463	13.79002	6.11101	10.59204	73.55395	1050.97416
8.16712	0.24779	7.49078	4.97464	0.00000	49.28669	5.57644	44.68890	6.49652	1.00288	7.85018	7.28900	65.85470	11.85198	8.18899	9.14661	47.21947	1174.36376
6.35696	0.87878	8.81553	4.66831	1.00000	58.23583	8.23539	37.00910	8.58592	92.48278	7.99511	9.24038	68.33821	2.67911	6.20158	12.05706	43.53240	1159.07244
4.98066	0.35692	10.55364	7.03834	1.00000	39.57582	6.94750	61.29116	6.69100	-105.11221	6.90491	10.22378	90.39415	18.04149	6.79451	9.21594	70.76450	1074.56388
6.52828	0.33761	7.14982	3.90886	0.00000	31.92923	3.02328	65.44519	8.32316	34.86563	6.91103	8.18819	53.25772	23.30873	7.40044	10.08216	81.14856	1187.95976
2.93778	0.40808	11.60671	6.54587	1.00000	45.40008	7.37321	61.78185	6.87642	-73.58248	4.88145	10.06266	64.36228	26.50670	7.83171	11.40143	54.12480	1118.78637
