SO2	PM2.5	Pb	C2H3NO5	NH3	CH4	PRES	NOx	longitude	latitude	CFCs	CO	H2CO	PAHs	warning	O3	PM10	TEMP
7.55449	7.88919	94.72496	2.52764	5.29810	6.18550	1158.67848	10.53389	98.50893	16.68911	39.61055	6.91154	50.72669	7.58270	0.00000	7.22161	10.20949	8.84358
9.77848	6.92167	61.54036	0.17178	7.80205	7.74732	1065.47254	8.68379	-86.99666	33.45122	37.02504	6.41207	33.28701	5.52195	1.00000	6.24102	6.13937	16.10894
5.75548	5.30300	90.78074	0.25522	6.31479	7.07913	1101.66437	6.25530	24.71204	41.57439	53.67579	5.80346	53.19742	8.92280	1.00000	5.74780	7.32676	20.36659
7.93791	6.89842	19.56311	0.08543	7.95966	7.78599	1125.50605	9.07053	38.01667	11.85	54.64447	5.70722	62.28530	4.47701	1.00000	7.76703	4.98494	11.94663
7.82949	6.89774	53.70648	0.87715	7.76436	7.85873	1051.45709	9.27729	37.92792	53.93361	24.12210	5.69471	51.52863	9.02697	0.00000	7.62060	9.08995	8.58460
6.78613	4.44072	64.78925	0.08943	3.75391	8.30715	1114.81503	11.58523	-81.38758	30.17746	56.54600	6.71892	60.07090	5.01413	1.00000	6.47711	4.40767	22.81175
7.54020	6.86752	39.19117	0.20895	7.48585	6.51418	1146.24368	8.55116	-1.86343	38.10558	60.48000	6.65735	51.62053	7.43465	1.00000	8.00992	5.28992	-4.28334
5.60021	4.28967	65.99841	2.86765	6.94773	7.00825	1076.42614	6.38244	88.1453	22.4711	40.40519	10.52099	35.51396	11.36171	0.00000	6.49603	10.40339	5.25855
7.86171	9.10573	42.82500	3.24306	1.91518	8.34741	1158.84433	8.13673	9.5926	52.86147	52.27512	7.76772	67.56082	6.98486	0.00000	6.06257	10.47845	15.54896
8.29690	5.97011	52.04893	1.01752	8.24279	8.28348	1185.43096	9.64618	-71.06616	42.4251	35.84477	5.54755	59.57200	10.88080	1.00000	7.18385	9.24422	23.39019
7.67816	6.78359	47.48499		8.89400	7.19358	1055.50838	8.61610	119.58627	23.5654	51.24281	6.56712	61.94464	7.09927	1.00000	6.72804	6.34532	8.02153
7.01207	6.37100	55.02942	0.18326	7.42748	7.89401	1165.63936	8.43259	107.60389	-7.01833	57.11192	6.44595	63.49563	8.11482	1.00000	8.23807	5.49702	6.34997
8.13295	4.47141	70.25528	0.25426	5.56457	7.01454	1190.79669	6.57455	9.22796	48.46458	44.20040	4.69721	44.87782	8.22447	0.00000	7.04304	7.03860	30.50917
7.32429	5.07028	38.03212	0.35558	5.46541	6.58179	1114.56208	7.98977	-115.98391	36.20829	58.70069	7.62696	67.53130	6.78447	1.00000	8.10927	7.89707	11.41638
7.81010	3.98841	33.95429	0.18259	4.81013	5.97724	1121.69065	7.51710	-69.96533	43.91452	46.36054	5.48164	63.00523	7.30419	0.00000	8.78699	6.61728	19.32744
9.13640	6.63927	49.54041	0.35520	6.68082	6.00870	1076.04751	9.62151	-74.95472	10.98778	53.26740	7.91897	25.41532	7.56343	1.00000	6.66538	7.97719	8.14359
	8.94816	51.27219	0.35745	6.75931	8.35631	1120.42670	10.75724	-72.22625	18.57677	60.68066	5.99700	39.62064	6.99344	0.00000	6.35895	7.75729	33.52925
7.72227	4.89620	22.67612	0.47852	5.88213	7.62264	1079.46174	9.54706	-70.92866	42.52787	59.15326	7.44923	86.85246	9.39450	1.00000	7.18140	8.16526	16.62215
6.79198	5.62281	31.81144	0.17255	7.47223	7.82641	1070.38680	8.78046	-2.68333	43.31667	42.57018	6.45165	65.24720	9.30431	1.00000	6.46866	4.21685	-4.84278
7.28315	5.59655	40.89057	0.33305	8.48860	5.97452	1067.06116	7.94846	-67.15407	18.42745	63.59294	6.53183	47.09983	4.14705	1.00000	6.45602	7.50976	18.56656
7.85717	7.45218	45.63236	0.32532	8.12666	7.39754	1183.93844	8.26704	178.00417	-38.65333	47.72926	7.48277	50.49327	2.21373	1.00000	5.99278	7.49474	-0.80847
6.63639	9.00870	41.85723	0.30420	6.30855	5.98638	1093.64463	7.06451	150.60036	-34.88422	45.58988	4.92137	65.71702	9.75186	0.00000	7.94898	7.23571	18.05702
7.29072	4.64137	53.85136	0.55813	6.11579	10.46255	1063.72761	7.94716	-119.0376	34.21639	64.05487	8.72965	47.98324	8.36823	1.00000	5.97193	8.45356	20.37791
8.69269	4.25552	65.24744	0.99635	5.73539	8.21784	1174.02762	7.90903	-76.78319	18.00747	25.78383	8.84051	54.63902	11.26666	1.00000	7.76136	9.23647	25.91582
7.09660	6.76293	44.47389	0.27016	6.12368	7.66651	1054.82399	6.24239	116.82887	-1.26753	42.03756	6.12420	54.45225	7.55346	0.00000	6.23909	6.11072	8.54034
8.23756	6.27332	54.76723	0.17985	8.35643	7.75106	1190.94142	9.52044	3.64633	6.8485	39.93948	4.41396	41.49224	7.21758	1.00000	7.10593	3.82345	16.36022
6.98394	6.16656	75.34519	0.96207	6.47491	8.52720	1174.26505	8.14746	72.68533	22.75218	42.63202	8.21179	42.67735	8.53946	1.00000	6.92579	9.22125	0.00979
6.23860	7.79947	50.29177	0.20377	8.01204	8.13054	1126.25550	8.97118	-1.86343	38.10558	56.05392	6.26555	48.94953	7.03385	1.00000	6.80868	5.09073	4.49652
6.04918	9.69394	59.78076	0.27704	4.37692	7.41564	1113.97932	6.26419	72.93924	18.87813	49.39690	5.87927	56.76571	9.43743	0.00000	5.69376	7.52146	16.70361
6.99620	8.11559	52.08177	0.85854	6.67590	7.83215	1098.71457	12.17815	-60.47389	-34.64167	69.87346	5.89438	49.10759	7.91631	0.00000	7.80024	8.96826	11.09108
10.23185	9.64858	57.49841	0.78581	3.98558	6.34194	1199.53037	8.29509	99.89166	15.46063	36.23403	6.54897	63.75165	6.76196	0.00000	6.24283	8.87183	22.99722
5.96416	5.75531	65.23268	0.22895	9.69428	5.72085	1177.85177	8.01370	33.72798	53.53395	47.28844	4.65068	56.24146	5.26719	1.00000	8.19623	6.87312	10.38589
8.50366	6.60722	50.11355	0.50602	6.24593	5.88992	1182.19970	9.14196	5.74861	52.71083	49.12474	7.04326	57.83809		1.00000	6.67877	8.37290	1.35854
7.52128	6.12089	31.21487	0.76451	5.37974		1099.80497	8.82821	69.67639	41.29444	63.59028	8.72348	55.88143	9.15503	1.00000	6.58022	8.78540	22.10040
7.17265	8.61872	83.32318	1.93389	4.59801	7.01638	1133.21172	10.10831	43.91385	54.03876	47.07791	6.94099	44.09120	6.52844	0.00000	7.92607	9.95046	9.17711
8.02521	5.55180	89.60686	1.82948	7.58507	7.54766	1065.41845	7.70871	-0.33525	53.7446	56.20964	8.76108	58.57071	9.95348	1.00000	8.11791	9.86527	17.68779
6.83497	7.06755	20.38396	0.23512	7.74384	6.30856	1056.81225	7.59379	10.7	4.96667	39.97533	8.11886	50.16797	6.11396	1.00000	7.43968	6.90547	8.38202
7.84054	5.18831	39.83509	0.08687	7.06745	9.77052	1184.78862	9.80148	-52.35558	-14.66463	50.50655	5.62423	47.17378	6.25369	1.00000	7.29122	3.09597	28.18472
6.87508	4.72919	59.36168	0.15406	7.64004	7.70488	1117.19172	9.16774	72.85107	19.30157	61.81702	5.60041	47.41240	7.13113	1.00000	9.15523	4.83033	9.95795
7.30245	6.61513	59.07730	1.88335	7.33614	8.63706	1176.74957	7.50882	11.18709	48.73218	51.83255	6.68010	49.33929	9.58297	1.00000	6.57750	9.91106	3.65579
6.89374	10.88681	58.96998	0.32274		8.83313	1141.85505	9.01609	114.51667	33.78333	59.30317	7.08555	57.40446	6.57453	0.00000	6.10759	7.36101	19.73334
5.88101	4.92906	64.35576	0.20038	5.09341	6.39576	1146.68864	6.91046	-7.32097	41.1053	17.38650	4.19627	54.69971	6.98636	0.00000	6.41277	4.21641	7.50897
8.17245	5.44249	52.99088	0.36856	6.92889	6.31039	1051.55265	11.01858	15.87735	4.94273	40.12117	9.03650	44.78412	10.93064	1.00000	10.52307	8.04648	12.28210
8.32448	5.97432	57.20486	2.21667	6.56332	7.15139	1199.93728	6.90875	125.51176	42.64031	40.13703	10.64265	21.02015	9.95994	1.00000	8.00995	10.08019	9.37522
8.17561	6.24493	40.30187	15.26852	9.11934	6.69262	1128.27981	6.90979	-44.31389	-19.7625	41.93288	6.85911	37.20897	12.17559	1.00000	6.70459	12.06798	2.25956
8.29608	3.98786	59.51508	0.38674	5.02322	6.88532	1196.82430	8.58250	30.79165	-27.76952	46.72400	10.87215	44.59357	9.53486	1.00000	5.72123	7.74468	15.24729
8.53827	6.08177	47.56699	0.20142	7.02273	6.00054	1156.81386	3.17892	-3.67029	37.13548	66.51956	5.87717	68.89444	12.18668	0.00000	7.29329	6.52475	16.45689
6.50959	8.52350	57.74623	1.47675	4.07274	6.62357	1178.14914	9.55018	13.31783	52.61131	33.69033	6.36176	61.08119	6.80676	0.00000	7.47743	9.72019	33.59378
6.42546	9.05138	66.77049	0.60006	6.95092	8.79597	1119.43107	10.74739	-6.00137	33.42585	47.84022	6.89194	35.51965	6.91931	0.00000	6.14584	8.48757	2.63497
6.89048	4.74435	48.19042	0.29781	3.78382	8.55723	1137.58586	7.97477	110.71639	-7.54972	53.32128	7.28805	75.02524	7.45694	1.00000	9.26009	7.49659	21.38452
6.49453	4.82947	46.02999	0.29942	3.98332	6.03439	1070.00816	10.49235	51.3452	53.37596	60.39372	8.15630	53.11122	6.31431	1.00000	7.98254	6.03783	7.39641
6.75959	4.08533	46.04931	0.47467	6.21731	5.78539	1064.90671	9.35187	-84.62081	42.7392	33.43260	7.50513	48.17269	8.91263	1.00000	5.67294	8.09956	23.46668
8.05533	8.45249	67.52052	0.66566	5.38467	7.81888	1083.97930	6.40493	107.60627	51.82721	76.48158	5.98386	41.34758	7.65593	0.00000	7.91015	8.63396	26.19115
8.37105	5.58655	45.86888	0.10309	8.97467	7.21745	1170.43926	8.98689	-76.43941	39.33427	44.13187	5.12043	69.13475	6.09408	1.00000	7.97291	5.07522	27.93591
6.78136	8.29987	62.25234	0.12228	5.97317	8.44583	1176.04058	3.97649	-1.86343	38.10558	46.99701	8.33081	71.94940	10.07533	0.00000	7.08219	3.05763	15.71447
6.65376	5.67641	4.72561	0.12665	8.56157	6.64391	1133.88279	8.45614	-2.98884	43.32686	46.40911	5.41228	50.46719	5.57483	1.00000	4.69283	5.94416	18.34141
8.05125	6.23895	43.57424		5.16260	8.70925	1133.59892	3.77981	2.31889	35.21222	44.68477	6.53171	56.88354	9.62882	0.00000	9.18342	5.73303	27.95319
6.39587	5.01023	37.74609	0.19519	3.69283	6.79449	1174.52279	8.91952	29.65806	-4.83	57.87943	14.31655	51.48776	6.23911	1.00000	7.54646	6.44447	17.40070
8.44819	9.25941	51.50361	0.52147	4.50844	7.99609	1140.25629	6.00171	40.74357	37.31309	34.32329	6.31961	39.35296	7.25844		7.53350	8.40826	1.78039
7.74476	5.48753	44.79734	0.21997	5.35337	9.08183	1164.15687	6.20253	114.68333	23.73333	61.79622	5.34662	68.10765	7.65770	0.00000	6.76403	5.76068	21.41172
6.40644	7.96932	62.32771	0.92032	5.50931	7.44153	1111.63304	9.72827	-87.93341	42.55308	58.99269	5.01380	50.93671	9.47558	0.00000	7.47905	9.13725	20.58018
6.84485	6.14206	61.34368	1.01813	5.93802	9.48355	1118.70159	7.85349	118.53333	27.92333	37.19003	6.03501	63.78180	7.95801	1.00000	7.17340	9.17157	14.04952
8.05486	5.45400	44.59701	1.74976	7.48106	7.02643	1061.98778	6.99626	-77.96389	39.45621	65.73145	10.43679	60.13061	9.42484	1.00000	8.07007	9.83758	18.57283
6.57154	5.03363	37.31190	1.32258	4.76752	5.64912	1147.81320	6.04007	-8.2503	37.08819	29.64969	9.83235	57.96143	8.54298	1.00000	6.92864	9.50905	21.93782
6.54606	5.80909	61.91215	0.15814	8.37597	6.87911	1109.66703	8.31333	38.01667	11.85	61.10546	6.21992	63.05499	7.26344	1.00000	7.37517	5.67331	2.69761
7.81168	6.73659	43.82123	0.21759	4.47440	7.76678	1169.18847	10.14208	-73.9614	10.15031	44.19466	9.14127	57.48039	5.07831	1.00000	6.45637	6.14287	13.97494
7.51044	7.33928	44.20658	0.39009	5.27612	6.13777	1116.15769	8.43308	81.54855	26.2649	58.38589	7.92248	69.69688	5.82591	1.00000	7.30022	8.00381	15.58871
8.34110	5.20676	62.87770	0.29496	6.06231	8.27911	1123.22227	11.02074	-77.96389	39.45621	38.22186	7.50499	59.15145	10.10881	1.00000	6.15781	7.43524	6.86798
7.19547	5.33616	59.08655	0.73653	6.35633	7.81983	1147.60973	8.68739	38.01667	-5.41667	27.24789	7.92027	65.41614	8.54853	1.00000	8.52010	8.77106	-0.58694
8.80180	5.29331	59.39711	0.20679	7.99368	5.87091	1053.43808	10.15938	-34.88111	-8.05389	55.32537	2.96303	58.55094	4.89034	1.00000	6.87656	2.94684	2.56510
8.07017	6.28345	68.91400	0.75628	5.79089	6.15543	1074.86149	8.12447	120.5875	16.455	35.01068	8.67453	70.91466	7.65120	1.00000	7.52367	8.88236	18.01550
7.05119	6.10379	55.83819	0.30900	4.88364	7.23152	1055.84497	8.98122	-38.79084	-10.95817	57.59907	6.19229	61.48254	5.83203	1.00000	5.68453	7.50046	24.12949
7.75549	4.78254	45.88743	0.13847	7.80409	7.26133	1118.44763	8.32200	100.04427	13.8196	65.34704	5.90886	50.42657	7.35724	1.00000	6.60327	5.52946	24.02957
9.50575	9.12279	28.01234	1.47476	5.73565	5.25147	1151.38348	11.90542	33.9162	51.67822	32.69022	7.24656	59.02743	8.36641	0.00000	7.87278	9.63748	-1.38035
7.63714	8.15704	85.01561	0.29072	8.43066	6.17472	1192.52914	10.29034	37.00438	-7.60361	38.75978	3.91519	56.64720	9.94365	0.00000	7.41309	7.03620	23.91192
7.94586	3.35696	49.09917	0.38039	5.33031	5.86848	1139.82371	8.36296	-15.6	13.56667	41.54282	7.99631	55.44212	7.43017	1.00000	6.88321	7.71993	13.59510
7.01663	7.12749	60.89029	0.12395	5.67091	5.97401	1060.37634	4.02153	-73.75513	40.60538	39.93117	7.33660	65.10643	9.90740	0.00000	7.53592	4.80391	26.20532
7.61525	10.10997	42.90915	1.24458	3.17601	6.93609	1128.12989	9.06935	-101.2591	21.01858	58.73520	6.95394	51.51645	7.19423	0.00000	6.64787	9.42213	18.92229
7.21997	5.55888	24.03492	0.26660	5.25141	6.11736	1059.78221	11.81342	-120.43572	34.95303	40.28607	5.42585	59.45124	8.96627	1.00000	7.13316	7.03354	10.32704
6.28994	5.84084	73.90269	0.18764	4.11411	6.12676	1165.54921	8.14732	-111.89903	33.50921	32.60010	6.53572	58.12763	4.54313	0.00000	7.88068	5.39089	24.30350
8.38069	5.65700	70.25709	0.62150	6.41767	6.54811	1126.38770	8.25919	-46.99583	-22.97056	63.81755	10.61887		9.35322	1.00000	5.01510	8.52567	10.79940
6.68443	7.88608	69.81810	0.40713	7.28657	5.80321	1140.33017	9.01397	99.89166	15.46063	48.97794	6.15722	43.80992	8.30119	0.00000	6.01344	7.97043	18.07417
7.19025	5.12241	61.82281	0.45731	6.29484	8.40856	1141.00134	10.44001	10.78222	36.46917	38.35557	6.59942	58.21555	9.37037	1.00000	7.78831	8.01116	15.58324
8.91297	10.07492	43.31672		7.20535	7.18835	1154.44157	2.53721	-117.14392	32.9156	49.61469	8.70602	38.92661	11.13526	0.00000	8.35622	3.30709	17.09398
7.86595	5.34443	61.51224	1.92226	7.69081	7.27145	1129.20338	8.07095	81.54855	26.2649	48.11759	7.98392	78.60534	10.86693	1.00000	8.24293	9.97089	-8.29071
6.71783	6.51864	43.11393	0.10738	3.56334	6.08126	1079.91535	3.90297	-73.9614	10.15031	36.61614	7.52470	57.84884	8.64661	0.00000	6.92473	3.32892	4.57838
5.79009	8.95939	34.46355	0.31443	7.09447	7.57838	1078.32604	8.17931	14.43865	40.87329	46.44301	6.33227	42.67552	8.22938	0.00000	5.44819	7.32458	27.45250
8.26158	9.32543	62.87882	2.32199	3.91118	7.75395	1146.71377	8.53765	106.85417	-6.48167	63.10736	8.31998	41.60997	6.07342	0.00000	7.34080	10.11078	13.07311
7.00288	9.13348	54.37539	0.77580	5.27200	6.79172	1054.47572	8.72103	-72.22625	18.57677	55.47328	6.73967	45.27819	7.38435	0.00000	6.73347	8.91289	-10.94118
8.76904	7.21793	56.58581	0.32668	6.05076	7.52831	1053.11075	9.88279	73	40.93333	53.92369	8.82427	44.98904	8.15740	1.00000	6.75111	7.49519	12.40019
9.65239	8.65322	39.89967	0.17998	6.07629	6.44242	1185.13587	9.66642	-96.67834	34.77453	29.17905	4.66085	53.80069	6.31008		7.37937	2.72696	-0.14612
7.51240	6.99675	78.49487	0.23020	8.81915	8.10401	1165.48293	8.43643	-68.3	-54.8	52.15532	5.16904	78.65241	4.35072	1.00000	5.67418	6.71264	10.83351
6.42079	8.91921	53.09466	5.20364	6.21615	7.34047	1056.22116	7.33600	-71.10077	18.20854	71.55447	8.20345	58.55296	12.12819	1.00000	6.36635	10.96303	5.31273
8.25673	6.40581	50.76303	0.54423	6.73093	7.26335	1166.53925	10.04952	-122.38731	45.53929	50.26484	5.78802	43.69923	10.05255	1.00000	7.75734	8.21656	24.08310
6.51160	5.26057	41.79864	1.11382	8.31903	5.46070	1133.11298	8.51123	72.85107	19.30157	62.18285	5.46813	44.36075	8.77580	1.00000	7.69699	9.28781	-1.68654
7.17391	6.95257	40.00561	0.23410	8.22712	8.11820	1167.25885	7.98360	-41.45861	-4.42472	45.28942	7.02023	51.70262	5.66308	1.00000	9.09789	6.80257	3.71262
8.72353	7.98123	76.96415	1.97232	5.75907	7.36870	1119.95643	6.59813	-75.87877	5.6561	27.85700	11.72730	65.05837	9.66940	1.00000	6.58304	9.98088	9.31495
7.26396	10.14501	50.70051	0.39899	5.57709	7.95320	1060.49248	8.51865	115.8614	-31.95224	44.67137	7.32100	52.53875	7.28110	0.00000	9.52851	7.90260	21.46877
6.49127	4.74414	82.55443	0.37984	9.34255	6.93174	1145.44918	7.56131	57.3552	51.4781	47.41963	6.61583	66.61507	7.67838	1.00000	6.08151	7.75664	7.42592
6.63949	5.98846	46.81366	0.77672	6.81347	7.51251	1100.10447	8.24978	76.32756	9.57046	57.26000	9.74577	55.33361	9.60558	1.00000	6.94722	8.97668	21.73209
6.84746	4.85547	71.54657	0.40870	5.94848	7.45559	1113.80111	6.43106	-51.87389	-23.44361	38.54237	6.71998	62.01649	9.47877	0.00000	9.70715	7.70933	23.88027
5.25474	6.93789	30.80147	0.71814	5.98938	8.27483	1189.56167	8.72249	123.62494	12.37169	57.92663	9.87062	52.62805	9.62931	1.00000	6.94104	8.65837	11.12775
8.69897	5.69254	39.37047	0.29277	6.71567	7.74285	1180.76002	5.41319	14.34085	40.87363	46.63774	5.41904	57.20952	9.77496	0.00000	7.06804	6.82249	30.52589
6.60058	5.92200	48.99535	0.20037	6.82462	5.98337	1165.55650	6.86289	-1.99421	51.35084	61.45564	5.02260	64.32707	8.14188	0.00000	7.29231	5.90164	19.63313
7.06262	5.30415	50.97953	0.16499	9.28432	6.54244	1134.87054	9.65656	136.61667	36.53333	57.63494	2.64402	48.12841	6.41075	1.00000	7.74874	3.76782	18.28350
7.87485	8.89884	13.59345	4.28679	6.62496	6.92244	1115.81622	6.70034	110.71639	-7.54972	53.37699	8.65994	70.18394	9.84512	1.00000	6.00731	10.78070	22.21638
7.83825	5.85620	46.18758	0.34655	9.80329	6.07751	1090.57541	8.08810	-104.22884	32.42067	54.93823	4.39365	66.59329	3.70849	1.00000	5.26809	7.71483	17.04145
7.26592	6.59465	50.85918	0.36259	9.31912	5.99017	1165.92467	8.21137	16.43915	43.50891	33.75702	6.13049	54.16188	3.31914	1.00000	6.35126	7.64657	26.95056
8.90464	4.80540	44.16858	0.36844	7.45064	6.47854	1126.27647	6.23744	84.13864	22.88783	50.62957	3.51851	65.61458	9.43496	0.00000	9.20049	8.05582	20.66367
8.18280	5.45546	46.35966	1.66604	7.12740	7.34579	1159.36540	8.42504	-0.91979	51.42708	49.50890	6.75638	61.35829	10.82924	1.00000	7.22049	9.78968	32.39771
5.68339	7.81570	65.46247	0.68577	5.66622	8.85027	1056.70474	7.91155	92.48278	58.23583	49.32396	5.66811	52.75197	8.79956	0.00000	6.45164	8.84913	23.53112
10.24661	6.45360	52.02696	1.44487	6.21068	6.91274	1167.28907	6.74401	12.19458	10.61285	47.35669	9.11364	29.58860	7.01843	1.00000	6.15901	9.60406	25.90312
6.07705	5.88760	77.51149	0.14133	4.12869	7.09318	1095.65373	10.23652	86.68363	23.49668	55.35624	10.35947	32.21917	7.71332	1.00000	7.77672	6.66062	35.65294
6.27364	4.81351	46.79957	0.27394	5.64205	6.93439	1158.24768	10.59735	-8.2503	37.08819	28.10519	5.90991	55.07153	8.40384	1.00000	5.23404	7.15133	28.85689
7.75892	4.66545	48.83430	0.11594	8.07144	8.03636	1095.92092	9.68969	24.14662	65.84811	28.66612	3.49848	57.24386	5.79310	1.00000	7.50791	3.24610	-7.94436
6.46505	6.04589	55.05065	0.10060	5.07199	9.84965	1068.88841	6.09908	37.55	6.03333	33.03995	6.91398	65.33345	7.80403	0.00000	7.14488	5.68659	22.21982
8.13708	5.76009	68.71414	0.06854	8.15530	7.38138	1181.67848	9.39019	-65.61427	-27.4338	41.37321	4.01097	76.79010	6.03040	1.00000	6.83483	4.18139	2.78764
6.00043	6.78914	74.25280	0.21080	7.31499	7.60979	1063.23686	7.80291	24.75	55.25	64.17720	5.86173	51.97230	5.03911	1.00000	9.10694	6.33115	25.36529
6.88800	6.66293	42.49886	0.76447	5.78162	6.31517	1050.34255	9.21583	40.74357	37.31309	47.63831	8.53540	56.81378	9.90498	1.00000	6.15381	8.75445	21.66603
6.07852	6.31094	19.70565	0.51432	6.35604	6.37346	1169.01067	8.72103	-35.71667	-8.66667	28.15588	11.61626	51.48697	10.79128	1.00000	7.58771	8.48971	11.79210
6.63737	5.74022	39.67715	0.15430	7.77518	8.43479	1181.96537	8.94920	6.26764	4.92675	44.64526	7.73755	50.42458	8.11660	1.00000	7.87236	4.77127	11.36319
8.11089	6.07096	47.33805	0.51443	6.10854	7.87012	1115.51408	7.75391	86.51499	23.1959	37.25026	10.50732	67.14565	8.02407	1.00000	8.71957	8.57317	11.88305
7.92233	6.58148	68.06799	0.25298	4.18754	5.91800	1102.70135	8.44573	9.5586	54.52156	51.62796	8.66603	75.59345	6.45875	1.00000	6.89779	7.04358	18.76466
8.21260	5.95224	89.36335	0.17802	4.93429	6.07243	1084.31763	6.15455	-116.56346	43.54072	43.47044	6.11768	42.61825	7.41258	0.00000	8.80140	4.69217	10.67123
9.32820	7.51960	45.69575	0.20679	9.44297	8.68758	1079.05234	8.04480	78.55757	17.34769	46.53358	4.63916	73.46261	5.52155	1.00000	7.45430	6.70677	16.06426
6.94843	7.71274	34.74627	0.36855	8.93363	6.49720	1107.38406	8.11520	16.91667	-21.98333	53.72557	5.26150	57.94011	2.63031	1.00000	6.86374	7.55702	12.68796
7.63983	6.77402	53.44744	0.20991	2.58198	7.48801	1084.53934	11.77867	-8.53778	7.57944	41.52618	6.44595	50.42065	5.32134	1.00000	7.80622	5.04830	-19.33625
7.38039	6.37647	56.26664	0.27570	7.85539	6.02244	1164.04415	7.93752	-2.31938	6.46346	37.85192	8.88121	42.26524	6.34271	1.00000	6.39422	7.23915	29.19759
6.70575	5.29146	68.43172	0.19170	6.13275	7.59937	1136.27802	7.06071	38.01667	-5.41667	41.82644	5.66892	47.59798	8.04616	0.00000	9.47021	6.96950	7.54319
8.07363	6.14725	55.69487	0.24655	4.97946	7.29579	1150.41778	8.25822	100.24529	5.4709	50.49260	8.79876	66.01138	5.81674	1.00000	9.43005	7.53146	1.05878
6.24798	6.60789	48.16764	1.37823	7.45939	7.67982	1066.67068	8.72637	-40.7475	-4.16694	49.75068	6.75094	60.86468	10.26827	1.00000	6.70772	9.61218	14.74669
8.26482	9.64360	36.71717	0.13500	6.30434	7.00575	1119.10476	4.68455	17.4674	50.86079	58.85511	3.84778	55.29769	11.26991	0.00000	6.77424	5.44989	22.25837
8.06894	7.40913	87.99326	2.36912	7.13531	5.70749	1065.63154	7.40403	14.43865	40.87329	40.04633	6.49998	52.40330	8.73939	1.00000	7.71767	10.14977	15.11834
7.44612	7.14134	57.26653	0.26057	5.48129	8.10155	1087.36963	2.43336	6.92917	52.31333	22.16868	6.57507	50.05555	11.05534	0.00000	7.43626	3.51428	13.62986
7.16972	5.59570	60.50139	0.14938	8.04496	7.31765	1142.53712	9.63216	88.58	23.18	49.92568	4.70825	57.69717	5.89561	1.00000	8.00969	4.63249	11.65835
9.01811	10.52565	52.00743	0.29858	4.76766	6.34417	1077.47489	8.61900	3.64633	6.8485	74.63137	6.04216	50.57206	5.83856	0.00000	6.53580	7.42224	1.60880
6.15745	8.83950	48.16502	1.27238	4.49505	7.70793	1109.83826	9.66673	27.18052	39.12074	57.45164	6.23064	61.50913	7.58727	0.00000	6.00028	9.42389	10.28112
6.78560	8.26811	63.04210	2.09952	4.34411	5.68030	1071.80866	9.54456	30.98551	2.41669	51.47066	6.34784	52.10950	9.56667	0.00000	8.43530	10.02024	14.93278
7.05494	5.75369	53.17450	0.17140	9.12319	7.78459	1134.92272	8.13962	113.69785	-7.73379	35.30099	5.46876	77.80007	4.68750	1.00000	7.86506	6.72904	21.89524
7.13743	4.08660	50.72681	0.43908	6.48097	7.09343	1076.90372	9.14272	82.85749	17.54907	35.62462	6.92203	51.81617	8.21837	1.00000	6.72021	7.97763	24.00598
6.85201	5.75579	52.74164	0.27600	8.26175	5.22090	1096.48119	8.87441	-52.35558	-14.66463	70.28587	5.77115	62.13873	5.39059	1.00000	8.43145	5.21009	21.00720
7.72149	3.34831	16.56770	0.14979	8.57407	5.15743	1115.57792	9.33288	-97.50417	25.87972	44.28330	4.56991	60.79799	5.81838	1.00000	8.45848	4.63004	22.09602
8.51924	4.81526	28.59624	0.26853	4.28491	6.07081	1176.00198	10.15793	30.4347	-1.9487	45.01355	6.91242	38.54298	8.54576	1.00000	6.94547	6.98045	26.10665
8.20663	8.13347	55.56409	1.25493	5.87220	8.16117	1081.88210	10.03015	14.39024	42.22718	41.69193	5.82945	77.80597	10.08066	0.00000	7.92408	9.40772	27.36214
