latitude	PAHs	warning	O3	C2H3NO5	PRES	TEMP	Pb	CFCs	PM2.5	CH4	H2CO	longitude	NOx	PM10	SO2	NH3	CO
40.70995	4.21371	1.00000	6.52836	8.85653	1167.12476	2.80817	69.17285	82.94006	7.57408	5.80468	64.87499	0.57856	4.91631	8.56180	7.97648	6.89782	11.45598
3.11988	8.74846	0.00000	4.84141	6.02154	1122.23672	10.08646	36.45967	73.30028	7.95955	7.88537	48.07878	35.59642	9.40978	8.02736	7.49205	8.06293	10.01653
37.65181	11.30621	0.00000	6.44808	1.11803	1186.54384	10.69461	65.64273	72.75993	10.45105	5.84248	63.02791	120.33063	8.18825	5.47897	5.81662	7.69482	8.78040
51.30001	5.56948	1.00000	5.30731	2.95900	1073.26919	29.21690	45.81333	73.17286	7.16364	6.64276	52.04197	13.10984	7.41424	6.11810	10.60167	7.92701	11.90632
18.18158	8.92595	1.00000	5.91038	2.49756	1069.98896	-1.48929	54.60296	70.60410	7.90339	6.62130	63.49866	76.03889	5.92429	6.96015	7.16503	7.27428	5.85839
-3.5403	8.83845	1.00000	6.83992	3.29879	1168.32299	-0.01515	44.42846	84.55151	5.92048	6.84306	65.80840	118.9707	7.25853	7.19632	6.49015	7.51937	5.78518
33.93113	7.00712	1.00000	10.41527	3.42408	1160.22380	37.65944	34.07417	72.62472	3.63909	11.51262	60.55795	-117.54866	7.70258	6.88135		5.25042	4.75889
0.51667	7.91759	1.00000	5.79022	4.81675	1094.54229	26.68821	81.91375	96.09142	4.94634	7.35665	46.44276	101.44167	6.83622	7.74868	6.04014	6.82822	5.96924
44.75874	7.46598	1.00000	5.26022	2.84099	1099.84667	11.54086	55.95451	72.70729	8.00274	7.09412	59.10707	19.21437	8.09038	6.54767	7.06301	6.44098	3.86463
34.77453	10.89863	0.00000	8.77367	2.22251	1054.48809	14.97957	53.16491	73.43451	8.16304	5.89678	49.47617	-96.67834	8.14715	5.39323	9.22160	7.77355	4.71973
-1.26424	5.47004	1.00000	5.74619	6.77649	1181.76989	-0.36407	50.05435	73.70728	6.26663	7.04016	36.72420	104.09701	8.29385	8.11930	10.70731	8.06626	10.43781
21.53889	8.23245	1.00000	5.38762	10.89043	1103.82085	20.85268	40.55304	84.40162	5.12316	6.12365	31.60297	71.57737	6.52014	8.82984	4.61105	10.10982	7.54147
42.7392	9.87962	1.00000	7.54081	3.29131	1095.40523	18.32818	46.93548	75.59676	4.51487	6.34047	44.11883	-84.62081	6.85068	6.53359	5.93884	6.40224	6.76750
32.54044	6.98236	0.00000	7.72119	4.03918	1127.31432	11.67226	66.08093	64.11011	9.55004	11.04996	50.98080	-82.90375	7.92236	7.31976	4.70445	7.88989	7.04189
25.13915	7.03809	0.00000	8.94737	4.02908	1154.21818	7.58450	76.26737	73.35277	8.99163	4.74158	43.35206	73.06784	7.99956	7.17376	8.12214	7.24933	7.87141
-8.43333	6.89958	1.00000	4.62007	3.31996	1159.67443	26.75803	37.50185	64.12182	6.43104	6.80625	51.92573	114.33333	7.01163	7.14831	5.00407	7.57019	6.39241
41.82143	7.34462	0.00000	6.28532	3.39972	1060.08341	21.48183	54.09346	73.87799	7.02485	11.43029	43.36709	41.77921	8.04918	6.05900	7.63118	7.95952	6.15232
-15.675	6.18444	1.00000	11.18870	3.73228	1121.88846	30.94408	56.81023	69.74350	7.95023	9.08241	46.06074	-38.94722	8.28245	7.18096	4.21533	7.67204	8.94382
42.67164	6.24528	1.00000	6.47432	2.96703	1136.55517	13.56876	27.49054	69.18190	7.17986	7.89805	48.04684	14.01481	7.76578	6.66271	10.46283	8.28096	11.28259
40.53123	4.10023	1.00000	6.89208	2.51497	1058.61234	24.19649	58.01517	77.15466	7.99142	5.61968	57.28072	17.58522	6.58890	7.00783	6.74912	8.01099	11.82467
23.0072	6.99144	1.00000	9.72214	3.48875	1096.40558	25.31582	52.54207	72.46659	6.61098	10.62463	37.17142	-82.4017	8.90468	7.24594	9.76070	8.47104	8.05044
39.08367	5.85968	1.00000	5.68548	19.39645	1073.90496	13.00323	55.34908	61.82622	7.40536	7.64750	32.01633	-84.50855	7.68846	9.59081	12.89422	7.35192	12.92006
60.2052	10.34397	1.00000	8.02076	2.55593	1094.97842	21.85835	77.31514	60.34851	3.26781	4.92374	56.99346	24.6522	7.73937	5.98090	6.42793	7.80696	6.83597
16.0567	9.20418	0.00000	6.72637	0.91890	1092.95419	15.12088	54.95758	77.16241	8.30901	10.01104	53.69123	103.65309	7.97967	5.54389	5.83857	7.03825	6.99447
50.75	6.61945	1.00000	12.01372	10.32632	1137.75663	23.64549	84.18332	72.70948	6.64434	10.18597	46.75892	2.25	7.29698	8.88350	5.14814	9.56768	7.15254
39.22493	6.72648	0.00000	7.74205	7.36474	1122.50950	26.46641	86.67905	72.34829	7.97555	6.30403	52.75570	42.85693	7.94850	8.41636	8.72664	6.75762	6.57069
21.01858	8.66955	1.00000	6.13526	5.30860	1068.75352	2.98325	61.71050	76.18359	4.56316	4.88363	59.94908	-101.2591	7.53100	8.10006	4.72063	9.00987	7.06610
41.29444	9.13368	1.00000	8.24397	3.52932	1124.75215	-0.34823	53.42199	76.27815	2.99026	4.41430	42.55272	69.67639	7.84816	7.10610	4.10702	7.64942	7.63833
34.09611	8.59102	1.00000	6.84860	3.66758	1086.01261	10.88936	61.09619	59.52560	2.86058	5.59036	50.65149	-118.10583	8.49933	6.35931	3.69874	8.45870	8.91477
4.73245	8.67748	1.00000	5.73171	8.24081	1168.35777	2.04291	82.37215	78.89261	5.68264	5.00086	33.38548	-74.26419	5.96217	8.48576	5.23829	7.28651	7.64051
35.74788	8.55935	1.00000	7.40936	2.48099	1156.28419	16.11785	56.21288	69.06833	6.14300	7.50752	59.32534	-95.36969	10.19043	6.30346	6.88169	7.11829	5.47555
40.94065	8.47459	1.00000	7.79000	2.04377	1066.04922	6.52001	51.80771	65.57916	3.96537	6.59088	32.82971	-73.99681	7.44382	5.51833	5.98111	8.65820	6.21536
37.05944	8.04117	1.00000	6.41596	2.94536	1159.13161	23.53334	45.24032	74.70653	6.38577	6.76699	83.17837	37.3825	7.47774	7.23757	6.34131	6.83198	6.26951
33.37526	9.41883	0.00000	6.99085	2.44130	1162.67261	14.06978	46.61782	65.35233	9.41688	7.88347	49.30064	74.3092	8.78355	6.37514	10.48076	8.36345	7.10420
36.76639	8.40394	0.00000	7.67067	2.99048	1056.12278	0.13178	42.23582	73.89066	11.12168	8.47508	48.79759	3.47717	7.17478	6.85618	3.73367	6.78063	7.42197
-7.51611	6.04989	1.00000	8.17924	2.03153	1160.84902	6.76346	48.71338	68.16142	6.16697	8.67077	65.72395	109.05389	7.70046	5.89483	9.36094	7.63069	9.13723
33.41012	9.98621	0.00000	5.76219	12.39295	1174.03456	18.91822	34.44508	51.45139	8.42980	7.21820	55.63211	-91.06177	6.50313	9.09987	10.66335	8.70806	10.11845
27.76056	7.52344	1.00000	10.72534	3.51980	1175.86676	23.85357	57.40612	73.30897	7.03406	10.46873	67.96430	-15.58602	6.56160	7.21682	8.26510	5.95388	9.24389
53.63333	9.39787	0.00000	9.69790	5.16272	1085.69366	10.87938	46.87543	87.44573	9.78849	5.53149	57.13152	9.85	9.26378	7.88705	9.42540	6.57598	4.13886
37.65181	8.54563	0.00000	6.03843	3.08790	1058.55328	27.90093	49.20463	71.83952	8.32230		23.61509	120.33063	6.96299	6.83864	4.88201	7.47933	10.02054
45.35	8.84480	1.00000	5.44480	4.33952	1083.60121	4.40940	58.28171	81.74069	8.11736	5.02102	57.08318	126.28333	6.25487	7.43481	7.31259	7.72410	5.38107
25.80565	7.74746	1.00000	5.57019	5.19699	1178.05404	37.24585	54.69673	59.57977	8.37456	5.85873	43.21448	68.49143	7.75888	7.98520	7.74046	7.02172	4.69040
18.87813	11.43911	0.00000	7.61703	1.47888	1064.26171	16.79191	30.39164	79.29901	6.59828	7.19478	36.34937	72.93924	7.22303	6.08750	7.69619	8.54699	7.69831
58.1908	5.41094	1.00000	6.69336	6.61248	1069.71487	32.53628	66.80836	71.23834	5.42253	7.02400	33.41176	40.17171	8.00896	8.32975	9.94116	6.51236	9.43604
48.07667	6.38968	1.00000	11.75750	1.68748	1195.94209	23.60065	46.81717	79.86258	5.01900	11.07802	32.66542	8.64409	8.49140	6.50220	8.39591	6.65522	5.56971
12.25282	7.04064	0.00000	4.33088	2.53094	1125.26677	27.90015	36.73645	67.93499	5.73372	7.57901	81.42098	79.41727	6.83753	6.53174	11.51531	7.09615	10.14551
37.95143	5.45725	1.00000	10.19520	4.22957	1083.86866	10.16770	60.03719	74.19562	6.70347	9.26833	71.80921	-91.77127	7.23252	7.28037	7.08358	9.18655	7.83285
33.45122	10.29216	0.00000	5.06032	4.80595	1113.65416	16.83957	69.34120	68.77828	8.15942	8.05644	58.81289	-86.99666	9.18422	7.75693	5.03867	7.00140	9.18652
20.74122	9.22178	1.00000	6.21439	1.65656	1163.49980	12.98710	34.73197	78.94490	7.22316	4.30922	50.21555	-100.44843	6.07644	7.21678	6.92954	5.62097	6.89430
0.46005	6.74968	1.00000	7.63212	3.51602	1050.16896	11.20225	18.48168	73.60712	7.07770	8.89802	72.11199	34.11169	7.93951	6.99932	10.69934	5.65176	10.66302
-23.85972	6.37561	1.00000	9.01370	5.03651	1134.65103	12.05899	60.35029	70.79806	6.38210	9.36123	28.04459	35.34722	7.25087	7.97524	9.48676	6.99861	9.28588
53.5942	8.51945	1.00000	7.07110	5.05747	1176.86568	21.84019	61.19126	74.43631	6.37529	6.40655		25.8191	6.69223	7.70037	7.07664	6.31016	5.43593
49.65186	10.29909	0.00000	8.20046	6.85704	1098.92961	5.40087	54.75319	77.31366	7.52429	7.68349	81.30295	26.97253	8.17803	8.26315	8.24371	6.49384	6.23821
27.34089	6.82004	0.00000	6.77908	1.70520	1097.07555	5.61352	66.58565	78.41982	9.59546	9.80126	55.07900	117.4831	8.18178	6.81734	5.49642	6.66133	7.61336
42.8334	7.59456	1.00000	12.72445	1.44550	1188.63490	12.09773	60.30905	68.48217	5.16564	10.44448	48.09020	-80.38297	8.16364	6.29822	4.86043	7.13162	6.31058
39.72943	9.78946	1.00000	6.09606	6.84208	1149.19844	2.63772	55.94256	84.83118	5.95343	4.92799	34.91297	-104.83192	6.87217	8.20617	6.78331	7.87588	7.12984
40.93333	6.88762	0.00000	5.77107	3.71731	1061.17753	11.77934	56.28250	73.86658	7.90803	9.87230	43.36077	73	6.56776	6.93692	5.52709	6.53401	9.26837
37.95143	8.59671	1.00000	7.23370	4.48744	1162.48250	16.29683	64.81717	51.99299	3.33483	6.11524	46.48359	-91.77127	6.19693	7.82876	5.17928	8.13337	5.47640
-33.75881	5.75277	0.00000	8.23187	3.48579	1123.39435	-6.81924	33.40628	66.30805	10.43176	5.78923	29.31558	150.99292	8.36762	7.27058	8.55104	6.45090	8.51193
-21.44236	9.01939	1.00000	5.84542	12.85059	1156.95012	31.54992	34.18120	67.58772	6.21292	3.97718	44.28299	27.46153	4.89456	9.16421	5.46046	6.71708	6.71503
13.8196	9.02566	0.00000	9.36499	4.35848	1060.70400	13.30950	58.38616	70.88492	8.08365	5.07566	53.01806	100.04427	8.34112	7.49412	7.42259	6.50525	5.42358
52.53048	9.41850	1.00000	5.89782	3.15905	1155.57952	20.00096	62.46799	63.85427	5.63267	4.92668	28.10263	13.29371	8.05317	7.31308	5.99753	7.48659	7.75011
-15.675	7.91584	0.00000	3.75599	3.22201	1148.71423	12.27194	43.55330	78.12096	6.65954	7.31152	48.99396	-38.94722	8.06018	7.00609	8.67393	7.99924	10.20728
36.53333	6.47271	0.00000	9.70639	2.93460	1194.44486	25.97942	60.00491	71.14513	6.47555	9.07170	53.18295	136.61667	8.06665	7.11336	7.26435	7.90030	8.61676
32.54044	7.53642	0.00000	5.53187	3.79176	1199.27703	1.31682	44.49310	71.63551	7.10027	8.56306	59.08963	-82.90375	8.30165	7.03941	9.09630	8.00297	8.96919
33.86419	9.54491	1.00000	4.73725	5.07639	1129.79476	4.94515	65.02932	65.58072	8.89007	5.98758	52.72341	48.26258	7.55660	7.68896	8.74805	8.08906	3.97701
46.7055	5.60646	1.00000	7.22852	4.25175	1087.29423	25.12907	41.05376	75.68393	4.28588	8.06567	41.98574	38.2739	6.38488	7.14219	12.18232	6.38811	8.70417
43.61058	7.72952	1.00000	4.02365	4.72377	1091.06527	17.37679	36.81390	70.77567	7.74031	5.76206	33.59469	1.33467	8.48735	7.74589	4.21365	8.36344	
32.54044	7.36495	1.00000	5.11424	1.09330	1120.36442	24.94322	59.21058	69.68786	9.63617	6.56268	66.89896	-82.90375	6.07646	5.30442	6.89997	7.02013	3.97469
42.7	7.66512	0.00000	5.51228	2.06135	1180.44865	-3.21226	47.48904	58.19991	8.89171	8.05908	35.01962	27.25	6.85802	7.19570	5.30256	7.87993	9.96894
11.84962	8.36484	1.00000	4.76665	2.75755	1127.05915	23.03654	48.26078	75.24916	4.78720	7.32484	43.30585	-86.19903	7.37730	6.89963	5.81736	6.81833	7.95889
39.96348	8.51843	1.00000	7.69780	1.56244	1179.24356	-12.06124	63.51348	67.70872	4.88644	7.58688	55.59131	-4.83076	5.50674	6.42476	6.06572	7.99150	5.34837
48.79325	6.49701	1.00000	8.62619	3.19150	1141.19236	15.18752	43.09814	65.56580	6.92795	8.81167	51.90832	2.29275	6.36233	7.01672	9.28172	7.17199	10.48620
30.24706	5.38652	1.00000	8.26955	3.15483	1146.29569	23.72777	41.19620	67.53501	4.45046	7.77356	63.14090	115.04814	6.87431	7.54015	8.90867	7.29231	7.50692
54.84444	4.43616	1.00000	8.13255	4.58785	1176.22245	27.79907	63.11464	71.87952	6.14158	6.93863	42.26366	38.16694	5.63003	7.65670	7.39600	7.17243	8.96709
33.93113	8.27464	0.00000	9.17558	3.89185	1165.01463	21.21574	38.61213	76.65139	8.71298	5.17441	60.56147	-117.54866	7.16055	7.04524	7.92352	6.75102	6.41771
7.83389	8.78879	0.00000	10.16413	5.82202	1149.18281	17.86166	43.51008	75.16335	10.11979	6.25723	39.76129	-72.47417	9.76275	8.25722	7.87270	8.62661	4.29355
29.98869	5.31559	1.00000	6.10521	4.57339	1089.97339	16.81155	48.94410	67.99398	8.71476	8.95094	37.18293	122.20488	7.71877	7.60924	7.35692	8.44254	9.90479
59.37722	8.54092	0.00000	9.58948	2.55418	1074.82248	16.28397	48.52487	100.00000	7.73755	5.65750	61.34058	28.19028	8.18807	7.14278	6.83782	5.13466	6.31197
36.24624	5.44584	1.00000	7.14615	2.25134	1095.21728	4.38644	26.68524	78.00841	5.37848	7.21650	70.77419	139.07204	8.91294	7.01965	8.34330	6.43217	8.22709
36.19278	7.16433	1.00000	6.05990	4.34423	1103.76247	25.46151	52.45709	72.90419	4.51152	5.05485	44.50291	117.65694	7.45029	7.72326	2.53673	7.93187	8.90561
10.13361	9.19036	1.00000	6.14812	2.89391	1141.88825	22.14339	48.67475	82.66387	6.09001	5.84652	50.60771	124.84472	7.63210	7.17790	5.86180	8.10859	5.24628
55.39485	4.06561	1.00000	5.39659	12.53656	1163.59995	2.38762	68.17546	68.41049	6.51492	5.51661	51.63878	43.83992	7.16752	9.06582	8.88609	7.60822	10.37919
32.87533	8.31810	0.00000	9.87010	2.70871	1165.66229	5.53238	54.28771	76.02345	9.04258	5.18486	68.75446	71.57118	5.38904	7.03189	7.72194	6.85393	5.65224
33.93113	9.83944	1.00000	7.86070	4.73375	1153.05999	15.06909	57.92142	80.10496	5.71445	6.01108	51.80997	-117.54866	8.80479	7.59177	7.39910	7.06637	3.72836
56.9083	8.60223	1.00000	6.94450	1.01277	1050.88367	16.12163	57.27413	88.99429	5.00260	5.55698	43.20453	60.8019	7.29500	6.49294	4.41196	7.61716	8.00776
11.8659	8.42768	1.00000	5.90072	6.25004	1161.79745	-1.83621	66.52806	57.19436	2.76581	6.19452	74.51923	34.3869	8.09316	7.95977	3.49284	7.93023	8.76842
52.68333	9.83063	0.00000	11.10821	4.40965	1183.48740	11.67973	30.20081	70.95367	6.72597	4.90100	34.42874	0.93333	7.38846	7.72529	5.89648	8.37568	3.88844
10.63504	7.97795	1.00000	10.80366	2.95601	1074.27377	18.07172	69.76817	79.98904	5.46157	11.81629	44.79338	-85.43772	6.61839	7.29776	8.77543	8.28050	5.85005
49.07866	6.83129	1.00000	4.52034	2.42202	1155.77556	19.19520	54.86019	84.08086	6.29255	5.93924	43.48481	30.96755	7.20069	6.25963	4.17704	7.35774	9.35171
43.61058	5.61859	1.00000	7.07591	7.16401	1091.05947	21.31297	58.18778	75.83395	6.25274	6.67288	65.16411	1.33467	8.66541	8.27782	8.37409	4.57311	10.48972
-23.85972	8.09199	1.00000	2.47632	3.35092	1185.17421	7.07941	41.04512	82.53080	8.77667	5.19558	40.59539	35.34722	8.16149	6.51693	6.56685	7.14650	7.80872
-25.54073	10.74587	0.00000	7.69409	2.40785	1145.99533	9.91827	56.07373	77.64873	9.94068	9.20333	53.80717	152.70493	7.15391	6.92814	3.51661	5.54826	7.53887
37.95143	8.64919	0.00000	5.89128	2.53777	1098.61304	12.21876	51.16337	64.72598	8.89458	7.31693	74.51242	-91.77127	8.99199	6.66389	5.81800	8.55109	8.66031
30.81383	8.41662	1.00000	5.22848	1.90694	1163.80443	7.12373	34.52247	84.07315	8.55945	5.45007	61.65294	75.16878	8.86731	5.88025	7.05298	7.54553	4.20248
37.31065	8.50805	1.00000	6.79232	3.57130	1180.11600	20.60182	62.20869	78.99372	6.43220	5.93374	49.00877	13.57661	7.80828	7.33156	6.65003	5.51267	6.31319
4.02219	5.52726	1.00000	10.22604	1.82681	1186.48448	15.92873	70.26344	74.48288	4.98744	8.14883	57.53642	101.02083	8.11945	6.79511	5.15991	6.05628	6.40748
39.12074	6.85475	1.00000	10.93668	2.10405	1184.94902	2.34464		79.73196	6.80319	9.54441	42.70438	27.18052	6.48347	6.13809	6.55347	6.78954	9.03789
54.84444	7.46218	0.00000	6.23553	2.34928	1095.86065	14.24643	36.96309	77.56757	8.88227	8.06958	39.67551	38.16694	8.19840	5.91958	8.87897	7.70319	7.91004
13.65805	7.75066	1.00000	6.46961	2.53623	1071.97343	3.27748	63.16810	67.46382	8.31002	9.72121	49.33738	102.56365	6.99400	6.78791	7.02934	6.29461	7.86309
48.98994	8.26999	1.00000	7.60016	1.78983	1140.47071	13.74834	54.62006	77.31636	7.05526	7.45289	48.53054	2.1699	8.17533	6.67230	7.23052	7.31207	5.16341
42.97086	9.12057	1.00000	7.01860	13.27252	1195.83799	10.23534	74.00877	66.74737	5.09543	6.68455	64.95760	-82.42491	6.76287	9.13147	5.91823	6.29062	5.65043
5.20856	6.68466	1.00000	7.59824	2.09228	1139.78452	16.41034	49.67169	71.53951	7.32229	8.84236	54.49635	-74.73584	6.51795	6.06370	9.28435	7.20731	9.99168
43.31667	9.30532	0.00000	8.37880	1.95165	1161.69233	-1.46794	60.64496	69.10298	10.05084	7.01540	44.06111	-2.68333	6.50233	6.00387	9.65460	6.61085	7.16310
43.61058	7.19551	0.00000	8.89642	3.35379	1199.99573	5.73812	59.97002	79.61698	11.64078	7.22037	56.25380	1.33467	8.39328	7.43966	9.42462	7.87189	5.41089
33.86419	8.06157	1.00000	4.84951	2.47967	1130.95807	7.27248	54.92702	70.60733	6.81380	6.73754	59.77685	48.26258	7.54058	6.71840	5.45417	8.10514	6.05371
40.82232	8.33459	1.00000	5.92776	7.22773	1184.60810	22.76797	61.76031	72.24225	7.39905	5.92273	63.62454	-74.15987	5.95459	8.31341	5.89724	6.43193	6.78245
37.65181	9.64748	1.00000	6.49954	2.93693	1087.26897	13.40508	40.66597	73.09767	5.08301	5.80564	35.39917	120.33063	7.82274	6.39224	5.78639	8.60444	6.62919
37.1759	6.42998	1.00000	8.15239	7.84798	1136.46550	15.82114	60.45932	76.41666	9.00628	8.67528	66.18836	128.9889	7.54173	8.66033	8.13950	8.02387	11.73432
-7.81667	9.10970	0.00000	9.26529	2.39460	1117.10418	12.14996	35.75354	68.87811	9.95793	6.73017	44.11536	112.01667	7.79182	6.94879	9.79040	6.18939	3.08387
52.53048	7.41027	1.00000	10.85929	4.84671	1195.51589	23.26564	58.37051	72.02111	6.08650	10.44045	60.69663	13.29371	7.99938	7.99126	8.01384	7.13706	8.18694
54.84444	9.01150	0.00000	6.05476	1.52883	1074.27610	18.84075	63.47369	61.14424	9.25735	7.72743	29.15118	38.16694	4.78187	5.84546	6.32396	8.03595	8.50192
29.22254	8.24527	0.00000	7.36938	2.73020	1093.03965	9.27555	49.64583	67.84212	9.86556	9.30359	44.72647	79.5286	7.71838	7.05151	6.10530	6.30317	8.48540
40.78206	9.40279	0.00000	5.48190	3.11133	1198.39410	24.12878	37.15326	65.63453	8.18136	10.46694	66.89914	72.34424	7.33665	6.29089	4.15436	6.92613	9.05437
33.98154	10.12551	1.00000	6.63528	3.15149	1186.59810	22.86193	51.83598	57.16146	5.87515	5.68648	53.71322	-81.23621	7.94244	7.18645	7.45249	5.50479	3.82057
48.90472	10.18485	0.00000	9.32784	3.39872	1149.62418	-4.83558	55.89504	88.17300	7.27830	6.50293	43.28628	2.2469	7.73126	6.88783	7.82212	7.23736	3.63320
21.46527	8.85363	1.00000	6.55804	2.90316	1178.54767	20.07446	48.95736	55.81489	4.39069	7.06274	50.95130	83.97573	6.69890	7.07091	5.98255	7.18944	5.59419
37.73604	6.94998	0.00000	10.48876	31.59421	1083.00310	16.42602	64.99269	58.75506	4.91138	9.10484	53.29369	-120.93549	7.74664	10.09204	6.04516	8.32104	6.81459
10.66668	5.38871	1.00000	8.02595	5.35552	1054.52629	8.33380	43.38068	77.07308	7.99371	7.73454	62.20597	-61.51889	6.78929	7.65018	7.94116	6.78419	11.01733
50.74497	5.57316	1.00000	8.47867	2.99579	1121.88152	11.70660	81.16082	69.28695	4.56390	7.20951	67.59175	3.20639	7.81239	6.47963	6.62095	5.86506	7.01759
6.46346	9.18553	1.00000	5.88485	6.52301	1072.26039	18.10124	43.21978	69.22416	5.36286	5.69092	55.03962	-2.31938	7.50150	7.80782	5.55758	6.91137	6.64068
41.91738	8.77350	1.00000	11.31812	5.76347	1173.48973	11.57063	27.31622	69.51734	4.30153	11.46332	53.84531	3.1631	7.38858	8.14813	8.45572	7.64693	5.85953
42.7	7.48840	1.00000	10.78615	7.31493	1068.93635	12.12374	43.63611	72.97420	5.24444	10.87366	37.98070	27.25	7.73223	8.18190	8.75354	7.26573	6.88767
35.25064	7.29531	0.00000	6.63902	2.89895	1053.82801	18.24170	54.81727	80.16148	8.27772	9.81773	44.35838	-91.73625	4.46199	6.86378	8.02919	7.86096	7.45991
31.92923	9.53583	0.00000	4.85395	3.54413	1100.28183	10.99706	55.97414	75.11020	9.25260	9.50168	38.25973	34.86563	6.75066	6.77874	12.50903	9.21650	7.03957
51.82721	7.79301	1.00000	5.97242	2.68786	1122.69342	12.42382	52.19402	62.42702	4.65409	6.94387	52.08124	107.60627	8.23844	6.49556	4.80621	6.67703	7.40565
52.57583	8.52530	0.00000	5.85903	2.40477	1086.42938	12.02058	42.03442	85.47952	7.84246	8.52537	41.58905	6.61944	7.06009	6.51438	6.77245	7.46650	9.27080
21.53889	8.49106	0.00000	6.48514	6.48020	1133.52438	4.42233	45.81991	71.72328	8.32308	9.04638	64.90137	71.57737	7.40097	8.11993	7.37711	6.64163	8.49430
16.06213	9.42267	1.00000	4.53864	3.70414	1090.90246	8.36625	38.55098	78.37223	7.12820	4.92265	45.87379	76.0586	7.66986	7.11171	7.01761	6.99864	4.07721
-27.76952	7.38792	1.00000	9.73012	6.47497	1106.30270	9.44590	41.18336	74.18541	6.38066	11.72306	50.45207	30.79165	6.71558	8.34629	11.17511	8.44630	7.46037
36.61033	5.67941	1.00000	7.17928	10.16199	1118.96511	20.30274	40.69117	70.75139	6.90079	6.91401	59.46898	-88.31476	7.31198	8.85938	8.49630	7.62964	11.12499
35.50056	7.26117	0.00000	8.30464	3.17552	1100.03442	-1.63425	38.57823	67.77806	8.67090	5.67506	47.19906	117.63083	7.80292	6.80792	8.99535	7.80952	6.22568
30.16688	8.61544	1.00000	6.10542	4.28982	1085.97043	18.61896	46.59602	71.03197	6.28910	6.29366	47.68578	-96.39774	7.76601	7.58276	6.36012	6.38946	2.52788
51.4781	8.53229	1.00000	7.17738	4.00046	1139.65988	33.80718	53.49400	66.60579	4.61971	6.08784	32.94594	57.3552	6.78970	8.02764	6.24583	6.53822	5.93867
60.2052	8.44119	0.00000	6.91026	2.90162	1157.04188	17.62767	51.25969	63.79955	10.49321	9.01534	47.18203	24.6522	5.84904	6.33365	9.72025	7.68338	8.23418
4.92675	7.99489	1.00000	6.95419	2.78044	1191.51453	24.20610	42.95241	78.53933	4.58290	7.26747	41.41383	6.26764	7.72165	6.24427	5.04228	8.27605	
-37.9	7.53796	1.00000	3.61033	3.26141	1109.40674	8.53815	42.07063	68.44922	10.01356	4.69730	30.86851	145.18333	6.23112	7.49861	6.49554	5.98902	5.86100
53.53333	9.94065	0.00000	10.86484	3.46501	1184.97588	12.42103	46.82345	74.34965	6.90913	4.51638	57.68340	-7.35	6.36008	6.99030	6.73327	7.99289	3.21878
-27.76952	7.69939	1.00000	9.19140	5.53066	1162.19089	11.42154	80.69005	73.24218	7.11406	9.04592	56.21915	30.79165	8.10761	8.00835	8.67956	7.85437	11.40671
11.12018	6.51163	1.00000	7.37836	4.52375	1144.30286	22.68861	46.07297	84.21101	5.28487	7.31982	58.39994	76.11996	6.60189	8.01508	9.20571	7.30509	9.95974
20.28527	4.66582	1.00000	9.53494	7.02915	1127.50510	21.95934	42.55896	71.36664	6.09296	6.83579	59.21095	-103.42897	6.37223	8.32638	3.56923	8.63834	7.48752
26.2173	7.43149	0.00000	8.41704	2.01456	1117.17950	26.33581	44.73939	64.71848	8.72109	6.53915	47.69905	-80.22588	6.65793	6.48040	7.81122	6.63717	8.25153
33.52253	4.96725	1.00000	10.18021	3.64502	1096.91186	13.09407	42.02055	77.07686	8.46770	8.92487	60.26908	-117.70755	7.06290	7.37540	5.84079	8.31211	8.95900
