latitude	O3	Pb	PM2.5	NOx	PAHs	CFCs	TEMP	H2CO	NH3	longitude	warning	PRES	CO	SO2	PM10	C2H3NO5	CH4
31.12406	4.69172	42.13207	8.30256	7.00182	7.50686	62.65231	0.94704	78.70871	5.34157	-97.90308	0.00000	1079.47932	5.86772	8.54787	8.36065	9.57259	6.39814
50.18545	4.66234	55.19626	6.75196	7.05618	6.16579	42.96364	17.93509	65.66250	6.29590	27.06365	1.00000	1068.02475	7.46379	4.31735	7.36721	4.64126	4.37533
-13.7804	8.17770	50.44900	5.35230	7.11604	3.44274	56.62389	5.65762	35.58222	7.45086	34.4587	1.00000	1136.11358	7.74594	5.56290	7.12454	4.25575	5.91442
2.41669	8.63638	47.51373	9.46209	8.43087	5.31006	33.58007	28.67031	41.95734	3.84225	30.98551	0.00000	1127.30203	7.05135	6.91486	8.51438	8.73535	5.45574
44.92801	6.07481	39.23530	9.10374	6.17286	5.10744	52.59297	17.27653	43.18901	7.87928	4.8951	1.00000	1131.89627	8.05394	2.54615	6.94526	3.60176	6.45264
36.6009	10.09068	59.17237	9.25130	7.74224	3.16499	25.29372	23.01198	40.65641	7.45909	126.665	0.00000	1066.41435	6.36804	9.25096	6.79458	4.46876	7.28495
32.5007	5.65535	60.38340	4.33653	9.55922	11.30645	46.59044	9.16640	50.03563	11.62136	-94.74049	1.00000	1141.27712	6.43754	8.23052	8.93940	15.06071	6.31138
53.37596	6.35449	46.75922	6.76923	6.59541	7.85194	43.17477	7.07405	54.65332	5.10440	51.3452	0.00000	1130.75314	7.72761	8.63604	8.66780	11.38823	8.45767
23.5654	4.76763	30.43443	0.80426	6.69806	7.07035	28.53003	19.08102	54.22796	6.64750	119.58627	1.00000	1141.10234	6.41396	6.87724	9.09242	15.64273	7.37952
23.15678	5.90985	53.32899	7.39618	8.80311	3.94429	60.08280	11.67524	75.91155	7.32097	-81.24441	1.00000	1195.69981	7.86620	4.95790	8.68180	11.00929	6.68658
38.40917	5.90846	52.53784	4.84685	6.78040	8.27458	44.75937	10.80473	59.94291	8.12371	112.73333	1.00000	1078.31191	7.17546	6.55255	6.63365	3.31687	6.47228
-7.60361	7.52346	58.70384	7.33929	4.49272	5.24751	48.16987	17.68232	20.17720	6.17226	37.00438	0.00000	1179.03345	7.90182	8.93965	7.41216	4.09060	8.14689
41.1053	7.00181	33.77293	6.42150	8.75814	8.83885	68.35075	17.29736	61.73424	8.94170	-7.32097	1.00000	1169.76676	6.60447	5.74546	8.53343	10.77496	6.04023
55.54028	6.22482	69.41637	7.77888	8.31662	5.02244	47.43691	36.70800	40.66372	6.08052	89.20083	1.00000	1065.56472	6.55330	5.61447	7.42464	4.81739	7.88632
33.03699	6.28165	47.18738	9.75833	6.12488	4.45942	50.81061	33.44326	67.30397	8.66484	-117.29198	0.00000	1122.56424	6.54304	11.72138	7.50513	5.12958	9.51446
41.09822	7.17433	40.53257	4.91695	6.78173	2.53561	42.63012	17.61634	50.13012	7.72654	120.74792	1.00000	1187.72639	7.53923	6.31393	5.75056	2.16174	5.88027
47.4943	4.35295	39.46608	7.18931	6.40574	8.31182	52.64286	28.34205	56.25334	5.92766	-122.24092	0.00000	1051.66906	6.21327	8.23057	8.23935	8.35915	7.15512
5.90702	8.48696	39.20656	9.20482	8.13856	5.68304	56.39159	11.43768	30.12487	4.33265	116.10146	0.00000	1192.07369	6.04659	10.29168	8.24905	7.05343	5.21126
34.4833	6.73670	48.67027	5.73025	7.65200	11.65057	46.90137	24.77606	27.16106	10.59375	136.84186	1.00000	1113.50327	7.63560	8.53243	6.30927	3.14032	6.24679
52.61131	6.13032	45.28145	2.60871	9.00729	8.42859	37.16261	3.60770	29.95879	8.97036	13.31783	1.00000	1085.80099	6.42816	7.44618	10.05694	39.38158	5.50245
51.82721	4.66923	45.82353	5.52945	7.83973	11.61614	55.81251	9.23335	46.50754	8.97540	107.60627	1.00000	1095.07429	8.40865	9.84439	6.61256	2.88973	3.95753
34.75856	8.88760	60.53109	9.94071	8.14761	7.89825	33.38028	20.65286	35.89927	5.81439	136.13108	0.00000	1096.15365	8.46854	6.81728	5.72427	1.51753	8.27099
41.0051	3.24152	44.67874	4.62411	7.15325	12.54902	54.34139	20.85733	24.44273	12.47676	-73.78458	1.00000	1148.61136	7.05106	9.42721	6.78756	3.10068	6.37784
37.51803	9.15828	49.99763	7.45082	5.99914	6.04384	39.22472	25.14098	55.82189	6.95698	15.00913	0.00000	1129.37864	8.00709	8.24537	7.71501	5.57571	8.23198
9.91861	7.40399	58.68270	8.59905	6.32794	7.37503	47.17453	24.67266	64.66221	7.07939	-68.30472	0.00000	1115.92767	8.41753	8.56793	8.17739	8.21783	8.40085
50.86079	8.46170	78.95754	8.32361	6.59137	7.93084	47.26818	27.52391	39.94425	4.28389	17.4674	0.00000	1051.28157	9.11612	8.35765	5.61011	2.16479	9.92561
8.88649	6.73739	37.20179	4.38156	7.68099	8.74005	60.39895	18.91987	29.82544	9.87343	2.59753	1.00000	1128.75761	6.59058	6.48809	6.62480	3.11905	7.24869
57.14369	6.11283	28.54030	8.74424	7.49468	6.71374	49.13754	15.18138	54.36633	5.46132	-2.09814	0.00000	1166.82050	7.79911	9.00407	8.95967	13.71220	5.84435
27.0174	3.81729	36.60567	4.28957	7.16119	11.82626	50.77708	19.37652	58.71919	10.40120	49.62251	0.00000	1100.43890	7.43423	9.99049	6.63628	3.48845	5.11445
55.54028	6.46049	37.57266	8.14871	7.13935	7.37202	41.31708	11.07589	52.58940	5.14532	89.20083	1.00000	1126.09663	7.68151	6.41363	6.26628	2.08207	8.75952
51.20219	5.45103	48.97114	10.25091	7.04313	8.15087	34.43134	12.50980	48.20234	4.62097	7.36027	1.00000	1123.82905	6.79269	7.44317	6.20927	2.31176	11.27590
-54.8	9.84156	50.14253	9.28749	7.41738	5.29305	55.53600	6.69637	64.12218	5.21729	-68.3	0.00000	1184.55315	7.16289	7.88063	7.74349	6.41227	8.01811
10.12268	6.25653	37.57234	10.80614	7.13278	5.42890	51.78010	3.48842	31.06629	6.64708	77.54372	0.00000	1110.45481	6.77682	9.72491	7.54010	4.56574	4.32534
39.33427	4.75184	61.17018	9.76496	8.36395	7.69352	46.66681	12.77426	64.36101	5.80295	-76.43941	1.00000	1112.68203	7.15675	3.95342	8.18066	6.94357	7.93812
8.48714	6.51334	36.07393	5.31309	7.41974	7.82687	37.52251	0.27511	30.15981	9.67946	-13.2356	1.00000	1193.20367	6.90171	4.74199	7.38468	5.05705	6.96718
34.75856	6.74477	46.15535	11.23528	8.63208	4.84822	72.95242	21.48073	43.38301	3.95073	136.13108	0.00000	1051.23646	6.17715	9.26386	6.42113	2.60399	4.29875
52.2	6.45568	61.77726	3.07074	7.29735	6.66416	57.26057	30.30742	21.60408	9.37256	8.63333	1.00000	1119.60331	9.61151	4.35335	8.45378	9.86274	8.31714
41.15376	6.27890	51.37213	7.74470	7.11275	7.35454	66.45923	28.15057	54.76391	6.03976	-87.88754	0.00000	1118.16415	5.82823	9.46501	7.38226	5.94317	9.13521
18.87813	3.72651	44.74555	11.64605	6.22116	8.91248	42.92536	0.41608	23.79210	5.21854	72.93924	1.00000	1103.18689	7.65043	4.83770	7.85411	6.15002	8.76537
27.76056	5.57681	55.06908	10.77702	8.59606	6.58074	65.70775	6.90907	73.24073	5.46016	-15.58602	1.00000	1181.57807	7.21236	9.50727	5.35473	2.23456	13.07798
40.37528	5.72678	40.00458	6.02565	8.68744	6.85745	48.88664	24.48137	57.72899	7.97757	28.88222	1.00000	1107.61862	8.07172	3.94095	8.06393	8.03438	7.26090
46.51872	6.86748	36.90399	6.07848	6.44650	4.19549	62.62183	32.51421	28.59337	6.30395	86.00214	1.00000	1084.58790	6.71619	3.68846	5.78630	2.34344	6.16086
41.54566	6.34322	30.85121	6.46118	7.81914	6.73973	54.39269	4.69907	56.15345	7.36761	-71.29144	0.00000	1150.09338	7.44980	7.67579	7.75873	5.74531	6.75917
48.79325	7.39499	75.44924	11.38204	6.93959	5.42894	60.57729	-2.58239	47.90809	4.82540	2.29275	0.00000	1166.22649	6.52730	8.41354	6.52444	4.06559	4.67472
38.37255	5.32188	38.28142	8.05699	8.06646	10.59092	44.33103	0.09847	49.24836	10.12818	34.02537	1.00000	1125.36352	8.68744	6.52757	6.65504	3.17382	7.16961
-20.88231	6.34528	61.58748	8.28212	7.22064	8.44927	46.41206	18.73283	49.67471	7.44940	55.4504	1.00000	1124.27002	6.56665	5.32757	5.83687	3.18609	5.79815
53.49389	9.14182	64.08013	8.24945	6.11931	5.11233	59.81083	8.79709	32.01114	5.94683	-1.29243	0.00000	1094.53712	7.39892	8.01617	7.04236	4.81213	7.02492
50.23271	7.67706	62.26253	7.56241	7.52570	3.37032	47.56044	19.91206	43.94268	8.44746	12.87117	1.00000	1183.75732	6.31621	4.74603	5.94818	2.50682	7.32864
41.91886	5.19896	44.61947	0.51837	7.54072	7.88676	13.51571	-7.54074	39.67375	9.69107	8.73812	1.00000	1076.11163	8.29020	6.98144	6.38107	4.11695	7.80425
51.65333	8.34746	52.16439	9.17186	5.38932	4.57282	61.06423	10.78537	28.58591	4.77137	5.2875	0.00000	1140.01894	7.80258	6.67704	6.90461	3.82860	6.66688
50.23019	6.25261	58.26027	6.17014	8.55687	7.31652	19.79780	14.52184	31.58090	7.72930	8.77155	1.00000	1127.18357	7.53393	4.88543	8.51328	10.49109	7.07468
50.80904	5.91310	48.48117	8.72642	7.84843	5.75958	60.36281	8.93938	63.50933	8.19758	8.77069	0.00000	1057.67699	9.95005	8.98571	5.80540	1.00248	5.73043
43.86682	5.79305	64.38543	5.86134	7.07790	9.63396	60.69046	8.70691	42.29285	8.99886	-79.2663	1.00000	1153.10448	6.52275	7.30575	7.55367	6.38757	3.60126
41.15612	5.52193	60.42568	8.78925	8.35271	5.70807	57.21853	-9.19712	49.37765	7.23285	1.10687	1.00000	1132.28298	7.77567	7.68416	7.58915	4.87755	6.38609
36.06386	8.73037	59.10082	6.76441	7.32082	4.66443	43.40537	31.27178	50.79132	7.79209	4.62744	1.00000	1066.50174	9.63064	7.68363	7.87277	6.53495	6.36718
53.0233	6.87802	40.87757	8.30803	7.66717	5.52689	79.54466	16.87055	45.52437	6.45454	-1.48119	0.00000	1079.09939	8.38038	6.49696	9.34831	20.92594	6.96810
13.70727	9.40093	45.26775	9.28727	9.25677	7.28099	53.22189	10.69365	37.06594	4.28049	9.15013	0.00000	1061.39893	6.45290	7.99543	7.39142	4.88581	9.37406
39.08367	4.93835	54.06002	6.59750	7.81675	10.12972	47.83675	18.19021	45.18272	10.70880	-84.50855	1.00000	1171.17800	7.67421	6.77824	9.02421	16.23791	6.64577
30.35028	7.73772	57.50112	7.45178	7.35032	5.00651	60.08325	15.64152	55.13285	5.56041	112.19028	1.00000	1174.66815	7.93121	8.17125	7.56479	4.76565	10.06976
33.03699	6.32321	41.57878	8.96834	6.49983	6.89129	19.30781	20.55580	37.36194	5.65861	-117.29198	1.00000	1071.43622	8.25686	8.16550	6.24995	3.67507	10.51255
51.84819	4.75613	55.78516	9.41948	7.91795	7.83992	54.88637	26.59477	63.78220	4.55459	1.26738	1.00000	1168.20426	6.65681	6.20433	6.94837	4.46853	8.98402
51.40944	4.97483	48.65561	6.45793	6.92612	8.19377	80.67918	18.65848	70.74574	6.61815	46.04833	1.00000	1177.99207	6.13001	5.78247	6.02418	1.62729	8.56403
27.85	7.06121	51.81750	6.46548	9.30480	6.17138	40.28130	8.04800	45.63879	4.73864	112.9	1.00000	1117.76838	7.81007	8.82970	7.97858	5.67204	8.86821
41.27194	7.42738	32.22849	9.23070	7.38862	7.03703	40.60982	-5.14791	34.13952	6.56725	123.17306	0.00000	1134.98670	6.81397	9.27896	8.46119	8.05220	10.80364
34.61667	5.94920	29.84742	7.44777	7.75410	4.40936	52.42998	14.24217	55.53220	5.65323	135.6	1.00000	1116.07335	6.41812	8.06812	7.71693	5.18057	9.64118
47.48444	5.64126	34.53263	7.73001	8.76149	3.73724	51.00121	7.98841	52.29219	8.66487	36.25361	1.00000	1129.76953	5.48338	3.74371	8.60798	9.33147	5.16413
42.50729	5.13445	37.25645	9.44373	8.46036	6.28068	33.46069	16.77446	35.26257	6.36136	1.53414	1.00000	1172.00352	9.18197	7.64486	7.32833	4.29596	9.04882
54.60528	6.81949	38.86319	6.46653	7.07064	9.18321	72.55073	19.74435	35.04394	9.50821	18.34717	1.00000	1153.10904	7.49758	6.40908	6.85041	2.67041	4.98570
13.48082	6.37409	49.70529	7.46111	7.52174	9.25537	52.01635	22.69352	47.80501	7.53674	-86.58208	1.00000	1171.02306	7.53678	6.72742	6.58439	4.61915	5.15297
42.30865	6.30786	19.77321	7.99775	6.42234	6.79337	46.58207	15.71372	47.69004	5.79708	-83.48216	1.00000	1123.66476	9.43993	4.18623	5.98797	1.60469	6.05161
47.80527	6.59814	26.89095	3.70416	6.98091	8.53405	54.98855	17.70876	46.51907	9.53265	-122.24064	1.00000	1142.90094	7.32710		8.21491	8.79083	8.71772
40.56754	6.07263	43.58693	3.97270	8.39599	10.64579	65.68134	13.71291	40.50407	12.49174	-89.64066	1.00000	1170.27781	7.69278	7.20062	8.60359	8.40782	7.88674
-33.75881	7.67685	34.13288	5.29384	6.61366	4.39090	67.15414	5.53299	68.43673	6.96996	150.99292	0.00000	1092.47025	6.59535	11.57871	9.07050	15.09335	8.87826
-21.42917	6.62861	36.90198	7.47781	6.56215	6.96268	49.74329	3.78342	64.04163	5.71108	-45.94722	1.00000	1191.69954	7.46529	4.74113	8.60882	11.30986	6.03656
14.62072	4.83144	66.95523	5.71892	8.21355	9.98767	64.94338	14.81899	50.72449	10.85777	74.83554	1.00000	1142.73368	6.31464	6.40444	8.05682	6.21342	6.17225
53.53333	6.16013	65.66687	6.84872	6.60135	7.22444	51.17753	24.99353	42.05231	7.98742	-7.35	1.00000	1085.90984	6.22410	4.54190	8.47804	7.72031	7.06617
-33.79176	7.02515	35.47599	5.43301	7.85291	2.64013	47.77503	-2.86022	58.46835	6.63992	151.08057	1.00000	1152.87939	7.33001	4.37788	5.95075	3.62752	5.43296
12.18441	7.46494	55.18374	10.62219	7.33038	6.25609	46.17525	2.53065	53.76553	5.59649	18.69303	0.00000	1050.56256	5.70005	9.14071	8.24021	8.60994	8.40955
11.8659	7.94759	59.27743	9.40792	6.64139	5.45781	55.11027	33.06245	55.22306	6.07778	34.3869	0.00000	1094.62987	7.47490	8.63344	7.79752	5.19856	5.62737
19.8173	5.54553	47.66413	9.23443	8.90179	6.45170	47.39774	15.99920	53.24034	6.67515	-97.35992	1.00000	1162.05231	7.41357	7.04258	7.21335	4.13428	9.25309
12.1277	10.96452	62.22705	8.45512	9.38597	6.75695	41.67572	10.16164	63.78224	4.98234	78.15794	0.00000	1071.47554	7.10021	8.39020	7.68168	6.27615	10.56887
47.46657	7.49104	46.22854	7.23810	7.07061	7.97624	53.19912	35.20893	63.61359	8.54991	84.87144	1.00000	1116.65977	9.14133	4.82022	8.84943	12.94018	5.49406
38.06084	6.80060	42.28106	7.70402	6.15662	4.70727	39.77816	16.78837	56.58139	6.20929	-97.92977	1.00000	1194.86457	8.14056	6.61731	6.54300	2.74686	8.80311
53.14657	6.76242	36.89841	4.95555	8.69370	8.40098	59.64222	19.52334	70.02236	9.37153	140.72287	1.00000	1178.93762	7.20301	5.64251	7.30396	5.56714	8.22642
37.65639	4.03110	26.95044	7.63421	7.72026		58.67505	19.14765	66.59298	8.04657	126.835	0.00000	1177.02256	8.16509	6.40361	5.55622	3.01358	7.60590
-19.32556	6.49607	38.68473	7.93171	5.45395	4.69000	64.06226	3.21478	45.44522	7.40183	-41.25528	1.00000	1189.78950	9.49643	4.14178	6.24470	3.45621	6.24361
48.78232	5.28022	65.14785	4.45279	7.05482	7.62881	70.01406	30.11613	54.87846	6.24850	9.17702	1.00000	1101.40901	6.69898	6.62355	6.71037	3.55839	5.07430
4.88441	7.32846	46.88814	7.36473	8.23250	3.85540	54.61679	18.14571	58.10763	6.78570	101.96857	1.00000	1060.47092	8.22181	8.53790	6.64173	3.18863	10.74367
52.4581	6.96600	52.68384	7.05703	6.84940	6.59576	63.19057	15.97295	33.89470	7.24492	13.28702	0.00000	1078.53774	6.47904	9.43553	7.19212	3.54707	8.72329
45.78071	9.28417	56.11761	9.68465	7.69603	6.66822	37.37747	0.26948	53.27296	3.90598	12.84052	0.00000	1148.45302	7.43921	7.14083	8.59416	11.20072	7.61273
48.79325	8.45767	56.10804	6.40876	6.83287	8.09467	46.45421	8.21342	51.96715	5.98345	2.29275	0.00000	1072.94476	7.49415	6.33449	8.33051	9.76206	7.69092
10.12268	8.48907	55.40314	11.15441	7.56757	2.97224	65.65354	-6.29834	43.05844	3.37452	77.54372	0.00000	1083.90757	8.44653	10.27947	6.36309	2.87907	4.08180
36.06386	8.15556	31.61162	8.57342	7.57786	7.71812	42.46524	26.10961	56.36350	5.69345	4.62744	0.00000	1156.76888	8.38153	8.38637	8.80742	13.31725	10.09836
-27.76952	5.12248	23.00474	6.38697	7.72913	12.21257	53.14864	5.04057	34.16464	10.88422	30.79165	1.00000	1176.65856	6.52423	9.44859	6.55610	4.15088	4.72788
52.14	7.59064	35.32155	8.40170	7.28625	7.24153	57.04647	28.59588	41.51220	7.35016	5.58472	1.00000	1143.43585		4.30114	6.97481	2.20669	5.65141
-7.57897	5.72041	55.58631	4.67290	8.41447	9.30916	43.72731	-0.42755	55.51182	9.10401	112.23109	1.00000	1175.47306	6.47389	7.34203	7.18999	4.82493	5.73444
52.4581	8.33836	47.78539	7.85645	7.81521	9.27747	53.51103	14.98359	56.12883	8.50502	13.28702	1.00000	1074.38064	7.90198	6.09926	5.69542	3.00477	
38.45598	5.09535	36.56516	7.13624	4.79986	6.63821	69.77419	9.96291	37.82388	8.33963	48.87498	0.00000	1166.44340	6.02974	8.46902	8.50240	9.31415	6.86078
12.37169	5.59050	49.85007	4.38280	6.57533	10.05830	48.58586	10.68794	47.78227	9.85770	123.62494	1.00000	1057.54095	4.60683	7.89167	6.36973	3.81376	5.40838
-26.22861	5.93356	61.06260	9.43343	7.57268	5.91103	40.68838	18.33305	52.28686	7.04046	-52.67056	1.00000	1076.17329		5.65056	6.36113	3.33403	9.49827
48.98994	5.53243	57.64954	10.43193	8.06527	8.72909	59.20534	33.60155	41.91352	4.20522	2.1699	1.00000	1154.72405	7.26049	6.75983	9.17198	17.30038	10.59975
52.2	8.10765	34.00348	8.40491	8.25663	4.94131	54.38435	-6.43519	51.33521	7.53213	8.63333	0.00000	1185.42426	6.88629	8.60397	8.27830	7.77636	7.47358
33.14447	10.52954	37.23834	11.92641	7.51812	6.80732	56.21181	9.22357	56.83866	5.11359	47.3799	0.00000	1092.98441	7.06805	9.06388		3.57602	11.18846
10.29085	4.96195	12.09361	6.80434	7.29048	11.06789	64.24512	5.38207	60.66026	9.23088	105.75635	1.00000	1164.70791	7.67340	8.58828	6.80650	5.03169	6.20793
31.84568	5.99127	53.27620	6.37224	8.44144	11.33526	49.85101	10.72979	47.62658	11.84680	-102.36764	1.00000	1120.48591	8.06153	7.61679	7.32405	3.61207	4.38821
40.93333	6.70050	22.97432	8.75652	7.91781	6.96336	48.67147	5.80330	54.10593	5.81881	73	0.00000	1149.35359	6.63677	7.90367	6.50810	2.96837	6.36383
36.20829	7.14874	64.29580	8.93280	7.35102	6.33275	33.28422	11.73413	45.58350	5.48291	-115.98391	0.00000	1196.54010	5.61709	10.14454	6.67964	2.29551	9.89752
7.06273	8.06109	48.48609	8.97374	6.75934	4.94167	44.16139	18.72991	38.67531	4.79770	-1.4001	0.00000	1184.03610	7.69009	7.67894	6.44725	2.65044	6.22861
40.93121	9.13357	35.67919	6.59543	6.62640	5.47770	74.68996	19.35933	55.18874	5.74924	-73.89875	0.00000	1167.44338	6.43974	6.97874	5.84187	2.71490	6.45488
11.8659	6.75160	46.48489	8.81971	7.45598	5.92227	45.54716	8.48280	16.82506	4.74627	34.3869	1.00000	1188.91944	5.48205	7.83972	8.36688	8.43581	10.46801
46.7055	5.38977	70.28047	8.76945	7.40907	7.62148	52.41716	16.48823	51.32594	5.80746	38.2739	1.00000	1050.05540	7.09828	4.48869	5.49467	1.80497	7.56080
36.61954	7.31095	33.67273	8.90877	7.97512	4.99228	57.78300	17.48480	59.60915	8.73234	4.08282	0.00000	1071.83885	6.97760	10.50758	6.65990	2.52038	9.14055
32.35126	6.07034	61.73293	8.52217	6.25598	3.98044	45.48688	22.18800	39.40738	8.18886	-95.30106	1.00000	1098.75481	6.83071	3.27496	6.95597	2.81097	6.83988
37.73222	5.47039	67.56974	8.55461	8.02225	5.42511	61.19828	19.65872	28.73127	5.47436	115.70111	1.00000	1129.41842	7.93180	3.81334	7.02312	4.55056	7.40492
5.20856	7.22536	67.91840	8.65853	7.00936	8.74013	65.99073	12.42651	73.04746	3.56396	-74.73584	1.00000	1111.44011	9.35422	9.69911	7.42366	5.19935	11.62988
48.98693	5.28675	31.91354	4.48509	5.89054	9.18834	56.05645	24.98516	43.58719	9.92747	2.44892	1.00000	1127.58719	7.34971	6.25094	8.70060	11.09780	7.74556
37.74615	7.77838	30.06713	9.41047	7.97037	8.38106	54.29425	21.80297	54.98717	4.59411	-25.66689	0.00000	1196.31607	7.96332	6.54259	8.21534	8.09871	7.95750
36.20389	6.28849	48.09105	7.98424	6.24278	7.15101	47.96524	8.02008	59.83904	4.41720	127.08472	1.00000	1094.88980	7.79623	6.15962	7.72596	5.67943	8.53968
30.35028	3.47654	16.79573	2.35447	6.97949	8.08540	59.12326	14.15623	31.64473	10.56450	112.19028	1.00000	1172.54801	6.34951	6.06122	8.59648	10.53654	6.02662
41.16704	9.88835	56.44136	8.42957	7.78583	6.56611	55.51366	8.81660	75.90095	4.20881	-73.20483	0.00000	1075.98189	5.97080	9.18726	7.03424	3.24815	10.65683
17.30858	6.53408	46.33974	6.91450	7.97891	3.81288	52.99271	20.47641	36.69417	7.63529	97.01124	1.00000	1193.71445	7.90463	4.92069	7.16673	3.08988	7.36882
55.38752	10.53553	47.68992	8.36248	6.02945	4.25511	62.18091	12.07174	41.36636	6.63791	36.73307	0.00000	1090.62158	9.10985	11.20212	7.27712	5.00627	11.16370
50.86079	5.51654	48.47744	5.88805	7.87518	6.27394	84.42270	4.83805	49.28054	8.00420	17.4674	1.00000	1144.91744	7.44535	3.66636	8.06576	6.10687	6.29027
40.93333	8.25235	57.80245	6.74510	8.02081	6.02041	21.64299	20.58416	60.35080	6.72044	73	1.00000	1151.21959	7.78614	3.55167	6.31237	2.26774	7.38204
31.92923	6.94689	71.81434	11.15011	7.65858	7.78604	46.11768	26.02284	49.17809	7.97721	34.86563	0.00000	1122.54698	9.20729	8.70866	5.38813	3.00880	10.83414
20.88953	5.57768	57.48985	3.38282	7.63116	6.30442	65.07781	24.97745	34.91547	8.41376	-156.47432	1.00000	1195.72465	7.31291	4.78769	7.66959	4.73123	7.21525
28.88162	7.51657	52.51478	7.46916	8.48395	5.37644	42.46747	6.85104	49.09793	7.37186	120.03308	0.00000	1166.11561	6.18639	8.50131	6.34152	3.29396	7.24236
41.15612	6.02945	62.92978	8.54435	7.80959	6.25307	66.68222	10.15328	51.99296	5.33686	1.10687	1.00000	1062.33304	9.59643	8.53103	8.80439	12.94803	10.31299
41.0051	6.49718	34.18407	7.63307	7.63458	3.57806	79.53663	-4.99803	41.33595	8.06083	-73.78458	1.00000	1176.11271	5.88072	7.33018	6.03453	3.65356	9.64290
49.13645	8.20189	65.16330	9.48163	7.60060	7.50783	58.72244	5.83831	49.35683	6.60443	8.91229	0.00000	1169.69054	7.35403	8.06455	5.34230	3.38653	10.13560
-33.59217	5.53513	32.25065	5.34524	5.79453	7.75063	61.09874	17.44223	54.80509	9.41785	-70.6996	1.00000	1072.70062	6.22660	4.56851	6.40492	3.62393	6.67019
43.32686	8.65063	21.54789	6.39528	8.32421	6.58218	65.52184	16.63514	51.05526	5.91510	-2.98884	1.00000	1079.37086	5.48068	4.85483	7.85606	5.00690	4.26433
42.64031	7.68306	73.15358	7.02796	7.63310	9.29681	56.84569	17.21950	40.77393	8.58033	125.51176	1.00000	1161.29505		6.21272	7.01858	3.00479	6.81016
18.03496	4.20612	51.01974	10.80918	8.49504	9.13159	80.71049	12.18198	39.17800	4.74281	-66.8499	1.00000	1158.40334	6.86547	5.19678	8.05913	7.91239	9.33804
28.54944	5.52027	34.60315	10.31142		6.63725	32.40053	0.16249	50.63286	6.15322	-81.77285	1.00000	1132.77385	9.64082	7.54327	7.28474	3.91409	10.87439
13.70727	6.57810	48.66178	8.94614	6.02079	6.80241	41.18688	18.18608	48.59620	5.61212	9.15013	0.00000	1168.58954	6.53682	8.06032	6.05985	3.31359	6.19367
39.45621	11.69884	45.03675	6.99077	5.85000	3.64780	57.03676	20.24204	42.16049	5.73356	-77.96389	0.00000	1113.99199	7.61599	7.39525	7.63911	6.09544	6.17621
41.91738	5.01245	37.47739	7.30977	6.17602	11.77022	65.77711	-3.91990	51.44702	9.93885	3.1631	1.00000	1181.14993	8.32525	8.31294	7.20316	3.22851	5.99532
54.03876	3.17518	25.37302	10.29725	8.60676	6.53433	38.96843	9.72959	41.75225	6.32112	43.91385	0.00000	1186.70814	8.65176	11.27841	6.70901	3.28010	4.08954
-13.7804	7.54349	70.39521	8.42391	7.87163	6.37153	68.19617	35.28742	50.63999	4.77159	34.4587	1.00000	1104.88634	6.42250	8.36126	7.17259	3.74896	10.70417
38.38479	5.49689	26.09876	5.99893	6.90998	8.70612	63.50078	16.74487	48.93623	9.09634	-0.76773	1.00000	1055.20980	6.31280	6.12047	7.65625	6.51832	6.15761
13.65805	4.35901	56.39849	7.17507	6.12900	10.99919	55.59443	20.08781	47.79380	10.18847	102.56365	1.00000	1169.83856	6.81427	7.74838	8.20047	8.47446	5.54352
47.80527	5.23059	47.01484	3.63662	6.50044	8.06487	34.12603	19.00856	50.63683	8.33473	-122.24064	1.00000	1095.75433	7.06618	5.98298	5.46922	2.93031	7.85206
