O3	SO2	warning	H2CO	CO	PM10	NH3	Pb	CFCs	PAHs	PRES	NOx	PM2.5	CH4	C2H3NO5	TEMP	latitude	longitude
7.66390	8.65366	1.00000	45.03928	6.10121	9.90226	8.51956	51.93145	58.43239	10.65929	1104.24443	9.85898	8.73314	8.29646	0.56806	21.57682	47.56494	31.33078
7.10366	4.35542		36.75815	7.36132	3.89051	7.76683	62.17426	62.36167	7.41587	1116.46319	9.15742	7.27074	6.07513	0.04423	28.68529	37.73604	-120.93549
10.16233	9.13123	0.00000	29.34361	6.76433	7.34508	8.39566	51.46932	29.94119	6.10084	1147.39853	7.18874	8.61489	7.96429	0.07836	19.18477	52.61131	13.31783
10.18051	6.33886	0.00000	39.99040	3.85354	8.99578	7.94604	61.91700	32.71252	7.66811	1122.38618	13.04628	7.86785	9.05534	0.25020	5.15131	18.65297	-72.09391
8.31803	7.40414	1.00000	63.05859	8.51606	6.69346	7.79961	63.42686	59.57964	7.56711	1154.72894	9.26112	7.65564	7.96655	0.05103	23.15709	32.50611	120.14278
7.52597	9.32919	1.00000	53.67306	6.27808	9.66730	8.33704	45.73236	50.21854	10.24773	1099.81776	10.17895	7.03922	8.16978	0.45173	18.53383	39.09112	-94.41551
9.21020	10.91878	0.00000	45.47507	9.26804	8.11941	7.58083	68.26647	62.39095	8.38186	1173.64091	7.64392	7.08655	9.44778	0.13688	32.58396	14.46693	75.92694
12.33531	5.24820	0.00000	35.82302	3.95151	8.19328	6.25861	47.88123	25.54691	6.89108	1114.29102	8.49096	8.14467	8.08061	0.12131	19.01123	53.95278	32.86389
6.94203	6.61813	0.00000	49.12831	9.11177	11.93450	7.20949	26.34356	45.43645	11.65626	1162.09865	5.93499	7.24064	7.61527	4.06347	2.16918	37.56667	140.11667
7.38052	8.54499	1.00000	42.26481	6.22227	9.46078	7.55904	62.01274	14.75636	10.05697	1173.34759	9.03544	8.27082	7.85930	0.38660	16.49471	51.168	7.973
8.40004	7.27085		54.44514	6.43852	8.81743	7.36149	56.13935	30.82295	9.05519	1143.44437	7.18807	10.63893	7.92906	0.21604	12.70181	37.49223	15.07041
9.57703	8.51927	0.00000	48.77316	5.92115	8.03539	8.10307	53.19531	40.50511	8.83540	1099.41539	10.31400	7.62494	9.71280	0.10465	25.25770	55.75556	60.70278
5.52252	6.40683	1.00000	54.46792	7.17950	7.31393	8.35661	24.28042	35.01559	8.63837	1083.06200	9.73668	8.09307	8.08720	0.08274	9.12540	35.85	117.7
8.60373	9.04182	1.00000	44.18605	6.61870	8.35118	8.94810	64.94154	52.31422	9.76264	1148.88630	8.23245	8.78259	7.49376	0.16371	2.16421	23.9028	89.11943
6.41203	10.04909	1.00000	54.58092	6.77539	10.28638	5.61340	69.34367	38.59194	9.37706	1081.44898	9.81924	8.05863	8.83556	0.80836	-9.66773	12.25282	79.41727
6.00725	6.84595	1.00000	38.16095	5.70004	6.34866	7.46621	53.56700	40.56351	5.49195	1086.14486	7.96578	8.10528	5.96012	0.04313	19.16033	52.86147	9.5926
7.61414	10.07315	0.00000	44.58515	7.28062	9.06782	8.04535	45.86100	45.78259	7.66061	1060.19992	10.76073	8.86135	8.02020	0.25910	20.30968	8.56697	123.33471
5.62914	7.86629	1.00000	54.44472	6.12605	6.29998	7.90366	35.73255	57.24951	7.71072	1196.72904	8.12082	7.86446	8.36229	0.05078	9.00225	40.72816	-74.07764
7.18811	7.92080	1.00000	45.24278	7.01449	10.72657	7.59528	40.85584	31.12257	9.79157	1198.44235	5.64707	6.41484	8.13871	1.25586	14.24695	17.94979	-94.91386
4.67969	6.29163	1.00000	25.46354	7.35916	7.05448	7.48338	42.70179	30.77261	4.30923	1199.51438	9.63981	6.15395	8.81222	0.08605	7.16920	53.14657	140.72287
8.27487	10.22124	0.00000	52.54129	7.96278	9.28351	9.55437	63.31047	35.23187	5.79235	1123.55039	7.32362	8.26450	9.20879	0.31538	8.83230	50.8	3.16667
7.79205	10.70494	0.00000	62.77611	8.32575	10.44182	8.37099	74.48726	45.65735	9.77205	1117.97696	5.71501	6.68712	7.78112	0.95010	-1.56871	40.72816	-74.07764
7.24944	12.05629	0.00000	72.31206	8.15018	11.33154	7.18858	44.85208	38.44849	4.85831	1062.63597	8.67158	9.82431	5.42603	2.24300	25.73617	-23.44361	-51.87389
3.82719	8.16687	1.00000	26.94432	5.92089	8.24792	5.99429	56.10833	66.15411	7.87422	1144.29735	9.73712	9.00756	6.26985	0.16670	-0.23064	22.83957	91.84128
7.89255	11.06124	1.00000	65.09488	7.05606	9.66853	8.11072	57.17091	43.98159	9.42209	1060.02816	10.03325	7.64713	7.59813	0.44594	16.52945	53.53041	43.67663
9.85489	6.70905	0.00000	47.21601	5.38834	9.79280	8.20261	40.81630	35.06697	4.01611	1124.89705	9.50311	8.20943	8.97320	0.50070	23.24801	-20.87306	-48.29694
6.28426	3.77915	1.00000	70.54893	4.26107	4.86710	6.15725	46.59665	53.16115	8.19541	1134.47556	6.60741	8.34710	7.27141	0.01389	12.56180	29.69221	72.54566
5.85921	5.75947	1.00000	48.22230	8.48102	6.88097	7.71039	31.84274	47.95225	7.46864	1065.81473	9.65910	7.44540	6.82276	0.07014	22.49724	52.4089	31.3237
10.18276	8.39425	0.00000	17.06195	5.76738	9.90770	8.28997	31.12553	51.55337	6.56432	1180.63414	9.71289	7.79939	9.58889	0.57290	24.52917	38.06084	-97.92977
7.23101	8.56235	0.00000	28.53692	10.68497	11.52966	7.61476	64.84588	44.67920	10.74839	1062.13865	8.35466	8.49598	8.97114	2.72877	15.29368	17.06542	-96.72365
	8.58829	1.00000	28.64134	6.38731	6.87309	8.34046	62.55540	45.86062	9.53922	1068.70745	8.36365	8.65330	7.53523	0.04482	15.73012	48.07667	8.64409
6.88335	7.31262	1.00000	45.92265	7.76479	6.72614	6.44191	57.66644	34.72742	5.65870	1129.31143	10.07715	9.19613	7.07163	0.07786	10.81252	59.37722	28.19028
9.56243	7.09444	0.00000	33.28996	5.48127	12.09271	7.32281	43.32383	43.52017	12.68182	1106.69456	5.13432	8.68295	6.21034	4.74004	16.24049	13.65805	102.56365
7.02657	6.75865	1.00000	62.90353	5.94050	6.42459	7.49330	52.21115	49.34854	4.97640	1145.76433	7.71559	7.26968	7.72109	0.05247	4.97565	14.66	120.56528
8.95043	10.91772	0.00000	23.13536	6.70277	9.57959	7.39643	57.30884	65.47341	10.17586	1133.83454	4.39249	8.12964	6.79759	0.43386	27.77973	50.56149	4.69889
6.21843	7.59100	1.00000	45.91879	9.16780	7.13839	8.58848	60.62694	45.21329	5.17459	1160.87972	11.39283	8.41045	7.43730	0.08978	4.68933	54.58048	16.86194
9.10731	8.56580	0.00000	60.29374	5.34298	7.77875	7.94787	44.51383	49.41387	7.16256	1087.17365	10.63370	8.98088	7.73727	0.09861	12.04680	44.89784	8.86374
5.98301	7.21107	1.00000	60.84190	4.43316	6.71421	6.77877	60.61968	59.83372	3.66962	1145.48079	7.14027	8.04310	8.05391	0.06968	26.58016	52.4581	13.28702
7.73281	9.33354	0.00000	42.35387	8.50834	10.94153	8.63541	56.57566	44.98888	8.93494	1177.27074	5.54564	8.26304	10.66625	1.53998	14.78557	-31.4488	-60.93173
7.61275	5.94379	1.00000	71.60247	5.07405	6.78842	6.99868	44.84892	28.05416	7.34214	1078.43132	8.24696	6.62344	9.54417	0.08917	15.76867	48.86667	2.08333
5.73530	11.30626	1.00000	44.77786	6.94794	9.29858	8.67979	37.84204	46.83672	7.51946	1107.10492	9.92332	7.89621	7.80825	0.33219	5.34958	40.2737	-76.88442
10.37734	8.90219	0.00000	37.15054	5.46686	8.95635	7.32071	67.35189	37.06399	6.45017	1132.92059	8.04178	9.74000	7.42739	0.24568	9.48859	5.90702	116.10146
8.63709	11.36568	0.00000	67.32926	7.54764	8.84109	7.68725	54.91546	45.83877	6.80343	1084.71642	6.51811	7.27690	6.70209	0.22193	25.55228	41.20485	-8.33147
7.56993	9.96830	0.00000	34.62584	7.32814	9.52568	8.61456	51.76754	37.22290	6.93749	1101.14682	10.67683	8.37150	8.84237	0.40749	18.42903	32.17629	75.06583
7.48370	6.87076	1.00000	67.30725	8.65883	6.17919	7.10397	41.84626	47.31484	8.75614	1198.56015	11.15241	6.86032	7.35847	0.04505	6.55757	30.46907	70.96699
6.88680	7.64291	1.00000	38.69952	7.15507	6.37928	6.50553	65.04209	43.33960	3.58442	1161.12841	8.75277	7.43467	9.48944	0.04241	19.12812	9.57046	76.32756
9.66002	8.83814	0.00000	58.81048	5.79004	9.42425	7.96377	56.90091	47.42872	6.36591	1064.08775	8.50111	7.00981	8.14888	0.38167	14.29330	25.95533	68.88871
5.95576	5.67766	1.00000	79.86309	6.21690	7.04215	7.12104	51.79143	46.99180	4.62460	1063.07700	8.96449	6.74853	6.77025	0.07087	21.08244	-1.6	103.61667
6.53255	5.25793	1.00000	44.19262	7.35186	3.71405	7.30884	62.49594	43.25669	4.05271	1188.65666	9.48680	8.01030	8.88915	0.04523	-4.94862	50.80904	8.77069
5.54444	5.70364	1.00000	41.44546	6.85062	5.27154	8.57103	51.73516	41.00526	4.13210	1119.66991	8.78629	8.55636	6.11284	0.05003	0.85890	-7.73379	113.69785
7.99813	8.89613	0.00000	40.08756	6.29194	10.08834	9.15678	56.56930	41.23407	5.47022	1166.27286	11.08074	6.63629	7.95064	0.66042	38.87513	37.16911	10.03478
6.27556	7.64390	0.00000	35.57354	13.27433	10.21995	7.09307	60.51922	66.00564	9.05881	1180.13750	8.32368	8.26166	8.20624	0.77757	34.15482	32.52515	-93.75018
8.61008	8.94710	0.00000	32.77907	5.35092	9.65928	7.36628	36.90153	24.35097	7.54224	1086.59070	12.05664		9.38462	0.44292	-0.55569	37.30553	120.82747
6.92176	8.13668	1.00000	62.59931	6.39663	10.66952	8.61230	52.31583	43.47277	10.72566	1179.80330	8.77296	6.52868	7.48758	1.20367	16.35161	13.65805	102.56365
6.58495	7.92063	1.00000	31.49510	6.30333	9.97361	9.23925	48.37448	48.27952	9.75770	1056.66106	7.85934	7.70423	7.07344	0.58541	10.44819	29.22254	79.5286
7.57121	7.61782	0.00000	59.23052	6.11218	8.49945	6.81708	58.06131	68.23452	7.00402	1152.38409	12.37439	6.65974	8.17193	0.15449	14.58953	61.78491	34.34691
9.05430	7.81600	0.00000	36.16732	5.95037	10.42015	8.20722	59.99718	45.33771	5.78457	1180.21750	11.19930	11.51299	7.72354	0.93324	3.39163	34.06635	-84.67837
5.07099	6.22805	1.00000	37.24682	8.37065	4.89496	7.32847	54.71140	62.18367	4.63053	1091.37216	10.44349	8.25520	5.85252	0.03720	34.23192	33.44872	-86.78777
6.25655	11.11107	1.00000	52.74536	7.04458	8.52250	7.21158	52.48980	54.91711	6.28569	1114.53917	7.64152	7.93960	8.90236	0.16450	2.58217	33.50921	-111.89903
9.15731	9.07316	0.00000	48.33422	8.94696	10.03390	8.89680	45.58356	58.76889	10.73897	1158.32864	7.94819	7.51806	7.37953	0.63771	15.42266	-20.87306	-48.29694
8.31031	8.46851	0.00000	49.35976	5.69759	7.88835	8.10207	50.58789	35.60860	9.63067	1168.28794	11.62528	6.26627	7.89339	0.11163	20.89324	20.88953	-156.47432
7.30443	9.66358	1.00000	49.43490	5.73321	7.59377	7.47366	29.89082	31.13281	9.94481	1173.99752	12.69519	8.26932	7.60344	0.08236	31.61052	34.75856	136.13108
11.15572	4.54974	0.00000	38.20689	3.31215	8.74005	8.71296	58.69154	51.02769	6.16524	1168.90681	11.36534	10.21654	8.25228	0.20987	14.97059	3.11988	35.59642
8.21634	9.40922	1.00000	51.53415	10.48790	7.28704	10.02406	45.73922	47.68875	6.99842	1065.94168	12.60520	8.35605	8.73903	0.08411	2.23355	49.41029	38.15035
9.62592	8.99327	0.00000	27.00289	7.23108	7.63288	8.07142	49.45140	60.36927	8.00149	1069.61272	3.46051	6.98682	8.28187	0.09031	19.29489	-33.88096	151.07986
6.77113	7.02873	1.00000	81.66801	5.27215	9.27308	6.55085	74.68881	46.24075	10.57835	1161.93296	7.88621	7.29981	6.06833	0.33187	17.34121	27.52948	68.75915
7.03742	11.21240	0.00000	31.33783	8.16254	11.60446	7.91005	36.16503	44.86631	3.54172	1133.50533	9.15909	7.70781	8.89290	2.92814	19.81962	3.11988	35.59642
7.63480	9.42530	1.00000	72.72101	7.19795	10.81089	9.17657	64.89305	62.06980	10.41485	1068.53125	8.22699	7.30911	9.08967	1.35016	12.37172	10.12268	77.54372
4.54405	10.07415	1.00000	61.65972	6.67807	11.00034	6.76920	62.71260	54.05362	8.05116	1149.47338	9.39905	10.94745	6.72251	1.63817	19.13519	19.30157	72.85107
9.04507	9.65287	0.00000	77.84349	6.24550	7.99940	6.85914	21.68093	62.47863	7.24596	1148.69407	8.66127	8.79027	7.62913	0.13649	24.69166	11.86064	9.0027
6.58696	5.29549	1.00000	29.85691	5.99874	7.37475	8.25216	48.63458	44.25836	9.48116	1160.19383	7.48972	7.61077	9.50642	0.08312	5.44635	41.27621	-72.86843
3.16202	8.90021	1.00000	47.48930	6.08237	10.81234	8.75792	65.31231	39.75923	8.67656	1139.90464	10.92488	7.97376	9.22771	1.35865	3.82697	20.88953	-156.47432
6.59687	12.07236	1.00000	67.59805	7.06314	7.54998	7.79132	42.98336	69.49731	6.69121	1069.99813	10.00183	7.92865	8.29240	0.09852	15.20958	11.86064	9.0027
4.09154	7.59980	1.00000	53.35150	5.93447	9.49651	9.10373	37.30252	52.37452	9.43124	1147.93177	10.08951	6.95560	7.82807	0.37830	34.99750	52.21099	7.02238
7.32717	11.37553	1.00000	64.92897	7.30652	10.42260	7.03424	56.21981	43.87658	8.49412	1151.30263	8.79095	8.62631	8.84484	0.92888	20.40571	37.30553	120.82747
5.62612	4.93930	1.00000	46.51877	6.21193	7.18542	7.16677	89.33225	20.34273	8.07590	1108.36108	6.90288	8.45463	7.01967	0.08040	30.12104	36	139.55722
9.26102	8.27032	0.00000	33.59173	6.63237	7.59898	9.45815	39.03293	50.54324	8.38916	1091.90218	8.61608	8.05034	8.30478	0.10539	18.85873	3.02013	30.91105
7.24008	9.21850	0.00000	50.82330	5.85104	9.99462	5.88627	57.74377	29.31860	6.53283	1054.59254	13.01160	8.03141	9.10759	0.63780	3.41129	7.06273	-1.4001
7.63287	9.86016	1.00000	56.16428	6.37473	8.71608	8.66536	41.15355	54.78746	9.62181	1059.98698	10.41466	7.57372	9.16152	0.19850	19.37978	-7.51611	109.05389
10.10045	8.51114	0.00000	25.42541	3.88652	9.62279	8.40887	39.73878	49.43295	6.50066	1150.06719	10.65790	7.34282	9.02827	0.42799	4.23271	25.80565	68.49143
5.10957	8.26681	1.00000	70.51108	5.50064	8.11678	8.00951	32.86544	43.50868	8.33930	1085.24543	10.21103	6.17445	6.26328	0.17412	11.88071	27.52948	68.75915
8.04623	10.66672	1.00000	16.68690	7.40311	8.51757	7.35238	52.27878	49.64809	7.84595	1071.06791	6.97384	6.40004	7.54946	0.18086	4.99665	51.84819	1.26738
10.47903	5.82027	0.00000	32.80250	5.68159	7.64603	7.06211	52.09894	56.10494	7.07061	1117.36901	8.86404	6.70384	6.69770	0.13287	21.38049	26.44931	91.61356
4.92035	6.33098	1.00000	29.34498	3.99627	5.70530	8.54132	48.51856	33.09153	3.12175	1115.59337	8.23966	7.82441	8.27593	0.06661	16.47240	41.82143	41.77921
8.67559	10.64387	0.00000	66.26047	6.48132	11.18618	9.13583	44.46383	54.71270	5.12465	1118.70902	9.80647	10.19305	9.28225	1.94476	-6.30530	29.38242	70.91106
4.60603	7.93204	1.00000	64.59633	6.41906	9.77144	7.32260	43.54434	49.34434	8.14594	1096.12361	7.24276	8.61325	5.88715	0.50240	11.19032	31.64615	120.74221
6.95013	7.23501	1.00000	60.09533	7.16839	5.37115	7.38089	51.84498	36.58874	7.70224	1069.55279	10.91092	8.68606	6.21401	0.05074	22.10108	46.51872	86.00214
6.00730	6.08547	1.00000	69.03680	6.26605	7.35201	7.39235	54.90024	54.95191	8.34856	1148.81386	8.79852	7.83845	6.45837	0.10337	12.09143	43.35071	46.10925
8.61867	10.26083	0.00000	73.13153	6.73293	8.45577	7.42187	63.27044	33.19878	7.34044	1180.96741	8.58452	8.27448	7.53757	0.17988	11.53252	35.25064	-91.73625
4.83683	6.56221	1.00000	64.42240	8.16235	6.51156	8.95811	62.69673	55.08653	5.53810	1154.40678	10.38647	7.55782	8.05491	0.05690	16.56180	48.15659	28.28489
5.32427	9.07072	1.00000	37.70456	7.46781	8.58090	7.71924	50.52299	41.16607	5.87372	1181.73079	11.10192	8.00504	7.69907	0.17620	19.32032	39.96097	-75.60804
10.13247	5.81227	1.00000	53.78870	4.97777	9.16097	8.49542	44.20566	57.34282	5.90520	1149.37357	10.53127	6.66173	7.68441	0.29384	19.81470	-2.90055	-79.00453
6.04938	9.34773	1.00000	62.93994	6.71355	8.98686	7.92959	36.60033	47.93017	8.49139	1106.74118	8.65378	10.06164	8.52062	0.27074	2.15798	52.59319	13.32127
7.82351	5.69125	1.00000	55.04428	5.45174	6.75986	8.01287	54.48763	69.60039	7.86671	1136.50814	7.88896	8.79492	6.64649	0.07691	21.55124	32.65246	51.67462
10.90637	8.25319	0.00000	49.15082	8.65602	8.45776	7.76858	59.03403	31.73522	8.07585	1113.04692	7.60368	7.85421	8.26369	0.16404	25.01074	-21.15	46.58333
7.55165	7.86351	1.00000	46.88212	8.45834	6.36417	8.98900	34.63344	60.00635	6.29308	1171.15586	11.97396	6.78603	6.98335	0.06022	9.34019	20.22816	-103.5687
9.93581	6.81457	0.00000	54.53261	9.29474	8.19828	7.44241	56.38569	56.29388	8.69392	1072.20096	5.87216	7.83188	7.86429	0.13394	2.12326	43.1009	-75.23266
8.33308	9.56779	0.00000	41.18676	5.79685	8.21774	7.57607	49.40076	48.51749	6.35013	1189.60658	10.28427	8.99339	9.31659	0.13467	15.35255	23.1959	86.51499
5.90528	7.73036	1.00000	30.46310	6.51233	8.11031	7.20214	42.72248	57.91507	7.97928	1132.42446	10.98599	9.17637	9.24952	0.14042	-0.44009	36.33011	138.89585
7.38955	9.33947	1.00000	43.98676	6.54583	8.30268	7.85402	64.28383	50.42388	8.25801	1151.20764	7.79125	7.06033	7.23257	0.13290	21.47302	6.84019	79.87116
9.06831	6.78418	0.00000	39.75105	7.68419	8.42776	8.78612	39.11746	43.02645	10.75331	1055.78021	3.59699	6.34938	8.70533	0.13823	24.47290	45.44868	-73.81669
6.24415	6.68688	1.00000	48.63803	3.81771	6.37309	10.06686	35.54825	62.01011	7.41349	1059.39892	6.89935	7.19505	8.08518	0.05192	6.40582	-37.88333	145.06667
8.02428	6.17096	1.00000	48.57411	5.72654	5.95792	8.21059	76.02152	38.81570	7.33438	1059.26012	9.13506	7.35094	8.37696	0.06195	17.54770	-37.9	145.18333
7.48721	6.52179	1.00000	60.05825	6.33156	8.40879	8.79287	15.98199	45.20219	10.43972	1113.98279	6.69872	8.21405	9.17813	0.16113	6.70939	25.6439	77.9129
6.46929	8.14876	1.00000	44.19063	7.23985	8.50068	8.41739	50.10333	47.83220	9.01707	1074.84129	6.44993	8.85417	6.72799	0.19310	17.72508	43.48961	-8.2194
10.30557	7.48604	0.00000	58.80344	5.21277	8.18962	8.80865	49.67037	51.69239	7.22960	1137.23411	10.69498	7.62184	7.83346	0.15358	2.83181	39.71734	-74.96933
8.29687	10.40395	0.00000	52.79320	8.60324	9.46934	6.80623	49.64318	53.62102	9.41429	1107.35852	4.97915	6.84592	7.97522	0.39218	22.70224	21.34222	71.30633
7.47180	6.38610	1.00000	46.82434	6.54016	5.98815	6.61735	52.20895	38.76352	6.60043	1062.71467	9.51710	7.25357	8.30822	0.06620	14.41403	32.54044	-82.90375
6.30696	10.38503	1.00000	66.43213	7.03230	9.45410	7.78981	76.24941	46.37716	7.96479	1075.03825	8.37474	9.62323	5.58627	0.37316	28.73517	49.88307	-119.48568
9.67527	6.85916	0.00000	34.18402	8.35177	10.14464	7.49870	25.14103	45.74887	10.42893	1195.41175	6.51450	9.08831	10.29934	0.72076	14.40061	44.59445	11.04979
9.44628	10.14549	0.00000	54.81951	6.64603	10.86619	7.23551	37.73497	46.50885	4.32511	1190.97243	7.64957	6.65025	8.20777	1.41126	6.98990	51.03427	5.37429
4.15615	10.11739	1.00000	44.23620	6.74148	9.39636	6.74475	68.87824	31.45934	6.84608	1199.79370	8.87243	6.04154	7.26021	0.33926	11.99606	31.71667	73.38333
4.30865	5.00003	1.00000	38.93749	8.47804	3.73707	8.91797	51.32558	52.43350	3.04022	1094.66724	9.03246	7.76705	6.11068	0.05604	6.90440	46.32313	-0.45877
6.98261	6.98581	1.00000	57.98819	5.29363	6.20827	6.81216	38.80633	45.10636	8.67618	1164.72410	9.26131	8.54188	9.92058	0.06626	16.72139	6.03333	37.55
8.39284	7.40091	0.00000	44.97459	10.94318	10.47883	8.20504	55.02224	35.45980	9.34110	1054.85906	7.85864	7.57193	8.86130	0.97031	7.08854	41.80753	-87.65644
	6.95738	1.00000	64.33737	3.94440	8.04989	8.24631	38.70813	48.53256	7.97194	1165.12950	7.96711	6.91161	7.35195	0.13258	27.50633	30.5427	-97.54667
10.78273	6.39540	0.00000	53.10893	4.95069	10.18635	8.14349	55.20318	31.04685	5.76843	1082.83691	10.68722	8.00571	9.32740	0.74966	17.40900	-8.28333	-35.03333
6.17590	10.09931	1.00000	62.17901	6.41198	8.77274	6.58503	43.48120	48.94889	7.53456	1192.60534	8.96126	6.19707	8.48893	0.20941	22.45217	42.67164	14.01481
6.02807	8.89399	1.00000	54.52860	6.47807	11.22546	6.40395	66.72848	45.63536	9.61536	1089.54672	8.68265	7.33020	6.63464	2.00185	9.47709	38.45598	48.87498
6.17103	13.05843	0.00000	58.76108	7.29127	10.20858	8.60094	48.75645	45.85653	5.78589	1077.97469	9.63862	7.06029	7.84515	0.75022	6.81507	34.77453	-96.67834
9.40639	10.89752	0.00000	40.91571	8.25117	8.05322	7.23301	22.28590	35.63611	8.65125	1152.61825	5.60226	7.29377	7.76842	0.12776	11.36968	23.29549	113.82465
5.63359	9.09447	1.00000	37.40009	6.57247	8.28556	7.79045	52.73415	37.94913	7.46692	1156.99053	7.76148	7.48239	6.66244	0.14210	19.65859	-31.25033	-61.4867
6.78584	8.96574	0.00000	43.89953	7.72748	11.88080	8.36708	58.17526	32.96545	12.80093	1076.22024	5.60948	7.13507	7.31184	3.81786	5.20843	41.6764	-91.58045
8.71819	11.32487	0.00000	58.46055	6.63185	8.82423	6.71421	56.77850	51.12203	7.09894	1099.14780	8.88417	8.14461	6.97163	0.23475	0.69018	2.2139	102.3278
6.70874	10.14284	1.00000	42.87588	5.66083	6.61418	7.41890	44.22594	36.75513	7.66337	1104.03234	11.36005	9.63150	8.57832	0.07797	19.17290	31.71667	73.38333
5.39638	6.99071	1.00000	37.93649	6.00698	9.16771	6.72598	57.48754	60.62065	9.52556	1164.30652	8.13367	6.73416	9.51032	0.28296	22.07968	-33.38056	-56.52361
7.42967	8.73030	0.00000	49.93001	9.73787	13.04818	7.03399	60.73180	52.59117	11.44561	1121.21527	8.63187	9.89406	7.38824	12.23790	20.43837	12.1277	78.15794
8.26350	5.08107	1.00000	29.15475	10.49574	4.32499	8.26734	59.90885	42.87309	5.67783	1139.47638	9.37032	8.57374	6.34372	0.04103	22.10920	52.21099	7.02238
8.02106	9.55470	1.00000	35.50923	9.28087	9.06711	8.66520	44.49023	56.00905	8.50739	1075.18488	5.45646	10.30195	6.16366	0.25483	26.60819	34.14251	-118.25508
6.45765	6.71977	0.00000	35.10074	6.65343	7.15241	6.87232	44.13001	52.45313	5.57315	1125.10009	8.35496	7.16238	6.37096	0.05686	13.35246	47.48444	36.25361
6.06094	6.15133	1.00000	29.15779	7.62096	7.40301	8.03034	43.51318	34.73964	4.90455	1115.24501	8.14048	7.92494	8.56866	0.08224	25.47860	-26.93366	29.24152
6.28066	9.59087	1.00000	30.74102	7.07865	9.59993	9.28361	58.02030	50.71681	8.98917	1083.73811	8.49131	9.23771	9.37467	0.46260	28.50868	31.64615	120.74221
6.75184	5.72926	1.00000	42.71027	5.82467	8.72815	8.27182	37.01559	46.99513	11.15794	1127.96280	7.89378	6.57637	8.32689	0.21240	14.36366	51.64316	-0.36053
5.43472	6.28414	1.00000	29.81833	5.57427	6.81115	8.39910	44.31350	40.49318	6.28369	1159.96836	8.17466	8.02084	8.80382	0.05172	14.60109	34.08565	74.80555
7.40277	10.60024	1.00000	63.00910	6.51544	8.29175	6.93006	43.63244	52.80514	7.44846	1142.38814	8.59441	7.80630	6.60548	0.15065	19.59293	50.5107	18.30056
8.80486	8.24043	1.00000	49.00169	6.82705	7.77717	7.21448	47.99907	38.50946	9.46052	1149.03202	6.22764	7.92282	8.31478	0.11709	-11.01368	50.26729	-119.27337
9.86494	8.63586	0.00000	68.00051	8.24380	8.12049	9.11387	62.82353	39.31515	8.30217	1157.92951	5.64953	6.65011	7.06592	0.12942	25.74035	36.6009	126.665
5.03927	10.04917	1.00000	46.08185	6.26368	6.08674	8.26893	67.47389	31.63668	6.20880	1098.74529	9.78338	8.81235	6.66525	0.04817	15.17128	33.43443	-5.22126
5.28295	7.33513	1.00000	58.89195	6.58145	7.43712	6.94485	59.48062	44.20659	3.94572	1104.99037	9.02003	7.39445	7.17898	0.09728	11.17490	31.92923	34.86563
7.25529	4.26586	1.00000	54.05381	5.17432	5.43526	5.47790	49.78509	37.51852	7.29661	1093.33007	6.74831	7.95825	9.32356	0.03908	20.64960	40.78206	72.34424
7.97877	13.80607	1.00000	77.66133	7.56773	9.17187	6.92963	41.13308	62.03150	7.31570	1144.28381	10.61014	9.58590	7.52646	0.28322	18.20413	36.82167	128.63083
5.91671	9.90024	1.00000	46.03588	6.70751	7.69025	9.17668	35.26599	36.08652	6.97145	1150.19340	8.10932	7.60063	7.12244	0.10004	18.24472	52.59319	13.32127
