PAHs	NOx	Pb	warning	latitude	SO2	CH4	CFCs	PM10	longitude	NH3	C2H3NO5	O3	CO	PRES	PM2.5	H2CO	TEMP
7.70480	9.15504	56.67035	1.00000	27.09978	8.10280	8.80129	74.62852	7.23158	-82.45426	11.49162	1.24088	10.46162	6.71652	1053.03532	8.93347	57.84005	7.35195
10.82002	10.66592	49.69206	0.00000	36.64852	8.37172	7.63911	75.99936	6.94898	51.49621	4.81470	1.10331	9.65004	8.21587	1192.44635	10.68939	51.19489	35.69708
9.32072	8.48689	49.52607	0.00000	19.8173	9.79614	7.31099	74.63054	7.02847	-97.35992	6.18847	1.17241	11.05730	10.48656	1059.94020	9.51156	33.85306	21.74637
7.75722	8.24064	58.66071	1.00000	44.43579	9.14942	8.77709	71.00305	7.53472	26.01649	9.32493	1.40742	8.82015	7.44475	1175.71876	5.95720	65.50102	12.94511
7.68414	8.07327	45.95112	1.00000	12.97389	7.48566	10.78899	70.38742	6.99400	123.99333	10.99991	1.69577	11.04382	8.19650	1146.69400	9.26980	76.97203	0.04246
8.14898	7.33984	60.75267	1.00000	30.75545	8.93696	10.00199	71.26496	7.41403	20.22625	10.51257	1.59714	9.64064	8.05106	1151.22400	8.92570	46.87626	9.64320
8.78181	7.54776	27.52183	0.00000	46.09273	7.83510	7.83689	66.47074	5.27821	-88.64235	6.23259	0.47348	8.07916	11.12519	1104.31231	10.93223	43.08569	7.18491
9.56670	8.72866	45.84338	0.00000	46.67535	8.89152	8.21416	74.64880	5.31102	5.55575	7.16389	1.12071	7.43656	11.11062	1052.64003	10.82976	38.90986	4.47709
5.95718	8.04953	32.45163	1.00000	13.8196	10.00663	8.37072	87.81891	8.12605	100.04427	7.67456	1.98716	9.23252	10.24201	1058.19046	10.69099	46.89952	7.70010
9.29785	8.23343	31.46927	0.00000	39.96348	8.59838	6.79091	76.26245	9.03875	-4.83076	3.25962	3.95393	8.78822	8.05818	1075.20424	6.56486	46.70745	16.21762
7.05998	6.90507	56.75846	1.00000	36.46917	8.70273	9.11810	71.14324	5.54752	10.78222	9.63649	0.64405	10.05389	10.68601	1126.96181	7.68289	55.08398	29.85771
9.19526	11.00977	52.68074	0.00000	51.168	6.14590	8.94053	78.19680	6.16328	7.973	5.72394	0.70908	5.26053	8.50473	1103.62164	9.60231	53.30023	25.99140
10.07390	9.42926	32.64360	0.00000	21.34222	8.82600	6.82817	67.58952	7.37101	71.30633	6.87280	1.60241	5.60699	9.69103	1139.47862	9.71724	50.80888	13.16371
9.35178	7.99846	54.82515	0.00000	-32.45242	9.12337	8.64831	77.39758	6.53485	-71.23106	9.57255	1.04660	7.11102	11.69797	1188.37027	11.24457	65.17201	30.64026
10.24622	7.55869	40.03264	1.00000	43.83125	8.39747	7.84213	66.40319	6.02890	5.03586	7.73711	1.18638	9.72398	11.50399	1194.36520	9.86320	50.39893	12.52921
9.31302	10.58486	43.72302	1.00000	12.37169	8.03751	9.45080	68.78643	7.76840	123.62494	11.13609	1.36797	8.77093	7.46151	1120.38219	8.66768	31.26781	16.48713
8.89745	8.01829	38.54971	1.00000	21.59983	9.81665	12.24818	73.04031	4.82906	71.21169	7.77746	0.63775	10.60819	8.17086	1172.77560	4.84860	68.85783	16.89531
8.31329	8.79512	76.44242	1.00000	8.48714	9.92025	9.19251	72.82944	8.55160	-13.2356	11.43952	3.18740	8.09504	6.51454	1176.46649	10.40346	54.46695	7.96176
7.06765	9.95920	70.45905	1.00000	-1.9487	7.21656	12.34817	68.78108	5.91299	30.4347	10.84618	0.92676	10.52465	6.87145	1146.46452	11.67514	42.17514	21.66011
7.98172	7.86389	53.96052	1.00000	8.88988	8.78424	12.68940	63.05363	7.25887	-79.62603	10.37042	1.64389	7.18795	9.29666	1180.21807	10.25247	46.86117	1.93529
8.87056	7.80914	53.82420	1.00000	41.55947	7.42545	10.39426	79.09043	6.19826	14.66737	10.02696	1.10331		7.56686	1096.05043	8.61226	92.64749	18.82276
9.57402	8.28960	67.01259	1.00000	-11.78333	7.62776	8.53933	83.50286	7.77351	19.91667	6.18146	1.57449	9.31576		1166.59769	9.42451	50.49305	7.87361
9.49430	7.15923	51.43750	0.00000	-7.51611	7.57511	6.60734	68.58504	9.57541	109.05389	9.83656	7.27434	10.63521	8.57048	1056.12842	6.93742	67.33987	20.86257
9.41633	8.18848	46.72339	0.00000	5.6561	8.39533	8.93230	61.01792	7.99096	-75.87877	8.65238	2.00114	6.40275	12.88514	1095.47646	10.34174	57.29012	9.87656
9.10555	9.61437	64.01350	1.00000	45.35	7.60994	10.03700	77.48102	7.20538	126.28333	7.62434	1.25129	9.69380	9.77049	1104.28270	10.52023	70.69392	18.62105
8.36550	7.97600	78.21769	1.00000	-30.60106	7.43034	7.13665	88.76316	8.23393	-71.19901	11.48170	2.29191	9.18939	6.14430	1079.53961	9.91252	66.78489	2.10386
8.50922	6.52284	42.29568	1.00000	35.89972	7.84840	11.27001	71.26107	7.46107	14.51472	5.79030	1.37054	10.16479	9.51760	1069.59331	8.95456	47.52982	-7.48405
9.98156	9.40686	46.84680	1.00000	53.7446	8.49109	12.51572	73.06904	8.05721	-0.33525	8.72581	1.67960	9.20919	9.11483	1064.22775	6.90766	60.69134	10.55581
7.78660	6.85560	69.58909	1.00000	12.97389	9.20021	9.70536	64.11664	5.68605	123.99333	10.63153	0.54399	10.98005	5.79627	1182.54037	7.93745	39.27272	23.18560
9.49634	9.60572	60.71912	0.00000	18.51957	8.48666	10.80395	63.12019	6.55008	73.85535	8.11518	1.05698	9.32064	11.27742	1079.78739	8.77050	52.85297	8.89362
8.73739	8.52211	57.66911	1.00000	0.51667	7.16523	9.05439	76.48494	9.42874	101.44167	8.03756	6.52554	9.24297	8.83250	1061.41855	12.86673	45.51018	21.23592
8.21443	8.14182	62.71340	1.00000	53.93361	8.92823	10.93711	75.98534	7.70314	37.92792	8.86466	1.66442	6.79787	8.20731	1093.47521	6.19881	79.86485	25.19842
8.83761	9.50561	30.49814	1.00000	42.64031	7.96290	10.50780	77.53190	7.51163	125.51176	8.13941	1.49850	9.19710	7.91708	1141.97580	4.21689	53.06388	22.59627
9.13614	8.61430	62.01737	1.00000	51.39148	10.66231	9.96455	70.72318	8.77215	-0.29825	5.55603	3.49236	9.38945	9.83565	1060.94618	9.91265	53.78271	29.72747
7.95594	9.24322	49.37736	0.00000	34.86472	8.24944	5.86960	77.17117	6.42174	117.55417	7.00947	0.56928	10.96741	10.05669	1176.35835	10.74685	45.63232	15.31564
9.93345	7.96673	29.96073	1.00000	45.53929	9.67845	9.59362	78.37232	8.19947	-122.38731	7.83673	2.24299	10.46357	8.84037	1069.26492	10.75545	56.07001	21.74472
9.05828	7.64089	63.95741	1.00000	27.09978	8.49768	10.09255	79.95574	7.02704	-82.45426	9.84864	1.02801	10.44732	6.76944	1134.43219	6.30947	65.46948	-4.84892
8.33351	8.15147	64.88910	1.00000	11.12018	8.98731	11.39708	63.66809	6.22659	76.11996	8.00845	1.18738	10.07547	9.47934	1070.17764	9.12450	45.92059	4.03552
8.58379	9.42179	38.49179	1.00000	42.58342	6.42650	8.35391	68.88250	7.28389	-71.8023	10.92292	1.17200	11.63215	7.77195	1089.18542	7.88247	41.53527	11.80158
7.66902	7.99208	32.15751	0.00000	57.30185	7.98562	9.23180	80.11707	6.71852	39.85331	11.11649	0.94537	10.99164	5.42206	1141.81230	10.01962	71.72040	15.47249
9.52273	9.18739	77.50030	1.00000	48.25	8.71073	10.92910	67.58917	6.65552	16.4	7.79893	1.19973	8.46238		1130.99098	9.22958	34.91820	4.67050
8.56473	8.91401	41.21294	0.00000	43.35071	7.81678	9.07886	64.54896	6.97063	46.10925	6.87862	1.29583	9.32116	9.39730	1179.20727	9.58522	41.38160	4.17183
10.86879	8.98619	34.92622	1.00000	45.53929	9.42345	11.91957	63.87534	6.45472	-122.38731	8.07941	0.91035	9.54517	8.05994	1073.39847	4.67502	46.11433	16.53443
8.40755	7.87869	59.77582	0.00000	34.77453	8.02821	7.16741	68.70212	5.75350	-96.67834	6.21548	0.94983	10.36080	10.63549	1100.94617	10.98695	50.38039	11.97851
8.33909	9.90109	48.54606	1.00000	34.31	8.04245	9.47125	75.22354	9.61066	-2.16	0.54479	7.53265	7.18033	12.51149	1134.89530	11.70176	54.60598	19.66315
9.31164	9.05034	45.74965	1.00000	50.88506	8.71123	12.46082	77.55299	6.51516	4.07601	10.86791	1.14673	11.45712	7.25081	1100.29260	7.90702	34.94074	16.82649
10.21093	9.27171	56.99240	0.00000	42.22718	9.73816	6.65127	63.86751	5.93485	14.39024	5.66167	0.48286	8.99656	8.78109	1135.68392	12.12891	72.02435	13.94088
7.65222	9.80129	61.20135	0.00000	28.92694	7.74513	8.56641	68.84816	6.03093	78.23456	8.14061	0.71490	7.62100	9.87479	1166.18042	10.24062	51.84060	16.37441
9.53421	8.08495	19.96827	1.00000	44.35056	8.90011	10.01242	64.23441	7.81163	142.45778	6.58346	2.15404	9.14132	10.20812	1060.62876	9.80790	61.86534	5.82668
8.79274	8.16475	44.11063	1.00000	33.92866	9.00489	8.56973	67.62562	8.56883	-6.90656	10.10125	3.29942	8.26310	8.12639	1092.44906	6.41746	51.88772	8.90334
7.83168	7.55632	27.27001	1.00000	37.65639	10.05574	8.98537	76.41847	7.51949	126.835	9.91061	2.02231	8.74668	6.92397	1183.37722	7.48777	60.23111	3.50956
8.31510	8.14343	40.69962	1.00000	18.03496	8.98686	9.45986	68.39567	7.98810	-66.8499	9.48582	2.01546	9.56716	6.78328	1077.80246	6.61163	44.46644	31.20588
7.58025	9.59724	28.67591	1.00000	42.58342	8.79279	10.93099	61.55626	8.03334	-71.8023	4.57480	1.89337	11.84986	8.22211	1147.38262	11.54844	58.51224	14.25346
10.33544	8.76261	32.69441	0.00000	35.20889	8.94551	7.15630	64.83457	7.70779	111.73861	6.84284	1.60650	9.17925	8.11739	1159.09187	9.56210	74.56210	18.28418
9.53824	7.90596	75.95819	0.00000	-23.7975	8.36936	6.21738	77.05209	5.16812	-48.59278	3.98277	1.37521	11.86071	10.43830	1058.17209	10.48911	49.28883	9.61272
7.26494	11.01698	28.59884	0.00000	50.75	8.54236	6.89392	88.57647	6.73290	2.25	7.48783	0.95941	8.06827	9.20525	1159.26777	9.83834	41.09118	19.24299
8.37510	8.77196	39.72494	1.00000	50.72043	10.15267	9.16890	74.79921	6.35518	11.34046	7.32149	0.86979	11.97603	9.37591	1163.44031	9.76940	60.11064	6.63037
8.40710	7.75456	35.46066	1.00000	39.32011	9.32786	6.33074	74.81934	5.75601	-76.51552	6.10898	1.02453	10.81348	10.89746	1093.34744	11.23368	60.40645	8.35539
6.64612	7.10941	26.89817	0.00000	19.8173	9.53878	8.05897	65.53150	7.96816	-97.35992	8.06916	1.96949	9.03651	11.24880	1150.90700	11.07941	57.19819	30.21023
8.77445	9.30770	48.10956	1.00000	-19.32556	8.76164	7.70188	77.81540	8.91292	-41.25528	10.67972	3.83957	9.60629	7.86528	1110.07360	5.66771	39.08566	18.28567
7.64483	8.20595	58.48200	0.00000	33.4425	8.57275	6.52154	63.24475	10.62148	129.96972	9.67606	20.02129	9.31049	6.81513	1175.97585	7.84879	48.13205	11.97846
8.53281	7.02188	36.80240	0.00000	51.08468	10.06450	11.48482	72.43368	7.91653	7.11393	8.17490	1.99989	10.70482	11.60829	1127.65949	8.40463	41.43443	21.77695
7.92577	8.64042	35.24920	0.00000	35.48199	9.01604	6.08821	73.35660	8.01074	137.02166	9.18627	1.82297	10.74870	11.49470	1182.02614	8.38253	82.23226	3.96829
10.34527	9.52281	39.21319	0.00000	55.1904	8.88886	6.46305	58.62243	7.85235	30.2049	8.57151	1.54656	7.01665	11.37771	1068.14157	8.22749	42.39307	19.86733
7.38396	6.62791	27.51653	1.00000	-4.5833	8.47820	9.22670	69.58683	8.93422	15.16554	7.00577	4.29266	6.24748	11.44447	1198.34616	12.28272	46.86405	17.47235
8.68772	11.14381	60.11901	0.00000	-11.78333	7.84417	7.07902	70.91138	6.95555	19.91667	8.53090	0.86573	10.93759	11.49950	1096.85058	8.18786	51.59322	6.95721
8.43322	10.77690	59.89095	1.00000	43.16547	9.41923	9.94957	77.27470	6.72757	-77.70066	6.40930	1.03244	12.51854	8.76745	1133.62756	9.15859	61.72777	-4.49299
8.30972	10.00844	58.02577	1.00000	50.8	8.58148	4.98665	85.61698	6.37934	3.16667	6.95004	1.16196	11.14561	10.51257	1059.41589	9.24892	65.28321	10.97831
8.68723	8.59781	36.02743	0.00000	50.75	9.47377	9.62067	71.57184	5.72021	2.25	8.63998	0.70514	7.63535	11.55126	1138.05905	10.56769	43.67021	27.13619
7.00576	9.25135	55.80187	1.00000	55.67938	7.97824	10.52210	81.58317	6.47081	12.53463	9.07459	0.74866	10.04210	8.58424	1054.32205	7.09504	78.36581	9.09271
9.23537	9.34538	75.10586	0.00000	50.75	7.89311	6.65362	62.30650	7.04889	2.25	8.96770	1.18400	5.40854	11.13539	1083.53699	9.00217	73.74356	20.54046
7.62976	7.28453	62.42659	0.00000	51.08468	9.28027	7.33966	84.69049	7.91467	7.11393	5.12026	1.94298	6.11388	9.06026	1080.32352	9.09452	55.35684	25.91508
9.64648	8.46578	54.38301	0.00000	-19.65	9.10329	7.33188	71.48196	6.78358	47.31667	6.89558	0.88159	6.63522	9.02799	1132.30744	9.27060	69.02505	23.68026
7.31369	9.47367	37.65603	1.00000	29.65163	8.95259	9.30425	78.86933	7.26797	-82.32483	7.16764	0.84123	9.60475	10.34089	1123.37774	9.41238	50.78345	4.03136
8.79780	8.89261	58.60424	1.00000	19.64745	7.50906		67.82994	8.23143	-102.04897	9.74211	2.17244	8.62404	6.30157	1134.64117	7.20782	46.74959	11.99492
8.17658	8.81482	55.78030	1.00000	50.75767	9.42033	10.38281	70.94969	7.37345	-1.5443	8.80962	1.36001	7.10512	10.87372	1147.28090	10.28805	57.38445	7.15702
8.86673	8.81588	69.17418	1.00000	42.50729	9.64921	11.45028	67.11545	7.55968	1.53414	7.37902	1.63742	9.52974	7.33182	1142.34066	3.16218	42.46183	16.06801
8.95610	7.51151	46.18437	1.00000	36.6009	7.87394	10.75789	80.12768	7.21336	126.665	9.22534	1.45314	10.07060	7.24195	1172.01676	5.81503	66.55617	19.08661
8.81545	8.65964	43.85149	0.00000	33.41012	9.28635	7.49972	73.51426	8.21567	-91.06177	6.18541	2.54648	9.55264	7.09394	1060.74181	10.62230	38.44120	5.03641
8.76717	8.51359	38.16176	1.00000	-5.85746	8.31421	9.02212	73.01993	6.49231	144.23058	6.41033	0.72589	11.21909	10.14293	1134.28301		42.78825	7.51387
8.76469	8.38180	69.01345	0.00000	-21.205	8.49037	6.02041	70.48804	5.62896	-41.88778	6.54553	1.22598	8.96363	10.36406	1093.02023	12.08388	73.88745	-2.42187
8.67742	8.37318	18.31897	1.00000	34.08565	7.76573	10.66221	87.40847	6.90595	74.80555	9.41475	1.07757	10.73721	7.60872	1069.75404	6.31181	68.97027	34.76542
8.01108	8.04028	53.63144	1.00000	-21.98333	8.37079	9.73984	67.52984	6.57808	16.91667	8.75879	0.83735	12.64165	8.17583	1162.72519	9.10765	72.52745	8.33563
8.04555	10.58605	74.23414	0.00000	-8.05389	9.82952	7.88399	86.27427	7.28278	-34.88111	9.46030	1.08339	6.58634	12.04075	1065.77604	10.50767	61.11893	16.61225
9.13369	9.05441	59.48769	0.00000	29.21399	9.31058	6.28187	74.13589	8.13649	78.95693	7.19759	2.45150	9.08485	9.78967	1126.57097	11.53887	38.95782	17.02801
10.10656	7.88998	47.32958	0.00000	55.64776	8.62198	11.16213	68.38939	7.07024	38.02486	7.51650	1.27635	8.56275	9.72123	1197.26027	9.06705	47.48883	13.81124
7.97150	8.36485	69.44448	0.00000	18.03496	9.83933	7.08248	70.24892	7.79671	-66.8499	7.28751	1.46306	8.53466	10.26396	1090.34351	8.01119	62.20984	15.06410
7.25853	8.94034	31.56208	1.00000	51.38673	7.01548	11.07135	75.80116	7.47958	0.30367	10.72654	1.25141	10.19398	7.64903	1088.81087	8.77352	31.00176	15.12929
8.72700	7.67703	35.00138	1.00000	25.87972	9.39918	9.84501	71.82588	7.11469	-97.50417	8.03937	1.16653	7.31659	11.36664	1077.98758	10.03751	52.11683	6.01467
7.64946	8.55403	48.90849	0.00000	8.43333	7.81176	7.28762	78.30283	7.72887	99.96667	6.75239	1.60432	5.38437	10.36485	1093.43880	7.91543	61.60356	14.27638
7.27596	7.87942	25.96583	1.00000	8.62261	7.11443	9.40433	70.26752	7.27192	-70.20749	9.86844	1.15846	9.52479	8.27428	1060.28625	7.41371	42.04564	28.26845
8.70924	9.31336	13.86988	1.00000	39.32011	8.03437	12.22954	71.94016	7.32132	-76.51552	9.65257	1.37021	9.54190	7.39192	1092.06266	7.31948	47.67637	5.40037
7.08072	6.91777	49.15039	1.00000	-37.32167	7.54517	9.64182	59.57138	7.34357	-59.13316	9.74609	1.43379	10.59323	5.62929	1073.95297	6.88551	48.19939	11.08968
8.14932	8.88299	69.16969	1.00000	19.04222	9.35282	9.60337	61.77443	6.12241	-98.11889	4.13318	0.92336	12.34849	10.13063	1172.13368	9.35224	50.27122	27.88881
6.75592	9.08284	32.21374	1.00000	40.63316	8.61845	8.62363	79.90136	6.80379	-74.13653	6.92233	1.22018	10.69679	10.39119	1090.68961	9.01601	50.78589	13.37800
9.16161	7.70429	59.97157	1.00000	46.1351	8.01088	10.01339	73.52068	8.96704	-60.1831	9.45928	4.33525	9.06780	5.57591	1175.93564	7.69237	61.35967	8.87898
8.10872	10.22888	44.82897	0.00000	32.05971	9.04654	6.30710	65.46779	7.79172	34.8732	7.90014	2.12418	11.41082	10.34548	1075.53220	7.76362	60.10724	4.57490
9.55793	8.41868	22.19764	0.00000	14.46693	9.92641	5.99219	72.68164	9.64276	75.92694	9.67203	8.02029	10.41607	8.66658	1184.95267	8.41310	47.99193	8.63489
10.13479	9.64878	66.46942	0.00000	45.53069		7.45045	65.54159	6.54745	9.40531	7.05216	1.21596	5.54457	9.40456	1055.66831	9.33643	45.33694	18.48393
9.05778	9.29657	28.85406	1.00000	43.61058	9.94137	12.29612	74.83946	7.88706	1.33467	8.62514	1.88611	9.52293	8.85008	1115.25679	5.28489	66.45938	31.39462
9.10234	8.16722		0.00000	42.22718	8.75163	5.94936	71.40566	7.90534	14.39024	6.26976	1.90816	8.37623	8.53707	1128.41104	11.68377	42.85935	28.45311
7.73807	7.44319	48.16938	1.00000	9.82564	7.30884	7.82856	64.93379	6.72542	78.25795	6.84591	0.86362	6.12482	9.50793	1098.11732	9.18403	70.02390	6.76329
8.43961	8.77694	46.28710	1.00000	39.45621	9.54625	8.54770	77.18537	7.67614	-77.96389	7.21594	1.55431	10.15622	10.04861	1128.26078	10.37150	39.83760	4.34741
9.99411	9.63857	33.25784	1.00000	16.0438	9.97729	10.48172	71.53320	7.84219	120.4861	8.25835	1.86898	10.33603	8.68647	1170.26794	9.72329	52.00239	10.78786
10.23056	9.57454	71.39623	1.00000	27.76056	7.11517	10.32904	68.74647	6.71983	-15.58602	10.19276	1.54516	9.54010	9.32732	1066.86852	9.91415	39.93972	4.09679
7.48096	9.33344	59.10976	1.00000	31.64615	9.09683	9.00241	72.36793	7.93422	120.74221	10.77369	1.98888	10.08071	7.68457	1075.58075	6.94766	43.93556	30.85014
9.82122	8.03087	37.59130	1.00000	-38.16604	8.04992	10.40160	71.09772	6.94772	145.13643	8.56025	1.04448	10.20657	9.04559	1171.93062	10.36663	61.38778	16.29448
8.16542	8.74194	53.50817	1.00000	48.90472	9.92363	10.10006	78.32373	7.31003	2.2469	7.46181	1.44167	9.23970	10.17331	1189.40088	10.43000	52.24930	11.74993
6.11496	8.85212	47.25391	1.00000	22.4711	7.22170	10.10866	81.89966	5.60383	88.1453	10.17604	0.75634	11.93414	8.60470	1185.13524	8.11705	27.14289	15.19503
8.70076	8.34973	51.95552	0.00000	46.51872	9.62359	7.10763	79.26476	7.51217	86.00214	7.28410	1.92778	8.97522	8.94032	1061.92973	11.06737	57.13028	30.58094
8.20898	9.08724	33.73205	1.00000	47.05	8.39911	8.47866	80.58507	7.12549	15.46667	10.36393	1.61342	11.29902	6.48573	1175.73190	7.23026	35.66993	1.25061
7.56234	9.48366	36.09298	0.00000	39.72943	8.68365	5.60025	70.46607	9.34386	-104.83192	7.02750	5.70026	10.12580	8.17126	1161.76705	9.61931	52.09639	15.00317
7.53513	9.10551	52.82698	0.00000	33.7207	9.14061	8.67742	71.43828	5.72965	-116.21677	11.35231	0.78273	6.62390	12.42376	1125.80651	11.57568	43.15185	19.63821
9.81162	6.74073	73.05644	1.00000	38.58894	9.31599	11.22747	64.03155	6.87340	-89.99038	9.83425	0.50950	9.65825	8.72810	1111.93112	7.61842	54.36276	4.11367
6.24858	7.14705	67.89054	0.00000	-23.7975	7.24680	6.42364	76.17062	8.27564	-48.59278	7.53299	2.81631	8.35949	10.54265	1090.93305	10.34780	47.22103	11.25447
8.96871	7.97822	53.64606	0.00000	52.31333	7.50965	8.59039	84.41652	6.18043	6.92917	9.75305	1.14989	7.11056	11.34847	1166.34856	11.70947	59.87688	9.76819
8.54173	7.21691	47.30261	1.00000	45.99194	8.44069	12.24973	65.10952	6.87045	29.41824	8.89318	0.94543	10.60887	8.25490	1162.62387	6.03277	65.97142	20.48443
8.53051	5.93359	51.85672	1.00000	58.7002	8.23160	10.47450	62.37167	6.20260	59.4839	9.73502	1.09030	10.47906	6.50337	1146.90047	7.67428	44.30945	10.07210
7.32482	10.02936	23.48211	1.00000	53.83333	8.07312	10.99597	71.16916	6.25727	-2.98333	8.83882	0.79041	10.48426	8.53645	1072.88035	5.35828	57.98724	19.21575
8.07324	7.81120	56.13270	1.00000	-4.5833	9.02237	6.99671	78.11349	9.89399	15.16554	11.68779	9.95433	7.91324	5.06694	1052.11286	8.62587	40.92283	3.94623
10.13053	8.66409	37.16565	1.00000	-25.42778	7.43283	9.35154	83.71303	7.65509	-49.27306	8.61637	1.76149	9.63896	7.03928	1156.87286	4.83732	60.13960	23.97719
8.95089	9.11368	51.67868	1.00000	-7.51611	9.40806	8.10162	83.46106	8.40119	109.05389	6.96572	2.89780	7.93269	11.18759	1120.50267	11.24525	42.58836	5.42753
9.40935	8.16039	42.80011	1.00000	51.4781	9.95354	10.35367	64.10023	7.74284	57.3552	9.10837	1.64157	7.37933	6.66294	1172.21746	8.53160	45.10271	6.96427
9.32997	10.26472	54.39600	1.00000	-19.32556	5.83098	9.01734	74.99882	7.46931	-41.25528	9.95235	1.29202	11.04800	6.85913	1086.38741	7.01790	42.82224	31.25308
8.58607	9.04205	46.03227	0.00000	50.74497	7.97878	7.40947	80.55229	8.16679	3.20639	6.83141	1.99713	6.05383	10.77458	1054.00567	8.13184	34.87635	14.49256
10.15664	9.75874	46.53981	1.00000	23.0072	10.35880	12.38063	73.02839	6.05203	-82.4017	8.55343	0.91870	10.02956	7.64219	1192.10494	5.94780	60.27271	30.14669
8.77880	7.51157	50.72355	0.00000	18.03496	7.64659	11.46340	74.25769	6.96685	-66.8499	8.92019	1.33242	11.08018	8.08215	1118.08537	8.99381	44.79241	9.11072
7.66712	9.85935	26.40531	1.00000	14.66	8.13538	10.62449	68.54878	7.50474	120.56528	7.56081	1.51810	11.38198	8.07100	1145.80299	11.26188	52.34275	17.26728
8.45156	7.57454	39.91139	1.00000	50.23271	8.82782	9.41116	69.83032	6.88605	12.87117	9.12381	0.96667	13.28489	7.52119	1171.38098	9.12528	68.37328	0.61647
	10.64236	23.92018	1.00000	41.27194	7.97597	9.71606	71.49854	8.04160	123.17306	10.16632	2.22453	8.91236	7.60648	1059.24644	6.97346	61.28330	4.87128
8.52349	8.68854	49.29638	1.00000	30.75545	9.35177	10.77163	69.55763	6.72403	20.22625	8.01224	1.01669	10.78093	8.94450	1177.33738	9.91443	76.43645	21.34096
8.67759	9.10435	57.08821	1.00000	3.27833	7.07835	9.91413	66.67274	6.83940	32.88667	10.30837	1.27661	10.17281	7.85669	1145.87557	8.09368	28.74645	5.00426
10.06446	8.05313	57.16537	0.00000	50.9803	8.33345	7.60164	77.78053	7.86409	11.32903	4.92542	1.50830	8.13753	8.33810	1086.80863	13.06026	39.26427	26.24938
8.46770	8.38233	62.84120	1.00000	51.26	8.14945	8.53753	65.53664	7.54313	-2.1875	6.57447	1.95405	9.46437	11.02087	1101.05142	8.77040	43.60263	6.43672
10.05015	9.91064	39.30709	1.00000	-21.41222	9.62935	9.21040	78.87908	7.43425	-42.19667	8.77062	1.41157	10.12218	6.80634	1098.92861	4.60084	61.12549	21.74550
10.37358	10.33908	48.53497	1.00000	10.20898	8.42415	7.52205	75.76186	7.77310	123.758	9.93944	1.76984	9.75489	5.16647	1082.65718	5.96130	54.93332	26.85703
9.51614	8.49513	43.46228	1.00000	51.19139	9.97560	10.31652	73.56961	7.54510	6.51352	9.45394	1.73511	9.78599	6.87945	1197.13205	6.21241	43.39340	8.33807
8.50944	9.12930	46.80550	0.00000	16.06213	6.66624	8.80087	72.38480	7.91167	76.0586	8.44023	1.81135	4.87818	12.71162	1083.73303	10.37668	43.33509	0.53088
7.68606	8.31830	32.86162	1.00000	42.35843	9.60328	12.62179	72.95572	4.31130	-71.05977	9.54535	0.49300	10.05476	6.07240	1061.47596	8.64914	61.56858	29.81742
8.46236	7.20575	45.71245	1.00000	-1.6	5.86993	9.26701	60.08473	6.08574	103.61667	8.53967	0.96735	7.99469	12.05365	1145.23720	6.81910	45.33008	22.57142
8.41286	8.08183	41.05528	0.00000	45.47885	9.23860	8.06271	64.15288	7.58688	133.42825	6.91009	1.39753	7.03770	10.56295	1135.48349	7.19280		21.33849
