PM2.5	O3	H2CO	SO2	PAHs	longitude	latitude	NH3	TEMP	C2H3NO5	CO	CFCs	PM10	PRES	warning	Pb	NOx	CH4
7.71562	7.63597	42.53939	6.66176	8.79541	1.04945	35.06544	5.23544	12.70737	0.27243	8.10780	46.63856	8.70209	1162.29893	0.00000	57.24758	10.74509	9.05980
9.78337	7.59373	56.12441	8.37951	8.77726	-71.08977	41.9001	3.32975	12.83123	9.96347	7.07735	77.68197	12.42006	1147.03765	0.00000	37.61481	6.13695	8.32041
7.42519	8.34359	34.65857	6.37186	9.04262	117.81667	36.81667	10.82140	24.40093	0.16299	8.19813	45.95501	7.77328	1146.51661	1.00000	41.25999	4.47418	7.77064
5.37532	8.20019	33.27892	11.15411	8.99125	49.62251	27.0174	9.43626	8.27325	0.14233	8.86059	53.81514	7.11060	1129.27380	1.00000	55.60023	9.44099	9.27224
7.49735	8.65356	59.38220	6.82742	8.16351	44.53333	-22.9	6.83683	11.95708	0.25605	8.04687	37.14214	8.69914	1151.03090	0.00000	43.99881	7.77773	7.93168
6.51391	8.21395	59.05354	9.58738	8.66639	89.11943	23.9028	6.55301	15.07092	0.48152	7.56829	56.67762	9.25073	1180.45162	1.00000	44.73548	8.14724	10.89040
6.96549	10.14232	60.59788	8.62927	7.44608	83.36889	26.76628	7.26708	2.33628	3.01786	7.70477	47.07048	11.19991	1197.25915	0.00000	28.87102	3.82708	6.86053
9.85894	8.59820	67.86736	7.93262	8.38335	-60.1831	46.1351	11.42845	16.25283	0.13994	6.15931	54.52432	7.46163	1164.64612	0.00000	34.37411	8.44692	6.81470
10.13210	9.27320	46.16060	8.48113	7.03986	74.4818	30.21121	9.99109	-3.58070	0.06285	8.17707	64.50905	5.59470	1137.30954	1.00000	60.23425	4.25412	7.24411
5.63676	7.73426	52.02576	7.58211	10.85808	73.06784	25.13915	9.37653	-0.85911	0.58447	8.42139	63.57286	9.52901	1083.21648	0.00000	31.48923	5.51575	7.07927
5.41751	8.64927	36.63051	4.97466	9.09306	102.3278	2.2139	8.31974	9.97669	0.12457	9.39062	34.63162	7.43414	1104.59484	0.00000	35.77499	6.09420	10.96985
8.38848	7.82294	51.73893	8.85869	8.69411	-86.57415	15.48131	11.52374	15.25325	0.31335	8.47420	47.05856	8.62582	1063.95578	1.00000	77.01961	6.10049	7.68492
10.31245	8.91503	23.43533	8.80915	7.98234	68.75915	27.52948	9.11779	16.99807	0.08913	7.60585	48.77681	7.05189	1151.15737	1.00000	58.67009	6.32005	5.30275
7.70283	7.85715	48.02805	7.27055	7.87797	29.65806	-4.83	5.40633	17.30268	1.81370	9.08866	31.49100	10.67891	1109.10092	0.00000	51.12002	5.97971	9.29369
7.44780	8.50811	62.82595	9.44587	6.64058	86.59611	25.87498	6.66074	30.92565	1.03559	8.55576	45.82100	10.09472	1093.98466	1.00000	29.04134	10.50321	8.94859
9.71805	8.78107	60.50167	9.01353	6.59271	-37.65	-10.91722	11.02656	17.52658	0.06660	8.60251	25.95252	5.87339	1066.02147	0.00000	43.32905	7.61601	8.21203
8.71415	6.65366	59.10498	6.70602	8.08491	9.29109	45.39402	3.54099	5.20746	3.04732	9.29862	45.99910	11.21816	1058.52756	0.00000	37.44658	6.65567	9.89126
10.03812	7.38155	54.44807	5.71631	8.11452	91.84128	22.83957	9.56461	23.06210	0.09128	7.44458	17.91286	6.20261	1141.74775	1.00000	47.05510	6.69549	7.71595
6.05720	8.09711	72.91010	10.58449	8.31887	25.8191	53.5942	7.16542	21.82679	0.27798	7.70061	35.04568	8.61582	1122.44829	1.00000	34.36529	8.65854	10.12084
7.06368	8.14398	61.68112	9.29489	9.40917	115.8614	-31.95224	5.41195	7.67704	0.98997	6.61846	51.99249	10.07985	1178.31342	1.00000	60.31294	10.09955	9.22140
9.07491	7.93637	29.69568	10.53275	8.16933	138.89585	36.33011	5.78154	17.55043	3.62304	7.52336	43.86415	11.39650	1170.50040	1.00000	27.90505	8.45631	11.51553
7.55819	7.66410	37.88027	9.84639	10.30698	-98.15529	26.18924	10.31709	17.80459	0.40821	8.78684	73.94262	9.02096	1182.10354	0.00000	18.73854	9.94518	9.27052
8.87295	8.97515	48.91492	11.85264	7.52605	-58.38341	-34.64966	8.15715	7.77151	3.46340	8.24830	69.40207	11.34706	1067.27815	0.00000	49.12872	9.82243	6.86284
8.21274	8.36837	47.54698	6.29642	8.05316	38.07083	54.90083	4.56334	3.50938	1.66607	9.73723	52.22861	10.59794	1179.72391	0.00000	46.49039	6.34839	11.41878
8.40091	6.75003	43.83376	10.39912	8.01175	29.00974	-24.19436	7.58240	12.72711	1.47525	9.00213		10.45236	1161.07374	1.00000	42.46434	10.70478	8.89821
9.83892	7.95239	16.60501	7.95049	6.93657	18.30056	50.5107	8.23014	17.31968	0.07713	7.04087	49.60999	5.47025	1130.58083	1.00000	19.83774	7.57680	6.46364
5.45208	8.35470	55.06681	5.73663	10.85951	59.4839	58.7002	8.69123	28.24577	0.12740	9.07013	37.58251	7.12109	1178.42425	0.00000	54.22721	9.65256	9.65469
10.67490	7.35930	41.07927	8.04441	8.71785	124.95278	6.33444	11.48078	8.82387	0.19875	8.06196	58.88396	7.95667	1147.49199	0.00000	47.00496	7.41875	4.19170
7.83016	7.55831	26.09555	9.47477	7.97492	11.04979	44.59445	7.40595	28.63133	1.46469	8.84792	62.78445	10.47780	1058.25134	1.00000	68.82188	8.98564	10.50787
9.08456	9.11558	49.77845	10.22075	7.18784	-96.72365	17.06542	4.63866	24.72472	7.23326	8.44707	67.15329	12.09174	1055.54981	1.00000	58.78894	11.14701	8.80048
9.07802	6.90222	26.74183	6.90917	8.12571	7.36027	51.20219	3.59511	19.84583	7.49789	9.22015	28.09361	12.12869	1141.42518	0.00000	18.81821	5.99638	10.41635
6.16227	7.87106	59.97214	9.44119	8.63035	34.3869	11.8659	5.98285	0.77752	0.45327		51.89728	9.12333	1139.36041	1.00000	42.97275	10.15005	8.75682
11.18169	8.03930	35.53863	9.48593	9.62972	86.68363	23.49668	8.85854	13.43166	0.08219	8.89065	46.03361	6.90385	1074.21889	0.00000	38.24904	11.31142	5.51185
11.98778	7.50117	28.49582	9.50188	9.23326	-122.38731	45.53929	9.52525	8.34582	0.10560	6.82539	46.80388	6.71922	1199.88561	0.00000	27.53362	9.74516	5.02132
6.85489	6.58577	32.29285	6.82763	7.45753	38.16694	54.84444	8.19508	33.27688	0.17883	7.49122	38.13200	8.17535	1119.03991	0.00000	44.40230	10.51509	9.63530
8.08890	8.01116	31.95125	6.35243	10.38949	75.06583	32.17629	4.28837	5.89542	1.36297	6.39957	66.73312	10.37495	1124.12439	0.00000	41.61517	7.22943	11.47676
8.11670	9.43970	58.85860	7.75521	9.13742	-73.89125	40.67705	9.96619	18.09613	0.11591	8.86642	43.96943	7.62854	1190.05720	1.00000	61.38728	7.33357	7.43720
5.67965	7.81741	53.81629	7.27315	8.90419	-49.27306	-25.42778	9.05196	8.70031	0.22060	9.77831	60.41810	8.45075	1096.06656	0.00000	45.08333	7.03581	7.02063
5.54584	7.48740	33.41654	8.05533	8.40201	5.74861	52.71083	10.05061	28.80613	0.51660	8.54787	58.01595	9.29195	1140.43413	0.00000	49.43954	4.38026	11.21245
8.90661	6.72821	43.15906	7.49986	7.22865	109.05389	-7.51611	6.87236	14.31842	0.12333	8.78705	32.70616	7.47415	1164.36539	1.00000	29.08976	9.07508	3.94499
11.59846	9.02882	48.09700	7.78533	9.63371	-73.95097	40.72371	9.61906	22.79199	0.11187	8.47184	40.70585	6.79392	1063.70780	1.00000	65.69305	7.08459	6.29733
7.50370	8.27141	65.40014	9.15728	8.33110	151.07986	-33.88096	6.91848	4.43323	0.93136	8.32846	41.43813	10.00669	1188.48532	1.00000	59.79074	8.56713	10.78005
7.37149	6.91152	35.35356	10.88640	8.96269	-102.36764	31.84568	6.09798	10.67248	0.99389	8.05600	39.19506	10.04499	1093.66126	1.00000	51.86499	10.19793	9.09182
7.83167	8.37993	44.02307	9.19108	8.52562	43.91385	54.03876	8.82860	13.92263	1.20002	9.21041	60.13309	10.25623	1084.75389	1.00000	21.47034	9.65967	9.71897
6.93536	7.23563	16.73902	6.11927	6.10286	86.00214	46.51872	6.19430	9.46310	0.29895	8.08213	52.44769	8.53849	1096.82477	0.00000	49.20619	7.66738	9.45129
7.83476	6.41402	34.20948	6.42530	7.76074	6.76111	53.16167	5.05290	15.86253	1.22750	8.22130	57.53017	10.30300	1066.66970	0.00000	73.89106	6.50607	11.11058
9.53758	8.62203	22.21558	6.98054	6.52347	89.20083	55.54028	9.85793	4.19524	0.20325	8.88099	46.59998	8.19648	1158.88318	1.00000	18.89283	8.21685	6.74706
8.29261	7.94148		7.59221	8.12645	119.58627	23.5654	10.42953	3.89639	0.14906	5.66178	52.75498	7.62942	1174.76681	1.00000	59.21862	7.81471	8.08525
9.02262	7.57074	26.24235	10.58717	9.22408	-121.74052	38.54491	8.91283	19.40861	0.08408	8.19566	54.80957	6.24162	1098.12946	1.00000	74.75486	4.44940	5.09346
10.45674	6.76205	58.31609	5.94431	7.04685	44.7662	40.49748	9.07736	21.48535	0.21338	6.60180	43.20336	8.03275	1155.20001	1.00000	29.83687	10.55073	6.66959
6.11028	9.09793	63.43567	7.02170	8.74355	29.47306	0.49113	7.25459	8.43311	0.57032	6.94905	40.36662	9.41824	1096.77516	0.00000	54.56964	5.98101	9.12003
8.70461	9.44838	34.47554	10.75571	7.77898	30.91105	3.02013	8.54296	13.81223	0.10997	8.67541	61.69864	7.25651	1111.29425	0.00000	45.78049	10.46156	9.00286
8.59196	8.94421	65.11993	8.09691	7.14670	98.6738	3.7278	4.88279	18.94472	3.40439	8.16592	61.27377	11.33180	1098.58798	0.00000	50.27204	6.63106	11.92224
9.53381	7.38027	29.48270	6.38080	8.49013	-81.77285	28.54944	10.18428	16.28354	0.11754	9.88565	46.43253	7.18921	1176.84576	1.00000	47.83584	6.54929	7.45695
8.35795	9.54509	47.27266	10.11584	7.74225	103.65309	16.0567	8.40067	18.24661	3.00796	10.59132	38.45085	11.20736	1112.80672	0.00000	63.63544	7.81865	7.03443
5.83692	9.59606	52.02634	8.42946	8.95540	25.8191	53.5942	10.50024	5.12423	0.14424	8.15799	50.09607	7.68786	1160.30560	0.00000	43.23101	10.64116	6.81866
10.92096	8.21836	13.55460	5.36796	8.55753	-122.86705	45.49428	8.96429	28.83703	0.08176	7.69367	28.37075	5.82540	1173.87112	1.00000	30.14777	6.84027	6.85963
10.90544	7.68496	46.06911	9.96631	7.64482	1.04945	35.06544	8.01157	11.92958	0.05553	8.65247	61.47010	5.09361	1069.50759	0.00000	38.73072	12.31109	9.08223
9.10026	7.87736	43.86556	6.09762	6.99489	-88.27205	44.27804	11.27867	13.02531	0.10999	8.94876	46.30259	7.27916	1050.24218	1.00000	40.35805	7.05021	9.18523
7.53943	7.66299	30.34432	6.78864	8.45313	65.27258	58.04254	4.55690	17.05433	1.31285	7.34609	50.70169	10.32019	1056.68556	0.00000	39.33087	5.82121	10.56770
4.05031	8.46625	61.88607	9.19169	7.28670	-81.77285	28.54944	7.13152	22.13612	0.13496	7.08898	26.94287	6.69039	1095.77766	1.00000	48.73176	10.10711	8.35813
8.88414	6.68628	54.33275	9.35063	8.51528	76.12647	32.55531	7.51376	30.34388	3.23532	7.77386	16.16328	11.28536	1089.69981	1.00000	30.01215	10.62734	9.17406
3.58743		47.23023	9.22166	8.18989	5.4584	43.32393	4.91080	6.16641	0.11206	9.26275	52.53249	7.03205	1110.76107	1.00000	43.72964	9.04805	9.21211
9.66989	9.51879	41.49548	10.62135	8.05153	65.27258	58.04254	9.64131	16.66064	0.07065	8.00412	41.40221	6.86191	1191.24291	0.00000	41.63440	7.67201	7.85014
9.16091	8.05197	46.47509	6.18223	8.94346	24.14662	65.84811	10.86280	-6.61133	0.24344	9.80846	52.45076	8.42229	1183.34629	1.00000	48.83082	7.88060	8.42568
8.93626	9.67769	52.25518	10.53796	6.62523	28.88222	40.37528	8.24244	16.19707	2.20108	8.69228	49.22654	10.87960	1086.61095	1.00000	46.10842	9.44636	10.40815
9.13248	8.61111	37.84655	8.45938	9.39727	4.25633	51.21187	11.01935	14.72885	0.10494	7.20844	46.75649	7.00939	1194.15967	0.00000	75.38897	7.75359	6.55502
7.52383	8.56057	49.99557	9.60180	7.05372	2.44892	48.98693	7.19497	5.36507	0.78425	9.04337	38.25459	9.82114	1104.93701	1.00000	66.88056	8.96084	10.50930
9.07628	7.13511	77.19888	9.13214	9.79387	-104.22884	32.42067	7.54461	19.48667	3.04966	9.06421	38.04129	11.22129	1125.67282	1.00000	85.77779	7.74402	12.31747
5.84128	8.01075	58.50668	10.06426	9.46105	-77.43532	20.14298	6.38721	15.02621	0.29944	7.49114	63.71555	8.73991	1110.55795	1.00000	47.12341	9.21289	9.58750
8.89502	7.39794	23.66889	7.75246	7.44835	128.63083	36.82167	9.01630	11.29615	0.06374	7.89750	31.15544	6.30247	1090.45355	1.00000	41.40966	5.50144	6.17134
9.62701	7.20393	48.19835	9.25419	8.35918	2.44892	48.98693	10.89331	12.68039	0.12406	6.61813	73.21101	6.94693	1058.24355	0.00000	57.03061	7.32413	6.23181
7.13343	7.84962	43.32466	7.51738	7.56453	2.95924	36.76775	10.33610	6.41854	0.15611	7.15179	48.30178	7.94943	1189.30318	1.00000	50.21258	4.41734	6.62672
7.38315	7.70985	63.66822	9.55938	8.80419	-6.03731	37.35813	7.93395	1.82470	0.89084	6.81803	47.92439	9.93344	1185.03928	1.00000	37.33042	8.37086	11.07912
5.89501	7.88955	55.01819	6.94513	7.62242	1.04945	35.06544	8.58072	37.11050	0.84494	7.87096	19.24011	9.87966	1071.58424	0.00000	53.32892	3.91338	10.05489
10.89776	9.11967	43.49931	8.47644	7.98454	72.54566	29.69221	9.11986	18.34197	0.12237	7.87115	75.95401	7.00129	1167.45014	1.00000	43.11874	5.98187	5.21785
10.52814	9.87971	35.73318	9.11867	7.38154	-87.45476	41.47892	9.61436	8.47401	0.11076	7.50072		6.48911	1157.69666	1.00000	50.51750	9.62012	5.45072
8.10451	10.83206	62.56577	9.64051	9.04578	-100.44843	20.74122	6.57422	8.85531	1.69158	7.42402	37.35408	10.62605	1072.38623	1.00000	29.15368	13.04433	6.24708
8.96697	7.83205	44.00037	9.35488	8.23218	146.05093	-34.28853	8.18258	18.48067	2.78672	8.63250	61.26454	11.12885	1189.54733	1.00000	68.95932	9.51130	10.05962
7.68833	9.22003	47.12694	4.53115	8.37070	38.07083	54.90083	4.77552	2.56666	0.74920	7.08537	61.26731	9.72317	1169.62215	0.00000	44.03338	6.72797	9.82402
6.07823	8.77628	51.59291	9.28034	9.52472	17.4674	50.86079	7.31089	26.48078	0.30106	8.39293	50.31204	8.71429	1193.01624	1.00000	44.61457	7.59002	11.32206
5.71474	9.13007	52.86611	9.52092	7.35082	3.55665	36.72544	5.19421	9.84681	0.31168	6.91569	47.35171	8.79448	1130.19474	1.00000	40.99300	10.85419	8.14028
11.49581	9.20032	42.42239	9.91399	6.72195	-77.55777	37.52487	9.01140	22.82266	0.02333	9.62310	44.93488	5.85259	1084.16357	0.00000	31.23847	9.68541	7.27106
3.31527	8.14748	62.79485	8.65318	9.03273	117.59152	3.31332	5.58760	30.77609	0.09156	8.69213	51.80239	6.69156	1124.21289	1.00000		10.06868	8.00538
9.17593	6.98031	54.92844	6.95373	9.13690	2.44892	48.98693	9.45722	0.05922	0.12822	8.67186	37.47793	6.95436	1147.84895	1.00000	30.66907	5.83436	6.42439
7.04995	8.53877	50.88567	7.31849	8.45568	-66.8499	18.03496	9.65861	10.58104	0.15356	8.68683	43.76972	7.57138	1109.07775	1.00000	39.96761	3.11209	5.85312
12.04453	7.58501	33.87226	7.92810	6.93258	-76.70944	-11.94306	11.09352	30.98885	0.04523	9.12521	46.70108	4.08143	1177.26310	0.00000	30.64066	8.46885	5.32545
11.07191	9.05568	74.44339	7.33775	8.83634	27.02444	39.59611	10.80358	14.17755	0.12999	9.41584	23.79830	7.62222	1158.59326	1.00000	83.17190	9.73939	8.42407
5.54041	7.45379	54.35644	10.69701	8.06927	-73.81669	45.44868	6.46247	-4.51606	0.22290	9.03461	40.90868	8.21719	1118.46622	1.00000	56.76208	11.17717	7.52424
10.73918	8.36350	36.37438	5.21037	11.15542	36.36339	0.03813	10.62470	26.15243	0.06401	8.77200	46.63189	5.46509	1156.93628	1.00000	35.03213	7.90849	10.19342
9.55740	6.67140	51.52735	6.41690	7.60185	10.18527	47.98372	9.49288	7.29141	0.12001	6.99168	26.23515	7.21295	1095.45275	1.00000	52.10801	7.82567	7.36222
12.96209	8.12090	83.84047	11.28191	9.49303	150.60036	-34.88422	7.53183		0.04357	9.92497	73.11156	4.49888	1112.77012	0.00000	74.83865	9.98737	6.82101
10.36087	7.74588	37.75369	10.66611	8.89230	35.90057	56.85836	7.86584	16.33435	0.12184	7.85725	56.74188	7.32672	1154.49827	0.00000	48.67968	10.84058	4.94452
2.39986	7.66021	43.98489	8.21201	8.00864	16.91667	-21.98333	4.48654	14.80837	0.08553	7.81152	43.88207	6.22194	1056.02666	1.00000	42.25229	9.60449	7.92575
11.07390	8.31443	57.98569	8.97740	7.35755	-72.86843	41.27621	9.35928	13.93807	0.09085	8.32473	53.86393	6.72713	1132.00687	0.00000	43.34481	9.83566	5.28928
8.33971	8.33887	58.55367	9.70119	8.01719	-99.32556	19.32889	6.53059	24.98234	2.81869	7.01840	37.63748	11.14542	1066.45989	1.00000	43.02873	12.60901	6.77930
9.68330	9.40740	39.79793	10.89627	8.38927	73.85535	18.51957	7.90377	15.64423	0.38649	8.18198	57.83886	9.03599	1149.16117	0.00000	33.90772	10.66491	4.52357
9.77290	10.10946	58.51688	9.31150	6.78395	-97.50417	25.87972	10.81438	23.38425	0.06600	9.15171	61.39364	4.61439	1111.11109	0.00000	45.87214	8.83977	10.40102
6.67199	8.95997	53.50393	9.06178	7.95099	30.2049	55.1904	7.34581	19.64878	0.54715	8.17672	48.81116	9.40098	1118.68861	1.00000	49.16271	8.30915	10.82809
8.90695	8.13862	37.07383	7.50282	8.22844	101.18445	13.44581	8.78747	15.51814	0.09902	9.59669	74.29230	6.45039	1060.90887	1.00000	64.52576	5.43707	6.28450
6.62638	6.67479	60.10548	9.03315	6.44739	99.89166	15.46063	6.04050	31.45420	0.57168	8.74062	35.65900	9.51739	1111.83471	1.00000	39.64781	10.45289	8.58761
7.35576	9.63092	69.96548	9.00323	8.81057	-86.57415	15.48131	5.31901	7.97528	1.58923	7.90345	45.38844	10.53434	1133.77312	1.00000	46.90533	10.82337	8.54572
6.60643	9.07363	41.81483	6.55269	9.18066	-76.72803	39.32288	8.15544	1.69592	0.25232	7.83459	44.44172	8.22262	1181.96414	0.00000	43.16062	8.70197	9.23914
10.10351	9.43690	74.81265	10.09100	7.25758	-8.2503	37.08819	8.75696	13.48301	0.06592	8.55928	50.41437	6.03108	1134.31722	0.00000	61.81069	9.91586	8.16275
5.15627	8.36704	55.49357	4.58163	8.51586	117.81667	36.81667	6.02781	19.12776	0.45809	7.98333	48.46033	9.22610	1104.54972	0.00000	53.71760	2.81748	12.34132
10.04336	8.38618	60.79840	10.50025	9.53016	3.55665	36.72544	5.30040	27.25611	11.83029	7.07422	43.95024	12.58633	1112.40383	1.00000	33.59311	9.89086	10.50198
9.10633	8.09371	60.28577	10.08290	8.90555	-75.69947	8.79577	10.19675	3.34917	0.12915	7.55489	60.96721	7.53255	1073.91435	0.00000	78.84451	7.96031	8.11769
7.96500	8.54347	39.86596	10.15380	6.20881	-105.11221	39.57582	6.56323	8.21352	1.77876	7.23077	59.06419	10.66811	1113.81763	1.00000	62.11754	8.89042	10.54924
10.04167	7.39999	49.86031	4.71536	8.67439	75.37991	25.75728	9.74877	24.22459	0.09500	9.57001	68.41358	7.24684	1069.76527	1.00000	64.32055	10.17848	8.20015
7.70009	8.71618	49.36414	7.50136	7.87719	-96.72365	17.06542	6.88457	9.23803	1.06254	7.84061	42.81087	10.12209	1104.84702	0.00000	34.56651	7.25089	9.67020
9.13183	7.86131	38.67772	10.40471	8.56880	-79.62603	8.88988	6.24375	19.84453	4.14590	9.02124	53.35721	11.54180	1175.76968	1.00000	49.48175	12.90857	6.67851
11.53999	8.37407	48.08560	6.30806	9.16724	6.92917	52.31333	12.33194	21.86003	0.06466	7.72459	37.72170	6.54527	1179.87369	1.00000	61.82727	9.77275	11.15647
8.35285	10.60061	40.10947	10.32797	7.84850	-72.47417	7.83389	9.25120	26.22638	0.15189	8.38708	44.89102	7.40417	1162.66060	0.00000	43.68013	11.09793	8.75597
6.37308	8.34063	24.26090	8.54377	8.80691	1.10687	41.15612	5.83042	28.04207	0.46692	6.96414	52.47473	9.16609	1073.13219	1.00000	15.45753	8.08171	11.01251
7.82829	9.78539	58.30489	7.82803	8.06688	30.79165	-27.76952	8.24496	0.98094	0.13717	9.10416	61.44836	7.54503	1120.65083	1.00000	32.05903	5.87330	5.06956
6.43109	7.92558	47.91256	8.29635	8.55827	47.1192	42.819	7.30662	14.38923	0.50686	9.60272	62.09185	9.27137	1197.15690	1.00000	59.30851	8.11800	10.98061
8.50068	8.88892	33.06145	6.58623	7.88294	152.70493	-25.54073	8.70011	-7.52634	0.07054	7.10213	53.13662	6.91837	1098.81090	1.00000	66.90584	6.01083	6.21901
6.67595	8.18121	62.01516	10.21095	8.70807	-62.64102	8.35122	8.48632	25.13097	0.32042	9.27399	41.84786	8.73123	1182.94794	1.00000	42.54351	9.98684	9.24121
9.17210	7.83735	36.41550	5.21092	8.53263	43.83992	55.39485	8.62020	21.44685	0.11689	8.65624	36.09210	7.40325	1056.31418	1.00000	39.84423	9.33966	7.15913
6.96537	11.27267	62.42030	7.43928	8.70729	91.84128	22.83957	7.00287	16.11610	0.38521	9.96283	45.84030	8.93371	1074.97334	0.00000	52.87828	8.28779	10.52435
5.17252	7.39019	42.19816	9.15161	9.01191	12.87117	50.23271	8.41553	15.90945	0.13830	7.84362	42.55346	7.69127	1114.14962	1.00000	48.87128	9.29966	9.26493
9.07766	10.38679	63.69996	9.07933	7.71544	137.5	34.9	5.07571	6.59265	6.98537	7.56083	42.19630	12.06128	1136.28774	1.00000	40.59727	9.89236	9.84241
10.43477	8.12056	27.19033	9.40136	8.37795	104.1451	15.79408	7.06386	-9.87887	0.10999	8.85333	43.62391	5.35963	1056.52489	1.00000	38.80878	5.41408	3.74572
6.70726	8.18225	82.36883	6.31162	8.60931	120.56528	14.66	6.84465	17.13045	0.42820	9.70688	48.41293	9.09476	1086.08235	0.00000	54.91792	7.33774	9.41387
5.60482	8.22632	35.56746	9.21312	10.66193	28.19028	59.37722	7.99452	0.30894	0.19833	7.79663	36.30392	8.19541	1109.19745	1.00000	43.63259	8.45588	10.23973
7.43568	9.55399	49.11574	11.08542	8.79526	4.25633	51.21187	9.85095	21.56328	0.59058	10.11898	40.04484	9.46632	1176.99914	0.00000	45.64520	8.76149	10.63123
12.04015	9.57649	57.93078	10.25783	9.68661	-4.22398	57.47908	7.57858	13.81206	0.06283	8.59036	60.15403	5.16871	1121.17332	0.00000	23.80181	11.98864	5.16009
10.25432	6.96820	60.40514	5.29759	10.60633	4.82313	51.24197	8.73026	20.87527	0.07409	7.58301	34.91200	5.87391	1127.91719	1.00000	65.90337	6.19819	6.52581
8.93571	8.43135	68.71452	8.87589	5.53450	103.61667	-1.6	8.80424	17.60169	2.85112	8.66736	56.86718	11.15244	1090.81052	1.00000	36.49237	7.54243	12.50665
6.52171	8.53187	41.85021	5.91220	9.05994	109.05389	-7.51611	7.24611	6.14044	0.69272	8.68623	56.19321	9.69652	1097.72382	0.00000	36.43763	5.59320	12.85660
8.70131	6.89838	38.47189	6.53215	7.26430	41.00817	38.13708	11.39677	12.54292	0.24034	8.23097	46.35459	8.31687	1096.73485	1.00000	56.43859	8.26935	9.09171
7.34276	8.57635	33.41556	9.18048	7.34035	78.55757	17.34769	5.52315	26.76923	1.19749	9.33661	42.47067	10.27545	1113.96992	0.00000	28.05382	10.21464	9.01660
8.06567	9.07772	78.55420	10.72930	8.11245	5.4384	43.2907	7.56472	18.30620	1.17294	8.47012	39.47385	10.19161	1163.25918	1.00000	60.32708	9.84678	9.73032
9.40034	7.02417	62.60237	4.65139	7.47761	-74.13653	40.63316	10.00872	27.18769	0.08404	8.06331	66.05123	6.97428	1057.45546	1.00000	78.79180	6.14064	7.80131
4.03818	10.45466	56.15755	3.36101	9.33957	12.87117	50.23271	9.29766	4.61712	0.09144	7.37990	34.15532	6.38783	1136.10978	0.00000	26.26444	6.42599	10.16438
9.61836	10.39716	42.97912	7.08035	8.01476	-93.08883	45.16024	12.71678	4.00892	0.11021	8.75873	36.57620	7.24403	1168.56733	0.00000	54.79870	7.93459	6.79599
6.82740	10.07920	40.36272	6.41744	7.31345	-76.88442	40.2737	6.93014	12.27396	0.33698	8.54377	53.12183	8.81060	1094.59002	0.00000	54.59243	7.05987	9.49361
9.52840	7.00751	47.52281	9.56309	9.96437	122.8637	9.3337	8.85522	23.54719	0.28924	10.19415	43.16311	8.74128	1152.71498	1.00000	35.89546	6.65000	3.96752
9.18544	9.45268	80.95647	9.30344	7.79113	-98.1664	19.32932	10.05024	10.03848	0.11522	9.19901	34.16047	7.24203	1173.83504	0.00000	43.21259	9.50949	7.20664
11.24071	8.20516	62.51678	5.73964	9.15985	-104.83192	39.72943	10.76984	16.01068	0.21284	7.97281	66.52254	8.15704	1174.85952	1.00000	52.85315	10.82051	8.61076
8.65609	9.15996	52.50310	7.61141	7.78635	128.62667	34.8825	10.64763	21.40914	0.14512	9.13926	29.54560	7.53641	1089.42862	1.00000	56.83815	5.63906	7.43711
