O3	PAHs	Pb	latitude	NH3	C2H3NO5	H2CO	PM10	NOx	longitude	SO2	CH4	PRES	warning	CO	PM2.5	TEMP	CFCs
9.27760	7.08489	29.13213	46.75451	10.34307	2.40399	61.42371	7.83686	8.94057	33.34864	7.16961	5.02933	1186.96997	0.00000	9.65826	7.15738	16.79141	61.79437
7.75200	8.57977	50.32798	33.54428	9.55836	6.35626	48.59627	8.78938	6.81175	-84.23381	9.26466	10.07634	1094.73749	0.00000	6.58408	6.50667	30.76362	42.99243
9.42594	7.18160	51.43677	60.97944	5.97291	12.39924	67.99382	9.52618	10.37538	76.92421	7.54176	7.87268	1136.36814	1.00000	9.00301	10.65846	13.33034	35.74066
9.34037	7.09334	47.61622	31.96258	10.75396	3.91683	53.98286	8.13343	10.43970	73.97117	6.91916	8.36884	1095.21165	1.00000	6.81336	10.98355	19.15557	74.74927
8.23236	6.94428	55.57005	37.52487	8.65733	0.90620	49.70115	6.55836	6.99539	-77.55777	7.58779	9.47513	1172.27701	0.00000	6.08918	6.70034	8.94007	55.04093
8.70029	8.83728	45.07104	3.31332	9.06716	2.10541	43.02601	7.53504	8.43799	117.59152	7.06546	5.23092	1188.33977	1.00000	10.87848	7.97263		51.14216
8.52851	7.50793	27.50477	24.28859	9.82478	5.02173	46.13206	8.50696	9.18332	116.11768	7.78338	6.50217	1082.63650	1.00000	9.42172	7.39696	14.77346	53.98328
8.19456	8.46843	41.77790	49.68369	10.12162	2.30549	66.51689	7.57864	6.85338	8.61839	8.18462	9.44674	1082.36415	0.00000	6.51666	6.89161	15.70527	35.87810
8.22597	7.89612	48.66234	27.09978	7.77105	3.52316	63.86870	8.15989	4.38882	-82.45426	9.97561	10.52384	1076.46613	0.00000	7.27640	6.52790	20.70486	39.08850
8.69570	9.36944	72.91279	-4.24444	8.07568	1.52041	52.15063	7.15688	7.67450	-42.29444	9.12278	9.43203	1147.93841	0.00000	6.67079	6.97011	17.60347	49.48762
8.17104	8.11981	52.21577	5.4709	8.56949	1.84527	69.16472	7.30265	5.05571	100.24529	9.57598	12.05306	1136.72311	0.00000	7.13675	6.04716	9.90534	61.79618
7.22598	7.60651	48.22500	42.4251	8.35830	1.61752	44.81935	7.05327	11.08733	-71.06616	4.76902	4.38324	1094.21391	1.00000	11.19759	9.45131	-6.11431	38.36159
8.28134	9.54842	62.25791	51.78967	11.68098	3.24717	25.01470	8.14776	9.16466	1.15597	10.52855	5.28973	1154.43284	0.00000	6.98823	7.83876	11.77323	61.59103
7.88629	7.36007	48.15976	53.69786	9.36058	3.95319	48.66687	8.36211	10.80589	-2.68758	3.98917	8.40950	1122.48787	1.00000	7.80453	11.45715	13.78454	63.35400
7.24031	6.13076	46.93993	40.63316	3.86825	17.28967	42.01935	9.92737	8.60973	-74.13653	6.27541	10.91912	1111.97963	1.00000	11.44600	8.33610	7.60016	38.58300
7.57229	7.10684	50.49130	2.41669	9.71382	8.28286	52.64470	9.10647	10.75143	30.98551	8.31688	8.23439	1124.94302	1.00000	8.84666	7.25994	-7.25815	29.04144
10.47461	7.77307	51.00702	55.82737	8.80562	5.00448	40.33806	8.48988	5.33181	-4.0573	4.51597	6.48150	1115.50100	0.00000	7.10471	10.40548	24.32705	55.40725
9.06538	7.49093	56.35818	-20.87306	5.61124	0.63256	46.49279	6.11068	11.17801	-48.29694	7.84417	8.42791	1110.40122	1.00000	10.35234	10.83163	7.55855	16.81090
8.61552	8.04197	49.38449	55.62047	6.84665	3.38084	31.18424	7.85342	11.12591	37.49338	7.31459	5.99063	1093.97834	1.00000	9.17470	12.84201	12.58936	60.36260
8.00899	8.07974	41.86662	17.06542	10.63326	6.94578	67.60925	8.97708	8.59819	-96.72365	8.73445	7.69454	1189.13723	0.00000	7.24010	7.27135	7.19934	73.38039
8.65050	7.43317	60.69762	43.82634	9.26592	1.97932	48.71822	7.71613	6.24684	144.09638	7.10236	6.24467	1109.00590	0.00000	3.51982	6.93536	9.51111	38.14631
8.07385	7.09865	61.50275	34.4833	7.35920	2.60416	41.03063	7.65821	10.05461	136.84186	7.31757	10.39809	1132.56428	0.00000	6.67935	8.36975	28.46282	67.81159
8.14437	8.81147	33.74869	47.4943	8.58591	1.89993	47.02623	7.20235	10.37285	-122.24092	6.70393	4.78073	1162.19756	1.00000	7.31239	7.98051	16.00726	46.25461
10.25078	7.72347	58.78646	52.14	10.87119	3.57556	32.39306	8.20463	8.57448	5.58472	7.16229	5.62387	1053.47355	0.00000	5.09961	10.18269	3.36406	65.31122
9.80442	8.85513	75.64179	52.09	9.63170	1.86646	50.78809	7.48919	6.45708	5.23333	5.87498	7.00975	1091.42693	0.00000	7.75949	11.23350	6.71364	42.99575
8.26018	6.77608	51.99793	49.68369	7.88689	3.58199	51.60612	8.15258	6.37101	8.61839	9.24123	6.89186	1177.57372	0.00000	1.97357	5.89897	24.38801	56.44899
7.63882	7.66677	58.35820	52.09	7.04812	8.24961	56.51173	9.17006	3.99147	5.23333	5.77700	8.27386	1079.04108	0.00000	7.47950	9.62023	29.27673	34.37570
7.28151	7.77991	49.14485	19.8173	8.81663	1.61155	39.26480	7.46413	6.51431	-97.35992	7.72947	7.50305	1155.64697	0.00000	6.71286	7.86683	33.01051	54.91790
8.63459	8.28269	67.61198	11.8659	7.25539	1.89791	60.91834	6.93570	10.40571	34.3869	5.48444	4.77351	1138.44278	1.00000	9.71421	8.47006	21.85577	64.64047
6.71075	7.65508	48.97249	16.0567	5.84618	1.84127	61.22321	7.47941	9.43851	103.65309	6.13273	12.38802	1196.39528	1.00000	10.59888	7.60390	18.34992	46.50822
9.05571	7.95191	38.50545	-17.83333	9.11280	10.57947	52.85011	9.38506	6.98676	48.41667	7.25075	7.45399	1186.01162	0.00000	7.84762	10.14800	23.35993	56.26625
8.02195	7.45652	54.23452	20.14298	6.17149	3.92445	64.90787	8.16476	10.40600	-77.43532	6.62301	6.13122	1099.35096	1.00000	9.57517	10.00353	23.60984	62.51322
8.86018	6.20532	46.05689	38.70734	9.49156	2.33180	49.41276	7.50882	10.10663	-77.02303	5.62305	3.83245	1120.12898	1.00000	8.81425	8.24126	3.83398	39.82662
6.89278	7.47984	63.29521	44.27804	9.58453	2.38928	74.43504	7.48769	8.72396	-88.27205	8.98216	6.87613	1064.45712	0.00000	6.99738	8.83273	8.21058	29.12172
7.28223	9.86580	59.87646	25.92127	11.98591	3.26154	43.55471	8.41478	12.54309	86.79271	4.41207	3.29129	1151.99056	1.00000	8.06060	8.09173	32.81496	40.78367
8.33775	7.03653	56.11205	4.94273	7.37376	1.72625	44.54124	7.22352	8.96631	15.87735	7.15462	8.98749	1154.30111	1.00000	8.37601	8.89483	17.43916	53.30441
8.99928	8.91393	56.68907	30.21121	6.65216	2.79068	65.32295	7.34289	10.49874	74.4818	9.31260	9.72412	1111.78004	1.00000	9.29481	8.64987	12.01862	48.55529
7.20555	6.78114	48.87563	42.93369	5.82817	5.79635	70.23141	8.62799	9.04401	-72.27814	6.80954	9.93087	1098.14170	1.00000	9.99789	8.96929	16.87364	70.26364
8.07741	7.98990	44.35340	-7.54972	7.00488	15.48490	51.34526	9.81414	8.93297	110.71639	4.82291	8.40523	1095.95641	0.00000	10.12314	10.31735	16.78870	58.72344
8.11326	8.00818	57.42212	50.23805	8.02227	0.94625	45.14685	6.10813	10.52732	8.86704	7.62718	6.93000	1165.77359	1.00000	10.23792	7.90291	21.63935	64.13624
9.85496	7.15819	38.98366	15.45144	6.04778	4.20630	65.93626	8.43367	10.35695	78.14797	8.97319	8.77804	1145.97017	1.00000	9.05005	9.75996	9.36515	31.56608
8.67406	8.56230	52.99183	-27.50578	7.96408	7.50162	49.38086	9.11969	4.52960	153.10236	5.51755	7.95748	1166.78245	0.00000	5.37127	7.64245	26.55334	44.40138
7.36522	8.84540	68.57840	-7.54972	7.56020	3.42868	44.03402	7.76323	4.70532	110.71639	10.54979	9.10825	1052.86979	0.00000	7.73295	6.99862	24.93480	69.53685
6.92323	8.44948	66.69067	-7.57897	8.87544	3.35117	51.52067	7.87246	9.53732	112.23109	4.30058	13.13513	1107.92050	1.00000	10.67828	8.00266	35.26284	33.58741
6.76710	9.27585	19.35346	-16.25	8.45401	2.63035	57.27504	7.71935	11.06974	-69.08333	6.08901	6.88198	1168.47148	1.00000	9.36729	9.84646	2.29732	72.54967
8.20751	6.58055	53.03704	48.73218	11.34841	1.25445	57.75531	6.25594	8.67611	11.18709	8.03059	7.20421	1129.64708	1.00000	8.58323	8.64753	11.58440	46.68062
6.90648	7.72820	84.20994	-33.38056	12.59140	6.36187	47.84422	8.73138	8.55770	-56.52361	5.48150	7.20700	1068.77902	0.00000	11.72149	13.09847	18.34356	66.74875
7.65498	7.74762	25.92966	21.59983	10.59783	2.65366	61.49122	7.79361	5.68666	71.21169	5.16450	8.21865	1072.51152	0.00000	9.74963	9.50036	23.87375	52.87736
7.86341	8.60726	70.78587	47.92526	5.33758	1.61791	42.08762	6.84093	9.07495	-97.03285	6.98639	8.15302	1168.30428	1.00000	9.74443	9.96953	19.50592	70.54871
8.19438	7.68314	65.29276	53.94313	9.51081	2.79803	61.40489	7.87976	10.16362	10.30215	7.38831	7.78082	1184.31298	1.00000	7.88792	9.48958	11.23994	48.35551
7.42040	7.25825	43.44124	43.31667	9.77136	25.40393	53.50350	10.29620	7.10694	-2.68333	7.02464	7.48519	1133.59053	0.00000	8.31092	10.09961	30.76718	62.01580
10.26741	9.69631	57.16790	-21.15	3.48821	1.81788	40.65214	6.90100	9.47941	46.58333	11.88298	9.17187	1176.69650	1.00000	10.62946	7.79782	19.36538	69.74951
6.78770	7.67745	34.10030	68.79833	7.96090	2.09013	63.61928	7.74596	9.86160	16.54165	8.64984	11.00773	1162.01167	1.00000	7.77162	7.92527	15.53706	56.81627
9.21877	7.77045	32.59791	-22.57306	7.81503	1.41356	45.32203	6.59784	12.33790	-47.1725	7.01106	9.26952	1130.22839	1.00000	7.22229	10.51842	11.67724	34.76201
8.98962	7.86304	57.98096	45.39402	7.93809	3.56755	39.78458	7.99060	10.43173	9.29109	6.92632	10.58700	1177.43621	1.00000	7.93928	8.80502	15.72120	49.08731
9.38288	6.99004	42.01846	39.72943	7.73887	6.62920	49.95332	8.93522	10.94332	-104.83192	6.50776	9.19760	1082.99766	1.00000	9.77106	10.21557	17.99393	55.00762
8.78416	10.44246	34.53911	21.59983	7.46203	3.54103	62.69083	8.10301	8.26764	71.21169	7.05414	6.29030	1117.30884	1.00000	12.91830	7.88820	6.51370	48.49580
9.36775	7.40374	40.80411	40.56754	9.91032	8.20347	31.05150	9.13567	4.87803	-89.64066	11.27736	9.30628	1147.77963	0.00000	8.25328	7.14971	21.53536	49.98926
8.23867	7.76244	40.10369	50.26729	4.73116	9.80130	55.40125	9.28190	8.95303	-119.27337	7.28986	10.51116	1103.21619	1.00000	9.08510	7.91492	21.74935	72.03102
9.07060	7.82646	41.69431	41.57721	9.26286	10.78486	61.87339	9.37629	11.38502	-93.71133	7.13248	5.44011	1075.71223	1.00000	9.09726	6.99847	22.40041	57.02694
6.56854	7.94503	41.67395	51.78967	8.06943	3.87403	50.41335	8.13106	5.60314	1.15597	7.15564	8.03677	1173.68584	0.00000	6.20434	8.81600	19.54792	61.95117
6.91382	7.66094	77.66343	27.55898	9.36560	3.33172	60.02301	7.76003	5.94991	68.21204	4.82062	6.70743	1186.27556	0.00000	8.48506	12.57117	-4.21655	60.70960
7.19986	7.44442	20.83646	33.93113	7.66081	6.12283	62.72289	8.72178	7.63569	-117.54866	8.26356	9.33382	1140.11488	0.00000	7.35585	7.71730	2.92101	89.62969
7.99754	7.66867	68.59990	35.06544	6.72878	27.06936	40.22109	10.34424	3.83822	1.04945	8.92466	13.11117	1138.49350	0.00000	4.91304	5.55523	20.72134	39.32024
8.37716	8.69244	62.32406	47.80527	10.81810	4.45345	69.71336	8.40418	11.46351	-122.24064	6.36183	7.73801	1094.16068	1.00000	8.36324	10.92649	28.36772	50.99607
7.89600	9.47227	64.70566	-7.54972	8.78600	2.87625	36.61979	8.01087	10.89972	110.71639	5.05982	8.36826	1146.55824	1.00000	8.67936	11.72500	22.55894	63.12163
7.33812	8.15222	26.06613	-1.6	13.07858	4.07622	52.07566	8.23851	9.14928	103.61667	7.09150	6.39948	1064.21343	1.00000	9.14471	7.88061	14.92175	50.33604
8.28059	8.03936	69.49057	8.48714	6.16572	4.27328	52.23032	8.48789	10.40876	-13.2356	8.67179	8.16675	1118.25682	1.00000	10.59651	10.99364	14.47432	63.46556
6.30448	6.55386	52.01085	16.68911	10.42826	3.19683	76.84722	7.80485	7.52951	98.50893	7.86857	6.95835	1107.28811	1.00000	4.55243	7.39558	6.92577	49.52711
7.56945	9.74720	48.49845	3.31332	10.94232	9.31584	35.34892	9.17780	7.97259	117.59152	6.87102	7.04095	1072.27736	0.00000	7.91300	10.91238	15.56535	86.03408
8.64940	6.82247	59.98938	-15.675	6.51893	10.29819	18.92405	9.36357	7.42517	-38.94722	6.08815	11.39322	1083.89202	1.00000	12.43290	8.28262	15.39896	43.12258
9.32308	9.41065	67.21093	37.52487	7.48816	3.70609	46.71925	8.37057	10.81255	-77.55777	6.50428	6.96686	1069.46975	1.00000	6.92514	11.23515	28.92330	72.58940
7.22298	10.08135	53.39340	-32.45242	7.52913	4.58638	63.65247	8.43937	6.73706	-71.23106	8.83240	8.84268	1143.40266	0.00000	7.48531	7.04563	-3.28769	41.43478
7.06097	7.73250	44.74517	30.24706	7.75316	6.21823	56.70529	8.85369	9.03133	115.04814	6.39281	8.85759	1158.26259	1.00000	9.84676	10.14312	0.61937	47.76992
8.57924	6.88266	39.72960	45.78071	5.52955	3.41811	46.93777	8.22057	8.46306	12.84052	6.24822	7.46369	1177.36968	1.00000	12.64191	11.84959	13.25058	46.17364
9.15637	7.29696	43.36345	40.1675	6.01015	4.32258	39.40687	8.39768	9.68478	34.37389	6.59665	7.58322	1081.90763	1.00000	9.93425	11.07744	14.49878	68.44941
8.25474	8.39766	55.48380	25.95533	8.91794	7.75604	61.13072	9.09436	7.06696	68.88871	9.03989	9.19782	1052.25612	0.00000	6.16557	7.00545	1.74676	45.38210
8.65556	8.14324	57.37047	15.46063	11.51339	4.55280	51.82293	8.42981	6.72297	99.89166	5.76955	3.59173	1073.95193	1.00000	9.25421	10.10125	12.59127	52.49780
8.64271	8.01694	49.99901	50.72043	13.41546	0.46567	31.09357	6.73070	10.94272	11.34046	9.35532	5.37262	1173.69402	0.00000	5.15674	8.98048	11.74423	47.27658
7.53479	7.61303	63.60511	30.24706	8.51206	3.25872	50.62336	8.14058	5.68059	115.04814	4.98459	7.37565	1092.83061	0.00000	9.47689	11.62423	7.14713	45.48308
7.94985	7.45036	55.99252	30.81383	10.02867	5.31016	57.30100	8.67859	7.60377	75.16878	5.12086	3.71226	1129.49705	0.00000	3.48223	10.27259	39.11213	49.45602
7.78176	6.48344	61.64604	34.65918	11.18149	5.47381	60.61043	8.75358	9.14479	109.22921	7.41739	7.15524	1090.65185	1.00000	8.87174	8.66542	5.60421	45.40433
8.70932	9.25745	47.73948	43.86682	6.96060	9.99679	57.37263	9.34854	5.57905	-79.2663	6.75008	11.95939	1157.77591	0.00000	5.67296	6.66277	-8.67662	48.32546
7.85532	6.49721	41.78069	-34.64167	7.69546	1.82227	54.53837	7.04413	8.69809	-60.47389	6.54282	11.47545	1084.63664	1.00000	9.09403	7.13967	7.92023	46.63785
7.33152	10.49367	43.27817	36.06523	8.84690	4.20406	61.19273	8.03989	9.36116	-119.01677	7.87754	5.86379	1082.35622	1.00000	9.75303	8.02815	21.34805	41.24676
8.02061	10.27713	52.42423	34.31	7.20250	25.08713	24.71974	10.29692	9.37328	-2.16	7.00406	9.47890	1171.91188	1.00000	7.70647	8.64911	0.59725	44.21691
7.98748	9.46787	54.55371	39.43534	6.43567	2.85716	77.51915	7.93736	10.24854	-84.20299	7.85066	8.13516	1050.61963	1.00000	9.29130	10.36570	10.61070	41.89838
8.34082	7.03490	57.78934	41.48199	12.07417	6.06948	51.95885	8.69117	10.40330	-81.79819	8.92933		1081.54361	0.00000	4.61821	10.12809	6.48325	59.47215
9.09788	8.89522	60.05740	53.94313	11.90593	2.22130	50.43914	7.34462	10.09892	10.30215	3.08785	10.57954	1113.66523	1.00000	10.17938	10.73745	7.95751	45.79818
9.16784	7.45309	51.21057	40.64621	8.29242	5.06783	46.25160	8.40948	3.30260	-73.97069	9.02512	10.75334	1107.09137		5.90916	6.23358	40.75739	62.33793
8.82010	6.52984	62.27346	-8.05389	11.21876	3.93898	45.87653	8.33322	10.26872	-34.88111	6.23185	6.68521	1183.87234	1.00000	8.92516	9.99574	27.45636	59.80668
7.93860	10.04692	37.72801	41.48199	6.23887	2.47768	33.71767	7.91180	7.16586	-81.79819	7.57843	7.73172	1090.52635	1.00000	10.05251	12.10211	11.76497	52.96796
7.65200	8.02589	59.04664	-3.14306	9.17672	4.73825	41.63134	8.36683	7.34737	-58.44417	6.95278	5.56598	1171.38662	1.00000	11.06819	8.86116	0.75633	59.77335
6.93743	7.98772	44.78281	40.94065	3.55422	3.52088	39.60260	8.12996	8.74756	-73.99681	8.37866	9.68462	1052.99119	1.00000	10.51951	8.10400	18.78378	60.86160
8.33535	9.36185	65.16848	36	8.70737	2.78333	40.24387	7.85790	5.24317	139.55722	5.81945	8.15941	1140.41584	0.00000	8.90945	8.81451	11.87237	48.95515
9.64222	6.71595	35.93265	44.97639	8.46516	16.25514	60.34686	9.86934	9.65060	19.61222	8.82089	9.75434	1156.78296	1.00000	6.84127	7.56587	17.21365	21.92889
9.08184	8.08568	49.75530	40.49748	3.56305	4.53472	19.70608	8.39288	9.51969	44.7662	9.50957	9.54648	1107.90127	1.00000	9.32071	7.91634	38.53755	50.42498
7.83039	11.10348	52.68311	42.97086	6.95279	5.54662	52.38794	8.80440	10.65133	-82.42491	8.73421	7.78968	1195.79228	1.00000	8.09039	8.06029	13.83961	79.33433
7.52480	8.16744	71.47047	-28.24	12.37643	9.42166	46.13892	9.15502	9.24620	-48.67028	6.60610	5.79129	1089.07662	0.00000	8.24315	10.96472	23.21468	55.43379
8.66858	8.97272	53.39586	40.78206	6.41246	11.34664	58.22714	9.39868	4.83473	72.34424	9.48535	10.46994	1178.93093	0.00000	6.94328	6.87949	11.15047	76.56300
8.25832	9.21935	67.12399	45.35	6.76599	2.08333	65.36683	7.56719	9.39652	126.28333	8.87414	8.44011	1166.04902	1.00000	9.38817	9.15127	12.22739	67.10853
8.66084	8.61569	59.07317	52.66277	7.51824	2.49437	56.09201	7.76257	9.02446	-2.01111	7.58106	6.40966	1131.66515	1.00000	9.04761	8.27770	20.06835	69.63935
7.82541	7.68291	47.49954	50.82709	8.30318	4.01632	38.72522	8.24947	9.26611	6.9747	7.77523	9.20584	1155.56332	1.00000	9.25957	8.81609	21.08670	50.97751
7.09804	9.18990	64.49505	26.2649	6.82992	17.46187	54.83778	9.85013	8.07706	81.54855	6.47761	10.49329	1131.50521	1.00000	10.33038	8.48301	15.55234	42.71632
8.97185	8.58118	67.80656	28.88162	4.68822		79.98136	7.59722	8.41282	120.03308	10.17654	9.57500	1075.78895	1.00000	8.37599	7.58825	16.85885	40.95818
7.71547	8.50926	75.19830	39.71734	8.12917	2.25254	77.13663	6.91245	9.63105	-74.96933	5.87015	8.96446	1056.15327	1.00000	10.03070	10.15602	0.58121	41.75370
7.69531	8.40558	70.90461	34.86472	6.71425	4.63553	38.28926	8.17446	9.15451	117.55417	6.33244	11.39944	1183.93434	1.00000	11.23595	8.07412	-1.70109	32.90959
7.06856	9.28532	66.27104	-8.43333	7.75832	15.48248	38.81289	9.75112	4.37923	114.33333	9.57208	10.31893	1156.11109	0.00000	6.70974	6.25937	17.31528	74.55642
6.70915	9.03901	29.87531	-7.54972	9.13356	17.26447	58.66405	9.87621	5.73970	110.71639	11.20468	8.69126	1069.97303	0.00000	7.69021	7.01405	11.59273	44.92124
7.59865	8.93778		40.98894	12.10840	6.01452	62.05582	8.73863	9.47633	28.67582	7.41490	7.59715	1056.38805	1.00000	9.05011	9.05990	25.81274	57.39090
5.90703	8.40934	58.24477	50.75	9.34938	2.62429	57.10821	7.73508	9.22815	2.25	6.56046	5.53340	1180.08271	1.00000	8.92701	8.88382	13.94878	68.47641
7.15855	8.87283	53.73724	16.68911	6.63798	4.13021	62.39557	8.09951	11.24851	98.50893	7.63223	9.89500	1082.72802	1.00000	10.65276	10.04455	16.99845	75.03423
8.75792	8.19762	62.99559	46.75451	5.98188	3.42884	44.61506	7.80051	10.21253	33.34864	6.63167	7.71739	1163.69270	1.00000	11.49295	11.67081	24.67141	68.29784
8.27505	7.27198	64.10550	-32.05251	9.50749	12.27583	31.84225	9.56373	10.23136	115.88782	6.16720	6.23786	1146.96753	0.00000	8.75674	8.50668	4.72922	49.34416
7.74734	8.16338	61.89727	28.15112	5.10365	6.28137	68.64930	8.58800	9.04758	-82.46148	7.04820	9.54291	1153.66242	1.00000	11.89954	9.10194	25.26884	32.25139
9.12883	7.84803	51.51634	50.82882	7.73355	1.82642	41.18210	7.35055	5.06657	-0.32247	5.75857	7.38074	1050.14271	0.00000	8.04600	11.26009	21.49982	55.42098
8.82704	9.29259	48.77562	34.95303	9.98759	17.02672	48.87655	9.86223	11.34307	-120.43572	5.75076	5.56208	1120.70201	1.00000	11.38110	8.53664	1.38993	56.45518
6.99070	7.42477	82.60719	-38.65333	5.44220	0.87186	43.64097	5.46735	8.71840	178.00417	7.61768	7.64526	1146.71641	1.00000	9.18454	10.10869	11.72392	65.93513
5.27733	9.48700	74.28392	36.20389	9.34822	14.38929	49.32578	9.77567	10.89630	127.08472	8.37688	6.38122	1187.57854	1.00000	9.00308	6.45488	1.22571	51.07057
8.36260	9.35794	33.27134	43.78956	11.87218	2.07175	54.24190	7.05044	8.98691	7.60872	5.08868	4.69339	1051.93896	0.00000	7.43238	11.42257	0.42903	47.94025
7.10031	9.02988	46.79372	14.62578	7.85124	7.57991	64.32513	9.02001	6.54794	121.12251	10.58339	8.89530	1051.50332	0.00000	8.29955	7.12528	18.47904	60.55385
8.17739	8.17151	23.84213	39.32011	8.60557	2.86277	50.97055	7.68979	7.39771	-76.51552	5.89725	3.29211	1160.10720	1.00000	12.40803	8.30954	1.08497	71.12428
9.68536	7.94071	22.96411	17.30858	10.39118	2.30658	65.95949	7.53058	8.53371	97.01124	8.83986	6.95712	1184.48843	0.00000	5.95171	8.54738	15.01849	45.49691
8.85146	8.99560	59.88572	31.82539	8.95183	7.56671	43.40534	9.00667	7.34504	72.54064	8.68697	8.59598	1060.19923	0.00000	4.81622	6.58951	16.71956	66.96624
6.90843	6.52069	77.42738	51.95838	6.16636	0.97815	36.99551	5.16828	11.78150	4.47124	7.38533	5.95575	1066.55476	1.00000	8.05138		19.14448	55.23450
6.11867	7.50466	48.10477	45.35	5.10642	0.87565	37.44810	6.42699	9.66659	126.28333	8.51737	9.36049	1171.31850	1.00000	5.93447	8.40509	3.14206	54.37786
9.09820	9.26118	39.42218	-10.95817	7.13518	1.20913	42.31985	7.14325	5.10381	-38.79084	7.65687	7.87260	1119.53090	0.00000	4.73673	7.11982	-1.69582	55.60118
9.70641	7.31728	59.18312	36.81667	6.43126	6.83360	54.21566	8.82764	8.41509	117.81667	7.05020	11.63580	1174.16706	1.00000	11.99597	7.63379	19.66418	55.77678
7.43300	10.70940	41.65934	21.01858	10.20731	5.29592	73.49595	8.73347	10.22426	-101.2591	8.61724	7.66825	1135.51167	1.00000	7.87559	7.36449	8.13603	66.93240
7.37708	9.44630	42.42807	48	5.53384	1.67583	34.52868	7.17129	3.03959	-4.1	6.63964	8.45719	1064.70780	0.00000	4.61238	8.58384	25.27217	53.13345
7.19504	6.01807	45.06333	14.67751	7.86262	1.24598	73.44652	6.84057	8.67437	-60.94228	7.11214	7.04839	1104.14850	1.00000	9.25589	9.08528	12.77057	39.79673
8.08271	8.02029	62.75217	33.14447	6.83713	5.40487	24.54342	8.69540	9.49474	47.3799	4.68769	12.53875	1161.83901	1.00000	12.91680	9.10071	26.48891	64.24387
8.29664	5.75362	72.99564	6.8485	9.90546	2.38104	56.71754	7.47270	8.83123	3.64633	10.29055	7.47958	1073.00234	0.00000	6.96925	7.86613	7.59599	49.97426
9.74865	7.65067	35.05085	25.67927	8.02449	3.01563	66.06213	8.11292	6.12896	-80.31727	9.75519	10.06857	1123.36288	0.00000	6.41489	6.53657	37.72452	78.14601
7.56881	9.70189	56.02734	22.98212	11.68802	52.83718	62.38832	11.02748	8.93930	-80.58556	9.64348	6.72386	1182.31717	0.00000	6.05876	6.82706	8.50079	59.89826
7.75049	8.76877	27.56835	22.19303	9.08200	2.77442	50.72747	7.98787	9.45697	88.18466	7.52426	6.83195	1090.32745	1.00000	11.35724	8.03473	14.52679	51.88360
7.15577	8.02631	45.56264	41.24255	9.96676	3.49582	50.21595	8.15425	11.91429	-82.61573	8.12324	6.83505	1194.28407	1.00000	5.19106	11.29075	25.95705	55.19725
8.89415	7.37368	74.86909	41.63976	8.58371	1.85955	65.63400	7.13402	11.18441	2.35739	9.05642	3.63771	1094.71430	1.00000	7.69229	4.79474	13.15821	76.74331
8.35775	9.20649	40.00097	50.72043	9.51949	1.08588	21.35354	6.60896	7.73668	11.34046	8.77340	9.50400	1157.55557	1.00000	8.52014	10.22004	31.13517	37.22144
8.09779	6.65558	33.88879	15.45144	6.15847	1.37815	58.93093	7.21375	9.27687	78.14797	3.97641	12.84655	1176.70661	1.00000	7.89274	7.98167	11.98071	54.08052
8.53215	6.77960	56.22403	28.54944	6.76627	7.65069	44.20476	9.00204	10.12953	-81.77285	7.67475	8.86415	1190.68585	1.00000	8.70144	9.65381	8.74214	65.86718
