latitude	PAHs	NH3	NOx	Pb	warning	SO2	C2H3NO5	longitude	CFCs	CO	O3	PM2.5	CH4	H2CO	PRES	TEMP	PM10
36.20829	10.01231	12.56684	6.68531	39.42181	0.00000	8.76160	0.03020	-115.98391	44.86704	8.69034	11.13995	9.24344	12.55309	72.65171	1191.51537	37.72615	6.90515
37.71715	8.64998	10.54808	9.03573	47.07088	1.00000	11.93078	0.01639	-122.40433	45.57162	6.51012	10.67211	8.64721	5.31845	53.69380	1141.35601	12.69830	5.22063
23.1959	9.61567	9.43459	8.27312	73.29407	0.00000	8.71563	0.07369	86.51499	64.87367	10.06987	11.54462	9.98203	9.04848	48.69188	1071.71769	20.34014	8.22383
38.70734	7.33143	8.72922	8.74788	37.15472	0.00000	9.24457	0.07886	-77.02303	45.28489	8.39386	12.17374	9.91455	6.19793	32.54912	1094.37991	17.10991	8.45493
40.65538	10.51407	8.11246	10.10240	34.48553	1.00000	10.35671	0.01685	-74.38987	43.70856	10.08218	9.25167	8.65910	6.35742	20.21185	1089.49072	24.12022	5.96595
33.08014	11.29697	12.31175	9.16733	71.69816	1.00000	9.89878	0.06030	-83.2321	66.14131	9.04093	11.51259	9.27324	8.32702	47.78679	1185.48899	33.31313	8.16893
45.4473	8.70490	11.33041	7.83833	53.33574	0.00000	9.58945	0.22522	-73.75335	64.87469	8.21014	10.53626	9.87195	9.07584	44.00064	1148.04087	31.19160	9.62825
6.03333	10.82517	9.81800	9.41542	37.38896	1.00000	10.67674	0.02798	37.55	28.15509	8.42440	8.91135	9.53364	7.23959	23.45283	1093.15551	17.16640	6.38508
36.91023	8.64932	11.31152	8.94316	57.08677	0.00000	9.20026	0.30129	-121.75689	33.68409	9.17347	10.46007	8.63210	9.43896	44.31521	1123.58221	-5.38509	9.98959
42.16808	10.02140	5.70388	8.47174	38.61426	1.00000	9.79621	0.11159	-88.42814	44.29418	9.36091	5.68120	8.36651	9.61009	54.40268	1075.81585	23.87259	8.82449
54.03876	8.53754	9.09096	8.04022	15.38536	1.00000	9.70577	0.04583	43.91385	63.09659	8.41724	9.42054	9.29598	7.18677	61.41144	1179.96466	7.31525	7.24594
40.92298	10.55862	7.95563	7.93557	73.27868	1.00000	6.44231	0.04113	14.30935	58.00886	8.35281	7.84056	10.72892	7.81882	55.90351	1128.21055	9.95446	7.64787
12.74482	6.16110	10.84484	8.21667	47.21342	0.00000	13.05521	4.24129	4.52514	52.05361	7.89421	5.78453	8.50115	7.38537	49.60521	1068.75923	16.60514	12.66768
37.49223	7.64007	8.97064	10.15586	34.21900	1.00000	5.71484	0.27314	15.07041	50.18336	8.83599	6.85213	8.53224	6.85947	46.32898	1166.01935	-2.66017	9.83699
27.76056	10.74809	11.61388	10.03596	70.19285	1.00000	8.78368	0.17498	-15.58602	31.69663	9.59512	12.49825	9.09115	9.00758	59.24290	1098.28351	7.81134	9.31332
6.25947	9.44881	8.24380	7.90204	54.77778	1.00000	7.08492	0.10153	102.05461	45.84369	8.59840	7.56078	10.61235	7.15509	53.87578	1093.51013	-4.98210	8.73738
27.0174	8.83785	8.45000	8.02675	41.04698	1.00000	5.04364	0.45202	49.62251	42.35674	8.51338	7.61702	9.66037	6.37393	51.44558	1068.53567	21.38562	10.37168
34.8825	8.00777	12.16846	7.82632	33.65734	0.00000	8.09113	0.55769	128.62667	33.99041	9.30751	11.14008	8.39479	8.98216	47.75600	1108.28383	20.72401	10.61593
42.62833	8.37119	10.71363	9.52253	56.11400	0.00000	8.67804	0.24981	20.89389	39.91785	9.83632	10.28048	8.87685	8.72832	63.84897	1094.24838	23.28959	9.75328
46.65581	11.64519	9.60905	8.27926	63.85001	1.00000	8.48441	0.12553	32.6178	63.26952	8.85233	11.62640	8.16014	7.98913	49.68378	1142.09952	21.76304	8.85251
43.16547	10.54390	5.92379	9.84350	73.14681	1.00000	7.84983	0.17151	-77.70066	56.45351	9.19489	7.49568	6.63801	7.08787	72.17503	1136.81318	26.84405	9.29333
53.95278	9.94878	7.93409	8.01534	60.10875	1.00000	13.05836	0.02510	32.86389	45.25996	9.39877	8.14455	7.68885	4.76485	63.85496	1142.73467	17.22074	3.16215
38.13708	8.93787	11.11607	8.17745	58.00240	0.00000	8.80935	0.07093	41.00817	35.84116	8.08926	11.32078	9.45200	8.95046	57.38710	1194.24678	3.05750	8.46539
14.62578	12.14495	8.78295	9.32368	57.34926	1.00000	10.13876	0.03180	121.12251	33.35016	7.45637	9.31870	9.16379	6.34195	36.83228	1055.04836	17.55947	6.64080
15.46063	9.76372	7.88488	7.63253	45.10074	1.00000	7.25049	0.29448	99.89166	46.99803	8.89202	7.73536	9.10593	6.81831	67.39395	1073.35137	22.59055	9.89937
-33.88096	12.13087	12.38501	9.86617	34.00979	1.00000	11.04116	0.03837	151.07986	56.41412	8.91177	7.20137	10.10739	9.35175	50.25439	1142.72535	28.89153	7.22648
13.70167	10.69227	11.34138	8.23043	48.94493	1.00000	10.67027	0.04101	-89.10944	52.05762	8.65650	8.15979	8.88469	8.13751	56.22715	1157.83577	1.92969	7.18574
37.49223	11.29307	9.79293	7.29333	39.22233	0.00000	7.22608	0.00462	15.07041	46.32245	8.54860	9.76579	8.90317	11.12568	44.93151	1193.48042	21.20516	5.54179
32.87533	11.91623	5.20924	9.42714	45.01342	1.00000	8.22695	2.07972	71.57118	66.60309	7.92192	8.24877	7.43375	6.45865	49.30162	1101.61930	9.92804	11.94554
42.64031	10.21745	10.96576	10.31398	37.68620	1.00000	10.90835	0.02838	125.51176	57.44668	8.22762	7.84304	9.72709	8.35084	50.01305	1176.40474	0.73712	6.81195
33.98154	10.92427	7.20069	9.48234	46.84340	1.00000	10.60581	0.26343	-81.23621	59.75736	8.54771	6.69678	9.89063	9.21934	51.29279	1062.29304	15.14633	9.84682
-6.25	8.06249	10.96748	8.53393	45.07929	0.00000	8.00265	0.03593	38.66667	51.28763	8.05849	8.11076	9.52469	10.69642	26.49932	1121.01558	10.33800	7.16830
14.64056	8.25781	9.85806	7.72146	26.66686	0.00000	9.64721	0.04849	104.64992	56.24936	8.09206	9.71165	8.13301	9.27903	42.19301	1180.37722	21.36158	7.60010
45.49428	11.78246	9.78861	8.79210	29.90126	0.00000	7.27437	0.04111	-122.86705	51.46901	9.61794	12.34740	6.87129	10.97606	53.50585	1074.79147	9.87844	7.19733
52.21099	9.98646	9.08732	7.28663	30.52874	0.00000	5.26059	0.03019	7.02238	58.22183	8.18432	8.08292	7.64362	10.96454	61.67538	1054.45363	20.64759	5.78503
25.13915	9.71969	10.38709	7.30478	43.61664	0.00000	8.06683	0.03266	73.06784	36.52330	9.25718	10.09277	9.12296	9.94208	44.30478	1098.29805	9.40302	7.29020
-21.44345	5.66509	8.92711	9.39477	24.31023	0.00000	10.94600	1.46606	-65.71875	51.01802	8.15377	6.87664	9.93629	5.88562	63.97249	1063.96074	13.99059	11.59354
22.4711	9.64456	9.48959	9.17787	47.18409	1.00000	10.94042	0.02494	88.1453	45.25595	9.00622	7.01751	6.96676	6.95446	57.54766	1171.47901	-0.59192	6.40297
45.44694	10.87264	7.58281	8.40920	28.61971	0.00000	6.31053	0.08561	8.62118	65.14064	9.04471	7.48856	8.45861	6.12181	59.80426	1150.60884	17.58069	8.51014
11.50526	9.22039	7.49455	9.44303	37.61053	1.00000	6.85329	0.20376	77.23826	68.36344	8.48653	6.87976	10.14363	7.68837	41.18268	1184.43702	9.58698	9.51982
42.819	7.84835	9.81479	9.68584	51.06182	1.00000	7.75330	3.17228	47.1192	43.37104	7.56322	5.82444	6.64479	8.64369	71.68604	1090.95693	11.70246	12.37896
44.27804	9.24280	9.03748	7.99741	37.03374	1.00000	9.04593	0.08859	-88.27205	25.70364	6.85039	7.70079	8.74949	8.57880	43.62916	1078.28999	25.75596	8.38707
-1.9487	10.91792	11.60108	7.29699	43.09963	1.00000	9.92872	0.05528	30.4347	27.49960	6.71367	11.96420	8.76083	7.66748	46.36634	1105.14236	0.46094	7.85008
40.58654	9.22613	9.76218	10.41432	58.16233	1.00000	10.80783	0.02597	-122.39168	43.19203	10.38217	8.14154	7.46177	7.31595	41.37760	1063.05844	7.39018	6.56872
34.31	8.63522	7.68549	8.53701	46.50334	1.00000	12.30163	0.02091	-2.16	54.68117	9.17770	6.91919	6.72530	4.21867	54.62061	1052.10809	40.46619	3.96411
30.17746	7.74577	10.99506	8.35767	63.98690	0.00000	10.94615	0.30094	-81.38758	49.00493	8.84021	8.73861	5.95903	8.41300	52.00404	1057.86992	3.27064	9.96567
9.82564	9.31194	5.86356		47.64997	1.00000	7.18446	0.11680	78.25795	36.20198	9.57243	6.87179	7.96714	7.01385	28.39854	1138.28591	11.53405	8.82929
12.25282	7.19829	12.34072	8.07552	36.59566	1.00000	8.72684	0.03004	79.41727	37.30731	8.93858	9.69127	7.34406	13.22170	53.86245	1182.55359	19.77057	6.42404
51.82721	10.89788	5.68813	8.35745	59.82843	1.00000	8.21194	0.10081	107.60627	41.64627	8.88756	7.22276	7.61326	7.91077	36.38957	1166.05190	15.68715	8.62857
30.29184	11.60396	13.16413	10.18869	50.47567	0.00000	8.52086	0.05856	71.67164	50.79540	8.19494	13.35039	7.15361	11.46066	45.87157	1126.14665	12.56573	7.95689
39.22493	7.75002	8.13530	8.55187	30.59740	1.00000	6.89317	0.27126	42.85693	48.57239	7.50740	6.54858		7.05353	48.75010	1078.98758	6.02181	9.81077
35.815	7.48236	10.05182	11.17711	67.46993	0.00000	10.10685	0.14581	139.6853	42.13921	8.11818	11.12899	10.05046	7.00894	53.68996	1062.06279	15.69359	9.05303
29.69221	14.40252	7.15392	9.07992	52.53248	1.00000	9.57146	0.47478	72.54566	68.04394	9.07225	9.93158	9.22857	7.04659	41.65070	1184.99125	-12.28660	10.44550
12.74482	12.43919	6.87243	9.72118	36.19562	1.00000	7.01306	0.09947	4.52514	44.92513	9.92522	9.34337	9.86194	6.49777	45.09579	1158.71595	6.63680	8.57667
9.6531	9.05625	7.55277	8.40441	64.78265	1.00000	10.04694	0.01991	124.3697	39.93573	9.39968	9.20320	7.17230	5.99063	49.49167	1183.13902	11.29163	6.47055
5.6561	11.42304	9.95091	8.15238	69.07975	1.00000		0.02084	-75.87877	79.04016	7.90189	9.22196	10.01613	5.22868	22.17725	1150.12106	19.22589	4.34828
49.41029	10.86151	4.73676	7.71759	39.35784	1.00000	6.11687	0.06236	38.15035	48.63969	6.87865	8.49103	8.37230	5.47643	16.73669	1116.00502	13.70794	8.15264
50.80019	7.92545	6.50704	8.60136	28.47403	1.00000	3.24965	0.43108	7.20769	53.34071	8.33314	7.25534	8.24594	5.43679	41.36516	1077.32336	8.79629	10.33566
9.3337	7.84719	7.51585	8.55910	49.37941	1.00000	5.06921	0.20536	122.8637	57.21672	9.28927	7.15246	11.18446	5.92938	52.64399	1050.20059	23.76070	9.52040
53.59337	10.61588	6.03825	8.13705	42.73181	1.00000	6.37125	0.04166	9.47629	40.16126	10.14718	8.38993	9.64463	6.19138	36.70485	1065.64399	5.01591	7.37066
-20.88231	5.62428	6.96277	9.10332	48.83230	0.00000	12.96428	0.66159	55.4504	63.70304	9.53801	8.44113	6.88427	4.48670	37.51939	1105.60447	20.51087	10.78178
-19.7625	9.26285	8.59726	7.62820	30.78892	0.00000	7.34985	0.06084	-44.31389	44.82400	8.32166	8.78340	7.89218	9.10381	12.60662	1156.78293	27.74523	8.06093
27.76056	12.36799	7.62560	9.04632	49.10869	0.00000	7.48465	0.03159	-15.58602	45.52839	7.44542	11.43501	8.63272	9.35927	25.71043	1151.35313	32.23956	6.74243
40.72586	11.28691	5.99621	9.83374	56.82261	1.00000	6.79363	0.19761	8.55552	53.96226	8.86808	9.30689	7.93337	4.88263	48.47373	1194.31263	19.88766	9.52729
5.6561	12.46068	12.66714	8.89022	29.04346	1.00000	7.19840	1.21742	-75.87877	40.68239	7.74506	13.92743	7.77996	10.02333	28.09195	1149.46056	-2.60126	11.41606
27.0174	13.36798	11.04945	9.11703	59.66411	0.00000	6.60490	0.03972	49.62251	49.74029	9.07600	10.70943	8.15944	10.55698	53.52598	1056.55652	9.26684	6.73908
42.8139	11.37762	7.02187	9.49361	56.80381	1.00000	8.31960	37.78966	-1.64295	53.38342	8.79643	8.48572	8.66032	5.97239	42.19525	1115.45501	21.39500	14.86059
58.23583	7.18423	11.54977	8.85092	31.53447	0.00000	9.94276	1.46325	92.48278	42.73227	6.60490	9.76963	7.82083	8.17495	39.24902	1147.13558	29.31949	11.59715
8.43333	11.49812	4.61408	8.12511	17.17089	1.00000	7.90384	7.41991	99.96667	40.42023	9.01811	8.85389	7.56402	4.71015	28.09811	1085.24475	16.45010	13.23178
35.30889	9.36564	10.06605	9.97639	34.89805	1.00000	11.53947	0.01411	139.55028	57.37509	7.63645	9.04301	5.58102	6.03452	59.97485	1103.67123	26.21517	5.44482
4.73245	9.27847	8.99579	8.43507	43.69137	1.00000	7.59462	0.96473	-74.26419	32.95908	7.91850	7.51748	8.79520	6.99656	49.33297	1072.49486	15.79429	11.16019
47.90771	8.73570	12.12979	8.58437	26.55711	0.00000	9.40302	0.18071	106.88324	62.45983	8.46526	10.01198	9.01409	9.61303	39.31815	1116.27118	16.10742	9.41054
-8.76194	9.56954	7.89915	7.80213	37.00858	1.00000	10.56602	0.02672	-63.90389	54.09707	8.84971	3.82081	8.23657	7.26246	43.14637	1110.07217	12.35277	6.45458
45.50369	9.90625	8.68597	8.46392	66.54141	0.00000	7.62938	0.11980	11.412	57.50972	7.38938	9.50127	8.37716	7.85264	65.05546	1139.89934	35.82022	8.93998
39.78504	10.50355	7.65274	8.85213	42.79660	1.00000	9.89683	0.27084	-85.76942	63.41188	8.20479	6.83742	7.43295	8.80421	38.36465	1193.35278	12.47940	9.89704
45.43341	7.31099	8.84474	9.82451	23.66548	0.00000	8.08422	0.05375	-73.86586	61.49462	9.74851	12.51946	7.10525	6.12070	38.65783	1081.36339	0.64326	7.88600
13.56667	9.41863	9.37232	8.92259	42.95894	0.00000	5.72384	0.03182	-15.6	30.65880	8.26644	7.71531	8.78751	8.89116	42.71482	1123.18528	7.81679	7.17045
50.56149	10.53344	11.45237	8.43218	49.69673	1.00000	7.09305	0.92639	4.69889	76.77821	7.96999	12.26148	8.17556	10.60080	20.30095	1141.98665	22.20314	11.14195
38.37255	9.93991	8.40646	8.31156	44.48240	1.00000	8.58963	0.60055	34.02537	37.56348	9.58438	7.32634	8.42235	7.69248	43.99104	1106.14267	10.62292	10.69240
38.13708	9.96764	10.10804	10.29351	74.24163	0.00000	8.98426	0.01827	41.00817	41.82286	8.14658	11.89211	7.76365	12.12551	19.45805	1161.86417	10.15155	6.20188
51.39323	8.54646	12.51992	6.93671	38.28388	1.00000	7.20287	1.16875	0.47713	31.52045	9.41811	14.53578	8.20644	9.85274	41.86756	1067.15122	7.12008	11.37435
37.56667	9.07387	9.97716	8.54410	22.72815	1.00000	7.89092	0.34646	140.11667	70.15099	7.36582	10.67906	8.89680	9.76617	47.15730	1156.04416		10.09534
15.45144	7.61823	3.92693	10.07516	42.83333	1.00000	5.99762	0.02779	78.14797	34.29986	7.56565	5.32427	8.01421	7.60617	29.47504	1187.08444	20.93922	6.83268
48.98333	8.44149	8.23485	8.72598	29.17231	1.00000	6.67991	0.41875	2.61667	34.41393	10.78966	6.68202	7.58048	7.46492	57.99165	1173.73513	5.58868	10.33374
-5.41667	9.46419	9.36081	7.78834	70.64923	1.00000	13.47555	0.02554	38.01667	42.07181	9.01426	9.54403	9.53050	4.05669	37.35342	1127.57555	21.32067	3.06093
37.58105	9.93515	8.08376	6.80096	32.86305	1.00000	9.30196	0.89820	29.26639	59.89040	9.54180	7.19818	8.59347	7.60411	31.58090	1078.17570	9.83869	11.09406
48.90472	8.41544	12.30644	9.40766	44.66876	0.00000	8.31688	0.04084	2.2469	49.19788	7.66782	8.54098	8.07430	11.35149	57.80025	1102.26951	-10.95946	6.76791
39.57582	7.59145	11.38348	8.88589	59.90817	1.00000	9.27266	0.10929	-105.11221	60.14267	8.89998	9.70948	8.02729	8.12011	45.99911	1114.77514	14.15660	8.85795
44.92934	9.74332	12.19463	7.89911	46.92526	1.00000	7.87183	0.55689	37.99117	65.95449	8.34774	11.21151	7.77395	10.51315	51.01137	1163.01528	34.70546	10.59385
7.62789	9.14889	11.74677	9.14324	49.72940	0.00000	10.04256	0.02864	4.74161	49.65301	10.96062	12.58686	10.50723	8.75074	32.21184	1059.32673	6.69546	7.31152
-34.64966	11.43623	7.99210	9.23414	24.47147	1.00000	9.67237	1.71920	-58.38341	38.52001	8.57572	7.55545	9.57901	8.37697	32.06736	1172.54403	31.14819	11.75720
42.8139	10.15580	10.39567	8.62611	79.57650	1.00000	6.40048	0.23039	-1.64295	66.17517	11.92532	8.50795	8.72932	7.09820	56.95788	1193.92999	14.66660	9.67082
57.14369	8.85777	9.76242	7.42783	39.49255	1.00000	9.33803	0.07195	-2.09814	63.97511	7.75804	9.85850	9.25849	8.44452	55.13538	1150.03995	8.95831	8.15683
-34.88422	9.69817	10.78850	6.84257	85.91995	1.00000	9.21124	0.09054	150.60036	40.36726	8.55716	10.24531	9.63127	8.13402	50.79850	1081.12505	18.33963	8.43708
-3.74912		8.42494	8.33538	61.53240	1.00000	8.21923	0.39979	-73.25383	19.02064	9.83677	8.18825	7.43823	6.34186	50.97134	1110.93730	34.98213	10.24830
23.1959	9.01806	8.44184	8.62871	33.68808	1.00000	6.44862	0.97802	86.51499	64.68345	8.05466	7.46456	7.94877	6.66450	70.67012	1052.46976	15.33947	11.17913
52.48173	6.27309	8.63560	9.96207	48.64823	0.00000	10.76855	0.52395	-2.12139	73.09207	10.15198	10.21839	8.98026	5.68665	46.93361	1199.77463	6.68220	10.55004
38.06084	11.07252	5.38261	9.60630	45.32960	1.00000	9.40729	0.11887	-97.92977	39.28914	9.04550	6.70290	10.18117	8.76905	76.49368	1050.12969	-4.00098	8.90421
20.21322	10.53345	10.17263	9.67031	29.72313	0.00000	7.79421	0.04053	-100.88023	56.63254	7.97916	10.80196	8.18644	10.29981	57.84119	1059.97369	1.54268	7.15858
9.58126	10.69596	11.74886	8.72010	75.16213	1.00000	8.84973	0.15640	8.2926	34.53766	10.39102	11.12053	8.50725	9.35104	56.39171	1104.60065	28.24148	9.26105
12.25282	10.68009	11.63897	10.81415	33.60121	0.00000	8.74883	0.04453	79.41727	59.49960	9.39948	12.45015	10.54956	10.92362	52.81941	1164.32206	18.09110	7.45504
48.49144	9.33898	12.04566	10.38904	44.51950	1.00000	11.09870	0.01836	9.20427	46.86414	8.40407	10.60228	9.66268	7.89965	42.31474	1197.79129	15.34555	6.50070
34.86472	9.98888	11.34534	9.11091	38.05682	0.00000	7.72941	0.05042	117.55417	41.62460	8.16074	10.59750	7.35977	10.34879	43.63089	1103.11822	15.83901	7.40325
46.65581	7.89123	9.05465	8.36200	59.66108	1.00000	10.78583	0.02921	32.6178	44.59053	8.67762	9.07503	8.69501	5.84257	38.06829	1055.57221	22.21599	6.32803
1.6	10.16676	8.36497	9.21078	50.49946	1.00000	7.11694	0.74535	103.81667	51.39093	9.48928	7.73852	8.19795	7.19362	44.12794	1115.00270	15.87637	10.90170
42.93369	8.33773	8.84562	7.85568	56.99552	0.00000	8.26202	0.04651	-72.27814	44.46893	8.06627	7.95039	7.72396	9.63235	44.95911	1084.59038	0.73668	7.38574
31.12406	10.22865	10.14968	9.68425	52.13114	1.00000	8.86685	0.11662	-97.90308	38.41080	10.84969	9.59128	9.72127	8.43062	56.33057	1149.36750	25.23948	8.75175
61.78491	10.79249	9.04928	8.64322	34.93246	1.00000	10.35984	0.03482	34.34691	78.09497	7.54582	12.17763	9.66548	6.08550	37.63919	1137.53516	-5.41020	6.46077
6.03333	12.84541	5.36757	8.06353	44.64761	0.00000	9.55997	1.62635	37.55	62.11870	9.34536	7.98016	8.16642	7.86815	40.06578	1063.20206	15.87759	11.70494
-34.64966	12.04990	11.05256	7.08194	33.24218	0.00000	5.22903	0.02768	-58.38341	73.43970	8.24407	10.45209	8.95954	11.76237	48.36051	1193.72244	19.35840	5.54396
14.46693	8.89035	11.24693	8.70745	41.57281	0.00000	7.80152	0.16131	75.92694	53.45417	6.48048	12.07081	8.94663	9.20056	50.11608	1075.89234	30.44131	9.22097
25.87498	10.67515	8.00457	8.43883	23.56867	0.00000	5.33378	0.02574	86.59611	58.36659	9.32564	9.68371	8.47777	10.76137	12.34723	1063.79491	21.28966	6.33275
13.56667	11.18578	10.59611	9.09976	57.45885	0.00000	5.49513	0.03466	-15.6	51.78142	10.68573	9.44122	7.87261	9.88113	63.93798	1078.80924	4.84227	7.10450
47.38093	9.49315	5.39784	10.63194	59.94243	1.00000	7.42617	0.31351	-122.23484	59.25621	10.78491	6.91348	7.38435	6.75776	43.73297	1133.27871	20.00411	9.99190
29.21399	8.81540	12.84516	7.29362	45.31606	0.00000	7.39564	0.08263	78.95693	46.04234	8.85306	13.42833	8.57480	9.24321	74.29189	1109.96939	11.84459	8.56981
36.92574	9.73385	9.84701	9.80019	45.15365	1.00000	10.87658	0.03129	14.72443	40.86352	7.63853	8.63945	9.42300	6.41989	56.47627	1114.03231	17.02185	6.35440
24.41288	9.68137	9.91025	8.17935	82.62338	1.00000	9.77682	0.04719	76.56719	55.82489	8.39777	11.18416	8.93074	6.66271	48.96180	1067.65720	24.37888	7.54187
15.46063	11.37117	9.36774	8.61285	34.50111	0.00000	6.80752	0.08046	99.89166	48.54919	6.69290	10.74194	9.44667	9.22053	34.87870	1093.55328	22.10420	8.16286
51.67822	6.79927	7.50617	8.38690	60.87253	0.00000	10.77114	0.09650	33.9162	34.85584	7.42207	9.60916	8.40282	5.62680	40.40187	1146.94011	16.10490	8.69202
15.45144	10.21314	10.39866	6.94843	40.28491	1.00000	8.05491	0.20786	78.14797	54.22833	7.73980	12.40169	11.39928	8.82569	12.07904	1159.12771	13.42819	9.52790
48.73218	9.81249	8.14576	8.95952	53.68990	1.00000	6.97079	0.97135	11.18709	29.02000	10.50069	8.01625	8.83647	6.36284	47.23317	1162.64976	27.61613	11.17783
-0.71667	10.59810	8.85044	8.53714	44.58861	1.00000	5.41964	0.13053	-48.52333	52.21074	7.53791	9.31495	7.30254	5.62418	59.08245	1189.16535	13.75479	9.06932
42.8139	10.55706	13.61984	10.02943	29.50122	0.00000	8.28128	0.04455	-1.64295	53.60777	8.65623	13.17258	10.23020	12.62142	39.10528	1117.37005	21.93482	7.16825
41.0051	11.67975	11.19223	8.42370	47.72447	0.00000	8.85297	0.14839	-73.78458	33.59011	7.76580	10.69157	7.83908	9.23258	41.29623	1184.34636	20.88115	9.22043
-2.90055	8.89620	6.12522	8.81797	46.99163	1.00000	7.78189	0.03961	-79.00453	58.64194	9.36881	6.31035	8.16840	7.93094	34.58774	1086.03234	20.06483	7.40461
60.97944	9.95102	7.76542	9.46200	49.50717	0.00000	6.55933	0.07506	76.92421	52.99703	8.90884	11.05790	8.35124	9.60560	46.52040	1075.55160	44.49455	8.22698
52.61131	9.09790	9.49684	8.53921	72.68244	0.00000	8.81512	0.03288	13.31783	51.77153	8.48050	10.16924	7.89305	11.45384	40.41717	1087.11298	17.32773	6.35977
56.9083	8.67420	10.03299	6.41235	46.04576	1.00000	8.63296	0.15976	60.8019	61.91202	10.34965	9.01090	7.63380	8.26532	45.55508	1090.26914	22.68933	9.26334
37.56667	9.55396	12.47576	10.85205	51.29192	1.00000	8.11891	0.46883	140.11667	50.30192	9.45913	14.54933	7.82086	8.74429	66.11406	1131.60669	24.22945	10.42080
-1.63333	8.60099	10.41428	8.29223	30.54566	0.00000	8.85757	0.09702	13.58357	64.69337	8.06822	9.98921	10.24608	9.44463	66.98305	1076.78916	27.32424	8.64690
47.4943	9.72691	8.56944	8.98472	37.01848	1.00000	10.00526	0.04310	-122.24092	47.63863	8.14755	8.19039	8.89977	6.83903	31.78325	1113.82319	-0.46283	6.97548
41.9001	10.04548	8.01163	7.10947	35.64860	1.00000	7.92218	1.00356	-71.08977	24.56044	8.43898	7.19541	7.41429	7.82634	37.11720	1078.86510	18.14548	11.21239
54.39635	12.62523	9.80103	9.01514	31.39343	1.00000	8.18550	1.52480	24.04142	43.74324	9.64694	9.73955	9.29025	6.83183	60.71444	1172.14501	18.54086	11.63969
43.1122	9.07845	9.17049	10.26448	27.33333	1.00000	7.00418	2.92639	12.38878	63.66025	7.87542	6.78855	8.64679	7.96767	62.30342	1089.78323	8.09900	12.29973
41.55838	12.79103	8.30557	8.43177	49.29016	1.00000	8.92803	0.10333	-81.56929	44.06810	9.30793	9.51699	8.82605	7.01665	19.50048	1142.04299	36.89785	8.84567
0.49113	6.68418	9.37837	9.25804	36.11301	0.00000	12.35050	0.21808	29.47306	42.28676	7.39176	10.34649	7.24695	5.81082	37.52046	1193.06863	13.30050	9.52427
30.21121	9.06547	8.50946	9.09371	18.25616	1.00000	10.92999	0.02773	74.4818	70.24695	8.53005	8.55262	9.34645	5.81489	47.49532	1095.64980	16.00614	5.74841
55.39485	11.64461	11.64230	9.66862	52.78648	1.00000	10.20576	14.59800	43.83992	51.10836	7.94269	7.51057	9.50455	9.93478	61.64166	1170.53960	7.21085	13.90920
41.85059	8.60808	5.52481	9.49574	28.43933	1.00000	7.19107	0.03013	-87.882	59.45715	8.39380	7.07252	9.03405	6.32856	61.68962	1119.65706	25.70908	6.60022
31.78336	8.81800	10.06662	8.20353	47.51478	0.00000	6.03479	0.05351	35.23388	47.92088	9.21212	8.04651	9.00831	9.63062	42.69921	1119.76097	17.93319	7.64040
50.8	8.82147	8.69611	10.19669	54.60959	1.00000	6.02282	0.49795	3.16667	39.52677	9.53336	6.78856	7.21972	7.81933	44.45991	1110.10963	25.72225	10.47278
