SO2	longitude	O3	NH3	CO	TEMP	Pb	CFCs	warning	CH4	PRES	PAHs	NOx	latitude	C2H3NO5	PM10	PM2.5	H2CO
5.10963	-85.76942	6.88456	5.72845	8.05086	12.25727	69.99465	62.80265	1.00000	10.62401	1084.13679	5.88906	9.07721	39.78504	0.02708	6.24104	6.93197	85.37249
8.72928	38.16694	7.88197	8.27050	10.90112	21.90799	59.71095	55.55946	1.00000	7.14668	1143.34331	6.74592	7.17501	54.84444	0.15051	8.55539	7.30389	54.88201
8.53104	3.20639	6.79980	9.29362	10.29727	16.43889	51.50649	48.48636	0.00000	7.40076	1171.27322	8.42067	9.86882	50.74497	0.37971	9.68597	7.52434	52.93600
9.19677	-89.64066	7.46483	8.48187	5.80893	16.14330	47.83123	43.23175	0.00000	4.56855	1080.81628	5.98898	5.33639	40.56754	0.85998	10.53161	9.40031	33.90479
7.58601	24.95034	8.20652	7.57472	6.30650	10.02848	66.99909	66.64067	0.00000	5.13288	1056.85305	5.53892	5.79773	60.18427	1.96357	11.37852	7.01753	60.05256
7.86729	-49.27306	8.60686	7.67713	6.18775	12.74932	44.44274	55.97300	0.00000	4.48220	1146.72605	8.03962	4.91237	-25.42778	0.26453	9.32929	8.15431	54.38688
4.89683	-120.93549	7.89395	7.56831	6.87965	21.86421	60.16759	52.04151	1.00000	7.27389	1141.40693	3.47566	10.17314	37.73604	0.03767	3.64486	7.50058	44.55609
7.13795	72.85107	7.49418	7.12571	5.06503	39.16997	51.78522	42.96478	0.00000	6.46926	1070.20618	8.31515	5.49187	19.30157	0.03631	7.18631	7.96230	34.90072
6.24829	-9.24671	7.07090	6.90742	10.29097	27.52771	29.54945	44.27430	1.00000	8.81737	1071.09630	7.24895	8.10741	38.72706	0.43824	9.74309	5.23335	60.16940
5.06640	17.22635	7.67382	8.05787	8.33885	3.79635	84.53839	62.90192	1.00000	9.52888	1096.66815	5.33690	8.90167	48.8449	0.03871	4.71558	7.86515	62.51165
7.68416	6.51352	7.44792	7.73169	10.47532	22.19646	63.28099	50.85118	0.00000	9.61542	1121.85815	8.47024	11.27473	51.19139	1.01528	10.70130	6.24590	40.99394
6.18842	122.22833	6.91233	7.06482	8.48268		47.92059	38.95848	1.00000	8.96464	1178.39667	7.57455	9.96730	40.66482	0.03917	6.04671	6.62890	48.05059
7.51875	100.48528	6.20064	5.79492	9.28418	6.58339	58.04400	53.45810	1.00000	9.90123	1059.34430	7.82150	7.12592	14.37395	0.10445	8.19230	7.19859	51.14725
6.78695	6.26667	7.51373	7.13638	9.57321	5.31799	27.88126	43.07178	1.00000	11.20790	1163.93517	8.47731	7.01117	51.21667	0.20009	8.86595	8.09580	60.25907
8.89457	4.07601	6.71000	7.66020	11.68654	15.38606	44.95581	43.54599	1.00000	7.62537	1055.43564	8.91759	7.57771	50.88506	0.10089	8.03213	8.38357	75.54911
7.89736	-117.70755	6.14596	9.04223	5.89353	2.93856	42.50828	48.03130	0.00000	5.31167	1097.91314	4.38681	5.03003	33.52253	0.14642	8.56553	6.30954	52.99031
9.53217	0.30367	7.84435	6.50027	9.84183	14.71734	46.51452	51.21425	0.00000	8.97077	1115.31233	10.07100	5.95540	51.38673	0.16930	8.76707	7.74710	83.37335
6.94368	73.66633	9.52236	6.25641	6.29480	8.12221	49.19243	32.64121	0.00000	5.38188	1172.93032	7.66683	6.20027	25.92493	0.14613	8.44401	6.44542	42.21510
5.90875	-117.70755	6.51712	5.87986	9.72863	6.00158	68.59903	59.85830	1.00000	7.93684	1124.83073	2.86318	5.49113	33.52253	0.22482	9.09837	8.65620	60.48592
8.69045	28.28489	6.91296	7.97984	7.11373		59.95312	68.61647	1.00000	8.98618	1160.86840	10.78641	7.18087	48.15659	0.13834	8.27334	7.38148	41.96789
4.02223	36.73307	8.08856	7.43545	7.55309	26.70579	59.07964	58.92005	0.00000	9.38472	1128.77658	8.87152	7.27305	55.38752	0.05580	6.51373	7.63483	51.66869
6.06276	28.19028	6.50395	8.79713	7.25838	16.58161	51.25761	48.89345	1.00000	8.78505	1071.30132	6.81802	6.16761	59.37722	0.05735	7.53549	7.95642	68.26093
7.22544	75.06583	7.59498	7.12449	7.94259		44.17977	36.92952	1.00000	8.65431	1078.27171	7.64941	7.08899	32.17629	0.17128	8.74932	8.72240	65.64327
8.01863	9.02596	8.28998	7.96160	8.22727	32.98142	63.23498	57.99794	1.00000	9.60413	1125.92481	6.07927	5.75199	48.21644	0.13498	8.29252	8.94293	39.43876
9.00289	-74.73584	6.95124	8.03180	8.12194	26.42119	39.01629	66.71400	0.00000	6.04074	1055.86734	9.64214	6.06382	5.20856	0.16152	8.57918	6.11534	68.17760
10.75242	13.39954	7.84193	8.44909	10.90360	6.24369	50.82981	44.94730	1.00000	8.00920	1128.94567	10.69659	7.15458	43.62558	0.12088	8.45466	7.79257	47.67121
8.39529	-61.4867	7.00739	6.67076	10.13911	11.70322	37.37758	54.69019	1.00000	8.30537	1083.22443	8.08282	7.51884	-31.25033	0.12174	8.31645	8.82779	52.00939
5.18154	-86.77917	8.45910	7.39903	5.49186	9.07273	53.75419	67.57022	0.00000	7.68894	1195.80458	5.65310	6.31124	36.02506	0.04758	6.63346	8.33121	29.78471
5.34581	76.03889	8.61277	8.71564	7.71207	6.52625	49.60057	49.77220	1.00000	7.76312	1051.30724	3.99658	8.65256	18.18158	0.03040	3.78986	6.81212	62.93242
10.45511	37.00438	7.91460	6.30834	10.06545	28.81198	35.95073	46.90166	1.00000	9.52824	1161.61408	10.23422	5.29311	-7.60361	0.43612	9.81567	8.53094	59.62227
8.54397	36.7138	7.13208	5.94183	6.31631	19.54702	38.26069	50.76763	0.00000	5.37266	1055.38987	6.73643	6.02803	35.95664	0.11129	8.29887	8.48407	48.87394
4.26384	38.94324	5.38540	7.08643	8.57595	21.89217	58.37559	5.18020	1.00000	9.39638	1166.17142	2.98595	9.70629	44.98901	0.03377	4.05513	7.31350	28.40225
5.85143	110.8405	6.84782	8.87732	7.81419	18.80609	49.78653	57.39088	1.00000	7.62494	1085.54898	6.35838	12.42491	-6.8048	0.03300	5.72258	7.51660	51.32801
6.41907	-74.38987	6.89647	8.85321	7.20991	14.35251	34.19381	58.46582	1.00000	8.43701	1175.86711	4.72474	8.03802	40.65538	0.03706	5.95085	8.22893	64.82270
7.96998	-122.2054	7.30087	7.30420	8.21489	2.51963	71.02103	42.37325	0.00000	7.93608	1092.19672	8.55192	9.90333	47.76232	2.98880	11.79896	6.95373	45.41913
6.07252	-6.90656	5.89505	7.39398	9.63571	7.36887	56.05135	64.33828	1.00000	8.34158	1196.13937	4.57072	8.15536	33.92866	0.03460	6.45408	7.09407	61.24169
12.95246	33.9162	8.09702	6.94734	8.57701	54.92405	43.83221	70.75366	1.00000	8.15259	1194.14522	10.02389	3.89867	51.67822	0.15812	8.72170	6.67781	58.14347
6.77691	70.96699	7.67062	6.30493	6.10880	14.06306	35.35834	68.82305	0.00000	5.61200	1145.91308	5.29129	5.94698	30.46907	0.04178	7.15115	8.15669	45.81200
7.45484	-2.68758	7.50987	7.93286	5.31467	17.05514	43.48420	60.17460	0.00000	6.26376	1127.89044	9.16426	5.93350	53.69786	0.04422	5.91194	6.67345	51.57910
10.48770	-120.00865	8.14859	7.22987	8.30374	28.92904	71.00570	39.37215	1.00000	7.96957	1179.27407	8.57811	5.93117	46.32374	0.33291	9.49820	5.46989	52.73863
10.51698	-95.30106	8.71812	8.22938	10.68484	21.10755	47.12269	37.46583	1.00000	6.50313	1127.73936	6.65810	6.37116	32.35126	0.21331	8.96344	7.13275	47.51225
6.77336	79.883	5.34400	7.30213	9.09594	17.02812	42.22316	62.35220	1.00000	7.84701	1192.36776	4.86754	7.65029	6.9909	0.04590	6.24458	6.28044	66.21664
10.41475	-122.39168	9.26131	7.47010	8.46104	28.56199	46.96475	61.98061	1.00000	8.86856	1125.09128	8.13915	3.80341	40.58654	0.29901	9.47897	7.40849	62.03768
6.53683	144.23058	7.51270	7.49810	5.81676	31.85636	70.57810	50.64787	0.00000	6.21530	1130.18053	5.30467	6.36082	-5.85746	0.64077	10.23036	10.15720	74.24040
7.39163	-52.67056	6.06949	7.98422	9.25594	3.95988	66.74021	55.53596	1.00000	9.54303	1138.88975	7.94751	7.92752	-26.22861	0.10768	8.22380	6.79988	37.73743
9.93211	-73.95097	6.97953	7.72000	8.59872	13.83632	53.38345	41.96392	1.00000	8.29681	1122.38557	10.01509	7.34123	40.72371	0.44478	9.82090	9.16221	41.95719
6.64098	8.62118	6.99506	6.61665	9.75955	36.33988	27.33751	47.90402	1.00000	9.69383	1074.70324	6.69146	7.06182	45.44694	0.06247	7.43214	7.06110	58.32295
6.01269	73.38333	7.53794	6.90522	9.09906	3.75157	60.71298	54.16770	1.00000	10.27194	1074.34023	7.80017	8.54065	31.71667	0.04020	6.71194	6.38689	60.98481
4.80403	-60.47389	8.34045	7.09945	8.73088	28.48214	36.14544	67.81732	0.00000	9.01160	1150.86634	7.88522	10.82215	-34.64167	0.31824	9.41472	6.97914	59.99488
6.72768	77.54372	8.33258	10.25056	6.20359	25.37214	63.96884	50.62851	0.00000	6.15078	1075.93242	5.37543	4.91251	10.12268	0.64573	10.19573	7.58998	40.62673
5.16560	-73.81669	6.49715	8.11425	6.43016	21.54653	45.53434	50.64332	0.00000	7.58290	1121.45817	6.54123	8.28954	45.44868	0.03240	5.94379	7.15061	69.27103
8.30118	42.85693	6.40972	7.44397	9.45178	10.42537	35.98878	70.50515	1.00000	9.08543	1084.62886	8.55047	5.81445	39.22493	0.17852	8.82959	8.41995	35.30658
7.67000	15.87735	7.75813	8.40614	6.85315	10.14399	47.16566	54.41029	0.00000	4.59020	1061.04422	5.45989	6.84517	4.94273	0.21077	8.87371	7.85565	56.45398
5.78019	0.93333	5.27783	6.21474	8.56869	9.29861	46.48060	72.53727	1.00000	7.31646	1108.53077	5.59356	11.01393	52.68333	0.03156	5.10393	6.97540	39.84236
7.07896	109.3243	7.98627	6.33901	7.46704	20.16511	52.63826	51.67287	1.00000	10.53476	1087.54919	5.46248	6.97515	-7.0981	0.05682	7.07018	6.79483	49.22659
4.37854	11.412	7.10440	8.04740	4.65402	12.75100	21.81936	32.48276	0.00000	8.44998	1097.65118	5.45865	6.25758	45.50369	0.05939	7.11947	9.95597	64.21572
7.95324	-71.19901	8.80069	8.81029	8.44809	5.77091	66.00851	52.10946	0.00000	8.91416	1053.24945	8.47429	8.04784	-30.60106	0.12993	8.49190	6.83503	63.39774
8.37520	27.06365	6.40273	7.53834	9.57723	24.30226	85.34716	72.68970	1.00000	6.90839	1176.47053	7.47650	8.34591	50.18545	0.08034	7.87156	7.52880	75.52783
6.24708	75.11937		9.41358	9.13198	3.66107	68.50038	75.92462	0.00000	9.10294	1069.60432	6.86140	11.55250	20.88098	0.28812	9.41639	6.62828	58.39921
5.69672	65.50917	7.59494	8.12691	8.98299	17.95271	36.78102	52.13676	0.00000	8.48912	1085.18977	10.68480	7.58455	44.85278	0.40193	9.73969	6.39342	24.20717
5.49548	-73.99681	6.43220	8.80421	9.50059	14.50095	60.00767	58.62292	1.00000	9.74942	1169.31618	6.78846	10.05314	40.94065	0.05193	6.33575	6.82436	64.45358
6.84739	138.89585	7.37645	7.34470	10.77365	20.25838	69.36854	90.47402	1.00000	8.91812	1164.99953	9.15566	7.91787	36.33011	0.11404	8.23999		75.10532
7.29220	1.15597	8.35882	6.98191	7.63258	22.11632	58.74232	54.12171	1.00000	9.10158	1079.11900	5.82276	10.82024	51.78967	0.22958	9.08268	8.10224	63.53843
10.16907	30.2049	8.93599	8.16006	11.02078	22.48985	52.85220	28.33178	1.00000	8.11039	1147.41809	9.57293	7.12405	55.1904	0.38865	9.68049	8.39168	57.11234
5.79628	-73.81669	8.23037	7.90924	10.20095	6.86580	66.75471	36.30068	1.00000	10.66744	1070.67107	7.29914	7.27736	45.44868	0.05092	7.07351	7.09796	63.58519
5.31286	72.54566	5.86676	8.08382	6.12253	-3.77564	45.73497	57.69546	0.00000	9.52386	1145.90912	7.42280	8.79427	29.69221	0.20670	8.98183	7.75325	69.84807
7.63421	-72.86843	6.74426	7.98151	7.91544	18.90348	73.03654	29.18499	1.00000	9.25412	1140.29705	9.11724	6.56095	41.27621	0.11632	8.40228	7.63124	63.63012
8.70871	88.18466	8.51082	7.02058	9.91343	21.20346	61.10702	26.77165	1.00000	7.95615	1126.17740	7.30420	6.74610	22.19303	0.23404	9.09017	6.54456	62.93214
7.01356	-5.22126	7.18206	6.69241	9.96353	24.65667	31.97683	65.92022	0.00000	8.99726	1150.83691	7.45161	12.89621	33.43443	2.66525	11.69123	8.06061	51.77434
9.37107	38.12408	9.08337	7.56862	9.66487	11.55719	36.36059	57.12474	1.00000	9.55194	1122.42111	11.15586	6.30222	53.77166	0.17284	8.88870	7.44805	96.75422
7.42581	-58.38341	8.07344	6.93790	8.29186	11.23740	65.47440	41.88159	0.00000	9.79131	1135.55798	9.97542	5.84329	-34.64966	0.07955	7.77885	6.69551	58.77123
7.38153	74.80555	8.70799	6.83573	5.82566	18.55756	33.14447	45.72802	1.00000	9.77438	1092.45569	9.89440	6.32217	34.08565	0.12445	8.46865	5.88787	60.62534
7.02857	117.7	6.97251	5.61993	11.23386	3.26924	34.13849	56.08774	1.00000	9.73349	1145.06345	6.65026	5.77848	35.85	0.12360	8.48661	8.34011	68.72068
5.96121	16.50104	6.36840	6.01380	11.43398	26.15178	36.77716	59.12398	0.00000	9.59048	1131.41997	8.30832	11.63930	41.24264	0.21815	9.00635	7.89388	67.89883
5.75300	-115.98391	6.52018	7.71005	6.46014	27.90313	44.86039	67.23608	0.00000	5.31327	1147.57483	4.78591	5.67549	36.20829	1.07918	10.75675	7.30302	50.50145
7.26355	24.99798	7.45708	6.85417	10.65023	20.73143	40.55820	60.32610	1.00000	8.11005	1163.16513	9.11210	8.99716	-8.73508	0.12358	8.38181	7.70461	83.25803
8.63991	85.4265	7.70686	7.23168	8.72663	1.56146	52.76131	55.67616	1.00000	10.55468	1095.77653	11.22127	6.10999	55.8736	0.50471	9.94708	6.43382	54.17197
5.83055	123.99333	8.03147	7.68666	7.04046	16.58325	47.84321	32.46013	1.00000	11.39733	1099.51252	4.66395	7.59952	12.97389	0.01015	6.06826	9.33033	64.17878
8.04622	88.58	7.08370	8.26146	6.79878	9.00158	48.74475	62.73073	1.00000	4.95467	1160.85398	6.04267	9.25665	23.18	0.04243	5.21586	5.77154	48.13750
7.69309	-117.70755	6.51752	8.39469	6.01165	17.42798	26.56935	62.28743	0.00000	5.00981	1130.60013	3.70165	5.42081	33.52253	0.41249	9.80013	8.38065	51.40086
4.77381	9.85	6.70765	7.43268	5.84602	23.28661	75.10755	61.29857	0.00000	6.75696	1073.23543	5.36256	5.99001	53.63333	0.18762	8.85332	7.16634	48.43461
6.62594	5.16108	6.60178	7.24279	7.77389	40.56800	64.91273	69.90501	0.00000	8.59197	1120.42324	8.57147	7.68418	48.77275	0.08946	8.12131	7.13257	50.62551
11.00927	-94.41551	7.58311	4.75705	7.83976	0.78058	55.09461	64.51563	1.00000	9.17707	1197.82288	9.91944	5.26200	39.09112	0.69144	10.30690	7.97811	31.70196
5.11861	-77.4286	8.21703	7.57283	9.51743	24.29069	38.92241	43.21749	0.00000	9.11025	1055.40732	10.76206	7.69428	39.00622	0.22305	8.96260	7.88895	54.82747
4.98974	86.79271	7.07673	5.25014	9.23697	11.08018	19.96294	33.32689	0.00000	8.93661	1140.30580	11.57788	5.49574	25.92127	0.07918	7.65373	6.39111	69.74876
9.82376	120.74792	5.86165	6.85949	7.18248	-3.25843	56.71195	78.17109	0.00000	2.87647	1077.37682	4.99909	5.15617	41.09822	0.94779	10.65367	7.81251	75.47981
5.74345	3.87723	8.35366	7.68474	9.47917	-5.02837	35.85859	26.84765	0.00000	8.84832	1173.10176	9.20892	6.57814	43.61092	0.04390	5.67628	6.89075	56.07442
6.02535	-3.67029	7.64643	7.52703	8.62410	20.64485	51.84790	76.39566	0.00000	8.75237	1108.10838	10.20866	7.82198	37.13548	0.36010	9.63038	6.88179	48.19597
5.48183	117.63083	7.98504	8.52889	5.90566	14.72348	31.85981	79.45308	0.00000	8.02576	1058.68763	8.66030	8.62966	35.50056	1.70020	11.23930	6.70615	56.47339
3.26610	-35.71667	8.37734	6.06563	7.36143	22.44132	33.04806	67.62221	0.00000	11.09788	1115.56233	8.57121	9.14848	-8.66667	0.18852	8.77007	8.99272	41.71975
3.23341	34.4587	8.24953	6.62388	4.16566	18.59986	48.64390	70.86722	0.00000	10.58301	1078.18508	5.85396	6.90035	-13.7804	0.05657	7.23143	5.35871	32.29577
6.97706	114.68333	6.06127	7.81269	9.00189	10.76132	66.71871	23.85318	1.00000	10.57710	1123.88290	6.27897	6.55933	23.73333	0.06827	7.93918	6.43975	58.35568
4.49018	2.12213	7.39497	8.31638	10.28697	36.11436	60.99632	44.29556	1.00000	11.55015	1110.62783	6.67685	6.77949	48.8222	0.05707	6.43605	7.71297	43.93170
6.10397	3.16667	6.71351	8.06163	10.00929	23.48294	52.63341	43.86882	1.00000	7.82854	1192.77974	6.77351	8.00200	50.8	0.08756	7.51735	8.61402	57.18064
5.61232	67.84222	8.77559	8.50379	9.08992	9.02234	60.92475	40.87214	1.00000	8.82906	1089.96349	6.86381	9.29022	40.11583	0.03345	5.22541	7.83363	58.94863
8.29352	-1.60452	7.29266	6.23512	8.78541	7.25566	30.19117	34.45586	1.00000	9.76917	1145.22077	9.20946	7.66041	42.06166	1.99387	11.38926	7.67471	67.42933
4.15702	-89.64066	6.42864	7.26510	8.44452	8.23684	41.32649	54.77253	0.00000	7.73846	1145.25813	11.26918	5.57715	40.56754	0.05189	7.16205	7.67888	76.14591
8.41508	126.665	7.39450	7.39371	11.29446	35.18109	47.42689	44.51665	1.00000	7.84200	1186.80245	8.34075	7.26015	36.6009	0.07900	7.84284	6.39926	72.80561
7.39438	27.46153	6.65489	6.63230	10.29426	29.91293	34.23255	42.37581	1.00000	7.38288	1170.38343	7.34013	8.65542	-21.44236	0.17176	8.62081	7.30548	55.20928
6.44965	-41.25528	6.86175	8.45062	8.85805	29.25485	26.75038	55.70235	0.00000	7.88426	1170.49543	9.64623	8.00136	-19.32556	0.25199	9.22925	8.69865	48.99226
5.83799	8.62118	9.60226		7.86251	18.56372	46.30960	45.55662		6.50435	1169.66227	5.97067	10.08662	45.44694	0.04534	4.44049	7.29775	49.38992
4.08419	114.68333	8.37590	8.08617	6.62099	11.75915	46.32188	64.39505	0.00000	8.02647	1144.46146	8.92372	5.41216	23.73333	0.05179	5.24298	10.27342	57.27381
7.17112	-77.4286	6.73727	6.60002	7.69846	30.99881	30.01324	58.38573	1.00000	9.54823	1146.66858	8.74585	7.25677	39.00622	0.36506	9.63118	6.82688	46.39293
11.88882	49.62251	5.76253	6.59644	9.49087	23.84472	36.20115	39.38147	1.00000	8.84460	1131.91862	10.93330	4.70959	27.0174	0.13087	8.51444	7.41187	58.89560
5.43909	73.7553	7.64196	8.70228	6.87135	-2.31563	32.83698	66.78775	1.00000	5.59733	1083.57746	3.85083	11.25528	15.5439	0.03413	3.34129	6.74534	41.40083
6.82159	135.31667	6.89953	9.42915	9.08082	-4.28851	62.91849	56.44930	1.00000	4.81349	1181.44843	5.72942	10.30180	34.25	0.02382	5.02439	8.15703	52.39547
7.65126	-71.06616	9.04524	7.82215	9.97380	15.12795	17.82932	66.48678	1.00000	8.76887	1094.30215	5.86065	6.71853	42.4251	0.09267	8.01700	7.04737	45.37900
7.80519	0.57856	6.66143	7.33696	6.75694	13.63855	33.01108	58.61562	1.00000	9.73877	1169.79765	8.07432		40.70995	1.02658	10.71162	9.38027	74.20327
7.39187	-72.27814	7.72632	7.47057	6.31959	17.90856	59.76056	62.91413	0.00000	4.58283	1142.82606	7.48516	5.90622	42.93369	0.61695	10.17141	6.76191	55.82311
9.56863	-91.06177	8.42774	6.08686	8.89320	26.29879	61.95288	51.45484	1.00000	9.17466	1164.95376	10.37850	6.16816	33.41012	0.19786	9.07748	6.56120	32.60123
6.10731	-9.24671	8.26183	8.15476	9.24005	22.42697	39.03502	45.13543	1.00000	9.96686	1160.10797	8.85611	10.55979	38.72706	0.06012	7.14019	8.63703	72.79784
7.07225	4.08282	7.07499	6.55462	10.38464	23.83939	46.14105	75.18054	1.00000	7.92353	1078.71764	6.86104	6.85662	36.61954	0.09007	7.80095	7.42670	47.83037
5.64348	89.20083	7.68465	5.58605	11.09738	13.18361	46.51306	59.60418	1.00000	7.96808	1144.94401	6.16865	8.03458	55.54028	0.09522	8.00600	7.11162	70.80299
7.36164	116.82887	7.31933	6.36850	9.19631	8.66213	53.38222	58.35575	1.00000	9.70338	1199.01792	7.61086	8.24536	-1.26753	0.13146	8.49509	6.69781	57.56483
4.43935	4.08282	6.74791	8.63471	8.13531	12.71557	69.23254	76.47338	1.00000	9.56099	1113.38448	5.68394	11.00622	36.61954	0.04743	5.07337	7.31265	58.66931
3.57672	74.80555	8.00565	7.95364	5.89834	23.76753	49.27099	46.17769	0.00000	8.80051	1120.89473	3.15072	7.79880	34.08565	0.05808	7.53883	5.26724	54.69124
8.01508	-3.05	7.64215	7.61767	9.11241	29.24433	23.97576	34.42290	1.00000	8.18367	1076.70427	8.32761	7.03686	53.81667	0.15094	8.48359	8.03315	66.06127
5.22967	-74.96933	8.81932	9.33005	9.71728	28.40549	52.57285	11.45592	1.00000	11.24980	1085.25487	5.08770	7.50767	39.71734	0.06793	7.44393	8.15206	55.24939
6.41351	49.62251	6.27919	6.51208	9.22212	18.36522	53.79920	56.13715	1.00000	11.20782	1130.77778	6.73657	5.81079	27.0174	0.14355	8.39578	6.26859	52.32255
6.55917	-82.42491	7.36844	9.25041	8.44257	6.95046	59.54514	49.96506	1.00000	8.57103	1070.72622	8.52618	8.65255	42.97086	0.15843	8.89853	5.89064	54.49930
7.57247	123.89071	8.28888	7.21937	7.14419	20.12976	61.36457	48.34338	1.00000	9.47973	1115.85844	7.29718	5.50933	10.31672	0.48499	9.92951	6.63482	38.52077
5.41717	24.6522	5.55880	6.30411	8.16434	3.54270	34.43167	44.70171	0.00000	8.37016	1140.76099	9.96608	6.62205	60.2052	0.06553	7.76873	7.14553	46.81351
5.19095	30.28491	6.66265	7.02816	9.15579	13.29821	73.77832	55.50858	0.00000	9.81477	1104.46853	8.55643	9.04174	60.02427	0.07237	7.60900	5.49472	72.59542
7.88952	3.20639	8.01640	5.17917	9.91425	20.37743	25.93462	69.09613	0.00000	8.89275	1173.21329	7.91705	9.31234	50.74497	0.09606	7.86376	7.07770	34.92814
9.25098	9.02596	8.15879	8.87829	11.76469	13.80350	52.80260	19.76533	1.00000	7.73145	1093.68250	6.93663	7.00597	48.21644	0.68108	10.29922	5.92104	57.20982
3.32662	-101.2591	8.40766	6.72372	5.92853	0.19855	56.90805	44.05396	0.00000	7.18465	1093.09045	4.29660	6.24478	21.01858	0.16556	8.82271	7.99587	40.41243
5.27281	34.4587	8.49065	7.64923	8.98051	30.67155	48.57163	64.61884	0.00000	8.80815	1098.05368	9.30438	9.19453	-13.7804	0.28911	9.39163	7.85594	53.67062
7.73691	19.21437	8.10781	8.16573	7.82630	18.51670	36.23201	71.70857	1.00000	9.40602	1179.20118	8.03948	4.51426	44.75874	0.08176	7.44948	7.37051	67.49436
6.36588	17.58522	8.97495	6.43239	8.41934	-1.04661	42.21878	71.12845	1.00000	7.24428	1108.34135	5.38389	8.43289	40.53123	0.04013	4.95386	6.53689	21.61589
6.26930	-117.70755	6.56684	8.64623	8.86707	5.99306	35.68081	29.56901	1.00000	7.65661	1190.61093	4.99650	6.93138	33.52253	0.11991	8.25621	6.62824	59.11289
5.03725	99.96667	6.89193	6.86576	9.47903	19.07282	61.52346	56.84587	0.00000	10.60744	1088.56956	9.50280	10.12558	8.43333	0.51847	10.03729	6.76100	49.20135
10.66777	8.86374	7.63143	8.39683	9.26158	14.10117	60.21145	30.33839	1.00000	6.77750	1076.94277	7.00963	5.93892	44.89784	0.14171	8.50034	8.12631	84.91946
8.31434	119.58627	5.74551	7.21127	11.31618	9.30467	32.35057	60.53807	1.00000	9.26271	1116.00806	10.24433	7.38693	23.5654	0.14280	8.57623	6.19400	32.46525
7.70028	-84.13722	8.87960	7.85824	10.85306	29.35623	44.28626	37.54841	1.00000	8.49078	1072.42009	9.66611	8.59992	9.92787	0.15358	8.60437	6.40647	62.93899
8.87159	133.42825	7.23453	5.67440	7.08171	20.53736	50.70095	48.74367	1.00000	10.72817	1173.46641	11.65618	7.60992	45.47885	1.59278	11.16839	7.42355	69.19675
6.99271	30.2049	6.68084	7.56496	9.30772	1.28810	52.07567	49.05138	1.00000	7.97312	1101.31404	5.74541	6.28681	55.1904	0.12307	8.34802	7.47666	57.03625
9.24810	-122.38731	8.22256	5.76015	10.55208	10.89959	53.93850	74.42319	1.00000	7.95317	1164.98969	8.82867	6.16522	45.53929	0.04730	7.10892	7.39174	44.23605
9.11442	43.38531	6.31138	7.46253	11.29536	15.68655	45.80009	69.36286	1.00000	8.68460	1186.84069	9.28437	7.14101	9.89206	0.31800	9.37610	7.26976	44.28187
7.65899	88.18466	8.40529	7.96872	9.43341	8.59184	48.71309	29.06243	1.00000	8.89770	1140.89654	7.97393	7.22748	22.19303	0.28090	9.26387	5.89637	55.28301
9.79458	-52.2	8.09100	7.42083	10.68022	-1.83157	35.96620	61.16162	1.00000	8.98641	1120.40261	10.47959	6.71070	-28.44917	0.28762	9.36642	8.47280	77.79418
5.07139	114.68333	8.08963	7.18758	5.64433	-1.19331	46.43747	53.83919	0.00000	6.74271	1163.96561	6.49541	6.17095	23.73333	0.12862	8.41330	8.49491	50.24874
7.09138	-78.87836	7.86531	6.52963	7.11168	8.81287	63.71347	62.73929	0.00000	5.12454	1166.44104	5.77596	6.31689	35.05266	0.17908	8.94912	8.36389	40.21335
5.92366	-82.46148	6.00033	6.89650	8.08055	19.62711	41.25607	62.05506	0.00000	5.69845	1185.82169	2.28226	7.42985	28.15112	2.66324	11.69477	6.57401	72.41852
