PM2.5	latitude	H2CO	PAHs	NH3	Pb	O3	PM10	PRES	CO	C2H3NO5	warning	NOx	TEMP	SO2	longitude	CH4	CFCs
10.08594	3.02013	61.23901	11.42100	8.25292	44.78466	7.44757	12.18689	1161.49491	12.78041	4.31971	1.00000	7.04583	5.92934	6.64332	30.91105	6.78843	54.17980
7.18801	54.52156	25.49569	6.38501	8.38016	46.36401	5.64311	10.95084	1079.37170	9.73380	1.26418	0.00000	8.25750	22.94703	11.38102	9.5586	7.36040	49.76252
5.88054	35.89972	44.79155	8.23635	10.14206	29.60997	5.53151	10.00758	1140.63608	8.94663	0.51811	0.00000	7.11190	6.91609	10.34965	14.51472	8.20446	45.73615
9.69489	35.72917	81.95762	6.11288	6.96202	81.76958	6.00113	6.68384	1071.49754	10.10360	0.04959	0.00000	8.78776	26.85817	8.79027	10.58082	8.67161	60.59902
9.12261	37.31309	52.36190	10.54913	8.82160	52.40827	8.98450	10.10226	1113.00194	9.80406	0.56969	1.00000	8.33480	-5.64318	9.93011	40.74357	8.23889	70.12310
9.26887	42.7392	76.57348	5.42365	9.11624	49.96855	7.52945	9.94555	1068.93225	7.94726	0.49006	1.00000	7.80595	5.82545		-84.62081	9.36645	27.43534
6.00592	-11.78333	67.41140	10.10959	8.61391	58.41911	7.22138	8.37864	1104.92179	7.45160	0.11396	0.00000	8.62829	9.49531	11.09257	19.91667	7.05196	43.95106
10.14973	27.92333	55.75242	7.50473	7.67123	60.80933	9.07958	9.97447	1158.10349	11.43783	0.50813	0.00000	7.29529	22.90740	7.57668	118.53333	7.93195	36.13943
10.86323	-12.91667	71.08204	7.15498	9.31674	57.12521	9.90433	5.39916	1075.53747	10.74125	0.03960	0.00000	6.89301	5.83740	5.76565	-39.25	7.56094	45.00612
7.01272	40.82232	71.30150	9.31788	9.04697	42.18730	5.81596	9.76386	1091.28276	9.56960	0.42376	0.00000	8.72255	14.01182	10.51418	-74.15987	7.92902	33.49984
10.06600	37.56667	77.21709	9.51027	8.95952	57.30371	8.51482	9.96851	1074.44284	8.71653	0.49764	1.00000	8.64815	16.23415	10.72983	140.11667	8.57759	54.71980
11.42425	35.85	44.33622	8.80298	9.21340	48.59538	8.39371	10.05715	1166.96282	7.40014	0.55118	1.00000	6.65567	11.44220	10.71940	117.7	11.67055	37.40194
9.70819	15.46063	49.70757	11.57531	6.47863	33.74759	8.90416	10.72139	1082.18647	8.26154	1.03267	1.00000	7.55724	-0.80881	11.85774	99.89166	7.74896	37.76352
8.05265	27.71809	52.77431	10.48392	7.46526	43.78935	10.49470	8.93139	1117.95336	8.32594	0.19752	1.00000	7.38946	25.87468	12.01043	-82.35176	8.45641	38.11057
9.49862	50.5107	58.88016	4.08256	8.48487	42.09647	4.82025	5.79508	1059.40131	12.24567	0.04758	1.00000	9.55017	21.79032	9.66740	18.30056	9.44095	62.05200
7.67079	-2.68333	55.31676	7.08629	7.47857	46.23366	6.60932	7.49223	1162.66953	10.14160	0.07937	1.00000	9.29268	12.53956	8.48859	33	6.38144	25.54300
10.86757	21.53889	54.13475	8.03415	7.29772	66.83610	8.36558	9.95064	1062.10948	9.44906	0.48231	1.00000	8.83328	27.88441	9.70838	71.57737	7.21937	32.63933
9.01926	3.27833	68.88792	6.15883	7.89349	52.43479	7.34078	7.99052	1140.42887	9.61353	0.10341	0.00000	7.33879	21.55296	8.79397	32.88667	8.11584	68.82820
10.39533	55.1904	38.86212	9.60081	8.34761	62.99037	8.67097	10.45450	1086.24824	6.95348	0.79621	1.00000	6.33854	15.53400	12.76810	30.2049	8.02176	33.87791
9.15144	43.86682	60.96047	8.46943	7.80262	44.38993	9.20362	9.20377	1120.09977		0.26088	1.00000	6.80213	-4.45521	9.78156	-79.2663	8.40751	51.91384
10.41970	25.6439	65.20532	6.06941	5.82135	55.88843	5.72253	6.42953	1067.91464	9.79667	0.04838	1.00000	6.97520	36.82629	9.01190	77.9129	6.48132	43.35213
8.30113	44.92801	62.44233	9.15001	7.07239	48.46752	11.07638	7.77959	1131.96678	9.45219	0.08559	1.00000	7.67249	18.94594	7.72608	4.8951	7.11444	33.17970
7.39038	55.82737	47.76304	11.98119	9.44866	47.76307	11.20065	9.58584	1062.10156	9.89987	0.36086	0.00000	7.82090	22.99300	8.86483	-4.0573	8.23160	53.71510
10.23533	26.44931	33.00843	6.63757	7.94201	50.26789	7.13801	7.95018	1125.04056	7.98317	0.10266	1.00000	8.61795	19.62637	11.05756	91.61356	8.24105	38.60542
11.19836	0.76755	35.52405	8.26917	6.42888	55.21280	8.48328	9.63940	1078.58408	7.12167	0.36239	1.00000	10.19359	21.04371	11.87064	24.43973	7.18815	46.36584
7.84517	61.72744	62.45132	7.95741	8.41409	63.79214	5.35443	12.47800	1164.56078	8.96595	5.78270	0.00000	8.32720	1.40593	9.53011	17.10558	8.13941	60.83566
5.32398	41.94175	36.50866	10.25360	7.01090	65.61613	6.63289	8.83889	1066.89592	10.34295		0.00000	7.79289	10.82697	11.93153	123.50266	8.28741	29.48624
9.56597	55.75556	49.71637	4.02875	9.58946	56.89645	5.04030	7.09870	1145.78659	11.33195	0.05394	1.00000	7.46973	2.97839	9.58545	60.70278	8.03756	43.47256
10.68325	39.57582	36.83656	11.38960	9.09037	55.91928	8.34527	11.30388	1138.71570	8.36287	1.79626	0.00000	7.58730	24.30437	9.80400	-105.11221	9.43516	62.51677
7.79442	35.72917	49.35157	12.54993	8.16769	50.97077	11.60367	8.90030	1182.87294	8.38024	0.17617	1.00000	7.15847	12.37298	8.67438	10.58082	5.95031	32.83058
9.76200	48.35149	58.64556	10.04626	7.87923	56.96550	8.79271	10.27945	1124.03387	10.25073	0.68114	1.00000	8.66057	4.30641	10.06579	8.96317	7.97395	37.40119
9.81203	43.86682	48.88639	7.61755	6.53548	43.37422	5.70848	14.10531	1074.97617	10.06718	29.18737	0.00000	7.88912	2.94443	12.45504	-79.2663	7.73890	55.19402
8.29476	5.30383	52.52357	6.52756	8.01566	56.07687	7.08725	10.66380	1165.33455	10.26179	0.96986	0.00000	8.23390	15.93558	9.41494	-1.98956	6.43092	51.76440
6.90529	50.5107	57.46116	10.05718	8.19019	47.13223	7.71618	10.28720	1076.45112	9.98364	0.66382	0.00000	7.62635	3.13277	9.37691	18.30056	8.22409	69.71784
10.65428	44.85278		4.54744	10.95413	26.26165	7.00735	8.49079	1064.23597	8.14996	0.14123	1.00000	8.35273	19.37308	11.12577	65.50917	8.77576	36.42639
8.44531	-10.33333	40.14161	9.80497	8.84946	50.25150	9.73170	8.96337	1159.34592	8.96231	0.20147	1.00000	7.14090	22.30671	11.17344	39.28333	6.65025	48.87758
8.04154	22.75218	69.72643	6.04306	7.46106	53.26678	5.14923	8.74157	1178.14102	7.92680	0.17580	0.00000	7.65917	5.01724	10.14932	72.68533	7.49958	65.24736
9.17978	37.13548	36.17019	8.65129	8.83734	48.89733	9.33899	8.64248	1169.55911	10.34297	0.15639	1.00000	7.79351	19.42371	7.96331	-3.67029	6.94680	41.95055
5.24930	38.54491	69.34545	9.06301	7.06733	63.61949	6.92246	8.53474	1051.74936	10.76084	0.15747	0.00000	7.16587	23.32752	8.99096	-121.74052	7.67546	30.69813
9.41287	51.30001	54.82170	9.43180	6.55299	34.16048	8.49390	10.30739	1134.63868	9.80177	0.69234	1.00000	7.85638	21.92697	11.44918	13.10984	8.12990	68.01295
7.70605	46.09273	58.91913	9.42607	7.89220	32.73633	7.82551	11.59159	1100.15187	10.74875	2.39718	0.00000	7.81393	32.13116	7.75504	-88.64235	8.25592	53.55743
10.14882	53.78333	57.69312	7.05170	8.03248	36.05648	6.88188	8.26842	1056.81301	7.87980	0.09359	1.00000	7.30623	9.51159	10.59834	-1.06667	7.93913	56.14700
9.46946	37.30553	48.96618	6.69181	9.11712	66.14901	7.66536	6.50063	1186.08386	8.78414	0.04399	1.00000	8.41256	9.50187	10.38383	120.82747	7.36417	38.78316
12.17437	43.1122	34.77336	9.46917	6.83094	45.07997	7.24674	11.45667	1155.88246	9.27258	2.10633	1.00000	9.05534	22.44598	9.89023	12.38878	9.54384	45.66712
4.91182	51.21187	78.92698	7.69641	8.43043	49.29348	4.95236	7.80615	1081.85542	11.06296	0.09103	0.00000	7.06478	21.09913	8.88134	4.25633	7.68371	45.01260
9.31355	20.88098	71.35656	4.36046	8.46972	44.14837	5.93288	6.22398	1193.28762	10.66135	0.03342	1.00000	8.74284	2.21350	8.64355	75.11937	7.65785	48.37211
7.91661	26.91756	45.23689	6.89821	8.03227	47.96364	3.43652	11.72850	1199.03776	7.21249	2.74524	0.00000	8.05723		11.86954	-82.07842	8.83124	56.53524
9.13094	38.72706	67.45838	6.77292	9.37332	70.85792	5.90467	5.37924	1125.62184	10.84156	0.02677	1.00000	10.03095	18.97573	9.33106	-9.24671	8.79429	52.98133
10.21032	51.84819	47.43445	5.15557	9.45765	46.67524	6.57023	6.01021	1195.90856	9.67751	0.03771	1.00000	9.12496	20.68010	8.33435	1.26738	8.41491	37.98137
10.03145	12.04161	47.93579	6.27504	8.56866	45.62412	9.19730	8.24670	1189.86807	8.47818	0.12117	1.00000	7.39479	28.21742	9.69424	75.35927	10.26129	47.46865
12.13927	37.16911	56.62551	5.06419	6.46186	47.13566	6.14017	9.78348	1091.95999	11.00902	0.40089	0.00000	7.59013	26.79002	9.12173	10.03478	7.40970	42.25772
7.78803	-13.7804	30.23160	6.70548	8.73106	53.61459	5.72994	10.31567	1055.20469	8.85183	0.69613	0.00000	7.91934	-9.16040	9.65268	34.4587	9.22463	57.18216
9.54999	32.44874	70.21079	8.78629	8.28208	66.51892	10.73356	8.04183	1138.16102	5.10115	0.10137	1.00000	9.39374	20.58407	11.90961	-99.73314	6.68048	36.42507
8.51357	43.54072	37.66390	8.81825	8.22347	39.79450	9.86355	9.65355	1134.05226	9.33859	0.37267	1.00000	8.25166	11.01346	8.79890	-116.56346	10.16630	41.08866
8.75963	32.55531	36.00609	12.95399	8.73622	43.41363	9.92434	10.67320	1143.15503	10.06954	0.98476	0.00000	8.17897	8.70704	10.35863	76.12647	8.09318	52.25442
9.20380	5.20856	26.30139	3.46751	9.40130	33.27800	5.04935	7.56504	1116.36749	11.43380	0.08329	1.00000	8.66637	24.30060	10.34729	-74.73584	8.33793	23.19260
8.18108	-8.66667	40.16832	5.93779	7.75079	54.80994	6.29153	5.18182	1153.64803	11.37428	0.02833	1.00000	8.02404	19.32530	8.46895	-35.71667	6.01255	29.50980
9.16156	55.64776	53.28858	9.56615	7.87239	60.89259	6.68809	11.99452	1173.20605	9.66046	3.56495	0.00000	9.62033	12.44487	9.04342	38.02486	8.59119	31.50177
9.26629	37.16911	63.46684	8.23922	8.00493	38.47937	6.90980	9.43034	1194.97131	9.92392	0.29181	0.00000	7.56936	18.06809	9.21717	10.03478	7.36491	24.81583
4.03805	29.69221	39.33789	9.28837	6.92130	49.76269	5.40377	7.06201	1080.16921	9.07960	0.05121	0.00000	6.77623	8.41274	12.55563	72.54566	7.64693	34.45163
7.94105	45.79377	60.37011	5.04130	7.91622	48.31968	6.25765	8.30450	1192.48193	9.23353	0.14299	0.00000	7.87286	20.23248	10.63535	8.88104	7.04376	28.53648
8.97719	12.37169	64.03959	8.60422	7.33491	30.17961	7.33474	8.03736	1117.23818	8.03491	0.10017	1.00000	8.17915	22.86810	10.85370	123.62494	6.94139	46.48522
10.72063	-30.60106	66.05343	7.74741	7.01719	54.94509	7.19884	9.26759	1142.77899	13.02539	0.26020	1.00000	7.25809	27.62644	5.96639	-71.19901	7.68831	55.29893
8.11364	35.82756	49.82029	9.74735	7.84447	47.70694	7.21218	9.52485	1174.12418	7.86019	0.32332	0.00000	8.78059	33.26583	8.88735	137.95378	6.22813	32.22426
9.18771	34.86472	47.58977	7.28812	9.06127	28.67219	9.35209	8.10446	1079.61345	10.83750	0.11091	1.00000	9.46774	39.49202	7.92949	117.55417	7.11457	53.63939
9.13587	51.12794	38.13172	12.31661	9.19900	51.26006	9.77015	10.60563	1135.55609	8.96998	0.92145	1.00000	8.33400	14.76038	9.61720	4.21372	7.48353	29.91014
7.34999	-10.95817	32.63897	5.35300	9.39835	63.58021	5.84332	11.86333	1120.88715	9.05479	3.14120	0.00000	8.58231	0.95047	9.72116	-38.79084	7.52027	54.99674
8.85477	8.48714	31.73254	7.81974	9.65211	43.72419	7.18708	6.81123	1146.53990	8.85334	0.05500	1.00000	7.15377	13.87957	9.51123	-13.2356	7.12231	52.09128
6.75392	25.80565	40.73528	3.21684	7.13760	40.45819	7.21593	7.51954	1172.30802	9.51917	0.10612	0.00000	8.56047	17.65160	9.05506	68.49143	8.18561	21.14551
6.99302	39.22493	53.10471	8.33285	6.45684	61.61984	5.58044	10.28661	1097.19586	8.77759	0.67733	0.00000	8.71976	-0.14613	9.66850	42.85693	7.49971	48.89447
6.60044	-54.8	55.16438	8.50672	8.65808	38.44909	5.82550	5.81582	1187.03371	11.89409	0.03320	1.00000	8.55261	16.38814	8.15368	-68.3	7.17532	33.88507
9.42386	23.73333	48.92020	11.48963	7.44554	61.96905	8.42812	11.37271	1125.07330	10.89294	1.92802	1.00000	7.91717	17.79130	9.79085	114.68333	8.15538	53.42655
4.86233	9.6531	59.84416	6.89610	7.95644	46.57583	3.84689	8.78489	1163.69965	9.34686	0.15001	0.00000	7.06048	15.98827	10.18183	124.3697	8.53818	38.28409
7.63050	50.76306	76.62219	7.93694	9.94141	38.19820	4.65568	10.25131	1197.08178	7.72905	0.63630	0.00000	6.31831	7.68131	10.06356	-1.29772	8.93702	69.99815
10.69050	52.66277	54.54463	7.60349	6.55303	53.72073	6.55358	5.63795	1073.40930	8.98520	0.02694	1.00000	9.45461	-4.02733	9.79214	-2.01111	7.17677	39.88790
9.81387	23.1959	16.88851	5.30201	7.47104	53.62558	6.45857	7.84723	1058.87139	9.11581	0.08913	1.00000	8.49782	25.36421	8.65100	86.51499	8.37070	37.76639
10.18911	12.97389	64.64941	7.33456	9.31890	43.04353	5.02502	12.49907	1152.74694	8.89690	5.88856	1.00000	7.47069	7.65830	12.64416	123.99333	6.99726	68.10389
10.67471	12.74482	35.00191	3.32927	7.98163	79.66132	6.56431	8.27229	1060.28144	9.03228	0.15015	1.00000	8.54041	-6.93857	11.60905	4.52514	7.48262	
9.88489	47.64995	49.31043	7.05638	8.29611	41.83476	6.88827	6.21912	1064.53704	9.17907	0.05049	1.00000	7.86666	10.37040	9.69397	-117.23991	5.16260	57.27056
9.99177	52.48173	66.59198	9.99977	8.94358	72.25364	7.17242	11.05616	1188.99635	8.33224	1.39664	0.00000	8.14712	15.67163	8.33036	-2.12139	8.59770	60.09209
11.50329	61.72744	42.10713	9.23759	7.72885	45.31328	6.51211	9.84226	1085.19196	8.68990	0.46020	0.00000	7.29545	10.88140	8.64586	17.10558	8.35367	44.70352
10.59588	14.66	53.20511	7.90542	6.50740	74.54851	7.65832	9.99720	1172.14324	10.46986	0.50741	1.00000	9.50416	9.26406	9.82084	120.56528	8.08901	40.60664
7.73488	43.91452	43.51151	6.98861	7.87646	44.38647	3.06733	10.15559	1148.33430	6.45485	0.61127	0.00000	6.72411	-2.31198	10.88746	-69.96533	8.18736	41.43229
9.52500	9.92787	58.21438	7.08054	9.13567	31.46866	7.09414	5.93197	1082.52909	9.26476	0.05760	1.00000	9.58585	9.12685	7.86601	-84.13722	7.81029	32.28486
10.41411	51.67822	84.30133	6.02677	7.59543	77.36154	6.50756	6.98952	1124.23115	8.78930	0.04142	1.00000	10.00560	12.86829	9.29853	33.9162	7.16569	45.62097
9.03460	65.93381	37.64292	9.76726	7.43544	47.73588	8.42553	9.72602	1105.68795	11.69136	0.39351	1.00000	7.68035	26.60646	8.33277	111.4834	7.97187	47.90383
9.32256	42.62833	53.89968	7.47190	6.93277	49.54325	5.95689	6.21376	1128.04050	10.17938	0.06821	1.00000	6.55490	11.16773	8.97089	20.89389	7.17771	55.49844
9.93239	8.62261	66.38888	7.21208	7.19703	52.05053	8.21067	9.19159	1055.83403	12.65644	0.25817	1.00000	8.03959	16.89474	7.02507	-70.20749	9.58670	38.92542
9.88221	53.19146	41.66406	6.68246	9.39404	56.43015	7.55358	8.21585	1093.81814	7.57561	0.10613	1.00000	7.27658	4.42164	10.59600	-2.52398	7.72614	33.92085
10.16317	-7.76667	74.90003	7.22486	9.27894	51.76630	7.11862	8.50044	1096.25410	7.68600	0.12692	1.00000	7.74218	5.19000	9.29137	35.7	9.39598	49.80141
8.30961	32.54044	72.85426	9.63804	8.06869	59.36106	10.63126	8.60321	1075.16008	9.05766	0.16472	1.00000	7.73393	12.50480	9.71399	-82.90375	8.53791	38.46496
7.06741	39.71734	71.83754	9.95628	8.29446	36.96313	11.27821	8.16824	1074.80225	9.27891	0.12587	1.00000	8.45039	25.21413	9.30555	-74.96933	8.16454	66.48688
9.28833	41.09246	48.34138	8.00905	8.40938	37.66686	5.38842	8.20850	1077.50385	7.45780	0.12641	0.00000	9.16385	1.54100	8.45583	45.36561	5.88515	39.33653
7.47385	43.61092	24.83377	6.77942	8.73595	56.28802	5.21040	7.30137	1159.26326	11.77917	0.07372	1.00000	9.36793	7.34367	9.16184	3.87723	8.61957	36.04001
6.57901	51.78967	91.77042	5.36342	9.13058	64.28670	6.21674	10.68281	1193.02527	9.64235	0.99934	0.00000	8.60572	15.34968	9.82506	1.15597	8.34532	54.94362
10.34041	51.08468	38.36881	7.03022	7.90643	43.16021	7.33267	7.28327	1092.16802	8.90088	0.06656	0.00000	7.20087	1.56171	7.83365	7.11393	10.26867	19.46243
9.87893	53.83333	81.83137	9.53019	7.94950	50.34287	7.01009	11.27765	1060.07251	8.52784	1.75817	0.00000	9.11069	19.01643	7.81532	-2.98333	8.24045	42.53867
9.95684	42.62833	39.64170	4.61004	6.34379	75.03620	5.55866	5.96482	1080.31465	11.28622	0.03467	1.00000	6.08121	27.24287	8.14329	20.89389	9.03274	35.31440
8.62008	6.46838	64.58627	8.88360	8.08090	49.68870	8.40903	7.20006	1120.96369	7.27907	0.09064	1.00000	9.17736	5.72513	9.41431	-73.26022	7.36356	47.62766
9.47177	17.30858	49.19666	8.21894	7.38903	51.53638	9.80570	8.87876	1078.13514	7.50391	0.19832	1.00000	8.31092	13.54251	10.54232	97.01124	7.50249	44.62216
7.75715	35.48199	28.47485	8.46770	8.51087	52.02162	11.88740	7.26866	1105.33176	6.55867	0.06791	1.00000	8.17306	22.11003	10.37580	137.02166	6.90581	57.84754
9.41723	53.49389	25.64032	8.00829	5.71506	57.06029	9.16579	9.32062	1196.27277	9.11379	0.28652	1.00000	7.90364	37.64752	11.03711	-1.29243	9.68051	56.91104
8.56148	23.73333	63.10816	6.47704	8.08126	57.51449	6.79838	10.08672	1066.21208	9.73323	0.56953	0.00000	8.40885	6.87895	9.46483	114.68333	7.64536	66.07866
7.67534	9.6531	41.25688	10.84900	8.59855	39.73336	8.85456	10.38818	1078.31963	11.44405	0.76179	0.00000	8.19860	17.80650	8.17109	124.3697	7.04412	33.09461
11.10874	25.6439	46.08340	4.32259	7.18920	44.54887	6.50722	5.45686	1178.54600	9.31122	0.05044	1.00000	8.11462	16.36931	8.14800	77.9129	6.47537	39.50862
7.27574	43.48961	54.71701	6.06203	6.86485	53.17480	5.91942	8.45733	1166.03564	8.74624	0.14497	0.00000	6.15175	19.53594	9.24332	-8.2194	8.98867	47.95688
8.75784	41.14676	41.91258	8.81887	6.92859	65.47081	8.43374	8.32868	1094.39240	6.96541	0.12882	1.00000	9.02295	13.57440	10.11062	-73.49484	7.29486	53.20712
9.61978	33.45122	37.14302	8.77928	6.25808	46.90879	9.39968	9.08568	1139.96777	8.50989	0.23191	1.00000	7.77268	11.42186	9.49720	-86.99666	8.23469	53.69293
3.40678	51.04962	28.87979	7.07243	7.00823	52.46905	4.48713	6.81578	1145.89784	6.67902	0.04482	0.00000	8.69470	4.95863	11.14251	12.1369	7.13834	57.96581
7.74212	41.14676	54.08981	10.49713	5.47153	43.45169	8.46431	11.03323	1145.70465	10.90143	1.39284	0.00000	9.01064	-5.88775	8.62501	-73.49484	9.70837	22.87216
9.37358	45.78071	32.40646	8.77236	7.28844	65.49579	9.72908	9.98388	1160.27299	8.68563	0.48789	1.00000	9.46544	6.97689	8.91395	12.84052	7.80035	65.15767
8.94007	27.55898	54.62317	8.69519	9.45593	43.09697	6.33746	12.58793	1090.18241	9.17619	6.43938	0.00000	9.81100	13.21868	8.58991	68.21204	9.64167	61.04998
4.97040	58.63667	70.39265	9.63193	7.75828	33.96299	7.63017	8.93651	1162.26423	11.39380	0.20117	0.00000	8.46426	25.66115	9.03009	59.80222	8.18181	22.74521
8.38384	18.65297	56.99157	8.76779	8.70839	49.03574	6.84765	13.15636	1174.46451	9.90965	11.31460	0.00000	7.00972	23.66166	8.54248	-72.09391	6.72153	27.11082
4.37783	49.97704	35.36744	8.84085	7.22542	48.46646	5.50227	7.48996	1157.95429	9.81076	0.09575	0.00000	7.22208	17.61424	11.07336	9.15214	8.91703	32.57562
7.91079	55.38752	49.84072	8.38211	10.13512	46.14893	6.03913	9.94546	1069.30442	8.68580	0.50722	0.00000	11.10112	14.96001	7.95433	36.73307	9.30007	52.27073
8.62789	51.64316	63.43416	9.92994	8.52318	63.78892	9.81055	9.32477	1072.36595	11.09125	0.27941	1.00000	7.83849	-16.68671	6.69886	-0.36053	6.59715	33.36974
8.16316	46.18396	50.18348	8.44014	7.81665	26.66347	7.49049	6.30384	1181.30285	8.90873	0.04503	0.00000	7.94424	14.81287	8.87234	6.10237	6.73974	68.73488
8.09467	-29.2975	64.90605	8.03645	9.38555	56.81955	8.01080	6.84088	1150.34453	8.56893	0.05236	1.00000	7.00337	12.62129	10.53448	-51.50361	6.42785	33.58388
8.98311	-34.28853	44.03281	12.83998	9.24391	39.83489	8.46174	12.33613	1140.23394	10.99475	5.01079	1.00000	8.18629	9.04244	9.15328	146.05093	8.24726	56.04703
9.57214	9.92787	29.05559	7.90806	7.56058	47.17437	7.78095	7.85869	1080.20413	7.16131	0.10829	1.00000	7.71249	20.91425	8.72722	-84.13722	7.58885	52.18819
10.91961	6.84019	67.15729	8.26193	8.99824	49.67738	6.73385	11.75304	1197.67040	9.99067	2.79948	1.00000	7.01490	2.21277	9.78086	79.87116	5.82516	40.20823
8.76022	30.16688	48.74607	6.35861	7.85611	55.34121	6.19614	4.78098	1156.90890	10.84913	0.02766	1.00000	6.85808	23.76471	7.95903	-96.39774	9.15241	31.93650
10.18747	53.00974	53.70650	6.82323	6.71044	52.50549	6.48901	6.35897	1123.57612	9.10354	0.04469	1.00000	9.52750	24.76056	9.80684	-3.05814	7.87962	58.09780
4.30132	42.50729	80.30180	8.76535	8.45506	44.03606	5.97018	10.77407	1113.41351	9.90345	1.08198	0.00000	9.16840	13.73447	12.30747	1.53414	5.98772	29.67340
9.28117	50.5107	43.05900	6.28524	7.48666	73.63449	6.17037	7.01094	1156.78208	9.96332	0.07875	1.00000	8.75819	18.65181	10.02659	18.30056	7.90601	42.83009
9.29614	53.59782	44.88921	6.89095	9.37358	46.16684	6.77583	7.00960	1065.06528	9.27528	0.04096	1.00000	7.57298	4.24032	10.20144	34.33825	8.92507	35.30127
9.05406	25.87498	62.45496	8.55131	7.09196	55.64681	10.34422	8.41241	1083.00686	7.97841	0.12996	1.00000	7.61521	20.15708	8.78292	86.59611	6.43232	50.59652
9.34283	-8.66667	59.51267	14.30979	8.76188	30.91224	9.74115	10.92744	1120.22894	8.07093	1.27385	1.00000	8.24880	17.93134	10.45841	-35.71667	9.34653	64.63518
6.20612	-30.60106	54.30163	9.45354	8.35661	63.02135	7.30234	9.71330	1198.08041	7.93816	0.40604	0.00000	8.40916	13.25980	10.15882	-71.19901	9.22012	53.03722
9.76532	52.59319	57.76440	3.42841	9.01844	58.02793	5.29203	6.76276	1095.98243	11.30611	0.05200	1.00000		6.95843	10.15653	13.32127	9.95648	32.93137
5.20830	-26.22861	62.70906	9.25035	6.65464	75.51753	5.48613	6.85187	1105.59319	9.43631	0.05239	0.00000	7.94247	-0.55599	10.91925	-52.67056	7.36425	50.32881
9.61890	37.56667	39.59328	8.85481	7.49289	48.49238	9.22676	9.85601	1123.63819	9.27593	0.45552	1.00000	8.01468	7.75678	9.05383	140.11667	6.39400	66.14411
8.09745	31.76212		10.30798	8.30126	61.46095	11.37355	7.96435	1101.00731	8.30715	0.07624	1.00000	7.50915	18.66640	10.22981	-95.63079	8.07433	53.10808
7.99671	40.65538	87.79782	11.88674	8.89361	46.09492	9.63796	8.94800	1108.27358	9.55966	0.19276	0.00000	9.06531	23.28904	8.55388	-74.38987	9.58001	53.13505
9.39237	4.73245	20.46487		7.36933	56.07640	6.70707	5.59709	1113.35832	9.64503	0.05205	1.00000	7.44967	9.93078	8.24811	-74.26419	7.40158	45.11260
8.02655	45.50369	45.24018	9.19781	9.06184	43.39518	10.72850	7.93098	1065.33395	8.87919	0.10105	1.00000	6.36398	25.05871	8.56060	11.412	5.52832	58.76133
8.62960	3.02013	70.56849	8.06870	10.29613	40.98683	7.44738	9.87897	1183.87020	10.02110	0.47886	0.00000	7.81355	10.08664	7.40113	30.91105	8.26186	33.08308
11.00125	0.76755	32.94778	6.04412	9.18301	55.28505	6.21426	8.11262	1060.89790	7.18250	0.10878	0.00000	10.60067	16.15155	7.97565	24.43973	7.08812	34.03805
8.17938	46.09273	30.24965	8.84039	7.71298	78.52327	10.29702	8.61606	1159.60368	10.03486	0.16058	1.00000	8.65839	37.46784	7.87217	-88.64235	7.85150	48.40328
9.12976	17.94979	33.62434	9.59180	6.59920	42.56052	10.02089	8.47087	1180.60086	9.05459	0.14253	1.00000	8.54376	26.56353	9.37607	-94.91386	7.62810	38.66766
8.85245	40.57788	51.14061	7.35999	7.73852	43.11810	6.08083	9.53241	1065.27327	8.86550	0.33951	1.00000	7.07143	7.62221	11.37665	-73.95958	7.50776	49.74434
