O3	latitude	PM2.5	CFCs	warning	NH3	longitude	CO	CH4	SO2	PRES	H2CO	TEMP	PAHs	C2H3NO5	Pb	PM10	NOx
7.55122	40.65995	10.32788	52.32150	1.00000	10.39873	-111.99633	9.19565	3.57208	13.89754	1066.50630	42.13258	1.61437	8.41840	2.38335	30.22745	9.12647	9.33797
11.36980	8.43333	10.34648	57.00023	0.00000	7.45915	99.96667	9.10927	7.91486	9.42456	1194.95926	46.73409	14.96439	8.28456	2.84402	64.95305	9.35419	11.62010
7.65808	43.32393	10.94697	56.39554	0.00000	9.95063	5.4584	6.26682	11.99632	5.69499	1078.34455	58.65991	26.91044	10.23661	1.40319	10.76165	8.54730	7.72332
10.52654	41.27621	10.29383	47.85091	1.00000	7.43384	-72.86843	8.51879	8.08570	7.20319	1070.18742	47.78657	33.15123	9.83393	10.87059	59.01525	10.72273	10.95876
7.73951	55.64776	11.64383	25.79254	1.00000	10.29709	38.02486	9.66648	9.84671	5.11995	1087.75224	78.03772	18.07549	9.55245	0.18398	43.28571	7.05814	9.33981
8.40540	-10.33333	9.21289	51.19662	1.00000	9.70566	39.28333	8.03628	9.21931	5.09239	1128.97687	78.31537	17.54637	8.90871	1.68626	45.63273	8.74178	10.58139
10.14508	56.9083	9.83557	54.59889	0.00000	7.75392	60.8019	7.08685	8.43851	7.42428	1183.52902	68.30065	23.15963	8.86247	0.45251	49.96543	7.40850	9.83578
6.39638	52.4581	10.24412	67.70565	1.00000	9.15665	13.28702	8.30469	10.01183	9.09224	1124.99611	47.02812	16.97159	9.46618	2.03487	54.71804	8.86377	5.36374
8.09909	47.4943	11.77347	51.26120	1.00000	9.41902	-122.24092	8.40666	7.11745	6.22910	1089.87230	62.18492	10.36146	8.88188	1.34693		8.60341	9.40471
10.01505	25.13915	12.73827	55.44217	1.00000	10.61982	73.06784	10.65001	10.46670	5.63459	1178.08646	34.50721	18.92399	10.08295	11.46260	62.09649	10.77380	8.60648
5.91828	41.55815	10.79117	53.37606	1.00000	9.48646	-73.0515	8.38746	9.28463	9.81653	1062.08707	41.96153	10.83042	7.18615	5.08458	39.20966	9.95979	5.39872
7.57446	23.1959	10.22047	50.38920	1.00000	10.49014	86.51499	6.17089	11.11108	6.96582	1147.36752	62.96750	10.64081	8.65281	3.27384	41.67906	9.43898	5.87522
9.77718	35.05266	9.83605	78.99636	1.00000	8.05312	-78.87836	6.80138	6.68695	8.54763	1122.13352	42.39786	7.16325	8.46810	1.65933	39.71460	8.84066	10.98073
9.59506	44.75874	10.58157	41.78735	0.00000	8.98393	19.21437	7.36535	10.75294	9.41762	1158.80758	71.85538	23.23847	8.65915	4.79459	38.28897	9.90891	7.65348
9.81583	41.57439	12.14695	51.69857	0.00000	8.29401	24.71204	5.94096	8.28489	7.77550	1092.12740	48.91289	15.91781	9.45983	4.85538	53.41781	9.91979	6.87191
7.89939	36.02506	11.27058	30.88612	1.00000	8.26454	-86.77917	9.14121	5.92762	11.44233	1158.86959	53.70097	-4.60047	9.97689	5.33270	36.31143	10.00659	7.99953
6.56310	45.39402	10.48973	22.77590	1.00000	11.70986	9.29109	7.43554	6.95042	11.04070	1167.90545	78.14454	13.67956	10.65836	0.73794	68.24738	7.67253	7.49549
6.74828	3.8801	10.51139	40.09781	0.00000	7.74286	-77.03116	8.38839	10.21046	7.32681	1133.88687	62.03092	17.57405	9.13176	2.95483	42.17889	9.33342	7.97950
8.94681	-37.9	9.42319	36.32439	1.00000	8.28290	145.18333	5.71069	8.49156	9.49509	1086.25582	42.14940	9.90178	7.45867	3.99817	30.59250	9.75611	9.07079
7.85976	40.72371	11.19396	55.76528	0.00000	10.81483	-73.95097	8.00718	10.97975	5.60409	1084.90495	72.85933	18.94130	9.16682	0.71213	23.50601	7.66052	8.47891
7.75750	51.21667	11.83407	55.04297	0.00000	8.26561	6.26667	5.68358	11.42147	5.78650	1136.01287	54.36940	15.39506	9.43151	2.03276	54.19184	9.04894	9.93994
7.45946	18.00747	8.41475	40.41134	0.00000	10.00784	-76.78319	6.59318	9.35296	8.32891	1112.13380	79.26827	8.81285	9.20147	0.78891	23.40226	7.61119	4.56207
7.13773	55.64776	11.31771	54.88303	1.00000	8.43549	38.02486	8.44611	8.01674	9.84839	1099.33623	49.59921	7.79615	8.31040	0.31504	63.34702	6.98067	6.53769
10.39330	15.79408	8.87976	76.90610	0.00000	10.21930	104.1451	8.54674	6.97819	7.46658	1121.34547	57.96521	20.04280	9.74165	1.04709	44.62446	8.34897	9.96028
8.81410	50.76306	10.70964	52.40808	0.00000	9.56152	-1.29772	6.66793	8.94358	8.14484	1106.76128	27.53507	4.92162		5.94135	37.53566	10.08291	6.36879
11.69351	30.76468	7.49411	42.88000	1.00000	9.78387	74.12286	3.45024	3.64644	11.19305	1157.13803	60.05912	10.22802	10.23115	1.95762	49.25556	8.98918	12.48753
11.19227	37.52487	8.75654	43.66258	0.00000	9.37621	-77.55777	10.15560	6.64646	8.43205	1086.13347	54.59598	11.24151	8.92122	10.48391	55.37613	10.69117	9.53544
8.84605	37.35813	11.71373	46.96214	1.00000	10.03879	-6.03731	8.13559	7.30621	7.50876	1136.02857	37.52950	4.92838	9.30228	6.22525	53.32506	10.16217	9.09939
7.25945	56.9083	11.03669	70.91883	1.00000	8.66414	60.8019	8.51874	10.44408	7.65114	1168.11120	46.75843	24.47986	9.30353	1.49757	36.58239	8.58054	4.99296
8.91632	53.59337	9.59184	66.19818	1.00000	8.97032	9.47629	5.65031	9.73507	8.14005	1065.44320	54.07902	24.02482	8.63154	14.46454	55.26670	11.00858	8.05793
9.24555	50.74497	9.11445	34.30578	1.00000	7.67269	3.20639	5.92916	10.66270	8.18080	1056.65185	38.73043	16.34469	8.41784	1.89907	44.77197	8.89791	8.34721
9.06195	50.5107	9.56371	53.19834	1.00000	9.76995	18.30056	8.94555	8.77440	10.77674	1113.78617	47.51300	14.11462	9.49924	2.37599	37.29133	9.12123	8.05064
9.45436	41.55947	9.64698	37.95135	1.00000	9.06210	14.66737	8.29305	9.74626	6.35714	1068.83471	37.88232	39.73872	8.74991	4.73088	45.10723	9.83238	10.54241
10.46016	39.09112	11.40367	41.60982	1.00000	8.87352	-94.41551	10.69679	6.25059	8.04663	1155.12397	45.05148	-2.17349	10.25907	1.20327	41.69853	8.13520	10.52481
11.49564	46.18396	8.46237	67.70680	1.00000	10.58335	6.10237	7.14288	6.75610	8.51181	1059.79154	52.63005	23.89594	10.47944	1.05834	56.56745	8.30833	12.87226
8.75910	8.43333	9.54288	48.40937	0.00000	10.38011	99.96667	8.39044	13.68805	7.28914	1144.03390	55.41683	8.37947	11.32351	1.81281	36.92798	8.80228	10.96966
7.25219	-28.81833	11.11979	65.47077	1.00000	7.97728	-52.51028	9.05756	8.04096	9.79152	1133.67839	60.15733	12.09462	9.41564	0.68170	56.99282	7.46069	6.30067
7.76643	58.1908	12.17785	54.81922	1.00000	9.33117	40.17171	9.15725	7.53743	5.66936	1184.35831	63.67619	25.09713	7.76051	0.83899	50.82177	7.80441	9.81816
6.98587	53.49389	10.67258	36.88603	1.00000	8.08963	-1.29243	7.62481	8.47973	9.44071	1150.36334	53.71518	-6.40537	9.85243	1.20052	45.29918	8.56019	6.84988
8.20720	25.92493	7.77573	53.72662	0.00000	8.92028	73.66633	8.53630	13.34945	7.71073	1196.92052	85.57458	10.05140	8.25189	1.63643	49.75367	8.67444	11.55589
5.58123	39.46667	9.61082	34.49105	0.00000	9.89409	141.95	6.51665	11.56402	6.82419	1181.00982	56.48468	15.79963	9.48517	2.62807	56.74025	9.28556	8.66674
10.94115	44.80477	11.41198	50.15053	1.00000	9.31936	-0.59543	7.77375	7.05549	8.84057	1175.41846	42.46067	20.30278	8.67061	2.93905	51.20783	9.34257	9.55685
11.35025	43.32393	9.59944	62.48279	0.00000	7.45414	5.4584	11.94309	7.99620	4.30096	1050.11166	48.35583	14.01668	8.82254	7.36551	42.22157	10.34664	9.79624
9.26881	37.49073	7.50916	57.72315	1.00000	8.94231	-2.77259	6.09545	8.76922	6.20601	1059.05322	56.34356	-9.98541	9.12463	0.42681	63.87560	7.19723	11.43933
5.17869	43.16547	11.13773	49.80585	0.00000	8.91479	-77.70066	7.60736	12.52753	4.51856	1124.59626	40.08091	5.04921	9.78615	1.80587	2.18062	8.86646	10.90112
7.64366	49.97704	10.84774	60.19480	1.00000	10.89158	9.15214	10.74185	5.40415	13.31298	1090.80377	34.79618	17.54293	9.18052	1.23822	45.68613	8.56074	7.84599
7.61060	25.92127	11.10480	71.09985	1.00000	10.81919	86.79271	7.04565	9.59892	8.05381	1155.06687	44.20097	18.90416	10.93169	2.19783	66.85100	9.05954	6.80342
11.95512	44.22639	12.88853	52.54711	1.00000	8.41562	22.53083	9.20895	6.41436	9.58542	1096.81992	69.98398	5.07891	8.75363	10.30812	42.64327	10.68983	12.51006
9.22127	42.50729	9.18184	41.76199	0.00000	10.07152	1.53414	11.37172	7.25664	5.63832	1064.90929	59.51626	22.12271	9.48382	7.13891	64.86543	10.28745	8.15690
11.99547	36.02506	9.40176	55.82458	1.00000	9.83937	-86.77917	6.85065	6.57366	9.72694	1057.35577	52.20304	25.74383	6.62066	6.48670	57.55807	10.17993	11.46187
9.87623	41.16704	12.29851	58.62292	1.00000	8.49005	-73.20483	8.31823	7.63379	7.10119	1146.82934	69.21750	26.06673	8.06890	2.06960	54.18966	8.96739	8.51412
6.13643	43.1122	9.60675	23.21600	1.00000	8.21676	12.38878	11.45287	5.79858	13.61363	1128.06131	63.38684	29.78815	8.38935	2.66949	50.41829	9.25184	5.97879
8.15601	-28.44917	10.93843	69.34724	1.00000	8.73760	-52.2	7.82250	8.64869	8.34460	1053.80190	40.78055	2.45944	7.60823	0.45907	48.48490	7.46180	
10.10976	64.5635	11.06582	64.11525	0.00000	10.00383	39.8302	11.18754	8.53063	8.98486	1150.52818	36.35275	16.32908	7.41101	3.53693	41.92895	9.58157	10.45500
8.80731	47.83333	10.72882	63.04985	1.00000	9.33082	59.6	8.14292	6.88090	10.55135	1169.12003	50.21730	7.72957	9.14324	4.33052	51.31907	9.72775	8.87080
6.83339	-25.42778	10.56105	36.82032	1.00000	7.65504	-49.27306	7.21242	8.13150	9.51029	1193.93030	28.56212	6.70533	8.82614	2.09944	43.89784	9.02136	6.99951
11.74505	50.88506	9.85029	55.82717	0.00000	7.87912	4.07601	10.33985	7.73357	8.33344	1110.26975	56.44278	12.38602	10.81777	8.76417	19.71323	10.50430	10.37527
8.72469	41.8542	8.12767	37.04871	0.00000	9.42102	-87.66561	9.06480	9.91810	7.83462	1174.79176	18.83198	31.61040	9.77125	3.75998	58.23474	9.64077	9.22717
10.80344	34.8825	8.68599	60.21339	1.00000	8.85531	128.62667	7.39354	10.78608	6.65586	1056.40955	82.99196	15.48218	8.34988	1.10697	44.50542	8.38988	9.13514
11.06011	45.4473	10.44591	42.59222	1.00000	8.29331	-73.75335	7.77830	8.46052	7.59052	1133.25470	68.19790	22.03840	9.51934	0.55139	32.47674	7.29711	9.80296
4.90878	43.2907	11.12204	19.07239	1.00000	9.10438	5.4384	7.48247	8.23592	9.92154	1190.76433	53.84810	3.66880	7.77182	1.52215	25.04872	8.72408	5.76822
9.92565	35.815	8.58784	46.91151	1.00000	7.37857	139.6853	6.30933	7.08767	6.56363	1070.61352	29.20845	18.21819	10.66495	1.74817	52.42798	8.94061	11.16524
10.49065	49.97704		43.20717	1.00000	9.92603	9.15214	7.99942	9.90811	7.36970	1076.38900	69.95901	12.36013	9.70641	2.79171	49.18105	9.31823	7.66453
9.20592	53.69786	10.19862	50.12003	1.00000	9.07269	-2.68758	7.83109	7.05169	6.67656	1099.26193	56.75073	13.97462	9.52512	2.24208	73.42676	9.05266	11.19060
9.68000	40.93121	10.51718	58.47920	1.00000	8.61819	-73.89875	6.56176	5.53432	7.99077	1157.64121	56.81726	18.07766	8.68163	3.11064	58.46225	9.44588	10.73962
6.97861	40.82232	10.67573	66.73552	1.00000	9.33531	-74.15987	6.40347	7.69067	9.58626	1061.25351	56.60242	10.64851	8.33824	8.54719	42.56815	10.47464	7.51600
11.50198	51.21187	11.70799	56.39469	0.00000	9.74493	4.25633	11.83863	6.33558	5.26066	1156.11535	39.61254	13.55758	9.32284	3.98937	41.83721	9.65578	10.86502
9.53169	40.65538	9.13863	65.17034	0.00000	9.44835	-74.38987	9.71306	7.80614	6.94461	1087.81587	49.72002	35.87932	9.09729	0.93710	24.29776	8.04008	9.36079
10.82655	-4.42472	9.51689	68.71354	0.00000	8.13004	-41.45861	10.16923	5.76118	4.54983	1119.95902	40.11072	31.88704	8.45423	1.71502	31.22812	8.76314	9.12701
8.07136	65.93381	10.30698	50.85030	0.00000	9.72026	111.4834	7.85672	9.72996	6.16763	1072.93018	58.53157	19.59755	7.49159	1.57398	37.64768	8.66162	6.84606
10.27879	35.74788	12.90624	75.94765	0.00000	9.17948	-95.36969	11.48917	8.09997	10.05570	1141.23789	43.47961	15.23985	8.17069	1.35438	67.48073	8.63729	11.16835
5.71622	41.9001	11.40712	24.55153	1.00000	9.57215	-71.08977	6.66685	8.00060	8.20946	1195.05306	46.62954	19.75490	8.06782	1.54402	51.57629	8.65075	5.85178
7.63635	41.27621	9.23825	41.48786	0.00000	9.09356	-72.86843	8.01656	10.39679	8.41623	1077.70102	56.91806	22.52946	9.08910	2.67725	55.87075	9.21242	6.99431
8.34828	45.49428	10.66708	29.62399	1.00000	9.55808	-122.86705	8.65437	7.88795	10.11296	1105.64036	37.42861	-4.80565	7.64460	1.04027	26.93670	8.16659	7.51147
6.57287	43.62558	11.28161	35.60898	0.00000	8.51775	13.39954	6.34600	8.98336	8.21504	1115.34354	72.97256	8.66557	8.91111	2.03644	64.58567	8.96643	4.98918
10.25350	68.79833	7.84392	41.33303	1.00000	8.99929	16.54165	5.68564	4.81904	8.46147	1138.25078	36.34996	14.42641	7.72881	1.60111	58.13302	8.65858	13.32200
6.59469	26.11527	12.32504	49.08168	0.00000	9.75822	86.59509	6.11503	9.76392	4.24513	1089.98335	36.96178	0.84396	10.41408	7.14670	43.60182	10.31907	8.31190
9.86279	13.8196	11.05145	51.53797	0.00000	9.93324	100.04427	10.05974	10.47441	10.18735	1172.49143	51.93302	21.15033	11.45161	1.84848	63.82174	8.91596	11.33093
6.89832	18.87813	7.94912	51.53830	1.00000	8.33766	72.93924	7.65737	9.42948	10.71298	1197.09002	60.08447	8.53962	10.74293	10.39678	59.71628	10.69956	6.80452
8.98350	40.72371	8.86672	63.09044	1.00000	8.38100	-73.95097	6.68191	8.16438	10.46739	1138.38673	70.45041	20.68571	9.02121	2.10232	55.05236	9.02127	9.17295
8.60773	53.81667	10.71006	16.93166	1.00000	10.33632	-3.05	10.04626	6.64386	12.17254	1165.55111	43.05936	20.89175	8.52979	4.65644	37.94670	9.85660	8.26261
11.01735	32.5007	12.02913	32.24899	1.00000	9.41443	-94.74049	7.85996	7.95862	8.94919	1176.81939	56.61132	10.77530	9.01196	1.57592	64.81502	8.70834	7.43638
9.92465	23.07492	10.80525	57.23115	0.00000	8.11190	88.28637	12.41830	9.14635	6.97995	1188.08048	57.06154	12.70455	7.59242	1.61127	38.98403	8.76128	9.82815
7.75959	-5.41667	10.75432	29.22413	0.00000	8.36851	38.01667	7.69652	7.81328	9.83013	1062.36998	47.02601	23.40956	9.36087	22.17440	33.01958	11.44123	7.20386
9.14046	23.0072	10.83416	42.87567	1.00000	9.77590	-82.4017	6.52322	7.84307	7.28978	1097.04185	35.53906	15.45937	9.73819	2.87018	23.73743	9.32287	8.31879
7.82010	35.82756	9.54891	41.65429	1.00000	8.86491	137.95378	7.76435	6.28397	5.80884	1099.35238	54.50021	8.45452	10.08642	0.75772	33.42096	8.13177	12.91512
9.99726	19.21667	10.41634	60.74701	1.00000	9.28792	73.08333	6.09080	4.11724	12.30220	1111.69600	29.80037	13.57225	9.44212	1.71462	56.26469	8.72776	11.99603
6.94107	49.41029	10.69431	52.89411	0.00000	10.29018	38.15035	9.69622	11.54331	6.39301	1166.57550	68.15014	10.63097	9.16825	1.84460	41.53288	8.82472	8.41141
9.29864	-5.41667	10.63164	45.87037	1.00000	8.83077	38.01667	8.70536	6.00295	10.96003	1066.06191	33.64338	23.00934	8.82712	0.79494	45.60019	7.91716	8.66168
7.49905	3.8801	9.67528	45.81668	1.00000	10.63568	-77.03116	8.45377	8.71460	4.88127	1098.46316	39.85640	16.53298	9.77105	5.94483	75.02637	10.06607	11.33396
9.51836	55.25	9.77945	34.48117	1.00000	7.16477	24.75	7.44310	7.41297	6.14952	1091.26661	39.03924	27.95525	9.01201	0.63635	64.09130	7.85932	10.65687
10.62391	50.75932	9.59748	61.57927	0.00000	7.66893	25.34244	7.25839	7.92236	9.39255	1163.98135	53.08782	27.41260	8.98112	1.17851	57.18613	8.23944	11.48742
	21.28306	10.32299	46.20514	0.00000	9.69461	-89.66123	8.99992	12.67174	6.85884	1173.79664	68.47068	15.51764	9.89647	3.49301	49.55570	9.59456	10.41336
8.67638	14.93333	11.00514	34.69131	0.00000	10.82094	-91.11667	5.99440	11.40073	4.85185	1192.08107	53.41861	31.34473	10.55265		57.45114	9.00192	9.46543
9.37567	43.35071	8.88138	37.05366	1.00000	7.95665	46.10925	7.72410	9.65184	9.95277	1109.18104	38.31634	2.05783	8.72012	2.85200	51.26027	9.29049	8.77385
8.35109	45.51667	9.67670	47.68529	1.00000	10.66849	4.86667	7.76397	7.33784	11.40072	1148.01021	50.53809	23.83392	9.55048	1.86285	58.43783	8.95133	8.62346
8.14871	35.64889	9.80363	43.51842	1.00000	9.85854	117.27583	9.18197	8.45726	10.00453	1119.28000	49.30170	-2.35743	8.97016	0.54079	44.45579	7.38977	6.65256
7.56873	17.94979	12.45762	49.99535	0.00000	7.90796	-94.91386	11.33186	7.16317	9.88301	1071.53986	68.82239	-4.24708	9.83518	2.27537	47.31460	9.07129	4.88766
7.18176	36.19278	11.45263	38.31637	1.00000	8.77238	117.65694	7.42709	7.28730	10.07450	1087.87700	31.89575	-1.51672	9.06059	1.35395	54.69460	8.64716	7.49632
9.82790	27.34089	11.43911	57.44382	0.00000	8.56983	117.4831	10.72134	8.26966	9.15406	1105.74057	50.65042	16.22489	8.00949	4.58845	43.80126	9.84405	10.68629
8.85944	57.47908	10.18905	65.44947	1.00000	8.71723	-4.22398	7.02172	6.49895	6.91373	1056.71784	49.55930	26.26328	8.52488	0.85309	76.58229	8.14941	10.46345
8.64690	50.50301	10.24229	54.22853	1.00000	8.75122	13.63617	9.31618	4.37541	12.60939	1144.52233	47.54517	20.40389	8.71791	36.92577	52.01816	11.95628	8.97062
10.26736	37.31309	7.91350	38.56408	1.00000	9.34022	40.74357	7.64830	6.66083	5.90081	1112.99648	68.89275	17.79130	10.13934	2.97168	55.16470	9.34774	14.05994
8.28212	18.03496	9.13287	38.95681	1.00000	8.89277	-66.8499	6.72038	7.67019	11.08470	1133.54307	51.58566	2.60098	9.72425	0.60230	33.18861	7.44926	9.51239
12.49709	36.27462	9.81883	22.51237	1.00000	9.23255	4.85668	6.38040	5.77800	9.91043	1113.59037	36.73171	8.81160	9.84661	3.10552	35.04574	9.37653	10.30373
7.92562	50.74497	11.46243	70.65108	1.00000	9.11549	3.20639	9.11793	7.30893	10.56713	1171.70140	71.81871	20.91687	8.50055	2.43942	33.71812	9.10821	7.74365
6.55428	34.25807	9.74807	45.62289	1.00000	7.92134	-88.70464	6.59164	8.62868	9.97787	1102.60910	73.21845	28.12763	10.64514	1.69432	53.73652	8.81825	7.30048
8.85906	30.24706	9.79440	46.52578	1.00000	7.48680	115.04814	5.00842	5.89543	10.41260	1052.81855	44.72146	-1.83123	8.77410	2.76073	53.57851	9.29677	10.57263
5.45061	10.7375	11.55696	29.07529	1.00000	10.35327	122.9666	8.94031	7.23351	10.79133	1140.04962	34.88794	21.31563	10.06912	4.96444	73.66097	9.93391	5.78559
11.65874	-34.74785	10.28553	76.82994	1.00000	7.84032	-58.70072	5.67434	5.39771	9.72088	1131.49358	53.73275	1.06119	9.57368	0.30543	40.15430	6.63694	9.75506
7.60133	50.09019	9.83106	40.24926	1.00000	9.42488	8.4493	7.18246	6.58674	11.61978	1179.44887	62.29010	3.36114	9.10146	2.30207	48.93816	9.05010	8.89395
10.79738	24.28859	10.04345	44.90001	0.00000	9.47196	116.11768	8.97700	5.70035	7.43407	1130.71980	46.06813	-8.45067	10.61483	1.21905	62.27828	8.37501	10.81910
10.57377	34.09611	12.35759	51.32833	1.00000	7.68499	-118.10583	9.28334	9.20919	7.11416	1098.91408	59.94913	24.89896	10.02867	8.34029	66.61154	10.42306	8.57036
8.55845	40.34912	9.00384	73.64615	0.00000	9.15565	-111.90466	8.41623	9.94333	8.37203	1184.02428	54.41790	22.98917	10.66649	1.52816	22.07448	8.57339	7.97014
8.91128	7.65649	10.46235	47.62462	0.00000	10.93489	4.92235	5.69399	8.36587	9.14050	1169.89891	42.43539	5.16734	8.79633	1.57036	42.32281	8.81266	4.01853
9.61483	1.6561	10.89201	61.72817	1.00000	11.33904	103.6032	6.89985	8.04336	8.94631	1157.53952	49.28260	30.16375	8.98707	1.41072	66.67727	8.70375	8.29017
8.94395	49.68369	9.89325	48.87645	1.00000	10.43362	8.61839	6.95541	7.22336	10.07405	1145.71076	51.64726	15.52104	9.95590	17.62115	57.04697	11.21259	8.41439
8.94214	57.30185	8.36465	57.62944	1.00000	7.57492	39.85331	6.03441	7.39832	6.43017	1062.86870	48.32416	8.97487	10.31033	1.14863	50.86381	8.15330	11.03050
7.38784	-38.16604	9.66613	38.27270	0.00000	8.04302	145.13643	9.06508	10.53626	5.67170	1094.25222	50.44129	14.56801	10.42881	0.37395	25.47523	6.20765	9.02426
7.49317	40.78206	10.43426	43.67137	0.00000	9.13014	72.34424	4.63498	10.42982	7.44785	1121.04950	38.96135	19.02008	9.16980	7.53096	25.76149	10.36452	5.90929
10.39443	53.49389	10.79184	61.48010	0.00000	10.25906	-1.29243	9.83304	8.67527	9.23151	1086.20047	39.50364	5.22506	8.18870	1.17647	60.05191	8.37582	11.19801
9.16997	50.23271	11.32884	58.55666	1.00000	7.95329	12.87117	7.04255	10.57120	7.69271	1119.73604	60.00152	10.47110	8.48865	0.83443	34.70232	8.06813	7.54595
8.26579	54.8421	8.62546	51.41389	1.00000	9.06853	46.5813	5.95752	6.46208	7.40273	1077.40755	31.33588	7.63977	8.17266	5.89524	52.70128	10.07949	11.18099
5.95089	45.51667	10.32304	72.44882	1.00000	8.79894	4.86667	6.39803	9.79697	7.70118	1087.30176	65.47611	-1.77009	11.13551	0.69718	37.43418	7.76098	5.34506
14.24563	28.92694	9.27112	52.35062	1.00000	8.36195	78.23456	5.92704	4.29602	11.58291	1060.31341	62.14004	16.09273	9.67680	3.01310	61.55484	9.33880	11.79826
8.58940	48.43174	8.18434	47.32889	0.00000	9.69965	17.8031	8.20079	9.41539	8.81287	1140.27886	40.32677	16.41832	8.35807	1.85391	79.69767	8.71029	9.48345
8.60487	27.76056	8.90364	35.81456	1.00000	8.48781	-15.58602	5.14626	6.40293	10.81957	1148.07660	65.04017	16.67666	9.56489	0.51505	58.71268	7.65947	10.26329
11.60253	31.28092	12.94509	36.81453	0.00000	7.68506	74.85849	12.57602	8.30143	9.06731	1197.68546	38.42857	16.10319	8.19837	1.33657	46.41155	8.67490	11.50167
10.64324	9.82564	9.07053	35.50467	1.00000	8.53231	78.25795	6.43951	5.68569	9.15766	1152.67179	28.76298	18.30556	8.86614	2.11993	42.08413	8.98875	11.20392
6.96275	-6.8	10.96603	40.85820	1.00000	7.88511	39.25	9.71367	6.99721	11.32253	1057.73480	65.33113	10.23891	7.68932	1.00174	51.40280	8.06473	6.78678
10.23907	41.75338	9.27617	63.17388	1.00000	8.86841	-86.11084	7.21272	6.74790	7.60021	1132.90584	35.17851	15.72410	10.58758	4.83709	33.71353	9.88840	11.84156
9.39765	37.73222	9.94928	52.88798	1.00000		115.70111	8.70558	7.03749	11.71814	1101.91070	61.79758	19.08560	9.21850	0.79904	57.51938	8.09704	9.04260
8.58455	39.09112	11.49946	67.88626	1.00000	8.40454	-94.41551	7.71477	5.21676	11.03901	1154.45256	58.09115	17.44768	10.70172	0.72766	56.30145	7.43517	9.38499
11.51914	41.75338	8.87838	33.76554	0.00000	8.55461	-86.11084	7.98694	7.80295	9.02551	1168.41497	42.88651	31.03902	8.03374	1.62071	45.02545	8.80436	11.05300
9.93206	-23.44361	11.35067	48.33929	1.00000	7.24002	-51.87389	8.05609	9.40059	7.55287	1163.07500	48.19603	5.14719	8.32915	1.75990	60.00165	8.67927	8.46054
10.26097	-31.25033	10.78951	43.72800	0.00000	9.10034	-61.4867	10.76441	6.31888	6.83217	1153.61957	19.58447	18.66590	8.45717	0.72462	39.52610	7.63929	9.98522
7.11317	18.03496	11.79688	70.29705	0.00000	9.68323	-66.8499	6.67524	8.45431	5.48807	1160.21100	38.31857	3.33467	7.65581	1.22526	36.11652	8.68008	5.81605
7.95971	50.74497	10.23351	56.80641	1.00000	9.83478	3.20639	10.07679	4.50530	13.36543	1171.59062	59.95304	4.45508	8.46305	1.58933	32.63268	8.71312	8.84270
12.88249	36.6009	9.01852	41.45151	0.00000	9.55974	126.665	5.71650	4.00802	9.96863	1150.44977	57.67977	21.42694		0.40584	54.76301	7.24671	12.60029
