H2CO	CH4	PM2.5	C2H3NO5	Pb	NH3	longitude	SO2	latitude	PAHs	CO	TEMP	O3	PRES	PM10	warning	CFCs	NOx
29.29017	8.03874	10.72887	0.34692	34.66321	7.33832	19.61222	7.94613	44.97639	6.53061	5.72436	11.27266	8.90491	1192.86987	7.60563	1.00000	30.55227	7.90769
52.88149	9.49928	10.34089	0.14926	47.07605	10.24951	117.59152	7.52307	3.31332	5.94865	11.38472	13.64835	8.33794	1170.15033	5.75190	1.00000	58.89493	7.12606
55.68992	7.73604	10.93756	0.34413		8.94433	24.99798	8.09688	-8.73508	6.41972	7.71105	14.03657	10.52449	1184.63996	7.73319	1.00000	44.59122	8.84109
42.25651	9.44053	10.68200	0.20631	75.26555	9.68652	-105.36369	10.09252	22.49396	9.77808	7.55452	13.73607	8.87861	1078.64322	5.93736	0.00000	48.91999	7.67813
44.00909	10.55178	10.45634	0.21796	66.80899	6.80951	14.30935	7.93699	40.92298	6.24917	9.42617	29.75292	9.42170	1182.43824	4.94884	1.00000	56.24924	8.72047
25.40783	7.59564	10.70533	0.29231	64.89566	10.24977	33.2525	6.71814	57.97472	7.15000	6.22072	16.23443	9.28739	1149.79731	7.53474	1.00000	33.33733	8.98393
61.52364	6.87272	8.58512	0.19251	47.34307	10.88979	12.70038	9.43411	45.9836	7.26361	6.19866	12.18752	8.86327	1182.15420	5.91520	1.00000	44.87683	10.06204
43.17743	10.12870	8.66497	0.22383	55.34899	8.39398	71.57737	9.63277	21.53889	10.59800	8.60439	21.55753	7.19281	1055.84532	6.52935	0.00000	41.89773	8.15463
43.08132	12.03424	8.95609	0.22609	44.09056	8.16568	9.17702	7.62239	48.78232	8.00612	10.44178	3.66326	10.32891	1084.32002	6.16978	1.00000	50.52718	7.43177
55.99829	7.95804	8.52138	0.85366	49.79504	9.29537	74.12286	8.85247	30.76468	6.97479	8.26217	23.52557	8.71687	1183.48805	8.95496	1.00000	42.63941	10.07945
51.47066	12.31976	8.53435	0.22435	28.20558	9.68284	125.21972	8.22436	-8.99167	10.11945	9.27393	11.86843	7.02781	1091.35303	5.77818	1.00000	59.84048	8.77696
47.59535	8.27058	10.90436	0.68126	32.24003	11.97124	-63.13414	8.32123	46.23899	8.08357	13.54414	6.76475	8.95521	1167.84850	8.72279	1.00000	64.66686	8.99973
59.87750	8.40807	9.57527	0.34900	50.57176		-117.79394	6.78630	33.76446	6.21890	10.32244	4.48638	8.85490	1130.53889	7.73799	1.00000	42.27932	11.17577
35.26851	9.25053	9.91894	0.29504	38.57474	7.06101	99.1625	6.79289	3.3285	7.40669	9.33732	20.72838	6.96684	1068.70728	7.49779	1.00000		9.34246
41.45172	6.37686	10.65250	0.16171	55.02498	9.97110	36.73307	9.66064	55.38752	10.90402	6.94711	32.76763	7.95602	1109.95915	6.88489	0.00000	37.82562	9.09099
9.78268	7.32084	9.49193	0.24743	56.94982	10.72831	-104.22884	8.74219	32.42067	7.00778	6.61319	14.83088	7.64238	1091.80509	7.15325	1.00000	40.42091	6.44909
42.77356	6.96216	10.80926	0.34323	51.71834	12.25206	34.37389	8.26890	40.1675	8.17181	9.07496	7.95658	8.83993	1086.80864	7.80067	1.00000	41.13027	8.82799
65.80184	7.09180	10.31389	0.31450	54.81770	9.31630	-72.97261	8.64356	43.61062	6.96463	8.66235	5.55085	9.35328	1109.33906	7.40509	1.00000	67.83939	9.03659
39.39735	7.84336	11.56546	0.17959	64.02310	7.89083	10.78222	8.92648	36.46917	6.52222	7.14336	31.13828	6.83971	1174.12556	6.48068	1.00000	51.91082	9.14742
32.85989	11.81409	10.31870	0.19119	47.60003	10.03533	36.73307	9.04449	55.38752	12.06004	9.00436	11.72792	7.25111	1072.76884	4.91660	0.00000	57.48129	7.56335
48.09847	11.77932	8.81982	0.18395	50.40371	6.45022	-82.90375	10.05877	32.54044	8.04215	8.81791	7.28607	8.19966	1134.47636	6.20534	1.00000	66.22568	6.39587
49.18794	6.70625	8.47495	0.17326	39.81728	9.43417	-2.68333	8.41507	43.31667	7.85283	6.17831	7.29013	8.81669	1188.46563	6.74463	1.00000	50.70459	6.65051
68.65621	8.91435	11.71310	0.29160	46.38941	8.32749	33	7.39138	-2.68333	10.08781	10.26816	27.97332	9.10953	1146.32755	7.51941	1.00000	11.19830	7.76455
36.23186	7.77915	10.77399	0.29450	32.20359	9.00128	-0.76773	9.30871	38.38479	6.78394	6.98311	-1.31617	7.08199	1188.88586	7.20007	1.00000	61.79362	8.18959
32.19942	8.13600	9.26756	1.76630	41.21225	6.30365	39.28333	7.02739	-10.33333	8.59648	8.47549	12.75743	7.50140	1160.76377	9.86181	1.00000	40.51552	9.32289
46.65562	9.17010	12.40057	0.13034	51.09938	8.35420	145.18333	8.87538	-37.9	9.12725	7.09554	4.62107	7.33405	1114.15287	4.77790	0.00000	70.54576	8.55172
62.34872	8.30207	8.78441	0.22556	35.18489	7.10713	68.49143	9.59316	25.80565	8.13948	7.98847	31.18980	9.34946	1060.73503	6.81982	0.00000	38.48738	9.26600
27.13840	7.15255	8.38911	0.32506	54.80359	10.49835	-48.62789	9.29318	-17.74431	10.20249	10.93167	22.56834	10.45147	1140.38261	7.50743	0.00000	41.58321	6.92214
49.11558	6.46354	9.61552	0.24853	65.72634	11.26164	-82.42491	8.82847	42.97086	8.11680	6.02825	23.56786	6.57141	1170.03180	6.18085	1.00000	43.34111	8.00174
48.42505	6.92565	9.45331	0.43879	37.79882	10.45777	34.86563	9.24173	31.92923	7.72312	9.49685	18.75561	7.07083	1053.36360	8.37143	1.00000	39.59506	7.82739
39.34998	8.80732	12.21253	0.63778	54.86789	8.55266	86.59509	8.48023	26.11527	6.49447	7.33773	19.49549	7.63408	1187.23448	8.70678	1.00000	62.81927	8.02694
61.09780	5.74249	8.40785	0.40050	53.67576	10.97178	120.03308	9.26774	28.88162	8.90931	6.30086	19.57774	8.16780	1064.83269	7.88987	1.00000	58.84066	8.70692
52.39417	6.60160	10.02989	0.18283	55.74057	11.56106	-77.55777	9.09983	37.52487	8.28641	7.02670	4.76772	6.54242	1064.57650	6.36903	1.00000	74.67284	8.69357
61.21572	8.89136	11.64602	0.19131	39.45500	3.78799	6.83042	8.54493	6.15038	6.55578	8.02600	17.28678	7.60270	1125.54002	6.11849		63.53152	9.74224
33.90369	8.20346	11.78815	0.38045	68.73531	8.61000	-77.03116	9.45950	3.8801	7.55963	11.37442	12.35882	9.06218	1085.86949	7.46723	1.00000	47.50902	9.15233
63.72833	10.59285	7.79160	0.19860	44.91976	8.40129	-1.325	10.81491	38.47917	10.02887	10.34059	18.57471	8.23673	1113.80794	5.01403	0.00000	59.24325	8.75638
53.30427	8.44594	10.03054	0.28621	26.86326	7.90181	-1.48119	8.33997	53.0233	7.18320	9.35400	7.87157	9.72195	1107.20756	7.67924	1.00000	55.09613	9.08373
51.47717	6.88192	9.39522	0.31456	71.93879	10.72375	-6.03731	9.33015	37.35813	11.04450	5.64927	15.84638	9.11211	1159.12075	7.49925	0.00000	50.93363	9.02004
58.57590	5.45910	8.08060	0.23768	40.58572	10.85864	-84.20299	10.31328	39.43534	9.33901	8.17597	10.84526	8.66843	1070.44767	6.95896	0.00000	61.00457	7.93054
45.13321	11.03445	10.67425	0.31600	44.88744	9.20212	-75.11028	7.98415	-15.21194	10.41483	11.70416	17.76060	10.96811	1135.28752	7.39420	1.00000	66.52717	8.23995
53.52436	10.04426	12.53906	0.62309	67.87020	5.70206	-71.10077	8.60776	18.20854	11.72039	3.25330	16.26508	9.51625	1110.61523	8.66339	0.00000	91.14777	10.00151
61.75186	9.85843	12.23076	0.21714	48.97421	9.97824	15.46667	8.29889	47.05	8.06959	13.51463	11.72498	7.69115	1104.09320	6.62894	1.00000	46.21339	8.44064
44.97764	8.32142	8.62142	2.46718	49.12784	8.67501	-103.5687	8.56760	20.22816	6.35696	8.98363	10.76176	8.59849	1136.23554	10.24163	1.00000	53.26021	9.90671
51.81624	10.71045	9.74826	0.21872	35.97426	8.94997	2.29275	9.17397	48.79325	9.89903	9.26667		8.52831	1130.85968	4.89875	0.00000	36.53448	8.00409
54.54006	8.18949	8.53101	0.61147	46.09748	9.80775	-87.66561	9.33128	41.8542	6.52939	8.02870	28.17264	9.74583	1115.71154	8.76411	1.00000	38.31188	9.68096
42.00936	9.06253	5.82813	2.09814	51.09304	4.44573	117.27583	9.49128	35.64889	10.82873	7.13147	14.26701	8.62818	1133.03191	10.08156	0.00000	59.08800	6.80451
55.16217	10.42993	10.36690	0.80184	75.59607	6.73844	-35.03333	8.95876	-8.28333	10.86784	5.88695	25.62245	8.69954	1192.32275	8.99652	0.00000	56.75974	8.30379
61.03437	6.23149	7.44711	0.31388	42.09915	12.12946	100.48528	7.55344	14.37395	9.59841	5.95661	21.86332	8.13752	1111.84703	7.96087	1.00000	41.91711	9.15897
40.10706	7.06982	9.46560	0.22862	78.54739	9.64930	38.15035	8.43936	49.41029	7.25223	6.05164	7.95988	9.67660	1122.04434	6.45948	1.00000	67.34160	7.57671
37.84111	9.57842	8.84225	0.43885	55.56814	9.74379	28.67582	7.75215	40.98894	6.53415	11.34681	5.05812	9.88892	1155.90197		1.00000	69.33094	9.03936
40.10728	6.38587	10.08568	0.18790	36.21866	9.41958	-2.52398	8.15607	53.19146	7.60900	5.51334	4.80191	10.67902	1113.39929	5.75705	1.00000	24.69958	8.07924
62.52676	8.75374	8.53105	0.19487	50.69436	7.31028	107.60389	8.64791	-7.01833	7.50365	9.05708	16.95122	6.74865	1147.96611	5.73431	0.00000	37.74334	7.83785
47.56878	4.74347	9.14937	0.11868	29.03660	13.05330	4.52529	9.49677	50.71229		3.63979	-5.22351	8.23349	1097.77846	3.52220	1.00000	48.88783	7.96607
55.06519	6.21626	10.29325	0.83191	64.95439	8.38971	-84.67837	7.88577	34.06635	9.90818	5.52235	1.59989	8.33698	1190.58643	8.95789	0.00000	61.11295	8.66797
37.41147	10.84699	8.85277	0.21330	57.17781	6.46235	-82.61573	9.76146	41.24255	5.21799	9.62884	27.99444	7.86244	1097.19170	6.18845	1.00000	58.34538	7.98744
47.65668	7.10796	10.03531	0.32377	12.27759	7.20442	11.412	9.77730	45.50369	4.84478	8.82893	18.18216	8.81778	1051.12228	7.55639	1.00000	57.00540	9.61762
44.93998	7.93316	10.54832	0.32026	53.32327	6.98068	73.85535	7.87444	18.51957	6.13751	6.57205	15.88966	9.14764	1060.94780	7.70655	1.00000	55.16114	7.60538
60.80802	3.60052	7.01701	1.11045	49.50078	10.89522	73.97117	9.08323	31.96258	9.17587	7.14425	12.75641	7.30097	1092.49171	9.29306	0.00000	29.78972	7.83304
51.60820	12.49762	11.09070	0.07064	51.91619	6.83275	135.6	6.57175	34.61667	4.95630	8.55834	29.09034	7.56820	1189.14692	0.54298	1.00000	71.55958	8.42831
45.81021	8.50995	9.59360	0.99516	54.94227	4.82874	33.34864	7.41531	46.75451	8.22768	5.48721	18.61830	9.43577	1181.24560	9.24875	0.00000	38.73701	6.89050
49.62440	8.06633	9.76110	0.68045	56.73826	6.03886	127.08472	7.40473	36.20389	6.04313	9.40592	29.67460	8.50287	1195.61485	8.75789	1.00000	70.05574	9.30993
51.93878	8.08608	8.60688	0.87394	40.84408	5.55835	3.1631	8.27119	41.91738	7.54992	6.92917	3.37665	8.05903	1132.43921	9.10080	1.00000	62.06634	8.76435
52.16010	7.65856	10.67277	0.22217	25.09831	6.40218	-44.31389	7.09315	-19.7625	6.98547	4.82130	3.01079	8.32588	1058.32887	6.18125	1.00000	39.55189	7.79983
43.44712	4.18489	6.52527	3.37845	67.24363	10.23383	-35.03333	9.87486	-8.28333	9.30907	7.48042	11.47480	6.94878	1135.80997	10.57926	0.00000	50.86752	7.81707
54.37388	6.72980	10.86530	0.34309	67.95462	9.67649	51.0193	8.87902	35.6803	7.92384	5.48736	12.10647	8.97198	1139.95658	7.30732	1.00000	38.65036	8.84244
49.86822	7.44481	8.81504	0.85480	44.66727	8.41037	68.21204	7.27424	27.55898	7.09019	10.45382	7.80644	8.49890	1105.90655	9.01560	1.00000	49.58885	10.19527
50.19478	9.49333	11.71799	0.19606	65.22763	6.35639	-0.76773	7.25652	38.38479	6.79179	9.04097	-2.32025	8.10312	1081.89381	4.91386	1.00000	45.55683	7.71750
56.98238	7.10985	8.65896	0.70457	33.26496	8.61162	71.52847	8.73758	32.57756	7.30160	7.32627	7.25860	8.74014	1191.94924	8.73255	1.00000	79.21198	6.63357
58.70163	7.33857	12.79877	0.26112	56.41895	11.83813	34.37389	9.15993	40.1675	7.53060	5.76780	22.07314	7.88078	1157.83984	6.52764	1.00000	74.98296	6.34810
48.57668	5.86511	8.54832	0.13794	74.33270	11.62716	123.99333	8.26056	12.97389	8.66459	6.59678	17.09353	7.08917	1137.22276	6.41955	1.00000	55.93159	9.61992
47.59143	10.09763	9.93390	0.20924	72.06526	7.89939	-38.94722	9.60762	-15.675	9.09506	7.87981	2.82430	9.11320	1072.70784	6.74619	0.00000	56.55162	8.29645
16.66022	10.85551	9.51123	0.48031	42.40019	7.99655	24.71204	10.42282	41.57439	10.82748	7.62972	19.93292	9.49386	1197.73983	8.12997	0.00000	62.50367	
47.72196	10.11151	9.79723	0.16397	93.38229	5.80212	-45.94722	6.38354	-21.42917	5.70251	7.96024	26.54717	7.23886	1151.85139	5.18125	1.00000	67.60713	9.30023
54.77052	11.90880	9.90619	0.18982	49.51608	7.18245	0.47713	8.86769	51.39323	6.07499	9.39618	18.94242	7.75078	1072.42156	3.71917	1.00000	66.20378	7.26770
33.52224	8.32264	8.63486	0.25403	51.11207	9.31741	121.06761	8.67738	12.35275	4.12229	8.56879	-7.24123	8.77382	1116.29144	5.96706	1.00000	62.89026	8.41973
76.65510	9.10042	7.45724	3.11686	78.04178	5.51365	-3.05	7.57743	53.81667	9.99766	6.63771	29.84046	8.86762	1098.22157	10.52446	0.00000	80.56166	7.19242
44.47432	13.48999	7.56842	0.08958	46.73642	4.07958	-80.38297	7.19949	42.8334	6.34644	7.13031	6.88414	8.32230	1194.73226	4.61127	1.00000	45.96624	7.40266
57.55716	10.30917	8.47068	0.30333	45.95447	6.18160	21.32778	9.76257	42	6.69155	9.04474	17.29578	8.09826	1053.11171	7.70002	1.00000	57.75659	8.24030
62.09299	6.10157	9.98142	0.26318	49.12878	8.42344	2.18247	8.30410	41.41204	9.54888	5.78971	30.73507	8.68707	1134.66464	7.51005	0.00000	49.17199	7.84558
47.82098	5.94291	10.73203	2.23231	37.73768	4.08724	-103.42897	10.48781	20.28527	4.94236	9.13224	21.87581	8.53151	1153.98210	10.14269	1.00000	36.41034	8.50511
29.21020	6.54071	8.99557	0.30823	69.22752	8.34366	6.83042	7.58423	6.15038	7.49193	6.70497	26.59062	8.62053	1077.61686	6.93868	1.00000	54.19384	9.64631
52.31086	10.99161	13.24583	0.15434	60.28872	8.58290	60.70278	8.60135	55.75556	11.09128	6.95441	15.44726	7.96321	1064.03106	5.68746	0.00000	44.87508	9.09062
35.52527	6.89442	11.99347	0.15826	46.49278	11.80010	128.9889	7.59811	37.1759	8.22461	7.17862	22.00761	8.71595	1083.62688	5.86262	1.00000	89.97745	9.09529
45.67664	8.18534	10.88885	0.56236	56.69474	11.06256	79.82979	8.06418	11.93381	6.73824	7.32815	-7.13237	8.99379	1121.09774	8.34932	1.00000	70.63496	10.50114
25.83388	9.13112	5.97427	0.30505	36.57889	6.65242	24.04142	9.07318	54.39635	8.40016	10.15248	27.88394	9.01670	1130.39780	7.29446	0.00000	53.61848	8.23763
43.77437	9.33487	12.53085	0.20813	24.12079	6.71538	1.6	8.71353	43.11667	7.64555	11.45020	16.46242	8.56996	1094.92888	6.62464	0.00000	32.24693	5.73110
33.75510	12.29471	10.25156	0.16997	23.78279	6.84460	-44.31389	8.70008	-19.7625	8.81835	9.50902	9.86917	8.62770	1182.52493	4.94091	1.00000	48.00816	9.53163
44.98254	6.88565	10.01715	0.36694	47.67924	9.76588	-122.2608	9.15270	38.17492	7.35100	6.50276	10.22200	7.15992	1090.19338	7.46177	1.00000	53.66177	10.03258
42.79622	7.00130	10.32263	0.24519	57.20459	10.08249	13.57661	8.28418	37.31065	7.20042	8.93339	21.04355	8.88197	1076.92145	7.10080	1.00000	35.95829	7.86196
40.19035	9.46464	9.10397	0.38651	26.32497	8.27134	3.1631	9.21056	41.91738	6.97338	9.96510	9.64623	9.34344	1161.42957	7.79159	1.00000	49.47867	8.98177
47.07686	8.58779	10.39707	2.64434	27.65757	6.36185	72.93924	9.16567	18.87813	5.44418	9.21197	7.57614	8.28571	1069.48138	10.29687	1.00000	31.95612	7.63135
33.63178	9.45719	7.64738	0.28181	31.50355	7.01829	-117.23991	6.61462	47.64995	9.31522	8.79860	15.89269	8.86158	1124.22839	7.53992	0.00000	73.85236	9.17653
73.61005	3.69645	5.03453	1.45359	49.40268	12.45712	-51.87389	8.56981	-23.44361	9.58957	7.65520	-6.63910	8.36232	1184.02903	9.68151	0.00000	52.75289	8.55289
53.73608	9.01102	11.02926	0.14043	53.93774	9.62654	11.34046	9.33603	50.72043	9.95033	8.23789	23.95936	8.35308	1168.37343	4.38562	0.00000	47.56485	8.86831
31.69815	8.72635	8.78972	1.80195	63.35340	4.56135	86.79271	7.46539	25.92127	8.81860	5.71572	12.60718	8.97733	1103.65417	9.87915	0.00000	38.83022	8.67453
31.87226	6.69896	9.96291	0.26241	50.11019	6.54143	-72.09391	8.92177	18.65297	6.94347	7.69656	-5.06284	8.89954	1183.70419	7.04960	1.00000	50.73791	8.03445
60.22127	7.29200	11.34236	0.24910	71.79498	7.56255	15.00835	7.55113	51.14942	8.14695	6.77495	22.66501	7.55521	1092.40817	6.37584	1.00000	41.85746	8.55570
36.62323	9.93234		0.37676	61.32583	7.90786	112.01667	9.19319	-7.81667	8.44270	11.28081	-0.82118	7.55214	1144.67228	8.16034	1.00000	51.75576	8.26635
37.98815	10.72187	8.49776	0.20884	36.21462	7.41032	-48.52333	8.94948	-0.71667	10.77542	8.47203	9.27328	7.15665	1120.22673	7.19588	0.00000	59.59406	8.53495
44.57422	9.45282	9.19377	0.26032	34.24172	6.96729	10.98461	9.26865	48.35693	9.55542	7.60971	19.60443	8.08342	1107.20650	6.70412	0.00000	82.81086	7.12163
40.08150	10.47261	6.69398	0.12489	60.86281	8.79172	4.63031	9.06983	43.67681	10.44302	11.23584	21.73760	7.56042	1076.90264	4.53634	0.00000	39.51982	7.99320
56.32263	5.70452	9.61700	0.41700	41.37431	9.71869	8.91229	8.42766	49.13645	10.11070	7.21530	0.29072	8.67627	1128.05033	8.06011	0.00000	51.55835	6.72688
28.87298	6.54569		0.27738	42.52158	11.72676	111.4834	9.96256	65.93381	8.07626	8.13625	13.44714	7.88580	1065.29058	6.13550	1.00000	70.40605	9.60831
34.33203	7.78156	9.77528	0.38596	49.91583	8.35853	29.65806	9.02152	-4.83	6.78082	8.61540	15.46357	7.54623	1060.48136	8.10373	1.00000	50.78495	9.23871
46.21423	6.93657	10.35611	0.25248	51.71578	11.40772	-111.78903	8.92619	33.35283	7.52245	7.12228	17.45160	9.15938	1178.63640	7.23006	1.00000	60.40098	6.41224
66.57881	7.39196	9.14568	0.84602	52.70251	9.22672	85.83334	9.05499	20.88197	7.56196	9.05435	25.36152	7.16822	1115.27525	8.99722	1.00000	54.72218	8.41027
37.55343	9.10419	10.54148	0.97527	57.20664	9.14218	-94.41551	9.32715	39.09112	5.26089	8.66476	21.38555	9.21477	1101.07950	9.24705	1.00000	57.98261	8.56237
64.69129	12.92052	11.98093	0.12817	39.10994	8.06670	74.12286	7.38843	30.76468	6.04361	11.65139	33.31868	9.19679	1167.10154	1.74276	1.00000	49.74990	8.10651
59.87817	5.37180	8.21085	0.17936	39.29453	11.89628	10.5511	7.07559	52.47774	9.04158	5.64040	1.18480	7.62011	1135.20910	4.60268	1.00000	37.61951	9.38488
39.41592	6.80327	8.49846	0.24619	33.36725	10.57695	-15.6	7.86610	13.56667	7.29409	5.10392	4.91305	8.12623	1174.64132	6.05089	1.00000	52.91706	9.24878
65.01889	8.84127	10.75985	0.20969	48.19769	6.88913	-71.08977	7.78511	41.9001	8.41114	6.50591	7.76539	8.10775	1165.28771	7.01309	0.00000	51.14668	7.15169
80.23508	11.51856	10.37683	0.18659	25.73401	6.64863	13.63617	10.74260	50.50301	8.02472	9.59414	27.30977	6.31387	1112.69105	5.25634	1.00000	36.43047	8.62292
43.51039	10.25740	9.98227	0.30293	51.37349	7.85155	111.4834	8.40821	65.93381	8.58737	10.30316	24.06270	7.95350	1186.27068	7.38890	1.00000	44.35303	7.84893
40.35775	6.69490	9.75222	0.15691	62.33861	10.45421	24.14662	7.62890	65.84811	7.32274	4.90300	17.47300	6.76056	1060.42841	5.79307	1.00000	59.72182	9.06396
43.18691	6.70538	8.96272	0.43668	77.80142	9.20030	-5.22126	8.04240	33.43443	7.52532	7.15970	9.22688	8.01511	1064.12211	7.80822	1.00000	56.59193	7.79446
46.35559	9.80215	7.85826	0.12634	51.16529	8.38433	2.29275	9.33280	48.79325	9.54378	10.04013	3.77481	9.32759	1140.63232	5.01496	0.00000	50.17105	8.04381
52.77134	7.50795	9.95449	0.27993	23.99732	11.80188	-76.70944	8.76449	-11.94306	6.95319	6.50843	11.09420	9.63635	1077.55701	7.30519	1.00000	91.33501	8.99126
37.54972	6.21021	8.01396	0.27072	68.82373	10.98878	37.56667	7.53486	55.85	8.82701	6.96722	10.56480	7.24779	1150.72257	7.34212	0.00000	46.64440	9.32565
49.52875	8.24020	9.89432	0.15245	56.54109	10.80054	75.92694	5.75988	14.46693	10.63116	8.22240	16.13778	8.14235	1120.40991	5.75188	0.00000	36.91772	6.85669
43.83888	11.78527	11.02821	0.21058	32.17435	8.21778	28.28489	7.36476	48.15659	7.89500	12.77981	9.21720	8.46110	1062.28818	6.00747	1.00000	52.84853	9.12891
57.92847	9.77741	8.86047	0.16718	54.86055	7.88066	-79.62098	9.61299	9.15093	4.96444	9.94521	21.84132	7.57589	1142.08180	6.66131	1.00000	47.18584	10.24458
76.81807	4.28260	5.23598	2.18602	53.57210	12.30714	-8.53778	9.09250	7.57944	10.40439	8.82936	25.72426	9.38191	1186.81918	10.12084	0.00000	59.66154	9.40956
56.77995	8.16025	11.33102	0.73543	62.15325	7.90144	-91.73625	7.97600	35.25064	9.17783	7.55824	15.28035	7.09641	1119.31954	8.83718	0.00000	53.91166	10.63511
47.67945	7.34727	8.55826	0.31657	34.98285	10.83852	3.16667	8.61546	50.8	10.17191	9.17576	8.76687	8.34180	1124.87922	7.21349	0.00000	76.55084	9.52007
29.13382	9.23205	9.61324	0.83052	52.09090	9.12644	10.5511	7.35571	52.47774	5.57879	8.71133	24.10208	6.14281	1085.58967	9.12334	1.00000	50.33257	9.06747
72.70773	9.50887	7.38542	0.17824	56.60418	8.85176	-4.22398	10.60431	57.47908	8.26744	10.56392	8.18594	8.53922	1155.70262	6.00344	0.00000	35.83681	8.23437
44.98566	11.43176	9.96420	0.20729	42.93623	7.88826	-81.56929	9.31740	41.55838	7.08151	9.44130	17.44133	8.14464	1096.18795	4.42419	0.00000	61.72660	9.29608
37.98444	8.21861	9.22620	1.01651	66.56732	10.64452	73.7553	7.94721	15.5439	5.90836	9.75359	7.39851	8.51652	1051.86091	9.30708	1.00000	72.64431	6.10413
40.31239	8.71765	11.34589	0.18295	55.80805	6.83426	3.39467	8.80795	6.45407	9.66372	5.53009	16.13038	8.96579	1137.17401	6.60613	0.00000	47.35668	9.36011
50.14913	7.39396	11.99820	0.18453	56.68985	10.87568	121.06761	9.33850	12.35275	7.85127	6.84195	5.57272	7.91461	1155.86786	6.63367	1.00000	59.79109	10.64560
61.13976	7.36679	8.48869	0.34845	49.50646	11.06969	105.75635	8.36172	10.29085	9.67089	9.54307	14.14093	8.65973	1162.23314	7.63850	0.00000	64.38673	9.61125
65.82913	4.92526	7.21034	1.19872	57.82100	11.52627	122.08333	8.21257	46.08333	10.07265	8.36634	14.48250	9.89623	1177.31535	9.47686	0.00000	62.24847	8.17638
55.74670	6.33138	10.26389	0.25907	56.01519	11.34707	8.77155	7.67861	50.23019	8.14263	7.99740	17.02805	8.10092	1078.45718	6.98111	1.00000	23.02732	10.17970
56.61551	8.38524	11.08900	0.21409	29.45513	8.47710	117.4831	9.39762	27.34089	6.14873	7.32462	8.48976	8.49033	1164.89283	7.59914	1.00000	47.28728	9.17951
41.68997	9.97596	5.88783	2.29420	49.63791	6.08686	109.22921	7.65886	34.65918	11.90384	7.76416	-1.78263	8.43649	1169.86684	10.15191	0.00000	57.23898	7.66272
56.11366	11.28107	8.92951	0.15269	82.03256	7.75171	101.44167	9.36727	0.51667	5.51235	7.75853	24.64327	6.36042	1187.04682	3.44739	1.00000	26.36090	9.75910
51.61937	9.43541	10.11081	0.41867	33.40987	4.19688	1.6	7.82835	43.11667	7.00713	9.01090	3.76747	9.21951	1110.83971	8.16424	1.00000	75.67358	8.02596
56.50974	6.04638	9.20673	0.20537	82.96744	9.82092	139.07204	7.40456	36.24624	8.28719	5.19631	10.75836	9.20558	1141.08587	5.91607	1.00000	56.90151	6.83287
61.23523	8.78389	10.22164	0.59009	33.11409	7.19399	102.42587	7.52561	15.58552	5.49554	8.59081	25.22829	9.46302	1161.72316	8.47137	1.00000	78.70533	8.85860
	7.20660	9.80100	1.62985	35.33461	6.54009	-116.56346	10.13380	43.54072	6.49292	9.53399	-2.84134	8.74545	1172.37347	9.76726	1.00000	37.53952	10.75347
35.65774	9.59189	11.57545	0.19867	56.61785	7.20112	137.95378	7.45855	35.82756	9.14589	10.39669	29.81740	9.47860	1185.05849	7.18714	1.00000	66.02818	7.21132
