C2H3NO5	PM2.5	CFCs	CH4	TEMP	PAHs	PM10	Pb	longitude	latitude	SO2	warning	PRES	O3	CO	NOx	H2CO	NH3
2.25303	8.87339	32.26055	6.92319	17.52927	9.90569	8.50236	55.99278	4.52529	50.71229	10.77153	0.00000	1090.04864	10.80365	7.79944	8.44796	51.00900	8.39612
2.85440	10.62386	64.31116	7.72989	-3.35215	7.98869	8.57184	62.44844	-86.99666	33.45122	7.35427	1.00000	1190.89631	10.85059	9.99723	8.65176	44.85671	9.89419
2.66644	11.48033	32.11376	6.71113	21.70655	10.92197	8.59403	49.12209	77.70636	28.98002	10.67443	1.00000	1081.24934	7.16928	10.49618	8.36250	58.46821	8.18135
4.24269	9.39058	60.98660	6.56592	6.74587	10.51512	9.19413	52.35761	89.20083	55.54028	12.27900	0.00000	1092.39102	10.67212	7.55648	6.64920	42.32160	7.36492
1.03855	8.82559	67.66463	6.71578	21.53577		7.45551	42.22098	28.19028	59.37722	11.69651	0.00000	1192.48239	11.32534	5.41127	9.03447	56.05743	9.95883
19.44959	7.69596	43.34918	6.31384	17.80642	9.16630	10.71364	59.59447	-95.36969	35.74788	9.17883	1.00000	1134.22897	9.64356	8.88430	9.01914	69.79471	8.73960
0.84620	9.92074	38.21863	8.55096	19.09603	7.19547	7.43246	71.37379	9.17702	48.78232	6.29242	1.00000	1119.42731	9.84309	8.69595	8.69206	51.36484	10.03633
1.84992	5.89399	58.66361	9.33924	17.35637	9.02184	8.16790	62.37912	-87.88754	41.15376	11.00888	0.00000	1068.70058	6.59734	10.00445	10.63902	47.81436	8.91990
3.09433	10.95081	38.76779	7.16138	21.52053	6.85007	8.67163	34.73162	37.92792	53.93361	6.93518	1.00000	1119.73166	8.98400	10.83896	7.56270	37.43683	8.35987
13.48214	10.62004	58.06727	6.87932	19.92241	7.93087	10.37082	58.74918	105.75635	10.29085	8.29595	1.00000	1146.02939	10.56798	11.28994	10.78489	51.54610	7.35878
1.72697	10.16217	45.64133	5.49201	13.64121		7.88795	41.71775	78.23456	28.92694	9.51685	0.00000	1092.36259	7.79258	5.36553	9.06104	60.75479	10.78533
3.18399	6.98234	86.38079	7.66362	3.68429	9.39271	8.85845	34.60965	-25.66689	37.74615	9.50985	1.00000	1071.29003	10.66827	7.74129	9.36513	62.26585	9.32524
0.99120	9.50782	45.63012	10.13986	3.76416	11.18117	7.17015	61.54587	15.16554	-4.5833	8.41377	1.00000	1169.67400	5.75076	10.95809	7.46909	53.00964	9.64498
6.01803	8.97681	62.89826	7.30178	9.24836	8.66965	9.43284	40.98921	68.49143	25.80565	8.16249	0.00000	1098.75786	8.42716	7.46647	9.55064	23.38927	8.45916
5.02786	9.29830	62.38438	6.38338	15.90313	12.69219	9.36370	43.86278	-122.2608	38.17492	12.62245	0.00000	1128.07745	11.08577	5.67167	8.44856	45.28711	8.49789
4.12727	8.15328	62.74211	6.05621	4.22621	12.07753	9.07189	63.16623	-103.42897	20.28527	10.63406	0.00000	1065.87907	9.96875	6.77888	8.23675	51.90319	10.19648
4.55877	8.91996	55.27507	4.48184	22.63364	7.23809	9.16197	53.92101	178.00417	-38.65333	8.46976	1.00000	1080.48372	7.22538	11.48562	8.14901	42.23442	9.77971
2.64886	10.10298	31.14023	8.44719	2.75712	7.08301	8.55854	65.95296	150.99292	-33.75881	8.80117	1.00000	1081.16635	10.69550	10.41049	8.15922	46.58787	7.39891
5.17318	10.45502	32.67601	8.91811	19.69031	8.36014	9.28829	45.75510	3.47717	36.76639	10.02763	1.00000	1129.87075	8.28525	11.81738	10.52025	35.90514	9.03239
3.46830	9.47537	34.70707	7.08664	25.62663	8.67375	9.10176	67.74626	39.85331	57.30185	11.93902	0.00000	1080.43500	11.29898	6.71826	8.08167	39.97611	7.68783
6.59067	10.63218	60.44113	7.88261	15.58875	9.44027	9.59368	67.53480	46.10925	43.35071	10.08096	1.00000	1081.82148	8.17376	10.83133	8.57175	24.07008	6.40376
11.97761	8.59679	52.90415	7.52788	17.46043	9.79970	10.22183	49.79522	38.28402	34.5624	10.38528	0.00000	1088.50147	11.93916	8.57424	8.99876	42.82270	9.03936
1.41084	9.42301	72.80260	7.04387	24.02407	8.38648	7.84768	47.23256	3.64633	6.8485	6.65885	1.00000	1159.12411	9.51207	8.85488	9.10004	46.65218	8.59246
11.49974	7.69019	66.15103	7.62070	-0.97656	11.18279	10.15349	71.06290	-81.24441	23.15678	11.01049	1.00000	1076.68007	7.09008	8.86664	10.87439	45.33772	8.63705
1.72918	11.23919	47.92535	8.58257	-1.25502	6.33249	8.19221	61.65715	-121.74052	38.54491	7.86547	1.00000	1190.52734	10.78352	11.13189	8.28170	57.00326	9.91755
3.71428	10.21815	44.97128	6.45476	5.81072	7.72024	8.97550	56.82956	24.6522	60.2052	7.75097	1.00000	1109.47009	11.03319	11.01379	7.44655	64.46069	10.42448
2.12719	9.39035	70.35584	7.99986	13.12917	8.97167	8.23114	50.09174	18.69303	12.18441	8.58306	1.00000	1139.02719	13.10553	9.16224	9.32327	42.17344	8.64435
6.60143	10.03838	60.24512	7.80139	19.25955	8.38606	9.57981	60.41627	4.07601	50.88506	10.30499	1.00000	1139.85230	7.49005	10.79298	8.57510	45.21473	8.57455
2.03260	9.18608	32.43061	4.89152	8.81860	7.91937	8.52324	39.13968	-87.45476	41.47892	7.37561	1.00000	1075.55497	7.75264	10.76098	9.08588	42.94503	9.56658
10.08093	5.29858	46.31364	8.97406	15.35813	6.98109	10.02784	41.68360	-2.31938	6.46346	11.06779	0.00000	1128.73438	6.79552	7.90491	9.02338	37.51848	7.80832
2.86908	10.15240	37.49926	6.34170	10.17477	9.33057	8.65312	52.42529	-37.07167	-10.91111	10.62316	1.00000	1150.58289	7.29076	9.58739	9.60216	64.03356	10.23606
1.50078	10.63567	39.47940	8.41299	18.14717	7.90962	7.74351	46.17702	2.31889	35.21222	7.99754	1.00000	1123.46999	9.22596	10.19624	12.01303	77.27102	8.25095
49.31269	8.28016	82.35982	7.19161	15.32424	10.26424	11.66877	62.25536	24.99798	-8.73508	10.89967		1084.35122	7.61972	9.06201	8.54790	42.76174	8.81914
1.04033	8.16499	45.00001	8.45996	7.42549	9.54013	7.60058	78.04845	43.67663	53.53041	11.79293	0.00000	1128.01650	9.77073	7.54572	8.68912	44.47309	9.38136
8.39014	8.54186	63.59961	6.37109	9.99799	11.37215	9.84813	37.84317	100.24529	5.4709	11.48287	0.00000	1064.02821	10.08679	8.44650	8.79443	57.36406	9.68848
2.00755	9.85990	72.14011	6.79192	16.67279	12.89457	8.29767	23.94601	122.22833	40.66482	13.50120	0.00000	1187.13813	10.74056	9.08670	8.74864	42.29541	8.41209
2.29934	10.77228	44.81378	6.02693	13.65152	9.77231	8.47293	39.05981	7.973	51.168	10.59386	1.00000	1060.21382	7.58617	9.54307	9.86261	44.94438	10.24576
8.67095	11.48555	27.54587	7.95472	2.09387	7.21960	9.84260	42.85982	92.48278	58.23583	6.19853	1.00000	1169.32140	10.16297	10.37331	7.72285	51.63713	10.29399
1.33364	6.14975	57.04318	8.60799	10.43884	9.91261	7.54587	47.29588	77.9129	25.6439	8.52283	0.00000	1106.60811	10.53454	7.64969	9.65400	56.32186	8.21852
3.37733	9.75148	57.04382	7.87991	15.34724	10.55468	8.84784	46.53027	114.33333	-8.43333	9.17238	1.00000	1190.76971	6.25314	9.67046	7.70463	51.80277	7.56662
3.57442	7.20447	56.58104	8.80362	31.69186	8.76410	8.84458	60.95138	-2.77259	37.49073	10.23762	0.00000	1056.58786	10.16045	7.77882	8.51665	47.11531	8.56885
1.48373	9.79535	61.58909	9.87085	17.17240	7.74050	7.78212	52.17128	77.54372	10.12268	10.34897	1.00000	1086.61653	12.68506	9.90269	8.30086	45.10428	8.25907
3.03307	9.61183	61.45550	6.55877	6.01892	7.27915	8.63332	34.65604	-73.26022	6.46838	7.75799	1.00000	1084.26299	9.89002	10.61893	9.25810	57.76963	8.05415
3.32681	7.36756	28.85239	7.65369	-2.00371	7.17208	8.80643	60.92134	-77.02303	38.70734	9.03228	0.00000	1051.27814	7.55839	8.10268	8.03258	50.64971	8.93369
4.89441	12.62297	62.64961	6.89225	18.54109	9.32914	9.24337	51.52282	15.87735	4.94273	9.94132	1.00000	1098.56208	7.91865	11.30509	8.73899	35.66126	9.94675
3.79420	9.94452	41.71834	7.18286	12.41318	5.14988	8.93364	59.58981	-4.0573	55.82737	6.75804	1.00000	1127.49550	10.75740	10.92416	8.44246	33.09909	8.20007
4.66759	6.79428	22.49199	6.18810	27.61548	12.28475	9.30692	52.46551	139.55722	36	9.33962	0.00000	1064.07108	8.56998	7.29872	8.63542	59.18858	7.69278
6.38918	9.42473	51.13334	5.43030	22.34933	6.24289	9.55247	51.72775	-46.99583	-22.97056	9.73727	0.00000	1098.14502	10.25383	5.67482	8.30587	54.64036	9.24177
6.28620	6.83666	59.39300	7.88426	5.03705	7.89713	9.55504	38.54878	53.47103	54.48147	10.63546	0.00000	1176.15127	7.24713	7.81414	9.59839	54.87144	8.45958
2.34645	10.08338	69.73922	5.02318	10.95331	10.58409	8.39265	46.36919	-89.66123	21.28306	11.39843	1.00000	1147.08807	7.56106	8.53714	9.08101	31.60447	7.18508
1.43930	8.13240	39.73820	7.35356	12.88155	6.83752	7.13057	38.44733	117.55417	34.86472	7.99831	1.00000	1170.50445	10.27357	9.04231	9.58130	49.54836	9.51551
0.51891	11.03289	53.51220	6.87465	14.53756	9.61452	6.28790	42.69394	17.4674	50.86079	5.97005	1.00000	1123.79228	8.43112	9.28574	8.98117	43.37941	9.91084
4.64860	10.35276	44.91740	6.94566	8.42268	11.80595	9.23521	38.95774	-74.15987	40.82232	10.05641	1.00000	1174.18669	7.54441	9.34063	10.13970	63.18116	8.76391
3.29452	8.89545	54.07725	6.71945	16.47031	10.54665	8.85911	48.82748	-73.02841	-36.9256	9.42608	0.00000	1184.78733	7.53632	8.60768	8.99575	59.25755	8.02834
8.28089	10.01184	37.43014	6.50920	19.89753	10.01132	9.86749	54.83490	117.7	35.85	8.20359	1.00000	1131.31563	10.40717	9.96480	8.71792	54.69234	9.60686
3.35821	9.30925	38.73314	6.79517	14.75633	6.43558	8.80444	54.15473	124.95278	6.33444	7.80367	1.00000	1074.16588	7.82791	10.45785	8.78425	22.59440	5.64139
5.97791	8.75212	48.96754	6.83982	5.53717	6.95730	9.51183		24.95034	60.18427	8.87819	1.00000	1130.01167	9.94075	10.30616	8.92204	59.03944	8.25080
1.89929	7.81953	65.67096	6.06887	22.96161	7.95519	8.05802	44.22823	-8.07257	12.74409	8.28926	1.00000	1169.50790	8.20229	9.11140	9.16047	43.59788	9.41788
0.89845	7.81231	59.60079	6.56182	-5.12505	9.75109	6.71832	40.39404	9.29109	45.39402	10.74806	0.00000	1142.75048	7.78090	7.75872	9.25578	57.34654	9.93586
2.44074	8.28898	60.98099	6.51921	34.06667	4.69225	8.41370	47.89377	-122.39168	40.58654	8.77249	0.00000	1126.82945	10.06980	5.31342	7.82495	51.39038	7.30385
1.52871	11.35427	62.98020	9.87912	8.83605	8.21355	8.16083	44.20453	120.4861	16.0438	6.73796	1.00000	1197.26084	11.24483	8.99843	8.84983	33.50424	9.17036
3.41475	9.50900	71.73925	6.45161	21.99753	13.47567	8.75312	47.88043	102.3278	2.2139	13.19812	0.00000	1187.72064	11.14296	7.27808	8.48295	30.26344	10.35697
2.42693	10.75161	42.20921	9.19197	8.97105	10.07764	8.49935	56.37918	-99.32556	19.32889	8.51148	1.00000	1192.01940	6.14909	11.25360	8.04362	43.65979	10.70947
25.37285	7.18907	53.92194	7.40976	11.64589	11.67223	10.98434	23.86596	137.36215	36.75965	10.51051	0.00000	1052.57934	10.28170	6.76080	8.75942	69.29677	9.33703
1.28363	12.81105	64.20336	10.46405	13.06618	6.04565	7.74368	43.76521	8.62118	45.44694	6.87297	1.00000	1050.80413	10.22768	10.90813	7.56007	40.92066	7.45894
2.87467	5.53738	35.29956	7.32577	18.87391	8.75175	8.67305	59.66066	126.28333	45.35	11.96548	0.00000	1141.52933	4.38366	7.05563	8.95427	51.32913	10.25793
6.28215	12.14235	36.33684	8.62046	27.53133	10.25394	9.53550	27.73640	153.10236	-27.50578	8.93581	1.00000	1183.03045	7.03478	11.84334	10.78989	65.31389	8.75858
4.34523	6.53593	39.02705	7.94080	36.50531	6.77683	9.25606	34.81946	7.11393	51.08468	9.07642	0.00000	1094.53114	8.52055	8.12014	7.93077	48.47812	7.38569
2.08519	9.44235	50.14781	6.04382	8.43909	7.40739	8.36729	63.18730	13.39954	43.62558	7.98095	1.00000	1088.49065	9.94335	10.72158	9.82469	72.87639	8.65809
10.40592	6.73994	59.17379	7.67121	13.35968	10.60960	10.10161	42.99151	34.11169	0.46005	9.25088	0.00000	1050.38397	10.53424	5.05957	8.87492	38.06900	7.25524
1.38662	10.02553	61.42117	6.20846	7.44301	6.64457	7.68120	67.65058	2.18967	48.8765	7.50202	1.00000	1056.46288	9.63421	11.18002	9.06776	52.26947	9.05257
2.87419	9.42648	46.29743	12.17062	10.45028	11.50922	8.80155	46.93227	-76.78319	18.00747	7.43768	1.00000	1087.83617	6.30591	12.07889	9.76675	40.47826	8.70512
3.80094	10.75290	67.05478		9.23388	10.97822	9.01963	57.44336	-60.47389	-34.64167	13.16377		1185.96709	9.23046	7.31859	8.17617	50.58503	8.99086
13.34276	7.51098	53.46319	6.51858	19.66529	5.86493	10.34806	30.31381	-65.61427	-27.4338	10.51030	0.00000	1173.85566	8.50490	5.58971	10.67898	31.73047	8.03847
1.98810	7.47490	55.13045	7.72147	7.54879	8.50254	8.25144	53.32967	-3.05	53.81667	10.12081	0.00000	1164.05388	10.17274	6.06142	9.37235	40.86940	9.32785
0.97168	10.46584	66.82428	7.89771	14.34789	6.78261	7.63797	65.50057	115.04814	30.24706	8.53700	1.00000	1137.15522	10.89825	11.11085	9.57669	22.57498	9.76668
2.26664	10.70386	50.53510	7.56183	10.72678	7.86497	8.38472	52.20943	-77.43532	20.14298	6.59399	1.00000	1148.83361	11.69017	9.90716	9.16313	54.86176	8.62853
1.75347	8.53990	66.88996	6.84556	15.95132	8.71598	7.99936	55.87519	3.20639	50.74497	10.67432	0.00000	1083.73188	6.48227	7.18853	9.15287	77.47861	10.12577
2.32912	9.45368	61.35093	7.81078	30.51505	11.26089	8.26031	65.63138	98.50893	16.68911	10.05426	1.00000	1052.76385	7.35076	9.69717	8.82152	49.19546	8.53763
7.31929	10.73536	44.80947	6.87619	9.11248	6.02144	9.76002	39.55166	38.94324	44.98901	6.75808	1.00000	1119.26978	10.24133	11.30194	9.40098	49.64026	8.21632
4.79914	8.19027	37.68104	4.66678	21.59558	8.95914	9.23246	37.34903	13.28702	52.4581	12.48968	1.00000	1112.52982	9.62141	7.63278	8.46197	66.53504	9.16913
4.54814	7.91413	21.89892	6.43546	38.87901	9.10109	9.20042	50.68007	2.59753	8.88649	9.77944	0.00000	1139.28621	8.50278	6.57859	8.82921	73.23709	9.23979
2.88747	7.54195	79.85017	9.24912	12.59319	9.40135	8.66075	46.36200	-82.4017	23.0072	10.39748	1.00000	1075.67387	10.84668	8.12644	7.07163	51.18570	9.01458
9.80659	9.84889	46.71765	9.57147	0.49314	9.17404	9.99636	66.68609	-1.08593	50.79205	8.75715	1.00000	1081.43720	6.78469	11.22672	9.28672	63.78667	8.59638
	5.56330	40.73134	10.94372	22.25983	7.85275	10.41268	37.53251	79.883	6.9909	9.36684	0.00000	1197.75517	9.16125	10.60796	10.32337	55.39336	8.30525
4.12850	11.32483	43.10198	6.44795	18.58152	9.11960	9.17119	44.30295	120.82747	37.30553	7.82258	1.00000	1156.16393	10.60869	11.32598	8.97698	31.44767	9.47207
0.82128	9.86168	30.28374	8.54481	27.87320	8.76941	7.04437	33.39628	-74.07764	40.72816	9.07091	1.00000	1123.80338	6.80068	10.66844	8.59650	67.94689	10.07603
2.27540	5.73735	49.61088	10.21669	28.41648	4.43090	8.52560	65.02866	-87.66561	41.8542	10.68553	0.00000	1102.25269	8.36297	8.70196	8.45392	43.39466	8.75659
2.38553	8.41361	44.88546	7.58691	33.81154	11.55274	8.53121	43.02037	27.18052	39.12074	11.08046	0.00000	1085.13445	12.51089	5.12529	8.38726	41.97987	7.90611
2.32298	11.55650	59.63809	8.58578	19.47299	5.32093	8.28574	62.61855	-75.64963	40.24537	3.63291	1.00000	1189.99483	12.23543	9.47803	7.96447	22.00003	9.68675
2.10534	9.29689	37.35186	5.89653	23.45717	8.36698	8.40926	48.85808	-73.26022	6.46838	7.36605	1.00000	1054.83979	9.58278	10.03999	9.26891	61.21940	10.29719
0.87891	7.68875	38.94138	10.00033	7.57499	9.40423	7.46029	34.55959	135.6	34.61667	9.71668	0.00000	1130.08656	4.89935	10.74931	8.60667	50.01932	7.39557
0.92092	9.61856	29.75481	6.53881	22.28078	6.66639	6.60419	91.83154	-52.51028	-28.81833	6.02272	1.00000	1102.77091	9.72796	9.90366	9.21020	35.93629	9.19015
1.46305	10.66108	67.66866	7.91291	29.03807	9.10445	7.59028	52.38057	78.15794	12.1277	7.32206	1.00000	1092.09648	7.63212	9.31313	8.89195	38.71681	8.63737
3.58399	6.29121	44.00027	8.06939	27.28255	7.57624	8.94165		-15.6	13.56667	7.55005	0.00000	1101.99434	10.44086	7.85809	9.34029	54.90080	9.40308
3.67349	8.36881	43.84192	7.89769	22.13770	9.16679	8.93950	48.36466	105.75635	10.29085	9.05079	1.00000	1151.05540	7.59825	8.36614	9.73862	76.22483	7.29952
1.72163	10.97309	54.94789	7.80385	30.20917	5.98304	8.01976	47.93154	-73.47429	40.68066	4.22802	1.00000	1165.95737	8.96185	9.34392	10.08573	57.60984	8.11973
1.45303	10.85970	34.21997	5.50688	15.99242	8.57126	8.11843	17.32212	-77.70066	43.16547	7.40450	1.00000	1107.00736	10.60932	11.58478	9.49724	56.12567	9.85194
2.78039	12.37896	95.83480	8.87386	23.98859	3.76530	8.76658	30.48330	79.87116	6.84019	5.01174	1.00000	1190.05428	12.25200	11.48981	6.62505	42.41412	9.66732
2.17222	10.43107	51.07966	8.13201	1.85694	6.62769	8.22589	42.10663	38.12408	53.77166	6.74359	1.00000	1175.70032	7.67459	9.68524	8.96441	42.66893	9.17714
1.25585	8.99491	5.85384	7.13061	10.74304	6.81303	6.87866	47.12093	72.54566	29.69221	9.37988	1.00000	1150.32560	12.96958	10.82434	7.59580	53.36046	8.56476
6.07345	8.53776	63.66824	7.08635	8.44352	8.46575	9.52170	31.21068	-3.67029	37.13548	7.86917	0.00000	1086.31346	8.67989	7.51514	7.94251	46.93116	7.47643
2.70015	7.31950	50.69878	6.42948	25.30058	9.23926	8.49440	44.20367	10.18003	24.96334	9.32503	0.00000	1095.83137	9.20592	7.29352	7.12485	54.55011	8.54411
4.87409	8.65906	30.77977	8.35797	16.29117	10.16424	9.33047	56.71022	-76.88442	40.2737	9.73667	1.00000	1072.32317	7.55368	9.65220	8.54441	37.87521	9.87117
7.21270	10.80090	57.57192	7.81964	3.55239	10.88193	9.69108	46.23498	-51.87389	-23.44361	10.62762	1.00000	1154.60068	8.18384	10.88771	9.55495	38.49657	9.20965
4.44682	10.65652	51.69606	8.20708	15.27541	7.73152	9.14539	60.44235	40.17171	58.1908	7.87108	1.00000	1178.99530	10.83066	10.36675	8.99586	30.16548	4.80329
0.69808	9.47589	35.61448	6.44080	9.37850	5.77663	7.27372	47.66012	-83.48216	42.30865	5.33899	1.00000	1128.81958	9.37185	9.78720	8.35166	56.53409	9.82497
0.59999	6.99619	58.04884	6.64283	28.85160	9.88421	5.97117	39.71722	105.75635	10.29085	12.00069	1.00000	1191.64460	8.42296	8.25064	8.96896	31.58426	7.18976
2.91507	7.20229	58.00374	5.18746	16.29009	9.11299	8.74361	69.70783	13.58357	-1.63333	8.37949	0.00000	1181.13310	9.87677	5.78420	8.91298	55.94491	8.58221
8.13988	6.76956	34.58114	7.17078	24.86142	5.54628	9.81921	44.95262	-77.96389	39.45621	12.87684	1.00000	1177.71575	6.67996	5.66834	9.23688	34.31363	8.01996
11.40956	10.18969	85.80148	9.18625	21.64601	5.37570	10.19167	34.58636	-73.26022	6.46838	6.65361	1.00000	1101.56151	10.23986	9.67689	11.09660	64.53704	9.04630
1.50614	10.19068	49.34049	6.76576	2.32515	6.50973	7.85779	67.59602	30.4347	-1.9487	6.34367	1.00000	1193.34730	9.34248	10.30310	8.24969	35.63414	8.75665
2.11667	7.78594	51.61680	9.52176	20.56030	11.15355	8.20129	39.13138	14.72443	36.92574	8.88656	1.00000	1105.79735	5.92659	9.57806	10.18125	33.98435	9.71806
4.39669	10.32495	54.29571	6.11613	31.60830	8.30922	9.11606	52.71973	-82.4017	23.0072	6.56674	1.00000	1103.01480	7.49343	10.28030	10.80794	67.11416	7.57179
7.26342	9.37411	44.55746	6.49935	34.59922	9.23317	9.69905	58.16829	-69.96533	43.91452	11.97876	0.00000	1080.55241	9.51740	9.43680	10.43340	51.96714	8.56915
2.79958	8.75037	34.70417	7.37815	22.39164	10.53347	8.72378	63.80623	-103.5687	20.22816	9.55053	1.00000	1142.50007	6.36505	8.71664	9.74608	28.78314	8.51163
2.85674	7.88749	45.98016	8.48892	16.72386	8.50778	8.65692	44.52904	74.85849	31.28092	10.59510	0.00000	1185.25364	11.72762	5.14524	8.75488	34.67236	7.00624
1.36375	10.34378	49.02851	6.46690	17.94383	8.87867	7.76681	59.84851	-52.2	-28.44917	10.49506	1.00000	1113.16262	8.04552	9.71361	6.77020	20.17711	8.34433
4.79590	11.00606	24.18407	7.61217	15.77082	7.92347	9.27581	39.72288	-122.24064	47.80527	8.53729	1.00000	1148.92297	9.64922	11.24483	9.45428	33.11971	8.52681
7.00787	7.15018	25.08323	7.31421	32.48974	7.30276	9.66114	52.99538	-69.96533	43.91452	9.13857	0.00000	1103.70297	8.54270	7.43713	9.66105	41.97052	9.65441
4.03423	10.30249	58.32746	5.83739	12.82198	8.34196	9.14029	44.35183	-1.86343	38.10558	7.04003	1.00000	1093.78903	9.91349	10.63968	9.83206	68.82465	8.82239
2.63141	4.91869	48.32116	7.70749	17.55677	11.35739	8.66505	68.12315	74.12286	30.76468	7.98279	0.00000	1171.63019	8.36005	7.44481	10.72965	52.87502	6.89052
4.80595	6.69518	59.19635	7.09542	7.68659	9.65062	9.18931	61.71285	-61.51889	10.66668	10.74849	0.00000	1156.11275	7.10956	8.28871	8.67747	54.78472	9.51731
1.27743		39.73541	6.33284	20.07145	5.50115	7.80942	47.61455	37.00438	-7.60361	4.67572	1.00000	1065.86641	9.86023	11.01599	11.13687	55.91454	8.12570
4.02900	9.35828	40.11793	7.01861	12.36549	11.94278	9.04124	46.99389	-65.71875	-21.44345	10.89449	1.00000	1139.35264	7.51047	9.26630	8.58289	55.12886	8.28333
2.85582	6.52741	36.64404	7.16328	7.13783	8.26625	8.82449	91.51509	36.73307	55.38752	9.34851	0.00000	1099.43551	6.94330	7.22895	8.30442	77.31713	7.92579
0.26541	8.01757	36.23705	5.26855	21.34012	10.16275	6.48785	74.77150	30.96755	49.07866	10.19702	0.00000	1171.76935	7.85447	9.63546	7.06744	51.41179	8.43142
7.92299	11.90915	46.32165		33.65873	10.52880	9.85909	42.94995	9.85	53.63333	10.50456	1.00000	1188.40506	8.09703	10.76945	9.32075	83.33977	10.06855
2.09432	8.49756	60.16743	7.49088	36.43320	8.80561	8.35962	57.01050	-52.35558	-14.66463	8.92140	0.00000	1076.08974	5.92622	8.32320	8.29058	55.64009	8.24683
7.01434	7.66458	52.35363	6.01084	23.10974	5.39014	9.67459	54.29490	39.85331	57.30185	8.57835	0.00000	1181.84345	9.72405	4.46960		70.95891	9.98207
2.72726	8.17325	48.55954	7.71695	22.77793	9.09480	8.59299	42.03753	68.49143	25.80565	10.10417	1.00000	1193.65374	10.89215	9.23704	8.31430	50.43337	11.01122
2.87697	10.89817	51.29088	6.68434	18.94313	9.25028	8.62888	59.72981	24.6522	60.2052	8.84638	0.00000	1190.99991	8.08801	7.40469	9.56194	72.48014	9.40201
2.09594	8.85083	66.28940	7.08647	15.90472	5.44971	8.26761	48.26893	-1.325	38.47917	6.83528	0.00000	1145.70226	8.31277	5.64613	9.35153	61.95428	
2.41858	11.55070	53.81552	7.60593	7.37481	8.47233	8.51051	50.86411	74.3092	33.37526	7.27285	1.00000	1173.09609	8.33157	10.70309	8.71813	47.12088	7.97614
2.43231	8.93550	41.57800	5.00716	9.40900	8.91921	8.52487	55.34373	9.15214	49.97704	10.37690	0.00000	1089.58360	10.13321	5.31559	8.85560	29.02192	9.45668
2.46047	9.49416	55.97620	7.60410	16.76261	7.93889	8.41405	43.31974	38.01667	11.85	8.14657	1.00000	1059.28347	9.21448	9.81457	9.50893	42.95213	8.92899
14.62388	7.85184	60.80694	7.25677	19.15034	5.97635	10.41618	66.78398	2.44892	48.98693	9.70496	0.00000	1164.63762	8.79673	6.29582	7.70614	56.05799	6.99822
0.90661	10.52997	50.02040	7.06220	13.37218	11.88275	6.64741	40.55010	137.36215	36.75965	10.67889	1.00000	1060.19572	7.99569	9.90363	8.83970	52.85409	8.45737
12.61110	10.37879	61.95287	7.58218	20.07768	8.45835	10.28736	53.98009	27.46153	-21.44236	10.23825	1.00000	1125.92822	8.27589	10.63884	9.11528	62.47880	8.20756
3.41023	9.35808	49.14583	8.33353	16.40925	7.49837	8.80689	39.48839	4.92235	7.65649	9.98570	1.00000	1170.37942	9.81640	10.26887	8.63549	30.72150	8.72569
6.19578	11.63063	70.79671	8.82360	3.86939	7.16071	9.50600	54.67491	37.00438	-7.60361	5.97953	1.00000	1165.49882	10.54407	9.81617	7.27131	40.12613	8.44269
