PAHs	PM10	O3	warning	NOx	latitude	PRES	longitude	TEMP	C2H3NO5	CFCs	H2CO	PM2.5	Pb	SO2	CH4	NH3	CO
5.87934	7.98894	7.54905	1.00000	8.90870	24.81757	1191.65649	84.63445	18.27188	4.13789	33.43698	45.99548	6.87453	25.00985	4.52950	9.86468	5.87932	8.01007
4.86048	5.91825	6.59743	0.00000	9.54699	51.67822	1130.44185	33.9162	10.98235	1.30584	38.71610	34.99111	6.61447	68.32368	10.23768	6.21695	7.91931	9.07636
8.03313	7.73363	9.28703	1.00000	9.82240	42.06166	1089.33904	-1.60452	19.99395	3.30751	40.94414	54.95021	8.60069	67.66311	5.16069	7.41444	6.71121	9.84722
7.20902	6.69796	7.39474	1.00000	7.88576	36.19278	1180.34488	117.65694	17.38754	1.71337	44.76838	17.96766	4.73541	32.75220	7.47514	10.88507	7.38610	6.60749
9.01861	6.60085	10.67078	1.00000	6.06861	38.54491	1137.04294	-121.74052	26.99571	1.67520	27.60014	15.56511	8.07053	72.92095	4.59607	7.17717	4.66364	3.89489
6.11814	7.67150	7.81066	0.00000	9.47420	18.18158	1159.17615	76.03889	11.04843	2.57210	66.43398	62.09236	8.09534	48.99038	9.07401	3.97854	11.78650	8.46567
7.45670	7.57550	5.85105	1.00000	5.52949	48.79325	1099.52431	2.29275	6.09411	3.65519	63.53913	58.06231	7.92132	41.21431	7.51686	7.97092	4.23292	7.07187
10.16846	7.54065	8.47738	1.00000	6.69525	38.96372	1155.11817	-76.99081	19.35806	2.49817	49.46748	56.17533	7.36843	27.79186	4.74827	5.08546	8.49080	4.90907
6.27170	8.37720	7.28413	0.00000	9.99701	6.25947	1100.88204	102.05461	16.12148	5.13392	55.89121	26.02010	7.21010	43.37332	9.85495	7.51788	7.63424	4.96036
5.50378	9.62370	8.39786	0.00000	7.00570	0.49113	1113.48679	29.47306	2.38829	14.37628	64.12198	27.79869	7.99836	51.66574	9.88825	4.82475	7.27768	6.00894
4.62330	7.43667	7.11878	0.00000	11.19329	17.30858	1123.79385	97.01124	32.04466	3.24330	76.03359	49.27766	6.50867	51.80106	9.82563	5.56508	5.68433	9.13218
5.17085	8.13496	7.85245	1.00000	9.81311	50.7236	1158.77694	-3.52751	20.35150	4.32707	54.94612	36.13973	7.63512	43.61226	5.12720	10.79916	7.33045	6.26012
6.68267	8.34473	7.19168	0.00000	8.26465	22.98212	1129.82835	-80.58556	3.29987	4.44614	56.72251	24.62214	9.62099	53.33075	7.32128	5.17865	8.40224	5.80373
9.66773	6.65525	8.73654	1.00000	4.48947	53.51684	1088.46915	-113.3187	26.62438	2.19669	82.41574	31.27280	9.08621	42.43629	4.72899	4.93487	6.90765	3.60924
6.59256	8.76651	8.44236	0.00000	10.27541	33.43443	1087.82415	-5.22126	15.72795	6.91123	42.18251	24.07601	6.69273	64.52035	12.44838	4.96846	2.36190	10.62122
6.43945	8.54531	7.36765	0.00000	7.53764	40.57788	1169.07277	-73.95958	14.53946	5.50833	59.03319	41.13854	7.39288	38.93106	11.01604	4.97748	8.67568	6.35925
6.55124	9.16304	7.57774	1.00000	8.61166	45.35	1151.56909	126.28333	1.15517	9.29250	50.14635	41.28919	7.13641	54.55136	4.23414	9.34517	6.95831	8.92905
5.65763	8.16573	8.01601	0.00000	4.66702	38.58894	1155.39532	-89.99038	23.19574	4.00150	39.41873	57.23691	7.46462	57.71469	6.74533	7.32849	4.96275	5.42935
8.23386	6.80449	7.63953	0.00000	7.93985	39.57582	1150.50580	-105.11221	5.75721	1.35950	70.15542	40.17097	6.82202	58.80223	8.00832	6.94091	11.44551	4.95360
7.39244	6.59190	7.00388	0.00000	6.70201	-6.48167	1128.45452	106.85417	0.82376	2.44932	44.24123	71.82848	8.53685	46.72076	9.60293	7.34640	5.12039	8.25647
7.50915	7.01272	7.93508	0.00000	7.41814	28.71271	1135.81483	77.656	21.92231	2.41594	34.64299	54.55200	6.69214	65.02957	9.49984	3.75520	10.73526	6.04145
6.45076	8.28898	7.81618	0.00000	3.81700	34.25807	1182.80615	-88.70464	11.62481	3.61958	72.48835	46.09600	6.19170	57.00628	6.74353	7.74268	6.83078	5.27789
10.82882	7.19255	7.20674	1.00000	3.89647	58.1908	1080.00110	40.17171	6.92331	2.71395	65.14713	39.23320	7.33229	44.54872	5.89874	5.27286	3.69198	4.79957
6.12101	8.15142	7.15927	0.00000	7.71108	28.88162	1098.40101	120.03308	12.46252	4.13034	54.80256	31.42836	8.05690	42.79445	8.83022	5.62358	7.80471	6.20501
6.44139	6.62956	5.22984	1.00000	8.43504	26.9423	1157.40058	68.11759	0.94972	1.20219	46.17623	66.17201	7.55604	50.57873	5.81588	9.42285	6.33760	8.88776
5.90344	6.67744	6.41433	0.00000	6.48932	38.91817	1176.91775	-78.19444	12.03229	1.69264	48.88703	59.11152	9.19074	39.35424	10.80439	5.41172	11.48804	7.08311
8.32717	5.51578	8.52750	1.00000	3.13564	55.54028	1055.69411	89.20083	20.35627	1.28413	42.74519	27.32805	8.57354	23.83190	6.70316	3.85820	3.09766	3.52741
4.50735		7.40914	0.00000	8.40234	-19.65	1086.68883	47.31667	3.34496	14.38199	41.15597	43.93058	5.62146	43.57178	12.16520	5.70705	9.42987	7.34858
5.65857	8.45400	8.62149	0.00000	5.61918	42.64685	1196.34162	-5.55835	23.13970	5.46254	43.50797	78.90780	7.56903	68.40538	9.42272	7.57775	8.45078	6.27655
7.16923	7.18955	8.66188	0.00000	8.04209	28.98002	1078.16331	77.70636	11.91746	2.05412	45.07749	9.61826	8.65452	38.43979	10.41995	4.05692	4.15287	7.43497
4.54452	7.04357	8.63787	0.00000	7.65949	41.72059	1072.68736	-87.70172	23.72068	2.35493	47.91304	28.90548	7.42912	39.14907	8.07505	6.32428	9.54472	6.77186
6.66751	7.43908	7.80671	0.00000	4.53052	42.8334	1054.59533	-80.38297	2.65318	3.18060	50.02680	22.36011	9.71818	67.76603	7.20381	7.09355	8.58179	4.57892
7.31734	7.91415	6.69802	1.00000	5.58910	43.35071	1078.06253	46.10925	12.25341	3.58350	49.30773	45.97116	4.59198	53.65469	6.37499	9.99519	3.07280	7.55952
7.68141	8.49881	8.30122	1.00000	7.23931	34.25628	1169.84789	-78.04471	28.12352	4.86581	55.87618	56.24651	7.46731	62.21862	4.76307	8.80230	6.11865	5.91361
7.15702	7.94931	9.13982	1.00000	5.15750	43.31667	1148.21462	-2.68333	28.35236	4.16571		17.17614	8.90590	61.87774	5.33119	4.39140	5.49468	4.49692
4.96597	7.62074	6.24361	1.00000	7.36419	41.20485	1193.28891	-8.33147	18.74433	3.60188	52.19771	37.41768	9.26402	43.45441	6.59564	6.39182	5.56868	5.75469
6.90889	9.01539	8.03172	0.00000	7.33268	22.75218	1105.12231	72.68533	33.33298	8.31916	39.00593	53.70728	7.34628	80.19902	5.94064	5.01292	9.15824	6.64322
2.61896	8.83700	7.84388	0.00000	8.17366	9.15093	1156.98167	-79.62098	31.99032	7.97063	74.50960	40.97251	7.49330	36.70577	9.54477	5.66066	9.84718	9.60098
6.75595	8.82174	6.44261	1.00000	4.21115	41.77583	1141.71469	140.73667	8.05996	6.54760	55.73409	39.94301	7.37583	38.49465	7.76989	4.42607	4.35075	7.17656
5.58881	7.91263	7.76870	0.00000	8.77547	42.4251	1108.78054	-71.06616	25.56996	3.60986	58.01752	49.27882	6.58117	54.86461	11.39104	6.00229	5.35636	9.04621
5.45342	7.52890	7.37375	1.00000	10.04631	45.73333	1084.66409	4.91667	6.86117	3.29502	38.29236	43.18202	8.56355	52.97636	5.36047	8.86220	6.69563	8.31362
8.81403	6.25007	8.67114	1.00000	5.16874	-28.24	1095.78405	-48.67028	13.35247	1.71119	39.80874	30.14168	8.20449	38.84930	7.47269	5.03436	6.35364	7.11101
6.81562	7.24932	8.07996	1.00000	11.12282	36.76639	1106.04580	3.47717	26.80695	1.75875	41.30194	54.84690	7.68170	59.31893	5.57665	7.86619	8.16242	9.68678
10.54305	7.27544	8.11518	1.00000	6.30084	10.22677	1095.31852	-67.33122	16.01957	2.43306	63.98953	46.66442	6.59445	43.61817	4.54107	5.92889	7.49379	6.16917
8.18987	9.56228	7.85547	0.00000	8.62510	12.18441	1112.37142	18.69303	9.66900	13.58774	51.90050	45.61440	7.18658	44.84307	10.05358	6.76115	9.10778	4.75355
4.92258	5.28578	7.56133	1.00000	10.30981	68.79833	1082.41846	16.54165	21.68224	1.19943	27.39971	56.81109	7.38384	55.82343	5.13161	8.71904	7.13893	9.38172
6.25613	6.41891	7.35610	1.00000	5.49371	44.31771	1179.93487	9.32241	12.97028	1.99969	66.21401	13.15349	7.11799	49.05738	9.15309	3.86709	3.49120	6.66841
7.58826	6.42469	7.51735	1.00000	8.63969	-7.51611	1192.08525	109.05389	19.10521	2.95612	42.44425	33.68528	7.19169	62.92941	9.17753	5.59751	3.63735	11.07597
10.87890	8.28643	7.18568	1.00000	6.30502	9.89206	1078.05160	43.38531	34.18350	4.27571	58.20845	55.04034	7.94110	52.85082	4.68280	8.84550	4.93663	6.08774
6.12604	6.79858	6.59698	0.00000	6.80194	18.00747	1146.83263	-76.78319	20.29911	2.11406	65.02338	45.95250	7.47998	71.56080	9.26435	5.85181	7.43827	5.96916
8.78951	6.64574	6.55363	0.00000	8.80481	33.72255	1158.69991	-116.37697	16.65531	2.52020	44.33601	32.60661	6.04880	39.15000	10.92754	6.26623	9.51987	4.59229
7.66251	8.43878	7.97444	1.00000	8.05688	34.31	1176.24085	-2.16	13.75463	4.59360	71.34198	27.55977	7.23179	62.36409	6.11532	8.05445	6.11913	9.17353
4.44604	6.74551	6.87213	0.00000	5.95784	33.54428	1160.77740	-84.23381	-4.55280	2.06789	47.30387	37.00360	6.17847	54.29528	9.68787	8.08836	6.02710	7.97016
6.30581	7.22639	7.52582	1.00000	6.71203	-23.44361	1156.78816	-51.87389	17.71324	2.70947	54.85191	58.46439	8.71031	39.52518	4.08262	6.95595	6.38838	5.28813
6.34390	8.98493	8.38128	0.00000	12.14307	48.06919	1164.17467	11.37703	11.37072	8.29679	93.01545	27.80374	8.10962	45.35284	8.67254	6.45430	7.31104	6.94407
4.15304	5.84243	8.21446	0.00000	5.71346	4.73245	1122.42687	-74.26419	9.48256	0.97066	61.74155	38.95862	7.69009	31.03823	10.18222	6.79044	7.98020	5.99881
5.71403	7.94535	8.52729	0.00000	8.80743	23.5654	1177.34208	119.58627	20.26592	3.36646	65.46122	33.51314	6.57427	54.94270	9.28457	7.58576	8.54328	6.47450
5.97885	6.98990	6.67973	1.00000	10.41170	34.06635	1081.01779	-84.67837	0.22232	2.01621	53.27071	39.54144	8.92998	41.66598	7.41103	7.24346	5.37834	9.05938
5.98983	7.89433	7.18791	1.00000	6.56153	-21.98333	1054.66580	16.91667	-2.77468	3.14884	67.33806	36.49371	8.16900	47.14072	5.84257	8.58980		10.87502
7.36462	6.05381	6.75609	1.00000	9.14211	-8.76194	1149.77746	-63.90389	17.89471	1.81959	61.36728	54.27356	7.60159	60.34203	5.24413	8.73929	6.55434	8.59658
7.09465	7.35778	7.07100	1.00000	4.67477	9.91861	1129.62589	-68.30472	15.62418	2.67424	59.73934	35.85965	6.98046	78.76033	8.10518	3.61676	4.21046	5.76010
8.12530	7.10221	6.36467	0.00000	7.66091	25.92127	1109.75675	86.79271	4.09559	2.35685	50.28111	63.87592	7.32479	54.50227	9.40447	5.71125	5.98224	7.18631
5.98533	7.09616	7.38899	1.00000	6.52808	36.06523	1198.29112	-119.01677	8.60847	2.85350	67.53333	36.78440	7.66948	77.69975	8.43475	7.10600	6.63904	6.98778
6.13032	7.49717	7.50144	1.00000	10.87745	20.74122	1155.26235	-100.44843	18.18469	2.81028	46.85121	64.47066	7.49223	44.06211	7.88106	8.93499	9.10334	8.58238
7.90023	7.27507	7.83454	1.00000	6.93780	21.59983	1107.31061	71.21169	16.49424	2.84214	34.74417	53.15447	7.69262	55.81584	7.07065	4.84488	6.53638	6.69285
12.28189	9.19337	7.34425	1.00000	6.11401	45.0408	1088.15711	-93.263	19.50100	9.38347	56.06505	60.54530	9.12010	48.57424	4.60237	6.34382	8.63055	4.98561
5.89806	8.86741	6.72202	0.00000	10.84124	-1.26424	1134.21603	104.09701	9.55201	7.68063	36.29611	47.88413	9.42895	72.98391	11.49607	8.65937	7.53653	6.84771
8.42469	7.53200	7.87524	1.00000	6.09808	7.06273	1139.35606	-1.4001	16.56685	3.39619	63.73182	53.86471	7.75499	50.27825	5.78103	6.56530	5.08164	5.65115
5.11664	8.35417	9.14268	1.00000	9.56015	42.93369	1125.90039	-72.27814	22.98735	4.52142	59.25483	58.50024	7.99291	68.63777	5.93773	12.35531	8.68392	5.24622
8.07445	6.99161	7.16775	1.00000	11.13521	41.29444	1088.14623	69.67639	10.59467	1.95061	62.73532	57.69888	6.80272	47.74597	3.17737	6.55585	6.92934	9.69369
10.20806	8.98623	8.69855	1.00000	7.43101	32.55531	1091.28599	76.12647	5.25701	8.01219	43.37433	31.31607	7.63253	31.49293	6.13189	4.64347	8.39765	6.79045
4.18702	6.49807	6.14639	1.00000	9.10429	32.42067	1062.90623	-104.22884	6.27450	1.10959	45.81268	45.58727	8.43805	64.12459	6.36222	7.86222	4.53178	10.82052
9.71994	7.72790	7.01921	1.00000	6.41055	12.25282	1116.56553	79.41727	12.38040	3.54357	57.37868	26.73551	7.08545	72.37508	6.51330	6.49267	7.19459	7.12939
10.57506	8.38831	7.43183	1.00000	7.05362	26.11527	1141.55944	86.59509	18.44464	4.13810	38.25013	68.27358	7.36443	15.84376	6.07985	6.68454	8.11812	7.04749
5.16595	9.56498	7.26964	1.00000	9.41959	38.58894	1136.16404	-89.99038	-2.38506	13.35164	71.97219	60.07835	6.70787	60.44618	5.23605	7.48026	5.59375	11.54021
9.37415	7.69550	8.34537	1.00000	8.60879	45.99194	1135.64810	29.41824	24.51869	2.66383	68.37052	56.42218	7.36829	54.80753	5.92480	6.25752	8.62298	6.06700
8.90038	7.94983	7.47320	1.00000	5.52612	36.08497	1172.82556	9.37082	21.85312	3.62464	48.34259	55.75651	6.08591	36.30223	5.56109	6.21286	6.38127	6.22863
5.23572	7.27686	6.43640	1.00000	9.28240	38.91817	1191.69837	-78.19444	-3.92434	2.45662	57.13218	54.81509	7.59171	46.37482	7.67654	9.69563	6.73269	8.68530
9.95743	6.35666	7.29594	1.00000	5.25503	46.32313	1192.77854	-0.45877	2.07961	1.54000	46.57739	16.92846	6.69451	62.21427	4.85657	7.07167	5.36928	4.00592
5.45191		6.28097	1.00000	6.87803	40.92298	1147.48770	14.30935	28.63853	3.37129	63.03843	52.77381	7.46892	51.92354	5.38962	10.53396	7.43033	9.43002
7.80752	6.55203	9.25302	0.00000	8.52741	35.815	1182.37655	139.6853	25.28638	2.16634	51.99240	57.20976	5.20991	33.25784	8.69204	7.14683	9.23250	4.81200
5.59521	6.89771	7.14914	1.00000	10.16783	35.06544	1117.57866	1.04945	22.89349	1.67038	64.62267	47.73590	5.31628	54.04794	7.39000	7.86389	5.46238	9.55502
8.07766	8.24780	7.38313	0.00000	7.87353	22.4711	1094.35912	88.1453	21.01250	3.58627	38.84848	65.25970	6.61394	45.10869	9.74986	4.68206	5.98736	6.65462
3.30938	8.29554	5.47073	0.00000	9.05139	43.35071	1124.99056	46.10925	19.66806	4.83986	43.80897	44.39240	8.89066	59.90814	4.05751	8.16129	3.37508	10.59215
5.85591	8.33687	7.67107	1.00000	9.43776	36.20389	1185.63009	127.08472	28.56053	4.70642	53.57196	48.37067	8.51763	49.45350	5.49947	9.21062	5.43248	7.41854
8.02567	6.99804	9.12089	0.00000	8.81189	-6.48167	1098.27354	106.85417	1.31827	2.78741	28.57419	41.56127	8.39616	65.66819	7.70406	5.41100	9.22542	4.42831
8.48168	8.33428	8.96372	1.00000	6.18119	34.09611	1135.27397	-118.10583	6.32143	4.67875	42.76182	29.74785	6.68772	45.71243	5.72594	5.96576	6.30408	5.59077
8.07876	6.05100	7.62240	0.00000	9.63860	11.85	1068.46969	38.01667	6.79647	1.09067	47.92573	60.14418	8.01610	44.79619	9.57818	7.81532	9.33515	3.56599
9.40088	8.03385	8.51041	1.00000	7.70687	8.88988	1086.92658	-79.62603	16.49655	3.17750	60.68263	28.02666	7.70024	45.56826	5.58599	7.06793	7.67105	6.42655
6.89767	8.56219	7.02282	0.00000	7.07612	-21.44345	1190.82521	-65.71875	19.62489	6.09118	60.59981	78.11832	8.23192	54.30335	9.43011	4.88478	10.60481	5.33414
8.56358	7.63224	8.50458	1.00000	5.77821	52.2	1086.32922	8.63333	14.43635	3.03042	56.15110	34.87048	7.57250	50.77499	6.47045	7.42487	6.35942	6.58104
3.53436	8.41761	6.99985	0.00000	7.47362	30.76468	1089.40323	74.12286	0.27049	5.41857	59.59908	43.21059	7.24877	60.51867	10.85262	4.40402	10.55833	8.64584
6.42696	8.12561	8.31999	1.00000	8.02645	-4.42472	1177.52476	-41.45861	22.93473	3.26003	52.92783	35.22605	6.44864	50.29406	6.93271	10.59626	6.91376	7.37848
6.23624	7.42720	7.46700	1.00000	6.70857	42	1161.40734	21.32778	2.27408	3.12139	53.08078	41.60975	6.04472	81.47662	6.78652	9.57757	4.83253	9.78050
4.48442	7.26549	9.42460	1.00000	6.92293	53.7446	1093.13092	-0.33525	16.64882	3.34495	56.71644	25.86753	8.37572	57.92899	9.31938	10.59659	4.50419	8.20049
9.80016	7.22021	7.72770	1.00000	5.90434	47.30997	1088.40455	8.52462	6.15808	2.68686	49.04409	55.72518	7.49473	67.59779	5.29806	6.32400	7.15552	4.85448
5.13287	7.54043	8.51907	0.00000	4.53839	13.56667	1146.71937	-15.6	7.15585	1.79113	54.66928	33.24707	8.83607	40.43540	8.45518	7.46485	10.46824	4.41278
7.68173	5.73823	7.20383	0.00000	11.17991	20.28527	1062.33665	-103.42897	12.77254	1.11247	46.20072	66.31554	6.61886	34.07963	8.46422	7.15116	7.62161	4.38535
5.07338	8.30888	8.12109	0.00000	7.03221	48.43174	1065.90029	17.8031	21.95982	4.18261	51.65638	42.34503	6.32297	33.02743	9.67922	7.18581	7.10965	7.39552
7.94079	8.43207	8.49464	0.00000	9.44680	40.94065	1089.56118	-73.99681	20.85439	4.84689	41.47687	64.42889	7.07890	58.12878	11.84578	4.92581	4.45545	9.01494
5.91288	6.92037	7.63810	1.00000	10.21519	48.15659	1088.08390	28.28489	17.34876	1.97604	41.09522	31.38140	8.83236	60.81399	5.36522	7.88348	7.20673	9.88919
8.18597	7.35534	8.57896	1.00000	5.12945	48	1100.05670	-4.1	11.10305	2.35632	65.72436	63.69634	6.62804	26.79466	6.46548	5.79801	5.52287	4.96236
9.15555	7.77458	6.97281	1.00000	6.40304	25.49043	1187.54847	85.94001	13.49582	3.39631	66.01568	46.38427	6.76511	60.90976	6.90556	7.83518	6.36864	7.35684
6.13970	6.80252	7.69484	0.00000	7.77629	-28.24	1073.83455	-48.67028	22.62056	1.93424	49.09861	37.09148	6.79477	60.19529	10.08961	5.88950	4.25200	7.96446
6.31327	9.92111	6.61379	0.00000	8.70357	52.57583	1155.98644	6.61944	26.00388	18.23694	47.17645	40.23976	9.08815	60.50024	10.72341	5.82850	9.79837	4.99915
6.32836	7.74886		1.00000	8.69500	-31.25033	1172.77300	-61.4867	17.57851	3.46669	57.10978	42.46790	7.13877	38.05600	5.28652	9.04971	6.90774	9.59835
11.82299	6.34462	8.90746	1.00000	6.73750	53.53041	1098.49069	43.67663	23.87109	1.88364	77.08875	36.26124	8.17528	54.21335	4.12352	8.83723	5.67898	6.33332
6.03959	8.25674	8.00712	0.00000	8.47964	47.30997	1155.50627	8.52462	9.15039	4.92723	54.95469	30.30769	7.71466	38.81642	10.88641	3.88398	5.87891	6.88844
8.23246	9.85986	8.52639	1.00000	8.54547	48.73218	1168.99938	11.18709	8.01095	17.86276	43.89007	30.39055	9.41352	60.90181	5.55820	8.49952	6.85222	7.30631
8.48428	9.27914	8.66852	0.00000	7.83123	41.55947	1086.08267	14.66737	22.92306	9.66853	70.64081	60.20564	7.44186	37.85585	9.24153	5.10377	5.27826	6.64916
6.67593	7.90018	5.99573	0.00000	6.76774	9.535	1185.24174	-13.68778	12.22933	3.21355	64.35688	23.59465	9.53496		8.98798	5.45897	7.77647	5.76275
4.72580	5.88589	6.64565	0.00000	8.86275	37.65639	1076.80178	126.835	32.67175	1.30867	30.80049	41.74430	7.20995	57.16895	11.47494	6.48034	7.75501	8.35424
4.63282	9.02560	7.24510	0.00000	4.74401	21.46527	1132.68437	83.97573	18.74961	8.49685	65.66495	38.46335	7.79116	61.60429	8.88846	8.36399	6.81159	
6.86729	5.78834	8.03368	1.00000	7.83128	40.72371	1136.01230	-73.95097	13.83746	1.64800	50.36134	36.80418	6.57210	45.13405	9.99041	6.46906	9.10890	5.32038
7.41163	7.49321	6.77892	0.00000	4.88280	8.35122	1092.60890	-62.64102	15.46839	1.96884	62.33647	26.12075	7.93510	67.19831	6.74828	6.70661	4.79326	5.17237
4.88716	8.30254	7.22679	1.00000	7.28555	-44.39672	1073.40730	171.25364	7.02754	4.11296	88.68986	45.50103	6.73119	40.95446	5.64910	9.56630	5.40713	9.62462
5.65380	7.35344	8.32694	0.00000	8.11690	52.2	1117.36117	8.63333	16.70929	3.24359	54.71546	50.81523	8.67518	26.84318	6.29662	5.40315	7.74485	6.06770
9.53345	8.06066	6.62571	1.00000	3.77050	48.06919	1193.15533	11.37703	36.51789	3.81339	42.47931	50.70382	5.79462	35.59018	8.10902	3.29707	4.22866	6.27166
8.22578	6.93216	7.88352	1.00000	4.77585	35.72917	1052.15257	10.58082	26.72806	2.50851	68.22340	46.95141	7.55759	48.27407	7.10439	6.39482	4.54489	6.11127
7.03368	8.22555	8.37056	0.00000	6.03780	30.16688	1178.78807	-96.39774	4.58326	4.86184	75.98614	41.16192	9.62092	68.71161	8.71298	6.29438	6.49572	6.04551
5.93752	8.71175	7.59130	1.00000	5.94082	51.65	1169.48086	-0.2	28.45834	6.64595	56.90131	48.39954	9.05317	29.03099	6.56990	6.86506	3.39595	5.78520
9.40797	8.26949	8.11566	1.00000	5.78332	36.46917	1089.32845	10.78222	9.65110	3.81063	53.98046	46.75565	7.64089	41.60727	8.24133	6.15719	5.27725	8.53630
7.90575	6.96466	7.90503	0.00000	9.00762	35.06667	1194.92549	135.21667	-0.16657	1.05145	54.37797	25.13599	7.41907	42.53335	10.36702	4.61160	5.17948	7.91072
5.70418	5.58567	8.28373	1.00000	10.29458	33.35283	1180.69884	-111.78903	15.43067	1.42640	59.81323	43.61997	8.26629	67.37601	4.13755	8.84863	6.20702	9.19333
8.59564	6.83788	6.55239	1.00000	6.27501	40.72371	1149.20995	-73.95097	14.30101	1.63177	58.05989	71.08041	7.56447	33.13733	6.16564	7.57875	6.66988	7.23348
7.29458	7.53972	8.60069	1.00000	9.80162	6.25947	1080.73291	102.05461	38.96923	3.62817	46.05794	53.06375	9.05658	65.88649	9.23465	8.85290	8.60385	8.00253
6.12945	8.71234	6.21791	1.00000	11.16858	40.60538	1194.25600	-73.75513	10.52249	5.49743	56.52626	52.98601		44.79555	8.32929	7.04826	6.47800	9.29953
6.59303	8.04760	6.86822	1.00000	10.95416	43.32686	1165.04842	-2.98884	12.43695	4.39337	58.74085	49.40638	7.61778	39.41045	7.53060	9.77141	9.36808	6.50795
6.01923	7.56774	6.70799	0.00000	7.59513	33.3213	1182.40611	130.94098	32.10705	2.48570	53.89408	41.96705	8.78022	37.85630	11.07710	6.07425	4.78483	8.57288
11.12635	6.31538	8.49936	1.00000	6.71802	50.23271	1065.73846	12.87117	16.92117	2.53865	43.71846	55.92497	7.15578	67.91997	6.63004	5.82863	7.52331	6.87324
8.23181	7.29670	8.33818	0.00000	7.63059	40.68066	1123.78392	-73.47429	23.12988	2.29185	72.78594	34.89731	8.52531	49.52729	8.98331	5.57904	10.63852	5.63986
7.45453	7.65354	7.22311	0.00000	6.68300	49.28669	1135.81892	1.00288	7.55704	3.38992	47.60299	53.69801	6.66654	47.74584	8.95910	6.11187	7.37093	6.12781
10.93665	7.06469	7.54347	1.00000	6.10134	50.75	1105.02716	2.25	25.19381	2.68217	21.91261	40.98774	8.21875	64.58456	7.65781	6.84605	5.07234	7.61240
5.34002	7.54316	7.87708	1.00000	6.38038	45.39402	1099.27065	9.29109	16.89909	3.77956	69.09060	52.13052	6.35332	38.43413	9.32263	10.65844	6.43751	9.09629
6.41557	7.32228	5.87250	1.00000	9.48189	17.34769	1118.82429	78.55757	11.51626	2.87604	57.84507	49.96410	9.07733	67.42671	5.24065	9.41864	8.03985	8.45976
7.27680	8.66729	8.14691	0.00000	5.65464	37.35813	1198.24198	-6.03731	11.60196	6.84784	47.78057	64.18070	7.50042	74.07653	6.93755	6.22347	3.41801	6.19165
4.96430	8.91629	6.59713	1.00000	6.27498	41.09246	1057.08586	45.36561	10.79769	8.15792	74.19541	34.04348	10.01545	75.79319	9.38115	9.89192	3.93628	10.38594
8.05544	8.20825	7.47965	1.00000	7.93484	23.49668	1139.16846	86.68363	13.30383	4.13286	67.33943	51.25323	7.40955	40.78361	5.55668	6.59937	6.32739	5.91824
8.40446	8.70663	7.66555	1.00000	8.47985	40.87329	1170.40059	14.43865	25.19726	5.81669	70.39390	33.18081	6.99047	43.57615	6.57168	6.52551	9.28986	8.06249
6.17239	7.69491	8.34146	1.00000	7.39218	49.65186	1078.84212	26.97253	11.70900	3.18961	48.83435	31.29977	8.46453	32.86521	7.23933	9.45022	5.69763	9.30527
6.86370	8.06225	8.65151	1.00000	6.43411	38.68712	1161.33518	-4.10734	18.20269	4.14651	19.93469	31.52267	7.23184	45.77370	6.40285	5.74918	6.31825	7.43022
8.31514	7.25735	7.11169	1.00000	8.03514	42.06166	1194.74292	-1.60452	18.13293	2.76392	68.15233	37.44457	7.63774	53.41011	6.35876	5.63290	8.39542	6.40186
6.95662	8.45518	7.77642	1.00000	8.79566	52.14	1170.19241	5.58472	27.13934	5.61539	40.54594	48.74437	7.97015	51.15894	8.42549	9.11952	5.80810	7.67744
8.92406	7.29736	6.77982	0.00000	8.17255	55.64776	1162.46766	38.02486	-0.88832	3.21021	41.22526	15.71409	7.06724	65.07658	8.35358	5.33499	10.61047	4.47684
