CFCs	H2CO	warning	TEMP	PM2.5	C2H3NO5	CH4	PRES	SO2	O3	latitude	PM10	PAHs	Pb	NOx	CO	longitude	NH3
69.33931	58.18001	0.00000	14.85343	5.12027	0.03456	7.38021	1146.33309	11.17904	8.70865	59.33333	6.48742	8.63659	51.11696	9.88198	5.61288	18.28333	10.05653
72.60880	71.85449	0.00000	31.35331	8.19410	0.02872	9.20785	1148.12422	10.54268	8.08395	-3.14306	7.47558	6.92920	42.53575	10.34992	10.26649	-58.44417	7.34951
74.45724	62.64229	0.00000	3.56334	6.28970	0.03315		1089.73969	10.34123	9.09622	34.63915	6.87141	10.03422	51.62807	10.05816	6.78849	-120.45794	9.85161
83.59745	42.11146	1.00000	17.47671	9.17792	0.02307	8.81085	1145.91905	5.84821	9.89794	40.93333	5.66761	8.79841	52.58025	4.96776	5.00506	73	9.63924
74.44654	50.27364	1.00000	4.58423	8.66390	0.23122	7.58696	1192.51036	7.90706	7.20061	7.83389	9.70802	7.29830	35.91050	6.45037	6.61240	-72.47417	10.58786
78.11344	64.06937	1.00000	16.41325	7.43052	0.48868	8.91713	1114.67689	7.06159	7.52024	40.93333	10.47309	8.27839	45.35895	7.93823	7.86275	73	10.57556
79.49880	36.32107	0.00000	8.06284	7.53454	0.09421	8.52288	1081.17648	9.87270	8.27181	41.24264	8.76002	7.62235	59.33135	12.07305	7.86760	16.50104	10.28865
68.85340	69.16483	1.00000	17.01644	8.13718	0.31350	9.73453	1091.84490	9.18211	8.15519	40.37528	10.03852	7.75694	24.14250	9.35033	9.17944	28.88222	9.03498
74.25124	58.97916	1.00000	4.87362	5.55511	0.16716	9.23618	1083.03468	6.56272	8.11541	6.03333	9.26509	6.58847	23.53694	5.09436	5.96726	37.55	8.93311
78.18206	34.77837	1.00000	19.34663	7.38420	1.12739	8.80282	1156.07898	10.72772	6.96816	25.92493	11.34594	9.48151	45.05498	10.07791	10.26535	73.66633	9.17355
67.51746	70.07040	1.00000	6.92391	4.63137	1.05885	6.76709	1163.13595	7.96544	7.91120	47.4943	11.26667	8.25899	48.87425	7.05983	7.43711	-122.24092	7.94560
69.88763	78.60508	1.00000	4.41741	7.04456	0.17889	6.73289	1063.97907	10.30651	8.44561	2.2139	9.39810	8.21490	50.27986	9.72919	6.90908	102.3278	10.44360
66.55412		1.00000	22.98439	6.60250	0.14700	6.66106	1186.76433	6.44748	7.83800	11.12018	9.14116	7.95099	40.89541	6.02019	7.05683	76.11996	9.80660
76.03375	54.26996	1.00000	20.54162	8.48269	0.73824	7.34011	1117.15535	7.23428	8.79527	34.21639	10.91250	6.58312	42.04973	8.14633	8.30680	-119.0376	11.90078
82.22556	11.54484	1.00000	27.21854	4.94113	1.09833	9.87246	1146.14730	7.81437	8.38449	-21.44345	11.33035	10.15643	57.88022	10.47100	10.54654	-65.71875	10.59375
62.72017	62.11637	0.00000	23.75789	9.19643	0.02845	9.96184	1098.43313	9.26465	7.22458	43.32393	7.08039	8.45882	38.79532	10.93463	5.89397	5.4584	6.21864
70.21097	16.28687	0.00000	18.88629	7.67948	0.11094	9.53165	1173.01302	8.09521	8.88254	53.6052	8.83225	9.23966	54.10745	12.09914	5.93754	10.03988	8.84487
79.08299	60.14226	0.00000	2.57681	7.36983	0.02137	7.45797	1154.24069	10.17176	8.35582	-33.75881	4.47833	10.70007	50.94615	5.09203	6.04066	150.99292	6.15587
78.56831	65.56719	0.00000	19.62843	8.24385	0.13292	8.46344	1079.61628	11.23085	7.71280	56.85836	9.08854	9.29824	40.76360	10.85083	8.53335	35.90057	5.39020
86.18115	57.46817	0.00000	3.38517	6.20281	0.04678	9.53451	1150.10006	10.09736	8.05435	26.67319	7.59877	7.24628	62.15912	10.14295	6.90329	31.4976	10.27394
71.73328	40.65596	0.00000	12.20016	9.36626	0.02123	7.92892	1106.55123	9.65296	8.97236	40.67705	4.89601	8.82858	44.50884	8.60349	7.70929	-73.89125	8.27814
83.24969	36.50791	0.00000	0.69297	9.31561	0.04539	10.15856	1192.15267	10.56647	7.37118	33.03699	6.73184	9.23908	60.44445	10.06649	9.60566	-117.29198	6.61880
85.49367	38.92382	1.00000	16.09720	4.71563	0.09471	8.80657	1182.94324	9.33319	7.52848	42.30865	8.73805	7.69988	58.81006	10.68332	9.09517	-83.48216	11.84563
86.90325	59.08470	1.00000	12.90419	5.29176	1.03334	8.27301	1163.94970	7.62745	8.47670	21.46527	11.25896	7.31935	36.48317	6.13687	7.96830	83.97573	9.26999
85.82254	63.82260	1.00000	10.99598	6.30689	0.29486	8.12100	1091.17384	8.61497	9.33441	47.56494	9.97944	9.33576	43.35694	5.62672	6.40550	31.33078	7.99477
67.28258	64.36816	1.00000	21.95024	6.62522	0.64259	8.44255	1051.43688	9.56196	7.74943	24.05979	10.75688	9.53477	48.46154	6.52747	6.81608	77.40858	7.51295
70.76253	42.51527	1.00000	28.19470	8.46173	0.03087	10.23539	1095.50300	6.12577	8.41783	3.11988	6.65819		37.58561	8.66706	3.70105	35.59642	8.52573
69.72898	36.13419	0.00000	22.17178	7.74289	0.08819	6.53354	1172.89699	8.52095	9.61049	43.91452	8.40026	10.53882	45.10817	9.02411	8.43111	-69.96533	10.54962
73.34136	49.14798	1.00000	25.52492	7.29370	0.49770	8.90889	1199.33968	10.27404	9.16178	26.9423	10.49538	9.67790	57.64832	9.89243	9.18629	68.11759	7.75125
75.94547	44.27927	0.00000	21.79896	5.72321	0.05929	8.40526	1181.41067	10.03058	7.41183	51.03427	8.02046	7.02906	39.40118	8.89021	7.59588	5.37429	10.79805
90.36143	63.71875	1.00000	15.34004	7.65734	0.17574	8.61003	1063.01078	7.49267	8.83839	32.54278	9.42568	8.48849	55.86049	7.43920	6.78126	111.50861	9.24149
73.43658	32.04332	1.00000	27.62238	7.36968	0.98738	8.61148	1170.18906	9.68746	7.05735	-20.87306	11.20731	8.88853	45.98677	9.95353	9.77293	-48.29694	8.02138
73.88460	59.96090	0.00000	17.12714	9.57843	0.02924	9.19045	1067.75918	7.85334	9.03702	47.76232	4.44786	7.63103	54.00475	9.06425	3.88538	-122.2054	6.87838
73.87974	43.86104	1.00000	22.38684	4.85702	0.18594	8.39829	1126.39884	7.70679	9.27822	-10.95817	9.47642	8.66604	63.47821	8.18206	9.40629	-38.79084	9.53565
79.17736	31.20068	1.00000	25.41933	5.82414	0.06883	8.02140	1061.11700	6.29594	9.65766	58.04254	7.91358	8.13735	69.12223	3.95231	6.00997	65.27258	8.58452
64.29297	66.23977	0.00000	22.91719	7.07410	0.02860	9.26446	1177.04295	9.84938	9.31062	44.35056	6.33637	7.84647	17.93986	10.14292	5.92596	142.45778	7.95668
73.80789	74.97016	1.00000	44.44926	5.07945	0.10718	7.55590	1186.96253	5.91161	8.70135	-19.7625	8.71392	8.21901	48.90268	5.72114	5.84450	-44.31389	8.45456
69.36891	55.18653	1.00000	28.31104	5.72069	0.04574	8.48509	1169.00687	9.24021	6.67242	50.7236	7.68780	7.76499	26.50575	9.94162	9.09084	-3.52751	11.16787
66.46019	73.33897	0.00000	18.43181	8.19694	0.01409	8.60238	1075.10897	9.15307	8.68150	-8.28333	4.77661	7.47574	47.20253	5.98862	6.16162	-35.03333	7.23421
79.66983	51.95071	1.00000	21.99213	11.68020	0.01150	9.64749	1184.51448	7.92871	9.54376	20.28527	4.05644	9.04250	70.28970	10.27312	5.97473	-103.42897	8.00185
78.86216	35.20094	1.00000	3.43468	10.34903	0.08023	7.83318	1189.19805	4.64500	7.82052	40.60538	8.39298	7.65945	53.54584	8.58175	8.17324	-73.75513	13.86080
73.30881	60.31265	1.00000	26.04219	8.05624	0.07443	6.65139	1131.35778	9.45406	6.75040	36.24624	8.40843	8.39286	37.62558	9.73280	10.10985	139.07204	10.12672
58.87286	38.33828	0.00000	18.58646	5.53753	0.03255	7.19569	1168.86406	9.23977	6.70432	49.68369	7.00546	8.79175	39.93328	10.68677	6.06448	8.61839	6.46033
76.81784	57.44963	0.00000	-3.64232	6.23331	0.02790	8.31036	1118.66050	10.55369	9.19828	11.12018	6.06609	8.67137	33.91443	11.48975	4.98025	76.11996	9.28679
82.60776	97.51489	0.00000	23.97856	9.10339	0.02447	8.03344	1137.51193	10.57402	9.97722	49.41029	5.44703	8.06069	62.72693	10.19183	6.55655	38.15035	6.05290
74.88434	51.82084	0.00000	-4.63989	6.77322	0.17601	10.31588	1107.58665	8.92141	8.86928	50.71229	9.41327	9.55771	34.45718	8.93973	9.45385	4.52529	11.33838
71.43678	71.87051	0.00000	17.57559	7.12198	0.03582	10.30680	1187.09682	9.59282	9.94623	4.73245	7.22239	8.06624	55.36639	8.97115	8.41989	-74.26419	10.96805
70.70188	50.89471	1.00000	18.21588	5.89841	0.06997	9.58555	1091.39482	8.94786	8.29087	60.2052	8.14792	6.56929	59.17985	11.79090	7.91232	24.6522	10.57623
73.30868	52.17636	0.00000	7.43911	4.66984	0.03151	9.13454	1059.32453	9.58765	8.00367	36.46917	7.51264	7.84247	52.47242	8.47066	5.01279	10.78222	10.34586
65.66402	64.95175	1.00000	16.67967	8.51360	3.44674	9.47026	1134.95840	10.56550	9.22394	44.22639	12.48035	8.24765	59.11485	10.70504	11.99621	22.53083	9.77726
77.15236	75.54085	0.00000	25.06740	5.75365	0.03462	9.35414	1166.40384	9.07324	8.24901	53.53041	7.13797	7.74892	75.35297	7.13946	5.68641	43.67663	9.30550
83.83858	50.77176	0.00000	-0.67205	8.39116	0.02106	9.76911	1086.03668	9.35011	9.57645	60.97944	6.29313	7.36922	33.58130	9.70342	7.21262	76.92421	8.49570
66.13085	42.57223	1.00000	2.51038	9.24493	0.73543	7.62439	1055.58413	8.09896	7.04126	65.93381	10.90765	7.78290	47.04427	12.34967	7.32431	111.4834	9.90434
69.14126	51.79446	0.00000	25.63389	7.50845	0.02024	8.71524	1052.00099	9.88337	6.55565	36.27462	5.73295	9.40925	56.98654	8.30039	5.65348	4.85668	7.43575
72.66871	45.17032	1.00000	8.33109	5.71386	0.63242	6.97122	1114.59458	10.99274	8.97193	-31.95224	10.77504	9.23981	61.00702	10.13813	9.59389	115.8614	10.20925
63.91079	64.94691	1.00000	30.57630	11.23044	0.12792	8.03556	1068.35069	9.53226	8.41923	10.15031	9.00575	8.76290		8.26829	11.20024	-73.9614	11.22201
	81.10924	1.00000	14.93221	7.07472	1.57121	8.73331	1178.24285	11.29824	8.13753	14.62072	11.69060	9.10688	34.85655	8.34445	5.56981	74.83554	6.49388
79.62681	38.35346	0.00000	25.16928	6.69834	0.03101	6.88448	1131.45187	10.43648	8.06329	15.45144	5.93894	7.27554	58.45560	8.62149	5.71392	78.14797	8.15290
59.40388	52.76446	1.00000	0.85104	7.64085	0.43712	8.48806	1120.06192	9.96158	9.33472	12.74409	10.37162	8.16717	41.00060	10.47473	11.30695	-8.07257	12.63651
65.67240	25.56796	0.00000	0.14996	9.84941	0.04826	7.31611	1150.10763	11.87512	8.23225	21.53889	7.46435	9.48689	49.05786	9.47984	10.22378	71.57737	4.28856
63.66109	58.30143	1.00000	15.83037	9.09366	0.05484	9.50347	1194.11333	4.25894	8.53539	-8.73508	7.32447	8.98174	52.36220	7.04270	6.63324	24.99798	12.54232
79.09873	44.24592	1.00000	16.96624	6.17095	0.15203	8.36772	1063.46562	10.96335	8.61016	36.20389	9.24777	8.70809	72.99100	9.37360	6.45057	127.08472	7.13428
69.10710	58.19251	1.00000	15.63360	5.46974	0.48150	7.68766	1078.81733	10.31736	7.91799	34.63915	10.48198	8.92971	49.60134	11.42688	9.23756	-120.45794	9.80162
71.30417	52.66708	1.00000	7.08051	5.74517	2.13540	9.65209	1102.26035	9.41577	9.86867	51.38673	11.99928	6.49043	38.10339	12.83999	12.14019	0.30367	9.48478
67.65496	61.61478	0.00000	28.01190	8.00096	0.05792	9.16406	1110.95020	11.55130	6.88963	-25.42944	8.27618	7.09128	55.98861	9.50559	8.62196	-50.00639	4.06656
72.26419	58.54596	1.00000	13.56184	10.98376	3.32127	8.72256	1137.38446	11.87627	8.71327	44.73941	12.44438	8.20458	48.84615	10.92713	12.52566	-93.12577	8.67116
75.59919	57.43025	0.00000	8.79868	6.59326	0.03330	7.98160	1089.60610	9.18608	7.58061	4.02219	5.99803	7.08224	48.98358	7.51343	6.15813	101.02083	9.08294
79.74533	48.98032	1.00000	16.49293	6.82387	0.57895	6.88733	1096.62415	7.52895	8.71997	6.33444	10.65893	8.73941	55.26590	7.38457	7.08946	124.95278	9.89633
88.31294	55.57139	1.00000	20.80119	5.73475	10.86367	8.08994	1069.10539	9.68331	9.26529	14.62072	13.63259	6.50079	31.97075	10.36045	13.04272	74.83554	8.01794
70.19094	52.76669	1.00000	30.59849	6.13687	0.12249	8.26839	1119.12673	6.17953	7.96572	-31.95224	8.97358	6.64552	37.66389	7.13589	5.92454	115.8614	9.03674
68.78357	50.28539	0.00000	14.80362	10.01631	0.02466	8.09944	1076.72234	8.05016	9.44681	40.67705	4.75954	9.16434	40.01147	7.18475	2.63156	-73.89125	7.42856
75.17225	36.00331	1.00000	6.23549	5.74589	0.05763		1163.82854	8.97678	8.91709	27.92333	8.23536	9.24748	65.06317	9.40366	7.32427	118.53333	12.34994
67.26494	49.35294	1.00000	22.42206	5.44994	5.30263	8.42759	1180.76758	8.28844	7.86933	40.98894	12.91502	8.22829	16.90476	7.19423	8.74138	28.67582	10.24058
65.96069	50.78013	1.00000	14.26958	8.14833	1.00448	7.60920	1072.77277	10.30910	7.26141	54.48147	11.22625	7.91399	58.64858	9.91185	9.90319	53.47103	7.24067
87.25128	61.49510	1.00000	15.58538	8.05961	0.32841	9.15432	1132.93439	8.67685	8.15246	50.9803	10.05095	8.04782	67.38128	5.31365	7.19028	11.32903	9.87747
70.53580	55.88754	1.00000	22.21045	7.37672	0.04972	8.07560	1070.15761	8.49356	8.61535	48.8765	7.98172	7.36401	41.10523	8.04619	9.22266	2.18967	7.60522
79.79727	47.15224	1.00000	2.71702	5.55189	0.06948	6.98770	1181.02770	7.18788	9.06502	49.28669	8.19639	9.16728	39.87378	5.85938	5.14878	1.00288	6.82794
85.52277	32.49786	1.00000	10.12303	7.14306	0.28380	9.06485	1199.45515	8.94389	9.20831	6.15038	9.92197	8.53043	61.80342	9.05271	11.86637	6.83042	11.19016
70.85032	56.78373	0.00000	16.53511	11.39023	0.03237	8.36687	1104.80594	10.73163	7.99560	40.2737	6.22213	9.76439	76.51809	8.43811	7.98534	-76.88442	5.57211
70.60445	40.80896	1.00000	5.75673	3.41428	1.06999	8.19677	1061.09928	5.67492	10.49302	33.03699	11.30088	8.25946	35.60798	2.15449	8.52600	-117.29198	11.42771
62.51576	49.11926	1.00000	16.11084	7.01667	0.05511	9.62621	1053.22450	6.20444	7.24645	33.08014	7.90487	9.27747	72.85029	7.84606	5.25417	-83.2321	8.43920
66.59409	80.64105	0.00000	15.10333	10.74897	0.03220	9.47977	1073.17777	8.90351	8.23574	12.74409	5.44017	8.59404	65.71961	8.87270	4.01732	-8.07257	5.85634
77.19006	50.28943	1.00000	11.85514	7.69746	0.03525	8.54867	1164.94876	10.22743	9.64073	38.54491	6.95609	9.34849	59.15655	10.35593	8.21793	-121.74052	9.41144
81.30375	56.84945	1.00000	4.67839	6.14374	0.13484	8.68192	1193.74230	5.74291	8.39020	48.86667	8.97554	8.01663	49.63305	5.31552	7.87510	2.08333	10.13308
72.35490	47.90336	0.00000	7.21770	10.90249	0.02601	9.28863	1088.10052	9.76504	7.52258	-7.60361	6.92975	7.13947	46.45015	9.84337	8.15009	37.00438	7.10348
64.12518	30.30768	0.00000	12.57388	9.34416	0.08561	7.62247	1199.09215	8.97520	8.92706	53.00974	8.50890	9.47377	56.45248	10.97215	9.23349	-3.05814	9.84546
71.09189	52.18641	1.00000	15.25214	6.20132	0.18487	9.88001	1148.76367	5.84984	8.14487	24.28859	9.46307	9.76742	27.07428	6.98621	6.71334	116.11768	10.19666
67.74322	39.05646	0.00000	10.92511	9.29366	0.46691	8.83107	1135.73994	10.07004	5.70425	50.64336	10.44335	8.78910	48.39790	10.42052	6.21161	7.2278	8.43260
60.54978	29.84382	1.00000	17.21482	4.82194	0.11615	8.55440	1155.67729	9.57637	9.74766	-3.20333	8.93577	9.91982	37.55144	11.52443	8.56754	-52.20639	10.68339
75.02544	66.01783	0.00000	-2.32625	12.99528	0.03548	8.46045	1086.78978	10.38019	10.52234	44.35056	5.83431	8.81513	49.96584	8.12916	7.07381	142.45778	5.66002
76.22342	34.58466	0.00000	9.65640	4.86832	0.03262	7.32298	1144.90189	10.18165	7.44990	-22.57306	6.46653	9.24114	50.18350	8.42176	5.60419	-47.1725	10.15619
64.18539	38.99814	1.00000	4.44797	9.21103	0.08037	6.82721	1126.01088	7.56313	8.61920	-19.72806	8.50051	9.00468	60.14204	7.45790	7.27940	-50.19556	9.65857
68.28048	51.95263	0.00000	27.51913	7.33196	0.05127	9.91931	1050.35198	9.42464	8.93377	-31.25033	7.81885	8.55251	30.35313	10.86763	7.48448	-61.4867	9.67349
56.98042	48.46528	1.00000	3.99998	3.35061	0.02619	9.02054	1164.69164	6.83578	10.09686	45.4473	6.61732	10.43723	21.91961	10.50330	8.24124	-73.75335	11.65772
79.31172	39.69231	1.00000	16.36157	5.76007	0.08247	7.73892	1066.89071	8.61241	8.47364	44.22639	8.49465	6.50934	43.02445	9.45867	8.31294	22.53083	8.22721
70.25782	63.96805	1.00000	7.07878	6.92204	0.10339	8.42001	1180.57249	10.08549	8.57172	51.168	8.72887	7.70541	66.60677	8.72685	10.03556	7.973	11.18037
65.93671	62.15743	0.00000	18.24483	5.07227	0.06241	8.63171	1085.82495	10.49566	8.79983	46.1351	7.97641	8.01924	38.66732	10.74504	6.41684	-60.1831	11.75428
70.86362	64.14111	1.00000	19.58687	6.65222	0.79668	8.54273	1078.04672	7.00965	8.67199	3.11988	11.00990	7.58094	25.15844	7.65746	7.66819	35.59642	10.61188
81.05614	37.02719	0.00000	15.74513	8.67438	0.05664	8.82872	1075.06530	7.68795	8.53035	33.43443	7.84555	9.55139	43.12839	6.58965	8.15888	-5.22126	8.46095
68.30697	50.21904	0.00000	0.63316	5.17682	0.01825	11.25589	1183.00789	11.79138	8.05403	44.35056	4.04628	6.76243	39.06068	8.73284	3.38635	142.45778	7.25631
60.91535	56.81442	0.00000	16.83457	9.42348	0.03327	9.89150	1161.59090	8.41481	8.61585	26.11527	7.21269	7.63556	42.64153	9.89128	9.59247	86.59509	10.47023
68.29845	69.57050	0.00000	18.94704	6.64651	0.03106	9.76140	1058.45390	9.63540	8.54179	26.32293	6.81845	8.34870	35.54602	8.07720	6.71219	91.00632	9.09141
66.10818	62.58261	0.00000	27.87837	7.50855	0.06388	8.62058	1111.07284	10.34038	7.91779	28.15112	8.04078	6.98324	72.16141	11.59757	7.82604	-82.46148	10.32660
70.46753	49.98160	1.00000	7.03727	8.68589	0.19440	8.11375	1106.64760	10.37948	8.82607	14.62578	9.40381	7.32918	28.71253	9.59344	8.77817	121.12251	9.40688
74.23161	68.66155	0.00000	8.18186	8.59735	0.02146	7.06346	1103.53864	11.75239	8.61285	36.82167	6.13684	10.20191	36.30557	14.19860	8.01712	128.63083	8.74810
81.26607	56.59457	0.00000	9.93015	9.57547	0.11109	8.60619	1148.57310	11.20914	6.75639	36.02506	8.90833	8.34425	46.91849	7.35556	5.57439	-86.77917	5.18230
64.93664	43.47047	0.00000	2.22453	12.02485	0.09123	9.07354	1171.70167	10.19133	8.10477	51.39323	8.51766	8.67182	57.03569	11.09860	7.60737	0.47713	6.22408
70.73150	51.53182	1.00000	5.74461	8.70200	0.06574	7.70114	1054.15659	5.20659	7.48781	7.57944	7.95984	6.98743	64.60340	8.45599	6.52733	-8.53778	11.05302
69.15721	53.07896	1.00000	12.77191	5.67340	0.66742	6.07399	1135.96493	9.42409	8.21570	14.62578	10.82030	6.10962	57.32947	5.86498	7.14940	121.12251	7.02347
85.99223	34.98341	1.00000	16.44947	8.25284	0.04991	10.13178	1054.59623	5.60748	7.35786	53.30972	8.06440	9.10462	38.28321	5.01067	8.50158	83.62389	11.57601
83.87179	53.10597	0.00000	4.33207	5.55068	0.03016	7.83278	1056.47384	8.70910	9.73169	43.83125	6.94680	8.20652	46.02047	10.37354	5.96349	5.03586	11.95500
81.43558	51.43072	0.00000	23.21473	9.12596	0.03417	7.33302	1088.22155	9.35729	8.12980	37.51803	7.11508	8.36000	37.18453	11.12043	8.90333	15.00913	10.63958
79.95264	70.00796	1.00000	28.04586	3.98999	0.68834	8.67136	1078.14516	8.71867	5.44182	45.9836	10.84481	9.50672	59.66894	10.02408	9.40285	12.70038	8.84351
65.66517	47.84579	1.00000	-2.14761	6.87094	0.02374	10.07756	1169.03084	10.20909	7.88581	38.58894	5.62610	8.58879	43.26676	10.78125	5.68367	-89.99038	9.09777
76.80350	62.97938	1.00000	16.37051	7.94846	0.29081	8.18396	1144.32703	7.58473	7.72683	40.5576	9.89743	8.68876	37.27984	8.91653	5.93917	-74.28459	9.60863
69.17129	33.77021	1.00000	31.80981	3.26823	1.51262	7.95861	1168.14274	8.73283	8.26270	35.88264	11.64660	8.67708	41.12135	9.94880	9.09622	-80.08199	7.97339
67.91692	43.17815	1.00000	8.25928	6.07183	0.07030	8.23016	1067.69466	5.65081	7.80798	46.08333	8.37884	7.59950	42.81482	6.13419	6.65328	122.08333	9.21713
63.41131	64.31762	1.00000	17.71947	5.66417	0.60833	9.12774	1073.30025	6.53798	7.38614	11.86064	10.71801	8.72636	53.27426	6.04368	8.02699	9.0027	10.50750
78.70945	51.76346	1.00000	14.38211	5.87635	1.16391	10.33796	1137.06284	9.90154	8.44247	48.8449	11.37639	7.47631	40.88253	6.31610	6.37780	17.22635	7.32777
66.95766	63.81436	1.00000	18.67098	4.66451	0.19377	9.23400	1084.43659	8.45651	8.49105	28.98002	9.48252	7.43729	44.96913	10.24369	7.92423	77.70636	8.54046
73.42001	56.26296	0.00000	18.26756	6.71777	0.04071	8.34868	1127.27315	9.09249	7.69648	-8.73508	7.04413	9.15841	51.73415	9.81175	6.35446	24.99798	7.38614
72.71640	43.43995	1.00000	19.22863	8.00650	0.18866	8.64077	1079.23756	11.49758	5.86537	45.9836	9.46979	9.11408	70.90392	10.93726	9.28847	12.70038	8.78360
65.53727	45.40142	1.00000	16.72969	1.06716	3.51489	7.56780	1132.78763	7.73411	6.99549	48.90982	12.50349	8.51698	34.01193	6.18966	7.42739	2.45012	6.38402
74.45103	51.74987	0.00000	9.95549	7.67756	0.02763	9.43054	1163.01511	9.10512	8.97460	20.88953	6.37750	5.79659	43.65771	10.40421	7.08039	-156.47432	6.47422
74.33093	61.44563	0.00000	3.38630	9.12104	0.02244	7.24180	1142.99550	8.89895	9.69941	29.65163	4.68798	9.60254	50.81936	5.56426	5.41984	-82.32483	4.44939
84.32481	38.10193	1.00000	16.65333	5.56246	1.21653	7.02226	1079.30391	8.15569	7.69267	38.10558	11.43614	7.56721	43.34231	5.59031	8.09269	-1.86343	9.39140
67.28693	59.53385	1.00000	33.03638	7.24958	0.45524	8.32701	1183.53033	9.86668	8.32195	22.10194	10.43586	8.36037	59.29133	10.10250	10.81253	85.37752	8.82968
62.68304	52.79574	0.00000	24.55634	4.64026	0.02944	8.87317	1167.93387	11.43663	6.23782	51.39323	6.22062	7.61777	57.23030	8.56975	4.64659	0.47713	9.92285
71.76871	70.33721	1.00000	2.70966	10.74718	0.07865	9.02450	1074.38414	6.28166	8.37717	34.15429	8.42692	8.20942	59.57129	10.78170	7.34200	3.50309	11.47441
81.09600	45.80315	1.00000	12.81167	7.18107	1.48931	6.45924	1151.54818	8.35518	6.72141	43.61058	11.62951	8.38931	51.27505	5.58798	9.15391	1.33467	10.80922
66.53821	50.69685	0.00000	12.95287	12.89284	0.03528	6.16600	1189.95865	12.32006	8.87069	-0.71667	5.46657	6.90782	39.66486	5.50174	9.04311	-48.52333	3.73060
64.64067	59.13758	0.00000	16.96770	10.97172	0.02172	9.84540	1078.89923	8.10521	7.90529	36.61954	6.74644	7.86047	32.84126	11.05496	5.10417	4.08282	8.12218
62.81112	31.92677	1.00000	14.46322	6.73626	13.51326	7.75813	1069.10035	9.39228	8.08661	33.43443	13.85074	7.56765	54.66552	8.65606	9.23438	-5.22126	10.63166
75.89711		0.00000	14.01201	10.13019	0.03192	8.83643	1175.79209	9.49369	8.38556	9.6531	7.57568	7.71247	55.83255	10.36216	7.33461	124.3697	7.14696
70.86342	70.44954	1.00000	13.21474	5.23820	0.08686	8.76088	1081.32109	8.67538	10.07649	45.43341	8.45543	9.19955	47.64131	9.72564	7.57267	-73.86586	10.06030
83.38961	45.31853	0.00000	17.98311	7.02469	0.06108	8.47663	1092.84285	9.94858	8.47702	31.92923	8.07183	7.77647	73.07019	10.79176	7.58149	34.86563	10.63350
79.47947	42.31015	1.00000	13.37160	11.48601	0.96147	8.87173	1125.92066	11.56897	10.32475	50.72043	11.19190	8.22431	44.98795	8.17351	10.80949	11.34046	7.12245
64.10988	68.97939	0.00000	8.89945	10.72004	0.00912	9.81813	1183.16120	10.50532	9.48152	15.48131	5.24265	9.01697	54.74016	7.21775	7.66402	-86.57415	6.32765
74.57414	53.98138	1.00000	0.97534	8.26774	0.49232	8.24829	1192.79135	7.22201	7.86609	43.35071	10.52526	9.05302	71.84743	8.72552	7.77439	46.10925	10.90023
76.13852	50.38863	0.00000	-3.96817	8.43417	0.52148	6.22808	1110.73279	10.82821	9.00961	37.95143	10.57256	8.07694	51.39804	9.88341	7.71662	-91.77127	7.03473
77.33072	43.53284	1.00000	16.20163	6.69758	0.12231	6.40915	1092.11867	10.19839	7.53436	14.8361	8.86282	8.81000	32.11769	9.71759	9.19559	120.97844	11.15691
