longitude	C2H3NO5	O3	CO	warning	Pb	PAHs	PM2.5	PRES	TEMP	latitude	NH3	H2CO	SO2	CH4	PM10	CFCs	NOx
117.59152	0.02817	7.78865	9.29713	0.00000	53.56018	7.78076	8.24249	1184.72975	9.48751	3.31332	8.95643	50.95316	6.32857	5.72519	6.94381	56.73309	9.01084
117.65694	0.06136	9.07167	9.02108	1.00000	64.87863	11.59367	8.84431	1146.75904	29.33953	36.19278	8.89916	52.26715	7.76881	8.83388	7.77314	53.13747	8.61111
-117.54866	0.06961	9.12221	10.21136	0.00000	49.23524	9.17240	9.17506	1060.64076	23.24780	33.93113	3.71944	27.13366	6.82011	4.79708	8.17197	42.97089	6.07063
136.13108	0.10587	9.65748	9.22954	0.00000	40.23123	7.84929	9.14410	1166.24070	22.63051	34.75856	4.63941	34.27441	6.61378	8.08292	8.74338	36.20974	6.16285
-76.78319	0.02711	6.71276	8.05783	1.00000	70.73477	9.65060	8.62798	1119.75246	5.60214	18.00747	9.37355	28.62364	9.97831	8.37722	6.99154	55.54360	6.54841
77.5609	0.04236	7.45792	8.28137	1.00000	49.15401	12.82131	8.29324	1083.84550	9.93699	11.00599	4.44664	62.92116	8.02264	10.47976	6.84835	38.04842	9.21081
153.10236	0.26920	8.26503	7.36687	0.00000	41.29307	7.25697	8.80662	1155.53053	0.36294	-27.50578	6.23805	25.00235	7.49125	8.03956	9.87278	53.10520	6.32233
-82.32483	0.30993	9.74788	10.89961	0.00000	41.11038	9.43315	8.83104	1094.50807	18.59226	29.65163	12.43012	33.53681	10.17295	10.61830	9.95847	51.53645	8.40897
39.28333	0.04196	8.01270	9.05914	1.00000	40.93841	10.86595	7.97038	1126.68687	22.31061	-10.33333	7.03147	83.69088	9.32883	7.80192	6.17247	34.38721	8.05988
8.64409	0.27522	7.00266	6.26778	0.00000	35.58023	4.76302	7.63812	1113.04532	11.17268	48.07667	6.71305	65.10620	9.42529	5.31393	9.77411	24.28166	7.18612
-7.32097	0.02881	8.78894	7.33439	1.00000	58.14594	6.03613	9.18173	1184.18409	14.86540	41.1053	9.97015	40.69288	11.37964	10.88804	4.42692	56.01833	3.42227
72.93924	0.36837	8.52895	8.58695	0.00000	36.45139	6.54784	9.20204	1145.49481	3.13749	18.87813	6.00316	41.53558	7.89659	6.60605	10.14813	57.66483	6.98568
29.26639	0.77678	6.72574	7.52581	0.00000	48.64448	6.25984	8.24113	1052.89824	5.70810	37.58105	8.38706	77.49853	7.97443	8.04969	10.91773	57.38335	
28.19028	0.03285	8.32307	7.05294	1.00000	45.54081	10.53721	8.53684	1089.07786	9.95631	59.37722	9.43891	43.10325	8.60298	7.67464	6.30656	52.85198	6.09922
-15.6	0.30030	10.19537	8.22750	0.00000	27.25724	9.15042	9.15600	1119.69466	-3.29697	13.56667	5.62061	53.59702	2.84884	5.41256	9.92567	25.55706	6.55997
70.91106	0.03143	8.59469	7.72832	1.00000	34.71904	7.59693	7.50481	1157.53459	11.53800	29.38242	10.06762	39.02978	8.84599	9.07332	6.88310	50.08306	6.04811
70.96699	0.03279	9.71922	7.41468	1.00000	25.50311	9.56031	7.77956	1133.83154	10.38576	30.46907	9.56067	51.23252	8.60474	8.95639	5.20815	54.98536	6.13732
-118.25508	0.07265	8.09921	8.40930	1.00000	46.12050	8.43148	7.83551	1052.29206	6.61040	34.14251	10.26379	27.73503	9.27372	10.46468	8.22857	59.51668	6.36532
38.94324	0.12316	7.77846	8.44038	0.00000	53.89728	8.43492	6.63520	1079.57953	20.81526	44.98901	5.69125	65.50446	6.72683	6.54414	8.85900	71.57159	6.77185
12.70038	0.01974	8.37672	5.94010	0.00000	33.11253	6.79235	7.59501	1140.60826	20.52147	45.9836	7.18273	46.02269	11.00435	8.65572	3.64704	67.91222	6.95320
-122.24092	0.02840	8.12901	8.87087	1.00000	57.80192	14.28278	8.12131	1090.58291	30.26512	47.4943	9.21987	52.19168	8.61144	7.05888	7.28303	54.76528	9.73606
116.11768	0.44536	8.20346	7.19954	0.00000	53.38842	9.66167	9.14727	1100.81553	23.71407	24.28859	4.62651	41.97077	5.11297	5.42634	10.36139	80.54922	4.58212
21.32778	0.08178	7.15052	8.69046	0.00000	51.20956	9.18053	8.00335	1071.45584	12.07754	42	10.76538	43.55493	10.72658	9.02803	8.45039	65.72656	7.64331
8.63333	0.19637	8.55963	7.89703	0.00000	57.39106	6.92715	7.03585	1071.72150	-7.76530	52.2	6.45806	56.02814	8.66949	7.00818	9.47216	52.16803	6.76432
-82.00919	0.07363	9.13364	10.09425	1.00000	50.83942	7.30988	8.01197	1098.29811	27.55340	23.04419	10.57710	50.68841	10.92028	6.74990	8.29348	50.42870	5.98607
6.10237	0.27425	7.51379	8.57480	0.00000	71.11389	7.53724	7.04819	1067.98473	23.82666	46.18396	8.72417	34.10105	7.07041	4.56508	9.88168	53.57723	10.63938
117.7	0.14130	8.78436	8.77412	0.00000	60.71086	8.56199	8.94728	1119.90921	9.74270	35.85	8.16884	65.22180	8.67240	6.48837	9.15310	41.08748	9.20916
-75.64963	0.07079	9.16020	9.92802	1.00000	31.45317	10.27754	8.58091	1107.24519	6.75391	40.24537	7.64742	54.01548	8.92507	10.60668	8.05780	50.09157	7.37265
-123.02621	0.02502	8.28979	8.17294	1.00000	73.08943	9.13615	7.31159	1109.23597	8.27251	44.99012	8.94372	63.40249	10.02544	8.79860	5.58277	28.53947	6.31053
-0.76773	0.03681	8.21300	9.53040	1.00000	36.11242	10.89217	7.06093	1149.78887	10.86280	38.38479	7.46817	45.49201	9.06201	9.97169	6.82568	48.61515	7.30272
-99.73314	0.06386	8.36877	8.21055	1.00000	54.60936	11.71079	9.02016	1168.56312	-7.47188	32.44874	5.73193	33.24301	8.49402	8.57134	8.15272	62.55086	6.48836
31.4976	0.02408	8.83977	7.52412	0.00000	62.76566	6.05924	8.63949	1146.80092	18.46133	26.67319	7.42969	34.34425	8.82313	5.74297	7.04383	63.67110	10.40498
30.96755	0.58845	8.34814	9.27330	0.00000	73.88330	5.82835	7.90054	1139.26464	17.13568	49.07866	9.35275	64.48372	8.26566	5.62219	10.64690	78.61403	7.73590
117.59152	0.06521	8.33903	7.55079	0.00000	57.39433	4.69865	7.73797	1175.25498	19.64625	3.31332	7.54562	65.15009	7.39945	6.82758	7.78535	55.38481	12.01857
-0.18333	0.03960	9.36575	7.45488	1.00000	49.75799	8.66426	7.30545	1086.67951	12.10896	38.96667	7.87315	63.37773	10.42726	9.21718	7.12229	37.25927	7.43574
77.54372	0.02800	6.04557	8.88282	0.00000	37.63026	8.53296	7.12142	1183.58994	17.27114	10.12268	5.92385	65.82303	8.32093	7.12695	6.34978	53.05541	9.40785
-121.75689	0.02958	7.74075	9.38226	0.00000	42.35023	6.73920	8.54137	1104.77899	14.68684	36.91023	8.72423		9.64569	6.61296	6.93901	27.18517	8.29050
72.54566	0.05555	10.34892	6.54231	1.00000	55.93465	10.58187	9.36331	1070.45712	18.68700	29.69221	6.55209	58.75450	8.45484	9.64316	8.15747	26.86435	7.91991
43.2379	0.05064	6.91472	9.27466	1.00000	68.39100	9.98315	8.02254	1162.96607	-0.61566	50.06	9.90939	19.60274	8.60482	10.65831	7.55096	47.80151	7.44164
120.74792	0.03212	9.28081	9.55049	1.00000	63.37951	8.79329	9.28747	1071.69121	31.60621	41.09822	5.89456	41.19843	9.85734	10.12194	6.50207	37.58710	4.43343
27.06365	0.07153	9.23825	6.74260	0.00000	51.89489	6.14779	7.53076	1145.89528	3.42457	50.18545	7.46432	27.91566	11.97979	6.46466	8.21964	49.23332	9.29966
-104.83192	0.04450	8.06142	9.65205	1.00000	42.23683	7.67103	8.34919	1132.45742	33.10391	39.72943	12.63294	74.44444	11.23569	8.75696	6.68655	77.31219	6.37880
34.75699	0.22443	9.41759	9.79821	0.00000	54.59473	9.68153	10.13504	1085.04830	15.61576	31.39547	7.09458	44.95752	5.89093	5.59343	9.56194	61.25256	5.99993
76.0586	0.12192	8.72101	7.11458	0.00000	54.88649	3.37913	8.16604	1086.04334	11.75177	16.06213	7.98355	26.77023	8.90362	8.19990	8.94202	59.11082	7.58091
144.23058	0.04424	7.61735	9.17948	0.00000	52.24393	8.05709	7.41246	1145.97562	11.42200	-5.85746	5.49209	40.10638	10.42013	8.14076	7.37472	48.54033	9.88521
26.01649	0.22549	7.62991	8.55991	1.00000	59.18968	12.98799	7.79402	1083.35889	-3.18330	44.43579	9.07163	66.59059	8.48661	8.87332	9.59983	29.31119	10.47320
77.5609	0.02058	7.82252	6.43466	1.00000	45.22030	8.32253	7.81885	1169.57368	22.72699	11.00599	6.09095	30.58468	9.69208	10.82143	5.25586	39.91305	4.73797
74.4818	0.01600	7.67323	8.03632	1.00000	46.02586	9.04885	8.54300	1172.43586	5.66968	30.21121	9.19335	23.24227	10.81954	8.64853	3.47482	68.75923	5.49361
37.73333	0.02265	8.22022	9.01992	1.00000	50.36870	7.84070	8.87150	1154.40906	27.04153	-4.06667	11.05882	37.08714	9.93947	9.90164	4.36018	35.21679	4.85557
12.53463	0.17670	6.50802	8.70784	1.00000	44.10659	11.12203	5.66907	1085.41628	18.45102	55.67938	10.38559	49.53654	8.43882	10.78206	9.36973	40.80883	9.14806
23.225	0.03309	7.68987	7.75541	1.00000	63.06352	9.35050	5.82240	1114.84781	11.23047	43.4125	10.24535	66.85655	8.63494	8.80754	6.00661	54.66198	6.22343
-5.55835	0.08940	6.86245	8.51263	0.00000	42.47741	4.60482	8.22166	1081.60863	16.79603	42.64685	5.52710	38.03838	8.83032	6.70422	8.37685	51.46286	7.90015
0.47713	0.02824	8.60365	7.24881	1.00000	45.83968	8.06739	8.99706	1102.44331	20.73772	51.39323	9.19612	30.71692	9.52510	9.67890	6.32510	54.63880	5.17141
136.51667	0.58326	8.12948	8.18948	1.00000	37.86106	15.86386	8.75760	1071.85453	20.47278	35	8.35676	52.67157	7.41851	8.97339	10.63015	42.28800	11.88770
27.46153	0.24668	7.52950	7.67251	1.00000	44.92987	7.91615	9.43099	1087.21267	12.27229	-21.44236	9.04772	38.93276	9.08728	7.66133	9.74566	58.14361	4.26691
-38.94722	0.00809	8.14809	9.96263	1.00000	48.24264	10.33272	7.03170	1154.15284	19.40839	-15.675	4.34489	34.91220	8.79395	12.09295	4.68322	59.23484	6.73621
150.99292	0.06819	6.70010	7.69043	0.00000	58.81000	7.86858	6.93412	1070.00575	2.67973	-33.75881	7.23331	36.23477	11.86073	6.98029	8.09481	59.96988	8.06971
-4.83076	0.15877	9.85594	8.24595	0.00000	53.21289	4.53635	9.86284	1179.01815	9.63903	39.96348	7.47519	59.47521	8.65657	6.91169	9.22229	35.34604	8.05476
1.53414	0.05643	8.21585	7.45195	1.00000	59.77596	8.52280	7.25389	1147.43274	12.53867	42.50729	7.96376	43.58307	10.00929	10.02131	7.74675	53.43254	6.09657
73	0.01158	10.08497	8.85985	0.00000	57.12872	5.46404	9.33195	1181.94594	24.19852	40.93333	5.95007	42.77143	9.39045	7.50234	5.46089	39.01740	8.92544
8.77069	0.01250	8.55438	7.25489	1.00000	31.56383	6.50450	8.44449	1063.89647	20.83804	50.80904	9.06456	49.30688		10.25634	5.21468	50.57962	4.77004
141.95	0.03110	9.06385	8.68416	0.00000	53.70107	6.30471	7.03889	1053.48347	24.42684	39.46667	5.64881	31.40573	14.49605	6.25507	6.96466	45.34361	8.31201
85.83334	0.02503	6.61555	7.29060	0.00000	38.81032	7.11888	7.31300	1144.04596	12.47142	20.88197	5.68270	58.10026	13.31759	5.43893	6.43270	14.38202	8.50660
27.46153	0.05900	8.32267	9.23759	1.00000	52.89686	8.66833	8.99161	1088.93108	21.41146	-21.44236	9.54631	40.74634	10.12697	7.72821	8.20974	37.95939	8.07561
-41.88778	0.05806	9.31768	9.46191	1.00000	61.13052	10.65749	9.52146	1151.17498	17.37492	-21.205	6.06253	10.76650	9.15339	9.31104	7.89720	56.84383	6.91336
7.11393	0.57815	7.68697	9.46239	0.00000	44.42959	6.05466	8.58409	1080.34700	31.03839	51.08468	5.77199	52.26275	9.33310	5.28491	10.63275	41.10069	6.72841
-72.97261	0.04610	7.32325	7.95210	1.00000	42.28438	10.86961	8.01805	1199.13532	5.99200	43.61062	5.89808	65.56534	8.69851	9.62785	7.18711	73.29408	7.02567
-82.00919	0.06213	6.69949	8.88134	1.00000	63.50192	9.75863	9.00939	1117.59980	12.24978	23.04419	7.63382	67.06768	9.68413	10.81129	7.97408	63.63829	7.47169
136.13108	0.04662	7.22132	7.13911	1.00000	46.78282	9.64643	8.89972	1187.68008	21.00533	34.75856	7.55060	68.73774	9.70370	8.51339	7.53134	57.24478	6.79320
120.97844	0.02477	8.82352	8.66957	1.00000	23.53397	7.93370	6.48672	1090.19391	10.98583	14.8361	6.73221	37.61857	9.47726	13.77508	6.26524	64.21288	5.22168
101.44167	0.14749	8.69288	8.31963	0.00000	60.24790	5.25222	8.22484	1189.34165	22.31679	0.51667	7.15727	70.24547	7.49558	7.88349	9.11988	37.84152	7.09195
-76.78319	0.01903	8.66672	6.69050	1.00000	34.62765	9.01587	9.94213	1160.70463	32.03970	18.00747	9.50659	47.89951	8.65310	12.33791	4.84178	57.22750	4.37678
-78.19444	0.01817	7.33234	10.00318	1.00000	59.20689	9.88363	10.10003	1158.33052	5.05187	38.91817	8.79716	35.97617	9.73752	7.78821	5.97096	42.96920	6.75532
130.94098	0.39918	7.68160	7.76606	0.00000	69.94651	6.28458	6.88223	1076.92232	3.95639	33.3213	8.48377	66.37160	6.32455	7.97214	10.23064	54.16742	7.25961
92.48278	0.53946	7.01271	7.67724	0.00000	47.67770	7.07646	8.84921	1114.15062	-14.82098	58.23583	7.57294	42.28791	3.81108	6.54393	10.53693	44.99689	7.58265
46.10925	0.36688	10.29362	7.42578	0.00000	61.59164	6.06215	9.36599	1087.61207	3.53337	43.35071	6.33673	68.26052	7.44086	5.01803	10.14638	59.07912	7.30635
1.53414	0.03942	8.83445	8.49965	0.00000	44.84232	6.65919	9.17205	1164.48161	12.86069	42.50729	8.50890	38.29836	10.92101	5.00140	7.27307	56.09874	8.40387
12.6723	0.11251	8.29371	5.77184	1.00000	52.95210	12.70781	7.99310	1194.90381	15.84081	41.72063	7.12973	25.59905	9.62514	9.78916	8.77581	68.47965	9.04065
10.98461	0.01994	9.07820	8.97775	0.00000	39.55518	10.27030	8.73292	1145.65485	27.03872	48.35693	8.81354	54.53258	7.88517	9.94463	5.89416	64.14933	6.88159
-116.37697	0.02327	10.49582	7.73976	1.00000	51.87623	6.65468	7.89159	1095.98463	9.56701	33.72255	9.08180	45.01078	10.49420	10.47133	5.71254	69.83656	5.03630
-6.00137	0.02021	8.05323	7.25359	1.00000	69.23486	9.70930	8.43435	1104.82807	16.48647	33.42585	10.02244	39.95722	9.48273	8.46105	5.81469	61.24335	6.77390
-7.32097	0.02779	8.71680	7.08208	1.00000	47.64147	8.03767	7.68070	1150.72427	25.30489	41.1053	7.31049	35.65920	9.86363	11.32741	5.19664	38.26780	7.91544
6.76111	0.02542	7.34477	8.14745	0.00000	54.10466	7.45767	9.97506	1109.76626	24.92018	53.16167	4.42630	55.39669	7.75002	7.89334	5.52813	55.42571	
-111.99633	0.13500	8.12108	7.07837	0.00000	58.49214	6.99178	8.73765	1128.88536	20.95735	40.65995	7.30375	40.20154	7.58460	9.29606	9.03840	56.48599	6.56161
4.63031	0.20793	6.55539	8.35936	1.00000	55.44346	7.94152	8.94174	1059.23145	8.66148	43.67681	10.58997	57.09440	11.09703	9.47276	9.49804	53.53082	7.07470
138.31667	0.02039	7.80072	7.29285	1.00000	37.42670	8.83860	7.43365	1196.53506	12.59545	36.65	6.52534	33.11242	8.54679	10.58936	6.29742	31.81148	5.47413
105.75635	0.01313	7.96589	6.70537	0.00000	54.39852	4.24182	7.79899	1054.14719	26.09483	10.29085	6.90914	45.85789	10.52096	6.91784	5.63920	55.56281	9.84765
-86.77917	0.07719	8.32774	8.08040	1.00000	70.06821	8.30265	9.23749	1101.90690	4.83797	36.02506	8.26062		8.94696	8.43971	8.03315	73.44035	4.55318
-52.2	0.03012	9.12098	8.62364	0.00000	55.87026	7.75037	9.14823	1185.16952	30.77423	-28.44917	6.06283	26.34880	10.37222	8.19706	6.11522	61.81994	8.71443
27.02444	0.02353	7.08509	7.04228	1.00000	54.22747	8.50365	7.66481	1188.42981	18.96502	39.59611	7.23819	71.96385	7.36780	11.71091	3.40454	36.39192	4.04828
-73.97069	0.05252	8.27831	9.75771	1.00000	68.36893	8.45745	8.84138	1169.57960	13.66816	40.64621	8.64856	59.81864	10.99854	8.36618	7.86454	57.89243	7.75887
9.47629	0.22079	8.12511	7.18373	1.00000	58.77102	12.61586	8.92890	1109.91134	31.69927	53.59337	11.36961	57.02486	8.28635	8.82931	9.58492	36.71708	9.86789
-87.93341	0.08228	8.28057	8.67601	1.00000	52.66414	9.44896	9.37639	1133.70728	16.53392	42.55308	7.21900	42.34759	9.35485	7.70901	8.44329	29.61761	3.62171
-77.03116	0.04139	8.22631	9.43590	1.00000	61.88494	11.91586	7.02951	1135.92864	19.45867	3.8801	5.99931	58.54860	8.93012	9.05310	7.60199	45.67961	8.68078
70.91106	0.04452	8.80735	8.24691	1.00000	35.21338	8.97193	7.74006	1126.30092	21.24691	29.38242	6.81006	18.94455	8.62895	10.25670	7.83210	57.77066	5.94124
34.8732	0.44031	7.49296	8.67620	1.00000	85.41907	8.22076	10.07959	1178.79344	4.26778	32.05971	11.75204	33.40427	11.36547	10.68792	10.32753	31.33576	8.02121
-52.2	0.03939	9.16093	8.63670	0.00000	52.16623	10.93165	7.26389	1066.71831	11.45520	-28.44917	7.56295	43.23274	10.12372	9.85000	6.99991	35.65223	6.26468
33	0.44438	8.46520	6.41461	1.00000	64.19329	8.62475	7.88248	1064.56336	24.63139	-2.68333	9.50879	59.15033	10.19002	5.26755	10.33625	69.80031	3.60809
71.52847	0.04148	9.55448	7.91534	1.00000	29.93141	8.38302	7.12424	1057.12122	34.93711	32.57756	8.72791	56.16650	10.15931	10.92658	6.89020	40.98152	6.33062
-69.08333	0.56410	7.08737	8.78512	0.00000	47.87010	4.52492	8.84449	1167.67131	-3.96938	-16.25	8.74396	55.16348	8.30042	10.26412	10.60524	46.09160	6.42374
-56.52361	0.03015	7.58153	9.04452	1.00000	47.13887	9.21635	7.30983	1169.14044	1.67694	-33.38056	7.65596	65.58315	9.99065	9.34518	5.83624	48.60543	7.33342
-4.22398	0.03823	7.89928	7.52226	1.00000	47.55017	11.62508	8.33063	1154.69222	-6.57612	57.47908	5.00674	67.31312	6.94464	10.53810	6.98921	48.29271	6.62661
118.9707	0.07519	7.43846	7.43377	0.00000	39.71482	8.80922	6.81074	1189.99399	21.37225	-3.5403	6.81583	60.69480	9.61398	9.60895	8.25560	57.05062	8.62411
-52.20639	0.02959	8.31350	6.54671	1.00000	51.54562	8.69753	8.33897	1168.20611	33.42672	-3.20333	11.30751	61.71568	9.86580	8.94285	6.30253	64.36941	6.68769
-122.39168	0.02950	8.02683	8.03764	1.00000	33.68979	7.14841	8.37087	1050.10717	-4.57783	40.58654	8.61174	60.38008	10.13562	11.97299	6.29288	62.95285	5.19923
-70.20749	0.03514	9.16229	9.13537	0.00000	56.87352	6.89724	7.45582	1069.23724	23.91184	8.62261	8.21546	66.13020	6.95106	6.92069	6.95083	59.22749	9.39393
5.03586	0.09685	7.53999	8.60415	1.00000	49.45640	8.90670	9.50645	1146.81263	9.37802	43.83125	10.89675	31.60449	10.67539	9.46113	8.58236	64.57298	6.91019
117.59152	0.03505	9.09191	7.40601	1.00000	54.59670	11.62348	8.30003	1195.50448	0.48138	3.31332	10.49927	55.71637	11.03802	8.14095	6.13784	59.89964	8.80276
10.03988	0.01689	7.67209	8.94166	1.00000	35.38735	9.44678	8.22627	1075.14344	21.78282	53.6052	8.82672	43.04137	9.52813	9.89330	2.81349	63.14014	5.05640
4.07601	0.03497	8.44977	8.47083	1.00000	28.30075	6.97790	8.02410	1085.90608	18.65936	50.88506	9.18293	36.44390	10.47134	11.65651	7.09317	22.11139	6.02063
-89.66123	0.04567	9.02846	10.31577	1.00000	58.64158	10.23665	9.59761	1150.10824	33.97720	21.28306	7.15593	49.27857	8.37239	8.60060	7.62872	33.99755	5.90583
-94.74049	0.02695	6.92578	7.78492	0.00000	44.08493	5.75958	7.39491	1064.78634	3.88042	32.5007	4.50709	41.66717	11.95406	7.58172	6.39454	45.72983	10.40521
-84.23381	0.03743		9.07429	0.00000	53.95561	6.65431	9.11128	1168.40018	9.75296	33.54428	6.67570	32.05444	9.81766	6.11698	7.00793	52.89906	9.86999
-79.2663	0.07815	8.09591	8.02065	0.00000	50.56793	7.37934	8.60435	1163.21071	19.14161	43.86682	8.93824	36.76092	7.36680	7.38686	8.34720	61.82291	9.12253
27.46153	0.03414	9.02792	9.77285	1.00000	49.99757	9.33966	7.94592	1103.62636	15.74139	-21.44236	7.44656	45.59902	9.51699	9.72528	6.92251	46.75630	
8.91229	0.04565	8.53858	7.91690	0.00000	57.33683	4.32289	8.48676	1180.23553	8.09949	49.13645	9.64401	29.46280	9.72576	2.97124	7.23215	39.52516	10.58992
124.3697	0.42742	6.45992	7.38746	0.00000	33.28302	9.13487	7.68679	1071.65650	14.58948	9.6531	7.55498	45.88924	6.70529		10.28436	33.49282	5.49186
2.25	0.08267	7.78784	8.17992	1.00000	61.15033	8.65595	7.26042	1115.27747	9.32350	50.75	6.66819	25.06755	9.08314	12.37258	8.31311	77.86443	6.80938
2.25	1.84104	9.00924	8.28740	0.00000	67.06412	5.94557	7.16127	1150.49049	18.25568	50.75	8.98193	53.75656	4.18722	8.11305	11.80513	39.73676	6.71614
22.53083	0.02172	9.87641	9.37136	1.00000	53.57256	10.84858	8.41277	1112.41365	21.61273	44.22639	10.84582	52.08989	8.78880	8.10370	4.70115	53.85615	6.81195
-71.29144	0.76467	9.52362	6.37495	0.00000	40.87906	5.91256	8.49399	1136.62859	19.55972	41.54566	5.62265	56.50160	7.26470	4.56160	10.91208	56.79279	6.16399
-38.94722	0.38560	7.60502	10.00160	0.00000	50.40870	7.68636	7.32119	1175.33678	23.24096	-15.675	6.88415	43.42859	6.74416	6.17566	10.18927	46.42218	5.67954
118.9707	0.02068	7.69203	7.56177	1.00000	47.09258	10.35929	9.52139	1086.31323	-11.15020	-3.5403	5.04781	52.10386	9.54389	11.76633	4.34337	48.17039	8.35581
-117.70755	6.66434	9.29998	6.46132	0.00000	59.66901	5.09445	9.86787	1178.08182	12.26902	33.52253	8.56497	51.45601	7.76087	4.95536	13.09877	59.70194	6.19457
9.5926	0.03992	7.91380	9.74522	1.00000	74.59236	9.43413	8.61514	1140.65848	20.33889	52.86147	7.26017	38.50113	8.44539	9.84446	7.03222	48.38455	7.02691
77.5609	0.06011	9.01013	7.60103	1.00000	53.83459	7.14963	9.16267	1199.17988	0.93982	11.00599	9.33427	38.88495	11.14265	7.86157	8.00242	48.48032	5.35270
-42.19667	1.28894	8.44422	8.76540	0.00000	68.46386	12.53221	9.93769	1116.76113	15.94724	-21.41222	10.81542	33.50671	9.47073	8.92017	11.44754	46.90399	11.26400
-91.58045	0.04654	8.94820	8.46859	1.00000	46.07411	8.52333	8.33609	1153.67713	-4.10367	41.6764	5.97679	61.69725	10.49453	10.20040	6.32874	63.55439	4.99186
38.15035	0.02692	10.15497	8.02824	1.00000	46.05117	10.07287	6.25803	1129.84646	3.15351	49.41029	4.67803	51.73183	9.18667	11.60215	5.28445	51.71376	6.61837
114.68333	0.02715	9.26429	7.09944	1.00000	62.28756	7.81087	7.89273	1103.88082	30.37723	23.73333	9.23989	47.95854	9.70798	10.11782	5.37580	33.77301	4.92534
140.11667	0.02669	10.17274	7.59502	0.00000	17.96990	6.45141	8.59269	1073.84455	18.35592	37.56667	5.76665	30.81901	9.21995	5.70593	5.43127	54.58319	10.49947
117.63083	0.02251	7.77657	9.46302	0.00000	38.35108	7.65270	9.96516	1181.34228	10.97815	35.50056	9.26134	47.97833	7.80828	8.80333	5.72791	72.49554	7.07930
8.63333	0.06638	7.77256	5.69530	0.00000	57.66204	10.51389	7.30847	1181.23185	1.17056	52.2	6.46637	43.25048	7.02955	7.34553	8.17927	13.77584	6.30434
86.68363	0.33238	9.38375	7.60465	1.00000	56.19488	10.10065	9.83156	1100.79918	30.86067	23.49668	9.00200	66.42192	9.33539	9.96033	10.01562	37.99742	8.28154
4.92235	0.04023	5.84526	10.42956	1.00000	60.61941	12.63483	9.12359	1091.30672	27.69297	7.65649	8.81987	36.15289	8.92227	7.50996	6.93804	32.25349	9.65417
68.75915	0.11875	9.23136	9.14632	0.00000	51.12483	7.17279	8.31964	1143.39553	9.84617	27.52948	5.53920	21.56129	8.45431	6.62858	8.86898	70.33320	7.14235
5.58472	100.00000	8.76124	9.01138	0.00000	38.60800	5.13773	8.55118	1054.98123	7.51557	52.14	8.50479	39.25240	5.35353	5.46641	15.80919	65.23140	5.64265
11.412	0.01822	9.62586	7.56817	1.00000	65.80636	8.49496	7.43926	1170.04805	15.63947	45.50369	6.75575	50.83523	10.62982	11.15848	5.25278	37.32550	8.07021
67.84222	0.26767	7.64224	7.75273	0.00000	31.79005	8.26117	8.91433	1076.84510	17.85217	40.11583	5.16824	17.39985	6.92016		9.77523	63.05877	6.19357
20.22625	0.09417	8.34675	7.69017	1.00000	46.99349	11.66083	9.14892	1144.70715	15.35599	30.75545	10.45695	49.73000	9.23654	9.23854	8.57984	46.20488	8.65548
117.55417	0.05460	6.63193	7.84475	1.00000	35.86738	7.99399	8.72594	1062.63861	19.61872	34.86472	8.59629	54.57974	11.19236	10.27802	7.27322	55.76815	6.44010
15.87735	0.44138	8.00797	8.24824	1.00000	56.61899	9.04759	8.55202	1059.14720	16.50427	4.94273	9.12631	58.04580	8.99644	6.20794	10.34043	31.81498	4.07890
9.00472	0.04253	8.55403	10.18313	0.00000	36.46268	7.76291	9.49362	1080.47284	8.72109	4.2475	6.33797	46.40909	5.21292	7.39546	7.75553	65.16309	7.94859
