Pb	PAHs	PRES	PM2.5	NH3	latitude	CH4	NOx	H2CO	C2H3NO5	CFCs	TEMP	O3	longitude	warning	PM10	SO2	CO
38.55224	6.62651	1170.56472	7.51286	9.66242	35	12.22754	5.22156	59.47404	0.07976	37.72331	10.91248	9.03190	136.51667	0.00000	8.22238	8.64661	12.08118
41.47867		1133.11921	11.64933	9.14355	28.98002	9.03243	11.24513	84.29511	0.03833	51.33099	-8.57681	9.10440	77.70636	1.00000	7.15070	7.97722	5.75266
41.95797	9.25445	1057.77276	7.86683	7.77773	43.35071	8.67808	9.58009	53.37619	0.12546	33.45058	17.50883	9.24518	46.10925	1.00000	8.72863	9.55131	9.62273
21.14183	7.35384	1127.04913	9.24115	9.29617	3.27833	10.66657	11.96477	48.38750	0.17550	51.90560	-0.48924	9.56501	32.88667	1.00000	9.11317	9.58154	7.43603
78.02584	8.57488	1184.00738	9.57193	10.10272	45.39402	9.69827	7.66307	57.53666	0.09022	46.74616	19.51234	9.42975	9.29109	0.00000	8.19868	8.88567	13.24429
60.56941	9.27869	1106.13186	11.11284	10.90717	-6.48167	8.14879	11.74447	37.47996	0.12276	60.01096	27.49036	8.53900	106.85417	1.00000	8.69559	10.52836	9.64628
59.86227	7.62489	1062.55132	7.85152	8.92444	39.33427	8.44564	10.33232	41.03440	1.24871	69.24719	7.49080	8.69791	-76.43941	0.00000	11.16321	10.49323	12.18571
60.10301	13.32932	1113.53671	9.28728	9.32240	45.0408	6.06318	7.02559	58.21972	6.40234	56.64970	7.75822	10.43444	-93.263	0.00000	12.81476	10.80827	10.71234
57.05531	12.49112	1132.43041	7.02627	9.29793	50.80019	9.50118	12.68489	65.00043	0.06441	61.96042	10.95523	9.85058	7.20769	1.00000	7.98409	12.13691	9.84156
60.12307	7.57824	1136.54326	10.70780	9.83054	37.13548	6.35700	7.67138	58.30971	0.03907	59.83831	5.41750	9.17305	-3.67029	1.00000	6.55031	11.04745	12.36684
19.63459	9.76262	1141.11912	6.79504	8.59657	29.84576	12.37797	8.13888	36.13420	0.02268	50.01420	19.71523	9.98663	-90.10674	0.00000	5.48993	9.59031	10.07088
65.55808	7.54632	1054.74550	10.77792	9.28877	13.44581	7.54173	9.02982	48.99244	0.28833	57.44486	29.81879	8.58437	101.18445	1.00000	9.67825	8.67084	8.91042
50.89574	9.27941	1110.00999	8.91265	10.77443	33.54428	8.73195	8.99603	65.99216	0.29764	54.93312	18.41011	10.64634	-84.23381	1.00000	9.65749	7.67352	9.70509
51.73927	9.18896	1184.19058	9.05106	9.39310	6.46838	11.00016	9.04885	44.57346	0.04830	58.88000	24.11581	9.74999	-73.26022	0.00000	7.57329	10.67290	11.75730
45.38215	10.69864	1131.42799	7.39659	8.90160	35.30889	8.47499	11.57424	47.69811	0.36656	50.88155	9.36064	9.90873	139.55028	1.00000	9.85540	9.49998	10.62391
43.76326	7.08809	1183.71439	10.55161	9.12936	38.10558	8.69553	10.54245	59.19652	0.14150	41.68166	9.14120	9.97200	-1.86343	1.00000	8.88450	9.93487	8.12962
19.89232	11.77513	1168.21551	8.12397	9.89169	35	5.38344	7.10879	64.14179	0.49305	58.21063		10.29923	136.51667	0.00000	10.24529	8.09531	12.25443
47.23562	9.31067	1131.67498	9.15517	9.97861	32.42067	6.64771	7.51736	53.10947	12.56953	32.03250	10.12017	8.74044	-104.22884	0.00000	13.49010	11.21318	11.46614
42.69306	8.05120	1142.00194	10.08388	8.75989	38.07789	8.69318	8.27249	40.92006	0.64672	29.51315	6.65417	10.17000	13.44275	0.00000	10.50288	8.57354	11.87984
57.90172	12.96819	1077.71054	8.21788	9.90241	54.39304	9.86810	11.91792	55.63902	0.08060	45.79470	31.58242	9.33290	53.26023	1.00000	8.12650	10.71035	9.56698
36.47160	10.49193	1118.42777	8.93534	9.85751	11.15583	9.63890	9.95762	30.10366	0.04057	43.08208	19.14542	9.21672	42.7125	1.00000	6.37933	9.50803	8.37092
64.01491	14.84383	1093.58562	8.91763	9.20242	53.49389	9.20831	11.08744	54.04298	1.03139	38.74549	28.06898	9.84179	-1.29243	1.00000	10.97519	10.04215	13.10757
38.53588	8.99349	1116.48087	10.34869	8.58569	44.85278	7.58393	10.72042	73.45033	0.12899	34.11503	6.94435	10.13969	65.50917	1.00000	8.73395	9.91668	10.98608
60.48475	12.06013	1109.81054	8.23472	8.24558	53.14657	8.74675	11.98391	78.80190	0.30100	59.18598	23.36151	10.69740	140.72287	1.00000	9.71444	8.63521	11.01453
51.05121	10.03234	1086.61722	14.77946	10.77799	37.73604	5.03803	9.60589	65.95316	0.10467	43.55614	-3.34093	9.43648	-120.93549	1.00000	8.54998	9.47359	8.31104
44.90769	13.70237	1195.16822	9.24035	8.76006	38.70734	9.48646	10.46655	46.62779	0.27089	59.31516	27.31393	9.58104	-77.02303	1.00000	9.52892	9.06311	11.57238
80.89897	9.33918	1182.66724	8.21791	11.04359	40.93121	6.79120	10.08992	55.61998	0.31394	23.20682	17.09946	10.60381	-73.89875	1.00000	9.75275	8.63875	13.00871
64.45945	12.51330	1155.39116	7.85347	11.36719	52.21099	10.05452	7.00169	31.95687	10.30983	49.18716	-4.51340	9.52936	7.02238	0.00000	13.29141	9.45940	8.85660
61.25000	7.80786	1081.06009	9.93957	8.09886	48.78232	8.66606	9.13083	50.11111	1.24017	20.88722	16.73870	10.92111	9.17702	0.00000	11.15671	12.19376	11.54763
43.05069	10.56668	1123.46334	7.56998	9.61519	49.68369	8.83575	8.28912	51.30927	1.41616	47.87229	18.19381	9.15624	8.61839	0.00000	11.29713	10.18977	10.77724
26.55882	13.29817	1148.85659	10.09340	9.69082	48.43174	10.15847	9.05130	59.20219	0.05338	49.32495	19.77289	11.22712	17.8031	1.00000	7.74769	10.81052	10.27928
40.68006	8.40416	1147.10277	8.45329	10.04783	37.49073	5.37522	9.88990	41.27017	0.70842	56.60806	6.34422	10.67665	-2.77259	1.00000	10.56492	9.95554	14.80369
79.70564	14.19547	1161.49550	8.12289	9.58037	46.65581	10.37033	11.59055	40.97967	0.05628	36.42174	28.27810	10.50915	32.6178	1.00000	7.91810	9.22670	9.98633
51.63232	13.11224	1113.60354	7.81115	10.35364	-34.74785	9.82386	12.14357	62.56044	0.06413	57.90017	17.55769	9.04776	-58.70072	1.00000	8.08555	11.15121	9.87922
52.17902	7.52497	1155.17593	10.26586	9.01555	23.29549	9.58999	10.78667	57.65997	0.03914	52.86045	28.05783	8.45226	113.82465	1.00000	7.47435	9.90421	6.09044
41.07069	9.45998	1198.19471	11.65717	10.09444	-10.33333	6.90221	9.98393	72.86313	0.59059	33.06334	11.47058	9.28562	39.28333	1.00000	10.40151	9.89204	10.20706
46.13005	7.85008	1070.58472	9.57674	8.70960	43.32686	7.83899	10.22489	47.11322	0.18835	58.12810	12.34622	9.15600	-2.98884	1.00000	9.17663	7.92056	11.36445
30.56042	11.92406	1133.30348	8.20308	8.96759	50.82882	12.49474	9.48833	46.75237	1.03586	69.62600	12.03742	8.70048	-0.32247	0.00000	10.97584	8.36414	8.83133
45.36824	11.91598	1113.64794	11.10668	9.72290	33.14447	7.41565	12.35330	59.14741	0.02953	47.93312	13.12917	10.92710	47.3799	1.00000	7.05150	8.88838	11.38048
67.61995	13.22579	1096.61092	7.69726	9.01007	41.94175	9.51954	11.11415	87.78357	1.87558	56.51000	11.81817	11.14001	123.50266	1.00000	11.58178	11.37963	11.26881
39.57221	7.40526	1160.89077	9.12018	9.56532	51.62907	8.84640	10.78027	46.05795	0.24895	44.03116	7.46968	10.55183	-0.74934	1.00000	9.49480	10.54166	10.50238
75.89850	7.58207	1174.49367	11.41854	9.41315	46.32374	8.49057	11.01558	64.61080	0.02220	49.15297	15.22914	10.02623	-120.00865	1.00000	6.36598	8.84000	6.62698
47.64355	12.00591	1125.09462	7.64064	9.96074	34.95303	9.07221	10.59654	69.90000	0.15718	58.45610	13.72791	11.14134	-120.43572	1.00000	9.01881	9.29623	11.08409
69.59846	7.17824	1120.99104	7.67400	10.40528	45.75279	12.20132	7.32136	41.82857	0.12352	40.90338	24.38876	9.55166	130.57211	0.00000	8.61671	9.08521	10.93132
47.96565	9.91584	1169.11169	7.01815	11.21632	40.98894	9.07005	8.12390	59.72504	8.98583	36.13194	11.58745	9.66168	28.67582	0.00000	13.15145	9.15240	10.16294
59.93951	14.39956	1105.42579	8.01960	11.02770	-22.9	10.83894	12.41709	39.79568	0.28787	51.52236	10.69872	8.75556	44.53333	1.00000	9.58356	12.38970	9.04897
52.87444	9.37571	1148.11084	9.55005	8.90606	36.65	8.88781	9.21621	68.13854	0.16366		11.83902	11.30719	138.31667	0.00000	9.03558	11.43062	12.00499
55.12402	9.53009	1184.20280	8.33474	10.17913	44.97639	8.21208	8.96303	50.56650	0.04241	35.85782	38.98345	10.38255	19.61222	1.00000	7.15150	8.63102	10.81967
46.57460	9.05875	1161.11831	11.63101	10.06084	0.46005	7.21664	10.10314	63.90583	0.07073	48.48783	14.89242	9.42083	34.11169	1.00000	7.59540	10.83420	8.48061
39.22851	9.42907	1198.57572	8.06721	9.36414	26.2173	6.32006	11.95096	51.42542	0.12656	51.76818	12.37998	9.89943	-80.22588	1.00000	8.78353	7.78396	13.02014
55.75040	5.68921	1176.73099	9.66299	9.37337	40.98894	9.77679	11.47014	25.11218	0.04855	29.59511	15.56457	10.53671	28.67582	1.00000	7.16881	9.12552	7.45087
37.77570	8.87519	1112.21637	6.15653	11.04692	52.47774	13.94449	7.86525	31.72042	0.00857	58.98811	4.58855	10.16001	10.5511	0.00000	5.73087	9.41135	9.80841
44.62817	12.37649	1080.70807	8.43604	9.59293	48.78232	8.80024	10.99963	27.79944	0.46635	72.43633	-1.39319	8.15708	9.17702	1.00000	10.12500	11.03167	11.62940
51.97710	10.57964	1196.28078	8.80898	9.34184	-27.76952	8.64488	8.73159	70.00427	0.05160	50.68647	10.92700	10.18628	30.79165	1.00000	7.64156	11.33924	11.00987
49.47593	9.11169	1107.74016	11.52023	11.69590	53.53395	6.66322	9.13824	52.10543	0.20890	61.30000	7.22666	11.52618	33.72798	1.00000	9.26858	8.99563	9.47846
50.14250	11.96411	1188.09405	10.77350	10.70609	48.35149	7.50085	7.00753	70.35082	0.40326	42.30053	9.36921	9.09800	8.96317	0.00000	10.00989	9.24721	11.15364
63.12014	12.12469	1055.69361	8.04810	10.08637	51.82721	9.22066	6.52960	48.15258	32.13618	21.67404	9.51969	10.14094	107.60627	1.00000	14.42841	10.41839	8.87188
31.15918	8.65302	1073.49780	8.71630	8.68082	50.80019	9.13407	6.87844	60.84159	0.13158	46.48857	6.45278	9.82959	7.20769	0.00000	8.72026	9.31758	11.37642
66.66194	8.87015	1194.42548	11.16419	9.64177	-33.38056	8.69307	11.46546	47.53918	0.12772	27.80688	19.02285	10.28131	-56.52361	1.00000	8.87355	11.26739	8.12930
44.67696	8.26497	1159.18958	10.99821	9.89856	37.30553	8.47523	11.23135	85.77696	0.03156	40.75551	6.73976	9.35616	120.82747	1.00000	6.32159	10.50962	7.69392
41.57072	9.27030	1112.49663	8.19544	10.45876	34.4833	11.51906	9.71466	50.89984	0.03985	50.90499	0.99519	10.65805	136.84186	0.00000	7.55080	8.74447	10.11126
67.08237	10.97430	1172.77386	9.06634	10.74597	35.50056	7.66453	9.38238	69.82930	0.02244	58.33889	19.93742	9.16213	117.63083	1.00000	7.00877	9.29374	12.76348
41.61682	11.02086	1178.03579	14.69781	9.65775	47.80527	4.70458	9.76629	79.12742	0.19702	29.28765	30.49721	10.27877	-122.24064	1.00000	9.19304	10.36004	9.60079
58.08778	11.14010	1135.35727	9.56416	8.53719	51.40148	9.12796	9.89680	59.84940	0.02776	70.41305	20.44573	11.05383	-1.32471	1.00000	6.35102	10.88262	9.74601
50.35516	7.07132	1101.57602	9.53697	10.84049	3.02013	7.71155	9.37849	34.64660	0.10404	54.37595	18.83092	11.02628	30.91105	1.00000	8.48147	9.80197	10.27764
43.24678	11.88297	1113.92918	8.03672	11.14702	14.95472	4.17534	9.93870	35.88582	1.22650	33.99224	8.21298	8.37233	120.89694	0.00000	11.15109	7.51587	13.46529
44.49240	10.53486	1167.06824	13.48615	9.68718	32.05971	7.95408	13.91553	42.35500	0.04390	59.75267	4.46800	9.27276	34.8732	0.00000	7.58137	10.74821	8.74387
66.44431	11.03927	1070.01343	9.61021	11.77128	4.92675	6.74831	7.85133	61.92741	0.61283	53.64852	13.19962	8.33228	6.26764	0.00000	10.43336	8.66678	11.87924
53.56748	8.64042	1080.58933	6.48598		43.67681	12.79065	8.81156	63.11368	0.05598	49.95953	14.62261	9.84482	4.63031	0.00000	7.40973	9.97110	7.94322
56.16557	7.00410	1170.33711	10.45447	8.83152	-8.66667	9.64783	11.79548	63.60664	0.05580	38.45287	6.25314	10.05263	-35.71667	1.00000	7.80816	9.68303	7.12882
41.76744	12.38899	1050.80335	9.19354	9.44792	53.53395	8.25347	10.90802	72.48651	0.05694	57.54660	22.63275	9.11618	33.72798	1.00000	7.75714	9.54077	12.31073
75.14222	10.88555	1193.70099	10.41954	9.72536	31.84568	6.84878	11.66979	52.99847	0.66385	49.12900	28.74287	10.19627	-102.36764	0.00000	10.51480	11.37193	9.61415
41.85609	13.38666	1131.70426	8.04801	11.22769	47.56494	10.02202	11.24277	68.21231	0.31893	38.55313	-2.59485	9.41730	31.33078	1.00000	9.78416	10.57273	10.27738
41.78034	8.79600	1056.31328	9.64997	9.82334	19.64745	8.14010	8.70625	77.99579	0.05822	45.24864	0.96197	9.83915	-102.04897	1.00000	7.88273	8.39079	10.08342
63.79946	5.44670	1068.78797	8.50917	12.08230	50.74497	9.95165	11.00236	76.70555	0.03206	46.85345	5.09342	9.09071	3.20639	1.00000	6.94595	9.68564	8.37871
40.68485	6.40854	1059.24284	9.87515	9.88465	41.82143	9.71111	11.33149	74.53388	0.09367	52.94007	9.40678	8.61964	41.77921	1.00000	8.41817	8.45850	7.64610
67.06925	7.62392	1069.87724	11.41575	9.76327	11.86064	8.41420	9.88798	53.58086	0.06421	51.59268	15.14557	9.87660	9.0027	1.00000	7.85933	8.94364	6.00357
67.07959	7.54295	1198.54561	8.28184	10.65813	41.09246	9.21718	9.69235	40.83419	0.56657	61.23737	21.51647	10.79421	45.36561	1.00000	10.35273	11.39254	10.00012
46.16634	12.24474	1092.44632	9.21056	11.53836	43.86682	6.87925	8.98311	56.71560	0.87784	53.57688	-7.25082	9.02016	-79.2663	1.00000	10.82194	8.63663	11.75345
77.31127	13.58230	1152.57126	8.77699	10.13116	23.49668	7.40085		30.40146	1.71526	37.71594	19.12296	10.43653	86.68363	0.00000	11.48856	7.97976	10.60153
50.44814	10.48581	1062.59328	9.53366	9.22954	-8.76194	8.15507	8.23532	39.73143	1.01797	49.23414	20.61677	10.60516	-63.90389	0.00000	10.94632	10.09435	11.09375
44.66543	10.49332	1143.66136	7.92095	10.33892	35.06667	10.04516	6.00313	36.99737	13.43578	42.10748	14.63339	9.15551	135.21667	0.00000	13.55625	9.68213	8.80942
44.57267	6.92840	1094.95399	8.85175	8.82841	32.61603	10.52883	8.40113	29.53071	0.77580	37.32804	15.15290	9.74830	44.02488	0.00000	10.65256	8.36306	10.59027
41.52764	6.31805	1100.64667	8.64130	10.15284	50.76306	10.80682	5.59657	45.32157	0.25529	43.52633	7.05134	11.54180	-1.29772	0.00000	9.58116	9.76527	12.40371
43.31615	13.05923	1103.36937	10.50733	9.07289	53.00974	7.42366	9.42077	40.85255	0.47069	60.37138	4.65475	10.91668	-3.05814	0.00000	10.17279	9.59326	11.77064
28.35928	15.02817	1077.06927	9.73780	10.65527	38.38479	12.11540	9.35078	65.32574	0.09147	57.77292	8.84272	10.10479	-0.76773	1.00000	8.27132	10.41855	8.23665
41.97003	11.36154	1113.16959	8.70031	8.74794	-8.76194	9.60643	10.59525	40.77222	0.04722	43.57880	23.87835	8.99517	-63.90389	1.00000	7.41867	9.25492	9.07457
54.19405	9.00864	1071.46723	6.96852	8.55035	51.44889	13.05548	9.84143	50.70718	0.02954	64.54573	24.47070	9.32414	5.51978	0.00000	6.91140	9.74266	7.96967
58.30032	7.12977	1054.20900	5.33090	11.22924	36.64852	13.90130	7.54287	54.62316	0.07267	39.50961	42.83652	8.47480	51.49621	0.00000	7.85325	9.45643	7.65074
51.59091	6.43685	1102.70675	10.90460	10.21199	42.93369	7.43822	8.78789	50.98039	0.05294	74.07148	31.77953	11.43604	-72.27814	1.00000	7.34975	10.55501	7.66455
53.63504	11.26351	1108.67706	8.72747	10.11443	47.83333	9.46417	11.31210	51.28589	0.03392	50.04832	11.00882	10.31520	59.6	1.00000	6.69803	8.81981	8.78052
51.54554	10.64844	1105.51704	9.98962	10.51820	50.06	8.19284	7.69984	45.47509	0.39295	49.11120	-4.66465	8.74687	43.2379	0.00000	9.98101	8.76854	11.45360
58.88525	7.40793	1090.70652	7.98814	9.05545	20.28527	11.38088	7.06919	41.99433	0.11879	54.46508	0.42369	10.92084	-103.42897	0.00000	8.74185	10.78385	10.94865
41.96626	8.39062	1145.04993	12.28470	10.82896	-19.72806	8.72303	11.97073	47.70966	0.08594	38.80284	8.26380	8.94238	-50.19556	1.00000	7.86236	10.73470	6.56405
53.52937	11.84887	1089.27292	12.33989	9.96815	25.92493	9.38054	14.38137	38.98485	0.09169	41.97873	18.78840	11.69076	73.66633	1.00000	8.29434	9.00597	7.84337
49.67547	9.54135	1198.61263	10.48291	9.04362	53.00974	9.80554	12.16950	47.57468	0.53823	32.33894	32.30011	9.85900	-3.05814	1.00000	10.30423	9.38329	8.17383
59.38454	10.69931	1056.70045	8.68363	8.02927	50.88506	8.94359	9.90872	57.05509	0.37183	48.43197	17.21301	10.16991	4.07601	1.00000	9.91913	10.69803	11.43457
44.79208	13.16681	1155.99265	8.33945	8.34504	56.03361	9.27739	13.05833	70.13981	0.12811	54.46865	14.40576	10.96419	35.96944	1.00000	8.69074	9.37083	10.44009
29.65609	11.23628	1112.09307	6.91910	7.56930	39.00622	7.71017	7.04063	52.87980	0.99627	64.19108	16.96478	10.24906	-77.4286	0.00000	10.93233	8.88195	10.80740
40.38641	10.39221	1199.91354	11.13909	10.24698	34.63915	8.97757	12.74439	51.24469	0.11198	42.42806	18.24896	10.19354	-120.45794	1.00000	8.60473	10.09165	8.87199
71.40505	4.86987	1113.39712	8.77764	10.66527	35.20889	12.22785	11.91097	28.07023	0.55017	62.89661	13.27218	8.25316	111.73861	1.00000	10.30343	11.51213	5.13883
69.24058	12.42996	1107.42364	7.03166	10.27966	48.90982	10.03605	11.55904	49.91868	0.18555	52.18623	2.11437	9.71294	2.45012	1.00000	9.14201	9.15715	9.39827
39.98358	8.81709	1109.60196	10.14139	10.65483	19.64745	8.93763	12.19751	73.02808	0.11902	42.57552	20.03410	9.66321	-102.04897	1.00000	8.62065	8.90483	10.07249
68.10512	11.08544	1125.90020	7.40482	9.73893	53.51684	7.48674	11.48739	62.19678	0.37254	55.64933	22.41863	12.32973	-113.3187	1.00000	9.91349	10.51962	12.85702
55.90769	7.37237	1104.60694	6.59609	9.62800	27.52948	13.64945	7.72716	48.53744	0.03500	37.69064	13.83163	9.82115	68.75915	0.00000	7.55738	7.97538	9.53807
37.59700	9.98782	1134.14468	9.53389	9.78842	38.96372	7.62890	10.21386	45.14903	0.76445	58.12549	17.11636	9.67127	-76.99081	0.00000	10.65619	8.92179	12.18556
65.32182	9.15107	1156.82774	8.73137	10.23604	13.70727	9.60093	8.61063	49.80097	0.15372	55.19055	21.14098	9.18616	9.15013	0.00000	9.05582	11.60250	9.95499
46.45898	12.33745	1137.83118	7.78776	10.23001	50.82709	10.43331	7.74563	50.69656	7.58549	55.17821	11.48704	9.38872	6.9747	0.00000	12.98391	10.27423	9.03761
52.65688	10.14784	1069.13236	9.27300	8.87892	47.98372	7.16082	8.72984	51.25063	18.75014	47.31720	16.86241	10.62004	10.18527	0.00000	13.88876	7.02594	11.22581
48.17483	10.84283	1130.74351	7.74268	10.97685	20.22816	9.08483	12.89389	55.36994	0.20772	51.64058	25.87336	10.07272	-103.5687	1.00000	9.26767	10.93172	8.94122
63.25308	7.05955	1147.71443	9.34108	9.43801	40.55851	12.14865	13.95342	53.86728	0.13960	52.75942	4.02143	10.79449	17.80774	1.00000	8.72274	10.57860	6.27120
50.37400	8.53423	1083.39236	9.30044	9.62122	27.52948	9.82544	11.43060	40.62104	0.66072	39.92689	17.10634	9.39435	68.75915	1.00000	10.50722	10.30274	9.16622
62.94856	8.88213	1155.13430	13.36139	8.54096	26.2173	5.80093	9.59145	46.66942	0.03682	51.14456	33.33420	8.75649	-80.22588	1.00000	7.11515	9.83738	8.31289
40.52326	10.06982	1118.52675	9.65780	9.47815	35.95664	9.48224	10.33973	49.08867	0.09238	43.56639	21.65111	9.62711	36.7138	0.00000	8.36659	10.56522	11.33532
35.62339	9.21942	1179.05984	11.66652	11.04528	-16.25	7.23733	11.55720	79.44802	0.02613	70.70132	23.21864	9.45035	-69.08333	1.00000	6.51063	10.64828	9.77845
59.49140	12.97262	1055.45004	7.02948	10.04390	30.35028	10.43883	11.70204	40.63520	0.10263	44.42034	4.55876	10.44004	112.19028	1.00000	8.51097	10.33633	9.01752
65.03020	8.85248	1168.58087	10.74738	9.41653	51.26	6.36978	7.15029	43.74672	0.79133	38.14845	3.10899	7.51529	-2.1875	1.00000	10.69416	10.07626	9.40966
50.35385	7.63673	1124.34525	10.65290	9.96810	49.88307	9.27639	12.08271	62.18694	0.17715	55.04174	13.78923	11.86871	-119.48568	1.00000	8.98625	9.31594	8.48751
48.60739	10.41646	1187.00768	9.95175	11.33637	4.94273	6.79700	7.24268	37.63237	14.94659	59.68214	22.87727	9.54877	15.87735	0.00000	13.66211	10.31294	11.06867
58.93372	11.81113	1058.98247	10.12946	10.55748	36.24624	6.29458	9.40089	53.96731	5.43124	35.97405	16.85009	9.62685	139.07204	0.00000	12.64803	9.56247	11.80193
55.65398	11.39062	1087.39398	9.45199	7.91070	-4.26613	7.54726	7.30137	45.91513	0.50884	45.64861	10.71306	10.44491	15.28318	0.00000	10.21656	10.55227	11.39508
43.26924	8.28686	1134.84270	9.60108	9.08246	34.85	10.39155	8.44357	54.67859	0.09501	48.58171	8.51580	9.71257	117.33333	0.00000	8.38098	8.46761	13.24493
55.06864	12.71693	1065.78981	7.67963	9.17550	3.7278	9.82845	12.29543	34.43793	0.08955	49.76360	18.53961	9.69251	98.6738	1.00000	8.53293	9.05499	9.50689
37.39327	9.33906	1116.75469	9.37172	8.49790	13.44581	9.29986		79.65111	0.31413	55.42889	20.30264	9.12547	101.18445	0.00000	9.72702	9.34281	10.35743
56.22062	12.72868	1131.15632	8.56545	8.94243	32.57756	9.53886	10.48472	33.61565	0.07354	31.33473	4.39433	8.88275	71.52847	1.00000	7.92873	9.23626	10.60029
49.22696	8.13894	1071.38226	12.73208	9.72551	-54.8	5.63269	8.66704	64.43749	0.02679	59.26226	0.77071	8.50849	-68.3	1.00000	7.36237	9.00227	8.70824
68.11092	10.03381	1081.21667	10.93783	8.81290	5.27247	7.03432	10.62959	44.03734	0.11761	59.74659	5.95570	9.47331	-3.59625	1.00000	8.68171	8.67072	11.18288
34.86078	10.85985	1166.64522	8.01404	9.45924	-22.45667	12.06734	8.98900	43.95635	0.12191	52.42690	21.88501	10.26929	-47.53028	0.00000	8.56989	8.38103	9.69387
35.73100	9.76551	1110.92304	11.53086	10.01855	23.02677	7.78628	11.07476	48.77430	0.14777	52.50216	29.51776	11.03811	113.13148	1.00000	8.86431	10.94550	9.14969
44.93931	9.91376	1084.28002	8.64973	11.10382	47.92526	6.49189	11.96501	53.37178	0.05428	34.29901	17.72717	10.03872	-97.03285	1.00000	7.72590	10.58372	12.91034
71.38801	7.13828	1076.42803	8.16466	9.08232	29.65163	11.25033	6.32123	68.63360	0.08012	58.53691	8.54183	10.52372	-82.32483	0.00000	8.54939	10.22128	12.63077
50.99771	11.40176	1099.23346	9.18460	9.05593	38.55632	6.24895	8.84775	49.41230	6.46810	53.45870	15.75458	9.98737	69.01354	0.00000	12.82304	9.73841	11.88497
52.18195	8.37452	1080.65700	11.27987	8.52278	28.15112	7.76636	11.29829	64.17585	0.04464	34.10597	13.77821	9.66695	-82.46148	1.00000	7.44358	10.33278	9.30691
53.10919	8.75850	1109.93247	14.71708	8.80462	38.37255	7.14870	10.79737	51.58222	0.01142	64.74024	25.99794	9.56191	34.02537	1.00000	5.65487	11.44339	3.86583
53.51059	12.15740	1086.20864	9.96024	10.11171	50.18545	7.56778	9.47568	70.19934	2.07060	67.67035	9.25722	10.66318	27.06365	1.00000	11.67202	10.34924	11.40258
65.29144	12.22130	1189.90542	9.38641	10.23488	40.72816	9.40462	8.56773	61.56412	0.16746	64.40360	25.55819	8.91537	-74.07764	1.00000	9.06411	10.37085	11.15817
18.34573	8.47557	1090.90937	7.90862	8.55964	55.8736	10.82050	7.82730	49.29759	0.07750	60.63443	15.16465	10.29667	85.4265	0.00000	8.21502	11.18058	10.70378
61.23180	8.41343	1136.08144	8.40868	9.12379	-21.41222	7.15155	9.62588	77.51003	0.29951	77.95047	10.39965	7.32294	-42.19667	1.00000	9.60958	10.88717	11.57489
