O3	NOx	CO	PRES	warning	PAHs	CH4	NH3	H2CO	CFCs	latitude	PM10	TEMP	Pb	C2H3NO5	PM2.5	SO2	longitude
8.78777	8.64005	6.67061	1191.37649	0.00000	7.25658	7.50041	6.21194	29.12870	33.11909	31.82539	6.90124	7.08145	34.87873	1.64239	11.95391	10.02280	72.54064
9.13882	4.91195	6.65461	1109.13544	1.00000	8.21101		9.47739	39.51130	60.02648	40.60538	7.58681	0.64647	35.40014	2.62380	7.37630	5.55423	-73.75513
8.38242	6.01223	5.00943	1068.36108	1.00000	6.16454	7.76563	7.80872	34.62832	42.47833	-6.25	4.42716	10.49909	47.32596	1.39641	6.43193	6.94101	38.66667
7.26918	7.26311	8.07746	1157.95127	0.00000	9.26326	9.38407	8.81029	55.45363	27.55985	50.09019	8.45327	13.25111	54.01757	5.23357	7.24551	7.18811	8.4493
7.01496	6.72399	8.20152	1169.01048	1.00000	4.26269	6.86469	3.45768	40.07610	46.82412	52.57583	7.83845	15.79512	68.95339	2.70588	7.62690	5.55074	6.61944
5.58254	6.37028	8.90739	1090.48786	1.00000	7.80740	9.99726	7.85855	75.76667	46.95333	51.40944	8.16865	10.55591	40.45529	5.14630	10.59639	5.16225	46.04833
7.20083	6.68355	6.78363	1121.95082	1.00000	5.81220	8.13923	6.16350	81.32608	55.42498	27.09978	7.25938	8.55308	33.96881	2.71393	8.51709	5.40037	-82.45426
9.19481	5.57767	6.92532	1128.97418	1.00000	7.11637	6.02622	4.66192	57.53157	53.42405	40.78206	8.21013	12.58797	67.27212	4.19228	7.24286	9.45035	72.34424
9.40599	6.65673	6.99718	1120.60203	1.00000	6.88780	10.34888	8.72837	49.63429	44.93701	55.62047	8.41454	16.41010	45.75970	4.89427	10.76959	6.23488	37.49338
8.52738	5.06780	7.67806	1166.53602	1.00000	7.95815	8.36630	7.51386	32.01613	53.25012	41.6764	7.47060	22.04401	68.68105	2.67349	8.17488	5.94304	-91.58045
7.81811	4.24751	6.92327	1056.92423	1.00000	5.75839	9.22119	5.83646	62.04669	55.71240	45.69558	8.29700	18.93384	66.84882	4.71526	7.36516	8.34278	4.7934
7.41742	5.84420	8.78803	1163.85543	1.00000	5.68994	10.90360	8.69584	72.22832	57.62286	52.66277	6.76071	4.63392	37.51577	2.35774	5.47611	5.81123	-2.01111
7.49953	6.78245	8.39175	1054.06252	1.00000	7.14347	10.36053	7.22117	54.65005	35.99659	33.08014	6.55048	23.06618	60.08998	1.99393	11.53155	4.70986	-83.2321
7.13586	6.22335	6.86260	1114.65873	1.00000	5.60490	10.14459	6.44024	69.23199	34.19834	9.92787	8.05102	30.92370	60.85434	4.33281	8.56436	7.00899	-84.13722
7.68807	5.88723	8.58530	1167.93153	1.00000	8.23577	8.64278	6.06720	20.72797	45.08220	45.16024	7.40025	32.30247	33.63640	2.87214	7.41405	8.18047	-93.08883
8.35803	6.82841	7.35825	1073.03958	1.00000	4.91432	5.93392	3.81552	61.05857	59.07077	19.21667	7.14016	21.20327	43.36165	2.14004	6.60713	5.18665	73.08333
7.79638	7.07593	7.93579	1091.48177	0.00000	4.80513	6.46561	7.21418	48.77465	55.60570	44.97639	8.27756	21.53984	39.93359	5.01373	8.75532	8.53506	19.61222
8.29673	4.39700	7.72001	1171.92261	0.00000	5.72846	6.56555	6.70622	41.11570	54.52617	8.48714	8.56881	29.76432	36.06567	5.40174	7.09178	7.60716	-13.2356
7.66247	5.42869	5.20793	1126.23768	1.00000	5.66963	5.74036	5.47509	52.32642	51.93003	-22.97056	7.59255	4.99662	57.12556	3.48343	6.94605	6.51486	-46.99583
6.97524	5.76854	7.58527	1091.82934	0.00000	7.33800	7.23370	4.96633	44.05637	19.80305	15.48131	5.33131	20.49134	51.93448	1.70779	9.77284	10.38464	-86.57415
8.12992	3.73486	6.53130	1082.78575	1.00000	5.28670	7.59697	12.71903	56.33674	47.28541	41.84364	10.17550	14.88959	34.25307	22.92835	5.00730	4.28904	-87.71255
6.84255	5.20896	5.37805	1081.85129	1.00000	6.98733	9.14767	5.92949	44.10962	34.61554	51.64316	8.13968	30.79419	36.77623	4.46538	9.07823	6.57082	-0.36053
7.03089	5.71608	9.24066	1099.77157	1.00000	7.61618	9.25489	8.00497	50.57764	41.11856	31.39547	9.01419	5.66019	73.28634	8.34847	11.37743	4.70233	34.75699
6.77134	7.15391	6.53676	1195.66536	0.00000	4.40779	6.96521	7.31612	43.40122	33.03427	35.815	5.78369	10.79772	47.19541	1.39760	11.08226	7.83714	139.6853
8.12759	2.53520	9.24164	1199.21897	1.00000	8.93635	11.00869	6.87866	39.97718	33.52533	-2.13404	7.76887	6.59306	63.60413	3.52471	6.49810	5.59155	-79.59415
8.34348	6.49487	6.74785	1145.20795	0.00000	8.47941	6.48174	9.91423	69.39488	43.58410	5.90702	8.74914	18.90427	52.47554	5.93990	9.15215	8.66991	116.10146
5.71379	8.05651	4.94056	1136.76709	1.00000	6.31673	7.85224	6.03557	33.17826	37.15472	38.13708	7.94470	28.63657	33.75476	3.97806	7.13135	7.63991	41.00817
7.18956	6.60510	8.91098	1062.64514	1.00000	6.12595	8.51095	7.19217	54.66717	45.15968	0.51667	5.50909	17.40388	50.50736	1.40020	5.93196	8.32207	101.44167
5.63287	4.02946	7.51316	1076.43142	0.00000	4.58968	7.96333	3.21229	50.73162	69.61469	45.40008	6.40168	15.30662	63.36991	1.50199	5.10660	8.23324	-73.58248
7.10592	7.86965	6.93696	1134.39435	1.00000	6.84055	13.68647	10.03913	43.52219	50.86142	34.21639	7.38690	15.79476	48.23027	2.77742	13.40702	6.45701	-119.0376
8.43838	4.25907	6.92646	1050.15554	0.00000	8.59024	6.63212	12.68385	88.22137	52.24832	36.53333	8.15313	30.67626	47.46777	4.79328	10.48558	9.51146	136.61667
7.47934	5.42678	7.16213	1163.74821	1.00000	6.26587	8.11039	4.88277	42.51841	37.32669	36	8.93630	12.38581	38.87210	7.42668	8.45699	5.71840	139.55722
7.84459	5.40408	7.59990	1159.33760	1.00000	9.28754	8.85632	8.74126	40.39938	21.08212	56.03361	6.79194	11.96962	32.61394	1.97162	8.24608	8.23159	35.96944
7.41632	8.11182	7.90585	1081.59480	0.00000	11.42196	10.09809	6.99861	70.23441	39.48400	-26.22861	8.52332	13.81756	57.17288	6.22591	8.24095	6.88751	-52.67056
7.95034	8.28416	6.58028	1065.93424	1.00000	5.60584	10.90236	7.78895	28.67738	44.93818	-23.44361	5.97624	7.56809	48.82648	1.63807	10.56792	5.62525	-51.87389
5.75143	4.84713	8.41378	1192.60717	0.00000	9.92867	8.81647	9.75941	37.54481	50.75627	53.46506	6.75214	29.40260	44.38410	2.47328	8.98680	9.02860	-1.47217
8.54735	3.37441	7.06628	1138.14302	0.00000	8.07770	8.58122	10.96940	39.44672	24.89378	42	8.31968	18.29024	45.70636	5.37098	12.17105	8.90094	21.32778
7.47389	5.92443	7.65109	1170.88084	0.00000	6.08494	5.82194	6.08161	43.63825	41.90233	51.14942	8.50657	-8.05142	29.20408	5.81199	7.55476	9.01114	15.00835
6.94773	6.37621	7.25491	1161.46115	1.00000	6.11828	7.74645	11.10805	37.44658	26.17531	42.97086	7.19380	17.48667	40.28475	2.13252	6.45603	4.94544	-82.42491
7.13255	4.44766	7.74298	1079.87112	0.00000	3.62512	5.28103	8.90388	63.51557	40.13895	-25.42944	8.56028	16.86364	50.85612	6.19314	7.72499	7.20483	-50.00639
8.06646	8.15973	6.18280	1177.53545	1.00000	4.48466	9.17862	5.81593	40.58515	45.01439	49.41029	6.30768	5.49844	49.71152	2.14496	8.41149	6.32843	38.15035
9.23029	7.95067	9.52147	1129.44190	1.00000	5.42991	7.53776	4.71259	54.86707	54.28785	-17.74431	7.95838	17.20089	46.38690	2.80365	8.82316	4.15654	-48.62789
6.66254	6.81078	5.83958	1171.11934	0.00000	9.72482	8.36353	8.65852	68.17784	46.63369	43.91452	7.34328	16.53799	62.39908	2.03030	8.76941	7.80572	-69.96533
8.47285	3.04664	6.57152	1088.94266	1.00000	7.43085	5.90107	5.03318	42.63992	34.40450	42.64685	5.00475	13.13916	46.19039	1.08408	6.32018	6.43200	-5.55835
7.70732	7.47981	9.50757	1118.73627	1.00000	7.16067	10.24645	7.62988	59.34074	60.41692	9.91861	8.02922	6.40790	61.94145	3.92068	7.12948	4.76332	-68.30472
9.32956	5.86653	5.99540	1053.44695	1.00000	5.29740	7.32810	8.06319	36.09030	39.82516	-17.74431	7.00224	22.61620	72.43779	1.54556	5.28364	6.09785	-48.62789
6.71116	6.83379	7.37877	1083.51372	1.00000	7.15946	8.50365	8.88602	67.30530	51.32750	-23.44361	6.71370	24.94041	23.40966	1.61024	7.42783	3.83169	-51.87389
7.55071	7.04578	6.80199	1161.07172	0.00000	6.24142	7.63539	4.99098	39.62318	59.08347	44.92934	8.29430	13.33178	53.82286	4.27270	9.77986	9.68612	37.99117
7.96274	6.10013	7.79566	1103.53632	0.00000	7.83164	7.60736	8.91380	27.81620	60.91466	33.7207	7.86585	15.93321	47.46412	3.77813	7.56270	8.20699	-116.21677
7.42248	4.37016	10.35457	1054.63666	1.00000	6.05176	11.89642	8.91743	55.33969	39.93763	54.03876	7.15733	37.69703	59.86831	2.30338	4.29478	6.28533	43.91385
4.36395	3.52514	6.29667	1064.20022	1.00000	7.44862	10.22048	9.37858	32.72690	29.03207	14.8361	8.78877	27.38885	81.01923	6.28844	5.39838	4.65238	120.97844
5.76921	7.63802	5.40949	1068.00477	1.00000	5.83875	7.96512	8.27883	53.03671	32.63999	44.98901	8.90912	4.77866	50.81540	6.70711	6.11615	4.50089	38.94324
5.93354	3.51294	9.51144	1165.55066	1.00000	8.23962	10.32556	7.79531	82.71291	54.39990	34.25628	6.80556	9.45283	56.03952	1.79859	6.57846	4.00274	-78.04471
6.03819	9.41137	8.16413	1101.91405	1.00000	7.26691	8.28286	6.29646	23.65079	58.97936	40.24537	7.38157	19.92445	44.40599	2.52475	8.49434	7.44788	-75.64963
7.69535	5.63635	6.24487	1142.58983	1.00000	5.44869	7.24207	4.82027	57.48676	41.90254	40.70995	7.67741	17.15383	60.34181	2.79567	7.02148	6.07500	0.57856
8.87276	5.67254	7.67229	1197.86000	0.00000	7.66579	7.70361	9.07635	46.17897	51.98325	34.4833	9.44544	27.81327	49.02482	11.63800	6.58984	8.69374	136.84186
6.61254	4.35224	7.19303	1159.83694	1.00000	6.26310	6.35827	4.35785	41.59051	59.49832	22.10194	7.33666	28.08930	65.45525	2.67432	7.15844	5.76403	85.37752
7.28947	5.28700	7.52682	1096.47758	0.00000	6.53988	5.46149	5.83779	48.02715	54.63959	48.77644	8.14761	25.08270	39.75827	4.16947	6.22947	9.81806	2.29026
7.30803	5.08052	7.56303	1183.97360	1.00000	8.52027	11.97575	9.03405	51.38886	33.88612	51.03427	6.27145	9.33105	70.97795	1.23286	7.16151	6.80254	5.37429
5.07430	4.55396	9.04448	1116.77813	1.00000	5.09475	6.64323	10.48732	35.60272	47.46451	41.09822	7.30920	9.67123	44.19027	2.85655	5.40875	5.93950	120.74792
7.11380	5.03625	5.35474	1070.20871	1.00000	7.72211	9.22457	5.08264	27.44782	55.28092	45.51667	6.52099	22.98888	57.91929	2.02056	7.51300	6.20208	4.86667
6.51494	7.34221	6.68831	1160.99098	1.00000	4.82274	9.36646	6.97204	28.92830	61.61989	9.3337	7.54370	8.92535	55.17840	2.22894	10.44372	6.18587	122.8637
7.51506	5.58362	8.90252	1193.75474	1.00000	8.10851	12.37092	7.69575	55.04228	53.15841	50.79205	8.77590	30.92269	35.97695	6.96157	6.98453	8.85394	-1.08593
9.02905	4.46862	8.03766	1115.29664	1.00000	5.43446	10.15538	5.47376	54.05897	42.52071	53.51684	6.28379	19.55289	32.25552	2.25857	6.90085	7.85442	-113.3187
7.83166	8.87368	8.18569	1196.67107	1.00000	3.91418	9.30378	4.84659	31.14052	31.03383	32.50611	7.28510	25.93797	40.70094	2.71677	7.96401	5.57418	120.14278
6.98635	7.72753	7.59927	1102.25471	1.00000	7.00007	8.04914	8.73406	45.74955	33.25721	-10.91722	7.77959	7.08395	42.28740	3.09153	7.38548	7.08159	-37.65
7.90800	7.90756	6.67452	1168.18052	0.00000	9.44011	8.85895	7.80200	70.20275	33.85190	37.58105	7.64896	26.84337	51.27469	3.27836	7.84087	8.52633	29.26639
7.50384	4.85363	7.05116	1100.87107	1.00000	5.79746	8.87704	5.09777	64.24872	41.48663	26.68451	4.75882	32.76660	27.69943	1.15797	7.67713	7.14881	-80.66756
7.63477	3.74463	5.27146	1068.26322	0.00000	7.23298	6.89930	11.69926	56.90450	50.38849	50.80904	7.40519	15.73834	57.52471	2.12359	10.36615	9.50133	8.77069
8.75942	9.59679	6.77377	1104.71521	1.00000	6.42915	9.82449	8.62591	37.08828	16.30317	30.16688	6.73760	24.50514	43.80621	2.67464	7.20459	7.26514	-96.39774
8.00950	3.23178	7.82669	1147.16215	1.00000	8.31590	10.73115	9.60464	54.14723	34.99600	20.88953	9.06010	15.48666	66.92021	8.93428	6.28634	7.12327	-156.47432
6.49715	7.47608	6.53942	1063.63611	0.00000	8.99361	6.84180	8.35619	48.75934	42.02079	56.9083	7.34801	10.26825	35.27479	2.13335	9.68696	8.47148	60.8019
6.57075	6.87412	6.97172	1050.20559	1.00000	5.97374	6.39852	7.53889	52.73113	49.28713	32.57756	7.67413	16.17472	51.83033	3.07961	6.52833	9.10657	71.52847
8.05527	7.23175	7.22766	1147.83977	0.00000	4.52817	7.01059	7.54421	55.75378	42.94824	48.79325	7.70319	15.85610	53.01085	2.77009	10.36560	8.50647	2.29275
6.56637	6.98606	7.66780	1110.66128	1.00000	4.95245	8.12367	4.46609	46.92759	27.96021	27.0174	6.32671	16.87384	8.25241	2.17568	7.34164	6.00847	49.62251
7.80029	5.22923	7.40875	1061.71447	1.00000	2.30805	9.04910	11.84733	50.86193	53.84553	-33.88096	6.23541	21.05994	59.93951	2.09243	2.52181	3.46609	151.07986
7.46808	5.76090	8.65394	1145.64714	1.00000	7.20317	10.45157	7.96105	32.09593	26.97160	35.89972	8.46867	19.18878	69.63776	5.57028	11.42446	6.25030	14.51472
5.91329	7.42249	5.45338	1053.60431	0.00000	10.14864	7.45196	8.49245	36.41893	60.36426	33.92866	7.31822	25.05368	32.98631	2.55556	9.54404	8.88157	-6.90656
6.89009	4.93420	6.41521	1184.42548	0.00000	8.43796	7.41410	9.96927	54.01767	56.95953	38.47917	5.57232	9.41353	57.30342	1.52155	8.43655	10.41942	-1.325
6.00115	3.85089	8.36600	1178.32458	1.00000	9.29569	12.29238	11.43354	60.41358	65.55477	19.32889	8.46626	9.09982	54.90744	4.81317	7.22789	5.48157	-99.32556
6.13290	8.11704	7.93532	1147.07878	0.00000	5.38560	8.19336	5.35746	97.75987	38.72835	33.43443	6.51105	26.25977	55.76566	1.78920	10.61529	8.78478	-5.22126
6.66683	3.49313	5.95625	1149.92942	1.00000	7.91523	9.97800	10.42157	28.83188	47.82044	37.13548	6.78294	14.72550	54.24890	1.47068	6.90771	5.41896	-3.67029
6.02777	7.08326	7.14880	1195.05615	1.00000	5.01091	9.82578	4.76851	31.30450	54.79787	14.8361	8.02663	-2.21505	49.89082	3.49485	8.59998	6.13326	120.97844
7.33440	5.17285	7.62631	1052.40896	1.00000	6.73055	8.83288	10.33768	59.85490	72.59358	35.25064	6.70420	19.39950	52.80546	2.37909	6.33915	3.23559	-91.73625
5.75711	6.19711	7.94936	1066.41454	0.00000	8.13022	6.68134	5.94932	62.41380	31.47752	40.66482	8.63660	5.50752	54.21659	5.45495	10.49744	11.01456	122.22833
7.42361	7.36474	5.70393	1117.12890	1.00000	5.02332	9.25598	7.60251	66.77722	60.25963	45.99194	7.87732	31.45367	42.06747	2.75288	9.29629	6.83623	29.41824
8.66080	2.86855	8.07179	1093.12884	1.00000	8.71314	10.27856	6.73176	33.93039	35.98770	38.72706	7.79398	26.46823	44.49783	3.64784	5.88815	4.90566	-9.24671
6.82703	7.73565	7.74890	1055.57850	0.00000	5.60043	7.41566	6.33530	68.10156	58.25089	-7.0981	7.33143	12.07182	48.40631	2.42484	9.54357	9.49676	109.3243
8.03964	2.65905	8.92684	1193.55704	1.00000	6.83456	5.90596	4.13078	60.69285	29.35901	34.25	7.48653	18.81153	57.89906	2.27583	5.60672	6.81126	135.31667
7.73770	7.82232	6.83750	1075.49735	0.00000	11.30431	10.10268	7.18573	48.45035	50.39868	16.68911	6.69071	18.87766	37.81176	2.15083	11.26790	8.31732	98.50893
7.60999	7.18950	8.25109	1192.57464	1.00000	6.29489	9.87102	10.34075	31.06473	50.42951	51.26	7.54383	21.37095	45.91311	2.63196	6.52510	4.00396	-2.1875
9.63379	4.43612	5.61966	1131.68407	0.00000	6.20739	5.28214	6.49104	74.13827	39.29826	57.97472	7.47965	8.97678	70.56742	2.38819	8.14604	8.31493	33.2525
7.76073	5.78674	7.63921	1096.93681	1.00000	3.97424	5.24166	3.62017	68.41193	41.62309	-1.26424	5.27852	10.28125	46.45386	1.26592	5.72397	7.03551	104.09701
8.76279	7.14327	9.06987	1136.87679	0.00000	7.40017	6.67103	5.79093	61.22195	12.01755	42.06166	6.88570	35.39781	49.52533	1.70988	9.17492	10.23792	-1.60452
5.80851	6.58800	7.94796	1197.79379	0.00000	6.06343	5.33310	4.26298	45.85213	33.36657	4.92675	8.50205	20.28749	50.81162	5.57421	5.70596	7.20182	6.26764
7.02338	8.57814	6.88768	1080.27000	1.00000	4.36844	5.38710	11.40289	43.48763	31.02450	-6.91806	8.31397	33.69674	64.93895	5.00442	6.64773	5.90180	106.92667
7.80796	4.52045	7.75644	1191.13521	0.00000	8.86246	5.83418	2.92164	59.80457	35.34933	40.58654	8.39063	5.63113	46.59860	4.65068	7.20650	10.16767	-122.39168
6.33240	7.07823	7.18917	1171.76280	1.00000	6.20355	11.15662	7.53059	43.43629	59.53648	42.7392	8.86665	8.26673	55.59485	7.82155	10.45418	6.22965	-84.62081
7.45970	8.94238	8.79643	1089.11299	1.00000	4.69844	6.90126	7.90431	45.79363	39.64234	29.21399	7.78401	22.58395	37.07964	4.19044	6.49056	8.57770	78.95693
5.87225	5.92747	8.67693	1172.93366	0.00000	8.95188	6.04304	4.60434	63.60255	48.86759	22.83957	9.10209	28.74835	56.87248		9.70103	10.50503	91.84128
7.57184	5.43228	8.24043	1068.64410	1.00000	5.67088	6.01752	6.45177	53.91560	20.16584	9.57046	6.73883	10.02601	44.91421	2.22650	8.53415	5.87139	76.32756
8.46092	7.33469	6.03368	1128.68238	0.00000	9.88291	8.54692	9.01918	39.07182	54.78521	-2.13404	7.60704	13.56597	57.84600	3.35830	8.25941	8.70831	-79.59415
8.85484	5.61895	5.71292	1178.54407	0.00000	6.31661	8.25736	2.44720	64.01827	39.79532	42.7392	7.59791	7.84787	51.11221	2.94768	6.92751	10.22079	-84.62081
8.13865	7.12724	7.76271	1067.98712	0.00000	7.75888	8.31179	7.87710	47.55625	32.41742	51.04962	6.74591	10.00199	33.49322	1.91034	8.11691	8.67367	12.1369
4.26638	5.99605	7.04751	1145.40771	0.00000	6.76720	5.29741	6.47136	64.42167	60.84185	39.09112	5.79895	5.79939	39.91523	2.06532	8.81885	8.30123	-94.41551
4.02357	6.30114	6.65483	1132.26231	0.00000	7.30524	8.44239	8.06039	48.07431	30.33615	10.58806	6.30211	20.42623	51.39299	1.72807	6.91115	9.67510	77.24779
4.91042	9.06248	7.41610	1152.38740	1.00000	4.40328	8.90382	6.18915	66.55902	62.11077	37.73222	6.32800	12.85360	70.13569	1.99350	8.62069	5.18226	115.70111
7.35845	6.74726	7.80227	1109.13075	0.00000	5.29398	5.72848	6.84795	38.58322	64.38622	9.535	6.70919	9.61583	31.23825	2.82578	9.98383	7.17554	-13.68778
6.85365	8.10808	7.20004	1100.65777	1.00000	5.45908	7.90521	6.35932	41.27987	56.34793	20.74122	7.54420	15.90314	45.92689	2.68409	6.49127	7.43657	-100.44843
7.59674	8.07845	8.33270	1094.21204	0.00000	7.19082	7.31896	3.18932	48.88555	48.92593	-23.44361	5.30983	11.99970	47.33769	1.30842	6.93198	9.75743	-51.87389
8.95489	8.14224	6.41724	1169.71155	1.00000	3.49823	6.96891	7.54843	42.62361	44.13599	50.23019	8.10840	26.19052	45.27453	3.84661	5.13397	9.81208	8.77155
8.86410	7.55254	7.31283	1102.35405	1.00000	5.14962	11.16851	7.19362	48.29029	38.91311	8.48714	7.42697	27.05918	60.28570	2.64970	10.37791	6.90106	-13.2356
6.19057	7.20091	7.54998	1124.34650	1.00000	3.23867	7.03818	7.21801	54.12255	46.96022	14.95472	6.89190	9.51409	38.12144	2.02768	4.32870	8.08330	120.89694
7.32316	6.13185	7.21773	1111.91565	1.00000	6.56403	8.45158	6.85063	46.65985	62.87801	56.56317	6.88623	7.90409	54.51212	1.85474	6.74792	8.18338	-2.58736
6.32150	5.27338	7.22665	1081.28499	0.00000	10.07737	10.15715	9.16439	65.11481	53.71554	53.38333	6.65139	18.75219	36.78408	2.20860	10.07269	9.99783	-0.76667
7.33259	4.63634	7.20284	1150.34968	1.00000	7.48568	6.49286	7.50206	20.88450	29.94006	26.2649	7.70393	10.35362	50.24084	2.76987	9.00257	5.95364	81.54855
8.71612	6.51970	8.28318	1137.15235	0.00000	7.95563	9.94377	7.91644	30.01864	31.25770	13.73417	10.27450	-1.34261	53.79461	25.19295	6.88107	8.62832	-89.71472
7.64849	6.29629	7.75341	1055.48093	1.00000	4.99930	6.91561	4.37231	42.35975	50.41975	-1.63333	7.08496	11.14022	56.07709	2.28136	6.89974	6.13844	13.58357
5.58075	6.61085	7.43776	1107.79486	1.00000	6.91745	9.24977	8.27290	52.69594	36.71834	6.8485	6.71755	11.34038	49.09460	1.73731	6.99082	5.22962	3.64633
6.71569	6.34032	6.34990	1141.76760	1.00000	3.57074	6.81187	9.32843	52.56830	49.47499	47.90771	7.14512	27.09268	54.53610	2.31443	4.62821	7.25800	106.88324
5.65637	3.19972	7.28342	1124.55288	1.00000	3.97806	5.24864	10.32889	58.31033	75.44748	41.27194	7.03336	25.77105	77.76350	2.37716	3.92236	6.84546	123.17306
8.08673	7.08383	7.73246	1092.22487	1.00000	5.31931	9.43419	6.41308	48.32228	64.36424	29.69221	6.43603	40.32177	50.62719	2.11841	9.15203	6.23675	72.54566
7.43049	6.48510	4.81665	1127.58483	1.00000	6.32637	8.87225	6.21878	48.34852	55.11542	34.25	6.85251	37.18133	38.21219	2.27502	8.63718	5.98343	135.31667
6.76288	4.66942	8.05587	1196.01776	0.00000	6.01096	8.71814	8.73165	40.92788	75.03746	52.57583	7.46111	13.10771	68.80830	3.08988	6.70136	9.29312	6.61944
7.57310	4.56248	7.12809	1102.67321	0.00000	6.20697	9.48596	9.10986	46.31752	40.03869	-10.91722	6.67476	12.70211	52.41240	1.53611	7.06481	8.49372	-37.65
6.41020	5.66528	6.30897	1070.23924	1.00000	6.17377	10.94151	8.94870	62.71787	35.81560	1.6561	8.05698	25.85660	66.80528	4.11158	5.17847	6.13759	103.6032
7.27238	5.74646	6.49119	1113.22724	1.00000	7.53000	10.24297	7.37687	39.81394	37.57718	1.6561	5.79052	17.20208	47.33118	1.96521	8.87468	5.73989	103.6032
6.56838	6.02892	8.56835	1158.52531	0.00000	4.36929	7.03095	5.56292	51.53260	46.48361	35.74788	7.64762	16.27783	56.26263	3.80063	9.70451	6.97809	-95.36969
7.83087	6.12628	7.33857	1081.57531	1.00000	4.73922	6.02033	6.28020	47.02829	32.50779	10.15031	6.94127	28.56973	25.16596	2.23341	8.74290	7.22269	-73.9614
7.45689	2.71209	8.06425	1075.35104	1.00000	9.04509	10.45070	7.95179	24.83928	39.39077	35.20889	5.93689	23.00731	57.45496	1.84282	7.26714	6.45792	111.73861
7.87757	6.58393	5.56779	1153.54295	0.00000	9.19093	6.28954	10.02905	74.36220	56.62909	51.19139	7.48386	30.39821	39.88881	2.33720	10.77815	8.77999	6.51352
6.03409	5.25691	7.91497	1164.07993	0.00000	9.65611	9.65187	9.34942	50.55117	53.45007	45.44868	7.29115	8.96614	60.22041	2.84251	9.68326	10.04450	-73.81669
7.07346	7.16602	7.05082	1169.86568	1.00000	6.76971	5.76429	7.06550	48.78079	63.81169	40.42386	6.98825	16.97545	27.11538	2.12116	10.12358	3.67215	-3.53261
8.76026	9.01853	6.57525	1075.04448	0.00000	5.67304	5.34986	9.10150	51.31636	49.64470	42.8139	8.53919	-6.35921	68.31086	6.01713	10.96550	7.81790	-1.64295
7.38415	6.72642	6.97064	1171.21991	1.00000	7.49026	11.00794	9.28867	52.21151	55.01981	26.2173	7.37311	3.06043	59.19373	2.56262	9.52891	6.43333	-80.22588
6.62097	4.87662	5.91811	1111.55604	1.00000	4.28922	8.29747	5.41455	42.95768	42.98906	59.33333	7.90702	22.98454	58.34678	3.51488	7.91549	7.83625	18.28333
9.42121	6.28851	6.91525	1192.54897	1.00000	5.38170	6.35275	9.11598	48.78526	54.09685	-34.64966	9.19021	6.60458	43.43578	9.22261	6.02963	6.08013	-58.38341
6.57281	6.95805	9.09142	1054.57887	1.00000	4.91806	7.90085	4.46081	49.38725	45.56974	-33.75881	6.90422	6.57568	33.83751	2.00168	7.86444	5.98523	150.99292
6.37992	6.53785	6.69108	1060.75260	0.00000	7.97566	6.63511	3.79914	41.18930	22.32495	5.90702	6.54065	8.29899	16.62102	2.37434	8.22358	10.18250	116.10146
6.88502	7.31613	6.60299	1128.06039	0.00000	4.93984	5.40334	7.06181	43.00657	39.43126	-13.7804	7.22497	27.07038	49.72254	2.56006	8.62891	7.00104	34.4587
8.81797	6.89984	9.28560	1187.55581	0.00000	11.11609	8.91240	7.92742	49.17518	56.23778	53.00974	7.10060	28.23220	20.11107	2.04822	8.54124	8.58024	-3.05814
7.10167	5.18135	8.10472	1054.83004	1.00000	4.10498	8.43596	12.09828	44.42119	32.18238	58.63667	6.72402	19.62926	44.68158	2.09718	4.99845	6.31647	59.80222
9.68087	7.06722	6.35801	1178.98132	1.00000	5.17770	7.57032	3.68861	11.72768	43.81539	41.55947	6.02124	33.22724	53.15229	2.05835	7.49389	4.95845	14.66737
