PM10	CO	Pb	C2H3NO5	CFCs	H2CO	O3	TEMP	NOx	SO2	latitude	longitude	NH3	CH4	PRES	PM2.5	warning	PAHs
9.29020	8.86659	36.60256	1.49412	74.74647	39.69521	5.74644	10.81326	6.45498	8.48094	41.55947	14.66737	7.58687	6.60272	1194.50445	6.85600	0.00000	4.37584
10.84684	8.47083	36.89344	6.45682	53.12823	64.89878	9.58183	7.51395	7.32841	7.56333	14.14989	121.3152	9.34150	4.31243	1157.41277	10.51969	1.00000	11.11784
8.28203	6.97976	62.35179	0.60895	35.07238	55.20802	5.34550	24.73813	7.32161	6.60644	13.8196	100.04427	8.77550	9.18301	1178.94824	7.64827	1.00000	8.34188
7.07332	6.15980	47.25362	0.25058	46.84449	27.44858	4.00292	7.79462	6.21810	7.51619	2.2139	102.3278	5.74706	4.47564	1185.19482	7.92454	1.00000	9.86054
9.68830	6.90790	27.17884	2.18505	42.84312	5.06600	9.63201	14.90598	8.33817	8.37217	34.85	117.33333	9.88681	6.16910	1129.26222	8.92819	1.00000	9.67463
7.35139	7.99954	24.05019	0.21872	46.31115	56.98138	7.81492	10.01014	7.23924	6.70749	-25.42778	-49.27306	9.38664	8.05470	1074.89324	8.29299	0.00000	7.68789
8.22851	7.75172	81.54870	0.65921	37.12181	43.69397	8.83975	29.85263	6.69571	8.25962	33.14447	47.3799	7.29650	7.70905	1198.33460	7.08337	0.00000	5.86042
9.53298	7.01137	20.93367	1.81927	51.48063	35.53262	7.16139	27.39679	8.29526	6.91655	16.68911	98.50893	7.66874	3.87782	1110.48900	9.03014	1.00000	10.85734
5.74313	7.03633	39.12331	0.29366	37.35703	36.18427	7.64836	17.11774	7.79945	7.69362	48.15659	28.28489	5.02024	5.96632	1168.90539	8.91619	1.00000	8.37547
8.85959	8.06286	60.98536	1.00063	44.69770	32.18456	8.24358	3.31263	7.58275	7.91525	-31.4488	-60.93173	5.18849	9.24543	1149.88965	8.16170	0.00000	5.50870
10.11484	6.51018	35.29578	3.18434	50.03106	44.56397	9.88390	20.49983	9.62965	6.01536	36	139.55722	8.31487	8.30790	1167.08561	9.91563	0.00000	6.32247
10.74114	9.00048	52.39531	5.83651	59.19466	71.77757	5.67526	6.16258	7.33866	6.95939	33.4425	129.96972	6.48484	3.45217	1108.05705	10.07627	1.00000	12.94510
10.09261	6.75952	42.34461	3.06971	49.23792	49.90326	9.63290	11.97137	8.42433	8.83028	48.8222	2.12213	10.82676	5.69679	1050.64610	7.32266	1.00000	10.91975
8.97744	7.39172	25.96297	1.07906	48.14055	47.65637	8.91004	30.41230	7.79309	8.84407	21.34222	71.30633	7.42069	7.49344	1119.60878	10.30638	0.00000	7.05477
6.08362	7.90754	47.35626	0.20019	75.22509	30.34304	6.71596	16.00616	7.67741	7.42588	-25.42944	-50.00639	5.52746	6.52047	1194.55132	8.32628	1.00000	8.35827
10.44042	9.90626	18.92827	4.35433	54.38473	27.54428	9.14949	34.96084	7.50334	9.78978	43.4125	23.225	9.55173	5.02956	1184.77177	9.05183	1.00000	11.01572
10.00064	9.69264	29.05103	2.68723	39.13761	34.12683	3.84511	20.35872	7.24773	7.42486	-8.66667	-35.71667	5.58490	8.37242	1133.00096	7.07830	0.00000	4.92849
10.17534	6.81718	30.63599	3.30973	41.49006	55.57398	5.91750	9.49127	7.35716	6.63739	52.48173	-2.12139	6.15765	6.10085	1190.16005	8.84170	0.00000	4.45150
6.22238	8.54968	58.29185	0.25150	51.76459	67.22487	7.65033	25.52924	5.86218	6.85642	40.60538	-73.75513	7.32072	8.78438	1081.37973	9.33145	1.00000	8.83716
7.91853	7.59509	28.25112	0.48973	59.90335	51.35137	7.26222	16.05314	7.92651	8.52717	21.34222	71.30633	5.51827	10.20235	1090.70669	9.75440	0.00000	6.52083
10.31587	7.83083	43.83852	3.82615	57.81302	31.13769	5.96469	-0.89509	7.88570	6.57530	-22.45667	-47.53028	7.24607	4.55531	1143.32624	9.88801	1.00000	11.17638
9.86419	8.09358	40.56551	2.55156	52.76683	52.26907	10.28252	12.01418	7.90369	7.15944	52.68333	0.93333	6.58192	9.69940	1124.05432	9.80188	0.00000	7.85027
9.13014	6.40051	44.91514	1.22176	26.99201	55.45209	9.28864	20.52118		8.06427	36.06523	-119.01677	9.61037	6.69575	1146.64858	8.32735	1.00000	9.15381
8.81003	8.14548	46.72806	1.09525	58.39009	58.84812	5.36207	15.14620	7.39001	7.72954	10.31672	123.89071	6.41262	6.53303	1053.49203	7.98283	0.00000	4.32897
6.12219	6.82651	31.06419	0.13718	62.10491	46.02518	6.83958	20.90708	7.86121	8.73926	5.84752	-5.682	6.21795	5.63721	1078.17416		1.00000	9.02381
12.96312	6.77845	37.17167	52.53790	61.88059	58.76300	9.51868	31.00635	8.64020	6.33048	44.97639	19.61222	10.70213	1.62448	1073.80795	8.83801	1.00000	15.22319
10.15445	7.56713	36.60770	3.30142	41.12039	42.93267	10.24958	22.64483	9.37759	8.57733	68.79833	16.54165	4.21170	10.43271	1150.66248	9.82889	0.00000	7.32821
9.08015	7.99889	49.53330	1.22694	43.84730	45.22923	4.60761	17.98499	7.06287	7.68016	34.9	137.5	6.86021	6.14391	1147.65830	6.48591	0.00000	5.25472
8.60202	8.05481	43.60701	0.81941	49.96355	46.94150	5.33751	32.16785	8.49988	9.84933	36.61033	-88.31476	5.28685	4.62627	1175.48815	9.85259	0.00000	6.34490
4.97294		43.19223	0.10691	25.62873	45.63077	9.13122	11.92680	8.18831	5.98608	36.20389	127.08472	6.81515	5.90706	1077.47895	10.50963	1.00000	9.40637
7.89324	8.30992	35.25940	0.55224	45.41837	47.60685	2.67659	33.65054	7.11458	8.18596	38.70734	-77.02303	6.87718	5.90500	1126.09579	5.28988	1.00000	8.70877
6.92815	8.45240	51.59747	0.12647	61.10882	19.43764	6.02437	34.24384	7.22233	6.69104	36.76639	3.47717	5.88526	6.37098	1051.36769	9.66274	1.00000	9.23366
8.92161	6.69128	55.70067	1.16022		58.85821	7.45819	9.17673	6.26511	10.04966	48.15659	28.28489	7.63211	7.20859	1195.55339	9.48311	0.00000	5.78275
6.48482	7.59354	45.88150	0.10234	28.69310	59.62609	6.75178	12.04067	7.09525	6.63559	10.10649	76.35484	6.34145	6.85867	1183.83254	10.29044	1.00000	10.21663
5.97605	6.81525	37.54921	0.16834	32.73858	32.25734	7.20853	6.46848	7.16474	7.06902	16.75973	-93.11308	7.65166	6.10669	1052.58544	9.13219	1.00000	9.28970
7.67875	7.58678	46.72076	0.49810	39.52159	55.26455	9.01506	11.52440	7.80697	8.44766	41.15612	1.10687	8.26975	7.68390	1164.98834	9.33001	1.00000	7.32781
8.88204	6.39360	44.67722	1.14954	48.13153	52.17796	5.99035	22.65071	8.07879	9.25440	53.63333	9.85	6.26102	5.78645	1139.12540	9.15652	0.00000	7.35304
7.23935	6.37358	53.67415	0.28705	43.47974	63.24027	6.93848	33.95671	9.05710	7.43207	51.84819	1.26738	8.23520	7.77369	1176.60986	10.90011	1.00000	10.63490
8.15460	9.00197	65.87985	0.59294	38.80193	44.98038	8.96938	19.33745	8.15366	7.50123	40.93333	73	4.67065	9.47807	1071.06514	9.39514	1.00000	5.91343
9.12032	6.58208	39.61324	1.20240	56.48618	40.99132	9.84027	13.75312	7.99818	8.85881	25.87498	86.59611	7.39293	8.80138	1156.76450	9.36815	0.00000	6.82916
8.90451	8.21785	39.10636	1.03477	42.18921	61.63314	8.81360	13.08279	8.05377	8.50623	37.73604	-120.93549	5.11758	8.82113	1185.63911	9.72318	0.00000	6.38242
6.08818	7.86002	56.26149	0.18391	38.83789	69.37773	6.51522	9.21169	9.58715	8.10418	-17.74431	-48.62789	4.82079	5.79707	1090.30154	9.63921	1.00000	9.35695
9.87611	8.55552	59.27647	2.65408	46.91046	42.07062	6.44015	27.46853		7.52894	41.29444	69.67639	6.69494	4.39184	1097.65009	10.53948	1.00000	10.70321
9.37073	6.98263	40.71770	1.67485	36.76889	44.54612	6.31331	-5.56683	6.97043	7.59564	34.85	117.33333	8.16173	4.57847	1054.90397	9.55806	0.00000	7.03061
9.57327	7.35096	44.74094	1.87218	62.26399	40.86233	8.35689	19.22764	8.71892	9.18938	18.03496	-66.8499	8.30354	8.15071	1168.02788	8.95149	0.00000	6.56046
6.48398	8.80032	28.09359	0.21405	37.94783	36.32607	5.07597	6.65191	8.97355	7.05992	22.88783	84.13864	6.35772	7.20041	1074.55634	8.17006	1.00000	9.50705
10.24850	9.35511	35.85523	3.57163	52.15704	35.24742	8.67068	12.71489	9.38596	8.80869	4.02219	101.02083	7.20343	6.51886	1070.07202	10.21493	0.00000	5.81039
5.87798	8.20390	44.82376	0.16437	53.14213	24.48169		22.70027	8.20756	8.53312	2.41669	30.98551	5.76731	6.32129	1166.09860	10.30777	1.00000	9.19436
7.95114	8.50343	46.28989	0.53373	70.80979	60.77521	11.44524	24.96192	7.54028	6.44889	-17.83333	48.41667	10.14194	8.38297	1189.64960	9.51022	1.00000	6.59437
7.53227	8.44023	68.57337	0.34630	54.61122	38.39766	5.45313	12.47641	8.53720	7.90584	38.07789	13.44275	6.92684	5.57796	1096.29686	10.00466	1.00000	9.78500
8.29637	7.57244	17.70101	0.72015	46.98419	37.60456	8.54975	18.80235	7.11186	6.60737	48.15659	28.28489	9.19324	7.62256	1175.85216	8.72579	1.00000	7.28959
6.90663	7.53257	21.46409	0.21432	49.81882	62.54080	5.37062	28.69853	7.71017	7.42993	38.07789	13.44275	5.37980	7.29982	1106.72310	6.79761	1.00000	7.82154
8.98321	6.59468	56.54392	1.18214	50.70496	8.45433	7.24096	4.41071	7.92009	6.62371	50.18545	27.06365	8.29425	6.89821	1142.34122	8.63548	1.00000	8.96737
8.87166	7.23009	44.67764	0.97019	45.82347	64.73361	6.51792	13.02586	7.64849	7.97744	17.30858	97.01124	8.63945	7.16077	1065.66577	7.41897	1.00000	8.91162
6.44240	8.14721	38.84948	0.22878	68.53509	36.58521	7.15235	30.08225	7.20747	8.46005	40.93333	73	7.93468	7.42415	1105.72330	9.77989	1.00000	9.83262
4.48614	9.04960	48.94133	0.27444	69.61612	55.86845	9.10683	10.18808	8.08149	7.31080	34.25	135.31667	6.47187	6.43684	1077.46350	9.78905	1.00000	8.45880
11.74143	8.30993	51.78600	15.57138	36.99726	19.98019	7.68745	22.30198	7.89610	8.56100	33.14447	47.3799	8.42243	6.46603	1058.27168	6.52888	0.00000	2.69377
7.97939	9.13199	46.60262	0.50193	53.17499	52.72232	10.18991	22.94461	8.14490	7.68087	50.7236	-3.52751	10.94845	9.36773	1147.14439	8.09650	1.00000	5.61737
10.12248	7.32168	40.15138	3.13148	30.48051	17.06046	6.97704	5.81656	8.17207	8.89744	53.5942	25.8191	6.65596	3.86158	1089.10666	7.54603	0.00000	4.38798
5.88123	6.89549	16.77131	0.18734	46.89079	49.68629	7.33995	15.65641	7.24002	7.68315	-19.32556	-41.25528	5.94218	6.22344	1193.32847	9.05316	1.00000	8.78971
5.45839	6.55647	31.30343	0.15837	22.71071	42.59564	7.83326	-1.58829	6.52583	8.31633	17.54907	82.85749	7.11716	5.81021	1063.20584	9.54803	1.00000	8.93015
9.59904	9.78618	21.37867	2.00270	48.30011	63.48475	8.63762	19.18720	8.64269	7.24495	-7.57897	112.23109	5.26448	9.47058	1073.16057	8.79488	0.00000	6.45894
9.11384	6.05193	43.51396	1.16178	63.82036	46.70035	8.26969	18.57125	9.45929	7.98851	45.73333	4.91667	8.92045	7.46817	1154.29348	8.49120	0.00000	5.26600
7.15411	9.51314	38.77083	0.21789	60.72436	71.57671	4.83357	11.95510	7.72674	8.81116	51.08468	7.11393	5.67622	6.75609	1144.38613	6.53901	1.00000	7.71977
9.71395	6.28139	45.17907	2.13886	33.76276	43.34168	7.32007	16.66891	9.34022	7.41349	36.76639	3.47717	6.53967	8.75545	1119.43429	9.82250	0.00000	4.87751
10.37474	9.13012	42.37895	3.95936	55.08827	36.04883	11.70257	3.22059	8.37316	8.06468	5.84752	-5.682	11.97401	5.70288	1107.23339	7.94426	1.00000	10.53444
8.87177	7.12558	43.36034	0.94565	31.45454	29.21392	9.32800	22.98868	6.42994	8.14610	53.78333	-1.06667	5.74775	8.50777	1171.43656	8.56911	0.00000	5.44589
10.43838	7.34600	33.82097	4.36218	34.49332	53.37502	7.48668	19.40017	6.81320	8.27698	32.54044	-82.90375	6.71388	3.78175	1060.67672	11.59101	1.00000	11.61106
8.61875	6.88190	29.76221	0.87218	37.86259	51.41814	10.42863	1.11719	7.37500	8.16992	25.87498	86.59611	8.94893	6.51959	1102.79986	9.87529	1.00000	8.53086
5.94229	7.47044	65.96996	0.16004	40.29289	71.98919	8.27379	21.53351	7.35468	7.67972	38.10558	-1.86343	8.13816	7.50628	1061.15590	9.28016	1.00000	8.69876
8.62787	8.39426	55.11692	0.77797	54.43464	70.46996	7.51785	-3.68377	7.91973	9.25429	45.39402	9.29109	6.63981	7.64637	1134.53125	10.86242	0.00000	6.12498
9.74759	7.97899	49.65525	2.33959	40.04148	49.64240	12.00168	26.29459	7.51157	7.63088	14.0823	98.19151	4.97728	9.46075	1089.81438	7.28235	0.00000	7.32665
6.32220	8.84903	41.95172	0.17494	49.72833	47.20972	5.55465	8.98340	7.82513	7.31613	48.8449	17.22635	3.10331	3.59312	1160.71441	7.87719	1.00000	8.08662
8.34866	8.33608	33.49081	0.81848	55.23379	73.62014	8.69017	17.74634	8.48281	8.30048	22.4711	88.1453	8.99666	7.87598	1079.08743	8.52043	0.00000	6.08384
9.06250	7.65903	33.83084	1.21278	57.36546	62.16177	7.82014	11.48561	6.41447	8.39478	34.56861	105.89333	6.52951	8.20876	1103.66668	9.95291	0.00000	7.37115
7.05364	6.46614	50.30521	0.23538	59.67063	51.43134	9.14827	8.48091	7.99931	7.79946	45.69558	4.7934	9.54454	6.87905	1117.78093	8.41471	0.00000	5.50542
7.87815	7.88364	43.40268	0.43446	39.59459	34.67860	5.03447	30.44612	9.54048	8.36429	11.50526	77.23826	5.81499	5.39824	1082.02679	8.66872	0.00000	7.48374
6.61591	5.93812	54.95789	0.30583	63.25753	43.08356	7.05952	12.98724	9.03556	8.47553	8.88988	-79.62603	6.63851	7.27369	1102.03014	8.95044	1.00000	9.13209
6.69529	7.71931	62.64022	0.25936	73.00479	34.04826	8.45763	19.64212	8.25311	8.63880	39.46667	141.95	9.73112	10.55720	1171.17859	7.25123	1.00000	4.33463
8.36509	7.15604	42.07538	0.59207	47.19910	64.03880	9.45587	8.57722	9.13701	9.58301	36.76639	3.47717	9.35987	7.17851	1177.00902		0.00000	5.95829
6.12017	7.76539	35.51213	0.20049	30.71741	76.56446	6.41753	27.71099	7.36800	7.36190	43.78956	7.60872	5.75421	6.06657	1128.53840	9.52795	1.00000	9.11160
7.15929	6.37756	19.05743	0.25456	54.08291	26.55573	5.36604	28.13350	7.30510	8.76969	-12.91667	-39.25	6.45497	5.86039	1117.97668	7.65163	1.00000	8.64145
8.11438	7.85356	57.32838	0.68211	65.33570	60.54313	8.89135	23.33224	7.47422	5.93536	-8.05389	-34.88111	10.73048	9.32842	1081.63481	6.62127	1.00000	6.74850
8.52068	8.61147	32.00922	0.83349	45.69223	21.44944	9.91219	19.28753	7.27319	7.13743	23.18	88.58	9.50172	7.33325	1108.40914	8.45548	1.00000	8.43183
7.77273	7.28727	46.46851	0.44782	38.52120	65.12013	8.88584	10.09871	7.82321	8.07675	22.4711	88.1453	7.75800	9.20344	1057.39785	11.14833	0.00000	6.59264
5.93311	9.65152	42.36114	0.24608	57.89716	36.10949	8.53838	27.69170	7.10053	6.17477	33.92946	-116.97725	8.34477	6.31990	1164.37684	10.27749	1.00000	9.21755
7.49711	7.31874	41.69083	0.36498	45.58365	51.65454	9.97047	24.31264	7.07523	7.81870	35.20889	111.73861	8.03817	7.87195	1177.99928	10.18597	1.00000	7.00137
10.36341	6.25378	27.14049	4.02835	60.44484	56.16470	7.75902	42.41583	7.83546	9.05652	40.81	-73.9625	3.79972	11.62369	1116.63858	10.71081	0.00000	7.16748
5.32622	6.42462	30.29201	0.28024	41.02793	47.34133	8.64310	2.92271	8.23138	7.79546	36.64852	51.49621	6.41575	6.94081	1114.22027	11.75941	1.00000	10.04806
6.10427	8.37033	59.37389	0.13950	49.53095	23.55501	5.94607	7.39439	7.97515	7.45071	52.53048	13.29371	5.53801	6.97128	1149.88106	8.82031	1.00000	8.86112
8.27948	7.22232	55.11812	0.55207	54.68401	41.31695	10.17367	13.41507	7.74638	6.90110	9.57046	76.32756	9.57832	7.64073	1075.54311	8.41814	1.00000	8.33599
6.94323	8.20467	44.41738	0.33903	71.62614	49.82738	5.54024	18.77655	8.78793	5.61113	40.11583	67.84222	5.37319	6.16610	1075.65473	8.36708	1.00000	8.68691
8.43933	5.97307	31.90680	0.72023	37.30275	41.13562	8.27028	18.99929	7.02454	7.45910	36.08497	9.37082	8.37831	7.41500	1142.78920	8.89893	1.00000	8.29944
5.65215	7.20562	50.63028	0.18700	49.44487	45.41772	5.98465	7.31877	10.44679	7.35232	50.72043	11.34046	5.84933	4.78666	1173.40279	8.35058	1.00000	9.18992
7.83513	7.82825	80.29565	0.32618	35.28916	40.08614	8.08981	3.93881	9.05121	6.22877	33.08014	-83.2321	7.60579	8.38495	1058.41944	10.14019	1.00000	6.57468
6.89911	6.85979	38.92434	0.37500	77.26735	25.68102	6.10848	25.75815	9.73080	8.99123	38.96667	-0.18333	8.04867	7.34234	1189.16056	7.72956	1.00000	9.01467
9.79183	7.50313	15.34741	2.36077	68.43116	36.89774	7.73655	26.99365	7.72319	8.34098	-8.05389	-34.88111	7.59033	7.59810	1127.75504	10.67552	0.00000	7.01075
8.42338	9.34685	63.12650	0.68481	45.17710	78.64732	8.26415	27.94942	4.07203	9.46377	-20.25333	-43.80139	7.90867	7.28281	1174.99000	9.84683	1.00000	7.88426
7.67332	6.12923	43.00728	0.37698	52.73186	25.05308	4.13575	12.91562	8.88632	8.51425	34.86472	117.55417	5.24371	5.62428	1137.59735	9.31354	0.00000	7.84552
7.71741	6.43671	43.06633	0.45060	49.34500	56.59696	7.12630	10.53549	6.64578	7.61085	55.25	24.75	8.45452	7.44388	1136.55353	7.01062	0.00000	6.23253
11.72484	9.52197	27.71035	15.31861	62.76512	44.97074		21.72613	8.98938	6.98794	50.18545	27.06365	3.24041	12.04404	1187.84531	11.37075	0.00000	7.38669
9.18917	7.22528	35.12019	1.39140	53.88765	48.79128	8.97159	24.07619	6.58719	8.88326	29.53885	-95.44744	4.89712	9.30185	1102.97792	9.63776	0.00000	5.13171
8.27773	7.49803	36.04270	0.60810	48.39186	65.01064	7.48314	3.58064	8.19565	8.55239	41.29444	69.67639	7.87144	7.84439	1095.70150	7.38256	0.00000	5.80278
8.44744	7.08246	33.01770	0.84173	55.75157	67.43807	7.42315	9.09065	8.44620	7.27658	27.34089	117.4831	6.38201	7.77612	1141.28337	10.59632	0.00000	6.77482
6.31125	7.95642	49.15320	0.12786	64.80254	54.04605	4.84265	24.94198	7.42347	6.68473	53.63333	9.85	7.06081	4.57682	1114.76360	6.60133	1.00000	9.42448
8.78148	9.34015	62.58163	0.86988	58.52782	53.37430	6.66492	30.37914	7.75810	8.64839	45.39402	9.29109	9.08942	8.45355	1086.85602	7.43925	1.00000	7.66832
7.76746	8.42981	41.61241	0.47611	20.61296	49.43222	8.31839	7.41667	6.88141	7.76354	54.84444	38.16694	6.74855	8.50987	1056.34340	7.92797	0.00000	5.20010
9.74680	9.27986	33.97696	2.23980	58.10091	63.27759	7.91070	8.60670	8.06023	5.27144	42.16808	-88.42814	4.86066	10.36210	1118.10821	9.29877	0.00000	7.52012
7.38672	9.17287	43.33726	0.42564	46.83168	59.12370	9.95958	14.81288	8.01205	9.41141	59.80917	30.38167	6.51167	7.41175	1180.97728	7.75161	0.00000	4.16897
9.06574	5.78219	41.47627	1.18573	44.10039	61.77594	9.73928	14.20289	8.36770	7.44534	33.37526	74.3092	8.51849	5.62827	1075.21612		1.00000	8.75653
6.52170	6.92592	40.52400	0.19758	49.51596	53.95295	6.44190	4.03770	7.36598	8.07282	15.79408	104.1451	5.03791	8.39737	1150.85346	9.38056	1.00000	8.64275
8.05446	7.24945	20.35276	0.60850	49.13257	58.15348	10.09286	1.82246	7.86664	7.34068	33.72255	-116.37697	8.63314	7.20101	1196.56547	9.53204	1.00000	8.02091
9.14168	7.68596	45.83455	1.34337	58.23089	51.60172	9.02767	1.11469	6.21296	5.60738	12.18441	18.69303	8.54252	5.59814	1190.04851	9.56552	1.00000	9.73521
9.64757	6.71095	58.25588	2.04490	29.96659	48.49988	10.06622	6.08488	8.50809	8.24316	-3.20333	-52.20639	6.52260	7.76850	1089.64369	10.73863	0.00000	5.82439
7.64582	8.42781	70.57338	0.32715	56.11480	51.37701	5.79938	5.95626	6.78410	7.51864	-21.44345	-65.71875	5.74256	7.20189	1054.92042	7.96320	0.00000	7.66275
9.04987	9.54093	54.66821	1.22706	59.82900	47.92984	11.69250	28.36300	8.27109	7.74227	11.12018	76.11996	10.68777	6.30542	1105.67263	8.09108	1.00000	9.97554
8.78957	8.18884	41.64825	0.93656	38.94321	45.97867	4.96526	21.32171	7.68018	5.31145	-8.99167	125.21972	4.00912	5.69773	1063.43212	9.32466	0.00000	6.93442
8.89715		57.45190	1.05337	71.71818	69.80783	10.95470	18.59862	6.59178	9.16009	41.57721	-93.71133	6.81212	7.46951	1133.03504	8.02586	0.00000	4.54759
8.25521	7.55943	37.52646	0.58217	50.97070	40.58768	9.40015	6.50760	7.18716	7.35743	27.92333	118.53333	10.79556	8.50260	1115.84523	7.23887	1.00000	6.98326
10.14654	7.81636	45.19926	3.31354	53.66731	68.73876	8.46220	17.35725	7.99035	7.32675	22.37066	114.10479	9.51568	5.32318	1104.16376	8.83908	1.00000	10.13599
8.19817	8.68502	34.03552	0.64531	47.72240	43.57863	10.48078	4.58718	7.21821	8.02093	10.58806	77.24779	10.88042	8.12551	1144.97093	7.29307	1.00000	7.61816
7.44746	6.88328	48.60048	0.40111	65.72491	49.37706	4.60101	10.42441	7.65100	8.18946	36.65	138.31667	6.65797	5.75141	1118.22283	8.46969	1.00000	9.48992
6.66323	7.82448	65.69810	0.22775	55.37931	65.46078	5.53249	2.34215	6.63689	7.62589	33.3213	130.94098	5.87691	5.74454	1166.60184	7.47210	1.00000	8.74547
10.10305	8.10638	53.28136	3.20172	53.62824	56.46670	9.47455	-4.63612	7.21429	8.67799	43.96222	43.63417	3.41339	11.05982	1102.76670	10.81061	0.00000	7.00588
6.76179	6.93367	38.37209	0.17301	34.27361	56.22363	6.47289	-6.47040	7.36459	9.10755	40.42386	-3.53261	5.96823	7.04776	1165.39868	9.04565	1.00000	8.76330
6.47937	7.63296	31.98540	0.21605	47.63720	55.45086	6.68085	32.41896	5.23406	6.78509	45.69558	4.7934	8.31689	8.08437	1133.93013	9.18788	1.00000	9.79476
7.64775	7.37819	15.32488	0.23833	65.85309	40.71898	3.55429	9.02906	8.04373	8.66170	-1.26424	104.09701	6.94679	7.08489	1167.73844	7.61079	1.00000	9.68626
6.60302	7.76147	40.94555	0.26954	50.40636	33.51482	6.29642	18.50675	7.82800	5.55169	40.42386	-3.53261	5.15096	7.17493	1075.88167	7.93517	1.00000	8.02156
9.36492	5.37700	56.92019	1.51919	27.11710	34.57374	9.83678	-0.05815	8.77162	6.52933	22.75218	72.68533	6.23145	8.68178	1186.30406	7.69713	0.00000	6.33193
6.02580	8.58166	67.79092	0.24993	62.63900	43.49562	8.71809	6.10874	8.85227	8.32314	30.81383	75.16878	7.42033	9.15605	1092.94469	11.05510	1.00000	9.10230
6.94182	6.42193	44.66330	0.27421	58.00346	39.24829	7.50198	5.57783	8.30062	8.31277	48.8449	17.22635	7.59466	7.93046	1119.31103	10.20379	1.00000	9.16269
7.27213	7.84147	58.18007	0.36342	15.17124	62.74905	7.73175	11.07823	7.57975	6.77101	-34.88422	150.60036	7.50777	8.57493	1087.17932	9.90352	1.00000	5.88753
11.01444	7.11854	60.44149	7.56218	33.62379	61.37301	11.52794	17.80613	8.97572	5.41922	50.82882	-0.32247	10.65145	3.22886	1182.29990	9.92288	1.00000	12.00443
9.46006	7.32032	53.89921	1.80938	50.71764	36.80679	6.59019	26.03507	8.54996	7.31012	19.04222	-98.11889	6.50358	4.53213	1134.95106	11.68837	0.00000	7.83228
8.04918	7.57169	45.18248	0.55119	51.45142	63.75889	5.15055	9.45860	7.19347	8.28397	47.38093	-122.23484	3.69293	5.61781	1171.40852	10.32834	0.00000	10.04577
8.60608	8.44227	47.04307	0.88590	46.68387	59.49262	9.03296	14.19545	6.83019	6.56975	37.73604	-120.93549	5.17621	9.79435	1159.93425	8.91280	0.00000	6.74740
9.41823	6.51637	43.34337	1.68286	59.00340	37.21739	9.17310	35.53561	6.97780	8.11619	46.7055	38.2739	5.94532	8.66481	1134.16247	8.71434	0.00000	5.87612
8.32592	7.14969	43.24727	0.63645	39.16132	51.78114	12.65487	27.39157	7.46342	5.48277	-21.205	-41.88778	9.75461	6.74866	1153.86016	10.29275	1.00000	8.36707
8.83812	6.32397	48.85849	1.04471	41.03274	29.98473	10.11063	25.00580	8.50952	7.46067	48.98693	2.44892	10.01685	6.37411	1103.38717	8.74176	1.00000	8.66792
6.54337	8.86532	38.66085	0.26535	35.61685	54.09942	7.54393	18.57195	7.57685	6.13808	-21.15	46.58333	8.57085	7.11666	1183.83908	10.06318	1.00000	9.83359
8.49295	5.42838	40.95975	0.82445	29.29041	43.83025	9.03796	31.46288	7.29138	7.04755	39.96348	-4.83076	7.69951	6.61893	1139.83598	11.14165	1.00000	7.87881
9.67999	7.95207	61.44233	2.06762	51.06744	52.08709	7.58886	22.51692	8.85719	7.19105	40.5576	-74.28459	7.27733	8.18195	1092.00180	9.03239	0.00000	5.10401
6.50580	6.69098	36.47983	0.24574	34.43719	49.66418	7.35965	8.91275	7.93221	6.86669	31.96258	73.97117	8.00717	8.63882	1170.61599	7.85225	1.00000	8.05465
