CO	Pb	O3	CH4	CFCs	H2CO	SO2	latitude	PM2.5	TEMP	warning	longitude	C2H3NO5	PM10	PAHs	PRES	NH3	NOx
7.46838	40.73316	9.48776	8.10242	34.11080	36.45263	7.81571	49.07866	5.50901	10.72139	1.00000	30.96755	0.05786	7.36030	8.22516	1151.81178	6.48152	7.65721
7.59577	36.07837	8.83750	6.69493	57.94925	56.68251	9.12570	35.64889	6.57239	7.98460	0.00000	117.27583	1.54813	11.26279	7.36760	1172.61467	7.82915	7.16830
6.09829	66.05853	6.90527	7.44317	41.35982	26.62140	8.33017	33.44872		23.95631	1.00000	-86.78777	0.12031	8.53602	3.48869	1138.18556	9.49490	5.45119
8.02245	57.73361	5.60200	6.68931	57.74470	40.26942	7.84347	55.63711	7.52161	11.63773	1.00000	37.38115	0.10855	8.24530	6.37484	1077.50375	10.98978	8.49888
8.14114	58.79723	8.78784	8.01694	25.93731	67.94320	9.53363	53.95278	5.19096	3.68916	1.00000	32.86389	0.03849	6.85526	7.85532	1135.81440	7.54265	8.74312
5.87017	53.10940	8.20449	7.89865	56.39099	57.16926	6.60738	52.86147	8.66551	10.53278	0.00000	9.5926	0.07656	7.91725	7.41992	1096.72093	6.83185	11.54041
6.83560	50.72335	10.32170	7.49925	55.88166	38.02173	7.61943	-4.16694	6.24554	2.43732	1.00000	-40.7475	0.02906	4.99080	6.41391	1068.85092	6.11635	7.47376
7.35695	25.66300	6.99886	8.28745	69.19635	33.80622	8.64024	27.55898	6.34618	24.60644	1.00000	68.21204	0.57516	10.22953	7.54548	1136.61173	9.24434	6.06317
8.87073	61.22331	7.51412	5.92872	53.05208	50.68074	7.38679	10.10649	6.72100	16.54872	1.00000	76.35484	0.03673	7.16684	7.49497	1135.70805	5.34850	8.87240
6.61973	63.65051	7.95164	6.94044	76.62976	52.52075	7.31422	-13.7804	4.92758	15.91904	0.00000	34.4587	0.12682	8.38823	8.04961	1107.54525	8.95139	3.17524
8.08398	58.47812	8.75934	6.71490	39.74964	44.79014	7.03521	54.39635	8.52091	9.25802	0.00000	24.04142	0.21441	9.05372	6.48065	1144.06503	6.04029	8.12309
7.88753	38.70924	7.55172	6.27640	41.47166	60.85728	9.27703	53.95278	6.10224	13.27867	1.00000	32.86389	0.03177	6.76306	7.02573	1164.39398	6.05145	9.63353
8.42993	59.14388	9.87043	9.00184	57.28657	56.48772	8.57027	47.56494	8.61331	8.80057	0.00000	31.33078	0.04494	6.17042	8.29945	1100.99779	5.00297	9.62366
8.89805	59.25670	6.28079	6.97683	41.19239	38.42432	8.72540	61.72744	5.57210	21.13488	1.00000	17.10558	0.17840	8.90261	6.86379	1066.98742	8.18016	7.55066
8.70897	56.27212	9.79809	8.59179	47.48978	54.07782	8.23072	-1.6	6.02471	11.34404	1.00000	103.61667	0.08317	7.85538	6.31427	1068.20861	5.33082	8.10182
7.51170	63.17352	10.23409	6.08361	47.59280	49.43003	9.72744	10.22677	6.56426	7.17619	1.00000	-67.33122	0.02392	5.45239	7.49718	1189.15941	7.39257	8.94341
7.77606	65.77722	9.03573	10.26803	50.60705	57.91059	8.85012	60.02427	6.20942	12.53855	0.00000	30.28491	0.04832	7.24041	7.80247	1091.44432	10.06009	7.45218
8.15206	30.16177	4.39665	8.65703	65.90167	51.09118	10.41420	41.14676	5.80446	3.36723	1.00000	-73.49484	0.36347	9.74165	7.82045	1060.74813	8.17353	10.19568
7.31799	36.65273	8.16390	7.07150	52.87125	52.39556	7.83755	53.0233	4.98115	15.54029	0.00000	-1.48119	0.72346	10.46622	7.33152	1097.96194	7.26258	4.31172
6.50753	44.39825	9.96469	7.94650	52.46383	75.30501	7.92231	45.53069	7.87536	11.33817	0.00000	9.40531	0.03881	6.63288	8.12423	1198.69241	7.34353	10.57917
7.99791	45.20627	8.44722	7.90184	54.74262	48.33328	9.33528	-4.83	7.82253	-2.86663	0.00000	29.65806	0.76241	10.53327	8.14108	1082.68542	11.65127	8.38016
8.81558	43.50177	8.81249	6.39447	50.59018	49.34740	9.55676	53.53333	7.20363	25.79851	0.00000	-7.35	0.12255	8.50143	7.19075	1113.83090	10.11360	7.30152
8.00189	74.02863	8.94451	7.79389	55.44063	54.46244	8.80315	41.63976	5.66022	20.67973	1.00000	2.35739	0.03410	5.80182	6.14269	1106.83695	6.60288	8.48282
6.84277	50.01334	5.32160	9.04474	77.14536	57.07644	9.83223	53.95278	4.09989	6.11996	1.00000	32.86389	0.12195	8.41693	7.11116	1098.52486	5.99567	9.66716
8.51922	63.63595	8.54080	8.54300	40.46905	51.20066	7.60335	40.42386	7.81047	16.27012	0.00000	-3.53261	0.10491	8.23648	6.36363	1153.50843	5.07324	9.46722
8.14267	70.77439	11.06654	9.17140	70.80593	29.47288	10.82854	-15.21194	6.02853	40.88752	1.00000	-75.11028	0.03421	6.35456	8.43256	1110.02529	8.12877	9.01221
9.11840	42.18101	7.67768	7.33648	49.08561	52.45743	8.08913	-27.50578	7.00707	22.14799	0.00000	153.10236	0.11989	8.45275	6.88455	1179.03364	10.44231	3.89245
7.66682	52.46445	8.30495	6.93454	46.84128	39.02971	7.05271	34.25628	6.72630	8.42473	1.00000	-78.04471	0.05603	7.23178	7.38316	1105.47096	5.69872	8.31199
6.57941	59.99721	6.56614	7.55642	43.60312	29.35427	9.83360	-33.88096	5.50124	20.20125	1.00000	151.07986	0.93703	10.74826	7.01944	1164.86499	7.79541	5.25296
8.26517	64.27675	10.75354	7.09425	53.15046	44.24670	10.23012	36.65	6.08898	19.97145	0.00000	138.31667	0.31666	9.64169	7.28751	1134.19572	7.54627	9.46533
5.91507	65.16612	9.96468	6.81376	51.29978	46.05113	10.19445	40.64621	6.81723	7.91870	0.00000	-73.97069	0.04679	4.32860	7.42950	1055.13830	7.88995	9.42179
9.67687	54.44360	8.81522	8.69203	63.99898	16.30243	8.97951	6.9909	5.84253	7.42976	0.00000	79.883	0.13340	8.58591	8.68589	1127.88365	7.23803	6.03399
8.48205	56.10263	6.97779	8.72226	55.37374	38.76514	9.13786	-32.05251	5.79352	-5.56235	1.00000	115.88782	0.31536	9.64894	7.28430	1161.11751	8.44543	4.64687
7.71644	59.11773	9.79066	8.59173	35.64848	63.98211	8.00926	-33.75881	4.41552	11.76565	0.00000	150.99292	0.10861	8.08120	5.55003	1147.69989	9.38355	5.85347
9.92138	74.99142	7.29796	8.12178	40.71560	52.07539	8.67368	44.31771	6.08475	21.90078	1.00000	9.32241	0.10495	8.26071	9.11124	1199.57468	7.84417	4.99150
6.87889	45.47834	6.83746	6.51267	51.80973	55.59171	10.63006	8.48714	5.28083	33.51945	1.00000	-13.2356	0.04845	5.69403	7.25439	1097.10753	7.85333	10.23732
10.09345	59.74182	8.91783	7.56185	50.72514	49.70774	7.22972	-31.25033	8.15965	13.72598	0.00000	-61.4867	0.11528	8.49418	6.53254	1053.32468	6.62695	9.30562
6.81709	44.18678	10.60503	7.99133	46.11302	43.26681	5.20847	43.61062	11.39097	29.68736	0.00000	-72.97261	0.10052	8.24406	8.23635	1190.03369	7.97567	9.01032
7.88559	43.92632	6.56548	8.00848	58.63098	46.24888	8.35505	43.50891	6.46650	17.98187	1.00000	16.43915	0.08317	8.18461	8.89637	1062.55267	11.06078	7.07206
8.11882	46.05059	11.80855	7.38636	40.89880	41.36015	8.54080	5.90702	9.20636	19.00331	1.00000	116.10146	0.04191	6.15135	7.96552	1179.32073	5.18523	9.02164
9.04513	47.31618	7.53804	7.25501	48.30938	54.76015	6.65601	43.16547	6.91676	20.83227	0.00000	-77.70066	0.27267	9.44570	8.95368	1150.17481	5.77868	11.02627
8.59529	53.98677	10.29605	8.32340	35.28230	81.12661	6.53184	35.8	8.79321	-6.40876	0.00000	137.23333	0.06181	7.62112	7.62213	1105.11202	7.46061	10.41953
7.92563	64.15774	6.44155	8.84392	76.37966	45.15881	8.92035	38.37255	8.31607	5.85051	1.00000	34.02537	0.11361	8.54762	8.46975	1080.21080	10.05396	4.45528
5.75978	58.13595	6.78592	6.31679	50.54785	72.80882	8.78964	52.71083	5.94271	17.88440	1.00000	5.74861	0.39974	9.89568	8.97363	1057.42541	7.62934	5.66791
8.19166	67.51006	7.52883	7.90460	48.78308	47.52806	3.03558	35.25064	12.00994	14.84460	0.00000	-91.73625	8.68493	13.00373	7.92931	1068.64199	7.84190	6.85192
7.95748	48.30547	8.44588	7.59311	71.64105	51.16640	8.90871	40.24537	5.92127	9.25277	0.00000	-75.64963	1.91225	11.47805	7.67357	1172.77252	8.24910	6.77272
7.54334	51.37400	7.05922	7.51912	61.83722		7.21690	42.52787	6.05923	14.50108	1.00000	-70.92866	0.41978	9.89238	7.32782	1143.12679	10.31703	6.74119
8.21810	30.91653	7.68596	7.79457	47.43558	30.89612	8.18494	36.91023	2.96330	3.58098	1.00000	-121.75689	0.04789	7.10805	7.65018	1070.04377	7.94113	7.24547
6.29298	35.56745	8.84942	7.53975	49.67258	42.48338	6.02025	10.58806	6.69017	14.47759	1.00000	77.24779	0.05095	6.72980	6.46632	1051.99519	5.23358	7.44992
6.66752	36.27157	9.66956	7.57118	51.20749	39.71745	10.52697	30.35028	8.10924	13.89976	0.00000	112.19028		11.16200	6.50873	1147.55946	8.02674	7.25682
7.86312	38.39776	7.69447	8.98750	30.40457	45.56466	10.02920	-22.53722	1.62054	22.23314	1.00000	-42.98194	0.09591	8.11652	8.98768	1169.89230	6.13494	5.64766
6.95730	41.46650	7.31645	6.79189	24.75826	55.38337	8.10431	13.65805	7.15099	24.48781	1.00000	102.56365	0.05999	7.00801	4.57863	1120.50297	9.03917	4.97347
5.98446	46.13872	6.26113	8.12551	43.92955	50.93912	10.72379	41.15376	4.78419	7.11846	1.00000	-87.88754	0.53503	10.18066	8.16595	1077.39050	7.76281	6.40118
8.59600	44.09812	9.38375	7.34092	49.72374	46.39959	8.96475	33.37526	5.72678	12.26619	0.00000	74.3092	0.03009	4.28786	7.48888	1071.79532	11.23566	6.70951
7.08225	75.43514	6.84224	9.79823	42.19036	55.94438	9.24119	41.55838	6.21261	9.21805	1.00000	-81.56929	0.14670	8.80911	7.06304	1057.65181	9.13565	4.82009
8.08685	48.46056	7.50596	8.37714	59.87464	48.00083	7.44778	33.72255	7.01369	4.16098	0.00000	-116.37697	0.12251	8.50640	9.48918	1126.87903	10.56865	2.60799
8.30607	57.95566	5.33111	6.92139	49.83286	36.20681	10.91595	-1.26424	5.14168	5.77006	1.00000	104.09701	0.64643	10.35835	7.26537	1159.86830	7.62774	7.65778
8.63786	51.64118	9.73844	5.95393	62.94097	39.76858	8.18475	-6.91806	6.54769	29.79580	1.00000	106.92667	0.08722	7.86903	6.68066	1199.95263	5.00101	8.36765
7.69949	39.09882	4.95068	7.64527	70.22747	32.69894	11.81170	15.48131	6.11701	11.16038	1.00000	-86.57415	0.85030	10.64426	7.06976	1111.56707	7.60211	7.18481
7.65404	58.81665	8.03763	7.50608	55.13758	53.77842	4.67048	22.49396	10.23428	31.06184	0.00000	-105.36369	2.13168	11.58794	7.46502	1124.53696	7.16483	7.32523
8.02393	26.63587	8.64919	5.74379	46.28448	90.64867	10.87995	-10.90889	7.88354	1.22875	1.00000	-37.03861	0.03242	6.19150	7.47921	1102.56710	6.21430	11.04189
6.76339	63.28075	7.50781	7.28623	34.89237	48.43865	7.31114	41.15612	4.35891	31.69091	0.00000	1.10687	0.04055	4.98446	8.06454	1183.78588	7.11379	7.42770
8.41211	41.06741	6.94056	5.39705	63.78428	41.95238	8.61003	41.63976	7.28621	21.12782	1.00000	2.35739	1.03911	10.85836	7.52291	1186.89412	9.21175	4.77217
7.58143	57.11563	5.92899	7.78256	41.73168	42.21991	10.12635	-7.73379	7.65494	-3.68510	1.00000	113.69785	1.80927	11.42675	5.71803	1095.33965	7.84030	5.13419
6.71138	35.65686	9.91963	8.61976	54.22748	50.62455	6.69031	46.08333	9.45453	18.46155	0.00000	122.08333	0.10037	8.22006	8.87865	1189.17916	6.73372	8.62484
6.71681	60.67435	7.61262	7.00578	58.54488	35.46318	6.74164	-7.51611	8.07337	15.30222	1.00000	109.05389	0.05581	6.96060	8.50376	1054.08316	11.91940	4.71640
7.02209	66.05919	10.25076	7.87010	68.64691	7.10333	6.42344	-31.95224	10.29960	2.47941	0.00000	115.8614	0.29119	9.48562	8.12069	1141.53211	6.11322	5.86047
9.38042	51.55045	6.47108	7.34425	36.57685	46.50510	7.41634	-21.205	7.34092	14.89092	1.00000	-41.88778	0.15270	8.71920	8.30790	1096.67278	10.60185	6.91838
7.81609	50.16279	6.91172	4.45604	51.30919	76.23952	5.22030	56.11281	6.73758	10.59881	1.00000	69.49015	0.08103	7.95816	6.70026	1089.97390	5.32124	7.83207
7.96193	51.03126	10.96088	8.02658	29.14813	62.57435	10.52246	41.27621	7.08285	9.80096	1.00000	-72.86843	0.16763	8.89282	6.59752	1187.10632	5.36273	9.59296
9.49377	50.91750	8.45083	8.63034	49.59239	47.66115	7.78078	57.30185	7.29831	16.66483	1.00000	39.85331	0.04131	6.61012	7.55784	1186.78179	4.51524	9.02292
7.98242	59.54088	9.63686	6.83042	50.51817	55.13309	6.26202	21.59983	7.91305	23.93814	0.00000	71.21169	0.06089	7.48100	7.88987	1066.19976	6.88518	11.78031
6.72127	57.66318	5.80598	8.16231	52.77447	63.72141	8.34852	48.15659	6.99427	11.94318	1.00000	28.28489	0.18098	9.02151	7.28318	1127.40608	9.64406	7.91146
8.41364	77.05441	6.13612	6.31898	54.76537	55.16437	10.71636	37.16911	5.71471	30.86327	1.00000	10.03478	0.26148	9.46321	7.98786	1152.20925	8.41012	6.06141
8.84585	62.80608	8.97713	7.36745	41.16908	59.32950	5.68867	-21.41222	6.21197	16.65096	1.00000	-42.19667	0.16884	8.82653	8.66079	1086.45232	10.76804	3.86101
8.86098	37.52535	9.70123	7.71837	61.13415	68.15279	9.13829	45.35	5.10704	33.52714	0.00000	126.28333	1.11136	10.92515	6.67415	1139.55137	7.01025	7.60721
6.33511	62.32312	12.96857	8.06013	43.04646	57.07092	6.88986	50.82882	10.33155	6.51852	0.00000	-0.32247	0.05606	5.40716	8.03437	1163.57038	8.90012	9.61664
7.04137	46.85977	10.62286	7.32005	51.87260	56.45577	5.90041	50.75932	8.10644	17.04604	0.00000	25.34244	0.17105	8.86452	6.89549	1076.88654	6.27420	9.13612
7.59960	55.01675	7.50740	7.35337	50.30895	59.59826	8.23043	28.88162	7.27069	26.82859	0.00000	120.03308	0.08704	7.67903	10.34254	1168.37197	10.46488	
7.41852	49.42600	7.44787	8.27030	56.91818	47.08101	6.98252	-21.205	2.69578	6.45636	1.00000	-41.88778	0.05591	5.65893	7.26661	1091.43936	8.74056	6.39282
7.54241	80.54435	7.70183	7.77032	53.18809	56.26980	7.22353	33.35283	6.74066	1.04097	1.00000	-111.78903	0.06133	7.21793	7.71622	1063.54757	5.80667	8.66963
8.53264	67.04741	5.87634	8.67587	40.91376	71.59537	9.75571	23.29549	5.78809	15.59652	1.00000	113.82465	0.36537	9.82726	9.44172	1197.12394	7.95983	7.77322
8.69712	50.25956	5.99568	7.42582	54.50591	47.41050	9.33256	0.49113	5.83086	20.48756	1.00000	29.47306	0.26996	9.49684	7.54008	1081.76467	11.02372	7.64230
7.96814	54.19903	9.02112	8.69948	55.20018	66.34552	4.31959	-30.60106	3.49430	17.33550	1.00000	-71.19901	0.05146	7.04583	7.06991	1105.73025	9.00982	7.53010
7.84380	53.00975	12.91054	6.89106	51.81711	43.47380	10.89277	41.72063	6.66866	16.75845	1.00000	12.6723	0.09900	8.13377	8.37597	1090.83001	6.70622	8.70651
8.09355	67.57479		8.19790	43.27213	40.03995	6.83249	-10.33333	9.23686	5.17063	0.00000	39.28333	0.04067	6.91350	9.25566	1094.76985	7.60711	9.19971
7.11683	71.64069	5.78306	7.31107	70.61040	78.33906	10.57601	-3.74912	8.04484	9.12229	1.00000	-73.25383	0.44682	10.01094	9.14832	1140.10532	10.89340	4.80327
9.51599	67.20527	7.54209	8.26698	33.29412	40.33690	6.39148	37.71715	4.86985	5.19154	1.00000	-122.40433	0.02383	5.59171	7.99777	1097.07371	5.79736	7.20802
7.14096	61.26367	8.73715	5.05055	44.89156	24.74965	8.47521	54.48147	6.93080	31.94173	0.00000	53.47103	0.03402	6.78916	9.43055	1166.33865	10.58311	4.37743
9.87336	73.44701	4.74009	7.40132	32.79753	68.09713	9.32244	48.8222	8.51793	18.23116	1.00000	2.12213	0.17361	8.96376	6.54501	1059.89982	10.79541	7.33120
7.23162	48.09172	6.59270	7.12389	61.21945	32.29170	7.54793	40.93121	5.04570	5.87514	1.00000	-73.89875	0.11826	8.47789	5.76085	1143.95476	8.14369	8.35845
9.18375	64.32977	9.55374	5.79843	50.43559	18.67228	9.31181	-22.97056	6.91190	31.21433	0.00000	-46.99583	4.93929	12.43436	6.63774	1142.81852	8.55608	8.30428
9.53334	50.46715	9.02773	6.00689	44.25465	53.15189	7.37337	48.25	7.07934	32.00687		16.4	0.07042	7.77831	6.47655	1173.89272	4.99805	8.43127
8.99217	55.78822	7.20416	9.32447	28.20018	41.62415	8.98058	51.38673	7.38613	19.71853	1.00000	0.30367	0.03094	5.73347	8.21659	1117.42636	6.76342	10.21610
7.24045	61.23021	10.09928	6.53244	49.30587	41.04484	8.36568	34.61667	7.48395	27.81667	1.00000	135.6	0.03196	7.13528	8.10054	1070.44928	5.50918	8.76931
9.03629	66.10541	7.87548	8.91598	86.53086	62.18118	7.91575	33.37526	5.31858	0.15368	0.00000	74.3092	0.57561	10.24490	8.07953	1079.51265	8.22027	4.23653
4.73832	67.47570	8.25640	8.27145	33.50002	56.20352	9.48492	36.27462	6.25743	8.86363	0.00000	4.85668	0.30416	9.57103	7.17763	1153.67729	7.68973	7.61570
8.66314	67.37843	7.51042	8.57657	55.69633	44.32847	5.92386	-10.90889	6.24552	19.51450	1.00000	-37.03861	0.06693	7.93066	7.28229	1182.56019	4.80638	7.77210
9.90549	53.42224	6.80704	9.87477	45.70990	48.04592	8.14834	18.57677	7.54337	0.00036	1.00000	-72.22625	0.14621	8.69162	7.71556	1199.20601	9.22974	4.80510
7.26313	42.02804	8.25234	6.32107	62.30539	60.36707	9.15491	-29.2975	7.06160	1.62080	0.00000	-51.50361	0.07012	7.87486	8.35052	1155.75847	9.70225	5.45678
6.43622	57.37780	8.54146	8.65247	63.03434	39.09376	8.20745	-22.9	5.17405	18.30868	1.00000	44.53333	0.03321	5.55486	8.04787	1167.89366	5.79678	8.04957
6.44463	60.28285	6.78587	7.55123	49.13038	36.02656	8.81061	-34.88422	7.40261	6.88687	1.00000	150.60036	0.09818	8.10995	7.86117	1058.56497	9.72942	4.78101
5.86758	78.47771	5.93075	6.45359	52.62566	48.97264	12.20460	43.11667	5.21234	22.81676	1.00000	1.6	0.99708	10.81076	8.95886	1117.58178	8.06645	5.51059
8.45340	56.55583	8.48301	8.66353	47.82421	46.12702	9.01589	32.54278	6.97661	7.28187	0.00000	111.50861	2.18122	11.61245	7.62804	1077.66693	8.59030	5.95264
8.62597	46.46011	9.84906	9.76333	68.84970	43.90917	8.23350	40.34912	7.69447	7.68004	1.00000	-111.90466	0.07382	7.55169	6.80398	1063.12111	4.98454	8.93468
7.02270	22.61228	9.32430	8.22950	60.36755	55.95622	8.96982	12.18441	6.36875	16.69689	0.00000	18.69303	0.16461	8.91567	8.21145	1072.97799	8.05167	5.62389
7.67001	48.29480	6.59651	8.72703	55.52858	56.48776	9.06116	51.47805	7.06965	21.42012	1.00000	6.8625	0.09088	7.66878	7.58309	1162.82744	10.72326	6.24388
5.87470	44.18168	7.06789	6.91478	46.45271	19.97242	5.10755	36.06523	5.44368	26.55263	1.00000	-119.01677	0.03920	5.89159	6.71714	1166.16015	6.23390	6.91956
8.68825	50.89686	8.29154	7.24264	45.79048	52.34465	8.84001	37.56667	4.96585	10.68270	1.00000	140.11667	0.03995	5.34227	5.11289	1068.12497	8.34094	8.34487
8.55829	37.96957	6.64825	5.73930	37.94261	45.38931	7.46357	37.95143	4.34216	12.92071	1.00000	-91.77127	0.59998	10.30503	8.69532	1105.54889	7.58231	9.00890
6.80967	53.51414	5.85406	7.70206	33.62272	78.44375	8.91164	10.10649	7.39460	-1.23997	1.00000	76.35484	0.08368	7.88652	7.57746	1107.74746	11.84366	7.25862
8.61712	43.65195	8.35975	6.96619	59.45603	60.28315	8.50157	7.50251	6.74502	6.74129	1.00000	5.06258	2.26808	11.64490	6.69330	1069.86455	7.29162	4.55370
7.83216	50.90067	8.45641	7.59931	50.68506	47.47840	8.09244	57.47908	6.70976	4.96415	0.00000	-4.22398	0.07851	7.80678	8.10473	1103.78802	10.80831	5.97726
6.96553	78.47956	10.60288	6.55429	71.54524	51.51370	9.95532	25.75728	6.87119	41.17129	1.00000	75.37991	0.02411	5.73168	8.05436	1145.16919	6.58226	9.12376
9.49995	62.06702	10.12328	6.34549	45.49162	48.93625	6.37454	5.90702	9.18557	6.93667	0.00000	116.10146	0.12603	8.35207	6.33647	1192.60912	6.16187	8.64107
7.65053	71.70820	6.31317	8.14304	51.09771	38.52978	8.00653	-21.205	5.75412	-16.41072	1.00000	-41.88778	0.00972	5.17109	7.84585	1081.46686	7.74376	9.07811
8.57250	55.58625	5.98027	6.87079	58.97414	59.55003	7.04824	5.4709	6.04974	18.72133	1.00000	100.24529	0.05052	7.51654	6.84203	1139.07964	9.20348	10.46449
7.31466	39.36159	8.09225	7.62746	65.17162	50.59323	7.59135	38.06084	5.03140	30.48925	1.00000	-97.92977	0.04832	7.38462	7.24965	1113.60896	5.78333	7.86194
8.24865	57.75883	10.48474	6.09390	64.92417	32.15153	8.86428	13.65805	6.98522	28.58138	1.00000	102.56365	0.34743	9.66994	6.39845	1080.60325	5.07474	8.76165
8.03512	85.66540	8.56620	9.47748	46.44505	44.70558	6.37225	34.85	6.98318	3.59605	0.00000	117.33333	0.64099	10.36074	8.22368	1110.24473	5.96342	8.75768
8.11493	25.80202	9.05507	8.30798	47.88154	46.21320	12.95709	50.7236	8.47021	13.68898	1.00000	-3.52751	0.03205	4.14977	6.47139	1051.98776	4.88656	12.45092
8.26903	48.62214	10.20901	8.22972	42.70127	41.83069	11.20530	48.98333	6.47748	28.37116	1.00000	2.61667	0.03907	6.93877	7.53465	1102.57357	6.68083	9.88048
6.89063	54.87769	11.56383	7.55479	19.11175	65.25836	6.32045	31.92923	9.26058	6.78233	0.00000	34.86563	0.07974	7.88045	8.72685	1181.14560	7.71495	8.54287
8.38226	53.96980	9.96879	7.57445	44.45468	73.81203	9.79393	32.54044	6.57881	5.76230	0.00000	-82.90375	0.01745	6.52977	7.90532	1174.07830	9.86518	8.51870
6.77777	34.73402	5.18830	6.72797	37.56747	62.14027	12.00327	-36.9256	7.50502	2.25147	1.00000	-73.02841	1.20855	11.00616	6.82342	1075.27823	9.19150	5.45228
6.70169	52.98908	8.16532	8.85084	59.43858	57.36289	5.76672	33.72255	10.59554	9.34802	0.00000	-116.37697	0.30872	9.63630	9.72731	1072.10570	7.00666	8.46316
6.90159	47.62242	10.36422	5.58738	55.55293	58.85911	7.59252	51.24197	9.82938	10.92158	1.00000	4.82313	0.04575	6.72873	7.33220	1158.91064	6.68438	8.85536
7.03275	58.36068	9.44491	6.93072	54.75573	53.80211	6.63994	15.48131	9.18048	16.79355	0.00000	-86.57415	0.07193	7.76405	7.70848	1075.43255	7.97515	10.36075
6.80551	54.44153	4.48990	7.35575	52.99518	34.62265	12.22254	57.14369	6.98937	5.19509	1.00000	-2.09814	0.35327	9.70447	8.13543	1075.36542	6.16020	6.56786
7.30444	47.42582	4.39943	6.94547	47.55041	43.35510	10.51832	34.75856	8.53134	31.23941	1.00000	136.13108	0.27836	9.50160	7.80540	1164.30889	9.19530	8.15411
8.53262	69.52908	9.76747	7.47356	49.27742	5.99587	8.21549	34.25628	5.46579	16.43818	1.00000	-78.04471	0.12428	8.34190	6.62152	1086.65239	7.21852	7.77253
9.53541	53.59751	8.76869	6.82122	62.76387	55.00661	5.97027	60.02427	8.56188	6.01701	0.00000	30.28491	0.45324	10.02252	5.55655	1088.27097	6.72091	8.27081
5.54717	64.58627	8.16854	8.74517	66.41747	60.17817	6.91418	53.59782	9.10417	26.22913	0.00000	34.33825	0.31850	9.61351	8.09176	1109.06442	5.32380	7.48293
7.51239	48.78820	8.87195	6.29805	71.11589	48.71914	7.75169	37.49223	5.34823	21.34793	0.00000	15.07041	0.22576	9.27685	8.00588	1072.69138	9.87655	6.43749
7.20463	54.39245	4.18257	8.26504	41.93334	41.63064	11.17083	33.86419	6.28690	2.83208	1.00000	48.26258	0.53460	10.17632	6.28933	1145.75870	6.15288	9.62896
5.92490	86.66437	4.32297	7.54257	41.15779	66.48694	10.50562	32.65246	9.01439	5.45415	1.00000	51.67462	0.27626	9.44423	6.99691	1077.73822	8.18961	8.50508
6.74273	71.00289	5.43133	7.34301	39.98382	33.24558	10.62292	40.56754	6.35078	18.77832	1.00000	-89.64066	0.32492	9.60202	8.32790	1097.29780	9.02541	6.78009
7.65041	51.41198	7.78318	7.40681	48.33432	72.49397	6.61084	-10.91111	6.19107	12.87552	1.00000	-37.07167	0.03214	4.26682	7.26729	1089.64196	6.96288	7.83045
7.90112	37.48304	9.53158	9.39535	54.38873	54.03044	7.62430	-20.88231	8.22066	3.42892	0.00000	55.4504	0.06553	7.59760	6.76305	1110.40107	6.19049	9.27755
7.58077	58.08862	8.32253	6.87302	65.96594	43.17383	9.47716	32.05971	8.69517	32.11036	1.00000	34.8732	0.02857	5.87163	8.81111	1124.74716	5.60970	10.77194
8.73241	34.31939	7.68578	6.39517	25.28494	1.67607	8.76581	23.29549	6.31680	-1.46583	0.00000	113.82465	0.02813	5.08609	6.49949	1099.94011	10.08805	5.52761
8.27017	57.64363	8.86661		48.42632	55.85147	11.97149	-10.33333	10.85195	27.40482	1.00000	39.28333	0.05341	5.18839	8.22860	1149.15324	5.03485	13.19272
