TEMP	CO	C2H3NO5	NOx	PM2.5	CFCs	warning	PM10	Pb	CH4	SO2	H2CO	longitude	PAHs	NH3	PRES	O3	latitude
9.22810	6.30753	11.42174	10.17609	3.41374	44.27707	0.00000	11.32553	45.27392	10.43530	5.71527	40.67051	-96.67834	7.92459	7.44422	1112.10773	7.58378	34.77453
30.97809	7.50996	1.63558	2.85224	7.66090	39.66109	1.00000	9.29451	75.03675	8.67317	6.61088	40.54583	46.83187	2.17757	6.78066	1111.74413	6.44826	14.53767
19.05645	6.78644	1.44973	6.26150	8.89076	50.21112	1.00000	9.12099	32.80622	4.64745	6.02215	55.50749	78.14797	3.91794	7.67043	1104.32316	5.48336	15.45144
15.97226	7.17875	0.19868	5.07840	6.90794	46.53167	0.00000	3.27995	53.58441	6.28879	6.99611	59.50713	98.50893	7.44135	4.76665	1103.79816	6.89879	16.68911
14.72761	7.21554	0.37555	8.71129	5.24558	55.28741	0.00000	7.51308	63.08314	8.00961	6.79610	56.91460	104.1451	9.28202	7.65837	1161.15417	5.95125	15.79408
8.75413	7.49759	1.50353	7.85510	4.76931	41.24207	0.00000	9.12987	44.40735	7.31377	4.96718	61.56146	71.57118	6.79714	6.16073	1181.02841	7.16247	32.87533
13.37898	7.02418	0.26186	7.28924	5.00309	33.60253	0.00000	6.80418	40.53893	4.90250	4.88316	52.71007	5.51978	8.18501	7.37546	1059.68573	7.81455	51.44889
-0.50910	7.25797	0.34035	9.10663	8.47292	56.79935	0.00000	5.95549	45.10149	4.19270	5.92208	36.42921	6.8625	5.57169	6.67224	1145.35284	6.81971	51.47805
17.20041	6.22959	0.92480	4.88461	7.80566		1.00000	8.51295	48.22806	4.05845	5.59288	43.88114	-1.99421	4.51749	6.10092	1170.66260	8.79777	51.35084
20.64469	6.67448	2.25575	5.72454	8.75872	59.98211	1.00000	9.62146	48.31300	9.28961	9.50102		-105.11221	2.41483	5.32630	1154.16776	6.93085	39.57582
18.66647	5.49916	1.66438	7.54831	6.24269	30.20480	0.00000	9.24542	61.59140	7.33202	6.31954	49.69520	47.1192	6.99062	5.31997	1074.57692	6.29534	42.819
15.82578	7.27606	0.74544	7.52102	9.34564	59.06164	1.00000	8.34836	44.24371	7.34111	6.36474	57.32815	139.55028	4.88319	7.60884	1184.41581	7.61952	35.30889
5.06736	6.15725	0.87616	5.95726	8.15980	37.63567	1.00000	8.54010	60.23254	8.07795	8.88095	58.65191	99.89166	4.61330	7.93402	1060.47128	7.29077	15.46063
28.39323	6.88651	3.96525	5.61483	7.12268	57.08462	1.00000	10.22302	59.61369	7.37030	9.09468	39.29993	24.43973	3.69479	5.17558	1096.02045	7.03913	0.76755
12.16305	7.18216	0.44817	5.57138	8.68281	38.76971	0.00000	7.32136	40.28602	3.74552	4.66859	48.64923	120.5875	6.72714	6.13089	1123.64321	6.45885	16.455
-0.85408	6.42917	1.42408	8.50918	6.20492	52.29315	0.00000	9.09765	70.38800	10.02382	6.59313	37.07101	2.08333	8.56616	5.99779	1115.59710	6.94316	48.86667
30.32316	7.32502	0.68478	3.56522	7.61543	56.20659	1.00000	8.32078	35.73665	8.32055	10.05170	63.11645	-113.3187	4.60803	5.91699	1176.79714	7.34092	53.51684
19.97380	7.88640	1.18983	6.70204	8.25198	57.20174	1.00000	8.80226	44.55438	7.65741	8.77201	54.57257	139.07204	5.74943	5.71036	1096.92960	7.15367	36.24624
26.14637	7.60867	1.89346	6.84080	7.43422	64.19703	1.00000	9.41833	13.32895	6.73236	7.52071	39.59126	47.1192	4.14929	5.24027	1100.88587	7.51628	42.819
11.62115	5.29583	0.21596	6.71102	9.16796	65.74262	0.00000	3.56469	48.87485	5.80101	9.77577	40.88900	8.4493	5.33365	6.65640	1091.51113	6.85925	50.09019
22.29977	6.84642	0.69978	8.04841	8.79654	55.25847	1.00000	8.16869	37.49482	6.07587	9.31822	62.53457	-73.0515	6.73456	4.53328	1119.53368	6.76716	41.55815
32.90330	5.30518	0.24844	3.26465	8.05722	27.93455	1.00000	4.42196	68.37159	8.45192	5.56838	42.72315	42.7125	8.60888	7.40186	1106.97639	6.93919	11.15583
22.31403	5.61207	0.32754	7.07179	8.93506	48.23893	0.00000	4.39879	41.25122	5.73171	6.76631	50.63371	-73.78458	3.81966	7.28261	1092.83516	7.82934	41.0051
24.80766	7.30630	0.71195	6.96757	10.93583	59.57534	1.00000	8.23065	67.53821	3.43564	4.10288	58.73457	-6.03731	5.43449	8.23050	1128.92500	6.82583	37.35813
7.16545	5.68342	1.51768	3.44064	6.66547	55.06899	1.00000	9.20005	35.63015	8.11220	7.41254	58.19037	-82.61573	3.73021	6.68689	1107.97927	6.84774	41.24255
19.82099	6.14246	0.70874	6.53307	9.38389	48.75149	1.00000	8.29529	53.19305	5.59268	5.18391	42.38815	-74.15987	5.82530	7.71829	1078.68736	6.35232	40.82232
11.59848	7.10358	0.20842	8.68960	6.91834	52.68031	0.00000	6.86684	40.42688	7.04547	11.70882	49.20086	-82.46148	5.40283	6.18575	1127.58874	5.99121	28.15112
9.70857	8.99149	1.64910	5.58434	8.03902	49.46967	1.00000	9.19968	48.74260	5.20578	6.09491	39.84990	130.57211	3.88512	5.66372	1175.31157	8.44728	45.75279
24.75082	8.10565	1.30444	5.96408	8.43612	56.24115	1.00000	9.10955	58.20659	7.18454	9.67158	51.29382	-82.42491	3.87008	7.23095	1059.18501	6.87838	42.97086
32.49625	5.37828	0.82142	8.35942	5.43558	38.00094	0.00000	8.62978	57.70678	9.05459	5.60545	62.58909	8.86374	8.25023	6.30203	1168.67586	7.26717	44.89784
13.59392	5.24855	0.35166	5.16450	7.85289	59.37644	1.00000	7.21374	44.20771	7.66165	8.49919	52.52271	138.31667	6.54883	7.13045	1154.55296	6.28180	36.65
10.27010	7.80139	0.33134	5.45028	9.16262	49.91017	1.00000	7.12836	62.75648	7.05779	8.29872	57.03422	117.7	6.05336	6.12648	1153.64386	6.03704	35.85
10.35557	7.24999	1.28582	5.71703	8.46393	54.09418	1.00000	9.01794	44.92390	5.69995	6.14709	53.76841	-48.29694	3.23722	7.29348	1169.93085	7.43756	-20.87306
19.35182	6.64311	0.12803	8.23844	8.68753	32.63609	0.00000	3.04063	45.51268	4.99866	4.99970	22.25899	4.86667	4.17191	6.80870	1057.10921	7.56990	45.51667
10.62034	6.39806	0.53919	5.60312	8.80297	45.24413	1.00000	7.83443	39.05379	9.82928	7.62450	54.21834	-94.41551	4.46846	7.04696	1072.35260	6.69564	39.09112
13.51209	6.45234	1.00619	6.28497	7.78232	61.89607	1.00000	8.67644	30.34712	6.90133	9.59241	75.32671	-84.67837	5.64235	6.09788	1075.61697	6.13222	34.06635
17.57131	5.82746	0.11460	7.48927	7.42437	59.12473	0.00000	4.06648	31.99335	5.96072	8.99723	72.20715	-1.64295	5.63654	8.31805	1143.65951	6.97816	42.8139
7.13440	6.95515	0.26441	4.58599	6.67307	49.20117	1.00000	6.39942	57.29609	8.09613	5.31387	51.23690	14.51472	8.84845	4.86816	1163.73990	4.96428	35.89972
14.41994	6.88675	0.38981	5.67681	9.44647	60.93031	1.00000	7.47436	57.35063	4.28300	3.81823	39.56083	-80.38297	6.42297	6.95403	1152.59272	6.75331	42.8334
16.81214	6.74089	0.27176	8.16216	8.33893	41.53440	0.00000	6.34067	49.39720	6.39304	10.44474	57.75734	77.24779	4.95612	5.31032	1154.86070	7.30050	10.58806
29.77831	7.92395	0.37920	4.98345	7.43360	52.40800	1.00000	7.18940	38.99663	7.31814	5.57861	50.22638	73.06784	6.27588	4.82415	1130.98412	5.18090	25.13915
23.19528	8.53127	0.57410	4.54446	8.36392	59.63138	1.00000	7.84529	51.99335	8.90784	8.48336	33.34051	2.29275	4.49604	6.39795	1062.49873	7.71465	48.79325
30.77226	5.40860	1.55722	6.24561	11.06496	71.01081	1.00000	9.20647	66.30174	0.95339	2.95485	61.95780	-73.97069	5.55285	5.81106	1161.28333	7.69195	40.64621
38.53042	5.32890	0.27926	8.99306	7.84876	64.12372	0.00000	6.04048	39.31423	5.31983	8.81518	65.24372	-100.44843	6.32723	5.13116	1127.91925	6.42358	20.74122
-0.08676	5.01923	0.29052	3.88333	6.63774	33.69194	1.00000	6.60428	70.52898	6.20681		23.39950	114.33333	6.42153	6.79155	1175.28513	7.43235	-8.43333
7.50122	6.37942	0.77458	4.84840	7.78232	40.87363	1.00000	8.36366	55.54044	7.22978	7.40407	40.12272	120.4861	5.11075	5.66044	1112.96899	8.10710	16.0438
5.02475	6.32273	0.22738	8.34475	5.56694	41.01345	0.00000	6.93855	35.89089	8.83974	5.77102	40.64981	-73.97069	9.52453	5.96340	1150.82892	7.70891	40.64621
18.51538	6.17289	0.62431	4.79908	8.37100	37.86695	1.00000	7.97877	50.38390	4.82190	4.68215	51.85291	38.2739	5.65429	7.09099	1090.68463	6.43369	46.7055
13.96766	7.44799	0.08393	3.52779	6.54245	58.11101	1.00000	5.95311	36.36391	5.84041	4.67659	49.93902	-6.00137	7.44364	5.13260	1078.01687	5.84535	33.42585
9.80150	7.87212	0.86491	10.01245	6.10060	59.65077	0.00000	8.38867	36.35187	11.43624	6.69310	67.83521	-80.08199	9.07698	7.10754	1135.45847	4.85859	35.88264
15.30741	6.97404	0.24565	3.72686	6.20227	56.83898	1.00000	6.44023	54.39072	8.00262	5.16586	66.04138	76.92421	6.50892	5.87089	1191.81478	6.61487	60.97944
23.41221	5.80010	0.93617	7.07452	5.96790	58.15751	0.00000	8.57406	24.84413	7.17789	5.09100	44.53109	117.55417	6.88815	7.95245	1165.14950	6.37819	34.86472
12.63164	9.53856	0.21662	6.13551	5.27102	39.47104		6.24079	32.42822	5.70797	3.26321	59.10096	5.37429	7.50713	6.13432	1084.25460	7.47357	51.03427
9.09914	7.40062	0.54157	5.56849	8.93846	50.90515	1.00000	7.75707	67.08268	6.71924	9.24645	48.05802	6.74549	5.32755	6.92086	1189.21138	7.78408	49.5099
9.75231	6.46722	0.24960	8.06652	8.54781	45.30241	0.00000	5.33562	53.42907	4.99377	6.43075	34.25329	-15.6	5.47148	7.61832	1152.28757	7.73010	13.56667
30.96001	6.96446	0.22253	8.19450	7.35052	59.98110	0.00000	4.65169	50.13194	6.28259	8.18489	40.93015	-2.58736	4.94853	7.76697	1104.60501	7.62713	56.56317
9.86235	5.60259		7.66600	4.15312	66.83537	0.00000	8.88065	58.76714	8.69103	2.64218	72.87241	115.70111	4.89829	6.25716	1153.48911	6.15148	37.73222
14.19105	6.58282	0.64910	5.65590	8.06931	39.81273	1.00000	8.20062	43.77455	6.29838	5.58617	66.29620	14.51472	5.01663	5.09261	1066.50477	7.21167	35.89972
15.16611	6.11919	1.49774	6.68579	9.70592	54.63276	1.00000	9.04431	35.85879	3.11432	5.30816	66.32905	-39.25	4.71262	7.07846	1057.17669	5.04665	-12.91667
4.44724	7.06571	0.28247	4.03408	9.57073	47.30204	1.00000	6.92010	50.43876	7.30801	7.81846	27.98209	-71.23106	4.79250	4.34247	1151.36560	8.13099	-32.45242
21.69031	6.94204	2.78465	6.69066	8.76521	47.83494	1.00000	9.85310	42.56074	5.24334	6.54243	46.23367	3.39467	3.14624	6.73466	1149.21176	6.68879	6.45407
21.93707	6.62187	2.20937	7.39041	6.42538	39.85437	1.00000	9.60158	53.96976	8.97736	7.32144	56.06937	70.96699	6.30074	6.88896	1073.55819	5.41649	30.46907
7.85264	8.17661	2.29037	5.89844	8.90687	50.59723	1.00000	9.58817	43.56620	4.17573	5.32922	51.50119	98.50893	3.86575	5.46669	1142.83551	5.96256	16.68911
29.84137	5.57892	0.23793	8.52165	4.95433	64.02340	0.00000	5.75058	36.01955	8.83444	5.08351	54.27185	86.59509	9.94133	8.26359	1185.46018	6.85005	26.11527
15.04735	5.12152	0.42286	6.46684	8.64174	56.52660	1.00000	7.57928	65.49813	5.20306	5.11887	49.79279	46.58333	7.05318	6.50704	1187.57208	6.17581	-21.15
18.24140	5.14525	0.18239	6.50826	8.24401		0.00000	4.25356	47.69954	5.53252	10.46452	54.72448	98.50893	6.93441	6.61271	1051.13474	7.14023	16.68911
4.96070	8.87780	1.93051	5.48180	8.72576	53.52233	1.00000	9.40085	61.90621	6.16237	11.97531	44.24268	9.15214	3.36546	9.60968	1191.75156	5.37363	49.97704
7.45317	6.45824	2.52072	8.64515	5.53517	50.67795	0.00000	9.77101	27.49005	10.44622	5.65706	44.05675	20.91361	7.77061	5.71442	1116.53029	8.02769	41.92361
2.31800	6.22414	0.25427	6.10726	7.78418	57.10073	1.00000	7.26041	63.27233	7.97645	8.11790	42.86764	-68.3	6.83627	7.07370	1071.18004	7.13443	-54.8
-1.32931	7.72270	2.24241	6.75001	8.26322	57.09016	1.00000	9.58161	66.62637	5.09505	6.42616	48.21090	-82.46148	4.32732	9.12346	1130.51233	6.52025	28.15112
1.20682	6.86660	0.83581	4.99000	7.55926	38.90782	1.00000	8.32586	45.99742	7.31296	7.31397	27.33449	-39.25	5.35947	8.21838	1165.96371	4.55062	-12.91667
4.40697	6.41327	0.32358	7.86572	5.67403	41.49741	0.00000	6.38375	62.60738	8.79348	5.57798	54.20628	75.92694	10.03418	6.28378	1088.40132	6.81050	14.46693
10.25621		0.16165	7.06894	7.06602	60.58976	0.00000	5.55055	49.99814	5.96682	11.20701	58.97414	75.92694	6.89340	5.98818	1127.75926	6.17007	14.46693
9.66450	7.03651	0.37260	7.00643	9.56132	50.33406	1.00000	7.57946	51.80824	8.85062	7.64035	75.31355	26.01649	5.39611	7.09970	1178.00217	6.59680	44.43579
22.52902	6.15403	5.88863	6.84274	9.39392	43.18355	1.00000	10.62884	46.42394	4.64129	10.91349	51.83971	23.225	2.30755	6.40159	1061.54446	7.15214	43.4125
14.39040	6.14313	0.67474	5.48891	6.83617	56.66906	1.00000	8.01289	43.87766	7.33148	7.22592	57.96268	27.06365	4.51976	6.17636	1057.46880	5.93643	50.18545
6.61778	6.84534	0.18062	5.65601	8.08769	40.05678	0.00000	4.83751	47.88328	6.10852	5.08779	37.39721	-67.15407	4.91802	6.11386	1101.42798	5.40239	18.42745
-9.77080	5.47757	1.17753	5.12513	8.70052	59.40228	1.00000	8.86072	61.69308	6.98482	10.05475	53.24912	104.64992	2.68803	6.08297	1136.81714	6.37974	14.64056
10.73698	7.93422	0.28353	8.62980	7.90078	47.70309	0.00000	5.81887	29.11407	6.16609	7.85446	42.65576	14.66737	5.52458	5.53702	1135.69776	8.12824	41.55947
24.05654	6.65287	0.46758	6.08277	7.05931	34.45786	1.00000	7.68987	31.57645	6.82394	7.25754	48.16466	27.46153	5.67548	7.46088	1181.66221	8.18362	-21.44236
17.02558	6.37103	1.46406	7.45294	5.46668	56.48082	0.00000	9.10035	28.55790	8.85005	4.27766	50.73221	100.04427	7.81414	5.51690	1147.25631	4.81107	13.8196
10.07827	5.20224	0.39926	7.37582		45.17377	0.00000	5.47889	30.96427	6.39899	5.31721	58.82306	83.97573	7.84943	6.50555	1057.77730	8.17537	21.46527
39.90769	6.31274	0.37555	7.42551	8.18088	71.32670	0.00000	6.94293	90.98310	8.60163	6.53225	69.19788	-93.263	8.04137	5.15161	1125.15610	7.54002	45.0408
17.07608	5.35044	1.04052	5.86724		48.24082	1.00000	8.68626	54.68306	5.28874	5.95332	25.16085	112.9	4.74105	5.98844	1185.77509	7.93360	27.85
24.22237	6.41401	2.62752	7.03680	7.35989	52.67056	1.00000	9.79521	70.37270	8.67575	9.37736	38.89460	-73.86586	5.32206	7.27016	1163.48505	5.60597	45.43341
5.42191	6.60002	1.27581	6.44553	8.05208	40.67134	0.00000	8.94236	37.28397	7.39433	9.10261	59.98915	9.02596	4.81863	7.36329	1142.78915	8.33716	48.21644
28.06148	5.57548	1.34004	8.25587	6.06150	52.27427	0.00000	8.95947	46.92047	8.89342	5.81689	36.01496	106.88324	8.02315	5.82561	1069.50117	6.03018	47.90771
1.91227	7.12786	0.27832	4.76676	6.71088	59.82983	1.00000	7.36208	65.96686	7.23351	5.96343	59.33821	42.85693	5.69121	8.23263	1187.51617	6.62667	39.22493
28.59329	6.80783	3.25160	7.91516	7.62990	40.81619	1.00000	10.02120	44.21098	6.03808	10.87796	42.85876	48.87498	5.31061	7.23105	1138.26703	6.23063	38.45598
9.88695	4.99130	0.38009	5.68238	7.60953	23.89352	1.00000	7.11374	41.99205	7.28853	6.82294	27.82492	-8.2194	5.12166	5.89660	1145.46554	7.17507	43.48961
24.33046	7.28158	0.34398	3.65351	8.43243	26.14400	1.00000	6.90613	66.41866	11.70619	6.59605	41.01904	72.68533	4.41309	6.73566	1133.66513	5.88692	22.75218
21.08882	5.82926	0.44023	10.60966	9.84771	52.71539	0.00000	7.44738	29.86307	3.04805	7.76168	45.53248	43.38531	6.89273	7.00629	1189.37743	6.60009	9.89206
27.65669	8.15713	0.41409	8.08169	3.71778	50.88565	0.00000	6.81192	38.10835	6.21127	4.18166	66.02627	139.07204	8.20048	6.35495	1111.31549	8.37687	36.24624
14.18577	7.45886	0.16558	5.85338	6.12198	41.90452	0.00000	5.23950	42.71052	5.36284	11.46388	38.25577	35.90057	9.10843	7.95495	1196.85532	8.83817	56.85836
7.01523	6.07358	0.44762	6.01874	5.35153	62.99348	0.00000	6.24496	49.88280	3.57262	4.15618	57.32554	75.11937	7.18876	6.11429	1104.71685	5.75162	20.88098
2.48428	8.94689	1.37511	7.63876	7.47464	61.08438	0.00000	8.99902	42.84230	7.38368	7.92800	51.64418	8.77155	6.96843	6.89593	1113.01352	7.68926	50.23019
13.96079	6.48130	0.42102	4.79189	8.74348	62.40365	1.00000	6.30484	43.41747	7.65132	9.03179	48.83212	24.43973	6.70192	5.69868	1084.19931	5.28174	0.76755
16.55627	7.13552	0.92251	7.15810	6.10532	62.75848	1.00000	8.69029	50.88300	7.65469	7.95951	30.23992	37.55	7.93825	8.73684	1187.82333	6.76950	6.03333
9.68497	5.05200	0.90978	5.52386	6.49714	39.84942	1.00000	8.40689	44.86473	5.88573	7.06554	54.89392	137.23333	5.10850	5.84322	1141.21513	5.80969	35.8
21.30711	7.58260	0.59412	6.08293	7.11522	51.98476	1.00000	7.84369	51.72589	7.64799	8.07812	33.24771	117.55417	6.48457	7.43112	1063.86512	6.33189	34.86472
16.07822	6.78830	0.29176	4.03620	8.45293	47.67809	1.00000	6.64461		8.56888	7.41939	62.90058	4.08282	5.22978	5.02425	1193.28204	9.25548	36.61954
18.03638	6.58337	0.34004	8.80513	7.44426	40.42966	1.00000	5.70401	63.81913	5.01832	7.52993	62.66562	71.21169	5.05692	7.20668	1055.81903	7.84391	21.59983
7.38724	6.69444	0.16248	6.14864	9.06681	61.06129	0.00000	5.06645	46.98076	5.27782	5.63051	63.58697	35.59642	6.33406	7.62789	1088.28838	5.03755	3.11988
-2.09900	7.47096	0.68065	6.32072	9.93600	56.90451	1.00000	8.22900	30.09805	4.26251	5.05521	45.52499	128.63083	4.83012	5.18897	1081.58793	5.95377	36.82167
23.27056	6.15608	0.28545	10.23479	8.20528	41.13794	0.00000	6.85213	44.77043	5.81454	9.40470	59.68303	47.31667	5.38321	7.26173	1152.25698	5.90871	-19.65
9.59494	7.91678	0.67476	6.73751	8.48979	56.44551	1.00000	8.24032	37.92752	6.97411	9.12950	42.82325	20.91361	5.90923	8.39411	1063.28672	6.11437	41.92361
14.08683	5.66810	0.95200	8.26761	6.37940	64.67139	0.00000	8.63833	50.91491	9.88845	5.38741	53.21870	5.2875	6.75705	6.08722	1134.52171	5.70414	51.65333
25.58116	5.92342	0.30214	4.50015	6.65263	44.78896	1.00000	7.05589	42.32475	10.08738	4.73763	42.52597	18.84	7.76094	6.55726	1104.27429	7.80659	42.28639
13.39380	7.32193	0.56860	4.11893	6.99530	41.52639	1.00000	7.94506	30.68007	4.00851	5.22920	54.38450	78.55757	5.03048	6.52944	1117.59350	5.23067	17.34769
28.86267	5.75439	0.21670	4.94532	8.10911	60.17802	1.00000	6.57924	47.88890	7.83571	6.55823	66.05335	-82.46148	7.12057	6.97740	1188.46003	6.22182	28.15112
14.95901	6.02027	1.30422	6.39853	8.09932	49.43170	1.00000	8.98084	43.46499	9.07392	7.70526	46.34739	40.17171	4.37084	6.30381	1197.48580	7.17096	58.1908
16.98224	6.07115	10.84741	8.15298	4.34847	62.56557	0.00000	11.26680	47.09197	7.53578	4.60302	46.81443	-81.79819	5.67859	7.68783	1093.28565	7.50898	41.48199
6.84227	7.13240	0.90779	5.35595	8.39520	39.03176	1.00000	8.51422	59.60936	4.53392	5.30931	62.10141	15.28318	4.81259	6.66829	1157.46668	6.60519	-4.26613
13.88736	6.26194	1.50068	6.79153	6.73201	49.12901	1.00000	9.09115	39.37003	7.23256	9.90099	27.83980	28.88222	6.31516	5.51159	1192.60431	7.64936	40.37528
24.58768	7.43893	0.41884	6.05961	8.81867	57.69204	1.00000	7.52941	42.23046	5.27460	4.97475	36.48174	9.20427	6.70941	7.49070	1073.53912	5.81863	48.49144
13.36821	4.80272	0.62310	6.80752	8.16863	63.11922	1.00000	8.07142	48.12408	8.86556	8.36383	46.16858	114.10479	6.38201	7.51040	1169.14973	7.18453	22.37066
5.43649	4.31732	0.97479	7.88857	4.10460	51.13970	0.00000	8.61695	51.98463	6.03025	4.51527	45.14027	-96.67834	7.34198	6.84617	1108.34962	7.32170	34.77453
14.06854	7.02247	1.54775	9.65164	4.77675	55.15910	0.00000	9.25502	56.94520	11.50278	7.04652	34.54080	101.96857	11.05337	7.94204	1191.82249	7.73109	4.88441
22.61747	7.89124	7.33609	8.19216	7.34146	81.80153	0.00000	10.86168	47.45811	10.40034	7.11201	34.79502	38.66667	7.75835	7.35014	1160.62645	7.99417	-6.25
23.23124	7.68227	0.70672	6.81690	8.29035	44.32324	1.00000	8.26376	55.19839	6.27894	6.87594	63.77468	32.6178	5.15655	5.23996	1075.85896	6.34189	46.65581
10.25763	7.61115	0.47965	6.91206	5.33789	65.18300	0.00000	7.12260	28.40840	6.90852	4.21395	46.86024	46.10925	7.34668	6.63044	1175.61431	6.24856	43.35071
4.14736	7.24556	0.14938	8.96822	7.55459	46.12565	0.00000	3.93944	47.96971	3.97666	6.58827	61.32994	-68.30472	6.72435	6.31618	1140.43328	6.98818	9.91861
7.74631	5.65775	0.37638	8.30376	7.89843	47.49269	0.00000	6.86278	39.51432	5.39879	6.92872	66.51330	-91.06177	5.33464	6.78067	1155.74608	6.13461	33.41012
14.75404	6.12846	0.60970	5.95285	7.67980	63.76715	1.00000	8.10886	60.35938	8.97642	7.70421	53.73939	-73.95958	5.80307	5.93711	1124.69884	5.07868	40.57788
19.99300	6.44442	0.39298	4.75236	8.70716	64.58418	1.00000	7.18258	76.85177	8.62472	7.26079	40.74707	-8.07257	5.06549	7.17423	1085.45310	4.98769	12.74409
17.96838	6.92992	0.29296	10.11185	7.41921	52.27676	0.00000	6.62704	56.54866	4.22819	6.86315	37.88459	-50.19556	6.69396	7.06397	1137.70118	4.98442	-19.72806
28.56225	6.01752	3.91377	7.99302	8.94966	50.03692	1.00000	10.19599	57.14426	6.67923	7.82808	40.64427	20.89389	3.15459	6.64107	1052.09609	6.80790	42.62833
21.53695	5.59741	3.67816	6.58900	7.00576	28.71330	1.00000		83.05101	6.07773	10.18951	39.33204	-77.96389		6.70849	1079.85097	5.75089	39.45621
13.00932	6.42924	0.15167	8.41010	7.42576	53.67680	0.00000	4.37257	30.52434	5.81538	8.21700	43.71633	-104.83192	4.27449	5.91378	1192.06757	6.13075	39.72943
25.52350	7.65214	0.27512	4.75192	7.79868	73.82359	1.00000	5.41455	51.63308	6.54227	4.58097	64.56689	128.63083	7.99714	6.31943	1069.76377	8.72164	36.82167
1.93503	5.56053	0.25366	8.21103	5.15263	54.17127	0.00000	6.08194	45.04028	7.45987	5.36649	53.53468	38.02486		7.84159	1095.21874	7.74533	55.64776
24.27526	5.87622	0.20153	4.84756	7.36695	37.58689	1.00000	5.92042	68.88335	8.95684	6.30121	36.71752	88.28637	8.31252	7.55849	1054.10559	8.17643	23.07492
13.13238	8.29711	15.12838	9.88714	4.69277	55.10602	0.00000	11.61084	50.01731	10.17141	6.54367	66.22060	-86.58208	7.91007	7.00689	1193.16241	5.95414	13.48082
-11.15604	7.09202	0.99288	5.42625	6.46348	52.43024	1.00000	8.69332	49.73394	7.12070	7.73947	51.83664	101.02083	4.03937	5.84118	1175.43580	7.37920	4.02219
13.13107	5.38606	1.14273	6.78406	4.85131	56.09320	0.00000	8.64632	46.61635	4.27623	3.54671	41.16598	71.52847	3.58912	5.30227	1114.07539	7.62009	32.57756
9.23796	6.45647	0.21095	6.71217	7.49025	71.00577	0.00000	5.39843	52.00573	5.97239	8.56454	50.42849	-79.62098	6.84426	8.38947	1075.81633	7.29407	9.15093
15.30959	8.44406	0.67885	6.36729	9.50255	58.72126	1.00000	8.23320	31.98228	5.79356	8.81057	47.24412	101.02083	5.22507	8.27699	1130.06395	5.81463	4.02219
9.59552	7.93949	0.17328	7.64774	9.41825	42.40650	0.00000	5.31283	37.13281	3.92317	5.48792	65.32647	37.92792	5.21715	6.70369	1175.81262	6.20936	53.93361
2.40677	8.24679	6.50725	8.95618	4.18556	53.67282	0.00000	10.73922	58.70766	8.74564	5.11353	43.82798	-73.49484	7.07970	5.46911	1141.40241	7.50992	41.14676
12.75616	4.83442	0.86743	4.64501	8.73208	39.53696	1.00000	8.51748	49.57921	3.28945	4.12925	47.07016	5.4384	5.02365	5.93065	1132.57626	7.02279	43.2907
19.86188	5.74713	0.41223	8.00187	5.74803	34.58063	0.00000	7.20107	66.40916	6.68216	6.58109	52.44053	120.33063	9.16536	6.08383	1144.57432	7.05082	37.65181
36.13610	7.22273	1.67009	9.14615	4.39433	62.71402	0.00000	9.30052	66.82860	9.84716	5.22594	44.92349	-86.77917	8.79028	7.72015	1089.40592	4.67203	36.02506
9.38035	5.88032		5.58895	5.98384	53.92266	1.00000	8.91850	37.39149	7.39933	8.57716	34.23613	145.18333	3.50257	7.57319	1056.03797	6.15778	-37.9
17.45210	5.89968	0.76064	4.82900	6.64612	41.73361	1.00000	8.27280	67.13168	6.53225	6.27893	69.71237	-89.99038	4.93905	7.79817	1117.02335	7.97348	38.58894
