PM10	warning	NOx	NH3	Pb	H2CO	O3	CO	TEMP	PM2.5	CH4	SO2	C2H3NO5	latitude	CFCs	PAHs	longitude	PRES
6.80044	0.00000	5.69942	6.04428	69.65020	68.49622	9.42175	8.08041	6.24654	7.01553	6.62194	5.11455	2.64374	40.66482	68.12014	6.14398	122.22833	1196.82842
6.20140	0.00000	9.73794	7.24819	63.75692	56.40172	7.75629	5.95602	6.00688	7.86122	8.25309	5.07751	2.24879	5.4709	36.68033	8.31485	100.24529	1114.58363
8.34805	0.00000	7.25469	6.70606	48.53297	57.40463	9.83173	9.97340	24.55235	6.31635	8.93078	7.72498	5.65604	-2.13404	49.57365	4.67078	-79.59415	1115.50702
7.61854	0.00000	8.49051	8.58142	74.92340	59.49981	11.31852	10.58482	20.34207	6.86876	8.67459	5.79634	4.87139	35.85	43.83295	7.41421	117.7	1061.06899
8.43007	1.00000	6.90689	9.53130	43.88859	45.35505	6.44368	7.35102	24.94744	8.07384	9.05187	8.34862	7.62694	19.8173	61.58999	8.22760	-97.35992	1130.38741
8.13641	1.00000	7.95657	10.23657	45.37403	69.55789	5.62553	10.09141	14.24003	7.24886	9.73753	10.37012	6.09610	34.25	36.17598	8.21145	135.31667	1190.52164
7.24812	0.00000	10.45360	5.97625	55.49620	55.48612	10.75157	10.49226	25.84891	6.11430	9.35002	7.41685	5.01670	51.35084	29.97700	7.63384	-1.99421	1156.66509
6.51769	1.00000	5.33581	8.95250	61.06715	57.72415	8.31364	8.71783	3.90372	7.24920	9.22655	7.30130	2.26704	41.1053	54.03354	6.46902	-7.32097	1106.89480
6.48953	1.00000	5.93689	8.57859	68.48065	61.77588	8.50542	10.60689	33.60364	6.96286	10.63182	9.18626	2.60582	54.8421	39.76321	7.14965	46.5813	1195.97324
7.16639	0.00000	10.92547	4.83344	49.68436	42.31799	9.44226	9.06297	11.76147	7.03522	7.97068	6.94072	2.47217	53.83333	46.88736	5.52834	-2.98333	1109.61634
6.05705	1.00000	8.69217	9.24719	38.87122	39.69205	3.93455	7.99725	5.90123	8.94196	7.22743	11.11857	1.70356	25.80565	61.75569	8.44649	68.49143	1086.88723
7.46884	0.00000	6.27166	4.41167	63.06824	31.40696	8.97456	7.22478	11.56051	8.17922	6.13573	5.32586	2.91384	31.28092	60.70844	9.13230	74.85849	1070.17618
8.33364	0.00000	5.70207	5.00383	58.94963	49.13109	7.95041	7.20734	3.41411	6.42678	6.45905	4.58908	6.62225	40.67705	44.77681	7.25349	-73.89125	1071.93008
9.13721	1.00000	9.38647	7.69285	61.93428	60.59234	7.24091	5.42815	29.74722	7.79250	8.71164	14.21137	14.46019	6.46346	53.95181	6.60087	-2.31938	1170.48152
7.14213	0.00000	7.93527	8.01423	40.97145	43.74550	7.93314	6.32821	27.64353	5.29639	9.20974	7.47838	2.54163	51.44889	22.83894	7.88491	5.51978	1094.58801
7.93653	1.00000	6.67336	8.51609	41.35028	60.15670	8.76921	9.72145	6.67697	6.43211	9.45161	9.91212	4.63221	36.91023	49.04309	8.04810	-121.75689	1134.01352
9.34208	0.00000	7.81025	8.14575	67.58787	63.06501	7.68096	6.64053	27.14608	8.50626	8.79313	5.42020	15.66062	51.24197	41.45636	9.19126	4.82313	1115.36486
7.59907	1.00000	5.71715	8.55648	45.03522	38.30029	8.17022	6.00272	16.65755	5.66641	9.81770	7.38712	3.62231	48.98994	32.15396	8.92026	2.1699	1052.04308
7.45453	1.00000	6.52859	8.66573	34.99707	46.29459	11.03550	8.01316	36.26294	7.56468	8.18827	8.25568	2.94714	33.98154	44.19986	7.19804	-81.23621	1103.09646
7.12341	1.00000	7.42173	9.90354	45.10706	42.02088	5.97423	7.21096	22.46933	6.93996	6.27398	9.82681	2.59180	9.91861	65.95848	8.22501	-68.30472	1154.03845
6.94729	1.00000	2.95560	9.67094	32.59468	55.74864	4.85185	7.88413	-2.94221	5.34264	10.02595	5.95842	3.34743	36.76775	56.23285	9.40678	2.95924	1132.59827
7.06097	1.00000	3.68020	9.86029	36.49389	76.30765	5.52881	6.56810	2.45850	5.61221	8.64854	5.41620	2.98009	43.2907	36.31212	7.56929	5.4384	1074.76043
8.88918	0.00000	7.48189	5.87671	58.95090	65.87010	9.51542	8.95487	24.64804	8.16710	9.61677	9.40258	10.43655	10.10649	44.75766	7.01508	76.35484	1080.37850
8.07024	1.00000	5.77528	7.75831	49.64064	77.68051	10.70923	7.83579	3.57807	8.52980	7.09506	9.53185	4.77997	45.16024	47.20118	8.11529	-93.08883	1127.01254
9.17449	0.00000	6.95271	7.28516	64.58041	65.87566	7.79076	9.55925	17.68399	8.16880	7.05449	7.19085	13.80056	43.1122	44.66822	8.08152	12.38878	1108.96819
7.67378	0.00000	7.42482	7.08758	61.48908	47.58715	8.30675	8.69730	22.35172	7.86354	8.45982	4.89623	4.14657	50.74497	61.20408	8.34897	3.20639	1126.29420
7.16659	0.00000	8.52903	4.26804	73.75549	59.75711	10.06550	12.26581	15.61341	8.75589	9.62999	5.47320	3.20992	-7.0981	67.36685	8.46775	109.3243	1123.65222
6.99411	1.00000	4.64181	8.33292	57.76079	80.14201	7.54583	9.69155	18.89039	5.88107	10.64457	6.63259	2.91807	53.16167	44.71253	6.70544	6.76111	1115.28029
7.43911	1.00000	7.89068	7.66168	51.11056	64.77601	6.98553	4.15627	28.80922	8.41893	9.15117	10.69523	4.40561	52.86147	49.47120	6.30536	9.5926	1180.53134
8.51760	1.00000	5.42074	8.50910	45.84219	62.07836	8.85972	8.40473	20.91067		8.83688	6.78347	8.72164	46.67535	13.75262	6.47373	5.55575	1193.05244
6.70658	1.00000	5.29264	9.42536	53.26163	60.30869	5.74592	8.34623	20.73449	7.17914	7.96798	7.39598	2.92587	40.66482	47.53715	5.77670	122.22833	1188.32983
6.98873	1.00000	8.26805	8.07485	61.73246	49.22554	7.23567	5.84000	15.03074	8.76620	8.63052	11.43160	2.71538	21.59983	33.22722	7.17224	71.21169	1129.14903
5.55665	1.00000	7.18159	7.59278	49.85560	57.41529	8.82505	2.87806	15.64758	6.53335	10.02302	10.75929	0.93192	11.85	46.76115	7.46882	38.01667	1084.22072
6.90823	0.00000	8.91464	6.25712	44.82904	40.21335	9.22954	9.18890	-1.11469	8.32376	8.66289	6.09147	4.02348	33.03699	51.48943	8.14701	-117.29198	1159.75849
7.56797	1.00000	4.53996	7.33552	31.86176	43.78810	10.65330	10.15292	9.19616	8.20037	10.30052	9.40126	4.79491	-37.88333	51.17763	6.68482	145.06667	1182.34006
8.05541	0.00000	6.92219	6.22861	49.72458	72.40775	8.77195	11.01515	2.95804	7.34036	3.98143	9.23527	4.92383	53.93361	51.89605	7.94066	37.92792	1172.81683
8.32085	0.00000	6.96768	4.79122	57.88276	48.23510	8.88393	7.35194	24.10414	7.09542	6.82371	5.91892	7.47422	48.86667	43.71412	8.50460	2.08333	1057.91136
8.14959	0.00000	7.97924	4.84670	65.51637	66.70233	10.15718	11.71882	31.32833	8.96307	9.85741	8.83040	6.71033	52.09	52.47855	9.05177	5.23333	1145.40666
6.25054	1.00000	8.25767	10.85885	20.76624	34.41391	6.43381	10.26531	27.99664	7.58900	10.67392	8.73923	2.23738	12.25282	54.51443	7.67680	79.41727	1186.48010
7.27223	1.00000	6.72192	8.92449	67.88083	15.86979	9.56142	6.95130	20.82725	8.35911	6.87383	7.81334	4.07775	51.39323	53.49918	8.89953	0.47713	1179.86381
7.42749	1.00000	6.17761	8.59834	53.43682	44.01855	9.68603	8.45441	26.62264	8.93653	8.28111	8.27028	2.96378	36.27462	51.84624	9.17291	4.85668	1099.87568
6.93576	0.00000	6.81946	5.38777	53.41832	63.30760	7.14886	8.67907	10.10826	4.85847	9.61993	6.39214	3.45172	55.25	33.79671	8.06404	24.75	1115.37742
7.72061	0.00000	7.15551	4.92552	63.69298	45.37265	7.88162	8.07682	26.56266	5.91791	9.54942	8.55374	4.26565	31.84568	62.47589	7.83016	-102.36764	1068.34027
5.80751	1.00000	5.50685	9.11601	53.42354	53.73713	7.03648	4.42274	19.21136	8.43885	8.65204	8.32527	2.47251	48.35693	31.52981	6.87866	10.98461	1052.20811
9.76689	1.00000	5.26588	7.44232	46.63545	43.21721	10.24735	9.03373	4.27281	9.48004	8.49314	10.57366	23.42456	50.23271	49.65269	7.03091	12.87117	1055.17124
7.26252	1.00000	4.27331	9.23104	42.16315	64.56606	7.15059	7.80814	6.61479	7.01952	9.11444	5.56547	3.91962	43.83125	26.07770	8.20598	5.03586	1081.80016
7.57720	0.00000	9.97580	5.41366	58.79812	48.97774	7.61800	7.62269	-2.12036	9.49240	8.56811	6.41003	4.27728	52.59319	52.33204	8.08423	13.32127	1177.38599
8.33878	1.00000	7.25582	9.34899	52.68343	54.38187	6.09332	7.70935	7.47069	7.56914	7.65971	8.88118	8.22679	32.5007	53.95746	7.42149	-94.74049	1084.64702
9.26266	1.00000	6.48721	9.09223	43.84388	48.45956	8.09749	7.12581	17.31602	5.69582	6.53505	8.70029	14.75621	-20.25333	51.06456	7.82724	-43.80139	1167.86903
7.67450	0.00000	4.11407	7.36524	56.08819	55.04058	10.26245	8.05450	21.07946	6.84658	7.12157	3.13704	5.07847	-7.60361	44.76134	7.91767	37.00438	1129.34383
8.88333	1.00000	8.19187	7.29776	56.61962	39.93562	6.95235	4.05472	35.97066	6.88840	9.54323	11.78536	11.05255	26.11527	22.86836	8.54434	86.59509	1077.47612
7.34236	1.00000	7.89571	5.19237	67.29670	62.69869	7.05345	7.07496	24.80047	7.38865	9.25186	7.91547	3.82197	-22.92306	51.87934	8.90985	-53.13722	1107.68942
8.04355	0.00000	6.30923	4.91805	55.60888	65.27142	6.68176	8.75021	18.16072	8.77172	4.65275	7.86669	4.58477	59.37722	51.40819	5.88322	28.19028	1119.15597
6.95036	0.00000	7.01348	3.75527	51.78390	50.58853	6.56727	7.66032	18.44493	8.80715	9.38981	7.54888	3.82023	38.10558	43.36053	8.15583	-1.86343	1150.19208
7.56213	1.00000	5.41893	8.05606	60.77572	55.18753	10.33671	8.02211	13.60776	8.11209	8.25778	7.46950	4.25067	33.78333	61.90119	7.69093	114.51667	1169.22134
6.06753	0.00000	5.35185	7.45784	50.84558	54.93232	10.38335	9.09814	18.42228	7.02364	6.45922	6.75895	3.13124	7.6	51.39679	6.28436	4.18333	1161.24490
7.77931	0.00000	7.60907	6.14073	43.19177	41.70779	10.67186	8.62984	12.44566	7.33189	7.40434	5.75874	4.64650	16.06213	32.48199	9.09525	76.0586	1059.43931
5.68792	1.00000	5.70345	5.82817	48.74386	61.01482	6.50130	7.28623	5.25093	8.02099	7.11962	4.13312	2.20174	34.56861	59.80295	6.86796	105.89333	1171.65272
8.46987	1.00000	5.02439	10.11902	41.21619	54.83885	6.22754	6.05567	13.83968	7.79687	7.09170	7.20778	7.88707	39.32288	54.41202	7.71384	-76.72803	1099.09171
6.79946	0.00000	8.13289	7.27393	72.36034	41.30128	10.35262	10.85589	-1.67727	6.94478	8.78525	5.88976	3.59078	7.6	28.22193	7.69499	4.18333	1110.34415
8.36409	1.00000	5.50957	8.90938	44.75778	46.67471	7.40666	7.41840	-8.73093	8.05726	7.57180	6.54510	7.81154	55.38752	54.72639	8.32236	36.73307	1141.73069
7.41837	0.00000	7.14950	7.34384	42.94493	64.83804	9.38210	9.24658	11.46742	6.81503	7.61346	7.11917	3.69229	-1.63333	51.10626	9.00876	13.58357	1062.16508
7.95915	1.00000	4.26337	8.05551	69.21005	81.67617	7.02998	4.01258	19.41937	7.08577	10.25066	7.74613	5.27033	48.52961	41.79173	7.28374	12.16179	1088.30919
7.65646	0.00000	9.20711	5.97569	43.86742	61.12807	9.57024	9.61780	23.99909	6.59763	8.93557	6.62667	5.25466	40.53123	69.65421	9.64853	17.58522	1157.48102
9.23701	1.00000	5.89104	8.98362	59.00347	45.71110	8.28327	8.52820	16.23064	6.10292	8.37825	7.31470	14.91884	33.54428	46.81431	6.93429	-84.23381	1103.18855
6.59362	0.00000	4.39514	7.20747	38.49714	58.87622	9.13248	8.47036	26.43773	7.92193	6.35019	5.65994	1.21024	31.84568	78.75276	4.37522	-102.36764	1056.28862
7.71193	1.00000	4.69611	8.99574	60.98168	56.57769	6.25442	6.20638	17.87608	7.78277	8.22571	6.99491	4.96745	31.71667	46.05645	6.61833	73.38333	1196.84951
7.91875	1.00000	7.93735	7.18131	51.66087	52.95350	7.02004	5.28857	22.09911	6.29694	9.58386	11.59934	5.60675	55.1904	37.13220	6.91037	30.2049	1188.01327
7.93747	1.00000	5.49584	9.08629	60.86548	30.73943	6.89364	6.55763	23.05068	7.72014	8.79095	6.37759	5.58131	45.75279	30.94447	6.27776	130.57211	1166.44694
7.00640	1.00000	6.63731	9.59043	63.02219	61.26646	8.61399	9.17718	9.35939	8.65127	9.50123	8.11170	2.90259	-1.6	53.43435	6.65516	103.61667	1179.74699
5.86752	0.00000	5.08519	7.27096	42.72348	51.89609	10.42156	8.09313	31.57910	5.96406	7.41666	5.04455	2.01852	50.26729	68.16282	6.51837	-119.27337	1165.57183
8.86091	1.00000	5.31236	9.68630	45.87318	85.99966	10.10000	5.37620	17.61007	7.20898	6.83958	3.03049	10.07196	53.81667	60.54173	7.63087	-3.05	1194.80704
6.12473	1.00000	3.65986	9.26958	66.78421	50.62630	5.99696	7.55827	14.25698	7.16603	9.13398	4.23714	2.71337	59.33333	61.15501	7.59236	18.28333	1137.52366
9.17638	1.00000	5.84734	8.91686	38.70715	84.73433	8.75051	6.51291	25.24429	8.79448	6.67102	7.87715	13.99081	42.8139	48.25033	8.83611	-1.64295	1105.26935
7.68635	1.00000	5.56007	8.09436	59.40614	45.88067	9.38801	8.02292	28.44437	6.69237	7.67662	9.18536	4.35851	48.25	41.94732	4.87350	16.4	1195.83226
6.62231	0.00000	7.47738	6.38106	52.13321	40.41227	9.52406	9.26556	12.41001	5.67208	6.66823	7.83758	2.48968	42.52787	53.97183	8.21830	-70.92866	1174.17221
7.03026	1.00000	7.33286	9.34529	57.59645	65.27222	9.62392	8.37373	10.35793	8.37795	8.12595	10.47091	2.38531	50.75767	45.23954	8.50283	-1.5443	1145.19338
8.56579	0.00000	6.58294	4.70719	48.36484	63.62069	9.56899	8.82711	15.38830	6.46972	4.65509	7.02126	8.55832	3.8801	36.25497	7.28487	-77.03116	1175.42245
6.61355	1.00000	6.17662	8.40552	45.72874	77.09700	5.71757	9.99566	8.33898	8.14303	9.06875	11.65448	2.23378	48.98333	50.44788	8.39473	2.61667	1106.23634
7.55252	1.00000	5.91285	8.74590	66.59888	64.47449	8.24509	6.25628	11.76750	5.32760	9.86490	7.25925	3.76566	32.5007	65.03767	7.52656	-94.74049	1072.58284
6.55914	1.00000	4.18301	9.33370	23.21191	53.89007	5.70739	6.71126	5.00952	6.59503	9.50475	6.66837	2.27355	22.75218	56.38801	7.92094	72.68533	1192.79864
8.13822	1.00000	7.10305	9.05625	43.28648	69.56947	7.20833	6.01169	9.87456	6.92383	8.26770	9.51211	5.09284	-16.25	7.87791	7.11821	-69.08333	1176.30448
7.73304	1.00000	5.32225	7.90482	51.19200	48.92365	5.64325	7.17569	24.20268	6.66539	10.78068	9.65972	4.45810	19.64745	61.21891	5.99233	-102.04897	1130.94235
6.86054	0.00000	8.70783	7.43691	65.21051	39.85399	8.44828	8.18367	0.86943	8.12504	8.72725	5.00213	2.86730	34.25628	66.17575	7.35462	-78.04471	1160.90540
7.71883	0.00000	9.77232	7.38427	50.69331	53.07122	9.27499	8.25803	23.49135	7.58854	8.33071	5.31393	3.90486	42.7	22.27720	6.37146	27.25	1062.82660
7.19303	1.00000	6.21944	8.73256	52.10278	28.61325	10.16858	9.86284	10.52356	6.16679	10.05399	9.55866	2.95268	-17.74431	42.70810	7.13828	-48.62789	1077.15185
7.37617	1.00000	6.33090	8.91524	39.08831	59.39041	5.55650	6.74733	-2.31288	8.37869	9.09358	11.21658	3.84051	38.10558	38.36978	6.22000	-1.86343	1073.63137
7.80602	1.00000	7.40458	9.71617	45.36623	74.99769	9.07836	7.80139	13.95921	6.17880	8.35981	7.09809	4.21212	49.5099	43.60997	8.31344	6.74549	1189.60403
6.84258	1.00000	3.97635	7.46864	60.14366	49.82390	10.38170	7.84158	30.84049	7.36746	8.86773	5.37850	2.93321	41.54566	43.14949	8.20088	-71.29144	1143.83358
6.67691	0.00000	9.23081	6.46253	73.80939	53.74370	7.46133	7.25588	5.38109	7.02289	8.89243	5.60478	2.41002	6.25947	59.53215	6.23986	102.05461	1161.49014
8.12861	0.00000	5.97938	6.46647	23.24814	54.22822	7.93070	9.23841	11.69426	7.23800	5.67810	7.96251	5.90740	14.66	57.58517	8.04301	120.56528	1196.91900
8.23204	0.00000	7.72911	6.72805	53.69377	43.98315	8.19818	7.58467	15.98674	8.13468	8.46230	6.87681	6.20043	36.06523	54.11581	6.76195	-119.01677	1062.90129
6.75030	1.00000	8.27938	10.41354	49.68685	44.94377	8.44763	7.69115	10.43310	7.78662	7.84491	8.92903	1.16807	15.72892	64.04925	8.45146	120.57224	1120.44923
7.80669	0.00000	7.63351	4.16341	50.98422	51.50464	6.21683	7.93499	6.94956	8.81069	5.81020	7.52269	4.62560	48	57.32896	9.20711	-4.1	1095.03231
8.03491	0.00000	9.00581	4.68809	58.71743	38.05781	7.32290	7.48248	8.43456	8.99346	8.10261	6.14953	5.02745	-34.64966	36.55645	6.36820	-58.38341	1133.11050
6.93116	0.00000	6.12802	4.38770	52.14875	62.89202	11.22759	9.07774	2.72138	6.90118	3.99522	5.66980	1.68343	50.72043	49.90547	7.38695	11.34046	1077.76636
8.15782	0.00000	8.49940	7.50114	50.98307	62.91868	9.48857	8.79276	10.69505	6.62133	8.65018	6.18548	5.46106	53.00974	58.25599	7.07291	-3.05814	1070.22385
7.87121	0.00000	5.34845	5.44361	81.28050	51.96423	7.73404	7.12122	19.64058	8.50378	6.66174	5.52668	5.63909	-33.59217	37.63410	6.59541	-70.6996	1081.25757
7.25777	1.00000	6.00758	8.22409	55.57498	66.81787	9.76395	8.68509	21.91597	6.82663	8.10368	10.71333	2.79579	51.04962	59.99940	7.27747	12.1369	1111.97323
7.75400	1.00000	6.15568	8.83679	60.11943	43.54198	8.26409	4.75378	7.80396	7.29226	9.11204	6.83324	5.47910	29.65163	43.45221	6.79839	-82.32483	1109.40947
7.34112	0.00000	6.50300	4.85623	38.13161	41.85053	9.24918	8.39080	18.32308	8.32444	5.31682	6.42793	3.07928	53.93361	31.39123	7.03769	37.92792	1164.15134
5.52666	1.00000	7.15018	8.72987	49.37078		4.95194	7.72548	-6.33762	6.77809	8.75510	10.50095	1.75228	42.30865	42.40923	7.22887	-83.48216	1105.38052
8.67448	0.00000	5.59842	6.76436	62.68650	60.50678	9.90090	9.97916	15.81058	8.73943	5.16653	6.68780	9.21273	49.5099	41.25886	7.26395	6.74549	1190.95744
9.54397	1.00000	4.10201	9.72718	28.60038	27.30142	7.68689	6.61252	37.56373	8.26053	9.55722	5.59153	19.42950	46.75451	53.62271	6.85683	33.34864	1181.04600
6.71379	1.00000	7.89119	8.26761	47.74778	51.44765	12.17614	5.93934	15.49477	7.71234	4.27790	12.02375	2.06146	46.7055	37.30076	5.20452	38.2739	1061.21329
7.43279	1.00000	6.56215	10.36700	57.58857	52.37578	4.14911	12.45545	16.92217	7.40161	13.19004	7.90560	2.58402	49.68369	65.55364	5.52538	8.61839	1069.36419
6.63844	0.00000	7.80270	3.64882	45.86906	72.09120	8.30643	8.57235	12.73805	8.22954	4.62092	7.05665	3.50454	34.09611	40.59247	9.53217	-118.10583	1081.42122
8.32850	1.00000	4.38366	7.52463	59.82978	55.75056	7.24111	8.72895	17.90392	6.42763	8.93949	6.59797	5.64622	58.23583	53.17672	7.94645	92.48278	1109.35688
5.74538	1.00000	8.29511	8.61342	52.63396	58.19139	6.86454	6.90079	20.61269	7.69445	7.55635	10.03619	2.71410	22.75218	44.46783	6.58762	72.68533	1075.21640
8.15618	1.00000	5.77706	7.90697	33.30222	62.90235	9.14841	9.91463	29.78009	8.27444	9.56060	10.21330	6.83650	-34.74785	65.51233	8.37447	-58.70072	1097.65063
5.98393	1.00000	4.89293	7.06982	54.64597	38.88028	12.22236	9.86571	17.08430	7.18261	10.27510	9.03104	1.83443	21.46527	26.95943	8.40663	83.97573	1198.39006
5.70656	1.00000	5.41206	7.44190	67.94529	53.51795	8.69254	3.14392	-2.00299	7.74248	10.52239	10.33612	3.23042	-4.83	55.01081	6.33007	29.65806	1118.33441
8.31486	0.00000	7.30467	7.61450	33.84387	63.64203	7.83638	7.59763	27.74182	6.71101	8.02709	6.54437	7.06669	32.54044	69.64435	6.32456	-82.90375	1185.82906
6.01871	1.00000	5.48622	9.10979	61.87875	60.02439	4.86336	7.41838	8.46739	7.61962	7.78415	6.99654	2.66756	53.77166	45.86072	7.83320	38.12408	1176.40420
7.12225	0.00000	9.06987	5.93240	51.70941	60.90485	10.61208	11.31564	11.20358	7.10209	9.82341	7.90756	3.69148	37.30553	39.83206	7.70155	120.82747	1168.66285
6.03571	1.00000	4.82164	8.18310	42.15076	50.48879	8.46921	8.39499	8.33566	7.57436	8.83806	6.62589	2.41185	20.88197	34.50874	7.09784	85.83334	1113.98051
6.94011	1.00000	8.00265	9.80365	67.37914	54.24310	8.87981	10.38904	8.40319	7.27064	9.63872	11.30655	2.27572	35.21222	29.94769	7.77468	2.31889	1135.37703
6.69317	1.00000	6.26238	8.23287	58.27849	70.15703	8.05468	4.88670	17.44643	7.37889	10.59906	9.20630	1.88847	57.47908	49.00700	7.95206	-4.22398	1194.74304
7.41468	0.00000	9.37261	6.68346	56.04855	33.63680	7.77762	7.09790	13.44058	6.86218	8.52645	5.33674	3.34047	49.13645	54.24945	8.21305	8.91229	1067.96888
8.21278	1.00000	6.01428	9.07824	68.13597	58.81331	4.58005	8.05581	3.30191	7.70624	8.55832	9.66832	6.39918	-38.65333	47.20279	6.62491	178.00417	1136.63180
6.73707	1.00000	7.32172	7.91006	63.77652	48.14776	4.80053	6.72944	-28.97069	7.36323	9.27283	11.43676	2.82229	34.31	29.55356	6.84436	-2.16	1186.14948
9.64298	1.00000	5.33618	10.09239	84.78286	51.69766	6.80477	6.73112	18.15544	5.83056	8.02818	6.71523	21.82329	52.21099	41.31916		7.02238	1172.59250
7.59653	0.00000	10.75792	4.57309	26.72056	58.49496	8.38809	9.71934	27.90930	7.98076	8.38742	3.76805	3.86258	40.93121	58.07243	7.51257	-73.89875	1129.69785
6.95647	0.00000	7.19668	6.38180	58.02868	36.76780	7.62128	7.99623	28.04992	7.81187	8.92762	6.80425	2.58075	38.96372	37.47505	9.00418	-76.99081	1064.81246
5.78801	1.00000	8.97742	8.57389	30.79618	87.09870	4.01140	7.73135	11.72014	7.86711	7.16921	12.13770	1.59991	32.65246	39.70826	7.63709	51.67462	1170.17804
7.33210	1.00000	5.02963	8.41340	50.82667	46.05305	5.65000	5.30288	18.34338	8.12052	9.52749	8.96784	3.85225	38.07789	42.28865	5.39324	13.44275	1181.36216
7.20887	1.00000	7.33116	9.74220	51.78782	63.73329	7.82435	9.60749	38.77041	6.99206	9.70914	9.28547	3.50097	53.38333	61.57475	7.17018	-0.76667	1175.64972
6.35936	1.00000	7.59139	8.73058	43.06883	45.50591	7.90878	9.97254	29.89119	8.58458	8.18545	13.29849	1.19413	50.82709	62.65644	7.32958	6.9747	1058.12535
7.56973	1.00000	5.99007	9.17489	54.62864	68.21806	6.01538	7.69172	24.25132	6.72909	8.69184	8.70135	4.99739	44.89784	24.34854	6.19449	8.86374	1155.62142
9.67487	1.00000	7.31491	9.39031	30.37323	59.00886	9.30300	8.05414	11.50575	6.69738	7.61516	8.89437	21.99986	18.42745	44.15203	7.22421	-67.15407	1073.70225
7.68036	0.00000	8.48937	8.42681	59.99840	41.27784	8.52933	7.56737	25.27776	8.97134	8.40998	4.08754	5.03974	43.1122	65.92967	7.88832	12.38878	1138.03230
8.64487	0.00000	5.89287	6.05721	63.10675	43.40924	10.56804	9.12441	21.80897	8.22637	5.29376	6.55762	8.54528	43.82634	57.32892	6.70340	144.09638	1192.33572
8.09618	0.00000	5.27423	6.15492	42.00493	47.91533	6.88991	7.95200	13.12579	7.97798	6.55588	5.21145	5.68342	46.67535	48.00020	8.96090	5.55575	1148.74639
5.73954	1.00000	5.66075	10.35883	64.66436	31.17739	5.80139	8.09287	28.92544	6.56623	8.95680	5.23109	2.87016	55.1904	47.59158	6.69952	30.2049	1190.49987
8.02618	0.00000	8.13266	6.80013	65.83581	26.88406	7.53257	9.79355	22.23538	8.34983	7.17810	7.05894	6.11436	36.21544	31.17610	6.09303	65.93249	1056.23739
5.46622	0.00000	5.71892	5.33033	33.18805	44.73089	8.76311	8.15344	24.39549	7.36056	5.67674	6.33503	1.14907	48.35149	45.18390	7.71614	8.96317	1166.21742
7.70243	1.00000	6.91157	8.53699	48.82029	49.60162	9.29078	7.54587	31.94194	7.78148	6.75560	10.46040	4.84804	54.03876	53.62076	7.80639	43.91385	1119.16163
6.31393	0.00000	8.97662	5.65775	24.21373	56.04263	9.86539	10.34504	24.42960	6.70497	9.34579	7.82177	2.90013	-7.57897	65.20101	7.79097	112.23109	1086.53164
7.26568	1.00000	5.92366	8.96571	45.23010	70.19857	8.44690	7.11634	4.13978	4.97123	7.47696	7.08315	4.17985	49.97704	46.42518	8.18201	9.15214	1189.21064
7.73227	1.00000	6.18727	9.14434	55.65424	42.77896	4.95420	4.22967	31.35579	7.59461	7.57168	7.71979	4.03684	8.62261	38.48769	8.11329	-70.20749	1144.67036
6.67749	1.00000	6.59756	8.18264	33.00016	58.57350	9.80606	9.27208	41.94251	8.74300	8.60154	10.63321	3.02116	40.66482	75.77041	10.25343	122.22833	1074.79844
5.29533	1.00000	5.07609	9.25552	59.07798	49.63815	8.16070	5.53463	4.80183	6.24940	8.36552	6.25666	1.48245	37.30553	54.72327	7.98097	120.82747	1080.07715
7.86485	1.00000	6.39318	8.40109	54.98355	69.71631	6.84021	6.57906	5.58364	5.65947	9.21735	8.40954	4.14826	53.83333	42.83932	6.41494	-2.98333	1071.05368
