NOx	latitude	CFCs	CH4	PRES	C2H3NO5	H2CO	warning	SO2	Pb	TEMP	PM2.5	PM10	O3	NH3	longitude	PAHs	CO
11.07472	3.31332	63.30792	11.82871	1139.82201	0.08904	52.51283	1.00000	7.97055	11.43685	6.95084	4.81019	8.09237	6.12049	10.19665	117.59152	8.07251	10.41865
7.16819	51.39323	68.17649	10.89972	1090.17768	0.17010	42.68445	1.00000	10.95143	40.94636	1.51110	11.13800	9.06240	12.05712	11.82244	0.47713	10.01513	10.46861
9.04246	-10.91722	64.21227	8.63490	1092.52794	0.18868	37.31561	0.00000	7.77714	64.39377	11.43709	12.08288	9.11011	7.89628	10.78142	-37.65	11.87740	9.57640
10.11372	-1.26424	76.20657	9.54175	1191.76211	0.24811	41.35278	1.00000	9.61554	43.36048	10.96603	11.53386	9.48433	11.01621	9.42442	104.09701	10.05219	10.80282
8.20199	48.8222	63.76308	8.84307	1196.45951	0.08365	26.36987	0.00000	7.18725	52.77711	11.95606	10.08952	8.14337	9.89282	8.58347	2.12213	8.29253	11.68452
15.47056	32.54044	74.64531	5.76010	1137.45613	0.08366	58.59213	1.00000	11.90470	16.74217	18.50838	4.63876	8.17007	10.89698	11.39812	-82.90375	8.77458	9.72857
7.45522	24.28859	58.52575	4.75618	1112.76167	0.14376	69.97685	0.00000	4.39882	57.82563	23.72770	10.02373	8.84436	7.11597	10.24369	116.11768	9.98919	10.18604
7.02844	39.78504	65.41715	14.64335	1073.04522	0.04682	61.86639	1.00000	4.91349	44.50993	15.77471		6.36084	6.63902	9.66244	-85.76942	9.52701	9.95167
10.29063	4.73245	76.74499	10.22198	1112.70937	0.04229	65.70359	1.00000	7.66440	37.52039	20.57936	9.55774	6.55326	8.63107	8.04043	-74.26419	8.70610	9.53125
9.12814	22.49396	56.52084	12.22577	1169.97851	0.11550	18.74642	1.00000	7.09069	53.11336	5.18725	10.48509	8.44333	8.70210	10.12182	-105.36369	10.32593	8.10265
	41.24264	69.39795	9.06329	1199.35957	0.05544	51.53351	0.00000	8.56454	70.66299	2.48104	11.46648	7.19161	8.26584	10.55040	16.50104	9.02022	9.06249
8.16305	32.52515	70.39253	5.90144	1053.11063	0.05350	44.51889	0.00000	8.85583	48.16939	16.49579	7.57570	7.56539	14.19009	9.42477	-93.75018	9.77518	7.43094
6.80023	-2.13404	67.06099	10.20068	1181.47005	0.15682	42.67856	1.00000	11.26159	41.85249	17.19892	11.69037	8.95306	13.19466	10.59934	-79.59415	8.92743	8.78860
8.54754	-1.9487	65.63315	5.04298	1117.66511	0.09953	54.41489	0.00000	8.94353	61.24870	15.75648	8.17045	8.22691	15.38992	9.82268	30.4347	9.66076	8.78946
10.08159	56.11281	48.49974	9.48238	1156.12993	0.02855	41.33072	0.00000	12.04941	46.34716	8.22066	9.00843	6.14373	10.22234	10.06750	69.49015	8.79203	8.84047
11.66096	48.35693	76.67990	8.44347	1133.06267	1.68636	56.97799	1.00000	9.55984	63.38466	22.50814	13.33229	11.49296	11.68217	9.54226	10.98461	10.40269	11.77291
13.89967	36.27462	63.51194	8.74901	1144.06510	0.08712	35.66325	1.00000	10.58124	39.05854	2.97680	7.60604	8.10791	8.14906	9.44130	4.85668	12.77408	9.17744
6.58302	37.73604	69.87286	6.16463	1098.44772	0.14118	63.67928	0.00000	8.54063	52.23620	13.10968	10.49855	8.69342	8.24709	11.16849	-120.93549	9.38692	11.87845
13.67561	36.33011	59.16876	7.53936	1127.07720	0.03691	40.66450	1.00000	10.15507	42.39163	11.65310	8.24611	5.86524	9.54140	9.11906	138.89585	10.78794	9.72812
8.27554	48.8449	66.66236	7.93296	1182.50944	0.08159	38.40906	0.00000	8.12536	41.11851	9.51373	11.00438	8.09380	6.37973	8.71158	17.22635	9.25359	10.14948
9.44372	39.32288	71.13236	11.81455	1070.34451	0.06262	39.02263	1.00000	6.97944	47.35117	15.92382	9.19521	7.18818	8.07417	10.40256	-76.72803	9.56340	9.82457
7.98834	53.93361	76.10311	7.58946	1130.28761	0.17055	66.44986	0.00000	10.57073	52.92306	8.27936	7.48244	8.93190	12.71200	9.12717	37.92792	8.81516	9.25895
6.55783	33.86419	73.59957	4.98517	1078.78273	0.06783	57.65336	0.00000	7.74213	51.10330	17.54122	9.94163	8.01669	6.23850	9.50214	48.26258	11.05686	11.13459
10.32348	38.10558	65.10935	10.20598	1155.79411	0.02637	45.70365	0.00000	12.62242	64.46299	25.67520	10.25769	5.72523	7.71434	9.16699	-1.86343	8.11908	8.19959
7.02941	41.72059	71.89652	5.88797	1072.96237	0.07920	75.15427	0.00000	6.35274	47.86920	16.55987	10.49275	8.36031	6.39329	7.32502	-87.70172	10.45162	10.30321
6.66432	25.80565	59.25861	6.93963	1083.99402	0.22580	47.83578	0.00000	9.21136	39.69815	12.28060	6.42699	9.38429	12.06577	11.79998	68.49143	9.26073	11.72165
8.08464	43.31667	67.56802	10.87329	1155.56653	0.25189	63.00104	0.00000	11.60464	56.92553	19.94883	11.11780	9.52974	10.34053	10.29556	-2.68333	9.96937	8.55827
7.71160	34.14251	71.62040	8.61651	1106.61082	0.14696	78.99258	0.00000	9.99251	61.34297	2.01704	10.43089	8.91393	8.74506	9.60979	-118.25508	9.43090	9.16745
9.81343	-2.90055	58.09321	11.81894	1095.39799	0.08428	46.06838	1.00000		40.68218	35.09212	7.75195	8.00728	8.55307	9.82135	-79.00453	9.85244	10.09328
8.34023	33.95015	75.47894	11.27250	1125.36126	0.07438	45.32157	0.00000	12.92047	50.07797	8.38668	9.56943	7.98146	8.35297	9.93566	-118.03917	8.99952	8.86879
9.99404	47.48444	87.06863	10.60781	1154.06813	0.07027	50.74714	1.00000	7.72583	57.71911	20.61918	10.21192	7.70969	9.42311	9.09319	36.25361	10.77829	7.19832
10.81446	38.96667	73.80129	10.72370	1159.12292	0.06820	41.57662	1.00000	8.07645	28.60442	18.35968	8.06302	7.54264	8.23476	9.54667	-0.18333	9.53389	8.60695
11.32269	41.84364	66.56187	10.29923	1114.85131	0.60835	45.55303	1.00000	9.39758	42.29266	12.30670	11.86341	10.43672	8.87392	9.83667	-87.71255	10.13473	9.16828
10.91126	50.75932	72.10572	8.35738	1175.99373	0.02325	57.99046	0.00000	11.59417	55.84655	28.75341	9.96130	5.32591	9.37320	9.41979	25.34244	10.09269	9.58940
12.64289	56.56317	70.46200	8.98588	1186.40338	0.05703	47.28698	1.00000	9.53089	50.38377	22.11106	6.98712	7.58983	9.11033	9.52764	-2.58736	10.99343	10.52044
6.36950	24.81757	62.01196	11.06819	1090.84449	0.27860	48.53955	1.00000	12.82002	53.67682		10.04761	9.56933	13.29982	8.09611	84.63445	8.45145	9.71868
5.08134	-22.9	66.86609	12.29630	1096.60578	0.12284	50.72315	1.00000	13.25429	28.33695	8.53564	10.29778	8.76062	13.57140	10.10619	44.53333	8.18389	9.37063
10.19308	49.13645	74.69234	9.96107	1092.79587	2.47998	47.36803	1.00000	10.18161	35.53014	10.58512	11.08986	11.87922	10.16968	9.09265	8.91229	10.02813	10.10336
7.43368	33.08014	63.38574	9.27959	1141.06242	0.53664	53.00322	0.00000	11.95213	45.99640	11.52125	7.57585	10.29417	11.28442	8.57497	-83.2321	9.96089	10.54463
6.98342	29.21399	56.35785	11.63271	1179.57279	3.92976	39.70218	1.00000	13.21302	41.76804		9.22935	12.34370	11.66700	10.31945	78.95693	9.73335	11.56265
9.64892	39.72943	74.20526	12.11221	1116.38519	0.02631	46.62577	1.00000	6.80321	32.55721	25.22926	9.39767	5.90407	6.90589	9.78228	-104.83192	7.00646	10.31028
7.84992	28.88162	62.95633	10.12698	1144.76608	0.46318	48.30670	1.00000	11.49071	39.92220	12.57719	10.62454	10.12787	12.25271	8.81112	120.03308	9.14290	9.92418
9.51671	34.25628	71.19149	7.47149	1129.56285	0.04374	44.13138	0.00000	10.62854	69.09518	13.74061	8.42591	6.77329	11.53810	9.44522	-78.04471	10.30205	8.59696
12.18761	33.95015	63.88847	9.92153	1139.70542	1.10544	29.65213	1.00000	8.46356	36.91557	10.61516	10.53349	11.05721	8.36008	7.35204	-118.03917	8.07299	10.70074
8.94821	58.23583	58.95682	9.52970	1093.59527	0.62725	66.44889	0.00000	9.55072	43.55169	1.26049	12.81479	10.47447	11.54022	8.94022	92.48278	7.52712	8.86652
8.16729	-33.88096	70.27994	13.71439	1176.04709	0.17034	32.25916	1.00000	6.20923	63.34256	5.12599	8.76889	8.97872	7.76965	9.82170	151.07986	9.39895	9.50880
12.65940	25.49043	67.82360	8.50228	1074.63927	0.02291	44.13358	1.00000	9.47449	40.58661	22.45345	8.33812	6.61998	8.90417	8.62978	85.94001	9.92916	8.03294
10.95736	31.96258	62.31872	9.15501	1196.97264	0.38327	45.99821	1.00000	8.92404	37.47251	12.42562	12.68895	9.97730	10.92311	8.10403	73.97117	9.90582	11.55362
8.74085	49.5099	66.25157	10.34034	1094.81378	0.29585	58.32173	1.00000	9.84908	44.35754	5.70850	12.02445	9.70573	11.20126	8.80864	6.74549	12.63508	10.41368
11.67157	45.39402	74.45096	9.44235	1131.82777	0.02518	59.26515	0.00000	12.65400	49.55305	20.10952	11.88612	4.81890	6.98596	10.50225	9.29109	10.36941	7.44297
8.03782	37.19723	70.19760	13.81063	1108.37715	0.60405	64.73540	1.00000	6.44722	43.91177	16.78336	8.89810	10.40778	8.71683	11.50178	122.05228	9.51361	10.97846
9.81325	46.7055	65.59148	8.12222	1111.31839	0.03400	52.60933	0.00000	11.25208	62.53376	21.77967	8.78956	6.69492	9.83253	10.98076	38.2739	11.18771	10.32615
9.63782	38.38479	85.03683	9.54719	1101.03154	0.72772	57.21871	1.00000	10.76799		33.69478	10.31235	10.61806	11.19550	9.63800	-0.76773	10.33682	8.24250
8.20626	-17.73648	71.78115	9.76839	1056.76631	0.11548	56.62996	0.00000	10.64957	46.12720	14.22806	10.74889	8.49230	7.46316	9.27442	168.31366	9.61738	9.70881
12.56619	34.5624	66.12476	8.56459	1072.11779	0.11942	8.57686	1.00000	9.84714	56.92134	17.71546	8.67671	8.58745	8.73148	11.53159	38.28402	9.37649	9.53983
11.53792	14.53767	61.77966	10.49278	1195.19777	0.07701	63.41034	1.00000	8.71541	63.44649	14.72904	8.73346	7.94360	6.82188	10.01391	46.83187	9.83953	10.06243
8.46006	50.75767	61.66371	7.50701	1118.87995	0.20142	47.00181	0.00000	10.86432	68.52669	-1.28675	8.31845	9.18301	12.15122	9.73922	-1.5443	10.41929	8.13731
8.58325	51.65333	58.41718	12.90642	1053.51711	0.08962	29.11296	1.00000	6.40676	69.34808	1.60006	8.03631	8.34831	7.82136	8.80658	5.2875	8.88159	9.54026
11.23386	8.43333	66.99469	11.69713	1160.53424	0.27337	26.07947	1.00000	8.63542	37.13098	1.87680	7.55985	9.60215	6.69267	10.09660	99.96667	9.94085	10.29495
10.36019	33.35283	71.07314	11.79425	1130.26857	0.06876	32.44075	1.00000	7.43905	44.89854	7.81341	6.90527	7.05659	7.83235	9.49805	-111.78903	10.07997	9.74443
7.79243	-19.32556	70.41349	11.30426	1084.52306	0.14600	53.75809	0.00000	10.16670	38.51434	35.91759	13.13478	8.89182	11.48886	8.11195	-41.25528	10.92834	6.79510
10.77728	32.52515	71.39044	9.70795	1192.66821	0.02820	39.88168	1.00000	7.79415	77.77279	15.10821	8.82933	5.34633	9.96348	10.98985	-93.75018	10.04968	8.36056
9.24043	31.64615	63.95126	9.02024	1188.82341	0.24936	37.56335	0.00000	8.96610	48.19542	28.29082	12.70232	9.41768	9.52626	11.06040	120.74221	10.02080	9.79471
5.67963	34.4833	54.78465	11.41077	1168.50022	0.17182	28.88986	1.00000	13.41871	34.99398	36.55170	9.04111	9.06640	13.62919	9.77623	136.84186	9.23621	9.37243
10.73358	33.7207	90.82183	11.75080	1161.10912	1.61375	47.09414	1.00000	8.69661	49.29834	7.86752	7.31456	11.44685	8.39035	8.71411	-116.21677	9.79391	12.85536
5.08225	53.77166	57.12613	13.11472	1190.94205	3.47810	65.42066	1.00000	13.85181	26.07342	17.62690	9.26492	12.21884	11.67388	10.92425	38.12408	10.10316	8.83505
8.73267	53.38333	54.78631	7.76879	1083.81855	0.08113	56.12208	0.00000	7.77775	52.22669	5.78080	11.28327	8.25982	10.41363	11.66997	-0.76667	10.07348	8.92529
11.13097	42.28639	65.78452	11.89195	1053.55381	3.51332	70.43343	1.00000	9.18097	50.04048	17.32039	7.86278	12.23267	8.73220	9.73120	18.84	9.20656	9.18633
13.16167	51.12794	69.25342	8.55152	1066.16229	0.04145	50.15098	1.00000	9.94654	20.79676	27.58437	8.38376	7.34766	7.34598	9.72889	4.21372	8.79164	9.87812
8.49428	-8.73508	66.19577	5.45810	1105.57183	0.07549	68.56478	0.00000	8.80992	47.10445	25.28193	6.30073	8.04834	10.74353	9.84924	24.99798	10.72239	10.15927
10.08349	29.98869	80.31610	10.60042	1093.61509	0.07249	68.25845	1.00000	7.69828	46.32979	-8.97264	8.28464	8.04530	8.46468	8.00791	122.20488	10.24946	10.90423
6.83353	27.34089	74.14887	7.91553	1118.70932	0.79491	49.50858	0.00000	10.90147	28.64986	13.91193	12.28978	10.71316	10.63310	9.33386	117.4831	10.03110	10.70514
10.19908	32.61603	82.10361	8.54918	1177.41610	1.93953	24.70976	1.00000	10.15551	36.15161	8.73612	12.77539	11.62572	12.18048	9.38728	44.02488	7.88791	9.38590
8.33424	12.97389	76.26985	8.23103	1104.01442	0.07273	45.04163	0.00000	7.17305	42.90296		9.89410	7.71575	9.61252	9.64855	123.99333	8.96784	9.11948
12.20373	51.26	79.20826	8.82574	1053.86260	0.05621	58.21137	1.00000	9.17317	16.85762	11.46492	5.92314	7.62470	9.46426	11.20771	-2.1875	10.34058	9.47149
8.57610	33.43443	75.91038	7.42155	1053.10036	0.11640	34.43716	0.00000	10.45921	50.45365	-2.78974	9.30011	8.43439	10.45307	8.11280	-5.22126	12.33152	9.49891
8.01386	53.19146	72.99959	11.84385	1108.00239	1.30263	44.77469	1.00000	10.36987	49.81914	13.15592	11.00710	11.22646	9.87452	9.30099	-2.52398	8.19371	9.92291
8.60569	55.25	67.19937	10.66855	1182.29519	2.28572	40.60834	1.00000	11.65836	62.78466	28.00134	9.62533	11.78988	10.93205	7.96766	24.75	10.08910	10.44981
8.04437	43.61058	58.50955	6.88476	1130.58251	0.09970	34.01802	0.00000	6.60238	54.88748	27.34867	11.55492	8.28976	8.60395	9.48473	1.33467	11.01639	8.49963
11.94187	36.08497	73.05936	10.39010	1159.17360	0.13557	43.51525	1.00000	9.11300	61.81223	6.85258	6.47201	8.79640	9.60615	8.64004	9.37082	9.27639	9.43574
8.48924	34.65918	53.94544	8.79870	1150.18774	0.08858	42.13043	0.00000	11.52316	31.56830	14.56040	11.80149	8.22318	7.70420	10.47779	109.22921	10.97309	9.99813
11.40429	7.06273	69.68693	9.45963	1166.33215	0.22987	46.64437	1.00000	8.22863	52.61071	10.05768	11.25627	9.37512	9.60623	9.01978	-1.4001	9.52985	7.78891
8.34309	24.81757	57.08358	10.74953	1087.74306	0.76145	78.62759	1.00000	10.99890	56.48248	17.95071	11.54569	10.66720	11.51989	9.45264	84.63445	8.29671	9.39943
8.86229	49.65186	65.43188	12.26637	1179.10931	0.10402	66.24575	1.00000	6.78521	52.94165	10.46671	9.04181	8.34584	9.12727	8.86337	26.97253	9.91136	7.22533
7.41565	39.09112	77.13133	11.43288	1175.76393	0.62711	33.01908	1.00000	10.95469	63.66381	26.68156	11.92399	10.45505	11.45580	8.64407	-94.41551	9.30993	9.30418
9.53533	26.76628	70.75384	13.14837	1092.21257	0.08278	46.87929	1.00000	7.03311	55.84800	14.06689	9.15935	8.02046	6.44239	8.86998	83.36889	10.49671	8.38027
10.11523	-4.83	65.42065	10.47894	1173.90594	0.30764	62.56139	1.00000	7.93461	42.43170	17.85435	4.82680	9.71473	11.68229	9.58467	29.65806	8.43173	11.01845
9.69180	46.32374	74.81034	8.16428	1130.07258	0.06925	61.18889	0.00000	11.51395	59.47708	14.18271	8.23960	7.17303	11.15714	9.43763	-120.00865	9.25039	10.40466
11.05790	33.44872	72.54681	11.02458	1138.79819	0.07842	36.03509	0.00000	8.09350	23.75910	23.05491	11.85277	7.96401	7.83525	8.56108	-86.78777	9.10759	7.35204
7.51936	36.20389	68.54935	11.17194	1184.59987	0.56257	64.50282	1.00000	12.08143	43.37417	16.35211	9.83333	10.36114	11.64881	11.83601	127.08472	10.95095	11.24148
9.94170	55.1904	57.70106	13.63256	1189.27667	0.09319	43.33755	1.00000	7.26106	44.89485	1.73458	8.41889	8.37099	5.34576	7.48317	30.2049	10.82824	9.02625
8.56136	58.63667	70.66926	8.32183	1078.45866	0.12240	41.18025	0.00000	8.38710	48.30453	18.85088	12.48596	8.67032	9.09917	8.88415	59.80222	9.48522	11.15112
6.86539	50.74497	64.78886	10.25809	1091.46774	1.55427	63.04140	1.00000	11.50479	37.58411	21.39269	11.68337	11.40202	12.47892	10.03284	3.20639	7.81182	7.98374
8.43878	26.2173	76.23026	8.32638	1108.42925	0.10938	50.93079	0.00000	11.02074	50.55857	13.23895	9.46333	8.33256	10.23600	9.63957	-80.22588	7.66450	10.03625
8.05619	43.32393	63.56281	11.09416	1141.94182	0.05829	48.07195	0.00000	12.43330	31.13577	19.42124	9.91814	7.65122	8.96376	10.98903	5.4584	7.59777	9.10884
8.45558	53.94313	77.65798	6.81998	1170.92932	0.07385	59.72914	0.00000	9.57148	54.54631	8.16727	9.40369	7.52142	10.52815	9.52790	10.30215	8.77102	10.42552
9.05922	26.91756	56.75064	10.26745	1050.24428	0.15004	35.63986	1.00000	8.58969	68.44078	10.82608	11.08584	8.73082	7.28709	8.82462	-82.07842	10.83029	8.94750
7.85770	32.65246	64.22701	11.66392	1130.80534	5.46702	63.65387	1.00000	11.15331	40.59366	16.92691	11.84490	12.67353	10.41529	8.35410	51.67462	10.12080	8.82698
7.75156	30.17746	74.67618	10.53407	1129.15934	0.19254	51.23550	1.00000	10.67596	65.02917	10.88409	10.87485	9.21321	11.77181	9.21707	-81.38758	10.12406	11.04546
7.62896	50.82709	69.54073	13.37806	1106.31308	5.08249	63.98353	0.00000	11.24272	39.56647	19.35857	10.14733	12.60068	8.34128	9.38254	6.9747	9.91934	8.72061
5.19418	50.23271	62.71134	8.08915	1181.17806	1.25585	46.03571	0.00000	9.78407	37.11760	24.00961	5.72303	11.19885	14.31924	8.60305	12.87117	9.92661	9.48000
10.09694	48.98333	79.45577	12.74367	1188.78554	0.68499	45.91843	1.00000	8.18747	42.96667	12.71950	11.14661	10.57985	7.07837	10.62959	2.61667	9.68887	10.74257
9.21328	13.48082	71.03492	10.92532	1142.59274	0.52950	35.47099	0.00000	9.24641	48.73701	16.40633	12.56842	10.30282	9.35605	10.27952	-86.58208	8.72605	8.84084
9.51377	27.92333	69.91142	10.91494	1132.08676	3.72448	49.95983	1.00000	9.88705	47.23864	15.71920	12.36273	12.28858	9.66977	9.60699	118.53333	9.68994	10.45675
8.58671	2.2139	58.48874	11.23550	1077.62511	1.49396	50.36221	1.00000	10.56474	33.65072	29.45054	11.16797	11.37223	10.23075	10.35837	102.3278	9.27886	9.04188
13.91091	-12.91667	62.87335	9.31094	1190.38003	0.10292	43.78337	1.00000	10.67545	53.59432	6.05648	8.35483	8.61096	7.65301	10.09077	-39.25	9.55486	8.31323
9.70296	34.14251	67.02095	10.05801	1161.62185	0.04297	46.50334	0.00000	12.67175	60.37612	21.25195	10.40789	7.29544	6.36799	8.59430	-118.25508	8.55995	11.05954
8.57969	48.8449	66.89245	12.41899	1120.30247	0.17984	70.22700	1.00000	6.78947	34.31511	16.02590	9.85625	9.11132	9.19504	9.82581	17.22635	10.59926	10.05415
7.86517	54.90083	65.29707	10.85364	1136.84704	0.60235	54.15466	1.00000	11.00634	57.04387	-1.08537	10.93095	10.41758	11.40730	8.21412	38.07083	10.52315	8.59569
6.67374	37.60876	73.19853	13.33571	1099.87848	4.20259	39.34391	1.00000	12.30129	51.72065	-0.03895	7.73199	12.41241	8.90644	9.55451	-77.37331	9.65635	8.26295
9.34126	36.72544	66.35225	11.18573	1078.98393	0.02763	36.02672	0.00000	6.21112	42.75860	-3.09962	5.49281	4.72225	9.16262	10.15527	3.55665	9.41204	8.18005
10.10730	44.31771	57.20883	11.34760	1123.15456	0.02476	44.95334	1.00000	7.08314	42.01767	16.96291	10.25116	5.15545	5.81365	10.48280	9.32241	9.61017	9.87264
6.55839	53.83333	65.51301	5.90298	1120.89935	0.90761	48.51220	0.00000	8.94191	52.05222	23.01589	6.91187	10.85935	13.76826	9.15413	-2.98333	9.87994	9.87290
11.63589	53.16167	95.89690	9.67401	1158.92179	0.10834	44.63397	1.00000	9.12802	47.70909	0.94658	9.72473	8.52899	8.94870	9.16639	6.76111	9.59489	10.43787
13.19377	18.65297	73.79292	6.86052	1051.88387	0.09084	53.19881	1.00000	10.27931	52.72788	16.61938	5.89387	8.17646	12.00660	8.71372	-72.09391	9.51259	9.71942
6.25726	-1.63333	58.32576	12.15614	1050.40382	0.22326	51.45379	1.00000	11.57978	74.92105	12.02156	11.41375	9.33695	11.87046	11.83699	13.58357	10.88386	9.68648
7.67300	33.76446	75.92728	7.17604	1177.56294	0.07260	41.27399	0.00000	5.72726	54.43920	15.34485	9.03105	7.63338	7.58713	7.88932	-117.79394	9.32926	9.10829
8.98132	48.35149	79.07633	11.08839	1110.37514	0.07438	46.21075	0.00000	9.83786	39.86923	29.03757	9.78049	7.78271	8.47568	11.60585	8.96317	10.48770	10.97638
10.39730	11.86064	63.02704	10.78807	1054.46770	0.04442	49.18090	1.00000	7.82888	46.21792	19.72257	9.12362	7.40271	8.69464	8.13842	9.0027	8.33088	9.29410
9.01080	-29.2975	64.89180	8.13500	1147.96128	0.26064	45.35578	0.00000	10.09553	46.27835	13.67917	13.73349	9.54797	10.52904	9.94485	-51.50361		9.89523
9.16142	50.88506	61.76078	14.20383	1061.42882	0.15751	50.10837	1.00000	6.69965	81.36790	19.42657	7.64798	8.89977	5.32150	7.32545	4.07601	10.33256	8.14377
11.25373	-3.5403	77.33157	11.50389	1179.13818	0.06388	37.32151	1.00000	8.20793	68.42682	9.05832	8.53090	7.01076	7.52234	9.39635	118.9707	8.11036	9.39187
12.31971	23.04419	60.18567	10.93429	1124.94680	0.15985	78.79402	1.00000	9.42321	49.31714	19.00668	8.25919	8.92532	7.65104	8.99556	-82.00919	9.32710	7.08432
7.44212	33.35283	65.04324	7.68458	1121.38034	0.09574	34.08745	0.00000	9.74488	73.17110	29.69472	11.06553	8.30358	8.10493	8.99293	-111.78903	9.80190	10.71171
10.18747	-0.35817	75.18685	10.08839	1050.44773	0.35312	33.76348	1.00000	8.42546	47.18732	8.19260	11.59808	9.87102	9.40959	10.27978	42.54536	10.01645	8.76301
11.74585	65.93381	60.10815	9.33018	1188.34630	0.84075	74.46547	1.00000	8.23001	71.73003	-6.73678	11.29861	10.78460	8.91928	8.89397	111.4834	11.43096	10.22326
6.58965	3.3285	91.08072	4.99246	1085.22754	0.18686	69.30408	1.00000	7.86448	74.46770	11.52026	11.49273	9.08079	9.64460	10.87812	99.1625	8.54059	9.89778
8.21157	38.96667	67.76597	12.08760	1132.91699	13.99347	56.40889	1.00000	11.89428	49.25357	21.99506	8.67094	13.61589	8.92182	8.30165	-0.18333	10.69190	9.53433
9.27730	-19.32556	75.98379	8.75895	1070.10075	0.03882	54.74145	0.00000	7.48223	32.50430	12.94650	10.33891	7.36434	7.26239	10.04070	-41.25528	8.31197	8.55976
9.01019	-10.91111	61.15831	8.59297	1143.77553	0.04443	59.23574	0.00000	11.06100	32.93142	11.49804	10.45510	6.95534	10.24922	10.73952	-37.07167	8.30894	8.50446
9.37922	35.815	65.27536	9.73469	1129.01348	0.24275	55.37632	1.00000	9.15798	65.28989	13.32165	13.73128	9.48334	11.46110	8.82658	139.6853	9.58774	8.38819
9.88238	6.84019	75.23932	11.60479	1069.39393	0.10163	72.11029	1.00000	7.69473	58.95969	15.07836	10.46735	8.36892	9.32460	8.77112	79.87116	11.98135	9.84629
9.30891	50.88506	70.88211	10.58511	1117.13990	0.03751	47.46820	0.00000	12.64637	44.67647	18.12541	10.90664	7.21940	6.14539	11.05739	4.07601	8.47464	10.17425
9.44755	47.90771	65.53913	13.84772	1180.16003	0.24987	58.89466	1.00000	7.38425	44.59147	27.85020	11.97509	9.54930	5.00332	10.14474	106.88324	9.39054	9.57520
9.77045	8.35122	72.00350	13.06100	1113.98948	0.46928	60.62431	1.00000	7.68306	65.97996	12.44346	9.43775	10.17748	6.15479	9.42252	-62.64102	10.05855	9.27928
9.71942	-23.44361	75.61601	8.92485	1148.51400	2.15594	40.16419	1.00000	10.41579	48.66719	19.69077	12.84237	11.72943	12.16276	9.59079	-51.87389	9.11557	8.60565
10.40337	59.80917	72.92796	9.71802	1076.90674	0.01104	39.70003	1.00000	7.46972	34.48438	1.49883	9.53260	4.80510	10.25963	11.11588	30.38167	8.86268	9.17627
13.47396	-22.45667	59.97349	9.61022	1054.75881	0.07099	33.96839	1.00000	9.96863	70.04186	16.55421	6.70868	7.47545	7.55335	10.52873	-47.53028	7.08495	9.07949
