NH3	NOx	latitude	TEMP	O3	PM10	PRES	warning	Pb	CFCs	CO	longitude	SO2	H2CO	C2H3NO5	PM2.5	CH4	PAHs
8.03437	9.34392	7.83389	18.26862	9.35450	7.06018	1112.35961	1.00000	67.05071	77.22822	8.52416	-72.47417	8.32364	36.66284	0.55950	7.49735	6.43880	5.96504
7.94966	10.29928	54.39635	25.66530	7.76576	8.18732	1123.59218	0.00000	42.95963	69.35152	9.49100	24.04142	11.16592	45.97327	1.26358	8.77495	7.69012	7.78618
10.02781	10.53687	34.25628	15.85451	10.18445	8.01177	1120.42169	0.00000	45.90578	87.26085	7.44880	-78.04471	6.16021	44.04834	1.39183	9.25174	7.76403	7.54947
7.88515	9.26040	32.57756	12.41681	8.33375	7.69162	1162.89708	1.00000	55.09538	82.16131	9.35750	71.52847	10.49381	61.86417	1.08973	7.93333	8.13444	5.49078
9.87197	8.92037	45.43341	19.56710	6.70331	5.19764	1113.83051	1.00000	57.57111	79.27948	9.14468	-73.86586	9.52063	66.29894	0.48245	9.33275	9.20185	6.73566
7.67623	8.35440	40.78206	27.83986	8.88619	9.71061	1060.87337	0.00000	84.72700	76.19266	9.99912	72.34424	10.15078	43.30213	5.78302	10.01655	5.90420	
8.00912	6.38730	52.47774	31.95866	8.13102	8.62254	1162.90574	1.00000	52.72001	71.53969	10.93054	10.5511	8.13458	34.87882	1.65552	11.10043	7.94226	6.23715
9.04754	7.90843	41.16704	31.57318	7.06671	9.03869	1185.46077	0.00000	45.55905	74.09781	13.54059	-73.20483	10.06565	34.50308	3.01386	10.20992	4.16629	9.59583
9.52366	12.74918	58.04254	10.02743	8.15542	6.60229	1174.59949	0.00000	43.71558	76.55398	9.93635	65.27258	7.02058	59.09804	0.90039	11.00196	8.12370	7.86019
8.75771	7.50809	-2.13404	12.44685	9.50323	8.20484	1140.00478	1.00000	39.71753	58.30416	9.94638	-79.59415	10.37390	38.86722	1.80065	9.60479	10.27227	4.66035
6.78230	10.47275	6.15038	6.79817	7.70666	9.01664	1129.81129	0.00000	41.21008	70.49568	9.05876	6.83042	8.31505	47.88072	3.30537	9.84041	6.50102	11.33346
7.66211	7.61755	55.54028	27.98236	9.04172	9.19303	1167.79519	1.00000	35.88483	83.55484	8.23156	89.20083	7.04498	52.02487	3.62286	7.55048	6.68571	5.06026
9.88644	9.14751	34.56861	8.13061	8.57888	7.10853	1092.63770	1.00000	34.54767	69.27857	11.65496	105.89333		43.53754	0.91018	10.55381	11.14892	7.55934
9.73017	10.36307	39.71734	14.35426	8.48888	9.09479	1174.06190	1.00000	55.27442	69.09197	10.21778	-74.96933	7.23588	67.40183	3.49626	7.30075	8.02565	6.33010
7.60990	11.68060	32.61603	11.89827	7.66367	6.96513	1175.41827	0.00000	72.87858	67.30538	10.61041	44.02488	10.29414	33.72773	0.77002	10.53411	6.30465	6.04580
7.48173	10.23774	6.8485	11.06121	8.83410	7.51445	1193.37229	1.00000	72.44614	75.16881	10.76658	3.64633	11.79462	32.05558	1.10145	10.00738	8.75825	5.09689
8.55086		46.7055	-2.37544	7.64797	7.70942	1149.01347	1.00000	72.20895	62.04949	9.46573	38.2739	7.14851	69.11315	1.18829	10.02041	6.11563	5.95480
7.23204	10.56528	24.41288	39.89340	10.15033	9.94089	1167.67866	1.00000	54.13061	75.11293	9.67899	76.56719	5.82092	33.17739	7.33646	5.26876	5.76743	7.81588
9.68275	8.68248	-31.25033	15.85833	7.38170	9.34323	1102.61672	0.00000	42.87588	67.69538	9.84254	-61.4867	8.34365	43.97129	4.26162	9.37523	5.15636	3.68294
7.14741	9.17456	12.37169	8.43815	9.08076	7.73529	1061.18473	1.00000	5.94597	66.43601	10.36798	123.62494	12.01995	62.29397	1.29397	8.62875	7.91859	6.96547
8.60020	13.50086	44.92801	16.25889	8.39951	7.78158	1075.37538	0.00000	63.45515	64.62344	9.20335	4.8951	6.97332	41.18416	0.99276	10.70088	7.59052	8.93550
9.65638	10.07207	31.82539	17.07150	7.78097	8.30024	1132.55884	1.00000	20.23688	73.13450	10.63497	72.54064	9.03402	68.79789	1.69509	10.25357	10.66047	7.87820
9.21423	6.86559	45.44694	15.60595	8.09581	8.16728	1133.29486	1.00000	56.58543	78.45498	9.89671	8.62118	6.83930	41.06275	1.22135	5.76671	6.96439	8.44073
8.68330	10.61487	45.16024	14.45702	10.42798	9.26707	1087.28675	1.00000	62.25022	67.15697	8.72780	-93.08883	7.27720	53.17997	4.06461	6.63053	6.37723	6.07610
9.50377	8.43718	57.97472	24.10054	7.76729	6.23997	1197.78241	1.00000	53.27858	71.46027	10.22832	33.2525	9.19590	48.25661	0.47472	10.08656	10.35643	5.38721
10.93856	7.57242	-28.24	25.31723	7.95240	6.99409	1189.39990	0.00000	54.17577	67.02026	8.54258	-48.67028	11.87104	50.77368	0.77301	8.60321	9.71844	5.56177
7.74288	10.87482	37.65181	26.13786	6.60316	7.65680	1144.46580	1.00000	32.66120	75.03960	9.55540	120.33063	7.45493	42.79066	1.16010	10.11886	11.84270	7.81532
8.67760	7.53321	-15.675	14.68431	9.82438	9.45522	1106.37831	0.00000	50.74788	73.11475	9.47728	-38.94722	11.89728	48.76078	4.28866	7.59144	6.23455	8.70755
8.29604	10.41237	25.95533	37.01768	7.94637	7.99794	1118.58540	1.00000	55.31161	72.19149	9.29183	68.88871	9.19624	41.87950	1.34021	9.56550		8.20795
9.35927	9.08683	53.37596	19.10010	6.97432	8.36939	1178.18432	0.00000	43.23253	66.55325	10.37723	51.3452	10.25693	64.53944	1.69314	7.91832	6.23582	5.44005
7.79000	7.56666	43.62558	12.99217	8.53729	8.33727	1114.48066	1.00000	48.27334	63.74227	10.54794	13.39954	7.99371	53.99249	1.82212	7.32863	6.88300	8.30758
7.10688	8.52346	-10.91111	13.05450	8.47037	8.25238	1122.70078	0.00000	39.23154	73.20418	8.97256	-37.07167	8.95016	48.00089	1.57500	10.82118	8.61875	9.66340
8.24864	11.93310	12.25282	2.37610	9.63171	8.25459	1099.87972	0.00000	32.51933	65.15303	12.26519	79.41727	7.59615	57.56346	1.73551	11.07815	5.05010	9.70593
8.55010	9.36839	41.94175	17.52478	8.37255	7.90895	1173.91838	1.00000	23.16743	69.54323	10.61424	123.50266	6.04994	32.12527	1.25230	9.71918	6.58113	5.86947
7.99707	10.37964	53.77166	38.89874	8.40794	8.99614	1190.61033	1.00000	70.82343	76.23428	9.41728	38.12408	9.28371	56.26554	2.84231	10.23745	9.13075	8.90970
9.24259	8.51780	31.96258	11.33919	7.40942	8.56957	1104.73918	1.00000	37.56035	70.54359	9.00198	73.97117	6.45387	62.64854	2.05777	9.58415	12.26922	8.44508
10.45296	10.17957	-25.42778	25.00625	9.69280	9.27389	1108.42364	1.00000	77.14773	67.34707	9.49200	-49.27306	9.87009	30.15317	3.70355	5.97160	7.88710	7.57266
8.28736	9.85270	51.24197	-5.70013	8.64346	8.12397	1186.04661	1.00000	48.32358	72.09342	7.98844	4.82313	9.26634	53.60125	1.51917	5.83690	6.80080	6.23400
7.22868	9.48439	41.55947	21.55512	8.21463	6.75646	1139.63293	1.00000	52.36412	82.83022	9.12566	14.66737	8.07664	61.40125	0.87509	8.59364	10.61864	6.10929
7.70638	7.81796	52.68333	19.40696	8.49034	5.80115	1101.30634	0.00000	71.95013	72.86070	11.38648	0.93333	10.93520	36.88829	0.49426	9.78560	7.32563	6.49686
8.72821	8.76986	43.54072	-2.29184	7.78108	7.01293	1107.73457	1.00000	51.09743	63.26954	8.91562	-116.56346	9.69580	39.73649	0.89391	7.04043	9.46879	6.17552
9.16752	4.55620	46.32313	13.35290	8.62684	9.06887	1136.49055	0.00000	42.21579	65.91788	9.64941	-0.45877	8.56306	56.70645	3.27629	9.87198	7.06219	6.33377
9.40073	9.31993	25.92127	9.17538	9.18459	8.68197	1135.74626	1.00000	35.43108	78.24945	9.15924	86.79271	7.90955	69.64992	2.61662	12.39155	10.41515	8.75575
9.75240	9.07542	11.00599	15.67922	7.82593	8.16841	1062.27455	1.00000	26.25745	79.77886	9.65305	77.5609	5.38677	59.71451	1.96370	5.03295	5.93714	9.15267
8.68869	9.69389	12.25282	1.82826	7.57602	9.70936	1181.96324	0.00000	69.22249	54.70588	9.89374	79.41727	8.21150	40.25142	5.68651	9.94237	7.27499	9.71598
8.00445	7.06217	26.2649	19.34342	9.28229	7.31653	1106.71059	0.00000	48.33882	65.27021	11.13126	81.54855	11.33630	33.77153	0.93920	8.79850	5.62537	9.03489
8.73966	11.65832	50.18545	-8.74697	7.30377	6.75757	1112.53812	0.00000	35.91808	60.59144	11.39238	27.06365	7.98450	36.09448	0.67018	9.44824	3.68175	11.47512
10.35455	7.57915	53.94313	11.53724	8.62307	8.24387	1193.96945	1.00000	59.73590	66.06842	10.04829	10.30215	4.21073	35.38866	1.67929	3.86290	6.37025	9.38567
7.72699	10.45003	14.66	26.95442	9.70452	8.59065	1050.60913	1.00000	47.04225	61.09190	8.77563	120.56528	5.93725	57.86451	1.99111	4.08386	8.05049	6.72496
8.50992	11.35277	38.96667	14.97368	9.13978	8.80735	1079.44934	1.00000	65.80403	70.56047	8.63922	-0.18333	9.87748	49.01970	2.55051	7.63198	7.28487	6.20168
8.13858	9.36109	54.60528	32.56828	7.82726	8.80601	1189.59912	0.00000	43.15351	71.91903	10.37431	18.34717	10.18906	53.48085	2.64517	10.81637	9.72097	6.62536
7.13793	10.84870	8.35122	11.83676	7.44535	8.92179	1181.39141	1.00000	47.66325	72.63498	8.30158	-62.64102	10.03791	46.00053	2.88218	7.81090	9.05008	7.82993
7.61859	8.53966	41.57721	14.08802	7.34373	10.02813	1084.16862	1.00000	43.78566	78.01867	11.25162	-93.71133	5.50782	48.00653	7.80910	7.54350	6.92177	7.50721
8.05066	9.44213	64.5635	15.93808	5.92712	8.31001	1181.42787	1.00000	67.24912	66.43373	9.22453	39.8302	8.82966	52.99322	1.73464	9.67577	10.93129	6.65443
8.15803	8.39905	45.79377	10.55638	7.55280	7.53480	1129.65827	1.00000	55.20019	74.93002	7.63163	8.88104	7.28192	62.69755	1.19708	4.61582	7.42028	5.99787
7.10694	6.48611	14.66	7.02139	7.80180	8.88094	1147.62640	1.00000	67.20638	79.64594	7.67230	120.56528	8.60629	49.53931	2.92246	7.47124	5.80362	5.71819
8.10196	8.99010	-7.54972	18.89364	9.44024	7.58325	1142.77243	0.00000	28.80475	65.33891	9.11521	110.71639	9.97397	55.34596	1.12300	8.53220	6.43544	9.88130
8.94437	8.79923	38.45598	18.47788	8.51744	8.79829	1079.83073	1.00000	49.09523	68.46653	10.80158	48.87498	10.15461	52.09875	2.58874	10.18550	10.32110	6.58788
10.43483	8.78814	44.99012	4.76220	7.41798	6.54253	1123.16546	1.00000	70.42989	68.12346	10.29457	-123.02621	4.08694	43.44112	0.79663	9.40875	6.11063	5.92566
9.73104	12.13198	-34.88422	15.98847	7.71115	7.42583	1103.78462	0.00000	66.93047	62.48952	9.64534	150.60036	9.93342	78.55352	1.07497	10.20619	7.47072	6.93356
8.02644	10.54442	58.04254	13.68505	9.63850	5.74559	1169.79236	0.00000	26.36220	77.08859	9.22922	65.27258	8.03343	52.34869	0.47281	10.22936	8.55905	8.44160
7.53192	9.74935	37.73604	31.17692	7.07744	8.33161	1164.49497	1.00000	33.48521	64.39574	8.86668	-120.93549	8.75965	40.74996	1.64586	7.13993	6.88801	6.51442
7.63785	7.68550	51.30001	27.49907	7.65686	9.44127	1176.57132	1.00000	57.97849	67.12110	8.77925	13.10984	5.21213	40.74975	4.85255	4.23628	6.37215	8.28631
8.23142	9.51104	40.53123	2.16222	6.49559	9.08236	1069.60649	0.00000	67.22279	66.44220	7.85113	17.58522	9.87014	41.23207	3.38187	8.75626	7.56451	9.49405
7.05186	9.99972	-34.74785	3.41942	5.83458	8.92084	1174.85996	0.00000	51.13340	64.08874	9.53392	-58.70072	9.91740	41.80700	2.88070	9.27396	7.11328	8.61098
10.44639	9.24726	41.72063	27.47120	7.44559	8.47631	1153.56262	1.00000	58.83020	85.67781	9.74319	12.6723	6.05822	42.03685	1.70136	6.82364	6.30326	7.46300
9.52742	9.99631	44.22639	32.99643	9.53992	7.95234	1059.35646	0.00000	50.88820	71.30845	8.68799	22.53083	9.78548	38.50636	1.10470	9.60924	5.64421	4.22485
8.22786	9.73618	57.30185	14.11020	7.82893	9.08899	1155.36343	1.00000	42.11601	67.39403	10.04633	39.85331	7.13922	47.86666	3.29665	11.35474	11.10841	9.19668
7.22845	8.09734	40.78206	13.54805	9.52754	9.22588	1179.08978	0.00000	41.55805	57.94225	9.69096	72.34424	6.02458	36.50395	3.89744	10.87517	7.86082	8.59743
10.81173	9.63306	9.89206	13.61926	8.72603	8.64738	1179.71362	1.00000	22.32813	68.27431	9.59874	43.38531	4.96647	58.43165	2.12570	7.66544	5.42381	6.35860
8.59417	8.18791	51.24197	34.79223	9.01255	7.87588	1080.45423	0.00000	57.65528	65.93479	9.66535	4.82313	9.86035	55.26395	1.14922	10.41230	8.26153	9.25716
7.41872	11.64741	36.06386	20.75306	9.62528	8.30019	1070.26504	1.00000	47.79874	71.52675	9.84593	4.62744	7.79615	38.00494	1.86561	11.12197	7.34340	4.24026
8.68813	10.11544	43.1122	18.55484	8.35544	9.46238	1098.53588	1.00000	51.42313	75.69650	9.12611	12.38878	10.77697	24.47412	4.62754	10.05823	6.89827	5.22208
6.14946	7.55631	27.85	15.01821	6.27459	7.58949	1177.51686	1.00000	25.31040	76.74990	9.07195	112.9	4.20904	57.76128	0.89323	3.33966	5.70147	9.66611
8.49149	12.09220	37.60876	22.90315	8.46732	8.95969	1170.08859		34.83209	67.14585	7.73473	-77.37331	7.68843	39.76150	3.02852	9.97512	9.30032	8.06672
10.18151	9.51174	-31.25033	31.35914	7.13191	9.89027	1177.43238	1.00000	73.92093	66.47646	9.28116	-61.4867	11.87084	52.94272	6.90648	8.49568	6.37927	5.20888
8.67303	7.38236	51.65	17.32472	7.30450	9.63998	1079.52217	0.00000	32.52380	67.96350	9.10576	-0.2	8.08413	36.80933	5.42117	10.61835	7.68600	8.89835
7.08812	9.39408	44.99012	17.12128	8.63268	9.36079	1057.41406	1.00000	27.33714	60.97192	9.59052	-123.02621	10.45541	41.52769	4.29652	8.87112	8.57982	6.49791
7.26507	11.01734	41.0051	8.64072	8.85628	7.58106	1154.93997	0.00000	39.95894	77.13608	10.14592	-73.78458	7.81589	43.57941	0.87609	9.13483	5.20916	8.16075
8.15021	9.09238	41.55947	28.62863	7.29064	9.24475	1185.55082	1.00000	42.67171	61.34181	10.79865	14.66737	12.30184	47.81441	3.64376	9.54300	9.03967	5.23604
9.84843	10.12595	53.49389	4.58999	9.03515	7.60137	1123.95010	1.00000	39.70165	81.57043	9.60032	-1.29243	11.90125	20.72651	1.12253	6.59222	8.94271	6.97539
8.46011	10.14942	40.55851	51.44394	10.47225	8.13437	1196.02219	1.00000	44.78622	64.49855	10.42124	17.80774	8.25569	54.22678	1.92472	9.00249	7.99140	6.09465
8.50472	8.23101	38.96667	10.10137	9.43792	8.38152	1132.83875	0.00000	27.63071	74.03966	9.35806	-0.18333	9.02735	16.05949	1.90109	10.53361	7.93080	8.07688
7.96707	7.95428	23.0072	17.46063	7.79245	8.49559	1085.82082	1.00000	67.92372	70.69218	9.77385	-82.4017	8.97069	46.03218	1.92259	8.94558	10.44988	5.33090
9.20293	10.46456	39.57582	26.68053	8.04500	8.44054	1158.83447	1.00000	68.19028	75.69004	9.85908	-105.11221	10.28149	69.85428	2.04111	6.84350		7.66509
9.58711	13.93551	-10.91722	21.26858	8.64613		1085.75300	1.00000	48.26239	66.31639	9.42777	-37.65	8.55112	44.90542	1.30461	6.99910	7.56393	6.90114
7.57429	9.73949	48.73218	31.94175	8.85775	7.49989	1068.27446	1.00000	52.54823	65.25901	10.29022	11.18709	9.19769	47.13115	0.85798	9.58186	5.74547	10.08281
6.84975	8.16185	35.64889	-6.94902	8.22856	8.65337	1101.79004	1.00000	67.85279	75.57329	10.01702	117.27583	10.96347	57.74349	2.19585		8.70608	5.74446
6.28983	9.60583	54.39635	1.64457	9.80683	9.17116	1097.52799	1.00000	56.82394	68.70095	9.22591	24.04142	7.47536	51.77295	3.96180	8.82585	7.42453	5.98621
8.87968	10.20743	53.37596	10.14700	7.07278	8.21231	1088.98718	0.00000	61.24792	64.70422	6.69861	51.3452	9.91833	51.27438	1.46121	8.25664	9.43954	7.68893
8.11407	10.63788	29.21399	17.34004	8.01538	7.32914	1106.56140	1.00000	44.05468	83.19933	10.00815	78.95693	10.14814	68.94454	0.84539	10.03411	9.73349	6.84716
8.94513	10.85107	53.81667	-7.17916	9.16857	7.09143	1086.88768	1.00000	68.98938	67.63363	10.52991	-3.05	10.49090	75.91343	1.01239	8.48015	10.06284	7.32654
8.12463	9.61329	-34.28853	20.76767	10.75525	8.30227	1091.70780	1.00000	37.50766	72.86550	10.14161	146.05093	10.33059	48.41712	2.00162	9.01558	9.69290	7.62637
9.33937	10.31164	49.28669	29.33779	7.03761	8.74272	1126.74093	0.00000	36.76119	71.60504	9.43196	1.00288	9.41005	54.87789	2.74754	9.40566	7.72615	8.44742
8.58681	9.10557	55.67938	22.09888	8.19498	7.40424	1190.81852	0.00000	53.29506	68.34734	9.46472	12.53463	7.53357	57.82274	1.16004	8.56268	7.42832	7.87460
7.51999	9.41269	36.06523	13.64047	9.09621	9.09765	1055.19704	0.00000	50.85934	71.27599	9.93961	-119.01677	10.30895	58.34758	3.42492	7.73065	3.91580	11.36720
8.13453	10.65071	24.41288	21.59402	8.55362	8.87709	1162.34082	0.00000	70.13335	69.13727	10.67149	76.56719	7.56553	48.83806	2.38426	10.47933	5.97083	10.66958
8.56271	12.75020	37.73604	25.74216	8.18894	7.87283	1125.06538	0.00000	71.56494	65.98476	9.92902	-120.93549	8.10179	49.39485	0.88291	9.05286	5.79271	9.48945
8.99826	10.12799	3.3285	28.53675	9.58641	7.70701	1141.83172	1.00000	58.98685	77.28115	8.53234	99.1625	8.91449	52.29791	1.13470	11.94417	8.14287	7.56481
8.03332	12.07188	10.10649	46.11091	6.53623	8.60463	1193.57300	1.00000	12.94932	83.67209	8.44992	76.35484	8.21199	49.62986	2.14347	5.49032	5.11283	6.94982
8.62256	11.72261	44.73941	19.30083	8.32349	8.51043	1081.97217	0.00000	50.43157	83.77952	10.87142	-93.12577	7.48660	52.51380	2.27290	12.38510	7.33868	9.56147
7.53436	11.20375	0.46005	33.79385	8.53733	8.35798	1087.88774	1.00000	38.93611	71.74613	8.89244	34.11169	8.17720	73.73922	1.87851	8.22715	7.29145	5.48498
6.65932	8.11610	23.0072	29.77582	8.11145		1081.74557	1.00000	52.84986	66.49404	8.62462	-82.4017	9.69866	42.58720	0.49964	9.06752	8.45431	5.38442
7.32329	9.88129	55.63711	20.38613	6.99921	8.10876	1058.79156	1.00000	54.10586	69.38433	8.33811	37.38115	7.35929	68.10870	1.71584	11.47447	10.03885	7.89419
6.81724	8.90619	51.65	25.77678	8.91580	6.73484	1130.52852	0.00000	79.35768	73.46270	11.13938	-0.2	10.05767	65.19721	0.44063	10.16686	5.37744	4.63864
7.10114	6.27929	50.7236	10.70966	7.54293	8.86952	1067.76318	0.00000	49.25623	68.45141	9.19837	-3.52751	11.61584	37.24876	2.43364	9.93168	8.44338	8.21645
6.97879	10.70665	35.64889	22.89457	9.86919	8.02788	1145.74335	1.00000	43.22006	69.23984	8.15948	117.27583	9.14368	77.17803	1.39308	7.33840	9.04629	6.77818
9.30996	12.17966	-10.91722	26.45997	6.19321	9.03337	1086.63298	0.00000	67.01799	69.85781	9.36109	-37.65	9.90789	49.07968	3.21883	8.78709	7.09948	7.56582
8.44752	9.94071	28.90054	2.61438	9.24017	8.89192	1087.80301	0.00000	38.51566	80.77227	10.05918	-81.26367	7.50131	49.23288	2.82910	10.79280	6.60971	10.96705
7.95467	10.20939	42.30865	7.13603	9.32541	8.46909	1121.96193	0.00000	50.80609	62.04166	6.76398	-83.48216	8.16513	33.31410	2.02532	11.84767	9.83970	10.34622
9.51324	9.46225	54.60528	28.07671	8.87991	10.20742	1075.63641	1.00000	22.90235	70.09411	10.61222	18.34717	6.78985	64.36834	9.51979	7.39734	6.09045	9.43493
7.01936	8.16094	50.64336	10.67741	9.51092	8.06048	1195.93118	1.00000	56.55421	74.40369	10.07286	7.2278	6.73190	37.12842	1.24360	8.14512	7.76684	6.42483
9.39583	9.92624	46.32313	11.60696	8.68428	8.39680	1062.34482	0.00000	64.16279	68.07967	9.22337	-0.45877	9.97065	57.03963	1.85898	10.71331	8.71039	8.40126
7.45398	11.08120	36.72544	15.57679	7.98276	8.56836	1070.01774	1.00000	51.67298	73.32586	10.11796	3.55665	8.68125	35.54762	2.05998	8.08176	10.98898	7.46823
8.56695	11.35739	58.04254	18.80606	8.58540	7.90315	1052.98823	1.00000	41.87188	69.38096	11.10772	65.27258	6.24824	55.51722	0.93743	7.63975	7.07993	7.65577
8.27976	6.51755	-11.78333	16.65407	6.00865	7.77663	1174.01169	0.00000	51.76312	67.81678	10.57752	19.91667	11.73398	31.92415	1.20359	9.39401	7.30624	7.74538
8.72106	10.04854	34.61667	12.56394	8.62744	8.12528	1050.37317	1.00000	32.15465	72.53165	9.57877	135.6	9.49250	69.23738	1.34128	13.52124	7.96170	7.69766
8.81633	9.67330	35.30889	8.24625	8.22243	8.92705	1186.88007	0.00000	60.43753	56.83603	7.56649	139.55028	9.55939	49.64193	3.12401	8.91313	7.68042	9.85364
7.97703	7.01707	52.66277	-5.48514	7.17941	7.68877	1160.71519	0.00000	35.81338	61.89778	9.28736	-2.01111	11.49657	44.08886	1.05402	9.46433	8.61463	7.27357
9.29906	7.51770	54.03876	9.51416	7.76124	8.58116	1153.81931	0.00000	39.54371	78.87050	7.70442	43.91385	9.74139	71.20261	2.37704	10.15731	7.21623	12.41876
9.42208	7.20444	8.43333	10.59392	9.44431	8.02681	1165.65897	0.00000	58.26609	67.67462	9.88823	99.96667	12.21970	31.58948	1.35934	8.29758	5.19828	3.72688
7.67041	10.83248	6.8485	17.59506	6.93713	7.48495	1057.27759	0.00000	47.51073	80.60605	8.54785	3.64633	8.98509	57.23682	0.94418	9.75886	6.64201	10.69070
6.48075	9.28128	37.73222	5.34566	8.42961	7.84441	1198.35282	1.00000	71.67033	65.36637	9.68299	115.70111	7.88052	36.16581	1.27980	7.66974	6.58480	6.87169
7.17473	8.65124	34.56861	1.99983	9.11138	7.86894	1064.66517	1.00000	73.74874	69.59351	8.65929	105.89333	7.80124	39.90223	1.14062	5.46645	6.67572	7.13296
7.75936	9.55783	23.02677	13.35846	8.20654	8.00217	1157.54792	1.00000	44.52143	74.76417	10.90244	113.13148	7.53383	48.32404	1.25007	6.16580	7.14169	8.53001
9.24878	8.51224	30.46907	10.19437	8.37876	8.30680	1079.98355	0.00000	55.61034	69.27728	9.43304	70.96699	10.85503	42.70675	1.37103	8.70937	5.29869	3.68666
8.72555	10.77995	50.18545	3.23852	7.52171	9.10755	1094.00871	1.00000	56.98729	78.68565	9.15488	27.06365	13.08638	57.16401	3.18649	5.16044	6.75077	6.26426
6.46628	10.46015	42.55308	4.98422	8.18742	7.45652	1120.34148	1.00000	50.79220	57.31325	10.11937	-87.93341	10.13476	60.75151	0.88641	6.85167	9.88617	5.31562
7.78933	9.75463	31.28092	0.24181	8.07640	8.63931	1053.11465	0.00000	70.73790	65.54161	7.69210	74.85849	8.63131	50.60409	2.12246	9.78256	7.62037	10.70635
8.72511	10.30276	34.25628	6.82144	8.06815	9.35053	1093.59717	0.00000	45.18325	72.35967	10.09445	-78.04471	8.73187	48.49809	4.22921	9.87629	7.15606	8.92976
8.99703	9.17468	39.71734	-13.63457	7.78505	5.21095	1137.35322	0.00000	35.23234	73.10045	10.09929	-74.96933	8.53476	55.44917	0.47552	9.78919	5.76588	
8.92148	8.86153	41.16704	17.55740	7.72856	8.52920	1183.73576	1.00000	52.76312	60.68852	7.85967	-73.20483	9.49258	53.04555	2.40280	9.65497	7.40635	6.46077
8.62663	10.04243	56.9083	14.63850	8.65724	6.93410	1099.11437	1.00000	43.41610	77.98061	9.76117	60.8019	8.76374	42.59494	0.83926	8.07563	10.34438	6.84956
9.57223	8.26918	45.79377	10.31464	7.75826	7.60806	1080.09745	0.00000	45.55165	68.20752	10.25015	8.88104	8.50836	50.51528	1.06518	10.16143	5.31635	6.08247
7.48550	9.36124	41.9001	6.02489	7.21569	8.21544	1081.56189	1.00000	59.26173	65.09773	9.49302	-71.08977	8.70481	30.89783	1.81742	10.00738	9.07183	8.24316
8.10319	9.31705	50.72043	10.90692	8.42874	6.77959	1101.26113	1.00000	39.65676	77.26582	9.06813	11.34046	3.53813	45.10403	0.72276	3.85158	6.17695	7.47764
7.98998	9.54991	41.14676	7.42634	8.25788	8.75898	1087.95282	0.00000	45.04853	67.54978	9.73869	-73.49484	10.28307	29.30217	2.29763	9.78679	6.55503	9.61701
7.40101	6.76404	52.41667	6.43756	8.47691	8.07986	1154.33097	0.00000	48.83536	69.47428	9.45162	0.75	7.53878	70.63551	1.28856	8.42775	6.75635	6.42748
9.36281	10.13227	14.14989	4.93821	6.88649	7.33215	1123.55468	0.00000	60.99859	66.04842	10.68028	121.3152	8.63108	34.66782	1.01945	10.33802	6.83286	9.12286
8.62369	10.55681	41.6764	9.10255	7.13704	7.98924	1171.14230	1.00000	19.73057	76.13276	5.64667	-91.58045	4.14473	43.73304	1.58265	2.25848	5.60628	5.43169
7.98471	11.10973	-2.13404	7.18976	8.77166	6.81968	1079.86945	0.00000	51.06488	75.72041	8.02958	-79.59415	4.91780	73.07025	0.49121	8.02436	4.35132	5.40149
