CH4	C2H3NO5	PAHs	PM10	latitude	PM2.5	PRES	Pb	TEMP	NH3	SO2	CO	NOx	O3	longitude	CFCs	H2CO	warning
5.23549	0.70872	6.41109	10.41432	42.62833	9.35683	1077.81350	62.92607	17.49322	9.19019	8.53418	8.78690	7.99123	6.58053	20.89389	33.48224	47.54249	1.00000
8.09908	0.12627	8.60638	8.42505	40.68066	8.77656	1172.18477	26.67684	11.97643	2.81720	8.49718	7.79907	9.36905	7.28863	-73.47429	72.69402	49.80655	0.00000
9.88440	0.10519	7.28098	8.47707	50.82709	9.06228	1087.72039	65.26991	19.94336	6.27596	7.90489	8.47820	4.46426	9.08080	6.9747	52.80183	61.09406	1.00000
7.33245	0.03087	6.18804	6.59661	41.75338	5.96738	1087.99501	27.86816	17.41952	10.47798	10.23869	8.98323	8.18133	9.72675	-86.11084	42.56966	34.35244	0.00000
8.64814	0.06961	7.60084	7.62798	37.16911	9.18151	1097.32117	22.12031	11.78826	5.20644	7.77672	7.19697	8.37457	9.93786	10.03478	37.46598	46.28517	1.00000
10.32977	0.47629	7.20568	10.01064	40.82232	10.77004	1107.45033	46.12877	41.71740	5.06686	7.23954	8.14848	7.11622	9.88303	-74.15987	60.76051	62.95446	1.00000
9.25192	0.17651	7.08371	8.89342	-26.93366	13.85788	1163.20370	44.97391	19.45740	7.66090	8.93965	6.67782	10.30810	8.23248	29.24152	66.43720	41.20036	1.00000
10.18081	2.48643	7.58038	11.70309	36	10.32813	1140.59319	63.77156	28.79568	7.49739	7.59834	8.40880	8.78274	9.94367	139.55722	59.70417	46.51926	1.00000
8.43268	1.73700	9.35340	11.34576	-21.44236	8.10125	1097.08409	62.35612	27.04509	5.78684	8.84976	7.51197	7.28617	6.98085	27.46153	74.43990	33.85725	0.00000
9.11674	0.45731	7.58925	9.99832	35.74788	9.38311	1117.96599	45.03464	-3.03169	7.64332	8.02538	8.09081	6.92907	10.37138	-95.36969	48.75218	47.23141	1.00000
3.77324	0.49787	8.19506	10.04968	43.32686	10.38109	1136.58657	55.59378	18.55460	10.69901	6.06883	7.64849	7.05646	7.67636	-2.98884	33.48610	73.64991	1.00000
5.69478	0.04556	8.97890	6.88071	45.40008	5.69281	1077.97553	58.81848	5.73407	8.43530	8.72957	7.11738	9.60379	10.64901	-73.58248	52.12609	33.15273	1.00000
10.51813	2.04279	7.42678	11.50975	24.96334	9.90540	1172.52088	62.12732	7.74195	8.94702	8.39576	9.55315	7.18482	9.12730	10.18003	50.87379	55.64242	1.00000
9.92325	0.08684	8.49826	7.82835	40.93333	8.81258	1142.70918	41.10572	18.11110	5.78293	7.08794	8.55732	6.49913	8.14546	73	53.08702	64.84916	0.00000
5.79930	0.21508	10.93233	9.09604	-7.81667	8.85519	1163.94053	61.30957	19.42480	8.85282	7.21349	9.32562	8.64622	8.68661	112.01667	51.48988	46.75080	1.00000
9.50507	0.34720	8.03416	9.66251	53.63333	5.63598	1140.42312	54.56752	15.71677	9.20634	8.07754	6.34233	7.25553	6.32930	9.85	70.44681	67.25442	0.00000
6.04437	0.23495	9.00102	9.17827	-7.81667	8.16961	1090.83942	48.27031	18.15570	9.23794	8.50503	9.63190	8.57413	7.45540	112.01667	50.52883	52.45387	1.00000
8.60265	0.10325	9.03590	8.24295	45.79377	8.83815	1101.60380	39.43551	5.40852	8.66235	8.86057	8.70698	7.71819	9.62922	8.88104	70.07066	46.92208	0.00000
10.96448	0.27869	8.90649	9.38362	11.86064	10.37567	1100.92637	63.05351	29.40487	7.39988	8.50892	9.09895	6.22586	10.47878	9.0027	38.04507	25.64243	1.00000
7.49527	0.06917	9.98844	7.19991	-21.44236	7.16473	1156.73146	46.25044	24.81813	9.18302	7.23887	9.51912	9.94259	9.09786	27.46153	78.30500	44.33097	0.00000
8.91093	0.08954	9.55770	8.20296	15.45144	9.18538	1112.52065	33.97513	19.09955	9.23885	8.05980	7.07853	7.61795	9.06794	78.14797	80.79199	34.80660	0.00000
11.05327	0.27441	7.57295	9.33081	-7.01833	10.59861	1098.78220	46.87481	5.57951	6.33283	7.30048	8.53575	7.17894	10.82258	107.60389	50.27468	63.48466	1.00000
7.07817	0.06647	9.22195	7.18876	30.81383	6.52516	1169.58999	59.45044	11.60493	9.32122	4.52482	8.17364	10.85795	8.59330	75.16878	69.43376	65.73129	
6.69374	0.06895	7.69752	8.02762	36.24624	11.33308	1081.96321	33.24669	14.99052	7.43618	7.25813	8.25138	8.70003	9.65230	139.07204	45.46579	67.19780	0.00000
5.54630	0.05371	8.94397	5.84010	-33.88096	4.95331	1077.26552	61.74083	33.28342	9.43339	8.19290	8.78916	10.46249	10.25074	151.07986	54.85569	55.13712	0.00000
10.58293	3.21469	9.49705	11.97254	38.17492	11.31331	1130.83234	68.37477	12.05294	8.52370	9.93029	8.64585	5.90592	13.16808	-122.2608	80.52846	60.85600	1.00000
7.74746	0.13696	7.96626	8.58192	3.31332	7.90711	1170.39626	55.66104	21.65930	7.70417	7.67901	9.43546	10.04752	7.49982	117.59152	59.25577	49.55778	1.00000
9.64003	1.04763	9.49063	10.82813	44.75874	10.39346	1086.89150	25.89469	14.87433	6.27423	7.21011	9.47371	7.80376	10.81433	19.21437	45.07541	31.02445	1.00000
9.92038	12.07599	8.40874	13.29948	50.09019	7.03717	1054.80424	43.03883	18.73136	6.80557	10.40264	8.63506	10.05305	7.07446	8.4493	50.56634	43.10452	0.00000
10.24436	0.08155	8.62463	8.05036	-28.81833	3.82883	1085.41284	46.16938	22.08094	7.85664	8.15068	9.77733	5.94423	6.82873	-52.51028	53.22759	60.62357	0.00000
10.78931	0.06242	6.61301	6.93844	31.12406	6.08381	1180.36250	53.09777	18.45856	7.86213	9.07096	6.93504	6.52842	5.97652	-97.90308	50.44928	86.37148	0.00000
4.12743	0.05867	7.55794	5.63873	-54.8	4.63815	1100.82359	53.80657	14.86811	8.84522	9.79905	8.72796	12.41984	9.93513	-68.3	23.43574	38.76391	0.00000
9.37933	0.11072	6.56370	8.31247	-37.88333	9.04143	1159.60911	21.74702	10.10250	4.91930	6.97997	7.38566	8.97899	7.81010	145.06667	65.60759	66.51537	1.00000
5.48368	0.06919	10.36503	7.48209	25.13915	6.34869	1140.54789	43.74851	25.22523	8.53837	7.56182	7.10128	11.88030	8.68904	73.06784	35.01714	65.63446	1.00000
9.84835	0.06428	7.97703	7.34270	-7.01833	11.20252	1116.34888	58.81632	21.62326	8.19822	8.81709	9.89231	11.18095	8.30769	107.60389	55.11217	28.35307	1.00000
9.82675	0.20357	7.34191	9.01625	-33.38056	10.24790	1163.24079	78.24293	14.37391	7.11315	8.85070	7.18450	6.77581	11.52992	-56.52361	65.94926	54.96013	1.00000
10.72119	0.03263	9.00818	6.55273	46.09273	4.09811	1198.78889	40.19932	0.24952	7.18131	6.22149	9.17140	5.34477	5.17524	-88.64235	34.90436	30.31523	1.00000
9.12165	2.10266	7.87183	11.54263	52.57583	7.36079	1101.12592	52.22454	2.62493	7.38855	6.18298	9.63558	8.17130	8.43669	6.61944		15.52302	0.00000
5.21591	0.24429	8.50684	9.26851	40.85158	6.60039	1144.37738	54.26860	26.33876	11.05321	7.34725		8.77831	5.95402	122.74754	37.35474	35.97421	1.00000
5.51382	1.34224	7.35390	11.08103	23.07492	9.05645	1194.83953	49.02934	28.15042	10.63337	8.61172	8.30742	7.90563	4.61622	88.28637	46.44537	62.85696	1.00000
8.13860	10.20406	9.03120	13.12906	51.64316	9.77587	1057.47843	50.21743	9.48712	4.66681	10.10948	10.48746	8.32310	7.65288	-0.36053	58.04854	34.94036	1.00000
5.08703	0.83692	7.14762	10.60000	35	9.69146	1107.88996	47.70662	25.04418	9.31477	9.45629	8.83573	8.49376	7.26523	136.51667	56.63612	39.82874	1.00000
7.54527	0.43342	9.20287	9.88864	40.65995	10.02483	1050.54520	49.27145	0.02272	8.97572	9.23091	8.67911	9.39528	7.06912	-111.99633	64.41837	37.25176	0.00000
8.68123	0.08182	8.13748	7.92211	-5.41667	3.64959	1056.55555	35.77082	3.54600	8.05732	9.07954	6.46369	4.31243	5.34228	38.01667	55.78259	47.64715	0.00000
5.88172	0.63756	9.14639	10.31049	46.18396	7.71474	1092.56706	31.29641	3.07365	9.66198	7.56616	6.99035	9.57898	6.49137	6.10237	46.19568	51.28443	1.00000
6.66871	0.12401	6.61939	8.56631	-27.50578	8.32235	1078.66268	54.58060	8.17121	10.08589	7.99054	7.52185	9.72832	7.35373	153.10236	61.37527	54.67908	0.00000
10.03418	0.19261	10.22691	8.98538	3.02013		1053.84576	61.53835	16.78622	5.81384	9.71275	9.86918	6.38401	7.14646	30.91105	67.18839	40.61479	0.00000
10.06997	0.24393	8.89757	9.24032	30.35028	4.13110	1159.65373	30.42789	30.51103	7.83598	8.24150	7.89345	6.77983	6.05747	112.19028	45.40330	52.86428	0.00000
8.28614	0.13243	8.55001	8.52585	41.63976	7.62856	1056.88895	64.44147	38.61104	9.08867	8.86320	7.89928	8.95544	8.56656	2.35739	51.76364	31.02924	0.00000
7.38716	0.04280	7.11568	6.00312	33.50921	5.29350	1102.00009	27.98950	10.44746	9.50665	7.43887	8.80099	9.59225	10.27524	-111.89903	36.29444	32.94587	0.00000
6.05831	0.04134	7.12133	5.41621	40.87363	6.15353	1062.38477	38.53853	5.11399	9.33892	8.12449	8.77711	9.42917	10.85510	14.34085	59.97196	55.60380	0.00000
9.18336	0.28068	9.47040	9.40102	27.85	7.05594	1050.68989	39.70006	23.87820	6.77772	9.12463	9.14086	6.45348	7.53873	112.9	50.74138	57.90496	0.00000
11.54266	0.31282	7.57695	9.47158	44.92934	6.20574	1175.61844	29.87481	0.88080	8.30837	8.32726	7.47588	9.17898	9.45419	37.99117	65.36837	43.07132	0.00000
9.74732	0.06373	7.54826	7.64436	53.38333	5.67320	1129.24924	39.16579	13.10796	7.84200	8.60465	8.42739	5.79076	7.16737	-0.76667	40.31814	51.72357	0.00000
6.14452	0.21725	8.54805	9.15856	46.32374	8.07869	1163.81354	52.41036	16.59531	9.22556	8.45714	9.47907	8.96581	7.44869	-120.00865	46.84152	57.27826	1.00000
7.70012	0.04758	9.00884	6.45859	47.83333	6.09791	1055.68974	63.08882	26.19184	9.36981	8.90708	8.61246	7.15172	11.24905	59.6	37.51243	63.25015	0.00000
5.19407	0.57484	9.01265	10.20430	16.06213	10.14282	1173.65244	64.57090	19.39180	9.62969	7.90381	7.90421	8.67036	7.90714	76.0586	53.67991	44.68361	1.00000
8.03923	0.25135	9.17708	9.29217	21.28306	11.59871	1097.07395	31.92332	36.66578	10.29544	7.21262	8.28749	9.95616	6.69897	-89.66123	49.16199	61.88352	1.00000
9.84886	0.88441	8.10223	10.65807	42.55308	9.79799	1178.35040	36.25691	5.21480	9.60268	7.96336	8.87584	4.65735	11.72305	-87.93341	53.59660	51.66130	1.00000
10.39863	0.07356	9.85159	8.20775	7.6	8.50647	1167.13748	31.20561	20.44966	5.36304	7.60489	8.46402	7.16533	7.00144	4.18333	55.39191	29.60507	1.00000
6.20642	0.06218	7.36785	7.75655	40.98894	8.57088	1163.54207	52.48893	29.16799	8.77436	8.14461	8.06930	9.38168	10.17173	28.67582	52.28135	25.23694	1.00000
7.38737	0.05025	8.99983	7.44990	51.35084	8.22099	1125.00840	50.94833	10.38312	9.36367	6.75863	8.08615	9.28415	8.86316	-1.99421	40.49078	58.84317	0.00000
10.15279	0.06154	6.80846	7.34025	35.06667	6.07033	1098.23902	52.71259	27.73093	8.34904	8.78028	8.32303	6.23483	6.99201	135.21667	61.75790	50.45805	0.00000
5.59880	0.07722	7.18759	7.69285	30.75545	5.77832	1092.94486	50.19838	15.66149	10.16816	9.37755	9.05244	11.26516	7.79994	20.22625	56.02485	61.42674	0.00000
6.43525	0.91723	7.30703	10.68154	44.59445	9.87725	1104.63409	37.60187	-0.67433	11.05097	8.32712	9.07663	9.47783	5.03936	11.04979	76.13804	37.01353	1.00000
10.19334	0.11173	6.89268	8.27290	56.56317	5.12448	1077.23948	58.90757	12.11580	10.29090	7.92224	9.67014	7.15070	7.53117	-2.58736	56.17449	64.56782	0.00000
7.41908	1.85651	8.43605	11.41537	6.15038	11.56371	1157.51525	29.69785	2.36064	10.63983	9.06705	7.32390	9.64301	4.07446	6.83042	47.39827	55.60285	1.00000
9.91773	0.12578	5.78728	8.55169	34.4833	8.60013	1134.49937	51.84497	20.90660	6.13446	7.81149	9.40849	6.31963	7.17901	136.84186	63.76426	26.90262	1.00000
9.48828	0.09421	8.02530	8.07163	-31.4488	7.31640	1178.25236	64.82647	9.41975	7.02575	6.77524	9.02038	6.05015	6.87021	-60.93173	53.84736	30.31710	0.00000
8.74785	0.04675	8.64549	6.96177	45.4473	6.69360	1081.29334	44.99617	-13.11566	10.28411	7.38409	8.87658	7.68098	9.54715	-73.75335	29.84952	55.69538	0.00000
4.87638	1.20460	8.04372	10.97962	39.33427	8.21510	1058.83542	45.98301	14.18518	8.25379	8.98989	9.28138	8.65351	6.66442	-76.43941	46.08126	43.70521	1.00000
5.75340	0.50205	5.38614	10.06207	55.54028	8.45953	1137.69326	62.27544	5.76893	9.76856	7.41837	8.76150	8.76765	5.92963	89.20083	68.46992	76.39119	1.00000
8.25471	0.16902	7.67668	8.82418	48.8222	11.47430	1165.22929	42.95410	26.40798	7.90199	8.37573	7.81309	11.35014	8.54896	2.12213	61.52431	46.95901	1.00000
10.14111	0.40463	8.66018	9.82228	40.70995	10.00643	1156.45870	46.29042	34.42523	8.59591	7.06602	7.92410	5.22619	11.91607	0.57856	84.65119	34.19299	1.00000
7.34220	0.03774	7.33148	6.86600	20.22816	8.38297	1179.60353	54.99452	6.27897	9.59127	8.22689	8.44582	9.42271	9.18828	-103.5687	40.24697	39.32384	1.00000
6.95574	0.07562	8.72669	7.88183	44.59445	10.46389	1187.97304	52.92090	-1.07406	8.68161	7.84098	8.20683	8.95999	8.99513	11.04979	73.27686	34.09225	1.00000
10.20621	0.22088	8.94861	9.14445	31.82539	7.55104	1175.56219	51.88785	6.84288	7.47685	6.57674	9.24654	7.72549	7.59691	72.54064	60.10050	67.21060	0.00000
8.68001	0.06227	8.14356	7.59234	45.39402	10.81031	1179.13536	39.69260	1.13388	7.90677	6.85712	8.79090	10.02052	9.25668	9.29109	83.24625	26.46704	1.00000
6.48261	0.10187	9.30217	7.94649	45.16024	8.23089	1050.92808	31.53232	0.10525	9.98790	7.89773	8.17575	9.97360	7.60684	-93.08883	62.71765	43.20907	0.00000
8.11080	0.05183	6.49443	7.62168	48.07667	9.37823	1121.03465	36.95077	13.21516	0.38725	8.52242	7.60991	12.50801	6.99923	8.64409	41.99836	57.28998	1.00000
8.22235	0.22499	7.01697	9.16352	-33.75881	11.06216	1187.31429	51.15903	28.69825	10.34170	7.64676	9.19140	10.11859	6.36028	150.99292	49.25993	61.03237	1.00000
7.62906	0.06384	8.51078	7.47448	35.20889	5.77215	1149.62669	62.39870	17.61156	7.81743	7.21285	6.66203	9.91467	8.35757	111.73861	51.31956	40.41671	1.00000
7.85531	0.07313	5.67610	7.57255	-2.13404	9.24100	1057.94387	15.34393	12.31019	10.21119	9.72811	7.81409	7.42810	9.00025	-79.59415	51.83934	34.08334	0.00000
6.77324	0.06788	7.57557	7.53412	55.54028	7.70723	1051.99376	39.66209	8.05443	9.01405	7.41047	8.98945	9.89760	8.94211	89.20083	27.30149	44.03279	0.00000
8.82596	0.75346	8.26976	10.51590	19.21667	8.74420	1081.80820	41.48781	12.96034	6.80631	8.88748	7.73379	7.60730	6.62782	73.08333	90.54843	43.12775	1.00000
8.07753	0.06322	7.62144	7.53937	38.07789	8.56694	1054.95227	35.48738	17.08301	9.62161	7.03504	7.45084	8.52956	8.86239	13.44275	38.74451	50.79939	1.00000
6.98935	0.09409	7.47908	8.28931	34.09668	7.33056	1056.38658	47.84617	0.52420	9.29600	6.65843	7.07109	10.66251	7.79273	-117.71978	37.15827	34.79321	0.00000
10.38568	3.63247	8.47073	12.09121	39.32011	7.93106	1117.32793	41.18635	15.79366	6.15097	10.52475	7.70063	9.68303	9.70077	-76.51552	63.89380	19.77866	0.00000
11.28243	0.35809	7.95929	9.69404	58.63667	10.15222	1114.98109	57.50299	4.70496	7.93224	8.40460	9.49949	4.87664	9.40492	59.80222	60.41261	41.56455	1.00000
8.73659	0.09538	8.07595	7.78079	42.35843	5.91969	1176.37231	56.91459	17.48952	8.29786	8.36972	7.95545	5.06559	4.35731	-71.05977	61.77411	29.30251	0.00000
10.17538	0.04875	7.17749	6.75246	22.4711	7.21895	1100.75672	63.10445	5.37866	7.63945	7.99094	7.82311	6.11043	6.85430	88.1453	62.43109	56.23901	0.00000
9.83607	0.11646	8.84262	8.36939	52.48173	5.82884	1145.05658	54.35051	2.25865	8.82896	8.09462	9.41988	6.82423	4.87914	-2.12139	47.78402	66.44287	0.00000
8.99393	36.98417	10.01282	14.42050	-4.16694	9.62516	1171.24481	36.25130	1.72341	3.98456	7.55739	8.72659	9.67324	10.35521	-40.7475	34.04349	76.79213	0.00000
6.91170	0.04075	8.59414	6.29274	11.93381		1162.88541	36.60693	9.35507	10.64621	8.72049	9.73344	9.91149	8.73949	79.82979	76.58036	62.86644	0.00000
7.29116	0.05054	6.89673	6.75958	51.78967	7.46535	1158.53871	60.97765	13.95416	10.22400	8.65716	8.10671	8.97901	8.98669	1.15597	60.74338	51.42690	0.00000
10.11182	0.18413	6.57329	8.91755	25.49043	7.59127	1176.34735	49.37858	12.44374	7.10785	6.64084	7.53510	7.40441	7.43117	85.94001	70.84837	72.44386	0.00000
7.52945	0.34087	9.19790	9.58281	51.12794	8.20050	1165.19328	34.40806	16.92895	11.35667	8.14917	7.44816	10.12450	4.68081	4.21372	53.07237	54.21468	1.00000
10.44171	0.48586	8.60719	10.01377	45.79377	9.86394	1130.38195	62.38272	33.86055	7.79599	8.12782	7.95414	6.58708	9.57374	8.88104	77.69060	49.16941	1.00000
10.91924	0.48990	8.21692	10.03844	-6.25	6.42615	1186.20891	29.75852	-5.22337	7.58957	9.16425	7.40495	8.77008	8.58492	38.66667	43.51106	48.22721	0.00000
5.60557	0.45606	7.10994	9.91124	5.20856	10.81706	1101.92555	52.01866	16.95887	9.09199	8.15283	7.65088	8.66877	8.55020	-74.73584	48.75960	28.97394	1.00000
7.00433	0.65995	5.02389	10.36075	30.24706	9.61304	1145.50041	53.66083	19.61626	9.47778	8.14277	8.15620	9.01964	5.71847	115.04814	59.66817	70.82290	1.00000
10.29568	0.07244	8.81495	7.80576	15.58552	9.09490	1155.48026	64.86163	10.08843	4.85662	9.05413	6.95345	9.04247	7.47186	102.42587	73.01910	65.77359	1.00000
7.84426	0.16521	8.63153	8.83991	3.51667	7.92013	1140.14709	48.95819	23.08561	10.53227	8.02516	9.76983	4.72251	9.96356	11.5	39.16145	41.37524	0.00000
7.90170	0.03618	5.85147	5.93487	30.16688	7.36695	1105.43177	45.27678	17.00943	11.26324	7.96112	9.12392	9.03278	8.56511	-96.39774	39.83586	31.08521	0.00000
6.86866	0.02581	7.63082	6.16275	23.0072	5.80443	1137.70666	41.73255	23.97163	10.34508	8.53875	6.18651	10.06413	9.08950	-82.4017	40.54078	34.43293	0.00000
8.74175	2.12279	8.28469	11.55402	-34.64966	9.97443	1076.48571	32.05237	26.13490	6.42234	6.97343	6.52399	7.98604	9.63114	-58.38341	56.67938	63.18014	1.00000
6.97450	0.08709	7.37595	7.99357	8.56697	10.39302	1161.04183	44.82895	23.08242	9.42101	7.68734	8.89887	8.79728	8.58013	123.33471	46.68051	43.86866	1.00000
6.75750	0.13162	7.19060	8.64863	4.92675	8.34319	1189.94027	33.89040	-0.12791	10.49816	9.91650	7.31333	9.89618	6.85673	6.26764	56.09061	20.08441	1.00000
7.80851	0.01428	7.08554	5.88791	35.05266	6.37133	1107.78728	44.89911	21.62823	9.71191	7.91823	7.73893	7.05640	11.36741	-78.87836	52.44717	69.36390	0.00000
6.00351	2.06122	7.65183	11.51329	12.74482	7.99839	1169.46913	54.66130	15.41041	10.43598	7.18762	8.50284	10.10324	5.23614	4.52514	56.08101	49.56128	0.00000
7.37468	0.20191	7.99849	9.13178	43.4125	10.92554	1121.48323	57.82808	13.21173	8.61344	8.02457	9.73926	8.48630	7.43168	23.225	47.26108	71.68418	1.00000
10.06512	0.36258	7.91994		61.78491	6.84492	1163.06566	57.45344	25.27523	8.06140	7.33049	8.43089	7.85381	8.33951	34.34691	34.60421	47.73403	0.00000
7.37103	0.08011	8.03774	8.03881	53.0233	8.88218	1168.93825	62.10474	14.70648	8.61734	7.98479	7.79321	9.59692	8.77007	-1.48119	60.74247	50.08861	0.00000
10.41420	3.07172	9.70013	11.92977	28.54944	5.79735	1129.34985	52.49461	16.45940	7.69385	6.82558	7.91833	9.27319	10.40009	-81.77285	38.76556	44.18369	0.00000
6.35614	0.02003	7.72178	4.58934	37.49223	5.60703	1107.92872	57.03469	15.97529	9.85172	7.70300	8.28895	10.38052	10.48198	15.07041	30.87976	41.71813	0.00000
8.11903	0.03932	8.69056	7.07625	11.50526	11.85122	1190.04381	25.12743	16.73816	7.13098	7.64398	6.56179	8.88956	9.97957	77.23826	56.94402	53.95464	1.00000
7.25839	0.33145	7.47957	9.61371	41.57721	9.77721	1087.94656	59.05885	3.61953	9.51278		8.96206	9.92179	6.83653	-93.71133	45.61748	57.42600	1.00000
10.66548	0.40931	8.30980	9.87168	-7.81667	7.72077	1092.60657	35.30927	20.14187	5.54473	8.88869	7.18967	8.31423	7.85139	112.01667	30.17786	71.71720	0.00000
6.78141	0.06221	7.43535	7.74976	47.56494	7.52853	1112.36732	27.89035	2.77901	9.47487	6.60911	6.70844	10.03388	8.41910	31.33078	49.33992	65.55869	0.00000
7.74368	0.24615	8.46866	9.29368	45.44694		1130.84558	44.72439	22.50813	12.12646	8.71473	8.73045	9.07906	5.32191	8.62118	51.04077	48.97525	1.00000
7.13314	0.06170	8.84756	7.69400	44.31771	8.21427	1106.47309	37.46007	23.02727	9.03422	8.59941	8.98061	8.95145	9.24862	9.32241	34.15015	39.10231	0.00000
6.92961	0.37006	7.79482	9.71793	43.82634	12.65458	1152.40791	35.62723	27.75478	10.83465	8.02980	8.39191	8.18043	6.98908	144.09638	58.88099	39.51846	1.00000
7.97506	0.22010	8.47863	9.15041	50.82882	8.51365	1064.05388	54.45403	19.94963	6.18452	10.14729	8.24851	9.11975	9.15064	-0.32247	71.20847	42.13817	1.00000
8.17875	0.07048	8.14266	6.99920	24.41288	8.89986	1150.35309	54.55477	4.23054	9.88231	7.75990	8.87399	9.56946	8.60181	76.56719	57.04053	73.11678	1.00000
8.35124	0.32002	9.83122	9.56105	36.65	9.52289	1134.86059	69.14286	7.96622	6.39070	9.81876	8.63182	8.43323	10.08676	138.31667	44.01047	60.03297	1.00000
8.56379	0.12814	6.93468	8.58153	-8.73508	8.05548	1057.34081	42.11149	33.36547	7.52497	9.57002	7.14304	11.41387	7.24333	24.99798	56.25986	59.75017	1.00000
11.21425	0.16108	6.33485	8.84973	53.30972	9.81287	1125.02313	45.59249	18.15371	7.70562	8.53976	9.58478	5.99890	9.21903	83.62389	59.22443	50.81650	1.00000
9.78044	0.05049	7.13315	6.92026	31.78336	10.57328	1111.94824	63.46696	24.65638	8.65717	10.01089	7.54405	10.33484	8.55370	35.23388	60.40328	40.02059	1.00000
11.28618	0.59600	9.81999	10.24154	-33.38056	10.92459	1075.97044	21.50767	15.89803	7.06225	9.87782	9.90511	7.22171	11.02394	-56.52361	39.50547	7.95663	1.00000
10.13980	0.03057	7.79761	5.33724	13.70167	4.44007	1197.37066	62.78699	32.00828	9.61730	8.23257	9.67522	4.72743	5.10404	-89.10944	43.36366	4.82613	0.00000
5.50539	0.02139	7.54673	4.56810	9.15093	5.10779	1169.55897	13.68194	17.96587	8.18641	8.64369	8.83095	10.02908	12.43117	-79.62098	78.46407	47.52582	0.00000
8.13754	0.32437	7.26325	9.57613	36.53333	5.14230	1118.30666	62.37106	13.09266	6.31616	7.43676	7.19975	4.94125	5.29600	136.61667		52.90761	0.00000
7.05422	0.22447	6.99453	9.18569	-0.71667	8.16011	1134.43283	76.85236	16.95798	5.85384	7.75383	7.98374	8.44753	8.49358	-48.52333	67.55675	40.62872	1.00000
6.50931	0.03365	7.12473	5.48268	51.42708	6.80196	1097.68729	52.28221	12.38555	8.88588	7.86742	7.25487	8.65022	11.35700	-0.91979	47.08473	65.77836	0.00000
7.63534	0.19377	7.27213	8.97116	16.0567	8.56973	1178.44666	40.99353	19.79559	8.88544	9.13152	7.26401	10.48498	6.87459	103.65309	47.79138	35.65067	1.00000
4.45036	1.68156	9.06971	11.31080	5.20856	7.48196	1192.37006	31.11886	7.08850	9.56240	6.69718	9.80525	9.38877	6.80668	-74.73584	65.93191	41.64245	1.00000
9.64323	0.03157	7.94867	6.65595	0.46005	3.79111	1195.02532	41.54863	13.42821	7.98977	9.00473	8.93232	4.56900	3.50495	34.11169	49.38208	44.74783	0.00000
8.12775	0.08870	8.34683	8.09179	18.03496	7.17986	1109.86591	50.34441	-4.57164	9.99509	6.44250	6.26273	8.04649	8.86491	-66.8499	58.93353	50.89179	0.00000
4.99998	0.04635	7.41006	7.51250	-7.54972	9.81514	1064.81378	38.15732	23.95187	7.69800	8.96058	8.18796	7.33233	11.73614	110.71639	28.67795	52.02884	1.00000
8.53049	0.04284	7.35169	6.81492	37.19723	8.38584	1106.63690	51.26945	18.54139	9.13607	8.15180	8.90530	8.17680	9.99310	122.05228	43.54837	57.31125	0.00000
8.18192	0.42194	8.68426	9.90543	40.70995	5.26986	1165.23040	32.50744	30.82108	8.18871	9.13222	9.59763	5.70940	5.47487	0.57856	57.43377	48.27227	0.00000
8.95620	0.64972	8.10662	10.33902	37.73604	5.14932	1179.90456	53.18250	8.22994	8.18346	8.69911	8.36103	6.83686	5.61092	-120.93549	36.64224	55.11633	0.00000
