CO	NH3	PRES	PM10	PM2.5	O3	SO2	Pb	PAHs	CH4	longitude	latitude	CFCs	H2CO	warning	NOx	TEMP	C2H3NO5
7.47840	5.68994	1081.91321	7.50502	6.22127	8.98121	6.28448	49.62227	8.31815	8.42867	37.73333	-4.06667	32.95047	29.49391	1.00000	5.62779	16.22628	3.59904
9.47069	8.09014	1084.81310	8.52716	8.99734	7.69295	8.47037	75.43888	8.43260	7.84915	120.74221	31.64615	35.60386	20.71571	0.00000	7.85503	9.71630	7.42111
8.50308	6.36012	1128.21196	6.72894	7.13527	10.42747	7.84376	76.28951	4.84760	5.52398	9.17702	48.78232	44.96237	47.22749	0.00000	8.80607	32.60552	2.29013
8.82978	9.34791	1097.91497	7.92353	8.04862	5.38600	7.30485	25.47918	7.10698	7.36642	-0.33525	53.7446	42.75011	61.96835	0.00000	8.34642	12.21667	5.20188
8.89125	7.10521	1108.13800	7.64833	7.42178	10.57088	4.79651	26.99553	5.03239	10.55305	29.24152	-26.93366	40.83784	63.34490	1.00000	6.98381	21.96598	3.74352
8.67353	7.50946	1133.72677	7.10974	7.17954	5.38551	5.46189	63.29625	8.08683	2.75669	3.20639	50.74497	58.09305	40.74901	0.00000	7.44716	12.08387	2.23515
9.24400	8.74756	1168.80794	7.12145	9.81557	7.40753	9.27121	61.17863	10.29536	5.30046	25.8191	53.5942	38.67064	37.21571	1.00000	8.50330	24.48529	2.69606
8.64767	6.72325	1194.70683	6.89438	10.17413	10.31061	8.62687	32.63591	7.66872	7.42960	118.9707	-3.5403	59.99010	53.30687	1.00000	7.83166	12.03977	1.50219
9.02154	7.52785	1157.63261	6.26490	9.36816	9.86930	7.17581	47.94993	6.73392	8.64384	-70.20749	8.62261	41.91076	49.65487	1.00000	8.18321	15.71004	3.05859
9.25560	6.84673	1119.89752	8.23002	9.53349	9.29764	5.91609	33.19327	5.20525	8.11737	24.14662	65.84811	57.78642	56.97877	1.00000	7.78423	23.84934	5.62243
9.32676	6.73422	1194.35796	6.70761	5.21346	10.87032	8.69247	64.72054	6.11963	4.79763	102.42587	15.58552	51.72097	62.51332	0.00000	6.60228	1.64241	2.70583
9.70500	8.43078	1070.15633	7.06158	10.45141	8.50416	6.38919	34.82141	6.77636	7.14210	86.51499	23.1959	51.75063	38.18672	1.00000	7.66303	26.49294	2.64492
8.06963	7.39875	1107.84910	8.43501	7.83556	6.86719	7.13515	46.16552	7.86476	6.09491	4.74161	7.62789	59.59138	43.85135	1.00000	9.23767	17.15831	6.17757
12.43440	7.22245	1061.92679	6.35632	4.94087	8.56882	7.20243	47.91030	5.09713	7.09157	-75.87877	5.6561	50.65758	78.56095	0.00000	8.17097	-2.36051	1.47039
9.42072	9.25739	1169.07710	6.77454	10.10272	8.77931	5.71922	63.82757	4.50123	8.00616	-45.94722	-21.42917	66.86778	53.37686	1.00000	6.63504	13.13468	2.54238
6.30221	8.66535	1076.84649	9.65216	11.20117	7.25508	7.22466	38.25804	7.66206	7.20390	5.4384	43.2907	50.38495	43.82218	1.00000	8.43725	10.75995	19.50308
8.98860	9.10335	1080.23590	8.81292	9.70749	9.81071	8.44698	42.87851	7.71934	9.52983	85.4265	55.8736	55.13069	38.48054	1.00000	7.44709	-1.22734	9.16120
8.86568	6.37750	1117.20106	9.55929	10.35846	8.38401	7.48137	48.67705	4.61054	9.20661	113.82465	23.29549	58.74298	72.64001	1.00000	6.81195	15.10183	16.78952
6.96200	10.72424	1065.92218		9.72661	10.94430	8.39694	68.22408	6.99498	8.62450	-4.21376	55.82885	45.97680	63.14934	1.00000	8.18006	23.00735	3.52535
8.74852	8.41568	1055.87863	6.75647	8.33301	6.52465	5.89106	52.25299	9.92354	6.56419	31.4976	26.67319	46.30802	60.91408	1.00000	6.83932	10.95161	2.00154
8.13809	5.67723	1142.87942	6.00798	7.50297	7.54146	6.47979	53.48226	8.06054	9.87753	-96.39774	30.16688	38.08864	38.91015	0.00000	7.67749	20.21788	1.49651
8.33458	6.78410	1071.28504	6.73346	6.08762	8.80530	8.99837	63.51088	9.43595	7.08702	-77.02303	38.70734	53.92039	63.02596	0.00000	7.44138	10.67618	2.65841
10.92099	7.30230	1175.22632	7.64742	10.52217	8.81763	5.65925	41.74049	8.14268	9.48995	35.96944	56.03361	57.14513	39.88138	1.00000	8.43002	23.33823	2.93473
9.40083	8.05445	1098.02493	7.14063	11.60148	7.87586	10.37693	46.15341	10.11439	5.94794	139.07204	36.24624	38.52446	42.75859	1.00000	7.75576	8.71462	2.53016
8.96635	8.45886	1050.14864	6.93773	5.99008	10.58302	8.34390	42.82473	6.67623	5.51170	-37.65	-10.91722	35.04615	60.77763	0.00000	6.18304	15.83591	3.59642
7.88871	7.65749	1068.43187	7.24773	11.90242	7.52768	9.88148	74.50981	7.67982	7.79826	4.25633	51.21187	34.61944	50.29292	1.00000	7.24342	12.41719	3.21238
10.34387	8.47906	1170.12888	8.32057	10.77689	8.05794	10.87320	39.90928	9.33711	6.25608	8.62118	45.44694	53.00630	70.47722	1.00000	8.34963	34.92365	4.88642
12.08587	8.21753	1166.13255	7.58032	7.91932	11.32832	12.09930	44.25395	9.61923	6.46700	-93.12577	44.73941	57.65941	59.41274	1.00000	8.15637	8.05448	3.99440
10.99217	6.38349	1091.92637	7.91509	9.25230	6.17165	10.64109	77.78412	11.58402	4.10797	-77.02303	38.70734	63.78076	49.68169	1.00000	6.65748	5.60433	3.09367
9.27535	7.42773	1095.29165	7.15478	8.98397	10.37196	10.14682	47.28794	8.94993	7.08079	77.9129	25.6439	49.83935	60.58057	1.00000	7.71088	15.45877	3.29003
8.54540	8.93857	1070.84087	7.80523	7.68804	8.83926	5.93105	62.78179	6.40171	10.71599	14.34085	40.87363	63.20061	36.68548	1.00000	6.88472	15.64898	4.34362
8.80406	6.71128	1182.23313	7.00369	9.72465	9.36683	10.57205	57.75802	9.20719	7.14852	19.91667	-11.78333	51.00142	63.43470	1.00000	5.77290	-0.41884	2.65692
9.32851	7.49763	1115.03187	8.27580	8.80680	9.74127	10.28131	58.25461	8.98431	6.97912	-73.0515	41.55815	49.77826	46.72177	0.00000	7.74703	29.80592	4.94168
8.70313	8.08448	1196.65993	7.98936	6.81449	7.82618	6.50976	69.91178	8.65496	5.20987	117.81667	36.81667	46.57780	47.03444	1.00000	5.98138	13.64979	4.73544
7.62352	7.70298	1085.22648	6.52856	5.89968	9.20093	6.26863	56.11909	8.44129	9.88698	-122.40433	37.71715	50.44873	62.23493	1.00000	9.18763	23.99906	2.87178
9.12118	6.88969	1074.65268	7.53976	10.82184	9.48557	7.82939	68.55593	3.71486	9.87289	0.30367	51.38673	32.31957	60.56141	1.00000	7.11555	12.49889	3.91821
8.40982	8.78945	1113.72507	8.38527	6.14761	10.09800	8.65129	48.47290	6.64664	5.65358	44.53333	-22.9	34.86839	39.66621	0.00000	7.32206	16.28997	6.22541
8.97097	8.15396	1105.18342	7.39616	7.51381	10.37657	6.46209	54.18972	8.30588	10.90379	120.89694	14.95472	48.29389	44.51682	1.00000	6.31316	13.98991	3.40439
9.65936	8.32530	1191.05642	9.02504	9.83228	8.81297	6.22896	40.42508	6.25703	9.48783	-119.01677	36.06523	43.29606	36.40652	1.00000	10.66072	20.68193	10.95347
9.90503	7.34881	1100.95558	8.01629	4.92233	10.64875	8.37956	39.31317	7.59986	5.32669	117.7	35.85	65.16316	39.28595	0.00000	8.25458	19.33449	3.88783
10.37056	7.72914	1081.15511	7.22505	6.19167	7.92095	8.69065	51.81738	6.31817	7.51912	67.84222	40.11583	71.74177	61.00527	0.00000	7.97948	-3.63917	3.68172
10.42374	6.31868	1175.11756	7.98915	6.34394	6.47725	9.34617	50.79186	4.96726	7.75946	-103.42897	20.28527	61.58531	66.05384	0.00000	6.86066	13.30873	4.49289
7.82992	7.43601	1056.36568	8.32707	9.04477	5.98316	6.64557	65.51311	8.69899	7.25181	56.36091	51.78771	65.44852	63.12207	0.00000	9.09680	10.32941	5.55040
8.38164	5.59956	1119.79351	6.85466	7.29375	8.68112	6.43010	39.40424	8.86284	5.40613	-80.08199	35.88264	67.35581	53.10410	1.00000	8.05772	-14.75593	1.97880
8.33357	7.46492	1129.83739	8.88781	10.20230	9.52982	9.94851	67.31857	9.40886	7.03185	24.14662	65.84811	32.12090	60.95825	1.00000	8.25808	14.44169	10.68590
9.23089	8.07708	1177.21338		8.02410	11.01620	6.38601	52.06052	7.69666	10.48316	9.15214	49.97704	48.30589	60.32260	1.00000	7.62554	24.21033	2.54108
7.09999	7.16456	1180.17130	6.29624	9.27378	7.69810	6.95979	74.26322	7.00428	7.19785	120.33063	37.65181	33.19175	32.79697	1.00000	7.02542	22.40339	1.93737
9.49035	5.58135	1097.37354	7.85635	8.55541	10.08145	9.37600	54.44511	8.75893	6.61629	10.18527	47.98372	49.56048	55.48566	1.00000	6.35474	-2.71541	4.79621
9.07945	7.53369	1111.13012	7.84199	11.30860	8.14667	7.53966	82.35275	3.90107	8.04991	-52.67056	-26.22861	59.02956	44.61328	1.00000	7.60413	14.02130	3.82256
10.26283	9.54095	1124.71301	4.89303	9.71186	7.42706	6.38512	60.70274	8.63582	7.24041	67.84222	40.11583	46.40492	51.35901	0.00000	7.72720	31.91407	1.38692
8.97293	8.17980	1099.65417	6.60988	6.73407	6.94283	11.20528	70.09755	5.13657	6.90429	-50.00639	-25.42944	44.27404	64.90769	0.00000	5.68590	-6.81632	2.51944
7.58475	6.48777	1094.38520	7.63443	7.45288	9.91402	7.61609	53.48818	6.30082	9.81291	37.49338	55.62047	64.39860	39.92659	0.00000	4.95796	18.18828	4.76453
9.58774	6.00242	1061.04767	8.22509	11.04306	6.13881	6.52857	48.84619	6.18707	8.12935	-87.882	41.85059	48.19545	68.09089	1.00000	5.79735	32.16618	5.23591
4.24609	8.16893	1086.74222	7.29028	3.09257	8.19434	6.72245	71.93392	6.02962	7.83304	99.95469	13.51825	56.30199	30.19604	1.00000	8.20308	13.34493	3.03625
8.20829	9.01276	1076.29051	8.96724	10.49785	5.54079	3.87155	51.02968	6.96090	6.60290	122.05228	37.19723	52.80137	48.57096	0.00000	8.92936	15.70790	10.08161
7.97808	8.03420	1065.20441	7.76617	7.11093	8.08759	9.19066	49.28599	6.43098	7.00111	-113.3187	53.51684	50.44683	51.84970	0.00000	7.13159	27.11522	4.42263
10.17056	6.59203	1058.78736	7.34317	11.37587	8.83164	6.58804	45.56874	6.04302	7.31076	-81.79819	41.48199	45.49367	43.22567	1.00000	8.84912	15.62603	4.01979
9.66401	9.12178	1179.88408		10.16301	7.74596	4.53268	40.99655	4.88184	5.81632	-73.95097	40.72371	34.72577	41.14234	1.00000	6.98099	12.75686	3.71814
11.92686	6.27983	1133.38691	6.80340	9.19674	9.93244	2.75698	25.52784	7.91169	10.73087	13.57661	37.31065	35.44044	61.68607	1.00000	6.09756	-2.55012	2.76772
8.53631	6.57250	1060.22307	8.32241	7.00616	9.37042	8.93702	55.59397	5.21402	6.15939	34.02537	38.37255	63.70930	71.72045	0.00000	9.24089	9.07969	5.59904
7.38845	8.97767	1166.13024	7.54141	11.73481	8.53514	8.40300	35.57281	9.03091	6.78158	125.51176	42.64031	34.98332	62.35134	1.00000	10.08170	21.94819	2.35800
10.89244	9.29004	1176.91832	7.90984	11.04220	9.16165		65.36647	7.30207	9.48849	59.80222	58.63667	26.88333	58.28282	1.00000	8.84144	4.64001	3.90995
9.00307	7.75038	1059.33721	6.74724	5.65622	9.67053	7.25303	51.63813	8.90088	5.68909	-89.64066	40.56754	49.73598	48.82334	1.00000	5.77569	19.66891	1.76845
8.82554	6.66407	1111.27086	8.46198	6.31202	8.41275	9.15358	46.77095	7.16521	6.77430	20.89389	42.62833	44.99278	29.43711	0.00000	7.24667	23.37237	6.26511
7.98417	7.10793	1166.62692	3.94043	9.09611	4.97647	5.79315	46.64029	9.82908	7.09362	-89.66123	21.28306	48.33807	51.26201	0.00000	7.18330	16.22931	1.72843
9.13009	7.04311	1090.46556	8.02546	8.60148	7.75227	6.47712	63.25307	9.86039	3.70388	74.83554	14.62072	67.24246	49.49665	0.00000	5.97883	32.34753	3.70700
10.44698	7.34219	1105.86760	6.87867	5.74951	7.53661	8.83639	57.44827	5.86773	7.22230	28.88222	40.37528	69.98278	56.97981	0.00000	7.27382	-4.37993	2.85901
8.53847	6.93955	1102.78225	6.40000	9.75900	11.25371	8.75537	65.44747	9.12683		-88.81395	35.61452	32.87516	60.09094	1.00000	7.06433	26.04622	2.09495
8.77229	8.67373	1057.09444	6.01816	6.00076	9.77470	9.70238	42.74880	6.84497	5.62631	-65.71875	-21.44345	55.76872	37.65149	0.00000	8.10447	24.33292	2.18789
11.97481	6.53822	1059.24915	7.09002	8.27986	10.69407	12.01867	43.16360	10.32222	5.93063	9.72749	48.28259	67.19502	68.60203	1.00000	5.46314	25.68958	2.15646
8.55342	8.02711	1094.49717	8.32139	5.82819	11.22949	8.17778	57.71050	6.18800	4.60507	32.88667	3.27833	44.05957	58.48784	0.00000	7.89399	22.42458	6.07646
9.81476	6.95972	1158.32693	6.67620	9.60745	7.54256	6.66491	44.77040	9.32684	9.60319	43.91385	54.03876	52.56882	52.19173	1.00000	8.91725	20.83465	2.06588
6.06698	5.29975	1051.46114	6.71972	4.47454	9.40657	6.56666	63.15629	5.89137	11.50685	106.85417	-6.48167	82.01420	37.12892	1.00000	7.52186	18.57775	2.98922
9.36040	5.04149	1179.38173	7.00379	10.81240	10.42319	11.41930	50.44654	7.70231	8.45786	71.30633	21.34222	66.07207	23.42250	1.00000	6.77865	14.55567	3.85760
9.07746	8.12557	1050.88499	8.60123	11.20736	7.89282	7.71844	58.18707	5.03823	7.67134	2.08333	48.86667	41.14994	51.98550	1.00000	8.70376	2.18185	8.15924
9.18218	7.22586	1124.77955	8.19822	7.27508	10.02637	8.59987	54.11994	8.67032	6.47863	146.05093	-34.28853	55.86718	42.54627	1.00000	9.09561	22.20942	5.06666
7.08905	7.56939	1190.66824	7.19403	6.68406	9.90344	8.88300	52.19522	8.32935	5.89919	16.91667	-21.98333	46.54997	38.85367	0.00000	7.34628	42.41748	2.27270
8.60954	6.01565	1130.43933	7.63308	7.79956			33.16125	9.39385	3.23675	69.49015	56.11281	55.03985	32.85589	0.00000	8.04352	12.13489	4.27424
10.34785	7.77079	1091.94391	7.18775	7.46002	9.53560	8.15147	50.51815	10.66967	4.41481	-82.07842	26.91756	38.30596	28.74194	1.00000	7.55530	8.35589	3.92530
7.49410	6.63956	1075.63639	7.62879	7.94498	7.91097	6.27655	32.18950	7.90602	6.15293	126.28333	45.35	38.24637	61.41388	1.00000	8.36650	20.76962	3.89574
8.17706	8.50337	1198.97801	9.22269	5.94986		9.83607	49.63900	5.72341	5.01887	-73.0515	41.55815	64.62858	28.14440	0.00000	8.61185	2.76827	11.40560
8.62272	9.03658	1124.97913	7.66549	11.51903	9.79336	11.77869	63.66340	8.49886	8.34949	-120.93549	37.73604	37.23343	34.59125	1.00000	6.39345	22.93476	4.48691
6.95684	8.00573	1147.93828	7.28082	8.69857	4.71750	6.40648	22.65055	12.13781	7.19494	30.79165	-27.76952	59.81384	72.72263	0.00000	9.33041	32.84241	2.67319
9.14577	6.65644	1177.97361	8.69068	8.47453	6.91384	6.60762	55.26362	8.77456	5.15207	4.86667	45.51667	60.96796	55.16045	0.00000	7.65098	32.85408	8.45011
8.41260	7.03852	1177.00046	9.13586	5.52996	10.23997	7.83710	51.33246	8.97666	5.91021	-52.67056	-26.22861	32.32266	34.82479	0.00000	6.42510	2.74779	10.06386
12.02078	9.77261	1058.23880	6.93691	8.32607	7.87660	11.07149	65.81000	11.78718	4.04877	-69.96533	43.91452	9.46270	71.40336	1.00000	7.90161	12.90957	2.50799
7.59869	7.62055	1142.13933	8.31968	6.59879	10.65960	6.76769	59.22722	7.01229	9.24318	73.06784	25.13915	44.12960	47.83227	1.00000	6.58354	4.29773	
9.13274	7.96893	1133.77582	8.42383	7.25608	11.02314	9.34321	38.01992	7.73106	7.60628	-1.325	38.47917	49.36038	43.81478	1.00000	8.55375	1.54843	6.98356
8.25669	7.67857	1166.32038	7.21167	7.78238	9.74374	7.27542	33.61703	7.92037	9.40683	24.95034	60.18427	63.39661	25.48939	1.00000	9.37852	6.12377	2.64659
7.55108	6.41095	1102.31987	9.03727	9.58478	7.31766	6.77462	58.59887	7.94351	6.25818	-4.0573	55.82737	44.99396	38.80497	1.00000	6.65695	25.92355	11.66294
8.08038	8.01694	1159.96668	9.63409	7.43375	11.12296	7.14184	39.27133	8.21983	6.80135	23.225	43.4125	56.09393	60.19960	1.00000	7.76111	9.37773	18.88212
7.50834	6.58261	1153.69687	7.65239	9.31997	4.70717	4.58934	47.84112	7.94765	6.16189	-38.79084	-10.95817	73.71466	51.52777	0.00000	8.70205	29.20782	3.56038
8.27728	7.62724	1122.09504	7.87428	8.38404	5.25352	5.95171	58.09639	8.14740	6.00087	68.11759	26.9423	27.55482	55.97505	0.00000	9.02014	17.00739	5.15998
9.78338	6.52010	1080.96475	7.02253	7.09918	10.52925	4.93617	60.59120	9.76038	10.40477	-58.38341	-34.64966	33.62021	42.77309	1.00000	7.64863	17.16742	2.66506
10.62798	7.80177	1091.86734	7.52145	14.44819	7.88919	12.54661	59.75099	11.74921	5.46876	-88.64235	46.09273	45.23281	52.49885	1.00000	7.47447	18.75546	3.61817
6.99219	9.99045	1158.59789	7.46338	6.82951	10.49960	7.31777	50.82940	4.87550	9.69586	91.61356	26.44931	47.28421	28.87574	1.00000	7.48151	25.86369	3.02208
10.80815	6.30463	1081.74317	6.84819	10.79365	9.31936	6.09552	78.59275	11.33548	6.06160	78.95693	29.21399	27.38948	28.46365	0.00000	7.04925	1.23189	2.42229
8.29706	7.39773	1177.21434	8.97480	7.99979	4.91439	7.14009	62.11075	6.68707	7.17936	-4.10734	38.68712	39.99559	52.44010	0.00000	8.50340	6.71134	10.88500
6.17845	8.09758	1067.09170	7.65528	7.73349	2.01460	5.17520	61.08738	6.74420	7.04775	-80.31727	25.67927	65.61584	46.14495	0.00000	4.29855	29.39116	4.40246
10.09009	8.47777	1156.87365	8.78161	9.20133	8.24462	4.69033	58.66591	7.75869	8.35163	4.7934	45.69558	78.60747	59.29106	1.00000	7.23548	18.89793	9.29265
8.92383	7.68695	1150.12816	7.92103	9.07116	5.71191	5.81107	49.15304	7.24658	6.80298	102.56365	13.65805	42.22554	64.18691	0.00000	6.48577	12.22726	3.24822
5.98768	7.89045	1094.21352	6.65377	7.31265	8.25594	7.29147	48.01703	4.21095	4.85024	43.67663	53.53041	62.08759	49.99737	1.00000	7.51755	21.93421	2.01222
10.49790	7.67733	1102.21491	7.97197	12.03072	7.33305	6.59292	65.99494	6.97385	6.42037	123.17306	41.27194	52.57567	33.77809	1.00000	6.89990	23.41413	4.92733
7.80390	7.38226	1196.59706	7.89271	9.34390	6.55213	4.95835	41.40683	8.88409	4.56323	51.67462	32.65246	49.32726	66.19889	1.00000	6.19936	5.11806	4.10410
9.69045	9.23103	1195.79727	5.68923	10.63736	8.74331	8.38453	62.93932	10.96139	4.51565	-76.72803	39.32288	56.31735	42.44966	1.00000	7.99129	13.73569	1.38918
9.38117	8.61096	1093.13443	6.85135	9.78100	9.71488	7.05048	28.36020	5.56552	10.51094	4.85668	36.27462	37.04524	54.11239	1.00000	5.78574	18.01563	2.84839
10.92373	8.29420	1112.50052	6.74514	7.95626	9.07445	2.59396	50.54353	8.49649	9.90082	123.33471	8.56697	56.56996	82.41997	1.00000	9.74784	17.06164	2.27319
9.16377	7.35012	1097.57095	7.19238	9.94657	9.92917	9.33556	46.60645	8.07078	7.18238	-72.22625	18.57677	52.06734	57.20902	1.00000	8.24404	27.21450	2.84556
8.06342	8.93128	1165.78070	7.81348	9.94458	8.70152	7.45285	49.89388	3.46136	7.35962	8.55552	40.72586	39.13183	37.05376	1.00000	7.85104	3.46823	3.28016
9.73777	8.53987	1160.51060	6.63341	6.52148	8.92729	7.48748	43.44907	5.28275	6.79275	71.57118	32.87533	37.85191	30.55471	1.00000	6.97717	16.62840	2.37023
10.79698	6.96751	1173.04444	9.48774	10.58629	9.06651	6.33570	45.99305	10.00634	6.28807	77.40858	24.05979	32.37409	58.24408	0.00000	8.67918	1.36328	16.29299
8.74360	7.47891	1102.12598	7.80543	9.15066	8.21766	9.41229	59.35756	7.43543	7.43898	-82.07842	26.91756	68.01090	60.95926	1.00000	8.11586	11.30988	4.93994
6.87819	8.10848	1053.61265	7.86766	8.88837	4.74287	6.01152	55.92553	10.10661	7.11579	-94.74049	32.5007	36.77384	77.10443	0.00000	9.74411	9.28196	4.79123
9.21282	7.31920	1133.30656	6.65513	7.74767	10.02453	4.50893	63.71151	6.23285	9.01210	37.92792	53.93361	52.90457	58.69909	1.00000	5.93371	11.85451	1.69809
7.42157	7.28215	1095.26874		6.83862	10.72008	9.36521	48.45897	6.68948	5.29922	10.18527	47.98372	46.01513	55.01233	0.00000	7.40936	9.42079	2.13416
8.22034	8.87502	1129.88818	8.80989	6.64078	9.48678	8.77673	58.74089	6.63554	5.89434	117.55417	34.86472	60.10504	43.75145	0.00000	7.21483	4.53107	9.05002
7.14848	7.62602	1098.68074	8.50462	7.62449	4.43114	6.35910	60.85113	7.31920	5.93538	-104.83192	39.72943	47.89143	67.10196	0.00000	7.76083	2.39406	7.41711
8.94161	6.01279	1137.04414	8.62282	6.86585	9.53857	5.03935	70.38201	8.18916	10.34408	11.37703	48.06919	53.57465	41.84990	1.00000	9.35422	13.83642	7.96742
8.38361	8.88070	1082.87752	6.83765	8.56032	6.64416	6.30001	44.12341	10.34477	5.02029	23.225	43.4125	59.39984	39.34527	0.00000	7.13531	25.69828	2.68421
10.23071	7.06202	1105.28026	8.78921	10.00448	8.83833	6.41833	83.54798	8.86625	8.89745	78.25795	9.82564	91.12486	76.65197	1.00000	7.43475	41.11909	8.44205
7.28217	8.50269	1189.31040	8.71760	10.34613	5.64562	5.24746	56.46978	11.45863	8.02926	-98.11889	19.04222	61.54004	62.62399	0.00000	7.90581	14.80082	7.83549
12.81732	7.65623	1194.67992	7.27962	5.51277	5.26309	8.89679	50.21774	5.94633	8.75699	-84.23381	33.54428	33.90294	74.76139	0.00000	8.15273	13.25219	2.63158
10.78621	7.37853	1141.05022	8.63641	8.81370	8.18454	7.22901	36.92718	9.81632	5.64412	25.34244	50.75932	44.13091	46.29299	0.00000	8.27718	24.66771	7.73594
11.99331	6.61668	1077.50093	6.30418	5.90644	6.52435	8.12772	65.32940	6.80147	8.53633	2.45012	48.90982	27.66780	84.37893	0.00000	8.69522	8.80429	1.41697
5.56995	7.18353	1056.43816	7.26637	6.29104	9.54130	10.36281	51.15523	8.21484	9.22091	-96.39774	30.16688	47.71214	56.58451	1.00000	7.12313	37.44077	3.14271
10.47952	8.41134	1124.62408	4.99982	8.57726	9.53428	9.29940	62.49222	10.14243	5.26109	120.4861	16.0438		52.14656	1.00000	8.57918	8.91035	2.05755
8.76609	6.29155	1195.21851	7.58566	10.62879	6.85429	6.66442	35.17229	9.82394	9.35974	3.47717	36.76639	82.18869	30.42173	0.00000	7.67580	23.81351	2.93141
10.10170	7.88883	1185.98433	5.45772	4.50802	10.54632	7.48127	59.75630	7.91607	5.49394	-67.33122	10.22677	34.90438	65.35360	0.00000	7.60738	1.82508	0.63593
7.97643	8.29499	1164.24796	8.87827	9.47635	10.40552	8.24425	47.90026	5.09683	7.01937	120.74792	41.09822	53.13720	51.98400	1.00000	7.24116	27.89689	10.27518
5.80524	8.39774	1146.41469	6.81058	8.71999	10.52207	7.79006	61.43911	5.46250	9.66325	-2.98884	43.32686	59.52180	68.17153	1.00000	8.36693	19.52336	3.17768
10.12761	7.80731	1131.48048	8.26387	10.12267	9.05793	5.86644	63.40865	6.45256	9.14693	-118.10583	34.09611	62.34980	68.13285	1.00000	7.61498	27.61105	5.48654
9.91876	7.52628	1159.24478	6.41922	10.76348	8.60817	9.44493	51.00344	10.19419	5.39621	9.22796	48.46458	61.41557	47.58580	1.00000	7.36335	18.29025	1.97877
10.02851	6.39798	1134.85019	7.45314	11.71106	7.25124	5.63507	54.69560	3.36985	7.73316	32.88667	3.27833	73.45571	62.06776	1.00000	6.73207	14.76365	2.30122
9.13909	8.08731	1140.17254	8.45860	9.89472	10.22465	8.09079	46.67773	7.86003	7.88084	37.73333	-4.06667	47.56193	40.81115	1.00000	8.09204	7.64434	6.75701
8.32670	7.41854	1061.27785	9.86626	9.03063	6.50197	5.02810	45.78847	8.91198	4.32369	-82.07842	26.91756	52.13301	53.06388	0.00000	8.27902	10.12107	22.80980
10.63571	6.21482	1156.27143	6.23972	6.10186	8.43932	9.42372	43.93270	6.32219	6.85673	46.04833	51.40944	48.89729	61.13912	0.00000	6.70432	9.78154	1.40925
9.73644	9.43067	1152.77099	8.33842	8.80061	10.04854	10.05714	69.65684	10.20212	6.05268	72.85107	19.30157	42.43939	86.05509	1.00000	7.45944	0.61551	5.70309
7.52152	8.85267	1074.19065	7.98810	8.79487	11.01404	9.07427	43.35969	6.74491	8.82873	3.47717	36.76639	49.03513	65.26851	1.00000	7.14567	23.25397	4.54678
7.08087	5.65159	1099.17786	8.15454	6.83785	4.61797	6.50510	31.79103	9.19905	4.14080	-87.882	41.85059	51.12393	56.76504	0.00000	7.32806	22.50124	4.18919
6.54066		1147.22050	6.96224	9.28041	5.14906	7.35848	40.31860	10.40361	9.43046	30.2049	55.1904	44.96644	33.98777	0.00000	8.58028	4.11150	3.11445
8.49330	8.45932	1119.89136	6.54181	7.61164	8.36915	8.73119	38.66391	8.98893	6.31411	77.54372	10.12268	68.73807	58.65006	1.00000	7.86815	12.88766	1.62359
9.48361	7.38846	1152.20426	8.43301	5.57880	9.02960	10.41085	66.56311	5.08238	5.15993	72.54064	31.82539	59.81433	49.80536	0.00000	5.33584	25.93608	5.92165
