PM2.5	longitude	warning	H2CO	CH4	CFCs	SO2	PM10	Pb	NH3	latitude	PRES	NOx	CO	PAHs	O3	C2H3NO5	TEMP
7.36005	136.13108	0.00000	71.53249	6.38216	48.44109	6.75323	8.07243	55.48326	7.44419	34.75856	1116.03469	7.83286	8.29058	4.97045	6.75949	4.35625	12.99377
8.65684	74.85849	0.00000	72.07004	10.99805	52.88406	5.37532	8.00245	49.89396	7.54125	31.28092	1161.68787	9.22719	8.15692	7.25188	10.64307	4.81274	21.29415
8.45166	-74.15987	0.00000	58.34038	8.76558	55.24797	5.96861	8.54226	29.11936	7.95368	40.82232	1122.13626	8.00030	8.46287	8.24984	8.73868	6.29607	21.56591
3.74410	85.37752	0.00000	56.19832	4.41468	40.14867	7.14173	6.36016	48.97357	6.38817	22.10194	1054.63601	9.95271	7.80156	7.95278	5.63556	1.13642	24.86859
7.52026	-81.24441	1.00000	51.10492	7.23178	40.45673	6.06066	7.52136	45.76571	6.30889	23.15678	1196.24493	6.73627	8.42962	6.59592	10.42881	3.22799	10.72100
10.98232	-111.90466	0.00000	49.41667	8.73375	53.46523	5.37571	6.52845	54.60271	10.36640	40.34912	1087.48058	9.07110	9.95825	10.86839	9.18508	2.42134	7.86952
6.76434	81.54855	1.00000	41.34081	11.00853	67.90979	5.08594	9.58511	36.23568	11.23600	26.2649	1164.12061	8.00877	6.65367	4.57549	4.29634	16.02724	9.47157
10.69357	-1.47217	0.00000	44.14734	8.32388	44.57476	6.02761	8.37977	48.14111	9.63720	53.46506	1057.24824	7.86162	8.38059	10.41847	8.60269	5.64617	31.97338
8.73340	-74.15987	1.00000	47.76878	9.40390	37.23150	5.93744	6.99665	52.92602	5.25779	40.82232	1197.76974	7.62926	9.37485	6.75091	7.07144	3.25482	34.96612
9.51278	32.88667	0.00000	47.70583	7.92624	48.24646	6.87679	6.78111	49.06101	8.50622	3.27833	1127.80616	8.40541	6.70425	9.93299	7.65890	2.64009	20.01856
6.72401	-117.54866	0.00000	36.36779	7.65964	51.37286	3.84523	9.69497	53.44823	5.28561	33.93113	1186.89375	7.63850	6.34592	7.05216	5.23069	18.72892	32.67185
6.15132	1.33467	0.00000	51.43567	6.32553	45.16197	5.73881	9.53920	24.87310	4.64955	43.61058	1103.30337	5.71599	7.93238	7.24193	6.38178	16.22174	5.30315
6.26140	112.23109	1.00000	69.47699	10.96978	67.96175	9.41369	6.13843	51.80660	7.79359	-7.57897	1151.97918	7.75132	8.10547	11.71385	6.73258	1.32289	-7.11948
8.72782	-89.66123	0.00000	64.57892	7.80589	52.84157	4.60731	8.76656	51.69623	5.97188	21.28306	1133.71290	8.40971	7.96120	5.26843	6.74108	7.91774	34.49508
8.72053	-117.71978	0.00000	61.89851	10.57353	55.51929	7.36972	9.26748	64.35736	9.53957	34.09668	1123.11903	7.65053	7.30667	8.01138	10.62421	12.91344	15.68812
3.74181	37.3825	1.00000	53.92764	9.30929	78.86824	5.55268	6.13294	39.86417	10.35365	37.05944	1188.19220	7.23594	6.26161	6.52336	9.03671	1.70646	35.12447
8.12107	29.65806	1.00000	58.85496	11.24737	66.18750	7.93858	7.90204	31.24786	6.74873	-4.83	1107.91371	8.44106	7.70463	7.54938	6.47051	4.58515	14.86951
8.59081	-65.71875	1.00000	46.17647	10.75760	51.01392	4.31082	8.89391	58.37631	8.31061	-21.44345	1081.87235	7.26163	7.82485	11.13292	5.93299	9.35616	16.23445
8.33226	140.73667	1.00000	47.89463	9.88356	42.20128	7.25293	8.39344	66.10959	8.11034	41.77583	1150.47372	7.30848	8.86387	9.24002	8.03298	6.00335	26.03915
7.80821	-77.4286	0.00000	63.06353	5.74804	70.28148	6.47510	7.85413	26.10014	7.57880	39.00622	1110.86925	9.39248	7.86003	4.99376	7.38524	4.20037	21.92515
4.28171	-8.2194	1.00000	59.62833	9.25456	62.61267	7.45974	9.16238	40.20778	11.08469	43.48961	1115.29680	10.30700	8.49465	11.25667	9.22065	11.32014	1.78811
8.60734	7.36027	1.00000	45.22513	6.24657	31.85667	3.73719	9.82181	52.62081	9.54889	51.20219	1051.85209	7.22557	8.49243	7.47536	5.86146	21.21917	12.42613
7.25532	-74.01042	0.00000	60.18494	8.30551	47.45645	9.26691	8.84742	56.25544	9.15788	41.50343	1172.63641	7.91040	7.98402	6.61492	8.27752	8.75618	26.19664
6.50617	-5.53715	1.00000	90.71922	8.92577	51.76298	5.78626	8.22279	24.60219	9.47822	50.11861	1085.03927	8.83274	9.24724	7.11268	6.79021	5.38566	20.58414
5.98602	6.74549	0.00000	82.93838	3.29341	74.50462	6.38356	8.81643	60.17813	7.12565	49.5099	1187.41030	8.80580	8.35817	4.49968	6.72050	7.36601	3.73821
10.84479	6.74549	1.00000	55.19043	8.43768	59.73127	6.41296	9.94567	53.15866	5.77133	49.5099	1097.73639	6.53559	7.70620	5.18722	6.64259	22.93712	16.92404
6.47552	-99.73314	1.00000	64.44695	7.79423	30.80145	7.43336	6.36604	77.24491	8.28436	32.44874	1186.74018	6.04275	6.68209	7.15246	8.22247	1.76339	22.92725
6.34044	86.59509	0.00000	45.67734	9.82893	54.85602	5.97654	8.34389	39.79373	5.91198	26.11527	1094.75121	8.06497	8.45851	5.37243	9.51633	5.21176	8.79752
8.66860	-4.83076	1.00000	56.42437	9.01197	40.83445	5.21491	8.68184	50.46601	8.10447	39.96348	1090.02289	9.23249	8.94080	10.54270	6.74323	8.09475	24.65469
5.91777	-58.38341	1.00000	37.67010	8.14083	60.69969	7.06681	6.78384	43.38690	8.78136	-34.64966	1057.20690	9.52176	7.91240	12.30523	7.93828	2.40578	16.90489
8.43000	69.67639	0.00000	57.34778	11.33005	55.89960	5.24822	8.30791	59.86732	8.74567	41.29444	1111.82123	9.57124	8.39333	8.27406	10.89878	6.69603	26.07491
8.33177	38.28402		64.94473	9.99682	44.65138	6.97089	6.46257	23.38743	5.71428	34.5624	1067.56312	8.76052	8.16790	7.55290	7.24327	3.13698	0.04927
6.78851	22.53083	0.00000	61.66893	6.75687	39.99754	7.90214	6.98768	36.65839	6.96919	44.22639	1101.86479	7.66007	7.73101	6.64751	7.34783	2.88154	12.95837
10.03261	-74.15987	0.00000	55.68159	9.93922	60.27000	5.61108	8.18693	58.93563	8.56764	40.82232	1157.19098	9.31366	6.75191	8.77189	9.84799	5.07153	24.98145
7.31826	86.00214	0.00000	67.61127	6.81655	63.00001	4.66832	8.37358	43.43603	4.40642	46.51872	1137.57077	8.66381	6.32806	6.04750	6.45306	6.78239	20.03049
7.52687	-74.96933	1.00000	60.35559	7.43431	51.48395	4.32686	9.65552	25.49317	11.62998	39.71734	1181.97820	8.55301	7.65172	6.82319	5.43363	17.14667	14.30660
9.73908	-58.38341	1.00000	44.55279	9.46079	49.13145	7.20597	8.59633	40.84469	6.01120	-34.64966	1070.74415	9.61764	8.95206	4.56880	4.27694	7.56219	9.66342
7.66462	120.56528	1.00000	49.88084	11.22312	48.04834	7.98564	6.82451	37.02866	7.85833	14.66	1163.03979	8.32194	8.42687	9.09852	6.76551	2.35977	11.10921
8.49499	34.75699	1.00000	74.12704	9.18125	48.68236	6.42801		40.21455	7.76999	31.39547	1099.00907	8.10991	9.86237	7.71953	4.37937	13.65840	-8.40167
11.74329	-83.55521		70.40013	12.25110	55.71388	7.66862	9.28032	46.84192	6.50872	41.66394	1112.36284	8.82084	7.31835	7.40735	4.56457	13.51856	5.18818
7.30202	-111.89903	1.00000	63.66255	7.24395	45.58406	8.33131	6.46698	64.33425	10.34242	33.50921	1079.82220	8.26753	7.96953	7.96392	5.80481	1.38656	14.83640
8.21279	-99.73314	1.00000	34.61428	10.61616	28.54650	6.61477	6.92493	43.27704	6.72311	32.44874	1079.39936	7.88050	8.40679	8.03386	5.66553	1.51208	25.08217
5.04608	6.26764	1.00000	54.42333	10.49512	36.17586	6.58111	6.29549	42.24802	10.53490	4.92675	1144.12167	9.47315	8.68455	7.35411	6.01143	2.49465	22.02926
10.82860	78.55757	0.00000	31.17587	8.60923	54.41991	4.66694	7.99963	43.57408	9.45040	17.34769	1091.60062	9.36326	8.37801	10.52139	8.83309	4.67886	1.84574
3.46967	12.53463	0.00000	52.11546	5.61124	51.80747	5.97978	8.19500	49.89732	4.75032	55.67938	1103.90432	9.04240	9.09877	9.39118	5.17021	4.99673	15.32754
9.55813	-2.01111	0.00000	36.77230	9.96059	46.20432	6.12378	9.37456	58.78260	8.17969	52.66277	1095.93914	7.26271	8.47221	8.60388	9.60568	14.20825	16.30356
7.58177	120.89694	1.00000	40.07894	11.76128	49.44585	6.42058	7.83311	31.82796	8.80959	14.95472	1122.57491	5.94753	7.21944	9.05671	4.96148	3.61307	9.80096
9.49220	21.32778	0.00000	62.76775	9.30834	50.31765	9.10492	7.31704	61.14447	10.44515	42	1080.48198	7.43876	7.85827	9.65143	9.37508	3.14170	7.21451
6.42180	-81.79819	1.00000	38.52980	8.63570	59.25193	6.67258	7.60610	56.21597	9.31771	41.48199	1189.15758	5.68271	9.13440	8.93852	6.96704	2.90109	28.13405
9.56051	-13.2356	0.00000	45.90862	8.06460	51.92304	6.43953	6.15706	63.49577	9.03335	8.48714	1165.02105	8.41009	6.42949	8.91348	8.66829	2.01703	19.70320
9.57052	2.59753	1.00000	53.81485	7.80340	54.05836	8.00186	7.54379	48.31290	8.23809	8.88649	1122.80712	6.09473	7.99124	6.31443	6.66087	2.35932	29.49175
9.49175	9.02596	0.00000	43.32505	14.85712	73.70181	6.18213	7.81004	51.10673	9.60297	48.21644	1184.28601	8.54286	8.66457	9.24168	13.09118	3.24576	27.75224
8.52800	153.10236	1.00000	73.87701	8.07030	49.70174	7.38967	8.02477	47.98633	8.77720	-27.50578	1178.77888	7.30686	6.98552	7.77094	5.65656	4.51196	38.81147
7.87308	-41.25528	0.00000	40.58312	10.47160	61.12196	7.23819	9.32631	48.19160	9.26595	-19.32556	1181.11141	7.58146	10.03777	8.28929	10.21798	13.62134	10.72661
6.38973	17.10558	1.00000	57.21211	7.64496	55.89647	8.80716	8.68725	41.88019	10.27020	61.72744	1064.34169	7.64543	6.86206	8.64034	5.69859	7.47268	14.98774
10.23851	9.02596	0.00000	60.42779	8.88254	54.25637	5.64110	9.52241	52.82885	10.83973	48.21644	1138.39683	8.91504	8.08824	11.05713	9.24300	16.26502	3.77105
7.78889	-84.62081	1.00000	60.91566	7.61605	67.17949	6.21850	7.68708	28.00000	7.58754	42.7392	1089.35823	6.00369	7.77541	11.50413	7.21831	5.54084	18.69890
6.16889	-37.65	1.00000	71.63934	8.39779	44.21398	4.95746	6.41426	52.46494	9.57370	-10.91722	1195.30267	9.96607	8.75296	6.65539	6.72947	1.79438	9.59384
8.63882	86.59509	1.00000	34.96457	6.91490	68.50068	7.08335	7.15040	45.22317	9.46524	26.11527	1171.45969	7.10753	8.29042	8.98016	7.30560	2.35933	13.55292
6.25324	-8.2194	1.00000	45.98736	9.75900	52.49565	8.30987	8.33386	63.43852	9.59594	43.48961	1166.24681	8.48963	6.86414	8.58376	4.89914	6.40568	20.10522
10.05054	-122.40433	0.00000	33.47214	8.22262	44.73587	7.76293	7.54226	46.47698	10.71307	37.71715	1138.24544	8.80489	7.86514	10.14154	8.91549	3.53763	19.69898
6.79360	103.81667	1.00000	54.98507	7.70507	35.75666	5.54189	8.09317	50.77531	8.62787	1.6	1186.41271	9.32966	7.14573	10.48760	8.05688	5.28940	25.59682
10.10129	12.53463	0.00000	49.77089	10.13429	51.26227	7.32716	6.05279	54.65156	10.01793	55.67938	1098.71783	7.30187	5.59188	10.48437	9.50936	2.78928	2.95518
5.33144	128.9889	1.00000	32.10455	6.77610	55.61712	7.95640	8.48978	29.60273	9.71148	37.1759	1083.58580	6.19432	8.17448	10.41448	9.48113	6.13404	20.06697
6.85660	-51.50361	1.00000	49.40610	4.90241	30.70796	6.08999	7.16219	42.07801	11.21423	-29.2975	1174.10108	9.12941	7.31817	9.49765	7.82244	2.39315	15.01758
7.43139	130.94098	1.00000		9.12875	54.43951	8.01897	8.29303	48.11888	9.80711	33.3213	1052.35201	8.02407	6.35295	8.85858	6.38307	5.80540	8.95562
6.31935	7.60872	0.00000	68.79266	6.53455	51.11591	5.11035	8.67605	41.86865	5.06799	43.78956	1143.86472	8.01640	8.12321	7.48160	5.73804	7.33258	16.43457
9.20465	5.4384	1.00000	85.45600	9.51298	68.95719	6.46783	8.02349	56.85429	6.35261	43.2907	1138.08509	7.34759	8.83626	6.96802	7.26467	5.07963	19.52215
5.31016	8.86374	0.00000	56.96916	6.37390	41.54998	6.95850	8.76125	58.26557	7.10312	44.89784	1161.48351	7.70198	9.80048	7.50607	5.95102	7.12617	12.16173
11.09281	21.32778	1.00000	43.31171	8.37647	61.65999	6.10631	8.42096	40.81794	6.48593	42	1126.47408	7.71809	7.46486	6.88467	7.06516	6.63770	13.74011
5.98929	86.68363	1.00000	43.44728	10.56326	36.77537	7.22191	6.69917	67.10676	7.57391	23.49668	1158.36399	7.25014	9.86251	10.73591	8.66818	1.85665	18.21906
11.64765	-82.42491	1.00000	52.45611	11.30714	30.74913	7.65289	6.49983	71.10671	7.21277	42.97086	1149.27876	6.42871	6.73178	7.93716	4.31403	2.32893	30.74493
5.90871	76.03889	0.00000	65.51490	7.23082	37.59842		8.32422	50.99652	4.74720	18.18158	1059.25570	6.96414	8.75547	7.85211	4.94590	5.68694	17.02800
7.13370	7.973	0.00000	77.02368	6.17091	60.95439	9.06801	8.59651	56.98770	8.33638	51.168	1068.73674	6.20786	6.86029	7.58904	7.02699	8.18354	13.70747
6.36838	-82.46148	0.00000	63.05253	7.95362	34.82523	5.90117	7.80006	58.61777	7.34916	28.15112	1130.33732	7.89535	8.76680	7.90348	5.98789	3.22732	16.02259
12.63637	88.1453	0.00000	35.53209	12.36065	57.78997	6.73177	8.10894	30.44580	12.52080	22.4711	1052.96383	6.69225	8.35361	12.37624	11.86934	5.76085	8.63927
6.66521	39.85331	1.00000	55.53729	6.50569	66.39252	7.51827	7.05977	50.75629	9.63853	57.30185	1065.02824	8.75152	8.07930	10.72098	7.55956	2.84746	19.60819
8.90962	-2.01111	1.00000	55.41924	9.31416	58.33338	6.21501	7.26113	39.95645	5.04207	52.66277	1077.76754	8.60812	6.85714	3.97206	5.32217	2.82245	7.06805
13.00460	-2.31938	1.00000	58.79150	8.89032	46.90564	6.27183	7.99978	54.96224	6.42662	6.46346	1193.99402	7.22480	10.12925	6.05370	4.05156	4.53525	17.41101
6.20309	120.74792	1.00000	46.08817	8.95385	60.65960	7.16354	6.21206	54.36761	9.08760	41.09822	1071.17271	6.03799	8.13786	9.42616	7.27553	2.60540	20.83157
9.99922	112.19028	0.00000	59.29051	12.05481	64.17463	4.69626	8.10668	36.48661	9.10217	30.35028	1175.27692	6.56791	9.77171	10.19459	10.83138	4.35671	11.90385
6.13874	-1.4001	1.00000	53.67674	7.12434	55.60075	7.92904	8.14849	60.83639	9.42383	7.06273	1132.45760	8.12195	8.16690	8.90633	7.19222	5.22605	-2.61667
4.86766	111.50861	1.00000	72.02767	9.08342	65.47941	8.32609	7.85176	42.61007	9.06009	32.54278	1112.61114	8.34323	10.86404	8.94668	7.88510	3.38676	14.17040
10.17334	71.52847	1.00000	36.04502	8.64288	49.55164	6.14565	8.14032	18.28487	8.40616	32.57756	1084.27622	9.39276	7.24271	8.21999	5.13858	5.41708	5.96655
7.38555	-77.4286	1.00000	52.17252	11.12919	47.28035	7.93408	9.96473	52.20836	6.51060	39.00622	1194.95118	6.98263	7.79730	10.84771	6.25149	23.63691	4.52828
10.16269	171.25364	0.00000	45.86332	9.02092	53.12999	6.40951	6.81706	45.48746	9.09571	-44.39672	1103.25012	8.47057	8.26971	9.17244	9.25272	3.16873	22.32605
4.88393	5.4584	1.00000	43.14915	6.30694	69.93906	9.02190	8.61709	56.48380	9.94462	43.32393	1074.10842	8.73057	9.25217	11.74897	9.00200	6.67479	10.91633
7.87682	106.92667	0.00000	37.04379	5.66200	83.94472	8.65493	8.36914	43.40421	9.77741	-6.91806	1124.03729	8.94901	7.13771	9.45663	6.58007	5.67732	17.10870
11.59817	74.4818	1.00000	61.08477	11.17565	67.30922	6.16191	8.08168	34.76932	4.38232	30.21121	1052.87919	10.18430	6.57702	5.08254	4.99837	4.89248	6.76667
6.01282	46.10925	1.00000	63.80389	8.27208	31.54750	7.44563	6.86480	47.37389	9.91471	43.35071	1165.88273	6.73303	10.17779	9.50377	7.54531	2.84892	4.12533
4.99270	69.01354	0.00000	41.27116	3.62930	48.82746	4.47672	9.09520	53.95327	5.70725	38.55632	1146.70316	8.69870	6.21387	5.64480	5.32157	10.63688	29.68702
5.12103	-4.10734	1.00000	49.89598	13.69803	43.62858	6.81606	6.36546	69.84396	7.05036	38.68712	1073.25678	8.78786	8.03141	7.52213	6.01120	1.87732	0.47584
8.59622	16.50104	1.00000	37.85397	9.43774	73.89478	5.41953	6.71731	55.18006	9.03116	41.24264	1054.15948	8.37681	9.09287	6.55883	4.07261	2.62314	15.81584
8.02740	74.85849	1.00000	45.39885	5.60733	57.97799	4.45269	8.42203	51.14146	10.53415	31.28092	1169.24927	7.51321	7.94891	10.97846	6.96795	5.41875	12.54360
8.60565	38.94324	0.00000	61.90356	9.87622	53.86989	6.45147	8.38469	40.36094	10.00787	44.98901	1164.07049	8.05355	7.24745	8.81900	10.14676	7.42599	18.72814
5.94534	15.00835	1.00000	49.41442	5.63899	49.66840	8.24458	7.76266	64.50011	9.67397	51.14942	1086.65646	7.27582	6.59214	7.22482	10.37325	4.57638	23.53109
9.75542	-73.89125	0.00000	55.70966	9.74852	78.65539	7.76314	7.70232	24.87958	10.86472	40.67705	1191.15432	7.12618	8.35931	10.60343	9.58218	4.47837	14.57710
7.59143	0.47713	1.00000	61.63427	6.08127	58.73804	7.70075	8.69258	40.43577	9.07834	51.39323	1117.19642	7.25181	7.92813	6.65698	8.32979	8.43521	7.17237
9.58604	2.44892	0.00000	40.26589	10.59468	71.49473	3.33056	8.31472	43.12155	7.55255	48.98693	1052.61740	7.70844	8.84186	8.98976	9.92637	4.82533	14.92301
10.12641	68.75915	0.00000	77.70413	9.31914	46.75986	6.97674	8.00641	52.57776	10.25543	27.52948	1065.81012	8.94471	7.39156	10.04424	9.49804	4.36403	9.41495
7.94437	-50.00639	1.00000	27.94579	7.84544	79.30007	6.48468	8.10154	41.69377	7.57293	-25.42944	1161.00524	8.67693	8.48926	7.77463	8.04966	4.71291	10.77835
6.42181	2.45012	0.00000	41.87757	8.13339	53.36528	6.37479	7.79137	32.67965	5.74795	48.90982	1121.90942	7.90654	8.07180	7.54509	6.06370	5.11037	16.57694
11.75443	4.52529	1.00000	51.35269	10.76763	42.03977	6.54345	6.91698	38.82475	5.66738	50.71229	1136.55743	8.28597	7.59892	5.92448	4.91742	2.29352	21.23288
6.12081	-88.31476	1.00000	77.85249	10.24714	60.22408	8.11964	8.64817	42.79625	10.15393	36.61033	1123.10131	7.29782	7.54180	8.09686	5.37438	7.52006	27.38548
10.01884	-69.08333	1.00000	48.80106	9.80983	74.49042	9.04905	7.50893	57.61431	8.75985	-16.25	1147.14697	7.70349	7.29325	7.55622	4.72128	4.26397	29.70600
6.43364	29.65806	1.00000	42.44191	8.38916	29.02081	7.54038	7.44542	23.40186	9.63010	-4.83	1186.98529	9.25503	7.61363	13.29194	8.98772	3.63124	9.76249
6.83155	4.86667	1.00000	47.42630	9.67504	49.92595	7.69110	7.71598	49.48617	7.99368	45.51667	1099.28379	9.28876	8.06919	10.30599	7.60723	3.79811	13.17032
9.74735	84.87144	0.00000	48.23846	9.49840	59.81709	4.40523	9.08176	51.81540	9.71802	47.46657	1064.34896	7.77238	8.24442	10.53535	9.35921	10.80558	24.86574
5.02435	37.38115	0.00000	81.81859	5.95482	53.41427	6.18799	7.62605	50.80138	5.26496	55.63711	1105.84729	7.75872	9.21840	7.82739	5.71897	2.94482	7.50620
4.65276	53.26023	1.00000	64.04171	11.56367	46.27045	7.22417	8.07975	41.02720	8.97680	54.39304	1164.29575	8.35621	7.19904	10.39644	8.28188	4.20824	15.73505
7.39408	-122.86705	1.00000	38.08479	8.65663	24.72888	7.87457	8.58985	57.37367	8.47263	45.49428	1155.28170	8.81506	8.31760	8.58003	8.76946	7.16969	5.70651
6.60188	-1.5443	1.00000	61.74903	10.06672	49.43440	10.77472	5.80492	55.53577	6.93810	50.75767	1164.74391	9.57169	8.01671	10.01949	7.50562	1.90672	12.60273
9.74733	30.79165	1.00000	50.26528	6.80336	48.03274	5.51624	7.51061	32.12889	5.79294	-27.76952	1192.81170	7.25485	8.13309	4.53797	6.56770	3.21504	30.66043
10.89960	-2.16	0.00000	54.93882	10.98980	64.41606	7.75231	7.38389	48.05050	10.57140	34.31	1190.34628	7.67051	8.94859	10.59809	10.38945	3.80450	-9.48349
	36.36339	1.00000	58.92652	8.41280	26.98322	4.60521	7.68626	41.03637	10.34853	0.03813	1131.36740	8.69199	5.74830	6.62941	5.18039	2.80833	8.22113
5.65881	24.43973	1.00000	60.76751	11.24173	68.13017	5.65917	8.15048	63.92082	8.32461	0.76755	1066.40219	8.22617	6.47346	8.01755	7.51446	4.88967	16.23245
9.51550	-86.57415	1.00000	38.38083	9.88017	51.48892	7.46881	7.63399	43.48144	8.80472	15.48131	1140.47185	8.44008	7.81355	9.51730	6.92894	2.89490	30.03140
5.95468	9.29109	0.00000	52.06467	5.73939	53.98738	5.52798	7.48670	45.13962	5.64958	45.39402	1155.54544	8.00639	7.45831	7.01298	5.75837	3.19762	19.03286
6.76591	135.21667	1.00000	48.82620	6.82184	54.61405	7.10877	8.41956	53.18168	10.81472	35.06667	1062.98667	6.41223	7.29406	10.60994	7.63019	5.49366	12.97417
7.10289	7.36027	1.00000	60.45393	5.44852	45.00165	5.92172	8.47817	49.42497	6.87130	51.20219	1111.07817	6.94643	5.39627	5.07696	9.08861	7.26505	10.60495
4.52034	5.06258	0.00000	47.04958	6.27017	63.32960	7.14174	7.29246	64.07820	6.99116	7.50251	1068.40871	8.31617	6.58039	8.64274	5.73048	3.46135	13.02878
8.34949	122.22833	0.00000	59.09472	12.25105	31.49385	6.89131	8.92652	69.63119	9.08400	40.66482	1069.40460	7.84823	7.16050	8.29654	11.32674	9.88952	10.60854
6.29792	150.99292	0.00000	60.89810	7.81843	42.74320	4.28779	7.43750	39.42299	4.04384	-33.75881	1125.96754	7.62672	7.40983	7.38708	5.69086	3.66891	23.74796
12.55473	5.4584	0.00000	73.75212	13.67839	56.57992	5.50778	6.58396	51.72523	12.38689	43.32393	1089.58174	7.68994	7.85206	13.06586	12.40654	2.62589	24.98613
7.60897	76.03889	0.00000	67.81165	9.80244	56.86977	8.82526	8.89022	59.13347	7.46863	18.18158	1180.41254	6.85906	8.70192	8.05479	7.31111	8.31039	14.55926
9.93782	-1.64295	1.00000	63.06448	8.70422	69.95685	6.48263	7.23514	32.41099	6.45795	42.8139	1064.41432	7.37804	6.26589	6.23497	6.86196	3.17158	7.39307
7.84833	112.19028	0.00000	54.29584	8.36122	56.44370	6.83131	7.39244	32.22938	7.70273	30.35028	1102.32009	7.16594	8.74622	7.70288	8.44877	3.44832	23.74737
9.30788	74.3092	0.00000	55.88518	8.67965	50.71405	7.26010	8.71585	55.64468	9.76460	33.37526	1133.44834	7.90796	9.30204	9.16274	9.17694	7.48286	16.12967
10.95547	30.28491	0.00000	59.69895	9.45146	62.50399	7.70776	9.28742	46.53406	11.52212	60.02427	1075.49181	8.13631	8.52080	11.05304	9.71004	12.46836	13.47786
9.74161	-73.02841	0.00000	35.46597	9.73775	46.54586	6.45085	8.53573	47.65373	9.84818	-36.9256	1066.07947	7.35246	8.40451	9.22271	9.97918	6.83346	19.89198
7.93904	76.32756	1.00000	68.40456	6.11689	70.11072	6.96679	8.61838	38.42874	8.94524	9.57046	1191.35586	9.74098	8.04372	7.42292	8.01518	6.81752	7.38292
8.69411	-87.71255	1.00000	55.11451	7.58875	51.25438	4.78084	7.48111	58.40336	4.92916	41.84364	1129.61584	8.13276	8.14815	5.05497	7.84387	3.92587	18.87161
9.65748	-1.06667	0.00000	68.73322	9.91639	40.03641	6.21267	8.68877	36.68859	7.66888	53.78333	1160.48932	7.01404	8.15368	8.65881	9.25517	6.91235	14.00764
8.72677	1.04945	1.00000	48.94654	9.64232	59.75064	6.59188	8.19655	47.09984	5.71510	35.06544	1101.17803	8.10075	7.22617	6.88998	8.53636	4.73210	10.46005
10.89611	-69.96533	0.00000	39.52802	12.95063	52.64913	7.30265	7.08770	27.84563	10.94827	43.91452	1176.67205	8.93434	7.88390	10.77116	11.85016	3.85714	-2.85123
6.78818	2.31889	0.00000	60.84032	5.16409	36.67767	7.11902	4.13877	40.48251	7.40842	35.21222	1132.04094	7.44476	7.85352	5.41612	7.23142	1.63726	13.28709
8.39939	-73.89125	0.00000	65.06066	11.72830	39.39735	6.94445	9.03521	52.74458	9.20805	40.67705	1057.92883	5.36604	6.85344	8.31066	11.07721	11.11116	39.10585
10.10762	129.96972	1.00000	69.35602	13.35481	21.83744	6.36411	8.09477	46.27654	3.56797	33.4425	1109.15792	9.75650	9.21668	5.37637	3.90870	4.47457	20.01108
6.94328	-104.22884	0.00000	83.38032	6.53416	61.11989	4.15243	8.32770	37.17005	5.25221	32.42067	1103.43194	7.74017	6.86647	6.22580	5.70320	7.27977	32.42371
6.06440	72.68533	0.00000	66.23577	4.05624	45.92062	2.66322	8.17529	36.95782	5.55195	22.75218	1137.30139	8.44501	7.70671	5.14326	4.71303	4.95682	8.46480
8.81344	35.7	1.00000		8.18052	51.58669	7.78814	6.85569	46.47031	6.63294	-7.76667	1139.37576	7.46677	8.99259	14.47754	7.54703	2.79033	11.63935
7.01415	-73.75335	1.00000	39.14643	6.11730	49.91724	4.85313	6.40319	58.06339	9.24885	45.4473	1178.78387	8.39679	9.88725	8.46737	6.61452	1.08507	25.58714
