latitude	O3	CO	PM10	CH4	PAHs	CFCs	warning	TEMP	PM2.5	longitude	PRES	H2CO	NOx	SO2	C2H3NO5	Pb	NH3
11.12018	7.30745	7.43417	7.51934	7.10765	10.07120	52.05786	1.00000	-0.06600	5.54917	76.11996	1054.19808	53.58081	8.11077	10.96718		73.92228	8.28190
23.02677	6.75844	8.44293	8.03593	3.23410	5.36336	35.80763	1.00000	6.26983	5.46493	113.13148	1054.29125	43.47843	8.17649	9.97002	6.27342	51.39882	6.05860
52.2	9.74135	8.03578	9.00687	10.51201	9.29274	52.43802	0.00000	8.18611	10.24212	8.63333	1147.48845	35.01655	7.95624	6.17303	11.96502	54.38097	7.51681
35.06544	7.84492	8.73125	8.24646	7.78060	6.87606	46.72561	0.00000	-0.40562	10.19363	1.04945	1183.93175	49.99444	8.14447	8.06490	7.49949	71.26894	8.70530
1.6	9.53695	8.03601	9.13583	7.69998	6.07804	57.57339	0.00000	12.84488	7.11963	103.81667	1138.40410	37.60937	7.92184	8.34211	12.46038	39.63322	5.11904
14.53767	4.63174	8.31181	6.79269	6.50902	7.50620	43.08360	1.00000	25.26267	7.44270	46.83187	1062.05123	38.72116	6.51854	10.34492	3.17705	60.57037	7.42121
7.50251	7.21178	7.63870	7.77702	8.75864	6.28040	31.94841	1.00000	22.65892	4.97910	5.06258	1100.47133	30.27272	7.65192	7.18018	4.40715	56.29210	4.88769
34.06635	8.01515	7.99903	8.72139	8.19863	9.64707	40.53583	1.00000	11.18240	5.91810	-84.67837	1069.08532	52.93167	7.28625	8.26017	9.49011	48.42167	7.60635
51.4781	7.01343	7.50153	6.55333	7.16070	7.48732	49.99663	0.00000	25.82027	11.02354	57.3552	1166.12677	30.63592	8.85961	8.83640	3.47814	38.76952	9.23105
1.6561	8.90402	9.94491	8.00917	5.15298	6.84792	48.98867	1.00000	18.46522	7.48011	103.6032	1177.47813	55.88222	8.11904	6.31269	6.04795	48.87054	5.98604
10.12268	10.01499	7.27367	7.01157	4.84897	8.98767	42.83142	1.00000	11.02844	7.84720	77.54372	1170.14091	28.18988	7.21025	10.13025	3.47359	61.58747	10.24299
50.75932	8.40011	7.34954	8.89739	6.85157	10.07451	44.07920	1.00000	-0.85316	6.66480	25.34244	1110.97880	44.01522	7.39693	9.86346	10.87198	44.89399	8.76591
40.66482	7.46745	6.55154	7.45461	7.76011	6.73558	56.57167	1.00000	10.40575	6.31892	122.22833	1187.75423	53.92623	7.91791	11.22645	4.53997	46.84466	7.54391
45.53929	8.75248	8.51522	9.88052	6.31490	9.49539	64.80040	1.00000	47.41685	6.80772	-122.38731	1086.42475	42.31945	7.09379	10.24885	23.74647	56.29829	9.82009
68.79833	8.12765	9.54617	7.72819	8.29486	4.72585	39.25276	1.00000	33.98129	6.26893	16.54165	1111.58304	36.53050	8.22392	10.47493	4.93327	70.97310	6.54558
40.78206	4.59529	7.47001	7.65792	6.58513	4.11992	58.76001	0.00000	-4.56680	7.58302	72.34424	1199.65308	39.18787	7.95063	7.67667	3.89024	62.17781	9.32737
23.5654	7.01983	9.78756	8.15848	7.59907	6.84436	34.20149	0.00000	11.04910	9.73552	119.58627	1112.73110	35.67787	7.82321	9.48963	6.57970	69.95962	8.74026
30.76468	6.32370	7.91188	7.93518	5.95635	7.17537	43.36970	0.00000	13.64944	7.94932	74.12286	1105.21990	39.36404	6.90373	9.98925	6.29356	51.20771	9.39316
30.76468	7.46981	8.00375	6.16862	8.94205	5.67410	57.14300	1.00000	21.38241	4.84297	74.12286	1187.69016	26.51549	8.03081	9.01340	2.72150	54.52305	5.49321
21.53889	6.85508	6.88738	10.37835	7.98947	3.20492	54.14960	0.00000	7.60919	7.11012	71.57737	1093.07450	61.82888	8.11847	7.35082	39.57615	46.72699	9.17079
36.61033	5.95985	7.59882	7.28283	5.01340	6.31892	43.53786	0.00000	32.29443	8.30814	-88.31476	1154.02838	54.26175	6.10830	9.11246	4.56177	54.14021	11.36406
32.65246	9.61919	7.15782	7.30250	6.66391	5.32537	56.70638	1.00000	20.79664	5.24811	51.67462	1080.49541	48.84344	7.76524	8.74264	3.54463	53.23244	6.10802
36.06386	8.94774	8.48466	9.27858	9.45241	7.34951	47.16665	0.00000	27.91211	8.34092	4.62744	1115.95156	58.99462	8.36329	7.11336	14.41376	54.38897	5.22895
58.7002	8.81549	8.06431	8.04483	9.95220	8.61541	35.84280	0.00000	-1.68773	10.23934	59.4839	1079.81919	51.07939	8.05532	8.37970	5.02701	53.60703	6.56291
-6.48167	5.64578	9.34400	7.36347	6.04486	5.90315	53.34121	0.00000	19.79548	7.98457	106.85417	1138.89723	59.16927	6.82463	8.65750	4.53103	73.73343	9.02924
51.21667	10.90806	10.88313	5.87454	6.05440	10.19964		1.00000	9.85882	4.42400	6.26667	1131.81533	68.09967	7.07282	7.22713	2.93789	59.29228	9.51590
-29.2975	8.66814	8.90044	7.55605	8.04122	6.36466	47.47066	1.00000	25.32402	7.60618	-51.50361	1159.58514	47.21687	9.97332	10.87995	3.95930	69.61962	4.86124
40.55851	7.64749	7.90323	8.90312	7.88576	7.94088	35.38231	1.00000	25.81001	10.82381	17.80774	1145.00734	52.78528	5.92286	8.56073	10.44329	54.31766	6.82093
41.66394	10.11735	7.15901	7.86138	6.36239	7.10608	56.21455	1.00000	6.96133	7.13813	-83.55521	1064.14023	40.69614	9.14867	6.89799	4.11430	45.00613	7.84217
41.20485	8.80367	8.12774	8.63535	9.01799	6.32579	52.19380	0.00000	6.33943	9.60263	-8.33147	1075.06754	26.56513	8.27582	6.78287	7.95518	59.14920	7.22473
42.64685	8.63373	8.53238	6.47550	8.17186	5.38306	54.57417	1.00000	9.43965	4.90484	-5.55835	1139.78211	30.04220	9.55690	8.40082	2.09273	64.45465	5.60597
32.55531	6.56556	6.72871	9.02781	6.31141	5.62050	40.71920	1.00000	22.33070	6.02842	76.12647	1135.76864	48.88254	7.38695	10.10705	11.87192	39.44763	6.59149
40.53123	8.13322	7.93039	7.50924	8.54712	4.83512	36.05213	0.00000	18.10709	9.15110	17.58522	1198.47197	45.53954	7.35625	7.59369	4.05933	68.91099	8.95703
10.31672	9.31942	7.99094	6.36132	8.90100	6.75164	24.34082	0.00000	17.54078	9.92411	123.89071	1066.59437	46.54286	9.54058	5.41952	3.23153	43.63410	6.46351
52.59319	4.75786	9.08756	7.68157	7.02634	5.41867	38.89376	1.00000	-9.92403	5.09101	13.32127	1147.52136	55.71737	6.32704	7.36136	3.55131	62.02628	4.51330
45.40008	9.03483	8.29867	6.66149	7.63891	7.10849	42.66722	1.00000	29.12870	8.26077	-73.58248	1111.64789	48.54161	6.61645	7.62626	2.80209	62.65935	9.00024
48.8449	8.93228	7.44161	7.94757	8.07096	5.30290	57.12927	0.00000	8.97764	8.09735	17.22635	1133.54016	51.36712	8.70139	7.90074	5.99397	61.59608	5.23889
34.09611	5.57735	6.82668	9.83655	6.03582	5.88023	33.65157	1.00000	-0.60186	5.78177	-118.10583	1083.56958	52.28409	8.44720	8.35229	24.28993	62.67863	5.63572
39.46667	6.21949	9.28923	6.68396	7.97932	7.08662	49.41590	1.00000	2.25692	7.12268	141.95	1194.57526	42.07097	7.02150	8.19132	2.91137	79.95441	6.39349
26.18924	9.32477	9.08002	7.45418	7.71565	6.00323	52.97808	1.00000	5.99082	10.07641	-98.15529	1069.31939	37.91669	6.52792	5.96387	4.97696	46.48672	6.97926
51.24197	12.47113	7.02256	7.83192	3.92597	7.89913	36.80618	1.00000	0.53241	6.79392	4.82313	1069.39208	53.40765	7.23653	7.60771	6.15119	70.51804	11.07535
33.86419	9.78959	8.69624	8.70717	7.89788	5.45147	57.73650	1.00000	1.20228	4.72090	48.26258	1141.45237	42.99588	6.22570	9.16494	8.71351	40.74690	6.00270
4.94273	7.08347	8.34674	8.55396	8.41621	4.07704	33.86411	1.00000	23.04073	3.74963	15.87735	1071.42620	43.62779	8.03455	8.56689	9.25926	64.89626	4.66670
33.86419	8.65364	7.48846	8.82315	9.79756	8.10925	35.15908	0.00000	24.90919	9.59378	48.26258	1165.40463	52.64256	8.92790	9.03454	9.84825	49.60834	7.48632
5.6561	9.25975	8.28744	6.28087	11.05551	10.01641	49.28536	0.00000	15.23912	10.72639	-75.87877	1191.85156	65.82291	7.61659	6.69068	2.70228	39.70922	7.47531
44.31771	10.16000	7.97911	8.30068	6.52080	9.02823	29.21040	1.00000	23.41130	6.64695	9.32241	1138.09234	49.01136	7.06697	7.44118	6.78554	71.38607	8.67056
51.21667	8.54436	7.99126	7.48197	9.34967	7.44735	55.60670	0.00000	1.21570	9.59855	6.26667	1144.12264	50.05320	8.02787	8.14265	4.60584	52.61098	5.60323
37.35813	6.22709	9.89838	7.03107	5.50101	6.46838	48.19786	0.00000	12.68201	7.79670	-6.03731	1182.04098	28.46590	7.25726	9.09838	4.26196	77.15347	9.38423
40.81	4.43824	8.41575	6.24372	3.16975	7.96143	29.56274	1.00000	16.55197	9.38163	-73.9625	1068.12536	67.96564	8.46505	9.42764	2.84680	78.98977	8.09139
31.78336	7.24339	8.20228	7.96502	6.00856	8.55117	42.64270	0.00000	11.59096	9.90477	35.23388	1191.17631	56.07899	7.73881	10.44112	5.27448	41.81678	9.84368
10.63504		8.15617	8.12519	7.92797	4.71223	55.47571	0.00000	14.74125	7.56070	-85.43772	1142.22559	38.49803	7.20139	6.21528	5.86142	45.81414	6.92363
37.30553	7.39520	5.94083	7.06915	10.10587	6.09792	35.34654	0.00000	22.35792	10.01273	120.82747	1072.41571	43.33042	8.20893	7.69131	3.94409	52.40345	5.41564
-15.21194	9.01131	8.36499	7.85606	8.97134	6.58999	40.95773	0.00000	4.69596	10.36434	-75.11028	1141.24253	51.64533	7.10654	5.80726	6.26552	41.36998	6.48685
48.98333	10.34609	6.62444	5.80530	10.54059	11.06001	78.87531	0.00000	12.78109	10.70625	2.61667	1124.88305	35.38783	9.21984	6.28026	1.87082	60.37738	6.39623
34.65918	8.20845	7.38830	6.74079	5.62431	6.08397	45.93334	1.00000	14.51087	5.28494	109.22921	1155.41965	48.56200	8.70850	10.16952		60.73170	6.60799
53.14657	7.31738	7.80659	8.31279	7.36443	7.91686	60.37263	1.00000	6.65603	6.95897	140.72287	1109.11709	34.13762	9.23615	9.93000	6.76029	46.08925	7.67168
6.15038	12.45235	7.74598	7.83272	4.37352	8.54269	28.77174	1.00000	19.59827	7.28054	6.83042	1122.62958	58.06631	8.55710	7.14689	5.74826	42.45006	10.69900
42.30865	3.36914	8.04247	6.88368	5.35916	7.59102	56.56037	1.00000	17.49140	6.30460	-83.48216	1064.52291	63.35036	6.17283	7.74094	4.47628	51.40490	5.29786
43.61062	10.06754	6.65817	8.05752	5.40195	9.04108	52.55455	1.00000	14.41732	4.94011	-72.97261	1141.64105	51.96040	9.50545	9.35130	5.56842	57.51485	10.28344
11.15583	7.32299	7.09393	5.88924	9.14568	7.94830	56.84257	1.00000	25.11397	7.82476	42.7125	1174.06561	41.28186	8.01433	10.20700	1.71821	39.61655	8.00526
55.82737	10.81873	8.91723	7.36780	5.18447	8.19776	62.70224	1.00000	24.97239	5.39104	-4.0573	1196.10141	20.92730	8.24179	8.83365	3.99287	42.35295	11.15572
45.50369	9.78225	5.48868	5.88569	5.86780	10.36092	29.74754	1.00000	4.71924	6.18368	11.412	1077.80315	49.84396	7.03219	9.10800	2.75937	72.53775	9.10007
0.03813	5.94158	7.13144	9.07211	8.44929	6.19050	49.94053	1.00000	6.90605	5.63371	36.36339	1155.09151	45.43686	9.71016	8.70440	11.88590	64.52232	5.87641
38.91817	8.01049	7.16899	6.42808	4.47127	7.55360	30.99640	1.00000	27.35186	8.80644	-78.19444	1050.80561	46.46705	8.05395	10.60974	2.49331	51.60614	8.70751
43.83125	7.71966	6.81087	7.28789	6.12137	9.48814	31.66203	0.00000	24.61918	10.71099	5.03586	1074.27129	40.44984	6.68035	10.55687	3.74868	48.46377	8.93919
51.78771	7.89973	9.99321	6.37761	7.21630	10.18109	46.75610	1.00000	24.28980	6.82512	56.36091	1053.45113	34.46573	6.74440	10.39118	1.26498	63.06454	9.20911
7.65649	7.13030	7.20857	7.23118	6.78035	6.91659	29.91145	0.00000	6.99856	9.35782	4.92235	1141.66321	28.24330	8.02102	10.20279	3.50196	42.03529	8.87711
-7.60361	8.75937	9.68111	6.14208	9.75108	7.28565	50.02781	0.00000	4.90840	11.21611	37.00438	1075.99573	52.20479	7.87214	6.41170	2.53028	69.56708	7.40128
33.50921	7.09510	8.09615	7.42116	7.37395	5.84915	13.32398	1.00000	15.47276	5.77166	-111.89903	1189.15931	46.44543	8.49300	10.27195	3.81099	51.06288	6.91452
32.55531	8.35095	7.15654	8.19133	8.43750	5.14068	63.54514	0.00000	26.06782	8.70877	76.12647	1059.82292	52.84066	5.61416	7.92197	6.57565	75.38276	5.74801
-33.79176	7.80342	9.47359	6.09296	7.76462	6.88242	52.92247	1.00000	-1.51342	6.55731	151.08057	1082.72558	56.53563	9.62248	9.88748	2.31452	62.13286	7.48296
23.29549	6.18529	6.70712	9.71785	7.23691	10.63115	45.48228	1.00000	3.42775	5.62605	113.82465	1190.95455	50.90896	6.95144	12.99583	21.58012	31.72938	9.49335
26.9423	6.80527	7.36846	8.77362	7.57914	8.15886	41.00945	0.00000	8.99232	7.61091	68.11759	1199.55381	34.67826	6.40396	12.81630	9.80372	49.09313	4.15172
36.61033	9.96470	8.14185	6.86039	5.32125	7.54134	61.41717	1.00000	11.33371	6.73487	-88.31476	1151.76281	52.11561	6.28098	9.49861	3.57455	53.23451	10.32456
50.82709	9.05880	8.48502	8.78398	6.38845	6.37806	35.51424	1.00000	11.18158	6.69122	6.9747	1121.00940	39.70613	8.61624	7.86204	10.11250	38.96279	6.30123
41.20485	8.51466	8.88807	6.04335	4.03861	7.53575	43.33505	1.00000	3.13965	8.34322	-8.33147	1089.57944	37.92386	7.07989	10.30925	3.03278	33.85406	8.66672
50.9803	6.91765	8.24428	8.36634	7.88539	6.25007	51.44757	0.00000	6.02787	9.34710	11.32903	1182.26806	36.23352	9.37087	8.74790	8.69031	41.34325	7.73958
42.7392	9.06907	8.30266	6.87706	7.65639	5.44398	28.14182	1.00000	22.51300	5.54002	-84.62081	1074.41298	42.98375	6.66639	8.40201	3.62211	39.83422	6.01387
32.61603	7.01140	8.26436	7.47169	7.71013	4.04817	47.30283	0.00000	-8.86015	10.00922	44.02488	1196.21728	54.85532	7.42058	5.68490	4.29969	43.58736	10.27614
10.10649	7.29489	6.81763	7.95524	6.01957	9.89725	37.77784	0.00000	30.92060	10.38913	76.35484	1059.71215	56.48974	9.34985	11.55653	5.71500	60.81897	7.61955
51.19139	5.84734	8.45951	8.49090	5.15344	6.56288	49.63875	0.00000	25.21092	7.32641	6.51352	1051.85161	52.85899	7.48577	7.15383	7.78369	38.05448	5.91302
40.2737	5.70868	7.74540	7.51383	5.62026	7.98147	49.40781	0.00000	22.50850	7.97555	-76.88442	1187.50462	42.82908	8.21098	11.20298	4.32512	54.24904	6.94612
48.21644	7.35615	7.04765	6.57624	8.29554	4.08697	41.59575	1.00000	5.77640	3.64677	9.02596	1136.43822	57.98160	9.49587	10.01598	2.98532	43.34244	5.28706
50.88506		8.99646	8.32878	4.65346	6.09932	50.17316	1.00000	21.38166	7.67025	4.07601	1144.00475	70.44849	9.02396	9.79106	7.63793	75.36046	7.14565
41.29444	5.36584	7.24364	7.04389	4.91726	4.82643	39.93348	0.00000	26.84248	7.08360	69.67639	1116.07672	59.35205	6.43545	7.88392	3.76267	56.46742	10.36366
35.64889	6.57113	8.81542	7.94015	6.06426	8.39568	55.53335	0.00000	14.07857	10.76847	117.27583	1096.30636	62.03150	5.82158	10.51374	4.85620	40.76391	9.13202
-1.26424	5.21329	5.02869	8.72343	4.38404	6.85245	41.14184	1.00000	38.65742	7.09379	104.09701	1187.10105	56.20919	7.85496	9.28934	9.88207	45.41003	6.40330
22.83957	6.55110	6.10709	9.05415	6.05652	8.90736	57.91451	1.00000	11.24529	9.99213	91.84128	1161.18303	55.32845	8.44053	9.06562	11.96428	52.90168	8.66727
-6.8	5.94920	8.24626	7.80105	4.09420	8.35208	52.19152	1.00000	5.17515	9.06377	39.25	1082.13085	40.96180	6.17853	10.32464	4.97870	61.58739	11.06043
-17.83333	7.24184	7.34017	7.04042	8.85824	9.03242	46.13773	1.00000	15.49602	6.77199	48.41667	1072.11385	61.14422	7.21644	7.44242	4.62570	48.12627	5.11034
27.34089	6.61461	8.50231	7.14681	7.28692	9.30500	36.35775	1.00000	15.90883	6.27646	117.4831	1140.76163	41.71684	9.55694	11.60451	2.34281	41.10027	8.32124
28.92694	5.42410	8.54864	8.32127	7.33676	8.89212	55.31622	1.00000	16.41193	10.27804	78.23456	1144.00285	61.59975	8.45291	9.86229	8.57013	64.72695	9.07178
40.24537	9.87861	8.05640	6.64450	5.38959	9.04254	36.98076	1.00000	30.02535	7.09555	-75.64963	1092.55548	44.46868	5.61280	9.88291	4.38131	58.38439	10.21753
50.9803	4.94894	8.25755	8.36628	4.91427	5.85573	37.68448	0.00000	-2.52878	7.40544	11.32903	1118.93972	53.87825	8.37789	9.21280	6.63584	67.60231	10.59094
42.50729	7.67539	8.66739	8.27107	5.05573	7.08867	54.33666	1.00000	12.62287	7.26697	1.53414	1107.13166	45.59610	9.57776	9.53067	7.41718	55.49557	7.33746
41.63976	7.32052		7.48512	7.45184	6.93634	40.33063	0.00000	6.13131	8.98911	2.35739	1135.38129	46.95883	7.22667	9.41723	4.25616	83.43324	7.46324
50.79205	9.11763	8.08666	8.70278	9.31124	6.86817	44.74323	0.00000	35.26533	8.34308	-1.08593	1197.67025	40.34087	7.13060	6.92183	9.32264	54.84502	6.57855
25.80565	5.29011	8.58485	7.97469	7.32103	6.08951	60.98756	1.00000	19.08416	6.03523	68.49143	1142.71458	44.84405	7.87283	7.98114	5.85914	75.85709	5.35497
32.9156	9.79000	8.59341	5.90560	7.22246	11.29579	42.16790	1.00000	22.49728	3.40852	-117.14392	1163.03040	68.01131	9.45682	7.28159	2.43723	62.30101	8.11540
33.03699	9.38335	7.39977	7.25962	5.89542	9.76323	79.77813	1.00000	29.64138	6.53762	-117.29198	1191.60303	13.70631	8.65655	9.70458	4.32440	53.09939	9.63707
10.15031	3.41266	7.99307	7.77368	5.93779	8.21732	39.73969	1.00000	7.44334	7.76474	-73.9614	1087.45365	56.80747	9.59182	7.53279	5.97683	61.40974	6.07324
45.44868	5.20843	8.88103	8.69216	4.32395	5.69700	46.56763	1.00000	6.08270	6.68126	-73.81669	1085.51725	48.91807	7.30367	8.74175	8.70192	50.58017	6.02827
-6.25	5.90345	7.40697	7.73490	6.90341	6.07430	60.32116	1.00000	18.94753	7.03755	38.66667	1188.93666	70.82074	7.41164	7.01096	4.70148	51.66101	5.51458
54.60528	9.48405	7.26731	8.49891	8.88475	6.86428	64.93729	0.00000	9.20824	6.90153	18.34717	1178.32810	29.70350	7.57896	8.04807	7.30860	50.51070	5.73012
41.77583	9.21850	8.55414	8.61883	7.67084	8.44336	59.05112	1.00000	25.11255	5.40031	140.73667	1110.05928	30.34242	7.52602	6.09232	8.05534	50.78060	5.67818
51.19139	5.21918	7.39315	6.49896	6.71757	5.80001	50.71725	1.00000	9.73338	4.67872	6.51352	1072.94908	28.66393	8.86128	10.04394	3.29276	72.26149	5.49197
41.20485	4.57704	7.66988	8.96195	2.25555	6.92437	53.96241	1.00000	16.61495	8.36427	-8.33147	1169.25758	65.16846	8.59117	10.08810	10.93886	57.73766	7.81478
54.8421	10.42618	9.15626	5.53929	10.24997	10.09625	43.51121	0.00000	10.60178	9.64913	46.5813	1195.45817	49.35735	6.60822	6.20407	2.02363	40.62523	7.33080
34.9	6.66298	8.11212	6.93983	6.62248	6.90486	45.16578	1.00000	11.65922	6.76924	137.5	1089.96242	66.80103	9.43052	7.43321	3.44095	28.86008	5.86027
50.80904	7.89241	6.39635	7.12152	8.13974	3.79098	25.02049	0.00000	24.50500	7.55168	8.77069	1056.20457	38.74719	8.38193	7.35056	3.37965	37.69875	5.27898
20.22816	9.94175	7.35965	6.69795	6.25806	10.12447	43.66588	1.00000	-7.17395	4.33425	-103.5687	1119.48879	43.40655	9.80977	9.13451	4.13572	62.44302	10.81844
44.31771	6.88693	8.05205	7.43470	4.92244	6.55146	47.34259	1.00000	27.26801	7.26972	9.32241	1148.90118	44.05275	8.28643	9.34108	4.47015	63.84103	7.10007
-30.60106	8.04681	7.08187	7.65366	8.64144	5.30362	22.41563	0.00000	-0.21061	9.71823	-71.19901	1070.19821	46.70569	7.95127	7.36118	4.89143	81.93836	9.36689
-12.91667	8.96742	7.87457	6.96563	6.28025	7.89740	59.26113	1.00000	3.04113	5.69177	-39.25	1132.93715	60.08790	9.94573	9.35267	3.28903	44.09921	9.21668
6.9909	4.32531	5.82492	9.54088	7.15128	8.31038	41.23658	1.00000	28.58882	8.13913	79.883	1077.14380	54.37770	7.15100	11.07062	17.92317	50.49357	8.43322
48.35693	9.76252	9.23718	8.67326	7.86640	4.77091	37.31092	0.00000	6.58944	6.03702	10.98461	1174.11482	39.58919	7.70719	6.51896	8.62260	54.10406	5.88338
42.819	8.00255	7.62605	7.86294	8.00676	10.97293	43.57803	1.00000	5.09672	4.06280	47.1192	1093.18361	55.17295	8.18849	8.89809	5.16121	64.54815	7.74930
36.06386	8.79265	8.85301	8.57187	8.69989	5.56236	45.73840	1.00000	10.36756	4.39631	4.62744	1176.18571	34.91079	8.28037	9.10845	8.32935	43.46602	5.71721
-7.0981	6.52576	8.00390	7.28099	6.09311	5.48657	58.77823	1.00000	19.19665	5.57851	109.3243	1158.44285	52.17521	7.27972	7.37239	4.72364	46.68243	5.12744
53.53333	7.05822	5.67988	8.11756	7.89286	9.38244	35.52138	1.00000	-0.81016	7.84142	-7.35	1065.84889	59.05339	6.97772	9.59856	6.20274	60.14864	6.72822
12.74409	6.43196	7.21730	8.24046	5.95639	8.17107	76.31172	0.00000	2.60169	9.88837	-8.07257	1095.36917	59.06832	7.55815	10.00165	7.36585	74.34814	9.21048
39.72943	5.43399	7.62561	7.89642	9.13203	8.43835	31.42991	1.00000	12.83681	6.79274	-104.83192	1195.75262	40.18802	8.23554	10.57767	5.27503	70.13852	6.65813
32.17629	9.78714	7.56625	7.74600	10.04032	9.85905	62.75247	0.00000	10.07892	8.76061	75.06583	1093.40474	28.68895	8.45848	7.59865	5.29323	56.98555	5.55296
22.75218	6.42230	6.82988	6.47055	6.71838	6.82889	44.69571	0.00000	0.02496	9.27251	72.68533	1093.87400	39.16309	7.92132	9.61223	2.63760	70.01401	9.02588
14.62072	8.87616	6.20583	7.42238	8.96924	6.78518	54.02372	0.00000	40.34675	8.84301	74.83554	1181.20361	45.23815	6.41315		3.65428	61.61771	6.24723
51.88333	9.39345	8.45445	8.80860	8.71865	4.54693	39.89010	0.00000	15.40011	8.41425	8.51667	1060.44982	46.06632	8.07064	4.75784	10.27596	63.06285	7.58429
9.58126	8.80634	7.49720	8.92755	6.44565	8.68844	37.51370	1.00000	18.12417	7.83048	8.2926	1067.32138	41.74448	6.74569	9.18774	10.25433	74.10725	8.23569
-37.88333	8.46390	6.33599	9.22878	7.93431	6.13306	51.31903	0.00000	28.91933	6.20295	145.06667	1165.03700	54.87114	8.83334	11.41870	14.20637	39.42456	5.01645
38.06084	9.56486	8.92626	6.87614	8.97346	7.39489	30.51458	0.00000	33.72577	8.35092	-97.92977	1169.40196	59.12453	7.50689	7.50312	3.03701	63.11489	5.74580
-21.15	9.59582	6.24230	7.90976	6.10578	8.15729	47.92313	0.00000	9.15955	7.21402	46.58333	1139.51794	56.34690	6.90654	9.20053	4.71191	54.84845	10.19814
25.87498	4.30236	8.53221	7.60982	5.40118	6.64374	30.51142	0.00000	-5.63660	9.36827	86.59611	1064.78353	45.65408	7.11528	10.14340	4.60010	49.52138	8.97834
32.50611	10.09509	5.83133	7.80489	5.93131	9.03755	36.04973	1.00000	37.87525	5.49087	120.14278	1115.13010	37.62105	10.31387	8.63998	6.03452	63.39873	9.86274
41.14676	5.77767	8.18371	7.93793	6.32792	6.35657	21.98525	1.00000	22.96758	6.27706	-73.49484	1120.69284	43.71576	7.99453	8.53045	5.59193	68.62271	5.97556
37.74615	3.30593	7.20662	7.54820	6.58520	8.41611	62.28438	1.00000	6.49341	8.24927	-25.66689	1062.95412	42.55846	6.62727	8.12330	5.18108	41.30722	6.54596
33.52253	7.53893	6.84702	8.27916	5.68832	6.60044	29.90557	0.00000	23.76562	9.97057	-117.70755	1160.78249	45.92759	8.50060	8.11861	6.43810	60.42958	12.04373
53.19146	7.08163	6.73583	7.19447	6.75302	6.47315	37.48478	1.00000	16.70201	6.59096	-2.52398	1107.84460	54.31539	8.36270	10.45359	3.85739	69.07633	7.18893
34.5624	9.08667	7.39153	7.24823	6.12844	9.26634	56.62957	1.00000	7.76039	5.56183	38.28402	1151.13688	58.45820	6.94149	10.09272	4.58900	71.92363	10.18132
51.78771	7.66191	8.78743	5.69313	6.98972	10.59602	28.86230	1.00000	19.59390	6.72304	56.36091	1184.72530	58.77727	8.27488	10.60270	3.01013	80.58828	8.17844
28.15112	8.10519	7.84075	8.61388	6.91427	7.71020	44.19886	1.00000	19.59079	6.52129	-82.46148	1108.65821	13.52485	7.00495	10.06496	8.49361	65.66552	9.30688
12.74482	7.11116	6.29759	8.23909	9.84814	6.89011	51.67578	1.00000	9.68846	7.17723	4.52514	1119.00582	50.22199	8.36340	6.89415	7.03303	48.72510	5.97346
29.65163	10.08789	8.41193	7.59988	9.31094	7.17664	57.59890	0.00000	16.84471	9.27016	-82.32483	1099.91556	43.16837	7.68792	6.04271	5.00466	49.24169	7.55049
41.41204	10.27353	8.55050	6.52381	6.36439	4.94315	40.93205	1.00000	11.68915	5.01236	2.18247	1191.99488	65.24969	6.61118	9.30165	3.44732	69.41466	6.44434
39.12074	2.89396	7.40142	9.12590	5.85457	6.45947	57.61576	1.00000	-14.52318	6.81422	27.18052	1057.19926	47.46844	9.04110	6.68774	13.80629	56.09387	4.76118
