TEMP	O3	CO	CH4	NH3	C2H3NO5	warning	PAHs	H2CO	NOx	CFCs	PRES	Pb	longitude	PM10	PM2.5	SO2	latitude
16.08313	8.99417	7.14650	5.19685	8.63694	0.20644	1.00000	6.19276	65.97178	10.59379	47.12058	1188.08506	22.01648	-6.00137	8.58242	7.86616	7.32490	33.42585
5.86987	3.80056	5.97263	11.75164	9.47552	0.58241	0.00000	5.56557	55.58659	6.60712	69.15614	1156.79999	42.56184	-84.13722	9.71370	6.75705	7.08949	9.92787
19.58722	5.14141	7.95389	4.85810	7.56107	0.06451	0.00000	10.02337	39.19943	6.28025	58.12206	1168.08110	53.33038	102.56365	4.66099	7.79476	6.80577	13.65805
24.87811	4.83818	7.40015	8.12659	9.84706	1.17927	0.00000	7.00907	53.26027	6.06642	44.59658	1149.16356	41.59171	136.51667	10.48691	7.19152	7.54419	35
22.44612	6.55082	7.75825	8.94599	6.20612	0.09955	0.00000	9.97707	0.00000	8.63229	39.35191	1179.14807	39.47892	13.29371	6.46118	6.70242	7.30727	52.53048
20.36114	7.83013	8.52243	5.85628	6.69828	0.34960	1.00000	10.18968	39.16352	12.73557	55.37147	1055.39145	59.47803	8.73812	9.09275	7.81141	6.52065	41.91886
33.53538	6.67803	7.43275	6.54059	9.22107	0.32515	1.00000	9.05608	45.50194	10.49683	58.35856	1058.17928	44.55162	6.51352	9.11175	7.40068	8.63659	51.19139
9.15482	8.47872	5.38800	7.89169	4.97375	0.23926	1.00000	7.26872	60.48931	8.96061	39.69405	1084.16695	67.57266	82.85749	8.63719		7.68640	17.54907
7.60413	9.41661	7.06817	9.37865	5.71607	0.13626	1.00000	8.88532	38.01386	7.24602	37.94471	1126.09980	39.37759	-82.61573	7.83331	4.92476	7.67237	41.24255
33.46113	7.18094	7.69226	7.65611	6.63952	0.13436	0.00000	10.11048	40.50443	8.11275	25.57086	1108.90390	53.01817	35.96944	7.71082	6.46752	5.88188	56.03361
19.26789	6.29071	5.23549	9.50904	6.37641	1.10430	1.00000	7.00017	73.99176	9.84641	38.06235	1081.10625	53.33859	-80.66756	10.44373	8.78224	7.18497	26.68451
10.11794	9.21838	7.62527	9.41946	7.03056	0.54254	1.00000	7.77226	73.98996	9.50705	80.38828	1064.32605	63.18824	1.00288	9.60832	6.17947	6.99723	49.28669
21.80221	8.33966	6.81423	6.67437	6.34664	0.12368	0.00000	9.28643	52.49679	5.44909	62.00218	1081.87419	42.76837	34.3869	7.47400	6.95629	7.82324	11.8659
23.36611	7.66711	6.68621	8.70120	6.12046	0.37641	1.00000	7.73024	61.78532	8.58293	54.33284	1060.25957	53.27677	4.62744	9.21978	5.36399	8.48963	36.06386
26.24318	8.55034	7.41495	7.81685	8.85582	3.92783	1.00000	7.81491	41.57148	10.11116	47.50994	1077.11082	35.98348	24.14662	11.71005	7.73879	5.87270	65.84811
19.46718	7.30703	7.25418	5.99827	8.32790	0.07517	1.00000	6.51113	44.19025	10.54430	37.75295	1099.56563	53.41836	43.63417	6.93315	7.50938	6.56177	43.96222
15.77433	7.85708	5.44664	9.93280	7.00569	0.24345	1.00000	7.64102	72.41718	7.52869	60.43471	1133.25405	46.23028	-1.48119	8.84532	5.71971	7.27332	53.0233
18.65195	7.16519	8.65510	7.79041	7.46159	0.10836	0.00000	6.17104	39.82732	5.92903	73.57322	1104.70563	44.19365	-72.86843	7.68470	5.94571	6.28947	41.27621
-11.06184	4.48657	7.33517	10.28474	10.50310	0.99351	0.00000	6.73419	49.09669	7.64995	40.66687	1132.34757	62.90496	107.60389	10.29451	7.19838	7.08185	-7.01833
18.96950	5.69845	9.02122	8.43888	8.76912	3.28775	0.00000	7.92312	52.79531	5.89468	40.29188	1077.82759	54.53783	3.39467	11.53866	6.46600	8.07143	6.45407
34.15167	9.89513	8.16068	9.61339	4.67468	0.18969	1.00000	9.10467	48.06065	7.59345	61.61319	1115.13489	43.71027	-0.91979	8.36752	8.39816	6.30700	51.42708
4.48974	7.99221	7.61200	6.37281	7.96249	0.13629	1.00000	6.33664	43.29904	8.81305	43.00490	1100.50235	37.96120	-1.06667	7.84713	6.25410	8.58629	53.78333
6.61027	9.93127	7.89914	3.83537	6.94889	0.07036	1.00000	4.42322	54.71517	9.18753	64.67877	1170.52957	51.20527	5.55575	6.54059	6.48466	7.33224	46.67535
25.99683	5.16260	7.79170	5.34568	6.67034	0.04741	0.00000	8.51972	52.52337	6.03916	52.34234	1150.28685	53.65975	-73.75335	4.50467	6.94977	6.78433	45.4473
-4.38209	10.47254	7.19339	4.14770	8.42463	0.20641	1.00000	4.66908	25.90278	11.13500	73.19398	1087.04705	60.62733	29.65806	8.48496	7.41291	6.45076	-4.83
16.20810	8.72339	6.11216	5.42474	8.01627	0.05251	1.00000	5.13583	70.36562	8.51596	39.70262	1137.75951	52.00750	13.29371	7.25031	8.21609	8.07025	52.53048
6.91691	8.24282	5.73952	9.10665	6.16126	0.13426	1.00000	8.72835	42.54232	7.78264	28.82650	1144.04222	54.42555	114.10479	7.97294	6.38476	7.27178	22.37066
40.16203	9.69582	7.56198	6.01931	7.88904	0.13732	1.00000	3.82548	42.44187	5.81008	51.08358	1089.83026	47.14514	65.50917	8.09213	6.57594	6.84998	44.85278
5.45622	6.63133	5.85720	6.09078	5.66671	0.08642	0.00000	7.23942	39.65577	4.76303	41.10507	1085.61669	37.88672	6.26764	5.48769	8.82336	6.37558	4.92675
10.28369	4.18360	7.52503	9.18067	10.29471	0.10375	0.00000	5.05300	61.33211	7.00589	47.87809	1111.91106	64.29384	8.86704	7.14824	7.02259	8.13936	50.23805
12.85745	7.87972	7.80006	8.81222	4.36841	0.15929	1.00000	7.19908	58.97434	7.49389	41.05484	1117.14300	40.13170	34.11169	8.31480	8.13945	8.12811	0.46005
23.99001	8.19360	8.19825	5.86592	7.54783	0.08777	0.00000	10.37427	38.22834	6.05448	49.79542	1185.86354	52.56861	68.49143	7.18187	5.74985	6.82860	25.80565
25.00553	8.43163	7.51802	6.75210	3.22288	0.05882	1.00000	10.78841	53.91198	8.48187	50.90579	1161.05004	25.17438	-0.32247	5.91371	7.17979	8.66470	50.82882
10.32180	7.50849	7.98709	8.11987	7.34462	0.06123	0.00000	10.12812	27.08702	8.98684	70.93248	1176.09053	71.16567	-73.89875	7.34431	5.19467	7.08988	40.93121
3.21801	8.40950	6.45859	6.23586	8.09411	0.15142	1.00000	5.70366	39.14148	8.24578	37.20944	1107.20298	59.67218	-2.1875	8.24101	6.54715	9.15549	51.26
23.14241	6.20802	5.84146	8.01695	9.18261	0.15205	0.00000	4.80002	44.85822	5.74785	48.98172	1061.99452	42.26197	55.4504	8.06445	6.76123	5.16600	-20.88231
19.26893	8.97657	6.72807	8.19626	6.90108	0.27459	1.00000	9.43039	60.87988	8.40140	62.64523	1102.42315	35.76858	44.7662	8.88039	9.75288	7.48237	40.49748
24.44616	8.36643	7.76536	9.01131	4.13371	0.10089	1.00000	7.85204	40.93809	7.96536	50.32164	1178.89864	46.62915	47.31667	7.21946	7.32769	6.39177	-19.65
18.51805	7.86876	7.64779	5.64970	5.01385	0.37794	0.00000	9.77492	38.78092	4.27856	54.95007	1174.91271	49.86166	76.32756	9.18965	5.66549	7.79906	9.57046
4.83312	8.91622	7.45474	9.15003	4.73678	0.12087	0.00000	9.71663	62.61457	8.15747	41.21875	1182.98988	52.00769	100.48528	7.31382	9.24995	7.95581	14.37395
16.66181	8.21026	7.83922	6.57494	3.84532	0.06893	1.00000	10.20362	46.18650	10.32372	68.57547	1104.48959	45.48999	71.30633	7.16635	6.58447	8.56100	21.34222
33.97585	7.10335	5.83376	8.74100	6.95248	0.11723	0.00000	6.39275	53.08506	5.94893	30.00997	1137.11244	48.96822	39.25	7.14603	7.10916	7.61673	-6.8
29.86369	6.12581	8.68199	6.56978	5.10196	0.07718	0.00000	8.59526	62.47351	5.91419	55.27016	1170.46069	40.21742	38.66667	6.89625	7.67486	8.65006	-6.25
-8.29461	9.23166	5.91499	9.41903	5.80312	0.32620	1.00000	8.26432	55.26284	8.24517	38.30191	1089.86166	50.28132	-1.60452	8.99873	7.53932	8.67522	42.06166
22.12933	7.32487	8.67806	8.52515	7.12304	0.13090	0.00000	4.72319	34.17349	5.31084	90.14172	1083.40520	42.09302	-48.52333	7.78666	8.21280	5.93956	-0.71667
23.56132	9.84827	8.73396	8.77640	6.69560	0.88295	1.00000	8.38677	30.99183	11.88662	48.40023	1191.11635	54.89920	-88.3162	10.15458	7.50955	7.84826	42.24113
19.28098	5.83936	9.11886	5.14268	7.20933	0.04088	0.00000	8.74427	31.29613	6.34156	31.47832	1119.60927	62.58111	-71.19901	5.30122	7.50282	6.95148	-30.60106
9.66244	10.17583	7.97513	7.55536	8.79551	0.70673	1.00000	4.82501	50.20431	6.85201	64.27215	1135.83443	53.58327	17.8031	9.92844	7.87547	7.23727	48.43174
14.53478	8.19124	7.07034	8.05641	8.92400	0.86988	1.00000	7.70888	33.25593	7.90024	39.27286	1093.40662	42.82387	23.225	10.17048	9.44964	7.26144	43.4125
32.63036	6.68085	6.78252	7.57038	10.74305	0.73097	1.00000	8.81654	41.47372	11.42650	60.52374	1139.04574	58.35492	-83.55521	10.00761	5.73787	5.17092	41.66394
18.05739	4.12202	9.57074	7.25441	5.22030	0.05090	0.00000	6.88219	37.60390	7.29166	52.18216	1157.29845	53.01749	113.82465	4.38565	6.88657	8.00636	23.29549
21.17162	6.06325	7.36673	6.01822	6.39614	0.08900	1.00000	9.50200	55.47747	6.96017	54.81390	1108.74933	34.80849	-48.62789	6.98464	6.87092	9.31932	-17.74431
15.16264	6.71938	7.68457	7.84959	7.85644	0.22349	0.00000	6.88027	56.30607	6.30879	38.58567	1181.51259	72.59356	13.29371	8.74591	5.78787	8.24525	52.53048
8.73847	8.21458	5.50368	5.72591	9.92605	0.37283	1.00000	5.63984	26.90544	7.60239	38.37071	1165.53636	32.35127	-39.25	9.24372	6.20499	8.10871	-12.91667
2.48470	9.28255	8.92825	7.21146	7.15620	1.04489	1.00000	9.23511	52.41013	10.94177	75.07327	1116.63038	43.22260	-56.52361	10.35756	5.00689	6.92626	-33.38056
5.90969	7.28536	6.38852	5.69436	8.59985	0.13454	1.00000	7.31692	52.08314	10.07068	41.59369	1195.17449	45.75411	76.35484	8.14276	6.54252	6.02567	10.10649
5.53742	3.98545	8.06848	10.31943	9.99050	0.42615	0.00000	6.76999	40.36460	7.58595	51.17336	1176.88110	39.52694	-77.70066	9.43989	6.06288	7.89162	43.16547
16.68495	6.58940	8.26872	8.18960	8.07028	0.06410	0.00000	6.29889	36.10344	5.24720	48.20039	1157.81275	40.96878	103.6032	7.32719	6.64829	7.88993	1.6561
25.95386	10.62277	9.27303	9.12337	3.98295	0.14421	1.00000	8.92252	25.07233	6.81532	63.52926	1089.73514	70.38314	34.02537	7.68784	7.03973	8.39171	38.37255
19.73887	8.37345	7.69503	7.52853	2.73995	0.07810	1.00000	9.61591	57.60250	7.08872	43.46063	1103.55833	41.82965	2.12213	5.58505	8.27705	10.13897	48.8222
9.52732	9.83426	8.89630	10.39325	5.95857	0.13385	1.00000	6.95313	58.09304	7.79614	58.58071	1063.03462	46.49324	-75.60804	7.80416	9.11895	8.02589	39.96097
18.74994	6.57026	6.92464	7.03571	4.05755	0.07025	1.00000	9.08954	53.10217	8.72811	49.53543	1165.12532	43.79469	59.6	6.99119	7.24978	7.23256	47.83333
12.93586	7.67303	6.87351	8.23073	7.12606	0.27585	0.00000	5.66346	47.10025	5.45440	50.39709	1134.90169	57.43062	-5.22126	8.88419	6.57974	6.93620	33.43443
-3.76893	11.04719	8.34030	9.01245	5.10839	0.27920	1.00000	8.80033	47.94474	8.26365	33.70273	1082.75635	45.82655	18.30056	8.76958	9.00729	6.09826	50.5107
10.63290	8.71850	8.42870	6.38022	9.34103	0.92658	1.00000	7.19335	70.92418	9.30385	48.76791	1089.97264	57.80260	-82.4017	10.23164	7.86534	8.89964	23.0072
9.55306	9.65451	6.18837	8.71295	5.15546	0.26520	1.00000	8.62449	50.55488	9.19463	72.23074	1176.92023	41.74051	14.72443	8.80412	8.77483	6.97955	36.92574
9.22909	6.23730	8.62104	6.19316	10.68718	0.25418	1.00000	7.62795	49.24302	9.98544	60.42268	1087.47668	42.72423	18.28333	8.55955	7.71177	8.65038	59.33333
16.59313	9.21152	7.96151	7.85916	9.16572	0.88622	1.00000	5.74627	45.72399	6.70350	43.76179	1144.38595	59.80084	10.58082	10.17428	7.79768	5.12196	35.72917
13.36218	7.45600	6.79259	7.29306	5.66178	0.09100	0.00000	8.04420	60.59440	6.02453	39.64987	1187.00001	55.88226	38.01667	6.98645	8.89783	6.47949	11.85
14.71464	6.51293	6.74668	8.16488	6.25773	0.07001	0.00000	9.05025	47.52783	5.76538	58.20255	1194.56351		-53.13722	3.79648	7.44400	6.36226	-22.92306
-0.44992	6.76568	6.02635	7.10760	5.84590	0.04944	1.00000	8.82811	58.34783	5.49027	47.43308	1162.88099	51.74240	59.4839	5.43818	7.88806	8.91243	58.7002
22.92043	5.39960	5.43828	8.37113	8.49811	0.21202	0.00000	4.81303	42.26448	5.64063	48.52597	1104.09609	55.55103	102.56365	8.46597	7.47239	6.85226	13.65805
20.90304	10.27030	6.29372	10.56699	7.06679	0.84442	1.00000	7.27896	51.30370	7.93521	50.41775	1074.89565	51.50605	133.42825	10.13342	5.82605	6.99108	45.47885
-0.18791	7.33393	6.83874	9.11563	6.33757	0.19194	1.00000	8.33076	51.98330	8.54037	34.92026	1123.98289	69.38209	2.95924	8.53422	7.70539	6.45928	36.76775
10.65861	8.46273	8.12498	9.32874	6.28021	0.07128	1.00000	8.44420	63.61374	7.49242	85.12137	1189.82715	44.83655	150.60036	6.78655	7.70959	6.74516	-34.88422
10.04711	7.82679	9.13183	7.72465	8.65536	0.15157	1.00000	5.19337	48.85227	6.66331	43.21425	1067.69056	52.43505	-72.86843	8.19747	6.90029	8.84328	41.27621
18.70194	9.07684	6.85282	7.02686	4.01155	0.21966	1.00000	11.57339	44.50850	10.16589	34.67164	1096.16412	46.76152	4.08282	8.38145	6.58641	7.64345	36.61954
-0.50276	9.78676	7.29780	9.09970	5.55520	0.41272	1.00000	10.18927	36.37445	7.75145	61.96426	1176.59529	66.53531	-3.52751	9.34246	7.78073	8.41800	50.7236
11.40912	8.25387	7.53718	7.97587	8.22358	3.70681	1.00000	7.51826	45.25434	10.12994	34.82943	1094.21636	67.55793	60.8019	11.65671	7.44509	6.96706	56.9083
21.64676	6.83586	6.38745	2.93284	6.13477	0.09537	1.00000	8.91229	44.95625	3.79531	68.67804	1156.55479	37.97113	60.70278	7.80667	6.07563	6.78217	55.75556
8.10024	10.75505	6.24487	6.29339	7.56279	0.27208	1.00000	4.54556	77.83223	8.54040	61.90840	1154.77237	61.20824	-122.2054	8.89565	6.59544	8.23216	47.76232
10.18279	12.04664	7.13276	6.18512	6.54217	0.10256	1.00000	2.77275	11.72317	7.41941	33.04023	1062.31566	56.67128	-72.86843	7.24158	5.81772	8.07542	41.27621
7.19458	5.63787	7.48949	8.33315	9.72084	1.12909	0.00000	6.21295	27.92821	5.78807	32.58401	1177.87415	48.52819	44.02488	10.42244	6.85793	7.38626	32.61603
3.82349	10.96083	7.90163	7.19995	9.33027	2.20492	1.00000	5.31690	49.71336	8.41544	24.48712	1134.13221	42.21316	-9.24671	11.12466	7.15357	9.60381	38.72706
12.30347	6.10685	7.53220	6.56360	10.45521	0.09743	1.00000	5.59011	81.10647	7.78816	42.91976	1157.14328	55.40081	4.25633	7.45440	7.54899	5.86916	51.21187
1.13589	9.06556	6.61432	5.31493	7.93243	0.18090	1.00000	5.23291	55.11551	8.72559	56.98478	1176.89843	65.72852	12.84052	8.07135	6.83069	7.05748	45.78071
14.07371	11.38385	6.91925	7.71026	4.58203	0.14741	1.00000	11.46690	62.78223	8.16251	38.74860	1144.21586	56.16217	100.48528	8.17117	6.92758	6.54485	14.37395
28.27259	8.94420	8.14645	5.73963	6.27542	1.43956	1.00000	9.29690	57.50142	11.40756	46.05109	1179.43201	59.34646	-81.79819	10.69288	7.34047	7.04304	41.48199
2.28773	7.88874	7.69605	7.28082	5.47931	0.54976	1.00000	8.01596	72.72976	10.90385	68.48850	1070.10514	56.15498	-73.78458	9.68958	7.02806	7.04564	41.0051
7.05448	7.82526	6.93674	6.89490	4.19112	0.15463	1.00000	9.82225	39.97778	9.40801	48.69777	1080.47049	52.38973	10.5511	8.18485	5.42849	6.52650	52.47774
0.20962	6.45767	7.30891	6.90272	9.12151	0.33653	0.00000	6.24590	75.37932	5.82286	54.74042	1052.27069	53.01388	4.08282	9.09606	7.37815	6.08416	36.61954
7.89127	9.55353	6.58325	6.27574	6.20835	0.10605	0.00000	5.65413	24.37632	6.49255	36.11517	1067.17279	32.71722	8.63333	8.10363	6.96108	8.44089	52.2
9.46782	8.41259	9.77771	7.81236	5.77905	0.09464	1.00000	8.47319	54.22573	8.22652	59.81297	1056.62119	54.13272	2.1699	6.92056	6.25706	5.03383	48.98994
14.41237	7.83669	6.15801	11.13957	5.89787	0.15628	0.00000	7.08962	48.30335	6.07698	55.04217	1095.99885	54.84057	139.55028	8.06401	7.50693	5.59067	35.30889
18.98469	9.82657	6.82303	8.68434	4.80929	0.08676	1.00000	9.91663	56.73186	7.45495	37.23450	1138.04812	72.38446	86.00214	6.98177	8.88105	7.40391	46.51872
17.19164	6.25012	6.10933	8.46783	8.20175	1.14950	0.00000	7.31719	41.90597	6.36822	71.06634	1152.78466	47.96346	3.87723	10.45529	6.02657	6.76881	43.61092
14.22636	8.61845	8.12700	7.94286	6.29330	0.55373	1.00000	8.48938	38.82088	10.36481	72.11485	1055.65818	44.46582	-67.33122	9.64474	7.73178	6.70577	10.22677
16.95402	9.42360	6.97731	6.31556	9.04383	1.35540	1.00000	6.22437	45.38024	7.43971	41.93862	1189.31656	53.01960	34.3869	10.62935	6.48342	7.03880	11.8659
21.82926	5.75301	8.21666	9.06485	8.38109	0.16167	0.00000	4.81860	27.43424	6.34938	49.41301	1185.23087	41.48052	38.94324	8.20541	7.04301	6.04458	44.98901
23.16869	3.69681	8.10838	11.37787	10.60414	0.72258	0.00000	4.59962	46.95420	5.95631	51.87461	1115.08209	50.17766	-52.2	9.90017	7.66269	6.47845	-28.44917
7.69990	6.73965	5.83490	4.98326	4.51912	0.11259	0.00000	7.18531	26.69885	3.90259	56.50306	1084.97214	30.18380	-6.00137	7.35364	7.57311	8.13995	33.42585
9.49145	5.85626	7.30275	3.19453	4.57469	0.10150	0.00000	7.44116	53.37086	3.11081	27.19876	1123.88710	50.59723	-76.99081	7.42976	6.91501	7.97831	38.96372
4.78689	8.47301	6.57253	6.33074	8.51365	0.47375	1.00000	6.56009	61.20901	6.79393	52.39931	1177.22671	50.73153	-82.35176	9.49073	7.40199	7.44403	27.71809
12.47049	7.17553	6.15576	10.80943	6.57727	0.02853	0.00000	3.65412	38.21719	6.69130	40.58297	1061.13325	54.66915	114.68333	4.72001	7.51224	8.96449	23.73333
32.69931	8.93335	4.77887	7.03255	6.67499	0.46970	1.00000	8.62723	31.23559	11.27889	55.48088	1148.64620	57.25596	76.32756		7.32887	7.17521	9.57046
12.02333	9.78695	7.05377	5.38574	8.72329	0.15017	1.00000	2.28360	40.42804	5.11142	34.71828	1185.81507	36.74735	9.85	8.01623	7.75102	7.74973	53.63333
18.58281	6.89708	6.94677	3.22939	5.65343	0.16132	0.00000	8.77178	28.15168	3.74762	36.04013	1071.33143	34.90982	20.91361	8.20750	7.98707	5.92491	41.92361
16.52762	6.38385	7.85098	6.90124	6.12969	0.07188	0.00000	9.09359	45.79177	5.98219	48.87296	1087.09950	55.21361	73.97117	5.62422	6.46272	7.85983	31.96258
9.47607	8.15176	6.74321	8.28932	5.65550	0.24918	1.00000	8.02719	42.79862	9.31423	45.58683	1182.06234	55.23244	5.4384	8.72792	7.43687	7.47121	43.2907
7.31753	5.68870	7.32221	7.13371	6.55225	0.04757	0.00000	10.86289	53.38203	7.22386	45.27589	1063.57313	55.64482	34.37389	5.84376		7.40338	40.1675
5.09698	8.95195	6.81064	7.25827	10.05135	6.13147	1.00000	7.73114	37.00038	7.77791	52.43821	1183.97712	43.36300	8.96317	12.16646	7.57517	6.15703	48.35149
7.42237	8.96990	6.85465	7.97498	6.24976	0.10873	1.00000	4.65916	40.55544	5.21491	64.78010	1077.67537	74.78028	138.31667	7.60878	7.15939	7.70249	36.65
14.48157	6.77717	7.53650	7.65457	2.46201	0.06259	1.00000	10.91968	41.58018	7.24693	64.20885	1144.20458	76.52226	46.5813	5.26423	6.20624	6.26151	54.8421
22.32270	5.03073	8.79827	7.55494	10.51314	0.46940	0.00000	5.79468	60.49645	5.92072	49.96729	1103.44864	40.99205	120.57224	9.50102	6.23663	6.48532	15.72892
33.88107	6.96258	9.98191	8.22098	7.33718	3.47683	0.00000	9.70842	63.23185	6.33588	62.01660	1192.75753	48.60619	-82.07842	11.58412	7.70205	7.48290	26.91756
22.08835	6.17747	6.78828	10.35996	6.83214	0.12783	0.00000	5.79582	39.59045	5.33394	55.67036	1199.41103	69.72389	-1.47217	7.22865	6.34307	8.81969	53.46506
26.75688	8.88132	8.11999	8.97009	7.30878	0.20130	1.00000	7.88482	35.31226	8.13396	31.47735	1143.23370	59.37497	10.58082	8.38310	7.42432	7.86351	35.72917
13.48810	7.35017	8.79531	6.75068	8.30646	0.60846	0.00000	7.00704	61.25300	5.85066	52.59813	1128.38447	53.08666	8.77069	9.71928	8.77807	8.43691	50.80904
16.39023	8.78223	7.64424	8.57717	6.84266	0.85151	1.00000	7.77497	62.12215	8.52413	37.17493	1135.04744	36.88343	-37.03861	10.11903	9.06257	7.61014	-10.90889
18.94643	5.61728	7.18538	4.71337	6.21309	0.06160	0.00000	9.65478	46.49773	6.12759	49.21368	1064.78898	78.28530	-87.45476	7.15775	6.21804	7.47587	41.47892
20.75680	7.79394	6.14713	5.92084	4.76009	0.11591	0.00000	8.26020	47.60270	2.83881	64.18430	1138.51993	61.69664	53.47103	6.85241	6.54172	6.79634	54.48147
13.44338	7.91656	7.59195	5.25382	9.83587	0.48689	1.00000	7.01864	44.08934	8.55316	31.71707	1183.59909	45.47291	13.44275	9.56073	5.81401	4.59678	38.07789
10.25523	9.31359	6.78575	7.09716	7.44692	0.23868	1.00000	5.83008	25.64324	7.07847	58.73348	1188.59371	55.66215	-97.92977	8.56208	6.98558	6.61627	38.06084
16.84390	4.70961	7.75133	9.22651	9.97223	0.12823	0.00000	5.49261	45.05898	6.53741	55.94016	1106.61908	47.55927	73.38333	7.73056	6.49014	7.71635	31.71667
8.41166	6.96206	6.11343	8.50369	4.78835	0.05833	1.00000	9.01761	34.87390	7.58295	54.12881	1159.31941	63.59129	13.58357	6.01792	6.24198	7.96552	-1.63333
-0.11830	7.55142	6.79589	9.05623	5.45552	0.14326	1.00000	7.61570	56.70072	8.41445	49.19882	1160.05205	58.82040	-70.92866	7.75718	6.72175	6.39291	42.52787
16.99497	7.59217	7.61695	8.53087	6.58955	0.11663	1.00000	9.74222	38.85636	7.50990	53.25565	1162.58729	46.64618	-118.25508	7.85387	6.21175	6.98494	34.14251
22.95136	8.58708	9.66516	5.25429	8.95385	0.22053	1.00000	5.67387	56.22925	9.75683	42.88192	1098.27637	64.02357	44.7662	8.53028	6.42662	6.02525	40.49748
30.53226	10.43410	9.02034	4.62662	7.48557	0.14835	1.00000	3.77389	46.36156	7.50073	48.09547	1130.35246	36.29228	17.10558	8.10102	8.21630	7.87440	61.72744
24.41865	7.24090	9.04347	6.53071	9.29956	0.38567	1.00000	6.45544	54.75248	7.43594	53.34579	1186.03284	55.60534	101.44167	9.17908	8.41950	8.20701	0.51667
13.82826	4.82499	6.47988	6.02478	10.91338	1.94427	0.00000	8.27901	60.04705	5.96981	42.70144	1081.33796	46.90483	42.54536	10.99479	7.66706	7.02599	-0.35817
17.09473	5.13290	6.95906	7.02141	10.19925	0.12283	0.00000	5.65836	47.61225	6.53470	52.56961	1050.23639	42.96718	-97.54667	7.75742	8.31081	7.73456	30.5427
1.34332	5.51221	6.50357	5.19179	6.19462	0.06609	0.00000	7.93330	46.57890	6.46847		1068.05859	62.94556	-7.35	6.47861	6.66944	7.96295	53.53333
35.26148	8.99886	6.26331	8.85108	7.14669	0.28198		9.00711	47.48560	7.92839	54.89697	1186.26110	47.90164	-50.19556	8.90811	7.69649	6.88453	-19.72806
23.35076	5.03357	5.50153	9.80794	9.48707	7.77538	1.00000	8.81984	57.14425	6.34433	46.31106	1096.66612	50.27858	114.10479	12.40485	6.43074	9.22095	22.37066
16.59006	6.28385	7.85630	8.17118	9.25510	0.13247	0.00000	4.93515	37.32127	6.05121	38.84517	1162.75917	39.72981	38.66667	8.04665	5.84185	5.82348	-6.25
23.14716	9.35967	8.56783	8.83874	7.19804	0.37173	1.00000	8.19108	47.10404	8.62492	63.39486	1191.77494	37.88893	10.78222	9.19457	8.76967	7.82715	36.46917
15.64653	9.10657	7.35549	5.66275	6.24190	0.07191	0.00000	5.99755	54.87887	5.27613	61.25211	1135.71819	47.29973	-73.26022	7.33955	6.83488	7.90282	6.46838
14.52769	6.41750	7.02801	8.07236	8.27036	0.16639	1.00000	9.04496	48.69804	9.34606	65.22965	1054.26282	51.47195	5.55575	8.08371	7.97119	7.55303	46.67535
-6.67394	8.18287	5.72232	9.96697	6.78036	0.24201	1.00000	6.97566	62.98368	7.71209	71.33024	1114.46671	47.14056	-41.25528	8.68352	7.79064	7.01885	-19.32556
-9.55226	6.04704	8.28904	6.13258	9.15937	0.12303	0.00000	5.42757	39.01508	5.71982	78.32950	1103.75837	62.10268	-79.59415	7.36506	6.42184	7.01529	-2.13404
17.78597	7.71883	7.67178	6.92976	8.41477	0.31957	1.00000	6.63343	38.33945	7.11146	60.62318	1133.72241	56.95016	128.63083	9.13560	7.79038	6.40731	36.82167
13.30938	9.47012	8.97132	5.63688	6.61694		1.00000	6.12722	47.08745	8.23714	63.63664	1065.25420	36.84959	-15.58602	8.18165	6.29045	8.56795	27.76056
