SO2	H2CO	PM2.5	TEMP	CFCs	NOx	PRES	warning	longitude	CO	Pb	O3	latitude	PAHs	C2H3NO5	PM10	NH3	CH4
11.05125	49.50291	9.84569	17.67257	85.47444	8.37164	1096.76726	1.00000	9.0027	3.89212	55.06300	9.01036	11.86064	8.07982	0.86403	6.81897	8.48200	9.31617
12.94245	56.84539	7.87811	15.23964	73.16081	9.53266	1116.36958	0.00000	145.06667	3.86400	55.88610	5.76435	-37.88333	8.95045	0.63854	5.10582	9.24009	9.73784
10.05007	46.51653	8.71827	3.06739	80.89158	8.62329	1093.59749	0.00000	-79.62603	10.43768	50.33802	7.52514	8.88988	8.64992	0.87644	6.01539	7.41551	7.92833
9.65685	42.10734	9.23900	1.08157	71.25967	10.75420	1057.93904	0.00000	31.3237	11.99983	57.68263	7.55774	52.4089	9.54313	1.29535	7.29572	9.50118	6.56854
9.16176	47.22838	6.72718	17.71775	74.67340	9.12780	1061.64804	1.00000	24.04142	7.21097	38.09764	10.74052	54.39635	10.02102	1.82615	7.91891	9.16186	10.31547
8.92922	60.16570	6.34588	19.61179	74.81657	7.05950	1181.82694	1.00000	9.5926	8.76166	42.12331	10.01052	52.86147	7.86725	1.32532	7.26997	8.37929	10.38538
10.19390	64.78452	7.56077	5.68382	69.09421	9.80357	1141.75157	1.00000	37.3825	10.37367	60.44161	6.78568	37.05944	8.24311	1.23277	6.98029	8.35902	4.25575
8.97398	47.15945	6.84376	4.12667	70.78549	8.79801	1121.70195	0.00000	14.39024	7.35894	44.39849	9.46759	42.22718	8.21209	0.76489	6.53765	7.02953	6.61824
9.97894	52.47621	6.44662	1.40709	78.98123	10.39805	1186.58871	1.00000	-93.263	7.61067	57.81525	10.02061	45.0408	9.05917	1.68637	7.87913	8.36167	5.84017
8.21456	64.53463	12.17983	20.09957	76.10459	5.12516	1094.84683	0.00000	137.4	8.18962	45.22352	9.60846	34.81667	9.24842	8.21777	9.80711	7.69819	12.24467
10.03250	36.16526	8.59078	24.71944	69.66580	7.37165	1060.95236	1.00000	-82.61573	4.94695	58.82507	9.72360	41.24255	8.92260	1.30156	7.17247	7.74291	7.67514
13.05436	74.39622	4.76639	-2.44665	69.69243	8.70857	1163.98870	1.00000	29.41824	10.13672	66.46807	10.60595	45.99194	8.37372	6.91107	9.64465	11.42782	11.08736
10.57849	66.42541	8.70100	-0.30199	72.41978	8.85504	1064.67720	1.00000	171.25364	8.86663	46.71949	11.72129	-44.39672	8.58526	3.69034	8.86504	8.69644	8.53022
8.42655		9.98815	13.40636	74.68866	7.59226	1192.31453	0.00000	107.60627	12.66355	48.17628	8.83063	51.82721	9.44090	4.11343	9.10511	8.70633	6.46625
11.50424	53.22766	10.39951	7.80141	82.36398	9.31650	1140.12147	0.00000	114.68333	7.40506	65.50005	7.07016	23.73333	6.79918	1.72222	7.85159	9.05239	10.60290
9.79244	28.45321	7.28646	1.25896	69.36384	6.74927	1155.59491	1.00000	6.83042	3.47464	53.96102	11.80234	6.15038	10.03431	1.32312	7.11874	10.32637	9.10302
9.40691	38.15595	8.47820	12.98543	87.19553	8.58808	1173.71807	0.00000	3.87723	4.37505	62.49906	7.37772	43.61092	9.03052	0.84441	5.78116	8.69768	8.34322
9.67790	44.25295	6.69914	21.72046	63.65779	9.34050	1199.43538	0.00000	73.08333	9.47054	46.62800	9.66775	19.21667	8.27224	0.80006	6.52016	8.98611	7.48784
8.36279	58.10395	8.27049	-2.29281	65.63441	7.61753	1172.34400	1.00000	17.10558	6.67786	42.58118	8.34948	61.72744	10.66986	0.96110	5.36409	7.77677	7.97081
10.50771	61.26999	8.73548	12.99889	80.26274	7.49408	1194.15802	0.00000	85.94001	10.60344	58.78613	7.59332	25.49043	7.46332	0.84029	7.09911	6.16166	6.53042
10.03362	38.20873	8.15257	11.06794	54.12153	7.21100	1080.88556	1.00000	120.14278	6.55665	33.51402	9.33434	32.50611	8.10384	1.56500	7.85514	7.53626	5.74083
9.06743	61.13010	5.77777	31.09053	63.62228	7.07463	1112.10449	1.00000	-119.48568	8.68173	49.84194	9.56624	49.88307	8.84767	1.12027	6.84986	7.84253	6.26983
9.24961	58.50524	6.35574	0.93766	89.70580	8.00821	1097.40041	1.00000	137.36215	11.71038	64.22753	7.06800	36.75965	7.89961	1.01405	5.16509	8.03120	9.81558
9.16339	30.97070	9.62447	15.93949	76.23529	9.07773	1136.76757	0.00000	0.57856	6.84558	58.27300	7.83083	40.70995	8.80948	1.28027	6.51994	7.96265	9.70381
8.56685	37.70763	7.00968	20.40238	66.97166	6.30229	1141.97562	1.00000	-42.29444	10.40361	57.45035	9.08665	-4.24444	7.52976	0.89226	5.53516	8.56694	9.34288
8.98444	52.15579	8.78659	18.39573	72.60854	8.74962	1174.75712	0.00000	72.93924	4.61546	44.65715	8.21852	18.87813	9.73468	0.99270	6.55214	8.24426	9.20928
9.50307	67.33951	5.72324	0.77025	66.62897	6.86102	1054.99026	1.00000	178.00417	9.17400	54.50431	9.33607	-38.65333	6.70774	1.35799	7.17130	6.56709	4.91978
11.28480	45.70454	9.67558	-8.44959	79.25330	7.52245	1084.01808	0.00000	145.13643	9.44372	70.68854	5.32384	-38.16604	8.33213	1.19054	7.16043	7.20541	10.90842
7.84353	63.85679	5.58808	8.58178	78.63762	8.59059	1086.51081		11.37703	9.36823	52.50055	9.30098	48.06919	6.83092	0.73932	6.32041	7.39166	5.82302
11.01893	66.36678	6.04838	18.07935	63.14165	8.43289	1054.75632	1.00000	3.16667	12.48456	56.03316	8.03542	50.8	6.89809	0.65647	4.37982	9.74537	8.91648
10.04393		8.29718	11.65535	78.28590	8.87636	1174.08542	1.00000	76.56719	8.26321	35.26291	11.39171	24.41288	8.39427	1.51723	7.46467	8.84221	8.51903
8.41257	64.83865	5.65471	21.59802	84.85793	8.90194	1125.76781	1.00000	-81.24441	10.70851	36.27360	7.08430	23.15678	6.82547	1.31978	6.77278	8.56231	11.30092
10.22593	48.37588	7.61578	9.06614	78.08679	8.89651	1093.62534	1.00000	112.73333	11.04644	28.37959	9.58232	38.40917	8.73072	1.04789	7.26668	6.13100	9.00095
8.62065	53.13447	10.10645	26.27039	77.54723	8.44197	1161.82411	1.00000	9.22796	9.75845	48.62781	9.24582	48.46458	7.69669	0.97967	7.05039	8.99512	7.82410
9.32555	68.77021	8.96052	25.66452	67.80522	6.95236	1081.69671	0.00000	2.18247	6.54355	59.26953	8.27433	41.41204	8.97272	0.85051	6.40557	8.86847	9.66899
11.41931	45.86176	7.63951	8.44626	77.96397	9.43599	1143.16561	1.00000	83.97573	9.85777	53.00842	10.59387	21.46527	8.25214	1.12508	6.46554	7.44743	8.22151
12.29345	49.77340	2.73392	-0.17195	79.40597	6.75160	1120.50241	0.00000	-65.61427	5.70256	71.99584	10.33005	-27.4338	8.07768	1.09975	3.68443	8.14334	8.36288
10.07129	40.62277	4.67465	19.25961	64.46285	8.06282	1150.78224	0.00000	48.26258	7.72180	61.23154	11.36296	33.86419	7.53423	0.54531	5.45849	7.27724	8.21109
11.02307	38.48365	6.49629	26.03806	58.50461	8.42819	1186.99638	1.00000	59.4839	8.55686	27.16079	11.75796	58.7002	5.48591	1.72480	7.96605	6.82628	9.61121
6.27305	47.46323	13.18094		66.20266	8.60084	1140.42280	0.00000	43.83992	14.28252	26.00997	8.37455	55.39485	9.17687	30.98907	11.24826	5.79566	6.29395
9.94145	46.16064	9.26771	12.96031	66.59967	9.20592	1142.22535	0.00000	-6.90656	6.60087	55.89622	5.75662	33.92866	8.31927	0.82549	7.08061	8.85760	8.37614
8.07211	36.52536	5.15851	17.59604	82.07664	7.27929	1160.77639	1.00000	16.50104	9.59954	42.70207	10.48745	41.24264	8.52418	2.13009	8.51121	7.16207	4.31842
8.70885	82.24076	6.55680	30.72185	74.48465	7.10081	1083.20256	1.00000	-87.45476	8.27345	52.07365	8.22180	41.47892	7.48698	1.07043	6.71608	8.73539	10.56619
11.58930	39.33543	3.72969	17.44220	74.51880	9.41608	1183.30941	1.00000	-94.41551	8.75795	46.12435	8.33196	39.09112	8.57900	1.87702	8.43384	7.34319	12.40866
8.71639	46.37959	6.17011	-7.17546	72.21208	7.87882	1168.01948	0.00000	15.16554	9.48089	52.69005	11.43080	-4.5833	9.02137	2.27765	8.30518	7.56989	6.01759
9.07975	32.87999	8.31662	17.73819	72.19929	8.56908	1067.16477	0.00000	178.00417	10.56570	44.11595	9.51120	-38.65333	7.92043	1.77838		7.57900	7.91735
9.68536	47.26405	6.93220	36.90537	74.05438	8.23624	1196.94843	1.00000	31.3237	9.02301	45.09324	7.90149	52.4089	8.03152	0.71925	6.09045	8.55310	5.76788
9.82627	49.81822	8.43117	20.54756	70.91567	9.08879	1162.55240	0.00000	-84.67837	11.27185	37.28298	8.10111	34.06635	8.55366	0.92744		6.94572	6.95419
9.76947	45.04615	6.63073	12.09021	64.28556	7.85261	1191.77338	1.00000	19.27498	8.86586	45.16668	9.16902	50.20528	9.10205	1.76342	8.04946	9.17375	5.11041
7.82981	36.43740	7.33790	-1.82298	75.40979	8.51035	1188.98768	1.00000	-80.08199	10.73017	35.81007	5.51181	35.88264	7.69314	0.75356	3.26170	10.65036	9.21041
10.89423	59.11830	6.36366	2.01498	72.43843	8.66267	1103.55176	1.00000	-60.93173	9.50946	43.13834	9.87531	-31.4488	7.16340	1.31753	7.20602	7.74702	9.77535
9.20616	58.41413	6.08589	16.66796	78.73620	7.67549	1065.33355	1.00000	-13.68778	10.02618	73.17148	8.35614	9.535	8.58567	1.13395	6.81917	7.49503	5.22320
9.08039	67.92977	9.80046	17.86739	67.23349	6.40564	1113.89678	0.00000	-79.2663	11.78189	81.34305	7.67687	43.86682	7.08948	2.20269	7.99142	9.25965	6.22040
11.39700	40.32382	6.65014	8.69667	86.00224	8.34825	1140.36268	0.00000	29.91582	8.74470	58.71020	8.21247	31.20176	7.48941	0.77854	5.40610	7.75069	6.85664
11.32718	62.08776	6.94642	21.37352	83.03629	8.45656	1094.80265	1.00000	0.75	11.49701	65.18811	9.78093	52.41667	8.51288	0.72807	3.31783	9.50852	7.44595
11.60435	36.94753	9.24843	19.89804	78.08724	5.96691	1112.06263	0.00000	39.25	5.56007	40.35024	7.52445	-6.8	7.99189	1.26787	7.29447	8.61974	10.26699
7.25081	70.74451	8.12855	20.98441	71.09077	9.06702	1182.31071	0.00000	120.56528	5.03334	71.45418	7.70243	14.66	9.16761	0.88219	5.82733	9.32286	8.19673
8.64362	19.94478	7.87141	17.47914	70.99683	6.96718	1105.85370	1.00000	38.28402	10.37373	39.07709	7.97866	34.5624	8.47576		7.11191	9.20570	9.65131
9.69296	33.98035	4.84254	8.87100	66.25360	8.21087	1175.12424	1.00000	-79.62603	10.49503	43.73238	7.85908	8.88988	6.60288	0.80682	5.85409	7.45504	10.98561
8.80226	70.06644	6.73747	14.68521	82.36206	7.87592	1162.63309	1.00000	37.38115	5.49561	53.63856	10.22141	55.63711	7.30915	0.60830	5.24942	6.17667	10.15436
11.27039	56.29892	9.74020	11.90316	75.03104	6.87720	1178.81905	1.00000	0.75	5.37405	47.43973	8.47534	52.41667	9.27275	1.21345	7.73895	7.74849	7.44251
10.06221	44.33123	10.07608	27.81269	72.85253	7.92629	1182.16686	0.00000	-3.05	6.61187	75.43698	8.23559	53.81667	8.02216	1.53195	7.84986	7.80017	11.31219
10.11608	30.30235	7.05134	-1.17492	64.77650	8.85977	1072.11201	1.00000	-60.94228	5.90707	55.82748	11.35831	14.67751	7.91623	5.22502	9.36224	8.31038	6.21583
9.32542	56.33555	4.88696	29.59764	73.44610	9.03908	1190.26767	1.00000	76.56719	7.02603	59.40045	11.70059	24.41288	9.75955	1.64941	7.61491	9.33751	7.36878
9.82808	62.63766	5.96235	6.13766	68.06072	6.25434	1084.07360	0.00000	-76.70944	8.05915	34.86132	10.31846	-11.94306	9.82826	1.05711	7.09442	8.60013	6.84385
9.85303	60.37744	6.50027	15.11407	74.72847	6.73387	1141.92810	1.00000	-95.44744	9.44042	34.50217	9.13652	29.53885	8.11321	0.86430	6.77692	8.39233	9.96540
9.49723	56.97527	10.13175	3.94513	73.55297	8.48437	1100.96150	0.00000	27.06365	6.22769	55.76011	7.19108	50.18545	8.81866	1.57279	8.09144	7.53530	9.58008
8.82913	61.66408	5.75292	10.24064	64.66420	7.63910	1137.89826	0.00000	14.66737	8.48872	53.13878	11.34383	41.55947	9.14182	2.09910	8.13454	8.22545	6.62251
8.59798	58.15627	5.92257	36.66724	67.94847	8.35517	1136.35125	0.00000	4.8951	10.12914	44.39547	11.82666	44.92801	8.66698	3.70910	8.90869	7.78307	3.81670
10.21252	52.58525	8.51468	30.78788	68.09386	7.27235	1112.98792	1.00000	41.77921	7.48027	43.70846	13.07223	41.82143	8.29427	1.37257	7.48250	7.77854	8.01154
9.70874	41.42653	7.07602	8.05262	75.89873	9.88178	1160.58398	1.00000	10.78222	9.47039	51.83034	9.30311	36.46917	6.31395	1.33295	7.40271	5.60785	9.82014
8.97737	54.57120	7.19391	29.70191	66.81491	7.43436	1136.88049	0.00000	74.85849	5.23143	44.06941	5.99653	31.28092	9.83448	0.92350	4.77162	8.46203	7.41454
11.03028	84.48045	3.78455	8.24732	77.83428	8.43078	1190.83112	1.00000	-86.57415	9.19320	61.08760	9.67602	15.48131	7.41559	1.10405	5.40704	8.23032	6.07260
11.25099	54.03730	4.79452	16.87234	69.44777	7.70998	1134.68752	1.00000	35.23388	9.86786	55.10289	9.55379	31.78336	8.54243	1.12319	6.86796	7.99623	10.68027
10.22466	38.07008	5.83986	6.15330	85.37248	7.30613	1176.42006	0.00000	71.57737	10.13463	38.83351	10.06745	21.53889	9.33389	1.25625	7.14483	7.52114	6.80944
10.32078	72.84506	7.51295	4.11557	50.25252	7.72241	1098.21689	0.00000	-97.03285	7.36760	32.54904	8.54958	47.92526	9.47709	0.76823	6.43163	8.55828	6.93118
9.91735	52.38634	6.50471	26.13637	65.23504	7.07356	1133.82678	1.00000	74.85849	11.69653	44.76896	7.35384	31.28092	7.32913	1.04509	5.71568	9.34989	9.69004
8.21943	51.79813	8.12166	1.01083	70.27601	7.53184	1167.06858	1.00000	-78.04471	8.62778	39.72920	7.98485	34.25628	8.25401	1.12119	6.97562	9.11629	6.35329
11.12215	27.80821	7.91121	30.01968	66.60499	8.37922	1106.27492	1.00000	-94.91386	6.82566	53.04615	9.52268	17.94979	9.27605	3.41552	8.77132	8.10273	5.75233
9.31059	27.82427	8.39736	29.65236	82.74257	8.00488	1108.10599	1.00000	100.24529	5.93476	64.84601	9.57203	5.4709	8.76251	1.34590	7.54742	8.95275	6.99517
9.49600	45.34865	8.08586	10.72432	56.34961	8.33303	1101.63090	1.00000	-1.64295	6.90552	55.68707	9.64701	42.8139	8.00300	2.79966	8.58295	8.09388	5.05558
7.84669	34.34985	9.24596	18.36799	69.19228	7.30609	1120.83131	0.00000	-99.73314	10.48938	19.54376	9.37668	32.44874	8.12305	3.17067	8.68509	8.68897	7.78839
9.86165	49.84060	6.16637	22.54532	78.42570	9.87521	1119.47007	1.00000	-81.79819	10.79479	51.67159	8.15199	41.48199	9.82591	2.48170	7.91865	8.26639	4.31860
10.14344	48.97808	9.48761	18.25305	71.39940	7.16653	1064.80005	0.00000	24.95034	9.49151	39.56109	4.89345	60.18427	8.50608	1.21317	6.14159	8.94965	8.89777
8.72246	42.40707	11.76030	30.84488	69.70084	8.53899	1055.12219	0.00000	51.0193	10.24565	37.29395	7.08892	35.6803	7.53995	5.76241	9.46525	8.13444	10.93943
9.01231	35.59470	6.46337	22.36515	67.53106	6.89849	1089.11647	1.00000	-97.03285	9.06765	48.54330	10.50091	47.92526	9.43194	0.89128	6.66749	9.05669	9.88164
7.70091		7.84735	18.74381	75.70672	9.63787	1080.64100	1.00000	-86.19903	9.54360	58.16987	7.84367	11.84962	9.66159	0.67610	4.40919	8.08561	8.91801
9.03856	72.09914	7.36172	15.47020	65.22494	5.71107	1155.33906	1.00000	-72.47417	6.68258	53.83111	8.83554	7.83389	6.82570	0.68199	5.19735	8.01958	8.93392
8.45502	25.56010	7.04679	25.75718	68.55284	9.43512	1166.43953	1.00000	-8.2194	8.98723	51.32349	8.19021	43.48961	8.09170	0.85818	5.67248	9.96008	9.78157
8.28136	40.28891	11.90714	18.01315	67.11137	9.36155	1076.98748	0.00000	-1.29243	8.72709	69.35933	8.14866	53.49389	8.14243	7.12097	9.64214	8.73907	11.17733
11.09246	72.21058	8.81490	9.30949	78.10011	8.93382	1123.67290	0.00000	123.50266	4.83333	35.68612	7.17230	41.94175	8.28986	0.47366	5.68097	9.73080	8.60747
8.21728	55.42991	8.04114	19.24206	76.85376	8.16440	1142.14106	0.00000	18.34717	5.74511	49.89656	7.17366	54.60528	9.45976	0.92193	5.99866	8.01782	9.08204
7.84439	53.05770	10.19608	13.30920	68.61083	7.27796	1189.79229	0.00000	10.03988	6.08244	65.73704	9.07282	53.6052	7.02255	1.56209	8.00113	8.00722	9.00090
7.44658	51.18134	7.28039	8.96917	84.34419	9.53859	1053.68344	0.00000	5.03586	9.75489	44.58946	11.22294	43.83125	9.84629	2.41755	8.29547	9.14698	6.61007
12.56844	58.90640	9.34930	8.58592	76.52511	8.07948	1055.61139	0.00000	83.36889	8.21107	58.09227	6.05773	26.76628	6.89051	0.54826	6.42461	7.98467	11.37820
10.71371	61.47252	8.97876	10.78952	70.07910	8.46481	1084.38935	1.00000	-97.35992	5.20651	43.78720	8.48186	19.8173	6.07529	0.88653	5.94073	9.04509	9.22571
7.55348	50.65617	7.11076	13.58095	71.60359	8.97492	1151.64265	1.00000	-104.83192	8.19903	58.98562	10.51396	39.72943		0.90848	6.45109	8.67211	9.82214
8.43648	62.34309	11.59191	23.22242	74.06443	7.53770	1136.64857	0.00000	3.55665	8.26156	47.67434	8.19336	36.72544	8.42311	4.55010	9.25034	9.28287	10.77060
10.83012	51.86738	6.80597	21.33417	74.19301	8.19547	1093.87475	1.00000	-80.08199	8.48296	82.13525	11.29403	35.88264	7.83530	1.13886	6.43824	7.28418	8.93334
9.95681	65.99266	6.99978	15.91876	66.96394	8.16424	1068.78848	1.00000	-84.67837	7.33554	39.84796	8.81422	34.06635	8.70617	0.88478	5.89288	7.81878	6.03839
9.86029	50.66332	4.74688	24.69261	77.58090	8.75693	1065.35773	1.00000	-86.99666	7.84154	57.92579	10.41159	33.45122	8.28139	1.10454	6.10712	9.87710	6.96746
12.03864	24.23649	6.41830	19.34870	75.72545	8.57777	1057.95183	1.00000	33.72798	10.48649	55.67081	10.29939	53.53395	7.84660	0.88990	6.38703	8.08086	8.88060
11.35915	72.95705	9.58974	28.67774	67.08962	9.57846	1074.94158	0.00000	15.46667	5.56579	48.06228	7.50782	47.05	7.98708	1.24575	7.18084	9.07914	10.26446
9.28073	32.30827	5.45910	5.70468	67.81570	9.98345	1103.67278	1.00000	100.48528	7.79070	63.57973	10.60034	14.37395	8.52778	1.49530	7.33847	9.07630	6.71608
8.84505	51.59321	6.63376	28.14604	70.80937	8.22409	1138.26524	1.00000	73.06784	8.05828	54.71633	11.24998	25.13915	8.34465	4.10609	9.14030	7.60843	10.75523
9.43347	52.29709	8.26691	5.54846	71.32531	7.24780	1097.51791	0.00000	1.6	10.60150	31.51210	9.33462	43.11667	8.09309	1.55226	7.44891	8.22756	6.71841
10.11492	74.90977	7.46192	29.62500	72.76546	8.14368	1145.91394	1.00000	138.31667	5.96685	59.57746	9.85472	36.65	7.50870	1.15361	7.02236	9.88065	7.73972
12.38444	42.32337	6.22396	15.60299	84.17791	10.47253	1128.00902	1.00000	2.08333	10.74692	50.89951	10.43608	48.86667	8.16502	0.82745	5.13540	9.34183	8.35000
9.99191	38.71334	5.20792	18.81930	67.88145	7.58793	1120.18699	1.00000	138.89585	9.21149	62.65639	8.39391	36.33011	8.83835	0.96931	6.94905	9.02623	11.11276
9.12856	33.84005	7.54579	1.12150	75.47994	9.24597	1124.28411	1.00000	-37.65	4.67303	57.88343	11.13491	-10.91722	7.54059	1.44381	7.51718	7.50124	8.54291
9.50239	56.36533	5.95108	17.35879	68.73554	7.44556	1126.85146	1.00000	16.50104	9.67025	43.35728	8.59172	41.24264	9.32767	1.15530	6.67551	8.85517	4.93482
9.40762	52.08701	6.51003	1.48829	77.13264	10.43295	1076.96197	1.00000	-75.60804	10.47914	58.79276	8.29432	39.96097	8.23821	0.94679	6.16187	5.77328	9.91957
10.58832	54.94442	6.14956	13.23716	69.63075	8.05173	1113.35067	1.00000	39.85331	9.69828	58.65932	9.46534	57.30185	7.92168	0.98887	5.90732	8.00858	9.55641
11.53230	49.48006	8.05597	2.84660	80.53753	7.45964	1061.77427	1.00000	24.75	5.49655	58.39226	8.70338	55.25	9.00408	0.71620	5.65135	8.35992	8.19091
9.12022	43.15695	6.97296	8.84581	83.97266	10.06857	1081.30171	1.00000	29.24152	10.11337	66.98583	8.77335	-26.93366	8.70514	0.85657	7.08203	8.81969	9.97069
10.19916	59.70510	7.60794	27.94928	78.16289	7.18399	1192.97437	0.00000	-77.02303	10.10908	42.92422	8.85439	38.70734	8.29373	0.67555	6.11142	7.93951	8.54526
10.55673	64.44465	8.34065	20.42197	65.66499	8.77200	1083.03575	0.00000	19.61222	3.06620	44.19567	8.71201	44.97639	7.75305	1.18427	7.18369	6.94872	9.10756
10.24506	40.94308	12.36130	11.67018	65.01429	6.94601	1185.26996	0.00000	122.22833	9.43958	53.90942	5.81934	40.66482	8.04691	5.61515	9.47333	8.64651	11.05705
8.93930	41.76354	7.07688	9.10574	84.10646	8.19234	1174.88325	1.00000	-7.32097	8.86367	53.73885	10.51416	41.1053	8.31176	2.94135	8.62903	6.57352	10.30127
12.48161	23.38239	8.29451	4.85574	77.96649	8.19450	1060.06236	1.00000	14.34085	12.14323	69.15293	8.77184	40.87363	9.22181	0.69803	4.83928	8.11285	7.00510
10.41835	42.57353	8.23437	12.64830	56.88781	7.96276	1141.19183	0.00000	79.5286	11.68626	54.08802	9.63957	29.22254	8.18599	0.76365	6.03891	9.31984	7.92819
9.25212	39.87182	5.74277	19.66720	86.27559	8.12749	1056.67481	0.00000	13.63617	8.50398	30.20098	10.98866	50.50301	8.43038	1.79652	7.85983	9.64524	6.51964
10.29213	61.34121	6.88498	23.31541	80.02181	8.92992	1082.10761	1.00000	140.73667	11.44841	41.70795	8.66932	41.77583	8.23298	0.64490	4.91208	8.53535	8.69699
9.02023	72.45399	7.30663	4.00787	80.10152	8.04808	1139.82177	0.00000	-78.19444	9.57658	66.28649	9.65340	38.91817	9.30157	0.79344	7.01558	9.01261	6.92640
10.75354	52.11639	10.11450	11.98761	81.03332	8.89898	1192.95724	0.00000	30.4347	6.98357	50.10880	5.89429	-1.9487	6.95064	1.83712	7.98258	7.50629	10.09897
9.66350	53.45267	8.07012	12.68297	79.62775	10.02750	1115.48407	1.00000	1.04945	6.62376	62.65736	9.49632	35.06544	8.03774	1.95104	7.94554	7.40723	5.95893
13.59998	45.76170	6.43159	37.76542	63.51801	8.03362	1190.85038	1.00000	28.19028	10.06665	59.80122	11.36727	59.37722	8.80913	1.44168	7.38872	7.67390	8.66438
7.38007	33.81447	5.31835	8.06210	65.07260	9.72806	1118.52419	1.00000	100.48528	8.76816	60.25767	6.96824	14.37395	7.38081	1.30829	6.90837	7.65897	12.11455
7.92323	49.73768	6.87322	32.12664	69.38859	8.22472	1194.23913	0.00000	83.36889	5.92222	35.19122	6.57566	26.76628	9.15838	0.47386	3.93562	8.66458	6.50672
8.36444	52.88395	6.22596	14.67942	73.86071	8.51217	1119.91062	1.00000	-76.78319	10.15171	52.00470	8.11977	18.00747	8.81322	1.30205	6.65621	8.18064	10.67886
9.10728	48.10821	7.67999	14.19497	71.53362	7.94133	1139.48693	1.00000	79.883	6.23869	56.02718	9.30028	6.9909	8.42449	0.71888	6.09525	8.97789	7.46787
9.55807	56.23878	8.56513	2.58219	73.89356	8.80647	1055.59728	1.00000	123.62494		25.16432	10.59304	12.37169	7.63806	1.18768	7.45659	6.16195	8.95718
9.81949	68.77223	7.57380	14.42634	69.78043	7.99989	1147.72275	0.00000	6.10237	5.65662	23.85828	6.49982	46.18396	10.03943	0.72758	5.09555	9.34388	8.80406
8.94630	58.10637	10.19751	17.74683	74.35371	10.20078	1134.36480	0.00000	69.67639	7.40935	40.09339	7.96452	41.29444	8.23183	1.42025		8.27456	10.74771
9.40028	48.29498	6.34856	-11.36326	77.81564	8.28013	1144.25703	1.00000	77.54372	9.58626	46.16272	9.79193	10.12268	9.02285	0.94835	6.42040	9.92691	9.87198
9.64689	57.81109	6.67645	6.20347	74.44070	8.28953	1076.30587	1.00000	-99.32556	9.78340	58.68547	9.42692	19.32889	8.58156	0.96255	6.26948	8.44853	9.57694
9.08950	56.69882	7.18074	28.21832	67.13426	8.27755	1137.21146	1.00000	13.63617	7.77638	47.06317	9.60166	50.50301	9.44634	2.14954	8.00181	8.51721	6.40523
11.92016	36.15712	9.22837	26.60038	81.22660	8.12824	1085.91816	0.00000	121.96361	7.03645	62.70423	6.23487	6.95194	8.59512	1.05132	6.58159	7.30228	10.93043
10.39355	63.01410	10.07161	18.67109	73.42634	9.90294	1126.27942	0.00000	-2.31938	8.18660	57.55789	5.91823	6.46346	9.00513	1.92467	7.78903	7.26658	10.05281
9.20538	48.93913	7.02290	26.35368	80.05689	8.28379	1112.53262	0.00000	-76.51552	10.26975	67.81508	10.12692	39.32011	8.11416	1.10765	7.21062	8.06374	7.22988
9.03014	63.02661	6.44044	28.29745	67.55058	9.60392	1188.13704		15.00835	8.19955	49.91594	9.37786	51.14942	8.86846	0.95600	6.85310	8.20316	5.85283
8.85237	40.17477	6.38989	14.64191	73.07773	9.85315	1154.24778	1.00000	69.67639	7.43351	40.69466	10.27657	41.29444	8.40685	1.29378	7.49794	9.00163	6.70409
