SO2	PM10	warning	Pb	H2CO	O3	longitude	PRES	CH4	PM2.5	TEMP	CFCs	latitude	PAHs	NOx	NH3	C2H3NO5	CO
8.38361	9.77465	1.00000	79.30254	54.29581	6.45055	27.18052	1129.75202	7.70988	8.14855	17.20605	58.34918	39.12074	6.52185	4.10469	11.51981	0.68732	8.36500
8.66293	8.97287	0.00000	67.71602	51.22104	6.45793	-80.38297	1138.19597		9.11552	6.38293	33.86350	42.8334	8.45233	7.18961	7.50676	0.33665	8.90150
8.57094	8.74141	0.00000	60.30070	40.74377	5.54413	-74.73584	1168.09074	6.55484	6.69148	10.84481	48.18826	5.20856	7.30518	5.04914	5.74392	0.26291	7.78553
7.73893	5.13455	0.00000	50.31032	70.01147	6.80125	37.38115	1052.27318	9.95402	7.81671	1.96009	44.29032	55.63711	6.62169	7.14028	10.20218	0.05476	7.33898
11.11297	10.73852	0.00000	38.69098	40.64333	9.98474	85.94001	1149.98589	5.20471	5.74376	12.52299	76.83269	25.49043	6.67638	10.71619	8.82602	1.69503	8.11233
8.74287	9.29087	0.00000	48.95928	51.07301	6.16664	-120.45794	1182.30921	7.28455	7.16698	14.05572	60.59200	34.63915	8.44501	6.84967	7.30770	0.42545	9.97626
8.62280	10.04965	1.00000	70.61827	75.78974	7.30808	7.973	1115.16309	6.69139	8.02077	17.15804	54.57627	51.168	9.07183	7.44850	8.24173	0.88739	7.56320
6.42980	10.46275	1.00000	43.36174	51.52100	9.26208	35.96944	1158.40642	6.74714	7.18139	-0.50361	65.45576	56.03361	7.45315	7.69493	11.39149	1.31775	6.34676
4.33287	4.91956	0.00000	57.16533	61.08788	8.81368	-117.14392	1186.08345	5.68209	8.50882	5.61042	73.49783	32.9156	7.74306	7.79701	10.20167	0.03975	7.17276
7.77886	7.83061	0.00000	68.90994	29.86664	6.64659	68.49143	1185.42462	12.36480	7.28441	7.20619	44.23797	25.80565	8.05731	3.10720	8.84432	0.15521	7.37029
6.00685	10.36663	1.00000	37.59342	37.68261	8.20886	8.91229	1091.58586	5.24023	6.62561	15.85249	44.05041	49.13645	7.33317	7.01601	8.53148	1.20242	6.22075
4.72898	10.52956	1.00000	69.46238	61.72735	12.38810	-102.36764	1150.48183	7.75981	7.02769	26.54389	40.85322	31.84568	6.81023	9.29981	8.58172	1.33054	5.97067
9.12829	8.67587	0.00000	60.88249	54.25251	7.37476	37.56667	1085.24230	6.89552	9.29178	7.68857	63.01570	55.85	8.71876	7.45520	7.27369	0.26221	6.68909
7.87077	8.21072	0.00000	34.03243	51.27045	3.73943	8.55552	1124.73532	8.22522	9.24620	23.87690	46.61583	40.72586	8.68514	3.61638	4.86446	0.15772	8.63092
6.68131	9.74805	1.00000	52.91984	60.97021	9.59745	145.06667	1175.00594	7.09074	6.67980	17.30899	51.16902	-37.88333	8.40718	9.03816	9.44924	0.65148	8.93275
9.06485	9.34555	0.00000	57.63943	43.03764	6.26896	28.28489	1065.14733	7.77879	8.81602	6.99940	42.63633	48.15659	7.80813	6.78141	6.72230	0.45429	8.25960
6.13901	11.68809	1.00000	60.97386	76.55571	12.07965	-86.11084	1068.82019	5.84731	7.59279	7.42018	39.78859	41.75338	8.08324	8.80458	7.63239	4.28320	10.92125
10.49574	8.22550	1.00000	56.97197	49.99388	7.71182	75.06583	1126.60571	5.25652	6.56922	7.57763	57.59270	32.17629	8.67744	6.82150	10.07750	0.16067	9.35393
7.31516	8.54461	0.00000	42.54875	58.48346	2.68044	51.0193	1118.79297	7.26983	8.09108	13.89568	42.44419	35.6803	8.59996		5.57307	0.23674	9.41290
9.59090	10.17871	0.00000	77.27459	51.30578	6.41101	86.59509	1131.48818	7.02500	7.99792	12.26128	51.77842	26.11527	8.97651	7.40078	7.17632	1.00381	8.46553
7.46197	7.90850	0.00000	39.77340	77.73535	6.75847	-8.33147	1137.84133	12.17927	8.69012	34.21360	72.76008	41.20485	6.81216	3.71044	9.70706	0.14664	7.23521
9.40216	9.64946	1.00000	52.09718	67.19503	6.56078	27.06365	1192.21532	6.39482	8.73577	24.06638	82.29503	50.18545	9.79264	5.85624	10.30919	0.59195	9.24922
9.92096	9.08738	0.00000	42.72969	56.62582	8.87690	68.88871	1163.14486	7.21434	7.24415	27.88200	66.30679	25.95533	6.43747	8.64618	7.89084	0.37092	8.25983
6.52854	6.58506	0.00000	37.49271	51.77555	7.34489	-0.74934	1123.02952	9.55149	8.35965	24.00925	32.83639	51.62907	7.97149	5.86217	11.13645	0.05793	7.83817
8.86902	10.34346	1.00000	44.29835	51.53890	5.97160	-76.78319	1062.55277	5.75916	8.64375	6.64165	62.17707	18.00747	7.20795	8.27845	9.44138	1.17072	7.26335
6.26577	9.49394	1.00000	42.30860	50.66195	9.06978	8.91229	1065.36815	5.75742	8.73558	11.23922	21.24962	49.13645	7.43085	9.40603	6.29487	0.54426	7.40017
8.99308	9.69229	0.00000	59.31766	29.58773	6.04982	5.22778	1152.58723	5.50364	5.59540	18.56097	35.19916	51.955	7.97252	6.99653	9.16940	0.61449	10.22920
9.43793	9.37070	0.00000	52.93648	60.44688	6.79351	12.87117	1118.32894	5.27174	9.39932	14.19001	46.51408	50.23271	7.87701	6.12776	3.84639	0.48783	7.17467
6.30356	8.43003	0.00000	36.70082	53.74506	6.43476	-93.71133	1118.99028	9.80981	8.33667	16.39824	57.50768	41.57721	5.91691	4.32865	8.98472	0.22091	7.73815
5.45515	7.91730	1.00000	31.57374	76.18104	8.47166	71.57737	1151.31497	8.70855	7.43348	23.27833	40.16901	21.53889	7.92636	8.53750	10.55559	0.13499	8.57529
9.99600	10.81105	0.00000	44.00317	53.73483	5.94307	79.5286	1170.46970	6.94580	7.26187	19.05777	31.86582	29.22254	7.23760	5.38358	5.52579	1.78858	7.15148
9.63684	9.60919	0.00000	56.43557	37.39471	6.65841	-93.12577	1194.41323	6.45460	7.57887	2.20142	58.55746	44.73941	8.50580	6.23461	6.34131	0.58326	7.55679
8.58538	8.47846	1.00000	42.91774	29.88108	6.29667	122.20488	1066.63993	7.07926	8.82686	35.15981	56.55748	29.98869	7.51481	6.93432	10.28717	0.22034	7.78726
6.24516	6.92378	0.00000	65.98042	46.74992	5.47822	77.23826	1108.64627	8.51238	7.26470	20.16744	70.99418	11.50526	10.39205	7.68595	8.37654	0.05237	6.96774
6.78119	8.25120	1.00000	42.07179	49.92902	10.11566	-89.71472	1162.53103	6.91317	9.16143	17.40832	46.81324	13.73417	7.86611	10.12382	9.37893	0.18090	7.87961
8.75797	7.85898	1.00000	34.88188	57.74997	7.14796	0.57856	1135.64414	7.13128	8.46715	25.34628	62.25786	40.70995	8.16614	6.41493	10.23780	0.12870	6.74943
9.56330	11.04286	0.00000	51.23863	40.20734	6.06574	-89.10944	1055.39768	6.29456	8.35886	30.33503	20.61816	13.70167	7.38836	6.84764	7.12270	2.26173	8.63963
5.08179	11.67065	1.00000	59.46440	36.33507	7.81272	117.27583	1123.92900	7.53965	7.70331	7.35689	48.20177	35.64889	8.22316	6.20504	10.89324	4.21422	8.85382
7.02842	13.81186	1.00000	38.18016	47.72773	4.43437	-58.38341	1145.63414	7.21238	6.80547	9.53937	44.77607	-34.64966	6.89497	6.43095	7.99574	35.60518	10.07022
8.46755	6.98085	0.00000	39.71624	50.30058	5.49598	-81.23621	1085.91798	9.10207	7.72634	5.36790	69.80815	33.98154	7.07582	5.65401	10.70699	0.10036	6.71774
6.21477	10.27606	1.00000	35.32794	55.11124	10.55159	33.9162	1196.34520	5.90880	9.20759	22.90153	63.43271	51.67822	6.88553	8.32007	8.44664	1.09416	8.39826
8.78300	7.47980	1.00000	50.37768	61.45687	6.04513	35.34722	1100.60620	8.12117	6.80001	18.70005	42.63759	-23.85972	6.39212	4.62292	10.69572	0.10520	8.18225
10.13518	9.83807	0.00000	54.09569	61.35985	8.50460	15.00835	1171.11193	5.62393	8.68198	21.67856	27.60425	51.14942	9.35923	8.86330	7.59077	0.72161	8.19394
8.83530	11.31522	1.00000	85.68752	24.18153	6.36338	71.57118	1138.44001	7.23566	7.17758	25.54221	49.04188	32.87533	7.75080	3.84672	9.06721	2.98352	7.41051
9.20014	9.60123	1.00000	44.51853	60.51654	6.17920	-2.68333	1105.85450	6.22542	8.34716	1.29165	63.18633	43.31667	7.04234	6.96235	8.61189	0.56742	8.85124
8.98450	8.30695	0.00000	73.83291	47.73444	5.69305	112.01667	1188.67728	7.01956	9.50319	3.45412	65.58435	-7.81667	7.26441	4.52102	4.19086	0.22286	7.42627
8.38323	8.52745	0.00000	64.51033	48.34414	6.65005	11.18709	1192.54920	6.05839	8.97841	12.96796	50.42854	48.73218	8.71021	7.45638	8.45355	0.21640	7.70942
5.05025	11.39972	1.00000	50.92335	35.54813	9.86674	139.6853	1133.18849	7.30317	8.25819	10.66546	58.89955	35.815	8.77798	7.39651	10.21943	3.21966	8.29365
10.29813	11.03371	0.00000	80.75932	21.98928	7.37859	123.62494	1184.34344	6.40906	6.94335	1.19352	47.16196	12.37169	7.34191		6.28135	2.28433	9.54265
7.28465	9.46389	1.00000	51.40338	36.49579	11.43339	16.91667	1134.31559	4.19555	7.80760	6.40677	56.59700	-21.98333	7.63020	9.37991	5.42713	0.50505	9.45895
8.67446	7.10358	0.00000	65.00237	38.22405	6.86044	77.54372	1153.74398	7.12127	9.27059	25.32351	49.25787	10.12268	7.56767	5.54166	5.80454	0.10656	7.48284
9.71365	7.50241	1.00000	49.75919	24.63833	6.86769	37.3825	1100.38936	7.01507	5.97375	-4.34652	74.62642	37.05944	6.98379	4.72080	10.76735	0.11971	5.77156
7.73340	7.19992	1.00000	34.90359	43.28328	7.51388	85.83636	1128.91585	6.24951		12.46702		25.66795	9.25227	8.88401	9.82489	0.07952	6.88561
8.71472	9.36064	0.00000	35.23048	50.46411	5.42477	123.50266	1052.91890	6.27641	7.49003	9.18401	55.51617	41.94175	8.54181	5.68925	7.10733	0.43841	9.52990
10.06617	8.66548	1.00000	32.53610	79.35954	6.17282	28.28489	1133.92183		8.50233	29.81197	51.54986	48.15659	7.18343	6.25155	10.05334	0.23644	9.67078
10.68908	11.83066	0.00000	71.26182	48.19154	6.02818	-81.77285	1058.85287	9.64897	6.98760	4.71327	40.33823	28.54944	7.71779	5.64236	4.13775	4.95752	7.31231
6.74802	10.69210	1.00000	70.04981	52.08110	10.04908	79.41727	1113.53337	4.92887	8.39680	24.94869	41.01782	12.25282	8.44450	8.24351	8.02664	1.63774	7.30046
6.02708	7.44173	1.00000	58.71369	56.08081	10.36428	9.37082	1059.10460	8.08078	5.71630	18.57664	66.21697	36.08497	5.48787	11.92587	8.07104	0.08947	6.83353
6.41625	10.03164	1.00000	29.05815	49.31922	10.07827	-37.03861	1096.89275	6.24010	9.50645	-3.37631	55.86731	-10.90889	9.42816	9.45208	8.21946	0.85254	7.36625
9.71894	8.23215	1.00000	60.85435	58.03386	5.39379	-4.21376	1197.34504	6.72793	9.73809	15.84678	32.80116	55.82885	8.23134	4.00630	12.60266	0.20415	7.07004
5.28829	7.22121	0.00000	49.32682	40.40658	5.78298	111.73861	1074.42280	7.08673	7.39573	10.92967	54.09379	35.20889	7.04623	8.19288	9.02364	0.11102	6.17092
6.77984	7.30497	1.00000	24.55285	64.51935	7.07554	137.23333	1056.87228	5.92423	7.08672	27.08928	64.44524	35.8	8.00135	9.34164	10.13900	0.12188	6.55103
10.47289	8.92864	1.00000	84.64710	77.08854	8.34076	6.8625	1188.44874	5.44317	8.39056	18.32145	28.88031	51.47805	7.88549	6.29924	9.35931	0.31868	8.76374
5.39170	9.01599	0.00000	56.45866	60.14950	6.34769	-99.73314	1084.76734	11.43718	8.51048	16.99623	50.39011	32.44874	8.14201	4.76206	8.04655	0.34258	9.11861
7.31188	9.46267	1.00000	48.44666	13.31034	7.57052	-82.00919	1082.98379	6.72358	8.65337	28.72562	63.83634	23.04419	7.30753	8.72908	9.21934	0.49488	8.26927
9.54870	9.95922	1.00000	60.48654	78.91170	7.45084	0.57856	1062.19369	5.13503	7.02321	18.08665	53.20941	40.70995	8.84424	8.53664	8.22635	0.79263	5.41320
9.68836	7.36934	1.00000	73.72163	31.49486	7.91494	4.21372	1153.49857	6.91435	8.34487	15.96371	57.18520	51.12794	9.31374	5.13392	10.24364	0.08190	7.22767
11.24288	7.32197	0.00000	44.42947	36.48320	4.10193	19.21437	1061.41146		6.02951	10.54596		44.75874	9.31522	5.30715	14.25940	0.12215	8.27813
9.15692	5.21766	1.00000	43.97072	61.23257	6.69315	1.15597	1053.05058	6.53502	8.75528	24.31509	39.30642	51.78967	7.39360	10.23866	8.61434	0.09980	7.14250
7.99350	10.51753	1.00000	47.36297	39.29420	5.42486	-0.91979	1173.17189	7.97236	8.68358	9.23604	43.30492	51.42708	7.87080	3.89648	11.14953		7.07287
8.77065	11.19746	1.00000	32.70996	42.51800	5.96255	2.18967	1195.27387	6.37426	7.74347	14.45769	42.73092	48.8765	8.55442	6.02052	8.86145	2.65456	7.66233
9.81890	8.82040	0.00000	55.55125	35.74668	8.08180	86.79271	1192.66727	5.07585	8.24609	-12.93942	45.17011	25.92127	8.72720	6.70735	5.56536	0.29515	9.85343
6.75281	5.23656	0.00000	40.04612	44.59852	7.22676	-122.2054	1050.68823	9.66899	8.37325	9.29648	61.08779	47.76232	8.82663	7.34280	10.31823	0.03285	8.00125
9.12807	9.23777	0.00000	38.15606	54.78501	5.99041	-111.99633	1133.24405	4.92718	7.83848	26.96095	57.44532	40.65995	7.03511	5.16091	5.38785	0.42547	7.63733
7.66386	8.33814		55.75526	53.12663	4.28985	6.26667	1103.47126	6.88212	6.46204	35.22350	43.64459	51.21667	8.82822	4.41936	6.86640	0.22604	7.40289
8.56163	9.98442	1.00000	24.97787	57.30485	6.53317	-74.15987	1138.23318	6.49814	7.07430	19.39927	61.57381	40.82232	7.20106	8.02325	7.52816	0.78610	8.84985
8.87353	10.75809	1.00000	57.20063	54.95407	4.73404	19.61222	1137.23086	6.14017	6.73437	-1.19791	32.23491	44.97639	7.73269	6.72741	9.99481	1.71994	8.40915
7.24458	6.82912	1.00000	31.27041	49.95447	7.58328	78.15794	1087.08085	6.28446	9.25221	25.37047	58.93078	12.1277	6.77620	9.71689	9.09416	0.06141	7.70597
8.24449	9.59381	0.00000	51.18558	62.29565	3.36356	86.68363	1141.75097	6.06882	5.94380	21.58321	45.87719	23.49668	8.26176	3.98939	4.90304	0.58468	6.51018
5.10105	7.51873	0.00000	60.93638	59.85673	7.18254	-0.74934	1073.82649	9.11272	7.03610	7.24085	50.55944	51.62907	7.05453	5.30696	7.41045	0.12403	8.90363
9.89173	11.01906	0.00000	56.33321	43.37737	5.80877	-96.39774	1079.85729	4.90202	8.43702	10.26775	62.13124	30.16688	7.79334	5.27569	4.69058	2.21282	7.42102
8.61103	7.47690	1.00000	50.31622	58.14512	6.53156	77.54372	1082.31535	7.65645	7.24234	30.11004	32.14517	10.12268	8.18144	6.30594	8.97429	0.13121	7.58619
10.22026	10.05845	1.00000	47.66068	58.61669	7.22400	1.33467	1199.58668	4.77364	9.20659	17.03870	58.48297	43.61058	7.21145	8.17174	7.97254	0.87041	7.13774
8.19283	8.08249	1.00000	53.73035	42.04672	7.33089	77.9129	1170.26121	8.41687	7.35994	9.28275	63.89812	25.6439	7.14720	9.60733	10.37340	0.19895	9.16766
8.38531	7.67015	0.00000	65.04276	63.44021	7.06709	-97.50417	1141.79872	7.24150		22.09066	30.18983	25.87972	7.34372	7.71908	8.53923	0.12137	8.89037
6.48915	9.13627	1.00000	36.11236	37.23815	7.77814	10.58082	1113.49296	7.89797	7.84227	24.82319	64.19606	35.72917	7.89016	8.49774	8.85657	0.34583	7.12041
8.39625	8.21126	1.00000	54.42023	53.49919	5.92203	-1.99421	1107.60752	7.70288	8.35350	43.60520	70.89209	51.35084	6.43010	5.91940	9.35008	0.17515	8.04189
10.78357	8.74601	1.00000	18.87497	48.75778	7.83923	71.57118	1165.53193	4.56364	6.93175	22.91279	57.20942	32.87533	7.62211	7.88847	8.73137	0.28920	7.13606
7.74241	7.70864	1.00000	50.02203	46.24674	6.43394	35.96944	1118.55382	5.94522	8.07820	19.99983	36.89004	56.03361	7.05273	8.55055	9.28524	0.12638	7.07521
7.54537	6.55478	0.00000	48.91995	50.13560	7.73620	121.3152	1080.56034	10.64694	7.47785	2.61308	23.25499	14.14989	6.80554	4.05369	11.35433	0.06779	8.54466
7.59651	7.23210	1.00000	32.24209	47.82717	4.97508	-1.4001	1074.06747	5.55745	7.62886	6.13363	51.04530	7.06273	7.74573	4.96292	6.67838	0.08969	7.17300
5.50022	9.42054	0.00000	44.67948	68.00272	7.38142	-91.58045	1068.94422	11.30417	9.40116	21.53836	49.07196	41.6764	6.81308	2.34582	9.02369	0.46485	8.15613
8.50428	6.48158	0.00000	61.42444	58.95524	8.81128	38.94324	1145.58997	11.84682	7.79890	23.34586	91.27701	44.98901	5.03993	1.34529	12.27424	0.05977	6.63788
7.71307	5.76855	1.00000	47.82929	31.17942	7.48819	-51.50361	1153.23775	10.11975	7.09423	3.42382	46.08405	-29.2975	6.85325	3.96690	8.54989	0.03361	7.29356
8.77567	4.30467	0.00000	54.45015	13.33179	6.93259	122.08333	1127.72886	9.58328	8.44540	16.69579	42.89533	46.08333	6.86929	6.41717	10.63425	0.05561	8.05493
5.12979	7.91559	0.00000	68.96626	43.23148	6.43174	44.53333	1194.12635	10.01670	7.87966	20.59491	65.69080	-22.9	6.12658	6.43599	8.00015	0.14262	7.71798
9.33017	9.65749	0.00000	74.65596	44.01029	5.82118	19.61222	1129.25952	6.07691	6.01913	1.38901	23.54362	44.97639	6.75839	5.97761	5.92270	0.58334	8.25926
10.43008	8.35383	1.00000	45.02018	42.15244	7.36608	-0.2	1109.96012	5.81959	9.11177	16.86243	42.40079	51.65	7.13943	5.54817	9.82823	0.21665	7.46289
4.89255	10.70890	1.00000	57.64688	51.59820	10.74046	27.06365	1110.84858	7.76359	8.24473	22.81802	58.06117	50.18545	6.93384	8.73177	9.52898	1.63952	8.84875
6.90979	6.32546	0.00000	33.48617	72.53656	6.11191	2.61667	1117.04173	10.68815	7.77009	22.38250	60.55356	48.98333	10.35207	7.08394	7.71115	0.06971	7.39125
5.25092	9.68182	1.00000	79.23558	47.79734	11.25416	84.63445	1174.70092	7.02167	8.59723	11.42783	43.60138	24.81757	7.64456	10.85149	7.35263	0.60690	7.19400
7.06738	9.64261	1.00000	47.61302	29.26091	7.44050	121.06761	1166.10273	6.95473	7.18619	24.82920	52.92714	12.35275	8.16447	8.28119	11.12660	0.58149	8.25503
7.74230	9.58415	1.00000	70.81655	63.50499	4.11744	40.74357	1052.65802	7.51059	7.46455	9.98579	42.42806	37.31309	6.14983	7.29225	9.02058	0.56518	8.97586
8.78551	8.53806	0.00000	53.20912	57.94876	6.72496	30.98551	1102.67617	6.96980	8.97855	15.46226	54.88974	2.41669	6.69486	7.04296	7.30486	0.22992	9.26155
4.80265	10.78555	1.00000	34.14192	51.25698	10.67757	86.59509	1077.78607	9.46414	7.86848	27.53388	62.77476	26.11527	8.62564	10.08883	8.76724	1.74327	6.57940
8.84351	7.54744	1.00000	66.36419	50.04332	5.95674	10.03988	1123.54507	7.13216	8.68130	20.23453	69.01467	53.6052	7.62973	7.09503	8.84041	0.10614	7.65899
6.80352	7.28443	1.00000	63.94638	54.55893	5.02964	105.89333	1096.77580	10.17996	8.51784	25.70201	74.96566	34.56861	8.02077	4.30972	10.38952	0.09830	8.19676
7.76611	6.31992	0.00000	72.07727	46.91720	5.64768	4.47124	1052.36913	7.85561	9.13879	21.85421	52.06816	51.95838	7.53447	6.65532	10.42725	0.08219	6.35143
7.76767	8.89690	1.00000	43.92507	48.14051	6.10370	120.57224	1116.40716	7.50402	7.63164	-15.36956	41.25659	15.72892	7.89908	8.42049	7.00428	0.31716	8.03128
6.89925	10.79088	1.00000	61.53015	52.46228	9.28351	44.53333	1074.80823	5.86720	8.11541	29.24594	48.00595	-22.9	7.22623	7.37670	10.39788	1.80199	7.90447
8.11203	5.99447	0.00000	74.62823	55.57514	7.52960	39.85331	1115.79552	7.03794	8.29110	12.55134	35.05007	57.30185	6.24409	6.99759	7.12553	0.03712	9.69825
9.89359	9.75527	0.00000	40.98485	44.35160	7.29015	75.96976	1189.75284	8.36947	8.53875	19.08969	48.23366	15.73628	6.86911	7.25404	7.04827	0.64600	7.62476
6.15852	8.66049	1.00000	66.52060	41.12105	10.08168	97.01124	1079.44226	7.49675	7.59191	17.26038	49.53938	17.30858	6.33603	9.63022	11.38086	0.23096	8.40730
9.27099	8.13258	1.00000	63.08339	43.62060	6.16775	9.37082	1194.40593	7.59632	7.76758	17.27154	42.71199	36.08497	7.10492	3.93204	10.83148	0.16429	7.80463
4.59765	11.36862	1.00000	55.45614	48.96498	13.31416	-72.47417	1190.08829	8.10500	8.79317	10.03524	70.17519	7.83389	7.09093	8.96279	7.76086	3.17099	8.18140
7.64025	7.03499	0.00000	51.87154	62.20717	5.86675	-35.03333	1114.93114	6.63068	7.18896	2.95291	69.27277	-8.28333	8.95957	6.01509	8.11833	0.08418	10.36130
7.64406	9.41551	1.00000	46.22581	32.87531	6.02151	2.08333	1160.32056	8.90702	6.99927	13.95662	16.34284	48.86667	6.57357	3.70474	9.77941	0.49194	9.00902
8.80853	9.25646	0.00000	63.57201	78.70545	6.71137	68.75915	1184.64013	9.09685	8.37622	-1.92854	62.17607	27.52948	9.12249	8.39770	9.30205	0.38168	8.19129
7.56974	8.41673	1.00000	59.82254	58.41020	9.36253	9.5586	1066.53878	5.41572	6.63722	6.11016	76.85964	54.52156	8.06315	9.14723	7.65423	0.21355	7.53647
3.32085	8.43600	0.00000	21.40671	33.15112	7.36195	-72.86843	1071.83239	10.09955	5.75653	10.59581	67.91217	41.27621	7.39609	5.82481	4.85562	0.18114	8.28615
8.17213	7.33645	0.00000	54.60556	37.38158	8.74041	6.26667	1103.55298	5.91914	8.30969	20.00959	42.41186	51.21667	8.02120	10.54016	7.43901	0.12674	10.45388
10.13603	9.27174	1.00000	41.61657	51.99775	7.32665	-70.6996	1155.28689	5.71981	8.47440	14.36872	55.34409	-33.59217	6.88561	5.36981	10.39092	0.41644	6.13101
10.07681	6.54474	1.00000	61.57583	64.66287	5.97278	72.54064	1085.20633	6.18641	8.56585	14.29397	60.49302	31.82539	8.69605	6.63507	11.17971	0.06694	6.46994
10.07419	10.79608	1.00000	59.11420	63.77500	7.71852	136.61667	1195.78188	5.43940	9.07039	7.94211	56.29191	36.53333	6.98056	5.68522	8.97606	1.80848	8.81405
6.47845	6.35386	0.00000	38.95360	78.55833	7.06590	109.22921	1113.99517	11.89978	7.16622	28.57854	36.46483	34.65918	9.30502	6.29523	8.90745	0.03995	5.80134
5.76130	6.03418	0.00000	65.12687		7.68359	8.88104	1080.98107	7.27513	8.35491	27.40873	48.33812	45.79377	6.98424	6.53318	11.65994	0.07570	6.59193
6.93999	9.37208	0.00000	51.24928	36.80286	6.19792	38.07083	1107.88288	11.33976	8.35962	27.32834	43.51343	54.90083	7.89062	2.59168	9.26272	0.49608	9.19790
4.33732	4.76718	0.00000	51.52454	35.32985	8.37313	-4.0573	1171.63359	7.71070	5.33618	-6.80011	37.35422	55.82737	6.50188	7.99545	7.24463	0.05334	8.11474
8.28977	10.36924	1.00000	54.64263	36.72963	7.15866	73.38333	1129.10668	6.51856	8.21542	11.31583	55.42520	31.71667	8.58651	8.74371	6.51513	1.20283	8.88923
10.20394	9.24365	1.00000	50.90325	43.15869	7.90393	-8.33147	1104.18739	5.90134	8.01886	22.88443	55.95585	41.20485	7.53343	5.35636	9.43105	0.42841	6.45258
12.09866	8.84929	1.00000	56.80622	38.71285	9.10476	60.8019	1068.63674	4.31423	8.37880	25.70068	78.34176	56.9083	5.95429	4.95106	9.97328	0.30782	5.43744
7.50716	8.49941	1.00000	16.41219	66.44164	9.87207	-66.8499	1149.68204	6.99251	6.02681	-4.37403	34.71814	18.03496	9.26338	10.42493	8.03469	0.19981	7.85529
8.13983	10.84479	1.00000	63.41509	52.77611	5.78291	100.24529	1170.16528	6.40638	10.61321	33.03999	47.57659	5.4709	8.05391	8.72960	7.03594	1.86468	7.72557
5.16856	7.05952	0.00000	28.02887	58.59803	7.84865	120.57224	1076.37926	10.59165	6.51345	18.94851	68.81467	15.72892	6.22738	5.62263	8.37912	0.09050	7.12982
8.42256	11.70214	1.00000	56.21905	55.07267	6.72895	128.62667	1177.36105	7.05425	7.90851	27.67298	41.50446	34.8825	5.53920	5.08945	8.81935	4.36205	6.14809
6.06399	5.93280	0.00000	50.88785	39.42456	7.42795	88.18466	1076.55000	7.66607	7.47918	26.23508	53.45903	22.19303	7.87344	6.42076	10.19574	0.05836	6.08183
9.17006	9.18507	0.00000	62.29793	61.49417	6.47682	2.08333	1180.46271	3.23837	5.73372	11.04719	49.22004	48.86667	7.53712	6.18606	5.89961	0.40816	8.52568
6.02367	9.65410	1.00000	51.15439	35.68158	8.59078	4.21372	1084.00849	5.88460	6.88422	-2.18218	49.62313	51.12794	6.84476	8.36861	8.75476	0.59025	9.12557
5.97933	8.63925	1.00000	67.27430	45.04831	10.07492	-119.0376	1194.39949	6.28466	8.34329	1.46611	72.50964	34.21639	7.12596	8.85053	10.02435	0.25030	9.50031
7.87434	8.86864	1.00000	56.05580	59.54372	7.16149	27.18052	1130.81966	8.05737	7.84147	5.44563	66.09525	39.12074	9.21863	6.23456	8.11897	0.29725	8.95532
7.03367	3.46180	0.00000	44.93708	58.52339	7.69329	-76.78319	1161.27672	7.11607	7.51542	14.35053	48.55627	18.00747	7.46305	8.12575	9.34727	0.05465	10.19199
6.24950	9.80230	1.00000	37.70554	20.78725	9.20257	-72.47417	1142.81203	9.04000	7.74477	34.89771	53.47148	7.83389	7.27194	9.82168	8.81593	0.71672	7.72293
6.66467	9.89911	1.00000	47.03171	57.38775	4.51605	34.4587	1093.23509	8.94705	7.28587	18.53083	83.91637	-13.7804	8.80594	5.84231	9.68362	0.76209	7.86030
