Pb	TEMP	longitude	NH3	PM10	SO2	H2CO	PAHs	NOx	latitude	CFCs	PM2.5	O3	CO	warning	CH4	C2H3NO5	PRES
65.67952	20.73801	84.13864	8.08021	6.59585	9.54758	50.75087	7.06957	5.68287	22.88783	73.77745	6.55426	5.54026	6.53514	1.00000	8.14265	2.73403	1152.59130
79.34692	24.79997	-0.45877	8.46398	8.08895	9.86689	45.77698	7.79043	7.22927	46.32313	47.63221	4.78357	5.43282	7.73335	1.00000	7.19630	6.82870	1141.67336
47.51956	-0.63137	124.84472	8.19915	5.82821	10.43270	47.05251	6.61638	6.70785	10.13361	68.29372	3.84219	8.19031	7.64448	1.00000	7.79640	2.95121	1164.67172
24.51309	22.22794	72.85107	6.88489	9.79284	8.25002	40.82936	8.10593	7.31359	19.30157	47.20523	7.77659	6.12347	9.53524	1.00000	9.91400	27.09689	1145.01616
43.31148	18.51774	-1.29772	6.92440	7.84257	10.61611	54.60717	7.26483	5.04721	50.76306	61.10964	7.18560	6.05401	8.48686	1.00000	10.81678	5.27108	1162.46252
57.98677	15.92290	88.28637	6.31828	7.04412	8.98122	39.55405	7.84389	4.08489	23.07492	43.25242	5.94950	9.39352	4.38204	1.00000	8.00989	2.75845	1101.73224
58.35735	3.37501	104.1451	7.51678	5.17332	7.34529	59.01611	7.86109	7.95496	15.79408	54.59507	8.95643	4.79954	7.52358	1.00000	8.19245	2.64758	1118.41138
52.49661	11.18648	-86.99666	9.27002	8.65041	9.56533	56.23934	7.30904	6.82117	33.45122	50.58579	7.83552	7.07576	5.77727	1.00000	7.72881	9.90114	1179.01993
52.11254	2.71805	-81.26367	6.43226	8.34203	7.19892	52.04918	7.19463	10.54084	28.90054	55.93265	10.66528	5.06891	10.20878	1.00000	9.60012	7.60723	1193.70017
46.28873	-7.82543	30.2049	7.26985	8.82502	4.91801	28.75753	7.81971	12.10303	55.1904	65.44459	10.75663	7.39670	7.16767	0.00000	5.48786	10.41453	1062.33847
41.56850	1.62403	-119.27337	7.51145	7.92314	9.62066	68.66648	8.70758	10.10040	50.26729	46.77928	6.40212	8.06379	6.20178	0.00000	11.04923	4.89971	1136.36956
62.59918	25.95442	-6.00137	7.26534	6.68728	7.81827	73.02936	6.99540	5.27558	33.42585	54.53985	8.70616	10.37155	3.59667	1.00000	8.67704	1.93668	1113.23524
47.07285	15.54185	29.47306	6.23241	6.03472	6.45729	44.46423	6.61405	8.67379	0.49113	63.34221	8.90339	8.04911	7.23430	0.00000	8.19008	1.85724	1149.48230
59.09466	22.93230	15.07041	7.29667	8.03603	10.83862	34.72031	8.45398	9.13961	37.49223	44.14001	7.93974	8.19997	3.11855	0.00000	9.26110	7.44574	1178.90363
39.35033	8.25550	-80.66756	5.80499	7.37808	8.09117	31.42301	8.49254	6.38814	26.68451	57.10751	7.96172	5.21692	3.74336	0.00000	4.60072	4.89774	1142.00888
54.64002	9.34905	136.51667	6.49708	7.74045	12.39712	60.62386	8.20602	5.85003	35	63.96853	3.69944	8.03823	7.66209	1.00000	5.87311	6.62082	1086.09344
44.54634	15.01906	92.48278	8.34908	6.64550	10.53815	54.54931	7.93968	5.79367	58.23583	42.34252	6.56976	8.69206	6.32393	1.00000	7.03473	1.74574	1120.93092
43.90555	14.17701	5.16108	7.79149	8.54882	8.11632	62.00728	8.68826	4.61259	48.77275	50.26907	6.41472	9.39385	6.15724	1.00000	9.56792	8.10469	1102.60789
23.39138	17.26511	-4.10734	8.19217	7.77760	9.41974	43.58706	7.76778	2.50291	38.68712	53.85720	5.71472	7.43362	4.72565	1.00000	6.86155	5.98107	1170.81903
43.44592	28.17673	5.23333	7.18977	7.68236	10.64233	52.95462	7.18605	3.68961	52.09	53.07028	10.73183	7.03766	8.07387	1.00000	8.31038	3.30963	1113.48668
50.14430	35.88348	-0.32247	8.09525	7.03534	6.86227	63.47618	7.75329	7.12619	50.82882	40.58011	9.37146	6.89838	11.04454	1.00000	9.47886	3.13252	1186.98094
53.68908	-0.65057	77.656	8.26621	7.92694	9.80857	64.17914	7.48797	9.14017	28.71271	53.84963	8.89368	8.63788	5.61271	0.00000	8.41452	6.49928	1194.99401
47.75338	39.99695	86.68363	8.58494	5.28076	5.99377	66.42840	7.19349	8.54899	23.49668	65.22517	8.30373	6.44523	6.26366	0.00000	6.57596	2.17587	1076.17193
35.06275	12.92550	10.18527	7.92995	7.08507	12.08181	53.69623	7.34281	6.73759	47.98372	44.69512	9.57435	10.69211	4.25094	0.00000	6.74801	3.82413	1102.88105
48.95454	19.86233	17.80774	5.12545	7.14289	7.40005	61.40423	10.09175	6.76182	40.55851	37.86174	10.40212	6.16649	10.13280	1.00000	8.66140	2.78664	1169.90783
58.92254	-0.52834	-83.48216	7.78912	7.00543	9.29631	49.11861	5.82354	8.27410	42.30865	71.09018	7.09936	10.78667	6.16084	1.00000	7.92653	2.46313	1163.85811
56.54268	14.08103	121.3152	6.90858	8.47394	4.75944	41.38775	8.80720	10.38834	14.14989	39.70001	9.53741	6.57909	7.64283	0.00000	6.67717	9.50241	1131.12540
54.86355	20.68521	-50.19556	7.14217	8.12271	7.90254	41.43677	6.08326	8.15375	-19.72806	53.67525	11.36410	5.69619	10.20021	1.00000	11.48070	6.17406	1146.25716
57.84669	14.75693	91.00632	7.40540	7.09712	8.65751	48.16922	7.61539	7.98460	26.32293	50.70026	8.50752	6.33502	11.19404	1.00000	9.91834	3.66053	1058.64297
42.61800	25.17569	-42.19667	6.96488	8.43737	8.30880	52.71362	8.91250	7.63863	-21.41222	71.85715	7.61120	6.09713	5.21082	0.00000	6.50300	9.77848	1083.90871
49.78494	17.94420	73.85535	8.74791	7.16173	8.61969	57.19919	9.95988	8.28496	18.51957	53.99524	8.09789	8.00895	6.13025	0.00000	8.02282	3.73751	1163.43724
58.50484	-1.98274	-117.70755	6.62799	7.72614	8.67007	73.98636	8.21783	5.11195	33.52253	46.72120	12.90080	6.37524	9.47001	1.00000	9.33140	4.72331	1095.44449
53.85028	17.28267	-94.74049	7.88875		9.66787	46.15814	8.39887	4.39633	32.5007	56.69937	7.58444	4.65006	5.37351	1.00000	5.71836	3.12085	1085.29926
58.25313	27.62715	20.91361	6.06522	7.00621	9.58964	41.67077	8.80902	6.90277	41.92361	35.55498	11.53503	8.91052	4.52835	0.00000	5.54932	3.89000	1141.77317
61.92288	27.00940	6.51352	7.24145	6.05141	4.34220	50.08831	7.08595	11.10801	51.19139	40.55891	10.61509	7.41421	7.18618	0.00000	8.79511	2.91691	1150.91715
67.65049	13.56513	83.97573	7.97156	6.94972	9.98028	61.08837	8.21928	6.54435	21.46527	75.49423	8.11467	5.18216	9.76320	1.00000	9.70620	2.90838	1055.26199
47.24541	11.24987	136.61667	6.95733	7.30322	7.29559	43.22803	9.62149	7.30645	36.53333	58.24265	8.50834	7.32019	6.35920	0.00000	5.14642	4.10540	1186.58355
52.51167	-3.31468	-45.94722	7.49673	7.03426	9.85268	33.73455	9.77534	7.07494	-21.42917		6.53479	10.63474	5.47092	1.00000	7.16183	3.42396	1096.37451
54.70742	33.06709	101.44167	5.92888	7.84544	6.83454	42.78595	6.95876	6.80969	0.51667	73.62444	8.31182	5.82375	9.50077	1.00000	7.37085	5.13888	1173.58757
46.11983	5.67856	-111.90466	7.16294	8.10813	10.93816	61.48845	7.50876	7.15101	40.34912	70.30109	8.06149	7.97944	6.14177	1.00000	6.41419	6.96369	1190.78808
43.30218	7.70862	-79.59415	6.01105	8.31059	10.72766	60.67636	6.62290	5.22982	-2.13404	53.37680	5.86285	8.20778	6.39816	1.00000	6.75016	6.94733	1167.03849
34.74221	28.09645	-73.20483	7.22228	6.33945	8.71243	37.35186	6.80457	3.21337	41.16704	62.45343	3.16093	9.96889	5.33727	1.00000	9.09993	2.40388	1094.41332
48.59809	33.89769	11.04979	6.87901	7.94739	6.73081	47.52258	6.32034	7.04902	44.59445	56.13351	8.44073	9.27044	5.16154	1.00000	10.36448	5.82476	1050.45883
42.26655	32.38787	33.2525	7.23651	7.56695	10.14274	51.99261	8.57927	7.99549	57.97472	60.40410	6.21945	7.37482	7.46691	1.00000	7.67610	2.81483	1140.75545
47.84940	16.77588	-105.11221	7.97020	7.13857	5.30464	57.44782	7.63607	9.56214	39.57582	80.93675	9.13103	7.63599	8.18938	0.00000	5.14383	2.79151	1074.28656
47.97851	18.96386	5.2875	7.22782	7.46868	6.96100	59.33342	7.31281	9.15117	51.65333	64.06445	8.75653	4.93917	5.70811	0.00000	5.05388	3.92611	1149.66615
29.60896	0.76222	-1.60452	8.28155	7.84952	10.10205	54.62315	5.73681	4.86794	42.06166	58.84919	7.03109	7.39787	6.95805	1.00000	7.19771	6.11434	1120.84746
48.62398	23.11551	5.23333	7.24232	8.37936	8.76949	53.13522	6.58003	5.63539	52.09	51.96923	5.55801	9.85445	6.62959	1.00000	8.84520	7.66599	1088.50154
43.00599	20.49526	37.49338	7.61898	9.54024	8.62699	59.07417	6.92587	5.59678	55.62047	46.57031	11.09060	7.17627	7.36257	1.00000	8.54543	22.28589	1105.14974
55.79220	20.50835	33.2525	7.56114	8.83071	7.93359	51.39366	7.41353	6.04308	57.97472	45.25865	9.64747	5.71704	8.99344	1.00000	6.40262	11.57869	1077.38253
55.69022	17.90308	130.94098	7.36312	7.17407	6.44441	47.08309	8.24471	7.65021	33.3213	60.88197	7.49175	2.40352	5.23216	0.00000	6.15850	3.15272	1194.56197
41.51862	18.03782	-68.30472	7.42220	7.43066	8.74021	34.03654	8.10955	7.75018	9.91861	44.17127	8.59453	9.13382	5.15120	1.00000	8.31020	4.11256	1150.85917
57.80597	17.29225	2.35739	7.84974	8.04020	10.97886	35.04317	6.35922	4.50050	41.63976	61.75366	4.89984	5.36619	4.93833	1.00000	7.48186	5.89015	1133.34541
47.08665	5.63970	-71.06616	8.01014	9.33527	7.81910	53.56652	7.07304	8.88402	42.4251	65.49821	9.43597	9.07658	7.24114	0.00000	8.63973	17.24869	1118.10637
51.44206	12.46827	24.14662	6.19012	7.22954	4.72316	42.76898	7.53224	9.95292	65.84811	49.05760	9.17955	4.32850	5.94975	0.00000	10.04293	4.50461	1127.41280
44.06889	15.75294	-122.24064	8.35282	5.62398	4.95471	42.75019	6.31005	8.15233	47.80527	38.68178	7.89001	5.91835	7.95695	0.00000	10.03184	2.12435	1058.65400
47.47582	19.85138	-77.43532	6.32770	8.78855	7.84455	57.55579		6.62304	20.14298	46.82477	6.26246	8.93757	6.97141	1.00000	10.01696	10.22984	1070.45034
52.94388	22.43822	47.3799	8.20025	5.90889	7.02357	40.46607	6.88135	5.84729	33.14447	45.53876	6.65608	8.39932	6.42791	1.00000	10.63794	2.47785	1071.18847
55.64531	28.31956	-0.36053	8.39285	7.66452	9.77494	59.23338	9.01964	5.35408	51.64316	51.74623	7.32012	7.39827	8.36100	1.00000	6.86483	4.83375	1068.73796
68.77731	32.94336	-1.60452	7.66716	7.17105	9.03658	31.60898	7.46033	2.33186	42.06166	36.99025	6.11960	6.41797	5.33966	1.00000	7.45474	4.40056	1083.57630
50.80314	16.18250	10.98461	9.78367	7.21268	6.29206	62.37367	7.87521	5.77439	48.35693	49.34059	8.02601	7.40566	6.03777	1.00000	11.21204	4.50889	1128.68748
62.43607	32.47727	4.74161	7.89300	7.08180	9.27845	50.43544	6.56782	6.72094	7.62789	63.83601	4.03649	10.41227	5.98614	1.00000	8.24661	2.95031	1153.14414
42.65813	18.28082	48.87498	6.29743	7.88981	8.73788	43.81699	7.60572	5.30328	38.45598	56.50569	7.69326	6.66159	8.64530	1.00000	8.02524	5.93673	1196.53787
45.94208	12.89755	17.8031	7.34842	7.12749	8.87076	43.74444	7.95867	2.53781	48.43174	47.13541	8.99938	6.94443	3.91990	1.00000	8.81416	4.00945	1109.32368
61.68706	20.82914	-68.30472	7.95593	7.45332	11.32881	62.70105	7.08692	6.82329	9.91861	61.12626	5.89476	8.04801	7.48639	1.00000	6.64867	4.83125	1069.06762
47.67711	12.55946	5.74861	6.04431	7.68459	9.38726	59.75636	6.73506	5.82349	52.71083	42.83345	10.62173	5.89387	7.04431	1.00000	9.28644	5.24947	1082.09733
54.61135	7.26053	4.74161	7.13704	8.18588	7.44497	38.29688	6.87201	9.01766	7.62789	41.68949	7.98059	7.75430	4.75446	0.00000	11.67378	7.37090	1182.38339
63.36770	18.24880	-74.07764	8.34825	8.62127	4.47359	57.39733	6.80424	4.36384	40.72816	58.85050	7.86385	9.15231	4.57793	0.00000	12.80861	9.80321	1135.07558
51.24278	4.89927	5.74861	7.58898	7.25268	10.61768	50.48138	10.18910	6.56736	52.71083	62.84448	6.29405	9.91983	6.55521	1.00000	6.91546	3.65839	1161.67500
46.97053	13.82947	-84.13722	6.59014	8.59349	11.11053	44.49655	8.67563	7.79743	9.92787	75.76803	4.94062	7.48628	8.12354	1.00000	7.16615	10.61051	1122.94949
53.85856	4.51656	-73.9625	7.22057	7.73088	8.54125	63.24905	7.33510	6.54583	40.81	45.76178	9.40224	7.06855	9.28635	1.00000	8.90176	5.60123	1116.25043
60.98856	24.02275	69.67639	5.62686	8.46481	11.34752	34.64511	7.89079	9.88587	41.29444	66.35377	7.44304	8.26584	4.00734	0.00000	8.19295	9.13085	1157.62654
42.43902	41.24154	77.23826	7.36416	9.12887	10.32651	46.49558	6.96918	8.76422	11.50526	65.32542	8.91229	9.52161	4.60935	0.00000	10.58410	14.67514	1141.01865
46.19107	13.16789	-8.2503	9.08285	7.81934	7.83719		6.44781	8.49695	37.08819	67.03383	9.33346	9.20130	8.05568	1.00000	8.70059	4.64415	1064.00165
34.05002	15.26197	-93.71133	8.08270	8.95021	8.47417	42.90630	7.70186	4.83340	41.57721	54.45898	7.26792	5.85657	7.12616	1.00000	6.67031	13.55672	1117.69344
26.05031	19.34959	5.55575	8.02012	7.92041	7.43057	39.20276	9.48009	3.35113	46.67535	69.06410	4.77120	10.25164	5.15835	1.00000	10.03645	5.52734	1085.15585
69.24519	19.22362	139.55028	6.38823	7.56436	10.45794	24.07968	8.55614	6.89546	35.30889	60.99673	6.94976	10.20750	5.43683	1.00000	6.57633	3.61238	1095.98307
54.27408	12.05752	14.51472	7.36786	7.63985	10.57487	41.13030	7.26755	7.33391	35.89972	51.24438	5.79768	8.81286	8.06208	1.00000	7.51122	3.96913	1111.84465
57.06170	-0.61758	3.50309	7.54060	7.57615	8.66635	45.18456	7.10702	5.78306	34.15429	63.86755	6.94602	7.31277	5.76583	1.00000	8.80839	4.28654	1085.09881
28.90710	41.87225	34.8732	6.36318	6.54097	5.71106	61.63265	8.50494	7.21168	32.05971	55.54303	8.46819	5.81036	3.98520	0.00000	6.36657	1.94597	1171.47924
66.89544	16.20418	68.88871	7.14714	8.01145	8.89875	41.50660	6.86377	6.82917	25.95533	73.22820	10.05441	10.64853	5.77169	0.00000	8.77212	5.70155	1106.71650
51.95216	13.22977	109.05389	6.51342	5.50370	8.57212	46.08795	6.85891	5.67679	-7.51611	47.90427	4.06438	9.89458	7.58399	1.00000	9.64506	2.64856	1057.10884
64.51208	15.59508	114.51667	7.90265	7.90970	1.93950	52.31801	6.20048	10.17429	33.78333	61.84741	9.95529	5.10644	8.47987	0.00000	10.13940	6.09576	1115.65096
59.52322	2.94121	-74.07764	4.71743	6.07876	9.23325	35.75973	7.61711		40.72816	73.68156	7.54277	6.91893	7.82282	1.00000	7.93777	1.45567	1090.65171
45.18332	19.12001	107.60627	6.79831	7.83115	7.00422	48.50601	8.64135	9.68978	51.82721	68.22939	7.27574	6.65772	4.82352	0.00000	10.07051	6.69984	1161.90575
48.91359	42.54432	-81.77285	7.92435	7.62284	8.49543	41.10637	8.55366	7.83818	28.54944	68.90538	9.92506	10.13304	7.67174	0.00000	9.15690	5.45791	1109.38850
37.24305	3.53796	47.3799	6.78064	6.70887	11.81469	58.76632	8.71055	6.64977	33.14447	48.74100	10.02737	9.14332	3.97322	0.00000	5.07694	3.00216	1079.47305
54.97151	6.52457	-72.86843	8.67372	7.47247	8.76228	34.56775	7.20351	9.53180	41.27621	51.53631	9.42538	9.11260	4.04837	0.00000	4.23779	5.34878	1171.43636
37.65969	25.51399	104.1451	7.45005	7.30465	6.40972	52.68145	5.36969	9.38106	15.79408	50.46461	8.30268	6.97840	5.44113	0.00000	10.02577	4.29842	1189.60908
53.02118	32.25388	16.4	7.28712	9.75210	10.12040	44.25626	8.60595	5.68060	48.25	56.85772	4.53101	10.30149	5.98099	1.00000	7.47873	26.89273	1065.15457
57.56016	9.01799	53.47103	7.80202	7.61585	10.81012	34.84144	6.80987	6.48932	54.48147	53.76974	5.52514	8.51078	6.98904	1.00000	7.08201	4.36550	1061.16942
34.73163	2.78650	-15.6	7.98628	6.58608	9.61514	61.83269	6.28930	6.72551	13.56667	44.24859	5.92677	6.09497	5.63919	1.00000	8.05112	3.26649	1151.04971
37.67959	12.96568	-88.27205	8.42187	7.86921	2.81510	48.90545	7.37708	7.90838	44.27804	47.38860	8.48526	3.13051	7.47783	0.00000	7.12093	5.23339	1105.01967
50.16051	18.12150	-74.95472	7.80534	6.18964	7.94673	44.73514	7.72958	8.06435	10.98778	52.86376	7.27170	5.36861	7.51432	1.00000	9.33020	3.72184	1115.41738
52.00912	2.79725	47.31667	6.82866	7.36456	6.97842	52.23038	6.05663	9.74529	-19.65	55.35127	6.05034	4.88972	10.07862	1.00000	8.12432	3.38629	1122.68590
49.64349	16.17672	35.90057	7.41917	7.34907	8.28413	53.72631	6.21882	4.55916	56.85836	53.21011	4.42403	8.83017	5.33267	1.00000	9.19081	4.66042	1055.77897
51.11746	-5.96195	43.38531	8.67251	6.24001	5.41855	64.80428	7.36449	9.41015	9.89206	64.36703	8.92843	7.70150	10.06784	0.00000	7.85957	3.19938	1074.29593
40.77418	18.43557	-122.24092	7.59921	9.17568	8.86827	59.61732	8.82746	9.18378	47.4943	63.03431	8.30334	6.14645	3.78666	0.00000	4.44868	15.28348	1169.57488
55.09642	20.07309	76.56719	9.07613	6.59442	8.28189	50.05224	7.64731	4.96304	24.41288	54.29265	6.92921	5.70879	8.00088	1.00000	8.94497	3.12125	1106.08068
65.99105	-4.02947	43.2379	6.94234	7.93160	10.33245	56.50450	6.78118	7.20699	50.06	57.62968	9.52101	6.32759	6.52411	1.00000	7.12419	7.13527	1195.69532
46.35422	14.40568	-1.29772	9.67132	6.30324	6.40653	79.25667	5.96613	10.20573	50.76306	70.44560	8.95298	6.84323	8.02045	0.00000	5.67263	2.31730	1068.36146
67.51366	8.95049	-117.14392	5.67111	6.65141	8.70625	51.20527	7.69341	11.38545	32.9156	60.52508	9.67634	8.62206	6.69756	0.00000	2.72627	1.98881	1142.25929
55.78306	33.98479	120.82747	8.47927	9.05740	10.21886	52.50919	8.21643	5.23599	37.30553	38.24155	5.97745	7.93477	6.89537	0.00000	7.72215	14.32283	1153.12399
59.59775	34.64308	77.656	7.82017	7.45707	8.19750	58.35637	9.83312	9.95176	28.71271	53.33376	7.74211	8.20928	9.01465	0.00000	8.92995	3.75327	1148.46607
48.36624	6.04647	136.84186	8.19354	7.82277	7.97834	45.97993	8.46819	5.79946	34.4833	68.65573	7.00026	6.30288	6.64557	0.00000	7.01519	5.33603	1075.73390
49.16840	12.77063	77.23826	7.81102	6.88603	7.18590	62.13980	8.07506	9.46486	11.50526	55.63852	7.53262	6.83655	5.96693	0.00000	7.46688	3.34281	1176.09864
56.54177	14.35496	-89.71472	7.23348	7.94083	6.36019	40.92542	7.77818	7.51865	13.73417	46.64453	10.65890	8.55873	7.10864	0.00000	8.19404	4.62066	1192.81388
58.26664	29.07146	124.3697	6.84689	6.84953	8.18009	68.15679	6.84200	7.55490	9.6531	52.89596	9.59651	8.68114	6.67462	0.00000	7.07579	3.15659	1113.18438
50.62465	30.44606	28.28489	9.23868	8.01491	9.95173	59.27147	6.63208	9.31316	48.15659	67.85194	7.62048	5.07830	5.95549	0.00000	3.87959	5.91953	1179.58147
64.56156	13.16241	8.63333	7.26431	8.55607	7.06282	40.39852	8.06078	5.01887	52.2	51.58539	6.73594	7.45264	8.66418	1.00000	8.11027	8.83906	1072.04553
33.43783	12.69778	91.61356	10.27507	6.19876	8.31817	38.34727	6.71016	4.46839	26.44931	63.78333	7.13674	10.34304	4.23956	1.00000	8.61580	3.82710	1141.67130
39.89309	7.70260	-5.55835	6.20799	5.85860	8.90556	75.24508	7.11017	6.75137	42.64685	68.75740	5.99226	9.74270	5.82785	1.00000	8.51023	3.08186	1065.62256
44.36840	8.94344	-118.03917	8.72094	8.48012	8.64925	45.15229	7.69789	5.60175	33.95015	75.71146	6.87088	6.22062	8.19515	1.00000	9.25714	8.88295	1190.91079
34.14958	9.12011	102.56365	7.02255	7.19451	7.32598	27.86665	7.62351	7.87424	13.65805	46.29147	10.01914	5.37215	8.45826	1.00000	9.14604	3.73611	1133.11193
54.74667	-2.92695	-47.53028	7.92661	6.68591	9.95782	43.41794	7.06626	4.99656	-22.45667	70.29525	11.93919	5.90547	8.74711	1.00000	11.44060	1.87384	1125.21999
54.85999	18.52688	74.80555	9.08507	6.85770	8.18097	39.83408	8.94555	7.45783	34.08565	48.09903	8.50854	5.10000	8.99573	1.00000	8.47796	2.51093	1193.47744
40.52364	19.06877	104.1451	6.39602	7.71739	6.25437	43.38801	7.25956	5.19653	15.79408	56.35065	5.98588	10.39693	4.89474	1.00000	11.13793	5.76309	1068.42632
40.43868	3.04319	60.70278	8.65251	9.30307	8.46808	41.19947	7.62044	7.44809	55.75556	61.16613	6.63842	4.91419	6.74329	0.00000	4.30778	18.27859	1128.03531
47.35129	3.09187	-3.59625	6.89985	8.11990	7.92620	41.79693	8.71752	5.32166	5.27247	45.93346	8.68986	7.24646	7.25494	1.00000	7.05793	6.73484	1129.14552
47.18344	17.66829	120.03308	8.66073	6.63174	8.92319	47.53928	9.12285	6.10355	28.88162	56.87574	5.99609	7.65713	6.05907	1.00000	8.77514	1.52957	1056.23873
42.62356	9.60625	35.90057	8.49099	8.17825	8.58183	50.98400	5.88168	7.30650	56.85836	44.04921	9.92533	10.53983	7.86957	0.00000	7.18667	6.29648	1140.37252
55.65901	6.01907	-120.43572	8.25841	8.96862	9.74349	63.42759	7.37110	3.36921	34.95303	58.23855	8.65539	6.94013	7.27414	1.00000	7.76333	12.80964	1117.80629
59.17735	27.64476	8.51667	5.21446	5.48077	11.53373	43.83299	7.98240	10.05432	51.88333	79.55907	6.29375	10.58031	7.75477	1.00000	9.29882	2.69734	1072.91445
45.97114	16.29431	6.26667	6.82984	7.34031	5.84505	59.60596	6.55634	8.90773	51.21667	47.13851	7.78727	6.15865	8.48814	0.00000	6.75223	2.95575	1148.78987
50.59861	13.13813	122.8637	6.91675	6.73266	8.48214	67.20214	7.14764	5.41424	9.3337	44.66989	7.71826	7.84262	4.18528	0.00000	3.95889	3.73516	1050.62850
60.44164	19.92249	113.13148	7.25100	7.88612	10.81412	74.12766	7.64972	4.68280	23.02677	51.56212	7.73294	4.79528	6.26684	1.00000	8.86106	6.32150	1114.97229
51.41674	29.86675	-104.83192	6.50185	7.13458	5.43623	57.35621	7.44055	8.85779	39.72943	62.50931	8.81206	5.67234	6.88472	0.00000	5.59547	5.25354	1068.00790
53.96871	28.64232	28.19028	7.50542	7.62247	7.92127	39.29993	6.08989	8.22197	59.37722	54.23648	9.07633	8.07871	5.49643	0.00000	9.00054	3.94308	1088.16533
54.15393	12.77415	17.80774	7.74440	7.16355	6.94719	60.96353	6.84993	6.75928	40.55851	57.70888	9.29915	9.25492	5.58442	1.00000	10.26648	3.62058	1130.34063
33.72880	-0.94762	-88.3162	7.97025	6.94774	10.06673	38.84889	8.73092	7.90786	42.24113	80.36990	5.38102	9.48383	7.20375	1.00000	7.67797	4.23222	1151.70370
21.24992	23.66231	-91.73625	7.27291	5.98245	9.10867	47.95402	7.09994	9.74373	35.25064	69.15550	7.58229	8.02150	5.80173	0.00000	7.94115	0.94918	1165.00069
27.80981	18.94082	-45.94722	6.32773	9.31825	10.31612	49.94168	6.50717	8.96536	-21.42917	39.15725	8.20710	7.17878	7.00370	1.00000	7.19437	17.41408	1156.65362
65.80624	14.04771	-66.8499	9.15816	7.53896	8.00841	32.09985	7.83096	5.19171	18.03496	76.26433	7.90496	8.71743	5.37149	1.00000	9.33576	4.05431	1097.87856
38.43562	28.94949	17.80774	6.89172	7.88662	9.61613	61.61295	7.68785	5.71970	40.55851	49.03805	5.73346	10.47199	5.43741	0.00000	7.58390	5.40445	1052.35650
46.54618	2.03875	122.08333	6.62967	8.35173	4.65674	74.47713	6.97223	4.99303	46.08333	59.20662	6.92105	9.64805	5.84068	1.00000	12.98479	7.60498	1156.72560
45.26041	12.88318	-116.21677	7.26584	7.27171	6.31011	76.59252	7.93430	5.13879	33.7207	51.06152	5.89195	7.21031	6.73104	1.00000	7.11200	3.23974	1070.04020
45.22600	6.94636	13.10984	6.85515	6.75727	6.75430	48.64278	9.37644	10.15434	51.30001	55.04928	7.09322	8.69591	8.03029	0.00000	10.77822	4.45480	1098.43946
52.24988	25.66686	105.89333	7.39219	7.16689	8.71644	57.34729	6.61923	6.23584	34.56861	60.46532	9.36350	6.12661	8.41306	1.00000	6.18292	3.70776	1091.17734
35.82537	3.54786	-78.04471	6.91886	6.76202	11.82700	47.93799	6.64837	7.62084	34.25628	65.54754	4.87599	6.69063	7.37595	1.00000	6.15297	3.08722	1123.69153
58.65100	23.31619	7.02238	5.96640	7.30791	7.47662	70.31428	8.58401	7.38953	52.21099	42.24149	9.47652	8.84364	7.45133	0.00000	6.82140	3.35050	1090.62842
45.67777	5.89154	-1.29243	7.95874	9.43541	7.08617	48.79121	9.26397	7.04144	53.49389	54.27982	8.79671	8.70554	5.82939	0.00000	5.87907	20.14768	1069.57653
57.62844	27.92247	129.96972	8.63423	7.25622	8.08404	57.89169	8.07858	4.30512	33.4425	74.10260	2.29817	8.85398	7.23810	1.00000	10.25997	4.93634	1118.05415
46.08706	14.34668	-0.32247	8.52396	7.00137	9.68054	50.73250	7.14455	7.06739	50.82882	68.83512	2.83256	8.41106	6.85013	1.00000	8.33175	1.90891	1193.91358
