PAHs	latitude	PM10	H2CO	longitude	PRES	O3	TEMP	SO2	Pb	CH4	NOx	C2H3NO5	CFCs	NH3	PM2.5	CO	warning
7.51577	47.90771	4.76752	57.70137	106.88324	1107.25004	10.09602	30.77633	6.21326	66.42575	8.39075	10.53364	0.04675	40.55301	7.45901	8.34459	9.72473	0.00000
5.19376	38.96372	5.31656	50.83456	-76.99081	1105.02661	5.51881	17.08449	6.09954	28.30894	6.76962	7.54425	0.02582	49.51744	6.94385	8.30658	7.62604	1.00000
7.36623	40.94065	4.92516	43.14473	-73.99681	1178.78282	8.29033	4.65571	11.64912	24.31104	7.01347	5.57361	0.04140	35.73175	9.55392	6.85783	6.71593	0.00000
8.37970	47.4943	10.13271	31.36976	-122.24092	1193.81015	6.41102	17.55560	5.64230	44.04822	11.96731	10.61378	0.58677	30.85359	10.63164	6.87111	8.71085	1.00000
8.74947	-7.01833	5.68064	80.35302	107.60389	1061.72356	10.94293	16.13247	7.84591	51.60223	4.20354	8.33852	0.04632	48.61750	7.54294	7.08602	9.18202	1.00000
8.17078	47.05	7.94410	50.20830	15.46667	1089.67179	11.58499		7.66271	20.53494	9.80302	9.28858	0.09753	62.58882	5.50030	6.96687	5.81012	0.00000
8.86052	51.955	6.47164	61.23994	5.22778	1089.34939	8.95038	20.14116	9.79722	43.75874	6.48405	6.91773	0.06626	23.19411	6.14647	6.49658	8.08587	1.00000
9.04326	42.7392	9.12962	47.62448	-84.62081	1093.08361	7.61003	32.97880	8.29449	73.04115	6.99872	6.17800	0.24560	35.29930	5.32605	8.59584	9.61488	1.00000
8.89542	37.58105	6.62195	74.47745	29.26639	1101.67285	8.00046	33.96656	10.40931	39.83303	7.46054	6.37517	0.06405	61.99033	6.67192	6.98712	7.30070	1.00000
7.79979	49.41029	5.99863	44.57731	38.15035	1164.69712	9.19677	25.38996	9.18186	75.76824	6.99250	7.47134	0.04895	35.26319	6.65369	7.41565	9.75270	1.00000
8.93061	58.7002	9.49853	23.97254	59.4839	1076.26684	5.96700	11.61114	7.48117	40.12517	9.40274	8.77411	0.34552	60.06792	9.69849	8.88590	8.73792	1.00000
7.95744	31.92923	6.38395	25.75079	34.86563	1107.03464	7.76718	35.34218	10.10401	27.57801	8.21832	7.19434	0.05920	53.24439	5.79188	8.93374	6.29148	1.00000
10.27665	51.12794	8.91118	57.15077	4.21372	1081.06064	5.85702	17.59458	4.68940	18.98060	9.37722	8.71135	0.21633	56.39412	10.57423	7.71943	7.57755	1.00000
7.64270	-19.72806	10.66490	45.20580	-50.19556	1142.70397	6.61596	21.03866	5.28826	62.77409	8.38719	8.87240	0.96166	48.79118	10.73981	7.58043	7.33426	1.00000
9.31968	5.4709	7.52339	21.07447	100.24529	1090.18747	10.12127	7.94329	8.98439	18.53548	9.91395	9.58466	0.10062	39.59560	5.73405	6.88570	7.12534	0.00000
8.35951	51.64316	5.45694	36.68464	-0.36053	1159.14756	9.07590	24.33251	8.42130	53.06100	9.31057	9.34851	0.03216	72.15719	7.60028	9.24770	9.10017	0.00000
8.16066	20.74122	8.03781	46.33705	-100.44843	1072.76807	5.07688	19.66990	5.44778	44.88028	9.83123	8.03795	0.09452	63.27972	9.87334	6.46990	7.57835	1.00000
9.71493	50.8	8.27987	40.47304	3.16667	1102.89376	7.97376	1.94983	8.75433	27.45745	5.80886	6.30323	0.11525	37.01885	6.85279	8.29934	6.30423	1.00000
7.96874	52.21099	4.32086	53.53886	7.02238	1112.17646	7.36257	12.70812	9.43850	51.99847	9.40770	10.60096	0.05567	28.93018	4.77179	7.52550	9.98617	0.00000
9.30526	53.63333	5.76164	53.83949	9.85	1066.20290	11.18219	22.11826	8.66515	47.93076	6.28017	7.35699	0.05974	59.12033	6.36278	8.02417	8.61179	1.00000
8.70210	52.57583	7.00021	35.90967	6.61944	1079.74305	6.47550	17.62034	9.53652	38.09730	6.25718	6.50255	0.06675	31.39809	10.53889	8.04877	5.39479	0.00000
7.42274	31.92923	9.41377	41.77566	34.86563	1123.64168	8.22433	18.65198	11.42057	50.58942	7.69191	5.22827	0.31369	47.55182	8.64244	8.91119	6.87153	0.00000
8.41950	5.6561	8.74368	45.42080	-75.87877	1061.08545	9.49841	30.93764	10.81412	18.52896	9.92309	8.23671	0.15679	78.00104	6.82798	8.10781	8.12421	0.00000
7.17173	42.28639	10.32011	44.41336	18.84	1105.86552	6.01472	18.95416	9.87894	40.34766	6.06301	5.22148	0.68522	38.62446	11.04922	7.69933	7.07863	0.00000
8.46132	19.32932	9.45620	40.48016	-98.1664	1148.74799	5.88291	12.50810	6.46300	41.03839	9.63318	8.23751	0.34162	52.01456	9.41733	6.80824	8.56691	1.00000
7.15971	10.15031	8.66982	37.81400	-73.9614	1136.28878	6.86412	29.37682	9.87850	53.46996	6.43188	5.28151	0.15353	36.09561	9.81692	7.60839	9.05023	0.00000
8.78144	31.28092	7.14647	29.31001	74.85849	1161.66599	7.35416	12.97196	9.53766	29.17060	7.61416	7.70648	0.06269	44.33238	9.80163	7.59040	8.71186	0.00000
9.85246	48.46458	8.72506	58.09398	9.22796	1196.90769	6.84562	20.29151	10.99633	42.59307	6.49279	6.07359	0.16795	40.99049	9.86298	7.09907	9.37764	0.00000
7.14687	37.65181	5.92918	38.60154	120.33063	1160.86417	7.76900	11.31513	9.90151	51.84987	10.46415	10.65220	0.03801	55.61849	7.10971	7.14613	10.19270	0.00000
7.60851	41.92361	10.19778	46.72563	20.91361	1077.70033	7.19465	22.03178	5.12365	33.82315	10.59189	10.52989	0.60541	36.46499	9.99072	7.44363	7.27609	1.00000
7.18266	39.59611	4.99555	32.49838	27.02444	1126.98161	10.22215	20.54684	6.63948	54.43758	9.17018	10.29219	0.04714	8.31034	5.68577	8.24203	7.47705	0.00000
7.80279	34.25807	9.59830	37.89000	-88.70464	1175.83705	6.81533	-1.93064	6.09564	75.56671	9.86227	9.80371	0.36751	55.91501	9.42888	10.08629	7.57731	1.00000
7.17919	-26.93366	9.35890	55.40080	29.24152	1066.40559	6.18934	10.64799	6.66589	51.69759	8.57463	9.08224	0.28984	28.87514	9.80186	8.78615	7.27548	1.00000
7.75946	44.27804	12.44778	70.43104	-88.27205	1123.57995	4.98422	36.73634	8.16375	52.09732	5.61533	6.25148	5.59637	27.69554	10.05009	7.10527	8.12311	0.00000
8.59134	43.61062	6.46621	21.59730	-72.97261	1077.27117	9.28431	6.71198	8.54352	50.14848	10.23089	10.40039	0.06621	54.64161	7.53220	10.37840	9.16801	0.00000
7.36224	41.92361	7.49441	59.86418	20.91361	1063.18116	8.92516	24.82067	8.80223	68.35205	8.97691	5.52504	0.07072	34.74017	7.42500	7.20305	7.64653	1.00000
8.86295	0.46005	8.98795	24.47364	34.11169	1062.25149	10.54755	20.42110	9.94043	48.21451	7.86479	8.08075	0.20347	50.59695	7.53332	7.07891	8.88533	0.00000
6.82447	18.20854	9.21231	37.51636	-71.10077	1074.81410	6.97148	11.72332	4.66549	33.25514	8.66464	8.39311	0.25452	50.69292	9.36430	8.00883	6.84456	1.00000
8.88953	43.61092	6.02951	38.10643	3.87723	1118.14252	10.24018	14.21534	9.30838	62.56736	6.73082	6.49783	0.05374	43.91193	7.44679	6.63911	7.36305	1.00000
6.40383	36.76775	7.80119	52.92683	2.95924	1142.08679	9.33807	14.34963	10.73387	36.84368	10.98250	8.33707	0.08573	37.15605	6.57333	7.62339	7.42920	0.00000
7.62282	43.96222	10.76575	44.07258	43.63417	1161.13879	8.35307	20.49742	7.29043	37.04847	7.83058	10.06894	1.07586	26.02115	8.60812	9.77302	9.05724	1.00000
7.11567	-22.45667	10.59460	37.64829	-47.53028	1121.10191	8.39327	18.83424	5.84519	65.70864	7.10279	9.56330	0.91115	22.59219	8.85553	7.40062	7.60739	1.00000
9.04533	8.62261	5.65389	59.89207	-70.20749	1074.19058	9.67991	14.86037	9.96414	53.52176	6.80941	6.67937	0.02520	35.54638	7.58188	7.45524	7.82015	1.00000
7.88286	53.7446	9.77822	34.53582	-0.33525	1184.77252	7.36321	26.57419	7.90912	18.92960	10.16405	11.22505	0.42085	48.36033	8.34884	7.62582	8.52841	1.00000
6.58044	37.49223	8.31448	73.45998	15.07041	1097.45921	5.29417	18.38926	5.82246	44.40026	8.25455	7.84689	0.11099	42.00137	10.04916	8.56372	7.31615	1.00000
8.47316	36.33011	6.42578	47.86432	138.89585	1143.52203	9.99955	18.94971	7.81262	71.67036	8.41957	9.76213	0.06490	48.26114	8.22652	7.74706	7.42169	0.00000
8.16039	-8.05389	7.50787	35.52909	-34.88111	1190.41053	8.96318	4.82305	9.32583	66.36650	7.43337	6.15066	0.10081	55.13291	5.82409	7.87290	5.54529	1.00000
7.89100	48.28259	12.20339	54.29143	9.72749	1149.12835	9.10729	15.65240	4.04837	35.59413	10.87817	10.47339	4.36823	47.46968	10.10917	8.16467	8.07586	1.00000
9.05440	29.53885	4.99658	36.72928	-95.44744	1152.69517	8.91755	-3.11781	11.60467	48.93819	7.52524	7.47172	0.04332	42.34763	5.02419	7.36361	6.81936	0.00000
6.87665	-22.45667	9.09221	48.94988	-47.53028	1115.61200	6.53748	7.91437	6.31792	68.33979	10.33230	9.73127	0.23597	55.48515	9.51014		8.14480	1.00000
8.41027	-0.71667	8.72575	50.35476	-48.52333	1085.65313	5.28011	0.18313	5.46069	38.99159	8.79677	9.04378	0.17502	51.90489	11.20440	8.13015	8.41846	1.00000
8.59990	44.22639	7.19859	40.32588	22.53083	1116.26160	4.30845	2.05553	6.82920	49.51048	8.44328	8.45970	0.05303	27.52387	10.12703	9.16529	7.14213	1.00000
7.00930	-1.26424	5.99552	44.65879	104.09701	1085.08234	9.65694	35.30753	8.59787	51.91591	5.98151	8.97649	0.05051	49.28411	4.88662	9.07913	8.30740	0.00000
9.04331	60.97944	6.38877	30.81541	76.92421	1175.23889	10.27023	16.47631	7.49994	81.39598	3.77827	7.34979	0.05426	32.08464	9.60003	8.45601	8.59876	1.00000
8.77154	-2.68333	6.33882	58.19332	33	1098.42828	10.20958	15.71082	9.76570	62.65702	5.43726	7.43931	0.04194	44.74359	5.08499	7.39493	8.31001	1.00000
6.81476	7.65649	5.97299	49.48760	4.92235	1149.13123	9.54947	7.59942	8.46079	39.42704	8.65903	9.40082	0.05067	56.07778	7.01992	8.22771	7.46623	0.00000
9.71558	46.75451	10.94190	59.79055	33.34864	1128.16767	6.65180	20.30857	8.14265	57.25142	7.33890	4.06934	1.27576	38.11350	6.80428	6.10729	7.96880	1.00000
6.27488	10.61285	7.23752	45.85859	12.19458	1080.88281	9.57793	12.32376	9.20590	46.40359	4.93671	5.95064	0.08206	43.91868	7.56881	10.63488	8.48289	1.00000
7.05228	3.31332	5.71709	33.05578	117.59152	1155.32280	9.49109	32.95901	8.29082	53.12601	9.81774	9.57173	0.04305	48.24142	7.94702	9.46377	8.96989	0.00000
7.78396	-28.24	4.95528	30.15497	-48.67028	1183.74729	9.10136	21.42847	8.43920	65.52201	7.38433	8.57617	0.05284	56.26203	7.98896	9.12552	6.88101	0.00000
6.11600	-8.28333	7.77755	45.31679	-35.03333	1078.90197	9.71647	17.56698	9.73237	49.38763	4.92921	4.65648	0.08959	41.77350	7.35387	6.84091	6.62960	1.00000
7.32054	47.56494	8.44668	50.09774	31.33078	1066.58445	7.79872	28.68306	9.85553	45.90521	6.48824	5.92057	0.14576	27.76630	7.44522	8.50264	10.02863	0.00000
8.71228	48.25	7.52421	29.86367	16.4	1150.68975	8.65697	13.95258	10.48165	33.37092	10.55537	9.66197	0.06748	34.31696	6.67038	7.98848	8.23185	0.00000
9.79776	41.84364	6.73051	39.08685	-87.71255	1105.48840	6.93152	18.99768	8.61277	64.88421	7.13883	7.52619	0.07191	58.26158	11.29456	7.16241	8.85945	0.00000
6.94532	32.9156	9.53898	52.86239	-117.14392	1131.23174	6.93598	1.08452	8.50842	47.01115	8.85705	9.91667	0.34811	27.25991	8.93891	8.60637	8.82224	1.00000
8.62410	48.43174	6.26952	28.94203	17.8031	1070.13090	9.31052	34.18972	9.55457	49.31498	5.88101	7.96345	0.05509	50.66099	6.06705	6.56176	9.26964	0.00000
8.16394	41.24264	6.81999	24.29029	16.50104	1132.57063	9.99823	1.08000	9.61778	42.76417	7.88568	7.38533	0.06326	53.47196	4.34840	8.33474	7.89402	0.00000
8.58990	42.55308	8.16950	45.06227	-87.93341	1140.34286	9.01052	0.51226	9.66604	45.43715	8.93601	7.31618	0.13365	55.05465	8.15253	8.56616	9.74718	0.00000
7.60716	27.52948	10.08868	51.99315	68.75915	1058.79862	6.83375	16.50108	4.58523	31.99796	8.73863	9.11641	0.55390	48.75036	10.74664	6.91113	7.82094	0.00000
5.75081	38.55632	9.43480	45.19867	69.01354	1190.03168	5.05623	5.65409	8.52360	49.21080	5.50691	7.38428	0.31073	34.41892	9.59067	8.71292	8.14834	0.00000
6.92023	25.87498	9.64470	59.21818	86.59611	1105.25589	4.53980	8.03590	8.70410	34.91898	4.72874	5.83974	0.38104	30.48298	11.71343	6.58105	7.61099	0.00000
9.78724	37.31309	7.30171	47.33038	40.74357	1189.79313	6.13402	25.51247	9.45578	48.90469	5.60745	5.87112	0.08036	46.90805	10.12218	9.12047	7.91376	0.00000
8.60943	7.50251	9.11913	10.12681	5.06258	1108.14386	6.07035	16.17163	6.49031	50.84764	7.08773	9.27172	0.26172	60.25074	10.27043	10.05417	7.05580	1.00000
7.04152	51.39148	3.39111	34.65093	-0.29825	1087.16249	8.42120	20.06922	7.44373	40.30142	5.89262	8.16932	0.06101	49.19164	8.98117	8.28342	8.63530	0.00000
7.77287	23.04419	5.65629	75.11364	-82.00919	1099.38113	11.14191	2.41500	9.31601	55.09838	6.40057	6.28830	0.04610	45.28579	8.08468	8.90014	9.87792	1.00000
8.75833	-6.8	8.57782	50.42177	39.25	1156.35626	6.85362	11.38687	8.23393	49.39843	7.12265	6.93978	0.15417	66.15131	6.31152	8.31845	8.44250	1.00000
8.64885	51.21667	8.23985	51.94080	6.26667	1196.06158	8.78980	20.80359		35.16750	7.04336	6.03762	0.12181	39.20059	4.71083	9.08053	7.03623	1.00000
7.69599	-22.45667	6.83496	29.35393	-47.53028	1103.49699	9.09660	12.55019	10.08040	28.61077	8.96363	8.07081	0.04426	70.04800	7.13368	9.18399	7.81201	0.00000
7.71583	47.05	8.02682	47.15656	15.46667	1158.38742	7.06552	24.71320	12.35567	53.41360	6.59254	4.07997	0.10761	26.18025	10.94865	7.25390	6.62842	0.00000
8.22617	0.46005	7.55655	47.29988	34.11169	1098.38563	9.57858	18.68981	9.12421	56.66316	10.77464	10.16087	0.07678	36.37790	7.95457	8.22172	9.57899	0.00000
8.99797	6.46838	5.31014	36.26081	-73.26022	1198.30689	8.00775	10.10188	11.47717	53.72881	7.82711	7.18245	0.04570	36.76519	6.27064	8.77835	7.82150	1.00000
7.02778	39.32011	9.17713	27.16121	-76.51552	1105.76905	7.84257	15.50024	9.23871	66.43920	6.17155	6.15427	0.24695	25.73983	8.53881	8.72772	7.09113	0.00000
7.83563	48.07667	12.56764	24.00834	8.64409	1076.36094	5.35477	0.77443	6.54793	35.93484	5.06501	7.54513	6.26043	38.92245	8.35433	7.53933	7.04705	0.00000
7.97749	51.4781	9.86839	59.45638	57.3552	1133.35176	7.10815	20.28194	7.75395	73.05469	7.77602	9.43362	0.44979	35.26347	9.05077	7.98028	8.44513	1.00000
7.85088	28.98002	9.67525	59.21310	77.70636	1193.19432	5.43063	12.79691	8.71435	71.84825	5.00936	5.74905	0.37248	55.71629	10.96140	9.34471	8.58302	0.00000
7.52803	41.0051	5.26907	62.47806	-73.78458	1095.30944	10.44760	2.16592	10.20710	44.42041	6.65293	7.53996	0.04684	30.85836	5.60864	9.22735	7.38745	1.00000
8.76989	-21.41222	9.66485	43.69314	-42.19667	1129.78422	6.94102	-4.46198	8.36996	58.07852	6.10032	7.00600	0.38776	21.91118	9.38789	9.22229	7.52574	0.00000
7.74375	10.15031	10.38945	38.21972	-73.9614	1087.49608	7.64136	7.59694	9.36931	46.70895	8.76461	7.55108	0.75957	41.39801	8.50781	8.57742	8.35354	0.00000
7.88456	-37.88333	5.64907	72.82448	145.06667	1163.84997	9.37526	20.02484	9.65946	36.43064	7.92868	7.54067	0.05972	34.81103	6.28951	7.57282	6.60884	1.00000
9.73853	41.50343	7.65142	45.25655	-74.01042	1083.88658	8.50930	31.68499	8.61049	69.07273	6.21008	6.22043	0.07757	61.13524	7.42016	8.93931	8.09088	1.00000
7.61197	51.26	8.54655	36.21196	-2.1875	1170.49468	7.64906	21.83117	9.82153	30.72930	7.74827	4.83031	0.16102	48.98938	6.90445	8.28082	7.34808	1.00000
8.02898	41.91738	8.25625	50.13362	3.1631	1068.40736	6.73129	-3.18122	5.60769	58.85039	8.82857	9.31533	0.13552	53.35186	8.96018	9.14989	8.86035	1.00000
8.56633	0.76755	9.76668	40.46998	24.43973	1179.03512	5.68835	-2.60491	3.73101	44.93623	8.24366	8.21786	0.40639	35.90610	11.78745	9.80652	8.43375	0.00000
8.12982	43.61062	9.33796	45.32171	-72.97261	1056.79008	9.35045	-9.12732	10.80714	72.01607	10.43775	9.28629	0.29826	34.39305	8.59847	9.15323	7.83217	0.00000
6.93039	23.29549	6.23622	35.92005	113.82465	1064.38001	7.75906	11.99596	10.79488	63.54466	9.38957	8.80653	0.04360	43.75220	8.28265	7.53863	6.82866	0.00000
8.55960	34.25628	7.72946	36.02374	-78.04471	1178.53497	5.39287	23.93825	6.74041	74.92759	8.07481	8.83977	0.09640	50.48374	9.41234	7.48356	9.00111	1.00000
8.03091	-0.71667	10.62527	51.69363	-48.52333	1152.19826	6.97083	4.31750	9.63200	51.48095	7.20977	6.65711	0.92539	26.88354	8.30821	6.24983	7.77242	0.00000
8.32550	39.08367	7.08061	43.24610	-84.50855	1174.14197	8.25295	16.95872	8.35540	71.38588	5.55671	7.86285	0.07971	50.06888	7.30295	9.72902	8.30420	1.00000
6.65479	37.65181	6.09404	49.02802	120.33063	1104.37305	9.26972	17.01866	8.70225	43.75841	10.61046	9.95928	0.04601	50.71283	6.00975	6.93152	6.47610	0.00000
8.58166	41.27621	9.86490	48.44446	-72.86843	1070.96343	7.14603	14.59377	8.03008	54.91955	5.75203	6.20959	0.45973	22.75937	8.72017	7.97391	8.50894	0.00000
7.46383	10.31672	7.32559	61.45555	123.89071	1080.03697	8.39502	16.68521	10.48696	40.44377	8.78452	6.92284	0.07080	38.63942	9.46369	9.40665	10.16202	0.00000
10.91980	5.30383	8.32550	40.78853	-1.98956	1129.61180	5.13558	31.02660	4.77085	56.72003	6.48819	8.55481	0.12391	39.37767	10.54047	10.16269	7.70605	1.00000
8.41016	44.98901	6.87677	49.93767	38.94324	1118.34130	8.40979	21.69046	9.67743	66.95458	5.31691	6.41869	0.06605	38.81982	8.11747	9.50150	8.26729	1.00000
7.85017	50.71229	5.09822	58.83229	4.52529	1189.25045	8.90790	10.08681	9.96789	58.93978	7.58584	7.77331	0.04761	55.42088	6.99470	7.82803	7.80358	1.00000
7.34521	33.4425	8.28455	54.86496	129.96972	1085.76086	5.21562	12.77353	5.45491	69.99049	9.46997	9.31553	0.12142	46.39037	10.51555	8.30276	6.74975	1.00000
8.45108	50.23019	10.12062	86.55794	8.77155	1156.01018		11.11795	7.76095	35.91287	7.71316	8.62231	0.57511	62.76395	9.09108	8.32122	8.25585	0.00000
8.37965	42.30865	3.21390	56.87563	-83.48216	1195.46268	11.28049	17.09913	10.96721	61.08775	7.26086	8.68230	0.03287	52.82658	5.61850	8.37722	8.93530	1.00000
7.84966	36.6009	4.40906	71.61684	126.665	1143.22466	8.48034	19.16186	8.28282	67.53627	7.87568	10.02751	0.04541	58.40650	5.51076	8.17558	5.86789	0.00000
7.82828	53.6052	12.33582	66.67552	10.03988	1065.38288	8.27476	7.19483	4.27271	54.82170	8.24623	9.14747	4.98959	47.41780	11.05086	7.68575	8.68319	1.00000
8.75277	38.68712	8.60593	65.19911	-4.10734	1167.77190	7.55211	5.90264	8.89842	47.86616	8.38037	5.40812	0.16019	51.98622	6.92778	8.40076	5.95790	1.00000
6.80661	37.31309	5.99118	54.66120	40.74357	1066.83936	9.33434	15.25820	10.59663	49.52868	5.83595	6.44086	0.05416	39.21273	7.00937	8.40612	8.13426	1.00000
6.07278	40.2737	6.96149	62.76608	-76.88442	1054.17279	10.27634	17.73111	8.64537	44.01167	8.84775	8.92736	0.04791	30.59277	7.10766	8.23242	7.41413	0.00000
8.50839	53.63333	5.85287	45.96470	9.85	1150.90240	8.78395	-3.61571	10.58494	48.35656	6.84495	6.84789	0.04774	59.44683	4.66515	6.88227	8.57430	0.00000
8.84132	41.47892	7.91603	33.06948	-87.45476	1143.66053	9.75522	13.26297	9.17643	40.98691	11.56760	10.24615	0.10129	27.81617	8.06878	8.52637	7.21363	0.00000
7.12411	32.05971	5.80715	36.60607	34.8732	1189.03490	7.58803	30.01332	11.47069	62.23673	8.68371	7.71806	0.04243	74.77656	5.47613	7.84657	6.19710	0.00000
6.67482	33.95015	8.44764	34.51396	-118.03917	1124.67016	5.44749	14.64842	5.55671	57.67038	9.05963	9.68420		35.43470	10.96110	8.04857	8.33259	1.00000
8.70762	-34.88422	8.97099	46.24759	150.60036	1167.28201	7.10720	13.09963	9.49000	55.45275	7.13992	5.91536	0.21874	42.95242	5.13453	8.71637	6.74756	1.00000
9.21106	2.2139	7.93393	47.89518	102.3278	1178.79062	8.68725	19.00618	7.66483	53.88399	3.93920	8.03773	0.09995	40.24211	6.08570	9.44136	8.51826	1.00000
9.18116	43.61062	12.25179	38.34101	-72.97261	1190.39893	5.08261	-0.90501	9.42388	54.69473	6.45906	6.72089	4.59714	49.04367	8.85008	9.45924	7.28459	0.00000
8.38325	42.50729	6.90519	29.46992	1.53414	1176.45002	6.97502	27.32154	8.08595	41.56019	6.14724	7.06069	0.06042	36.06044	9.75895	7.46969	7.90079	0.00000
7.54758	25.49043	10.48167	48.58779	85.94001	1075.82248	7.88391	13.38359	9.59170	44.10097	8.27794	10.29192	0.82175	65.06097	7.95974	8.36737	10.49341	1.00000
6.61965	40.11583	5.99695	27.53677	67.84222	1096.16598	8.78702	7.54632	9.54880	36.43138	9.95067	9.29500	0.06172	36.25194	6.82478	7.25486	4.44369	0.00000
8.46700	36.06386	9.81481	46.13908	4.62744	1161.18618	8.91506	23.84023	9.42108	61.34133	8.90314	10.15861	0.43986	49.81417	7.10664	5.21137	7.82203	1.00000
8.44861	37.65639	9.04290	51.15683	126.835	1053.70512	6.36272	8.31293	8.13088	52.32600	8.21097	8.16438	0.22416	51.09976	8.94022	7.63998	6.26410	1.00000
7.72257	47.05	10.05455	54.10491	15.46667	1050.10288	8.27731	25.53158	5.62627	39.05379	10.03375	8.22468	0.55226	41.72730	8.04256	9.73782	6.40732	1.00000
8.92524	25.92127	9.84771	61.04239	86.79271	1063.76007	5.08645	1.36637	9.10816	52.52720	6.67600	7.49282	0.45432	42.99115	10.17264	8.89265	8.82870	0.00000
7.30873	43.35071	8.64626	40.38974	46.10925	1136.12409	10.26240	18.23558	8.72198	40.53104	8.29497	4.26246	0.17713	42.74315	5.76516	5.33904	7.04594	1.00000
8.26788	40.78206	4.72182	37.71791	72.34424	1107.50136	10.13991	12.93312	11.16782	46.96369	8.10786	7.51426	0.03264	49.35866	4.95725	9.53438	8.40903	1.00000
9.00351	65.93381	4.49089	53.98141	111.4834	1078.04206	9.34728	29.20056	11.04681	61.40458	6.48105	7.86611	0.03871	77.97732	6.05056	8.37942	7.09537	1.00000
6.43571	-16.25	7.35212	63.61285	-69.08333	1189.75537	8.03926	1.74501	9.28335	59.00167	6.97335	6.50796	0.07514	62.01673	6.85448	7.99571	6.26648	1.00000
7.20167	54.48147	5.10675	34.54341	53.47103	1190.34328	9.62978	-8.66021	10.27995	62.34034	6.81597	7.07298	0.04351	41.16893	7.86271	10.70135	8.83510	1.00000
7.36023	43.2907	7.95076	56.47334	5.4384	1088.72743	5.31789	3.39403	6.10948	70.05483	8.23609	8.15289	0.10086	41.91383	9.96382	8.34575	9.18945	1.00000
6.60611	-2.90055	9.11306	78.40703	-79.00453	1143.02512	6.03778	15.06854	6.31184	52.94142	8.48995	10.45302	0.24165	57.56180	10.08191	9.54229	9.06720	1.00000
8.15145	51.12794	7.09016	38.67162	4.21372	1120.20073	9.39852	18.76448	7.46526	51.12314	6.30994	7.55113	0.07252	33.94621	7.50912	6.61497	9.08212	1.00000
7.80324	53.14657	8.22208	64.62541	140.72287	1071.12478	6.54501	20.05687	8.50814	56.46943	6.40754	7.84968	0.12374	45.54319	8.43382	7.10465	8.63574	0.00000
9.55551	-14.66463	7.98825	57.24333	-52.35558	1066.50012	9.02320	13.16051	9.85154	52.88745	7.03988	5.66041	0.09854	69.49945	9.16918	9.10899	7.36356	0.00000
8.70277	43.1009	8.08606	41.91863	-75.23266	1070.52291	5.04773	11.12770	8.21586	43.31026	10.37772	9.40897	0.09014	52.51719	9.26797	8.49667	7.16686	1.00000
7.58927	52.2	5.00871	15.10133	8.63333	1172.42363	11.45535	8.15749	9.30659	68.08173	6.12574	7.54476	0.02714	50.63385	6.98733	8.97763	7.60001	1.00000
6.67726	49.88307	10.56473	41.00242	-119.48568	1197.01256	7.33101	9.78849	7.67178	39.46280	9.98622	9.70782	0.87967	48.77202	9.41059	8.39554	8.87145	1.00000
7.32658	26.76628	9.85737	42.34126	83.36889	1173.15264	4.95904	10.54583	4.27394	55.48387	10.01163	8.84186	0.44081	51.51177	12.39379	9.00955	8.09530	1.00000
8.98421	27.9247	7.62210	58.70394	78.40102	1185.99033	9.48265	9.40297	7.95822	67.43795	6.84093	5.75268	0.10522	63.22290	8.64199	7.92525	8.23579	1.00000
8.32945	47.4943	8.14464	37.07547	-122.24092	1065.26393	6.13674	19.32285	5.35250	46.54556	8.41213	8.91176	0.08865	49.31295	9.38272	8.90042	8.01123	0.00000
