NH3	NOx	CO	warning	O3	PM2.5	PM10	latitude	PRES	CFCs	longitude	TEMP	PAHs	C2H3NO5	CH4	SO2	Pb	H2CO
7.50039	9.24092	6.37392	1.00000	5.32264	6.05865	4.78191	19.04222	1083.50593	53.45866	-98.11889	28.94719	9.58902	0.10391	5.25362	10.38493	51.29057	40.28432
9.24828	6.80626	8.64306	1.00000	7.07447	5.69865	8.21669	41.84364	1092.94668	57.90885	-87.71255	24.02038	7.39503	0.28872	6.51295	9.34662	48.24696	34.28720
	3.85997	7.98568	0.00000	7.30664	8.48720	7.28605	-7.0981	1178.61683	62.04680	109.3243	20.60063	6.18444	0.15699	6.22396	6.95868	55.13669	65.54038
5.58402	8.04406	7.11916	1.00000	7.73773	9.22690	6.38618	34.06635	1082.19304	55.08074	-84.67837	23.73620	7.09478	0.10561	5.81219	8.45352	59.79885	41.17775
9.18662	5.59259	8.57162	1.00000	7.34819	6.32581	5.87366	-21.44236	1075.45601	27.46303	27.46153	9.60818	5.98745	0.12894	8.30955	10.88820	31.61606	55.65374
4.86768	7.52461	7.71397	0.00000	6.96680	5.18160	8.97460	19.04222	1098.34019	69.14495	-98.11889	14.42720	6.27923	0.67113	5.89020	5.37029	63.13436	34.21059
6.14834	9.02760	8.35903	1.00000	6.85714	8.72649	3.23025	37.35813	1193.19252	51.44842	-6.03731	15.57338	7.62629	0.06687	5.98679	7.87859	65.50514	46.00946
4.71700	7.69560	6.80748	1.00000	6.62666	9.28661	7.51098	34.56861	1073.90976	37.62770	105.89333	20.82438	7.00874	0.16748	6.41428	8.99490	61.13593	50.64895
11.01954	4.59768	6.42243	1.00000	8.40400	4.54600	3.69607	46.23899	1072.24648	25.38280	-63.13414	17.64289	7.88427	0.10893	8.66695	10.94426	57.47918	39.80226
9.04454	8.29124	10.26805	0.00000	8.08568	8.56473	6.03367	52.26083	1054.18128	74.56692	7.00417	14.87939	6.23764	0.08966	8.48519	8.66921	48.73772	46.22732
11.54083	8.59505	7.73738	0.00000	6.93199	9.59234	5.68551	41.80753	1171.37597	43.83083	-87.65644	11.71647	5.99398	0.11911	7.14541	9.71887	46.67101	54.82707
7.30827	9.02547	7.93855	1.00000	7.04556	8.88298	5.65880	51.08468	1079.52098	51.17287	7.11393	8.27291	8.21220	0.13785	5.06930	7.36033	43.17199	49.51887
4.15349	4.66072	7.19047	1.00000	5.86875	7.00218	5.88383	34.61667	1172.74897	59.35929	135.6	9.50037	8.22744	0.08787	10.67402	6.74456	46.56859	26.30406
6.64071	5.47174	7.50165	0.00000	7.50726	7.80854	10.07762	29.38242	1082.99831	59.21753	70.91106	16.96251	7.74992	1.57538	6.61062	6.64089	62.47006	45.64282
6.49653	7.77180	7.64102	0.00000	6.76583	7.07577	11.55987	36.53333	1195.60957	40.82078	136.61667	18.46722	7.74162	6.62751	6.08728	5.32197	33.13547	56.36483
8.12072	9.07662	7.91901	0.00000	7.61751	7.59228	5.72948	42	1197.66333	47.60599	21.32778	21.14641	5.99579	0.14134	9.33999	8.58653	41.94813	59.52350
5.02486	6.58880	6.74986	0.00000	7.58072	9.67512	4.43711	59.80917	1127.45228	42.47317	30.38167	-3.35824	8.33268	0.15733	6.91676	8.33952	50.55545	51.68637
6.30115	7.43811	8.14043	1.00000	9.33305	8.05766	6.30575	7.57944	1179.75226	62.59809	-8.53778	9.69233	7.54278	0.17155	5.78768	9.66136	38.56733	62.63124
7.01267	8.24566	7.07032	1.00000	6.89738	7.20925	6.30594	34.56861	1078.74599	36.53376	105.89333	19.31893	6.02000	0.09092	5.75716	10.58029	50.30332	42.16861
7.73313	6.30346	8.65966	0.00000	8.06334	9.65135	5.68577	39.22493	1098.33377	73.41659	42.85693	1.47829	7.73665	0.12947	9.71813	7.30666	31.80348	52.74206
5.11676	7.83743	7.27777	1.00000	6.04635	7.93405	8.12376	40.64621	1097.45830	32.58718	-73.97069	12.04337	7.78456	0.31388	7.55711	11.30968	53.02587	36.46957
11.35560	6.12546	6.37882	1.00000	5.38272	3.97937	6.03964	34.31	1155.54488	61.40014	-2.16	22.34344	8.40908	0.14340	7.83982	8.97359	60.66549	22.64532
5.22574	4.85008	9.05071	0.00000	8.45916	5.20273	6.32873	5.27247	1069.50914	63.78678	-3.59625	18.93573	6.99929	0.12725	5.71295	6.74906	58.24266	50.83887
6.40469	8.50627	5.47422	0.00000	7.66886	8.56997	6.88920	-28.81833	1169.62510	51.99460	-52.51028	6.20665	6.83648	0.18265	9.20055	7.79052	58.32152	43.77956
8.97900	3.33397	8.01863	0.00000	7.36328	9.50872	10.75620	44.92934	1050.12155	75.31253	37.99117	29.01832	7.79430	3.01882	7.85222	7.61312	56.83810	17.40837
9.19542	6.55784	6.11030	1.00000	8.37211	4.75509	8.97600	37.52487	1055.36669	41.24714	-77.55777	19.77597	7.86876	0.63660	8.36374	7.98391	39.36198	45.95853
8.85256	6.92388	7.74994	1.00000	6.72729	8.29617	6.31001	45.39402	1140.03295	42.93907	9.29109	19.91130	5.67421	0.14745	3.57008	7.79388	45.50708	41.28778
5.89037	7.21556	6.95315	1.00000	8.27777	6.63045	5.68080	18.00747	1151.15363	61.80771	-76.78319	-8.14356	8.24465	0.11475	7.86200	12.09196	46.67525	35.72952
5.04996	9.53749	8.26219	1.00000	6.80398	8.47392	6.38471	36.75965	1151.85875	60.41041	137.36215	3.78727	8.16239	0.10544	6.42830	9.33480	45.09932	42.26558
7.88708	5.27249	8.47553	1.00000	6.93200	4.31836	9.14337	18.18158	1174.29617	33.08932	76.03889	21.78941	7.52817	0.62621	8.49896	8.67916	34.19069	26.56948
12.37011	6.12513	7.41265	1.00000	6.43836	3.22978	8.24420	17.94979	1076.70341	38.85859	-94.91386	23.53004	5.63365	0.34935	7.53911	10.08042	45.89197	32.53203
9.58179	10.45234	7.67866	0.00000	7.80227	5.80990	6.41012	38.17492	1069.57039	58.29821	-122.2608	30.28908	7.23147	0.10683	5.41498	10.60106	74.33081	57.95825
7.67877	6.60203	5.77672	1.00000	7.43839	7.93250	4.16264	-8.66667	1142.58192	46.03480	-35.71667	27.91010	5.22661	0.10512	7.95935	8.59884	49.37529	36.52653
6.39316	10.63475	7.03568	0.00000	7.19148	8.15834	7.54922	52.4581	1189.55312	46.70656	13.28702	7.84612	6.54804	0.21972	7.05294	9.68388	55.78010	63.71523
7.90730	10.88277	6.43157	0.00000	6.60529	8.56367	7.12596	33.7207	1129.13026	60.94908	-116.21677	12.07535	6.37744	0.16870	8.39453	9.79780	56.89261	63.66992
5.94110	11.48061	7.85913	1.00000	7.69028	9.24558	5.32908	43.50891	1132.41418	34.18375	16.43915	8.33007	7.73110	0.11442	5.47632	7.18267	67.78140	29.45933
5.25351	5.05725	7.82458	0.00000	6.08247	6.29086	8.31979	36.64852	1084.07452	52.16594	51.49621	26.91600	7.73096	0.43375	5.13380	7.34076	57.20566	58.09257
8.76673	5.94759	8.14292	1.00000	7.29540	6.26831	5.57361	5.30383	1126.66075	27.71381	-1.98956	12.93809	7.00908	0.08371	8.15657	9.25227	25.45650	48.73181
8.69729	9.07900	5.06380	0.00000	7.60947	7.22256	6.56685	45.73333	1186.37888	62.20755	4.91667	7.44897	8.34790	0.15479	6.59725	9.58875	60.74257	71.93541
8.93312	4.17963	6.10911	1.00000	6.29621	4.59221	4.20008	36.20389	1072.99966	43.12309	127.08472	11.42491	7.62706	0.08583	11.61737	8.79078	45.37836	64.86182
5.71363	7.73249	5.97369	1.00000	8.31446	8.74217	6.07437	51.88333	1152.50759	63.40469	8.51667	29.51888	7.35201	0.15511	6.16966	8.92273	55.55584	53.63840
10.29035	7.49320	8.02954	0.00000	7.61612	10.79185	5.37327	13.56667	1062.47255	59.75149	-15.6	21.84431	8.08982	0.13493	10.79061	7.86747	53.38881	34.05843
6.31785	4.36239	7.44821	0.00000	5.72421	9.75420	11.39369	51.08468	1067.27197	43.12337	7.11393	11.15403	7.80084	5.63965	8.34997	8.02876	70.83251	37.85210
6.41876	9.29596	6.53759	0.00000	6.86976	4.91984	11.37451	36.75965	1080.49819	59.48831	137.36215	12.99962	6.53537	5.45434	5.67731	4.07848	44.08349	57.99071
4.76325	7.68869	8.64667	0.00000	7.07400	4.69473	7.40539	-37.32167	1054.49850	45.91188	-59.13316	30.12854	6.63322	0.13583	5.84416	4.63331	64.83895	51.26944
4.05968	7.17057	7.43051	1.00000	6.31610	10.84533	7.33215	47.80527	1061.44234	35.44253	-122.24064	14.62307	6.66973	0.20238	7.37017	7.66395	55.89964	55.37243
6.14044	11.20727	8.56315	1.00000	5.94493	8.59216	5.68422	22.37066	1188.06494	50.74153	114.10479	29.12030	6.17451	0.13598	6.25071	7.39405	53.89782	28.41377
5.87638	6.92794	6.09191	1.00000	6.13234	8.54733	8.99772	52.66277	1105.92679	68.90664	-2.01111	21.94419	7.51999	0.55882	9.95168	9.00791	70.21042	28.16496
5.72388	8.58874	6.79387	1.00000	8.55593	12.13620	7.21440	-21.98333	1062.88563	47.89591	16.91667	13.62532	7.07667	0.16445	6.81853	4.54660	67.79521	53.16823
13.36834	7.00096	7.88978	1.00000	6.02999	3.77002	5.92866	39.46667	1164.60043	49.22111	141.95	5.12436	8.40193	0.08611	5.82169	8.59864	59.64708	50.88772
6.23196	4.76088	7.99680	0.00000	7.69417	7.53844	8.74848	27.9247	1185.97572	49.07936	78.40102	8.46409	6.88712	0.49029	7.16801	6.87171	58.81740	57.72253
9.22251	7.13574	7.53279	1.00000	7.08123	6.93469	5.71267	7.62789	1172.34014	33.13184	4.74161	36.59573	6.85444	0.08934	6.31294	8.76466	52.40346	47.54826
8.34759	5.54848	7.15703	1.00000	6.32575	5.06215	6.85006	-8.66667	1117.08053	46.88458	-35.71667	35.21637	6.46246	0.16919	7.82243	8.46818	64.32528	45.13295
5.56650	9.02980	8.59026	1.00000	5.90856	8.85132	5.16378	41.24255	1161.70292	44.97543	-82.61573	23.73077	7.54013	0.12578	6.69698	8.45044	45.32195	25.77503
6.09994	6.14003	6.78048	0.00000	7.51586	6.02615	7.81447	27.52948	1121.99614	60.30540	68.75915	20.07671	8.12931	0.23995	5.60823	5.54392	66.27579	33.08220
6.83988	5.82830	7.66251	1.00000	6.36508	5.36798	7.55191	5.27247	1101.95494	49.65266	-3.59625	0.16410	7.80476	0.27194	8.24327	6.72492		33.27214
5.46318	10.44295	5.53120	1.00000	7.97077	7.75319	4.86718	34.56861	1185.54835	63.08917	105.89333	22.17464	6.06853	0.13007	6.59986	9.69541	30.47317	36.19277
6.68206	9.51568	6.38374	1.00000	8.10761	6.95670	4.22669	40.87363	1094.06324	66.60618	14.34085	30.73287	7.35078	0.04997	6.41470	9.28056	51.98079	45.36752
10.70610	9.06245	7.53104	0.00000	7.36562	10.57313	6.25804	30.16688	1108.77649	49.78510	-96.39774	25.19300	6.69631	0.15681	6.45668	10.29585	64.90994	48.35704
6.28635	7.41688	8.52107	0.00000	8.04062	9.25440	5.70927	9.535	1147.79664	60.93969	-13.68778	9.94055	7.58354	0.06426	6.13068	8.12700	37.66764	52.91421
9.90099	6.19436	6.70224	1.00000	6.60013	4.97104	6.25430	23.1959	1124.36383	33.52214	86.51499	34.49216	7.45817	0.16504	9.77484	7.47602	59.58507	42.26366
9.19336	10.31114	6.41458	0.00000	7.76724	9.58486	6.50987	40.53123	1095.66924	51.44683	17.58522	26.25849	6.12488	0.14872	7.66808	9.80612	54.62378	52.23509
5.67385	5.83513	6.14086	1.00000	8.14195	8.59065	4.91089	40.56754	1188.80759	52.71749	-89.64066	23.52099	6.40159	0.14057	7.89284	9.63494	62.60402	24.01393
10.00877	6.17750	8.66190	0.00000	7.33879	8.52426	5.02468	5.27247	1138.04636	53.53174	-3.59625	31.00901	7.57440	0.11871	10.81529	7.34475	46.62520	41.14887
4.23397	9.21614	7.56067	1.00000	5.31259	9.23106	7.09483	36.82167	1119.67606	67.87674	128.63083	25.77931	6.72190	0.17486	7.41834	9.49362	57.52359	39.89105
8.94191	8.71455	8.96416	0.00000	8.06983	9.24708	5.41190	-7.76667	1116.06509	35.56893	35.7	4.34408	8.18188	0.07669	9.02676	8.61092	48.80368	17.04080
5.42931	4.86509	7.13112	0.00000	5.38973	6.30733	8.35466	-54.8	1050.97275	40.32295	-68.3	11.70297	7.09178	0.41487	4.79019	7.40516	53.35220	31.70438
10.50596	7.31775	7.91758	1.00000	6.63867	5.77719	7.79790	53.16167	1183.92597	42.15669	6.76111	17.57948	5.91441	0.20543	8.46614	8.57246	53.37738	55.51130
10.29321	7.97601	6.66363	0.00000	6.95523	11.79816	5.84779	55.8736	1163.48098	65.65459	85.4265	19.95026	8.46661	0.11828	9.60367	8.19896	48.95125	58.58573
7.66474	10.88011	7.34160	0.00000	4.52817	7.01882	6.22829	44.75874	1126.78491	41.98969	19.21437	20.18910	8.15549	0.07900	8.20520	9.54869	76.15997	62.32606
5.36302	8.95455	7.98245	1.00000	7.47596	9.43928	6.05830	7.62789	1134.33582	73.68347	4.74161	13.64862	8.03869	0.11567	5.54231	7.79287	77.85638	30.41057
6.18693	8.67620	7.35918	1.00000	5.80296	8.40377	5.93890	46.7055	1080.40067	35.79522	38.2739	18.85302	8.06669	0.12905	6.05397	8.52680	50.08299	42.16520
7.64410	10.41319	9.46577	1.00000	8.17752	7.51262	7.06648	-8.66667	1094.60112	69.50804	-35.71667	16.88223	7.12046	0.14642	4.89978	9.20490	64.64010	42.13545
5.29058	8.66952	6.73702	1.00000	7.08767	7.87767	4.78867	49.13645	1097.74898	63.72022	8.91229	17.04004	7.54601	0.03131	5.88448	10.02504	47.31118	20.94910
7.86186	5.02978	6.61586	1.00000	7.37505	4.95971	7.34467	38.70734	1092.23742	32.21585	-77.02303	28.18348	7.94563	0.20123	9.73472	8.32001	63.72632	53.29195
7.22936	6.38519	6.59844	0.00000	8.05303	5.85742	7.89347	48.06919	1085.19761	67.77940	11.37703	19.27805	5.32417	0.32731	6.50368	4.90866	62.12611	40.63891
6.64546	6.76492	7.96819	0.00000	6.14647	6.24008	6.23419	45.79377	1190.71961	62.48592	8.88104	19.84615	8.47229	0.14370	8.77250	7.39617	42.92826	61.58721
7.93931	9.27130	8.12506	0.00000	7.51905	9.24256	6.16602	38.38479	1066.00975	64.39776	-0.76773	21.02055	7.09726	0.17182	9.14113	8.71170	56.21580	53.23095
6.30979	7.48758	7.57959	0.00000	6.74355	4.98633	8.65509	-2.90055	1180.79400	71.67645	-79.00453	19.17122	5.78525	0.52732	5.83629	4.81825	41.39962	42.44197
9.94345	5.98930	6.06003	1.00000	7.23827	6.21416	4.61697	40.5576	1137.19247	30.06728	-74.28459	17.65801	7.82661	0.17050	8.29406	10.10301	53.90786	52.09793
9.17429	6.49070	6.98284	1.00000	5.47831	5.97463	6.23790	51.21667	1081.82850	58.86092	6.26667	23.36470	7.74979	0.11847	7.27897	8.70151	54.65890	27.75274
10.01849	9.87162	8.37367	0.00000	6.65913	8.53976	5.92941	-10.91722	1136.72907	54.84255	-37.65	17.52895	8.22356	0.12062	8.84532	9.23292	46.23696	56.25455
5.12742	10.36189	6.12750	1.00000	7.88942	7.58699	9.27005	45.73333	1144.68594	62.48134	4.91667	11.68445	8.24974	0.77129	8.22089	11.10841	41.51345	21.89653
7.66177	6.13691	6.94695	1.00000	6.60936	6.55009	7.46771	0.76755	1157.62791	62.74543	24.43973	18.32904	7.30183	0.23341	9.61316	8.32410	50.72518	47.28422
5.95292	5.20839	7.46918	1.00000	7.37241	6.03098	6.17458	26.76628	1126.25635	38.10600	83.36889	14.12839	6.53600	0.09538	7.30053	8.11347	45.01291	53.56024
3.07975	4.50134	8.90547	0.00000	8.16538	4.01585	4.17678	2.41669	1095.25503	42.78152	30.98551	17.27712	6.42395	0.11302	3.29167	7.61494	48.83546	25.41315
4.95595	8.35418	7.56966	1.00000	7.35057	8.64476	7.03636	1.6	1071.13888	74.62369	103.81667	0.17434	7.53855	0.18551	7.40823	9.94900	83.16378	41.17294
6.03179	10.70766	6.15688	0.00000	8.08107	9.30811	6.56459	52.4581	1175.87006	26.54075	13.28702	24.61005	4.86388	0.17180	11.12986	8.10991	64.85939	47.44874
10.20101	7.34906	7.31149	1.00000	7.05187	6.02079	5.32844	33.76446	1119.25363	50.55018	-117.79394	17.90765	7.59176	0.08398	7.58339	7.36994	38.60827	30.21815
5.53613	7.25407	7.06071	0.00000	4.74646	4.61118	8.15110	42.64685	1097.76187	41.00513	-5.55835	13.84734	6.95256	0.29557	6.49050	5.08545	81.32664	43.91404
4.56180	7.37520	6.93238	1.00000	8.64462	9.82028	6.53709	-21.41222	1098.02951	65.84722	-42.19667	-7.56425	7.36043	0.13105	10.28477	6.71196	49.15552	43.13568
9.21536	5.50036	7.73883	1.00000	7.27108	6.98335	3.28795	53.43333	1128.81270	54.93381	-7.95	18.32292	7.35930	0.07244	9.22616	10.61899	57.05533	44.53193
9.79515	10.77593	5.55783	0.00000	7.82077	8.23744	6.55576	29.84576	1110.43973	50.59704	-90.10674	2.56978	8.16049	0.18881	6.46822	11.09069	45.74919	37.83316
7.93887	8.97222	9.39157	0.00000	7.29644	7.46697	6.38773	-1.9487	1072.37910	58.74467	30.4347	12.01836	7.68361	0.20566	8.18507	9.25742	67.90553	45.94411
5.49105	9.13613	8.23550	0.00000	6.90422	7.60105	6.81881	-22.97056	1050.74915	69.40708	-46.99583	14.10235	7.24345	0.17405	9.11836	7.94002	50.17115	51.87006
6.93543	4.43288	8.59035	0.00000	5.67472	7.04497	8.44420	10.63504	1180.19078	53.88885	-85.43772	4.05985	9.02172	0.39755	5.64163	6.96307	75.78943	43.80619
9.84556	8.46757	6.78344	0.00000	6.99288	10.18590	6.62658	48.35149	1137.55597	47.84777	8.96317	7.90093	6.13892	0.12959	5.33185	10.08568	79.33454	27.23750
7.64523	4.59622	8.24387	1.00000	7.80686	5.33635	4.58972	-1.63333	1133.72812	41.70120	13.58357	16.89618	7.22346	0.10974	8.53721	9.20312	63.32746	30.37925
6.42838	8.62320	6.21292		6.77881	9.73683	9.21741	40.53123	1197.19195	59.08087	17.58522	5.71916	7.75456	0.70341	6.79342	7.62528	66.09046	20.80740
4.45180	5.15089	6.02196	1.00000	7.29169	7.47676	6.77909	10.63504	1081.16009	62.65479	-85.43772	17.72420	7.06676	0.15379	10.96262	7.62014	67.84845	16.20363
6.80974	5.40706	6.72637	1.00000	8.57191	5.53930	6.62934	44.75874	1060.16182	47.85487	19.21437	30.62806	8.22688	0.13932	5.40354	8.96877	58.97704	41.19354
4.60390	5.91737	8.22297	0.00000	5.92370	5.93722	8.52538	42.7392	1181.37942	21.16136	-84.62081	7.42979	9.34915	0.45120	5.99711	6.75928	78.10179	50.27088
5.82014	4.28321	5.67490	0.00000	6.00976	6.51119	6.68209	48.52961	1094.15349	35.41419	12.16179	20.24187	7.84855	0.11861	8.02805	6.75175	43.34813	54.93382
7.03884	10.27276	7.19303	0.00000	6.46636	5.51973	5.93358	9.58126	1095.30733	78.32674	8.2926	15.20313	7.50814	0.10988	8.04600	8.67731	55.13866	41.85508
4.96228	6.97542	7.95362	0.00000	5.81134	5.04012	8.85207	37.52487	1186.64250	63.42804	-77.55777	14.80148	5.89721	0.55001	5.71017	5.76666	67.80819	45.89972
5.86921	9.67652	6.41576	1.00000	8.29885	8.55041	6.92558	40.94065	1162.81500	52.10721	-73.99681	9.38846	6.62304	0.22306	6.25740	9.00256	63.50852	76.34728
9.24933	6.32778	8.26352	1.00000	8.38131	7.61299	4.83162	36.82167	1099.56570	40.14957	128.63083	13.03141	7.73276	0.11405	8.75415	10.74025	75.55260	39.35217
9.91061	5.94904	6.48784	1.00000	6.47527	4.33653	5.21773	52.09	1169.85834	53.09434	5.23333	-1.47047	7.54002	0.08913	7.19984	7.19250	47.63408	45.52692
6.26551	6.51868	6.74641	0.00000	7.27515	4.74774	7.67223	55.67938	1169.75624	51.67946	12.53463	4.64020	7.92718	0.25668	6.32946	5.12764	66.53870	33.26145
6.35002	10.49487	7.97740	1.00000	6.44159	8.04796	3.92509	-4.5833	1103.49384	39.79317	15.16554	18.26174	5.77078	0.18734	5.95285	7.34085	54.87512	31.28810
5.80726	5.87621	9.63019	1.00000	8.61279	7.65895	5.90657	49.13645	1091.97181	56.76328	8.91229	15.78055	7.14508	0.15155	10.03164	7.81782	48.19594	20.89675
8.87398	8.88955	8.32488	0.00000	5.20722	8.29855		-10.91722	1184.30466	53.12990	-37.65	6.18752	5.97812	0.11341	9.20201	8.16373	59.07066	41.74589
5.28873	6.50937	7.87816	0.00000	8.00467	5.86437	9.40823	49.5099	1086.84437	60.58170	6.74549	8.38868	8.56026	0.85594	6.23312	6.45565	53.08099	57.37931
7.37987	5.13703	7.73753	1.00000	7.27836	6.20845	5.23185	-7.60361	1174.46143	71.62965	37.00438	12.33319	9.23543	0.04980	10.07992	8.35205	39.75049	56.49058
5.81872	8.44342	5.70054	1.00000	6.39825	9.82072	7.70791	35.61452	1175.90679	68.54983	-88.81395	2.22860	7.56746	0.22616	5.05096	7.16396	46.84911	52.94251
5.71047	8.22941	4.93805	1.00000	6.87454	9.93751	7.65579	31.92923	1179.92920	69.11562	34.86563	21.69152	6.34013	0.25733	6.63716	7.81542	31.98261	36.19278
6.79910	6.54868	7.07431	1.00000	7.96441	7.22505	7.46525	53.81667	1094.98668	53.51685	-3.05	9.69751	8.93188	0.21880	10.51030	7.73601	67.40406	40.24667
9.48191	6.54926	6.97235	1.00000	6.34160	6.25646	5.14486	53.81667	1162.56864	41.60471	-3.05	3.79281	7.70913	0.12673	9.88123	7.86149	84.27760	46.94592
4.85611	7.14140	7.78885	0.00000	6.68053	10.39332	4.06752	45.50369	1089.00039	37.44912	11.412	20.87975	6.78275	0.07474	5.36667	6.17041	45.59060	24.32544
5.39912	6.33051	6.51030	0.00000	8.41554	5.60862	9.03467	51.19139	1190.50773	65.79361	6.51352	23.28881	8.58515	0.62383	4.62040	6.49703	76.32537	32.80827
4.31286	8.60860	7.21589	1.00000	6.03223	9.16487	7.71301	34.25	1133.19635	55.99292	135.31667	9.29388	8.48071	0.26821	7.11125	10.17610	38.40630	43.84748
11.01956	7.69896	7.83785	0.00000	6.09285	6.55161	3.97612	32.17629	1071.39271	63.96538	75.06583	28.96783	5.57810	0.07014	9.33119	8.18907	61.12839	41.96180
6.87137	9.56501	6.89138	0.00000	7.49984	6.58680	6.12456	51.20219	1167.85677	37.03343	7.36027	17.14709	6.88989	0.16974	8.78889	8.25580	36.28166	61.63527
6.93442	10.51107	8.05103	1.00000	7.03710	7.36207	7.75892	54.84444	1105.97167	54.14315	38.16694	7.16646	8.39796	0.18278	7.02152	9.59615	73.08145	50.36201
5.79735	8.57112	6.78826	1.00000	8.95715	9.32937	7.95731	36.27462	1124.71360	55.14724	4.85668	21.29551	5.37235	0.22670	5.33200	8.49170	77.26984	23.79311
9.45427	10.86431	5.18043	0.00000	7.15456	7.15879	5.86034	40.56754	1092.99186	57.44609	-89.64066	23.84511	7.27062	0.14549	7.64313	10.31579	49.31221	41.38219
8.95191	9.64263	8.60003	0.00000	7.88382	8.19378	5.89262	43.1122	1193.10388	58.40297	12.38878	16.17943	7.13170	0.12660	8.33663	8.80470	51.57388	28.31034
10.17690	7.29127	6.70480	0.00000	8.92564	7.59484	5.16504	41.0051	1127.43374	52.44056	-73.78458	6.84458	7.45677	0.09910	8.04369	8.28576	58.38035	38.73840
5.37704	4.90113	5.91165	1.00000	6.56470	11.06579	3.78031	40.63316	1144.97894	51.49887	-74.13653	8.68176	7.96247	0.04796	5.17758	6.05932	47.70889	34.62337
8.93277	5.95331	6.72796	1.00000	7.60119	7.31939	4.18896	-36.9256	1102.96159	59.79617	-73.02841	12.03395	8.61948	0.11818	8.78303	10.35226	40.59154	57.64795
8.99047	6.87903	10.26735	1.00000	7.18217	6.05617	7.62303	41.16704	1164.59634	48.76541	-73.20483	1.39758	7.49261	0.21164	6.63985	8.94387	52.41621	41.81617
3.77989	7.69194	6.57864	0.00000	6.70039	4.08659	8.02763	54.90083	1094.40396	62.12333	38.07083	7.59576	8.60253	0.29998	5.65346	5.50095	60.02089	49.29971
6.37817	9.28855	6.28556	0.00000	5.63751	8.02785	6.69600	13.56667	1120.29453	42.67733	-15.6	24.53689	7.82600	0.13296	8.12160	8.79159	40.37714	69.63413
6.52919	6.69539	7.77136	1.00000	6.49657	8.42546	6.13866	36.53333	1167.29030	47.79589	136.61667	20.82366	8.30954	0.10687	6.12058	9.84747	31.90697	25.59682
7.99634	10.21720	6.90227	0.00000	7.20555	7.08509	6.71950	-10.33333	1112.61262	54.06821	39.28333	13.04373	6.80188	0.17474	4.77021	9.27730	46.36387	37.80490
7.42944	4.20940	6.64507	0.00000	6.88231	7.51541	8.65143	55.25	1142.31103	39.03007	24.75	0.72181	6.72143	0.45311	6.45559	6.89464	51.79988	54.61457
7.54044	4.89280	6.61243	1.00000	7.51869	7.39844	2.41008	43.35071	1167.88302	34.01650	46.10925	22.21827	7.08927	0.05718	10.00064	10.16380	59.92146	43.97533
10.55248	9.56005	8.38588	0.00000	6.21168	9.09504	5.48097	36.6009	1114.86999	66.51959	126.665	-9.97063	8.74262	0.09174	7.22977	10.19602	53.76971	45.86190
6.31345	10.43333	7.16078	0.00000	10.21438	7.41166	7.38756	46.7055	1112.89167	48.23213	38.2739	20.06869	6.50958	0.24484	6.79335	9.89693	49.46130	39.18062
8.47023	6.14777	7.82480	1.00000	9.05860	6.25428	5.85468	11.50526	1079.26823	64.00029	77.23826	-15.15041	7.79307	0.15458	6.20512	9.25240	44.76458	33.18405
7.81084	6.32254	6.97544	1.00000	7.69658	6.75481	7.64782	36.08497	1065.91815	34.53747	9.37082	24.59339	7.36352	0.26054	8.65569	9.41802	46.42276	55.30834
7.83176	8.33992	8.07090	0.00000	7.32046	7.72726	5.91185	34.4833	1062.79813	67.43993	136.84186	27.63052	5.70014	0.09585	7.92191	8.43914	77.26558	28.50054
8.75160	8.38889	6.65454	0.00000	8.29712	7.70614	5.48541	11.93381	1129.84317	54.33573	79.82979	7.45898	7.83333	0.10294	9.22026	8.33656	80.71429	39.21269
6.42952	7.52381	7.36347	1.00000	7.48304	9.11764	4.70817	55.67938	1170.10897	59.95112	12.53463	20.32661	5.10213	0.10750	5.89714	7.59526	40.55280	41.62753
