PM10	PAHs	O3	CO	PM2.5	H2CO	SO2	CFCs	NOx	latitude	CH4	TEMP	PRES	NH3	warning	Pb	longitude	C2H3NO5
7.68136	9.26885	7.94029	10.63839	9.08438	71.06503	7.16192	58.00276	10.32190	-7.73379	11.14878	25.63548	1141.80874	5.75102	1.00000	40.96227	113.69785	0.00768
9.95901	8.04949	8.49173	7.55844	8.37016	52.52596	11.27694	63.18502	8.63720	39.00622	8.12987	1.25785	1150.87531	10.32779	0.00000	52.28314	-77.4286	0.04246
9.00973	7.61817	9.07535	9.81200	8.77423	60.11824	5.72073	54.54102	9.44285	30.75545	9.48891	9.46861	1086.94127	6.03340	1.00000	51.40145	20.22625	0.02020
6.55916	7.74946	10.41580	7.67111	9.70753	50.68091	10.81702	56.20223		-1.6	9.07497	40.00217	1165.72653	5.60605	0.00000	34.12309	103.61667	0.00405
8.52760	7.87578	10.55782	11.16927	9.41731	36.08748	7.18618	60.11797	10.87825	44.98901	9.86221	22.04815	1161.49360	7.91826	0.00000	58.52451	38.94324	0.01283
7.68432	9.12146	7.82546	9.75779	9.19820	67.99573	10.14461	36.33946	9.27425	35.06544	7.06559	34.66931	1065.53672	6.78775	0.00000	55.67959	1.04945	0.00680
9.78608	7.43332	10.13155	6.41842	10.57534	44.05180	9.93805	52.03046	8.50591	-7.0981	8.32805	40.64951	1152.08855	9.62671	1.00000	20.61777	109.3243	0.03829
10.94770	7.64690	7.77294	7.94673	9.63305	45.39468	10.37779	48.78660	8.87649	9.535	10.87681	13.10782	1166.13530	10.73380	0.00000	30.19351	-13.68778	0.11383
7.18658	5.98995	6.75490	11.39132	9.76670	43.34084	8.14224	47.35922	10.29299	42.24113	9.75138	16.83600	1146.97256	11.34832	1.00000	47.23443	-88.3162	0.00652
9.06500	11.02836	11.10454	11.99302	9.42947	61.26841	8.52926	52.03493	8.23384	16.75973	10.57148	8.69424	1117.36670	9.86621	1.00000	51.31741	-93.11308	0.01696
8.41088	5.25558	10.63106	10.26007	7.90018	47.78469	8.72020	63.54185	9.56006	9.92787	10.00797	7.97498	1086.74356	7.22140	0.00000	31.61884	-84.13722	0.01281
6.48201	7.63487	11.43917	8.54953	10.22484	65.60795	9.47464	69.15944	10.00749	23.1959	9.71276	-2.93542	1163.67563	6.95829	0.00000	73.60366	86.51499	0.00370
7.91380	8.30711	11.41710	10.38171	9.64003	36.53237	7.37249	51.49590	11.06061	36.81667	10.45673	8.94358	1199.90416	6.85482	0.00000	55.41598	117.81667	0.00722
7.40334	7.67743	9.98433	9.43186	8.78183	59.27080	9.38451	52.87011	11.73540	37.73604	9.21339	15.92050	1124.47281	7.16638	0.00000	37.53400	-120.93549	0.00582
9.83263	8.58338	10.25604	6.20065	10.40826	37.00629	8.51487	36.25604	9.30459	52.47774	7.98942	5.60739	1181.62201	8.31785	1.00000	39.81882	10.5511	0.03866
6.10079	8.22181	6.16952	10.28847	8.72479	60.11974	10.90597	77.87044	11.62438	-10.95817	9.79108	21.32872	1097.43987	9.33007	0.00000	64.66393	-38.79084	0.00383
8.05555	9.13513	7.39354	10.93418	9.38242	51.30788	11.43110	50.11551	8.70579	14.37395	8.39418	21.75988	1105.11647	9.03593	0.00000	64.76393	100.48528	0.00675
8.34383	9.90303	10.28469	9.45192	8.56135	61.88722	8.75059	47.91113	7.78417	40.85158	8.89285	15.66747	1161.15634	7.37048	1.00000	31.95526	122.74754	0.01089
8.60409	7.72534	6.95835	9.35936	9.16099	39.27416	9.26357	56.96595	8.86396	19.64745	9.21168	9.25829	1130.83461	10.21749	1.00000	38.14721	-102.04897	0.01246
10.40390	8.85191	10.07314	7.07924	10.48544	44.69666	10.37475	44.95529	8.91204	41.50343	8.10877	10.31811	1102.00641	10.45445	1.00000	38.25811	-74.01042	0.06762
11.23253	9.19328	6.82468	8.62357	8.89070	47.88022	11.24350	54.98221	10.44519	3.51667	7.00569	11.00856	1063.76174	11.75205	0.00000	76.10301	11.5	0.14735
7.76263	8.23810	10.60055	8.24937	9.13688	47.02283	5.27735	45.91474	8.71335	6.46838	8.95969	17.80989	1176.16894	5.60116	1.00000	19.20310	-73.26022	0.00690
11.17326	8.69789	8.54200	8.90193	9.01972	22.69312	9.10820	64.04656	9.23005	39.71734	8.82611	9.74655	1122.95657	11.12860	0.00000	47.74631	-74.96933	0.14089
7.47477	7.47938	9.75971	9.87065	10.35797	63.24730	9.69664	48.07970	10.17017	0.51667	9.31686	33.01380	1184.65920	9.49102	0.00000	27.58066	101.44167	0.00573
11.66420	7.81918	9.82721	5.88698	10.15470	32.09780	9.51456	56.20949	9.31127	-44.39672	11.12529	8.37625	1072.90914	11.02005	0.00000	56.53894	171.25364	0.22596
10.34747	6.31083	11.13695	7.40064	9.05049	45.37967	5.93730	25.44494	10.43816	17.34769	9.94987	28.72239	1152.01819	6.11177	1.00000	54.64031	78.55757	0.06263
7.95955	7.71445	7.15525	6.75666	8.83527	65.81986	11.37112	56.27276	8.40586	52.86147	9.63628	9.84845	1148.77502	9.67857	1.00000	46.95087	9.5926	0.00921
8.66793	9.73930	11.55957	10.34506	8.95658	33.78353	7.14805	45.83510	8.56559	43.2907	10.31271	10.80262	1077.17046	7.75087	1.00000	30.39927	5.4384	0.01552
7.99840	7.31829	11.49922	11.67626	8.62051	39.07059	5.57377	43.31159	9.43788	50.64336	8.35413	14.11218	1154.74420	10.07870	0.00000	26.50855	7.2278	0.00811
7.65917	10.31808	7.21437	10.52550	11.03140	51.46342	9.50252	44.51302	9.14375	41.1053	10.14360	20.02836	1195.80357	9.54942	0.00000	89.76936	-7.32097	0.00717
8.84627	8.16026	6.20054	7.33091	9.11894	48.87888	9.67278	59.26911	9.97151	40.58654	9.46583	13.76229	1115.39260	10.33083	1.00000	43.11173	-122.39168	0.01787
11.85751	6.60070	6.05873	5.99561	9.57460	44.13063	9.66490	76.59436	9.43928	44.80477	9.61883	30.21898	1078.48249	12.88076	0.00000	51.44044	-0.59543	0.27507
11.54389	7.47775	8.78614	8.33266	9.59633	51.72824	7.76001	44.93619	12.14557	50.80904	9.34692	0.31942	1193.09666	11.45990	0.00000	55.81599	8.77069	0.20128
7.51256	8.36638	11.87582	10.24404	10.50115	38.02500	6.16318	43.66200	8.99510	26.9423	8.15495	16.97058	1056.62028	6.37718	0.00000	67.40818	68.11759	0.00700
9.28685	8.14724	7.70719	10.04226	10.02720	47.24856	7.89176	26.32801	10.28849	37.1759	9.81805	25.81126	1186.89609	6.28567	1.00000	54.01275	128.9889	0.02438
10.04075	5.95905	7.38879	10.20219	9.28187	54.48447	5.77402	22.06767	9.74606	36.02506	8.36819	16.09371	1058.64470	8.28322	1.00000	31.33109	-86.77917	0.04680
8.72889	8.92682	8.76868	10.52814	8.75652	45.69673	10.74790	72.07727	10.25046	35.82756	9.53025	13.25559	1183.53661	9.26233	0.00000	44.85773	137.95378	0.01639
7.87147	8.65466	10.01064	10.18315	10.93900	57.65284	8.67913	51.73620	10.06459	41.55815	6.89064	8.98461	1167.90551	7.35297	0.00000	45.57473	-73.0515	0.00961
7.35414	8.41891	8.74952	9.38066	8.93989	51.26524	11.01887	57.29993	9.32275	40.5576	9.79441	28.99534	1111.64390	10.34207	1.00000	53.23958	-74.28459	0.00566
8.07041	8.59200	11.52066	8.04617	9.68044	48.17138	6.58788	50.93729	9.26627	42.62833	8.69100	-1.42062	1195.81878	5.52371	1.00000	35.51946	20.89389	0.00845
7.28707	8.85524	7.21056	6.94040	10.44032	19.91829	12.67567	70.78738	9.29083	-10.91722	9.32645	3.78322	1084.68714	11.33787	1.00000	43.68821	-37.65	0.00654
10.35268	7.32344	9.88185	13.05632	8.27806	29.57848	6.31633	41.54887	9.31908	41.24255	7.95499	0.66152	1085.44087	8.16480	0.00000	36.75997	-82.61573	0.06428
6.65023	9.71776	10.36056	9.70602	11.26077	34.61679	7.89129	54.68994	8.64234	51.4781	10.42424	18.05909	1170.56567	8.92736	0.00000	57.91252	57.3552	0.00535
9.95846	8.87366	9.48524	10.17445	10.48105	60.68404	8.52713	46.91485	7.95697	41.16704	7.87901	28.84234	1176.64253	7.80231	1.00000	63.55083	-73.20483	0.04283
7.92220	10.36324	7.71456	9.28375	8.07293	57.61955	10.05889	73.73661	7.56039	45.51667	9.45995	13.75321	1091.80103	11.81014	0.00000	36.85730	4.86667	0.00911
5.86349	7.02054	5.77051	11.12289	10.52251	57.01858	9.90395	64.54526	9.39113	36.76639	10.72399	21.65415	1171.48496	10.79437	1.00000	52.01531	3.47717	0.00318
8.86453	9.41180	14.75146	9.94817	9.84150	41.73625	5.30392	41.47035	10.84736	-28.81833	9.40616	20.74657	1197.77468	7.86681	1.00000	37.94232	-52.51028	0.01518
7.71374	10.17583	10.22361	10.53952	8.78674	42.97493	7.68592	58.99797	9.01636	7.65649	9.09766	-0.00156	1079.31312	7.42619	1.00000	53.98185	4.92235	0.00763
7.19289	11.12805	11.94165	10.38797	8.18980	47.61672	7.07834	20.84099	10.17237	43.1122	7.67513	14.56781	1096.99089	7.97054	1.00000	19.32055	12.38878	0.00560
10.00083	8.56952	6.51143	10.18712	10.88809	59.92702	9.79301	56.61069	8.33790	-25.42778	9.40227	18.32635	1062.17388	11.58296	0.00000	73.33876	-49.27306	0.04457
5.30246	9.30834	6.50340	8.33482	9.15756	75.75149	13.14198	53.79246	8.10622	41.80753	9.53046	21.53454	1066.55594	10.39353	1.00000	46.39779	-87.65644	0.00098
8.40894	11.42304	10.05433	12.61849	7.55919	66.54752	8.57092	47.37442	9.15273	50.75767	9.53263	18.47622	1122.49688	9.89715	1.00000	21.72451	-1.5443	0.01091
7.05791	12.72213	11.78052	10.52813	9.19135	71.17824	8.68941	39.07674	8.77036	26.2173	8.67369	27.83581	1132.62773	9.50867	1.00000	54.12031	-80.22588	0.00532
9.79736	10.09853	7.89874	8.92957	10.22314	61.50779	10.82819	62.49713	8.71637	17.34769	9.60264	32.20456	1168.73743	11.40331	0.00000	38.89386	78.55757	0.03776
7.60744	6.06274	8.93589	9.42682	8.91882	41.30415	10.24277	54.66644	10.87875	35.88264	8.50448	28.06844	1157.29249	6.37618	0.00000	30.25646	-80.08199	0.00725
7.13733	8.66106	4.49252	10.03133	8.75766	32.75117	10.87174	57.41245	10.40132	50.71229	8.32893	17.86532	1163.31146	12.23428	1.00000	40.30091	4.52529	0.00616
9.29968	7.93493	10.36620	5.75551	8.63365	53.04372	9.98563	56.15656	10.90770	23.0072	8.81835	13.08506	1122.59408	9.43660	0.00000	35.38894	-82.4017	0.02424
7.48992	8.89170	8.82993	10.95502	11.03199	43.76264	3.60859	55.46810	11.94395	43.11667	8.54938	8.70951	1171.44881	7.15465	1.00000	22.87991	1.6	0.00709
5.93498	13.81961	12.14146	10.73619	11.02990	67.93694	8.73803	47.61974	8.87196	36.20829	10.87511	15.47477	1053.89009	9.08660	1.00000	43.57042	-115.98391	0.00190
8.08066	8.48879	11.91264	10.78603	9.49002	44.95453	6.87655	28.36830	8.48628	23.49668	8.89762	27.92965	1087.10846	7.49720	0.00000	57.90642	86.68363	0.00997
11.67052	8.98844	10.06219	5.33786	8.91357	64.16198	13.27132	63.05418	9.30721	53.30972	8.19938	23.81267	1130.21497	9.15047	0.00000	13.48027	83.62389	0.22746
8.18255	7.45762	9.08823	8.29973	7.96676	63.93029	8.47028	32.10791	10.82873	37.13548	9.29937	22.67696	1117.49653	9.62085	1.00000	45.52881	-3.67029	0.00992
7.31862	6.13379	7.93964	7.94488	9.77711	28.03825	8.88729	54.01545	9.56777	-28.44917	8.97060	17.99901	1071.44127	9.30406	1.00000	61.11516	-52.2	0.00525
6.67564	7.97924	7.41922	4.97746	9.16114	47.75903	12.41448	46.45448	9.18172	7.62789	10.74405	-0.33146	1167.47195	10.51712	1.00000	49.46748	4.74161	0.00272
6.96783	10.51639	8.04841	8.73765	10.51735	45.77797	10.17357	63.07952	8.35074	41.55815	7.83560	2.69594	1140.76907	6.14230	0.00000	26.79331	-73.0515	0.00376
7.65475	12.21232	11.32739	11.40891	8.30075	28.10940	9.50193	19.07417	10.44127	55.82737	9.25239	0.48853	1173.43420	9.10237	1.00000	52.83390	-4.0573	0.00613
9.03215	8.58921	9.80287	10.44831	12.04016	64.89305	7.19408	40.54537	8.74661	28.54944	9.96541	16.15634	1158.29981	7.21883	1.00000	54.33483	-81.77285	0.01889
11.01128	7.71599	6.14938	10.27899	10.30600	34.17056	9.86316	82.98858	8.30983	40.1675	10.62262	14.05124	1164.03254	10.89913	0.00000	37.26547	34.37389	0.11959
6.20615	7.07964	12.15572	9.41072	9.63401	55.13392	5.68227	58.13858	9.97938	4.02219	10.46125	15.48189	1071.99470	7.39327	0.00000	63.64899	101.02083	0.00408
7.53801	8.16387	8.34091	6.91200	9.76081	43.03036	11.20432	76.61653	10.33710	41.1053	9.46230	23.85773	1114.18819	8.52623	1.00000	27.59711	-7.32097	0.00513
6.44865		11.28218	9.21272	7.65568	52.98845	7.84383	60.54879	9.84154	-31.25033	9.24930	20.04920	1099.38250	7.99148	0.00000	46.38557	-61.4867	0.00349
7.22942	13.47429	11.02670	11.64616	9.13288	87.92711	11.75275	66.83868	8.31433	50.20528	8.70834	25.30065	1180.52153	9.39174	1.00000	53.22551	19.27498	0.00610
8.35743	6.38419	10.31528	11.43409	8.99288	37.44319	6.95225	50.10833	9.46711	0.76755	9.69031	16.83537	1086.45914	8.28842		43.90586	24.43973	0.01242
7.10404	7.94034	7.84818	8.10463	8.64318	57.80465	10.48753	42.02634	10.21492	14.14989	8.85160	-0.14591	1095.96303	10.92553	1.00000	36.04864	121.3152	0.00589
7.59161	6.62331	7.85720	9.65259	8.65018	63.70318	10.29925	57.88358	9.81363	43.16547	8.77233	15.74565	1140.56049	5.36682	0.00000	34.16612	-77.70066	0.00658
7.71706	10.16789	11.61335	9.68778	8.21058	49.14099	6.98417	28.24375	10.17074	41.14676	9.46660	15.71448	1156.34823	8.11027	1.00000	60.85559	-73.49484	0.00677
8.85234	7.01291	9.51744	8.21563	9.11686	65.65535	10.50741	67.99122	8.34166	35.50056	9.65692	-7.66486	1124.79951	7.20221	0.00000	48.89269	117.63083	0.01574
8.46763	10.68699	11.09711	9.46372	9.00787	56.47949	10.22949	83.36544	6.56337	43.82634	7.63786	17.47327	1127.38072	7.42909	1.00000	57.00920	144.09638	0.01204
9.85805	9.45683	6.88845	8.50083	8.55730	50.61201	11.37662	73.67178	8.72039	41.0051	10.01690	9.33157	1129.32109	12.47539	0.00000	59.33410	-73.78458	0.03820
7.34791	8.17036	7.76753	8.87079	8.92678	47.32702	11.56598	75.59705	8.87121	50.76306	11.40197	16.35538	1189.52542	8.51613	0.00000	68.36948	-1.29772	0.00592
8.68292	8.54016	9.03948	6.06679	7.98188	69.04356	10.23956	53.99211	8.63610	59.37722	8.66523	1.41189	1170.75010	7.83700	1.00000	39.07211	28.19028	0.01419
6.83716	9.13257	9.03410	9.19187	10.51392	67.97308	6.60632	57.58628	9.31097	38.68712	8.51805	20.88648	1126.42656	5.63598	1.00000	44.32467	-4.10734	0.00552
10.85541	6.60153	6.29137	8.58230	9.52850	28.05614	12.17142	57.01109	8.71729	-34.28853	8.74886	3.34925	1070.38679	8.57484	0.00000	54.94730	146.05093	0.10267
8.73507	7.51313	10.29561	5.28077	10.16384	62.15063	10.51173	72.84951	8.87789	44.59445	9.43483	23.59971	1117.77906	9.29718	1.00000	38.29259	11.04979	0.01410
6.96368	6.88174	5.72803	7.53332	8.86781	57.73055	10.27922	52.70447	8.88032	35.06667	8.06008	21.10055	1156.08468	12.22080	1.00000	49.61397	135.21667	0.00535
10.46592	9.09682	8.84874	9.02067	8.05074	60.42009	9.89420	45.67505	10.17014	37.65639	8.86406	19.39629	1074.84863	9.74154	1.00000	54.91325	126.835	0.06830
7.14447	10.33146	12.79088	10.86906	7.04721	41.12357	5.22906	67.63406	10.03207	50.09019	10.34855	12.35939	1130.92962	7.90263	1.00000	75.12538	8.4493	0.00450
8.64482	8.39974	8.85458	7.36747	9.48100	19.16382	9.90571	77.51230	8.80159	34.15429	11.19001	14.62217	1060.89898	10.71798	1.00000	74.04748	3.50309	0.01424
8.07037	9.11265	9.76079	10.35679	8.24928	42.94290	9.42993	45.61549	11.49953	27.9247	8.88895	16.87680	1156.60466	9.08806	0.00000	50.97609	78.40102	0.01004
5.94233	13.60502	12.28910	11.87475	8.81925		8.52173	62.66365	9.23758	56.03361	8.25221	2.03009	1123.80492	9.79742	1.00000	49.97342	35.96944	0.00264
7.87795	9.87646	11.48782	8.71208	10.15876	57.83975	6.54614	49.71008	9.04738	36.92574	9.41397	-1.38779	1184.99004	7.07646	1.00000	49.34614	14.72443	0.01021
8.72425	8.34786	12.02875	10.57561	8.19036	37.08323	7.23226	35.87714	8.65954	36.6009	10.21979	17.43565	1158.18762	5.36555	0.00000	47.42315	126.665	0.01483
8.31124	9.23895	8.79535	11.48113	11.12584	53.82704	7.00695	57.07839	8.72082	51.88333	8.99460	-0.36874	1056.70701	7.00881	1.00000	54.53181	8.51667	0.01134
7.34190	8.57196	9.41462	5.53255	9.15134	53.10529	11.64597	57.17734	10.88910	31.92923	9.73558	18.20120	1186.67851	8.76538	1.00000	51.04003	34.86563	0.00312
13.55298	5.12509	8.62414	5.62163	8.69644	58.90748	9.77483	50.54212	8.55355	60.97944	10.53460		1056.16902	10.66921	0.00000	16.08597	76.92421	1.48644
6.57894	13.40357	12.93374	11.64249	9.27547	41.76981	8.88609	60.04671	11.05070	37.30553	9.17080	12.93523	1156.05741	9.57279	1.00000	59.91550	120.82747	0.00357
13.76282	7.57782	11.24642	3.71497	8.85526	71.96879	10.16390	66.27801	10.04825	26.2649	8.22029	17.21334	1175.41988	11.48918	0.00000	29.28212	81.54855	1.83399
8.62479	7.57234	9.35597	10.71202	8.10545	61.54050	9.70874	44.49807	10.10275	-8.43333	10.34726	9.64203	1177.12023	8.60125	1.00000	67.14065	114.33333	0.01451
8.94687	8.95951	9.67666	9.63055	7.54491	30.98333	7.29415	43.19630	8.03097	16.455		9.74518	1157.32407	6.98309	1.00000	50.53880	120.5875	0.01757
8.93420	8.15267	6.57879	11.48198	11.04051	44.63565	9.22130	76.02881	8.06427	34.06635	8.96897	19.50327	1109.96552	11.86124	1.00000	45.77938	-84.67837	0.01801
7.46407	11.47160	10.02451	10.97446	9.04656	60.70077	7.83293	51.94352	9.48760	58.7002	7.86029	0.96164	1055.73257	8.20472	0.00000	47.28845	59.4839	0.00745
6.05478	14.82846	11.35629	12.29093	9.21914	42.49880	11.55032	48.89972	9.73005	-21.44345	9.88992	8.38201	1108.34272	10.17743	1.00000	30.42618	-65.71875	0.00267
7.13591	11.66174	9.30863	10.32824	9.94695	49.41585	10.65362	53.10036	10.21671	43.61062	7.60195	24.45863	1096.49954	7.30540	1.00000	67.24099	-72.97261	0.00579
6.53324	9.35765	5.74665	9.46081	8.87429	56.76247	9.68090	39.27208	9.38337	25.75728	9.68227	-0.25230	1102.89916	12.06649	0.00000	24.89081	75.37991	0.00342
7.03911	8.78543	9.03044	6.59223	11.75566	57.32927	12.34856	54.52613	7.12069	44.75874	6.75795	16.66899	1155.81837	9.43290	1.00000	53.25004	19.21437	0.00349
8.10687	9.45120	8.18630	6.58307	9.00983	46.31775	12.91169	53.85668	8.37866	35.06667	8.58909	42.78753	1089.52944	11.57785	1.00000	36.90784	135.21667	0.00928
9.08446	8.59253	9.16539	10.98044	8.06386	51.43587	6.80098	49.31591	9.51779	41.91886	10.07545	19.30282	1163.78161	7.45090	1.00000	49.94874	8.73812	0.02029
7.19711	5.60684	11.45669	9.88155	9.54340	35.78290	7.84874	53.30987	9.05915	39.00622	9.93482	33.73201	1050.25445	7.78770	0.00000	28.54453	-77.4286	0.00534
8.09833	6.59326	7.65859	9.60834	9.11189	41.55646	8.18724	57.67243	9.41099	26.91756	11.13562	17.29957	1124.45323	9.77180	1.00000	43.50398	-82.07842	0.00913
12.19894	8.94549	10.90518	7.50979	9.68167	36.51695	8.85046	74.22915	7.36311	50.82882	9.91691	5.28621	1087.04730	9.62574	1.00000	59.32385	-0.32247	0.38459
9.46674	3.37758	8.24521	7.40025	9.07598	16.21426	6.87924	70.29464	9.38766	52.71083	7.12127	26.33785	1160.15877	8.15804	0.00000	57.77921	5.74861	0.02845
7.91673	10.06380	9.11938	9.97302	10.01065	48.90828	8.86572	37.23382	9.20776	33.72255	9.67605	13.26108	1058.83071	6.82447	1.00000	44.40299	-116.37697	0.00790
7.14113	7.97669	7.61652	7.95326	8.25444	64.60134	10.10937	60.33606	10.56795	51.40148	9.24843	22.28630	1145.37726	10.12056	1.00000	53.04490	-1.32471	0.00557
7.01849	6.38072	7.76016	7.37626	9.39685	52.48187	10.13675	66.17486	9.22990	12.25282	7.38519	18.58057	1141.31526	10.46777	1.00000	59.96742	79.41727	0.00566
7.14466	10.36259	6.60003	9.80961	9.74303	39.48547	12.10420	66.61685	8.74039	44.75874	9.29219	27.73901	1135.25755	10.01158	1.00000	62.71968	19.21437	0.00510
7.82339	8.07653	8.83751	8.89349	8.72963	61.83562	10.67245	58.67120	11.47262	34.25807	9.13947	24.83547	1102.89690	11.61505	1.00000	57.91861	-88.70464	0.00806
10.20871	8.76535	8.02598	5.99386	9.65148	50.95613	10.93788	58.45567	8.43628	14.8361	11.00110	5.73180	1098.73058	8.53224	1.00000	43.67412	120.97844	0.05526
5.05978	7.65306	7.68130	8.98379	9.28874	60.78386	11.00062	40.54300	11.43053	51.65	9.79219	8.77818	1091.59256	9.81191	1.00000	51.89333	-0.2	0.00379
7.99287	9.44943	10.17741	10.53452	8.09357	42.43058	7.30429	60.75860	8.58154	39.46667	9.27138	14.63302	1175.70292	6.77977	1.00000	38.22300	141.95	0.00805
5.35084	7.17441	3.65361	10.27567	6.97577	53.79724	10.39363	82.65325	7.06713	18.51957	8.99026	17.50680	1194.43832	11.95699	1.00000	45.62342	73.85535	0.00338
8.07682	7.75918	5.61573	11.89520	9.32365	39.00431	8.02126	55.71720	9.68952	50.86079	9.77454	14.66973	1155.93889	11.92495	1.00000	52.79434	17.4674	0.00903
8.14575	7.78091	10.86036	6.56475	9.28479	39.80561	9.80830	65.07473	9.88963	4.96667	9.39688	30.76028	1136.78623	8.86895	1.00000	37.87686	10.7	0.00897
9.75886	6.83152	8.44029	8.90931	8.53534	47.36896	6.18396	44.79149	9.16473	52.21099	8.24787	11.75142	1190.62224	5.87935	1.00000	58.12562	7.02238	0.03574
7.70177	11.16085	8.70347	11.63432	9.21395	46.55403	10.40358	41.74321	8.91946	34.56861	8.99881	17.31884	1152.50848	7.38481	1.00000	63.64049	105.89333	0.00738
8.02873	7.25518	8.03313	10.78942	9.71617	50.13596	9.56387	66.41252	9.85115	43.1009	10.86604	22.26748	1179.35795	10.38841	0.00000	55.78035	-75.23266	0.00843
13.12262	8.32816	8.72032	4.21225	8.68845	59.59024	14.45864	77.87381	8.39359	4.02219	9.10038	20.95436	1140.91094	9.83232	0.00000	37.38034	101.02083	0.96749
7.81003	8.44210	9.05599	10.80988	8.61006	33.53408	8.71729	50.90153	8.11602	46.51872	7.74887	14.12562	1168.51989	9.31464	0.00000	68.60633	86.00214	0.00740
8.46725	10.77707	9.35965	10.34194	9.65404	43.80468	8.74095	69.31557	10.77550	48.98994	9.37634	22.85242	1180.39244	6.17217	0.00000	62.38054	2.1699	0.01251
7.73626	6.84086	10.17329		8.43924	45.99446	8.77479	53.94733	10.89992	53.77166	8.67319	15.13720	1132.15965	5.26185	0.00000	27.42962	38.12408	0.00700
6.92107	8.16355	8.22703	7.69068	9.25852	39.07586	9.87996	25.91163	9.09767	53.81667	8.77384	21.20625	1171.59752	9.54133	1.00000	45.75221	-3.05	0.00590
7.33523	8.73031	10.84577	8.94291		58.58365	9.57092	51.85107	9.60095	28.90054	9.41559	13.67242	1175.25085	5.55286	0.00000	43.21883	-81.26367	0.00457
7.35171	10.70403	11.47144	9.00473	9.58037	46.82418	8.02849	57.79756	8.54919	33.37526	11.14029	10.71207	1185.31619	7.35238	1.00000	54.79520	74.3092	0.00566
7.49196	7.15201	6.83017	6.64930	8.71518	56.39699	9.98742	71.11137	8.88645	-3.14306	9.56578	-0.15953	1161.00019	9.83186	1.00000	45.17902	-58.44417	0.00561
8.87977	6.44230	9.55857	11.37184	10.08214	66.23659	8.70295	58.29975	10.34317	53.19146	9.01244	7.69169	1131.15014	8.29758	0.00000	32.82397	-2.52398	0.01543
7.86618	10.61030	10.89138	10.53308	9.50671		7.81287	64.47139	7.74883	23.18	8.80389	11.73402	1168.77911	7.96502	1.00000	43.91096	88.58	0.00693
15.36389	5.79509	9.67845	4.72385	8.87578	35.57069	10.45102	64.74571	8.92547	33.78333	9.41745	26.45101	1188.11925	10.50027	0.00000	36.72580	114.51667	9.07827
10.39248	7.60034	6.86950	7.66684	9.10750	54.18058	11.23706	67.21563	7.27448	42.50729	8.38371	34.21813	1060.38827	10.02006	0.00000	63.53534	1.53414	0.06622
10.40607	6.77695	8.25531	6.95316	10.58702	35.16321	11.11129	51.02464	9.09138	40.82232	9.09147	32.07242	1188.70582	9.18283	0.00000	61.03553	-74.15987	0.06681
6.64571	8.20656	4.43704	9.01095	9.19871	55.81617	10.48318		9.34048	10.61285	8.44415	22.34865	1175.46080	12.51239	1.00000	39.00278	12.19458	0.00398
8.81890	7.02400	12.89709	11.51908	8.51900	66.40190	5.74635	65.12454	9.69446	46.7055	9.03703	23.60493	1136.24238	7.53688	0.00000	52.34328	38.2739	0.01627
