longitude	PM2.5	H2CO	warning	CFCs	O3	C2H3NO5	latitude	NOx	NH3	CO	SO2	PAHs	PM10	PRES	CH4	Pb	TEMP
78.15794	8.44086	44.99334	1.00000	25.46140	9.60251	0.29571	12.1277	6.58853	9.35220	8.31799	6.79387	9.67610	8.55131	1198.52479	6.95742	58.00476	5.07975
-61.51889	5.80327	63.57982	0.00000	68.58441	8.64429	0.92522	10.66668	8.46777	7.44365	9.94546	9.42477	6.51643	9.86149	1191.35171	9.16200	25.53791	22.49611
-118.03917	8.87273	39.54636	1.00000	45.20636	5.75513	0.21456	33.95015	5.59667	7.81582	6.29145	8.35712	6.91864	8.13635	1156.37655	6.70764	47.89939	22.10586
76.32756	8.45030	28.81091	1.00000	65.57597	7.54527	0.08656	9.57046	7.91972	6.42301	6.36500	7.34236	7.25289	6.99818	1117.87498	8.81307	35.72975	7.87261
76.12647	5.43298	41.60941	1.00000	56.80117	9.64594	0.33772	32.55531	6.39038		5.99290	7.25927	8.80876	8.69868	1141.37149	8.41474	42.26418	20.65137
-76.72803	7.72050	62.02169	1.00000	47.18788	5.69932	0.24744	39.32288	5.58659	8.78689	6.71066	5.06258	5.42136	8.23411	1077.43194	10.09206	26.49189	20.00988
-91.58045	9.68536	35.74128	1.00000	57.55987	9.10700	0.80778	41.6764	5.73118	11.87225	8.40590	7.76857	10.46523	9.71820	1110.64915	8.17333	47.38717	15.89477
153.10236	9.07953	51.25861	1.00000	59.64385	8.75582	1.16945	-27.50578	6.37281	7.76244	7.19599	6.82126	5.63692	10.10941	1164.94130	8.15277	42.28738	6.93423
5.51978	8.04910	31.88661	1.00000	53.61239	5.04033	0.05151	51.44889	6.62858	5.52757	7.57736	8.78986	7.02302	6.31838	1128.73084	6.97427	35.46894	19.83355
2.59753	7.38727	69.14949	0.00000	66.40650	9.68279	0.64679	8.88649	7.53104	9.30908	6.81537	7.60758	4.93089	9.52695	1171.90873	7.82140	43.92896	8.90931
0.30367	7.96573	61.48803	1.00000	59.79398	9.39870	0.37825	51.38673	7.21211		3.90141	6.74411	8.12258	8.94804	1085.78835	9.25288	39.21197	25.62253
139.55028	8.23677	45.59749	0.00000	49.31522	10.23657	0.13025	35.30889	6.38602	10.99768	6.70725	7.44423	9.79634	7.35593	1191.46476	7.87154	62.93370	
-115.98391	8.94663	26.48171	1.00000	43.99925	6.94413	1.71538	36.20829	3.35655	11.28794	9.03480	8.94820	9.71484	10.51826	1188.29724	7.57895	56.46918	3.89034
-73.81669	7.77871	51.57790	1.00000	65.56347	7.97194	0.50344	45.44868	4.28220	8.82949	7.21063	8.95323	8.54002	9.13368	1142.60346	7.79654	56.11927	24.20036
47.31667	6.37729	30.78560	0.00000	38.74885	9.01475	0.49339	-19.65	5.80069	8.51814	6.82446	10.43357	6.19126	9.13978	1179.73906	7.72645	67.94113	5.36226
-61.51889	8.36859	29.65002	1.00000	58.89481	6.32776	0.15841	10.66668	6.79819	7.47348	7.08845	7.43236	5.75693	7.30520	1162.67988	8.03912	28.98544	32.32593
-73.95097	9.45014	37.93271	0.00000	44.14933	7.56420	0.06516	40.72371	9.11803	5.21501	6.90645	6.69949	5.89217	5.22927	1051.88161	7.24968	46.15369	12.40331
-0.29825	8.57919	68.74280	0.00000	49.32880	5.67374	0.12045	51.39148	9.34766	5.86204	9.11282	9.19901	4.99801	7.17452	1144.73154	9.54734	63.83073	4.69883
17.80774	8.40437	47.47426	0.00000	39.02076	10.57972	3.87073	40.55851	5.65194	6.92951	7.81553	9.86387	7.58857	11.34776	1060.42383	8.34548	30.96677	20.45713
34.33825	9.35365	55.04578	1.00000	47.31559	6.16440	0.13806	53.59782	5.06408	6.91799	7.09179	8.24026	7.81919	7.37433	1135.60702	9.23364	49.19566	9.05291
-96.39774	8.77519	51.80525	1.00000	42.50560	7.18449	0.15125	30.16688	5.69409	8.49353	4.39635	8.16581	4.98206	6.73379	1128.89641	7.29136	67.25498	13.01293
-1.08593	10.15107	33.68809	1.00000	43.60403	3.10346	0.09487	50.79205	5.50298	5.72641	7.62245	9.38821	3.76292	4.19412	1192.25451	6.67540	38.94734	2.83982
107.60389	8.82668	70.12989	1.00000	33.59983	8.89765	0.97810	-7.01833	6.31000	6.51565	9.39775	8.01629	6.82462	9.89019	1112.77924	6.96525	37.42572	35.17552
-15.58602	7.37110	47.90344	1.00000	36.95652	5.87325	0.05205	27.76056	7.56876	4.08071	8.01641	9.12786	5.90283	3.71369	1091.39875	8.14695	44.09159	16.27199
38.2739	8.85561	75.37258	0.00000	51.08204	9.14527	0.80414	46.7055	7.02617	8.24895	6.02708	7.45351	4.95075	9.73514	1176.85535	9.39171	55.20452	16.66985
112.23109	7.70216	51.66478	0.00000	39.46854	10.02737	0.97793	-7.57897	6.78621	10.05230	8.34417	9.53926	8.90802	9.87704	1184.80490	7.89343	43.60365	25.30583
-89.10944	8.29033	42.29707	1.00000	44.74881	5.47816	0.25902	13.70167	5.21273	9.08786	7.65956	6.32419	5.40312	8.22485	1084.05162	9.66374	69.39665	16.53462
15.07041	7.00982	56.60089	0.00000	51.24000	9.96994	0.35486	37.49223	6.76850	9.71635	7.94034	8.84191	8.66388	8.80392	1074.53730	8.81348	37.34845	0.77853
8.51667	7.95659	58.94967	0.00000	50.04204	8.94987	2.43313	51.88333	10.96749	5.92138	9.59768	7.23444	4.82794	10.85842	1191.06810	10.11314	62.97290	13.14546
136.61667	7.34648	66.70694	0.00000	54.64834	11.40470	0.24649	36.53333	3.38150	6.33855	9.24566	6.68028	10.48144	8.25683	1067.35118	9.19029	38.33629	7.70414
-1.08593	7.64495	51.71809	1.00000	50.53092	9.00085	0.60405	50.79205	6.49498	9.23711	6.10445	8.61613	9.18954	9.43856	1096.17469	7.14521	55.08365	10.06954
111.73861	8.10106	38.77489	1.00000	42.47802	7.87219	0.75933	35.20889	6.13161	8.91396	5.76934	7.58725	8.75800	9.63529	1071.24469	7.98622	18.71498	8.48670
84.63445	7.53274	68.16984	0.00000	41.96830	6.56934	1.38780	24.81757	7.18987	8.03290	9.34693	7.85640	9.01684	10.32056	1076.69147	8.13412	47.84539	12.34455
109.22921	7.34150	56.98858	1.00000	66.06489	7.75861	6.08787	34.65918	5.16650	9.04538	5.99001	7.75848	8.97710	11.80379	1104.74100	10.43762	40.45024	22.67453
137.5	6.40701	48.41075	1.00000	54.50686	8.86479	1.18988	34.9	4.94401	9.59629	6.71306	6.56888	9.16196	10.12187	1076.22912	9.50727	68.43174	17.78143
12.87117	6.83067	42.85513	0.00000	57.55716	5.90815	0.85809	50.23271	10.33912	6.25645	9.02396	5.66072	7.19922	9.80472	1058.04754	8.93975	58.56097	20.93834
-44.31389	9.05688	56.45034	0.00000	55.78028	10.06666	21.20650	-19.7625	8.01372	6.58288	6.81961	8.88875	5.29887	13.06166	1152.48393	6.83397	66.58796	4.29094
-60.93173	7.88115	47.65527	1.00000	49.10148	4.49402	0.07716	-31.4488	5.98277	5.67583	8.07191	6.55370	6.37753	6.08539	1066.78403	8.85963	62.86117	27.32905
8.61839	8.42826	52.74918	1.00000	47.89323	6.72270	0.07545	49.68369	7.46104	5.99921	7.83738	9.88194	6.21294	5.68537	1086.62231	8.60187	43.86198	3.36299
-77.70066	8.68168	38.99446	1.00000	41.32338	9.05807	0.10722	43.16547	8.79164	7.86918	4.05249	8.25057	6.11613	7.54143	1127.41602	8.35980	60.76906	4.76332
105.75635	7.63684	70.11881	0.00000	68.28235	5.93308	1.60190	10.29085	12.44274	5.51049	8.18201	7.74480	5.87126	10.47698	1053.59197	9.18690	47.25387	11.29491
151.08057	7.79923	39.57384	1.00000	35.23166	8.87272	6.42949	-33.79176	6.01814	9.97829	9.04869	8.17193	10.40274	11.86061	1106.14176	9.25069	39.33779	17.94206
-58.38341	8.13385	27.29641	1.00000	41.59172	11.14466	0.86537	-34.64966	9.00410	7.84062	5.80567	7.11554	9.38555	9.80430	1145.52977	10.53859	49.55501	10.47013
76.56719	8.99290	48.72881	0.00000	61.48964	5.62301	3.42702	24.41288	10.16561	6.36958	7.61839	8.15561	6.74698	11.22615	1085.86659	10.19457	63.34467	-7.12820
10.78222	9.13896	46.92505	0.00000	51.53026	7.64075	2.75235	36.46917	7.68940	7.70311	9.72552	7.67917	8.54038	10.99403	1138.17485	9.70282	68.07218	15.90066
120.33063	7.31306	50.79960	0.00000	27.59917	7.29067	1.29850	37.65181	7.67811	7.31194	10.10668	6.68695	7.98547	10.19399	1164.73076	7.01498	33.52767	6.97926
120.74792	6.77668	81.21596	1.00000	51.31547	7.50465	0.17309	41.09822	3.94905	9.93688	8.44788	9.51136	8.66415	8.11732	1099.52441	7.36672	29.69207	7.93625
122.05228	9.51631	44.96183	0.00000	17.08771	10.15996	0.89361	37.19723	7.23342	9.57457	8.27496	6.29281	7.20277	9.83392	1159.72129	7.18886	39.55257	20.35871
65.50917	6.41909	27.28855	1.00000	62.31185	8.36186	0.48262	44.85278	4.55366	11.01134	10.13244	6.40947	9.86911	9.17027	1143.97531	7.99448	53.33718	8.13219
4.08282	7.29363	57.38458	1.00000	47.25208	7.35770	0.21191	36.61954	6.01564	7.56329	7.30448	8.24876	7.53126	7.79208	1134.04700	7.98542	59.91054	13.77328
-116.37697	8.54676	43.78066	0.00000	55.27769	7.69965	4.54501	33.72255	10.39039	4.96148	8.53551	9.01900	5.04841	11.51502	1127.35161	7.11117	34.01184	11.18614
-86.57415	7.87508	38.85449	0.00000	36.86753	10.39868	0.68050	15.48131	5.86110	10.92970	2.25046	7.77320	8.34436	9.49105	1067.30789	7.27953	52.95945	7.80616
-69.96533	8.25650	30.01094	1.00000	66.10444	5.89272	0.10461	43.91452	6.72077	5.78905	5.69743	6.82287	6.22856	5.64444	1094.97850	6.78786	78.01772	-13.54522
10.03988	8.18851	34.24597	1.00000	37.51941	5.06530	0.12815	53.6052	5.62152	6.10502	8.06100	9.36872	6.30679	6.01470	1106.29959	7.17867	53.65707	35.97006
2.29275	6.99237	39.63269	1.00000	45.37057	10.61549	2.53845	48.79325	9.11225	8.64003	4.55653	6.58603	9.96135	10.93969	1084.69044	7.31390	59.59389	-2.11635
137.36215	7.72344	55.87049	0.00000	48.93854	9.80615	0.32137	36.75965	5.86064	8.74589	6.85186		7.08216	8.68191	1109.47872	8.48704	30.16463	7.34196
153.10236	9.08884	43.84221	1.00000	60.06978	10.14459	0.35042	-27.50578	7.03476	8.55830	4.69771	8.36549	8.66505	8.58036	1067.60060	10.81452	33.86999	3.09430
2.08333	8.64734	48.54570	0.00000	42.06355	7.47518	28.65466	48.86667	8.95674	5.89261	9.89605	8.08959	10.74680	13.36277	1068.46344	6.93212	40.50177	20.78178
-75.64963	7.50270	44.88188	0.00000	65.80464	9.80934	0.61484	40.24537	5.97465	9.01202	4.87084	9.40749	5.34927	9.40832	1086.97471	7.62999	37.65192	12.06412
83.36889	6.26401	66.24400	1.00000	61.39501	7.15823	0.05831	26.76628	7.46719	4.90409	3.72677	6.65419	7.31681	5.09396	1147.40040	8.78755	55.36177	17.21757
86.59611	7.28916	40.72939	0.00000	51.20847	5.67913	1.42247	25.87498	10.08789	5.99168	6.85149	7.78857	5.16782	10.30420	1113.71651	8.24665	65.84332	31.23166
-3.52751	8.25274	41.38886	1.00000	42.02566	7.61355	0.20378	50.7236	6.99795	7.95451	6.10403	9.99130	6.73985	8.01342	1099.66421	7.42277	58.29400	3.78281
-87.66561	7.72034	35.38196	1.00000	44.49122	7.86165	0.07297	41.8542	7.71531	4.70910	5.20720	9.01726	8.19332	5.27452	1191.24729	8.95222	49.18272	30.06978
43.63417	8.37080	43.28776	0.00000	43.85258	9.80010	2.28421	43.96222	7.92751	9.79860	8.68791	9.38551	8.34645	10.80779	1168.40733	8.73939	70.22403	-2.70442
20.91361	6.72341	34.00123	1.00000	35.92395	10.74498	5.13941	41.92361	6.13175	6.47870	6.37987	7.87761	6.41205	11.64389	1198.03429	8.34338	64.37505	13.09729
-93.08883	8.37468	38.41306	1.00000	48.21983	9.00673	0.13393	45.16024	7.23531	9.24183	8.50125	7.42596	9.09391	6.94437	1052.81209	8.44921	40.99595	10.38922
15.87735	7.31609	38.00438	1.00000	46.75941	8.38979	0.63295	4.94273	8.05805	11.55308	5.26962	8.14134	7.22707	9.43472	1073.75068	7.78339	40.98207	16.63553
10.03478	6.98345	28.26998	1.00000	72.82785	10.06999	0.61575	37.16911	7.71845	9.39753	6.67996	7.49092	9.94348	9.41905	1069.63897	7.27005	48.22793	-0.82377
-73.75335	6.75401	56.17777	1.00000	8.30260	8.17134	4.47273	45.4473	4.72665	9.10018	7.43469	7.53530	8.87189	11.49612	1075.78910	9.36861	55.64689	13.36925
-61.51889	6.00099	40.67791	0.00000	44.03645	8.31836	2.05657	10.66668	9.02705	7.20195	10.60429	9.26170	7.93365	10.69972	1199.42636	7.72225	48.79449	11.62347
8.88104	6.95011	42.32649	0.00000	35.85324	7.58015	1.49959	45.79377	10.15898	6.23070	9.25972	7.55433	5.82065	10.37315	1125.52582	8.88617	29.11925	21.88317
144.09638	7.82125	33.48424	0.00000	39.86949	9.32161	0.84035	43.82634	7.93505	9.07219	6.97846	7.67590	5.25844	9.78456	1077.96553	7.75644	40.68937	21.55231
77.24779	7.09419	47.36484	0.00000	66.12857	9.81921	0.59834	10.58806	6.82443	9.36913	8.25063	8.97200	8.61523	9.36070	1066.32623	7.34356	49.87282	15.27238
-0.36053	8.89562	43.62689	1.00000	53.02819	9.43406	0.21648	51.64316	7.59422	7.86113	5.87849	6.90922	8.58145	7.80921	1088.16860	8.27407	48.17899	22.77277
-8.2194	8.68766	55.46697	1.00000	43.84746	8.94850		43.48961	7.78936	7.87841	7.71703	8.84528	8.32555	6.17075	1197.46179	8.41208	58.79469	16.92343
-113.3187	8.69324	55.96495	0.00000	41.32255	10.25210	0.27186	53.51684	5.30751	9.46763	6.67443	6.61093	9.64369	8.39328	1193.37245	7.42362	51.93282	18.00513
-4.1	8.36619	57.25677	1.00000	12.68732	9.27480	0.67178	48	6.10683	8.18980	3.04877	7.85787	8.21572	9.52228	1119.63498	8.74987	34.79099	20.34922
24.75	10.71796	46.27719	1.00000	67.06958	11.85833	0.61716	55.25	9.77928	8.74645	6.46528	7.84671	10.24423	9.45088	1066.55782	8.26946	48.78656	-0.12790
-82.90375	6.52633	26.74240	1.00000	31.04970	7.94828	0.12259	32.54044	6.49565	7.59155	7.68601	8.88472	7.02853	7.21857	1148.83776	6.49312	30.81843	26.09748
7.973	7.95341	38.32957	0.00000	53.91855	8.61828	0.08801	51.168	5.47703	7.08383	9.87287	7.34082	7.30619	7.09010	1053.00558	7.79916	47.35962	19.95276
9.29109	7.81281	36.91596	0.00000	28.40602		0.65967	45.39402	8.56131	7.96301	8.87048	8.87231	6.56612	9.48508	1132.00262	8.01352	39.05022	23.77166
-73.49484	8.15691	73.17848	0.00000	75.84371	8.24519	0.41481	41.14676	8.09237	7.64918	10.78872	5.70084	6.97762	8.87363	1108.24878	7.45961	8.54829	24.44435
8.86704	8.88958	50.87164	1.00000	33.51253	5.76762	0.13445	50.23805	5.98200	8.06273	7.46827	8.49240	5.70358	7.66526	1103.67102	8.28224	50.90008	16.87196
-82.00919	7.32477	65.70378	0.00000	43.87349	10.06943	4.50811	23.04419	8.91786	8.43033	8.29686	9.56579	6.57544	11.50413	1181.72971	8.37781	50.04076	28.53749
9.5586	10.06473	53.65740	1.00000	44.82903	4.26877	0.09829	54.52156	5.63294	5.11803	7.78567	7.38042	6.55575	5.58382	1079.55430	10.64869	23.56048	1.84800
-51.50361	7.95434	21.96733	0.00000	46.95857	10.03244	1.21436	-29.2975	5.62298	7.27372	6.18816	8.35120	6.59334	10.13896	1165.43500	9.13295	25.97480	-3.09723
-97.92977	7.47716	71.86638	1.00000	51.66446	10.47214	0.47948	38.06084	8.45040	7.78580	4.54148	8.61552	8.84172	9.19293	1185.33907	9.03004	43.03855	4.13299
99.96667	9.30103	35.99711	0.00000	67.30687	10.44395	1.45438	8.43333	7.45396	8.09229	8.90560	8.01284	6.76814	10.33140	1195.53634	7.85659	62.69769	11.46414
38.02486	6.97004	36.14611	1.00000	33.94164	7.82662	0.29434	55.64776	5.25320	10.35438	6.62066	7.15873	9.13657	8.79014	1180.00750	8.01048	45.68282	13.66660
31.4976	6.88270	39.22497	1.00000	55.49593	9.05200	0.21960	26.67319	5.95897	8.95179	5.65402	8.80378	8.60646	8.28406	1060.03503	9.36942	44.39585	-5.04606
9.32241	8.10148	66.08957	0.00000	59.49174	9.29536	0.33930	44.31771	7.17634	8.89736	7.36602	7.85256	6.05091	8.66781	1196.38573	6.43737	53.69410	16.66141
-6.00137	8.92274	46.89545	0.00000	44.51000	6.67943	64.07622	33.42585	10.56644	5.76472	6.09299	8.15125		14.17025	1174.83646	7.99778	24.33854	24.96354
28.67582	8.53261	34.85439	1.00000	33.10961	5.56385	0.29847	40.98894	4.99368	9.41981	9.02282	8.02373	5.43260	8.54181	1189.09584	9.67451	30.15687	-13.07408
123.89071	10.35832	37.64551	1.00000	58.28805	6.73880	0.31725	10.31672	5.34707	8.76927	4.08194	6.79554	6.68361	8.66592	1111.96089	8.07910	74.63180	9.24769
-97.03285	8.16500	44.96782	1.00000	57.02348	9.80594	0.10976	47.92526	8.40356	8.63912	7.63181	6.90556	9.25805	7.14738	1105.94413	7.49902	40.64057	10.78204
130.57211	7.73799	24.31872	1.00000	50.57569	5.54561	0.07545	45.75279	5.75975	5.77150	7.89490	9.53307	6.69046	5.67669	1086.08430	10.34457	37.12805	18.78419
129.96972	8.74066	34.74438	1.00000	49.36686	7.49871	0.04536	33.4425	7.89710	5.28714	8.85931	7.80503	7.68419	6.16313	1128.06710	7.71864	35.68212	28.73909
78.15794	8.13313	48.00686	1.00000	34.75564	5.39397	0.07684	12.1277	5.38030	5.24674	6.79443	7.99822	6.67978	5.23146	1192.60255	8.75544	60.86397	20.37649
109.22921	8.12350	59.80709	1.00000	50.71360	8.72052	0.22688	34.65918	5.61150	10.16483	7.04883	9.21007	9.04683	8.26594	1086.03202	7.67955	46.55691	25.85285
78.14797	6.85463	29.16451	1.00000	48.14338	6.02222	0.10589	15.45144	5.92970	6.58555	7.39561	8.03382	6.77093	6.62838	1173.06621	7.66574	41.18072	9.22898
-98.11889	8.31039	43.34962	1.00000	35.12256	9.56690	0.71106	19.04222	6.21142	8.96823	4.87011	7.08306	8.88286	9.59568	1081.99391	6.83558	69.79236	-2.10716
-0.36053	9.69030	54.28926	1.00000	47.82440	8.89816	0.87207	51.64316	6.54553	10.65844	8.38535	9.25164	10.37191	9.78036	1149.36816	8.92766	29.28465	17.75164
71.67164	7.69613	45.49150	0.00000	53.05310	7.57924	0.75381	30.29184	8.01475	8.34146	10.48235	6.93723	8.87252	9.63248	1085.59174	7.68110	51.99383	14.58519
4.52514	7.63342	44.21894	1.00000	56.41908	9.87004	0.35416	12.74482	8.44766	8.19420	3.83667	6.98754	8.69368	8.65896	1118.97426	9.18132	41.74545	19.65400
-86.99666	7.81953	36.12690	1.00000	44.12157	11.67878	0.22705	33.45122	9.66764	8.30232	4.28329	9.52546	9.54987	8.14453	1177.97050	8.37054	64.68420	15.99419
9.29109	7.90277	44.78890	1.00000	66.30134	6.89669	0.10066	45.39402	5.98081	6.46730	5.75539	6.82737	6.73644	5.95864	1166.46005	8.42531	17.48612	12.53170
4.91667	6.76304	48.00188	1.00000	45.39310	8.95316	0.21668	45.73333	6.99252	8.59991	9.01638	7.25185	7.31389	8.25692	1177.92251	8.14102	63.87373	16.88618
-35.03333	8.19272	38.99423	0.00000	26.14373	5.96077	0.32280	-8.28333	8.21215	7.36877	9.37295	7.68479	7.72097	8.64552	1147.17369	8.18106	70.35278	15.76051
128.9889	9.22932	56.34012	1.00000	60.30500	10.39629	0.25135	37.1759	7.86755	8.45056	7.22455	8.11117	8.99744	8.35992	1196.09351	7.70232	49.61240	11.47177
4.52514	8.23008	58.95850	1.00000	44.84880	9.97806	3.79689	12.74482	7.96124	9.99850	6.08538	9.73793	10.42983	11.33462	1177.54525	8.71521	49.98655	4.11721
-117.71978	8.07485	31.58916	1.00000	27.78173	6.36973	0.15063	34.09668	6.19500	7.27325	5.95815	8.23623	6.41109	7.13144	1144.36754	7.69088	33.21319	25.03177
13.28702	5.50493	34.72266	1.00000	44.78769	8.02182	0.12605	52.4581	4.30427	10.96190	11.80331	8.70993	9.45608	7.32978	1162.00773	8.52491	38.82411	26.54380
100.48528	8.41165	51.65297	1.00000	31.07972	11.37472	0.24468	14.37395	9.72202	8.26897	3.87213	9.04947	9.33828	8.22087	1052.50928	8.64807	30.76202	7.48056
-5.682	6.97171	40.67581	0.00000	58.47240	10.08287	0.37329	5.84752	4.61875	8.53500	7.91894	8.62113	8.50367	8.78945	1085.83073	7.83252	58.22333	7.15421
-77.4286	8.54398	29.47582	1.00000	60.54916	10.81215	0.28502	39.00622	9.15085	8.41205	3.84661	9.45429	9.20597	8.43570	1129.96405	8.35759	64.95096	12.71971
-9.24671	8.88600	21.32326	0.00000	39.90456	4.70460	0.36319	38.72706	9.29296	5.89992	8.44559	6.61031	7.69239	8.71199	1197.42355	7.85604	25.36813	27.59291
-9.24671	7.65512	53.01777	1.00000	30.34518	6.77720	0.09496	38.72706	5.89556	6.72371	8.13807	6.54715	6.88432	6.36359	1178.53038	6.57707	20.35702	12.42629
78.14797	6.65206	48.92317	1.00000	42.20277	11.26908	1.36517	15.45144	8.75043	10.49693	5.14025	10.77271	10.51795	10.26404	1115.79019	8.38922	59.38227	17.32838
-122.23484	8.93543	42.67899	1.00000	48.68464	9.25022	0.19744	47.38093	8.93263	6.97734	7.01548	7.73647	8.18975	8.03444	1067.35728	7.10890	56.02778	10.90370
75.92694	9.45271	52.73483	0.00000	57.85541	6.90839	2.38144	14.46693	10.71626	5.34308	8.45209	7.88603	6.44699	10.86838	1076.89639	7.43320	21.26483	22.76088
30.28491	8.17278	41.27060	1.00000	25.52046	9.55079	0.89386	60.02427		8.44587	5.85428	8.08389	9.14011	9.79308	1122.80803	8.13655	52.95853	8.05101
-117.71978	8.13611	30.51207	0.00000	51.02746	7.57500	0.44590	34.09668	8.80809	8.23829	11.24588	8.06477	9.03276	9.06423	1096.40046	7.62443	5.99334	28.01089
-1.08593	6.52114	25.26275	1.00000	43.08093	8.04666	0.99319	50.79205	5.76163	9.26839	7.47431	7.30048	9.21797	9.93277	1057.28508	8.88257	77.51257	18.04695
7.60872	7.72409	37.19663	1.00000	78.00838	7.70662	0.11323	43.78956	5.57890	6.43592	8.35681	7.88235	8.36699	6.69116	1191.18599	7.07879	60.20997	30.87610
-121.75689	7.99541	56.18726	0.00000	45.95169	8.04005	0.23296	36.91023	6.01519	10.90776	6.40363	9.08500	6.54072	8.35648	1150.24580	7.19657	28.61322	13.62609
4.8951	6.55060	24.96363	1.00000	41.94468	8.89766	0.60669	44.92801	6.62412	10.47772	7.86161	8.17336	10.22204	9.49360	1138.00971	8.52407	54.42950	16.05011
-73.25383	8.78491	65.03089	0.00000	38.91588	6.56904	1.00009	-3.74912	8.71549	10.98369	6.60595	7.91151	5.00666		1168.13597	10.10788	41.55892	21.15205
15.87735	10.37329	64.42480	1.00000	47.04924	8.01849	1.74496	4.94273	3.19232	11.44901	8.67231	9.79531	9.90415	10.53889	1181.79962	8.12917	38.71606	0.45193
-13.2356	7.55603	44.66394	1.00000	48.53904	4.60814	0.10618	8.48714	5.72505	6.61469	6.60800	7.33404	6.19234	6.88755	1172.81406	8.28703	45.25241	28.79037
38.66667	7.83471	45.55853	1.00000	49.04296	7.81546	0.10410	-6.25	6.95189	5.97242	5.87239	7.76274	8.37770	6.76262	1198.43640	6.06350	40.66344	11.33435
-80.38297	7.68360	33.84549	1.00000	49.68071	9.81458	0.58886	42.8334	7.81051	8.50435	6.26783	7.20901	9.37007	9.44815	1185.29166	8.68991	64.77716	8.21945
24.75	9.85227	41.10780	1.00000	49.96265	8.40911	1.81596	55.25	6.11043	8.50037	4.24116	8.09490	8.49463	10.56114	1074.39934	7.74213	46.41240	37.05259
73.08333	7.49575	54.03835	0.00000	58.72930	8.47132	0.75681	19.21667	9.02425	7.36687	10.21097	7.06742	6.78166	9.62584	1153.89188	8.85104	40.95139	1.75157
130.57211	10.04320	49.72038	0.00000	56.32698	6.84901	12.02836	45.75279	8.91853	6.53385	8.10984	8.93054	7.39027	12.49380	1090.63106	7.15866	47.84663	16.32662
115.8614	7.98249	24.35548	0.00000	38.56520	7.41383		-31.95224	7.12071	7.72219	12.09737	7.96687	7.99567	6.23981	1140.67542	8.35668	63.06138	14.65561
-53.13722	9.13338	41.75828	1.00000	74.74173	9.45030	0.37522	-22.92306	7.16006	9.50958	7.94283	6.90023	9.65732	8.78970	1098.33316	6.98760	65.03823	29.69467
24.04142	8.30414	56.88527	0.00000	50.02670	5.32742	0.23940	54.39635	8.65655	5.65747	9.30839	7.86109	6.78661	8.29058	1069.87432	9.36358	46.58063	21.51658
14.72443	8.08720	55.49538	0.00000	41.63435	7.16973	1.24066	36.92574	7.70875	7.59695	9.83831	6.12007	8.28082	10.17627	1071.76690	7.43321	70.42183	23.47849
79.87116	5.77257	53.04934	1.00000	50.06131	7.38764	0.76162	6.84019	4.55951	9.66614	8.28540	8.15149	8.88615	9.68848	1171.37971	9.64863	45.90327	15.57759
24.75	7.61345	46.53075	1.00000	53.42361	8.62144	0.41014	55.25	6.99062	9.37299	7.93701	8.24813	9.45713	8.99614	1138.12531	8.12270	60.72476	13.72228
24.75	7.86205	32.78340	1.00000	24.72907	5.32043	0.05626	55.25	5.41091	5.97790	6.14733	7.69262	6.09017	5.48997	1134.53851	9.70127	54.44215	-1.46998
33.9162	7.07276	50.27064	1.00000	41.73325	9.22619	0.09536	51.67822	8.44970	6.29919	7.44270	8.59661	8.18961	6.80805	1080.75552	8.24762	21.87477	18.81291
120.56528	8.86858	49.80818	1.00000	36.78163	7.78173	0.05537	14.66	8.34660	4.90492	5.72241	5.82917	7.74246	5.54297	1056.97460	5.46658	36.56144	22.64724
