NOx	O3	PAHs	longitude	H2CO	CFCs	PM2.5	PM10	Pb	CO	warning	NH3	PRES	latitude	SO2	C2H3NO5	CH4	TEMP
7.03237	9.17327	5.30091	120.82747	72.75198	41.57468	7.41595	6.31494	61.17767	7.71567	0.00000	8.92296	1095.83636	37.30553	6.51661	0.46536	8.73640	21.61616
8.40142	6.44386	8.66844	36.73307	54.12454	54.41783	8.44379	9.33532	58.41552	6.09696	1.00000	7.48755	1100.13564	55.38752	6.21017	2.30732	8.10837	3.82758
8.34040	8.24459	8.31767	53.26023	64.38164	42.93202	6.47706	6.74930	75.69176	8.39503	0.00000	9.11108	1121.47889	54.39304	5.63133	0.39449	8.86236	23.56017
6.24309	6.61445	8.16618	19.21437	43.23697	49.26826	9.37882	9.11641	55.81483	8.64235	1.00000	8.24393	1160.35734	44.75874	6.14954	1.79122	7.44852	4.20499
7.45436	9.05876	10.35873	24.71204	44.33473	80.59873	9.14146	5.16978	49.54091	7.56153	1.00000	6.65389	1130.07865	41.57439	9.02550	0.37173	6.44346	7.81774
5.32146	5.81118	9.86855	4.74161	46.07867	33.06218	7.13821	10.68289	61.97337	7.82025	1.00000	7.23568	1151.91669	7.62789	4.43108	7.68436	9.59206	5.06309
9.18042	9.55434	5.56457	-58.38341	53.32268	49.48634	8.26499	4.97571	58.80073	7.87294	0.00000	6.89837	1051.42045	-34.64966	9.46408	0.23399	8.49058	21.87877
8.53802	11.23253	5.93549	18.69303	44.93051	46.76852	6.78741	4.15573	44.32081	7.70284	0.00000	6.30433	1159.17915	12.18441	6.55011	0.21413	7.58940	11.96432
7.36796	7.62834	9.24038	10.58082	55.20352	73.52043	9.59633	8.58254	74.64327	6.56422	1.00000	8.81942	1100.95435	35.72917	6.12014	1.27144	8.07065	5.16785
6.85030	7.55782	5.83633	-122.86705	50.73358	68.86953	9.47456	7.67910	62.42733	7.72855	1.00000	5.94343	1177.81942	45.49428	6.86622	0.61150	7.02518	26.73376
7.17742	6.28217	7.48292	68.11759	65.13425	61.96430	7.82761	6.49943	65.24471	8.34727	1.00000	7.26165	1063.96428	26.9423	7.40778	0.34034	7.74105	6.38705
8.52005	7.33454	6.14746	9.29109	65.32757	51.29964	7.66647	6.79466	51.61002	5.19759	1.00000	7.11465	1087.73395	45.39402	8.00788	0.40029	6.11016	9.98914
6.31296	7.30995	3.99433	-60.1831	35.27341	49.63413	10.31123	4.70671	63.03879	8.52654	0.00000	6.99140	1122.05662	46.1351	7.10458	0.30228	6.52965	12.61566
8.57507	2.66478	8.63707	-67.33122	43.45181	64.78472	9.96479	10.43253	45.45575	7.36620	1.00000	8.26240	1114.44219	10.22677	5.32373	5.96624	10.98205	14.88573
5.89024	5.94381	10.27199	150.99292	49.09640	34.52170	7.39514	9.64804	46.32029	9.33222	1.00000	7.64284	1139.19991	-33.75881	5.37332	2.94263	10.02248	25.73538
6.92728	6.45292	7.02944	130.94098	54.36105	54.44212	7.23795	4.66309	55.06632	6.58585	1.00000	6.74479	1195.87700	33.3213	7.99751	0.24620	5.59509	4.82027
6.64242	7.61777	4.93728	128.9889	33.97689	44.82492	9.92670	5.14850	64.40840	8.49417	0.00000	6.90474	1058.65933	37.1759	9.16845	0.45037	8.13828	12.93614
8.45379	4.86975	8.60565	72.34424	59.68842	25.39656	6.62274	7.33268	67.31272	9.33273	1.00000	8.75887	1116.54077	40.78206	6.22178	0.49905	9.24290	17.12091
7.43375	10.07523	4.69677	-7.35	66.47892	37.86547	6.92966	4.72147	54.34002	6.28979	0.00000	7.04025	1137.82020	53.53333	8.75295	0.22779	9.12579	16.78211
6.36948	5.53993	8.33981	4.74161	54.26860	70.71464	9.39950	8.62109	54.79717	9.41899	1.00000	6.09126	1163.35973	7.62789	6.52556	1.28279	9.02901	26.66869
6.07869	11.27738	9.21558	29.91582	53.98840	81.23984	6.75401	7.13146	46.25327	8.15072	0.00000	8.27794	1148.85960	31.20176	9.83558	0.50405	10.43097	17.13362
7.23140	7.73454	5.11925	72.85107	58.60352	48.11097	5.18586	7.85702	58.89103	7.40764	0.00000	6.74870	1064.74917	19.30157	5.30011	0.75476	8.75917	1.03989
7.58253	10.32947	9.80919	59.6	40.18989	34.79098	8.78468	6.12576	39.88445	9.16755	1.00000	6.96550	1051.09849	47.83333	10.85443	0.36687	5.07089	-3.70214
7.02303	5.62439	8.45156	7.60872	58.23412	70.65043	8.39790	9.21861	39.75750	8.09157	1.00000	7.46125	1139.57960	43.78956	6.49231	1.93763	8.53104	15.28362
8.56563	4.70706	7.29748	5.4384	68.29233	37.68260	12.28795	6.46711	75.33679	7.81479	0.00000	4.76591	1154.34344	43.2907	8.72916	0.43225	9.69134	0.91196
6.22334	5.42491	9.10641	-99.32556	55.62113	46.75858	8.09025	8.64676	67.98220	7.29321	1.00000	9.00581	1137.24081	19.32889	5.78385	1.27550	9.20788	21.88827
7.53731	10.42643	6.35654	76.0586	72.26580	70.07436	7.77570	5.82901	67.01209	6.06528	0.00000	9.98817	1100.04099	16.06213	11.76038	0.42649	9.28929	8.56825
7.06498	7.32242	9.13858	100.48528	43.19166	63.14917	7.49355	8.54260	34.92163	7.56180	1.00000	6.89295	1154.13436	14.37395	7.35454	1.15059	7.72063	2.38700
7.36647	9.80124	7.38433	2.2469	42.71621	65.35230	6.75904	8.76837	51.28473	7.66026	0.00000	7.39098	1191.30941	48.90472	6.38410	1.40495	7.61694	30.14804
8.43719	10.93576	8.62766	10.03478	70.20535	50.80999	10.02816	8.21490	70.50858	7.10152	1.00000	6.37025	1192.46702	37.16911	10.11403	0.77881	6.68514	3.64292
7.40411	7.66826	5.46233	65.93249	57.62798	59.56194	10.30583	8.44975	62.26886	5.19936	0.00000	9.04172	1182.06462	36.21544	8.62711	1.03919	6.72068	12.49675
7.74054	10.74889	3.90711	10.58082	45.69882	65.42412	6.27502	9.12215	52.00419	8.00944	0.00000	8.66277	1091.24285	35.72917	5.50905	1.79607	5.04315	25.39120
7.37668	10.06593	3.86375	41.77921	55.01146	58.18380	6.39535	12.09097	59.88155	5.39461	0.00000	6.72100	1113.86329	41.82143	5.42568	30.78206	11.13847	20.77195
8.27400	6.92290	5.55063	37.38115	55.32936	55.28872	8.05572	6.21726	50.67018	6.32124	1.00000	7.86696	1107.86431	55.63711	8.37106	0.26802	3.48417	3.29939
7.22539	9.54448	6.39107	109.22921	44.60116	56.90371	9.27068	5.90386	41.58412	6.22624	0.00000	8.11698	1116.41512	34.65918	11.07809	0.44520	7.86690	17.31650
4.85569	9.63556	7.22992	-69.08333	47.47892	57.66529	6.89917	6.79183	51.08508	6.68640	0.00000	8.80251	1099.93527	-16.25	4.60707	0.39294	6.69695	8.07312
9.22354	3.31497	7.87611	38.66667	26.46274	59.31497	9.19031	9.68428	48.02358	7.40039	1.00000	6.55612	1154.61397	-6.25	5.96961	2.94043	10.22438	23.91113
7.71123	7.21530	4.95430	-2.68758	56.11265	42.19937	4.75530	9.03684	47.89232	6.32553	0.00000	6.29997	1087.58891	53.69786	6.36129	1.89742	10.29009	10.46596
7.18843	6.39434	8.21052	-75.69947	62.22600	43.74393	8.45696	7.22148	58.89972	7.74349	1.00000	7.12573	1093.96329	8.79577	6.81542	0.52749	8.15228	12.43453
5.95106	4.48746	6.60352	123.33471	36.76962	39.51869	9.95511	6.68048	51.56590	7.15965	1.00000	6.90415	1097.23741	8.56697	7.17595	0.41253	8.32009	4.70795
9.44572	7.93293	6.71552	91.84128	27.98851	56.10522	8.83929	7.51746	81.79038	6.00643	0.00000	7.69006	1168.12496	22.83957	10.55434	0.65334	10.64095	20.49611
9.35242	7.09708	6.91948	17.8031	60.00790	40.24922	9.87216	7.22464	38.64843	6.74937	0.00000	8.22076	1061.44692	48.43174	6.69095	0.48174	8.69196	
6.29996	11.41452	6.21923	8.52462	71.81360	25.37151	6.15671	7.00367	62.53944	6.71076	0.00000	7.83238	1062.17449	47.30997	9.15250	0.47798	8.96890	13.74791
7.80328	5.10825	8.39958	-119.01677	40.38740	42.54283	8.77449	8.19653	73.21986	7.78404	1.00000	7.25833	1112.85753	36.06523	6.80463	0.83323	9.62344	14.56401
7.17207	6.08599	7.58576	-117.71978	62.97948	67.17062	10.76459	7.05937	37.00421	7.64372	1.00000	6.37489	1154.78294	34.09668	6.91729	0.39218	7.68039	12.81178
8.04997	8.33452	7.34291	15.46667	37.54886	67.70805	5.50674	9.55698	55.54258	7.14826	0.00000	6.54606	1115.93260	47.05	7.39513	2.77202	9.81879	-0.92278
9.06413	8.57047	4.69578	9.29109	36.06147	22.99834	8.32924	4.78154	34.06556	7.22762	0.00000	7.83615	1098.17937	45.39402	6.92424	0.27550	8.24174	11.91589
6.68940	4.65759	7.47623	65.93249	75.49663	66.65675	8.54024	7.06694	57.60381	6.68042	1.00000	7.85466	1077.23032	36.21544	6.57861	0.50476	9.66187	14.53968
6.59505	8.73004	7.22713	-122.38731	65.70940	21.93992	5.93459	8.41937	38.13796	7.17549	0.00000	8.41173	1139.72520	45.53929	7.11772	1.10615	8.46137	2.39743
7.23722	7.76141	5.07144	123.62494	59.27072	66.02594	5.96200	8.85840	51.47011	8.24189	1.00000	8.46672	1179.83701	12.37169	5.68717	1.63344	11.12180	23.26686
9.73419	9.41631	4.50555	48.26258	67.81505	61.39279	5.72150	10.37699	62.30214	7.70377	0.00000	6.85508	1095.11959	33.86419	5.45919	5.68480	9.93677	3.94590
8.61742	9.75407	6.11456	18.30056	51.70434	54.82409	7.31268	6.34180	66.12068	7.53427	0.00000	7.42822	1160.33856	50.5107	9.07027	0.40143	9.59323	34.41543
8.67545	6.18963	8.31280	3.87723	33.03281	71.89595	8.40219	9.24843	70.46336	8.44356	1.00000	8.20539	1102.56256	43.61092	6.54450	2.19642	7.74022	24.02278
7.20345	9.03213	6.08404	9.32241	32.50688	39.51163	6.45393	8.58700	36.02701	7.34123	0.00000	6.46436	1180.77460	44.31771	4.97943	1.22680	8.23211	0.22996
9.31402	9.18458	7.86479	55.4504	60.02344	39.94741	8.13770	6.92948	59.69162	7.86958	1.00000	7.72947	1077.10986	-20.88231	9.92285	0.44317	5.73282	19.83663
8.44414	10.54762	8.91774	-71.06616	40.34070	17.15640	6.72877	6.98290	55.86789	7.70403	0.00000	6.25533	1116.60499	42.4251	7.59285	0.34074	4.62377	19.54630
7.57979	6.71043	6.24537	82.85749	59.44374	52.21693	11.13895	4.61716	60.01688	4.33377	0.00000	7.32513	1149.59934	17.54907	10.70741	0.28153	9.13341	18.81114
9.24566	8.69884	7.28896	145.18333	55.02146	67.61978	5.96510	8.07227	48.57188	6.17901	0.00000	8.63926	1165.36838	-37.9	4.86172	0.90940	7.66216	2.72629
6.67575	8.76537	8.63302	79.5286	45.94338	53.16081	8.24884	6.18165	57.60675	7.44073	1.00000	7.53907	1104.94913	29.22254	9.01383	0.46388	5.56947	28.78808
7.81772	3.31423	6.87525	6.8625	59.45884	58.58759	8.92241	7.41334	44.36990	6.78868	1.00000	7.29865	1190.93634	51.47805	6.74661	0.61688	8.29820	21.88113
7.15485	6.90378	7.71194	48.26258	59.12374	40.13530	8.56299	6.39999	57.76701	7.27601	0.00000	6.31406	1163.59176	33.86419	7.98172	0.26904	6.80561	-0.81488
7.22114	8.00225	7.65522	-1.48119	33.33232	43.05742	7.16828	7.03730	53.31432	6.70602	1.00000	6.91534	1072.30508	53.0233	7.67787	0.61021	6.64888	18.51113
7.79262	7.29506	5.16365	89.20083	36.40665	51.07111	9.69198	7.30109	67.48558	6.36848	0.00000	7.59643	1137.35862	55.54028	5.19830	0.62877	6.90535	11.60204
6.58652	4.83904	9.06476	-91.58045	48.97020	27.49443	7.95694	10.35521	64.34955	8.39690	1.00000	8.68486	1110.92841	41.6764	5.78799	5.74527	9.82369	11.51055
5.95984	8.31170	7.50770	48.41667	60.01516	54.20278	9.53069	6.93414	56.35005	7.61613	1.00000	7.08484	1056.12318	-17.83333	7.54633	0.31627	5.39662	10.62337
7.89511	10.04750	8.43881	-58.38341	42.09654	53.85015	7.62876	9.14169	42.36730	8.51404	0.00000	6.54864	1144.79457	-34.64966	6.22140	1.79016	8.76981	20.86753
5.64967	10.51536	6.95896	-2.16	48.54601	41.38231	7.15455	8.77888	34.57334	7.86269	0.00000	7.98350	1101.20450	34.31	3.74150	1.28838	8.00189	18.23128
6.91671	9.40193	11.21799	38.15035	40.17670	46.74526	8.63184	5.15685	53.89795	6.01442	1.00000	6.40042	1093.84687	49.41029	9.01251	0.35463	6.50355	11.69556
7.56182	9.48162	8.52221	-48.67028	36.16225	31.49259	7.29048	6.30832	62.12161	7.63050	0.00000	7.26625	1054.93058	-28.24	10.16060	0.46723	12.14832	-3.04163
6.28281	8.88874	10.49380	9.32241	49.69087	37.09264	8.06473	4.25929	49.23869	8.11523	1.00000	5.36434	1059.99269	44.31771	10.12671	0.29083	5.96508	20.84971
7.82971	9.43718	7.52963	-52.35558	38.97761	54.48193	6.68209	9.67656	54.33059	6.34844	0.00000	7.72379	1072.16583	-14.66463	6.09685	2.94936	9.78519	-1.86674
6.75130	4.50450	9.39749	-74.15987	44.20481	61.20476	8.33212	9.50825	42.54603	5.94285	1.00000	6.76334	1107.10587	40.82232	5.08783	2.47158	10.16318	1.81003
5.96657	8.97764	8.15053	137.5	28.89769	55.44889	6.73305	8.08956	57.71881	6.17516	0.00000	7.34670	1137.50282	34.9	7.23260	0.99634	9.21579	1.40823
7.70618	8.14414	9.55858	4.69889	48.68904	14.18788	9.20359	5.58449	69.70157	8.44393	1.00000	8.36660	1125.59666	50.56149	7.42271	0.30873	8.04962	26.11482
5.69975	7.04248	10.61290	83.36889	33.26481	58.71853	7.39208	11.35869	37.65190	7.32795	1.00000	7.56958	1065.13585	26.76628	4.83029	14.92500	9.31082	19.46205
7.39587	4.36358	9.40103	145.18333	42.24067	43.53707	8.03532	9.47622	59.28530	6.99837	1.00000	8.77440	1176.02387	-37.9	4.90373	2.52624	11.05978	28.08195
9.33623	7.37619	7.82344	-96.72365	49.34460	39.57904	7.64155	4.88017	62.30043	8.25145	1.00000	6.81675	1166.02469	17.06542	8.49457	0.16718	3.79720	3.61670
6.05067	7.77177	6.23668	101.44167	69.74612	19.30646	8.27083	6.29908	56.92673	8.30959	1.00000	7.97144	1185.86525	0.51667	9.05719	0.33560	3.85883	15.80854
8.68614	8.90449	6.48888	24.99798	40.12277	61.89968	5.75417	8.41453	51.36137	8.17129	0.00000	9.44724	1170.62885	-8.73508	5.14799	0.97427	8.65797	12.85293
7.12455	6.81788	5.82264	-58.70072	58.37020	51.02224	6.18169	5.57140	56.30682	7.30382	1.00000	8.48938	1094.59061	-34.74785	9.11010	0.17469	4.73941	19.11119
5.96245	6.57507	6.73473	-79.59415	51.18472	42.90385	8.20583	5.55699	39.28125	7.93499	1.00000	9.58444	1059.13938	-2.13404	7.38481	0.24024	5.30300	2.25434
8.24884	5.86305	9.67781	35.34722	47.55946	51.93093	7.37815	10.06691	39.15310	8.23638	1.00000	8.86651	1109.04266	-23.85972	5.46331	4.49612	9.65780	19.85783
6.48869	10.95491	9.31711	15.00835	33.67074	57.70817	10.37391	8.13000	72.88421	9.03477	1.00000	6.98342	1146.95661	51.14942	9.61074	0.89576	4.49016	17.69960
5.88457	6.28806	8.43676	110.71639	45.09697	38.02915	9.02892	4.03679	53.46859	7.77453	1.00000	6.80329	1185.55551	-7.54972	6.11298	0.42807	5.60931	14.04687
7.50999	9.59527	6.19787	-3.05814	66.06286	52.69845	8.32351	7.46619	52.73596	7.66206	0.00000	5.87162	1069.78068	53.00974	9.15379	0.52957	8.01700	-6.63845
4.85124	9.29692	6.62781	-1.05366	54.49129	63.28386	8.51337	5.53236	53.11837	7.40393	0.00000	8.96808	1187.74967	43.71032	11.41278	0.25860	9.87394	-1.50442
6.76781	8.29803	7.48920	-122.38731	52.29963	39.66347	5.46422	7.42179	57.80619	7.52779	0.00000	7.35333	1098.56091	45.53929	6.49177	0.64574	8.21650	32.65729
8.22633	8.85610	8.40149	28.67582	51.79394	60.03268	8.62551	6.55023	50.45048	6.32376	1.00000	7.00813	1147.98415	40.98894	9.01370	0.52016	5.95522	20.83806
6.97664	10.19103	12.84386	-87.70172	60.75864	43.69879	9.05941	3.90113	63.50013	7.64835	1.00000	5.84658	1147.83598	41.72059	10.15117	0.21127	7.35199	23.09098
8.64705	9.61597	8.16090	-98.15529	41.72121	49.70422	7.50833	7.84730	52.58724	7.08182	0.00000	7.02984	1109.31324	26.18924	8.80678	0.74328	10.37301	10.76924
6.63976	2.65088	7.67663	12.53463	37.23766	38.01149	8.75464	9.13589	57.52430	6.75038	1.00000	7.15531	1144.34192	55.67938	5.02017	1.83955	10.21076	3.02089
7.78747	10.14728	4.47495	122.8637	46.20704	45.36356	6.35128	8.12757	83.52146	6.56083	0.00000	8.81285	1081.23206	9.3337	4.93675	0.92512	6.13594	7.56202
6.11736	6.33060	9.56057	116.10146	65.61540	37.14528	8.05851	9.42602	56.35449	6.90753	1.00000	7.11853	1190.73696	5.90702	5.32389	2.39357	8.99918	18.76284
8.62597	9.33334	4.82819	92.48278	55.75646	45.42464	6.44215	8.59567	55.14323	6.33871	0.00000	8.04474	1063.76108	58.23583	6.20430	1.21853	7.95984	23.45393
7.91919	4.21786	7.52040	5.06258	69.74907	44.72460	8.77230	6.17812	69.64369	6.73128	1.00000	6.18644	1134.74802	7.50251	7.01150	0.26551	9.02265	-4.59284
8.27655	8.23176	9.34381	24.95034	68.06005	66.33108	8.16308	9.36520	77.26471	7.49090	1.00000	7.83400	1194.19143	60.18427	6.38151	2.34375	6.51211	14.92889
7.96828	9.35485	5.80191	-105.11221	31.58831	59.51013	5.86167	9.75884	79.16958	5.11803	0.00000	8.03898	1078.47450	39.57582	7.38032	3.35822	8.56508	24.41396
7.02925	8.70099	7.79548	-2.31938	48.44519	58.93638	5.36063	10.77251	53.67899	6.51939	0.00000	5.46971	1179.15681	6.46346	7.78483	8.41396	10.83092	22.43252
6.74643	6.38386	9.07198	136.61667	51.63184	51.28119	9.04525	8.66608	46.00961	6.27639	1.00000	6.93346	1086.66977	36.53333	5.51177	1.26599	8.35622	34.91940
6.47680	6.91321	8.17649	37.73333	45.33289	41.50097	8.96166	8.24144	65.97811	7.65630	1.00000	6.95704	1196.88889	-4.06667	6.75857	0.89635	7.61039	5.58972
7.55062	11.55929	6.41296	101.44167	45.93901	49.29329	7.02705	4.50844	44.12826	7.31463	0.00000	7.10031	1195.30112	0.51667	10.63682	0.37484	8.67137	12.97054
9.03184	7.95408	4.02623	-71.10077	40.85293	55.91759	10.18056	6.29178	57.40631	7.72985	0.00000	7.26656	1164.58539	18.20854	9.36676	0.16105	6.37933	4.72798
6.31675	5.26506	8.29694	40.74357	43.81911	62.74451	7.79920	8.07862	57.09442	8.97310	1.00000	5.16936	1162.49105	37.31309	6.26190	0.90749	8.54387	20.62210
7.69991	8.39853	6.90431	-48.59278	44.89725	47.33427	8.87657	6.30284	64.66125	7.91575	0.00000	7.15062	1190.96773	-23.7975	7.92143	0.40952	9.09852	19.80307
7.18916	7.88802	3.46058	152.70493	45.61140	56.92460	9.07075	6.21621	42.73224	8.39245	0.00000	7.24937	1187.02730	-25.54073	8.24350	0.43523	7.49733	2.05467
7.89887	12.53953	7.75969	123.758	55.89978	66.70248	5.26755	5.06343	60.75406	8.06421	0.00000	7.39462	1063.63268	10.20898	8.79613	0.33159	10.06546	17.31900
7.99146	4.84513	9.38179	35.59642	55.03228	39.43445	6.22326	10.22541	36.59496	7.27569	0.00000	7.93334	1128.16515	3.11988	4.95131	5.03593	8.94910	17.12357
8.18262	8.17869	6.42689	6.26667	53.15279	56.86294	6.40995	6.43142	57.49662	7.89658	0.00000	7.23503	1128.00280	51.21667	6.88266	0.25720	7.48217	7.65661
6.82043	5.06834	7.30961	76.12647	43.83439	45.87571	8.31121	8.66927	31.65704	9.40114	1.00000	7.16588	1179.34787	32.55531	6.86716	1.27275	7.42575	10.81053
8.29183	10.61758	10.33330	9.37082	43.42373	72.16552	8.74929	6.80891	58.32765	6.21062	1.00000	8.07242	1062.94266	36.08497	10.36006	0.44919	5.39135	28.48285
8.38302	10.94990	9.30970	-0.36053	49.19929	54.98466	6.68489	6.16484	26.22526	9.44511	0.00000	7.14429	1190.87433	51.64316	10.21701	0.30589	11.52036	10.87521
7.66332	7.59999	5.04558	85.83334	24.93885	41.88996	5.60393	9.02689	64.63012	9.15388	0.00000	8.68321	1075.56654	20.88197	7.02094	1.72563	9.94706	18.55039
8.92820	10.36706	3.86076	35.7	64.11351	53.50360	6.94169	7.85295	53.14235	6.77458	0.00000	7.18281	1134.69271	-7.76667	4.01594	0.77291	6.31820	13.30843
7.53694	5.95716	7.35022	-122.38731	46.59084	77.47647	10.57118	6.71882	61.70329	7.40784	1.00000	6.26131	1053.55170	45.53929	8.20110	0.30644	8.61825	15.01996
8.04461	10.70753	9.72631	136.61667	35.97074	52.09822	10.36600	8.01009	53.02912	6.99693	1.00000	7.85990	1081.64613	36.53333	9.09183	0.75666	5.58063	14.59714
7.11864	8.90339	8.87875	6.10237	35.44194	61.31409	11.17022	8.22742	36.35943	7.88761	1.00000	7.26612	1076.95087	46.18396	6.78830	1.01573	7.15121	32.76851
6.39085	5.68724	11.09888	13.63617	37.74733	34.83747	7.02425	12.78389	65.52023	6.32578	1.00000	8.55430	1116.11789	50.50301	3.85201	61.53586	10.47090	10.67242
6.34097	7.81538	8.60202	102.42587	45.59204	66.63906	8.43033	5.50037	34.16942	8.83229	1.00000	9.07819	1183.70379	15.58552	7.93381	0.39139	6.24966	21.30240
6.68612	10.55471	11.69010	-69.08333	31.95284	51.26162	8.74281	5.50122	51.66859	6.53289	1.00000	8.17730	1197.09430	-16.25	10.40070	0.20948	7.09328	23.86894
7.30436	6.45240	8.38876	-45.94722	48.12043	69.11020	7.20968	3.44699	42.19019	6.48284	1.00000	7.78486	1147.83342	-21.42917	8.33401	0.32961	5.98874	-0.42181
7.87182	6.82133	7.25888	-70.6996	44.10804	68.97822	7.53633	4.94944	82.75596	6.17125	1.00000	7.06899	1189.65803	-33.59217	8.16367	0.41871	5.12406	14.63247
7.11167	6.77883	6.15977	-5.22126	66.41195	49.49020	6.84258	5.39610	51.88543	7.40250	1.00000	8.20839	1097.60824	33.43443	8.56641	0.16891	5.21121	19.10862
5.83829	6.75746	8.43954	14.39024	60.74678	73.18480	10.60504	9.06088	42.86406	7.82167	1.00000	7.08622	1093.16130	42.22718	6.52001	1.62651	8.89242	17.42861
7.79467	7.80789	4.28151	144.09638	65.37134	85.22792	9.27979	3.70990	57.31418	7.19620	0.00000	8.48707	1131.89905	43.82634	10.52956	0.43840	9.38374	2.07299
6.93692	3.90015	4.74109	-1.29772	60.34385	67.96074	13.43006	5.97639	51.16211	9.62784	0.00000	8.55809	1114.52741	50.76306	6.79768	0.43147	6.60840	17.35369
7.54890	9.51230	8.13661	33	52.81785	60.63530	8.79766	7.43935	71.87350	7.58050	1.00000	9.12516	1194.74959	-2.68333	9.66768	0.68629	7.21612	17.14194
6.70421	9.03856	9.74310	129.96972	56.42317	50.97138	7.58805	5.01386	77.11917	6.12994	1.00000	7.79183	1122.32023	33.4425	9.94839	0.35077	6.62447	29.74935
7.26148	9.68223	7.91489	72.85107	19.86392	69.61489	7.39744	6.13911	79.88819	7.56096	0.00000	5.48936	1083.21395	19.30157	7.82919	0.33556	5.78013	5.29873
8.76737	8.63806	7.80179	37.73333	53.13789	47.49410	9.26470	6.37407	39.03769	7.79780	1.00000	5.26214	1142.84416	-4.06667	8.57202	0.24778	5.91528	20.11546
7.87267	6.05884	8.85269	-3.52751	23.36894	21.12664	8.37027	9.72565	69.29645	7.41768	1.00000	6.32308	1141.52361	50.7236	6.31600	3.09064	8.62426	-2.55896
8.14470	7.14907	8.72366	60.70278	43.85342	37.30674	8.70659	5.34947	39.63522	6.65826	1.00000	7.31172	1108.84287	55.75556	6.12579	0.23993	6.46372	12.65032
7.74816	6.22082	3.71865	65.27258	67.20984	49.66848	10.32387	4.63915	29.39078	6.40611	0.00000	7.39006	1181.78412	58.04254	5.76402	0.29981	7.40937	2.88305
7.72628	9.25699	7.65413	125.51176	50.88550	71.95336	9.38882	8.32761	68.14225	6.81092	1.00000	5.85186	1061.18717	42.64031	7.71663	1.03280	6.34537	6.63621
7.98216	7.84508	6.31008	-73.95097	48.60103	44.02564	7.96246	6.85316	32.00582	6.38799	1.00000	7.36018	1137.46826	40.72371	8.80705	0.26776	6.02349	19.45913
7.64753	7.32881	5.05623	-0.76667	52.85113	31.13572	9.43456	4.94211	69.41252	6.84793	1.00000	7.25464	1053.30644	53.38333	9.01631	0.51457	9.43684	20.31661
6.27605	10.69405	7.90270	115.8614	39.59715	32.27707	7.08789	7.51064	58.04662	6.36793	0.00000	9.20638	1185.34832	-31.95224	11.39346	0.66885	10.49997	20.29228
5.39798	9.50889	10.86178	31.4976	45.67512	68.35184	10.16008	6.28792	44.89294	7.75514	1.00000	7.72018	1090.18204	26.67319	7.64637	0.38985	6.90393	9.59355
9.32876	5.00349	8.83466	28.67582	43.16450	49.52240	7.53214	8.55205	69.14203	7.51265	1.00000	7.00103	1172.37257	40.98894	5.42699	1.15224	9.75896	34.51710
7.07197	8.40941	8.40342	32.6178	57.03694	59.85950	8.05723	5.41215	46.65016	6.12370	0.00000	8.73861	1060.32329	46.65581	7.41855	0.22490	11.47338	15.50329
9.74576	4.36622	7.07704	-73.86586	57.84178	33.90063	10.85418	6.06722	55.19329	8.14929	1.00000	6.64365	1146.17544	45.43341	7.48621	0.41381	9.57949	10.14351
7.95927	4.60771	7.86363	-45.94722	68.37197	43.22773	9.15271	8.30680	56.64911	5.95042	1.00000	9.30737	1167.77014	-21.42917	6.62474	1.04117	8.27718	19.36433
5.78911	7.34814	5.54705	123.17306	53.18122	55.55021	10.04718	3.74463	45.98701	6.59551	0.00000	6.83267	1164.24081	41.27194	7.13179	0.29343	8.19492	20.34882
7.98345	10.44941	6.53352	8.62118	51.55456	55.29784	7.45214	8.06197	47.99923	8.10263	1.00000	8.13309	1109.44843	45.44694	5.99399	0.89715	6.23218	20.00685
