O3	NH3	CFCs	Pb	PRES	longitude	C2H3NO5	CH4	NOx	CO	latitude	SO2	PAHs	warning	H2CO	PM2.5	TEMP	PM10
7.05035	6.96508	67.86479	57.41578	1110.22179	37.73333	0.32986	6.78993	8.86716	5.88504	-4.06667	7.16123	8.76617	1.00000	41.96413	7.91145	36.32368	6.09075
5.01883	5.77108	18.54344	54.59894	1158.81657	115.04814	0.46580	6.47949	5.76605	7.23871	30.24706	7.23644	6.06720	1.00000	37.55664	6.15567	11.12528	5.86071
5.87546	7.26593	34.98254	38.84513	1168.58371	-75.23266	0.40963	7.70468	6.52164	9.19675	43.1009	5.64375	7.76585	1.00000	30.64078	4.67825	18.44171	3.92714
9.47847	5.35793	77.56259	36.36045	1158.74619	16.43915	0.52976	5.83010	6.60348	7.75707	43.50891	8.85679	7.88414	0.00000	65.36399	6.50141	36.80769	6.16782
8.31236	4.81145	63.48145	46.58002	1178.42340	9.15214	0.61095	6.75324	5.51258	6.43285	49.97704	5.09799	8.41335	1.00000	67.40211	9.56103	-2.08000	7.03451
6.95344	7.32527	49.89309	36.11188	1065.27101	78.23456	1.00155	7.07945	8.04822	6.12761	28.92694	6.43018	9.09326	1.00000	51.42057	5.50694	10.97798	7.72885
9.21702	7.98086	58.75100	45.31660	1173.85742	72.54566	0.46676	6.69508	6.16092	11.48793	29.69221	5.86004	7.24728	1.00000	44.84607	7.28024	24.42538	5.82957
6.97338	3.66421	19.98639	48.73486	1179.22589	86.59509	0.40718	6.42577	5.79071	5.61644	26.11527	5.16218	8.20005	1.00000	47.29978	7.31597	31.85440	4.97224
5.83258	6.44024	39.51625	67.66339	1072.67992	-89.99038	0.83667	6.43013	6.38009	6.44606	38.58894	7.00469	10.49878	1.00000	27.51952	5.15960	2.66733	7.59359
9.59324	6.43314	37.76262	56.49128	1094.18797	39.8302	0.85181	7.47292	5.06508	9.49250	64.5635	6.52649	6.88261	1.00000	77.46610	5.14401	17.47060	7.39898
10.29498	6.70456	46.65190	56.00561	1109.19425	8.86374	0.47339	8.94397	7.25235	10.25069	44.89784	3.71024	9.61729	1.00000	17.75049	6.90873	2.20053	4.81151
5.73610	6.98744	53.30732	27.54921	1169.10409	121.3152	0.47153	6.12940	7.02735	10.21054	14.14989	6.88830	7.30809	0.00000	29.82579	8.10667	11.02372	2.13178
5.13053	3.29535	59.74636	57.62531	1144.06052	75.96976	5.70224	5.93934	7.41558	7.44194	15.73628	10.10586	10.19248	0.00000	51.23934	6.92390	26.15327	10.02997
7.95641	7.91847	38.53457	62.52236	1080.93524	-102.04897	0.42192	7.88515	7.25238	5.53265	19.64745	6.38987	7.18071	1.00000	41.80989	5.30714	22.86847	6.13954
7.72347	4.65397	55.78183	50.45978	1161.41211	-73.9614	1.18943	6.70038	8.30838	7.03905	10.15031	7.05908	7.84080	0.00000	52.79950	5.58825	12.05958	8.06207
8.48919	2.79043	46.40657	37.03901	1081.50456	-70.20749	0.67901	5.51071	6.59778	5.41542	8.62261	9.46725	8.93289	0.00000	22.38257	7.16865	19.72275	6.16867
5.84438	6.30501	57.12139	34.06678	1050.49757	75.92694	0.41228	6.43443	6.55382	8.31872	14.46693	6.46433	6.85891	1.00000	46.16889	6.97891	20.04291	4.71021
9.29948	3.52658	42.29207	57.67472	1114.65666	1.04945	0.25859	6.90954	5.93971	7.41996	35.06544	2.95460	10.11281	1.00000	38.17750	6.16509	36.83105	3.11328
1.20332	8.86360	75.54279	49.72743	1083.57920	9.85	0.55059	5.57086	6.52798	6.44729	53.63333	11.47092	4.78483	0.00000	52.60353	7.40176	8.97612	6.08530
9.88799	4.92222	36.31912	30.18855	1143.58304	86.51499	0.57508	7.39576	7.55645	7.63585	23.1959	3.89912	9.18079	1.00000	51.87100	6.42368	14.09180	5.90269
10.14134	5.24373	68.04282	49.92817	1130.85038	4.69889	0.61368	6.06563	6.05361	6.84403	50.56149	7.37468	8.40083	0.00000	33.94769	7.01420	6.75686	6.14519
5.78822	6.54465	47.89023	56.45750	1177.32302	-46.99583	5.12921	7.31608	7.29646	8.11448	-22.97056	6.28002	8.87023	1.00000	31.36638	6.57894	31.70582	9.93471
6.79589	4.18708	41.32323	48.78308	1084.39234	-75.23266	0.19921	5.73544	7.46833	6.15243	43.1009	6.22309	7.27892	1.00000	29.88040	7.01284	-2.68669	5.55337
6.84919	5.07283	55.68493	52.87633	1103.27142	138.31667	2.00910	7.42429	7.04592	8.73880	36.65	7.94301	9.01176	0.00000	48.31932	6.51935	15.62349	8.81667
6.70957	6.26072	73.02262	66.00579	1119.79311	75.35927	0.76260	6.82841	6.37783	7.34584	12.04161	6.87004	5.75199	1.00000	59.81174	8.19581	10.40072	7.11121
6.35782	3.11339	59.16816	26.30764	1128.69714	4.91667	0.49092	8.61942	6.41455	4.95111	45.73333	4.90025	8.23366	1.00000	66.26511	5.71663	12.28137	5.52988
8.50588	5.22364	59.85757	59.20256	1126.03411	-86.78777	1.13408	6.79841	6.64450	9.07653	33.44872	6.01378	7.73078	0.00000	34.09418	5.98767	17.09270	7.99376
3.71242	3.89311	49.02440	70.90155	1077.43881	5.58472	1.64366	8.32763	5.91484	9.48281	52.14	9.03849	8.03130	1.00000	46.25226	5.94672	14.67967	8.69947
5.93645	5.98657	55.75459	55.21851	1121.84319	-25.66689	0.76503	5.71848	5.77814	7.35117	37.74615	7.08535	9.19388	1.00000	44.69400	6.80165	22.23410	7.34640
8.39954	4.62236	60.62610	42.04841	1125.14748	-65.61427	0.42668	6.81529	6.13979	7.92077	-27.4338	3.35986	9.28466	1.00000	49.45333	6.59119	26.57011	3.53011
6.15184	5.82396	36.81699	69.99884	1145.07051	-73.97069	1.60441	6.09792	7.01596	9.49831	40.64621	7.59610	8.08037		28.80789	5.12059	17.21919	8.61083
3.86059	7.79390	43.41438	18.25360	1172.85957	74.80555	0.51932	7.20874	5.89692	5.93954	34.08565	9.50038	8.42338	0.00000	52.82535	7.35467	20.08679	6.03131
4.91032	5.06164	83.67101	48.90062	1085.26790	-74.07764	0.78410	5.21308	7.09653	8.25610	40.72816	8.24062	6.05191	1.00000	49.17606	7.94855	-5.51323	7.54845
7.59465	5.50035	76.08290	48.33533	1063.13914	115.88782	0.90190	7.21816	6.23904	12.51392	-32.05251	5.26333	7.96813	1.00000	36.61531	7.28325	6.04614	7.82811
5.62931	7.45146	55.77180	74.00485	1079.03248	114.68333	0.33159	7.76963	6.14548	9.88998	23.73333	6.27296	7.88644	0.00000	26.55569	5.07528	25.04626	3.91046
5.19769	6.10384	65.80962	92.82570	1071.75457	44.53333	10.84401	7.63867	8.40042		-22.9	9.13372	8.88836	0.00000	53.10376	6.46244	28.76735	10.70777
4.72175	4.50149	32.45413	49.75268	1072.26844	102.42587	3.24733	7.04655	6.37139	9.07698	15.58552	7.77017	7.48060	1.00000	44.59284	5.96232	20.63452	9.36635
8.78526	5.43560	45.25470	37.12268	1094.67137	-75.23266	0.28943	7.77060	6.06480	8.47638	43.1009	5.04390	8.20618	1.00000	49.68762	5.57728	2.23640	5.45407
8.76131	5.64007	70.43492	45.85075	1139.73709	24.95034	0.36970	7.38926	7.09565	8.94227	60.18427	4.02198	8.68112	1.00000	48.57947	5.96204	13.95286	4.86622
5.26015	5.38939	59.76220	65.07602	1065.52410	44.53333	0.29894	5.23606	6.04936	7.42386	-22.9	6.32231	7.20229	1.00000	44.53037	5.33528	23.26718	4.02725
10.49915	4.98446	28.37074	40.15557	1190.27790	-122.24064	0.29299	6.32825	7.14191	11.51575	47.80527	4.53317	6.78834	0.00000	54.42603	4.93831	33.49040	6.43224
5.82907	3.72734	45.84559	47.30665	1178.67950	-81.56929	3.30207	6.31059	4.89567	6.68721	41.55838	11.30923	10.90814	0.00000	28.01548	7.13780	5.52256	9.46028
6.87875	7.29701	66.38928	59.48433	1062.00500	-121.75689	0.42070	6.93301		6.28028	36.91023	7.82527	10.64946	0.00000	24.51981	5.97195	18.66073	5.29865
4.54702	4.91003	28.02805	63.57772	1159.54109	16.50104	3.31686	5.66828	5.68738	8.80962	41.24264	8.13177	6.43221	1.00000	57.55951	5.93739	30.23475	9.47077
5.32730	4.86097	59.74816	53.62332	1076.81694	38.94324	1.46289	6.67605	5.81873	8.61529	44.98901	8.95662	9.44557	0.00000	55.28560	6.65072	20.04463	8.47677
10.09662	5.00545	54.06416	32.15911	1126.79006	109.05389	0.32701	5.26459	5.74023	5.72271	-7.51611	7.70153	6.36865	0.00000	37.41621	7.27501	7.17637	6.23695
6.38227	5.21782	53.32648	46.85042	1158.96885	28.28489	1.64074	6.39994	8.53821	7.77963	48.15659	8.83169	8.85469	0.00000	34.54393	6.39064	13.05257	8.81191
7.18330	6.86069	61.56344	28.04375	1193.73977	-73.49484	0.26416		4.57043	8.99306	41.14676	4.85956	11.10619	0.00000	52.35941	4.88454	8.58666	4.17353
7.40509	4.44166	72.29960	43.86820	1053.59974	1.04945	3.36699	6.57160	6.51756	5.62328	35.06544	10.44237	10.24705	0.00000	50.51714	7.94370	-17.70164	9.48319
7.87216	4.62686	51.79033	69.99302	1131.56704	-66.8499	3.56153	5.82789	6.57623	9.23860	18.03496	7.81115	10.22108	0.00000	65.06383	5.55981	12.94566	9.56370
8.69254	5.75788	54.41485	42.29156	1136.96460	38.28402	0.41566	6.82452	6.82242	8.30325	34.5624	5.41944	8.38046	1.00000	32.25820	6.96523	8.07465	6.34848
9.67411	4.02522	58.67881	32.25489	1059.16134	6.92917	0.48523	4.07588	7.18627	7.87810	52.31333	6.91366	7.50737	0.00000	33.79738	8.21108	34.56203	6.46117
9.86152	7.59185	54.97911	44.31580	1158.49819	-97.90308	0.86666	6.67120	5.04226	11.14433	31.12406	4.99927	7.38658	1.00000	35.71450	5.68520	15.13728	7.55229
6.19374	4.40118	73.64990	59.79298	1181.96265	-25.66689	3.71497	5.57970	6.82618	9.32989	37.74615	9.91932	10.28209	0.00000	24.34845	7.58327	6.24680	9.59607
10.37942	6.87467	62.56067	60.26319	1148.18865	-0.45877	0.56501	8.85071	7.99322	7.13961	46.32313	7.95229	6.76019	0.00000	66.99703	7.62601	8.96197	6.54477
3.94372	5.61729	57.15908	43.94071	1114.80533	24.14662	0.32226	5.39831	7.63073	6.79454	65.84811	9.85206	6.29795	1.00000	57.93310	7.70984	9.41735	6.45155
4.26794	4.58367	31.32891	62.99105	1092.61658	102.56365	10.51987	7.47773	7.35413	9.72243	13.65805	7.63981	8.15554	1.00000	35.84281	5.72072	9.71932	10.71097
11.43921	6.66872	60.75673	50.90642	1126.01205	128.9889	0.23057	7.66242	6.62006	10.67301	37.1759	2.50682	10.92928	1.00000	45.54143	7.38890	28.20424	3.47121
10.55060	5.86748	52.75984	31.61738	1057.25457	109.3243	0.66434	8.00663	8.59234	10.00236	-7.0981	4.26889	8.71986	1.00000	37.81351	5.24830		5.89956
7.96434	4.27845	67.66864	40.21436	1167.86236	-58.70072	1.48777	6.16831	5.06908	7.41785	-34.74785	6.20307	6.01347	1.00000	40.55629	5.44908	24.07791	8.42440
5.90863	6.58494	52.35259	31.30910	1131.86235	-88.27205	1.18914	6.03472	5.94013	7.33490	44.27804	7.70948	4.94086	1.00000	75.17245	8.16008	23.09592	8.39704
6.30705	6.50047	39.74473	70.88688	1125.55134	-83.2321	1.99849	8.05249	5.61657	8.32657	33.08014	9.72204	4.15789	1.00000	50.27435	7.70358	13.16687	8.97481
10.00991	4.96520	36.34316	60.73372	1154.17973	74.85849	0.45768	6.52541	6.10569	9.16291	31.28092	3.98159	9.15253	0.00000	54.30214	5.91521	14.20642	5.32345
5.88674	8.07672	41.73667	34.38441	1136.00973	16.43915	0.25399	6.65108	7.17159	8.70910	43.50891	8.19062	7.31244	0.00000	45.07078	6.21782	17.81699	4.51268
4.89835	7.37092	70.67654	52.19365	1112.10532	44.53333	0.43022	5.77308	6.52301	9.39731	-22.9	8.50655	6.14831	0.00000	35.83370	6.04833	16.11072	3.44357
8.55447	5.20013	66.81636	29.40136	1139.53801	-0.2	0.39042	6.25581	7.16469	8.32252	51.65	4.41245	8.16156	1.00000	43.27208	5.77636	8.53154	5.25606
7.57101	7.12758	80.58556	51.44543	1124.02884	-120.43572	0.40020	6.89008	6.57251	9.38070	34.95303	5.89780	8.11497	1.00000	37.26191	7.17900	41.24013	3.85956
7.66081	7.19962	59.06312	57.54282	1171.84356	13.58357	0.91377	8.32149	6.79104	7.07327	-1.63333	5.78477	6.16675	1.00000	49.17319	6.34110	11.36488	7.63906
6.42276	4.38415	48.61151	53.64530	1085.57913	9.47629	0.44327	6.69171	5.73613	8.79705	53.59337	7.53139	8.71277	1.00000	36.51365	7.31630	9.79511	5.77400
9.14675	2.49669	32.81593	53.02572	1118.21522	-73.75513	0.44450	4.95105	8.78322	6.74501	40.60538	9.24074	10.02709	0.00000	38.10468	5.54062	1.68782	6.76852
8.95159	5.04506	53.40507	69.51410	1072.82141	-82.90375	0.30876	5.59680	7.49095	8.66514	32.54044	4.44105	8.15197	1.00000	53.14435	7.11125	22.23419	5.23956
9.49473	4.76264	58.92992	29.48134	1171.58223	-78.04471	0.61294	6.21771	7.34942	8.42627	34.25628	3.81268	9.41968	1.00000	34.79190	7.68441	16.06411	3.47990
6.74879	5.20299	39.49950	36.20003	1178.84432	91.84128	1.29192	6.64245	6.84881	9.78798	22.83957	7.50955	8.44762	0.00000	53.12910	6.73445	23.77258	8.35341
10.80691	3.27460	47.89288	60.19002	1116.60436	53.47103	0.67763	7.18580	7.19905	3.48204	54.48147	10.01451	9.10078	0.00000	35.97281	7.04293	8.07147	6.36001
5.89417	5.58698	64.22625	47.40729	1166.65669	-73.95958	0.33747	5.51848	6.34331	6.43192	40.57788	7.12847	7.21116	1.00000	59.23708	7.86968	-9.97023	5.33460
12.46036	6.20426	48.66085	27.37291	1139.17194	-25.66689	0.43208	6.29694	8.15283	9.97828	37.74615	0.93415	12.29042	1.00000	73.30169	7.51296	23.96233	3.71314
5.97082	5.38547	70.70105	52.12896	1129.55774	-86.58208	1.01785	6.26204	6.26375	8.12413	13.48082	7.31146	8.58231	1.00000	48.96826	7.89011	21.69373	7.97644
3.63656	6.64095	46.21243	33.05597	1082.93290	140.11667	0.54573	4.51213	6.90997	6.30510	37.56667	7.67116	6.89121	1.00000	33.30326	7.50974	18.19167	5.61983
4.99347	7.75438	42.74575	55.74027	1054.02786	48.87498	0.33229	8.73315	6.58401	6.93311	38.45598	9.23998	8.16381	0.00000	34.47202	6.55025	4.98738	4.80043
5.93881	6.37811	61.70394	32.74281	1152.45639	68.75915	0.43630	6.16015	6.17518	8.42453	27.52948	6.80375	6.73719	1.00000	52.39692	6.55996	7.40140	4.49574
5.55710	5.70397	56.16668	48.84661	1068.50866	48.87498	0.88861	7.08897	5.66269	7.46689	38.45598	8.18180	7.40701	1.00000	48.23432	5.75926	11.07571	7.52450
6.54435	8.46442	66.73877	23.00974	1198.40125	38.15035	0.57332	7.18844	6.47064	6.91868	49.41029	9.05253	7.88136	0.00000	65.03118	7.85921	7.12614	5.90883
5.32945	5.25626	67.60917	59.62196	1182.26736	85.83636	0.58587	6.46797	5.69955	7.74493	25.66795	8.28168	8.48460	1.00000	37.13334	6.78416	29.42115	7.06979
4.48419	7.83774	33.96975	58.28878	1189.11881	3.16667	0.50502	8.14700	5.43188	7.44489	50.8	8.56135	7.42501	0.00000	56.02137	6.03818	15.81077	5.70522
10.01916	4.84707	51.88060	33.28017	1116.00521	11.04979	1.05066	5.13970	6.41575	7.37306	44.59445	6.54828	7.14726	0.00000	41.02591	7.05935	8.94993	7.68944
5.16997	8.23943	37.87786	59.69088	1193.33127	85.37752	0.39953	4.28238	5.89530	7.47768	22.10194	7.48060	8.22677	0.00000	53.90478	6.00258	23.26797	6.07655
4.38378	3.56916	32.63691	33.05570	1067.79606	-74.07764	1.52114	5.93915	4.88763	9.63101	40.72816	8.66772	8.50705	1.00000	25.77338	7.96047	12.97320	8.47829
6.32182	5.70046	32.64704	72.17193	1161.48459	76.03889	0.53416	7.46585	8.03737	7.40763	18.18158	7.73583	7.16966	1.00000	74.01284	6.11996	12.98224	6.07237
8.63175	3.48069	29.84732	56.86071	1053.98648	30.96755	0.67955	6.84292	7.33590	9.40477	49.07866	6.29653	8.37224	0.00000	19.34190	7.80962	15.14244	7.35837
7.70442	6.60754	77.44105	61.65912	1094.81503	25.34244	0.50465	7.53692	7.33834	9.45463	50.75932	5.88798	7.79610	1.00000	48.23194	7.61998	16.22644	5.28305
3.93119	2.71019	77.29642	44.83240	1059.62530	115.04814	1.61856	6.88745	5.21119	10.14578	30.24706	8.83859	10.77015	1.00000	51.02934	7.90103	16.97619	8.60551
8.07560	2.55151	43.94585	47.02309	1086.25455	-82.35176	0.89791	5.92751	6.21823	8.13116	27.71809	9.91895	10.60245	0.00000	44.19730	6.57279	6.56919	7.82230
8.36004	7.73492	45.63191	38.25147	1085.37570	12.70038	0.25442	6.64522	6.07386	8.71198	45.9836	5.58491	9.74492	0.00000	44.16590	7.16037	11.35881	5.72757
5.90970	3.63331	23.93537	60.42802	1162.95115	35.96944	1.18893	5.27435	6.38047	5.01453	56.03361	9.91399	9.56906	0.00000	39.89140	5.36333	26.57769	8.40535
4.38599	4.39172	49.01727	42.09228	1084.48827	2.95924	1.05082	7.27413	7.14306	8.20282	36.76775	8.84261	7.31193	1.00000	52.20492	8.12680	24.42210	7.88617
6.44904	5.78684	48.89127	41.88343	1118.06447	-42.29444	0.42748	5.97280	5.83593	7.36104	-4.24444	6.88550	7.13254	1.00000	63.51361	6.52695	22.45309	5.67835
8.49364	4.99551	52.44109	43.74741	1199.44572	8.88104	0.45513	7.87004	8.60178	7.13576	45.79377	4.56409	8.85522	1.00000	54.75259	7.53797	22.37936	6.04860
5.42051	7.29047	19.79292	47.26641	1087.88848	123.89071	0.32473	6.28701	5.62768	9.28511	10.31672	7.48057	7.94223	0.00000	45.10426	5.84984	12.44614	3.13688
7.55941	3.31144	57.49374	99.99870	1159.25068	-15.6	0.32647	6.89834	7.00190	5.26582	13.56667	6.50641	7.09585	1.00000	35.47041	7.49981	20.47592	6.14978
6.67760	7.84647	33.63341	58.57107	1097.17109	-81.38758	4.24227	5.47910	5.60917	10.09602	30.17746	7.89666	7.99094	0.00000	57.49697	7.31342	12.45839	9.70147
7.02345	7.05675	51.57873	46.27625	1129.17854	-94.74049	0.63711	7.98908	7.22524	5.72183	32.5007	7.35247	6.90754	1.00000	48.91406	5.97380	10.75560	5.62599
6.79960	6.63321	51.94282	43.31482	1078.05235	-93.263	0.43618	5.26879	7.04404	9.44106	45.0408	6.10544	8.30403	0.00000	55.08451	7.63920	22.29486	3.87336
6.71785	5.57306	47.92893	43.42460	1196.02036	37.92792	0.96561	8.05830	7.90893	9.97496	53.93361	8.19192	8.75706	0.00000	69.04167	7.31179	14.58860	7.95010
4.69892	2.67950	50.70111	41.77125	1158.52130	9.32241	0.47891	6.86721	6.88823	9.66091	44.31771	8.69273	10.83527	1.00000	52.38331	7.79565	-0.77008	6.42759
10.77254	3.40195	35.44466	26.59871	1197.05143	-81.24441	0.59622	6.06497	7.29274	6.53884	23.15678	3.03793	10.06263	1.00000	33.68920	7.47191	3.88020	5.48903
5.29336	6.20656	46.06253	39.91947	1176.84647	120.4861	1.40611	7.13224	7.49602	7.15424	16.0438	7.43210	8.45776	1.00000	37.96123	7.59166	10.89483	8.48334
7.38879	7.29375	52.50900	47.86111	1097.71307	11.32903	1.28034	7.08668	7.37454	10.45323	50.9803	7.89204	7.65835	0.00000	21.18218	5.81447	-3.33285	8.27486
4.82983	5.57210	55.21310	38.80390	1183.86174	102.42587	0.56533	7.00342	6.48258	6.87177	15.58552	8.53580	8.06586	1.00000	32.07988	5.73679	10.94543	6.38365
2.42761	8.46779	68.52351	58.43288	1188.89552	13.29371	0.75266	5.88578	7.11437	7.62420	52.53048	7.51157	6.88272	0.00000	48.40184	7.45500	3.31464	6.61474
5.06310	7.25142	56.31191	67.28392	1189.15787	-74.15987	0.54458	7.16262	4.99069	8.62158	40.82232	8.06556	8.39562	0.00000	47.86572	5.86585	9.13065	3.53996
10.79024	6.47784	51.89930	38.07176	1156.22988	-77.96389	0.48886	4.89031	6.55014	10.23766	39.45621	4.18959	8.49386	1.00000	52.69044	7.49601	12.09066	6.15117
8.93097	5.90964	67.49281	49.70045	1129.92138	-82.32483	0.25777	5.76049	6.66327	9.23894	29.65163	4.63366	8.44359	1.00000	53.73593	4.46556	13.88987	5.85668
6.95312	3.86504	49.62196	44.39923	1082.87287	-88.27205	0.28663	6.70505	6.98340	5.81371	44.27804	4.38278	9.11838	1.00000	28.63383	6.07320	8.38717	4.28152
8.59652	5.73816	58.26730	44.18319	1142.72532	9.15214	0.44063	5.68535	5.31042	8.76338	49.97704	4.65766	8.39733	1.00000	48.40530	6.12068	24.54600	5.04428
6.40313	3.51329	56.47988	54.73951	1135.02075	-93.11308	0.26940	5.38575	7.32530	5.47488	16.75973	5.56732	7.03422	1.00000	40.15161	6.04162	21.48536	5.52210
8.13259	7.49635	42.56178	45.04014	1109.98726	38.02486	0.45668	6.60620	8.14028	9.98822	55.64776	5.29271	7.58651	1.00000	51.05256	6.05418	3.36994	5.87546
6.09693	7.81378	55.00588	54.69229	1073.88881	28.67582	0.39358	7.09878	6.80395	5.65356	40.98894	8.01079	11.21776	0.00000	53.49041	7.09863	9.38397	6.23561
7.75117	7.23433	68.42369	43.24432	1128.36389	-105.36369	0.69026	6.84393	7.15053	9.13870	22.49396	8.55900	7.68643	0.00000	41.23368	7.47245	-1.26905	2.90422
9.01576	5.46323	66.21061	13.98439	1074.89015	120.74221	2.74682	5.90301	6.30763	8.58413	31.64615	5.79087	6.69740	1.00000	34.44576	7.80472	14.89832	9.19917
7.35096	6.34378	65.30035	37.78828	1160.36475	48.41667	0.41670	4.84506	6.36099	8.94156	-17.83333	4.73973	8.22415	1.00000	58.56957	6.58447	12.43618	3.43948
6.29910	5.66036	36.05340	63.13455	1192.96358	44.53333	0.40906	5.91385	6.47523	7.27866	-22.9	7.54686	7.60440	1.00000	53.63629	6.29396	19.64896	5.76195
5.11089	5.47202	45.14405	51.73031	1184.41677	7.973	3.19478	6.39135	5.79256	8.26381	51.168	7.90419	8.27070	1.00000	40.50733	5.75203	27.25983	9.39707
8.31904	6.20341	46.48671	57.40802	1190.56664	-74.73584	0.67224	6.53088	8.66679	8.78989	5.20856	6.95886	5.56269	0.00000	61.20655	6.82874	21.15340	6.50804
4.10961	4.50404	45.61088	43.97773	1063.89575	150.60036	0.74916	7.08104	6.61914	7.48570	-34.88422	9.26195	7.87008	0.00000	26.24235	7.41373	10.69620	7.02840
7.23937	7.01073	36.53825	31.76024	1166.03068	42.85693	0.35084	6.20960	7.39853	10.36646	39.22493	5.05659	8.08380	1.00000	45.55043	7.43937	26.40694	2.83086
2.70004	3.46500	49.86591	49.38028	1199.78525	-80.66756	1.91808	5.86551	5.85450	9.97473	26.68451	10.48976	4.46202	1.00000	46.27519	7.26229	-5.66954	8.80335
9.82011	5.70127	82.36832	51.66178	1056.70366	4.8951	0.56131	6.86656	5.33209	8.54392	44.92801	4.41964	8.77966	1.00000	39.97765	7.84201	-1.28033	5.25562
5.32753	7.73111	38.81049	64.73409	1121.59369	115.8614	0.45529	7.16404	6.97552	8.05727	-31.95224	8.47014	7.84257	0.00000	44.33092	8.02165	14.45109	4.02547
5.78858	7.28456	45.31585	56.32688	1140.99322	5.37429	0.23380	7.44197	6.04057	9.29515	51.03427	5.83174	9.48057	0.00000	40.85777	6.07172	18.19452	4.01847
5.25252	7.79234	59.53952	53.96251	1104.34774	11.18709	0.45567	6.37554	7.11929	7.30860	48.73218	7.40256	9.05995	0.00000	49.71216	6.26652	26.67049	6.11717
9.20320	2.36002	80.22088	68.26449	1130.85174	-91.73625	0.40842	5.90816	6.12443	10.27166	35.25064	7.16122	10.08526	0.00000	54.42969	6.96845	18.62496	7.25296
3.00153	2.33948	56.58790	35.80690	1115.27311	72.93924	0.41440	6.92286	5.96781	9.69687	18.87813	10.49364	7.47722	1.00000	52.35964	7.58226	25.41442	6.58644
4.44512	7.36213	55.21910	37.69642	1091.82218	-73.26022	0.21927	5.89330	7.31125	9.38555	6.46838	6.49102	7.76090	0.00000	68.15750	6.36709	21.25117	4.94121
6.13715	4.05082	44.70998	42.16531	1157.27129	30.38167	2.10804	6.90214	7.38707	6.68687	59.80917	9.37545	9.55549	0.00000	37.81582	7.47975	13.63748	8.86583
4.91897	8.87903	36.21002	49.42372	1168.79381	57.3552	0.57650	6.52697	8.18893	5.55048	51.4781	10.78279	7.25292	0.00000	21.37839	5.07179	12.37453	6.69799
7.32607	6.81437	64.01774	41.83757	1070.46281	135.31667	0.97442	6.89145	4.90931	7.09239	34.25	5.82075	9.36989	1.00000	55.83642	7.74866	24.00305	8.05417
4.50212	5.05548	47.64681	56.64005	1113.00984	-116.37697	2.51158	7.32490	5.98325	8.43325	33.72255	8.38997	7.99372	1.00000	46.81877	6.51395	26.60138	9.19603
4.18404	4.26353	63.38714	42.06924	1101.55707	-82.90375	0.88210	7.06324	6.64793	8.47662	32.54044	8.94366	8.48898	1.00000	52.74657	5.75367	18.35719	7.42861
8.37359	6.97101	73.64093	48.87094	1176.09041	13.29371	0.68973	8.00261	7.23226	10.54161	52.53048	6.01553	6.66883	1.00000	36.13563	6.20023	20.01011	6.94632
8.34257	5.15802	27.84518	72.18507	1136.50074	99.1625	0.37912	6.25257	7.99264	8.75100	3.3285	5.18531	7.99094	1.00000	51.62859	6.77012	9.28782	4.83434
3.54940	2.44014	53.95581	42.43610	1095.88801	-84.62081	1.24270	6.69226	6.41729	10.86112	42.7392	9.32105	7.04481	1.00000	68.22658	7.04452	38.40909	8.06719
7.17769	7.43211	48.99598	56.46196	1180.69653	145.18333	0.44897	9.16933	6.39771	5.66537	-37.9	6.61971	9.08083	1.00000	41.82015	5.85981	34.16322	6.36027
8.67574	7.29669	25.47664	24.92487	1100.22304	124.95278	0.44465	4.69008	7.19061	10.35675	6.33444	5.73010	7.88146	1.00000	69.96138	7.00967	4.68629	4.02682
10.05605	5.81495	47.94028	64.71824	1114.46738	97.01124	0.32083	7.22425	6.60875	8.75603	17.30858	4.83722	8.72542	1.00000	52.99144	5.84562	16.38246	6.02439
