NOx	warning	H2CO	NH3	O3	PM2.5	longitude	CH4	SO2	PRES	CFCs	PM10	C2H3NO5	Pb	latitude	TEMP	CO	PAHs
5.24001	1.00000	51.53649	9.58356	10.31960	5.32561	-82.46148	6.85697	7.37094	1153.33554	68.30201	6.65394	1.55032	65.98952	28.15112	24.30078	13.63531	5.47296
5.04208	1.00000	38.62091	5.69425	9.06024	8.54684	-103.42897	8.94006	6.56967	1142.28793	76.56502	3.47666	1.29413	17.23783	20.28527	28.39515	8.20532	7.36458
10.43025	0.00000	38.74622	8.58878	7.62669	5.48066	4.25633	7.30430	7.10963	1089.00466	66.09589	6.99363	1.59674	55.31576	51.21187	19.53835	7.04386	10.47167
5.95911	1.00000	43.63096	7.69844	8.08623	5.66240	-104.83192	7.89262	7.07983	1062.05182	60.93418	7.29972	2.36345	56.17613	39.72943	6.67423	10.07372	10.60865
5.89416	1.00000	45.71127	7.76705	9.35198	7.31074	-117.54866	7.78576	6.10683	1156.16919	61.82380	4.84696	0.93538	40.32372	33.93113	25.17563	8.33196	5.40430
8.71453	1.00000	56.00412	6.55764	7.18997	2.91809	13.31783	8.72144	6.31144	1094.79532	60.99021	5.93656	1.92067	39.04883	52.61131	19.17187	6.35119	8.70815
5.44339	1.00000	35.15835	3.92772	5.52087	7.70838	-91.77127	7.66668	7.69363	1199.99348	76.86566	6.11487	1.57409	52.40840	37.95143	13.54925	10.97559	8.01161
6.17516	1.00000	39.95746	4.60710	7.53705	7.98744	-25.66689	5.92201	8.59593	1072.50822	64.96098	6.63760	1.99146	62.98422	37.74615	13.83843	10.75211	8.83476
8.46708	1.00000	55.56687	6.36945	5.57190	4.15927	120.5875	7.52388	8.64811	1183.29075	66.18526	6.71807	2.25139	33.15169	16.455	-3.97112	8.60054	9.39891
6.21648	1.00000	43.86458	4.35360	7.04697	6.88054	126.665	4.77920	7.98854	1071.17534	65.15655	4.42613	1.25253	64.40708	36.6009	16.17317	8.04949	6.93340
5.53029	1.00000	42.08078	7.08409	5.76129	7.54370	-77.96389	6.32556	7.88813	1186.87805	67.41376	4.53892	1.70811	48.43561	39.45621	32.72899	9.12971	9.31392
9.15381	0.00000	40.78456	6.28874	8.30210	6.90696	85.37752	7.42311	7.94609	1070.83852	72.25608	5.52590	1.53836	44.51122	22.10194	16.24943	6.77962	7.83763
3.40515	0.00000	45.03946	3.60802	8.19041	10.68298	-60.1831	7.85696	7.95974	1154.38564	61.63746	4.28077	1.70710	78.41876	46.1351	15.57316	9.96078	6.18130
6.45718	0.00000	39.03830	8.49217	6.69380	9.46713	11.412	7.95323	6.63868	1087.63217	63.09788	9.59974	12.17113	42.86013	45.50369	14.12514	11.40710	6.19482
9.05599	1.00000	49.73318	7.83063	6.96115	6.63863	2.29026	7.06497	7.34539	1160.02692	73.46566	7.53885	2.64817	60.26803	48.77644	15.85097	6.18710	8.61105
4.62801	1.00000	69.83762	8.12485	8.18999	7.21345	-1.29243	7.47902	8.37270	1121.81850	75.06686	7.29562	2.22300	88.71515	53.49389	22.20497	8.96630	9.66522
6.24094	1.00000	43.67653	7.10705	6.71117	4.63772	-87.71255	7.91466	8.24878	1056.91063	74.77714	10.23083	22.70087	39.64235	41.84364	12.65936	10.03335	9.98654
4.38473	1.00000	65.35330	10.47433	8.08693	5.93038	38.01667	8.01199	7.72469	1147.31274	71.49012	6.26397	1.29374	47.57638	11.85	24.06739	13.59038	6.02862
5.11920	1.00000	27.23300	9.32449	4.72142	6.63956	123.758	8.95876	9.11011	1140.90688	72.09384	5.46792	1.72507	55.88685	10.20898	1.95995	8.74484	8.37627
3.73091	1.00000	61.25963	9.78233	7.33294	5.48550	-83.2321	6.21123	7.48176	1064.82406	61.42137	5.33073	1.77983	44.34767	33.08014	-3.38966	10.14564	7.43416
8.28949	1.00000	67.31462	5.62641	7.92271	5.46173	83.36889	6.46362	6.74176	1130.49936	76.75407	6.79582	2.30392	38.64209	26.76628	1.21119	10.25438	4.81943
10.24700	0.00000	41.58913	8.42696	6.57447	5.62249	137.23333	7.22637	7.17786	1057.70696	69.25998	6.05774	1.56435	47.55269	35.8	18.71061	6.81348	9.96961
5.30538	1.00000	43.59032	7.77134	7.61392	5.65447	29.00974	7.71096	6.31752	1116.07694	65.49513	5.81018	1.68584	69.90429	-24.19436	-2.52527	9.95413	7.40613
9.31376	0.00000	57.26306	6.45033	6.63983	5.58149	46.83187	9.26404	6.13046	1115.68469	65.73978	6.12773	1.72400	45.59428	14.53767	18.60211	5.04978	9.56362
5.95016	0.00000	56.97780	7.27533	6.51921	8.69936	27.25	7.42819	6.74163	1195.49115	61.04718	5.42751	1.54238	80.66908	42.7	31.10886	7.71808	9.80639
6.44272	0.00000	44.05273	4.45682	7.91147	6.44742	4.07601	6.37532	6.77392	1116.09302	60.79091	3.57192	1.05185	41.57620	50.88506	22.21889	7.90801	8.47165
5.53636	1.00000	35.31638	8.62928	6.84759	6.38423	86.59509	7.29560	8.22205	1165.72865	74.40823	8.02575	3.21148	33.62858	26.11527	18.27190	9.65678	10.52406
7.48197	0.00000	44.56766	7.49334	7.14963	8.19537	-2.98884	6.74145	8.31950	1174.68728	77.73351	5.60369	1.40425	61.62863	43.32686	32.12126	9.00093	8.57724
7.11365	1.00000	47.17253	8.13088	7.32595	5.25154	-111.99633	8.24360	5.71649	1199.06698	74.10682	7.31228	2.16822	49.48196	40.65995	20.70883	8.95270	7.67099
4.22872	1.00000	72.16939	9.82604	6.66813	5.12546	8.86704	5.57973	9.12016	1135.01223	69.81762	5.97060	2.45835	46.17793	50.23805	9.36602	8.92117	6.31009
6.28593	1.00000	59.04359	4.78012	9.55919	6.25219	116.10146	8.04886	8.61231	1084.82326	61.34604	6.89318	1.81995	50.57016	5.90702	12.67626	10.74837	8.86034
9.39858	0.00000	48.64233	4.98557	7.15129	5.18781	7.973	8.04869	7.98663	1140.15213	66.57633	6.04739	1.82871	43.13197	51.168	13.32206	6.33493	9.04277
6.60692	0.00000	45.27677	10.83745	7.48641	9.62493	-37.07167	7.94932	7.60242	1152.75094	61.00771	6.96479	1.99808	65.89002	-10.91111	25.38537	8.47083	9.63638
8.26352	1.00000	51.73737	8.91170	5.39775	4.83114	37.73333	6.71690	7.62552	1162.21768	67.83273	5.76094	1.63725	54.41598	-4.06667	24.63627	7.71055	10.97875
4.77609	1.00000	70.58104	4.61769	7.89117	8.16197	14.66737	7.78888	7.33180	1103.13440	70.31695	4.91115	1.88567	28.72003	41.55947	25.54239	9.72234	7.74642
9.89095	0.00000	49.98736	6.88586	8.50655	4.40458	97.01124	8.17276	6.83288	1117.34668	60.81180	5.92063	1.40981	41.32575	17.30858	20.32524	5.33324	10.41191
6.86079	0.00000	39.22710	3.13317	6.92917	7.87259	-52.35558	7.04984	6.34953	1087.12070	63.85775	6.37988	2.01578	41.01168	-14.66463	26.21627	6.74875	6.52609
6.65322	1.00000	44.97212	6.40424	10.29717	5.87189	-77.02303	7.13657	6.06195	1175.94799	75.71829	5.32686	1.48748	31.18386	38.70734	15.82107	8.44071	9.26467
6.10910	1.00000	56.32795	6.48638	6.63795	6.62903	-100.44843	6.69336	7.77124	1103.12989	78.15885	7.71614	3.20459	55.45361	20.74122	10.14467	8.49648	8.23405
6.50630	1.00000	52.20431	5.53764	9.42537	6.49062	-69.96533	6.58486	6.17482	1158.14419	60.47628	4.29602	2.15642	70.97989	43.91452	19.62162	8.19786	8.20313
8.14848	1.00000	65.34354	7.05995	6.96149	6.72035	33.2525	8.35503	7.54282	1111.32205	63.77828	6.54459	2.32546	49.82447	57.97472	25.43952	8.02599	4.48438
7.24421	1.00000	48.54427	5.60538	6.55620	5.43082	-78.04471	8.06413	5.14005	1172.38815	63.43164	5.40881	1.72849	33.63839	34.25628	20.89251	8.27702	8.35839
7.40881	1.00000	66.00635	9.16378	8.01304	7.84732	35.34722	7.70115	7.87903	1163.93883	60.73338	6.07847	1.74811	52.86069	-23.85972	5.28443	7.96592	5.63714
8.75065	1.00000	47.40821	7.58312	7.55105	4.63293	38.07083	6.54897	7.96639	1078.46070	59.16506	8.72394	5.80472	77.14276	54.90083	2.32400	8.17774	7.30301
6.45161	0.00000	32.52404	6.44855	7.78948	7.64047	-72.97261	7.99158	6.41746	1155.10479	67.29942	4.93399	1.93628	59.71838	43.61062	15.12170	4.09044	8.38918
5.86658	1.00000	48.17474	6.71802	6.92862	6.63272	78.27539	6.85367	9.44052	1162.72800	47.22114	5.21081	1.99575	76.71955	12.95629	12.47699	9.23159	9.22280
9.28695	0.00000	28.91055	8.59007	8.04919	10.47751	89.11943	8.42720	8.58628	1092.55646	68.56696	6.85781	2.00568	39.43109	23.9028	11.04628	8.69562	6.07900
7.04451	0.00000	0.32400	4.98404	6.10808	6.61641	-52.2	6.34728	8.75291	1120.32932	69.32238	6.56308	1.80470	37.50411	-28.44917	17.20104	5.36676	8.88489
8.88194	1.00000	42.32787	7.46766	7.99730	5.07778	-84.23381	8.46487	6.80872	1149.51866	73.75974	8.38288	5.00707	52.97453	33.54428	10.80512	10.05713	5.49747
8.65001	0.00000	46.79575	8.38824	8.66175	5.79296	13.10984	6.82700		1149.83678	58.72586	5.28859	1.00352	46.00729	51.30001	-0.82213	5.17526	10.10051
5.27537	1.00000	45.84069	9.26927	7.97502	6.26339	-79.62098	8.74929	7.80031	1075.97268	59.43220	5.85829	1.62655	57.96986	9.15093	3.48894	10.65583	7.66457
7.26054	1.00000	57.48046	8.22141	6.64067	5.34715	4.62744	7.75812	7.48397	1155.23764	76.27329	7.03935	2.10788	36.30769	36.06386	20.63031	9.70351	10.73970
4.75585	1.00000	37.08839	10.90871	6.89107	6.93605	14.30935	7.84460	6.61643	1192.13336	66.65362	5.64505	1.68227	51.38262	40.92298	13.42088	6.91326	7.56138
8.49251	0.00000	40.88785	5.79029	8.52338	5.83650	-80.58556	7.75588	7.82760	1127.43292	67.37837	5.04556	0.91416	57.36739	22.98212	15.41204	5.79437	8.63659
6.42361	1.00000	29.07996	10.17364	6.57228	6.87198	100.48528	8.24145	6.16970	1119.70829	65.52674	6.63630	1.85540	60.40681	14.37395	17.60836	9.57212	6.65992
5.04661	1.00000	57.98410	4.73387	7.48962	6.45568	-91.06177	6.57779	7.91265	1181.94133	63.01552	5.52069	1.82133	41.22936	33.41012	7.83978	8.83830	7.33074
5.80520	1.00000	57.68686	8.33586	5.60674	4.58174	-71.8023	7.49013	8.71121	1087.14942	82.01559	7.11496	2.63950	59.76218	42.58342	11.70151	10.49381	4.84553
3.94949	1.00000	59.13848	9.88605	7.36295	6.85075	77.54372	7.68002	8.84330	1069.58973	59.59930	4.85327	1.93236	52.21888	10.12268	11.22538	10.54805	5.12587
7.63035	1.00000	53.78389	7.47681	8.41217	3.80131	-81.24441	6.78421	6.53281	1109.16034	46.00943	7.71627	3.85356	54.15270	23.15678	14.66755	9.32659	10.47824
7.61868	1.00000	23.64562	7.40469	8.89600	5.19259	115.8614	8.11918	8.27449	1143.41971	80.46521	7.35944	2.63718	67.40754	-31.95224	5.64892	9.45102	10.63618
5.75233	0.00000	32.18906	8.00970	8.68003	8.84866	-88.42814	7.12517	7.76372	1142.52979	62.90531	7.30855	2.63914		42.16808	2.10953	11.10498	7.53857
4.44575	1.00000	81.46994	9.24680	8.28321	5.63970	7.973	8.70641	7.65279	1146.80542	72.98573	5.65001	1.47877	24.77612	51.168	18.10064	12.91921	1.79602
5.39753	0.00000	89.14847	8.42383	8.00387	8.91166	12.84052	6.82328	6.46553	1090.19749	68.46822	7.83615	3.35258	72.81783	45.78071	6.73566	8.50746	8.64430
10.79656	0.00000	12.45044	6.52684	7.42827	4.92634	43.91385	6.50754	7.53896	1121.02243	71.71801	7.41220	2.97294	63.49737	54.03876	23.39350	6.60834	10.07988
6.09699	1.00000	43.35669	8.24662	6.65295	4.51665	-105.36369	7.40817	9.00237	1157.82355	69.02755	7.13816	1.77081	55.37874	22.49396	21.02621	7.11513	6.32814
6.66672	0.00000	40.50062	6.41294	8.00474	7.90599	-73.02841	6.74016	9.21314	1144.60902	52.23387		1.72764	33.78970	-36.9256	9.77544	7.07068	9.17030
5.14749	1.00000	22.54802		5.40013	6.25155	122.22833	8.15327	7.59626	1135.39037	59.54320	5.35117	2.03117	60.55571	40.66482	7.01925	7.74421	6.69221
8.41054	0.00000	65.84272	6.24313	6.41788	5.49095	123.758	7.25131	8.21074	1056.93971	60.45355	4.48664	2.01326	30.72616	10.20898	4.55123	6.21854	8.93939
7.97209	0.00000	42.72437	10.03883	9.39344	9.81397	15.46667	7.68271	5.94682	1105.41120	70.21784	8.24437	4.72272	30.49747	47.05	19.44751	11.66266	6.27860
8.55624	1.00000	45.19868	11.79059	6.64895	2.84988	-2.01111	7.52026	6.63288	1058.03294	80.78987	7.43686	2.25498	39.17760	52.66277	12.98221	8.49961	13.92169
6.65957	1.00000	64.44318	7.42956	7.09522	5.29361	-46.99583	7.88229	7.15522	1084.24305	74.62576	5.09348	1.20410	46.58326	-22.97056	13.95732	7.29037	8.69432
3.47160	1.00000	65.75100	3.86493	8.90910	8.85956	78.23456	7.70390	7.74037	1187.04976	75.54202	8.18665	4.22089	73.17165	28.92694	11.35226	10.39909	7.30634
6.83118	0.00000	22.96012	9.80529	7.12285	3.94806	-84.23381	7.35738	8.01397	1144.72738	74.04228	7.77085	3.52602	48.24436	33.54428	14.54893	7.32211	10.61520
8.14263	0.00000	43.65176	10.39683	5.40268	8.89215	34.3869	6.60524	5.90489	1101.00167	66.61880	5.89386	1.63375	60.06579	11.8659	5.54784	8.60245	9.39501
7.37479	1.00000	48.18356	7.33693	7.50595	5.77266	71.21169	7.93180	6.53978	1094.35107	74.42912	6.70227	1.79102	54.02410	21.59983	26.26109	10.39000	3.98121
5.66698	1.00000	63.46480	4.27464	7.82750	8.36267	-78.04471	7.47784	6.38225	1193.28833	58.76448	7.78599	2.94306	58.22592	34.25628	11.88426	11.79272	9.08171
8.40844	0.00000	8.05879	10.20627	8.41791	8.90215	7.02238	8.34457	7.50529	1061.08678	51.82687	6.29714	1.51937	43.72698	52.21099	23.59409	8.75051	9.44422
6.51445	0.00000	50.26061	9.53310	7.20305	7.51219	85.83334	7.37116	7.71129	1139.18368	77.63223	5.61116	1.16829	78.26545	20.88197	19.71656	4.83940	6.45123
7.11668	1.00000	62.31197	7.68833	6.99272	5.52301	88.28637	6.61365	8.41699	1085.13898	74.28456	5.19832	1.71309	56.58145	23.07492	4.69094	7.29677	8.89995
7.03019	1.00000	37.02472	7.12741	9.95857	6.31039	127.08472	6.36109	8.20893	1093.94285	74.23415	5.91501	2.18969	45.39918	36.20389	26.51092	12.03151	6.72591
5.45222	1.00000	53.79086	5.78099	7.79088	5.55076	27.25	7.55290	6.27888	1153.33410	75.11952	7.09210	2.39022	60.63549	42.7	38.22809	6.71082	6.60212
8.61300	0.00000	78.92248	9.06528	6.28681	8.93596	44.02488	7.59057	8.46107	1079.94810	71.93989	8.66175	5.50195	65.17425	32.61603	14.80381	9.54886	7.18664
7.74216	0.00000	21.99369	7.28522	8.28715	7.10154	-2.68333	7.51328	6.84558	1059.63575	52.85143	7.62406	2.69735	45.86983	43.31667	10.29374	7.47176	10.19279
8.95999	0.00000	47.68724	6.01854	6.27845	7.26789	138.89585	6.71852	7.53340	1121.19682	61.50174	8.87007	7.16222	58.11732	36.33011	19.16461	6.73112	9.10803
6.29111	1.00000	67.57261	6.44778	9.53305	6.56416	-56.52361	6.57500	7.82046	1075.10011	77.08865	8.47126	4.73670	53.01888	-33.38056	23.22555	10.29545	9.64681
6.93335	1.00000	46.53357	6.67276	7.22751	5.94438	-2.98884	8.13424	6.16225	1132.58027	66.81798	5.80877	1.78781	45.37372	43.32686	26.66547	8.99265	4.71142
4.03087	1.00000	59.37803	9.76739	6.68095	5.23265	99.96667	6.45109	7.14943	1108.91571	59.92864	6.29293	1.57018	61.08917	8.43333	5.82557	12.54429	5.10220
7.48095	1.00000	30.48726	8.40945	7.52151	6.14382	38.12408	6.93015	7.36297	1085.98496	83.25004	6.53823	1.79795	29.48084	53.77166	-0.33530	10.41703	3.12562
7.94379		51.18439	3.56905	6.57719	7.09520	112.23109	7.90445	8.50538	1191.76298	65.05266	6.21500	1.65460	62.79999	-7.57897	8.62116	6.34673	7.21500
4.83958	1.00000	61.66302	8.99071	6.65096	7.86172	112.73333	7.26709	6.16961	1165.71759	65.01527	4.28542	1.49755	40.71050	38.40917	10.72219	9.32689	3.27309
6.99223	1.00000	55.84953	8.26048	6.54577	5.92262	5.4584	8.31137	7.71711	1093.57288	73.90675	6.59849	3.01357	42.10243	43.32393	2.67128	7.26780	6.40337
7.60925	1.00000	41.91669	8.08105	5.73046	6.82954	10.58082	7.32707	8.52978	1180.39629	58.64160	6.22558	1.85407	40.99501	35.72917	27.52045	10.68873	3.58450
7.04121	1.00000	58.27096	5.60250	6.98522	6.77307	-4.1	7.11805	9.80293	1178.07329	69.93106	5.21820	1.50028	44.61162	48	16.03026	8.85456	8.67015
4.52124	0.00000	48.99757	5.53470	8.01799	7.59689	-73.89125	7.99876	7.72881	1167.28107	60.88987	4.33822	1.57625	46.61988	40.67705	7.86898	8.44793	8.21957
5.05745	1.00000	55.90071	10.13229	7.84371	4.88487	114.68333	8.85930	8.36083	1161.68059	56.09465	6.63464	2.19798	48.87913	23.73333	25.37304	7.62116	5.61236
8.22107	1.00000	59.06636	5.65895	7.25940	4.42442	-118.03917	8.14371	6.77923	1068.40069	52.50575	5.77317	1.70400	62.65274	33.95015	4.83871	6.26016	7.36222
3.47160	1.00000	65.75100	3.86493	8.90910	8.85956	78.23456	7.70390	7.74037	1187.04976	75.54202	8.18665	4.22089	73.17165	28.92694	11.35226	10.39909	7.30634
5.26297	1.00000	76.51698	9.47859	7.89402	6.14938	72.54064	7.30995	8.20011	1139.84027	59.70064	6.19488	1.55754	41.24281	31.82539	2.38304	12.16113	5.47603
5.17240	1.00000	44.10951	4.32526	9.79606	7.45370	-71.10077	7.75024	8.91718	1095.35942	80.76614	5.91603	1.93968	53.23185	18.20854	28.38676	10.49301	7.95224
6.79156		59.66335	8.79681	7.64894	7.82318	112.73333	7.91312	10.09473	1168.15481	62.26831	5.55025	1.90766	62.60294	38.40917	12.42117	7.50051	8.98663
6.36033	1.00000	34.90671	8.01825	9.79168	5.62701	51.3452	7.04942	8.02263	1170.23308	56.45093	6.49376	1.36932	60.21728	53.37596	9.52231	8.95686	7.55959
5.70687	0.00000	52.90381	8.38469	7.50711	8.92585	4.69889	5.76569	8.12669	1132.44765	53.79826	5.90348	1.64740	52.88771	50.56149	27.22692	8.23596	9.12879
3.80603	1.00000	56.37517	9.87105	7.53985	6.87210	97.01124	8.49468	7.60095	1135.21479	71.46994	4.79795	2.27698	43.72794	17.30858	4.64300	11.58053	7.24484
7.12719	1.00000	53.25757	8.87759	9.20456	6.63304	18.84	7.75921	6.68219	1109.23015	69.73201	6.61994	1.76834	40.06762	42.28639	14.85646	12.15946	2.86676
6.14938	0.00000	58.95443	7.95378	5.97530	9.76667	13.31783	7.14634	6.23969	1160.83793	62.94091	5.59961	1.89991	56.88764	52.61131	21.97169	9.79055	8.14688
6.04266	0.00000	44.61503	10.24339	7.03172	9.50623	7.973	6.59024	9.49364	1191.23916	67.97851	6.71531	1.75249	58.83082	51.168	32.48036	8.03913	9.03859
8.59768	0.00000	43.47314	7.00521	5.48717	3.96233	3.39467	7.71231	8.01701	1058.14312	60.95472	5.66375	1.16535	68.00681	6.45407	8.22458	4.32921	11.30298
4.30612	1.00000	51.81683	8.69939	7.61613	5.28229	137.95378	8.20180	6.47543	1136.24173	72.48408	5.23625	1.44787	49.61267	35.82756	29.81618	6.03236	6.74658
6.65938	1.00000	55.43019	7.54453	6.63668	6.00245	120.14278	7.55051	6.34443	1059.35802	67.85530	6.00584	1.32252	65.16437	32.50611	14.31074	8.04796	5.79550
6.16140	1.00000	59.87294	9.76958	7.31214	5.84860	-73.02841	7.65204	7.33959	1140.85111	67.78465	6.83348	2.18524	47.90401	-36.9256	4.90758	9.06119	8.87239
7.16208	1.00000	50.31442	6.91548	5.72341	5.30292	139.6853	6.92700	7.44671	1067.39190	65.61962	5.65108	1.64467	68.08188	35.815	-2.16738	7.06887	8.58620
6.83602	1.00000	35.13467	10.25660	8.20242	7.56708	-66.8499	5.68523	5.87624	1091.70588	69.65007	6.09715	1.24545	70.86250	18.03496	17.98677	10.65254	1.82481
5.37775	1.00000	28.35626	7.38707	8.42121	3.85064	140.72287	6.83969	7.65851	1198.16134	69.76664	7.23881	2.52031	31.53670	53.14657	-1.95099	9.84816	7.94342
3.34052	1.00000	83.21272	7.55662	7.09223	5.19087	-118.25508	7.28802	7.77173	1154.07451	64.17854	4.91825	1.43721	53.38327	34.14251	13.13749	12.93641	6.65110
3.81529	1.00000	39.02936	10.57653	6.70992	5.77864	73.38333	9.25948	7.21096	1061.56401	81.34999	6.04476	0.99427	65.75644	31.71667	11.57190	8.02038	6.55317
5.19348	1.00000	49.77534	7.20520	6.79511	6.36076	-81.56929	7.18123	7.78946	1150.93547	55.28779	6.88286	2.11937	48.24022	41.55838	20.63038	8.90503	8.73544
6.66497	1.00000	32.25313	8.82928	9.15102	6.71670	4.82313	7.92273	6.73702	1141.42362	72.85503	6.00296	1.70784	35.29077	51.24197	2.43399	9.69875	6.02092
5.75527	1.00000	34.04544	5.94257	7.72587	7.34372	16.50104	8.02774	6.49745	1167.01386	63.67503	7.54141	2.23128	55.05000	41.24264	9.17307	11.77080	9.98643
6.14918	1.00000	49.77727	8.07988	8.61076	5.61980	37.73333	7.14589	6.54968	1147.23425	68.67944	7.13032	2.10351	50.38242	-4.06667	23.38404	6.72110	8.37002
4.63341	1.00000	35.87472	9.90009	8.09744	3.76059	8.62118	7.29621	9.02955	1091.98861	66.16127	7.27781	2.55578	29.42115	45.44694	6.53183	9.89814	7.12475
5.28459	1.00000	31.28684	4.90549	8.67707	8.83928	135.31667	5.58871	9.29617	1154.21079	69.52889	5.74503	1.60481	35.82101	34.25	14.86679	10.99629	8.67461
6.74190	1.00000	27.12081	9.26195	7.63962	8.86931	78.15794	9.01515	6.49096	1153.39748	66.53713	4.90071	1.64517	60.28220	12.1277	4.83273	9.17880	4.68473
8.66251	0.00000	45.59554	5.48233	7.86680	5.68334	18.30056	7.86065	6.39395	1178.72083	68.19612	3.99013	0.95560	53.62923	50.5107	19.27887	5.90637	8.10373
12.38569	0.00000	71.73714	6.22451	9.03180	5.52465	74.3092	10.55489	6.59843	1106.47418		9.39509	10.96133	51.28381	33.37526	7.37876	8.30405	9.55804
8.98918	0.00000	56.56434	6.64362	8.56555	6.53395	-77.03116	8.18347	7.37151	1128.04513	62.47453	6.90106	2.21593	66.96907	3.8801	16.87639	5.09675	7.85787
4.03893	0.00000	42.42373	7.62070	7.66509	9.25259	29.24152	9.93885	7.84817	1140.04832	76.63898	6.15592	1.63158	55.75691	-26.93366	9.93167	9.97156	8.16473
9.83195	1.00000	63.27769	7.20572	7.54741	8.68158	1.6	7.09019	7.30920	1130.37524	58.58726	6.16053	1.58095	50.43909	43.11667	-4.86352	7.37936	6.13580
6.63640		34.48850	4.82128	7.92955	6.20198	-89.64066	7.10293	7.53004	1097.28696	68.74496	6.41797	1.39966	50.69909	40.56754	15.66903	8.89958	8.06298
7.26824	1.00000	47.41655	8.02782	7.58498	6.09862	77.5609	5.57499	8.87622	1108.86919	59.20417	9.38780	9.74590	60.95154	11.00599		11.91855	12.60375
8.34224	1.00000	45.53320	11.28260	7.31645	9.29073	-79.62603	7.31999	8.90094	1136.20390	56.93253	6.82702	2.30723	43.37070	8.88988	19.65911	9.31481	5.38270
6.46829	1.00000	77.68424	8.79798	8.64758	8.38206	14.72443	8.60202	8.47840	1115.84828	80.81820	4.95940	1.27899	56.99083	36.92574	4.81803	7.70610	5.84210
8.53917	0.00000	16.69624	5.15024	7.29137	5.68698	145.13643	8.03833	7.46445	1078.31527	59.14010	7.94370	2.99344	17.67427	-38.16604	4.04586	4.22934	10.08877
7.95531	0.00000	45.19303	6.07788	8.02365	5.47227	-81.24441	8.20097	7.52061	1064.15163	76.60189	6.79599	1.63744	44.23792	23.15678	-7.07747	4.82153	10.31448
	1.00000	56.09534	8.08729	8.15207	5.73177	77.54372	7.29000	7.53623	1083.10664	79.08415	5.49318	1.79780	55.98827	10.12268	13.27802	7.05792	8.86919
6.94847	0.00000	60.51477	4.83734	7.27077	6.68371	40.74357	8.31550	9.39537	1063.54312	66.18697	7.32487	2.21678	37.88001	37.31309	4.62902	4.98069	9.24858
7.34697	1.00000	44.66956	5.22627	6.23744	5.63963	-4.83076	8.11356	6.72493	1058.73753	56.32076	5.50535	1.59203	42.51287	39.96348	30.34637	9.27392	8.79465
5.11231	1.00000	60.57777	9.11641	7.70948	6.83546	85.83334	7.09585	7.87179	1058.13832	68.77293	5.12341	1.18530	75.27626	20.88197	12.06514	10.18197	4.30619
5.05975	1.00000	72.08577	10.99472	8.84324	8.12622	38.12408	7.95717	6.38127	1164.72507	87.96917	5.33223	1.34086	42.44440	53.77166	16.98313	7.69406	6.36014
6.61861	1.00000	33.96212	4.43263	9.13134	5.18672	30.98551	7.53650	7.05558	1051.71789	66.05541	7.80416	2.57317	34.22067	2.41669	17.55043	9.23991	8.10463
4.41625	1.00000	70.14295	10.07669	7.28367	5.79729	6.8625	8.85931	7.14591	1124.20982	69.10579	5.97008	1.14231	38.38701	51.47805	7.22219	6.97072	7.75897
7.73329	1.00000	68.24647	9.67312	7.80679	6.57497	38.12408	6.71247	7.59189	1176.95964	72.88455	7.23919	2.46481	51.56001	53.77166	31.27853	3.81847	9.41163
5.30162	0.00000	55.12929	8.15104	7.87117	9.66456	-95.63079	7.79532	7.69976	1150.61209	67.23655	10.54567	30.08169	48.43862	31.76212	12.84298	11.00534	7.10679
5.08813	1.00000	42.02828	5.25092	6.96106	7.47493	120.14278	7.96838	8.29286	1112.96231	74.83420	7.06931	1.81409	17.12830	32.50611	16.18301	10.13476	8.26014
5.03619	1.00000	56.07818	6.08072	8.01967	7.19351	6.51352	8.24595	7.03365	1083.41635	70.05944	7.49531	3.19319	58.11988	51.19139	6.92310	10.14957	8.86821
