PM10	CO	NOx	Pb	PAHs	latitude	PM2.5	PRES	SO2	H2CO	C2H3NO5	CH4	longitude	NH3	CFCs	O3	TEMP	warning
8.70912		6.28071	21.06763	7.70375	5.4709	7.47430	1148.09005	7.01784	53.94082	0.33618	4.62620	100.24529	8.05655	48.13145	10.06418	30.31872	1.00000
9.65088	3.90928	7.54891	50.47952	5.27645	33.08014	8.61107	1050.64462	7.59746	38.07452	0.72591	7.15057	-83.2321	7.10895	56.25430		26.13520	0.00000
5.44874	10.52584	5.32838	28.57319	7.39374	34.86472	5.97660	1068.86598	7.48844	20.99597	0.09756	5.48108	117.55417	7.83225	32.38708	8.36758	29.74884	1.00000
10.72500	8.90698	6.72190	54.38446	6.63859	53.7446	8.93388	1120.79644	8.02035	52.71069	1.99369	9.03689	-0.33525	7.82689	43.87106	9.01499	27.95256	1.00000
6.22124	7.14889	5.39477	50.13228	5.03762	38.38479	7.26878	1059.63401	7.65744	34.42464	0.07321	5.03429	-0.76773	5.94851	48.41155	8.85316	13.85778	1.00000
7.67740	11.43900	5.26598	56.32695	7.16218	32.87533	7.23728	1149.97019	7.31518	36.75075	0.18103	1.88135	71.57118	6.60022	58.07002	6.92410	17.80093	0.00000
7.11478	7.28619	6.08559	46.63485	6.09000	53.53041	6.48362	1182.26472	7.48329	53.04239	0.15698	7.98560	43.67663	9.12348	42.38535	11.94559	30.77940	1.00000
7.44109	5.84859	10.25386	42.95883	5.39218	22.10194	8.87319	1088.21958	8.08357	31.23917	0.16277	8.10871	85.37752	8.05071	42.19892	10.79591	13.76050	0.00000
5.65204	9.86941	5.59662	47.82249	5.58710	41.50343	8.72604	1071.27180	7.97842	47.82430	0.05376	5.78435	-74.01042	6.59918	55.61992	5.60837	5.51732	0.00000
2.80363	6.79280	5.10489	46.62734	5.48940	36.53333	8.20996	1096.42725	7.57254	48.76646	0.09578	8.14526	136.61667	7.09430	44.28718	10.61128	31.07208	1.00000
6.13344	5.19180	8.09120	56.15777	7.84503	38.68712	8.31513	1180.22867	7.48568	47.16267	0.09444	5.87031	-4.10734	6.19517	56.86063	7.06342	20.47426	0.00000
7.28833	10.66798	5.44437	51.32209	8.07459	52.68333	5.92657	1060.24162	7.78624	69.42142	0.13191	4.00181	0.93333	7.19103	25.14213	8.68546	22.75118	1.00000
7.25651	8.58682	5.17642	67.19010	5.88828	-22.92306	5.42299	1087.79045	7.30571	53.33307	0.08047	5.80771	-53.13722	7.87151	30.67792	5.67380	4.35328	0.00000
5.40223	6.19663	7.63891	80.70788	7.50808	30.46907	6.42033	1147.00234	7.45190	43.03488	0.05284	9.21457	70.96699	7.00107	52.05184	6.43222	21.29027	0.00000
6.88583	7.62755	9.17700	48.89981	8.76315	23.02677	7.64494	1086.97888	7.53889	48.56336	0.09182	6.26088	113.13148	8.66585	39.83582	8.59887	32.42209	0.00000
1.62308	8.90383	4.25282	75.89786	5.50089	50.7236	5.96432	1076.26202	7.02129	43.69018	0.05899	5.96188	-3.52751	5.94812	32.90161	6.18740	19.59706	1.00000
4.69084	9.77408	4.23480	53.64546	7.61445	39.33427	8.53593	1146.58621	8.10535	42.09219	0.03686	5.97359	-76.43941	8.27662	19.26087	8.05830	17.20874	1.00000
8.86490	10.43999	5.70234	48.21749	6.58475	40.34912	7.82354	1170.50018	7.93425	21.90436	0.36139	4.48921	-111.90466	8.81609	39.55821	8.20026	20.76163	1.00000
10.15030	6.59909	5.08167	53.33836	6.52323	43.61058	9.98720	1159.56983	7.72126	66.77474	1.16348	7.98484	1.33467	7.54458	32.96119	8.52081	17.87670	1.00000
6.88466	11.35496	4.10155	61.43843	6.66203	-4.16694	6.52033	1196.77877	6.59098	74.20706	0.08526	6.11013	-40.7475	6.78659	50.71257	6.18821	30.22308	1.00000
4.36293	11.10537	3.39853	54.49278	8.92583	-1.26753	7.80243	1126.60117	6.72053	57.99103	0.07383	7.65474	116.82887	10.04509	53.32517	12.00309	11.22165	1.00000
5.24462	6.26025	6.40677	46.94925	5.63884	42.7392	7.21166	1056.89562	4.98732	32.38293	0.05899	3.90357	-84.62081	7.35980	43.63386	6.32144	21.98392	0.00000
4.92757	8.05671	7.23815	40.21621	5.87292	55.8736	8.52885	1108.18150	7.67026	40.44005	0.06297	7.27492	85.4265	10.45650	32.29489	6.09296	25.24347	0.00000
6.41904	9.42187	4.07495	54.86225	7.73813	40.60538	6.11750	1186.33265	6.81853	36.55593	0.11115	6.60606	-73.75513	7.33752	63.53974	11.77209	19.18945	1.00000
5.71073	9.85885	4.71821	34.65942	6.12392	41.50343	6.48685	1161.34796	6.75411	38.99187	0.05175	5.71827	-74.01042	7.08943	32.73680	7.11669	23.23563	1.00000
7.86808	10.52380	7.81363	15.70797	3.76229	16.68911	6.27838	1065.49689	8.63700	74.13766	0.18986	7.91028	98.50893	7.59225	23.60021	9.13971	13.05372	1.00000
9.84582	11.24057	6.66461	51.08895	5.68255	-6.91806	8.23111	1163.45274	7.78743	47.63622	0.86349	7.49602	106.92667	7.71471	41.34991	6.73202	17.49496	1.00000
9.75449	7.94223	6.89871	34.71725	6.74076	14.37395	7.46702	1080.51690	7.92977	76.78417	0.81956	6.26880	100.48528	8.11550	53.06494	7.13164	20.83976	1.00000
3.66505	6.65218	9.13414	40.59746	4.34450	22.49396	8.01307	1137.48752	6.61573	63.74850	0.09307	9.69982	-105.36369	6.89079	56.26991	10.99150	18.60560	0.00000
6.80208	6.91359	4.51626	37.34370	5.59164	34.56861	6.25907	1052.19868	6.59494	56.43374	0.11356	7.89495	105.89333	6.51586	47.13803	8.18590	5.78928	1.00000
6.35644	8.33867	6.31086	63.07363	7.05858	55.67938	6.86989	1051.54141	7.13919	37.54306	0.09286	5.89470	12.53463	6.31897	49.32212	7.49373	3.35690	0.00000
5.40417	7.83803	6.37354	42.84904	5.11373	53.46506	8.68105	1154.92356	5.70078	40.68127	0.12377	5.37836	-1.47217	8.69358	35.17829	8.20966	9.90895	1.00000
5.53870	7.64908	7.42540	63.21918	6.62844	45.49428	7.25035	1050.64220	7.12791	63.37221	0.10166	4.21580	-122.86705	7.79057	56.39434	7.16676	7.72866	0.00000
8.76316	5.26986	7.87202	45.02803	6.83925	53.37596	6.45488	1145.05469	8.11478	47.81959	0.34864	5.69098	51.3452	6.48187	62.04213	8.25197	31.57282	0.00000
7.29787	7.05068	5.45965	82.05565	9.11146	35.88264	6.81510	1131.67352	9.07757	41.15355	0.09835	6.44146	-80.08199	8.01036	44.17254	5.41986	12.73223	1.00000
5.66522	3.55960	10.33211	51.64371	2.58575	11.8659	7.08213	1135.45122	8.16006	34.34626	0.06356	7.69538	34.3869	6.57774	62.84084	11.22180	12.42397	0.00000
6.53536	7.65637	5.71274	54.12435	5.84151	47.90771	7.02604	1150.78337	6.40669	80.27910	0.09809	5.96236	106.88324	7.87096	33.57581	9.67824	17.24795	1.00000
5.13383	10.57349	5.26390		7.70073	30.16688	7.05535	1087.26131	8.39954	67.58201	0.01513	6.14062	-96.39774	5.58902	46.07490	9.17583	1.04077	1.00000
4.72910	7.24940	6.38698	43.90351	6.12181	-26.93366	8.07340	1084.21810	9.58962	74.95376	0.07337	8.54153	29.24152	8.87365	57.84111	5.55581	11.03359	0.00000
7.02783	9.58953	7.72169	49.80739	8.82867	-8.73508	8.00921	1149.05612	7.48437	64.26473	0.14419	4.34724	24.99798	7.88323	48.70869	9.46223	7.61560	1.00000
5.70636	6.88097	7.95744	35.72998	7.63485	41.77583	7.33517	1194.59643	7.57738	39.47979	0.07991	7.03137	140.73667	8.63940	25.41081	8.65057	12.57822	0.00000
7.61444	6.85985	9.30377	49.79091	6.37741	41.09822	10.54966	1080.18138		67.95330	0.17502	5.41634	120.74792	7.17290	41.18704	9.06011	7.79793	0.00000
5.54524	8.30184	6.23979	72.75978	5.06504	33.43443	8.70288	1122.35681	7.31171	58.29714	0.07834	6.69134	-5.22126	7.18458	37.26847	7.64571	27.95028	1.00000
7.32639	9.17009	6.25381	17.00173	8.26505	52.41667	7.90762	1187.34992	8.19185	55.81858	0.11977	8.02920	0.75	7.42134	65.32012	6.74933	26.90674	
7.85761	9.74152	5.58716	42.40148	4.64507	51.30001	7.51281	1109.16899	7.19647	35.92562	0.15800	10.00256	13.10984	7.28596	46.83287	8.16020	-2.97119	1.00000
4.96662	9.04533	7.60018	24.82213	7.11280	40.87329	8.98925	1101.76748	5.38318	50.11756	0.09933	5.33805	14.43865	5.95082	60.42124	6.46609	9.36272	0.00000
5.39002	7.84848	6.45621	60.09810	5.58730	9.57046	7.06671	1132.80170	8.23105	54.03407	0.10176	5.53754	76.32756	5.94111	31.55638	8.56243	14.86217	1.00000
6.45708	6.92937	7.37897	55.75334	4.49499	29.98869	7.16766	1085.48503	7.91226	75.66321	0.10135	7.88457	122.20488	7.72776	56.68753	8.73021	18.69460	1.00000
9.85663	9.38575	7.26108	68.25234	7.94390	51.44889	6.32826	1187.99776	7.80716	51.51805	0.92177	8.82760	5.51978	8.42430	51.96028	10.87538	22.58817	1.00000
8.32633	8.29304	4.98015	28.35884	7.97860	37.08819	7.86087	1073.48108	6.56653	54.16423	0.26138	10.46900	-8.2503	8.05762	45.98279	8.43572	15.64217	1.00000
11.95194	10.62518	7.15988	47.18194	2.67246	13.65805	6.92807	1094.01696	6.67833	48.85059	6.65440	11.76018	102.56365	7.21565	55.68642	12.15316	17.06762	1.00000
4.84692	8.36551	5.88168	42.42558	4.92151	42	6.56078	1182.93560	7.72288	62.93672	0.07942	5.75783	21.32778	7.03325	43.68391	4.98019		0.00000
8.48578	8.65533	6.87338	33.89490	5.69981	53.43333	6.41284	1055.61765	6.00179	44.54840	0.27987	7.37632	-7.95	6.53772	46.35543	10.01630	19.77452	1.00000
7.17303	8.90681	7.72162	28.41094	5.36898	43.78956	5.37329	1060.38267	7.55000	75.07062	0.14017	5.34069	7.60872	6.62601	60.79280	6.93038	30.68920	1.00000
11.74086	11.55561	6.09420	44.39219	6.83753	39.43534	7.82608	1054.78309	5.62991	63.35776	5.47623	4.50602	-84.20299	7.17718	45.90658	7.71968	18.10637	1.00000
6.98412	6.84594	8.07518	33.92506	5.54473	36.06523	8.78409	1093.80393	8.34349	50.76435	0.09354	6.85387	-119.01677	7.75198	47.32643	8.92955	30.79377	0.00000
6.53136	9.11263	5.31323	62.48995	7.57803	43.86682	9.49758	1114.79756	5.79343	62.25824	0.07553	9.18946	-79.2663	6.66004	34.19405	6.12717	10.50068	1.00000
5.25378	8.51253	7.08750	38.88282	7.37432	43.83125	8.50893	1071.73519	8.29808	48.36531	0.06232	7.05181	5.03586	6.20828	36.37903	7.16730	17.40584	0.00000
6.81850	7.86525	8.07355	51.82934	6.44003	-23.7975	9.27421	1145.98416	6.69506	60.31960	0.08121	6.77127	-48.59278	7.13651	24.48232	9.46700	15.49145	0.00000
4.23842	9.17620	4.22103	42.97308	6.25285	55.67938	6.63619	1079.55195	7.61462	57.87247	0.08705	6.43986	12.53463	7.83065	54.92172	8.33618	8.76681	1.00000
7.83893	10.00543	5.26609	54.52711	5.36669	32.87533	7.99387	1076.06251	7.01606	58.98311	0.20367	6.62474	71.57118	7.30503	48.52987	8.61058	21.44009	1.00000
6.33620	9.33519	5.11687	64.25675	5.08763	33.37526	7.16293	1081.71410	8.92982	42.33250	0.07320	5.27528	74.3092	7.27798	47.28184	5.52430	14.47583	0.00000
5.36076	8.73577	6.67506	48.71050	5.34017	23.04419	8.72435	1132.46515	7.39428	49.13299	0.09714	5.63339	-82.00919	6.80161	51.49873	6.47005	8.35182	0.00000
5.31757	9.23900	4.00782	64.69163	3.67187	46.18396	8.63934	1193.94559	6.76311	53.05553	0.11537	6.03625	6.10237	8.91391	29.79980	4.01914	14.28009	0.00000
9.37696	9.42320	7.21620	34.68621	4.74163	25.75728	7.39300	1153.94370	6.18541	75.52532	0.58791	8.35309	75.37991	7.87628	54.11840	9.01549	11.58026	1.00000
6.00632	5.61214	7.09463	38.64643	4.23729	35.20889	7.57856	1120.59883	7.85321	20.92471	0.08199	6.15588	111.73861	6.35188	40.89303	8.02404	22.95127	0.00000
6.17347	8.87557	3.48293	44.93179	6.80568	25.66795	7.78024	1163.08491	7.71099	55.88670	0.09007	11.62033	85.83636	7.41506	75.45790	5.80417	11.74740	1.00000
6.84110	7.69629	6.81883	44.46268	6.30835	10.98778	6.21347	1108.55761	7.38341	42.19179	0.10738	6.88300	-74.95472	7.88922	55.65539	6.36124	-0.65930	0.00000
5.32812	9.90358	6.75548	60.69862	6.10815	32.57756	6.56947	1069.42311	6.55998	45.48195	0.09146	5.11692	71.52847	8.34838	42.12234	5.72283	-0.91799	0.00000
7.00601	9.35494	7.15701	64.01235	7.14161	13.51825	6.62286	1112.59410	7.95523	48.10886	0.09012	6.23822	99.95469	6.56729	42.51073	8.76517	14.16938	1.00000
7.81114	8.51590	5.64040	33.31380	6.07491	55.67938	8.58978	1151.04112	9.28383	45.27133	0.14456	8.42487	12.53463	7.21536	34.26246	6.13510	15.87540	1.00000
7.65943	8.86106	5.44455	56.38815	6.15068	25.13915	7.74645	1166.24916	9.08639	35.48866	0.14161	9.04452	73.06784	6.14681	67.38799	6.20052	33.40972	1.00000
4.94793	9.23681	5.03110	58.76955	4.31434	48.8222	9.56254	1063.56130	8.32855	24.08266	0.07958	8.48874	2.12213	5.32028	42.38744	6.61914	13.97328	1.00000
5.79790	5.00353	9.79942	65.39583	5.91344	20.28527	6.85292	1174.79844	5.96444	31.31493	0.05558	8.11123	-103.42897	8.24772	30.50220	9.98042	29.55481	0.00000
10.17675	9.51365	6.12469	49.76372	5.96135	30.24706	9.61958	1089.13932	7.34914	54.65138	1.19363	10.70253	115.04814	6.32441	63.93498	9.42045	33.51105	1.00000
5.12430	7.56927	7.80907	53.30847	3.07551	-22.97056	6.10270	1158.65575	7.44238	37.36697	0.04204	8.21792	-46.99583	7.81618	43.87941	6.79863	14.64244	1.00000
8.20004	6.81540	7.95114	43.51163	5.52672	41.09822	7.95036	1190.72799	8.13876	30.88750	0.26528	6.48695	120.74792	6.35753	63.91499	11.45576	5.55653	1.00000
3.62061	10.97032	6.50592	29.92615	6.71911	34.95303	7.68719	1197.63529	7.09532	68.53519	0.07949	9.42413	-120.43572	7.69820	41.40455	8.55172	20.19676	1.00000
7.44966	6.53170	3.61682	62.13909	7.96178	35.72917	8.28014	1055.34674	6.93713	49.36032	0.12051	8.94734	10.58082	7.86951	41.19034	5.21513	13.18713	0.00000
8.02120	8.92067	7.11230	52.87147	8.29382	42.30865	7.05861	1147.36902	5.55028	26.22149	0.21446	4.81623	-83.48216	9.12166	32.63623	11.82082	14.03944	1.00000
4.70253	6.21083	8.33748	20.94095	5.44866	51.08468	7.79243	1176.05310	7.37069	63.10794	0.08826	8.55130	7.11393	9.17795	40.68425	5.63166	15.32226	0.00000
5.83897	5.13920	5.45358	61.31804	3.84597	0.51667	6.58302	1096.49419	7.14586	48.42249	0.11940	6.68093	101.44167	7.46057	26.83251	10.09765	11.90908	1.00000
7.27651	9.75930	5.75937	46.99740	7.26833	10.7375	5.92322	1133.69094	6.30839	34.56065	0.14573	5.53428	122.9666	7.02612	43.61759	8.12806	4.51611	1.00000
5.25347	8.87298	6.97430	60.04887	7.81633	34.25628	7.70205	1080.35331	6.89120	48.90043	0.10089	5.79714	-78.04471	5.88168	36.50125	8.71382	34.45469	1.00000
9.17988	8.44075	6.10017	70.01116	4.78298	34.81667	8.80850	1181.23238	8.43275	47.26551	0.45864	8.31710	137.4	7.73810	44.80577	8.33629	26.03997	1.00000
4.68267	5.64440	8.07869	59.04331	5.84824	29.84576	8.49295	1158.69319	7.35616	72.34231	0.06607	4.73587	-90.10674	7.67839	57.13207	7.60718	5.91855	0.00000
9.50659	10.44534	5.66996	59.99678	6.75929	50.76306	4.92090	1151.42933	7.57194	43.51477	0.62556	3.67608	-1.29772	6.24642	42.04431	7.96468	22.68407	1.00000
6.93910	10.15777	6.51436	28.94579	8.87452	30.46907	7.33751	1099.71017	6.16713	54.97266	0.15627	5.93958	70.96699	6.85930	77.24529	10.81355	5.10952	1.00000
6.50133	10.13253	5.98335	57.86418	8.18019	44.99012	7.29316	1084.39248	7.00362	38.29586	0.05828	3.49664	-123.02621	7.10757	66.26474	5.96611	6.28825	0.00000
11.07435	7.28634	5.69578	83.21144	8.11731	53.63333	9.41089	1184.00692	8.30857	58.94224	2.80658	9.52642	9.85	8.14423	42.65146	12.06221	15.39006	1.00000
8.52398	8.47658	6.46350	45.12380	4.83122	55.67938	6.33941	1171.85078	10.02221	47.88784	0.30291	7.57730	12.53463	6.54739	56.61796	9.83017	4.61075	1.00000
4.65691	8.25045	8.82800	28.67395	8.81985	52.59319	6.54778	1093.00127	7.75856	39.67473	0.08669	7.15579	13.32127	7.27520	36.89302	6.85301	25.38244	0.00000
10.77534	8.63167	5.75629	53.74650	5.62233	-4.16694	7.06613	1119.28238	7.76184	44.40645	2.16049	10.50157	-40.7475	9.17185	48.72677	9.66764	3.06440	1.00000
5.75838	7.84838	7.90791	45.16094	7.42845	38.07789	6.94010	1075.62600	6.70776	41.30083	0.07998	6.62430	13.44275	7.50642	31.98452	8.46814	14.14715	0.00000
7.47431	9.46381	6.62278	35.57543	5.84478	41.20485	7.16674	1137.53092	9.27326	63.27166	0.10827	7.85559	-8.33147	7.22110	49.42332	8.74906	9.16904	1.00000
5.73278	6.78384	6.00348	60.79747	4.56558	2.41669	8.93832	1109.49141	6.40570	35.12489	0.08966	8.21913	30.98551	7.04985	58.04235	5.24210	24.84915	0.00000
7.63418	9.64144	5.63241	45.90130	7.60702	50.88506	8.87719	1128.08989	8.69227	56.58239	0.17290	6.41130	4.07601	9.23587	31.96889	9.67155	36.06575	1.00000
6.62851	8.44855	8.31749	65.24183	11.18169	41.72063	8.29622	1182.09867	6.55909	39.90285	0.10540	7.00383	12.6723	4.59248	65.35237	7.98334	8.99138	0.00000
5.83733	6.90374	5.97743	75.98126	4.19041	32.87533	5.93055	1101.84482	8.20520	70.50026	0.09838	6.67260	71.57118	9.23182	50.44995	8.77292	5.13395	1.00000
5.93878	8.84147	5.53659	62.23419	5.78665	52.26083	7.07541	1180.97303	9.15811	52.84637	0.10640	5.97974	7.00417	6.90741	55.81468	6.08882	17.88543	0.00000
6.83560	7.98839	4.84646	53.50733	4.65837	41.15376	7.29006	1197.93479	9.05275	57.29315	0.10878	5.62854	-87.88754	8.28907	40.18769	6.68189	9.76218	1.00000
11.04896	9.01798	5.94910	39.74492	5.20049	39.57582	7.41165	1170.66582	6.67032	64.14830	2.75409	10.43466	-105.11221	7.36076	38.84156	8.05192	29.92325	1.00000
7.47572	3.87630	8.32971	62.26581	4.47445	47.46657	7.13515	1157.46445	7.17534	86.84522	0.18473	4.33623	84.87144	9.07668	63.82731	7.61231	2.06658	0.00000
4.52265	6.81297	8.25813	38.18523	7.69141	27.55898	7.22869	1189.07973	7.37540	39.73117	0.08602	4.28011	68.21204	7.37742	44.50309	7.07836	6.93172	0.00000
5.10499	9.28933	5.30439	43.91226	2.59333	53.5942	10.42575	1082.91191	9.72398	31.58632	0.06736	6.73116	25.8191	6.74313	50.63055	3.83220	-0.16734	1.00000
5.05439	7.55090	6.35536	51.85383	3.43026	11.8659	7.63904	1120.31105	6.75221	35.66599	0.07598	6.79000	34.3869	6.72378	41.03903	4.55888	9.44298	0.00000
7.12617	7.76186	6.44277	62.72644	4.59682	46.67535	7.14805	1102.23854	7.82788	42.26626	0.12687	6.41805	5.55575	7.51402	71.64199	8.44444	14.87071	1.00000
9.22126	10.23651	9.47371	48.99457	6.31129	42.8139	7.38534	1058.34230	7.38947	51.23905	0.48014	5.14042	-1.64295	6.83529	45.54233	8.46833	9.57842	1.00000
9.27041	8.08361	7.29451	28.63577	6.39387	-16.25	6.71605	1138.74479	7.49686	43.60695	0.50717	5.67606	-69.08333	7.75589	48.40415	9.67524	28.47467	1.00000
5.13217	6.73644	6.74708	63.96929	5.58476	33.43443	6.89624	1075.60134	4.57516	9.84805	0.10433	8.68925	-5.22126	8.12273	57.12853	5.00151	31.14148	0.00000
5.70591	7.01271	5.54719	51.60560	4.38376	36.6009	6.55314	1123.74062	7.30206	33.79236	0.06404	6.68713	126.665	7.62125	47.86705	7.06042	23.37409	1.00000
4.08330	4.98946	8.91558	52.62939	5.01526	28.92694	7.15256	1077.66992	6.56655	39.35833	0.04641	6.40388	78.23456	7.45063	53.27768	8.93173	12.59443	0.00000
7.06055	7.05601	7.53445	27.76352	7.77980	50.50301	8.55893	1116.18722	7.33353	47.82319	0.09146	6.07743	13.63617	7.30710	49.31288	13.17499	19.17867	1.00000
8.95380	7.76582	5.32203	61.12689	7.47819	49.03685	8.27813	1196.04316	6.70679	37.51669	0.44130	9.45584	8.70745	6.92203	68.88127	9.38903	20.34713	1.00000
6.37127	7.44241	3.60392	58.96026	9.84924	56.85836	7.50869	1151.18510	7.89484	57.39826	0.09111	9.98663	35.90057	6.58507	16.96659	7.16069	11.05477	1.00000
7.81129	8.28578	4.73421	49.71847	7.48823	52.53048	6.09520	1120.11894	7.01686	52.72052	0.17616	9.68186	13.29371	7.39516	31.45804	6.64474	6.53013	1.00000
6.31273	6.67536	5.54421	26.77642	7.39284	49.88307	8.09136	1167.59634	7.23844	79.94638	0.06993	4.74464	-119.48568	5.42210	45.15336	7.06165	39.17824	1.00000
10.14808	3.30468	7.99649	64.73434	1.72490	29.84576	6.19157	1192.45696	7.70556	64.10313	1.16717	4.91459	-90.10674	5.35041	45.07410	8.50536	13.89447	0.00000
9.03697	6.55130	5.51213	65.95270	6.45730	33.43443	7.98588	1139.06622	6.85306	38.83981	0.43274	6.99765	-5.22126	6.23986	63.21592	9.03214	0.14601	1.00000
8.10694	7.90935	5.78483	23.23081	7.32708	51.44889	8.70055	1173.72365	8.41872	51.20731	0.19577	8.04350	5.51978	7.38665	35.20069	7.80687	12.41521	1.00000
6.56646	7.81720	9.40374	17.55799	7.30751	39.59611	9.51070	1170.49445	5.03264	38.39764	0.05515	8.24603	27.02444	7.59956	47.61600	10.41137	4.75295	0.00000
8.87157	9.52884	6.80825	23.25203	3.15243	16.68911	6.87005	1097.56557	8.75676	52.06699	0.40638	8.10952	98.50893	6.52358	45.05221	9.93440	6.29215	1.00000
3.94361	6.88723	9.20679	75.75326	6.36527	38.40917	4.82240	1125.36967	7.46610	55.48085	0.09542	6.41066	112.73333	6.42715	54.64347	8.76687	16.70801	0.00000
4.64207	8.06413	5.68214	81.39775	4.86546	35.20889	8.67790	1076.06967	7.69612	31.73343	0.06020	6.63315	111.73861	7.75892	48.54300	6.34757	24.99250	1.00000
4.62278	8.31797	6.72219	62.79415	5.31114	43.16547	6.29198	1069.94116	8.15879	41.67828	0.04367	7.59960	-77.70066	7.23637	38.79638	6.47678	12.55858	0.00000
6.80218	8.10160	6.08565	61.13448	8.76806	40.98894	5.57838	1097.03463	8.69132	33.53600	0.14005	6.92813	28.67582	7.64317	66.40617	6.68750	31.55556	1.00000
5.70894	6.59188	7.57890	61.21075	6.29989	39.71734	6.62414	1145.63952	6.91551	48.22773	0.08172	8.20117	-74.96933	6.79386	67.47140	6.11476	13.25475	0.00000
6.71125	8.88224	5.96858	44.57900	4.15602	36.27462	8.67675	1059.83038	6.97098	33.53299	0.11900	5.10196	4.85668	7.11154	45.90786	5.00611	11.27685	1.00000
10.74802	9.54324	6.90535		5.97229	16.0438	7.11183	1164.23125	8.25348	57.91012	2.09185	5.32203	120.4861	7.02763	34.81870	7.56047	22.18154	1.00000
8.00689	8.86551	5.38372	57.93022	5.07406	51.12794	8.52736	1139.49905	6.31926	59.06251	0.20489	9.75011	4.21372	7.87014	44.97592	7.98090	15.74425	1.00000
6.61063	9.37995	5.47508	39.65630	7.04270	45.47885	7.24345	1081.39009	7.26304	65.15670	0.13303	5.73863	133.42825	9.08952	47.56283	6.44228	4.17785	0.00000
5.56677	8.26199	6.10663	28.05132	4.89153	-10.91722	7.57678	1099.29530	8.11778	91.51629	0.09287	6.65392	-37.65	7.06171	32.69853	5.17809	22.02019	1.00000
4.11653	5.73807		51.75639	5.32380	51.14942	7.53371	1090.25044	6.39323	40.40548	0.06604	4.19181	15.00835	7.39850	38.12408	7.03664	31.52310	0.00000
6.58374	10.54943	5.57761	53.00646	5.75682	9.58126	6.50935	1170.33733	4.50673	71.80355	0.08933	6.87480	8.2926	6.51357	39.67443	5.48576	8.42412	0.00000
4.86307	5.48232	9.04278	41.72971	5.54573	41.66394	6.20504	1147.43292	7.53463	40.40865	0.05266	7.06789	-83.55521	7.66131	68.65584	9.35515	26.21941	0.00000
5.65067	7.87766	8.22529	45.65132	5.21894	53.93361	7.54861	1061.15696	6.10636	44.51186	0.08086	5.26298	37.92792	6.43848	46.67906	8.30939	0.06666	0.00000
8.81469	8.17470	4.41864	51.44196	5.22083	34.14251	8.19830	1101.26310	5.61525	80.45902	0.38368	10.55611	-118.25508	8.26278	30.96207	7.05495	18.91402	1.00000
8.01745	6.87859	5.22601	59.36383	7.53195	31.92923	6.75061	1148.16233	8.38805	55.96009	0.22470	6.77342	34.86563	8.17160		8.03967	2.71504	1.00000
6.74139	7.29581	4.46900	84.41076	7.83324	46.67535	8.08133	1119.32995	9.18719	63.57654	0.12392	8.32528	5.55575	7.66433	48.37262	8.31410	26.17684	1.00000
4.91477	6.01340	9.57434	22.96034	4.41720	12.95629	6.36711	1074.41262	7.44797	61.70405	0.05900	8.93899	78.27539	7.72358	42.48944	11.19939	16.39227	0.00000
5.13220	8.61434	6.01325	52.42979	4.24672	35.25064	9.26155	1178.05811	7.39461	30.88872	0.07524	6.83684	-91.73625	6.71119	17.88526	6.83605	18.02683	1.00000
5.77840	8.08673	5.68857	44.80812	4.58359	29.22254	7.16629	1152.13464	8.32689	28.22084	0.08681	6.82174	79.5286	5.18572	44.05282	8.41182	20.85381	1.00000
12.30087	8.65785	7.20215	77.42246	4.08805	43.86682	7.16729	1165.73942	7.69673	40.05928	9.54156	7.70143	-79.2663	8.27497	51.33017	8.67859	-4.22676	1.00000
