PRES	TEMP	latitude	PAHs	Pb	PM10	PM2.5	O3	NH3	warning	SO2	CO	H2CO	C2H3NO5	NOx	longitude	CH4	CFCs
1121.75519	11.50364	50.18545	8.42387	56.77073	9.46053	8.49292	10.06318	6.87308	1.00000	7.22075	5.95121	52.79516	0.59395	9.68348	27.06365	7.11239	34.83838
1128.38911	-2.26184	37.51803	5.67305	40.09762	12.05207	10.01327	6.98794	7.52841	1.00000	7.13529	7.29685	52.94447	7.68449	7.36174	15.00913	9.16672	45.21414
1059.83221	10.71989	33.41012	6.90184	75.76443	8.00780	6.23251	8.17532	9.76980	1.00000	5.40103	7.47548	51.05246	0.16740	7.78492	-91.06177	9.37577	71.79553
1054.14797	19.97235	33.72255	7.32693	34.61109	7.22414	8.40023	5.68592	8.19182	0.00000	8.97506	7.57436	60.25291	0.15650	9.61623	-116.37697	7.12591	63.90798
1058.80391	22.91194	36.19278	8.42697	40.42591	9.94180	10.37095	9.99595	6.33147	0.00000	6.18350	9.36530	69.23551	0.99805	9.18277	117.65694	6.35660	25.85349
1173.66505	13.62013	38.96667	5.99340	50.43295	5.60227	7.34488	8.28539	7.16046	0.00000	9.19434	8.11954	51.27068	0.09057	10.08104	-0.18333	7.93905	41.60382
1056.52021	-10.85285	35.48199	5.06582	48.03728	7.32005	6.16737	8.41132	8.99885	0.00000	10.83763	7.48848	69.39809	0.13565	7.47995	137.02166	7.30770	34.66143
1074.67389	5.19927	51.84819	7.51973	68.83723	7.97303	8.17130	9.85423	6.82232	1.00000	7.34741	6.99602	39.98163	0.18175	9.46622	1.26738	8.12736	32.22939
1098.63986	20.23311	20.21322	6.70178	62.05824	9.47370	8.65125	9.25321	6.88021	1.00000	6.31955	10.56018	65.01984	0.65629	9.43001	-100.88023	8.17341	53.89412
1075.21897	31.20670	43.83125	7.68044	60.22588	3.47697	7.42716	9.45903	8.83301	0.00000	6.31386	9.59804	71.39202	0.05746	13.08931	5.03586	9.51684	29.21464
1093.41805	33.14023	56.11281	4.67491	65.05055	7.81689	8.51770	8.07911	6.60106	1.00000	4.31614	7.64024	28.25559	0.16424	9.86015	69.49015	6.96379	58.00086
1127.70244	25.38060	-4.16694	6.98195	49.03282	7.29281	4.74416	8.18888	8.17158	1.00000	4.28858	6.01826	50.82473	0.14961	7.81740	-40.7475	7.31919	58.16380
1127.19233	32.82437	4.2475	5.05029	61.33257	6.64871	7.48045	8.65731	6.73764	0.00000	9.67185	8.68865	62.14100	0.05018	7.75996	9.00472	8.79186	64.72747
1187.58803	25.90414	30.76468	5.10390	42.92632	9.99723	8.97545	6.41026	8.09374	0.00000	9.11445	7.85845	38.54632	1.08122	9.20332	74.12286	6.78315	48.02046
1126.45264	8.15449	57.14369	6.42833	44.76209	8.47185	10.75697	7.10624	7.59790	1.00000	5.66925	6.86184	44.92149	0.27680	7.62663	-2.09814	8.23980	47.83998
1052.41035	-16.22097	42.58342	7.30032	45.09712	3.20070	6.24025	5.21062	7.52798	1.00000	7.32893	5.89722	55.99867	0.09476	8.70257	-71.8023	9.76043	58.30756
1192.32137	26.40763	33.35283	7.30790	53.47122	5.47324	6.27205	10.34004	7.80399	0.00000	7.75895		68.76426	0.08380	12.07012	-111.78903	7.45833	51.58836
1053.56839	20.72731	3.8801	5.72034	48.85052	7.56256	7.04158	7.47543	8.24421	1.00000	6.78882	7.41009	33.80846	0.13676	7.67247	-77.03116	7.77402	45.67302
1098.60740	8.17377	-36.9256	6.16747	55.12603	6.12945	5.22154	11.56156	5.96275	0.00000	9.67691	6.18013	71.62086	0.14119	8.60721	-73.02841	8.54060	54.40364
1173.93009	15.53962	36.76775	4.56501	36.45142	6.85118	5.12907	10.95833	8.67801	0.00000	9.87027	7.11157	31.66546	0.15013	5.83161	2.95924	7.98003	39.48072
1067.81369	11.71175	21.53889	4.97312	51.26297	8.55250	9.72732	8.41129	8.63459	1.00000	5.42426	9.02687	57.54190	0.33470	8.69779	71.57737	8.22129	49.46016
1118.72127	16.22291	33.92946	7.80872	43.50308	5.59395	5.71696	7.43696	7.19876	1.00000	6.21669	9.53584	50.01444	0.08656	9.90024	-116.97725	7.75705	68.62447
1122.04359	23.03995	41.47892	6.78980	49.21611	6.82767	6.53222	8.34958	6.96313	1.00000	6.45416	7.60022	55.00440	0.12039	7.04762	-87.45476	7.97583	67.05899
1070.39629	-0.89120	51.65333	8.17045	47.54610	4.31321	5.90078	6.97900	7.45523	0.00000	6.42021	6.32408	45.07582	0.06812	8.12991	5.2875	8.30753	51.92914
1073.35394	14.11441	-54.8	4.85423	45.46886	6.45874	7.68646	6.34528	8.52986	1.00000	8.18860	8.93674	49.08898	0.07396	7.97528	-68.3	8.61489	61.28232
1135.62223	19.52100	40.65995	6.99762	47.71547	9.67380	10.75177	8.58995	7.54123	0.00000	6.49984	7.97467	78.71086	0.77291	9.99984	-111.99633	8.81546	78.05761
1057.16204	30.34508	-1.26753	5.15512	43.77337	8.97002	9.55390	8.93821	8.37887	1.00000	5.86701	7.88304	39.18747	0.42979	8.36788	116.82887	8.02211	38.41191
1074.65789	19.66200	37.05944	11.68072	66.05206	9.58423	11.40000	9.77282	7.68125	0.00000	5.40148	7.44441	59.17691	0.68069	8.78078	37.3825	5.93624	70.03007
1147.91136	14.40869	48.49144	7.86773	36.54632	9.98507	9.94552	8.42530	8.36537	0.00000	7.83325	5.50100	40.99084	1.04408	8.67617	9.20427	7.51914	59.60558
1170.04351	19.69251	54.90083	7.64887	31.17652	11.65071	9.11376	9.86630	7.89143	1.00000	8.89877	8.33589	40.25361	5.18702	6.88569	38.07083	6.58198	75.15966
1089.51186	24.28627	54.39304	3.21737	37.87381	7.65531	9.79007	8.62032	8.83849	1.00000	5.98359	8.83354	39.14595	0.19039	6.68213	53.26023	6.41633	45.62769
1139.43773	20.44335	48.77275	6.51083	51.48140	5.73573	9.27882	2.76516	8.28557	0.00000	10.32434	7.88654	68.86321	0.12180	7.67664	5.16108	8.68408	45.09110
1088.10065	24.58605	50.80019	6.62252	55.63583	4.81886	6.08645	5.89583	9.56049	1.00000	6.50968	9.08806	80.85211		7.91477	7.20769	7.55949	69.05292
1076.28767	19.30467	34.21639	6.76700	71.56121	5.55521	8.88780	4.00368	7.03040	0.00000	8.49377	7.91575	56.11874	0.10685	9.12483	-119.0376	7.67005	48.01340
1181.05981	17.03655	18.20854	7.58693	59.60973	7.23368	5.35404	8.47831	7.81812	1.00000	4.91931	6.46310	51.24151	0.13911	8.33317	-71.10077	7.48776	21.59598
1078.24289	9.97079	50.80019	7.34640	44.24310	6.13811	6.65576	9.17011	7.22617	0.00000	7.68613	8.08485	52.98824	0.13199	11.02040	7.20769	7.40213	52.65999
1114.20804	13.51929	29.38242	4.84705	49.54395	6.34866	10.75989	7.64928	8.41952	1.00000	4.57898	8.19214	61.39233	0.08253	7.21914	70.91106	7.22242	66.91863
1186.85571	18.66884	36.81667	5.37343	40.19864	8.63366	10.75019	6.55419	7.92317	1.00000	5.10816	7.60876	79.39251	0.31570	7.70054	117.81667	7.68644	25.30092
1085.92781	8.55780	8.35122	5.78486	51.27724	8.87369	8.27169	8.15968	6.88485	1.00000	6.84481	7.69993	63.93121	0.39212	8.93813	-62.64102	7.72645	51.13479
1055.37118	12.86873	53.49389	8.99834	39.33115	7.66981	10.17245	6.96769	7.16150	0.00000	7.33946	7.62336	53.29587	0.15848	9.02918	-1.29243	7.47685	44.40577
1114.01548	10.16552	55.75556	6.34993	67.69178	7.63338	4.73865	10.54287	6.95734	0.00000	10.32281	8.65510	49.89807	0.16900	7.73665	60.70278	7.66918	49.58914
1075.77833	6.30890	50.23805	6.66583	51.09298	7.00043	8.96954	5.62149	7.75660	0.00000	7.69917	8.27945	30.77274	0.14970	9.61543	8.86704	8.42414	36.38267
1077.04508	26.79854	55.75556	7.47265	57.42156	7.38046	5.65171	7.56272	8.72772	0.00000	9.15303	6.73318	64.78368	0.10728	8.47103	60.70278	7.99056	49.18179
1140.12050	10.57630	51.14942	7.37667	50.21937	7.09491	4.64453	9.23678	7.71590	0.00000	8.56883	8.09466	22.85315	0.13646	8.39506	15.00835	9.33539	36.01149
1081.88959	27.96602	8.35122	8.95808	57.36208	3.52891	5.82931	11.82781	6.84703	0.00000	8.36362	7.53322	58.46391	0.07823	10.92207	-62.64102	7.66010	44.64750
1132.81225	16.62558	37.31309	7.65409	49.07166	11.64789	9.61711	8.24298	5.91233	1.00000	7.24645	7.25369	50.13322	5.22831	8.76777	40.74357	7.62494	36.80246
1091.10485	19.53938	33.72255	5.16039	53.97522	5.18278	6.23849	9.78548	7.94335	0.00000	9.02689	8.30322	63.88008	0.11206	9.90977	-116.37697	6.83636	42.32663
1184.82722	32.67213	44.43579	3.09590	51.78003	6.73275	9.24181	9.06125	7.61262	1.00000	6.30784	7.12129	34.66026	0.08767	6.73994	26.01649	7.45702	41.77749
1057.22343	21.74222	59.37722	3.86650	31.31141	9.42052	8.09073	7.21217	8.32860	0.00000	10.35088	8.27849	30.53448	0.62300	9.07121	28.19028	7.43652	54.30947
1083.57614	6.27511	23.73333	6.37836	41.69853	9.10901	9.94610	8.53708	7.61878	1.00000	4.98290	8.37768	48.05429	0.47618	9.87416	114.68333	8.01188	62.13019
1189.84437	37.26868	50.9803	7.23646	56.21795	11.41012	9.53726	9.13829	7.90879	0.00000	6.91159	6.46158	54.41336	4.08519	9.16434	11.32903	7.41396	40.74561
1107.78193	9.32663	41.91886	6.86994	62.91154	9.61073	9.74369	8.54088	6.53577	1.00000	6.39401	8.65180	39.86252	0.74258	9.07965	8.73812	8.05453	46.79748
1164.00869	16.42599	41.55838	6.08008	60.16797	4.33189	7.19876	3.42541	7.70995	1.00000	7.66550	9.41849	55.19428	0.09657	10.07497	-81.56929	8.79249	60.63844
1147.04584	15.58095	6.8485	5.63968	71.87921	4.97656	7.01319	4.64319	7.88939	1.00000	7.40291	7.12541	42.17835	0.08275	8.42694	3.64633	5.85993	25.49441
1100.10326	9.74257	-33.79176	6.22058	57.87306	10.53180	5.72241	7.07581	7.75992	1.00000	4.00250	7.84439	50.62818	1.76894	11.97265	151.08057	6.55550	64.94451
1118.01897	-2.54467	51.40148	5.93834	74.56321	7.48831	6.10176	5.91863	7.56377	1.00000	5.46963	6.48316	64.07529	0.14588	9.55751	-1.32471	7.43871	32.24709
1186.15185	11.94151	42	6.79164	46.22591	4.97138	6.78474	3.74207	7.99561	1.00000	6.77301	7.19646	55.06930	0.07430	10.78966	21.32778	7.17540	69.84660
1073.75392	13.55972	34.9	5.82414	45.51082	4.29330	9.21881	7.09544	7.38340	0.00000	8.34733	6.76031	34.13336	0.07425	11.65097	137.5	7.95144	63.67051
1193.06816	11.35571	41.47892	5.74284	68.38351	8.68993	6.13581	6.46608	8.94979	0.00000	9.98431	8.04305	35.37963	0.31090	7.96626	-87.45476	8.29489	75.78096
1093.84919	16.42099	51.168	4.33015	62.75971	8.10057	8.88354	8.95869	7.53586	1.00000	6.52383	6.77734	52.68712	0.24472	7.86163	7.973	8.12876	68.02767
1078.07244	11.69362	45.53929	6.79730	48.23260	7.12044	10.68887	5.76280	6.39070	0.00000	8.31579	6.42192	40.05673	0.14121	9.06792	-122.38731	8.44327	56.60493
1069.69017	12.85949	13.73417	6.62697	53.75215	7.65815	6.33474	9.17472	6.59804	0.00000		7.69952	50.09719	0.17428	6.72985	-89.71472	6.38117	38.68837
1055.82510	-0.86600	43.32686	7.70649	68.61891	11.19167	8.88023	9.94091	7.02173	1.00000	6.70963	7.23801	38.28733	3.28237	10.11585	-2.98884	8.14822	32.75032
1190.04604	-0.08216	26.9423	5.48450	49.59275	11.81546	9.80800	7.92911	7.39446	1.00000	6.94069	5.76923	39.81097	6.06944	7.02488	68.11759	6.59048	20.00107
1105.38791	4.57618	39.32288	6.12626	29.22517	6.21739	6.27209	5.61817	7.66884	1.00000	6.55408	5.90603	51.11572	0.14788	10.57400	-76.72803	6.23364	38.01188
1140.67874	19.25978	25.6439	6.30140	46.50110	10.50225	6.65813	8.60448	9.40127	0.00000	10.06252	7.67365	32.84089	1.71992	8.41140	77.9129	7.62282	45.82258
1084.02706	19.15240	41.77583	8.15173	49.35174	9.87267	7.69792	9.86838	7.41965	1.00000	6.75477	7.45243	39.68033	0.94155	11.48376	140.73667	7.60130	59.51196
1109.04080	9.58373	59.37722	7.07378	49.65460	7.77566	5.83503	9.63050	7.50251	1.00000	6.17048	8.82228	68.56868	0.15166	9.34409	28.19028	8.93150	43.96363
1166.55777	13.44632	41.55815	5.07384	57.86728	6.76517	6.22259	8.23796	6.98378	0.00000	10.26391	10.06418	52.37547	0.12800	7.59297	-73.0515	8.20394	71.65379
1170.30424	2.63616	27.85	7.09347	68.51707	6.12184	6.76955	8.75943	7.63487	0.00000	8.29296	7.74442	54.97851	0.06210	8.88931	112.9	6.02000	53.80802
1125.56858	4.35584	41.24264	4.82896	64.30380	8.72863	6.55943	5.38341	7.49189	1.00000	5.44186	8.51358	43.95853	0.35186	9.73849	16.50104	9.98827	55.89219
1059.84599	12.18674	40.93333	6.42144	35.44939	6.96253	7.98097	9.94327	9.04643	1.00000	5.24120	6.23413	40.54128	0.12495	10.58922	73	8.41844	46.24762
1135.28879	10.87089	50.5107	6.87389	47.94703	10.17028	10.30999	8.01346	8.45674	0.00000	8.24535	7.81254	48.33665	1.18662	8.53910	18.30056	6.66457	47.37703
1189.76710	22.94890	34.61667	4.78064	54.44883	8.20465	8.66348	8.10976	5.99936	1.00000	5.64121	10.12573	63.42678	0.26921	8.37835	135.6	7.68940	47.28287
1113.22873	22.21419	27.71809	4.48319	61.36676	3.88301	7.04052	9.79914	7.09498	0.00000	8.60184	7.47559	57.29106	0.06471	12.49930	-82.35176	6.59746	38.11700
1103.56795	5.43722	41.54566	5.69820	49.39496	9.87299	11.19730	7.07822	7.45602	1.00000	4.92890	7.99725	52.81576	0.96813	7.76190	-71.29144	7.72307	48.24356
1090.05708	12.57695	36.64852	5.55637	77.13642	8.19052	10.53929	7.78014	9.01116	0.00000	8.92970	10.16657	51.13233	0.20785	9.09507	51.49621	9.50820	47.37921
1104.54128	16.95806	53.78333	6.75749	58.35119	4.30152	6.05987	5.27754	8.93179	1.00000	6.98625	8.34924	61.87510	0.07601	9.93736	-1.06667	7.80296	33.86878
1197.60945	35.58757	51.03427	7.92638	48.93964	9.86689	8.86212	5.42924	9.16363	0.00000	8.37114	8.85834	52.75417	0.90954	9.56109	5.37429	8.72535	59.04898
1193.04060	5.66983	37.1759	4.19968	62.65109	5.03601	6.98884	5.70846	5.54339	1.00000	8.17967	8.06581	47.56564		6.75277	128.9889	8.24393	40.65504
1108.91028	13.23010	-13.7804	9.00358		6.93982	5.15485	10.20919	7.39162	0.00000	5.79536	7.97864	41.48932	0.09692	8.27575	34.4587	6.38844	46.00151
1130.68647	27.14806	58.04254	5.23599	71.58375	9.20241	9.79902	8.07643	7.88776	1.00000	5.39579	9.45341	51.05803	0.56189	9.22648	65.27258	7.55150	52.83734
1070.46599	-11.46940	61.72744	8.78786	38.77736	2.84224	5.78758	7.98404	8.03577	1.00000	7.61136	7.32364	27.21688	0.07881	8.47167	17.10558	8.54780	58.67131
1104.49109	-2.95133	40.93121	6.97190	35.56275	5.98522	6.94418	5.24049	7.09093	1.00000	6.87989	7.84716	52.45624	0.09540	10.80409	-73.89875	9.08464	61.05857
1178.98497	10.34025	6.46346	6.12840	57.70673	7.88741	9.98067	3.83832	5.15555	0.00000	10.49812	8.25108	67.82291	0.26304	8.21769	-2.31938	8.27457	50.24379
1155.60259	19.41732	17.06542	4.85722	38.06050	8.97911	5.04912	7.80241	5.88746	0.00000	11.35490	8.12463	41.54411	0.45331	5.72803	-96.72365	8.89088	82.82122
1082.74714	23.71305	24.96334	6.45196	47.48702	8.05449	11.92789	5.27388	5.91437	0.00000	8.98429	5.18105	47.92465	0.21083	9.12475	10.18003	6.99180	25.18794
1184.45975	16.07400	29.65163	5.29771	46.32707	6.65476	9.11245	5.26984	7.05401	0.00000	9.58625	8.31550	87.60749	0.14708	8.66107	-82.32483	8.66982	47.92295
1139.53383	18.93917	53.94313	4.72770	42.57563	6.23476	6.85926	2.84527	8.99720	1.00000	6.19405	7.59532	59.64695	0.12270	9.33115	10.30215	7.28813	33.90407
1121.10226	24.26509	41.0051	7.91917	51.51355	8.39789	6.54110	8.33470	9.83926	0.00000	8.31660	8.83793	64.26343	0.27013	9.50555	-73.78458	9.53434	39.95029
1085.64521	-2.63324	40.70995	6.29859	58.25951	7.95480	12.05238	7.60921	9.02130	0.00000	7.84278	7.65705	49.03962	0.22785	9.14131	0.57856	7.63078	44.08597
1065.39178	9.81494	40.70995	5.47725	50.09387	10.70226	11.97244	8.65178	8.24187	0.00000	8.84951	7.04620	40.74742	2.03760	9.18701	0.57856	7.01435	18.53170
1199.80660	6.02436	34.8825	4.95876	61.12568	10.69830	8.34587	9.77295	6.72032	1.00000	8.99782	7.14228	33.10844	2.03744	6.73323	128.62667	8.26827	22.51451
1080.12693	21.48058	60.97944	6.93484	48.96110	8.71775	6.26167	7.31838	8.72661	1.00000	5.32095	6.17513	21.82625	0.36335	10.91654	76.92421	8.91860	44.25953
1109.87264	13.20367	3.02013	4.13471	44.23505	9.91739	8.88595	6.38000	9.09540	0.00000	10.08093	7.80595	65.50044	0.99013	8.96773	30.91105	8.90969	41.65834
1151.66075	5.68451	45.69558	6.92849	37.15142	9.02160	4.92833	7.48671	5.55668	0.00000	9.34400	8.15082	63.56554	0.46085	6.88519	4.7934	9.77296	68.47359
1183.32430	-2.67263	36.82167	7.55506	57.36105	6.01772	6.19529	8.25374	8.61910	1.00000	6.98560	8.12930	44.96002	0.09845	9.96761	128.63083	8.81430	42.91169
1195.46886	20.06068	15.46063	7.43499	69.21921	4.97458	6.83494	10.86742	6.92289	0.00000	7.89160	7.90484	57.71455	0.05981	10.44344	99.89166	7.84694	34.19395
1151.89292	-5.60001	35.85	4.47333	54.20296	7.07679	5.38932	9.31433	6.87185	0.00000	11.94205	7.36912	36.74244	0.07816	7.71695	117.7	8.40299	31.65041
1156.74143	11.74016	39.96348	9.24286	54.40800	6.68097	5.69680	10.60283	8.34164	0.00000	6.39755	6.30931	57.57607	0.11788	7.94470	-4.83076	6.32166	44.76850
1162.25970	11.29171	40.2737	6.84769	60.37737	9.41601	6.80006	10.66756	7.51779	1.00000	7.79222	8.10164	47.02958	0.62595	10.57708	-76.88442	8.01758	66.29730
1064.08935	22.86913	51.84819	5.05674	51.34438	3.53481	9.29934	9.38509	8.31208	1.00000	3.83411	7.68749	41.30964	0.06892	9.63867	1.26738	10.08417	45.72242
1164.20913	13.41135	53.43333	7.92677	47.14517	5.53223	5.81087	7.13619	9.34210	0.00000	6.19331	7.63344	32.21580	0.06421	9.92786	-7.95	8.17717	39.83357
1122.81464	10.82988	2.2139	5.02427	52.74691	9.43476	8.43817	6.25535	7.81997	0.00000	10.80951	8.14799	60.52504	0.63798	8.60559	102.3278	6.41371	33.59992
1160.78340	5.33478	44.75874	6.92804	44.22987	10.12195	9.92111	8.28941	8.24460	0.00000	5.64082	5.19212	56.22555	1.17941	9.37210	19.21437	7.61708	51.23324
1086.21056	2.30948	45.69558	4.98418	44.30185	2.83548	6.41833	2.64064	8.90790	1.00000	7.26908	6.90504	55.32996	0.05168	6.97474	4.7934	7.83334	75.33403
1148.55370	21.92596	35.21222	5.51911	43.87061	6.86595	5.72129	8.62867	7.88773	0.00000	8.93173	8.70839	45.39369	0.09591	8.50207	2.31889	7.81917	53.17041
1194.15548	2.85471	37.31065	7.25130	58.94850	11.33198	9.89683	8.73308	6.57869	1.00000	7.32290	6.47406	57.01951	3.80420	7.40357	13.57661	9.36433	54.21535
1143.80868	35.08158	53.59337	7.66098	56.94219	8.15250	5.37916	8.35324	6.99924	1.00000	4.50600	7.88530	72.96670	0.24071	9.43672	9.47629	7.52771	67.95076
1183.13859	1.32170	42.24113	7.62911	46.82562	10.06286	9.31334	8.26394	9.13648	1.00000	5.81500	7.67210	21.98406	1.09494	10.27511	-88.3162	6.87310	82.35531
1171.27829	2.67501	14.37395	6.22793	58.49031	7.63345	6.61747	7.02292	8.40225	0.00000	8.11089	7.28794	27.15132	0.18339	9.05369	100.48528	7.65778	80.13117
1148.45635	25.33807	-8.05389	7.01081	71.76961	6.67880	5.72124	5.72589	7.86458	1.00000	5.07329	7.65130	26.84343	0.12547	9.88058	-34.88111	7.12425	38.53645
1177.13923	12.65931	34.9	4.70426	61.40622	8.82867	6.41912	6.08303	8.99945	0.00000	9.22384	6.83737	51.52088	0.35574	6.56120	137.5	6.76664	22.18057
1171.96042	8.73241	4.02219	8.24078	60.50062	4.80942	5.69700	6.26700	9.30238	1.00000	6.46643	5.88878	68.89053	0.09327	11.82976	101.02083	7.40427	46.25415
1067.78545	7.67766	4.96667	6.19725	50.81448	8.92067	5.80253	8.27042	7.87126	1.00000	4.61881	7.77426	50.46031	0.38187	7.50601	10.7	7.21744	29.26634
1070.96267	39.85890	-4.42472	6.46811	40.85939	4.89812	6.91398	2.70811	8.01078	1.00000	7.14593	8.02216	53.27021	0.04943	12.82559	-41.45861	7.51140	43.47376
1128.18316	14.50818	42.819	6.74938	48.38096	6.68147	5.09878	10.02160	7.04179	0.00000	8.66415	8.39572	64.17940	0.11995	8.91501	47.1192	9.33804	41.05439
1167.94451	19.50671	28.54944	5.62285	44.46313	8.85226	4.36783	10.20944	6.69606	0.00000	10.29777	7.88970	52.90932	0.40242	4.69060	-81.77285	7.64052	40.47332
1141.59032	24.61807	-19.72806	7.75346	50.96694	6.53617	5.37450	9.12880	8.26366	0.00000	6.99218	7.72606	35.39618	0.12793	9.20116	-50.19556	7.31576	35.21359
1154.11462	35.44909	55.54028	5.42160	50.92271	6.17763	7.22509	7.68360	9.68912	0.00000	9.62517	8.44126	44.45006	0.11912	7.42894	89.20083	10.23681	69.69931
1186.73277	23.02337	54.52156	6.99103	65.62540	9.30858	4.14524	9.40299	7.93119	0.00000	9.93967	5.96725	49.56221	0.54870	6.70746	9.5586	7.17877	66.68898
1140.58674	21.21989	41.41204	7.48920	67.99774	7.53849	8.07496	9.68032	6.82724	1.00000	7.44748	8.70917	30.32857	0.18153	9.85813	2.18247	8.96578	74.61837
1182.52247	18.78176	30.76468	7.11345	45.13655	3.53623	4.58884	5.00885	8.29317	1.00000	4.95485	8.73771	59.65469	0.06744	7.22328	74.12286	8.93421	33.52733
1079.84647	25.25521	45.78071	6.52511	65.10906	7.87475	5.89406	6.88690	6.55901	1.00000	4.97880	7.90026	1.24640	0.16709	8.93975	12.84052	6.38806	61.41159
1089.16018	9.76114	40.2737	6.00054	72.78139	5.21465	7.93952	8.63184	6.74119	0.00000	8.31938	8.49848	86.62514	0.07542	10.20173	-76.88442	6.33164	55.91615
1129.56086	21.76672	25.67927	7.10868	46.19824	9.06204	9.24809	9.79930	7.90234	1.00000	6.28233	6.79734	58.80357	0.47213	9.32885	-80.31727	6.77210	47.27928
1118.08571	15.07990	37.51803	9.13967	37.23198	8.87114	8.75001	4.93390	9.03799	0.00000	7.68818	7.98456	24.41383	0.37031	8.95020	15.00913	7.97058	41.16896
1088.09242	1.53566	-4.26613	8.71764	44.57479	10.75609	8.87526	9.24270	8.69093	1.00000	7.79699	7.26555	44.18876	2.14660	9.36859	15.28318	6.11682	50.79733
1199.98942	3.60184	0.76755	7.09693	39.98938	6.94349	6.06010	9.52860	8.19044	0.00000	8.33678	6.77513	69.83774	0.12332	8.48484	24.43973	7.56015	63.44518
1118.84358	13.66458	32.42067	5.74354	59.23725	7.88209	5.60622	8.29184	7.73922	0.00000	10.11386	8.56887	22.05080	0.22862	7.45978	-104.22884	8.23861	54.65454
1132.42152	17.17406	45.78071	6.64428	56.44316	9.56379	7.46670	11.24590	6.34467	1.00000	9.27695	7.79186	59.97856	0.71535	6.22350	12.84052	9.14382	73.10993
1061.36120	19.14096	43.67681	7.78976	52.34639	6.87433	10.27725	6.56353	8.42720	0.00000	7.93862	9.11828	31.77248	0.14658	8.61067	4.63031	8.51441	56.58659
1195.12675	-3.30994	53.53395	7.00319	63.84916	10.37125	9.76188	8.77979	9.60682	1.00000	5.77865	7.94971	34.67762	1.44999	8.99690	33.72798	6.60726	51.74291
1184.48423	22.82856	27.85	4.82842	49.96174	8.93539	9.92754	7.20267	8.34080	1.00000	6.88293	9.85895	39.60372	0.46201	6.43641	112.9	8.55115	50.19215
1144.10563	17.53698	14.37395	7.17123	53.29971	5.15988	7.33098	8.73860	8.80146	0.00000	8.40198	8.54915	33.47225	0.07947	10.49641	100.48528	9.65093	40.87249
1174.90062	-7.88260	-8.28333	7.51221	54.77343	8.87359	8.31042	6.45912	7.82858	0.00000	7.73507	7.33842	56.12205	0.39128	8.81656	-35.03333	6.99542	42.61393
1062.84237	8.39812	48.52961	7.06305	51.35609	5.88146	6.16177	9.48883	6.20442	0.00000	10.14758	7.27933	40.19928	0.10133	9.89788	12.16179	5.72212	58.02478
1094.42975	11.88271	36.33011	8.03538	72.41689	8.69391	8.18758	9.56451	7.66359	1.00000	5.50289	8.09608	43.12261	0.31395	11.93367	138.89585	8.01760	69.46502
1111.05587	12.97826	19.21667	6.57680	44.59044	9.33032	4.60579	10.76632	8.94482	0.00000	10.92171	7.14044	43.52674	0.57060	6.07801	73.08333	7.85433	52.72309
1080.31807	22.78151	-34.64966	5.10387	72.45582	13.52737	10.67933	7.98853	6.24726	1.00000	7.91931	6.65572	20.01043	33.44769	5.70967	-58.38341	7.02949	53.70098
1134.52516	-5.84728	33.3213	7.91866	55.49319	5.24561	6.78653	7.93767	7.76247	0.00000	6.19291	8.02571	32.33599	0.08934	10.85846	130.94098	6.59231	45.67263
1140.17702	25.56593	52.26083	6.90903	44.68909	7.22763	4.73449	10.16890	7.92055	0.00000	10.68630	7.92154	60.24586	0.17475	7.45042	7.00417	8.20639	52.74965
1170.99344	21.71095	35.25064	5.66880	41.05803	3.15455	9.19842	8.03154	5.54010	0.00000	7.98654	7.42404	33.59565	0.06761	11.87956	-91.73625	6.96602	22.50977
