H2CO	O3	TEMP	CO	longitude	CFCs	PRES	warning	C2H3NO5	PM10	NH3	SO2	Pb	NOx	PM2.5	latitude	CH4	PAHs
61.07719	8.46978	3.59037	9.19027	7.00417	32.77726	1166.32074	1.00000	0.21167	8.12380	11.42695	10.05177	69.69932	8.13618	7.51835	52.26083	8.84158	8.39312
44.86298	8.58057	22.89864	8.02094	-7.35	47.33564	1057.58893	1.00000	1.50251	10.36107	12.52837	9.04448	58.36147	8.24800	6.42834	53.53333	8.39850	7.29290
8.14182	8.94158	6.73786	3.48527	123.33471	46.03067	1127.68688	1.00000	3.11136	11.11347	8.53696	7.27536	56.94410	8.87298	10.43388	8.56697	10.59211	10.20445
36.86679	9.21725	1.47820	6.88656	36.25361	42.54144	1165.53630	1.00000	4.67230	11.51915	7.79134	10.04545	42.64120	9.64814	8.45717	47.48444	9.43137	9.91841
33.74267	7.89088	10.91991	10.87682	17.8031	33.22311	1107.82485	0.00000	1.11771	10.02572	8.64066	8.54122	52.62476	8.41420	11.26385	48.43174	10.14254	13.03307
48.15780	8.46848	3.29031	9.55034	110.8405	66.63656	1166.30906	1.00000	1.52502	10.37859	9.19991	10.10223	45.35249	10.32771	9.48337	-6.8048	11.20078	9.15130
47.61606	9.62389	11.90956	12.39945	10.30215	52.13779	1162.64473	1.00000	0.15561	7.25638	9.66836	10.66959	63.19397	8.58038	6.06151	53.94313	9.30737	3.77356
61.03209	7.88775	24.94177	6.77954	-80.22588	43.68108	1164.94833	1.00000	1.70624	10.48638	8.90114	9.52545	52.96677	8.53175	8.30388	26.2173	11.97553	9.13232
59.19336	9.88593	11.79718	8.67830	-39.25	33.13867	1100.78044	0.00000	0.18122	7.82761	9.87337	8.42650	41.95494	9.33104	10.74839	-12.91667	8.20743	11.25491
19.55017	8.01435	14.69023	8.81853	102.56365	36.25200	1073.37041	1.00000	0.11313	6.89035	10.14727	9.02949	56.73717	7.65280	5.73565	13.65805	8.98324	5.21413
63.53478	7.59326	1.25180	11.62615	9.02596	44.18858	1068.51825	1.00000	0.30191	8.51191	11.16491	8.01685	88.63458	7.23313	8.29546	48.21644	10.11273	7.80984
40.01464	9.00677	7.37387	10.56687	76.03889	51.36246	1161.26680	1.00000	0.27682	8.49800	10.14786	7.93143	62.26803	8.66304	8.55869	18.18158	10.51195	8.32195
33.12425	8.85750	27.11434	6.67678	120.56528	38.52716	1166.46539	1.00000	0.77716	9.65272	7.01780	8.25409	67.89267	9.82229	12.14812	14.66	10.53647	8.96978
51.50064	9.75253	18.43704	8.52683	111.50861	42.38916	1067.79942	0.00000	0.13770	7.44988	9.92105	8.55322	57.46681	8.34468	8.97855	32.54278	5.02636	9.82338
77.45128	8.45805	8.31563	7.59836	-4.83076	52.66066	1107.77090	0.00000	0.17658	7.97246	9.57594	8.11919	56.47254	9.89620	10.59122	39.96348	6.74464	11.97431
60.89087	7.79370	3.65042	10.43507	88.18466	37.19312	1120.55520	0.00000	0.22326	8.35082	7.79342	5.51301	58.29911	8.51882	8.56114	22.19303	8.26655	11.42837
54.06373	9.22115	18.98372	10.33477	-88.64235	59.86378	1104.91088	1.00000	1.60647	10.41449	12.67000	8.67029	60.86107	8.83641	7.68141	46.09273	10.23075	7.08569
56.72207	8.39328	14.15583	7.48304	17.80774	53.90465	1097.98010	0.00000	3.24977	11.14238	9.30917	8.54750	56.48782	7.74729	11.07949	40.55851	10.68502	9.24279
33.60970	6.90901	26.79867	10.42757	120.56528	30.77841	1115.25399	1.00000	0.38894	8.71771	12.09843	9.82524	69.18755	9.74527	8.52135	14.66	11.56971	9.31241
54.96717	9.04302	15.89127	6.67816	75.35927	43.47373	1080.76399	1.00000	0.90015	9.80758	5.49103	9.40647	53.57942	10.02340	11.90392	12.04161	11.05418	9.18130
56.92045	7.98431	14.34999	10.06935	-7.35	56.24781	1161.10563	1.00000	0.14661	7.78133	9.55240	9.01017	57.23797	9.44818	8.37841	53.53333	10.63148	8.26738
66.64105	9.32490	17.61893	10.17240	-122.24092	57.62778	1196.86949	1.00000	0.57702	9.37400	11.13523	8.15515	57.37062	10.30312	8.27886	47.4943	10.32094	10.18549
35.89252	7.71409	13.66439	9.82453	-83.48216	50.67124	1188.21357	1.00000	1.86755	10.57915	12.09886	7.27192	43.48534	10.13493	7.96075	42.30865	10.64667	8.39597
52.20790	9.35376	18.70906	7.48402	-103.42897	59.20311	1102.86622	0.00000	0.26752	8.48608	8.86665	7.66780	77.50257	9.69115	9.65078	20.28527	7.63626	11.57661
25.96866	9.95566	11.04424	9.95170	-85.43772	46.58082	1171.19097	0.00000	0.27915	8.52467	5.75007	8.22916	42.60758	9.34698	9.49983	10.63504	8.14649	10.89876
35.77923	10.87414	4.19624	6.39267	7.973	29.65361	1105.41972	1.00000	1.40365	10.24961	6.90271	9.20377	69.51040	8.86902	9.65805	51.168	11.04723	9.99034
52.52490	9.00337	15.41922	5.02350	81.54855	57.96935	1194.62012	1.00000	1.23759	10.17601	8.15771	8.77774	46.06972	9.65459	11.55987	26.2649	9.53478	9.96798
16.83687	8.74331	-9.04296	8.38583	-82.07842	37.86062	1186.65905	0.00000	0.89430	9.79557	7.92608	8.48327	74.37881	8.73074	10.02265	26.91756	10.97028	10.27199
26.88274	9.55422	15.23741	11.01524	-94.91386	49.60645	1058.36124	0.00000	0.12700	6.91481	8.88175	8.51986	60.56568	9.63360	9.75145	17.94979	9.12174	9.73722
35.30954	9.29358	14.42267	10.92905	43.2379	64.56776	1182.09452	0.00000	0.18958	7.72208	11.72315	8.84184	50.68152	8.29593	10.84818	50.06	8.45993	8.38426
54.85968	7.80331	20.54800	9.69221	98.6738	62.25954	1127.30000	0.00000	0.11850	7.00667	10.37953	8.12927	33.73885	8.55519	10.47161	3.7278	8.89838	10.89253
19.05297	7.06960	7.57710	8.51629	120.33063	52.86097	1157.11523	0.00000	2.69839	10.95927	7.92963	7.49322	61.80406	10.87080	12.67043	37.65181	7.71825	10.47841
30.65867	8.93309	16.03312	7.83459	111.73861	78.99550	1166.81663	0.00000	1.14845	10.07728	8.71681	8.64705	38.58454	7.91371	9.96371	35.20889	11.72217	9.13958
36.17085	8.43628	8.07832	6.37362	3.39467	48.43544	1134.39955	1.00000	2.74295	10.99170	8.56595	7.64314	66.78741	10.54836	8.87190	6.45407	8.28979	10.80790
44.46509	7.56412	17.03380	11.88220	12.6723	40.43159	1192.33444	1.00000	0.43619	8.98707	12.07493	9.05900	40.52464	6.37733	6.67981	41.72063	10.06882	6.42578
60.57639	11.78051	10.90072	10.96253	-2.77259	34.52943	1171.75434	1.00000	0.14207	6.92959	9.03068	7.69309	42.39214	9.27651	7.10364	37.49073	10.59778	5.72614
38.66248	10.96110	18.65063	7.92107	24.04142	35.32118	1146.64749	1.00000	4.87735	11.55819	6.72503	9.62463	52.10781	9.45926	8.97323	54.39635	8.30852	10.08255
34.67262	8.98984	8.16403	10.84815	137.36215	33.92928	1116.43080	0.00000	0.87037	9.76577	7.14821	8.28953	49.69615	10.69517	10.38533	36.75965	9.60960	10.58734
38.53407	7.87550	6.98883	7.90187	-79.2663	21.58091	1154.63487	1.00000	0.90848	9.84771	7.04565	7.91602	44.46022	9.36728	9.32812	43.86682	10.73920	9.59766
54.47941	9.79255	30.18219	7.89750	88.28637	37.53664	1141.28941	1.00000	0.75264	9.56896	7.66080	7.52940	66.45518	9.44190	9.54263	23.07492	9.08045	10.36583
47.41489	11.02154	-2.94270	6.82073	144.23058	41.14051	1162.00049	1.00000	2.50407	10.86709	5.44335	9.73847	52.52480	8.74606	12.55574	-5.85746	9.71415	8.70149
40.16228	8.30534	-0.08224	6.56693	99.96667	56.52809	1103.71628	1.00000	6.29305	11.81645	8.47987	9.99687	47.57248	8.23241	6.38670	8.43333	9.17435	11.30057
54.27043	7.48721	25.16363	9.34815	-100.88023	35.92595	1109.96091	0.00000	0.15481	7.80312	9.99638	6.96407	47.61076	7.99224	10.25957	20.21322	8.24672	9.34885
47.33434	10.35518	26.63116	7.14543	-73.26022	41.87570	1093.71288	1.00000	3.52846	11.22199	7.06754	8.82098	63.68543	8.06068	9.28486	6.46838	9.34621	9.88313
55.84194	8.99101	4.89614	5.98719	122.20488	45.80896	1070.61687	1.00000	0.42437	8.96055	7.35821	6.87738	52.12911	8.96311	10.61484	29.98869	10.60859	10.78679
19.50535	8.71237	4.00895	10.60419	-77.37331	48.10124	1090.89015	1.00000	0.98338	9.90569	1.63208	7.95480	55.93286	9.33848	13.88225	37.60876	7.85922	8.59480
46.52226	8.55443	25.80913	8.06979	115.70111	60.11311	1170.49733	0.00000	0.15426	7.60303	12.17048	8.66109	58.38931	9.60421	10.17640	37.73222	5.53550	9.65455
36.84958	8.47200	8.89849	10.27309	-60.1831	51.78364	1132.34638	0.00000	0.53180	9.23157	4.95246	8.74233	66.70631	8.82160	10.62982	46.1351	8.00976	10.42533
37.51651	8.07087	17.61695	11.46203	145.13643	46.05515	1184.21110	1.00000	0.25006	8.04776	10.05185	10.44654	64.85077	7.57960	7.47432	-38.16604	9.89801	7.60167
47.43822	8.71154	5.18196	9.85520	-101.2591	58.51444	1087.28167	0.00000	0.15109	7.78009	11.08362	6.86838	55.14111	8.61927	10.92742	21.01858	10.85154	11.23599
55.07789	10.86518	15.23884	11.48584	98.19151	67.35546	1080.15511	1.00000	0.36607	8.89199	12.69087	7.00166	46.75680	8.72597	7.11424	14.0823	10.29332	8.51435
48.16081	8.96965	17.22244	11.07495	86.79271	51.21162	1180.41733	0.00000	0.12956	6.49865	11.00208	9.65844	42.20907	9.36902	11.14185	25.92127	5.99105	7.57658
43.75386	8.28344	25.59195	6.53994	-77.55777	40.52386	1172.72174	1.00000	1.94438	10.60784	7.15118	8.57928	72.39525	7.38826	9.96119	37.52487	10.63265	9.42067
47.02685	7.91407	4.51312	9.89647	-97.90308	36.36618	1123.86346	1.00000	0.17961	7.59879	10.72306	8.21121	56.90757	7.38530	7.07877	31.12406	8.35967	9.18629
58.24145	9.41086	19.06175	8.12141	-104.83192	65.24660	1089.54820	1.00000	0.13261	7.74920	10.57140	8.20168	51.92856	6.39809	8.21999	39.72943	9.92605	8.76128
54.69159	7.07377	1.04634	7.30825	98.19151	28.53434	1191.39422	1.00000	1.26878	10.15584	7.30409	8.74766	71.47216	8.69843	9.03969	14.0823	10.05656	10.01070
67.19862	8.79954	1.78010	9.74299	91.61356	33.19821	1175.12452	0.00000	0.24822	8.28175	9.59112	9.37226	47.01102	8.22813	9.77829	26.44931	8.21389	11.55949
52.95145	8.50329	1.47775	10.38376	-156.47432	42.27198	1180.31814	1.00000	1.27492	10.17015	11.06874	8.32128	48.75510	7.23127	6.99934	20.88953	9.22069	5.26863
55.58084	9.36806	22.53794	9.46077	-82.46148	45.21152	1054.53572	0.00000	0.10651	6.08936	9.11415	8.48874	54.37027	7.76561	9.66207	28.15112	7.30006	9.64371
49.67931	8.94010	11.78503	6.33015	-87.45476	71.67931	1079.27643	1.00000	0.88004	9.78570	9.95412	9.96410	47.13119	10.12568	7.96699	41.47892	10.67755	10.42849
36.23639	8.73879	15.60812	11.67181	2.35739	28.30371	1196.96346	0.00000	0.20895	7.81915	6.51452	8.33927	57.21511	8.53286	5.75171	41.63976	12.82661	8.98410
34.58297	8.18404	7.93909	8.04646	9.02596	56.90265	1131.25262	0.00000	0.05073	4.58771	14.04833	8.97950	45.62432	8.78026	10.39726	48.21644	6.65765	9.30410
55.11004	8.24265	24.46784	8.79047	-8.53778	33.74700	1081.73794	1.00000	1.72145	10.51929	5.73778	9.80752	47.57616	8.09801	8.54560	7.57944	9.28194	10.42964
43.87287	7.37760	27.16487	10.04931	117.59152	61.03355	1093.25133	0.00000	0.30041	8.65318	12.19251	8.09393	53.23829	9.41376	6.48459	3.31332	9.31509	6.84742
24.55987	7.74923	18.15192	10.56014	-97.35992	50.69546	1196.69345	0.00000	0.10483	6.98786	10.44021		62.60613	7.40705	10.63780	19.8173	7.26890	10.45854
49.39882	9.33112	21.45224	7.47151	-77.43532	45.87953	1070.35898	0.00000	4.32014	11.43996	9.87430	9.98062	46.73664	8.64318	11.24849	20.14298	10.43107	10.34166
51.12405	9.07403	20.29639	11.28624	-93.12577	53.53521	1050.27075	1.00000	0.07910	6.21301	7.55875	8.75975	42.39657	6.76603	6.74361	44.73941	10.89332	6.16457
23.67325	7.78399	3.03485	6.63921	-51.87389	56.32423	1087.53438	1.00000	0.68198	9.56483	4.65445	8.73825	49.43070	6.94138	14.40790	-23.44361	11.90387	7.62687
63.76653	9.38866	16.16381	10.77108	-98.1664	47.15555	1086.46983	1.00000	0.07694	3.59890	5.55917	7.25556	53.70351	8.90234	8.63744	19.32932	11.90310	6.49464
63.34212	8.86345	8.08237	10.29089	122.8637	46.36316	1157.66040	0.00000	0.11299	6.89577	10.09332	9.04919	52.61330	8.07711	10.22158	9.3337	6.65061	9.42157
58.02472	7.55566	18.32777	11.23649	-2.1875	40.73283	1068.06541	0.00000	0.05755	5.74289	8.35462	9.89728	59.45265	8.10636	7.37562	51.26	4.55731	8.52429
62.17188	10.28749	28.56201	10.56833	-6.90656	42.42331	1086.49936	0.00000	0.07199	7.12689	8.87483	9.26197	64.94077	8.73384	10.66669	33.92866	8.37280	8.54596
30.70993	9.87390	12.58944	9.77438	103.6032	64.45964	1085.27844	0.00000	0.32724	8.68569	8.24327	9.07500	63.09530	9.52555	9.42211	1.6561	10.05811	11.27671
59.67676	8.21957	1.54392	7.05875	-88.3162	27.08082	1163.20077	1.00000	6.66160	11.86958	3.73066	8.18023	44.30464	9.67933	12.73670	42.24113	9.49015	8.44926
55.58030	8.17452	16.11767	9.28115	17.8031	64.41671	1176.64158	1.00000	0.42856	8.99835	6.06248	8.93624	53.16550	7.71829	9.74115	48.43174	10.38047	9.77739
35.45006	7.69389	16.06286	9.18397	128.9889	27.62512	1067.02196	1.00000	0.66737	9.47368	11.10457	8.81623	47.69021	9.04222	8.45025	37.1759	9.38117	8.53563
32.43924	7.99552	15.49269	9.61745	71.57118	69.04734	1117.96577	1.00000	0.42926	9.04895	12.02282	9.55611	61.94023	8.41743	7.62465	32.87533	8.35744	7.00764
42.40387	8.91994	12.66169	14.78395	-59.13316	46.58404	1163.62689	1.00000	0.11478	7.09012	10.42550	7.85658	44.27119	9.37331	6.71113	-37.32167	9.91839	5.74018
44.15214	8.99330	23.45376	10.22726	-37.07167	55.88336	1198.18958	0.00000	0.08469	5.46640	15.67087	10.05108	53.02254	9.49795	11.64290	-10.91111	8.43363	10.10533
35.68798	8.55556	24.88846	9.52814	-47.1725	42.47456	1072.56952	1.00000	0.05680	5.10674	6.44390	8.92578	53.22700	7.82616	7.46403	-22.57306	9.67706	5.72489
54.26854	7.22343	24.77711	10.01412	-100.44843	54.78450	1109.96964	1.00000	0.16974	7.37828	9.71251	10.01693	68.49973	9.29570	7.15613	20.74122	10.79610	7.00924
32.89267	8.65832	7.68574	9.71077	-120.00865	57.58724	1050.58818	0.00000	4.94995	11.56840	7.95125	8.56737	61.74491	9.22958	10.92010	46.32374	8.03868	8.36500
66.13792	8.61227	19.34329	7.75344	7.973	45.46271	1142.66669	0.00000	6.28261	11.81488	10.26475	7.45887	50.30249	9.46022	12.45480	51.168	9.71029	12.58449
47.89537	7.41529	14.21819	9.77739	13.32127	60.21530	1165.36811	0.00000	0.10275	6.78465	11.91268	7.47223	49.77891	9.25750	11.28340	52.59319	8.15202	9.23095
47.67410	8.23295	12.64340	5.85548	15.87735	45.05057	1060.12476	1.00000	1.97878	10.64838	10.05485	9.70493	81.96084	8.06927	6.43310	4.94273	11.05457	10.66643
56.49898	8.92823	0.88693	12.37998	18.28333	50.41003	1109.79057	1.00000	0.08677	6.43617	9.57659	8.15615	60.16097	5.66603	7.39539	59.33333	12.27340	6.79480
76.37354	8.08908	9.67713	5.99414	51.67462	52.34692	1154.46822	1.00000	1.74172	10.51293	7.37301	8.89020	74.51619	8.46664	10.56231	32.65246	9.62413	9.89008
10.28771	8.78956	32.49128	8.58771	9.00472	53.33867	1187.20959	0.00000	2.08130	10.67847	7.96838	10.06131	24.30485	9.45804	11.68237	4.2475	8.70319	9.35966
34.43941	8.78234	19.58455	9.80643	117.27583	67.67940	1120.57917	0.00000	0.15601	7.85197	10.21845	9.82757	58.96054	8.30151	10.67420	35.64889	6.51336	12.09917
27.86461	6.90373	13.67598	8.82225	14.30935	55.11437	1090.35385	0.00000	1.62900	10.44302	7.91973	8.29021	68.59098	9.53715	9.07863	40.92298	11.05088	7.96633
49.93613	8.41888	16.11026	10.24824	7.60872	58.58102	1194.37597	0.00000	0.12822	7.59594	10.78126	7.58936	36.03403	9.11968	10.91002	43.78956	7.82605	10.77939
51.93653	9.61733	11.62059	8.18276	77.0202	33.54760	1110.50405	0.00000	0.17334	7.77906	11.26789	7.48447	69.07219	7.05104	10.28690	43.41949	6.92521	9.37194
35.65177	8.56816	4.35407	7.18448	-9.24671	35.58504	1100.07011	1.00000	0.16527	7.73289	9.30452	8.22487	58.79717	8.52425	11.85015	38.72706	9.91233	9.80766
58.17088	8.25066	10.59405	9.84917	11.04979	29.67346	1052.95649	0.00000	0.13692	7.47841	11.95764	9.68095	66.61454	9.00866	10.42935	44.59445	5.32419	9.29527
55.82574	7.44559	24.82533	13.87332	5.03586	51.96250	1180.33388	0.00000	0.13275	7.56860	6.39503	8.60024	43.83363	7.57480	6.20825	43.83125	12.85350	11.28287
37.76452	8.31986	0.22476	7.86811	29.91582	58.60116	1093.01511	1.00000	0.26885	8.43143	9.93993	7.63613	40.31428	9.08747	6.83782	31.20176	10.43222	11.29145
32.75860	8.65710	11.59861	8.92184	120.57224	59.43616	1055.21270	1.00000	0.87468	9.77390	6.82517	8.60364	40.18951	9.04923	8.65562	15.72892	8.75730	10.61662
57.79265	10.50711	22.71556	7.49802	6.61944	32.87527	1148.68349	1.00000	0.83522	9.70578	5.15404	8.38557	55.46700	8.11420	13.33426	52.57583	10.29200	8.38878
40.74797	8.78976	23.65564	6.18823	-77.4286	62.60143	1164.70745	1.00000	2.14061	10.71966	7.24707	7.34216	25.94063	9.50625	12.52625	39.00622	10.51391	8.15831
44.07002	9.12070	16.00137	9.12730	-84.20299	62.74270	1105.54309	1.00000	0.60329	9.43604	12.90034	7.34447	57.30552	6.84733	6.76942	39.43534	9.60688	5.46134
35.45284	9.93996	34.33141	11.21192	24.99798	51.10231	1096.48678	0.00000	2.08701	10.68851	7.64022	7.20899	44.29700	8.09231	10.39636	-8.73508	8.99215	10.21138
31.01402	8.58520	3.48806	10.41572	-45.94722	55.61142	1070.49764	1.00000	0.38186	8.99516	12.60133	9.87204	36.37305	8.26467	5.84600	-21.42917	8.35001	5.87106
53.74581	9.30989	32.14416	8.95236	77.70636	39.08567	1106.60539	1.00000	1.06427	9.97007	4.63124	7.25413	56.05849	6.30240	11.04348	28.98002	9.08959	9.70122
48.28848	9.49625	29.68517	7.01352	-59.13316	37.53663	1114.22961	1.00000	1.60671	10.43199	8.61849	9.42199	45.93812	7.77239	7.43518	-37.32167	10.12533	10.64514
37.05050		19.87158	10.34868	120.82747	72.80293	1091.55849	1.00000	0.11092	6.88835	8.05199	9.35708	51.05858	8.30199	8.70927	37.30553	11.09434	10.18366
33.84469	7.45074	-11.66403	11.55869	76.32756	29.37337	1140.24915	0.00000	0.05275	6.73438	9.84772	7.72790	68.82212	9.12827	10.65841	9.57046	8.74388	8.48530
33.54188	9.77574	-1.98896	7.97682	-120.00865	28.57617	1089.48588	1.00000	0.49416	9.14575	10.87703	7.63495	34.28755	8.36542	5.43660	46.32374	12.70705	9.93784
50.22096	9.55127	2.20835	8.92288	102.56365	19.68057	1054.68459	1.00000	0.02563	6.20470	7.40725	8.18068	53.18380	8.08919	9.18568	13.65805	11.24063	8.62280
42.57039	8.18795	11.74338	10.15956	-73.25383	24.83730	1126.97339	1.00000	0.89948	9.81119	8.39796	9.14384	70.67397	8.22184	9.43552	-3.74912	13.54121	9.04440
47.97914	9.28165	20.06076	8.95552	103.81667	44.07358	1166.76088	0.00000	0.10879	7.06254	11.16646	7.57833	36.10460	7.86260	10.73044	1.6	9.67151	10.49222
25.36993	7.20357	1.67040	9.97216	78.23456	51.07693	1192.26425	1.00000	0.12859	6.55695	7.67047	9.33982	46.14085	7.96064	8.06785	28.92694	12.26437	8.85947
46.06555	8.91997	0.63843	9.98083	111.73861	43.71433	1065.43955	0.00000	0.18344	7.97270	7.84359	11.72814	65.06327	8.94947	8.95771	35.20889	8.31464	11.32651
31.76359	7.52587	43.74578	9.51642	-65.61427	50.50362	1100.07652	1.00000	0.10879	6.93060	8.61364	8.88886	54.00322	8.10197	6.58504	-27.4338	9.55875	5.68993
33.98935	8.68510	-0.73990	9.78427	144.23058	55.39911	1083.40409	1.00000	0.03364	5.23171	8.87287	8.98797	40.31011	8.19462	5.71025	-5.85746	7.90250	5.11333
51.86267	7.75877	14.88097	11.27522	-85.76942	23.60377	1105.11544	0.00000	0.30324	8.47120	4.63681	7.84436	54.33980	9.00613	9.60953	39.78504	9.45337	8.95006
21.54552	8.62579	12.01913	6.02063	-76.70944	21.93123	1176.07232	1.00000	2.42798	10.84591	4.47794	9.08333	56.17797	10.46807	12.82032	-11.94306	9.88056	9.39417
67.96566	8.74620	23.00336	9.07312	116.10146	42.96013	1167.53896	1.00000	0.13089	7.81220	12.04978	8.53258	51.07023	7.84682	6.57698	5.90702	8.52751	6.41334
46.46700	9.04089	3.20458	7.99369	151.08057	49.11919	1172.91228	0.00000	1.78038	10.50883	7.64400	9.87979	62.08399	9.55060	11.53961	-33.79176	9.30543	9.50562
75.23434	7.63761	19.90769	8.30607	-77.43532	64.23908	1058.91971	1.00000	1.53667	10.37418	4.58216	11.22043	34.76967	9.17009	11.96719	20.14298	8.98609	9.21297
29.55659	8.04207	12.83748	5.28521	68.21204	31.55044	1196.84376	1.00000	4.90056	11.56102	7.65882	7.78681	49.97114	7.77547	9.30042	27.55898	10.87792	9.62664
35.01599	8.37356	11.64749	9.24817	45.36561	38.22731	1105.46596	0.00000	0.52508	9.20387	9.22957	9.80674	35.74503	8.48207	9.97591	41.09246		10.04969
45.25891	6.86016	5.17153	7.76767	-2.1875	53.43813	1059.23548	1.00000	1.20063	10.11401	7.38897	7.91230	36.38997	7.53871	9.61089	51.26	9.17424	9.86001
47.28941	9.62070	21.75022	9.84007	-5.682	85.89923	1084.36840	0.00000	0.06794	6.20586	9.78992	11.54764	49.96974	8.35847	9.27632	5.84752	5.41736	9.06757
41.34807	8.85743	8.66242	11.94949	-37.93278	47.61777	1088.97869	0.00000	0.22172	8.11861	6.51778	8.72453	62.91917	9.65151	8.99076	-11.48472	11.00951	10.74465
37.46169	7.98606	8.92179	9.44614	124.3697	50.80548	1126.05807	1.00000	0.06419	4.23394	8.31840	7.29770	56.26212	8.22725	6.32569	9.6531	10.98325	5.60983
38.35814	7.96299	37.58373	7.57114	120.74221		1168.51250	1.00000	0.33613	8.72191	10.09588	7.12707	62.48278	9.43364	8.17677	31.64615	8.62567	11.46028
58.21123	8.08173	3.44204	11.05708	117.27583	24.82503	1104.63891	1.00000	0.05238	3.79958	7.26180	8.59920	65.46895	7.67207	7.42172	35.64889	11.53611	7.82241
61.84644	10.58683	14.36289	8.85025	-41.25528	26.74208	1088.85853	1.00000	0.13013	7.60800	7.82720	10.81164	73.63426	8.59721	12.34121	-19.32556	9.41798	9.26850
47.58157	8.65985	18.50219	11.58775	-2.1875	76.77371	1196.52368	1.00000	0.10707	4.39563	5.49092	9.10448	40.63402	9.09289	7.75296	51.26	9.94061	4.83757
46.57217	8.76097	34.69228	9.98204	102.56365	50.66002	1137.50561	0.00000	1.01901	9.90875	6.78994	9.92516	74.38757	9.62797	9.20453	13.65805	9.36693	8.09003
35.13771	9.54147	16.45315	6.87807	168.31366	60.16207	1075.89475	1.00000	3.66844	11.27689	4.65287	9.95187	48.09236	10.18096	11.76986	-17.73648	11.52895	7.99342
47.51118	7.97732	14.31088	11.32207	112.73333	61.65959	1167.77943	0.00000	0.23371	8.29977		8.97787	78.84001	7.10065	8.98142	38.40917	7.47930	10.77212
65.98417	7.30773	14.70724	10.49438	-42.98194	33.73524	1181.41395	1.00000	0.26657	8.24939	10.80015	7.69287	47.09921	8.20169	6.11729	-22.53722	8.69793	3.79805
31.72219	9.29425	14.56831	9.54414	-5.55835	46.59065	1151.68545	0.00000	1.45160	10.29428	8.42414	9.44443	66.37491	7.83090	9.94642	42.64685	10.42878	11.28253
23.71221	7.79628	14.70902	6.72445	110.8405	25.00443	1120.92662	1.00000	0.91125	9.85430	9.20091	7.91131	47.20442	9.49317	8.61501	-6.8048	10.98576	9.73996
30.65231	8.92484	18.63328	10.12890	121.96361	52.52935	1094.92947	0.00000	0.71460	9.53212	5.92519	8.12772	60.64767	8.61627	11.19391	6.95194	5.84486	10.78467
48.65706	10.39154	14.95158	10.87952	-80.22588	61.96127	1179.10626	1.00000	0.10981	7.12073	10.50521	10.26998	43.28664	8.45765	6.32292	26.2173	9.35483	7.75960
29.60176	7.49211	21.32572	6.61635	46.10925	45.52815	1119.35308	1.00000	0.23788	8.36475	7.09054	9.69074	90.64000	8.40928	12.09338	43.35071	9.90559	10.27512
28.81709	8.49679	11.39499	8.98472	-97.03285	56.80052	1080.02344	0.00000	0.12865	7.43420	9.60439	7.09518	68.26526	8.23543	10.58278	47.92526	6.63191	10.70716
42.00813	9.64417	14.80944	11.62862	84.13864	55.20371	1059.16586	0.00000	0.08848	7.08363	9.01365	9.19571	48.50118	8.13786	8.33530	22.88783	7.52187	9.44522
